,Concept_ID,la,vep
827,strömen::V,fluere,valadas
828,fließen::V,manare,valuda
829,sich drehen::V,torqueri,punotas
830,schwanken::V,vacillare,čibuda
831,schwingen::V,vibrare,čibuda
832,fallen::V,cadere,langeta
833,brennen::V,ardere,pallada
834,rauchen::V,fumare,savustada
835,regnen::V,pluere,vihmda
836,gefrieren::V,congelari,jäduda
837,gefrieren::V,congelari,kül'mdä
838,tauen::V,rorare,sulada
839,schmelzen::V,liquescere,sulada
840,trocknen::V,arescere,kuida
841,trocknen::V,arescere,kuivehtuda
842,sieden::V,fervere,kehuda
843,faulen::V,putescere,hapata
844,faulen::V,putescere,traudäs
845,verfaulen::V,putescere,hapata
846,reißen::V,scindi,rebita
847,versinken::V,mergi,upota
848,vergehen::V,praeterire,mända
849,erscheinen::V,apparere,ozutadas
850,verschwinden::V,discedere,hajeta
851,sinken::V,labi,väheta
852,sinken::V,labi,lasktas
853,abnehmen::V,deminui,peneta
854,zunehmen::V,augeri,ližaduda
855,steigen::V,augescere,nousta
856,wachsen::V,crescere,kazda
857,glänzen::V,splendere,loštta
858,funkeln::V,micare,hoštta
859,lärmen::V,strepere,robaita
860,läuten::V,sonare,judaita
861,klingeln::V,tinnire,kelotada
862,klirren::V,crepare,biraita
863,brausen::V,saevire,bruncta
864,rauschen::V,crepare,šobaita
865,klingen::V,sonare,heläita
866,bellen::V,latrare,nutta
867,heulen::V,ululare,ulaita
868,blasen::V,flare,puhuda
869,pfeifen::V,sibilare,pistta
870,pfeifen::V,sibilare,vihelta
871,schreien::V,clamare,kirkta
872,schreien::V,clamare,kidastada
873,stöhnen::V,gemere,ohkta
874,stöhnen::V,gemere,voivotada
875,zittern::V,tremere,säraita
876,zittern::V,trepidare,säraita
877,leben::V,vivere,eläda
878,geboren werden::V,nasci,sünduda
879,atmen::V,spirare,henktä
880,trinken::V,bibere,joda
881,essen::V,edere,söda
882,schlucken::V,devorare,lainata
883,müde werden::V,fatigari,väzuda
884,müde werden::V,fatigari,šuštuda
885,einschlafen::V,obdormiscere,uinota
886,schlafen::V,dormire,magata
887,schlafen::V,dormire,nukkuda
888,aufwachen::V,expergisci,heraštuda
889,aufstehen::V,exsurgere,nousta
890,sich erholen::V,se reficere,lebaitas
891,krank werden::V,aegrescere,läžegata
892,krank sein::V,aegrotare,läžuda
893,schmerzen::V,dolere,kibištada
894,husten::V,tussire,rügda
895,genesen::V,convalescere,tervehtuda
896,sterben::V,mori,kolda
897,umkommen::V,perire,kolda
898,sich bewegen::V,se movere,likkuda
899,sich rühren::V,micare,likahtada
900,sich rühren::V,micare,kubahtada
901,sich erheben::V,surgere,nousta
902,sich setzen::V,considere,išttas
903,hinfallen::V,cadere,langeta
904,laufen::V,vadere,kävuda
905,schreiten::V,gradi,astta
906,schreiten::V,gradi,haškta
907,spazierengehen::V,ambulare,kävelta
908,eilen::V,properare,kiruhtada
909,sich beeilen::V,festinare,kiruhtada
910,sausen::V,currere,fun'urta
911,rennen::V,currere,joksta
912,springen::V,salire,hüptä
913,klettern::V,niti,libuda
914,schaukeln::V,oscillare,čibuda
915,kriechen::V,repere,ličtas
916,kriechen::V,serpere,ličtas
917,schwimmen::V,nare,ujuda
918,schwimmen::V,natare,ujuda
919,tauchen::V,mergere,čukautas
920,rudern::V,remigare,souta
921,fahren::V,vehi,ajada
922,fahren::V,vehi,ajelda
923,fliegen::V,volare,leta
924,gehen::V,ire,mända
925,gehen::V,ire,kävuda
926,gehen::V,vadere,mända
927,gehen::V,vadere,kävuda
928,weggehen::V,abire,päzda
929,weggehen::V,abire,lähtta
930,weggehen::V,discedere,päzda
931,weggehen::V,discedere,lähtta
932,abfahren::V,proficisci,tönduda
933,anhalten::V,consistere,seižutadas
934,hineingehen::V,inire,mända südäimehe
935,hineingehen::V,ingredi,mända südäimehe
936,eintreten::V,intrare,tulda
937,kommen::V,venire,tulda
938,ankommen::V,advenire,tulda
939,zurückkommen::V,revenire,pörtas
940,bleiben::V,manere,jäda
941,warten::V,opperiri,varastada
942,erwarten::V,opperiri,varastada
943,erwarten::V,expectare,varastada
944,suchen::V,quaerere,ectä
945,finden::V,reperire,löuta
946,versuchen::V,conari,ladida
947,versuchen::V,conari,rohkaita
948,versuchen::V,temptare,ladida
949,versuchen::V,temptare,rohkaita
950,vorbereiten::V,parare,vaumita
951,lieben::V,amare,armastada
952,mögen::V,amare,navedida
953,lachen::V,ridere,nagrda
954,rühren::V,commovere,likutada
955,weinen::V,flere,itkta
956,schimpfen::V,increpare,laidas
957,schimpfen::V,increpare,pačatada
958,sich ärgern::V,indignari,rändüda
959,sich fürchten::V,vereri,varaita
960,fürchten::V,timere,varaita
961,fliehen::V,fugere,pageta
962,flüchten::V,effugere,pageta
963,flüchten::V,effugere,joksta
964,sehen::V,videre,nähta
965,anschauen::V,aspectare,kacta
966,ansehen::V,spectare,kacta
967,hören::V,audire,kulda
968,zuhören::V,auscultare,kundeltas
969,probieren::V,gustare,mujada
970,riechen::V,olfacere,rižada
971,fühlen::V,sentire,mujada
972,scheinen::V,videri,näguda
973,zu sehen sein::V,conspici,näguda
974,vernehmen::V,comperire,kulištada
975,frieren::V,algere,kül'mdä
976,tun::V,facere,tehta
977,können::V,posse,voida
978,können::V,posse,mahtta
979,wollen::V,velle,himoita
980,wollen::V,velle,tahtoida
981,anfangen::V,incipere,zavottä
982,anfangen::V,incipere,augotada
983,beenden::V,finire,loptä
984,aufhören::V,desistere,loptas
985,gelingen::V,contingere,lähtta
986,gelingen::V,contingere,tehtas
987,geraten::V,evenire,tulda
988,öffnen::V,aperire,avaita
989,schließen::V,claudere,saubata
990,stellen::V,sistere,panda
991,stellen::V,sistere,seižutada
992,setzen::V,ponere,ištutada
993,legen::V,ponere,panda
994,berühren::V,tangere,koskta
995,berühren::V,tangere,käziduda
996,verbinden::V,iungere,ühtenzoitta
997,bedecken::V,tegere,katta
998,bedecken::V,tegere,peitta
999,bedecken::V,operire,katta
1000,bedecken::V,operire,peitta
1001,aufhängen::V,suspendere,riputada
1002,anzünden::V,accendere,sütutada
1003,anzünden::V,inflammare,sütutada
1004,aufheben::V,tollere,leta
1005,zurücklassen::V,relinquere,jätta
1006,verlieren::V,perdere,kadotada
1007,verlieren::V,amittere,kadotada
1008,fallen lassen::V,dimittere,kirbotada
1009,machen::V,facere,säta
1010,machen::V,facere,tehta
1011,herstellen::V,fabricare,tehta
1012,bauen::V,construere,leta
1013,bauen::V,construere,sauda
1014,reparieren::V,reparare,koheta
1015,verbessern::V,emendare,paremboita
1016,ändern::V,mutare,vajehtada
1017,graben::V,fodere,kaida
1018,graben::V,fodere,čongoida
1019,beugen::V,flectere,koverta
1020,biegen::V,curvare,painda
1021,drehen::V,torquere,punotada
1022,wenden::V,vertere,käta
1023,wenden::V,vertere,kärauta
1024,umdrehen::V,convertere,käta
1025,heben::V,tollere,leta
1026,hochheben::V,levare,libutada
1027,ergreifen::V,capessere,tabata
1028,halten::V,tenere,pidada
1029,drücken::V,premere,painda
1030,schieben::V,promovere,žigutada
1031,kratzen::V,radere,künstä
1032,lecken::V,lambere,nolda
1033,beißen::V,mordere,purda
1034,beißen::V,mordere,hambastada
1035,abreißen::V,avellere,ratketa
1036,abschneiden::V,desecare,čapata
1037,abschneiden::V,desecare,leikata
1038,binden::V,ligare,sidoda
1039,stecken::V,inserere,čokaita
1040,brechen::V,rumpere,katkaita
1041,klopfen::V,pultare,kolkotada
1042,hauen::V,ferire,löda
1043,kleben::V,agglutinare,klejata
1044,reiben::V,terere,hosta
1045,reiben::V,terere,törkita
1046,reiben::V,terere,jorotada
1047,streichen::V,oblinere,voita
1048,schleifen::V,acuere,hijoida
1049,schleifen::V,acuere,teravzoitta
1050,schneiden::V,secare,leikata
1051,rütteln::V,quassare,heilutada
1052,schütteln::V,quatere,pudištada
1053,schwenken::V,ventilare,maihutada
1054,schütten::V,fundere,valada
1055,füllen::V,complere,täutta
1056,einwickeln::V,involvere,kärdä
1057,tragen::V,ferre,kantta
1058,tragen::V,ferre,kandišta
1059,tragen::V,portare,kantta
1060,tragen::V,portare,kandišta
1061,schleppen::V,pertrahere,vedätada
1062,ziehen::V,trahere,vedada
1063,aufbewahren::V,asservare,kaita
1064,werfen::V,iacere,čuta
1065,werfen::V,iacere,tactä
1066,fangen::V,capere,püta
1067,packen::V,capessere,tabata
1068,verstecken::V,abdere,peitta
1069,teilen::V,partiri,jagada
1070,teilen::V,dividere,jagada
1071,schicken::V,mittere,oigeta
1072,bringen::V,apportare,veda
1073,hinzufügen::V,addere,ližata
1074,bekommen::V,adipisci,sada
1075,erhalten::V,accipere,sada
1076,nehmen::V,sumere,otta
1077,wählen::V,eligere,valita
1078,auswählen::V,deligere,valita
1079,bewahren::V,conservare,kaita
1080,behindern::V,impedire,telustada
1081,verderben::V,corrumpere,travida
1082,beschädigen::V,laedere,satatada
1083,zerbrechen::V,rumpere,mureta
1084,zerbrechen::V,frangere,mureta
1085,zerreißen::V,discindere,rebitada
1086,zerstören::V,delere,mureta
1087,verbrennen::V,urere,poltta
1088,verbrennen::V,cremare,poltta
1089,geben::V,dare,antta
1090,reichen::V,praebere,antta
1091,schenken::V,donare,lahjoita
1092,schenken::V,largiri,lahjoita
1093,versprechen::V,polliceri,toivotada
1094,versprechen::V,promittere,toivotada
1095,loben::V,laudare,kitta
1096,küssen::V,osculari,tervehtada
1097,zudecken::V,tegere,katta
1098,wecken::V,excitare,noustatada
1099,zeigen::V,monstrare,ozutada
1100,führen::V,ducere,astutada
1101,lehren::V,docere,opeta
1102,unterrichten::V,instituere,opeta
1103,aufziehen::V,nutrire,kazvatada
1104,leiten::V,ducere,ohjata
1105,antreiben::V,incitare,rigehtoitta
1106,lassen::V,iubere,käskta
1107,einladen::V,invitare,kucta
1108,vereinigen::V,coniungere,ühtenzoitta
1109,besuchen::V,visere,rižada
1110,treffen::V,convenire,vastata
1111,sich versammeln::V,convenire,kägeta
1112,sich versammeln::V,convenire,sätas
1113,spielen::V,ludere,väta
1114,singen::V,cantare,pajatada
1115,tanzen::V,saltare,kargaita
1116,sich trennen::V,digredi,erigata
1117,sich trennen::V,discedere,erigata
1118,verlassen::V,deserere,jätta
1119,verlassen::V,relinquere,jätta
1120,retten::V,servare,päzutada
1121,bewachen::V,custodire,varjoita
1122,schützen::V,tueri,kaita
1123,schützen::V,tutari,kaita
1124,verteidigen::V,defendere,kaita
1125,sich schlagen::V,luctari,torata
1126,schießen::V,iaculari,ampta
1127,siegen::V,vincere,vägestada
1128,ärgern::V,irritare,verdutada
1129,ärgern::V,irritare,rändütada
1130,schlagen::V,ferire,löda
1131,schlagen::V,ferire,iškta
1132,treten::V,calcare,peksta
1133,treten::V,calcare,topsta
1134,stechen::V,pungere,pystiä
1135,stoßen::V,tundere,iškta
1136,stoßen::V,tundere,pudištada
1137,stehlen::V,furari,vargastada
1138,stören::V,turbare,keskustada
1139,belästigen::V,obtundere,tartuteldas
1140,verbergen::V,celare,katelda
1141,verbergen::V,occultare,katelda
1142,täuschen::V,fallere,manitada
1143,betrügen::V,fraudare,manitada
1144,töten::V,necare,rikta
1145,töten::V,necare,surmita
1146,töten::V,caedere,rikta
1147,töten::V,caedere,surmita
1148,wohnen::V,habitare,eläda
1149,arbeiten::V,laborare,rata
1150,sammeln::V,colligere,kogota
1151,pflücken::V,carpere,poimda
1152,jagen::V,venari,mecata
1153,fischen::V,piscari,kalatada
1154,fassen::V,capere,tabata
1155,hüten::V,custodire,paimeta
1156,treiben::V,agere,ajada
1157,anbinden::V,alligare,küttestada
1158,anbinden::V,alligare,sidoda
1159,füttern::V,nutrire,sötta
1160,melken::V,mulgere,lüpsta
1161,hacken::V,findere,sauda
1162,gießen::V,rigare,valada
1163,reifen::V,maturescere,küpseta
1164,zubereiten::V,apparare,vaumištada
1165,kochen::V,coquere,keitta
1166,backen::V,coquere,paštta
1167,braten::V,torrere,žarda
1168,umrühren::V,commovere,segoitada
1169,stricken::V,texere,kudoda
1170,nähen::V,suere,ombelta
1171,färben::V,tingere,mujutada
1172,reinigen::V,purgare,puhtastada
1173,waschen::V,lavare,pesta
1174,abwischen::V,abstergere,pühktä
1175,spülen::V,perluere,huhtoida
1176,fegen::V,verrere,pühkta
1177,kehren::V,purgare,uhoita
1178,baden::V,lavari,kül'ptäs
1179,sich waschen::V,lavari,pestas
1180,ausziehen::V,exuere,riičta
1181,ausziehen::V,exuere,rušta
1182,anziehen::V,induere,panda päle
1183,anziehen::V,induere,panda kädehe
1184,anziehen::V,induere,panda jaugha
1185,sich anziehen::V,vestiri,sobdas
1186,kämmen::V,pectere,harjata
1187,schmücken::V,ornare,čomitada
1188,schmücken::V,decorare,čomitada
1189,sagen::V,dicere,sanuda
1190,sprechen::V,fari,pagišta
1191,reden::V,loqui,pagišta
1192,sich unterhalten::V,colloqui,lodaita
1193,sich unterhalten::V,disputare,lodaita
1194,fragen::V,rogare,küzuda
1195,fragen::V,quaerere,küzuda
1196,bitten::V,orare,pakita
1197,bitten::V,rogare,pakita
1198,erzählen::V,narrare,sanuda
1199,erzählen::V,narrare,starinoita
1200,mitteilen::V,communicare,tedotada
1201,nennen::V,appellare,nimitada
1202,rufen::V,vocare,kucta
1203,prahlen::V,gloriari,kittäs
1204,übersetzen::V,vertere,käta
1205,denken::V,cogitare,meletada
1206,glauben::V,credere,uskta
1207,bemerken::V,animadvertere,homaita
1208,erkennen::V,cognoscere,tundištada
1209,begreifen::V,comprehendere,tabata
1210,verstehen::V,intellegere,el'geta
1211,verstehen::V,intellegere,toimetada
1212,lernen::V,discere,opetas
1213,wissen::V,scire,teta
1214,sich erinnern an::V,meminisse,johtutada
1215,vergessen::V,oblivisci,unohtada
1216,messen::V,metiri,märita
1217,zählen::V,numerare,lugeda
1218,rechnen::V,reri,lugeda
1219,rechnen::V,calculare,lugeda
1220,lesen::V,legere,lugeda
1221,malen::V,pingere,pirta
1222,zeichnen::V,scribere,pirta
1223,schreiben::V,scribere,kirjutada
1224,besitzen::V,possidere,omištada
1225,kaufen::V,emere,ostta
1226,verkaufen::V,vendere,möda
1227,bezahlen::V,pendere,maksta
1228,zahlen::V,solvere,maksta
1229,beherrschen::V,regere,valdoita
1230,beherrschen::V,imperare,valdoita
1231,ertragen::V,tolerare,tirpta
1232,ertragen::V,sustinere,tirpta
1233,wünschen::V,,toivotada
1234,wiegen::V,,likutada
