,Concept_ID,lv,ba
0,Auge::N,син,күҙ
1,Auge::N,acs,күҙ
2,Ohr::N,пель,ҡолаҡ
3,Ohr::N,auss,ҡолаҡ
4,Nase::N,ныр,танау
5,Nase::N,deguns,танау
6,Mund::N,вом,ауыҙ
7,Mund::N,mute,ауыҙ
8,Zahn::N,пинь,теш
9,Zahn::N,zobs,теш
10,Zunge::N,кыв,тел
11,Zunge::N,mēle,тел
12,Lippe::N,вом дор,ирен
13,Lippe::N,lūpa,ирен
14,Wange::N,бан,яцаҡтар
15,Wange::N,vaigs,яцаҡтар
16,Gesicht::N,чужӧм,бит
17,Gesicht::N,seja,бит
18,Gesicht::N,ģīmis,бит
19,Stirn::N,плеш,маңлай
20,Stirn::N,кымӧс,маңлай
21,Stirn::N,piere,маңлай
22,Haar::N,си,сәс
23,Haar::N,юрси,сәс
24,Haar::N,mats,сәс
25,Schnurrbart::N,ус,мылтыҡ
26,Schnurrbart::N,пыртсим,мылтыҡ
27,Schnurrbart::N,ūsas,мылтыҡ
28,Bart::N,тош,һаҡал
29,Bart::N,bārda,һаҡал
30,Kinn::N,тшӧка,эйэк
31,Kinn::N,zods,эйэк
32,Kinn::N,smakrs,эйэк
33,Kiefer[Anatomie]::N,черлы,яңаҡ һөйәге
34,Kiefer[Anatomie]::N,алака лы,яңаҡ һөйәге
35,Kiefer[Anatomie]::N,вомкӧтш лы,яңаҡ һөйәге
36,Kiefer[Anatomie]::N,žoklis,яңаҡ һөйәге
37,Kehle::N,голя,тамаҡ
38,Kehle::N,rīkle,тамаҡ
39,Hals::N,сьылі,муйын
40,Hals::N,kakls,муйын
41,Genick::N,юрбӧр,соңҡа
42,Genick::N,балябӧж,соңҡа
43,Genick::N,sprands,соңҡа
44,Kopf::N,юр,баш
45,Kopf::N,galva,баш
46,Rücken::N,мыш,арҡа
47,Rücken::N,mugura,арҡа
48,Bauch::N,рушку,ҡорһаҡ
49,Bauch::N,vēders,ҡорһаҡ
50,Nabel::N,гӧг,кендек
51,Nabel::N,naba,кендек
52,Busen::N,морӧс,күкрәк
53,Busen::N,krūts,күкрәк
54,Brust::N,морӧс,түш
55,Brust::N,krūts,түш
56,Schulter::N,пельпом,яурын
57,Schulter::N,plecs,яурын
58,Arm::N,ки,ҡул
59,Arm::N,roka,ҡул
60,Arm::N,delms,ҡул
61,Ellenbogen::N,гырддза,терһәк
62,Ellenbogen::N,elkonis,терһәк
63,Hand::N,ки,ҡул
64,Hand::N,ки,ҡул суғы
65,Hand::N,roka,ҡул
66,Hand::N,roka,ҡул суғы
67,Hand::N,plauksta,ҡул
68,Hand::N,plauksta,ҡул суғы
69,Handfläche::N,ки пыдӧс,ус төбө
70,Handfläche::N,delna,ус төбө
71,Handfläche::N,plauksta,ус төбө
72,Finger::N,чунь,бармаҡ
73,Finger::N,pirksts,бармаҡ
74,Fingernagel::N,гыж,тырнаҡ
75,Fingernagel::N,nags,тырнаҡ
76,Nagel[Anatomie]::N,гыж,тырнаҡ
77,Nagel[Anatomie]::N,nags,тырнаҡ
78,Zeh::N,кок чунь,бармаҡ
79,Zeh::N,pirksts,бармаҡ
80,Fuß::N,кок,табан
81,Fuß::N,kāja,табан
82,Ferse::N,кокбӧр,үксә
83,Ferse::N,papēdis,үксә
84,Knie::N,пидзӧс,тубыҡ
85,Knie::N,celis,тубыҡ
86,Oberschenkel::N,лядьвей,сандыр
87,Oberschenkel::N,бек,сандыр
88,Oberschenkel::N,ciska,сандыр
89,Oberschenkel::N,augšstilbs,сандыр
90,Bein::N,кок,аяҡ
91,Bein::N,kāja,аяҡ
92,Körper::N,туша,тән
93,Körper::N,вывтыр,тән
94,Körper::N,miesa,тән
95,Körper::N,ķermenis,тән
96,Haut::N,ку,тире
97,Haut::N,āda,тире
98,Blut::N,вир,ҡан
99,Blut::N,asins,ҡан
100,Ader::N,сӧн,тамыр
101,Ader::N,asinsvads,тамыр
102,Sehne::N,вез,һеңер
103,Sehne::N,вез,тарамыш
104,Sehne::N,dzīsla,һеңер
105,Sehne::N,dzīsla,тарамыш
106,Knochen::N,лы,һойәк
107,Knochen::N,kauls,һойәк
108,Gehirn::N,вем,мейе
109,Gehirn::N,smadzenes,мейе
110,Herz::N,сьӧлӧм,йорәк
111,Herz::N,sirds,йорәк
112,Magen::N,кынӧм,ашҡаҙан
113,Magen::N,kuņģis,ашҡаҙан
114,Leber::N,мус,бауыр
115,Leber::N,aknas,бауыр
116,Atem::N,лов,һулыш
117,Atem::N,elpa,һулыш
118,Hunger::N,тшыг,аслыҡ
119,Hunger::N,bads,аслыҡ
120,Hunger::N,izsalkums,аслыҡ
121,Träne::N,синва,күҙ иәше
122,Träne::N,asara,күҙ иәше
123,Geschmack::N,кӧр,тәм
124,Geschmack::N,чӧсмӧс,тәм
125,Geschmack::N,garša,тәм
126,Geruch::N,зын,еҫ
127,Geruch::N,дук,еҫ
128,Geruch::N,smaka,еҫ
129,Schlaf::N,узьӧм,йоҡлау
130,Schlaf::N,miegs,йоҡлау
131,Traum::N,вӧт,төш
132,Traum::N,вӧтасьӧм,төш
133,Traum::N,sapnis,төш
134,Himmel::N,енэж,күк
135,Himmel::N,debess,күк
136,Sonne::N,шонді,ҡояш
137,Sonne::N,saule,ҡояш
138,Mond::N,тӧлысь,ай
139,Mond::N,mēness,ай
140,Stern::N,кодзув,йондоҙ
141,Stern::N,zvaigzne,йондоҙ
142,Luft::N,сынӧд,һауа
143,Luft::N,gaiss,һауа
144,Wind::N,тӧв,ел
145,Wind::N,vējš,ел
146,Welle::N,гы,тулҡын
147,Welle::N,vilnis,тулҡын
148,Wasser::N,ва,һыу
149,Wasser::N,ūdens,һыу
150,Stein::N,из,таш
151,Stein::N,akmens,таш
152,Boden::N,му,тупраҡ
153,Boden::N,augsne,тупраҡ
154,Erde::N,му,балсҡ
155,Erde::N,му-ва,балсҡ
156,Erde::N,zeme,балсҡ
157,Staub::N,бус,туҙан
158,Staub::N,putekļi,туҙан
159,Rauch::N,тшын,төтөн
160,Rauch::N,dūmi,төтөн
161,Funke::N,кинь,осҡон
162,Funke::N,би кинь,осҡон
163,Funke::N,dzirkstele,осҡон
164,Feuer::N,би,ут
165,Feuer::N,uguns,ут
166,Licht::N,югӧр,яҡтылыҡ
167,Licht::N,gaisma,яҡтылыҡ
168,Schatten::N,вуджӧр,күләгә
169,Schatten::N,ēna,күләгә
170,Wetter::N,поводдя,һауа торошо
171,Wetter::N,laiks,һауа торошо
172,Nebel::N,ру,төман
173,Nebel::N,онь,төман
174,Nebel::N,migla,төман
175,Wolke::N,кымӧр,болот
176,Wolke::N,mākonis,болот
177,Regen::N,зэр,ямғыр
178,Regen::N,lietus,ямғыр
179,Schnee::N,лым,ҡар
180,Schnee::N,sniegs,ҡар
181,Eis::N,йи,боҙ
182,Eis::N,ledus,боҙ
183,Frost::N,кӧдзыд,һалҡын
184,Frost::N,sals,һалҡын
185,Kälte::N,кӧдзыд,һыуыҡ
186,Kälte::N,saltums,һыуыҡ
187,Kälte::N,aukstums,һыуыҡ
188,Hitze::N,пӧсь,томра
189,Hitze::N,пӧсь,эҫелек
190,Hitze::N,гожӧд,томра
191,Hitze::N,гожӧд,эҫелек
192,Hitze::N,karstums,томра
193,Hitze::N,karstums,эҫелек
194,Raureif::N,пуж,ҡырау
195,Raureif::N,гыӧр,ҡырау
196,Raureif::N,sarma,ҡырау
197,Regenbogen::N,ӧшкамӧшка,йәйғор
198,Regenbogen::N,varavīksne,йәйғор
199,Donner::N,гым,күк күкрәү
200,Donner::N,pērkons,күк күкрәү
201,Strömung::N,ва ныр,ағым
202,Strömung::N,визувтӧм,ағым
203,Strömung::N,straume,ағым
204,Strömung::N,strāvojums,ағым
205,Tropfen::N,войт,тамсы
206,Tropfen::N,lāse,тамсы
207,Schaum::N,быг,күбек
208,Schaum::N,быгзьӧм,күбек
209,Schaum::N,putas,күбек
210,Schmutz::N,няйт,батҡаҡ
211,Schmutz::N,dubļi,батҡаҡ
212,See::N,ты,күл
213,See::N,ezers,күл
214,Sumpf::N,гыбад,һаҙлык
215,Sumpf::N,кад,һаҙлык
216,Sumpf::N,dumbrājs,һаҙлык
217,Sumpf::N,staignājs,һаҙлык
218,Moor::N,нюр,һаҙ
219,Moor::N,purvs,һаҙ
220,Moor::N,muklājs,һаҙ
221,Wiese::N,видз,болон
222,Wiese::N,pļava,болон
223,Wald::N,вӧр,урман
224,Wald::N,mežs,урман
225,Hügel::N,дзиб,түбә
226,Hügel::N,мыльк,түбә
227,Hügel::N,нӧрыс,түбә
228,Hügel::N,paugurs,түбә
229,Anhöhe::N,мыльк,түбә
230,Anhöhe::N,мыльк,ҡалҡыулыҡ
231,Anhöhe::N,нӧрыс,түбә
232,Anhöhe::N,нӧрыс,ҡалҡыулыҡ
233,Anhöhe::N,paugurs,түбә
234,Anhöhe::N,paugurs,ҡалҡыулыҡ
235,Berg::N,чой,тау
236,Berg::N,керӧс,тау
237,Berg::N,kalns,тау
238,Gipfel::N,чук,түбә
239,Gipfel::N,virsotne,түбә
240,Höhle::N,рудӧг,мәмерйә
241,Höhle::N,ala,мәмерйә
242,Abhang::N,ньывк,ипкен
243,Abhang::N,бокша,ипкен
244,Abhang::N,nogāze,ипкен
245,Quelle::N,ӧшмӧс,шишмә
246,Quelle::N,avots,шишмә
247,Bach::N,шор,шишмә
248,Bach::N,urga,шишмә
249,Bach::N,strauts,шишмә
250,Fluss::N,ю,йылға
251,Fluss::N,upe,йылға
252,Ufer::N,вадор,яр
253,Ufer::N,krasts,яр
254,Küste::N,вадор,яр буйы
255,Küste::N,piekraste,яр буйы
256,Festland::N,му,ҡоро ер
257,Festland::N,sauszeme,ҡоро ер
258,Meer::N,саридз,диңгез
259,Meer::N,jūra,диңгез
260,Bucht::N,куръя,бухта
261,Bucht::N,līcis,бухта
262,Insel::N,ді,үтрау
263,Insel::N,sala,үтрау
264,Blume::N,дзоридз,сәскә
265,Blume::N,puķe,сәскә
266,Blume::N,zieds,сәскә
267,Gras::N,турун,үлән
268,Gras::N,zāle,үлән
269,Wurzel::N,вуж,тамыр
270,Wurzel::N,sakne,тамыр
271,Baum::N,пу,ағас
272,Baum::N,koks,ағас
273,Stamm::N,пучер,олон
274,Stamm::N,пучер,көбәк
275,Stamm::N,stumbrs,олон
276,Stamm::N,stumbrs,көбәк
277,Rinde::N,кырсь,ҡабыҡ
278,Rinde::N,miza,ҡабыҡ
279,Ast::N,ув,ботаҡ
280,Ast::N,zars,ботаҡ
281,Zweig::N,вож,ботаҡ
282,Zweig::N,вож,тармаҡ
283,Zweig::N,nozare,ботаҡ
284,Zweig::N,nozare,тармаҡ
285,Blatt::N,кор,япраҡ
286,Blatt::N,lapa,япраҡ
287,Birke::N,кыдз,ҡайын
288,Birke::N,bērzs,ҡайын
289,Kiefer[Baum]::N,пожӧм,ҡарғай
290,Kiefer[Baum]::N,priede,ҡарғай
291,Weide[Baum]::N,бадь,тал
292,Weide[Baum]::N,kārkls,тал
293,Tanne::N,коз,шыршы
294,Tanne::N,egle,шыршы
295,Horn::N,сюр,мөғөҙ
296,Horn::N,rags,мөғөҙ
297,Feder::N,гӧн,ҡауырһын
298,Feder::N,тывборд,ҡауырһын
299,Feder::N,spalva,ҡауырһын
300,Fell::N,ку,тире
301,Fell::N,āda,тире
302,Flügel::N,борд,ҡанат
303,Flügel::N,spārns,ҡанат
304,Klaue::N,гыж,тырнаҡ
305,Klaue::N,nags,тырнаҡ
306,Kralle::N,гыж,аяҡ
307,Kralle::N,nags,аяҡ
308,Schwanz::N,бӧж,ҡойроҡ
309,Schwanz::N,ļipa,ҡойроҡ
310,Ei::N,кольк,йомортҡа
311,Ei::N,ola,йомортҡа
312,Nest::N,поз,оя
313,Nest::N,ligzda,оя
314,Bau::N,горс,оң
315,Bau::N,пырмӧс,оң
316,Bau::N,гу,оң
317,Bau::N,ala,оң
318,Tier::N,пемӧс,жайуан
319,Tier::N,пемӧс,йыртҡыс
320,Tier::N,dzīvnieks,жайуан
321,Tier::N,dzīvnieks,йыртҡыс
322,Herde::N,стада,көтөү
323,Herde::N,кельӧб,көтөү
324,Herde::N,ganāmpulks,көтөү
325,Kuh::N,мӧс,һыйыр
326,Kuh::N,govs,һыйыр
327,Bulle::N,ӧш,үгеҙ
328,Bulle::N,bullis,үгеҙ
329,Pferd::N,вӧв,ат
330,Pferd::N,zirgs,ат
331,Schaf::N,ыж,һарыҡ
332,Schaf::N,aita,һарыҡ
333,Schwein::N,порсь,сусҡа
334,Schwein::N,cūka,сусҡа
335,Hund::N,пон,эт
336,Hund::N,suns,эт
337,Katze::N,кань,бесәй
338,Katze::N,kaķis,бесәй
339,Bär::N,ош,айыу
340,Bär::N,lācis,айыу
341,Eichhörnchen::N,ур,тейен
342,Eichhörnchen::N,vāvere,тейен
343,Elch::N,йӧра,мышы
344,Elch::N,alnis,мышы
345,Fuchs::N,руч,төлкө
346,Fuchs::N,lapsa,төлкө
347,Hase::N,кӧч,ҡуян
348,Hase::N,zaķis,ҡуян
349,Maus::N,шыр,сысҡан
350,Maus::N,pele,сысҡан
351,Wolf::N,кӧин,бүре
352,Wolf::N,vilks,бүре
353,Vogel::N,кай,ҡош
354,Vogel::N,лэбач,ҡош
355,Vogel::N,putns,ҡош
356,Schwarm::N,чукӧр,көтөү
357,Schwarm::N,spiets,көтөү
358,Huhn::N,курӧг,тауыҡ
359,Huhn::N,vista,тауыҡ
360,Hahn::N,петук,әтәс
361,Hahn::N,gailis,әтәс
362,Gans::N,дзодзӧг,ҡаҙ
363,Gans::N,zoss,ҡаҙ
364,Adler::N,кутш,бөркөт
365,Adler::N,ērglis,бөркөт
366,Ente::N,утка,өйрәк
367,Ente::N,pīle,өйрәк
368,Eule::N,сюзь,өкө
369,Eule::N,сюзь,ябалаҡ
370,Eule::N,pūce,өкө
371,Eule::N,pūce,ябалаҡ
372,Kranich::N,тури,торна
373,Kranich::N,dzērve,торна
374,Krähe::N,рака,ҡарға
375,Krähe::N,vārna,ҡарға
376,Kuckuck::N,кӧк,кәкүк
377,Kuckuck::N,dzeguze,кәкүк
378,Schwan::N,юсь,аҡҡош
379,Schwan::N,gulbis,аҡҡош
380,Fisch::N,чери,балыҡ
381,Fisch::N,zivs,балыҡ
382,Barsch::N,ёкыш,алабуға
383,Barsch::N,asaris,алабуға
384,Hecht::N,сир,суртан
385,Hecht::N,līdaka,суртан
386,Schlange[Tier]::N,кый,йылан
387,Schlange[Tier]::N,čūska,йылан
388,Wurm::N,номыр,селяүсен
389,Wurm::N,tārps,селяүсен
390,Spinne::N,черань,үрмәксе
391,Spinne::N,zirneklis,үрмәксе
392,Ameise::N,кодзувкот,ҡырмыҫҡа
393,Ameise::N,skudra,ҡырмыҫҡа
394,Laus::N,той,бет
395,Laus::N,uts,бет
396,Mücke::N,ном,серәкәй
397,Mücke::N,ods,серәкәй
398,Fliege::N,гут,себен
399,Fliege::N,muša,себен
400,Schmetterling::N,бобув,күбәләк
401,Schmetterling::N,tauriņš,күбәләк
402,Beere::N,тусь,еләк
403,Beere::N,вотӧс,еләк
404,Beere::N,oga,еләк
405,Apfel::N,яблӧг,алма
406,Apfel::N,ābols,алма
407,Pilz::N,тшак,бәшмәк
408,Pilz::N,sēne,бәшмәк
409,Zwiebel::N,луккок,һуган
410,Zwiebel::N,йӧнгыль,һуган
411,Zwiebel::N,sīpols,һуган
412,Saat::N,тусь,орлоҡ
413,Saat::N,кӧйдыс,орлоҡ
414,Saat::N,sēkla,орлоҡ
415,Korn::N,тусь,иген
416,Korn::N,grauds,иген
417,Heu::N,турун,бесән
418,Heu::N,siens,бесән
419,Schale::N,кор,ҡабыҡ
420,Schale::N,čaula,ҡабыҡ
421,Schale::N,čaumala,ҡабыҡ
422,Grube::N,гу,соҡор
423,Grube::N,bedre,соҡор
424,Falle::N,лэч,тоҙак
425,Falle::N,лэч,ҡапҡан
426,Falle::N,slazds,тоҙак
427,Falle::N,slazds,ҡапҡан
428,Falle::N,lamatas,тоҙак
429,Falle::N,lamatas,ҡапҡан
430,Schlinge::N,лэч,тоҙак
431,Schlinge::N,cilpa,тоҙак
432,Spur::N,туй,әҫер
433,Spur::N,pēda,әҫер
434,Asche::N,пӧм,көл
435,Asche::N,pelni,көл
436,Dreck::N,няйт,батҡаҡ
437,Dreck::N,dubļi,батҡаҡ
438,Eisen::N,кӧрт,тимер
439,Eisen::N,dzelzs,тимер
440,Gold::N,зарни,алтын
441,Gold::N,zelts,алтын
442,Silber::N,эзысь,көмөш
443,Silber::N,sudrabs,көмөш
444,Kohle::N,шом,күмер
445,Kohle::N,ogle,күмер
446,Glas::N,стеклӧ,быяла
447,Glas::N,stikls,быяла
448,Lehm::N,сёй,балсыҡ
449,Lehm::N,māls,балсыҡ
450,Sand::N,лыа,ҡом
451,Sand::N,smiltis,ҡом
452,Mensch::N,морт,кеше
453,Mensch::N,cilvēks,кеше
454,Mann::N,аймӧрт,ир
455,Mann::N,мужичӧй,ир
456,Mann::N,vīrietis,ир
457,Frau::N,ань,ҡатын
458,Frau::N,нывбаба,ҡатын
459,Frau::N,sieviete,ҡатын
460,Kind::N,кага,бала
461,Kind::N,bērns,бала
462,Junge::N,пи,малай
463,Junge::N,zēns,малай
464,Junge::N,puika,малай
465,Junge::N,puisis,малай
466,Mädchen::N,ныв,ҡыҙ
467,Mädchen::N,ныв,ҡыҙыҡай
468,Mädchen::N,meiča,ҡыҙ
469,Mädchen::N,meiča,ҡыҙыҡай
470,Mädchen::N,skuķis,ҡыҙ
471,Mädchen::N,skuķis,ҡыҙыҡай
472,Mädchen::N,meitene,ҡыҙ
473,Mädchen::N,meitene,ҡыҙыҡай
474,Familie::N,семья,ғаилә
475,Familie::N,ģimene,ғаилә
476,Großvater::N,пӧль,олатай
477,Großvater::N,vecaistēvs,олатай
478,Großmutter::N,баб,әбәй
479,Großmutter::N,vecāmāte,әбәй
480,Eltern::N,ай-мам,ата-әсә
481,Eltern::N,бать-мам,ата-әсә
482,Eltern::N,vecāki,ата-әсә
483,Vater::N,бать,атай
484,Vater::N,ай,атай
485,Vater::N,tēvs,атай
486,Mutter::N,мам,әсә
487,Mutter::N,māte,әсә
488,Sohn::N,пи,ул
489,Sohn::N,dēls,ул
490,Tochter::N,ныв,ҡыҙ
491,Tochter::N,meita,ҡыҙ
492,Bruder::N,вок,агай
493,Bruder::N,brālis,агай
494,Schwester::N,чой,алай
495,Schwester::N,чой,һеңле
496,Schwester::N,māsa,алай
497,Schwester::N,māsa,һеңле
498,Onkel::N,дядь,ағай
499,Onkel::N,tēvocis,ағай
500,Tante::N,тьӧт,апай
501,Tante::N,tante,апай
502,Ehemann::N,верӧс,ир
503,Ehemann::N,vīrs,ир
504,Ehefrau::N,гӧтыр,ҡатын
505,Ehefrau::N,sieva,ҡатын
506,Freude::N,радлун,шатлыҡ
507,Freude::N,радлун,ҡыуаныс
508,Freude::N,prieks,шатлыҡ
509,Freude::N,prieks,ҡыуаныс
510,Gelächter::N,серам,көлөү
511,Gelächter::N,smiekli,көлөү
512,Glück::N,шуд,бәхет
513,Glück::N,laime,бәхет
514,Kummer::N,шог,ҡайғы
515,Kummer::N,bēdas,ҡайғы
516,Kummer::N,raizes,ҡайғы
517,Wunsch::N,кӧсйӧм,теләк
518,Wunsch::N,vēlme,теләк
519,Wunsch::N,vēlējums,теләк
520,Lust::N,кыскӧм,әүәҫлек
521,Lust::N,радейтӧм,әүәҫлек
522,Lust::N,kāre,әүәҫлек
523,Geist::N,лов,аң
524,Geist::N,лов,рух
525,Geist::N,gars,аң
526,Geist::N,gars,рух
527,Gedanke::N,мӧвп,уй
528,Gedanke::N,мӧвп,фекер
529,Gedanke::N,doma,уй
530,Gedanke::N,doma,фекер
531,Gedächtnis::N,паметь,хәтер
532,Gedächtnis::N,atmiņa,хәтер
533,Verstand::N,вежӧр,аҡыл
534,Verstand::N,prāts,аҡыл
535,Sinn::N,мог,мәғәня
536,Sinn::N,вежӧртас,мәғәня
537,Sinn::N,nozīme,мәғәня
538,Grund::N,помка,сәбәп
539,Grund::N,pamats,сәбәп
540,Grund::N,iemesls,сәбәп
541,Wahrheit::N,збыль,дөрөҫлөк
542,Wahrheit::N,збыльтор,дөрөҫлөк
543,Wahrheit::N,taisnība,дөрөҫлөк
544,Wahrheit::N,patiesība,дөрөҫлөк
545,Gespräch::N,сёрни,әңгәмә
546,Gespräch::N,saruna,әңгәмә
547,Märchen::N,мойд,әкиәт
548,Märchen::N,pasaka,әкиәт
549,Erzählung::N,висьт,хикәйә
550,Erzählung::N,stāsts,хикәйә
551,Erzählung::N,nostāsts,хикәйә
552,Nachricht::N,юӧртӧм,хәбәр
553,Nachricht::N,ziņa,хәбәр
554,Neuigkeit::N,выльтор,яңылыҡ
555,Neuigkeit::N,jaunums,яңылыҡ
556,Name::N,ним,исем
557,Name::N,vārds,исем
558,Rätsel::N,нӧдкыв,йомаҡ
559,Rätsel::N,mīkla,йомаҡ
560,Rede::N,сёрни,телмәр
561,Rede::N,runa,телмәр
562,Sprache::N,кыв,тел
563,Sprache::N,кыв,телмәр
564,Sprache::N,valoda,тел
565,Sprache::N,valoda,телмәр
566,Stimme::N,гӧлӧс,тауыш
567,Stimme::N,вом шы,тауыш
568,Stimme::N,balss,тауыш
569,Wort::N,кыв,һүҙ
570,Wort::N,vārds,һүҙ
571,Zeichen::N,пас,билдә
572,Zeichen::N,zīme,билдә
573,Ruf::N,чукӧстчӧм,саҡырыу
574,Ruf::N,корӧм,саҡырыу
575,Ruf::N,sauciens,саҡырыу
576,Lärm::N,шы,шаулау
577,Lärm::N,зык,шаулау
578,Lärm::N,зычитӧм,шаулау
579,Lärm::N,troksnis,шаулау
580,Laut::N,шы,тауыш
581,Laut::N,skaņa,тауыш
582,Ton::N,шы,яңғырау
583,Ton::N,tonis,яңғырау
584,Lied::N,сьылан,йыр
585,Lied::N,сьыланкыв,йыр
586,Lied::N,dziesma,йыр
587,Ruhe::N,чӧв,ял
588,Ruhe::N,чӧв,тыныслыҡ
589,Ruhe::N,miers,ял
590,Ruhe::N,miers,тыныслыҡ
591,Leute::N,йӧз,кешеләр
592,Leute::N,войтыр,кешеләр
593,Leute::N,ļaudis,кешеләр
594,Leute::N,cilvēki,кешеләр
595,Volk::N,йӧз,халҡ
596,Volk::N,войтыр,халҡ
597,Volk::N,tauta,халҡ
598,Arbeit::N,удж,эш
599,Arbeit::N,darbs,эш
600,Gast::N,гӧсть,ҡунаҡ
601,Gast::N,viešņa,ҡунаҡ
602,Gast::N,ciemiņš,ҡунаҡ
603,Geschenk::N,козин,бүләк
604,Geschenk::N,dāvana,бүләк
605,Spiel::N,ворсан,уйын
606,Spiel::N,rotaļa,уйын
607,Gesellschaft::N,котыр,йәмғиәт
608,Gesellschaft::N,biedrība,йәмғиәт
609,Gesellschaft::N,kompānija,йәмғиәт
610,Hilfe::N,отсӧг,ярҙам
611,Hilfe::N,palīdzība,ярҙам
612,Freund::N,ёрт,дуҫ
613,Freund::N,draugs,дуҫ
614,Kamerad::N,ёрт,иптәш
615,Kamerad::N,biedrs,иптәш
616,Angelegenheit::N,мог,әш
617,Angelegenheit::N,делӧ,әш
618,Angelegenheit::N,darīšana,әш
619,Anzahl::N,лыд,һан
620,Anzahl::N,тшӧт,һан
621,Anzahl::N,skaits,һан
622,Anzahl::N,daudzums,һан
623,Art::N,сикас,төр
624,Art::N,suga,төр
625,Art::N,šķira,төр
626,Stück::N,тор,киҫәк
627,Stück::N,gabals,киҫәк
628,Teil::N,юкӧн,өлөш
629,Teil::N,daļa,өлөш
630,Hälfte::N,пӧв,ярты
631,Hälfte::N,джын,ярты
632,Hälfte::N,puse,ярты
633,Kreis::N,кытш,түңәрәк
634,Kreis::N,aplis,түңәрәк
635,Kreis::N,riņķis,түңәрәк
636,Kreuz::N,перна,тәре
637,Kreuz::N,крест,тәре
638,Kreuz::N,krusts,тәре
639,Linie::N,визь,һыҙыҡ
640,Linie::N,līnija,һыҙыҡ
641,Strich::N,визь,һыҙат
642,Strich::N,svītra,һыҙат
643,Abstand::N,кост,ара
644,Abstand::N,коласт,ара
645,Abstand::N,atstarpe,ара
646,Entfernung::N,ылна,алыҫлыҡ
647,Entfernung::N,attālums,алыҫлыҡ
648,Entfernung::N,atstatums,алыҫлыҡ
649,Gegend::N,му-ва,урын
650,Gegend::N,apvidus,урын
651,Gegend::N,apgabals,урын
652,Platz::N,ылдӧс,арауыҡ
653,Platz::N,йир,арауыҡ
654,Platz::N,гӧгӧртас,арауыҡ
655,Platz::N,vieta,арауыҡ
656,Ort::N,ин,ерҙәр
657,Ort::N,ин,урындар
658,Ort::N,ин,эш урыны
659,Ort::N,места,ерҙәр
660,Ort::N,места,урындар
661,Ort::N,места,эш урыны
662,Ort::N,vieta,ерҙәр
663,Ort::N,vieta,урындар
664,Ort::N,vieta,эш урыны
665,Seite::N,бок,яҡ
666,Seite::N,ӧтарладор,яҡ
667,Seite::N,sāns,яҡ
668,Mitte::N,шӧр,урталыҡ
669,Mitte::N,vidus,урталыҡ
670,Gegenstand::N,кӧлуй,нәмә
671,Gegenstand::N,priekšmets,нәмә
672,Sache::N,добра,нәмә
673,Sache::N,добра,әйбер
674,Sache::N,lieta,нәмә
675,Sache::N,lieta,әйбер
676,Rand::N,дор,сит
677,Rand::N,mala,сит
678,Rand::N,apmale,сит
679,Kante::N,дор,ҡабырға
680,Kante::N,дор,ян
681,Kante::N,šķautne,ҡабырға
682,Kante::N,šķautne,ян
683,Ecke::N,пельӧс,мөйөш
684,Ecke::N,kakts,мөйөш
685,Ecke::N,stūris,мөйөш
686,Spitze::N,йыв,ос
687,Spitze::N,smaile,ос
688,Spitze::N,galotne,ос
689,Ende::N,пом,аҙаҡ
690,Ende::N,gals,аҙаҡ
691,Ende::N,uzgalis,аҙаҡ
692,Loch::N,розь,тишек
693,Loch::N,caurums,тишек
694,Winkel::N,пельӧс,мөйөш
695,Winkel::N,leņķis,мөйөш
696,Muster::N,сер,биҙәк
697,Muster::N,piemērs,биҙәк
698,Größe::N,ыджда,ҙурлыҡ
699,Größe::N,lielums,ҙурлыҡ
700,Länge::N,кузьта,оҙонлоҡ
701,Länge::N,garums,оҙонлоҡ
702,Höhe::N,джуджда,бейеклек
703,Höhe::N,augstums,бейеклек
704,Gewicht::N,сьӧкта,үлсәү
705,Gewicht::N,сьӧкталун,үлсәү
706,Gewicht::N,svars,үлсәү
707,Gewicht::N,smagums,үлсәү
708,Menge::N,лун,һан
709,Menge::N,числӧ,һан
710,Menge::N,masa,һан
711,Menge::N,daudzums,һан
712,Haufen::N,чукӧр,өйөм
713,Haufen::N,čupa,өйөм
714,Haufen::N,grēda,өйөм
715,Haufen::N,kaudze,өйөм
716,Reihe::N,рад,рәт
717,Reihe::N,rinda,рәт
718,Reihe::N,virkne,рәт
719,Boot::N,пыж,кәмә
720,Boot::N,laiva,кәмә
721,Ruder::N,пелыс,ишкәк
722,Ruder::N,ӧпаснӧй,ишкәк
723,Ruder::N,airis,ишкәк
724,Ruder::N,irklis,ишкәк
725,Schlitten::N,дадь,сана
726,Schlitten::N,ragavas,сана
727,Ski::N,лызь,саңгы
728,Ski::N,slēpe,саңгы
729,Lagerfeuer::N,бипур,костер
730,Lagerfeuer::N,ugunskurs,костер
731,Last::N,сьӧкыдтор,ауырлыҡ
732,Last::N,krava,ауырлыҡ
733,Gang::N,мунӧм,барыу
734,Gang::N,ветлӧм,барыу
735,Gang::N,eja,барыу
736,Gang::N,gājums,барыу
737,Schritt::N,воськов,аҙым
738,Schritt::N,воськовтӧм,аҙым
739,Schritt::N,solis,аҙым
740,Norden::N,войвыв,төньяҡ
741,Norden::N,ziemeļi,төньяҡ
742,Süden::N,лунвыв,көньяҡ
