,Concept_ID,sv,ga
845,bald::ADV,snart,gan mhoill
846,dann::ADV,då,ansin
847,gestern::ADV,i går,inné
848,einst::ADV,en gång,tráth
849,einst::ADV,en gång,uair amháin
850,damals::ADV,då,ag an am
851,damals::ADV,då,an t-am sin
852,damals::ADV,den gången,ag an am
853,damals::ADV,den gången,an t-am sin
854,danach::ADV,därefter,ina dhiaidh sin
855,vorher::ADV,före,cheana
856,vorher::ADV,före,roimhe sin
857,vorher::ADV,förut,cheana
858,vorher::ADV,förut,roimhe sin
859,zuerst::ADV,först,ar dtús
860,einmal::ADV,en gång,uair amháin
861,manchmal::ADV,ibland,uaireanta
862,oft::ADV,ofta,minic
863,immer::ADV,alltid,i gcónaí
864,niemals::ADV,aldrig,riamh
865,hier::ADV,här,anseo
866,hierhin::ADV,hit,anseo
867,von hier::ADV,härifrån,an áit seo
868,dort::ADV,där,ann
869,dort::ADV,där,ansin
870,dorthin::ADV,dit,ann
871,dorthin::ADV,dit,ansin
872,geradeaus::ADV,rätt fram,ar aghaidh
873,vorwärts::ADV,fram,
874,vorwärts::ADV,framåt,
875,rückwärts::ADV,baklänges,siar
876,zurück::ADV,tillbaka,ar ais
877,unten::ADV,nere,thíos
878,unten::ADV,nedanför,thíos
879,hinab::ADV,ned,síos
880,hinab::ADV,nedåt,síos
881,oben::ADV,ovan,thuas
882,oben::ADV,ovanpå,thuas
883,hinauf::ADV,upp,suas
884,hinauf::ADV,uppåt,suas
885,überall::ADV,överallt,i ngach áit
886,überall::ADV,överallt,ar fud na háite
887,nicht::ADV,ej,ní
888,nicht::ADV,ej,cha
889,nicht::ADV,inte,ní
890,nicht::ADV,inte,cha
891,ein wenig::ADV,litet,beagán
892,kaum::ADV,knappt,ar éigean
893,kaum::ADV,knappast,ar éigean
894,sehr::ADV,mycket,an-
895,so::ADV,så,chomh
896,so::ADV,så,mar sin
897,noch::ADV,än,fós
898,noch::ADV,än,go fóill
899,noch::ADV,ännu,fós
900,noch::ADV,ännu,go fóill
901,nur::ADV,bara,amháin
902,nur::ADV,bara,níl ach
903,nur::ADV,endast,amháin
904,nur::ADV,endast,níl ach
905,schon::ADV,redan,cheana
906,schon::ADV,redan,cheana féin
907,wieder::ADV,åter,arís
908,wieder::ADV,åter,athuair
909,vergebens::ADV,förgäves,amú
910,vergebens::ADV,förgäves,in aisce
911,vor::PRP,utanför,ar thosach
912,hinter::PRP,bakom,laistiar de
913,hinter::PRP,bakom,taobh thiar de
914,unter::PRP,under,faoi
915,durch::PRP,genom,trí
916,durch::PRP,igenom,trí
917,neben::PRP,bredvid,taobh le
918,neben::PRP,bredvid,in aice le
919,neben::PRP,vid sidan av,taobh le
920,neben::PRP,vid sidan av,in aice le
921,zwischen::PRP,mellan,idir
922,wegen::PRP,på grund av,de bharr
923,wegen::PRP,på grund av,mar gheall ar
924,dies::PRN,detta,seo
925,das::PRN,det,sin
926,alles::PRN,allt,gach rud
927,ich::PRN,jag,mé
928,ich::PRN,jag,mise
929,du::PRN,du,tú
930,du::PRN,du,tusa
931,er::PRN,han,sé
932,er::PRN,han,seisean
933,wir::PRN,vi,sinn
934,ihr::PRN,ni,sibh
935,ihr::PRN,ni,sibhse
936,sie::PRN,de,siad
937,sie::PRN,de,siadsan
938,was::FPRN,vad,cad
939,was::FPRN,vad,céard
940,wer::FPRN,vem,cé
941,wo::FADV,var,cá
942,wo::FADV,var,cén áit
943,wohin::FADV,vart,cá
944,wohin::FADV,vart,cén áit
945,wie::FADV,hur,conas
946,wie::FADV,hur,cén chaoi
947,warum::FADV,varför,cén fáth
948,warum::FADV,varför,cad chuige
949,wieviel::FNUM,hur mycket,cá mhéad
950,eins::NUM,en,aon
951,eins::NUM,ett,aon
952,zwei::NUM,två,dhá
953,drei::NUM,tre,trí
954,vier::NUM,fyra,ceathair
955,fünf::NUM,fem,cúig
956,sechs::NUM,sex,sé
957,sieben::NUM,sju,seacht
958,acht::NUM,åtta,ocht
959,neun::NUM,nio,naoi
960,zehn::NUM,tio,deich
961,elf::NUM,elva,aon déag
962,zwölf::NUM,tolv,dó dhéag
963,zwanzig::NUM,tjugo,fiche
964,dreißig::NUM,trettio,tríocha
965,vierzig::NUM,fyrtio,daichead
966,vierzig::NUM,fyrtio,ceathracha
967,fünfzig::NUM,femtio,caoga
968,sechzig::NUM,sextio,seasca
969,siebzig::NUM,sjuttio,seachtó
970,achtzig::NUM,åttio,ochtó
971,neunzig::NUM,nittio,nócha
972,hundert::NUM,hundra,céad
973,tausend::NUM,tusen,míle
974,und::CNJ,och,agus
975,oder::CNJ,eller,nó
976,stehen::V,stå,seas
977,sitzen::V,sitta,suigh
978,liegen::V,ligga,luigh
979,hängen::V,hänga,tá crochta
980,werden::V,bli,éirigh
981,passieren::V,ske,tarlaigh
982,passieren::V,hända,tarlaigh
983,beginnen::V,börja,tosaigh
984,enden::V,ända,críochnaigh
985,wechseln::V,växla,athraigh
986,aufgehen[Sonne]::V,gå upp,éirigh
987,untergehen[Sonne]::V,gå ned,fuin
988,untergehen[Sonne]::V,gå ned,téigh faoi
989,scheinen[Sonne]::V,skina,taitin
990,scheinen[Sonne]::V,skina,soilsigh
991,donnern::V,dundra,tá toirneach ann
992,wehen::V,blåsa,séid
993,strömen::V,forsa,sil
994,strömen::V,strömma,sil
995,fließen::V,flyta,rith
996,fließen::V,flyta,snigh
997,sich drehen::V,snurra,cas
998,sich drehen::V,snurra,imrothlaigh
999,schwanken::V,vackla,luasc
1000,schwingen::V,svinga,luasc
1001,fallen::V,falla,tit
1002,brennen::V,brinna,dóigh
1003,rauchen::V,ryka,plúch toite
1004,regnen::V,regna,báistigh
1005,regnen::V,regna,tá ag cur báistí
1006,gefrieren::V,frysa,sioc
1007,gefrieren::V,frysa,reoigh
1008,tauen::V,töa,leáigh
1009,tauen::V,töa,coscair
1010,schmelzen::V,smälta,leáigh
1011,trocknen::V,torka,triomaigh
1012,sieden::V,koka,fiuch
1013,sieden::V,koka,beirigh
1014,sieden::V,sjuda,fiuch
1015,sieden::V,sjuda,beirigh
1016,faulen::V,ruttna,lobh
1017,faulen::V,ruttna,dreoigh
1018,verfaulen::V,ruttna,lobh
1019,verfaulen::V,ruttna,feoigh
1020,reißen::V,brista,bris
1021,versinken::V,sjunka,téigh síos
1022,vergehen::V,förgå,téigh thart
1023,erscheinen::V,synas,tar
1024,erscheinen::V,visa sig,tar
1025,verschwinden::V,försvinna,imigh
1026,sinken::V,sjunka,tit
1027,sinken::V,sjunka,ísligh
1028,abnehmen::V,avta,maolaigh
1029,abnehmen::V,avta,laghdaigh
1030,abnehmen::V,minskas,maolaigh
1031,abnehmen::V,minskas,laghdaigh
1032,zunehmen::V,tilltaga,méadaigh
1033,steigen::V,stiga,éirigh
1034,wachsen::V,växa,fás
1035,glänzen::V,glimma,lonraigh
1036,funkeln::V,tindra,drithligh
1037,funkeln::V,gnistra,drithligh
1038,lärmen::V,bråka,tóg callán
1039,lärmen::V,väsnas,tóg callán
1040,läuten::V,ringa,buail
1041,klingeln::V,ringa,buail
1042,klirren::V,klirra,cling
1043,brausen::V,brusa,búir
1044,rauschen::V,susa,tá ag siosarnach
1045,klingen::V,låta,tá glór ag
1046,klingen::V,klinga,tá glór ag
1047,bellen::V,skälla,amhastraigh
1048,heulen::V,yla,glam
1049,heulen::V,tjuta,glam
1050,blasen::V,blåsa,séid
1051,pfeifen::V,vissla,lig fead
1052,schreien::V,skrika,béic
1053,schreien::V,skrika,glaoigh
1054,stöhnen::V,stöna,lig cnead
1055,zittern::V,darra,crith
1056,zittern::V,darra,creathnaigh
1057,zittern::V,skälva,crith
1058,zittern::V,skälva,creathnaigh
1059,leben::V,leva,mair
1060,geboren werden::V,födas,rugadh
1061,atmen::V,andas,análaigh
1062,trinken::V,dricka,ól
1063,essen::V,äta,ith
1064,schlucken::V,svälja,slog
1065,müde werden::V,tröttna,tuirsigh
1066,einschlafen::V,somna,tit ina chodladh
1067,schlafen::V,sova,codail
1068,aufwachen::V,vakna,múscail
1069,aufstehen::V,stiga upp,éirigh
1070,sich erholen::V,repa sig,lig scíth
1071,sich erholen::V,hämta sig,lig scíth
1072,krank werden::V,insjukna,éirigh tinn
1073,krank sein::V,vara sjuk,tá tinn
1074,schmerzen::V,smärta,tá pian i
1075,schmerzen::V,göra ont,tá pian i
1076,husten::V,hosta,déan casacht
1077,genesen::V,tillfriskna,téarnaigh
1078,sterben::V,dö,éag
1079,sterben::V,dö,faigh bás
1080,umkommen::V,omkomma,caill
1081,sich bewegen::V,röra sig,bog
1082,sich bewegen::V,röra sig,gluais
1083,sich rühren::V,röra på sig,corraigh
1084,sich erheben::V,resa sig,seas suas
1085,sich setzen::V,sätta sig,suigh
1086,hinfallen::V,falla omkull,tit
1087,laufen::V,löpa,siúil
1088,schreiten::V,skrida,siúil
1089,spazierengehen::V,promenera,téigh ag spaisteoireacht
1090,eilen::V,ila,deifrigh
1091,eilen::V,ila,brostaigh
1092,sich beeilen::V,skynda sig,deifrigh
1093,sich beeilen::V,skynda sig,déan deifir
1094,sausen::V,susa,luathaigh
1095,rennen::V,löpa,rith
1096,rennen::V,springa,rith
1097,springen::V,hoppa,léim
1098,klettern::V,klättra,dreap
1099,schaukeln::V,gunga,téigh ar an maide corrach
1100,kriechen::V,kräla,snámh
1101,schwimmen::V,simma,snámh
1102,tauchen::V,dyka,tum
1103,rudern::V,ro,iomair
1104,rudern::V,ro,rámhaigh
1105,fahren::V,köra,tiomáin
1106,fliegen::V,flyga,eitil
1107,gehen::V,gå,téigh
1108,weggehen::V,gå bort,imigh
1109,abfahren::V,resa,imigh
1110,abfahren::V,avresa,imigh
1111,anhalten::V,stanna,stad
1112,hineingehen::V,gå in,téigh isteach
1113,eintreten::V,träda in,téigh isteach
1114,kommen::V,komma,tar
1115,ankommen::V,ankomma,tar
1116,zurückkommen::V,återkomma,fill
1117,bleiben::V,bli,fan
1118,bleiben::V,förbli,fan
1119,warten::V,vänta,fan
1120,erwarten::V,vänta,tá ag súil le
1121,erwarten::V,vänta,tá ag dréim le
1122,suchen::V,leta,lorg
1123,finden::V,finna,faigh
1124,finden::V,finna,aimsigh
1125,versuchen::V,försöka,triail
1126,vorbereiten::V,förbereda,réitigh
1127,lieben::V,älska,gráigh
1128,mögen::V,tycka om,taitin le
1129,mögen::V,tycka om,is maith le
1130,lachen::V,skratta,gáir
1131,rühren::V,röra,téigh i bhfeidhm ar
1132,weinen::V,gråta,goil
1133,weinen::V,gråta,caoin
1134,schimpfen::V,skälla,tá ag clamhsán
1135,sich ärgern::V,förargas,tá corraithe
1136,sich fürchten::V,vara rädd,tá eagla ar
1137,fürchten::V,frukta,tá eagla ar
1138,fliehen::V,fly,teith
1139,fliehen::V,rymma,teith
1140,flüchten::V,fly,éalaigh
1141,sehen::V,se,feic
1142,anschauen::V,se på,dearc
1143,anschauen::V,se på,féach ar
1144,anschauen::V,betrakta,dearc
1145,anschauen::V,betrakta,féach ar
1146,ansehen::V,åse,breathnaigh
1147,hören::V,höra,cluin
1148,zuhören::V,höra på,éist
1149,zuhören::V,lyssna till,éist
1150,probieren::V,smaka,bliais
1151,probieren::V,smaka på,bliais
1152,riechen::V,lukta,bolaigh
1153,fühlen::V,känna,braith
1154,fühlen::V,känna,mothaigh
1155,scheinen::V,verka,tá an chuma ar
1156,scheinen::V,tyckas,tá an chuma ar
1157,zu sehen sein::V,synas,tá le feiceáil
1158,zu sehen sein::V,kunna ses,tá le feiceáil
1159,vernehmen::V,få veta,clois
1160,vernehmen::V,förnimma,clois
1161,frieren::V,frysa,tá fuar
1162,tun::V,göra,déan
1163,können::V,kunna,féad
1164,können::V,kunna,is féidir le
1165,wollen::V,vilja,tá ag iarraidh
1166,anfangen::V,börja,tosaigh
1167,anfangen::V,börja,cuir tús le
1168,beenden::V,avsluta,críochnaigh
1169,beenden::V,avsluta,cuir deireadh le
1170,aufhören::V,sluta,stad
1171,aufhören::V,upphöra,stad
1172,gelingen::V,lyckas,éirigh le
1173,geraten::V,bli,tá deireadh ar
1174,öffnen::V,öppna,oscail
1175,schließen::V,låsa,dún
1176,schließen::V,låsa,iaigh
1177,schließen::V,stänga,dún
1178,schließen::V,stänga,iaigh
1179,stellen::V,ställa,cuir
1180,setzen::V,sätta,cuir
1181,setzen::V,sätta,socraigh
1182,legen::V,lägga,cuir
1183,berühren::V,beröra,teagmhaigh le
1184,verbinden::V,förbinda,ceangail
1185,bedecken::V,täcka,clúdaigh
1186,bedecken::V,täcka,cumhdaigh
1187,bedecken::V,betäcka,clúdaigh
1188,bedecken::V,betäcka,cumhdaigh
1189,aufhängen::V,hänga,croch
1190,aufhängen::V,hänga upp,croch
1191,anzünden::V,tända,las
1192,anzünden::V,tända,adhain
1193,anzünden::V,antända,las
1194,anzünden::V,antända,adhain
1195,anzünden::V,tända på,las
1196,anzünden::V,tända på,adhain
1197,aufheben::V,lyfta,tóg
1198,aufheben::V,lyfta,ardaigh
1199,zurücklassen::V,lämna,fág
1200,zurücklassen::V,efterlämna,fág
1201,verlieren::V,mista,caill
1202,verlieren::V,förlora,caill
1203,fallen lassen::V,tappa,lig uait
1204,fallen lassen::V,tappa,caith uait
1205,fallen lassen::V,släppa,lig uait
1206,fallen lassen::V,släppa,caith uait
1207,machen::V,göra,déan
1208,machen::V,göra,réitigh
1209,herstellen::V,tillverka,táirg
1210,herstellen::V,framställa,táirg
1211,bauen::V,bygga,tóg
1212,reparieren::V,reparera,deisigh
1213,verbessern::V,rätta,feabhsaigh
1214,verbessern::V,förbättra,feabhsaigh
1215,ändern::V,ändra,athraigh
1216,ändern::V,förändra,athraigh
1217,graben::V,gräva,tochail
1218,beugen::V,böja,crom
1219,biegen::V,böja,lúb
1220,biegen::V,kröka,lúb
1221,drehen::V,vrida,cas
1222,wenden::V,vända,tiontaigh
1223,umdrehen::V,vrida om,iompaigh
1224,umdrehen::V,vrida om,tiontaigh
1225,heben::V,häva,ardaigh
1226,hochheben::V,lyfta,tóg
1227,ergreifen::V,gripa,beir ar
1228,halten::V,hålla,coimeád
1229,halten::V,hålla,coinnigh
1230,drücken::V,trycka,brúigh
1231,schieben::V,skjuta,brúigh
1232,kratzen::V,riva,scríob
1233,kratzen::V,skrapa,scríob
1234,lecken::V,slicka,ligh
1235,lecken::V,slicka,leadhb
1236,beißen::V,bita,bain greim as
1237,abreißen::V,slita_av,stróic
1238,abreißen::V,slita_av,tarraing
1239,abreißen::V,riva_av,stróic
1240,abreißen::V,riva_av,tarraing
1241,abschneiden::V,skära av,scoith
1242,binden::V,binda,ceangail
1243,stecken::V,sticka,sáigh
1244,brechen::V,bryta,bris
1245,brechen::V,brista,bris
1246,klopfen::V,banka,cnag
1247,klopfen::V,klappa,cnag
1248,hauen::V,hugga,buail
1249,kleben::V,klistra,gliúáil
1250,reiben::V,gnida,cuimil
1251,streichen::V,smörja,leath
1252,schleifen::V,slipa,líomh
1253,schneiden::V,skära,gearr
1254,schneiden::V,klippa,gearr
1255,rütteln::V,skaka,croith
1256,schütteln::V,rista,croith
1257,schwenken::V,svänga,luasc
1258,schütten::V,hälla,doirt
1259,füllen::V,fylla,líon
1260,einwickeln::V,slå in,cuach
1261,einwickeln::V,slå in,clúdaigh
1262,einwickeln::V,veckla in,cuach
1263,einwickeln::V,veckla in,clúdaigh
1264,tragen::V,bära,iompair
1265,schleppen::V,släpa,tarraing
1266,ziehen::V,dra,tarraing
1267,aufbewahren::V,förvara,coinnigh
1268,aufbewahren::V,ta vara på,coinnigh
1269,werfen::V,kasta,caith
1270,fangen::V,fånga,ceap
1271,packen::V,gripa,beir ar
1272,packen::V,gripa tag,beir ar
1273,verstecken::V,gömma,folaigh
1274,verstecken::V,gömma,cuir i bhfolach
1275,teilen::V,dela,roinn
1276,schicken::V,skicka,seol
1277,bringen::V,bringa,beir
1278,bringen::V,bringa,tabhair
1279,hinzufügen::V,tillägga,cuir le
1280,bekommen::V,få,faigh
1281,bekommen::V,erhålla,faigh
1282,erhalten::V,få,faigh
1283,erhalten::V,erhålla,faigh
1284,nehmen::V,ta,tóg
1285,nehmen::V,ta,glac
1286,nehmen::V,taga,tóg
1287,nehmen::V,taga,glac
1288,wählen::V,välja,pioc
1289,wählen::V,välja,roghnaigh
1290,auswählen::V,utvälja,roghnaigh
1291,bewahren::V,bevara,caomhnaigh
1292,behindern::V,hindra,cuir bac ar
1293,behindern::V,förhindra,cuir bac ar
1294,verderben::V,förstöra,mill
1295,beschädigen::V,skada,loit
1296,beschädigen::V,skada,déan damáiste do
1297,zerbrechen::V,bryta isär,bris
1298,zerbrechen::V,bryta sönder,bris
1299,zerreißen::V,riva sönder,stiall
1300,zerreißen::V,slita sönder,stiall
1301,zerstören::V,förstöra,mill
1302,zerstören::V,förstöra,scrios
1303,verbrennen::V,bränna,las
1304,verbrennen::V,bränna,dóigh
1305,verbrennen::V,bränna upp,las
1306,verbrennen::V,bränna upp,dóigh
1307,geben::V,ge,tabhair
1308,reichen::V,räcka,sín
1309,reichen::V,räcka,cuir
1310,schenken::V,skänka,bronn
1311,schenken::V,skänka,tabhair
1312,versprechen::V,lova,geall
1313,wünschen::V,önska,guigh
1314,loben::V,lova,mol
1315,loben::V,beröma,mol
1316,küssen::V,pussa,póg
1317,wiegen::V,vagga,bog
1318,wiegen::V,vagga,luasc
1319,zudecken::V,täcka,clúdaigh
1320,wecken::V,väcka,dúisigh
1321,zeigen::V,visa,taispeáin
1322,führen::V,föra,treoraigh
1323,lehren::V,lära,múin
1324,lehren::V,lära,teagasc
1325,unterrichten::V,undervisa,múin
1326,unterrichten::V,undervisa,teagasc
1327,aufziehen::V,uppfostra,tóg
1328,leiten::V,leda,tá i gceannas ar
1329,antreiben::V,driva på,gríosaigh
1330,lassen::V,få att,cuir ag
1331,einladen::V,bjuda,cuir cuireadh ar
1332,einladen::V,inbjuda,cuir cuireadh ar
1333,vereinigen::V,förena,aontaigh
1334,besuchen::V,besöka,tabhair cuairt ar
1335,treffen::V,möta,cas ar
1336,treffen::V,möta,buail le
1337,treffen::V,träffa,cas ar
1338,treffen::V,träffa,buail le
1339,sich versammeln::V,församla sig,bailigh
1340,sich versammeln::V,församla sig,cruinnigh
1341,spielen::V,leka,imir
1342,spielen::V,leka,tá ag spraoi
1343,spielen::V,spela,imir
1344,spielen::V,spela,tá ag spraoi
1345,singen::V,sjunga,can
1346,tanzen::V,dansa,rinc
1347,tanzen::V,dansa,damhsaigh
1348,sich trennen::V,skiljas,scar
1349,verlassen::V,lämna,fág
1350,verlassen::V,överge,fág
1351,retten::V,rädda,tarrtháil
1352,bewachen::V,bevaka,cosain
1353,bewachen::V,bevaka,gardáil
1354,schützen::V,skydda,cosain
1355,schützen::V,beskydda,cosain
1356,verteidigen::V,försvara,cosain
1357,sich schlagen::V,slåss,tá ag bruíon
1358,schießen::V,skjuta,caith
1359,schießen::V,skjuta,scaoil
1360,siegen::V,segra,bain
1361,siegen::V,segra,buaigh
1362,ärgern::V,förarga,cuir isteach ar
1363,schlagen::V,slå,buail
1364,treten::V,sparka,ciceáil
1365,stechen::V,sticka,sáigh
1366,stoßen::V,stöta,brúigh
1367,stoßen::V,stöta,soncáil
1368,stehlen::V,stjäla,goid
1369,stören::V,störa,cuir isteach ar
1370,belästigen::V,genera,cuir as do
1371,belästigen::V,besvära,cuir as do
1372,verbergen::V,dölja,ceil
1373,täuschen::V,vilseleda,cuir dallamullóg ar
1374,betrügen::V,bedra,déan calaois ar
1375,töten::V,döda,maraigh
1376,wohnen::V,bo,cuir faoi
1377,wohnen::V,bo,tá ina chónaí
1378,arbeiten::V,arbeta,oibrigh
1379,sammeln::V,samla,bailigh
1380,sammeln::V,samla,cruinnigh
1381,pflücken::V,plocka,pioc
1382,jagen::V,jaga,seilg
1383,fischen::V,fiska,iasc
1384,fassen::V,fånga,beir ar
1385,hüten::V,vakta,aoirigh
1386,treiben::V,driva,seol
1387,treiben::V,driva,tiomáin
1388,anbinden::V,binda fast,ceangail
1389,füttern::V,fodra,cothaigh
1390,füttern::V,fodra,beathaigh
1391,melken::V,mjölka,bligh
1392,melken::V,mjölka,crúigh
1393,hacken::V,hacka,gearr
1394,gießen::V,hälla,uiscigh
1395,gießen::V,vattna,uiscigh
1396,reifen::V,mogna,aibigh
1397,zubereiten::V,tillaga,cócaráil
1398,zubereiten::V,tillreda,cócaráil
1399,kochen::V,koka,bruith
1400,kochen::V,koka,beirigh
1401,backen::V,baka,bácáil
1402,braten::V,steka,róst
1403,braten::V,steka,frioch
1404,umrühren::V,röra om,measc
1405,stricken::V,sticka,cniotáil
1406,nähen::V,sy,fuaigh
1407,färben::V,färga,dathaigh
1408,reinigen::V,rensa,glan
1409,reinigen::V,rengöra,glan
1410,waschen::V,tvätta,nigh
1411,abwischen::V,torka av,glan
1412,spülen::V,spola,sruthlaigh
1413,spülen::V,skölja,sruthlaigh
1414,fegen::V,feja,scuab
1415,kehren::V,sopa,scuab
1416,baden::V,bada,folc
1417,sich waschen::V,tvätta sig,nigh é féin
1418,ausziehen::V,ta av,bain de
1419,anziehen::V,ta på,cuir ar
1420,sich anziehen::V,klä på sig,gléas é féin
1421,kämmen::V,kamma,cíor
1422,schmücken::V,pynta,maisigh
1423,schmücken::V,smycka,maisigh
1424,sagen::V,säga,abair
1425,sprechen::V,tala,labhair
1426,reden::V,tala,caintigh
1427,reden::V,prata,caintigh
1428,sich unterhalten::V,prata,caintigh
1429,sich unterhalten::V,prata,tá ag comhrá
1430,fragen::V,fråga,fiafraigh
1431,fragen::V,fråga,cuir ceist
1432,fragen::V,spörja,fiafraigh
1433,fragen::V,spörja,cuir ceist
1434,bitten::V,be,iarr
1435,erzählen::V,berätta,inis
1436,erzählen::V,berätta,eachtraigh
1437,mitteilen::V,meddela,aithris
1438,mitteilen::V,meddela,cuir in iúl
1439,nennen::V,kalla,ainmnigh
1440,rufen::V,ropa,glaoigh
1441,prahlen::V,pråla,maígh
1442,prahlen::V,skryta,maígh
1443,übersetzen::V,tolka,aistrigh
1444,übersetzen::V,översätta,aistrigh
1445,denken::V,tänka,síl
1446,denken::V,tänka,ceap
1447,glauben::V,tro,creid
1448,bemerken::V,uppmärksamma,tabhair faoi deara
1449,bemerken::V,lägga märke till,tabhair faoi deara
1450,erkennen::V,känna igen,aithin
1451,begreifen::V,begripa,tuig
1452,verstehen::V,förstå,tuig
1453,lernen::V,lära sig,foghlaim
1454,wissen::V,veta,tá a fhios ag
1455,sich erinnern an::V,minnas,cuimhnigh ar
1456,sich erinnern an::V,minnas,is cuimhne ar
1457,sich erinnern an::V,komma ihåg,cuimhnigh ar
1458,sich erinnern an::V,komma ihåg,is cuimhne ar
1459,vergessen::V,glömma,dearmad
1460,messen::V,mäta,tomhais
1461,zählen::V,räkna,cuntais
1462,rechnen::V,räkna,ríomh
1463,rechnen::V,räkna,áirigh
1464,lesen::V,läsa,léigh
1465,malen::V,måla,péinteáil
1466,zeichnen::V,teckna,línigh
1467,zeichnen::V,teckna,tarraing
1468,schreiben::V,skriva,scríobh
1469,besitzen::V,äga,is le
1470,besitzen::V,besitta,is le
1471,kaufen::V,köpa,ceannaigh
1472,verkaufen::V,sälja,díol
1473,bezahlen::V,betala,íoc as
1474,zahlen::V,betala,íoc
1475,beherrschen::V,behärska,rialaigh
1476,ertragen::V,tåla,seas
1477,ertragen::V,tåla,fulaing
1478,ertragen::V,tåla,foighnigh
1479,ertragen::V,uthärda,seas
1480,ertragen::V,uthärda,fulaing
1481,ertragen::V,uthärda,foighnigh
