,Concept_ID,ka,ko
751,so::ADV,ისე,그와같이
752,noch::ADV,ჯერ,아직
753,nur::ADV,მხოლოდ,다만
754,schon::ADV,უკვე,이미
755,wieder::ADV,ისევ,다시
756,wieder::ADV,კიდევ,다시
757,vergebens::ADV,ამაოდ,헛되이
758,vergebens::ADV,ტყუილად,헛되이
759,vor::PRP,წინ,앞에
760,hinter::PRP,უკან,뒤에
761,hinter::PRP,მიღმა,뒤에
762,unter::PRP,ქვეშ,잍에
763,unter::PRP,ქვევით,잍에
764,durch::PRP,გავლით,통고하여
765,neben::PRP,გვერდით,와나란히
766,zwischen::PRP,შუა,의사이로
767,zwischen::PRP,შორის,의사이로
768,wegen::PRP,გამო,때문에
769,wegen::PRP,შედეგად,때문에
770,dies::PRN,ეს,이
771,das::PRN,ეგ,저
772,alles::PRN,ყველაფერი,모든것
773,ich::PRN,მე,나
774,du::PRN,შენ,너
775,er::PRN,ის,그
776,er::PRN,იგი,그
777,wir::PRN,ჩვენ,우리
778,ihr::PRN,თქვენ,너희들
779,sie::PRN,ისინი,그들
780,was::FPRN,რა,뭣
781,wer::FPRN,ვინ,누구
782,wo::FADV,სად,어디
783,wohin::FADV,საით,어디로
784,wie::FADV,როგორ,어떻게
785,warum::FADV,რაზე,왜
786,warum::FADV,რატომ,왜
787,wieviel::FNUM,რამდენი,얼마만큰
788,eins::NUM,ერთი,하나
789,zwei::NUM,ორი,둘
790,drei::NUM,სამი,셋
791,vier::NUM,ოთხი,넷
792,fünf::NUM,ხუთი,다섯
793,sechs::NUM,ექვსი,여섯
794,sieben::NUM,შვიდი,일곱
795,acht::NUM,რვა,여덟
796,neun::NUM,ცხრა,아홉
797,zehn::NUM,ათი,열
798,elf::NUM,თერთმეტი,열하나
799,zwölf::NUM,თორმეტი,열둘
800,zwanzig::NUM,ოცი,스물
801,dreißig::NUM,ოცდაათი,서름
802,vierzig::NUM,ორმოცი,마흔
803,fünfzig::NUM,ორმოცდაათი,숸
804,sechzig::NUM,სამოცი,에순
805,siebzig::NUM,სამოცდაათი,일흔
806,achtzig::NUM,ოთხმოცი,여든
807,neunzig::NUM,ოთხმოცდაათი,아흔
808,hundert::NUM,ასი,백
809,tausend::NUM,ათასი,천
810,und::CNJ,და,와
811,oder::CNJ,ან,아니면
812,stehen::V,დგას,서다
813,sitzen::V,ზის,앉다
814,liegen::V,აწევს,눕다
815,hängen::V,კიდია,달다
816,werden::V,გახდება,되다
817,passieren::V,მოხდება,지장옶다
818,beginnen::V,იწყება,시작되다
819,enden::V,გათავდება,큳내다
820,wechseln::V,იცვლება,병경하다
821,aufgehen[Sonne]::V,ამოდის,뜨다
822,untergehen[Sonne]::V,ჩადის,지다
823,scheinen[Sonne]::V,ანათებს,빛나다
824,donnern::V,ქუხს,천둥치다
825,wehen::V,ქრის,풀다
826,wehen::V,დაუბერავს,풀다
827,strömen::V,იღვრება,흐르다
828,fließen::V,დის,흐르다
829,fließen::V,მიედინება,흐르다
830,sich drehen::V,ტრიალებს,돌다
831,schwanken::V,ირხევა,동요하다
832,schwingen::V,ირხევა,흔들다
833,fallen::V,დავარდება,떨어지다
834,brennen::V,იწვის,타다
835,rauchen::V,ბოლავს,김이나다
836,rauchen::V,აბოლებს,김이나다
837,regnen::V,წვიმს,비가오다
838,gefrieren::V,იყინება,얼다
839,tauen::V,დნება,녹다
840,schmelzen::V,დნება,녹다
841,trocknen::V,გაშრება,홈치다
842,sieden::V,დუღს,끓다
843,faulen::V,ლპება,부패하다
844,verfaulen::V,ლპება,썩다
845,reißen::V,დაიხევა,지바찢다
846,versinken::V,ეფლობა,가라앉다
847,versinken::V,ჩაიძირება,가라앉다
848,vergehen::V,გადის,지나가다
849,erscheinen::V,გამოჩნდება,나타나다
850,verschwinden::V,გააქრება,사라지다
851,verschwinden::V,დაიკარგება,사라지다
852,sinken::V,დაიწევს,가라앉다
853,abnehmen::V,შემცირდება,떼어내다
854,zunehmen::V,გასუქდება,증가하다
855,steigen::V,მოიმატებს,상승하다
856,wachsen::V,იზრდება,생기하다
857,wachsen::V,მრავლდება,생기하다
858,glänzen::V,ბრწყინავს,뛰오나다
859,funkeln::V,კაშკაშებს,불티가잍어나다
860,lärmen::V,ხმაურობს,떠들다
861,läuten::V,დარეკავს,울시다
862,klingeln::V,დარეკავს,초닌총을울리다
863,klirren::V,დააწკარუნებს,탁탁울리다
864,brausen::V,ბობოქრობს,쏴쏴소리내다
865,rauschen::V,შრიალებს,솨솨
866,klingen::V,ხმას გამოსცემს,반향하다
867,bellen::V,უყეფს,짖다
868,heulen::V,ღმუის,포효하다
869,blasen::V,დაუბერავს,불다
870,pfeifen::V,უსტვენს,피리를불다
871,schreien::V,ყვირის,절규하다
872,stöhnen::V,კვნესის,신음하다
873,zittern::V,აძაგძაგებს,저뉼하다
874,leben::V,ცოცხლობს,살다
875,geboren werden::V,იშვება,태어난
876,geboren werden::V,იბადება,태어난
877,atmen::V,სუნთქავს,숨쉬다
878,trinken::V,სვამს,마시다
879,trinken::V,დალევს,마시다
880,essen::V,შეჭამს,먹다
881,schlucken::V,ყლაპავს,들이켜다
882,müde werden::V,დაიქანცება,
883,einschlafen::V,დაიძინებს,잠들다
884,schlafen::V,სძინავს,자다
885,aufwachen::V,გაიღვიძებს,눈트다
886,aufstehen::V,ადგება,서다
887,sich erholen::V,დაისვენებს,회복하다
888,krank werden::V,ავად გახდება,
889,krank sein::V,ავადმყოფობს,
890,schmerzen::V,სტკივა,아프다
891,husten::V,ახველებს,잔기침하다
892,genesen::V,მორჩება,낫다
893,sterben::V,კვდება,죽다
894,umkommen::V,დაიღუპება,못쓰게되다
895,sich bewegen::V,იძვრის,움직이다
896,sich bewegen::V,მოძრაობს,움직이다
897,sich rühren::V,გაინძრევა,움직이다
898,sich erheben::V,ადგება,이러서다
899,sich setzen::V,დაჯდება,앉히다
900,hinfallen::V,დაეცემა,넘어지다
901,laufen::V,დადის,걷다
902,schreiten::V,აბიჯებს,보행하다
903,spazierengehen::V,დასეირნობს,산보하다
904,eilen::V,მიიჩქარის,서둘다
905,sich beeilen::V,აჩქარდება,서둘게하다
906,sausen::V,მიქრის,서들러 떠나다
907,rennen::V,დარბის,달리다
908,springen::V,ხტის,도약하다
909,klettern::V,ძვრება,갑겨오르다
910,schaukeln::V,ქანაობს,흔들리게하다
911,kriechen::V,დაბობღავს,기다
912,schwimmen::V,ცურავს,헤엄치다
913,tauchen::V,ჩაიძირება,잠기다
914,rudern::V,ნიჩაბს უსვამს,물을헤치다
915,fahren::V,დადის,가다
916,fahren::V,დადის,나르다
917,fahren::V,მგზავრობს,가다
918,fahren::V,მგზავრობს,나르다
919,fliegen::V,იფრენს,날다
920,fliegen::V,გაფრინდება,날다
921,gehen::V,მიდის,가다
922,weggehen::V,წამოდის,팔리다
923,abfahren::V,მიემგზავრება,출발하다
924,anhalten::V,ჩერდება,멈추다
925,hineingehen::V,შედის,(그리로)가다
926,eintreten::V,შედის,들러가다
927,kommen::V,მოდის,오다
928,ankommen::V,ჩადის,고챀하다
929,zurückkommen::V,დაბრუნდება,보기
930,bleiben::V,დარჩება,체류
931,warten::V,ელოდება,기다리다
932,erwarten::V,ელის,기대하다
933,erwarten::V,დაიცდის,기대하다
934,suchen::V,ეძებს,찾다
935,suchen::V,ეძებს,구하다
936,suchen::V,მოძებნის,찾다
937,suchen::V,მოძებნის,구하다
938,finden::V,მიაგნებს,찾아내다
939,finden::V,გამოძებნის,찾아내다
940,versuchen::V,ცდის,시험하다
941,versuchen::V,ცდილობს,시험하다
942,vorbereiten::V,მოამზადებს,재비하다
943,lieben::V,უყვარს,사랑하다
944,mögen::V,ეტრფის,줗아하다
945,lachen::V,იცინის,웃다
946,rühren::V,გულს აუჩუყებს,건드리다
947,weinen::V,ტირის,울다
948,schimpfen::V,შეიგინება,꾸짖다
949,sich ärgern::V,გაბრაზობს,화를내게 하다
950,sich fürchten::V,შიშობს,두려원하다
951,fürchten::V,ფრთხილობს,두려원하다
952,fliehen::V,გაიქცევა,도망치다
953,flüchten::V,გაიქცევა,도주하다
954,sehen::V,ხედავს,보다
955,anschauen::V,ნახავს,바라보다
956,ansehen::V,უყურებს,바라보다
957,hören::V,ისმენს,듣다
958,zuhören::V,მოისმენს,듣다
959,probieren::V,გასინჯავს,시식하다
960,riechen::V,ყნოსავს,내새를맡다
961,fühlen::V,გრძნობს,느끼다
962,scheinen::V,ეჩვენება,...것같다
963,zu sehen sein::V,მოჩანს,보이는
964,vernehmen::V,გაიგებს,듣다
965,vernehmen::V,გაიგებს,들어서일다
966,frieren::V,იყინება,춥다
967,tun::V,აკეთებს,하다
968,können::V,შეიძლება,할주릴다
969,wollen::V,უნდა,바라다
970,anfangen::V,დაიწყებს,시작하다
971,beenden::V,ამთავრებს,다하다
972,aufhören::V,შეწყვეტს,그만두다
973,gelingen::V,მოახერხებს,성국하다
974,geraten::V,გამოდის,잘되어가다
975,öffnen::V,გახსნის,열다
976,schließen::V,ხურავს,추측하다
977,schließen::V,დაკეტავს,추측하다
978,stellen::V,დადგამს,세우다
979,setzen::V,დასვამს,놓다
980,legen::V,დადებს,눕히다
981,berühren::V,შეახებს,대다
982,berühren::V,მიაკარებს,대다
983,verbinden::V,შეაერთებს,옝열하다
984,bedecken::V,გადააფარებს,덮다
985,aufhängen::V,დაკიდებს,매달다
986,anzünden::V,დაანთებს,점화하다
987,anzünden::V,მოუკიდებს,점화하다
988,aufheben::V,აიღებს,위로올리다
989,aufheben::V,აიყვანს,위로올리다
990,zurücklassen::V,დატოვებს,튀에남기다
991,verlieren::V,დაკარგავს,잃다
992,fallen lassen::V,გაუვარდება,떨어뜨리다
993,machen::V,გააკეთებს,하다
994,machen::V,გამოიწვევს,하다
995,herstellen::V,დაამზადებს,제조하다
996,bauen::V,ააშენებს,짓다
997,reparieren::V,შეაკეთებს,수셩자다
998,reparieren::V,გაარემონტებს,수셩자다
999,verbessern::V,გამოაკეთებს,정정하다
1000,verbessern::V,გააუმჯობესებს,정정하다
1001,ändern::V,შეცვლის,바꾸다
1002,graben::V,თხრის,파다
1003,beugen::V,ხრის,구부리다
1004,biegen::V,გაღუნავს,굽히다
1005,drehen::V,ატრიალებს,회전
1006,wenden::V,მოაბრუნებს,회전시키다
1007,umdrehen::V,შეატრიალებს,회전시키다
1008,heben::V,ასწევს,일으아키다
1009,hochheben::V,აიყვანს,틀어올리다
1010,ergreifen::V,სტაცებს,잡다
1011,halten::V,უჭირავს,잡다
1012,drücken::V,დააწვება,누르다
1013,schieben::V,მისწევს,밀다
1014,kratzen::V,მოფხანს,긁다
1015,lecken::V,ლოკავს,핥다
1016,beißen::V,უკბენს,물다
1017,abreißen::V,გლეჯს,
1018,abreißen::V,მოწყვეტს,
1019,abschneiden::V,გაჭრის,귾어내다
1020,binden::V,შეკრავს,매다
1021,binden::V,გადააბამს,매다
1022,stecken::V,ჩაასობს,찌르다
1023,brechen::V,მოიტეხს,금
1024,klopfen::V,აკაკუნებს,치다
1025,hauen::V,ლეწავს,때리다
1026,kleben::V,წებავს,들러붙다
1027,kleben::V,დააწებებს,들러붙다
1028,reiben::V,დაზელს,문지르다
1029,streichen::V,უსვამს,쓰다듬다
1030,schleifen::V,ლესავს,갈다
1031,schneiden::V,გაჭრის,베다
1032,rütteln::V,არხევს,흔들다
1033,schütteln::V,არყევს,흔들다
1034,schütteln::V,ანძრევს,흔들다
1035,schwenken::V,აქნევს,흔들다
1036,schütten::V,ღვრის,따르다
1037,schütten::V,დააქცევს,따르다
1038,füllen::V,გაავსებს,담다
1039,einwickeln::V,შეახვევს,싸다
1040,tragen::V,მიიტანს,지우다
1041,schleppen::V,მიათრევს,끌다
1042,ziehen::V,წევს,당기다
1043,ziehen::V,ათრევს,당기다
1044,aufbewahren::V,შეინახავს,간직하다
1045,werfen::V,ისვრის,던지다
1046,fangen::V,დაიჭერს,밥다
1047,packen::V,სტაცებს,쥐다
1048,verstecken::V,მალავს,숨기다
1049,teilen::V,დაყოფს,나누다
1050,schicken::V,გაგზავნის,보내다
1051,bringen::V,მოიტანს,가겨
1052,hinzufügen::V,დაამატებს,부가하다
1053,bekommen::V,ამოიღებს,얻다
1054,erhalten::V,იღებს,지니다
1055,nehmen::V,აიღებს,잡다
1056,wählen::V,გადაარჩევს,선거하다
1057,auswählen::V,ამოარჩევს,선출하다
1058,bewahren::V,ინარჩუნებს,저장보종
1059,behindern::V,აბრკოლებს,훼방하다
1060,behindern::V,გააძნელებს,훼방하다
1061,verderben::V,გააფუჭებს,못쓰게 되다
1062,beschädigen::V,დააზიანებს,상하게하다
1063,zerbrechen::V,დაამტვრევს,깨뜨리다
1064,zerreißen::V,გახევს,잡아쫓다
1065,zerstören::V,მოსპობს,파괴하다
1066,zerstören::V,დაანგრევს,파괴하다
1067,verbrennen::V,დაწვავს,소실하다
1068,geben::V,აძლევს,주다
1069,reichen::V,მიაწოდებს,내일다
1070,schenken::V,აჩუქებს,주다
1071,versprechen::V,აღუთქვამს,약속하다
1072,wünschen::V,უსურვებს,바라다
1073,loben::V,აქებს,칭찬하다
1074,loben::V,ამკობს,칭찬하다
1075,küssen::V,აკოცებს,키스하다
1076,wiegen::V,არხევს,어르다
1077,zudecken::V,გადახურავს,뚜꺼을하다
1078,wecken::V,გააღვიძებს,깨우다
1079,zeigen::V,დაანახვებს,보이다
1080,führen::V,მიჰყავს,가게하다
1081,lehren::V,ასწავლის,가르치다
1082,unterrichten::V,ასწავლის,가르지다
1083,aufziehen::V,აღზრდის,사육하다
1084,leiten::V,აწარმოებს,이끌다
1085,leiten::V,ხელმძღვანელობს,이끌다
1086,antreiben::V,დააჩქარებს,몰다
1087,lassen::V,ა--ინებს,내버려두다
1088,einladen::V,მოიპატიჟებს,초청하다
1089,vereinigen::V,შეაერთებს,하나로하다
1090,besuchen::V,სანახავად მიდის,방문하다
1091,treffen::V,შეხვდება,만나다
1092,sich versammeln::V,შეიკრიბება,조립하다
1093,spielen::V,ეთამაშება,눌다
1094,singen::V,მღერის,노래하다
1095,tanzen::V,ცეკვავს,춤추하다
1096,sich trennen::V,მოშორდება,가르다
1097,verlassen::V,მიატოვებს,버림받은
1098,retten::V,იხსნის,구조하다
1099,retten::V,გადაარჩენს,구조하다
1100,bewachen::V,დარაჯობს,치키다
1101,bewachen::V,უთვალთვალებს,치키다
1102,schützen::V,დაიფარავს,보호하다
1103,verteidigen::V,დაიცავს,막다
1104,sich schlagen::V,იჩხუბებს,치다
1105,schießen::V,ისვრის,쏘다
1106,siegen::V,გაიმარჯვებს,이기다
1107,ärgern::V,აჯავრებს,성을내게하다
1108,schlagen::V,ცემს,치다
1109,treten::V,პანღურს ამოჰკრავს,디디다
1110,stechen::V,სჩხვლეტს,찌르다
1111,stoßen::V,დაეჯახება,찌르다
1112,stehlen::V,ქურდობს,훔치다
1113,stehlen::V,მოიპარავს,훔치다
1114,stören::V,შეაწუხებს,움직이다
1115,belästigen::V,მობეზრდება,괴롭히다
1116,verbergen::V,დამალავს,숨기다
1117,täuschen::V,შეცდებს,속이다
1118,betrügen::V,მოატყუებს,속이다
1119,töten::V,მოკლავს,죽이다
1120,wohnen::V,ცხოვრობს,실다
1121,wohnen::V,ბინადრობს,실다
1122,arbeiten::V,მუშაობს,일하다
1123,sammeln::V,შეკრებს,모으다
1124,pflücken::V,კრეფს,꿔다
1125,jagen::V,ნადირობს,사냥하다
1126,fischen::V,თევზაობს,고기를잡다
1127,fassen::V,დააჭერს,움켜쥐다
1128,hüten::V,მწყემსავს,망보다
1129,treiben::V,მიერეკება,몰아세우다
1130,anbinden::V,მიაბამს,묶다
1131,füttern::V,აჭმევს,사료를주다
1132,melken::V,წველის,젖을짜다
1133,hacken::V,კეპავს,자르다
1134,gießen::V,რწყავს,물을대다
1135,reifen::V,მწიფდება,성숙하다
1136,zubereiten::V,მოამზადებს,조제하다
1137,kochen::V,მოხარშავს,요리하다
1138,backen::V,გამოაცხობს,쿱다
1139,braten::V,შეწვავს,굽다
1140,umrühren::V,შეურევს,교반하다
1141,umrühren::V,გათქვეფს,교반하다
1142,stricken::V,ქსოვს,뜨개질하다
1143,nähen::V,გაკერავს,꿰매다
1144,färben::V,შეღებავს,채색하다
1145,reinigen::V,გაწმენდს,청소하다
1146,reinigen::V,გასუფთავებს,청소하다
1147,waschen::V,გარეცხავს,씻다
1148,abwischen::V,წაშლის,닦다
1149,spülen::V,გაავლებს,씻다
1150,fegen::V,დაბლანდავს,소체하다
1151,kehren::V,დაგვის,청소하다
1152,baden::V,ბანაობს,감다
1153,sich waschen::V,იბანება,모믈 씻다
1154,ausziehen::V,გაიხდის,벗다
1155,anziehen::V,ჩაიცვამს,끌어움직이다
1156,sich anziehen::V,ჩაიცვამს,
1157,kämmen::V,დავარცხნის,빗다
1158,schmücken::V,მორთავს,치레하다
1159,sagen::V,იტყვის,말하다
1160,sprechen::V,ლაპარაკობს,말하다
1161,reden::V,საუბრობს,이야기하다
1162,sich unterhalten::V,ბაასობს,
1163,sich unterhalten::V,მუსაიფობს,
1164,fragen::V,ჰკითხავს,질문하다
1165,bitten::V,სთხოვს,원하다
1166,erzählen::V,მოუთხრობს,이야기하다
1167,mitteilen::V,აუწყებს,이야기하다
1168,mitteilen::V,აცნობებს,이야기하다
1169,nennen::V,უწოდებს,부르다
1170,rufen::V,დაუძახებს,불러내다
1171,prahlen::V,ტრაბახობს,자랑하다
1172,übersetzen::V,გადათარგმნის,번역하다
1173,denken::V,ფიქრობს,생각하다
1174,denken::V,აზროვნებს,생각하다
1175,glauben::V,სჯერა,믿다
1176,bemerken::V,შენიშვნავს,인자하다
1177,erkennen::V,გამოიცნობს,인식하다
1178,begreifen::V,გაიგებს,파악하다
1179,verstehen::V,გაიგონებს,이해하다
1180,lernen::V,ისწავლის,배우다
1181,wissen::V,ეცოდინება,알다
1182,sich erinnern an::V,მოიგონებს,상기하다
1183,sich erinnern an::V,გაიხსენებს,상기하다
1184,vergessen::V,ივიწყებს,잊다
1185,messen::V,ზომავს,측정하다
1186,zählen::V,ითვლის,세다
1187,rechnen::V,გაიანგარიშებს,게산하다
1188,lesen::V,კითხულობს,읽다
1189,malen::V,ხატავს,그리다
1190,zeichnen::V,ხაზავს,소묘하다
1191,schreiben::V,დაწერს,쓰다
1192,besitzen::V,ექნება,소유하다
1193,kaufen::V,ყიდულობს,사다
1194,verkaufen::V,გაყიდის,팔다
1195,bezahlen::V,გადაიხდის,지불하다
1196,zahlen::V,გადაიხდის,치르다
1197,beherrschen::V,ფლობს,지배하다
1198,ertragen::V,მოითმენს,참다
