,Concept_ID,hi,te
665,Zeitung::N,अख़बार,వార్తాపత్రిక
666,Zeitung::N,समाचार-पत्र,వార్తాపత్రిక
667,Leben::N,जीवन,ప్రాణము
668,Leben::N,ज़िंदगी,ప్రాణము
669,Tod::N,मौत,మరణము
670,Tod::N,मृत्यु,మరణము
671,Grab::N,क़ब्र,సమాధి
672,Kirche::N,चर्च,క్రెస్తవులగుడి
673,Kirche::N,गिरजा,క్రెస్తవులగుడి
674,Sünde::N,पाप,పాపము
675,Sünde::N,गुनाह,పాపము
676,Gott::N,देव,దేవుడు
677,Gott::N,ईश्वर,దేవుడు
678,Arbeiter::N,मज़दूर,పనిపాటుచేశేవాడు
679,Chef::N,अध्यक्ष,యజమానుడు
680,Meister::N,शिल्पज्ञ,కళాకారుడు
681,Arzt::N,वैद्य,వైద్యుడు
682,Arzt::N,डॉक्टर,వైద్యుడు
683,Arzt::N,चिकित्सक,వైద్యుడు
684,Lehrer::N,शिक्षक,ఉపాధ్యాయుడు
685,Lehrer::N,अध्यापक,ఉపాధ్యాయుడు
686,Geld::N,धन,ద్రవ్యము
687,Geld::N,पैसा,ద్రవ్యము
688,Geschäft::N,सौदा,వ్యాపారము
689,Geschäft::N,व्यापार,వ్యాపారము
690,Laden::N,दुकान,అంగడి
691,Preis::N,दाम,వెల
692,Preis::N,मूल्य,వెల
693,Ware::N,माल,సరకులు
694,Ware::N,पण्य,సరకులు
695,Nutzen::N,लाभ,ప్రయోజనము
696,Nutzen::N,फ़ायदा,ప్రయోజనము
697,Reichtum::N,धन,ధనము
698,Reichtum::N,दौलत,ధనము
699,Welt::N,विश्व,ప్రపంచము
700,Welt::N,दुनिया,ప్రపంచము
701,Land::N,देश,దేశము
702,Land::N,मुल्क,దేశము
703,Staat::N,राज्य,రాజ్యము
704,Staat::N,राष्ट्र,రాజ్యము
705,König::N,राजा,రాజు
706,König::N,बादशाह,రాజు
707,Macht::N,शासन,అధికారము
708,Macht::N,सत्ता,అధికారము
709,Grenze::N,सरहद,సరిహద్దు
710,Krieg::N,जंग,యుద్ధము
711,Krieg::N,युद्ध,యుద్ధము
712,Feind::N,शत्रु,శత్రువు
713,Feind::N,दुश्मन,శత్రువు
714,Gewalt::N,हिंसा,దౌర్జన్యము
715,Kampf::N,लड़ाई,పోట్లాట
716,Kampf::N,संघर्ष,పోట్లాట
717,Bogen[Waffe]::N,कमान,విల్లు
718,Pfeil::N,बान,బాణము
719,Gewehr::N,बंदूक़,తుపాకి
720,Fehler::N,भूल,తప్ప
721,Fehler::N,ग़लती,తప్ప
722,Lüge::N,झूठ,అసత్యము
723,Lüge::N,असत्य,అసత్యము
724,Schaden::N,हानि,నష్టము
725,Schaden::N,नुक़सान,నష్టము
726,Unglück::N,मुसीबत,దురదృష్టము
727,Unglück::N,विपात्ति,దురదృష్టము
728,Schuld::N,दोष,తప్పు
729,Schuld::N,क़सूर,తప్పు
730,Alter::N,आयु,వయస్సు
731,Alter::N,उम्र,వయస్సు
732,Schluss::N,अंत,ముగింపు
733,Schluss::N,समाप्ति,ముగింపు
734,Zeit::N,काल,కాలము
735,Zeit::N,वक़्त,కాలము
736,Tag::N,दिन,దినము
737,Tag::N,रोज़,దినము
738,Morgen::N,सुबह,ఉదయము
739,Mittag::N,दोपहर,మధ్యాహ్నము
740,Mittag::N,मध्याह्न,మధ్యాహ్నము
741,Abend::N,शाम,సాయంకాలము
742,Abend::N,संध्या,సాయంకాలము
743,Nacht::N,रात,రత్రి
744,Nacht::N,रात्रि,రత్రి
745,Woche::N,हफ़्ता,వారము
746,Monat::N,मास,నెల
747,Monat::N,महीना,నెల
748,Jahr::N,बरस,సంవత్సరము
749,Jahr::N,वर्ष,సంవత్సరము
750,Frühling::N,वसंत,వసంతకాలము
751,Sommer::N,गरमी,వేసవికాము
752,Sommer::N,ग्रीष्म,వేసవికాము
753,Herbst::N,शरत्,ఆకురాలుకాలము
754,Herbst::N,पतझड़,ఆకురాలుకాలము
755,Winter::N,जाड़ा,శీతకాలము
756,Winter::N,सर्दियाँ,శీతకాలము
757,Januar::N,जनवरी,జనవరి
758,Februar::N,फ़रवरी,ఫిబ్రవరి
759,März::N,मार्च,మార్చి
760,April::N,अप्रैल,ఏప్రిలు
761,Mai::N,मई,మే
762,Juni::N,जून,జూన్
763,Juli::N,जुलाई,జూలై
764,August::N,अगस्त,ఆగస్టు
765,September::N,सितंबर,సెప్ఠెంబరు
766,Oktober::N,अक्तूबर,అక్టోబరు
767,November::N,नवंबर,నవంబరు
768,Dezember::N,दिसंबर,డిసెంబర్
769,Montag::N,पीर,సోమవారము
770,Montag::N,सोमवार,సోమవారము
771,Dienstag::N,मंगलवार,మంగళవారము
772,Mittwoch::N,बुधवार,బుధవారము
773,Donnerstag::N,गुरुवार,గురువారము
774,Donnerstag::N,बृहस्पतिवार,గురువారము
775,Freitag::N,शुक्रवार,శుక్రవారము
776,Samstag::N,सनीचर,శనివారము
777,Samstag::N,शनिवार,శనివారము
778,Sonntag::N,इतवार,ఆదివారము
779,Sonntag::N,रविवार,ఆదివారము
780,groß::A,बड़ा,గొప్పైన
781,klein::A,कम,చిన్న
782,klein::A,छोटा,చిన్న
783,lang::A,लंबा,పొడుగాటి
784,lang::A,दीर्घ,పొడుగాటి
785,kurz::A,लधु,పొట్టి
786,kurz::A,छोटा,పొట్టి
787,breit::A,चौड़ा,వెడల్పైన
788,schmal::A,तंग,ఇఱుకైన
789,schmal::A,सँकरा,ఇఱుకైన
790,dicht::A,सघन,దట్టమైన
791,dick[Gegenstand]::A,मोटा,దట్టమైన
792,dünn::A,महीन,పలుచని
793,dünn::A,बारीक,పలుచని
794,fein::A,कोमल,నాజాకైన
795,fein::A,सूक्ष्म,నాజాకైన
796,fest::A,दृढ़,దృడమైవ
797,fest::A,मज़बूत,దృడమైవ
798,flach::A,चपटा,చదువైన
799,glatt::A,चौरस,నున్నని
800,glatt::A,चिकना,నున్నని
801,hart::A,कठोर,కఠినమైన
802,hart::A,सख़्त,కఠినమైన
803,weich::A,नरम,మృదువైన
804,weich::A,मुलायम,మృదువైన
805,rund::A,गोल,గుండ్రని
806,rund::A,वर्तुल,గుండ్రని
807,spitz::A,नुकीला,మొనగల
808,scharf::A,पैना,పదనైన
809,stumpf::A,भोथरा,వాడిలేని
810,schwer::A,भारी,బరువ్తెన
811,schwer::A,वज़नी,బరువ్తెన
812,schön::A,सुंदर,సుందరమైన
813,heiß::A,उष्ण,వేడియైన
814,warm::A,गरम,వెచ్చని
815,kalt::A,सर्द,చల్లని
816,kühl::A,ठंडा,చల్లని
817,frisch::A,तर,తాజాయైన
818,frisch::A,ताज़ा,తాజాయైన
819,feucht::A,नम,చెమ్మగానున్న
820,feucht::A,भीगा,చెమ్మగానున్న
821,nass::A,गीला,తడిగామన్న
822,trocken::A,सूखा,ఎండిన
823,trocken::A,ख़ुश्क,ఎండిన
824,voll::A,भरा,నిండు
825,voll::A,पूरा,నిండు
826,leer::A,ख़ाली,శూన్యమైన
827,offen::A,खुला,తెఱచియున్న
828,geschlossen::A,बंद,మూసిన
829,sauber::A,साफ़,పరిశుద్ధమైన
830,sauber::A,सुथरा,పరిశుద్ధమైన
831,schmutzig::A,गंदा,ముఱికియైన
832,roh::A,कच्चा,పచ్చి
833,reif::A,पक्व,పండివ
834,reif::A,पक्का,పండివ
835,lecker::A,मज़ेदार,రుచి గల
836,lecker::A,स्वादिष्ट,రుచి గల
837,süß::A,मीठा,తియ్యని
838,bitter::A,कटु,చేదైన
839,bitter::A,कड़वा,చేదైన
840,sauer::A,खट्टा,పుల్లని
841,hell::A,रोशन,కాంతిగల
842,dunkel::A,अँधेरा,చీకటియైన
843,schwarz::A,काला,నల్లని
844,schwarz::A,स्याह,నల్లని
845,weiß::A,सफ़ेद,తెలుపు
846,rot::A,लाल,ఎఱ్ఱని
847,rot::A,सुर्ख़,ఎఱ్ఱని
848,gelb::A,पीला,పసుపు పచ్చ
849,gelb::A,ज़र्द,పసుపు పచ్చ
850,blau::A,नीला,నీలవర్ణము
851,blau::A,आसमानी,నీలవర్ణము
852,grün::A,हरा,ఆకుపచ్చని
853,grau::A,धूसर,నెరిసిన
854,bunt::A,रंगीन,రంగేలీ
855,bunt::A,बहुरंगा,రంగేలీ
856,billig::A,सस्ता,చౌకయైన
857,teuer::A,महँगा,వెలపొడుగైన
858,wertvoll::A,क़ीमती,విలుప్తెన
859,wertvoll::A,मूल्यवान्,విలుప్తెన
860,blind::A,अंधा,గ్రుడ్డి
861,taub::A,बहरा,చెవిటి
862,kräftig::A,ताक़तवर,శక్తి గల
863,kräftig::A,शक्तिशाली,శక్తి గల
864,stark::A,प्रबल,బలమైన
865,stark::A,बलवान्,బలమైన
866,schwach::A,कमज़ोर,బలహీనమైన
867,fett::A,मोटा,క్రొవ్విన
868,fett::A,मांसल,క్రొవ్విన
869,schlank::A,पतला,సన్నని
870,schlank::A,छरहरा,సన్నని
871,hübsch::A,सुंदर,సాగప్తెన
872,hübsch::A,ख़ूबसूरत,సాగప్తెన
873,böse::A,पापी,చెడ్డ
874,böse::A,दुष्ट,చెడ్డ
875,dumm::A,मूर्ख,తెలివిలేని
876,dumm::A,बुद्धू,తెలివిలేని
877,faul::A,आलसी,సోమరియైన
878,faul::A,सुस्त,సోమరియైన
879,fleißig::A,मेहनती,శ్రద్దగల
880,fleißig::A,परिश्रमी,శ్రద్దగల
881,geizig::A,कृपण,పిసినారియైన
882,geizig::A,कंजूस,పిసినారియైన
883,klug::A,समझदार,తెలివిగల
884,klug::A,होशियार,తెలివిగల
885,klug::A,अक़्लमंद,తెలివిగల
886,geschickt::A,किशल,నిపుణతగల
887,lieb::A,प्रिय,ప్రియమైన
888,lieb::A,प्यारा,ప్రియమైన
889,lustig::A,हँसमुख,ఉల్లాసము గల
890,lustig::A,ख़ुशदिल,ఉల్లాసము గల
891,sanft::A,नम्र,సాధువైన
892,hungrig::A,भूखा,ఆకలిగొనిన
893,krank::A,बीमार,వ్యాధిగల
894,krank::A,अस्वस्थ,వ్యాధిగల
895,nackt::A,नग्न,దిగంబరమైన
896,traurig::A,उदास,విచారముగల
897,traurig::A,रंजीदा,విచారముగల
898,lebendig::A,जीता,ప్రాణముతో నున్న
899,lebendig::A,ज़िंदा,ప్రాణముతో నున్న
900,gut::A,अच्छा,మంచి
901,schlecht::A,बुरा,చెడ్డ
902,schlecht::A,ख़राब,చెడ్డ
903,richtig::A,ठीक,సరియైన
904,schlimm::A,बुरा,అసహ్యమైన
905,schlimm::A,अप्रिय,అసహ్యమైన
906,wahr::A,सच,నిజమైన
907,alt::A,पुराना,ముసలి
908,neu::A,नया,క్రొత్త
909,ehemalig::A,भूतपूर्व,పూర్వపు
910,alt[Lebewesen]::A,बूढ़ा,ముసలి
911,alt[Lebewesen]::A,वृद्ध,ముసలి
912,jung::A,जवान,పసి
913,arm::A,ग़रीब,బీద
914,reich::A,धनी,ధనవంతుడైన
915,reich::A,अमीर,ధనవంతుడైన
916,bekannt::A,मालूम,తెలిసిన
917,berühmt::A,मशहूर,ప్రపిద్దికెక్కివ
918,berühmt::A,प्रसिद्ध,ప్రపిద్దికెక్కివ
919,fremd::A,विदेशी,అన్యమైన
920,fremd::A,अपरिचित,అన్యమైన
921,verschieden::A,अलग,భేదమైన
922,verschieden::A,भिन्न,భేదమైన
923,nah::A,नज़दीकी,దగ్గఱనున్న
924,fern::A,दूर,దూరమందున్న
925,fern::A,दूरस्थ,దూరమందున్న
926,linker::A,बायाँ,ఎడమప్రక్కగ
927,rechter::A,दायाँ,కుడి
928,rechter::A,दाहिना,కుడి
929,anderer::A,अन्य,వేఱ్తెన
930,anderer::A,दूसरा,వేఱ్తెన
931,erster::A,पहला,మొదటి
932,erster::A,प्रथम,మొదటి
933,zweiter::A,दूसरा,రెండన
934,zweiter::A,द्वितीय,రెండన
935,dritter::A,तीसरा,మూడో
936,letzter::A,अंतिम,కడపటి
937,letzter::A,आख़िरी,కడపటి
938,allein::ADV,तनहा,ఒంటిగా
939,allein::ADV,अकेले,ఒంటిగా
940,auf einmal::ADV,वक़्त में,హరాత్తుగ
941,zusammen::ADV,एक साथ,కలిసి
942,zusammen::ADV,साथ साथ,కలిసి
943,lange::ADV,देर तक,బహుకాలము
944,plötzlich::ADV,सहसा,హరాత్తుగ
945,plötzlich::ADV,अचानक,హరాత్తుగ
946,sofort::ADV,तुरंत,తక్షణము
947,später::ADV,बाद को,ఇటీవలి
948,später::ADV,बाद में,ఇటీవలి
949,jetzt::ADV,अब,ఇప్పుడు
950,jetzt::ADV,अभी,ఇప్పుడు
951,heute::ADV,आज,నేడు
952,morgen::ADV,कल,ఱేపు
953,bald::ADV,जल्दी,శీఘ్రముగ
954,dann::ADV,तब,అప్పుడు
955,gestern::ADV,कल,నిన్నటి దినము
956,einst::ADV,एक दिन,పూర్వమొకప్పుడు
957,einst::ADV,पहले कभी,పూర్వమొకప్పుడు
958,damals::ADV,उस समय,అప్పుడు
959,damals::ADV,उन दिनों,అప్పుడు
960,danach::ADV,इसके बाद,అప్పుడు
961,danach::ADV,इसके पश्चात्,అప్పుడు
962,vorher::ADV,पहले,ఎదుట
963,vorher::ADV,पेशतर,ఎదుట
964,zuerst::ADV,पहले,మొదటిలో
965,einmal::ADV,एक बार,ఒకసారి
966,einmal::ADV,एक दफ़ा,ఒకసారి
967,manchmal::ADV,कभी कभी,అప్పటప్పటికి
968,oft::ADV,अक्सर,తఱచుగా
969,immer::ADV,सदा,ఎల్లప్పుడు
970,immer::ADV,हमेशा,ఎల్లప్పుడు
971,niemals::ADV,कभी नहीं,ఎప్పుడునులేదు
972,niemals::ADV,कदापि नहीं,ఎప్పుడునులేదు
973,hier::ADV,इधर,ఇక్కడ
974,hier::ADV,यहाँ,ఇక్కడ
975,hierhin::ADV,इधर को,ఇక్కడకు
976,hierhin::ADV,यहाँ को,ఇక్కడకు
977,von hier::ADV,यहाँ से,ఇక్కడనుండి
978,dort::ADV,उधर,అక్కడ
979,dort::ADV,वहाँ,అక్కడ
980,dorthin::ADV,उधर को,అక్కడికి
981,dorthin::ADV,वहाँ को,అక్కడికి
982,geradeaus::ADV,सीधे,సూటిగా
983,vorwärts::ADV,आगे,ముందుకు
984,vorwärts::ADV,आगे को,ముందుకు
985,rückwärts::ADV,पीछे को,వెనుకకు
986,zurück::ADV,वापस,వెనుకభాగము
987,unten::ADV,नीचे,క్రింద
988,hinab::ADV,नीचे को,కిందికి
989,oben::ADV,ऊपर,మీద
990,hinauf::ADV,ऊपर को,పైకి
991,überall::ADV,हर जगह,అంతటా
992,überall::ADV,हर स्थान,అంతటా
993,nicht::ADV,न,కాదు
994,nicht::ADV,नहीं,కాదు
995,ein wenig::ADV,कुछ,కొంచెము
996,ein wenig::ADV,ज़रा,కొంచెము
997,ein wenig::ADV,थोड़ा,కొంచెము
998,kaum::ADV,लगभग नहीं,చాలిచాలక
999,kaum::ADV,बराबर नहीं,చాలిచాలక
1000,sehr::ADV,बहुत,చాల
1001,so::ADV,ऐसा,ఆలాగున
1002,noch::ADV,अभी तक,ఇప్పటికిని
1003,nur::ADV,केवल,మాత్రము
1004,nur::ADV,सिर्फ़,మాత్రము
1005,schon::ADV,चुकना,ఇదివఱకే
1006,wieder::ADV,फिर,తిరిగి
1007,wieder::ADV,दुबारा,తిరిగి
1008,vergebens::ADV,व्यर्थ,నిష్ఫలముగా
1009,vor::PRP,के आगे,ముందు
1010,vor::PRP,के सामने,ముందు
1011,hinter::PRP,के पीछे,వెనుక
1012,unter::PRP,के तले,క్రింద
1013,unter::PRP,के नीचे,క్రింద
1014,durch::PRP,के पार,ద్వారా
1015,neben::PRP,के पास,దగ్గెర
1016,neben::PRP,की बग़ल में,దగ్గెర
1017,zwischen::PRP,के बीच,మధ్య
1018,wegen::PRP,के कारण,కారణంగా
1019,wegen::PRP,की वजह से,కారణంగా
1020,dies::PRN,यह,ఇది
1021,das::PRN,वह,అది
1022,alles::PRN,सब,సకలము
1023,alles::PRN,सब कुछ,సకలము
1024,ich::PRN,मैं,నేను
1025,du::PRN,तू,నీవు
1026,er::PRN,यह,అతడు
1027,wir::PRN,हम,మనము
1028,ihr::PRN,तुम,మీరు
1029,sie::PRN,ये,వారు
1030,was::FPRN,क्या,ఏమి
1031,wer::FPRN,कौन,ఎవడు
1032,wo::FADV,किधर,ఎక్కడ
1033,wohin::FADV,किधर,ఎందుకు
1034,wie::FADV,कैसे,ఎట్టు
1035,warum::FADV,क्यों,ఏల
1036,wieviel::FNUM,कितना,ఎంత
1037,eins::NUM,एक,ఒకటి
1038,zwei::NUM,दो,రెండు
1039,drei::NUM,तीन,మూడు
1040,vier::NUM,चार,నాలుగు
1041,fünf::NUM,पाँच,అయిదు
1042,sechs::NUM,छह,ఆఱు
1043,sieben::NUM,सात,ఏరు
1044,acht::NUM,आठ,ఎనిమదు
1045,neun::NUM,नौ,తొమ్మిది
1046,zehn::NUM,दस,పది
1047,elf::NUM,ग्यारह,పదునొకొండు
1048,zwölf::NUM,बारह,పండ్రండు
1049,zwanzig::NUM,बीस,ఇరుపది
1050,dreißig::NUM,तीस,ముప్పది
1051,vierzig::NUM,चालीस,నలువది
1052,fünfzig::NUM,पचास,ఏబది
1053,sechzig::NUM,साठ,అరుపది
1054,siebzig::NUM,सत्तर,డెబ్బది
1055,achtzig::NUM,अस्सी,ఎనుబది
1056,neunzig::NUM,नव्वे,తొంబది
1057,hundert::NUM,सौ,నూఱు
1058,tausend::NUM,हज़ार,వేయి
1059,und::CNJ,और,మఱియు
1060,oder::CNJ,या,లేక
1061,stehen::V,खड़ा होना,నిలుచు
1062,sitzen::V,बैठना,కూర్చుండు
1063,liegen::V,लेटना,పండుకొనుట
1064,hängen::V,लटकना,వ్రేలాడదీయు
1065,werden::V,बनना,అగు
1066,passieren::V,होना,సంభవించు
1067,beginnen::V,आरंभ होना,ఆరంభించు
1068,beginnen::V,प्रारंभ होना,ఆరంభించు
1069,enden::V,अंत होना,తీరుట
1070,enden::V,ख़तम होना,తీరుట
1071,wechseln::V,बदलना,మార్చు
1072,aufgehen[Sonne]::V,चढ़ना,ఉదయించు
1073,aufgehen[Sonne]::V,उदित होना,ఉదయించు
1074,untergehen[Sonne]::V,अस्त हो जाना,అస్తమించు
1075,scheinen[Sonne]::V,रोशनी देना,ప్రకాశించు
1076,donnern::V,गरजना,ఉరుముట
1077,wehen::V,चलना,దురద్పప్టము
1078,strömen::V,बहना,పారుట
1079,strömen::V,प्रवाहित होना,పారుట
1080,fließen::V,बहना,ప్రవహించు
1081,fließen::V,प्रवाहित होना,ప్రవహించు
1082,sich drehen::V,घूमना,తిరుగు
1083,schwanken::V,हिलना,ఆడించుట
1084,schwingen::V,हिलना,ఊగుట
1085,fallen::V,गिरना,పడు
1086,brennen::V,जलना,కాలుట
1087,rauchen::V,धुआँ उड़ाना,పొగసుట
1088,regnen::V,बरसना,కురిపించుట
1089,gefrieren::V,जमना,గడ్డకట్టు
1090,tauen::V,गलना,కరగు
1091,tauen::V,पिघलना,కరగు
1092,schmelzen::V,गलना,కరగు
1093,schmelzen::V,पिघलना,కరగు
1094,trocknen::V,सूखना,యెండుట
1095,sieden::V,उबलना,ఉడుకు
1096,faulen::V,गलना,క్రుళ్లు
1097,faulen::V,सड़ना,క్రుళ్లు
1098,verfaulen::V,गलना,క్షిణించు
1099,verfaulen::V,सड़ना,క్షిణించు
1100,reißen::V,फटना,చించు
1101,versinken::V,डूबना,మునుగు
1102,vergehen::V,बीतना,సంభవించు
1103,vergehen::V,गुज़रना,సంభవించు
1104,erscheinen::V,दिखाई देना,కనబడు
1105,verschwinden::V,ग़ायब होना,అదృశ్యమగు
1106,sinken::V,घटना,ముణుగుట
1107,sinken::V,उतरना,ముణుగుట
1108,abnehmen::V,घटना,తగ్గు
1109,zunehmen::V,बढ़ना,పెరుగుట
1110,steigen::V,बढ़ना,లేచు
1111,wachsen::V,उगना,పెరుగు
1112,glänzen::V,चमकना,ప్రకాశించు
1113,funkeln::V,जगमगाना,ప్రకాశించు
1114,funkeln::V,टिमटिमाना,ప్రకాశించు
1115,lärmen::V,शोर मचाना,అరుచుట
1116,läuten::V,बजना,మేళవించుట
1117,klingeln::V,बजना,వాయించుట
1118,klirren::V,झनझनाना,ఘంటానాదము
1119,brausen::V,साँय-साँय करना,గర్జించు
1120,rauschen::V,सरसराना,చటచటమనుట
1121,klingen::V,बजना,ధ్వనించుట
1122,bellen::V,भौंकना,అఱచు
1123,heulen::V,गुर्राना,కూయు
1124,blasen::V,फूँकना,దురద్పప్టము
1125,pfeifen::V,सीटी देना,ఈలవేయు
1126,schreien::V,चिल्लाना,అఱచు
1127,stöhnen::V,कराहना,మూలుగు
1128,stöhnen::V,आहें भरना,మూలుగు
1129,zittern::V,काँपना,వణకు
1130,leben::V,जीना,జీవించుట
1131,geboren werden::V,पैदा होना,పుట్టుట
1132,atmen::V,साँस लेना,ఉపిరి తీయు
1133,trinken::V,पीना,త్రాగు
1134,essen::V,खाना,తిను
1135,schlucken::V,निगलना,మ్రింగు
1136,müde werden::V,थकना,అలయు
1137,müde werden::V,उकताना,అలయు
1138,einschlafen::V,सो जाना,నిద్రించు
1139,schlafen::V,सोना,నిద్రురించు
1140,aufwachen::V,जागना,మేలుకొను
1141,aufstehen::V,उठना,లేచు
1142,sich erholen::V,सुस्ताना,నడ్డి వాల్చు
1143,sich erholen::V,आराम करना,నడ్డి వాల్చు
1144,krank werden::V,बीमार पड़ना,జబ్బుపడు
1145,krank sein::V,बीमार होना,జబ్బు చేయు
1146,schmerzen::V,दुखना,నొచ్చుట
1147,schmerzen::V,दर्द करना,నొచ్చుట
1148,husten::V,खाँसना,దగ్గుట
1149,genesen::V,ठीक हो जाना,కుదురుట
1150,genesen::V,स्वस्थ हो जाना,కుదురుట
1151,sterben::V,मरना,మరణించు
1152,umkommen::V,मरना,నశించు
1153,sich bewegen::V,चलना,కదలు
1154,sich bewegen::V,हिलना,కదలు
1155,sich rühren::V,हिलना,కదలు
1156,sich erheben::V,उठना,లేచు
1157,sich setzen::V,बैठना,కూర్చుణ్డు
1158,hinfallen::V,गिरना,దొర్లు
1159,laufen::V,चलना,నడచు
1160,schreiten::V,क़दम जाना,అడుగుపెట్టుట
1161,spazierengehen::V,सैर करना,పచారు చేయు
1162,eilen::V,तेज़ी से जाना,తొందరపడు
1163,eilen::V,शीघ्रता से चलना,తొందరపడు
1164,sich beeilen::V,जल्दी करना,త్వరపెట్టు
1165,sich beeilen::V,शीघ्रता करना,త్వరపెట్టు
1166,sausen::V,बड़ी तेज़ी से चलना,విసరికొట్టు
1167,rennen::V,भागना,పరుగెత్తు
1168,rennen::V,दौड़ना,పరుగెత్తు
1169,springen::V,उछलना,దుముకు
1170,klettern::V,चढ़ना,ఎక్కు
1171,schaukeln::V,झूलना,ఉయ్యాల ఊగు 
1172,kriechen::V,रेंगना,ప్రాకు
1173,schwimmen::V,तैरना,ఈదు
1174,tauchen::V,डूबना,మునుగు
1175,rudern::V,खेना,తెడ్లతోఁగడపు
1176,rudern::V,चप्पू चलाना,తెడ్లతోఁగడపు
1177,fahren::V,चलना,నడపు
1178,fahren::V,यात्रा करना,నడపు
1179,fliegen::V,उड़ना,ఎగురు
1180,gehen::V,जाना,పోవు
1181,weggehen::V,चला जाना,బయలుదేరు
1182,weggehen::V,बाहर जाना,బయలుదేరు
1183,abfahren::V,छूटना,విడిచిపోవు
1184,abfahren::V,रवाना होना,విడిచిపోవు
1185,anhalten::V,रुकना,నిలుపు
1186,anhalten::V,खड़ा होना,నిలుపు
1187,hineingehen::V,घुसना,ప్రవేశించు
1188,hineingehen::V,अंदर जाना,ప్రవేశించు
1189,eintreten::V,प्रवेश करना,ప్రవేశించు
1190,kommen::V,आना,వచ్చు
1191,ankommen::V,पहुँचना,వచ్చి చేరు
1192,zurückkommen::V,लौटना,తిరిగీవచ్చుట
1193,zurückkommen::V,वापस आना,తిరిగీవచ్చుట
1194,bleiben::V,रहना,ఉండు
1195,bleiben::V,रुकना,ఉండు
1196,warten::V,इंतज़ार करना,కనిపెట్టు
1197,erwarten::V,प्रतीक्षा करना,నిరిక్షించు
1198,suchen::V,ढूँढ़ना,వెదకు
1199,finden::V,पाना,కనుగొను
1200,finden::V,ढूँढ़ निकालना,కనుగొను
1201,versuchen::V,कोशिश करना,ప్రయత్నించు
1202,vorbereiten::V,तैयार करना,తయారుచేయు
1203,lieben::V,प्यार करना,ప్రేమించు
1204,mögen::V,पसंद होना,ఇష్టపడు
1205,lachen::V,हँसना,నవ్వు
1206,rühren::V,छूना,గుండె తాకు
1207,weinen::V,रोना,వీడ్చు
1208,schimpfen::V,गाली देना,గొణుగు
1209,sich ärgern::V,चिढ़ना,అలుగు
1210,sich ärgern::V,नाराज़ होना,అలుగు
1211,sich fürchten::V,डरना,భయపడు
1212,sich fürchten::V,भय खाना,భయపడు
1213,fürchten::V,डरना से,భయపడు
1214,fürchten::V,भय खाना से,భయపడు
1215,fliehen::V,भागना,పాఱిపోపు
1216,flüchten::V,निकल भागना,తప్పించుకొను
1217,sehen::V,देखना,చూచు
1218,anschauen::V,देखना,చూచు
1219,ansehen::V,दृष्टि डालना पर,కాచియుండు
1220,hören::V,सुनना,విను
1221,zuhören::V,सुनना,విను
1222,probieren::V,चखना,చవిచూచుట
1223,riechen::V,सूँघना,వాసనచూచు
1224,fühlen::V,महसूस करना,స్పర్శించుట
1225,scheinen::V,लगना,కనబడు
1226,zu sehen sein::V,दिखाई देना,చూవు
1227,vernehmen::V,सुनना,విను
1228,frieren::V,ठंड लगना,చలికి వడకు
1229,frieren::V,सर्दी लगना,చలికి వడకు
1230,tun::V,करना,చేయు
1231,können::V,सकना,గల
1232,können::V,जानना,గల
1233,wollen::V,चाहना,కోరు
1234,anfangen::V,शुरू करना,ఆరంభించు
1235,beenden::V,ख़त्म करना,ముగించు
1236,beenden::V,समाप्त करना,ముగించు
1237,aufhören::V,बंद जाना,నిలుపు
1238,aufhören::V,समाप्त जाना,నిలుపు
1239,gelingen::V,बनना,గెలుపాందు
1240,gelingen::V,अच्छा होना,గెలుపాందు
1241,geraten::V,बन पड़ना,వెలువడు
1242,öffnen::V,खोलना,తెఱచు
1243,schließen::V,बंद करना,మూయు
1244,stellen::V,रखना,ఉంచు
1245,setzen::V,रखना,ఉంచు
1246,setzen::V,बिठाना,ఉంచు
1247,legen::V,रखना,పెట్టు
1248,legen::V,लिटाना,పెట్టు
1249,berühren::V,छूना,తాకు
1250,berühren::V,स्पर्श करना,తాకు
1251,verbinden::V,बाँधना,చేర్చుట
1252,bedecken::V,ढकना,మూయు
1253,aufhängen::V,लटकाना,వ్రేలాడదీయు
1254,anzünden::V,जलाना,వెలిగించు
1255,aufheben::V,उठाना,సేకరించు
1256,zurücklassen::V,पीछे छोड़ना,విడుచు
1257,verlieren::V,खोना,పోగొట్టుకొను
1258,verlieren::V,गँवाना,పోగొట్టుకొను
1259,fallen lassen::V,गिराना,జాఱవిడుచు
1260,machen::V,करना,చేయు
1261,machen::V,बनाना,చేయు
1262,herstellen::V,बनाना,ఉత్పత్తిచేయు
1263,herstellen::V,तैयार करना,ఉత్పత్తిచేయు
1264,bauen::V,बनाना,నిర్మించు
1265,bauen::V,निर्माण करना,నిర్మించు
1266,reparieren::V,मरम्मत करना,సరిచేయు
1267,verbessern::V,सुधारना,వృద్ధి చేయు
1268,ändern::V,बदलना,మార్చు
1269,ändern::V,परीवर्तन करना,మార్చు
1270,graben::V,खोदना,త్రవ్వు
1271,beugen::V,झुकाना,వంచు
1272,biegen::V,झुकाना,వంచు
1273,drehen::V,फेरना,నూలువడుకు
1274,drehen::V,घुमाना,నూలువడుకు
1275,wenden::V,पलटना,త్రిప్పు
