,Concept_ID,lez,ka
714,verschieden::A,жуьреба-жуьре,სხვაგვარი
715,nah::A,мукьвал,ახლო
716,fern::A,яргъал,შორი
717,fern::A,яргъал,შორეული
718,linker::A,чапла,მარცხენა
719,rechter::A,эрчӏи,მარჯვენა
720,anderer::A,маса,სხვა
721,anderer::A,муькуь,სხვა
722,erster::A,сад лагьай,პირველი
723,zweiter::A,кьвед лагьай,მეორე
724,dritter::A,пуд лагьай,მესამე
725,letzter::A,эхиримжи,ბოლო
726,letzter::A,эхиримжи,უკანასკნელი
727,allein::ADV,кьилди,მარტო
728,zusammen::ADV,санал,ერთად
729,lange::ADV,яргъалди,დიდხანს
730,plötzlich::ADV,садлагьана,მოულოდნელად
731,sofort::ADV,гьасятда,ახლავე
732,später::ADV,гуьгъуьнлай,მოგვიანებით
733,jetzt::ADV,гила,ახლა
734,heute::ADV,къе,დღეს
735,morgen::ADV,пака,ხვალ
736,bald::ADV,мукьва,მალე
737,bald::ADV,мукьвара,მალე
738,dann::ADV,ахпа,მერე
739,gestern::ADV,накь,გუშინ
740,einst::ADV,садра,ოდესღაც
741,damals::ADV,а чӏавуз,მაშინ
742,danach::ADV,ахпа,მერმე
743,danach::ADV,ахпа,შემდეგ
744,vorher::ADV,вилик,ადრე
745,vorher::ADV,вилик,წინათ
746,zuerst::ADV,сифте,ჯერ
747,einmal::ADV,садра,ერთხელ
748,manchmal::ADV,гагь-гагь,ხან
749,manchmal::ADV,гагь-гагь,ზოგჯერ
750,oft::ADV,гзаф вахтара,ხშირად
751,immer::ADV,гьамиша,მუდამ
752,immer::ADV,гьамиша,ყოველთვის
753,niemals::ADV,са чӏавузни,არასდროს
754,niemals::ADV,са вахтундани,არასდროს
755,hier::ADV,ина,აქ
756,hierhin::ADV,иниз,აქეთ
757,von hier::ADV,инай,აქედან
758,dort::ADV,ана,იქ
759,dorthin::ADV,аниз,იქით
760,geradeaus::ADV,дуьз,პირდაპირ
761,vorwärts::ADV,вилик,წინ
762,vorwärts::ADV,виликди,წინ
763,rückwärts::ADV,кьулухъ,უკან
764,unten::ADV,агъада,დაბლა
765,unten::ADV,агъада,ქვევით
766,hinab::ADV,агъуз,ძირს
767,oben::ADV,винел,ზემოთ
768,hinauf::ADV,виниз,ზევით
769,überall::ADV,вирина,ყველგან
770,nicht::ADV,ваъ,არ
771,ein wenig::ADV,са тӏимил,ცოტა
772,kaum::ADV,жизви,ძლივს
773,sehr::ADV,лап,მეტად
774,sehr::ADV,лап,ძალიან
775,so::ADV,икӏ,ისე
776,noch::ADV,гьеле,ჯერ
777,nur::ADV,анжах,მხოლოდ
778,schon::ADV,хъувуна,უკვე
779,schon::ADV,мадни дардиз,უკვე
780,schon::ADV,мадни гуьтӏуьз,უკვე
781,schon::ADV,мадни гуьтӏуь я,უკვე
782,vergebens::ADV,нагьакь,ამაოდ
783,vergebens::ADV,нагьакь,ტყუილად
784,vergebens::ADV,нагьакьа,ამაოდ
785,vergebens::ADV,нагьакьа,ტყუილად
786,vor::PRP,вилик,წინ
787,hinter::PRP,кьулухъ,უკან
788,hinter::PRP,кьулухъ,მიღმა
789,unter::PRP,кӏаник,ქვეშ
790,unter::PRP,кӏаник,ქვევით
791,durch::PRP,арадай,გავლით
792,durch::PRP,-кай хкатна,გავლით
793,neben::PRP,патав,გვერდით
794,neben::PRP,мукьув,გვერდით
795,zwischen::PRP,ара,შუა
796,zwischen::PRP,ара,შორის
797,zwischen::PRP,арада,შუა
798,zwischen::PRP,арада,შორის
799,wegen::PRP,гъиляй,გამო
800,wegen::PRP,гъиляй,შედეგად
801,dies::PRN,и,ეს
802,dies::PRN,им,ეს
803,das::PRN,а,ეგ
804,das::PRN,ам,ეგ
805,alles::PRN,вири,ყველაფერი
806,alles::PRN,михьиз,ყველაფერი
807,ich::PRN,за,მე
808,ich::PRN,зун,მე
809,du::PRN,вун,შენ
810,er::PRN,ам,ის
811,er::PRN,ам,იგი
812,er::PRN,гьа,ის
813,er::PRN,гьа,იგი
814,wir::PRN,чун,ჩვენ
815,ihr::PRN,куьн,თქვენ
816,sie::PRN,абур,ისინი
817,was::FPRN,вуч,რა
818,wer::FPRN,вуж,ვინ
819,wo::FADV,гьина,სად
820,wohin::FADV,гьиниз,საით
821,wie::FADV,гьикӏ,როგორ
822,warum::FADV,вучиз,რაზე
823,warum::FADV,вучиз,რატომ
824,wieviel::FNUM,шумуд,რამდენი
825,eins::NUM,са,ერთი
826,zwei::NUM,кьвед,ორი
827,drei::NUM,пуд,სამი
828,vier::NUM,кьуд,ოთხი
829,fünf::NUM,вад,ხუთი
830,sechs::NUM,ругуд,ექვსი
831,sieben::NUM,ирид,შვიდი
832,acht::NUM,муьжуьд,რვა
833,neun::NUM,кӏуьд,ცხრა
834,zehn::NUM,цӏуд,ათი
835,elf::NUM,цӏусад,თერთმეტი
836,zwölf::NUM,цӏикьвед,თორმეტი
837,zwanzig::NUM,къад,ოცი
838,dreißig::NUM,къанницӏуд,ოცდაათი
839,vierzig::NUM,яхцӏур,ორმოცი
840,fünfzig::NUM,яхцӏурни цӏуд,ორმოცდაათი
841,sechzig::NUM,пудкъад,სამოცი
842,siebzig::NUM,пудкъанни цӏуд,სამოცდაათი
843,achtzig::NUM,кьудкъад,ოთხმოცი
844,neunzig::NUM,кьудкъанни цӏуд,ოთხმოცდაათი
845,hundert::NUM,виш,ასი
846,tausend::NUM,агъзур,ათასი
847,und::CNJ,ва,და
848,oder::CNJ,я,ან
849,stehen::V,акъвазун,დგას
850,sitzen::V,ацукьун,ზის
851,liegen::V,къаткун,აწევს
852,hängen::V,куьрс хьун,კიდია
853,werden::V,хьун,გახდება
854,passieren::V,хьун,მოხდება
855,beginnen::V,башламиш хьун,იწყება
856,enden::V,куьтягь хьун,გათავდება
857,wechseln::V,дегиш хьун,იცვლება
858,aufgehen[Sonne]::V,экъечӏун,ამოდის
859,untergehen[Sonne]::V,акӏун,ჩადის
860,scheinen[Sonne]::V,ишигь гун,ანათებს
861,donnern::V,къукърумар авун,ქუხს
862,strömen::V,авахьун,იღვრება
863,fließen::V,авахьун,დის
864,fließen::V,авахьун,მიედინება
865,sich drehen::V,элкъуьн,ტრიალებს
866,schwanken::V,юзун,ირხევა
867,schwingen::V,галтад хьун,ირხევა
868,fallen::V,аватун,დავარდება
869,brennen::V,кун,იწვის
870,brennen::V,ккун,იწვის
871,regnen::V,къун,წვიმს
872,gefrieren::V,муркӏади кьун,იყინება
873,tauen::V,цӏурун,დნება
874,schmelzen::V,цӏурун,დნება
875,trocknen::V,кьурун,გაშრება
876,sieden::V,ругун,დუღს
877,faulen::V,кутӏун,ლპება
878,verfaulen::V,чуьруьтмиш хьун,ლპება
879,verfaulen::V,кутӏун,ლპება
880,reißen::V,атӏун,დაიხევა
881,reißen::V,къазунун,დაიხევა
882,versinken::V,батмиш хьун,ეფლობა
883,versinken::V,батмиш хьун,ჩაიძირება
884,vergehen::V,алатун,გადის
885,erscheinen::V,майдандиз акъатун,გამოჩნდება
886,verschwinden::V,квахьун,გააქრება
887,verschwinden::V,квахьун,დაიკარგება
888,sinken::V,элекьун,დაიწევს
889,abnehmen::V,тӏимил хьун,შემცირდება
890,abnehmen::V,гъвечӏи хьун,შემცირდება
891,zunehmen::V,артух хьун,გასუქდება
892,steigen::V,хкаж хьун,მოიმატებს
893,wachsen::V,экъечӏун,იზრდება
894,wachsen::V,экъечӏун,მრავლდება
895,glänzen::V,цӏарцӏар гун,ბრწყინავს
896,funkeln::V,нур гун,კაშკაშებს
897,lärmen::V,ван авун,ხმაურობს
898,läuten::V,зенг ягъун,დარეკავს
899,klingeln::V,зенг ягъун,დარეკავს
900,klirren::V,зигринг авун,დააწკარუნებს
901,brausen::V,къати хьун,ბობოქრობს
902,rauschen::V,вишриш авун,შრიალებს
903,klingen::V,ван авун,ხმას გამოსცემს
904,bellen::V,элуькьун,უყეფს
905,heulen::V,къув ягъун,ღმუის
906,blasen::V,уф гун,დაუბერავს
907,pfeifen::V,уьфт ягъун,უსტვენს
908,schreien::V,гьараюн,ყვირის
909,stöhnen::V,суза авун,კვნესის
910,zittern::V,зурзун,აძაგძაგებს
911,leben::V,яшамиш хьун,ცოცხლობს
912,geboren werden::V,хьун,იშვება
913,geboren werden::V,хьун,იბადება
914,atmen::V,нефес чӏугун,სუნთქავს
915,trinken::V,хъун,სვამს
916,trinken::V,хъун,დალევს
917,essen::V,тӏуьн,შეჭამს
918,schlucken::V,туькьуьнун,ყლაპავს
919,müde werden::V,галатун,დაიქანცება
920,müde werden::V,юргъун хьун,დაიქანცება
921,einschlafen::V,ксун,დაიძინებს
922,schlafen::V,ксун,სძინავს
923,aufwachen::V,ахварай аватун,გაიღვიძებს
924,aufstehen::V,къарагъун,ადგება
925,sich erholen::V,ял ягъун,დაისვენებს
926,krank werden::V,кефсуз хьун,ავად გახდება
927,krank sein::V,тӏа хьун,ავადმყოფობს
928,schmerzen::V,тӏа хьун,სტკივა
929,husten::V,уьгьуь ягъун,ახველებს
930,genesen::V,сагъ хъхьун,მორჩება
931,sterben::V,кьин,კვდება
932,umkommen::V,терг хьун,დაიღუპება
933,sich bewegen::V,юзун,იძვრის
934,sich bewegen::V,юзун,მოძრაობს
935,sich rühren::V,юзун,გაინძრევა
936,sich erheben::V,къарагъун,ადგება
937,sich setzen::V,ацукьун,დაჯდება
938,hinfallen::V,алукьун,დაეცემა
939,laufen::V,къекъуьн,დადის
940,schreiten::V,ккамар къачун,აბიჯებს
941,spazierengehen::V,сейр авун,დასეირნობს
942,eilen::V,тади авун,მიიჩქარის
943,sich beeilen::V,гьерекатун,აჩქარდება
944,sausen::V,чкурун,მიქრის
945,rennen::V,катун,დარბის
946,rennen::V,зверун,დარბის
947,springen::V,хкадарун,ხტის
948,klettern::V,акьахун,ძვრება
949,kriechen::V,капаралди фин,დაბობღავს
950,schwimmen::V,сирнав авун,ცურავს
951,tauchen::V,кьилихъди циз вегьин,ჩაიძირება
952,rudern::V,кьусуйралди лодка гьалун,ნიჩაბს უსვამს
953,rudern::V,цуьруьгъуьлдалди кӏватӏун,ნიჩაბს უსვამს
954,fahren::V,фин,დადის
955,fahren::V,фин,მგზავრობს
956,fliegen::V,лув гун,იფრენს
957,fliegen::V,лув гун,გაფრინდება
958,fliegen::V,цавай фин,იფრენს
959,fliegen::V,цавай фин,გაფრინდება
960,gehen::V,фин,მიდის
961,weggehen::V,хъфин,წამოდის
962,abfahren::V,фин,მიემგზავრება
963,abfahren::V,рекье гьатун,მიემგზავრება
964,anhalten::V,акъвазун,ჩერდება
965,hineingehen::V,гьахьун,შედის
966,eintreten::V,гьахьун,შედის
967,kommen::V,атун,მოდის
968,ankommen::V,атун,ჩადის
969,zurückkommen::V,хтун,დაბრუნდება
970,bleiben::V,амукьун,დარჩება
971,warten::V,гуьзлемишун,ელოდება
972,erwarten::V,вил алаз акъвазун,ელის
973,erwarten::V,вил алаз акъвазун,დაიცდის
974,suchen::V,къекъуьн,ეძებს
975,suchen::V,къекъуьн,მოძებნის
976,finden::V,жугъун,მიაგნებს
977,finden::V,жугъун,გამოძებნის
978,versuchen::V,алахъун,ცდის
979,versuchen::V,алахъун,ცდილობს
980,vorbereiten::V,гьазурун,მოამზადებს
981,lieben::V,кӏан хьун,უყვარს
982,mögen::V,рикӏ ацукьун,ეტრფის
983,lachen::V,хъуьруьн,იცინის
984,weinen::V,шехьун,ტირის
985,schimpfen::V,сеперар гун,შეიგინება
986,schimpfen::V,экъуьгъунар авун,შეიგინება
987,sich ärgern::V,хъел акатун,გაბრაზობს
988,sich fürchten::V,кичӏе хьун,შიშობს
989,fürchten::V,къурхутмиш хьун,ფრთხილობს
990,fliehen::V,катун,გაიქცევა
991,flüchten::V,катун,გაიქცევა
992,sehen::V,акун,ხედავს
993,anschauen::V,вил вегьин,ნახავს
994,ansehen::V,килигун,უყურებს
995,hören::V,ван хьун,ისმენს
996,zuhören::V,яб гун,მოისმენს
997,probieren::V,дад акун,გასინჯავს
998,riechen::V,ни чӏугун,ყნოსავს
999,fühlen::V,гьисс авун,გრძნობს
1000,frieren::V,кьун,იყინება
1001,frieren::V,мекьи хьун,იყინება
1002,tun::V,авун,აკეთებს
1003,können::V,хьун,შეიძლება
1004,können::V,акъакьун,შეიძლება
1005,wollen::V,кӏан хьун,უნდა
1006,anfangen::V,башламишун,დაიწყებს
1007,beenden::V,куьтягьун,ამთავრებს
1008,aufhören::V,акъвазун,შეწყვეტს
1009,gelingen::V,арадал атун,მოახერხებს
1010,geraten::V,акъатун,გამოდის
1011,öffnen::V,ахъаюн,გახსნის
1012,schließen::V,акьалун,ხურავს
1013,schließen::V,акьалун,დაკეტავს
1014,stellen::V,эцигун,დადგამს
1015,setzen::V,ацукьарун,დასვამს
1016,legen::V,эцигун,დადებს
1017,berühren::V,хкӏурун,შეახებს
1018,berühren::V,хкӏурун,მიაკარებს
1019,verbinden::V,гилигун,შეაერთებს
1020,bedecken::V,кӏевун,გადააფარებს
1021,aufhängen::V,куьрсарун,დაკიდებს
1022,anzünden::V,куькӏуьрун,დაანთებს
1023,anzünden::V,куькӏуьрун,მოუკიდებს
1024,aufheben::V,хкажун,აიღებს
1025,aufheben::V,хкажун,აიყვანს
1026,zurücklassen::V,тун,დატოვებს
1027,verlieren::V,квадарун,დაკარგავს
1028,fallen lassen::V,авадрун,გაუვარდება
1029,machen::V,авун,გააკეთებს
1030,machen::V,авун,გამოიწვევს
1031,machen::V,кар авун,გააკეთებს
1032,machen::V,кар авун,გამოიწვევს
1033,herstellen::V,расун,დაამზადებს
1034,bauen::V,туькӏуьрун,ააშენებს
1035,reparieren::V,расун,შეაკეთებს
1036,reparieren::V,расун,გაარემონტებს
1037,verbessern::V,хъсанрун,გამოაკეთებს
1038,verbessern::V,хъсанрун,გააუმჯობესებს
1039,ändern::V,табдил авун,შეცვლის
1040,graben::V,эгъуьнун,თხრის
1041,beugen::V,акӏажарун,ხრის
1042,beugen::V,кангур авун,ხრის
1043,biegen::V,патахъарун,გაღუნავს
1044,drehen::V,алчударун,ატრიალებს
1045,umdrehen::V,элкъуьрун,შეატრიალებს
1046,heben::V,хкажун,ასწევს
1047,hochheben::V,хкажун,აიყვანს
1048,ergreifen::V,агалчна кьун,სტაცებს
1049,halten::V,кьун,უჭირავს
1050,drücken::V,чуькьуьн,დააწვება
1051,schieben::V,хуртӏ гун,მისწევს
1052,kratzen::V,къадгъунун,მოფხანს
1053,lecken::V,мез гун,ლოკავს
1054,beißen::V,кӏасун,უკბენს
1055,abreißen::V,галудун,გლეჯს
1056,abreißen::V,галудун,მოწყვეტს
1057,abschneiden::V,атӏун,გაჭრის
1058,stecken::V,сухун,ჩაასობს
1059,brechen::V,хун,მოიტეხს
1060,brechen::V,кукӏварун,მოიტეხს
1061,klopfen::V,тахъ-тахъ авун,აკაკუნებს
1062,hauen::V,ягъун,ლეწავს
1063,kleben::V,алкӏурун,წებავს
1064,kleben::V,алкӏурун,დააწებებს
1065,kleben::V,кукӏурун,წებავს
1066,kleben::V,кукӏурун,დააწებებს
1067,reiben::V,тӏушунун,დაზელს
1068,streichen::V,алтадун,უსვამს
1069,schleifen::V,кӏвенкӏв авун,ლესავს
1070,schneiden::V,атӏун,გაჭრის
1071,rütteln::V,къарсурун,არხევს
1072,schütteln::V,къарсурун,არყევს
1073,schütteln::V,къарсурун,ანძრევს
1074,schwenken::V,элягъун,აქნევს
1075,schwenken::V,галтадун,აქნევს
1076,schütten::V,цун,ღვრის
1077,schütten::V,цун,დააქცევს
1078,füllen::V,ацӏурун,გაავსებს
1079,einwickeln::V,кутун,შეახვევს
1080,einwickeln::V,элкъуьрун,შეახვევს
1081,tragen::V,тухун,მიიტანს
1082,schleppen::V,галчӏурун,მიათრევს
1083,ziehen::V,ялун,წევს
1084,ziehen::V,ялун,ათრევს
1085,ziehen::V,чӏугун,წევს
1086,ziehen::V,чӏугун,ათრევს
1087,aufbewahren::V,хуьн,შეინახავს
1088,werfen::V,гадрун,ისვრის
1089,fangen::V,кьун,დაიჭერს
1090,packen::V,кьун,სტაცებს
1091,verstecken::V,кӏевун,მალავს
1092,teilen::V,паюн,დაყოფს
1093,schicken::V,ракъурун,გაგზავნის
1094,bringen::V,гъун,მოიტანს
1095,hinzufügen::V,алава авун,დაამატებს
1096,bekommen::V,къачун,ამოიღებს
1097,bekommen::V,жугъурун,ამოიღებს
1098,erhalten::V,къачун,იღებს
1099,nehmen::V,къачун,აიღებს
1100,wählen::V,хкягъун,გადაარჩევს
1101,auswählen::V,хкягъун,ამოარჩევს
1102,bewahren::V,хуьн,ინარჩუნებს
1103,behindern::V,манийвал авун,აბრკოლებს
1104,behindern::V,манийвал авун,გააძნელებს
1105,verderben::V,чӏурун,გააფუჭებს
1106,beschädigen::V,нукьсанвал гун,დააზიანებს
1107,zerbrechen::V,хун,დაამტვრევს
1108,zerreißen::V,къазунун,გახევს
1109,zerstören::V,чӏурун,მოსპობს
1110,zerstören::V,чӏурун,დაანგრევს
1111,zerstören::V,барбатӏун,მოსპობს
1112,zerstören::V,барбатӏун,დაანგრევს
1113,verbrennen::V,ккун,დაწვავს
1114,geben::V,гун,აძლევს
1115,reichen::V,вугун,მიაწოდებს
1116,reichen::V,гун,მიაწოდებს
1117,schenken::V,пишкеш авун,აჩუქებს
1118,versprechen::V,гаф гун,აღუთქვამს
1119,wünschen::V,дуьа авун,უსურვებს
1120,loben::V,тариф авун,აქებს
1121,loben::V,тариф авун,ამკობს
1122,küssen::V,темен гун,აკოცებს
1123,wiegen::V,эчӏягъун,არხევს
1124,zudecken::V,гьалдун,გადახურავს
1125,wecken::V,ахварай авудун,გააღვიძებს
1126,zeigen::V,къалурун,დაანახვებს
1127,führen::V,тухун,მიჰყავს
1128,lehren::V,кӏелиз тун,ასწავლის
1129,unterrichten::V,тарс гун,ასწავლის
1130,aufziehen::V,тербия гун,აღზრდის
1131,aufziehen::V,тербияламишун,აღზრდის
1132,leiten::V,идара авун,აწარმოებს
1133,leiten::V,идара авун,ხელმძღვანელობს
1134,antreiben::V,тади кутун,დააჩქარებს
1135,einladen::V,теклиф авун,მოიპატიჟებს
1136,vereinigen::V,сад авун,შეაერთებს
1137,besuchen::V,кьилив атун,სანახავად მიდის
1138,treffen::V,гьалтун,შეხვდება
1139,sich versammeln::V,алтӏушун,შეიკრიბება
1140,spielen::V,къугъун,ეთამაშება
1141,singen::V,лугьун,მღერის
1142,singen::V,мани лугьун,მღერის
1143,tanzen::V,кьуьл авун,ცეკვავს
1144,sich trennen::V,къакъатун,მოშორდება
1145,verlassen::V,гъил къачун,მიატოვებს
1146,retten::V,къутармишун,იხსნის
1147,retten::V,къутармишун,გადაარჩენს
1148,bewachen::V,хуьн,დარაჯობს
1149,bewachen::V,хуьн,უთვალთვალებს
1150,schützen::V,хуьн,დაიფარავს
1151,verteidigen::V,хуьн,დაიცავს
1152,sich schlagen::V,кукӏун,იჩხუბებს
1153,schießen::V,акъатун,ისვრის
1154,siegen::V,гъалиб хьун,გაიმარჯვებს
1155,ärgern::V,хъел гъун,აჯავრებს
1156,ärgern::V,хъел кутун,აჯავრებს
1157,schlagen::V,ягъун,ცემს
1158,schlagen::V,галукьарун,ცემს
1159,treten::V,кьуьл къекъягъун,პანღურს ამოჰკრავს
1160,treten::V,кьуьл эцягъун,პანღურს ამოჰკრავს
1161,stechen::V,акьадарун,სჩხვლეტს
1162,stoßen::V,эцягъун,დაეჯახება
1163,stehlen::V,чуьнуьхун,ქურდობს
1164,stehlen::V,чуьнуьхун,მოიპარავს
1165,stören::V,хкуьрун,შეაწუხებს
1166,belästigen::V,хкуьрун,მობეზრდება
1167,belästigen::V,азият гун,მობეზრდება
1168,verbergen::V,далдаламишун,დამალავს
1169,täuschen::V,алцурарун,შეცდებს
1170,täuschen::V,алцуррун,შეცდებს
1171,betrügen::V,алцурарун,მოატყუებს
1172,betrügen::V,гьарамзадавал авун,მოატყუებს
1173,töten::V,яна кьин,მოკლავს
1174,wohnen::V,дуланмиш хьун,ცხოვრობს
1175,wohnen::V,дуланмиш хьун,ბინადრობს
1176,arbeiten::V,кӏвалахун,მუშაობს
1177,arbeiten::V,кӏвалах авун,მუშაობს
1178,sammeln::V,кӏватӏун,შეკრებს
1179,pflücken::V,атӏун,კრეფს
1180,jagen::V,гъуьрч авун,ნადირობს
1181,fischen::V,гъетер кьун,თევზაობს
1182,fassen::V,кьун,დააჭერს
1183,hüten::V,чӏура хуьн,მწყემსავს
1184,treiben::V,гьалун,მიერეკება
1185,anbinden::V,акалун,მიაბამს
1186,füttern::V,ем гун,აჭმევს
1187,melken::V,ацун,წველის
1188,hacken::V,куьткуьнун,კეპავს
1189,gießen::V,яд гун,რწყავს
1190,reifen::V,чурун,მწიფდება
1191,reifen::V,агакьун,მწიფდება
1192,zubereiten::V,гьазурун,მოამზადებს
1193,kochen::V,ругун,მოხარშავს
1194,backen::V,чурун,გამოაცხობს
1195,braten::V,чурун,შეწვავს
1196,umrühren::V,какадарун,შეურევს
1197,umrühren::V,какадарун,გათქვეფს
1198,stricken::V,хурун,ქსოვს
1199,nähen::V,цун,გაკერავს
1200,färben::V,шир ягъун,შეღებავს
1201,reinigen::V,михьун,გაწმენდს
1202,reinigen::V,михьун,გასუფთავებს
1203,waschen::V,чуьхуьн,გარეცხავს
1204,abwischen::V,гуьцӏун,წაშლის
1205,spülen::V,экъуьрун,გაავლებს
1206,fegen::V,шуткун,დაბლანდავს
1207,kehren::V,кул алтадун,დაგვის
1208,baden::V,эхъуьн,ბანაობს
1209,sich waschen::V,жендек чуьхуьн,იბანება
1210,ausziehen::V,хутӏунун,გაიხდის
1211,ausziehen::V,галудун,გაიხდის
1212,anziehen::V,алукӏун,ჩაიცვამს
1213,sich anziehen::V,алукӏун,ჩაიცვამს
1214,sich anziehen::V,парталар алукӏун,ჩაიცვამს
1215,kämmen::V,эвягъун,დავარცხნის
1216,schmücken::V,безетмишун,მორთავს
1217,schmücken::V,гуьрчегарун,მორთავს
1218,sagen::V,лугьун,იტყვის
1219,sprechen::V,рахун,ლაპარაკობს
1220,reden::V,рахун,საუბრობს
1221,sich unterhalten::V,ихтилат авун,ბაასობს
1222,sich unterhalten::V,ихтилат авун,მუსაიფობს
1223,fragen::V,жузун,ჰკითხავს
1224,bitten::V,тӏалабун,სთხოვს
1225,erzählen::V,ахъаюн,მოუთხრობს
1226,mitteilen::V,хабар гун,აუწყებს
1227,mitteilen::V,хабар гун,აცნობებს
1228,nennen::V,тӏвар гун,უწოდებს
1229,rufen::V,эверун,დაუძახებს
1230,prahlen::V,яцӏу гафар авун,ტრაბახობს
1231,übersetzen::V,таржума авун,გადათარგმნის
1232,übersetzen::V,гафладун,გადათარგმნის
1233,denken::V,фикир авун,ფიქრობს
1234,denken::V,фикир авун,აზროვნებს
1235,glauben::V,агъун,სჯერა
1236,bemerken::V,фикир гун,შენიშვნავს
1237,begreifen::V,гъавурда акьун,გაიგებს
1238,lernen::V,кӏелун,ისწავლის
1239,wissen::V,чир хьун,ეცოდინება
1240,wissen::V,чирхьун,ეცოდინება
1241,sich erinnern an::V,рикӏел хуьн,მოიგონებს
1242,sich erinnern an::V,рикӏел хуьн,გაიხსენებს
1243,vergessen::V,рикӏелай фин,ივიწყებს
1244,vergessen::V,рикӏелай алатун,ივიწყებს
1245,messen::V,алцумун,ზომავს
1246,zählen::V,гьисабун,ითვლის
1247,rechnen::V,гьисабун,გაიანგარიშებს
1248,lesen::V,кӏелун,კითხულობს
1249,malen::V,кхьин,ხატავს
1250,malen::V,шикилар чӏугун,ხატავს
1251,zeichnen::V,чӏугун,ხაზავს
1252,schreiben::V,кхьин,დაწერს
1253,besitzen::V,иеси хьун,ექნება
1254,kaufen::V,къачун,ყიდულობს
1255,kaufen::V,маса къачун,ყიდულობს
1256,verkaufen::V,гун,გაყიდის
1257,verkaufen::V,маса гун,გაყიდის
1258,bezahlen::V,къимет гун,გადაიხდის
1259,bezahlen::V,эвезда авун,გადაიხდის
1260,bezahlen::V,гьакъи агакьрун,გადაიხდის
1261,zahlen::V,къимет гун,გადაიხდის
1262,zahlen::V,эвезда авун,გადაიხდის
1263,zahlen::V,гьакъи агакьрун,გადაიხდის
1264,beherrschen::V,иеси хьун,ფლობს
1265,ertragen::V,таб гун,მოითმენს
1266,Oberschenkel::N,,ბარძაყი
1267,Strömung::N,,დინება
1268,Moor::N,,ტორფნარი
1269,Gedächtnis::N,,მეხსიერება
1270,Ski::N,,თხილამური
1271,Platte::N,,თლილი ქვა
1272,Leine::N,,ჯაჭვი
1273,Geschäft::N,,საქმე
1274,Geschäft::N,,ბიზნესი
1275,dick[Gegenstand]::A,,სქელი
1276,auf einmal::ADV,,ერთდროულად
1277,zurück::ADV,,უკანვე
1278,wieder::ADV,,ისევ
1279,wieder::ADV,,კიდევ
1280,wehen::V,,ქრის
1281,wehen::V,,დაუბერავს
1282,rauchen::V,,ბოლავს
1283,rauchen::V,,აბოლებს
1284,schaukeln::V,,ქანაობს
1285,rühren::V,,გულს აუჩუყებს
1286,scheinen::V,,ეჩვენება
1287,zu sehen sein::V,,მოჩანს
1288,vernehmen::V,,გაიგებს
1289,wenden::V,,მოაბრუნებს
1290,binden::V,,შეკრავს
1291,binden::V,,გადააბამს
1292,lassen::V,,ა--ინებს
1293,erkennen::V,,გამოიცნობს
1294,verstehen::V,,გაიგონებს
