,Concept_ID,lbe,is
744,dann::ADV,яла,síðan
745,gestern::ADV,лахьхьу,í gær
746,damals::ADV,та чӏумал,þá
747,damals::ADV,та чӏумал,á þeim tímum
748,danach::ADV,яла,á eftir því
749,vorher::ADV,хьхьнчӏ,áður
750,vorher::ADV,хьхьичӏва,áður
751,zuerst::ADV,бакӏрай,fyrst
752,zuerst::ADV,цӏу бутӏуй,fyrst
753,einmal::ADV,цал,einu sinni
754,manchmal::ADV,ваксса-таксса,stundum
755,oft::ADV,чӏявуну,oft
756,immer::ADV,мудан,alltaf
757,immer::ADV,мудан,sífellt
758,immer::ADV,даиман,alltaf
759,immer::ADV,даиман,sífellt
760,niemals::ADV,тачӏав,aldrei
761,hier::ADV,шикку,hér
762,hierhin::ADV,шиккун,hingað
763,von hier::ADV,шичча,héðan
764,dort::ADV,гикку,þar
765,dort::ADV,гикку,þarna
766,dorthin::ADV,тиккун,þangað
767,geradeaus::ADV,тӏайланм,beint áfram
768,vorwärts::ADV,хьхьичӏунмай,áfram
769,rückwärts::ADV,махъа-хьхьичӏунмай,aftur á bak
770,zurück::ADV,махъунмай,aftur
771,zurück::ADV,махъунмай,til baka
772,unten::ADV,лув,niðri
773,unten::ADV,лув,fyrir neðan
774,hinab::ADV,бакӏ-ялавай,niður
775,hinab::ADV,бакӏ-ялавай,niður eftir
776,hinab::ADV,бакӏъялавай,niður
777,hinab::ADV,бакӏъялавай,niður eftir
778,oben::ADV,ялув,uppi
779,hinauf::ADV,лавай,upp
780,hinauf::ADV,лавай,upp eftir
781,überall::ADV,гьариий,alls staðar
782,überall::ADV,хьу-хьуний,alls staðar
783,überall::ADV,гьарца кӏанай,alls staðar
784,nicht::ADV,къа-,ekki
785,ein wenig::ADV,чанни,dálítið
786,ein wenig::ADV,ца чансса,dálítið
787,kaum::ADV,дахьа,varla
788,kaum::ADV,дахьа,tæplega
789,sehr::ADV,оьну,mjög
790,sehr::ADV,гужну,mjög
791,sehr::ADV,хъинну,mjög
792,so::ADV,укукн,svo
793,so::ADV,укукн,þannig
794,noch::ADV,гьала,enn
795,noch::ADV,гьала,ennþá
796,noch::ADV,уттигу,enn
797,noch::ADV,уттигу,ennþá
798,noch::ADV,цакьинва,enn
799,noch::ADV,цакьинва,ennþá
800,noch::ADV,ттигу-шилагу,enn
801,noch::ADV,ттигу-шилагу,ennþá
802,nur::ADV,анжагь,bara
803,nur::ADV,анжагь,aðeins
804,wieder::ADV,цӏуницӏа,aftur
805,wieder::ADV,цӏуницӏа,að nýju
806,vergebens::ADV,аьдада,árangurslaust
807,vergebens::ADV,нахӏакь,árangurslaust
808,vor::PRP,хьхьичӏ,fyrir
809,hinter::PRP,махъ,bak við
810,hinter::PRP,махъ,aftur fyrir
811,unter::PRP,лув,undir
812,durch::PRP,-х,gegnum
813,neben::PRP,чӏарав,hjá
814,neben::PRP,чӏарав,við hliðina á
815,zwischen::PRP,дянив,milli
816,zwischen::PRP,дянив,á milli
817,wegen::PRP,цӏаний,vegna
818,dies::PRN,ва,þetta
819,das::PRN,та,það
820,das::PRN,кӏа,það
821,das::PRN,га,það
822,alles::PRN,щала,allt
823,ich::PRN,на,ég
824,du::PRN,ина,þú
825,er::PRN,му,hann
826,wir::PRN,жу,við
827,ihr::PRN,зу,þið
828,was::FPRN,ци,hvað
829,wer::FPRN,цу,hver
830,wo::FADV,чув,hvar
831,wohin::FADV,чун,hvert
832,wie::FADV,цукун,hvernig
833,warum::FADV,цан,hvers vegna
834,wieviel::FNUM,циксса,hve mikill
835,eins::NUM,ца,einn
836,zwei::NUM,кӏива,tveir
837,drei::NUM,шамма,þrír
838,vier::NUM,мукьа,fjórir
839,vier::NUM,мукьва,fjórir
840,fünf::NUM,ххюва,fimm
841,sechs::NUM,ряхва,sex
842,sieben::NUM,арула,sjö
843,acht::NUM,мяйва,átta
844,neun::NUM,урчӏва,níu
845,zehn::NUM,ацӏва,tíu
846,elf::NUM,ацӏния цава,ellefu
847,zwölf::NUM,ацӏиия кӏива,tólf
848,zwanzig::NUM,кьува,tuttugu
849,dreißig::NUM,зувира,þrjátíu
850,vierzig::NUM,мукьцӏала,fjörutíu
851,fünfzig::NUM,ххюцӏала,fimmtíu
852,sechzig::NUM,ряхцӏала,sextíu
853,achtzig::NUM,мяйцӏала,áttatíu
854,neunzig::NUM,урчӏцӏала,níutíu
855,hundert::NUM,ттурш,hundrað
856,hundert::NUM,ттуршва,hundrað
857,tausend::NUM,азарва,þúsund
858,und::CNJ,-гу,og
859,oder::CNJ,я,eða
860,oder::CNJ,ягу,eða
861,stehen::V,ацӏан,standa
862,sitzen::V,щяивкӏун икӏан,sitja
863,liegen::V,утту нвхьуну икӏан,liggja
864,hängen::V,зурчӏай тӏун,hanga
865,werden::V,хьун,verða
866,passieren::V,хьун,gerast
867,beginnen::V,дайдишин,byrja
868,beginnen::V,дайдирхьуну дикӏан,byrja
869,enden::V,къуртал дан,enda
870,enden::V,къуртал дан,lykta
871,wechseln::V,даххана хьун,skipta
872,wechseln::V,даххана дуллан,skipta
873,aufgehen[Sonne]::V,буклай бур,koma upp
874,untergehen[Sonne]::V,лаглай бур,ganga til viðar
875,scheinen[Sonne]::V,битан,skína
876,scheinen[Sonne]::V,чани буллан,skína
877,donnern::V,тӏий бур,þruma
878,wehen::V,бишлай бур,blása
879,strömen::V,экьинан,streyma
880,fließen::V,экьинан,fljóta
881,sich drehen::V,гьанан,snúast
882,schwanken::V,хъюлчу тӏун,riða
883,schwanken::V,хъюлчу тӏун,rugga
884,schwanken::V,хӏуркку тӏун,riða
885,schwanken::V,хӏуркку тӏун,rugga
886,schwingen::V,хъюлчай тӏун,sveiflast
887,schwingen::V,хъюлчу тӏун,sveiflast
888,fallen::V,багьлан,falla
889,brennen::V,ччучлан,brenna
890,rauchen::V,пуркӏу тӏун,reykja
891,regnen::V,лачӏун,rigna
892,regnen::V,лачIлай дур,rigna
893,gefrieren::V,микӏ лачӏун,frjósa
894,tauen::V,баслан,þiðna
895,schmelzen::V,баслан,bráðna
896,trocknen::V,кьакьан,þorna
897,sieden::V,щаран,sjóða
898,faulen::V,аьллан,rotna
899,verfaulen::V,аьллан,rotna
900,verfaulen::V,аьян,rotna
901,reißen::V,ххя дукан,rifna
902,versinken::V,оькьлан,sökkva
903,versinken::V,оькьан,sökkva
904,vergehen::V,лялиян,líða
905,erscheinen::V,буккан,birtast
906,erscheinen::V,загьир хьун,birtast
907,verschwinden::V,бат хьун,hverfa
908,verschwinden::V,акъа хьун,hverfa
909,sinken::V,чахь учин,síga
910,abnehmen::V,чан хьун,lækka
911,abnehmen::V,чан хьун,minnka
912,abnehmen::V,ссуссукьу хьун,lækka
913,abnehmen::V,ссуссукьу хьун,minnka
914,zunehmen::V,гьарза хьун,aukast
915,steigen::V,гьаз хьун,stíga
916,wachsen::V,ххяххан,vaxa
917,glänzen::V,цӏай буккан,glóa
918,glänzen::V,цӏай буккан,glampa
919,funkeln::V,цӏай-цӏай тӏун,leiftra
920,lärmen::V,чӏу буллан,hafa hátt
921,lärmen::V,аьлагъужа буллан,hafa hátt
922,läuten::V,занг ришлан,hringja
923,läuten::V,занг дуллан,hringja
924,klingeln::V,занг ришлан,hringja
925,klingeln::V,занг дуллан,hringja
926,brausen::V,никъащилан,ólga
927,rauschen::V,щурщур тӏун,suða
928,klingen::V,чӏу буклан,hljóma
929,bellen::V,хӏап тӏун,gelta
930,blasen::V,уф тӏун,blása
931,pfeifen::V,щютӏа тӏун,blístra
932,schreien::V,чӏу бан,æpa
933,stöhnen::V,угь-къак тӏун,stynja
934,zittern::V,зурзу чин,titra
935,zittern::V,зурзу чин,skjálfa
936,zittern::V,зурзу тӏун,titra
937,zittern::V,зурзу тӏун,skjálfa
938,leben::V,ялапар хъанан,lifa
939,geboren werden::V,ан,fæðast
940,atmen::V,ссихӏ ласлан,anda
941,atmen::V,ссихӏ ласлан,draga andann
942,atmen::V,ссихӏ бигьлан,anda
943,atmen::V,ссихӏ бигьлан,draga andann
944,trinken::V,хӏачӏан,drekka
945,trinken::V,хӏачӏлан,drekka
946,essen::V,канан,borða
947,schlucken::V,кьюлтӏа тӏун,kingja
948,müde werden::V,аьхчӏин,þreytast
949,einschlafen::V,шанан икӏан,sofna
950,schlafen::V,шанан,sofa
951,aufwachen::V,чантӏ учин,vakna
952,aufstehen::V,бизан,fara á fætur
953,sich erholen::V,бигьалаган,hvíla sig
954,krank werden::V,къашай хьун,veikjast
955,krank werden::V,къашай хьун,verða veikur
956,krank sein::V,къашай хъанан,vera veikur
957,krank sein::V,къашавай икӏан,vera veikur
958,schmerzen::V,цӏун,kenna til
959,husten::V,хъугьу чин,hósta
960,husten::V,хъугьу тӏун,hósta
961,genesen::V,хъин хьун,batna
962,genesen::V,хъин хьун,frískast
963,genesen::V,сагъ лаган,batna
964,genesen::V,сагъ лаган,frískast
965,sterben::V,ивчӏан,deyja
966,umkommen::V,лиллан,farast
967,umkommen::V,литӏлан,farast
968,umkommen::V,ажал биян,farast
969,umkommen::V,личӏи хьун,farast
970,umkommen::V,иакьлу хьун,farast
971,umkommen::V,ахир жан хъанан,farast
972,umkommen::V,рухӏирачӏа икӏан,farast
973,sich bewegen::V,сукку хьун,bifast
974,sich rühren::V,сукку хьун,hreyfast
975,sich erheben::V,бизан,standa upp
976,sich setzen::V,щяикӏан,setjast
977,sich setzen::V,щябикӏан,setjast
978,hinfallen::V,багьан,detta
979,laufen::V,занан,labba
980,schreiten::V,ша ласлан,ganga
981,spazierengehen::V,сайр буллан,ganga sér til skemmtunar
982,eilen::V,анавар буккан,fara hratt
983,sich beeilen::V,анавар буккан,flýta sér
984,sausen::V,никъа щилан,þjóta
985,sausen::V,никъа щун,þjóta
986,rennen::V,лечлан,hlaupa
987,springen::V,тӏанкӏ дан,stökkva
988,klettern::V,лахълан,klifra
989,schaukeln::V,гьайжак бигьлан,róla
990,schaukeln::V,гьайжак бигьлан,rugga
991,kriechen::V,ххярк тӏун,skríða
992,schwimmen::V,гьузун,synda
993,tauchen::V,лултту уккан,kafa
994,rudern::V,бяхлан,róa
995,rudern::V,батӏлан,róa
996,rudern::V,ххялаххи дуклан,róa
997,fahren::V,гьан,aka
998,fahren::V,гьан,fara
999,fliegen::V,лехлан,fljúga
1000,gehen::V,нан,fara
1001,gehen::V,нан,ganga
1002,weggehen::V,ялагьан,fara burt
1003,weggehen::V,ялагьан,ganga burt
1004,abfahren::V,гьан,aka burt
1005,anhalten::V,бацӏан,stöðva
1006,hineingehen::V,буххан,ganga inn
1007,eintreten::V,буххан,koma inn
1008,eintreten::V,буххан,ganga inn
1009,kommen::V,учӏан,koma
1010,ankommen::V,биян,koma til
1011,ankommen::V,бучӏан,koma til
1012,zurückkommen::V,зана хъун,koma til baka
1013,zurückkommen::V,зана бикӏан,koma til baka
1014,bleiben::V,личӏан,haldast
1015,bleiben::V,личӏан,vera kyrr
1016,warten::V,ялугьлан,bíða
1017,erwarten::V,ялугьлан,búast við
1018,erwarten::V,ялугьлан,eiga von á
1019,suchen::V,луглан,leita
1020,finden::V,лякъин,finna
1021,versuchen::V,ххал буллан,reyna
1022,vorbereiten::V,хӏадур бан,undirbúa
1023,lieben::V,эшкьи хьуиу бикӏан,elska
1024,mögen::V,ххиран бикӏан,þykja gott
1025,mögen::V,ххиран бикӏан,falla í geð
1026,lachen::V,хъян,hlæja
1027,weinen::V,аьтӏун,gráta
1028,schimpfen::V,дяъван,skammast
1029,schimpfen::V,ссугайи агьан,skammast
1030,sich ärgern::V,ссибизлан,sárna
1031,sich ärgern::V,ссибизлан,gremjast
1032,sich fürchten::V,ингъауслан,óttast
1033,fürchten::V,хӏучӏ тӏун,óttast
1034,fliehen::V,ака бан,flýja
1035,flüchten::V,лихъан,strjúka
1036,sehen::V,чӏалан,sjá
1037,anschauen::V,урган,horfa á
1038,ansehen::V,буруглан,líta á
1039,hören::V,баллан,heyra
1040,zuhören::V,вичӏи дихьлан,hlusta
1041,probieren::V,тӏин ххал буллан,smakka
1042,riechen::V,ссунтӏа тӏун,þefa
1043,fühlen::V,дакӏнил буслан,finna til
1044,scheinen::V,ххан,virðast
1045,scheinen::V,бизан,virðast
1046,scheinen::V,ххан бикӏлай бикӏан,virðast
1047,vernehmen::V,баян,heyra
1048,vernehmen::V,баян,greina
1049,frieren::V,лигьулул хъанан,frjósa
1050,tun::V,бан,gera
1051,können::V,хьун,geta
1052,anfangen::V,дайдишин,hefja
1053,beenden::V,къуртал бан,enda
1054,beenden::V,къуртал бан,ljúka
1055,aufhören::V,кьабагьан,lykta
1056,gelingen::V,бюхъан,heppnast
1057,öffnen::V,тӏитӏин,opna
1058,schließen::V,лакьин,loka
1059,stellen::V,дацӏан дан,láta
1060,stellen::V,дацӏан дан,setja
1061,stellen::V,бишин,láta
1062,stellen::V,бишин,setja
1063,setzen::V,щяитан,láta
1064,setzen::V,щяитан,setja
1065,legen::V,бишин,láta
1066,legen::V,бишин,leggja
1067,berühren::V,ка щун,koma við
1068,verbinden::V,бахӏин,sameina
1069,verbinden::V,дахӏин,sameina
1070,bedecken::V,ялтту бущин,hylja
1071,bedecken::V,ялтту бакьин,hylja
1072,aufhängen::V,лахъан,hengja
1073,aufhängen::V,лахъан,hengja upp
1074,anzünden::V,лахъан,kveikja í
1075,aufheben::V,гьаз бан,taka upp
1076,aufheben::V,гьаз бан,lyfta upp
1077,zurücklassen::V,кьаитан,skilja eftir
1078,zurücklassen::V,битан,skilja eftir
1079,verlieren::V,дакъа дан,týna
1080,verlieren::V,дакъа дан,glata
1081,fallen lassen::V,рутан,missa
1082,machen::V,дан,búa til
1083,herstellen::V,яраг ишла бувиу бан,framleiða
1084,bauen::V,дан,smíða
1085,bauen::V,дан,byggja
1086,reparieren::V,дакьин дан,gera við
1087,verbessern::V,ххуй дан,bæta
1088,ändern::V,баххана бан,breyta
1089,graben::V,дуклан,grafa
1090,beugen::V,лахӏан бан,beygja
1091,beugen::V,кьус бикӏан,beygja
1092,biegen::V,баччин,sveigja
1093,biegen::V,лахӏан бан,sveigja
1094,drehen::V,гьанан,snúa
1095,wenden::V,кӏура баен бан,snúa
1096,wenden::V,кӏура баен бан,venda
1097,umdrehen::V,кӏура баен бан,venda
1098,umdrehen::V,кӏура баен бан,snúa við
1099,heben::V,гьаз бан,hefja
1100,hochheben::V,гьаз бан,lyfta upp
1101,ergreifen::V,хъап дан,grípa
1102,ergreifen::V,хъап увиу угьан,grípa
1103,halten::V,бугьлан,rúma
1104,halten::V,бугьлан,halda
1105,drücken::V,кьюч бигьлан,þjá
1106,drücken::V,кьюч бигьлан,þrýsta
1107,schieben::V,щун,ýta
1108,lecken::V,ланцӏа тӏун,sleikja
1109,beißen::V,хъапа тӏун,bíta
1110,beißen::V,кьацӏа тӏун,bíta
1111,abreißen::V,буцан,rífa af
1112,abreißen::V,буцан,rífa frá
1113,abschneiden::V,бухъан,skera af
1114,abschneiden::V,бухъан,klippa af
1115,abschneiden::V,кьукьин,skera af
1116,abschneiden::V,кьукьин,klippa af
1117,binden::V,бахӏин,binda
1118,binden::V,дахӏин,binda
1119,brechen::V,гъагъан,brjóta
1120,klopfen::V,кьутӏа тӏун,berja
1121,klopfen::V,кьутӏа тӏун,klappa
1122,hauen::V,рищун,berja
1123,hauen::V,рищун,höggva
1124,kleben::V,лачӏун буллан,líma
1125,reiben::V,ссуку буллан,núa
1126,streichen::V,дугъан,smyrja
1127,streichen::V,аьгъу дан,smyrja
1128,schneiden::V,духълан,skera
1129,schneiden::V,духълан,klippa
1130,schneiden::V,кьукьлан,skera
1131,schneiden::V,кьукьлан,klippa
1132,schütteln::V,хъюлчу буллан,hrista
1133,schwenken::V,палцӏ дуллан,sveifla
1134,schütten::V,рутӏин,hella
1135,füllen::V,буцӏин бан,fylla
1136,einwickeln::V,кай-кай бан,vefja inn í
1137,tragen::V,ларсун занан,bera
1138,tragen::V,ларсун ачин,bera
1139,schleppen::V,ххилан,draga
1140,aufbewahren::V,ядан,geyma
1141,aufbewahren::V,ядуллан,geyma
1142,werfen::V,личин,kasta
1143,fangen::V,бугьан,grípa
1144,fangen::V,бугьлан,grípa
1145,verstecken::V,ладитан,fela
1146,verstecken::V,кьюлтӏ дан,fela
1147,verstecken::V,дахьлаган дан,fela
1148,teilen::V,бачӏин,deila
1149,teilen::V,бутӏа бан,deila
1150,schicken::V,тӏайла буккан,senda
1151,bringen::V,диян дан,færa
1152,bringen::V,диян дан,flytja
1153,hinzufügen::V,ххи бан,bæta við
1154,bekommen::V,ласун,hljóta
1155,bekommen::V,ласун,ná
1156,erhalten::V,ласун,fá
1157,nehmen::V,ласун,taka
1158,wählen::V,бувчӏин,velja
1159,auswählen::V,бувчӏин,velja úr
1160,auswählen::V,язи бугьан,velja úr
1161,bewahren::V,ядан,gæta
1162,bewahren::V,ядан,vernda
1163,behindern::V,дайщишруду дуллан,varna
1164,verderben::V,зия дан,spilla
1165,beschädigen::V,зарал буллан,skemma
1166,zerbrechen::V,гьагъан,brjóta
1167,zerbrechen::V,гьагъан бан,brjóta
1168,zerreißen::V,ххяхха дуккан,rífa
1169,zerreißen::V,ххяхха дуккан,rífa sundur
1170,zerstören::V,лекьан дан,rífa niður
1171,verbrennen::V,ччуччин,brenna
1172,geben::V,дулун,gefa
1173,reichen::V,дулун,rétta
1174,schenken::V,пишкаш дан,gefa
1175,schenken::V,багъишла дан,gefa
1176,schenken::V,ихӏсандалун дуллун,gefa
1177,versprechen::V,банна чин,lofa
1178,versprechen::V,банна чин,heita
1179,loben::V,цӏа дан,lofa
1180,loben::V,цӏа дан,hrósa
1181,küssen::V,ппай тӏун,kyssa
1182,wiegen::V,гьуркку тӏун,rugga
1183,wiegen::V,гьуркку буллан,rugga
1184,wiegen::V,гьуркку бан,rugga
1185,wecken::V,чантӏ учин ан,vekja
1186,zeigen::V,ккаккан бан,sýna
1187,führen::V,буцин,leiða
1188,lehren::V,лахьхьин бан,kenna
1189,lehren::V,лахьхьин буллан,kenna
1190,unterrichten::V,дарс дишаван,fræða
1191,aufziehen::V,хъуна ан,ala upp
1192,aufziehen::V,тарбия ан,ala upp
1193,leiten::V,каялувшиву дан,stjórna
1194,einladen::V,хъамалу оьвчин,bjóða heim
1195,vereinigen::V,ца бан,sameina
1196,besuchen::V,ялун уххан,heimsækja
1197,treffen::V,хьуна бакьин,hitta
1198,sich versammeln::V,батӏин,safnast saman
1199,spielen::V,тӏуркӏу тӏун,leika sér
1200,singen::V,балай тӏун,syngja
1201,tanzen::V,къавтӏун,dansa
1202,sich trennen::V,ппив хьун,skiljast
1203,verlassen::V,увккун гьан,yfirgefa
1204,retten::V,ххассал бан,bjarga
1205,bewachen::V,къарал бан,gæta
1206,bewachen::V,къарал бан,hafa vörð á
1207,schützen::V,ябан,vernda
1208,verteidigen::V,буруччин,verja
1209,sich schlagen::V,биян,slást
1210,sich schlagen::V,биян,berjast
1211,schießen::V,битлан,skjóta
1212,siegen::V,ххув хьун,sigra
1213,siegen::V,ххувшаву ласун,sigra
1214,ärgern::V,ссибизан уллан,ergja
1215,ärgern::V,ссибизан уллан,skaprauna
1216,schlagen::V,рищун,slá
1217,schlagen::V,рищун,lemja
1218,stechen::V,кьутӏин,stinga
1219,stoßen::V,щун,hrinda
1220,stehlen::V,дацин,stela
1221,stören::V,кьючин,trufla
1222,belästigen::V,бизар уллан,ónáða
1223,verbergen::V,лабитан,leyna
1224,verbergen::V,кӏучӏ бан,leyna
1225,täuschen::V,хъяврин ан,gabba
1226,täuschen::V,хъяврин ан,blekkja
1227,betrügen::V,аьикьин ан,svíkja
1228,betrügen::V,аьикьин ан,blekkja
1229,töten::V,ивчӏан,drepa
1230,wohnen::V,оьрму бутлан,búa
1231,arbeiten::V,зун,vinna
1232,sammeln::V,ттихӏин,safna
1233,sammeln::V,вив дишин,safna
1234,pflücken::V,риттун,tína
1235,pflücken::V,риттун,reyta
1236,jagen::V,авли занан,veiða
1237,fischen::V,чавахъру бугьлан,fiska
1238,fassen::V,бугьан,veiða
1239,hüten::V,урттуйн бакьлан,gæta
1240,hüten::V,урттуйн бакьлан,vakta
1241,treiben::V,дачин дуллан,reka
1242,treiben::V,лихъан буллан,reka
1243,anbinden::V,бахӏин,binda við
1244,anbinden::V,бахӏин,binda fast
1245,füttern::V,канаки буллан,fóðra
1246,melken::V,ттизин,mjólka
1247,hacken::V,мюрш буллан,höggva
1248,hacken::V,мюрш бан,höggva
1249,gießen::V,щин дишин,hella
1250,reifen::V,диян,þroskast
1251,zubereiten::V,хӏадур дан,elda
1252,zubereiten::V,хӏадур дан,tilbúa
1253,zubereiten::V,хӏадур бан,elda
1254,zubereiten::V,хӏадур бан,tilbúa
1255,kochen::V,шашан,sjóða
1256,kochen::V,шашан дуллан,sjóða
1257,backen::V,бишлан,baka
1258,backen::V,шахьлан,baka
1259,braten::V,цӏарайх дуллан,steikja
1260,umrühren::V,хӏала бан,hræra í
1261,stricken::V,щащлан,prjóna
1262,stricken::V,щащан,prjóna
1263,nähen::V,дуруххан,sauma
1264,färben::V,ранг щун,lita
1265,reinigen::V,марцӏ бан,hreinsa
1266,waschen::V,шюшин,þvo
1267,abwischen::V,лишин,þerra
1268,spülen::V,вилаган,skola
1269,spülen::V,вилаган,þvo upp
1270,fegen::V,башин,sópa
1271,fegen::V,башин,hreinsa
1272,kehren::V,бахьлан,sópa
1273,baden::V,щинавун учӏлан,baða sig
1274,sich waschen::V,диссун,þvo sér
1275,sich waschen::V,лажин диссун,þvo sér
1276,sich waschen::V,лажин дислан,þvo sér
1277,sich waschen::V,биссун,þvo sér
1278,sich waschen::V,чурх бислан,þvo sér
1279,ausziehen::V,ликкан,fara úr
1280,anziehen::V,лаххан,fara í
1281,sich anziehen::V,янна лаххан,klæðast
1282,kämmen::V,ттарал дуккан,greiða
1283,schmücken::V,чӏюлу бан,prýða
1284,schmücken::V,чӏюлу бан,skreyta
1285,sagen::V,учин,segja
1286,sprechen::V,гъалгъа тӏун,tala
1287,reden::V,гъалгъа тӏун,ræða
1288,sich unterhalten::V,гъалгъа тӏун,spjalla
1289,sich unterhalten::V,гъалгъа тӏун,ræðast við
1290,fragen::V,цӏуххин,spyrja
1291,bitten::V,тавакъю буллан,biðja
1292,erzählen::V,хавар бусан,segja frá
1293,mitteilen::V,баян бан,tilkynna
1294,mitteilen::V,хавар бан,tilkynna
1295,nennen::V,цӏа дизан,nefna
1296,rufen::V,оьвтӏун,kalla
1297,prahlen::V,цӏа дуллан,gorta
1298,übersetzen::V,таржума бан,þýða
1299,denken::V,пикри буллан,hugsa
1300,glauben::V,вих хьун,trúa
1301,bemerken::V,хӏисав хъун,taka eftir
1302,erkennen::V,увчӏин,þekkja
1303,begreifen::V,бувчӏин,skilja
1304,lernen::V,лахьлан,læra
1305,lernen::V,лахьхьин,læra
1306,wissen::V,кӏулну бикӏан,vita
1307,wissen::V,хавар бикӏан,vita
1308,sich erinnern an::V,дакӏнин бутан,minnast
1309,vergessen::V,хъама битан,gleyma
1310,messen::V,дуцин дуллан,mæla
1311,messen::V,дуцин дан,mæla
1312,zählen::V,дуккин,telja
1313,rechnen::V,хӏисав дан,reikna
1314,lesen::V,ккалан,lesa
1315,malen::V,сурат дуллан,mála
1316,zeichnen::V,сурат дуллан,teikna
1317,schreiben::V,чичин,skrifa
1318,schreiben::V,чичлан,skrifa
1319,besitzen::V,дуну икӏан,hafa
1320,besitzen::V,дуну дикӏан,hafa
1321,besitzen::V,заллуну икӏан,hafa
1322,kaufen::V,машан ласун,kaupa
1323,verkaufen::V,баххан,selja
1324,bezahlen::V,арцу дулун,borga
1325,bezahlen::V,багьа булун,borga
1326,zahlen::V,арцу дулун,borga
1327,zahlen::V,багьа булун,borga
1328,beherrschen::V,дуну икӏан,hafa á valdi sínu
1329,beherrschen::V,заллуну икӏан,hafa á valdi sínu
1330,ertragen::V,бухӏан,þola
1331,Leber::N,,lifur
1332,Moor::N,,mýri
1333,Anhöhe::N,,hæð
1334,Anhöhe::N,,hóll
1335,Bucht::N,,vík
1336,Barsch::N,,aborri
1337,Hecht::N,,gedda
1338,Laus::N,,lús
1339,Ruf::N,,kall
1340,Platz::N,,pláss
1341,Kante::N,,rönd
1342,Größe::N,,stærð
1343,Menge::N,,magn
1344,Figur::N,,stytta
1345,Tasche::N,,veski
1346,Öl::N,,olía
1347,Schuh::N,,skór
1348,Leine::N,,band
1349,König::N,,konungur
1350,fein::A,,fíngerður
1351,auf einmal::ADV,,allt í einu
1352,bald::ADV,,brátt
1353,bald::ADV,,bráðum
1354,einst::ADV,,forðum
1355,schon::ADV,,nú þegar
1356,sie::PRN,,þær
1357,sie::PRN,,þeir
1358,siebzig::NUM,,sjötíu
1359,klirren::V,,glamra
1360,klirren::V,,skrölta
1361,heulen::V,,væla
1362,heulen::V,,ýlfra
1363,rühren::V,,snerta
1364,zu sehen sein::V,,vera að sjá
1365,wollen::V,,ætla
1366,wollen::V,,vilja
1367,geraten::V,,lukkast
1368,kratzen::V,,klóra
1369,stecken::V,,stinga
1370,schleifen::V,,slípa
1371,rütteln::V,,skaka
1372,ziehen::V,,toga
1373,ziehen::V,,draga
1374,packen::V,,þrífa í
1375,wünschen::V,,óska
1376,zudecken::V,,þekja
1377,zudecken::V,,breiða yfir
1378,antreiben::V,,hvetja
1379,lassen::V,,láta
1380,treten::V,,sparka
1381,verstehen::V,,skilja
