,Concept_ID,el,os
681,offen::A,ανοιχτός,гом
682,geschlossen::A,κλειστός,æхгæд
683,sauber::A,καθαρός,сыгъдæг
684,schmutzig::A,βρώμικος,чъиллон
685,schmutzig::A,λερωμένος,чъиллон
686,roh::A,ωμός,хом
687,reif::A,ώριμος,рӕгъӕд
688,lecker::A,νόστιμος,хӕрзад
689,süß::A,γλυκός,адджын
690,bitter::A,πικρός,судзаг
691,sauer::A,ξινός,туаг
692,hell::A,φωτεινός,рухс
693,dunkel::A,σκοτεινός,талынг
694,schwarz::A,μαύρος,сау
695,schwarz::A,μελανός,сау
696,weiß::A,άσπρος,урс
697,rot::A,κόκκινος,сырх
698,gelb::A,κίτρινος,бур
699,blau::A,μπλε,цъӕх
700,blau::A,γαλανός,цъӕх
701,grün::A,πράσινος,цъӕх
702,grün::A,πράσινος,кӕрдӕгхуыз
703,grau::A,γκρίζος,цъӕх
704,grau::A,γκρίζος,фӕныкхуыз
705,bunt::A,ποικιλόχρωπος,хъулон
706,bunt::A,ποικιλόχρωπος,гæрæм
707,billig::A,φτηνός,аслам
708,teuer::A,ακριβός,зынаргъ
709,wertvoll::A,πολύτιμος,зынаргъ
710,blind::A,τυφλός,куырм
711,taub::A,κουφός,къуырма
712,kräftig::A,δυνατός,домбай
713,kräftig::A,δυνατός,тыхджын
714,stark::A,γερός,тыхджын
715,schwach::A,αδύνατος,ӕнӕбон
716,fett::A,παχύς,нард
717,schlank::A,λεπτός,гуырвидыц
718,schlank::A,λεπτός,хæрзконд
719,schlank::A,λεπτός,рæхснæг
720,schlank::A,λεπτός,сагамад
721,schlank::A,λυγερός,гуырвидыц
722,schlank::A,λυγερός,хæрзконд
723,schlank::A,λυγερός,рæхснæг
724,schlank::A,λυγερός,сагамад
725,hübsch::A,όμορφος,аив
726,hübsch::A,όμορφος,рӕсугъд
727,hübsch::A,χαριτωμένος,аив
728,hübsch::A,χαριτωμένος,рӕсугъд
729,böse::A,κακός,фыдзӕрдӕ
730,dumm::A,κουτός,ӕдылы
731,dumm::A,ανόητος,ӕдылы
732,faul::A,τεμπέλης,зивӕг
733,faul::A,τεμπέλης,зивӕггӕнаг
734,fleißig::A,εργατικός,æнæзивæг
735,fleißig::A,εργατικός,æнувыд
736,geizig::A,τσιγγούνης,чъынды
737,geizig::A,τσιγγούνης,æлгъин
738,geizig::A,τσιγγούνης,мæрддзæст
739,klug::A,έξυπνος,зондджын
740,geschickt::A,επιδέξιος,хӕрзарӕхст
741,lieb::A,φίλος,уарзон
742,lieb::A,αγαπητός,уарзон
743,lustig::A,εύθυμος,хъӕлдзӕг
744,lustig::A,χαρούμενος,хъӕлдзӕг
745,sanft::A,ήπιος,мынчын
746,hungrig::A,πεινασμένος,ӕххормаг
747,krank::A,άρρωστος,нӕфӕразгӕ
748,nackt::A,γυμνός,бӕгънӕг
749,traurig::A,λυπημένος,ӕрхӕндӕг
750,lebendig::A,ζωντανός,цардӕгас
751,gut::A,καλός,хорз
752,schlecht::A,κακός,цауд
753,richtig::A,σωστός,раст
754,schlimm::A,άσχημος,ӕвзӕр
755,wahr::A,αληθής,ӕцӕг
756,wahr::A,αληθινός,ӕцӕг
757,alt::A,παλιός,зӕронд
758,neu::A,νέος,ног
759,neu::A,καινούργιος,ног
760,ehemalig::A,παλιός,раздӕры
761,alt[Lebewesen]::A,γέρος,ацӕргӕ
762,jung::A,νέος,ӕрыгон
763,arm::A,φτωχός,мӕгуыр
764,reich::A,πλούσιος,хъӕздыг
765,bekannt::A,γνωστός,зонгӕ
766,berühmt::A,περίφημος,номдзыд
767,berühmt::A,ξακουσμένος,номдзыд
768,fremd::A,ξένος,æцæгæлон
769,verschieden::A,διαφορετικός,æндæр æмæ æндæр
770,verschieden::A,διαφορετικός,алы
771,verschieden::A,διαφορετικός,алыхуызон
772,nah::A,κοντινός,хӕстӕг
773,fern::A,μακριά,дард
774,fern::A,μακριά,дӕрддаг
775,linker::A,αριστερός,галиу
776,rechter::A,δεξιός,рахиз
777,anderer::A,άλλος,иннӕ
778,anderer::A,άλλος,ӕндӕр
779,erster::A,πρώτος,фыццаг
780,erster::A,πρώτος,фыццӕгӕм
781,zweiter::A,δεύτερος,дыккаг
782,zweiter::A,δεύτερος,дыккæгæм
783,dritter::A,τρίτος,æртыккаг
784,dritter::A,τρίτος,æртыккæгæм
785,letzter::A,τελευταίος,фӕстаг
786,allein::ADV,μόνος,иунæг
787,auf einmal::ADV,εφάπαξ,уайтагъд
788,auf einmal::ADV,εφάπαξ,æвиппайды
789,auf einmal::ADV,εφάπαξ,æваст
790,zusammen::ADV,μαζί,иумӕ
791,lange::ADV,πολύν καιρό,бирæ рæстæг
792,plötzlich::ADV,έξαφνα,æвиппайды
793,plötzlich::ADV,έξαφνα,æваст
794,sofort::ADV,αμέσως,уыцы сахат
795,sofort::ADV,αμέσως,уайтагъд
796,später::ADV,αργότερα,фæстæдæр
797,jetzt::ADV,τώρα,ныр
798,heute::ADV,σήμερα,абон
799,morgen::ADV,αύριο,райсом
800,bald::ADV,σε λίγο,тагъд
801,bald::ADV,σε λίγο,рæхджы
802,bald::ADV,εντός ολίγου,тагъд
803,bald::ADV,εντός ολίγου,рæхджы
804,dann::ADV,ύστερα,стæй
805,gestern::ADV,χτες,знон
806,einst::ADV,ποτέ,кӕддӕр
807,einst::ADV,άλλοτε,кӕддӕр
808,damals::ADV,τότε,уæд
809,danach::ADV,μετά,стæй
810,danach::ADV,μετά,уый фæстæ
811,danach::ADV,ύστερα,стæй
812,danach::ADV,ύστερα,уый фæстæ
813,vorher::ADV,πριν,раздæр
814,vorher::ADV,προηγουμένως,раздæр
815,zuerst::ADV,πρώτα,фыццаг
816,einmal::ADV,μία φορά,иу хатт
817,manchmal::ADV,κάποτε,хатт
818,oft::ADV,συχνά,арæх
819,oft::ADV,πολλές φορές,арæх
820,immer::ADV,πάντα,ӕдзух
821,immer::ADV,πάντοτε,ӕдзух
822,niemals::ADV,ποτέ,никуы
823,niemals::ADV,ποτέ,никæд
824,hier::ADV,εδώ,ам
825,hierhin::ADV,εδώ,ардӕм
826,von hier::ADV,από δω,ардыгæй
827,dort::ADV,εκεί,уым
828,dorthin::ADV,προς τα κει,уырдӕм
829,geradeaus::ADV,κατευθείαν,æргом
830,vorwärts::ADV,εμπρός,размӕ
831,rückwärts::ADV,πίσω,фӕстӕмӕ
832,zurück::ADV,πίσω,фӕстӕмӕ
833,unten::ADV,κάτω,дæлæ
834,unten::ADV,κάτω,дæлейы
835,unten::ADV,κάτω,бынæй
836,hinab::ADV,προς τα κάτω,дӕлӕмӕ
837,hinab::ADV,προς τα κάτω,уырдыгмӕ
838,oben::ADV,πάνω,уӕле
839,oben::ADV,επάνω,уӕле
840,hinauf::ADV,προς τα πάνω,уӕлӕмӕ
841,überall::ADV,παντού,алыран
842,überall::ADV,παντού,алкæм
843,überall::ADV,παντού,кæмдæриддæр
844,nicht::ADV,δεν,нӕ
845,ein wenig::ADV,λιγάκι,чысыл
846,kaum::ADV,μόλις,цъус
847,sehr::ADV,πολύ,тынг
848,sehr::ADV,πολύ,иттӕг
849,so::ADV,έτσι,афтӕ
850,noch::ADV,ακόμα,ма
851,nur::ADV,μόνο,канд
852,nur::ADV,μόνο,ӕрмӕст
853,schon::ADV,ήδη,нырид
854,schon::ADV,κιόλας,нырид
855,wieder::ADV,ξανά,ногӕй
856,vergebens::ADV,μάταια,дзæгъæлы
857,vergebens::ADV,μάταια,уæгъды
858,vergebens::ADV,μάταια,æнæхъуаджы
859,vor::PRP,μπροστά σε,разы
860,vor::PRP,μπροστά από,разы
861,hinter::PRP,πίσω από ,фӕстӕ
862,unter::PRP,υπό,бын
863,unter::PRP,κάτω από,бын
864,durch::PRP,διά,æхсæнты
865,durch::PRP,διά μέσου,æхсæнты
866,neben::PRP,δίπλα σε,цур
867,zwischen::PRP,μεταξύ,астӕу
868,zwischen::PRP,ανάμεσα σε,астӕу
869,wegen::PRP,για,тыххай
870,wegen::PRP,λόγω,тыххай
871,dies::PRN,αυτό,ай
872,das::PRN,το,уый
873,alles::PRN,όλα,алцы
874,alles::PRN,όλα,æппæтдæр
875,alles::PRN,όλα,иууылдӕр
876,ich::PRN,εγώ,æз
877,du::PRN,σύ,ды
878,du::PRN,εσύ,ды
879,er::PRN,αυτός,уый
880,wir::PRN,εμείς,мах
881,ihr::PRN,εσείς,сымах
882,sie::PRN,αυτοί,уыдон
883,was::FPRN,τι,цы
884,wer::FPRN,ποιος,чи
885,wo::FADV,πού,кӕм
886,wohin::FADV,πού,кӕдӕм
887,wohin::FADV,για πού,кӕдӕм
888,wie::FADV,πώς,куыд
889,warum::FADV,γιατί,цӕмӕн
890,wieviel::FNUM,πόσος,цал
891,eins::NUM,ένα,иу
892,zwei::NUM,δύο,дыууӕ
893,drei::NUM,τρία,ӕртӕ
894,drei::NUM,τρεις,ӕртӕ
895,vier::NUM,τέσσερα,цыппар
896,vier::NUM,τέσσερις,цыппар
897,fünf::NUM,πέντε,фондз
898,sechs::NUM,έξι,ӕхсӕз
899,sieben::NUM,εφτά,авд
900,acht::NUM,οχτώ,аст
901,neun::NUM,εννιά,фараст
902,zehn::NUM,δέκα,дӕс
903,elf::NUM,έντεκα,иуæндæс
904,zwölf::NUM,δώδεκα,дыууадæс
905,zwanzig::NUM,είκοσι,дыууын
906,dreißig::NUM,τριάντα,æртын
907,dreißig::NUM,τριάντα,дæсæмæссæдз
908,vierzig::NUM,σαράντα,цыппор
909,vierzig::NUM,σαράντα,цыппур
910,vierzig::NUM,σαράντα,дыууиссæдзы
911,fünfzig::NUM,πενήντα,фӕндзай
912,sechzig::NUM,εξήντα,æхсай
913,sechzig::NUM,εξήντα,æртиссæдзы
914,siebzig::NUM,εβδομήντα,æвдай
915,siebzig::NUM,εβδομήντα,дæс æмæ æртиссæдзы
916,achtzig::NUM,ογδόντα,цыппарыссæдзы
917,achtzig::NUM,ογδόντα,æстай
918,neunzig::NUM,ενενήντα,нæуæдз
919,neunzig::NUM,ενενήντα,дæс æмæ цыппарыссæдзы
920,hundert::NUM,εκατό,сӕдӕ
921,tausend::NUM,χίλιοι,мин
922,und::CNJ,και,ӕмӕ
923,oder::CNJ,ή,кӕнӕ
924,stehen::V,στέκομαι,лӕууын
925,stehen::V,είμαι όρθιος,лӕууын
926,sitzen::V,κάθομαι,бадын
927,liegen::V,είμαι ξαπλωμένος,хуыссын
928,hängen::V,κρέμομαι,ауыгъд уын
929,werden::V,γίνομαι,суӕвын
930,passieren::V,συμβαίνω,æрцæуын
931,beginnen::V,αρχίζω,райдайын
932,enden::V,τελειώνω,фæуын
933,wechseln::V,αλλάζω,ивын
934,aufgehen[Sonne]::V,βγαίνω,скæсын
935,aufgehen[Sonne]::V,ανατέλλω,скæсын
936,untergehen[Sonne]::V,δύω, аныгуылын
937,untergehen[Sonne]::V,βασιλεύω, аныгуылын
938,scheinen[Sonne]::V,λάμπω,рухс кӕнын
939,donnern::V,βροντώ,нæрын
940,wehen::V,φυσώ,дымын
941,strömen::V,ρέω,кӕлын
942,strömen::V,τρέχω,кӕлын
943,fließen::V,ρέω,цæуын
944,fließen::V,ρέω,уайын
945,fließen::V,ρέω,кæлын
946,sich drehen::V,γυρίζω,зилын
947,sich drehen::V,στρέφομαι,зилын
948,schwanken::V,ταλαντεύομαι,æнкъуысын
949,schwingen::V,αιωρούμαι,æнкъуысын
950,schwingen::V,αιωρούμαι,змæлын
951,schwingen::V,ταλαντεύομαι,æнкъуысын
952,schwingen::V,ταλαντεύομαι,змæлын
953,fallen::V,πέφτω,хауын
954,brennen::V,καίω,судзын
955,rauchen::V,καπνίζω,фæздæг кæнын
956,regnen::V,βρέχω,уарын
957,gefrieren::V,παγώνω,сӕлын
958,tauen::V,λειώνω,стайын
959,schmelzen::V,λειώνω,тайын
960,trocknen::V,στεγνώνω,хус кæнын
961,sieden::V,βράζω,фыцын
962,faulen::V,σαπίζω,ӕмбийын
963,verfaulen::V,σαπίζω,бамбийын
964,reißen::V,σχίζω,скъуийын
965,versinken::V,βουλιάζω,дӕлдон_кӕнын
966,versinken::V,βυθίζομαι,дӕлдон_кӕнын
967,vergehen::V,περνώ,аивгъуийын
968,erscheinen::V,εμφανίζομαι,разынын
969,verschwinden::V,χάνομαι,фæтары уын
970,verschwinden::V,χάνομαι,фæдæлдзæх уын
971,verschwinden::V,χάνομαι,фесæфын
972,verschwinden::V,χάνομαι,æрбайсæфын
973,verschwinden::V,εξαφανίζομαι,фæтары уын
974,verschwinden::V,εξαφανίζομαι,фæдæлдзæх уын
975,verschwinden::V,εξαφανίζομαι,фесæфын
976,verschwinden::V,εξαφανίζομαι,æрбайсæфын
977,sinken::V,κατεβαίνω,дæлæмæ æрхауын
978,abnehmen::V,μειώνομαι ,фæкъаддæр уын
979,abnehmen::V,μειώνομαι ,фæцух уын
980,zunehmen::V,αυξάνω,фæфылдæр уын
981,zunehmen::V,αυξάνω,сбирæ уын
982,zunehmen::V,αυξάνω,сахадын
983,zunehmen::V,μεγαλώνω,фæфылдæр уын
984,zunehmen::V,μεγαλώνω,сбирæ уын
985,zunehmen::V,μεγαλώνω,сахадын
986,steigen::V,ανεβαίνω,сыстын
987,wachsen::V,μεγαλώνω,рӕзын
988,glänzen::V,γυαλίζω,ӕрттивын
989,funkeln::V,αστράφτω,тыбар-тыбур_кӕнын
990,funkeln::V,σπιθοβολώ,тыбар-тыбур_кӕнын
991,lärmen::V,θορυβώ,хъæлæба кæнын
992,läuten::V,χτυπώ ,цæгъдын
993,klingeln::V,κουδουνίζω,цæгъдын
994,klirren::V,κουδουνίζω,дзыгъал-мыгъул кæнын
995,klirren::V,κουδουνίζω,дзæгъ-дзæгъ кæнын
996,brausen::V,βουΐζω,абухын
997,rauschen::V,βουΐζω,
998,klingen::V,ηχώ,зæлын
999,klingen::V,ηχώ,азæлын
1000,klingen::V,ηχώ,хъуысын
1001,bellen::V,γαυγίζω,рæйын
1002,heulen::V,ουρλιάζω,ниуын
1003,blasen::V,φυσώ,фу кӕнын
1004,pfeifen::V,σφυρίζω,æхситт кæнын
1005,pfeifen::V,σφυρίζω,къуыззитт кæнын
1006,schreien::V,κραυγάζω,хъӕр кӕнын
1007,stöhnen::V,βογγώ,хъæрзын
1008,stöhnen::V,βογγώ,дзыназын
1009,zittern::V,τρέμω,ризын
1010,leben::V,ζω,цӕрын
1011,geboren werden::V,γεννιέμαι,райгуырын
1012,atmen::V,αναπνέω,улӕфын
1013,trinken::V,πίνω,нуазын
1014,essen::V,τρώω,хӕрын
1015,schlucken::V,καταπίνω,ныхъуырын
1016,müde werden::V,κουράζομαι,бафæллайын
1017,müde werden::V,κουράζομαι,бафæлмæцын
1018,müde werden::V,κουράζομαι,сфæлмæцын
1019,einschlafen::V,αποκοιμιέμαι,бафынæй уын
1020,schlafen::V,κοιμάμαι,хуыссын
1021,schlafen::V,κοιμάμαι,фынӕй кӕнын
1022,aufwachen::V,ξυπνώ,райхъал уын
1023,aufstehen::V,σηκώνομαι,стын
1024,sich erholen::V,ξεκουράζομαι,фæллад уадзын
1025,sich erholen::V,ξεκουράζομαι,улæфын
1026,krank werden::V,αρρωσταίνω,фӕрынчын уын
1027,krank sein::V,ασθενώ,сӕйын
1028,schmerzen::V,πονώ,риссын
1029,husten::V,βήχω,хуыфын
1030,genesen::V,θεραπεύομαι,сдзæбæх уын
1031,genesen::V,θεραπεύομαι,рандидзын
1032,genesen::V,θεραπεύομαι,сæндидзын
1033,sterben::V,πεθαίνω,мӕлын
1034,umkommen::V,πεθαίνω,фесæфын
1035,umkommen::V,πεθαίνω,байсæфын
1036,umkommen::V,πεθαίνω,бабын уын
1037,umkommen::V,πεθαίνω,мард фæуын
1038,sich bewegen::V,κουνιέμαι,тæлфын
1039,sich bewegen::V,κουνιέμαι,цæуын
1040,sich rühren::V,σαλεύω,змӕлын
1041,sich erheben::V,επαναστατώ,стын
1042,sich setzen::V,κάθομαι,сбадын
1043,hinfallen::V,πέφτω κάτω,ӕрхауын
1044,laufen::V,τρέχω,цӕуын
1045,laufen::V,τρέχω,рацу-бацу_кӕнын
1046,schreiten::V,βαδίζω,къахдзæф кæнын
1047,schreiten::V,βαδίζω,санчъех кæнын
1048,schreiten::V,βαδίζω,цæуын
1049,spazierengehen::V,κάνω βόλτα,озер кæнын
1050,spazierengehen::V,κάνω βόλτα,тезгъо кæнын
1051,spazierengehen::V,πηγαίνω περίπατο,озер кæнын
1052,spazierengehen::V,πηγαίνω περίπατο,тезгъо кæнын
1053,eilen::V,σπεύδω,тагъд кæнын
1054,eilen::V,σπεύδω,тындзын
1055,sich beeilen::V,βιάζομαι,тагъд кæнын
1056,sich beeilen::V,βιάζομαι,тындзын
1057,sausen::V,τρέχω γρήγορα,уайын
1058,sausen::V,τρέχω γρήγορα,тæхын
1059,rennen::V,τρέχω,згъорын
1060,springen::V,πηδώ,гæпп кæнын
1061,springen::V,πηδώ,сæррæтт кæнын
1062,springen::V,πηδώ,лиуырын
1063,klettern::V,σκαρφαλώνω,хилын
1064,schaukeln::V,κουνιέμαι,хецъро кæнын
1065,schaukeln::V,κουνιέμαι,херыйыл бадын
1066,kriechen::V,έρπω,бырын
1067,kriechen::V,σέρνομαι,бырын
1068,schwimmen::V,κολυμπώ,ленк кӕнын
1069,tauchen::V,βουτώ,ныгъуылын
1070,rudern::V,κωπηλατώ,бæлæгъ тæрын
1071,rudern::V,κωπηλατώ,чема тæрын
1072,fahren::V,πηγαίνω,цӕуын
1073,fliegen::V,πετώ,тӕхын
1074,gehen::V,βαδίζω,цӕуын
1075,gehen::V,πηγαίνω,цӕуын
1076,weggehen::V,φεύγω,ацӕуын
1077,abfahren::V,ξεκινώ,араст уын
1078,abfahren::V,αναχωρώ,араст уын
1079,anhalten::V,σταματώ,æрлæууын
1080,hineingehen::V,μπαίνω,мидæмæ цæуын
1081,eintreten::V,μπαίνω,бацӕуын
1082,eintreten::V,εισέρχομαι,бацӕуын
1083,kommen::V,έρχομαι,æрцæуын
1084,ankommen::V,φτάνω,æрцæуын
1085,zurückkommen::V,επιστρέφω,раздæхын
1086,zurückkommen::V,επιστρέφω,фæстæмæ_раздæхын
1087,zurückkommen::V,επιστρέφω,æрбаздæхын
1088,zurückkommen::V,επιστρέφω,аздæхын
1089,bleiben::V,μένω,лӕууын
1090,warten::V,περιμένω,ӕнхъӕлмӕ кӕсын
1091,erwarten::V,αναμένω,ӕнхъӕлмӕ кӕсын
1092,erwarten::V,περιμένω,ӕнхъӕлмӕ кӕсын
1093,suchen::V,ψάχνω,агурын
1094,finden::V,βρίσκω,ссарын
1095,versuchen::V,προσπαθώ,фӕлварын
1096,vorbereiten::V,προετοιμάζω,бацаттæ кæнын
1097,vorbereiten::V,προετοιμάζω,æрæввонг кæнын
1098,lieben::V,αγαπώ,уарзын
1099,mögen::V,μου αρέσει,зæрдæмæ цæуын
1100,lachen::V,γελώ,худын
1101,rühren::V,συγκινώ,зæрдæ суынгæг кæнын
1102,weinen::V,κλαίω,кӕуын
1103,schimpfen::V,βρίζω,æлгъитын
1104,sich ärgern::V,θυμώνω,мæсты кæнын
1105,sich fürchten::V,φοβάμαι,тæрсын
1106,fürchten::V,φοβάμαι,тæрсын
1107,fliehen::V,φεύγω,лидзын
1108,flüchten::V,δραπετεύω,алидзын
1109,sehen::V,βλέπω,уынын
1110,anschauen::V,κοιτάζω,акӕсын
1111,ansehen::V,βλέπω,кӕсын
1112,hören::V,ακούω,хъусын
1113,zuhören::V,ακούω,хъусын
1114,probieren::V,δοκιμάζω,уынын
1115,probieren::V,δοκιμάζω,аходын
1116,riechen::V,μυρίζω,смудын
1117,riechen::V,οσφραίνομαι,смудын
1118,fühlen::V,αισθάνομαι,ӕнкъарын
1119,scheinen::V,φαίνομαι,зынын
1120,zu sehen sein::V,φαίνομαι,зынын
1121,vernehmen::V,ακούω,фехъусын
1122,vernehmen::V,μαθαίνω,фехъусын
1123,frieren::V,κρυώνω,сийын
1124,tun::V,κάνω,кӕнын
1125,können::V,ξέρω,фӕразын
1126,können::V,μπορώ,фӕразын
1127,wollen::V,θέλω,фӕндын
1128,anfangen::V,αρχίζω,райдайын
1129,beenden::V,τελειώνω,фӕуын
1130,aufhören::V,παύω,банцайын
1131,aufhören::V,παύω,фенцайын
1132,gelingen::V,πετυχαίνω,бантысын
1133,geraten::V,γίνομαι,разынын
1134,öffnen::V,ανοίγω,гом кӕнын
1135,schließen::V,κλείνω,ӕхгӕнын
1136,stellen::V,θέτω,ӕвӕрын
1137,setzen::V,θέτω,сбадын кӕнын
1138,legen::V,θέτω,ӕрӕвӕрын
1139,berühren::V,εγγίζω,агайын
1140,verbinden::V,συνδέω,бӕттын
1141,bedecken::V,σκεπάζω,ӕмбӕрзын
1142,aufhängen::V,κρεμώ,ауындзын
1143,anzünden::V,ανάβω,ссудзын
1144,aufheben::V,σηκώνω,сисын
1145,zurücklassen::V,εγκαταλείπω,ныууадзын
1146,verlieren::V,χάνω,фесафын
1147,fallen lassen::V,αφήνω να πέσει,ӕрӕппарын
1148,fallen lassen::V,αφήνω να πέσει,къухтӕй феуӕгъд кӕнын
1149,machen::V,κάνω,саразын
1150,machen::V,φτιάχνω,саразын
1151,herstellen::V,κατασκευάζω,сцæттæ кæнын
1152,herstellen::V,κατασκευάζω,саразын
1153,bauen::V,χτίζω,амайын
1154,bauen::V,οικοδομώ,амайын
1155,reparieren::V,επισκευάζω,æмпъузын
1156,reparieren::V,επισκευάζω,цалцæг кæнын
1157,reparieren::V,επιδιορθώνω,æмпъузын
1158,reparieren::V,επιδιορθώνω,цалцæг кæнын
1159,verbessern::V,βελτιώνω,фæхуыздæр кæнын
1160,verbessern::V,καλυτερεύω,фæхуыздæр кæнын
1161,ändern::V,αλλάζω,аивын
1162,graben::V,σκάβω,къахын
1163,beugen::V,λυγίζω,æркъæдз кæнын
1164,beugen::V,λυγίζω,æртасын кæнын
1165,biegen::V,κάμπτω,тасын кӕнын
1166,drehen::V,στρέφω,здухын
1167,wenden::V,γυρίζω,афæлдахын
1168,wenden::V,γυρίζω,рафæлдахын
1169,umdrehen::V,γυρίζω,афæлдахын
1170,heben::V,υψώνω,сдарын
1171,heben::V,υψώνω,схæцын
1172,heben::V,σηκώνω,сдарын
1173,heben::V,σηκώνω,схæцын
1174,hochheben::V,υψώνω,уæлæмæ хæцын
1175,hochheben::V,σηκώνω,уæлæмæ хæцын
1176,ergreifen::V,πιάνω,фӕлӕбурын
1177,ergreifen::V,αρπάζω,фӕлӕбурын
1178,halten::V,βαστώ,дарын
1179,drücken::V,πιέζω,æлхъивын
1180,drücken::V,πιέζω,хæцын
1181,schieben::V,σπρώχνω,схойын
1182,kratzen::V,γρατσουνίζω,хафын
1183,lecken::V,γλείφω,сдæрын
1184,beißen::V,δαγκάνω,хæцын
1185,abreißen::V,κόβω,ратонын
1186,abreißen::V,σχίζω,ратонын
1187,abschneiden::V,αποκόπτω,ралыг кӕнын
1188,binden::V,δένω,бабӕттын
1189,stecken::V,χώνω,ныссадзын
1190,brechen::V,σπάζω,асæттын
1191,brechen::V,σπάζω,басæттын
1192,brechen::V,σπάζω,ныссæттын
1193,klopfen::V,χτυπώ,хойын
1194,klopfen::V,χτυπώ,гуыпп-гуыпп кæнын
1195,klopfen::V,χτυπώ,къуырцц-къуырцц кæнын
1196,klopfen::V,τινάζω,хойын
1197,klopfen::V,τινάζω,гуыпп-гуыпп кæнын
1198,klopfen::V,τινάζω,къуырцц-къуырцц кæнын
1199,hauen::V,χτυπώ,цӕвын
1200,hauen::V,χτυπώ,нӕмын
1201,kleben::V,κολλώ,ныхасын
1202,kleben::V,κολλώ,æндадзын
1203,reiben::V,τρίβω,сӕрфын
1204,reiben::V,τρίβω,хафын
1205,streichen::V,αλείφω,байсæрдын
1206,streichen::V,αλείφω,сахорын
1207,schleifen::V,ακονίζω,ссын
1208,schleifen::V,ακονίζω,цыргъ кӕнын
1209,schneiden::V,κόβω,кӕрдын
1210,rütteln::V,σείω,æнкъусын
1211,rütteln::V,τινάζω,æнкъусын
1212,schütteln::V,σείω,уигъын
1213,schütteln::V,κουνώ,уигъын
1214,schwenken::V,κουνώ,тилын
1215,schwenken::V,κουνώ,уигъын
1216,schütten::V,χύνω,ныккӕнын
1217,füllen::V,γεμίζω,байдзаг кæнын
1218,einwickeln::V,τυλίγω,батухын
1219,tragen::V,φέρνω,хӕссын
1220,schleppen::V,κουβαλώ,ласын
1221,ziehen::V,τραβώ,ласын
1222,aufbewahren::V,φυλάω,æвæрын
1223,werfen::V,ρίχνω,зыввытт кӕнын
1224,fangen::V,πιάνω,ӕрцахсын
1225,packen::V,τσακώνω,рацахсын
1226,verstecken::V,κρύβω,æмбæхсын
1227,verstecken::V,κρύβω,нымæхсын
1228,teilen::V,μερίζω,уарын
1229,schicken::V,στέλνω,ӕрвитын
1230,bringen::V,φέρνω,æрхæссын
1231,bringen::V,φέρνω,æрбахæссын
1232,hinzufügen::V,προσθέτω,ӕфтауын
1233,bekommen::V,προσκομίζω,ссарын
1234,bekommen::V,προσκομίζω,сфæрæз кæнын
1235,bekommen::V,προσκομίζω,самал кæнын
1236,erhalten::V,παίρνω,райсын
1237,erhalten::V,λαμβάνω,райсын
1238,nehmen::V,πιάνω,райсын
1239,nehmen::V,παίρνω,райсын
1240,wählen::V,εκλέγω,равзарын
1241,auswählen::V,διαλέγω,авзарын
1242,bewahren::V,διατηρώ,бавæрын
1243,bewahren::V,διατηρώ,нывæрын
1244,behindern::V,εμποδίζω,цæлхдур æвæрын
1245,behindern::V,εμποδίζω,ныхдур æвæрын
1246,behindern::V,εμποδίζω,къуылымпы кæнын
1247,behindern::V,εμποδίζω,хъыг дарын
1248,verderben::V,χαλώ,фесафын
1249,beschädigen::V,ζημιώνω,халын
1250,zerbrechen::V,σπάζω,асӕттын
1251,zerreißen::V,σχίζω,аскъуынын
1252,zerstören::V,καταστρέφω,фехалын
1253,verbrennen::V,καίω,басудзын
1254,geben::V,δίνω,дӕттын
1255,reichen::V,δίνω,адæттын
1256,schenken::V,χαρίζω,лæвар кæнын
1257,versprechen::V,υπόσχομαι,дзырд раттын
1258,versprechen::V,υπόσχομαι,зӕрдӕ бавӕрын
1259,wünschen::V,εύχομαι,зæрдæ зæгъы
1260,loben::V,επαινώ,раппӕлын
1261,küssen::V,φιλώ,пъа кæнын
1262,küssen::V,φιλώ,ба кæнын
1263,wiegen::V,κουνώ,узын
1264,wiegen::V,νανουρίζω,узын
1265,zudecken::V,σκεπάζω,бамбӕрзын
1266,wecken::V,ξυπνώ,райхъал кӕнын
1267,zeigen::V,δείχνω,амонын
1268,führen::V,οδηγώ,кӕнын
1269,führen::V,οδηγώ,фæкæнын
1270,lehren::V,διδάσκω,ахуыр кæнын
1271,unterrichten::V,διδάσκω,ахуыр кæнын
1272,aufziehen::V,ανατρέφω,хъомыл кӕнын
1273,leiten::V,ηγούμαι,разамынд дӕттын
1274,leiten::V,διευθύνω,разамынд дӕттын
1275,antreiben::V,σπρώχνω,тагъд кæнын
1276,antreiben::V,σπρώχνω,рог кæнын
1277,antreiben::V,παρακινώ,тагъд кæнын
1278,antreiben::V,παρακινώ,рог кæнын
1279,lassen::V,αφήνω,кæнын
1280,einladen::V,προσκαλώ,ӕрхонын
1281,einladen::V,προσκαλώ,ӕрбахонын
1282,vereinigen::V,ενώνω,баиу кӕнын
1283,besuchen::V,επισκέπτομαι,абæрæг кæнын
1284,besuchen::V,επισκέπτομαι,бабæрæг кæнын
1285,besuchen::V,επισκέπτομαι,бауайын
1286,treffen::V,συναντώ,фембæлын
1287,sich versammeln::V,μαζεύομαι,æрæмбырд уын
1288,spielen::V,παίζω,хъазын
1289,singen::V,τραγουδώ,зарын
