,Concept_ID,fa,av
748,lebendig::A,زنده,чӏагояб
749,gut::A,خوب,лъикӏаб
750,schlecht::A,بد,къадараб
751,richtig::A,درست,битӏараб
752,schlimm::A,وخيم,нажасаб
753,schlimm::A,وخيم,къабихӏаб
754,wahr::A,درست,хӏакъаб
755,wahr::A,درست,битӏараб
756,wahr::A,حقیقی,хӏакъаб
757,wahr::A,حقیقی,битӏараб
758,alt::A,کهنه,басрияб
759,neu::A,نو,цӏияб
760,ehemalig::A,قبلی,цебе́госеб
761,alt[Lebewesen]::A,پیر,хераб
762,jung::A,جوان,тӏинчӏаб
763,jung::A,جوان,гӏолохъанаб
764,arm::A,فقیر,пакъираб
765,reich::A,پولدار,бечедаб
766,reich::A,ثروتمند,бечедаб
767,bekannt::A,آشنا,лъалеб
768,bekannt::A,معلوم,лъалеб
769,berühmt::A,مشهور,машгьураб
770,fremd::A,خارجی,чияр
771,fremd::A,بیگانه,чияр
772,verschieden::A,مختلف,батӏи-батӏияб
773,verschieden::A,متفاوت,батӏи-батӏияб
774,nah::A,نزدیک,гӏагарда бугеб
775,fern::A,دور,рикӏкӏадаб
776,linker::A,چپ,квегӏаб
777,rechter::A,راست,кваранаб
778,anderer::A,دیگر,батӏияб
779,erster::A,اول,тӏоцебесеб
780,zweiter::A,دوم,кӏиабилеб
781,dritter::A,سوم,лъабабилеб
782,letzter::A,آخر,ахирисеб
783,allein::ADV,تنها,ялгъузго
784,auf einmal::ADV,همزمان,цихӏинтӏаго
785,zusammen::ADV,باهم,цойида
786,lange::ADV,مدت‌ها,
787,lange::ADV,مدت زیادی,
788,plötzlich::ADV,ناگهان,цойидасанго
789,sofort::ADV,فوراً,гьебсагӏат
790,später::ADV,بعدها,
791,jetzt::ADV,حالا,гьанже
792,jetzt::ADV,اکنون,гьанже
793,heute::ADV,امروز,жакъа
794,morgen::ADV,فردا,метер
795,bald::ADV,زود,гьабсагӏаталъ
796,bald::ADV,بزودی,гьабсагӏаталъ
797,dann::ADV,سپس,цинги
798,dann::ADV,آنوقت,цинги
799,gestern::ADV,دیروز,сон
800,einst::ADV,وقتی,цин
801,einst::ADV,زمانی,цин
802,damals::ADV,آنوقت,гьебмехалъ
803,damals::ADV,آنوقت,гьебмехалда
804,damals::ADV,آنزمان,гьебмехалъ
805,damals::ADV,آنزمان,гьебмехалда
806,danach::ADV,بعد,цинги
807,danach::ADV,بعد,хадуса
808,vorher::ADV,قبلاً,цебе
809,zuerst::ADV,اول,тӏоцебе
810,zuerst::ADV,ابتداء,тӏоцебе
811,einmal::ADV,یکدفعه,цинцӏул
812,einmal::ADV,یکدفعه,цихӏин
813,einmal::ADV,یکدفعه,цоцӏул
814,manchmal::ADV,گاهی,олоцӏул
815,manchmal::ADV,بعضی اوقات,олоцӏул
816,oft::ADV,اغلب,гӏемерго
817,immer::ADV,همیشه,кидаго
818,niemals::ADV,هرگز,киданиги
819,hier::ADV,اینجا,аниб
820,hierhin::ADV,به اینجا,анибехун
821,von hier::ADV,از اینجا,гьаниса
822,dort::ADV,آنجا,гьениб
823,dorthin::ADV,به آنجا,гьадаба
824,geradeaus::ADV,راست,битӏутӏа
825,vorwärts::ADV,جلو,цебехун
826,vorwärts::ADV,به پیش,цебехун
827,rückwärts::ADV,عقب,нахъ-нахъ
828,zurück::ADV,پس,нахъе
829,zurück::ADV,عقب,нахъе
830,zurück::ADV,بالعکس,нахъе
831,unten::ADV,زیر,ахакь
832,unten::ADV,زیر,гъоркь
833,unten::ADV,پایین,ахакь
834,unten::ADV,پایین,гъоркь
835,hinab::ADV,به پایین,эхебе
836,oben::ADV,بالا,тӏад
837,oben::ADV,بالا,тӏадехун
838,hinauf::ADV,به بالا,эхеде
839,überall::ADV,همه‌جا,кибго
840,nicht::ADV,نه,
841,ein wenig::ADV,کمی,дагьабго
842,kaum::ADV,به سختی,хӏалалъ
843,sehr::ADV,خیلی,кутакалда
844,sehr::ADV,بسیار,кутакалда
845,so::ADV,چنین,гьедин
846,so::ADV,اینطور,гьедин
847,noch::ADV,هنوز,жеги
848,nur::ADV,فقط,гӏӣцӏго
849,nur::ADV,تنها,гӏӣцӏго
850,schon::ADV,قبلاً,
851,schon::ADV,به این زودی,
852,wieder::ADV,باز,на́хъеги
853,wieder::ADV,دوباره,на́хъеги
854,vergebens::ADV,بیهوده,чӏалгӏаде
855,vor::PRP,در جلوی,цебе
856,hinter::PRP,پشت,хадуса
857,unter::PRP,تحت,ахакь
858,unter::PRP,تحت,гъоркь
859,durch::PRP,از وسط,
860,durch::PRP,از ميان,
861,neben::PRP,کنار,аскӏо
862,neben::PRP,پهلوی,аскӏо
863,zwischen::PRP,بین,гьоркьоб
864,zwischen::PRP,میان,гьоркьоб
865,wegen::PRP,برای,гьелда
866,wegen::PRP,بخاطر,гьелда
867,dies::PRN,این,гьаб
868,dies::PRN,این,гьеб
869,das::PRN,آن,доб
870,alles::PRN,تمام,
871,alles::PRN,همه‌چیر,
872,ich::PRN,من,дун
873,du::PRN,تو,дуца
874,er::PRN,او,доб
875,wir::PRN,ما,ниж
876,ihr::PRN,شما,нуж
877,sie::PRN,آنها,дол
878,sie::PRN,آنها,эл
879,was::FPRN,چه,щиб
880,wer::FPRN,کی,щиб
881,wo::FADV,کجا,киб
882,wo::FADV,کجا,кибехун
883,wohin::FADV,بکجا,кибехун
884,wie::FADV,چطور,кин
885,wie::FADV,چگونه,кин
886,warum::FADV,چرا,щай
887,warum::FADV,برای چه,щай
888,wieviel::FNUM,چند,кигӏан
889,wieviel::FNUM,چقدر,кигӏан
890,eins::NUM,یک,цо
891,zwei::NUM,دو,кӏиго
892,drei::NUM,سه,лъабго
893,vier::NUM,چهار,ункъо
894,fünf::NUM,پنج,щуго
895,sechs::NUM,شش,анлъго
896,sieben::NUM,هفت,анкьго
897,acht::NUM,هشت,микьго
898,neun::NUM,نه,ичӏго
899,zehn::NUM,ده,анцӏго
900,elf::NUM,یازده,анцӏила цо
901,zwölf::NUM,دوازده,кӏиго-анцӏила
902,zwanzig::NUM,بیست,къого
903,dreißig::NUM,سی,лъеберго
904,vierzig::NUM,چهل,кӏикъого
905,fünfzig::NUM,پنجاه,кӏикъо́ялда анцӏго
906,sechzig::NUM,شصت,лъабкъого
907,siebzig::NUM,هفتاد,лъабкъо́ялда анцӏго
908,achtzig::NUM,هشتاد,ункъого
909,neunzig::NUM,نود,ункъоялда а́нцӏила
910,hundert::NUM,صد,нусго
911,tausend::NUM,هزار,азарго
912,und::CNJ,و,ва
913,und::CNJ,و,-ги
914,oder::CNJ,یا,ялъуни
915,stehen::V,ایستادن,бахъунчӏезе
916,sitzen::V,نشستن,гӏодов чӏезе
917,liegen::V,خوابیدن,бегизе
918,liegen::V,دراز کشیدن,бегизе
919,hängen::V,آویزان بودن,базе
920,werden::V,شدن,бахъине
921,passieren::V,گذشتن,лъугьине
922,passieren::V,گذشتن,лъугьа-бахъине
923,passieren::V,اتفاق افتادن,лъугьине
924,passieren::V,اتفاق افتادن,лъугьа-бахъине
925,beginnen::V,شروع شدن,байбихьизе
926,enden::V,تمام شدن,лъугӏизе
927,wechseln::V,عوض شدن,хиса-басизе
928,wechseln::V,عوض شدن,хисизе
929,aufgehen[Sonne]::V,برآمدن,баккизе
930,aufgehen[Sonne]::V,طلوع کردن,баккизе
931,untergehen[Sonne]::V,غروب کردن,щинкӏизе
932,scheinen[Sonne]::V,تابیدن,къалъ-къалъизе
933,donnern::V,رعد زدن,гъугъазе
934,wehen::V,دمیدن,пуйзе
935,strömen::V,روان شدن,чвахизе
936,fließen::V,روان شدن,чвахизе
937,sich drehen::V,چرخیدن,сверизе
938,schwanken::V,خم و راست شدن,хьвагӏезе
939,schwanken::V,خم و راست شدن,багъа-бачаризе
940,schwingen::V,تاب خوردن,щвартӏезе
941,schwingen::V,نوسان کردن,щвартӏезе
942,fallen::V,افتادن,бортизе
943,fallen::V,سقوط کردن,бортизе
944,brennen::V,سوزاندن,рекӏине
945,rauchen::V,دود کردن,кӏкӏуй буризе
946,regnen::V,باران آمدن,базе
947,gefrieren::V,یخ بستن,гӏу́низе
948,tauen::V,آب شدن,биаризе
949,schmelzen::V,آب شدن,биине
950,trocknen::V,خشک شدن,бакъвазе
951,sieden::V,جوشیدن,гьалдезе
952,faulen::V,فاسد شدن,махӏцине
953,verfaulen::V,پوسیدن,туризе
954,reißen::V,پاره شدن,бихъизе
955,versinken::V,غرق شدن,гъанкъизе
956,vergehen::V,گذشتن,базе
957,vergehen::V,گذشتن,бахъизе
958,vergehen::V,گذشتن,ине
959,erscheinen::V,ظاهر شدن,баккизе
960,verschwinden::V,گم شدن,къине
961,verschwinden::V,گم شدن,билизе
962,verschwinden::V,از بین رفتن,къине
963,verschwinden::V,از بین رفتن,билизе
964,sinken::V,پایین آمدن,гӏодо́бе ккезе
965,abnehmen::V,کم شدن,тӏаса камизе
966,zunehmen::V,زیاد شدن,гӏемерлъизе
967,steigen::V,بالا رفتن,бахине
968,wachsen::V,قد کشیدن,кӏодолъизе
969,glänzen::V,برق زدن,цӏвакизе
970,funkeln::V,جرقه زدن,паркъезе
971,lärmen::V,شلوغ کردن,хъудизе
972,lärmen::V,شلوغ کردن,чӏиргъдизе
973,läuten::V,زنگ زدن,кьабизе
974,klingeln::V,زنگ زدن,кьабизе
975,klirren::V,جرنگ جرنگ صدا کردن,зваргъизе
976,brausen::V,طوفانی بودن,гьалаглъизе
977,rauschen::V,خش‌خش کردن,шуршудизе
978,klingen::V,صدا دادن,бахъине
979,bellen::V,عوعو کردن,гъанчдезе
980,heulen::V,زوزه کشیدن,рурудизе
981,blasen::V,فوت کردن,гьохьизе
982,pfeifen::V,سوت زدن,гьещтӏезе
983,schreien::V,فریاد زدن,ахӏизе
984,schreien::V,فریاد زدن,ахӏдезе
985,stöhnen::V,نالیدن,зигардизе
986,zittern::V,لرزیدن,дарран
987,zittern::V,لرزیدن,гьаргьадизе
988,leben::V,زیستن,бетӏербахъизе
989,leben::V,زندگی کردن,бетӏербахъизе
990,geboren werden::V,متولد شدن,лъугьине
991,atmen::V,تنفس کردن,хӏухьел биччазе
992,trinken::V,نوشیدن,гьекъезе
993,essen::V,خوردن,квине
994,essen::V,خوردن,кваназе
995,schlucken::V,بلعیدن,кӏкӏвине
996,schlucken::V,بلعیدن,къулчӏизе
997,schlucken::V,قورت دادن,кӏкӏвине
998,schlucken::V,قورت دادن,къулчӏизе
999,müde werden::V,خسته شدن,сваказе
1000,einschlafen::V,خواب رفتن,кьижизе
1001,einschlafen::V,خواب رفتن,гъапуллъизе
1002,schlafen::V,خوابیدن,кьижизе
1003,aufwachen::V,از خواب بیدار شدن,бигьине
1004,aufstehen::V,بیدار شدن,бахъине
1005,aufstehen::V,بیدار شدن,тӏадебахъине
1006,sich erholen::V,استراحت کردن,хьи бахъизе
1007,sich erholen::V,استراحت کردن,хӏалхьи гьабизе
1008,krank werden::V,مریض شدن,унтизе
1009,krank sein::V,بیمار بودن,унтизе
1010,schmerzen::V,درد کردن,унтизе
1011,husten::V,سرفه کردن,хъегӏизе
1012,genesen::V,بهبود یافتن,лъилъизе
1013,sterben::V,مردن,хвезе
1014,umkommen::V,کشته شدن,гьалаглъизе
1015,sich bewegen::V,حرکت کردن,багъаризе
1016,sich bewegen::V,حرکت کردن,багъаргъизе
1017,sich rühren::V,تکان خوردن,багъаризе
1018,sich erheben::V,برخواستن,тӏадебахъине
1019,sich erheben::V,برخواستن,бахъине
1020,sich setzen::V,نشستن,гӏодов чӏезе
1021,hinfallen::V,زمین خوردن,щапизе
1022,laufen::V,پیاده رفتن,хьвадизе
1023,schreiten::V,قدم زدن,чӏезе
1024,spazierengehen::V,گردش رفتن,тира-сверизе
1025,eilen::V,شتاب کردن,ракӏхӏалакине
1026,eilen::V,شتاب کردن,дуризе
1027,sich beeilen::V,عجله کردن,дуризе
1028,sich beeilen::V,عجله کردن,гӏедегӏизе
1029,sausen::V,صفیر کشیدن,тӏуризе
1030,rennen::V,دویدن,бекеризе
1031,springen::V,پریدن,кӏанцӏизе
1032,klettern::V,بالا رفتن,хархадизе
1033,schaukeln::V,تاب خوردن,гьерщезе
1034,kriechen::V,خزیدن,хъурщизе
1035,schwimmen::V,شنا کردن,лъедезе
1036,tauchen::V,غواصی کردن,букъардизе
1037,rudern::V,پارو زدن,хазе
1038,fahren::V,سواره رفتن,ине
1039,fliegen::V,پریدن,боржине
1040,gehen::V,رفتن,ине
1041,weggehen::V,رفتن,ине
1042,abfahren::V,حرکت کردن,къокъине
1043,anhalten::V,ایست کردن,чӏезе
1044,anhalten::V,ایست کردن,тархъизе
1045,anhalten::V,ایست کردن,лъалхъизе
1046,hineingehen::V,داخل شدن,тӏаделъугьине
1047,eintreten::V,وارد شدن,лъугьине
1048,kommen::V,آمدن,бачӏине
1049,ankommen::V,رسیدن,щвезе
1050,ankommen::V,رسیدن,тӏадебачӏине
1051,zurückkommen::V,برگشتن,тадбуссине
1052,zurückkommen::V,برگشتن,тӏадбуссине
1053,bleiben::V,ماندن,чӏезе
1054,bleiben::V,ماندن,хутӏизе
1055,warten::V,منتظر بودن,чӏезе
1056,erwarten::V,انتظار داشتن,балагьизе
1057,suchen::V,جستجو کردن,балагьизе
1058,finden::V,یافتن,батизе
1059,finden::V,پیدا کردن,батизе
1060,versuchen::V,سعی کردن,хӏалбихьизе
1061,versuchen::V,کوشش کردن,хӏалбихьизе
1062,vorbereiten::V,آماده کردن,хӏадурлъизабизе
1063,lieben::V,عاشق بودن,балай бегьизе
1064,mögen::V,میل داشتن,бокьизе
1065,mögen::V,دوست داشتن,бокьизе
1066,lachen::V,خندیدن,белъизе
1067,rühren::V,به رقت آوردن,
1068,weinen::V,گریه کردن,гӏодизе
1069,schimpfen::V,فحاشی کردن,гъанчдезе
1070,sich ärgern::V,ناراحت شدن,вагъизе
1071,sich ärgern::V,ناراحت شدن,ццида́хине
1072,sich fürchten::V,واهمه کردن,хӏинкъизе
1073,fürchten::V,ترسیدن,беркъазе
1074,fürchten::V,ترسیدن,хӏинкъа-къазе
1075,fliehen::V,گریختن,лъутизе
1076,flüchten::V,فرار کردن,лъутизе
1077,sehen::V,دیدن,бихьизе
1078,anschauen::V,نگاه کردن,бертӏамизе
1079,anschauen::V,نگاه کردن,балагьизе
1080,ansehen::V,تماشا کردن,бала-гъалагьизе
1081,hören::V,شنیدن,рагӏизе
1082,zuhören::V,گوش دادن,гӏенеккизе
1083,probieren::V,چشیدن,кӏалдиб хъва́зе
1084,probieren::V,چشیدن,чӏамизе
1085,riechen::V,بوییدن,су́нтӏизе
1086,riechen::V,بو کردن,су́нтӏизе
1087,fühlen::V,احساس کردن,чӏвазе
1088,scheinen::V,بنظر آمدن,
1089,zu sehen sein::V,دیده شدن,бихьизе
1090,vernehmen::V,شنیدن,рагӏизе
1091,frieren::V,سرد بودن,цӏорозе
1092,tun::V,کردن,гьабизе
1093,können::V,توانستن,кӏвезе
1094,können::V,توانستن,лъазе
1095,wollen::V,خواستن,бокьизе
1096,anfangen::V,شروع کردن,байбихьизе
1097,beenden::V,تمام کردن,тӏубазабизе
1098,beenden::V,تمام کردن,лъугӏизабизе
1099,beenden::V,پایان دادن,тӏубазабизе
1100,beenden::V,پایان دادن,лъугӏизабизе
1101,aufhören::V,دست کشیدن,бахъизе
1102,gelingen::V,موفق شدن,бахъизе
1103,geraten::V,نتیجه دادن,бахъизе
1104,öffnen::V,گشودن,рагьизе
1105,öffnen::V,باز کردن,рагьизе
1106,schließen::V,بستن,къазе
1107,schließen::V,قفل کردن,къазе
1108,stellen::V,گذاردن,чӏвазе
1109,setzen::V,نشاندن,рекӏинабизе
1110,setzen::V,نشاندن,гӏодор чӏезаризе
1111,legen::V,گذاشتن,лъезе
1112,berühren::V,دست زدن,хъвазе
1113,berühren::V,لمس کردن,хъвазе
1114,verbinden::V,وصل کردن,хьухьине
1115,verbinden::V,وصل کردن,бухьине
1116,bedecken::V,پوشاندن,кквезе
1117,aufhängen::V,آویختن,базе
1118,anzünden::V,سوزاندن,бакизе
1119,anzünden::V,سوزاندن,рекӏинабизе
1120,aufheben::V,برداشتن,
1121,aufheben::V,بلند کردن,
1122,zurücklassen::V,گذاشتن,тезе
1123,verlieren::V,گم کردن,билизабизе
1124,fallen lassen::V,انداختن,бортизабизе
1125,machen::V,کردن,гьабизе
1126,machen::V,ساختن,гьабизе
1127,herstellen::V,ساختن,гьабизе
1128,herstellen::V,ساختن,хӏадурлъизабизе
1129,herstellen::V,تولید کردن,гьабизе
1130,herstellen::V,تولید کردن,хӏадурлъизабизе
1131,bauen::V,ساختن,базе
1132,bauen::V,ساختن,гьабизе
1133,bauen::V,بنا کردن,базе
1134,bauen::V,بنا کردن,гьабизе
1135,reparieren::V,درست کردن,къачӏазе
1136,reparieren::V,تعمیر کردن,къачӏазе
1137,verbessern::V,بهتر کردن,лъикӏлъизабизе
1138,ändern::V,تغییر دادن,хисизабизе
1139,graben::V,کندن,бухъизе
1140,graben::V,گود کردن,бухъизе
1141,beugen::V,کج کردن,хьетӏизабизе
1142,biegen::V,خم کردن,гьетӏизабизе
1143,drehen::V,چرخاندن,тиризабизе
1144,drehen::V,چرخاندن,свердизабизе
1145,wenden::V,برگرداندن,бегизе
1146,umdrehen::V,برگرداندن,бегизе
1147,umdrehen::V,برگرداندن,бега-битӏизе
1148,heben::V,برداشتن,борхизе
1149,hochheben::V,برآوردن,борхалъизабизе
1150,hochheben::V,برآوردن,борхизе
1151,hochheben::V,بلند کردن,борхалъизабизе
1152,hochheben::V,بلند کردن,борхизе
1153,ergreifen::V,گرفتن,кквезе
1154,halten::V,نگاه داشتن,кквезе
1155,drücken::V,فشار دادن,къазе
1156,drücken::V,فشار دادن,къанцӏу́зе
1157,drücken::V,فشار دادن,къвал ба́зе
1158,drücken::V,فشار آوردن,къазе
1159,drücken::V,فشار آوردن,къанцӏу́зе
1160,drücken::V,فشار آوردن,къвал ба́зе
1161,schieben::V,هل دادن,хъилдизе
1162,kratzen::V,خاریدن,хачазе
1163,lecken::V,لیسیدن,чӏикӏизе
1164,beißen::V,گاز زدن,хӏанчӏизе
1165,beißen::V,گاز زدن,хӏанчӏизабизе
1166,abreißen::V,پاره کردن,тӏезе
1167,abreißen::V,پاره کردن,тӏезабизе
1168,abschneiden::V,بریدن,къотӏизе
1169,abschneiden::V,قطع کردن,къотӏизе
1170,binden::V,بستن,бухьине
1171,stecken::V,فرو کردن,къазабизе
1172,brechen::V,شکستن,бекизе
1173,klopfen::V,کوبیدن,дванкезе
1174,hauen::V,زدن,базе
1175,kleben::V,چسباندن,бацӏцӏине
1176,reiben::V,مالش دادن,хачазе
1177,streichen::V,مالیدن,бахине
1178,streichen::V,مالیدن,жужазе
1179,schleifen::V,تیز کردن,лъухьизе
1180,schneiden::V,چیدن,къотӏизе
1181,schneiden::V,بریدن,къотӏизе
1182,rütteln::V,لرزاندن,багъа-бачаризабизе
1183,rütteln::V,تکان دادن,багъа-бачаризабизе
1184,schütteln::V,تکان دادن,кӏобокӏизе
1185,schwenken::V,تاب دادن,гьесадизе
1186,schwenken::V,تاب دادن,хьвагӏезабизе
1187,schütten::V,ریختن,тӏезе
1188,füllen::V,پر کردن,цӏезабизе
1189,einwickeln::V,پیچیدن,жемизе
1190,tragen::V,بردن,баччизе
1191,tragen::V,حمل کردن,баччизе
1192,schleppen::V,کشیدن,бехъерхъизе
1193,ziehen::V,کشیدن,цӏазе
1194,aufbewahren::V,نگهداری کردن,цӏунизе
1195,werfen::V,انداختن,рехизе
1196,werfen::V,پرتاب کردن,рехизе
1197,fangen::V,گرفتن,кквезе
1198,packen::V,گرفتن,кквезе
1199,verstecken::V,قایم کردن,бахчизе
1200,verstecken::V,پنهان کردن,бахчизе
1201,teilen::V,قسمت کردن,бикьизе
1202,teilen::V,تقسیم کردن,бикьизе
1203,schicken::V,فرستادن,битӏизе
1204,schicken::V,ارسال کردن,битӏизе
1205,bringen::V,آوردن,баччизе
1206,hinzufügen::V,افزودن,жубазе
1207,hinzufügen::V,اضافه کردن,жубазе
1208,bekommen::V,گرفتن,щвезе
1209,erhalten::V,دریافت کردن,щвезе
1210,erhalten::V,دریافت کردن,босизе
1211,nehmen::V,گرفتن,босизе
1212,nehmen::V,برداشتن,босизе
1213,wählen::V,انتخاب کردن,бищизе
1214,auswählen::V,برگزیدن,тӏасабищизе
1215,bewahren::V,حفظ کردن,цӏунизе
1216,bewahren::V,حفاظت کردن,цӏунизе
1217,behindern::V,مانع بودن,квекӏен гьабизе
1218,verderben::V,از بین بردن,хвезабизе
1219,beschädigen::V,صدمه زدن,галгъазабизе
1220,zerbrechen::V,شکستن,щущазабизе
1221,zerreißen::V,دریدن,бихъизе
1222,zerreißen::V,پاره کردن,бихъизе
1223,zerstören::V,خراب کردن,биххизабизе
1224,zerstören::V,ویران کردن,биххизабизе
1225,verbrennen::V,سوزاندن,бухӏизе
1226,geben::V,دادن,кьезе
1227,reichen::V,دادن,кьезе
1228,schenken::V,هدیه دادن,кьезе
1229,versprechen::V,قول دادن,назру гьабизе
1230,versprechen::V,وعده دادن,назру гьабизе
1231,wünschen::V,آرزو کردن,бокьизе
1232,loben::V,ستایش کردن,беццизе
1233,loben::V,ستایش کردن,бецца-бекъизе
1234,küssen::V,بوسیدن,баизе
1235,wiegen::V,نوسان کردن,чӏучӏадизабизе
1236,zudecken::V,پوشاندن,тӏадбигъине
1237,wecken::V,بیدار کردن,бигьинабизе
1238,zeigen::V,نشان دادن,бихьизабизе
1239,führen::V,رهنمائی کردن,бачине
1240,lehren::V,آموختن,малъизе
1241,lehren::V,آموختن,цӏализабизе
1242,lehren::V,یاد دادن,малъизе
1243,lehren::V,یاد دادن,цӏализабизе
1244,unterrichten::V,درس دادن,цӏализабизе
1245,unterrichten::V,تدریس کردن,цӏализабизе
1246,aufziehen::V,تربیت کردن,гӏезабизе
1247,leiten::V,اداره کردن,нухмалъи гьабизе
1248,antreiben::V,عجله دادن,гӏедегӏизабизе
1249,lassen::V,وادار کردن,
1250,einladen::V,دعوت کردن,ахӏизе
1251,einladen::V,دعوت کردن,тӏадеахӏизе
1252,einladen::V,مهمان کردن,ахӏизе
1253,einladen::V,مهمان کردن,тӏадеахӏизе
1254,vereinigen::V,یکی کردن,цолъизабизе
1255,vereinigen::V,متحد کردن,цолъизабизе
1256,besuchen::V,دیدار کردن,баккизе
1257,besuchen::V,دیدار کردن,хьвадизе
1258,treffen::V,ملاقات کردن,дандчӏвазе
1259,sich versammeln::V,جمع شدن,данделъизе
1260,sich versammeln::V,جمع شدن,бакӏаризе
1261,spielen::V,بازی کردن,басандизе
1262,singen::V,آواز خواندن,ахӏизе
1263,tanzen::V,رقصیدن,кьурдизе
1264,sich trennen::V,جدا شدن,батӏалъизе
1265,verlassen::V,ترک کردن,тезе
1266,verlassen::V,ترک کردن,рехунтезе
1267,retten::V,نجات دادن,хвасар гьабизе
1268,retten::V,نجات دادن,хвасарлъизабизе
1269,bewachen::V,حراست کردن,цӏунизе
1270,schützen::V,حفظ کردن,цӏунизе
1271,verteidigen::V,دفاع کردن,цӏунизе
1272,sich schlagen::V,کتک‌کاری کردن,багъизе
1273,schießen::V,تیر زدن,речӏчӏизе
1274,siegen::V,پیروز شدن,бергьине
1275,ärgern::V,ناراحت کردن,вагъизавизе
1276,schlagen::V,زدن,кьабизе
1277,schlagen::V,کوبیدن,кьабизе
1278,treten::V,لگد زدن,мал тункизе
1279,stechen::V,چاقو زدن,къазабизе
1280,stoßen::V,هل دادن,тункизе
1281,stoßen::V,هل دادن,хъилдизе
1282,stehlen::V,دزدیدن,щинкӏизабизе
1283,stören::V,مزاحم شدن,квекӏен гьабизе
1284,stören::V,مزاحم شدن,татубахъи гьабизе
1285,belästigen::V,زحمت دادن,рахӏатхвезабизе
1286,verbergen::V,پنهان کردن,бахчизе
1287,verbergen::V,پنهان کردن,балъго тезе
1288,täuschen::V,گول زدن,божуда рекӏкӏ гьабизе
1289,täuschen::V,گول زدن,гуккизе
1290,täuschen::V,فریب دادن,божуда рекӏкӏ гьабизе
1291,täuschen::V,فریب دادن,гуккизе
1292,betrügen::V,گول زدن,хӏилла гьабизе
1293,betrügen::V,گول زدن,сандирахълъи гьабизе
1294,betrügen::V,فریب دادن,хӏилла гьабизе
1295,betrügen::V,فریب دادن,сандирахълъи гьабизе
1296,töten::V,کشتن,чӏвазе
1297,wohnen::V,منزل داشتن,яшав гьабизе
1298,wohnen::V,سکونت داشتن,яшав гьабизе
1299,arbeiten::V,کار کردن,хӏалтӏизе
1300,sammeln::V,جمع کردن,бакӏаризе
1301,pflücken::V,چیدن,бетӏизе
1302,jagen::V,شکار کردن,чан гьабизе
1303,fischen::V,صید کردن,ччугӏа кквезе
1304,fischen::V,ماهی‌گیری کردن,ччугӏа кквезе
1305,fassen::V,گرفتن,кквезе
1306,hüten::V,چراندن,кваназабизе
1307,hüten::V,مراقبت کردن,кваназабизе
1308,treiben::V,راندن,гъезе
1309,anbinden::V,متصل کردن,бухьине
1310,füttern::V,غذا دادن,кваназабизе
1311,melken::V,دوشیدن,бечӏчӏизе
1312,hacken::V,خرد کردن,чӏвазе
1313,gießen::V,ریختن,лъалъазе
1314,reifen::V,رسیدن,барщизе
1315,zubereiten::V,طبخ کردن,бежа-белъине
1316,zubereiten::V,آماده کردن,бежа-белъине
1317,kochen::V,پختن,белъине
1318,kochen::V,آشپزی کردن,белъине
1319,backen::V,پختن,базе
1320,braten::V,سرخ کردن,бежизе
1321,umrühren::V,هم زدن,багъаризе
1322,stricken::V,بافتن,хьухьине
1323,nähen::V,دوختن,букъизе
1324,färben::V,رنگ زدن,кьер гьабизе
1325,reinigen::V,پاک کردن,бацӏцӏине
1326,reinigen::V,تمیز کردن,бацӏцӏине
1327,waschen::V,شستن,чуризе
1328,abwischen::V,زدودن,бацӏцӏине
1329,spülen::V,شستن,хулизе
1330,fegen::V,جارو کردن,лъухьизе
1331,kehren::V,جارو کردن,лъухьизе
1332,baden::V,شنا کردن,чордезе
1333,baden::V,حمام کردن,чордезе
1334,sich waschen::V,شستشو کردن,
1335,ausziehen::V,درآوردن,бахъизе
1336,anziehen::V,پوشیدن,ретӏине
1337,sich anziehen::V,لباس پوشیدن,ретӏине
1338,kämmen::V,شانه زدن,хазе
1339,schmücken::V,زینت دادن,чӏухӏизабизе
1340,sagen::V,گفتن,бицине
1341,sprechen::V,حرف زدن,бицине
1342,sprechen::V,صحبت کردن,бицине
1343,reden::V,حرف زدن,гаргадизе
1344,reden::V,صحبت کردن,гаргадизе
1345,sich unterhalten::V,گپ زدن,гаргадизе
1346,fragen::V,پرسیدن,цӏехезе
1347,fragen::V,پرسیدن,гьикъизе
1348,fragen::V,سؤال کردن,цӏехезе
1349,fragen::V,سؤال کردن,гьикъизе
1350,bitten::V,خواهش کردن,гьаризе
1351,bitten::V,درخواست کردن,гьаризе
1352,erzählen::V,نقل کردن,бицине
1353,erzählen::V,حکایت کردن,бицине
1354,mitteilen::V,خبر دادن,лъазабизе
1355,nennen::V,نامیدن,цӏар лъезе
1356,rufen::V,صدا کردن,ахӏизе
1357,prahlen::V,پز آمدن,беццаризе
1358,übersetzen::V,ترجمه کردن,буссинабизе
1359,denken::V,فکر کردن,ургъизе
1360,glauben::V,باور کردن,божизе
1361,glauben::V,عقیده داشتن,божизе
1362,bemerken::V,متوجه شدن,берречӏчӏизе
1363,erkennen::V,شناختن,лъазе
1364,erkennen::V,شناختن,батӏаго бахъизе
1365,erkennen::V,تشخیص دادن,лъазе
1366,erkennen::V,تشخیص دادن,батӏаго бахъизе
1367,begreifen::V,فهمیدن,бичӏчӏизе
1368,begreifen::V,درک کردن,бичӏчӏизе
1369,verstehen::V,فهمیدن,
1370,lernen::V,آموختن,цӏализе
