,Concept_ID,pl,myv
813,warum::FADV,dlaczego,мекс
814,wieviel::FNUM,ile,зяро
815,eins::NUM,jeden,вейке
816,zwei::NUM,dwa,кавто
817,drei::NUM,trzy,колмо
818,vier::NUM,cztery,ниле
819,fünf::NUM,pięć,вете
820,sechs::NUM,sześć,кото
821,sieben::NUM,siedem,сисем
822,acht::NUM,osiem,кавксо
823,neun::NUM,dziewięć,вейксэ
824,zehn::NUM,dziesięć,кемень
825,elf::NUM,jedenaście,кевейкее
826,zwölf::NUM,dwanaście,кемгавтово
827,zwanzig::NUM,dwadzieścia,комсь
828,dreißig::NUM,trzydzieści,колоньгемень
829,vierzig::NUM,czterdzieści,ниленьгемень
830,fünfzig::NUM,pięćdziesiąt,ведьгемень
831,sechzig::NUM,sześćdziesiąt,кодгемень
832,siebzig::NUM,siedemdziesiąt,сизьгемень
833,achtzig::NUM,osiemdziesiąt,кавксоньгемень
834,neunzig::NUM,dziewięćdziesiąt,вейксэньгемень
835,hundert::NUM,sto,сядо
836,tausend::NUM,tysiąc,тыща
837,und::CNJ,i,ды
838,oder::CNJ,lub,или
839,oder::CNJ,albo,или
840,stehen::V,stać,аштемс стядо
841,sitzen::V,siedzieć,аштемс озадо
842,liegen::V,leżeć,мадезь аштемс
843,hängen::V,wisieć,нурьгемс
844,werden::V,zostać,арамс
845,werden::V,stać się,арамс
846,passieren::V,dziać się,лисэмс
847,passieren::V,zdarzyć się,лисэмс
848,beginnen::V,zacząć się,ушодомс
849,enden::V,kończyć się,лоткамс
850,wechseln::V,zmienić się,полавтнемс
851,aufgehen[Sonne]::V,wzejść,лисемс
852,aufgehen[Sonne]::V,wzejść,стямс
853,untergehen[Sonne]::V,zajść,валгомс
854,scheinen[Sonne]::V,świecić,валдомтомс
855,donnern::V,grzmieć,цярномс
856,donnern::V,grzmieć,галдордомс
857,wehen::V,wiać,пувамс
858,strömen::V,płynąć,чудемс
859,strömen::V,lać się,чудемс
860,fließen::V,ciec,чудемс
861,fließen::V,płynąć,чудемс
862,sich drehen::V,obracać się,велямс
863,schwanken::V,chwiać się,лыкамс
864,schwanken::V,chwiać się,якамс
865,schwingen::V,wahać się,нурсемс
866,schwingen::V,wahać się,лыкамс
867,fallen::V,padać,прамс
868,fallen::V,padać,сяворемс
869,brennen::V,palić się,паломс
870,rauchen::V,dymić,качадомс
871,rauchen::V,dymić się,качадомс
872,regnen::V,padać,пиземс
873,gefrieren::V,zamarznąć,кельмемс
874,tauen::V,tajać,соламс
875,schmelzen::V,topnieć,соламс
876,trocknen::V,schnąć,коськемс
877,sieden::V,wrzeć,лакамс
878,sieden::V,wrzeć,пиксемс
879,sieden::V,kipieć,лакамс
880,sieden::V,kipieć,пиксемс
881,faulen::V,gnić,наксадомс
882,verfaulen::V,zgnić,наксадомс
883,reißen::V,urywać się,сезневемс
884,versinken::V,tonąć,ваямс
885,vergehen::V,przechodzić,ютамс
886,erscheinen::V,zjawiać się,лисемс
887,verschwinden::V,zniknąć,ёмамс
888,sinken::V,spadać,явамс
889,abnehmen::V,spadać,киремемс
890,zunehmen::V,wzrosnąć,ламолгадомс
891,zunehmen::V,wzrosnąć,раштамс
892,steigen::V,wzrastać,куземс
893,steigen::V,wzrastać,кепсевемс
894,wachsen::V,rosnąć,касомс
895,glänzen::V,błyszczeć,цитнемс
896,funkeln::V,zabłyszczeć,пиндолдомс
897,funkeln::V,zabłyszczeć,цивтёрдомс
898,lärmen::V,hałasować,шалномс
899,läuten::V,dzwonić,гайгезевемс
900,klingeln::V,dzwonić,чавомс баягас
901,klirren::V,brzęczeć,калдордомс
902,klirren::V,brzęczeć,кальцяемс
903,brausen::V,huczeć,лакамс
904,rauschen::V,szumieć,лажномс
905,rauschen::V,szeleścić,лажномс
906,klingen::V,brzmieć,гайгемс
907,klingen::V,dźwięczeć,гайгемс
908,bellen::V,szczekać,онгомс
909,heulen::V,wyć,урномс
910,blasen::V,dmuchnąć,пувамс
911,pfeifen::V,gwizdać,вешкемс
912,schreien::V,krzyczeć,пижнемс
913,stöhnen::V,stękać,кувсемс
914,zittern::V,drżeć,тарномс
915,leben::V,żyć,эрямс
916,geboren werden::V,urodzić się,чачомс
917,atmen::V,oddychać,лексемс
918,trinken::V,pić,симемс
919,essen::V,jeść,ярсамс
920,schlucken::V,połknąć,нилемс
921,schlucken::V,połknąć,порнемс
922,müde werden::V,zmęczyć się,сиземс
923,einschlafen::V,zasnąć,матедевемс
924,schlafen::V,spać,удомс
925,aufwachen::V,obudzić się,сыргоземс
926,aufstehen::V,wstać,стямс
927,sich erholen::V,wypoczywać,оймсемс
928,krank werden::V,zachorować,сэредезевемс
929,krank sein::V,chorować,сэредемс
930,schmerzen::V,boleć,сэредемс
931,husten::V,kaszlać,козомс
932,genesen::V,wyzdrowieć,пичкамс
933,sterben::V,umrzeć,куломс
934,umkommen::V,zginąć,чавовомс
935,umkommen::V,zginąć,ёмамс
936,sich bewegen::V,poruszać się,шаштомс
937,sich rühren::V,ruszyć się,сыргамс
938,sich erheben::V,podnieść się,куземс
939,sich setzen::V,usiąść,озамс
940,hinfallen::V,upaść,прамс
941,hinfallen::V,upaść,сяворемс
942,laufen::V,chodzić,якамс
943,schreiten::V,kroczyć,эскелямс
944,schreiten::V,kroczyć,молемс
945,spazierengehen::V,iść na spacer,якамс
946,eilen::V,pospieszać,эрзкалемс
947,eilen::V,pospieszać,капшамс
948,sich beeilen::V,pospieszyć się,капшамс
949,sausen::V,pędzić,ливтямс
950,rennen::V,biec,чийнемс
951,rennen::V,biec,ардтнемс
952,rennen::V,biegać,чийнемс
953,rennen::V,biegać,ардтнемс
954,springen::V,skakać,кирнявтнемс
955,klettern::V,wspinać się,куземс
956,schaukeln::V,huśtać,нурямс
957,schaukeln::V,kołysać,нурямс
958,kriechen::V,pełzać,ёзмолдомс
959,kriechen::V,czołgać się,ёзмолдомс
960,schwimmen::V,pływać,уемс
961,tauchen::V,zanurzać się,чопавтомс
962,tauchen::V,zanurzać się,чопавтнемс
963,rudern::V,wiosłować,миледемс
964,fahren::V,jechać,ардомс
965,fliegen::V,latać,ливтямс
966,fliegen::V,lecieć,ливтямс
967,gehen::V,iść,туемс
968,gehen::V,iść,молемс
969,weggehen::V,odejść,туемс
970,abfahren::V,odjechać,туемс
971,anhalten::V,zatrzymać się,лоткамс
972,hineingehen::V,wchodzić,совамс
973,eintreten::V,wejść,совамс
974,eintreten::V,wejść,эскельдямс
975,eintreten::V,nastąpić,совамс
976,eintreten::V,nastąpić,эскельдямс
977,kommen::V,przyjść,самс
978,ankommen::V,przybyć,самс
979,ankommen::V,przybyć,пачкодемс
980,zurückkommen::V,wrócić,велявтомс
981,bleiben::V,zostać,кадовомс
982,warten::V,czekać,учомс
983,erwarten::V,oczekiwać,учомс
984,suchen::V,szukać,вешнемс
985,finden::V,znaleźć,муемс
986,versuchen::V,próbować,варштамс
987,vorbereiten::V,przygotować,анокстамс
988,lieben::V,kochać,вечкемс
989,mögen::V,lubić,вечкемс
990,lachen::V,śmiać się,пейдемс
991,rühren::V,wzruszyć,токамс седейс
992,weinen::V,płakać,авардемс
993,schimpfen::V,kląć,сёвномс
994,sich ärgern::V,gniewać się,кежиявтнемс
995,sich fürchten::V,bać się,пелемс
996,fürchten::V,bać się,пелемс
997,fliehen::V,uciekać,оргодемс
998,flüchten::V,uciec,ворьгодемс
999,flüchten::V,uciec,чадомс
1000,sehen::V,widzieć,неемс
1001,sehen::V,zobaczyć,неемс
1002,anschauen::V,oglądać,ваномс
1003,ansehen::V,popatrzeć na,ваномс
1004,hören::V,słyszeć,марямс
1005,zuhören::V,słuchać,кунсоломс
1006,probieren::V,kosztować,варшамс
1007,riechen::V,wąchać,никсемс
1008,fühlen::V,czuć,марямс
1009,fühlen::V,odczuwać,марямс
1010,scheinen::V,wydawać się,марявомс
1011,zu sehen sein::V,widnieć,неявомс
1012,vernehmen::V,usłyszeć,марямс
1013,frieren::V,marznąć,кельмемс
1014,tun::V,czynić,теемс
1015,können::V,móc,маштомс
1016,können::V,umieć,маштомс
1017,wollen::V,chcieć,бажамс
1018,anfangen::V,zacząć,кармамс
1019,beenden::V,zakończyć,прядомс
1020,aufhören::V,przestać,лоткамс
1021,gelingen::V,udać się,удаламс
1022,geraten::V,udać się,лисемс
1023,öffnen::V,otworzyć,панжомс
1024,schließen::V,zamknąć,пекстамс
1025,schließen::V,zamknąć,сёлгомс
1026,schließen::V,zamknąć,конямс
1027,stellen::V,postawić,аравтомс
1028,setzen::V,posadzić,ойсевтемс
1029,setzen::V,posadzić,озавтнемс
1030,legen::V,kłaść,путомс
1031,berühren::V,dotykać,токамс
1032,verbinden::V,łączyć,содомс
1033,bedecken::V,przykryć,вельтямс
1034,aufhängen::V,powiesić,понгавтомс
1035,anzünden::V,zapalić,кирвастемс
1036,aufheben::V,podnieść,кепедемс
1037,zurücklassen::V,zostawić,кадомс
1038,verlieren::V,zgubić,ёмавтомс
1039,fallen lassen::V,upuścić,правтомс
1040,machen::V,zrobić,теемс
1041,herstellen::V,wytworzyć,анокстамс
1042,bauen::V,budować,путомс
1043,reparieren::V,naprawiać,витемс
1044,verbessern::V,ulepszyć,паролгавтомс
1045,verbessern::V,ulepszyć,вадрялгавтомс
1046,ändern::V,zmienić,полавтомс
1047,graben::V,kopać,чувомс
1048,graben::V,kopać,таргамс
1049,beugen::V,zagiąć,мендемс
1050,biegen::V,zgiąć,комавтомс
1051,drehen::V,obracać,чаравтомс
1052,drehen::V,obracać,велявтнемс
1053,wenden::V,obrocić,велявтомс
1054,umdrehen::V,obrocić,велявтомс
1055,heben::V,podnosić,кепедемс
1056,hochheben::V,podnieść,кепедемс
1057,ergreifen::V,chwycić,кундамс
1058,halten::V,trzymać,кирдемс
1059,drücken::V,naciskać,нуемс
1060,schieben::V,pchać,шаштомс
1061,schieben::V,posuwać,шаштомс
1062,kratzen::V,drapać,ангордамс
1063,lecken::V,lizać,нолсемс
1064,beißen::V,kąsać,сускомс
1065,abreißen::V,oderwać,сеземс
1066,abschneiden::V,odciąć,печкемс
1067,binden::V,wiązać,кодамс
1068,binden::V,wiązać,сюлмамс
1069,stecken::V,wetknąć,сялгомс
1070,brechen::V,złamać,синдемс
1071,brechen::V,złamać,калавтомс
1072,klopfen::V,pukać,калтаямс
1073,klopfen::V,stukać,калтаямс
1074,hauen::V,bić,чавомс
1075,kleben::V,kleić,педявтнемс
1076,reiben::V,trzeć,ёзамс
1077,streichen::V,smarować,вадемс
1078,schleifen::V,ostrzyć,човамс
1079,schneiden::V,ciąć,керямс
1080,schneiden::V,krajać,керямс
1081,rütteln::V,trząść,чукамс
1082,rütteln::V,trząść,лыкавтомс
1083,schütteln::V,trząść,чукамс
1084,schwenken::V,machać,яхолемс
1085,schütten::V,nasypać,каямс
1086,füllen::V,napełnić,пештямс
1087,einwickeln::V,zawinąć,тапарямс
1088,tragen::V,nieść,кандомс
1089,schleppen::V,wlec,ускомс
1090,ziehen::V,ciągnąć,ускомс
1091,aufbewahren::V,przechowywać,ванстомс
1092,werfen::V,rzucać,ёртомс
1093,fangen::V,łowić,кундамс
1094,packen::V,chwycić,кундамс
1095,verstecken::V,ukryć,кекшемс
1096,verstecken::V,schować,кекшемс
1097,teilen::V,podzielić,явомс
1098,schicken::V,posyłać,кучомс
1099,bringen::V,przynieść,кандомс
1100,hinzufügen::V,dodać,путомс
1101,hinzufügen::V,dodać,максомс
1102,bekommen::V,dostać,саемс
1103,erhalten::V,otrzymać,саемс
1104,nehmen::V,wziąć,саемс
1105,wählen::V,wybrać,кочкамс
1106,auswählen::V,wybrać,кочкамс
1107,bewahren::V,zachować,ванстомс
1108,behindern::V,utrudnić,кирдемс
1109,behindern::V,przeszkadzać,кирдемс
1110,verderben::V,zepsuć,коламс
1111,beschädigen::V,uszkodzić,теемс зыян
1112,zerbrechen::V,złamać,коламс
1113,zerreißen::V,drzeć,сеземс
1114,zerreißen::V,rozdzierać,сеземс
1115,zerstören::V,zniszczyć,калавтомс
1116,verbrennen::V,spalić,пултамс
1117,geben::V,dać,максомс
1118,reichen::V,podać,максомс
1119,schenken::V,darować,каземс
1120,versprechen::V,obiecać,алтамс
1121,wünschen::V,życzyć,арсемс
1122,loben::V,chwalić,шнамс
1123,küssen::V,całować,палсемс
1124,wiegen::V,kołysać,нурсемс
1125,zudecken::V,przykryć,тавадомс
1126,zudecken::V,przykryć,вельтямс
1127,wecken::V,zbudzić,стявтомс
1128,zeigen::V,pokazać,невтемс
1129,führen::V,wieść,ветямс
1130,führen::V,prowadzić,ветямс
1131,lehren::V,uczyć,тонавтомс
1132,unterrichten::V,nauczać,тонавтомс
1133,aufziehen::V,wychować,трямс
1134,aufziehen::V,wychować,кастомс
1135,leiten::V,kierować,ветямс
1136,leiten::V,kierować,азоркстамс
1137,antreiben::V,popędzić,ветямс
1138,lassen::V,zostawić,кармавтомс
1139,einladen::V,zaprosić,тердемс
1140,vereinigen::V,zjednoczyć,вейсэндямс
1141,vereinigen::V,zjednoczyć,вейс путомс
1142,vereinigen::V,zjednoczyć,вейс пурнамс
1143,besuchen::V,odwiedzić,варштамс
1144,treffen::V,trafić,вастомс
1145,treffen::V,spotkać,вастомс
1146,sich versammeln::V,zebrać się,промокшномс
1147,sich versammeln::V,zgromadzić się,промокшномс
1148,spielen::V,grać,налксемс
1149,spielen::V,bawić się,налксемс
1150,singen::V,śpiewać,морамс
1151,tanzen::V,pląsać,киштемс
1152,tanzen::V,tańczyć,киштемс
1153,sich trennen::V,rozstać się,явомс
1154,verlassen::V,opuścić,кадомс
1155,retten::V,ocalić,идемс
1156,retten::V,uratować,идемс
1157,bewachen::V,pilnować,ванстомс
1158,schützen::V,ochronić,аштемс
1159,verteidigen::V,bronić,ваномс
1160,sich schlagen::V,pobić się,тюремс
1161,schießen::V,strzelać,ледемс
1162,siegen::V,zwycziężyć,изнямс
1163,ärgern::V,gniewać,кежейгавтомс
1164,schlagen::V,bić,токамс
1165,schlagen::V,uderzyć,токамс
1166,treten::V,kopnąć,тапамс
1167,stechen::V,ukłuć,пупамс
1168,stoßen::V,popchnąć,тулкадемс
1169,stehlen::V,ukraść,саламс
1170,stören::V,zakłócić,пирямс ки
1171,stören::V,przeszkodzić,пирямс ки
1172,belästigen::V,dokuczać,а максомс
1173,belästigen::V,dokuczać,а кадомс оймамо
1174,verbergen::V,ukryć,сёпомс
1175,verbergen::V,ukryć,кекшемс
1176,täuschen::V,łudzić,манямс
1177,betrügen::V,oszukać,манчемс
1178,töten::V,zabić,чавномс
1179,töten::V,zabić,маштнемс
1180,wohnen::V,mieszkać,эрямс
1181,arbeiten::V,pracować,важодемс
1182,sammeln::V,zebrać,пурнамс
1183,pflücken::V,zerwać,ноцковтнемс
1184,jagen::V,polować,кундамс
1185,fischen::V,łowić ryby,калонь кундамс
1186,fassen::V,złapać,кундамс
1187,hüten::V,paść,ваномс
1188,treiben::V,pędzić,панемс
1189,anbinden::V,przywiązać,сюлмамс
1190,füttern::V,karmić,андомс
1191,melken::V,doić,потявтомс
1192,hacken::V,rąbać,лазномс
1193,gießen::V,lać,валомс
1194,gießen::V,podlać,валомс
1195,reifen::V,dojrzeć,кенеремс
1196,zubereiten::V,przyrządzić,анокстамс
1197,kochen::V,gotować,пидемс
1198,backen::V,piec,пидемс
1199,braten::V,piec,пуштамс
1200,braten::V,smażyć,пуштамс
1201,umrühren::V,przemieszać,човорямс
1202,stricken::V,dziać,кодамс
1203,nähen::V,szyć,стамс
1204,färben::V,pofarbować,артомс
1205,reinigen::V,oczyścić,урядамс
1206,waschen::V,prać,муськемс
1207,abwischen::V,obetrzeć,нардамс
1208,spülen::V,płukać,ёрвалдомс
1209,fegen::V,zamiatać,тенсемс
1210,kehren::V,zamieść,тенсемс
1211,baden::V,kąpać się,экшелямс
1212,sich waschen::V,myć się,шлямс
1213,ausziehen::V,zdjąć,кайсевтемс
1214,anziehen::V,włożyć,оршамс
1215,sich anziehen::V,ubrać się,оршамс
1216,kämmen::V,uczesać,судрямс
1217,schmücken::V,ozdabiać,мазылгавтомс
1218,schmücken::V,ozdabiać,наряжамс
1219,sagen::V,powiedzieć,меремс
1220,sprechen::V,mówić,кортамс
1221,reden::V,mówić,кортамс
1222,sich unterhalten::V,rozmawiać,кортнемс
1223,fragen::V,zapytać,кевкстемс
1224,bitten::V,prosić,вешемс
1225,erzählen::V,opowiedzieć,ёвтнемс
1226,mitteilen::V,zawiadomić o,ёвтамс
1227,nennen::V,nazwać,лемдемс
1228,nennen::V,nazwać,путомс лем
1229,rufen::V,wołać,тердемс
1230,rufen::V,wołać,серьгедемс
1231,prahlen::V,chełpić się,шнамс пря
1232,übersetzen::V,tłumaczyć,ютавтомс
1233,denken::V,myśleć,арсемс
1234,glauben::V,sądzić,кемемс
1235,glauben::V,wierzyć,кемемс
1236,bemerken::V,zauważyć,неемс
1237,erkennen::V,poznać,содамс
1238,begreifen::V,zrozumieć,пачкодемс
1239,verstehen::V,rozumieć,чарькодемс
1240,verstehen::V,dosłyszeć,чарькодемс
1241,lernen::V,uczyć się,тонавтнемс
1242,wissen::V,wiedzieć,содамс
1243,sich erinnern an::V,przypomnieć sobie,ледстямс
1244,vergessen::V,zapomnieć,стувтомс
1245,messen::V,mierzyć,онкстнемс
1246,zählen::V,liczyć,ловомс
1247,rechnen::V,rachować,ловомс
1248,lesen::V,czytać,ловномс
1249,malen::V,malować,рисовамс
1250,zeichnen::V,rysować,рисовамс
1251,schreiben::V,pisać,сёрмадомс
1252,besitzen::V,posiadać,улемс
1253,besitzen::V,posiadać,улемс азорокс
1254,kaufen::V,kupić,рамамс
1255,verkaufen::V,sprzedać,миемс
1256,bezahlen::V,zapłacić,пандомс
1257,zahlen::V,płacić,пандомс
1258,beherrschen::V,opanować,азоркстамс
1259,ertragen::V,znieść,кирдемс
