,Concept_ID,udm,tt
797,kaum::ADV,муртса,көчкә
798,sehr::ADV,туж,бик
799,sehr::ADV,лекос,бик
800,so::ADV,озьы,алай
801,so::ADV,тазьы,алай
802,noch::ADV,на,янә
803,noch::ADV,на,тагын
804,nur::ADV,гинэ,фәкать
805,schon::ADV,ни,инде
806,schon::ADV,ини,инде
807,wieder::ADV,нош,янә
808,wieder::ADV,нош,тагын
809,wieder::ADV,кайта,янә
810,wieder::ADV,кайта,тагын
811,vergebens::ADV,юнме,юкка
812,vor::PRP,азьын,алдыннан
813,hinter::PRP,берын,арттан
814,hinter::PRP,бӧрсьы,арттан
815,unter::PRP,улын,астында
816,durch::PRP,пыр,аша
817,durch::PRP,пыртӥ,аша
818,neben::PRP,бордын,тирәсендә
819,zwischen::PRP,вискын,арасында
820,wegen::PRP,сэрен,сәбәпле
821,dies::PRN,та,бу
822,das::PRN,со,ул
823,alles::PRN,ваньмыз,һәммә
824,ich::PRN,мон,мин
825,du::PRN,тон,син
826,er::PRN,со,ул
827,wir::PRN,ми,без
828,ihr::PRN,тӥ,сез
829,sie::PRN,соос,ул
830,was::FPRN,ма,ни
831,was::FPRN,ма,нәрсә
832,wer::FPRN,кин,кем
833,wo::FADV,кытын,кайда
834,wohin::FADV,кытчы,кая
835,wie::FADV,кызьы,ничек
836,warum::FADV,малы,нигә
837,wieviel::FNUM,кӧня,ничә
838,eins::NUM,одӥг,бер
839,zwei::NUM,кык,ике
840,drei::NUM,куинь,өч
841,vier::NUM,ньыль,дүрт
842,fünf::NUM,вить,биш
843,sechs::NUM,куать,алты
844,sieben::NUM,сизьым,җиде
845,acht::NUM,тямыс,сигез
846,neun::NUM,укмыс,тугыз
847,zehn::NUM,дас,ун
848,elf::NUM,дас одӥг,унбер
849,zwölf::NUM,дас кык,унике
850,zwanzig::NUM,кызь,егерме
851,dreißig::NUM,куамын,утыз
852,vierzig::NUM,ньыльдон,кырык
853,fünfzig::NUM,витьтон,илле
854,sechzig::NUM,куатьтон,алтмыш
855,siebzig::NUM,сизьымдон,җитмеш
856,achtzig::NUM,тямыстон,сиксән
857,neunzig::NUM,укмыстон,туксан
858,hundert::NUM,сю,йөз
859,tausend::NUM,сюрс,мең
860,und::CNJ,и,вә
861,und::CNJ,но,вә
862,oder::CNJ,яке,яки
863,oder::CNJ,яке,яисә
864,stehen::V,сылыны,тору
865,sitzen::V,пукыны,утыру
866,liegen::V,кылльыны,яту
867,hängen::V,ошкыса улыны,эленү
868,werden::V,луыны,булу
869,passieren::V,луыны,булу
870,beginnen::V,кутскыны,башлану
871,enden::V,бырыны,бетү
872,wechseln::V,воштӥськыны,үзгәртү
873,aufgehen[Sonne]::V,ӝужаны,чыгу
874,untergehen[Sonne]::V,пуксьыны,бату
875,scheinen[Sonne]::V,пиштыны,яктырту
876,scheinen[Sonne]::V,чиляны,яктырту
877,donnern::V,гудыръяны,күкрәү
878,wehen::V,пелляськыны,исү
879,strömen::V,киськыны,агу
880,strömen::V,исьтӥськыны,агу
881,fließen::V,бызьыны,агу
882,sich drehen::V,берганы,бөтерелү
883,schwanken::V,вошъяськыны,икеләнү
884,schwingen::V,шонаськыны,тирбәлү
885,fallen::V,усьыны,егылу
886,brennen::V,ӝуаны,яну
887,rauchen::V,ӵындыны,төтәү
888,rauchen::V,ӵындыны,төтенләү
889,regnen::V,зорыны,яву
890,gefrieren::V,кынмыны,кату
891,tauen::V,шунаны,эрү
892,tauen::V,шунаны,эретү
893,schmelzen::V,шунаны,эрү
894,schmelzen::V,шунаны,эретү
895,trocknen::V,куасьмыны,кибү
896,sieden::V,пӧзьыны,ургылу
897,faulen::V,сисьмыны,черү
898,verfaulen::V,сисьмыны,черү
899,reißen::V,кеськыны,өзелү
900,versinken::V,выйыны,бату
901,vergehen::V,ортчыны,авышу
902,erscheinen::V,адскыны,пәйда булу
903,verschwinden::V,бырыны,югалу
904,verschwinden::V,бырыны,юк булу
905,sinken::V,усьыны,кимү
906,sinken::V,усьыны,кайту
907,abnehmen::V,синыны,азаю
908,zunehmen::V,йылыны,арту
909,zunehmen::V,йылыны,күбәю
910,zunehmen::V,йылыны,ишәю
911,steigen::V,лӧпкыны,үсү
912,wachsen::V,будыны,үсү
913,glänzen::V,чиляны,ялкылдау
914,glänzen::V,пиштыны,ялкылдау
915,funkeln::V,чилекъяны,ялтырау
916,lärmen::V,уретыны,шаулау
917,lärmen::V,ӵашетыны,шаулау
918,läuten::V,жингыртыны,шалтырату
919,klingeln::V,жингыртыны,шалтырату
920,klirren::V,жильккетыны,чылтырау
921,brausen::V,лекъяськыны,давыллау
922,brausen::V,лекъяськыны,дулау
923,rauschen::V,ӵашетыны,кыштырдау
924,klingen::V,кылӥськыны,ишетелү
925,bellen::V,утыны,өрү
926,heulen::V,вузыны,улау
927,blasen::V,пельтыны,өрү
928,pfeifen::V,шуланы,сызгырту
929,schreien::V,черекъяны,кычкыру
930,schreien::V,кесяськыны,кычкыру
931,stöhnen::V,ӝуштыны,ыңгырашу
932,zittern::V,дырекъяны,калтырау
933,zittern::V,дырекъяны,калтырану
934,zittern::V,куалекъяны,калтырау
935,zittern::V,куалекъяны,калтырану
936,leben::V,улыны,яшәү
937,leben::V,улыны,гомер итү
938,geboren werden::V,вордӥськыны,туу
939,atmen::V,шоканы,сулау
940,trinken::V,юыны,эчү
941,essen::V,сиыны,ашау
942,schlucken::V,ньылыны,йоту
943,müde werden::V,жадьыны,ялыгу
944,müde werden::V,жадьыны,йөгенү
945,einschlafen::V,умме усьыны,йокыга китү
946,schlafen::V,кӧлыны,йоклау
947,aufwachen::V,сайканы,уяну
948,aufstehen::V,султыны,тору
949,sich erholen::V,шутэтскыны,ял алу
950,sich erholen::V,шутэтскыны,истирахәт итү
951,krank werden::V,висьыны,чирләү
952,krank sein::V,висьыны,чирләү
953,schmerzen::V,висьыны,авырту
954,husten::V,кызыны,ютәлләү
955,genesen::V,юнматскыны,савыгу
956,genesen::V,юнматскыны,сәламәтләнү
957,genesen::V,бурмытскылыны,савыгу
958,genesen::V,бурмытскылыны,сәламәтләнү
959,sterben::V,кулыны,үлү
960,sterben::V,кулыны,дөнья кую
961,sterben::V,кулыны,вафат булу
962,umkommen::V,бырыны,үлү
963,sich bewegen::V,вырыны,йөрү
964,sich rühren::V,вырӟыны,кыймылдау
965,sich rühren::V,вырӟылыны,кыймылдау
966,sich erheben::V,султыны,басу
967,sich setzen::V,пуксьыны,утыру
968,hinfallen::V,усьыны,егылу
969,laufen::V,мыныны,җәяүләү
970,schreiten::V,вамышъяны,атлау
971,spazierengehen::V,мыныны,йөрү
972,spazierengehen::V,мыныны,йөргенү
973,spazierengehen::V,ветлыны,йөрү
974,spazierengehen::V,ветлыны,йөргенү
975,eilen::V,дыртыны,ашыгу
976,sich beeilen::V,дыртыны,ашыгу
977,sich beeilen::V,дыртыны,кызулау
978,sausen::V,туж ӝог мыныны,җилдерү
979,rennen::V,бызьылыны,йөгерү
980,springen::V,тэтчаны,сикерү
981,klettern::V,тубаны,үрмәләү
982,schaukeln::V,лэйканы,атыну
983,schaukeln::V,шонаськыны,атыну
984,kriechen::V,нюж ветлыны,шуышу
985,kriechen::V,нюж ветлыны,үрмәләү
986,schwimmen::V,уяны,йөзү
987,tauchen::V,зумылыны,чуму
988,rudern::V,полсаны,ишү
989,fahren::V,ветлыны,бару
990,fliegen::V,лобаны,очу
991,gehen::V,мыныны,йөрү
992,weggehen::V,кошкыны,китү
993,abfahren::V,кошкыны,кузгалу
994,anhalten::V,дугдыны,тукталу
995,hineingehen::V,пырыны,инү
996,eintreten::V,пырыны,инү
997,kommen::V,вуыны,килү
998,kommen::V,лыктыны,килү
999,ankommen::V,вуыны,бару
1000,zurückkommen::V,берытскыны,кире кайту
1001,bleiben::V,кыльыны,калу
1002,warten::V,витьыны,көтү
1003,erwarten::V,витьыны,көтү
1004,erwarten::V,возьманы,көтү
1005,suchen::V,утчаны,эзләү
1006,finden::V,шедьтыны,табу
1007,versuchen::V,турттыны,маташу
1008,vorbereiten::V,дасяны,хәзерләү
1009,lieben::V,гажаны,сөю
1010,lieben::V,гажаны,ярату
1011,mögen::V,яратыны,өнәү
1012,lachen::V,серекъяны,көлү
1013,rühren::V,сюлме йӧтыны,дулкынландыру
1014,weinen::V,бӧрдыны,елау
1015,schimpfen::V,даллашыны,сүгү
1016,schimpfen::V,даллашыны,сүгенү
1017,sich ärgern::V,лекъяськыны,ачулану
1018,sich fürchten::V,кышканы,курку
1019,sich fürchten::V,курданы,курку
1020,fürchten::V,курданы,калтырау
1021,fürchten::V,курданы,калтырану
1022,fürchten::V,кышканы,калтырау
1023,fürchten::V,кышканы,калтырану
1024,fliehen::V,пегӟыны,арка бирү
1025,flüchten::V,пегӟыны,качу
1026,sehen::V,адӟыны,күрү
1027,anschauen::V,учкыны,карау
1028,ansehen::V,учкыны,карау
1029,ansehen::V,учкыны,күзәтү
1030,hören::V,кылыны,ишетү
1031,zuhören::V,кылзыны,тыңлау
1032,probieren::V,веръяны,тату
1033,riechen::V,зынъяны,иснәү
1034,fühlen::V,шӧдыны,тою
1035,fühlen::V,шӧдыны,сизү
1036,scheinen::V,адскыны,күренү
1037,zu sehen sein::V,адӟиськыны,күренү
1038,vernehmen::V,кылыны,ишетү
1039,frieren::V,кынмыны,өшү
1040,frieren::V,кынмыны,күшегү
1041,tun::V,карыны,итү
1042,können::V,быгатыны,алу
1043,wollen::V,потыны,теләү
1044,anfangen::V,кутскыны,керешү
1045,beenden::V,быдтыны,бетерү
1046,beenden::V,быдтыны,тәмамлау
1047,beenden::V,быдэстыны,бетерү
1048,beenden::V,быдэстыны,тәмамлау
1049,aufhören::V,дугдыны,бетү
1050,gelingen::V,быгатыны,уңу
1051,gelingen::V,луыны,уңу
1052,geraten::V,лэсяны,сабышу
1053,öffnen::V,усьтыны,ачу
1054,schließen::V,пытсаны,ябу
1055,stellen::V,пуктыны,кую
1056,setzen::V,пуктыны,утырту
1057,legen::V,поныны,яткыру
1058,berühren::V,исаны,тию
1059,verbinden::V,герӟаны,ялгау
1060,bedecken::V,пытсаны,өрту
1061,bedecken::V,пытсаны,каплау
1062,bedecken::V,пытсаны,томалау
1063,aufhängen::V,ошыны,асу
1064,anzünden::V,ӝуатыны,кабызу
1065,aufheben::V,ӝутыны,күтәрү
1066,zurücklassen::V,кельтыны,калдыру
1067,verlieren::V,ыштыны,югалту
1068,fallen lassen::V,уськытыны,төшерү
1069,machen::V,лэсьтыны,ясау
1070,machen::V,лэсьтыны,эшләү
1071,herstellen::V,лэсьтыны,ясау
1072,bauen::V,пуктыны,кору
1073,reparieren::V,тупатыны,төзәтү
1074,verbessern::V,умоятыны,яхшырту
1075,ändern::V,воштыны,үзгәртү
1076,graben::V,копаны,казу
1077,beugen::V,губыртыны,ию
1078,biegen::V,куасаны,бөгү
1079,drehen::V,бергатыны,бору
1080,drehen::V,бергатыны,бөтерү
1081,wenden::V,берыктыны,бору
1082,umdrehen::V,берыктыны,түнтәрү
1083,heben::V,ӝутыны,күтәрү
1084,hochheben::V,ӝутъяны,күтәрү
1085,ergreifen::V,кутыны,эләктерү
1086,ergreifen::V,кырмыны,эләктерү
1087,halten::V,возьыны,тоту
1088,drücken::V,зӥбыны,кысу
1089,drücken::V,пачкатыны,кысу
1090,schieben::V,донганы,кузгату
1091,kratzen::V,вуштыны,тырнау
1092,lecken::V,нюлыны,ялау
1093,beißen::V,куртчыны,тешләү
1094,abreißen::V,ишкалтыны,өзү
1095,abschneiden::V,шорыны,кыю
1096,abschneiden::V,шорыны,кисү
1097,abschneiden::V,вандыны,кыю
1098,abschneiden::V,вандыны,кисү
1099,binden::V,керттыны,бәйләү
1100,stecken::V,мертчытыны,төртү
1101,stecken::V,мертчытыны,тыгу
1102,brechen::V,тӥяны,сындыру
1103,klopfen::V,йыганы,шаку
1104,klopfen::V,йыганы,шакылдау
1105,klopfen::V,шарккетыны,шаку
1106,klopfen::V,шарккетыны,шакылдау
1107,hauen::V,жугыны,кыйнау
1108,hauen::V,тышканы,кыйнау
1109,kleben::V,лякыны,ябыштыру
1110,reiben::V,зыраны,ышку
1111,reiben::V,вуштыны,ышку
1112,streichen::V,зыраны,ягу
1113,schleifen::V,шерыны,кайрау
1114,schneiden::V,вандыны,кисү
1115,rütteln::V,зуркатыны,селкетү
1116,schütteln::V,куалекъятыны,селкетү
1117,schwenken::V,шонаны,болгау
1118,schütten::V,лэзьыны,кою
1119,füllen::V,тырмытыны,тутыру
1120,einwickeln::V,биньыны,төрү
1121,tragen::V,нуыны,ташу
1122,schleppen::V,кыскыны,сөйрәү
1123,schleppen::V,кыскыны,өстерәү
1124,ziehen::V,кыскыны,тарту
1125,aufbewahren::V,возьыны,саклау
1126,werfen::V,куяны,ыргыту
1127,werfen::V,лэзяны,ыргыту
1128,fangen::V,кутыны,тоту
1129,packen::V,кутыны,эләктерү
1130,packen::V,кырмыны,эләктерү
1131,verstecken::V,ватыны,яшерү
1132,teilen::V,люкыны,бүлү
1133,schicken::V,ыстыны,җибәрү
1134,bringen::V,вайыны,китерү
1135,hinzufügen::V,ватсаны,өстәү
1136,bekommen::V,басьтыны,алу
1137,erhalten::V,басьтыны,алу
1138,nehmen::V,кутыны,алу
1139,nehmen::V,басьтыны,алу
1140,wählen::V,бырйыны,сайлау
1141,auswählen::V,бырйыны,сайлау
1142,bewahren::V,возьыны,саклау
1143,behindern::V,могӟытыны,комачаулау
1144,verderben::V,сӧрыны,бозу
1145,beschädigen::V,урод лэсьтыны,бозу
1146,zerbrechen::V,сӧрыны,вату
1147,zerreißen::V,кесяны,өзү
1148,zerreißen::V,кесяны,ерту
1149,zerstören::V,куашкатыны,җимерү
1150,verbrennen::V,сутыны,яндыру
1151,verbrennen::V,сутыны,көйдерү
1152,geben::V,сётыны,бирү
1153,reichen::V,сётыны,тапшыру
1154,schenken::V,кузьманы,бүләкләү
1155,versprechen::V,кыл сётыны,вәгъдә бирү
1156,wünschen::V,сӥзьыны,котлау
1157,loben::V,ушъяны,мактау
1158,küssen::V,чупаны,үбү
1159,wiegen::V,веттаны,тирбәтү
1160,wiegen::V,лэйкатыны,тирбәтү
1161,zudecken::V,шобыртыны,ябу
1162,zudecken::V,шобыртыны,бөркәү
1163,wecken::V,сайкатыны,уяту
1164,zeigen::V,возьматыны,күрсәтү
1165,führen::V,нуыны,йөртү
1166,lehren::V,дышетыны,өйрәтү
1167,unterrichten::V,дышетыны,укыту
1168,aufziehen::V,будэтыны,асрау
1169,leiten::V,кивалтыны,җитәкләү
1170,antreiben::V,дыртытыны,куалау
1171,antreiben::V,дыртытыны,әйдәләү
1172,antreiben::V,дыртытыны,ашыктыру
1173,lassen::V,-ытыны,мәҗбүр итү
1174,einladen::V,ӧтьыны,чакыру
1175,vereinigen::V,огазеяны,берләштерү
1176,besuchen::V,адӟыськыны,керешү
1177,treffen::V,пумитаны,очрату
1178,sich versammeln::V,люкаськыны,җыелышу
1179,spielen::V,шудыны,уйнау
1180,singen::V,кырӟаны,җырлау
1181,tanzen::V,эктыны,бию
1182,sich trennen::V,люкиськыны,аерылу
1183,sich trennen::V,люкиськыны,ташлашу
1184,verlassen::V,куштыны,ташлау
1185,verlassen::V,куштыны,калдыру
1186,retten::V,утьыны,коткару
1187,bewachen::V,возьманы,каравыллау
1188,schützen::V,утялтыны,ышыклау
1189,verteidigen::V,возьманы,яклау
1190,verteidigen::V,возьманы,саклау
1191,sich schlagen::V,жугиськыны,сугышу
1192,schießen::V,ыбылӥськны,ату
1193,siegen::V,вормыны,җиңү
1194,ärgern::V,вожпоттыны,ачуландыру
1195,schlagen::V,жуккыны,ору
1196,schlagen::V,жуккыны,бәрү
1197,schlagen::V,жуккыны,тукмау
1198,treten::V,лёганы,тибү
1199,stechen::V,бышкалтыны,кадау
1200,stoßen::V,донгыны,этү
1201,stehlen::V,вораны,урлау
1202,stehlen::V,лушканы,урлау
1203,stören::V,люкетыны,комачаулау
1204,belästigen::V,акыльтыны,борчу
1205,belästigen::V,акыльтыны,билмазалау
1206,belästigen::V,вукылмыны,борчу
1207,belästigen::V,вукылмыны,билмазалау
1208,verbergen::V,ватыны,яшерү
1209,täuschen::V,алданы,алдату
1210,betrügen::V,пӧяны,хәрәмләшү
1211,töten::V,виыны,үтерү
1212,wohnen::V,улыны,яшәү
1213,arbeiten::V,ужаны,эшләү
1214,sammeln::V,бичаны,туплау
1215,pflücken::V,ишкыны,өзү
1216,jagen::V,пӧйшураны,аулау
1217,fischen::V,чорыганы,балык тоту
1218,fassen::V,кутыны,тоту
1219,hüten::V,возьманы,көтү
1220,treiben::V,улляны,куалау
1221,anbinden::V,думыны,бәйләү
1222,füttern::V,сюдыны,туйдыру
1223,melken::V,кыскыны,саву
1224,hacken::V,кораны,чабу
1225,gießen::V,киськаны,сугару
1226,reifen::V,вуыны,җитешү
1227,reifen::V,кисьманы,җитешү
1228,zubereiten::V,лесьтыны,пешеренү
1229,kochen::V,пӧзьтыны,пешерү
1230,kochen::V,пӧзьтыны,кайнату
1231,backen::V,пыжыны,пешерү
1232,braten::V,пыжыны,куыру
1233,braten::V,пыжыны,кыздыру
1234,umrühren::V,сураны,бутау
1235,umrühren::V,сураны,болгату
1236,stricken::V,керттыны,бәйләү
1237,nähen::V,вурыны,тегү
1238,färben::V,буяны,ману
1239,reinigen::V,сузяны,чистарту
1240,waschen::V,мисьтаськыны,юу
1241,abwischen::V,ӵушылыны,сөртү
1242,spülen::V,гылъяны,чайкау
1243,fegen::V,ӵужыны,себерү
1244,kehren::V,ӵужыны,себерү
1245,baden::V,пыласькыны,коену
1246,sich waschen::V,пыласькыны,юыну
1247,ausziehen::V,кыльыны,чишенү
1248,anziehen::V,дӥсяны,кию
1249,sich anziehen::V,дӥсьяськыны,киенү
1250,kämmen::V,сынаны,тарау
1251,schmücken::V,чеберъяны,бизәү
1252,schmücken::V,чеберъяны,бизәкләү
1253,sagen::V,шуыны,дию
1254,sagen::V,шуыны,әйтү
1255,sagen::V,вераны,дию
1256,sagen::V,вераны,әйтү
1257,sprechen::V,вераськыны,сөйләү
1258,sprechen::V,вераськыны,сөйләшү
1259,reden::V,вераськыны,сөйләү
1260,sich unterhalten::V,вераськыны,сөйләшү
1261,fragen::V,юаны,сорау
1262,fragen::V,юаны,сорашу
1263,bitten::V,курыны,үтенү
1264,erzählen::V,вераны,сөйләү
1265,erzählen::V,мадьыны,сөйләү
1266,mitteilen::V,ивортыны,белдерү
1267,nennen::V,шуыны,дию
1268,rufen::V,ӧтьыны,дәшү
1269,prahlen::V,ушъяськыны,мактану
1270,prahlen::V,ушъяськыны,шапырыну
1271,übersetzen::V,берыктыны,күчерү
1272,denken::V,малпаны,уйлау
1273,glauben::V,оскыны,инану
1274,bemerken::V,адӟыны,искәрү
1275,erkennen::V,тодыны,тану
1276,begreifen::V,валаны,аңлау
1277,begreifen::V,валаны,төшенү
1278,verstehen::V,валаны,аңлау
1279,verstehen::V,валаны,төшенү
1280,lernen::V,дышетскыны,уку
1281,lernen::V,дышетскыны,өйрәнү
1282,wissen::V,тодыны,белү
1283,sich erinnern an::V,тодэ вайыны,хәтерләү
1284,vergessen::V,вунэтыны,оныту
1285,messen::V,мертаны,үлчәү
1286,zählen::V,лыдъяны,санау
1287,rechnen::V,лыдъяны,исәпләү
1288,lesen::V,лыдӟыны,уку
1289,malen::V,суреданы,рәсем ясау
1290,malen::V,суреданы,сурәт ясау
1291,malen::V,суреданы,сурәтләү
1292,zeichnen::V,суреданы,язу-сызу
1293,zeichnen::V,суреданы,сурәт ясау
1294,schreiben::V,гожъяны,язу
1295,besitzen::V,луыны,биләү
1296,kaufen::V,басьтыны,алу
1297,verkaufen::V,вузаны,сату
1298,bezahlen::V,тырыны,түләү
1299,zahlen::V,тырыны,түләү
1300,beherrschen::V,кузёяськыны,ия булу
1301,ertragen::V,чиданы,чыдау
