,Concept_ID,cs,be
828,aufgehen[Sonne]::V,vyjít,узысці
829,untergehen[Sonne]::V,zapadnout,зайсці
830,scheinen[Sonne]::V,svítit,свяціць
831,donnern::V,hřmět,грымець
832,wehen::V,vát,дзьмуць
833,wehen::V,vanout,дзьмуць
834,strömen::V,proudit,ліцца
835,fließen::V,téct,цячы
836,sich drehen::V,točit se,круціцца
837,sich drehen::V,točit se,варочацца
838,schwanken::V,kolísat,хістацца
839,schwanken::V,houpat se,хістацца
840,schwingen::V,kývat se,гайдацца
841,schwingen::V,kývat se,калыхацца
842,fallen::V,padat,падаць
843,brennen::V,hořet,гарэць
844,rauchen::V,kouřit,дымець
845,regnen::V,pršet,дажджыць
846,gefrieren::V,zamrznout,замерзнуць
847,tauen::V,tát,раставаць
848,schmelzen::V,tavit,плавіцца
849,trocknen::V,schnout,сохнуць
850,sieden::V,vřít,кіпець
851,faulen::V,hnít,гнісці
852,verfaulen::V,shnít,згнісці
853,reißen::V,roztrhat se,ірвацца
854,versinken::V,topit se,тануць
855,versinken::V,ponořit se,тануць
856,vergehen::V,plynout,праходзіць
857,erscheinen::V,objevit se,зʼявіцца
858,verschwinden::V,zmizet,знікнуць
859,sinken::V,klesat,спадаць
860,abnehmen::V,ubýt,паменшыцца
861,zunehmen::V,přibýt,павялічвацца
862,steigen::V,stoupat,паднімацца
863,wachsen::V,růst,расці
864,glänzen::V,lesknout se,блішчаць
865,funkeln::V,jiskřit se,бліскаць
866,lärmen::V,dělat hluk,шумець
867,läuten::V,zvonit,званіць
868,klingeln::V,zvonit,званіць
869,klirren::V,řinčet,бразгаць
870,brausen::V,hučet,бушаваць
871,rauschen::V,šumět,шастаць
872,klingen::V,znít,гучаць
873,bellen::V,štěkat,брахаць
874,heulen::V,výt,выць
875,blasen::V,foukat,дзьмухнуць
876,pfeifen::V,pískat,свістаць
877,schreien::V,křičet,крычаць
878,stöhnen::V,sténat,стагнаць
879,zittern::V,třást se,дрыжаць
880,leben::V,žít,жыць
881,geboren werden::V,rodit se,нарадзіцца
882,atmen::V,dýchat,дыхаць
883,trinken::V,pít,піць
884,essen::V,jíst,есці
885,schlucken::V,polykat,глытаць
886,müde werden::V,unavit se,стаміцца
887,einschlafen::V,usnout,заснуць
888,schlafen::V,spát,спаць
889,aufwachen::V,probudit se,рассыпацца
890,aufstehen::V,vstát,устаць
891,sich erholen::V,zotavovat se,адпачываць
892,krank werden::V,onemocnět,захварэць
893,krank sein::V,být nemocný,хварэць
894,schmerzen::V,bolet,балець
895,husten::V,kašlat,кашляць
896,genesen::V,uzdravit se,паправіцца
897,genesen::V,uzdravit se,паздаравець
898,sterben::V,umřít,памерці
899,umkommen::V,zahynout,загінуць
900,sich bewegen::V,pohnout se,рухацца
901,sich rühren::V,hnout se,варушыцца
902,sich erheben::V,zdvihnout se,устаць
903,sich setzen::V,posadit se,сесці
904,hinfallen::V,upadnout,упасці
905,laufen::V,běžet,хадзіць
906,schreiten::V,kráčet,шагаць
907,schreiten::V,kráčet,крочыць
908,spazierengehen::V,procházet se,гуляць
909,eilen::V,spěchat,спяшацца
910,sich beeilen::V,pospíšit si,спяшацца
911,sausen::V,fičet,імчацца
912,rennen::V,pádit,бегаць
913,springen::V,skákat,скакаць
914,klettern::V,lézt,лазіць
915,klettern::V,šplhat,лазіць
916,schaukeln::V,houpat,гайдацца
917,kriechen::V,lézt,поўзаць
918,kriechen::V,plazit se,поўзаць
919,schwimmen::V,plavat,плаваць
920,tauchen::V,nořit se,ныраць
921,rudern::V,veslovat,веславаць
922,fahren::V,jet,ехаць
923,fahren::V,jezdit,ехаць
924,fliegen::V,létat,лятаць
925,gehen::V,jít,ісці
926,weggehen::V,odejít,пайсці
927,abfahren::V,odjet,адʼяжджаць
928,anhalten::V,zastavit se,спыніцца
929,anhalten::V,zastavit se,затрымацца
930,hineingehen::V,vcházet se,уваходзіць
931,eintreten::V,vstoupit,увайсці
932,kommen::V,přijít,прыйсці
933,ankommen::V,dojít,прыбыць
934,zurückkommen::V,vrátit se,вярнуцца
935,bleiben::V,zůstat,застацца
936,warten::V,čekat,чакаць
937,erwarten::V,čekat na,чакаць
938,suchen::V,hledat,шукаць
939,finden::V,najít,знайсці
940,versuchen::V,zkoušet,прабаваць
941,vorbereiten::V,připravit,падрыхтаваць
942,lieben::V,milovat,кахаць
943,mögen::V,mít rád,любіць
944,lachen::V,smát se,смяяцца
945,rühren::V,dojmout,расчуліць
946,weinen::V,plakat,плакаць
947,schimpfen::V,nadávat,лаяцца
948,sich ärgern::V,pohoršit se,сердаваць
949,sich fürchten::V,bát se,баяцца
950,fürchten::V,bát se,баяцца
951,fliehen::V,utéct,уцякаць
952,flüchten::V,prchnout,уцячы
953,sehen::V,vidět,бачыць
954,anschauen::V,podívat se na,паглядзець
955,ansehen::V,sledovat,глядзець
956,hören::V,slyšet,чуць
957,zuhören::V,poslouchat,слухаць
958,probieren::V,ochutnávat,каштаваць
959,riechen::V,cítit,нюхаць
960,fühlen::V,cítit,адчуваць
961,scheinen::V,zdát se,здавацца
962,zu sehen sein::V,moci být viděn,віднецца
963,vernehmen::V,uslyšet,пачуць
964,frieren::V,mrznout,мёрзнуць
965,tun::V,dělat,рабіць
966,können::V,moct,умець
967,wollen::V,chtít,хацець
968,anfangen::V,začít,пачаць
969,beenden::V,ukončit,закончыць
970,aufhören::V,přestat,перастаць
971,gelingen::V,podařit se,удацца
972,geraten::V,dařit se,аказацца
973,öffnen::V,otevřít,адчыніць
974,schließen::V,zavřít,зачыніць
975,stellen::V,postavit,паставіць
976,setzen::V,posadit,пасадзіць
977,legen::V,klást,класці
978,legen::V,položit,класці
979,berühren::V,dotýkat se,чапаць
980,verbinden::V,spojit,звязаць
981,bedecken::V,pokrýt,накрыць
982,aufhängen::V,oběsit,павесіць
983,aufhängen::V,pověsit,павесіць
984,anzünden::V,zapálit,запаліць
985,anzünden::V,podpálit,запаліць
986,aufheben::V,zvednout,падняць
987,aufheben::V,zdvihnout,падняць
988,zurücklassen::V,zanechat,пакінуць
989,verlieren::V,ztratit,згубіць
990,fallen lassen::V,upustit,упусціць
991,machen::V,udělat,зрабіць
992,herstellen::V,vyrobit,вырабіць
993,bauen::V,stavět,будаваць
994,bauen::V,budovat,будаваць
995,reparieren::V,opravit,правіць
996,verbessern::V,zlepšit,палепшыць
997,ändern::V,změnit,змяніць
998,graben::V,rýt,капаць
999,graben::V,kopat,капаць
1000,beugen::V,ohnout,сагнуць
1001,biegen::V,ohnout,пагнуць
1002,drehen::V,točit,вярцець
1003,wenden::V,obrátit,павярнуць
1004,umdrehen::V,obrátit,перавярнуць
1005,heben::V,zdvihnout,падымаць
1006,hochheben::V,zvednout,падняць
1007,ergreifen::V,chopit se,схапіць
1008,ergreifen::V,chopit se,схваціць
1009,halten::V,držet,трымаць
1010,drücken::V,stisknout,націскаць
1011,schieben::V,posouvat,пхаць
1012,schieben::V,posouvat,штурхаць
1013,kratzen::V,škrábat,скрэбці
1014,lecken::V,lízat,лізаць
1015,beißen::V,kousat,кусаць
1016,abreißen::V,utrhat,адарваць
1017,abreißen::V,odtrhat,адарваць
1018,abschneiden::V,uřezat,адрэзаць
1019,abschneiden::V,ukrojit,адрэзаць
1020,binden::V,přivázat,вязаць
1021,stecken::V,strčit,уваткнуць
1022,brechen::V,lomit,зламаць
1023,klopfen::V,ťukat,стукаць
1024,klopfen::V,klepat,стукаць
1025,hauen::V,bít,біць
1026,kleben::V,lepit,клеіць
1027,reiben::V,třít,церці
1028,streichen::V,mazat,намазаць
1029,schleifen::V,brousit,тачыць
1030,schneiden::V,řezat,рэзаць
1031,schneiden::V,střihat,рэзаць
1032,rütteln::V,třást,хістаць
1033,rütteln::V,otřást,хістаць
1034,schütteln::V,třást,трэсці
1035,schütteln::V,zatřást,трэсці
1036,schwenken::V,mávat,махаць
1037,schütten::V,nasypat,наліць
1038,füllen::V,naplnit,напоўніць
1039,einwickeln::V,zavinout,загарнуць
1040,tragen::V,nést,несці
1041,schleppen::V,vléct,цягнуць
1042,ziehen::V,tahat,цягнуць
1043,ziehen::V,táhnout,цягнуць
1044,aufbewahren::V,schovat,захоўваць
1045,werfen::V,házet,кідаць
1046,fangen::V,chytat,лавіць
1047,packen::V,uchvátit,схапіць
1048,packen::V,uchvátit,схваціць
1049,verstecken::V,schovat,схаваць
1050,teilen::V,rozdělit,раздзяліць
1051,schicken::V,posílat,пасылаць
1052,bringen::V,přinést,прынесці
1053,hinzufügen::V,připojit,дабавіць
1054,bekommen::V,dostat,дастаць
1055,erhalten::V,uchovat,атрымаць
1056,nehmen::V,vzít,ўзяць
1057,wählen::V,zvolit,выбраць
1058,auswählen::V,vybrat,адабраць
1059,bewahren::V,uchránit,захаваць
1060,behindern::V,překážet,перашкаджаць
1061,verderben::V,zkazit,сапсаваць
1062,beschädigen::V,porušit,пашкодзіць
1063,beschädigen::V,poškodit,пашкодзіць
1064,zerbrechen::V,rozlámat,разбіць
1065,zerreißen::V,roztrhnout,разадраць
1066,zerstören::V,zničit,разбурыць
1067,verbrennen::V,spálit,спаліць
1068,geben::V,dát,даць
1069,reichen::V,podat,перадаць
1070,schenken::V,darovat,дарыць
1071,versprechen::V,slíbit,абяцаць
1072,wünschen::V,přát,жадаць
1073,loben::V,chválit,хваліць
1074,küssen::V,líbat,цалаваць
1075,wiegen::V,chovat,гушкаць
1076,wiegen::V,chovat,калыхаць
1077,wiegen::V,kolébat,гушкаць
1078,wiegen::V,kolébat,калыхаць
1079,zudecken::V,přikrýt,накрыць
1080,zudecken::V,přiklopit,накрыць
1081,wecken::V,vzbudit,пабудзіць
1082,zeigen::V,ukázat,паказаць
1083,führen::V,vést,весці
1084,lehren::V,učit,вучыць
1085,unterrichten::V,vyučovat,выкладаць
1086,aufziehen::V,vychovat,выхаваць
1087,leiten::V,vodit,кіраваць
1088,antreiben::V,nutit,падганяць
1089,lassen::V,dát,прымусіць
1090,einladen::V,pozvat,запрасіць
1091,vereinigen::V,spojit,абʼяднаць
1092,besuchen::V,návštívit,наведаць
1093,treffen::V,potkat,сустрэць
1094,sich versammeln::V,shromáždit se,сабрацца
1095,spielen::V,hrát,гуляць
1096,singen::V,zpívat,пець
1097,singen::V,zpívat,спяваць
1098,tanzen::V,tančit,танцаваць
1099,sich trennen::V,rozejít se,расстацца
1100,verlassen::V,opustit,пакінуць
1101,retten::V,zachránit,выратаваць
1102,bewachen::V,hlídat,ахоўваць
1103,schützen::V,chránit,уберагаць
1104,verteidigen::V,obhájit,абараніць
1105,sich schlagen::V,bít se,біцца
1106,sich schlagen::V,bít se,драцца
1107,schießen::V,střílet,страляць
1108,siegen::V,zvítězit,перамагчы
1109,ärgern::V,zlobit,злаваць
1110,ärgern::V,pohoršit,злаваць
1111,schlagen::V,udeřit,ударыць
1112,schlagen::V,praštit,ударыць
1113,treten::V,kopnout,штурхаць
1114,stechen::V,bodnout,укалоць
1115,stechen::V,píchnout,укалоць
1116,stoßen::V,strčit,папхнуць
1117,stehlen::V,ukrást,украсці
1118,stören::V,vyrušit,перашкодзіць
1119,belästigen::V,obtěžovat,дакучаць
1120,verbergen::V,skrýt,скрыць
1121,verbergen::V,skrýt,схаваць
1122,täuschen::V,klamat,падмануць
1123,betrügen::V,podvést,змахляваць
1124,töten::V,zabít,забіць
1125,wohnen::V,bydlit,жыць
1126,arbeiten::V,pracovat,працаваць
1127,sammeln::V,sebrat,сабраць
1128,pflücken::V,česat,зрываць
1129,jagen::V,uhonit,паляваць
1130,fischen::V,chytat ryby,рыбачыць
1131,fassen::V,ulovit,злавіць
1132,hüten::V,pást,пасвіць
1133,treiben::V,hnát,гнаць
1134,anbinden::V,přivázat,прывязаць
1135,füttern::V,krmit,карміць
1136,melken::V,dojit,даіць
1137,hacken::V,seknout,сячы
1138,gießen::V,zalít,паліць
1139,reifen::V,uzrát,паспець
1140,zubereiten::V,připravit,зварыць
1141,zubereiten::V,připravit,згатаваць
1142,kochen::V,vařit,варыць
1143,backen::V,péct,пячы
1144,braten::V,smažit,смажыць
1145,umrühren::V,zamíchat,перамяшаць
1146,stricken::V,plést,вязаць
1147,nähen::V,šít,шыць
1148,färben::V,nabarvit,пафарбаваць
1149,reinigen::V,očistit,ачысціць
1150,waschen::V,mýt,мыць
1151,abwischen::V,utřít,выцерці
1152,spülen::V,spláchnout,паласкаць
1153,fegen::V,zamést,падмятаць
1154,kehren::V,mést,месці
1155,baden::V,koupat se,купацца
1156,sich waschen::V,mýt se,мыцца
1157,ausziehen::V,svléct,зняць
1158,anziehen::V,obléct,надзець
1159,sich anziehen::V,oblékat se,адзецца
1160,kämmen::V,učesat,прычасаць
1161,schmücken::V,ozdobit,аздобіць
1162,sagen::V,říct,сказаць
1163,sprechen::V,mluvit,гаварыць
1164,reden::V,hovořit,размаўляць
1165,sich unterhalten::V,povídat se,гутарыць
1166,fragen::V,zeptat se,спытаць
1167,bitten::V,prosit,прасіць
1168,erzählen::V,povídat,расказаць
1169,mitteilen::V,sdělit,паведаміць
1170,mitteilen::V,oznámit,паведаміць
1171,nennen::V,nazvat,назваць
1172,rufen::V,volat,зваць
1173,rufen::V,zavolat,зваць
1174,prahlen::V,chlubit se,хваліцца
1175,übersetzen::V,přeložit,перакласці
1176,denken::V,myslit,думаць
1177,glauben::V,věřit,верыць
1178,bemerken::V,zpozorovat,заўважыць
1179,erkennen::V,poznat,пазнаць
1180,begreifen::V,pochopit,спасцігнуць
1181,verstehen::V,porozumět,пачуць
1182,lernen::V,učit se,вучыцца
1183,wissen::V,vědět,знаць
1184,sich erinnern an::V,vzpomínat si na,памятаць
1185,vergessen::V,zapomínat,забыць
1186,messen::V,měřit,мераць
1187,zählen::V,spočítat,лічыць
1188,rechnen::V,počítat,лічыць
1189,lesen::V,číst,чытаць
1190,malen::V,malovat,маляваць
1191,zeichnen::V,rýsovat,рысаваць
1192,schreiben::V,psát,пісаць
1193,besitzen::V,mít,мець
1194,besitzen::V,vlastnit,мець
1195,kaufen::V,koupit,купіць
1196,verkaufen::V,prodat,прадаць
1197,bezahlen::V,zaplatit,заплаціць
1198,zahlen::V,platit,плаціць
1199,beherrschen::V,ovládat,уладаць
1200,beherrschen::V,ovládat,валодаць
1201,ertragen::V,snést,выцерпець
