,Concept_ID,ro,zh
862,und::CNJ,și,和
863,oder::CNJ,ori,或者
864,stehen::V,sta,站
865,sitzen::V,ședea,坐
866,liegen::V,zăcea,躺着
867,liegen::V,fi culcat,躺着
868,hängen::V,atârna,挂着
869,werden::V,deveni,成为
870,werden::V,se face,成为
871,passieren::V,se întâmpla,发生
872,beginnen::V,începe,开始
873,enden::V,se sfârși,终止
874,enden::V,se termina,终止
875,wechseln::V,se schimba,变迁
876,aufgehen[Sonne]::V,răsări,升起
877,untergehen[Sonne]::V,apune,下落
878,scheinen[Sonne]::V,străluci,照射
879,donnern::V,tuna,打雷
880,wehen::V,bate,飘扬
881,strömen::V,curge în șiroaie,流
882,fließen::V,curge,流动
883,sich drehen::V,se învârti,转动
884,schwanken::V,se clătina,摇摆
885,schwingen::V,vibra,摇
886,schwingen::V,flutura,摇
887,fallen::V,cădea,坠落
888,brennen::V,arde,燃烧
889,rauchen::V,fuma,冒烟
890,regnen::V,ploua,下雨
891,gefrieren::V,îngheța,结冰
892,tauen::V,se dezgheța,融化
893,schmelzen::V,se topi,溶化
894,trocknen::V,se usca,变干
895,sieden::V,fierbe,煮
896,sieden::V,clocoti,煮
897,faulen::V,se împuți,腐烂
898,verfaulen::V,putrezi,腐烂
899,reißen::V,se rupe,撕
900,reißen::V,se sfâșia,撕
901,versinken::V,se scufunda,下沉
902,vergehen::V,trece,流逝
903,vergehen::V,se scurge,流逝
904,erscheinen::V,apărea,出现
905,verschwinden::V,dispărea,消失
906,sinken::V,cădea,下降
907,sinken::V,coborî,下降
908,abnehmen::V,scădea,减少
909,abnehmen::V,descrește,减少
910,zunehmen::V,spori,增加
911,zunehmen::V,crește,增加
912,zunehmen::V,augmenta,增加
913,steigen::V,urca,上升
914,wachsen::V,crește,生长
915,glänzen::V,luci,发光
916,glänzen::V,străluci,发光
917,funkeln::V,scânteia,闪烁
918,lärmen::V,face larmă,吵闹
919,läuten::V,suna,响
920,klingeln::V,suna,按铃
921,klirren::V,zăngăni,
922,brausen::V,vui,疾驶
923,rauschen::V,vâjâi,
924,klingen::V,suna,听起来
925,bellen::V,lătra,吠
926,heulen::V,urla,嗥
927,blasen::V,sufla,吹
928,pfeifen::V,fluiera,吹口哨
929,schreien::V,țipa,叫喊
930,stöhnen::V,geme,呻吟
931,zittern::V,tremura,颤抖
932,leben::V,trăi,生存
933,geboren werden::V,se naște,出生
934,atmen::V,respira,呼吸
935,trinken::V,bea,喝
936,essen::V,mânca,吃
937,schlucken::V,înghiți,咽
938,müde werden::V,se obosi,疲倦
939,einschlafen::V,adormi,入睡
940,schlafen::V,dormi,睡觉
941,aufwachen::V,se deștepta,睡醒
942,aufstehen::V,fi se scula,起床
943,sich erholen::V,se relaxa,休养
944,sich erholen::V,se destinde,休养
945,krank werden::V,se îmbolnăvi,生病
946,krank sein::V,zăcea,生病
947,krank sein::V,fi bolnav,生病
948,schmerzen::V,durea,疼痛
949,husten::V,tuși,咳
950,genesen::V,se însănătoși,痊愈
951,sterben::V,muri,死
952,umkommen::V,pieri,丧命
953,sich bewegen::V,se mișca,移动
954,sich rühren::V,se mișca,动弹
955,sich erheben::V,se ridica,站起
956,sich setzen::V,lua loc,坐
957,sich setzen::V,se așeza,坐
958,hinfallen::V,cădea jos,跌倒
959,laufen::V,merge,步行
960,laufen::V,merge pe jos,步行
961,schreiten::V,păși,迈步
962,spazierengehen::V,se plimba,散步
963,eilen::V,fi se grăbi,急忙
964,sich beeilen::V,se grăbi,赶快
965,sausen::V,țâșni,疾驰
966,rennen::V,fugi,奔跑
967,rennen::V,alerga,奔跑
968,springen::V,sări,跳
969,klettern::V,urca,攀缘
970,klettern::V,se cățăra,攀缘
971,schaukeln::V,legăna,荡秋千
972,kriechen::V,se târî,爬行
973,schwimmen::V,înota,游泳
974,tauchen::V,se scufunda,潜水
975,rudern::V,vâsli,划船
976,rudern::V,lopăta,划船
977,fahren::V,merge,行驶
978,fliegen::V,zbura,飞
979,gehen::V,merge,走
980,weggehen::V,se duce,离去
981,abfahren::V,pleca,出发
982,anhalten::V,se opri,停住
983,hineingehen::V,intra,进去
984,eintreten::V,intra,进入
985,kommen::V,veni,来
986,ankommen::V,sosi,到达
987,ankommen::V,ajunge,到达
988,zurückkommen::V,se întoarce,回来
989,bleiben::V,rămâne,停留
990,warten::V,aștepta,等
991,erwarten::V,aștepta,等候
992,suchen::V,căuta,找
993,finden::V,găsi,找到
994,versuchen::V,încerca,尝试
995,vorbereiten::V,pregăti,预备
996,lieben::V,iubi,爱
997,mögen::V,plăcea a,喜欢
998,lachen::V,râde,笑
999,rühren::V,mișca,
1000,rühren::V,înduioșa,
1001,weinen::V,plânge,哭
1002,schimpfen::V,înjura,骂
1003,sich ärgern::V,se supăra,生气
1004,sich fürchten::V,se teme,害怕
1005,sich fürchten::V,fi teamă a,害怕
1006,fürchten::V,se teme de,害怕
1007,fliehen::V,fugi,逃走
1008,flüchten::V,evada,逃跑
1009,sehen::V,vedea,看
1010,anschauen::V,privi,注视
1011,ansehen::V,privi,注视
1012,hören::V,auzi,听
1013,zuhören::V,asculta,倾听
1014,probieren::V,gusta,尝
1015,riechen::V,mirosi,闻
1016,fühlen::V,simți,感到
1017,fühlen::V,resimți,感到
1018,scheinen::V,părea,照耀
1019,zu sehen sein::V,se vedea,可以看到
1020,vernehmen::V,auzi,审讯
1021,frieren::V,fi frig,觉得冷
1022,tun::V,face,作
1023,können::V,ști,能
1024,können::V,putea,能
1025,wollen::V,dori,要
1026,anfangen::V,începe,开始
1027,beenden::V,sfârși,结束
1028,beenden::V,termina,结束
1029,aufhören::V,înceta,停止
1030,gelingen::V,reuși,成功
1031,gelingen::V,izbuti,成功
1032,geraten::V,reuși,陷于
1033,öffnen::V,deschide,打开
1034,schließen::V,închide,关
1035,stellen::V,pune,放
1036,stellen::V,așeza,放
1037,setzen::V,pune,放
1038,setzen::V,așeza,放
1039,legen::V,pune,摆
1040,berühren::V,atinge,触
1041,verbinden::V,lega,联结
1042,bedecken::V,acoperi,覆盖
1043,aufhängen::V,atârna,挂
1044,aufhängen::V,spânzura,挂
1045,anzünden::V,aprinde,点
1046,aufheben::V,ridica,拾起
1047,aufheben::V,lua de jos,拾起
1048,zurücklassen::V,lăsa,遗留
1049,zurücklassen::V,lăsa în urmă,遗留
1050,verlieren::V,pierde,丧失
1051,fallen lassen::V,scăpa,让掉下
1052,fallen lassen::V,arunca,让掉下
1053,machen::V,face,做
1054,herstellen::V,fabrica,生产
1055,herstellen::V,confecționa,生产
1056,bauen::V,clădi,建造
1057,bauen::V,construi,建造
1058,reparieren::V,repara,修理
1059,verbessern::V,ameliora,改进
1060,verbessern::V,îmbunătăți,改进
1061,ändern::V,schimba,改变
1062,ändern::V,modifica,改变
1063,graben::V,săpa,挖
1064,beugen::V,curba,弯下
1065,biegen::V,îndoi,弯
1066,biegen::V,încovoia,弯
1067,drehen::V,învârti,转动
1068,wenden::V,întoarce,转动
1069,umdrehen::V,învârti,转动
1070,umdrehen::V,întoarce,转动
1071,heben::V,ridica,举起
1072,hochheben::V,ridica,抬高
1073,ergreifen::V,lua,抓住
1074,ergreifen::V,apuca,抓住
1075,halten::V,ține,拿着
1076,drücken::V,apăsa,压
1077,drücken::V,strânge,压
1078,schieben::V,împinge,推
1079,kratzen::V,zgâria,搔
1080,lecken::V,linge,舔
1081,beißen::V,mușca,咬
1082,abreißen::V,rupe,撕下
1083,abreißen::V,smulge,撕下
1084,abschneiden::V,scurta,切断
1085,binden::V,lega,捆
1086,stecken::V,pune,插
1087,brechen::V,rupe,断裂
1088,brechen::V,frânge,断裂
1089,klopfen::V,ciocăni,敲
1090,hauen::V,lovi,揍
1091,kleben::V,lipi,粘
1092,reiben::V,freca,摩擦
1093,reiben::V,fricționa,摩擦
1094,streichen::V,unge,涂
1095,schleifen::V,ascuți,拖曳
1096,schneiden::V,tăia,切
1097,rütteln::V,zgâlțâi,颠簸
1098,schütteln::V,scutura,摇动
1099,schwenken::V,agita,摇动
1100,schütten::V,vărsa,倒
1101,füllen::V,umple,填满
1102,einwickeln::V,înveli,包
1103,einwickeln::V,înfășura,包
1104,tragen::V,căra,提
1105,schleppen::V,târî,扛
1106,ziehen::V,trage,拉
1107,aufbewahren::V,păstra,保存
1108,aufbewahren::V,conserva,保存
1109,werfen::V,arunca,扔
1110,fangen::V,prinde,捕捉
1111,packen::V,apuca,抓住
1112,verstecken::V,ascunde,藏
1113,teilen::V,împărți,分
1114,schicken::V,trimite,派遣
1115,bringen::V,aduce,带来
1116,hinzufügen::V,adăuga,添加
1117,bekommen::V,obține,得到
1118,bekommen::V,dobândi,得到
1119,erhalten::V,primi,接到
1120,erhalten::V,căpăta,接到
1121,nehmen::V,lua,拿
1122,wählen::V,opta,挑选
1123,wählen::V,alege,挑选
1124,auswählen::V,selecta,选择
1125,bewahren::V,păstra,保持
1126,behindern::V,stingheri,防碍
1127,verderben::V,strica,败坏
1128,beschädigen::V,strica,损坏
1129,zerbrechen::V,rupe,破碎
1130,zerbrechen::V,frânge,破碎
1131,zerreißen::V,rupe,撕碎
1132,zerreißen::V,sfâșia,撕碎
1133,zerstören::V,distruge,毁坏
1134,verbrennen::V,arde,燃烧
1135,verbrennen::V,incendia,燃烧
1136,geben::V,da,给
1137,reichen::V,întinde,递给
1138,schenken::V,dărui,赠送
1139,versprechen::V,făgădui,许诺
1140,wünschen::V,ura,祝
1141,loben::V,lăuda,表扬
1142,küssen::V,săruta,亲
1143,wiegen::V,legăna,轻摇
1144,zudecken::V,acoperi,盖上
1145,wecken::V,trezi,唤起
1146,wecken::V,deștepta,唤起
1147,zeigen::V,arăta,指
1148,führen::V,călăuzi,带领
1149,lehren::V,preda,教
1150,lehren::V,învăța,教
1151,unterrichten::V,învăța,讲课
1152,unterrichten::V,instrui,讲课
1153,aufziehen::V,crește,抚养
1154,leiten::V,duce,领导
1155,leiten::V,conduce,领导
1156,antreiben::V,împinge,催促
1157,antreiben::V,încuraja,催促
1158,lassen::V,pune pe să,让
1159,einladen::V,invita,邀请
1160,vereinigen::V,uni,统一
1161,vereinigen::V,întruni,统一
1162,besuchen::V,vizita,参观
1163,besuchen::V,face o vizită,参观
1164,treffen::V,întâlni,会面
1165,sich versammeln::V,se aduna,聚集
1166,spielen::V,se juca,玩
1167,singen::V,cânta,唱歌
1168,tanzen::V,dansa,跳舞
1169,sich trennen::V,se separa,分别
1170,sich trennen::V,se despărți,分别
1171,verlassen::V,părăsi,离开
1172,verlassen::V,abandona,离开
1173,retten::V,salva,救
1174,bewachen::V,păzi,守卫
1175,schützen::V,ocroti,保护
1176,schützen::V,proteja,保护
1177,verteidigen::V,apăra,保卫
1178,sich schlagen::V,se bate,打架
1179,schießen::V,trage,射击
1180,siegen::V,birui,获胜
1181,siegen::V,învinge,获胜
1182,ärgern::V,supăra,激怒
1183,schlagen::V,lovi,打
1184,treten::V,călca,踢
1185,stechen::V,înțepa,刺
1186,stechen::V,împunge,刺
1187,stoßen::V,împinge,撞
1188,stehlen::V,fura,盗窃
1189,stören::V,deranja,干扰
1190,belästigen::V,importuna,打搅
1191,verbergen::V,ascunde,隐藏
1192,täuschen::V,amăgi,欺骗
1193,betrügen::V,înșela,欺骗
1194,töten::V,omorî,杀
1195,wohnen::V,sta,居住
1196,wohnen::V,locui,居住
1197,arbeiten::V,lucra,工作
1198,sammeln::V,aduna,收集
1199,sammeln::V,colecționa,收集
1200,pflücken::V,culege,采
1201,jagen::V,vâna,打猎
1202,fischen::V,pescui,捕鱼
1203,fassen::V,prinde,捉住
1204,hüten::V,paște,守护
1205,treiben::V,mână,漂
1206,anbinden::V,lega,拴
1207,füttern::V,da de mâncare,喂
1208,melken::V,mulge,挤奶
1209,hacken::V,toca,剁细
1210,hacken::V,sparge,剁细
1211,gießen::V,uda,浇
1212,reifen::V,pârgui,成熟
1213,zubereiten::V,găti,
1214,kochen::V,găti,煮
1215,backen::V,coace,烤
1216,braten::V,coace,煎
1217,umrühren::V,mesteca,搅拌
1218,stricken::V,împleti,织
1219,nähen::V,coase,缝
1220,färben::V,vopsi,染色
1221,färben::V,colora,染色
1222,reinigen::V,curăți,清洁
1223,waschen::V,spăla,洗
1224,abwischen::V,șterge,擦掉
1225,spülen::V,clăti,清洗
1226,fegen::V,mătura,扫
1227,kehren::V,mătura,打扫
1228,baden::V,se scălda,给...洗澡
1229,sich waschen::V,se spăla,洗澡
1230,ausziehen::V,și scoate,脱
1231,anziehen::V,îmbrăca,穿
1232,sich anziehen::V,se îmbrăca,穿衣
1233,kämmen::V,pieptăna,梳
1234,schmücken::V,împodobi,装饰
1235,sagen::V,zice,说
1236,sagen::V,spune,说
1237,sprechen::V,vorbi,说
1238,reden::V,vorbi,讲
1239,reden::V,discuta,讲
1240,sich unterhalten::V,conversa,聊天
1241,sich unterhalten::V,sta de vorbă,聊天
1242,fragen::V,întreba,问
1243,bitten::V,ruga,请
1244,erzählen::V,spune,叙述
1245,erzählen::V,povesti,叙述
1246,mitteilen::V,comunica,通知
1247,mitteilen::V,înștiința,通知
1248,nennen::V,numi,叫做
1249,nennen::V,chema,叫做
1250,rufen::V,chema,叫
1251,prahlen::V,se făli,吹牛
1252,übersetzen::V,traduce,翻译
1253,denken::V,gândi,想
1254,glauben::V,crede,以为
1255,bemerken::V,observa,发觉
1256,erkennen::V,cunoaște,识别
1257,erkennen::V,recunoaște,识别
1258,begreifen::V,pricepe,理解
1259,begreifen::V,înțelege,理解
1260,verstehen::V,înțelege,明白
1261,lernen::V,învăța,学
1262,wissen::V,ști,知道
1263,sich erinnern an::V,a-și aminti de,回忆
1264,vergessen::V,uita,忘记
1265,messen::V,măsura,测量
1266,zählen::V,număra,数
1267,rechnen::V,calcula,计算
1268,lesen::V,citi,读
1269,malen::V,picta,画
1270,zeichnen::V,desena,绘制
1271,schreiben::V,scrie,写
1272,besitzen::V,avea,占有
1273,besitzen::V,poseda,占有
1274,kaufen::V,cumpăra,买
1275,verkaufen::V,vinde,卖
1276,bezahlen::V,plăti,付钱
1277,bezahlen::V,achita,付钱
1278,zahlen::V,plăti,支付
1279,beherrschen::V,stăpâni,统治
1280,ertragen::V,răbda,忍耐
1281,ertragen::V,suporta,忍耐
