,Concept_ID,se,kv
2248,Stütze::N,dovtege,пика
2249,Stütze::N,dåarjege,пика
2250,Stütze::N,tsagge,пика
2251,Stütze::N,nihta,пика
2252,Stütze::N,duvdda,пика
2253,Stütze::N,caggi,пика
2254,Stütze::N,cagge,пика
2255,Stütze::N,cõgldõk,пика
2256,Stütze::N,стуэлльп,пика
2257,Stange::N,staavra,зор
2258,Stange::N,staavra,потш
2259,Stange::N,stággo,зор
2260,Stange::N,stággo,потш
2261,Stange::N,hålggå,зор
2262,Stange::N,hålggå,потш
2263,Stange::N,stávrá,зор
2264,Stange::N,stávrá,потш
2265,Stange::N,stággu,зор
2266,Stange::N,stággu,потш
2267,Stange::N,čuálgui,зор
2268,Stange::N,čuálgui,потш
2269,Stange::N,kaŋgg,зор
2270,Stange::N,kaŋgg,потш
2271,Stange::N,кэ̄ллт,зор
2272,Stange::N,кэ̄ллт,потш
2273,Stange::N,пе̄лльк,зор
2274,Stange::N,пе̄лльк,потш
2275,Stock::N,galte,бедь
2276,Stock::N,klåbpoe,бедь
2277,Stock::N,soabbe,бедь
2278,Stock::N,soabbi,бедь
2279,Stock::N,suáb'bi,бедь
2280,Stock::N,suä´b'b,бедь
2281,Stock::N,суэммьп,бедь
2282,Stab::N,klaahka,шест
2283,Stab::N,soabbe,шест
2284,Stab::N,soabbi,шест
2285,Stab::N,suáb'bi,шест
2286,Stab::N,suä´b'b,шест
2287,Stab::N,суэммьп,шест
2288,Rohr::N,gïrse,труба
2289,Rohr::N,båhttså,труба
2290,Rohr::N,bohcci,труба
2291,Rohr::N,poccee,труба
2292,Rohr::N,puu´lčiǩ,труба
2293,Rohr::N,туррьп,труба
2294,Haus::N,ståapoe,керку
2295,Haus::N,goahte,керку
2296,Haus::N,stohpu,керку
2297,Haus::N,tááḷu,керку
2298,Haus::N,tääll,керку
2299,Haus::N,пэ̄ҏҏт,керку
2300,Heim::N,hïejme,керку
2301,Heim::N,viesso,керку
2302,Heim::N,ruoktu,керку
2303,Heim::N,päikki,керку
2304,Heim::N,päi´ǩǩ,керку
2305,Heim::N,пэ̄ҏҏт,керку
2306,Ofen::N,vuebnie,пӧжавны
2307,Ofen::N,vuodná,пӧжавны
2308,Ofen::N,vuobnne,пӧжавны
2309,Ofen::N,uvdna,пӧжавны
2310,Ofen::N,uvnâ,пӧжавны
2311,Ofen::N,ǩiiuǥân,пӧжавны
2312,Ofen::N,пе̄ххц,пӧжавны
2313,Ofen::N,кыввкан,пӧжавны
2314,Fußboden::N,guelpie,джодж
2315,Fußboden::N,guolbbe,джодж
2316,Fußboden::N,láhtti,джодж
2317,Fußboden::N,šalde,джодж
2318,Fußboden::N,šâ´ldd,джодж
2319,Fußboden::N,шалльт,джодж
2320,Tisch::N,buertie,пызан
2321,Tisch::N,bievdde,пызан
2322,Tisch::N,beavdi,пызан
2323,Tisch::N,pevdi,пызан
2324,Tisch::N,på´rdd,пызан
2325,Tisch::N,stue´ll,пызан
2326,Tisch::N,туэлль,пызан
2327,Stuhl::N,stovle,стул
2328,Stuhl::N,ståvllå,стул
2329,Stuhl::N,stuollu,стул
2330,Stuhl::N,stovli,стул
2331,Stuhl::N,stuu´l,стул
2332,Stuhl::N,стула,стул
2333,Wiege::N,gïerhkeme,зыбка
2334,Wiege::N,vuoggo,зыбка
2335,Wiege::N,geaŧŧu,зыбка
2336,Wiege::N,geaktu,зыбка
2337,Wiege::N,gietkka,зыбка
2338,Wiege::N,kiäh'tu,зыбка
2339,Wiege::N,vogga,зыбка
2340,Wiege::N,кӣткэм,зыбка
2341,Bett::N,seangkoe,кровать
2342,Bett::N,sæŋŋga,кровать
2343,Bett::N,seaŋga,кровать
2344,Bett::N,seŋgâ,кровать
2345,Bett::N,sââ´jj,кровать
2346,Bett::N,вуэдтӭмсайй,кровать
2347,Regal::N,hælla,джадж
2348,Regal::N,hilldo,джадж
2349,Regal::N,hildu,джадж
2350,Regal::N,ildee,джадж
2351,Regal::N,i´lddi,джадж
2352,Regal::N,ылльтэ,джадж
2353,Kiste::N,aeskie,ящик
2354,Kiste::N,kássa,ящик
2355,Kiste::N,kássa,ящик
2356,Kiste::N,árkku,ящик
2357,Kiste::N,ču´ǩǩ,ящик
2358,Kiste::N,чуххьк,ящик
2359,Fenster::N,klaase,ӧшын
2360,Fenster::N,vinndek,ӧшын
2361,Fenster::N,láse,ӧшын
2362,Fenster::N,laasâ,ӧшын
2363,Fenster::N,ikkân,ӧшын
2364,Fenster::N,эххкан,ӧшын
2365,Tür::N,okse,ыбӧс
2366,Tür::N,uksa,ыбӧс
2367,Tür::N,uksa,ыбӧс
2368,Tür::N,uksâ,ыбӧс
2369,Tür::N,uhss,ыбӧс
2370,Tür::N,уккс,ыбӧс
2371,Tor::N,okse,ворота
2372,Tor::N,pårttå,ворота
2373,Tor::N,uksa,ворота
2374,Tor::N,poarta,ворота
2375,Tor::N,porttâ,ворота
2376,Tor::N,uustõk,ворота
2377,Tor::N,čuâlluhss,ворота
2378,Tor::N,уккс,ворота
2379,Zaun::N,haakene,забор
2380,Zaun::N,jerra,забор
2381,Zaun::N,gárdde,забор
2382,Zaun::N,áidi,забор
2383,Zaun::N,äiđi,забор
2384,Zaun::N,äidd,забор
2385,Zaun::N,čuâll,забор
2386,Zaun::N,а̄ййт,забор
2387,Dach::N,rehpie,крыша
2388,Dach::N,dæhkko,крыша
2389,Dach::N,gáhttu,крыша
2390,Dach::N,káttu,крыша
2391,Dach::N,laakk,крыша
2392,Dach::N,пэ̄ҏҏтэ̄ля,крыша
2393,Dach::N,кры̄ша,крыша
2394,Leiter::N,raajtere,лиснич
2395,Leiter::N,tjajmos,лиснич
2396,Leiter::N,boagos,лиснич
2397,Leiter::N,ráidalas,лиснич
2398,Leiter::N,raidlâs,лиснич
2399,Leiter::N,лествец,лиснич
2400,Besen::N,saehpie,рос
2401,Besen::N,gaerpene,рос
2402,Besen::N,njáman,рос
2403,Besen::N,luvdá,рос
2404,Besen::N,luvdá,рос
2405,Besen::N,västt,рос
2406,Besen::N,ва̄сст,рос
2407,Spaten::N,gåajvoe,зыр
2408,Spaten::N,spádá,зыр
2409,Spaten::N,goajvvo,зыр
2410,Spaten::N,goaivu,зыр
2411,Spaten::N,kuái'vu,зыр
2412,Spaten::N,kuäivv,зыр
2413,Spaten::N,куаййв,зыр
2414,Schaufel::N,gåajvoe,зыр
2415,Schaufel::N,gåjvun,зыр
2416,Schaufel::N,goajvvo,зыр
2417,Schaufel::N,goaivu,зыр
2418,Schaufel::N,kuái'vu,зыр
2419,Schaufel::N,kuäivv,зыр
2420,Schaufel::N,куаййв,зыр
2421,Gabel::N,tjåagka,вила
2422,Gabel::N,gáffil,вила
2423,Gabel::N,káffal,вила
2424,Gabel::N,kaahvâl,вила
2425,Gabel::N,velkk,вила
2426,Gabel::N,а̄лльс,вила
2427,Löffel::N,buste,пань
2428,Löffel::N,bassti,пань
2429,Löffel::N,baste,пань
2430,Löffel::N,pastem,пань
2431,Löffel::N,pâ´sttem,пань
2432,Löffel::N,пасьтэмь,пань
2433,Messer::N,nejpie,пурт
2434,Messer::N,nijbbe,пурт
2435,Messer::N,niibi,пурт
2436,Messer::N,nijbe,пурт
2437,Messer::N,nei´bb,пурт
2438,Messer::N,ныййп,пурт
2439,Nagel::N,spæjhkere,кӧрттув
2440,Nagel::N,spiger,кӧрттув
2441,Nagel::N,návlle,кӧрттув
2442,Nagel::N,spiikkár,кӧрттув
2443,Nagel::N,spijkkár,кӧрттув
2444,Nagel::N,näu´ll,кӧрттув
2445,Nagel::N,на̄ввьл,кӧрттув
2446,Netz::N,viermie,кыйӧт
2447,Netz::N,viermme,кыйӧт
2448,Netz::N,næhtta,кыйӧт
2449,Netz::N,fierbmi,кыйӧт
2450,Netz::N,viermi,кыйӧт
2451,Netz::N,säi´mm,кыйӧт
2452,Netz::N,нӯжхьт,кыйӧт
2453,Haken::N,kruehkie,ем
2454,Haken::N,ruohkke,ем
2455,Haken::N,vagge,ем
2456,Haken::N,roahkki,ем
2457,Haken::N,faggi,ем
2458,Haken::N,kuák'ki,ем
2459,Haken::N,kuä´ǩ'ǩ,ем
2460,Haken::N,ва̄ӈӈк,ем
2461,Haken::N,куэххьк,ем
2462,Griff::N,rehpie,пу
2463,Griff::N,taatje,пу
2464,Griff::N,gavlla,пу
2465,Griff::N,guottáldahka,пу
2466,Griff::N,geavja,пу
2467,Griff::N,novdâ,пу
2468,Griff::N,nõđđ,пу
2469,Griff::N,kå´ǧǧ,пу
2470,Griff::N,нэ̄дт,пу
2471,Schloss::N,laesie,замок
2472,Schloss::N,lássa,замок
2473,Schloss::N,lohkka,замок
2474,Schloss::N,lukkâ,замок
2475,Schloss::N,lokk,замок
2476,Schloss::N,ло̄ххк,замок
2477,Bild::N,guvvie,картина
2478,Bild::N,gåvvå,картина
2479,Bild::N,govva,картина
2480,Bild::N,koṿe,картина
2481,Bild::N,kartt,картина
2482,Bild::N,картина,картина
2483,Figur::N,guvvie,мыгӧр
2484,Figur::N,gåvos,мыгӧр
2485,Figur::N,figuvrra,мыгӧр
2486,Figur::N,figuvra,мыгӧр
2487,Figur::N,kovos,мыгӧр
2488,Figur::N,kuâŋas,мыгӧр
2489,Puppe::N,dåahka,акань
2490,Puppe::N,dåhkko,акань
2491,Puppe::N,doahkko,акань
2492,Puppe::N,dohkká,акань
2493,Puppe::N,duhkká,акань
2494,Puppe::N,kuuhlaž,акань
2495,Puppe::N,кукла,акань
2496,Beutel::N,voessetje,мешӧк
2497,Beutel::N,påvsså,мешӧк
2498,Beutel::N,seahkaš,мешӧк
2499,Beutel::N,bursa,мешӧк
2500,Beutel::N,guhkkár,мешӧк
2501,Beutel::N,čooṿâs,мешӧк
2502,Beutel::N,siâk'k,мешӧк
2503,Beutel::N,kå´ššel,мешӧк
2504,Beutel::N,ве̄ҏҏц,мешӧк
2505,Bündel::N,paantje,нин
2506,Bündel::N,buduk,нин
2507,Bündel::N,gurppe,нин
2508,Bündel::N,gihppu,нин
2509,Bündel::N,kiäs'tu,нин
2510,Bündel::N,šnâpp,нин
2511,Bündel::N,пуччк,нин
2512,Tasche::N,veaskoe,сумка
2513,Tasche::N,væssko,сумка
2514,Tasche::N,lávkka,сумка
2515,Tasche::N,lávka,сумка
2516,Tasche::N,seahkka,сумка
2517,Tasche::N,lavkkâ,сумка
2518,Tasche::N,laukk,сумка
2519,Tasche::N,суӎӎьк,сумка
2520,Tasche::N,ло̄а̄ффк,сумка
2521,Eimer::N,bæhtoe,ведра
2522,Eimer::N,skiello,ведра
2523,Eimer::N,skállu,ведра
2524,Eimer::N,eebir,ведра
2525,Eimer::N,skääll,ведра
2526,Eimer::N,е̄мьперь,ведра
2527,Deckel::N,luehkie,вевт
2528,Deckel::N,låhkke,вевт
2529,Deckel::N,lohkki,вевт
2530,Deckel::N,lokke,вевт
2531,Deckel::N,lå´ǩǩ,вевт
2532,Deckel::N,ко̄а̄ххтнэсс,вевт
2533,Geschirr::N,lihtie,доз
2534,Geschirr::N,lihtie,бекӧрпань
2535,Geschirr::N,lihte,доз
2536,Geschirr::N,lihte,бекӧрпань
2537,Geschirr::N,lihtit,доз
2538,Geschirr::N,lihtit,бекӧрпань
2539,Geschirr::N,litte,доз
2540,Geschirr::N,litte,бекӧрпань
2541,Geschirr::N,kärldõk,доз
2542,Geschirr::N,kärldõk,бекӧрпань
2543,Geschirr::N,ка̄ррь,доз
2544,Geschirr::N,ка̄ррь,бекӧрпань
2545,Sack::N,voesse,мешӧк
2546,Sack::N,vuossa,мешӧк
2547,Sack::N,seahkka,мешӧк
2548,Sack::N,sekkâ,мешӧк
2549,Sack::N,siâk'k,мешӧк
2550,Sack::N,ве̄ҏҏц,мешӧк
2551,Tasse::N,guksie,бекӧр
2552,Tasse::N,gåhppå,бекӧр
2553,Tasse::N,gohppu,бекӧр
2554,Tasse::N,pollo,бекӧр
2555,Tasse::N,kopp,бекӧр
2556,Tasse::N,на̄ххьп,бекӧр
2557,Topf::N,baetie,кастрюля
2558,Topf::N,krovhte,кастрюля
2559,Topf::N,rujtta,кастрюля
2560,Topf::N,giebbme,кастрюля
2561,Topf::N,báhti,кастрюля
2562,Topf::N,gievdni,кастрюля
2563,Topf::N,pääti,кастрюля
2564,Topf::N,kruâitt,кастрюля
2565,Topf::N,кӣммьн,кастрюля
2566,Kessel::N,giebnie,пӧрт
2567,Kessel::N,skallo,пӧрт
2568,Kessel::N,giebbme,пӧрт
2569,Kessel::N,gieđbmi,пӧрт
2570,Kessel::N,kiem'ni,пӧрт
2571,Kessel::N,ǩie´mnn,пӧрт
2572,Kessel::N,кӣммьн,пӧрт
2573,Essen::N,åesie,сёйӧм
2574,Essen::N,beapmoe,сёйӧм
2575,Essen::N,biebbmo,сёйӧм
2576,Essen::N,borramuš,сёйӧм
2577,Essen::N,purrâmâš,сёйӧм
2578,Essen::N,porrmõš,сёйӧм
2579,Essen::N,по̄ррмушш,сёйӧм
2580,Nahrung::N,beapmoe,вердан
2581,Nahrung::N,biebbmo,вердан
2582,Nahrung::N,biebmu,вердан
2583,Nahrung::N,purrâmâš,вердан
2584,Nahrung::N,porrmõš,вердан
2585,Nahrung::N,по̄ррмушш,вердан
2586,Speise::N,beapmoe,сёян
2587,Speise::N,biebbmo,сёян
2588,Speise::N,biebmu,сёян
2589,Speise::N,määlis,сёян
2590,Speise::N,aasâs,сёян
2591,Speise::N,porrmõš,сёян
2592,Speise::N,по̄ррмушш,сёян
2593,Fleisch::N,bearkoe,яй
2594,Fleisch::N,oadtje,яй
2595,Fleisch::N,bierggo,яй
2596,Fleisch::N,biergu,яй
2597,Fleisch::N,uáž'ži,яй
2598,Fleisch::N,vuä´ǯ'ǯ,яй
2599,Fleisch::N,вуэннч,яй
2600,Getreide::N,gernie,сю
2601,Getreide::N,gårnne,сю
2602,Getreide::N,gordni,сю
2603,Getreide::N,valje,сю
2604,Getreide::N,ле̄ййп,сю
2605,Brei::N,kraavhtse,каша
2606,Brei::N,ráktsa,каша
2607,Brei::N,buvru,каша
2608,Brei::N,suoḥâd,каша
2609,Brei::N,hutt,каша
2610,Brei::N,уххт,каша
2611,Brot::N,gaahkoe,нянь
2612,Brot::N,lájbbe,нянь
2613,Brot::N,stummpa,нянь
2614,Brot::N,láibi,нянь
2615,Brot::N,gáhkku,нянь
2616,Brot::N,leibi,нянь
2617,Brot::N,lei´bb,нянь
2618,Brot::N,ле̄ййп,нянь
2619,Scheibe::N,snaejrie,шӧрӧм
2620,Scheibe::N,sárdde,шӧрӧм
2621,Scheibe::N,vajahas,шӧрӧм
2622,Scheibe::N,časkkis,шӧрӧм
2623,Scheibe::N,ča'skes,шӧрӧм
2624,Scheibe::N,ku´sǩǩ,шӧрӧм
2625,Scheibe::N,кусськ,шӧрӧм
2626,Fett::N,buejtie,гос
2627,Fett::N,vuodja,гос
2628,Fett::N,buoidi,гос
2629,Fett::N,pyei'di,гос
2630,Fett::N,puõi´dd,гос
2631,Fett::N,пуййт,гос
2632,Butter::N,voeje,ви
2633,Butter::N,vuodja,ви
2634,Butter::N,vuodja,ви
2635,Butter::N,vuojâ,ви
2636,Butter::N,vuõjj,ви
2637,Butter::N,вӯйй,ви
2638,Öl::N,ålja,ви
2639,Öl::N,ulljo,ви
2640,Öl::N,oalljo,ви
2641,Öl::N,olju,ви
2642,Öl::N,oljo,ви
2643,Öl::N,vuõjj,ви
2644,Öl::N,вӯйй,ви
2645,Salz::N,saelhtie,сов
2646,Salz::N,sállte,сов
2647,Salz::N,sálti,сов
2648,Salz::N,sältti,сов
2649,Salz::N,sä´ltt,сов
2650,Salz::N,сӯлль,сов
2651,Suppe::N,joptse,шыд
2652,Suppe::N,jupptsa,шыд
2653,Suppe::N,málli,шыд
2654,Suppe::N,määḷi,шыд
2655,Suppe::N,lieṃâ,шыд
2656,Suppe::N,liõmm,шыд
2657,Suppe::N,лӣмм,шыд
2658,Honig::N,hååneske,ма
2659,Honig::N,meda,ма
2660,Honig::N,miehta,ма
2661,Honig::N,mietâ,ма
2662,Honig::N,miõtt,ма
2663,Honig::N,мӣдт,ма
2664,Milch::N,mielhkie,йӧв
2665,Milch::N,mielkke,йӧв
2666,Milch::N,mielki,йӧв
2667,Milch::N,miel'kki,йӧв
2668,Milch::N,mie´lǩǩ,йӧв
2669,Milch::N,ма̄ййт,йӧв
2670,Tee::N,löövje,чай
2671,Tee::N,tedja,чай
2672,Tee::N,deadju,чай
2673,Tee::N,čee,чай
2674,Tee::N,teej̣â,чай
2675,Tee::N,čee,чай
2676,Tee::N,чайй,чай
2677,Leder::N,hovre,кучик
2678,Leder::N,sassne,кучик
2679,Leder::N,náhkki,кучик
2680,Leder::N,leaira,кучик
2681,Leder::N,čevđi,кучик
2682,Leder::N,čåu´dd,кучик
2683,Leder::N,на̄ххьк,кучик
2684,Wolle::N,ålloe,гӧн
2685,Wolle::N,hullo,гӧн
2686,Wolle::N,ullu,гӧн
2687,Wolle::N,ullo,гӧн
2688,Wolle::N,oll,гӧн
2689,Wolle::N,улл,гӧн
2690,Stoff::N,tyjje,дӧра
2691,Stoff::N,gápptás,дӧра
2692,Stoff::N,stoaffa,дӧра
2693,Stoff::N,ávnnas,дӧра
2694,Stoff::N,käägus,дӧра
2695,Stoff::N,aaunâs,дӧра
2696,Stoff::N,лыййн,дӧра
2697,Nadel::N,naaloe,ем
2698,Nadel::N,nállo,ем
2699,Nadel::N,nállu,ем
2700,Nadel::N,nááḷu,ем
2701,Nadel::N,neu´ll,ем
2702,Nadel::N,нӣввьл,ем
2703,Faden::N,laejkie,сунис
2704,Faden::N,hárppo,сунис
2705,Faden::N,árpu,сунис
2706,Faden::N,läigi,сунис
2707,Faden::N,lääi´j,сунис
2708,Faden::N,сӯнн,сунис
2709,Knopf::N,balhka,кизь
2710,Knopf::N,boallo,кизь
2711,Knopf::N,boallu,кизь
2712,Knopf::N,puál'lu,кизь
2713,Knopf::N,puäll,кизь
2714,Knopf::N,пуалл,кизь
2715,Knoten::N,tjoelme,узӧв
2716,Knoten::N,tjoelme,гӧрӧд
2717,Knoten::N,tjuolmma,узӧв
2718,Knoten::N,tjuolmma,гӧрӧд
2719,Knoten::N,čuolbma,узӧв
2720,Knoten::N,čuolbma,гӧрӧд
2721,Knoten::N,čuol'mâ,узӧв
2722,Knoten::N,čuol'mâ,гӧрӧд
2723,Knoten::N,čuõlmm,узӧв
2724,Knoten::N,čuõlmm,гӧрӧд
2725,Knoten::N,чӯллм,узӧв
2726,Knoten::N,чӯллм,гӧрӧд
2727,Farbe::N,klaerie,краска
2728,Farbe::N,ivnne,краска
2729,Farbe::N,bájnno,краска
2730,Farbe::N,mola,краска
2731,Farbe::N,fearga,краска
2732,Farbe::N,maalâ,краска
2733,Farbe::N,páinu,краска
2734,Farbe::N,kälkk,краска
2735,Farbe::N,по̄а̄ййн,краска
2736,Kleidung::N,tyjje,паськӧм
2737,Kleidung::N,gárvvo,паськӧм
2738,Kleidung::N,bivttas,паськӧм
2739,Kleidung::N,piivtâs,паськӧм
2740,Kleidung::N,pivoh,паськӧм
2741,Kleidung::N,piiutâs,паськӧм
2742,Kleidung::N,о̄а̄з,паськӧм
2743,Hemd::N,sjåarhtoe,йӧрнӧс
2744,Hemd::N,skirtto,йӧрнӧс
2745,Hemd::N,báidi,йӧрнӧс
2746,Hemd::N,päiđi,йӧрнӧс
2747,Hemd::N,päidd,йӧрнӧс
2748,Hemd::N,па̄ййт,йӧрнӧс
2749,Kragen::N,döörhke,воротник
2750,Kragen::N,tjiebet,воротник
2751,Kragen::N,tjehpuris,воротник
2752,Kragen::N,čeabet,воротник
2753,Kragen::N,kráva,воротник
2754,Kragen::N,siä'pulâs,воротник
2755,Kragen::N,seäp'plõs,воротник
2756,Kragen::N,ко̄а̄влас,воротник
2757,Ärmel::N,sissie,сос
2758,Ärmel::N,sasse,сос
2759,Ärmel::N,soadji,сос
2760,Ärmel::N,suájá,сос
2761,Ärmel::N,suäjj,сос
2762,Ärmel::N,суэйй,сос
2763,Hose::N,måvhka,вешьян
2764,Hose::N,båkså,вешьян
2765,Hose::N,buvssat,вешьян
2766,Hose::N,puuvsah,вешьян
2767,Hose::N,puus,вешьян
2768,Hose::N,пукс,вешьян
2769,Hose::N,ко̄а̄дтӭ,вешьян
2770,Gürtel::N,juvvie,йи
2771,Gürtel::N,beelhte,йи
2772,Gürtel::N,avve,йи
2773,Gürtel::N,getsam,йи
2774,Gürtel::N,boagán,йи
2775,Gürtel::N,pooṿij,йи
2776,Gürtel::N,puäǥǥanj,йи
2777,Gürtel::N,эвв,йи
2778,Mütze::N,tjohpe,шапка
2779,Mütze::N,gahper,шапка
2780,Mütze::N,gahpir,шапка
2781,Mütze::N,kappeer,шапка
2782,Mütze::N,keä´p'per,шапка
2783,Mütze::N,кабперь,шапка
2784,Schuh::N,gaamege,ботинки
2785,Schuh::N,gáma,ботинки
2786,Schuh::N,skuovva,ботинки
2787,Schuh::N,gáma,ботинки
2788,Schuh::N,kaamâ,ботинки
2789,Schuh::N,kaammi,ботинки
2790,Schuh::N,камаша,ботинки
2791,Stiefel::N,steeblege,сапог
2792,Stiefel::N,stiebil,сапог
2793,Stiefel::N,sáhpis,сапог
2794,Stiefel::N,sáppat,сапог
2795,Stiefel::N,steevvil,сапог
2796,Stiefel::N,sa´ppi,сапог
2797,Stiefel::N,са̄ххпе,сапог
2798,Ring::N,rïngke,чунькытш
2799,Ring::N,suormas,чунькытш
2800,Ring::N,suorpmas,чунькытш
2801,Ring::N,suormâs,чунькытш
2802,Ring::N,suõrmâs,чунькытш
2803,Ring::N,сӯрмас,чунькытш
2804,Band::N,baante,ленточка
2805,Band::N,bádde,ленточка
2806,Band::N,báddi,ленточка
2807,Band::N,päddi,ленточка
2808,Band::N,liântt,ленточка
2809,Band::N,källre´ppiǩ,ленточка
2810,Band::N,ля̄ӊӊт,ленточка
2811,Kamm::N,gaampe,сынан
2812,Kamm::N,rájdam,сынан
2813,Kamm::N,tjåhkom,сынан
2814,Kamm::N,čohkun,сынан
2815,Kamm::N,čohhoom,сынан
2816,Kamm::N,čååǥǥam,сынан
2817,Kamm::N,чоагкь,сынан
2818,Spiegel::N,guelmiedahke,зеркало
2819,Spiegel::N,spiedjil,зеркало
2820,Spiegel::N,speajal,зеркало
2821,Spiegel::N,speeijal,зеркало
2822,Spiegel::N,suei´mkar,зеркало
2823,Spiegel::N,кыффкэмка̄ррь,зеркало
2824,Spiegel::N,зе̄ркал,зеркало
2825,Riemen::N,györtenje,ремень
2826,Riemen::N,rájppe,ремень
2827,Riemen::N,garttsa,ремень
2828,Riemen::N,lávži,ремень
2829,Riemen::N,läbži,ремень
2830,Riemen::N,läbǯǯ,ремень
2831,Riemen::N,ре̄ммь,ремень
2832,Schnur::N,gurrie,гез
2833,Schnur::N,gáras,гез
2834,Schnur::N,garca,гез
2835,Schnur::N,orrâ,гез
2836,Schnur::N,nue´rr,гез
2837,Schnur::N,нӯррь,гез
2838,Leine::N,baante,повод
2839,Leine::N,gájnno,повод
2840,Leine::N,báddi,повод
2841,Leine::N,oarra,повод
2842,Leine::N,läbži,повод
2843,Leine::N,läbǯǯ,повод
2844,Leine::N,ла̄ммч,повод
2845,Decke::N,gaptjese,одеяло
2846,Decke::N,rádno,одеяло
2847,Decke::N,gåbtjås,одеяло
2848,Decke::N,tæhppin,одеяло
2849,Decke::N,govččas,одеяло
2850,Decke::N,loovdâ,одеяло
2851,Decke::N,räänn,одеяло
2852,Decke::N,ра̄нн,одеяло
2853,Kissen::N,nalhke,подушка
2854,Kissen::N,guoddá,подушка
2855,Kissen::N,oajvevuolle,подушка
2856,Kissen::N,guoddá,подушка
2857,Kissen::N,bolsttar,подушка
2858,Kissen::N,polster,подушка
2859,Kissen::N,pee´ren,подушка
2860,Kissen::N,pooddâšǩ,подушка
2861,Kissen::N,по̄дэшк,подушка
2862,Tuch::N,tyjje,чышьян
2863,Tuch::N,tyddja,чышьян
2864,Tuch::N,gådo,чышьян
2865,Tuch::N,liidni,чышьян
2866,Tuch::N,läđđee,чышьян
2867,Tuch::N,re´ppiǩ,чышьян
2868,Tuch::N,ree´ppiǩ,чышьян
2869,Tuch::N,ребпехь,чышьян
2870,Handtuch::N,njaamelijnie,чышкӧт
2871,Handtuch::N,sigárdahka,чышкӧт
2872,Handtuch::N,sihkaldat,чышкӧт
2873,Handtuch::N,siholdâs,чышкӧт
2874,Handtuch::N,seekkldõs,чышкӧт
2875,Handtuch::N,u´tree´lniǩ,чышкӧт
2876,Handtuch::N,отеральнэхьк,чышкӧт
2877,Kraft::N,faamoe,прак
2878,Kraft::N,fábmo,прак
2879,Kraft::N,fápmu,прак
2880,Kraft::N,fááṃu,прак
2881,Kraft::N,viõkk,прак
2882,Kraft::N,вӣгк,прак
2883,Stärke::N,vieksiesvoete,вын
2884,Stärke::N,gievrrudahka,вын
2885,Stärke::N,gievrrodus,вын
2886,Stärke::N,veahka,вын
2887,Stärke::N,vuoibmi,вын
2888,Stärke::N,viek'sâvuotâ,вын
2889,Stärke::N,viõkk,вын
2890,Stärke::N,са̄м,вын
2891,Stärke::N,вӣгк,вын
2892,Gesundheit::N,healsoe,здоровье
2893,Gesundheit::N,starne,здоровье
2894,Gesundheit::N,hælsso,здоровье
2895,Gesundheit::N,varresvuohta,здоровье
2896,Gesundheit::N,dearvvasvuohta,здоровье
2897,Gesundheit::N,tie'rvâsvuotâ,здоровье
2898,Gesundheit::N,tiõrvâsvuõtt,здоровье
2899,Gesundheit::N,тӣрвасвӯдт,здоровье
2900,Krankheit::N,skïemtjelasse,шог
2901,Krankheit::N,skihpudahka,шог
2902,Krankheit::N,dávdda,шог
2903,Krankheit::N,vihke,шог
2904,Krankheit::N,dávda,шог
2905,Krankheit::N,tavdâ,шог
2906,Krankheit::N,puá'cuvuotâ,шог
2907,Krankheit::N,kõpp,шог
2908,Krankheit::N,puõccmoš,шог
2909,Krankheit::N,кэ̄бп,шог
2910,Schmerz::N,haerhpie,зубыт
2911,Schmerz::N,bávtjas,зубыт
2912,Schmerz::N,bávčča,зубыт
2913,Schmerz::N,tuške,зубыт
2914,Schmerz::N,poovčâs,зубыт
2915,Schmerz::N,tå´sǩǩ,зубыт
2916,Schmerz::N,кэ̄бп,зубыт
2917,Wunde::N,saejrie,рана
2918,Wunde::N,hávve,рана
2919,Wunde::N,hávvi,рана
2920,Wunde::N,hävvi,рана
2921,Wunde::N,hää´vv,рана
2922,Wunde::N,ра̄ӊӊҍ,рана
2923,Fieber::N,vaejlie,лёк тресся
2924,Fieber::N,vaejlie,кынтан шогӧт
2925,Fieber::N,fiebar,лёк тресся
2926,Fieber::N,fiebar,кынтан шогӧт
2927,Fieber::N,báhkkadávda,лёк тресся
2928,Fieber::N,báhkkadávda,кынтан шогӧт
2929,Fieber::N,žaar,лёк тресся
2930,Fieber::N,žaar,кынтан шогӧт
2931,Fieber::N,жоарр,лёк тресся
2932,Fieber::N,жоарр,кынтан шогӧт
2933,Arznei::N,daalhkesh,лекарство
2934,Arznei::N,dálkas,лекарство
2935,Arznei::N,dálkkas,лекарство
2936,Arznei::N,taalhâs,лекарство
2937,Arznei::N,lekittâs,лекарство
2938,Arznei::N,taalkâs,лекарство
2939,Arznei::N,лоаддв,лекарство
2940,Brücke::N,pruvvie,пос
2941,Brücke::N,råvve,пос
2942,Brücke::N,šaldi,пос
2943,Brücke::N,šalde,пос
2944,Brücke::N,mostt,пос
2945,Brücke::N,мо̄сст,пос
2946,Brunnen::N,prutnie,колодец 
2947,Brunnen::N,ruddne,колодец 
2948,Brunnen::N,gáivo,колодец 
2949,Brunnen::N,káivu,колодец 
2950,Brunnen::N,käivv,колодец 
2951,Brunnen::N,ка̄ййв,колодец 
