,Concept_ID,ro,vep
835,jetzt::ADV,acum,nügüd'
836,heute::ADV,azi,tämbei
837,heute::ADV,astăzi,tämbei
838,morgen::ADV,mâine,homen
839,bald::ADV,curând,pigai
840,dann::ADV,apoi,sid'
841,gestern::ADV,ieri,eglai
842,einst::ADV,odată,ende
843,einst::ADV,odată,kerdan
844,einst::ADV,odinioară,ende
845,einst::ADV,odinioară,kerdan
846,damals::ADV,atunci,siloi
847,damals::ADV,pe atunci,siloi
848,danach::ADV,după aceasta,sid'
849,vorher::ADV,mai întâi,ende
850,vorher::ADV,în prealabil,ende
851,zuerst::ADV,întâi,ezmäi
852,zuerst::ADV,în primul rând,ezmäi
853,einmal::ADV,odată,kerdan
854,manchmal::ADV,uneori,erašti
855,manchmal::ADV,câteodată,erašti
856,oft::ADV,des,paksus
857,oft::ADV,deseori,paksus
858,immer::ADV,mereu,kaiken
859,immer::ADV,întotdeauna,kaiken
860,niemals::ADV,niciodată,ei nikonz
861,hier::ADV,aci,täs
862,hier::ADV,aci,tägä
863,hier::ADV,aici,täs
864,hier::ADV,aici,tägä
865,hierhin::ADV,încoace,tänna
866,von hier::ADV,de aici,täspäi
867,von hier::ADV,de aici,sid'päi
868,dort::ADV,acolo,sigä
869,dorthin::ADV,dincolo,sinna
870,dorthin::ADV,dincolo,nakkale
871,geradeaus::ADV,drept înainte,kohtha
872,vorwärts::ADV,înainte,edehe
873,rückwärts::ADV,îndărăt,sel'gin
874,zurück::ADV,înapoi,tagaze
875,unten::ADV,jos,alahan
876,unten::ADV,dedesubt,alahan
877,hinab::ADV,în jos,alaz
878,hinab::ADV,în jos,alahaks
879,hinab::ADV,de vale,alaz
880,hinab::ADV,de vale,alahaks
881,oben::ADV,sus,ülähän
882,oben::ADV,deasupra,ülähän
883,hinauf::ADV,în sus,ülez
884,hinauf::ADV,în sus,ülähäks
885,überall::ADV,peste tot,kaikjal
886,überall::ADV,pretutindeni,kaikjal
887,nicht::ADV,nu,ei
888,ein wenig::ADV,puțin,vähän
889,kaum::ADV,cu greu,habi
890,kaum::ADV,cu anevoie,habi
891,sehr::ADV,mult,lujas
892,sehr::ADV,foarte,lujas
893,so::ADV,așa,muga
894,so::ADV,așa,ninga
895,so::ADV,atât,muga
896,so::ADV,atât,ninga
897,noch::ADV,încă,völ
898,nur::ADV,doar,järg
899,nur::ADV,doar,vaiše
900,schon::ADV,și,jo
901,schon::ADV,deja,jo
902,wieder::ADV,iar,möst
903,wieder::ADV,iarăși,möst
904,vergebens::ADV,în zadar,uhtei
905,vor::PRP,înainte de,edes
906,hinter::PRP,după,taga
907,hinter::PRP,în spatele,taga
908,unter::PRP,sub,al
909,durch::PRP,prin,läbi
910,durch::PRP,prin,kal't
911,neben::PRP,lângă,rindal
912,neben::PRP,alături de,rindal
913,zwischen::PRP,între,keskes
914,zwischen::PRP,dintre,keskes
915,wegen::PRP,pentru,tagut
916,dies::PRN,acesta,nece
917,das::PRN,asta,se
918,alles::PRN,tot,kaik
919,ich::PRN,eu,minä
920,du::PRN,tu,sinä
921,er::PRN,el,hän
922,er::PRN,dânsul,hän
923,wir::PRN,noi,mö
924,ihr::PRN,voi,tö
925,sie::PRN,ei,hö
926,sie::PRN,dânșii,hö
927,was::FPRN,ce,mi
928,wer::FPRN,cine,ken
929,wo::FADV,unde,kus
930,wohin::FADV,încotro,kuna
931,wie::FADV,cum,kut
932,wie::FADV,cum,mit'
933,warum::FADV,de ce,mikš
934,warum::FADV,pentru ce,mikš
935,wieviel::FNUM,cât,äjak
936,wieviel::FNUM,cât,kuverz'
937,eins::NUM,unu,üks'
938,zwei::NUM,doi,kaks'
939,drei::NUM,trei,koume
940,vier::NUM,patru,nel'l'
941,fünf::NUM,cinci,viž
942,sechs::NUM,șase,kuz'
943,sieben::NUM,șapte,seičeme
944,acht::NUM,opt,kahesa
945,neun::NUM,nouă,ühesa
946,zehn::NUM,zece,kümne
947,elf::NUM,unsprezece,üks'toštkümne
948,zwölf::NUM,douăsprezece,kaks'toštkümne
949,zwanzig::NUM,douăzeci,kaks'kümne
950,dreißig::NUM,treizeci,koumekümne
951,vierzig::NUM,patruzeci,nel'l'kümne
952,fünfzig::NUM,cincizeci,vižkümne
953,sechzig::NUM,șaizeci,kuz'kümne
954,siebzig::NUM,șaptezeci,seičemekümne
955,achtzig::NUM,optzeci,kahesakümne
956,neunzig::NUM,nouăzeci,ühesakümne
957,hundert::NUM,sută,sada
958,tausend::NUM,mie,tuha
959,und::CNJ,și,i
960,und::CNJ,și,da
961,oder::CNJ,ori,vai
962,stehen::V,sta,seišta
963,sitzen::V,ședea,ištta
964,liegen::V,zăcea,venuda
965,liegen::V,fi culcat,venuda
966,hängen::V,atârna,ripta
967,werden::V,deveni,lindä
968,werden::V,deveni,tehtas
969,werden::V,se face,lindä
970,werden::V,se face,tehtas
971,passieren::V,se întâmpla,ozaitas
972,beginnen::V,începe,augotadas
973,enden::V,se sfârși,loptas
974,enden::V,se termina,loptas
975,wechseln::V,se schimba,vajehtadas
976,aufgehen[Sonne]::V,răsări,nousta
977,untergehen[Sonne]::V,apune,lasktas
978,scheinen[Sonne]::V,străluci,paštta
979,donnern::V,tuna,juraita
980,wehen::V,bate,dölta
981,wehen::V,bate,puhuda
982,strömen::V,curge în șiroaie,valadas
983,fließen::V,curge,valuda
984,sich drehen::V,se învârti,punotas
985,schwanken::V,se clătina,čibuda
986,schwingen::V,vibra,čibuda
987,schwingen::V,flutura,čibuda
988,fallen::V,cădea,langeta
989,brennen::V,arde,pallada
990,rauchen::V,fuma,savustada
991,regnen::V,ploua,vihmda
992,gefrieren::V,îngheța,jäduda
993,gefrieren::V,îngheța,kül'mdä
994,tauen::V,se dezgheța,sulada
995,schmelzen::V,se topi,sulada
996,trocknen::V,se usca,kuida
997,trocknen::V,se usca,kuivehtuda
998,sieden::V,fierbe,kehuda
999,sieden::V,clocoti,kehuda
1000,faulen::V,se împuți,hapata
1001,faulen::V,se împuți,traudäs
1002,verfaulen::V,putrezi,hapata
1003,reißen::V,se rupe,rebita
1004,reißen::V,se sfâșia,rebita
1005,versinken::V,se scufunda,upota
1006,vergehen::V,trece,mända
1007,vergehen::V,se scurge,mända
1008,erscheinen::V,apărea,ozutadas
1009,verschwinden::V,dispărea,hajeta
1010,sinken::V,cădea,väheta
1011,sinken::V,cădea,lasktas
1012,sinken::V,coborî,väheta
1013,sinken::V,coborî,lasktas
1014,abnehmen::V,scădea,peneta
1015,abnehmen::V,descrește,peneta
1016,zunehmen::V,spori,ližaduda
1017,zunehmen::V,crește,ližaduda
1018,zunehmen::V,augmenta,ližaduda
1019,steigen::V,urca,nousta
1020,wachsen::V,crește,kazda
1021,glänzen::V,luci,loštta
1022,glänzen::V,străluci,loštta
1023,funkeln::V,scânteia,hoštta
1024,lärmen::V,face larmă,robaita
1025,läuten::V,suna,judaita
1026,klingeln::V,suna,kelotada
1027,klirren::V,zăngăni,biraita
1028,brausen::V,vui,bruncta
1029,rauschen::V,vâjâi,šobaita
1030,klingen::V,suna,heläita
1031,bellen::V,lătra,nutta
1032,heulen::V,urla,ulaita
1033,blasen::V,sufla,puhuda
1034,pfeifen::V,fluiera,pistta
1035,pfeifen::V,fluiera,vihelta
1036,schreien::V,țipa,kirkta
1037,schreien::V,țipa,kidastada
1038,stöhnen::V,geme,ohkta
1039,stöhnen::V,geme,voivotada
1040,zittern::V,tremura,säraita
1041,leben::V,trăi,eläda
1042,geboren werden::V,se naște,sünduda
1043,atmen::V,respira,henktä
1044,trinken::V,bea,joda
1045,essen::V,mânca,söda
1046,schlucken::V,înghiți,lainata
1047,müde werden::V,se obosi,väzuda
1048,müde werden::V,se obosi,šuštuda
1049,einschlafen::V,adormi,uinota
1050,schlafen::V,dormi,magata
1051,schlafen::V,dormi,nukkuda
1052,aufwachen::V,se deștepta,heraštuda
1053,aufstehen::V,fi se scula,nousta
1054,sich erholen::V,se relaxa,lebaitas
1055,sich erholen::V,se destinde,lebaitas
1056,krank werden::V,se îmbolnăvi,läžegata
1057,krank sein::V,zăcea,läžuda
1058,krank sein::V,fi bolnav,läžuda
1059,schmerzen::V,durea,kibištada
1060,husten::V,tuși,rügda
1061,genesen::V,se însănătoși,tervehtuda
1062,sterben::V,muri,kolda
1063,umkommen::V,pieri,kolda
1064,sich bewegen::V,se mișca,likkuda
1065,sich rühren::V,se mișca,likahtada
1066,sich rühren::V,se mișca,kubahtada
1067,sich erheben::V,se ridica,nousta
1068,sich setzen::V,lua loc,išttas
1069,sich setzen::V,se așeza,išttas
1070,hinfallen::V,cădea jos,langeta
1071,laufen::V,merge,kävuda
1072,laufen::V,merge pe jos,kävuda
1073,schreiten::V,păși,astta
1074,schreiten::V,păși,haškta
1075,spazierengehen::V,se plimba,kävelta
1076,eilen::V,fi se grăbi,kiruhtada
1077,sich beeilen::V,se grăbi,kiruhtada
1078,sausen::V,țâșni,fun'urta
1079,rennen::V,fugi,joksta
1080,rennen::V,alerga,joksta
1081,springen::V,sări,hüptä
1082,klettern::V,urca,libuda
1083,klettern::V,se cățăra,libuda
1084,schaukeln::V,legăna,čibuda
1085,kriechen::V,se târî,ličtas
1086,schwimmen::V,înota,ujuda
1087,tauchen::V,se scufunda,čukautas
1088,rudern::V,vâsli,souta
1089,rudern::V,lopăta,souta
1090,fahren::V,merge,ajada
1091,fahren::V,merge,ajelda
1092,fliegen::V,zbura,leta
1093,gehen::V,merge,mända
1094,gehen::V,merge,kävuda
1095,weggehen::V,se duce,päzda
1096,weggehen::V,se duce,lähtta
1097,abfahren::V,pleca,tönduda
1098,anhalten::V,se opri,seižutadas
1099,hineingehen::V,intra,mända südäimehe
1100,eintreten::V,intra,tulda
1101,kommen::V,veni,tulda
1102,ankommen::V,sosi,tulda
1103,ankommen::V,ajunge,tulda
1104,zurückkommen::V,se întoarce,pörtas
1105,bleiben::V,rămâne,jäda
1106,warten::V,aștepta,varastada
1107,erwarten::V,aștepta,varastada
1108,suchen::V,căuta,ectä
1109,finden::V,găsi,löuta
1110,versuchen::V,încerca,ladida
1111,versuchen::V,încerca,rohkaita
1112,vorbereiten::V,pregăti,vaumita
1113,lieben::V,iubi,armastada
1114,mögen::V,plăcea a,navedida
1115,lachen::V,râde,nagrda
1116,rühren::V,mișca,likutada
1117,rühren::V,înduioșa,likutada
1118,weinen::V,plânge,itkta
1119,schimpfen::V,înjura,laidas
1120,schimpfen::V,înjura,pačatada
1121,sich ärgern::V,se supăra,rändüda
1122,sich fürchten::V,se teme,varaita
1123,sich fürchten::V,fi teamă a,varaita
1124,fürchten::V,se teme de,varaita
1125,fliehen::V,fugi,pageta
1126,flüchten::V,evada,pageta
1127,flüchten::V,evada,joksta
1128,sehen::V,vedea,nähta
1129,anschauen::V,privi,kacta
1130,ansehen::V,privi,kacta
1131,hören::V,auzi,kulda
1132,zuhören::V,asculta,kundeltas
1133,probieren::V,gusta,mujada
1134,riechen::V,mirosi,rižada
1135,fühlen::V,simți,mujada
1136,fühlen::V,resimți,mujada
1137,scheinen::V,părea,näguda
1138,zu sehen sein::V,se vedea,näguda
1139,vernehmen::V,auzi,kulištada
1140,frieren::V,fi frig,kül'mdä
1141,tun::V,face,tehta
1142,können::V,ști,voida
1143,können::V,ști,mahtta
1144,können::V,putea,voida
1145,können::V,putea,mahtta
1146,wollen::V,dori,himoita
1147,wollen::V,dori,tahtoida
1148,anfangen::V,începe,zavottä
1149,anfangen::V,începe,augotada
1150,beenden::V,sfârși,loptä
1151,beenden::V,termina,loptä
1152,aufhören::V,înceta,loptas
1153,gelingen::V,reuși,lähtta
1154,gelingen::V,reuși,tehtas
1155,gelingen::V,izbuti,lähtta
1156,gelingen::V,izbuti,tehtas
1157,geraten::V,reuși,tulda
1158,öffnen::V,deschide,avaita
1159,schließen::V,închide,saubata
1160,stellen::V,pune,panda
1161,stellen::V,pune,seižutada
1162,stellen::V,așeza,panda
1163,stellen::V,așeza,seižutada
1164,setzen::V,pune,ištutada
1165,setzen::V,așeza,ištutada
1166,legen::V,pune,panda
1167,berühren::V,atinge,koskta
1168,berühren::V,atinge,käziduda
1169,verbinden::V,lega,ühtenzoitta
1170,bedecken::V,acoperi,katta
1171,bedecken::V,acoperi,peitta
1172,aufhängen::V,atârna,riputada
1173,aufhängen::V,spânzura,riputada
1174,anzünden::V,aprinde,sütutada
1175,aufheben::V,ridica,leta
1176,aufheben::V,lua de jos,leta
1177,zurücklassen::V,lăsa,jätta
1178,zurücklassen::V,lăsa în urmă,jätta
1179,verlieren::V,pierde,kadotada
1180,fallen lassen::V,scăpa,kirbotada
1181,fallen lassen::V,arunca,kirbotada
1182,machen::V,face,säta
1183,machen::V,face,tehta
1184,herstellen::V,fabrica,tehta
1185,herstellen::V,confecționa,tehta
1186,bauen::V,clădi,leta
1187,bauen::V,clădi,sauda
1188,bauen::V,construi,leta
1189,bauen::V,construi,sauda
1190,reparieren::V,repara,koheta
1191,verbessern::V,ameliora,paremboita
1192,verbessern::V,îmbunătăți,paremboita
1193,ändern::V,schimba,vajehtada
1194,ändern::V,modifica,vajehtada
1195,graben::V,săpa,kaida
1196,graben::V,săpa,čongoida
1197,beugen::V,curba,koverta
1198,biegen::V,îndoi,painda
1199,biegen::V,încovoia,painda
1200,drehen::V,învârti,punotada
1201,wenden::V,întoarce,käta
1202,wenden::V,întoarce,kärauta
1203,umdrehen::V,învârti,käta
1204,umdrehen::V,întoarce,käta
1205,heben::V,ridica,leta
1206,hochheben::V,ridica,libutada
1207,ergreifen::V,lua,tabata
1208,ergreifen::V,apuca,tabata
1209,halten::V,ține,pidada
1210,drücken::V,apăsa,painda
1211,drücken::V,strânge,painda
1212,schieben::V,împinge,žigutada
1213,kratzen::V,zgâria,künstä
1214,lecken::V,linge,nolda
1215,beißen::V,mușca,purda
1216,beißen::V,mușca,hambastada
1217,abreißen::V,rupe,ratketa
1218,abreißen::V,smulge,ratketa
1219,abschneiden::V,scurta,čapata
1220,abschneiden::V,scurta,leikata
1221,binden::V,lega,sidoda
1222,stecken::V,pune,čokaita
1223,brechen::V,rupe,katkaita
1224,brechen::V,frânge,katkaita
1225,klopfen::V,ciocăni,kolkotada
1226,hauen::V,lovi,löda
1227,kleben::V,lipi,klejata
1228,reiben::V,freca,hosta
1229,reiben::V,freca,törkita
1230,reiben::V,freca,jorotada
1231,reiben::V,fricționa,hosta
1232,reiben::V,fricționa,törkita
1233,reiben::V,fricționa,jorotada
1234,streichen::V,unge,voita
1235,schleifen::V,ascuți,hijoida
1236,schleifen::V,ascuți,teravzoitta
1237,schneiden::V,tăia,leikata
1238,rütteln::V,zgâlțâi,heilutada
1239,schütteln::V,scutura,pudištada
1240,schwenken::V,agita,maihutada
1241,schütten::V,vărsa,valada
1242,füllen::V,umple,täutta
1243,einwickeln::V,înveli,kärdä
1244,einwickeln::V,înfășura,kärdä
1245,tragen::V,căra,kantta
1246,tragen::V,căra,kandišta
1247,schleppen::V,târî,vedätada
1248,ziehen::V,trage,vedada
1249,aufbewahren::V,păstra,kaita
1250,aufbewahren::V,conserva,kaita
1251,werfen::V,arunca,čuta
1252,werfen::V,arunca,tactä
1253,fangen::V,prinde,püta
1254,packen::V,apuca,tabata
1255,verstecken::V,ascunde,peitta
1256,teilen::V,împărți,jagada
1257,schicken::V,trimite,oigeta
1258,bringen::V,aduce,veda
1259,hinzufügen::V,adăuga,ližata
1260,bekommen::V,obține,sada
1261,bekommen::V,dobândi,sada
1262,erhalten::V,primi,sada
1263,erhalten::V,căpăta,sada
1264,nehmen::V,lua,otta
1265,wählen::V,opta,valita
1266,wählen::V,alege,valita
1267,auswählen::V,selecta,valita
1268,bewahren::V,păstra,kaita
1269,behindern::V,stingheri,telustada
1270,verderben::V,strica,travida
1271,beschädigen::V,strica,satatada
1272,zerbrechen::V,rupe,mureta
1273,zerbrechen::V,frânge,mureta
1274,zerreißen::V,rupe,rebitada
1275,zerreißen::V,sfâșia,rebitada
1276,zerstören::V,distruge,mureta
1277,verbrennen::V,arde,poltta
1278,verbrennen::V,incendia,poltta
1279,geben::V,da,antta
1280,reichen::V,întinde,antta
1281,schenken::V,dărui,lahjoita
1282,versprechen::V,făgădui,toivotada
1283,wünschen::V,ura,toivotada
1284,loben::V,lăuda,kitta
1285,küssen::V,săruta,tervehtada
1286,wiegen::V,legăna,likutada
1287,zudecken::V,acoperi,katta
1288,wecken::V,trezi,noustatada
1289,wecken::V,deștepta,noustatada
1290,zeigen::V,arăta,ozutada
1291,führen::V,călăuzi,astutada
1292,lehren::V,preda,opeta
1293,lehren::V,învăța,opeta
1294,unterrichten::V,învăța,opeta
1295,unterrichten::V,instrui,opeta
1296,aufziehen::V,crește,kazvatada
1297,leiten::V,duce,ohjata
1298,leiten::V,conduce,ohjata
1299,antreiben::V,împinge,rigehtoitta
1300,antreiben::V,încuraja,rigehtoitta
1301,lassen::V,pune pe să,käskta
1302,einladen::V,invita,kucta
1303,vereinigen::V,uni,ühtenzoitta
1304,vereinigen::V,întruni,ühtenzoitta
1305,besuchen::V,vizita,rižada
1306,besuchen::V,face o vizită,rižada
1307,treffen::V,întâlni,vastata
1308,sich versammeln::V,se aduna,kägeta
1309,sich versammeln::V,se aduna,sätas
1310,spielen::V,se juca,väta
1311,singen::V,cânta,pajatada
1312,tanzen::V,dansa,kargaita
1313,sich trennen::V,se separa,erigata
1314,sich trennen::V,se despărți,erigata
1315,verlassen::V,părăsi,jätta
1316,verlassen::V,abandona,jätta
1317,retten::V,salva,päzutada
1318,bewachen::V,păzi,varjoita
1319,schützen::V,ocroti,kaita
1320,schützen::V,proteja,kaita
1321,verteidigen::V,apăra,kaita
1322,sich schlagen::V,se bate,torata
1323,schießen::V,trage,ampta
1324,siegen::V,birui,vägestada
1325,siegen::V,învinge,vägestada
1326,ärgern::V,supăra,verdutada
1327,ärgern::V,supăra,rändütada
1328,schlagen::V,lovi,löda
1329,schlagen::V,lovi,iškta
1330,treten::V,călca,peksta
1331,treten::V,călca,topsta
1332,stechen::V,înțepa,pystiä
1333,stechen::V,împunge,pystiä
1334,stoßen::V,împinge,iškta
1335,stoßen::V,împinge,pudištada
1336,stehlen::V,fura,vargastada
1337,stören::V,deranja,keskustada
1338,belästigen::V,importuna,tartuteldas
1339,verbergen::V,ascunde,katelda
1340,täuschen::V,amăgi,manitada
1341,betrügen::V,înșela,manitada
1342,töten::V,omorî,rikta
1343,töten::V,omorî,surmita
1344,wohnen::V,sta,eläda
1345,wohnen::V,locui,eläda
1346,arbeiten::V,lucra,rata
1347,sammeln::V,aduna,kogota
1348,sammeln::V,colecționa,kogota
1349,pflücken::V,culege,poimda
1350,jagen::V,vâna,mecata
1351,fischen::V,pescui,kalatada
1352,fassen::V,prinde,tabata
1353,hüten::V,paște,paimeta
1354,treiben::V,mână,ajada
1355,anbinden::V,lega,küttestada
1356,anbinden::V,lega,sidoda
1357,füttern::V,da de mâncare,sötta
1358,melken::V,mulge,lüpsta
1359,hacken::V,toca,sauda
1360,hacken::V,sparge,sauda
1361,gießen::V,uda,valada
1362,reifen::V,pârgui,küpseta
1363,zubereiten::V,găti,vaumištada
1364,kochen::V,găti,keitta
1365,backen::V,coace,paštta
1366,braten::V,coace,žarda
1367,umrühren::V,mesteca,segoitada
1368,stricken::V,împleti,kudoda
1369,nähen::V,coase,ombelta
1370,färben::V,vopsi,mujutada
1371,färben::V,colora,mujutada
1372,reinigen::V,curăți,puhtastada
1373,waschen::V,spăla,pesta
1374,abwischen::V,șterge,pühktä
1375,spülen::V,clăti,huhtoida
1376,fegen::V,mătura,pühkta
1377,kehren::V,mătura,uhoita
1378,baden::V,se scălda,kül'ptäs
1379,sich waschen::V,se spăla,pestas
1380,ausziehen::V,și scoate,riičta
1381,ausziehen::V,și scoate,rušta
1382,anziehen::V,îmbrăca,panda päle
1383,anziehen::V,îmbrăca,panda kädehe
1384,anziehen::V,îmbrăca,panda jaugha
1385,sich anziehen::V,se îmbrăca,sobdas
1386,kämmen::V,pieptăna,harjata
1387,schmücken::V,împodobi,čomitada
1388,sagen::V,zice,sanuda
1389,sagen::V,spune,sanuda
1390,sprechen::V,vorbi,pagišta
1391,reden::V,vorbi,pagišta
1392,reden::V,discuta,pagišta
1393,sich unterhalten::V,conversa,lodaita
1394,sich unterhalten::V,sta de vorbă,lodaita
1395,fragen::V,întreba,küzuda
1396,bitten::V,ruga,pakita
1397,erzählen::V,spune,sanuda
1398,erzählen::V,spune,starinoita
1399,erzählen::V,povesti,sanuda
1400,erzählen::V,povesti,starinoita
1401,mitteilen::V,comunica,tedotada
1402,mitteilen::V,înștiința,tedotada
1403,nennen::V,numi,nimitada
1404,nennen::V,chema,nimitada
1405,rufen::V,chema,kucta
1406,prahlen::V,se făli,kittäs
1407,übersetzen::V,traduce,käta
1408,denken::V,gândi,meletada
1409,glauben::V,crede,uskta
1410,bemerken::V,observa,homaita
1411,erkennen::V,cunoaște,tundištada
1412,erkennen::V,recunoaște,tundištada
1413,begreifen::V,pricepe,tabata
1414,begreifen::V,înțelege,tabata
1415,verstehen::V,înțelege,el'geta
1416,verstehen::V,înțelege,toimetada
1417,lernen::V,învăța,opetas
1418,wissen::V,ști,teta
1419,sich erinnern an::V,a-și aminti de,johtutada
1420,vergessen::V,uita,unohtada
1421,messen::V,măsura,märita
1422,zählen::V,număra,lugeda
1423,rechnen::V,calcula,lugeda
1424,lesen::V,citi,lugeda
1425,malen::V,picta,pirta
1426,zeichnen::V,desena,pirta
1427,schreiben::V,scrie,kirjutada
1428,besitzen::V,avea,omištada
1429,besitzen::V,poseda,omištada
1430,kaufen::V,cumpăra,ostta
1431,verkaufen::V,vinde,möda
1432,bezahlen::V,plăti,maksta
1433,bezahlen::V,achita,maksta
1434,zahlen::V,plăti,maksta
1435,beherrschen::V,stăpâni,valdoita
1436,ertragen::V,răbda,tirpta
1437,ertragen::V,suporta,tirpta
