,Concept_ID,de,os
731,vorwärts::ADV,vorwärts,размӕ
732,rückwärts::ADV,rückwärts,фӕстӕмӕ
733,zurück::ADV,zurück,фӕстӕмӕ
734,unten::ADV,unten,дæлæ
735,unten::ADV,unten,дæлейы
736,unten::ADV,unten,бынæй
737,hinab::ADV,hinab,дӕлӕмӕ
738,hinab::ADV,hinab,уырдыгмӕ
739,oben::ADV,oben,уӕле
740,hinauf::ADV,hinauf,уӕлӕмӕ
741,überall::ADV,überall,алыран
742,überall::ADV,überall,алкæм
743,überall::ADV,überall,кæмдæриддæр
744,nicht::ADV,nicht,нӕ
745,ein wenig::ADV,ein wenig,чысыл
746,kaum::ADV,kaum,цъус
747,sehr::ADV,sehr,тынг
748,sehr::ADV,sehr,иттӕг
749,so::ADV,so,афтӕ
750,noch::ADV,noch,ма
751,nur::ADV,nur,канд
752,nur::ADV,nur,ӕрмӕст
753,schon::ADV,schon,нырид
754,wieder::ADV,wieder,ногӕй
755,vergebens::ADV,vergebens,дзæгъæлы
756,vergebens::ADV,vergebens,уæгъды
757,vergebens::ADV,vergebens,æнæхъуаджы
758,vor::PRP,vor,разы
759,hinter::PRP,hinter,фӕстӕ
760,unter::PRP,unter,бын
761,durch::PRP,durch,æхсæнты
762,neben::PRP,neben,цур
763,zwischen::PRP,zwischen,астӕу
764,wegen::PRP,wegen,тыххай
765,dies::PRN,dies,ай
766,das::PRN,das,уый
767,alles::PRN,alles,алцы
768,alles::PRN,alles,æппæтдæр
769,alles::PRN,alles,иууылдӕр
770,ich::PRN,ich,æз
771,du::PRN,du,ды
772,er::PRN,er,уый
773,wir::PRN,wir,мах
774,ihr::PRN,ihr,сымах
775,sie::PRN,sie,уыдон
776,was::FPRN,was,цы
777,wer::FPRN,wer,чи
778,wo::FADV,wo,кӕм
779,wohin::FADV,wohin,кӕдӕм
780,wie::FADV,wie,куыд
781,warum::FADV,warum,цӕмӕн
782,wieviel::FNUM,wieviel,цал
783,eins::NUM,eins,иу
784,zwei::NUM,zwei,дыууӕ
785,drei::NUM,drei,ӕртӕ
786,vier::NUM,vier,цыппар
787,fünf::NUM,fünf,фондз
788,sechs::NUM,sechs,ӕхсӕз
789,sieben::NUM,sieben,авд
790,acht::NUM,acht,аст
791,neun::NUM,neun,фараст
792,zehn::NUM,zehn,дӕс
793,elf::NUM,elf,иуæндæс
794,zwölf::NUM,zwölf,дыууадæс
795,zwanzig::NUM,zwanzig,дыууын
796,dreißig::NUM,dreißig,æртын
797,dreißig::NUM,dreißig,дæсæмæссæдз
798,vierzig::NUM,vierzig,цыппор
799,vierzig::NUM,vierzig,цыппур
800,vierzig::NUM,vierzig,дыууиссæдзы
801,fünfzig::NUM,fünfzig,фӕндзай
802,sechzig::NUM,sechzig,æхсай
803,sechzig::NUM,sechzig,æртиссæдзы
804,siebzig::NUM,siebzig,æвдай
805,siebzig::NUM,siebzig,дæс æмæ æртиссæдзы
806,achtzig::NUM,achtzig,цыппарыссæдзы
807,achtzig::NUM,achtzig,æстай
808,neunzig::NUM,neunzig,нæуæдз
809,neunzig::NUM,neunzig,дæс æмæ цыппарыссæдзы
810,hundert::NUM,hundert,сӕдӕ
811,tausend::NUM,tausend,мин
812,und::CNJ,und,ӕмӕ
813,oder::CNJ,oder,кӕнӕ
814,stehen::V,stehen,лӕууын
815,sitzen::V,sitzen,бадын
816,liegen::V,liegen,хуыссын
817,hängen::V,hängen,ауыгъд уын
818,werden::V,werden,суӕвын
819,passieren::V,passieren,æрцæуын
820,beginnen::V,beginnen,райдайын
821,enden::V,enden,фæуын
822,wechseln::V,wechseln,ивын
823,aufgehen[Sonne]::V,aufgehen,скæсын
824,untergehen[Sonne]::V,untergehen, аныгуылын
825,scheinen[Sonne]::V,scheinen,рухс кӕнын
826,donnern::V,donnern,нæрын
827,wehen::V,wehen,дымын
828,strömen::V,strömen,кӕлын
829,fließen::V,fließen,цæуын
830,fließen::V,fließen,уайын
831,fließen::V,fließen,кæлын
832,sich drehen::V,sich drehen,зилын
833,schwanken::V,schwanken,æнкъуысын
834,schwingen::V,schwingen,æнкъуысын
835,schwingen::V,schwingen,змæлын
836,fallen::V,fallen,хауын
837,brennen::V,brennen,судзын
838,rauchen::V,rauchen,фæздæг кæнын
839,regnen::V,regnen,уарын
840,gefrieren::V,gefrieren,сӕлын
841,tauen::V,tauen,стайын
842,schmelzen::V,schmelzen,тайын
843,trocknen::V,trocknen,хус кæнын
844,sieden::V,sieden,фыцын
845,faulen::V,faulen,ӕмбийын
846,verfaulen::V,verfaulen,бамбийын
847,reißen::V,reißen,скъуийын
848,versinken::V,versinken,дӕлдон_кӕнын
849,vergehen::V,vergehen,аивгъуийын
850,erscheinen::V,erscheinen,разынын
851,verschwinden::V,verschwinden,фæтары уын
852,verschwinden::V,verschwinden,фæдæлдзæх уын
853,verschwinden::V,verschwinden,фесæфын
854,verschwinden::V,verschwinden,æрбайсæфын
855,sinken::V,sinken,дæлæмæ æрхауын
856,abnehmen::V,abnehmen,фæкъаддæр уын
857,abnehmen::V,abnehmen,фæцух уын
858,zunehmen::V,zunehmen,фæфылдæр уын
859,zunehmen::V,zunehmen,сбирæ уын
860,zunehmen::V,zunehmen,сахадын
861,steigen::V,steigen,сыстын
862,wachsen::V,wachsen,рӕзын
863,glänzen::V,glänzen,ӕрттивын
864,funkeln::V,funkeln,тыбар-тыбур_кӕнын
865,lärmen::V,lärmen,хъæлæба кæнын
866,läuten::V,läuten,цæгъдын
867,klingeln::V,klingeln,цæгъдын
868,klirren::V,klirren,дзыгъал-мыгъул кæнын
869,klirren::V,klirren,дзæгъ-дзæгъ кæнын
870,brausen::V,brausen,абухын
871,rauschen::V,rauschen,
872,klingen::V,klingen,зæлын
873,klingen::V,klingen,азæлын
874,klingen::V,klingen,хъуысын
875,bellen::V,bellen,рæйын
876,heulen::V,heulen,ниуын
877,blasen::V,blasen,фу кӕнын
878,pfeifen::V,pfeifen,æхситт кæнын
879,pfeifen::V,pfeifen,къуыззитт кæнын
880,schreien::V,schreien,хъӕр кӕнын
881,stöhnen::V,stöhnen,хъæрзын
882,stöhnen::V,stöhnen,дзыназын
883,zittern::V,zittern,ризын
884,leben::V,leben,цӕрын
885,geboren werden::V,geboren werden,райгуырын
886,atmen::V,atmen,улӕфын
887,trinken::V,trinken,нуазын
888,essen::V,essen,хӕрын
889,schlucken::V,schlucken,ныхъуырын
890,müde werden::V,müde werden,бафæллайын
891,müde werden::V,müde werden,бафæлмæцын
892,müde werden::V,müde werden,сфæлмæцын
893,einschlafen::V,einschlafen,бафынæй уын
894,schlafen::V,schlafen,хуыссын
895,schlafen::V,schlafen,фынӕй кӕнын
896,aufwachen::V,aufwachen,райхъал уын
897,aufstehen::V,aufstehen,стын
898,sich erholen::V,sich erholen,фæллад уадзын
899,sich erholen::V,sich erholen,улæфын
900,krank werden::V,krank werden,фӕрынчын уын
901,krank sein::V,krank sein,сӕйын
902,schmerzen::V,schmerzen,риссын
903,husten::V,husten,хуыфын
904,genesen::V,genesen,сдзæбæх уын
905,genesen::V,genesen,рандидзын
906,genesen::V,genesen,сæндидзын
907,sterben::V,sterben,мӕлын
908,umkommen::V,umkommen,фесæфын
909,umkommen::V,umkommen,байсæфын
910,umkommen::V,umkommen,бабын уын
911,umkommen::V,umkommen,мард фæуын
912,sich bewegen::V,sich bewegen,тæлфын
913,sich bewegen::V,sich bewegen,цæуын
914,sich rühren::V,sich rühren,змӕлын
915,sich erheben::V,sich erheben,стын
916,sich setzen::V,sich setzen,сбадын
917,hinfallen::V,hinfallen,ӕрхауын
918,laufen::V,laufen,цӕуын
919,laufen::V,laufen,рацу-бацу_кӕнын
920,schreiten::V,schreiten,къахдзæф кæнын
921,schreiten::V,schreiten,санчъех кæнын
922,schreiten::V,schreiten,цæуын
923,spazierengehen::V,spazierengehen,озер кæнын
924,spazierengehen::V,spazierengehen,тезгъо кæнын
925,eilen::V,eilen,тагъд кæнын
926,eilen::V,eilen,тындзын
927,sich beeilen::V,sich beeilen,тагъд кæнын
928,sich beeilen::V,sich beeilen,тындзын
929,sausen::V,sausen,уайын
930,sausen::V,sausen,тæхын
931,rennen::V,rennen,згъорын
932,springen::V,springen,гæпп кæнын
933,springen::V,springen,сæррæтт кæнын
934,springen::V,springen,лиуырын
935,klettern::V,klettern,хилын
936,schaukeln::V,schaukeln,хецъро кæнын
937,schaukeln::V,schaukeln,херыйыл бадын
938,kriechen::V,kriechen,бырын
939,schwimmen::V,schwimmen,ленк кӕнын
940,tauchen::V,tauchen,ныгъуылын
941,rudern::V,rudern,бæлæгъ тæрын
942,rudern::V,rudern,чема тæрын
943,fahren::V,fahren,цӕуын
944,fliegen::V,fliegen,тӕхын
945,gehen::V,gehen,цӕуын
946,weggehen::V,weggehen,ацӕуын
947,abfahren::V,abfahren,араст уын
948,anhalten::V,anhalten,æрлæууын
949,hineingehen::V,hineingehen,мидæмæ цæуын
950,eintreten::V,eintreten,бацӕуын
951,kommen::V,kommen,æрцæуын
952,ankommen::V,ankommen,æрцæуын
953,zurückkommen::V,zurückkommen,раздæхын
954,zurückkommen::V,zurückkommen,фæстæмæ_раздæхын
955,zurückkommen::V,zurückkommen,æрбаздæхын
956,zurückkommen::V,zurückkommen,аздæхын
957,bleiben::V,bleiben,лӕууын
958,warten::V,warten,ӕнхъӕлмӕ кӕсын
959,erwarten::V,erwarten,ӕнхъӕлмӕ кӕсын
960,suchen::V,suchen,агурын
961,finden::V,finden,ссарын
962,versuchen::V,versuchen,фӕлварын
963,vorbereiten::V,vorbereiten,бацаттæ кæнын
964,vorbereiten::V,vorbereiten,æрæввонг кæнын
965,lieben::V,lieben,уарзын
966,mögen::V,mögen,зæрдæмæ цæуын
967,lachen::V,lachen,худын
968,rühren::V,rühren,зæрдæ суынгæг кæнын
969,weinen::V,weinen,кӕуын
970,schimpfen::V,schimpfen,æлгъитын
971,sich ärgern::V,sich ärgern,мæсты кæнын
972,sich fürchten::V,sich fürchten,тæрсын
973,fürchten::V,fürchten,тæрсын
974,fliehen::V,fliehen,лидзын
975,flüchten::V,flüchten,алидзын
976,sehen::V,sehen,уынын
977,anschauen::V,anschauen,акӕсын
978,ansehen::V,ansehen,кӕсын
979,hören::V,hören,хъусын
980,zuhören::V,zuhören,хъусын
981,probieren::V,probieren,уынын
982,probieren::V,probieren,аходын
983,riechen::V,riechen,смудын
984,fühlen::V,fühlen,ӕнкъарын
985,scheinen::V,scheinen,зынын
986,zu sehen sein::V,zu sehen sein,зынын
987,vernehmen::V,vernehmen,фехъусын
988,frieren::V,frieren,сийын
989,tun::V,tun,кӕнын
990,können::V,können,фӕразын
991,wollen::V,wollen,фӕндын
992,anfangen::V,anfangen,райдайын
993,beenden::V,beenden,фӕуын
994,aufhören::V,aufhören,банцайын
995,aufhören::V,aufhören,фенцайын
996,gelingen::V,gelingen,бантысын
997,geraten::V,geraten,разынын
998,öffnen::V,öffnen,гом кӕнын
999,schließen::V,schließen,ӕхгӕнын
1000,stellen::V,stellen,ӕвӕрын
1001,setzen::V,setzen,сбадын кӕнын
1002,legen::V,legen,ӕрӕвӕрын
1003,berühren::V,berühren,агайын
1004,verbinden::V,verbinden,бӕттын
1005,bedecken::V,bedecken,ӕмбӕрзын
1006,aufhängen::V,aufhängen,ауындзын
1007,anzünden::V,anzünden,ссудзын
1008,aufheben::V,aufheben,сисын
1009,zurücklassen::V,zurücklassen,ныууадзын
1010,verlieren::V,verlieren,фесафын
1011,fallen lassen::V,fallen lassen,ӕрӕппарын
1012,fallen lassen::V,fallen lassen,къухтӕй феуӕгъд кӕнын
1013,machen::V,machen,саразын
1014,herstellen::V,herstellen,сцæттæ кæнын
1015,herstellen::V,herstellen,саразын
1016,bauen::V,bauen,амайын
1017,reparieren::V,reparieren,æмпъузын
1018,reparieren::V,reparieren,цалцæг кæнын
1019,verbessern::V,verbessern,фæхуыздæр кæнын
1020,ändern::V,ändern,аивын
1021,graben::V,graben,къахын
1022,beugen::V,beugen,æркъæдз кæнын
1023,beugen::V,beugen,æртасын кæнын
1024,biegen::V,biegen,тасын кӕнын
1025,drehen::V,drehen,здухын
1026,wenden::V,wenden,афæлдахын
1027,wenden::V,wenden,рафæлдахын
1028,umdrehen::V,umdrehen,афæлдахын
1029,heben::V,heben,сдарын
1030,heben::V,heben,схæцын
1031,hochheben::V,hochheben,уæлæмæ хæцын
1032,ergreifen::V,ergreifen,фӕлӕбурын
1033,halten::V,halten,дарын
1034,drücken::V,drücken,æлхъивын
1035,drücken::V,drücken,хæцын
1036,schieben::V,schieben,схойын
1037,kratzen::V,kratzen,хафын
1038,lecken::V,lecken,сдæрын
1039,beißen::V,beißen,хæцын
1040,abreißen::V,abreißen,ратонын
1041,abschneiden::V,abschneiden,ралыг кӕнын
1042,binden::V,binden,бабӕттын
1043,stecken::V,stecken,ныссадзын
1044,brechen::V,brechen,асæттын
1045,brechen::V,brechen,басæттын
1046,brechen::V,brechen,ныссæттын
1047,klopfen::V,klopfen,хойын
1048,klopfen::V,klopfen,гуыпп-гуыпп кæнын
1049,klopfen::V,klopfen,къуырцц-къуырцц кæнын
1050,hauen::V,hauen,цӕвын
1051,hauen::V,hauen,нӕмын
1052,kleben::V,kleben,ныхасын
1053,kleben::V,kleben,æндадзын
1054,reiben::V,reiben,сӕрфын
1055,reiben::V,reiben,хафын
1056,streichen::V,streichen,байсæрдын
1057,streichen::V,streichen,сахорын
1058,schleifen::V,schleifen,ссын
1059,schleifen::V,schleifen,цыргъ кӕнын
1060,schneiden::V,schneiden,кӕрдын
1061,rütteln::V,rütteln,æнкъусын
1062,schütteln::V,schütteln,уигъын
1063,schwenken::V,schwenken,тилын
1064,schwenken::V,schwenken,уигъын
1065,schütten::V,schütten,ныккӕнын
1066,füllen::V,füllen,байдзаг кæнын
1067,einwickeln::V,einwickeln,батухын
1068,tragen::V,tragen,хӕссын
1069,schleppen::V,schleppen,ласын
1070,ziehen::V,ziehen,ласын
1071,aufbewahren::V,aufbewahren,æвæрын
1072,werfen::V,werfen,зыввытт кӕнын
1073,fangen::V,fangen,ӕрцахсын
1074,packen::V,packen,рацахсын
1075,verstecken::V,verstecken,æмбæхсын
1076,verstecken::V,verstecken,нымæхсын
1077,teilen::V,teilen,уарын
1078,schicken::V,schicken,ӕрвитын
1079,bringen::V,bringen,æрхæссын
1080,bringen::V,bringen,æрбахæссын
1081,hinzufügen::V,hinzufügen,ӕфтауын
1082,bekommen::V,bekommen,ссарын
1083,bekommen::V,bekommen,сфæрæз кæнын
1084,bekommen::V,bekommen,самал кæнын
1085,erhalten::V,erhalten,райсын
1086,nehmen::V,nehmen,райсын
1087,wählen::V,wählen,равзарын
1088,auswählen::V,auswählen,авзарын
1089,bewahren::V,bewahren,бавæрын
1090,bewahren::V,bewahren,нывæрын
1091,behindern::V,behindern,цæлхдур æвæрын
1092,behindern::V,behindern,ныхдур æвæрын
1093,behindern::V,behindern,къуылымпы кæнын
1094,behindern::V,behindern,хъыг дарын
1095,verderben::V,verderben,фесафын
1096,beschädigen::V,beschädigen,халын
1097,zerbrechen::V,zerbrechen,асӕттын
1098,zerreißen::V,zerreißen,аскъуынын
1099,zerstören::V,zerstören,фехалын
1100,verbrennen::V,verbrennen,басудзын
1101,geben::V,geben,дӕттын
1102,reichen::V,reichen,адæттын
1103,schenken::V,schenken,лæвар кæнын
1104,versprechen::V,versprechen,дзырд раттын
1105,versprechen::V,versprechen,зӕрдӕ бавӕрын
1106,wünschen::V,wünschen,зæрдæ зæгъы
1107,loben::V,loben,раппӕлын
1108,küssen::V,küssen,пъа кæнын
1109,küssen::V,küssen,ба кæнын
1110,wiegen::V,wiegen,узын
1111,zudecken::V,zudecken,бамбӕрзын
1112,wecken::V,wecken,райхъал кӕнын
1113,zeigen::V,zeigen,амонын
1114,führen::V,führen,кӕнын
1115,führen::V,führen,фæкæнын
1116,lehren::V,lehren,ахуыр кæнын
1117,unterrichten::V,unterrichten,ахуыр кæнын
1118,aufziehen::V,aufziehen,хъомыл кӕнын
1119,leiten::V,leiten,разамынд дӕттын
1120,antreiben::V,antreiben,тагъд кæнын
1121,antreiben::V,antreiben,рог кæнын
1122,lassen::V,lassen,кæнын
1123,einladen::V,einladen,ӕрхонын
1124,einladen::V,einladen,ӕрбахонын
1125,vereinigen::V,vereinigen,баиу кӕнын
1126,besuchen::V,besuchen,абæрæг кæнын
1127,besuchen::V,besuchen,бабæрæг кæнын
1128,besuchen::V,besuchen,бауайын
1129,treffen::V,treffen,фембæлын
1130,sich versammeln::V,sich versammeln,æрæмбырд уын
1131,spielen::V,spielen,хъазын
1132,singen::V,singen,зарын
1133,tanzen::V,tanzen,кафын
1134,sich trennen::V,sich trennen,фæйнæрдæм фæцæуын айхæлын
1135,verlassen::V,verlassen,ныууадзын
1136,retten::V,retten,фервӕзын кӕнын
1137,bewachen::V,bewachen,хъахъхъӕнын
1138,schützen::V,schützen,хъахъхъӕнын
1139,verteidigen::V,verteidigen,бахизын
1140,sich schlagen::V,sich schlagen,хыл кæнын
1141,schießen::V,schießen,ӕхсын
1142,siegen::V,siegen,басӕттын
1143,siegen::V,siegen,фӕуӕлахиз уӕвын
1144,ärgern::V,ärgern,мӕсты кӕнын
1145,schlagen::V,schlagen,ныццæвын
1146,treten::V,treten,
1147,stechen::V,stechen,фæрæхойын
1148,stoßen::V,stoßen,риуыгъын
1149,stehlen::V,stehlen,давын
1150,stören::V,stören,хъыгдарын
1151,belästigen::V,belästigen,хъыгдарын
1152,verbergen::V,verbergen,бамбӕхсын
1153,verbergen::V,verbergen,басусӕг кӕнын
1154,täuschen::V,täuschen,фӕливын
1155,täuschen::V,täuschen,асайын
1156,betrügen::V,betrügen,асайын
1157,töten::V,töten,амарын
1158,wohnen::V,wohnen,цӕрын
1159,arbeiten::V,arbeiten,кусын
1160,sammeln::V,sammeln,æртонын
1161,pflücken::V,pflücken,тонын
1162,jagen::V,jagen,цуан кæнын
1163,fischen::V,fischen,кæсаг ахсын æнгуырæй
1164,fischen::V,fischen,æнгуыр дарын
1165,fassen::V,fassen,ӕрцахсын
1166,hüten::V,hüten,хизын
1167,treiben::V,treiben,скъӕрын
1168,anbinden::V,anbinden,бабæттын
1169,anbinden::V,anbinden,æрбæттын
1170,füttern::V,füttern,холлаг дæттын
1171,füttern::V,füttern,холлаг æвæрын
1172,füttern::V,füttern,дарын
1173,melken::V,melken,дуцын
1174,hacken::V,hacken,кæрдын
1175,hacken::V,hacken,лыгтæ кæнын
1176,gießen::V,gießen,бакалын
1177,reifen::V,reifen,срæгъæд уын
1178,reifen::V,reifen,сцæттæ уын
1179,zubereiten::V,zubereiten,сцӕттӕ кӕнын
1180,kochen::V,kochen,фыцын
1181,backen::V,backen,фыцын
1182,braten::V,braten,цурын
1183,umrühren::V,umrühren,ахæццæ кæнын
1184,umrühren::V,umrühren,азмæнтын
1185,umrühren::V,umrühren,астауын
1186,stricken::V,stricken,кæнын
1187,stricken::V,stricken,бийын
1188,nähen::V,nähen,хуыйын
1189,färben::V,färben,ахорын
1190,reinigen::V,reinigen,ссыгъдæг кæнын
1191,reinigen::V,reinigen,ныссыгъдæг кæнын
1192,reinigen::V,reinigen,ныссæрфын
1193,waschen::V,waschen,ӕхсын
1194,abwischen::V,abwischen,сӕрфын
1195,spülen::V,spülen,æнхъæвзын
1196,fegen::V,fegen,мӕрзын
1197,kehren::V,kehren,мӕрзын
1198,baden::V,baden,хи найын
1199,sich waschen::V,sich waschen,хи æхсын
1200,ausziehen::V,ausziehen,ласын
1201,anziehen::V,anziehen,скæнын
1202,sich anziehen::V,sich anziehen,дзаума скæнын
1203,sich anziehen::V,sich anziehen,дарæс скæнын
1204,kämmen::V,kämmen,ныффасын
1205,kämmen::V,kämmen,æрфасын
1206,schmücken::V,schmücken,фӕлындын
1207,sagen::V,sagen,зæгъын
1208,sprechen::V,sprechen,дзурын
1209,reden::V,reden,ныхас кӕнын
1210,sich unterhalten::V,sich unterhalten,ныхас кæнын
1211,fragen::V,fragen,фӕрсын
1212,bitten::V,bitten,курын
1213,erzählen::V,erzählen,радзурын
1214,erzählen::V,erzählen,ратаурæгъ кæнын
1215,mitteilen::V,mitteilen,фехъусын кæнын
1216,nennen::V,nennen,хонын
1217,rufen::V,rufen,сидын
1218,prahlen::V,prahlen,ӕппӕлын
1219,übersetzen::V,übersetzen,ратæлмац кæнын
1220,denken::V,denken,ӕнхъӕлын
1221,denken::V,denken,хъуыды кӕнын
1222,glauben::V,glauben,уырнын
1223,bemerken::V,bemerken,фенын
1224,erkennen::V,erkennen,базонын
1225,begreifen::V,begreifen,ӕмбарын
1226,begreifen::V,begreifen,бамбарын
1227,verstehen::V,verstehen,
1228,lernen::V,lernen,ахуыр кӕнын
1229,wissen::V,wissen,зонын
1230,sich erinnern an::V,sich erinnern an,зæрдыл æрлæууын
1231,sich erinnern an::V,sich erinnern an,æрымысын
1232,sich erinnern an::V,sich erinnern an,æрбаймысын
1233,sich erinnern an::V,sich erinnern an,æрхъуыды кæнын
1234,vergessen::V,vergessen,ферох кæнын
1235,vergessen::V,vergessen,айрох кæнын
1236,messen::V,messen,барын
1237,zählen::V,zählen,нымайын
1238,rechnen::V,rechnen,хынцын
1239,lesen::V,lesen,кӕсын
1240,lesen::V,lesen,фӕрсын
1241,malen::V,malen,ныв кӕнын
1242,zeichnen::V,zeichnen,ныв кӕнын
1243,schreiben::V,schreiben,фыссын
1244,besitzen::V,besitzen,хицау уын
1245,kaufen::V,kaufen,балхӕнын
1246,verkaufen::V,verkaufen,уӕй кӕнын
1247,bezahlen::V,bezahlen,бафидын
1248,zahlen::V,zahlen,фидын
1249,beherrschen::V,beherrschen,æлдариуæг кæнын
1250,ertragen::V,ertragen,бавзарын
