,Concept_ID,mdf,fi
794,gestern::ADV,ися́к,eilen
795,einst::ADV,весть,aikanaan
796,einst::ADV,мзя́рда-бди,aikanaan
797,damals::ADV,эста,silloin
798,damals::ADV,эста,siihen aikaan
799,danach::ADV,меле,sen jälkeen
800,vorher::ADV,инголи,ennen
801,zuerst::ADV,ва́сенда,ensin
802,zuerst::ADV,ва́сенда,ensiksi
803,einmal::ADV,весть,kerran
804,manchmal::ADV,лия́ста,joskus
805,manchmal::ADV,ко́ста-ко́ста,joskus
806,oft::ADV,си́деста,usein
807,immer::ADV,фалу,aina
808,immer::ADV,най,aina
809,niemals::ADV,аф мзя́рдонга,ei koskaan
810,hier::ADV,тяса,tässä
811,hier::ADV,тяса,täällä
812,hierhin::ADV,сей,tähän
813,hierhin::ADV,тяза,tähän
814,von hier::ADV,тя́ста,tästä
815,von hier::ADV,тя́ста,täältä
816,dort::ADV,тоса,siinä
817,dort::ADV,тоса,siellä
818,dorthin::ADV,тов,sinne
819,dorthin::ADV,тов,tuonne
820,dorthin::ADV,тоза,sinne
821,dorthin::ADV,тоза,tuonne
822,geradeaus::ADV,ви́деста,suoraan
823,vorwärts::ADV,и́нголи,eteenpäin
824,rückwärts::ADV,ме́ки,taaksepäin
825,zurück::ADV,ме́ки,takaisin
826,unten::ADV,ала,alhaalla
827,hinab::ADV,алу,alas
828,oben::ADV,вяре,ylhäällä
829,hinauf::ADV,вяри,ylös
830,überall::ADV,се́мбе ва́стова,kaikkialla
831,nicht::ADV,аф,ei
832,ein wenig::ADV,аф лама,vähän
833,kaum::ADV,а́ньцек,tuskin
834,sehr::ADV,пяк,kovin
835,sehr::ADV,пяк,oikein
836,so::ADV,ста́не,näin
837,noch::ADV,нинге,vielä
838,nur::ADV,аньцек,vain
839,nur::ADV,аньцек,ainoastaan
840,schon::ADV,ни,jo
841,wieder::ADV,та́га,taas
842,wieder::ADV,та́га,jälleen
843,vergebens::ADV,стак,turhaan
844,vor::PRP,инголе,edessä
845,hinter::PRP,фтала,takana
846,hinter::PRP,мельге,takana
847,unter::PRP,ала,alla
848,durch::PRP,пачк,läpi
849,durch::PRP,пачк,kautta
850,neben::PRP,ваксса,vieressä
851,zwischen::PRP,ёткса,välillä
852,wegen::PRP,сюнеда,takia
853,wegen::PRP,сюнеда,vuoksi
854,dies::PRN,тя,tämä
855,das::PRN,ся,se
856,das::PRN,тона,se
857,alles::PRN,сембе,kaikki
858,ich::PRN,мон,minä
859,du::PRN,тон,sinä
860,er::PRN,сон,hän
861,wir::PRN,минь,me
862,ihr::PRN,тинь,te
863,sie::PRN,синь,he
864,was::FPRN,мезе,mikä
865,wer::FPRN,кие,ken
866,wer::FPRN,кие,kuka
867,wo::FADV,коса,missä
868,wohin::FADV,ков,mihin
869,wohin::FADV,коза,mihin
870,wie::FADV,ко́да,miten
871,wie::FADV,ко́да,kuinka
872,warum::FADV,мес,miksi
873,wieviel::FNUM,мзя́ра,paljonko
874,wieviel::FNUM,мзя́ра,kuinka paljon
875,eins::NUM,фкя,yksi
876,zwei::NUM,кафта,kaksi
877,drei::NUM,колма,kolme
878,vier::NUM,ниле,neljä
879,fünf::NUM,вете,viisi
880,sechs::NUM,кота,kuusi
881,sieben::NUM,сисем,seitsemän
882,acht::NUM,кафкса,kahdeksan
883,neun::NUM,ве́йхкса,yhdeksän
884,zehn::NUM,кемонь,kymmenen
885,elf::NUM,кефкие,yksitoista
886,zwölf::NUM,кемгафтува,kaksitoista
887,zwanzig::NUM,комсь,kaksikymmentä
888,dreißig::NUM,колмогемонь,kolmekymmentä
889,vierzig::NUM,нильге́монь,neljäkymmentä
890,fünfzig::NUM,ве́дьгемонь,viisikymmentä
891,sechzig::NUM,ко́дгемонь,kuusikymmentä
892,siebzig::NUM,сизьге́монь,seitsemänkymmentä
893,achtzig::NUM,ка́фксогемонь,kahdeksankymmentä
894,neunzig::NUM,ве́йхксогемонь,yhdeksänkymmentä
895,hundert::NUM,сяда,sata
896,tausend::NUM,тёжянь,tuhat
897,und::CNJ,и,ja
898,und::CNJ,дъ,ja
899,oder::CNJ,или,tai
900,oder::CNJ,али,tai
901,stehen::V,а́щемс стя́да,seisoa
902,sitzen::V,ащемс озада,istua
903,liegen::V,ма́дозь а́щемс,maata
904,hängen::V,нюрьгомс,riippua
905,werden::V,арамс,tulla
906,werden::V,арамс,joutua
907,werden::V,тиевомс,tulla
908,werden::V,тиевомс,joutua
909,passieren::V,лисэмс,sattua
910,passieren::V,лисэмс,tapahtua
911,passieren::V,эвондамс,sattua
912,passieren::V,эвондамс,tapahtua
913,beginnen::V,ушедомс,alkaa
914,enden::V,лоткамс,loppua
915,enden::V,лоткамс,päättyä
916,wechseln::V,по́лафнемс,vaihtua
917,wechseln::V,по́лафнемс,vaihdella
918,aufgehen[Sonne]::V,стямс,nousta
919,aufgehen[Sonne]::V,лисемс,nousta
920,untergehen[Sonne]::V,валгомс,laskea
921,scheinen[Sonne]::V,ва́лдоптомс,paistaa
922,donnern::V,торамс,jyristä
923,wehen::V,уфа́мс,tuulla
924,wehen::V,уфа́мс,puhaltaa
925,strömen::V,шудемс,virrata
926,fließen::V,шудемс,valua
927,fließen::V,шудемс,juosta
928,sich drehen::V,шаромс,pyöriä
929,schwanken::V,якамс,horjua
930,schwingen::V,люксемс,heilua
931,schwingen::V,люксемс,värähdellä
932,schwingen::V,нюрьсемс,heilua
933,schwingen::V,нюрьсемс,värähdellä
934,fallen::V,прамс,pudota
935,fallen::V,прамс,langeta
936,fallen::V,прашендомс,pudota
937,fallen::V,прашендомс,langeta
938,brennen::V,паломс,palaa
939,rauchen::V,качадомс,savuta
940,regnen::V,пиземс,sataa
941,gefrieren::V,эйндамс,jäätyä
942,gefrieren::V,кельмомс,jäätyä
943,tauen::V,соламс,sulaa
944,schmelzen::V,соламс,sulaa
945,trocknen::V,коськомс,kuivua
946,sieden::V,лакамс,kiehua
947,faulen::V,наксадомс,mädätä
948,verfaulen::V,наксадомс,mädätä
949,verfaulen::V,наксадомс,mädäntyä
950,reißen::V,сязевомс,revetä
951,versinken::V,ваямс,upota
952,versinken::V,ваямс,vajota
953,vergehen::V,ётамс,kulua
954,erscheinen::V,эвондамс,ilmestyä
955,verschwinden::V,юма́мс,kadota
956,sinken::V,валгомс,vajota
957,abnehmen::V,киремс,vähetä
958,zunehmen::V,ламокстомс,kasvaa
959,zunehmen::V,ламокстомс,lisääntyä
960,zunehmen::V,рашнемс,kasvaa
961,zunehmen::V,рашнемс,lisääntyä
962,steigen::V,кеподемс,nousta
963,wachsen::V,касомс,kasvaa
964,glänzen::V,цинзелдомс,kiiltää
965,glänzen::V,цифордомс,kiiltää
966,funkeln::V,ци́фтордомс,kipinöidä
967,lärmen::V,жалнамс,meluta
968,läuten::V,гайфтемс,soida
969,klingeln::V,гайфтемс,soida
970,klirren::V,ка́нзеркшнемс,kalista
971,brausen::V,жоледемс,kohista
972,rauschen::V,вжнамс,kohista
973,rauschen::V,гамнамс,kohista
974,klingen::V,кайгомс,soida
975,bellen::V,ува́мс,haukkua
976,heulen::V,сувомс,ulvoa
977,heulen::V,урнамс,ulvoa
978,blasen::V,уфа́мс,puhaltaa
979,pfeifen::V,вяшкомс,viheltää
980,schreien::V,пешкодомс,kirkua
981,stöhnen::V,куфцемс,voihkia
982,zittern::V,таромс,vapista
983,leben::V,эрямс,elää
984,geboren werden::V,шачемс,syntyä
985,atmen::V,ажнамс,hengittää
986,trinken::V,симомс,juoda
987,essen::V,ярхцамс,syödä
988,schlucken::V,нилемс,niellä
989,müde werden::V,сиземс,uupua
990,einschlafen::V,матодовомс,uinahtaa
991,schlafen::V,удомс,maata
992,schlafen::V,удомс,nukkua
993,aufwachen::V,съргоземс,herätä
994,aufstehen::V,стямс,nousta
995,aufstehen::V,стямс,nousta ylös
996,sich erholen::V,ваймосемс,levätä
997,krank werden::V,сярядькстомс,sairastua
998,krank sein::V,сярядемс,potea
999,krank sein::V,сярядемс,sairastaa
1000,schmerzen::V,сярядемс,särkeä
1001,schmerzen::V,сярядемс,kivistää
1002,husten::V,козомс,yskiä
1003,genesen::V,пъ́чкамс,toipua
1004,sterben::V,куломс,kuolla
1005,umkommen::V,юма́мс,saada surmansa
1006,umkommen::V,юма́мс,kuolla
1007,sich bewegen::V,шаштомс,liikkua
1008,sich rühren::V,сърхка́мс,liikahtaa
1009,sich erheben::V,стямс,nousta
1010,sich setzen::V,озамс,istuutua
1011,hinfallen::V,прамс,kaatua
1012,hinfallen::V,сяворемс,kaatua
1013,laufen::V,якамс,kävellä
1014,schreiten::V,молемс,astua
1015,schreiten::V,молемс,astella
1016,schreiten::V,аськолямс,astua
1017,schreiten::V,аськолямс,astella
1018,spazierengehen::V,якамс,kävellä
1019,eilen::V,эряскодомс,kiirehtiä
1020,sich beeilen::V,эряскодомс,kiirehtiä
1021,sich beeilen::V,эряскодомс,olla kiireissään
1022,sausen::V,лиемс,rynnätä
1023,sausen::V,лиемс,viilettää
1024,rennen::V,арнемс,juosta
1025,springen::V,комотнемс,hypätä
1026,klettern::V,ку́цемс,kiivetä
1027,schaukeln::V,нюрямс,kiikkua
1028,kriechen::V,шаштомс комада,ryömiä
1029,schwimmen::V,уемс,uida
1030,tauchen::V,юпиемс,sukeltaa
1031,tauchen::V,чёпафнемс,sukeltaa
1032,rudern::V,па́немс ве́неж,soutaa
1033,fahren::V,ардомс,ajaa
1034,fahren::V,ардомс,kulkea
1035,fliegen::V,лиемс,lentää
1036,gehen::V,молемс,käydä
1037,weggehen::V,тумс,lähteä
1038,weggehen::V,тумс,poistua
1039,abfahren::V,тумс,lähteä
1040,anhalten::V,лоткамс,pysähtyä
1041,anhalten::V,лоткамс,seisahtua
1042,hineingehen::V,сува́мс,mennä sisään
1043,eintreten::V,сува́мс,astua sisään
1044,kommen::V,самс,tulla
1045,ankommen::V,самс,saapua
1046,ankommen::V,пачкодемс,saapua
1047,zurückkommen::V,мърдамс,palata
1048,bleiben::V,иля́домс,jäädä
1049,bleiben::V,иля́домс,viipyä
1050,warten::V,учемс,odottaa
1051,erwarten::V,учемс,odottaa
1052,suchen::V,вешемс,etsiä
1053,finden::V,мумс,löytää
1054,versuchen::V,варчсемс,yrittää
1055,vorbereiten::V,анокламс,valmistaa
1056,lieben::V,кельгомс,pitää
1057,lieben::V,кельгомс,rakastaa
1058,mögen::V,кельгомс,pitää
1059,mögen::V,кельгомс,tykätä
1060,lachen::V,рахамс,nauraa
1061,lachen::V,рахсемс,nauraa
1062,rühren::V,токамс седи,liikuttaa
1063,weinen::V,авардемс,itkeä
1064,schimpfen::V,сюцемс,haukkua
1065,sich ärgern::V,кяжиямс,suuttua
1066,sich fürchten::V,пелемс,pelätä
1067,fürchten::V,пелемс,pelätä
1068,fliehen::V,ворьгодемс,paeta
1069,flüchten::V,ша́домс,paeta
1070,flüchten::V,во́рьгодемс,paeta
1071,sehen::V,няемс,nähdä
1072,anschauen::V,ваномс,katsoa
1073,ansehen::V,ваномс,katsoa
1074,hören::V,марямс,kuulla
1075,zuhören::V,ку́лхдоньомс,kuunnella
1076,probieren::V,варжамс,maistaa
1077,riechen::V,никса́мс,haistaa
1078,fühlen::V,марямс,tuntea
1079,scheinen::V,ня́евомс,tuntua
1080,zu sehen sein::V,ня́евомс,näkyä
1081,vernehmen::V,марямс,kuulla
1082,frieren::V,паломс,palella
1083,frieren::V,кельмомс,palella
1084,tun::V,тиемс,tehdä
1085,können::V,маштомс,osata
1086,wollen::V,-не-,tahtoa
1087,anfangen::V,ушедомс,ruveta
1088,anfangen::V,ушедомс,aloittaa
1089,beenden::V,аде́ламс,lopettaa
1090,aufhören::V,лоткамс,loppua
1091,gelingen::V,удалакшнемс,onnistua
1092,geraten::V,лисемс,sujua
1093,geraten::V,лисемс,joutua
1094,öffnen::V,панжемс,avata
1095,öffnen::V,панжемс,aukaista
1096,schließen::V,сёлгомс,sulkea
1097,stellen::V,путомс,panna
1098,stellen::V,путомс,asettaa
1099,setzen::V,озафнемс,panna
1100,setzen::V,озафнемс,istuttaa
1101,setzen::V,озавтнемс,panna
1102,setzen::V,озавтнемс,istuttaa
1103,legen::V,путомс,panna
1104,legen::V,путомс,asettaa
1105,berühren::V,токамс,koskea
1106,berühren::V,токамс,koskettaa
1107,verbinden::V,сотомс,liittää
1108,verbinden::V,сотомс,yhdistää
1109,bedecken::V,комачамс,kattaa
1110,bedecken::V,комачамс,peittää
1111,bedecken::V,вельхтямс,kattaa
1112,bedecken::V,вельхтямс,peittää
1113,aufhängen::V,повфтамс,ripustaa
1114,anzünden::V,крьвя́стемс,sytyttää
1115,aufheben::V,кеподемс,ylös nostaa
1116,aufheben::V,кеподемс,nostaa
1117,aufheben::V,касфтомс,ylös nostaa
1118,aufheben::V,касфтомс,nostaa
1119,zurücklassen::V,ка́домс,jättää
1120,verlieren::V,юма́фтомс,kadottaa
1121,fallen lassen::V,прафтомс,pudottaa
1122,machen::V,тиемс,tehdä
1123,herstellen::V,анокламс,tuottaa
1124,herstellen::V,анокламс,valmistaa
1125,bauen::V,путомс,rakentaa
1126,reparieren::V,петемс,korjata
1127,verbessern::V,цебярьгофтомс,parantaa
1128,ändern::V,полафтомс,muuttaa
1129,graben::V,шу́вомс,kaivaa
1130,graben::V,та́ргамс,kaivaa
1131,beugen::V,мяндемс,taivuttaa
1132,biegen::V,комафтомс,taivuttaa
1133,drehen::V,шо́вамс,kääntää
1134,drehen::V,ша́рфнемс,kääntää
1135,wenden::V,ша́рфтомс,kääntää
1136,umdrehen::V,шарфтомс,kääntää
1137,heben::V,ке́подемс,nostaa
1138,heben::V,ке́подемс,kohottaa
1139,hochheben::V,ке́подемс,nostaa
1140,hochheben::V,ка́сфтомс,nostaa
1141,ergreifen::V,фатямс,tarttua
1142,halten::V,кирдемс,pitää
1143,drücken::V,люпшта́мс,painaa
1144,drücken::V,люпшта́мс,puristaa
1145,schieben::V,шашфтомс,työntää
1146,kratzen::V,а́нгорямс,raapia
1147,kratzen::V,киськоря́мс,raapia
1148,lecken::V,нолсемс,nuolla
1149,beißen::V,сускомс,purra
1150,abreißen::V,сяземс,repiä
1151,abschneiden::V,керомс,leikata poikki
1152,abschneiden::V,керомс,leikata
1153,binden::V,сотомс,sitoa
1154,stecken::V,сялгомс,pistää
1155,brechen::V,си́ннемс,murtaa
1156,brechen::V,ка́лафтомс,murtaa
1157,klopfen::V,чакамс,koputtaa
1158,klopfen::V,чакамс,kolkuttaa
1159,klopfen::V,чакиемс,koputtaa
1160,klopfen::V,чакиемс,kolkuttaa
1161,hauen::V,шавомс,lyödä
1162,hauen::V,пиксомс,lyödä
1163,kleben::V,пе́тфнемс,liimata
1164,reiben::V,шо́вамс,hieroa
1165,reiben::V,шо́вамс,hangata
1166,streichen::V,вадемс,sivellä
1167,schleifen::V,шо́вамс,hioa
1168,schneiden::V,керомс,leikata
1169,rütteln::V,та́рфтомс,ravistaa
1170,schütteln::V,шука́демс,pudistaa
1171,schwenken::V,яфодемс,heiluttaa
1172,schütten::V,каямс,kaataa
1173,schütten::V,нюрьхтя́мс,kaataa
1174,füllen::V,пяшкодемс,täyttää
1175,einwickeln::V,тапардамс,kääriä
1176,tragen::V,кандомс,kantaa
1177,schleppen::V,ускомс,raahata
1178,ziehen::V,ускомс,vetää
1179,aufbewahren::V,ванфтомс,säilyttää
1180,werfen::V,ёрямс,viskata
1181,fangen::V,кунда́мс,napata
1182,fangen::V,кунда́мс,ottaa kiinni
1183,packen::V,фатямс,tarttua
1184,verstecken::V,кяшемс,kätkeä
1185,verstecken::V,кяшемс,piilottaa
1186,teilen::V,явомс,jakaa
1187,schicken::V,кучемс,lähettää
1188,bringen::V,кандомс,viedä
1189,bringen::V,пачфтемс,viedä
1190,hinzufügen::V,пу́томс та́га,lisätä
1191,hinzufügen::V,ма́ксомс та́га,lisätä
1192,bekommen::V,сявомс,saada
1193,erhalten::V,сявомс,saada
1194,nehmen::V,сявомс,ottaa
1195,wählen::V,ко́чкамс,valita
1196,auswählen::V,кочкамс,valikoida
1197,bewahren::V,ванфтомс,säilyttää
1198,behindern::V,шорямс,estää
1199,verderben::V,коламс,pilata
1200,verderben::V,коламс,turmella
1201,verderben::V,гастямс,pilata
1202,verderben::V,гастямс,turmella
1203,beschädigen::V,тиендемс зиян,vioittaa
1204,beschädigen::V,тиендемс зиян,vahingoittaa
1205,zerbrechen::V,тапамс,rikkoa
1206,zerreißen::V,сяземс,repiä rikki
1207,zerreißen::V,сяземс,repiä palasiksi
1208,zerstören::V,ка́лафтомс,hävittää
1209,verbrennen::V,пълхта́мс,polttaa
1210,geben::V,ма́ксомс,antaa
1211,reichen::V,максомс,ojentaa
1212,schenken::V,каземс,lahjoittaa
1213,versprechen::V,ма́ксомс вал,luvata
1214,wünschen::V,арьсемс,toivottaa
1215,loben::V,шна́мс,ylistää
1216,küssen::V,палсемс,suudella
1217,wiegen::V,нюря́фтомс,tuudittaa
1218,wiegen::V,нюря́фтомс,keinuttaa
1219,zudecken::V,вельхтямс,peittää
1220,wecken::V,стя́фтомс,herättää
1221,wecken::V,съ́ргозьфтемс,herättää
1222,zeigen::V,няфтемс,näyttää
1223,zeigen::V,няфтемс,osoittaa
1224,führen::V,вятемс,johdattaa
1225,lehren::V,тонафтомс,opettaa
1226,unterrichten::V,тонафтомс,opettaa
1227,aufziehen::V,касфтомс,kasvattaa
1228,leiten::V,вятемс,johtaa
1229,antreiben::V,вятемс,hoputtaa
1230,lassen::V,кошардомс,antaa
1231,einladen::V,тердемс,kutsua
1232,einladen::V,серьгядемс,kutsua
1233,vereinigen::V,пуроптомс,yhdistää
1234,vereinigen::V,кочкамс марса,yhdistää
1235,besuchen::V,варжамс,vierailla
1236,treffen::V,васьфтомс,tavata
1237,sich versammeln::V,кочкавомс,kokoontua
1238,spielen::V,налхксемс,pelata
1239,spielen::V,налхксемс,leikkiä
1240,singen::V,морамс,laulaa
1241,tanzen::V,кштимс,tanssia
1242,sich trennen::V,явомс,erota
1243,verlassen::V,кадондомс,jättää
1244,retten::V,идемс,pelastaa
1245,retten::V,араламс,pelastaa
1246,bewachen::V,ваномс,vartioida
1247,schützen::V,а́раламс,suojella
1248,verteidigen::V,а́раламс,puolustaa
1249,sich schlagen::V,тюремс,tapella
1250,schießen::V,ляцемс,ampua
1251,siegen::V,сяськомс,voittaa
1252,ärgern::V,кяжияфтомс,ärsyttää
1253,schlagen::V,токамс,lyödä
1254,treten::V,тапамс,potkaista
1255,stechen::V,пупамс,pistää
1256,stechen::V,сялгомс,pistää
1257,stoßen::V,тостядемс,sysätä
1258,stoßen::V,тостядемс,työntää
1259,stehlen::V,саламс,varastaa
1260,stören::V,шорсемс,häiritä
1261,belästigen::V,токсамс,häiritä
1262,belästigen::V,аф кадомс ваймама,häiritä
1263,verbergen::V,кяшемс,kätkeä
1264,täuschen::V,васькафтомс,harhauttaa
1265,täuschen::V,кяльготнемс,harhauttaa
1266,betrügen::V,васькафнемс,pettää
1267,betrügen::V,васькафнемс,petkuttaa
1268,töten::V,шавомс,tappaa
1269,töten::V,аде́ламс,tappaa
1270,wohnen::V,эрямс,asua
1271,arbeiten::V,покодемс,tehdä työtä
1272,arbeiten::V,покодемс,työskennellä
1273,sammeln::V,кочкамс,koota
1274,sammeln::V,кочкамс,kerätä
1275,sammeln::V,пу́роптомс,koota
1276,sammeln::V,пу́роптомс,kerätä
1277,pflücken::V,фатнемс,poimia
1278,pflücken::V,нотфнемс,poimia
1279,jagen::V,кунда́мс,metsästää
1280,fischen::V,калонь кунда́мс,kalastaa
1281,fassen::V,кунда́мс,pyydystää
1282,fassen::V,кунда́мс,saalistaa
1283,hüten::V,ваномс,paimentaa
1284,treiben::V,панемс,ajaa
1285,anbinden::V,сотомс,kytkeä
1286,füttern::V,трямс,ruokkia
1287,füttern::V,а́ндомс,ruokkia
1288,melken::V,потямс,lypsää
1289,hacken::V,лазондомс,hakata
1290,gießen::V,валомс,kastella
1291,reifen::V,кенеремс,kypsyä
1292,zubereiten::V,анокламс,valmistaa
1293,kochen::V,пидемс,keittää
1294,backen::V,пидемс,leipoa
1295,braten::V,пуштомс,paistaa
1296,umrühren::V,шорямс,hämmentää
1297,stricken::V,кодамс,kutoa
1298,stricken::V,кодамс,neuloa
1299,nähen::V,стамс,ommella
1300,färben::V,а́рхтомс,värjätä
1301,färben::V,а́рхтомс,värittää
1302,reinigen::V,ва́ткамс,puhdistaa
1303,reinigen::V,а́роптомс,puhdistaa
1304,waschen::V,муськомс,pestä
1305,abwischen::V,нардамс,pyyhkiä
1306,spülen::V,оргалдомс,huuhtoa
1307,fegen::V,тяемс,pyyhkäistä
1308,kehren::V,тяемс,lakaista
1309,baden::V,э́шелямс,kylpeä
1310,sich waschen::V,штамс,peseytyä
1311,ausziehen::V,кайсефтемс,riisua
1312,anziehen::V,ща́фтомс,pukea ylleen
1313,sich anziehen::V,щамс,pukeutua
1314,kämmen::V,се́ендемс,kammata
1315,schmücken::V,на́ряжамс,koristaa
1316,schmücken::V,на́ряжамс,kaunistaa
1317,schmücken::V,ма́зоптомс,koristaa
1318,schmücken::V,ма́зоптомс,kaunistaa
1319,sagen::V,азомс,sanoa
1320,sagen::V,мярьгомс,sanoa
1321,sprechen::V,корхтамс,puhua
1322,reden::V,корхнемс,keskustella
1323,sich unterhalten::V,корхнемс,jutella
1324,fragen::V,ки́зефтемс,kysyä
1325,bitten::V,а́намс,pyytää
1326,bitten::V,ве́шемс,pyytää
1327,erzählen::V,а́зондомс,kertoa
1328,mitteilen::V,азомс,ilmoittaa
1329,nennen::V,лемдемс,kutsua
1330,nennen::V,лемдемс,nimittää
1331,nennen::V,путомс лем,kutsua
1332,nennen::V,путомс лем,nimittää
1333,rufen::V,серьгядемс,kutsua
1334,prahlen::V,шна́фтомс пря́,kerskailla
1335,übersetzen::V,ётафтомс,kääntää
1336,denken::V,арьсемс,miettiä
1337,denken::V,арьсемс,ajatella
1338,glauben::V,кемамс,uskoa
1339,bemerken::V,ня́емс,huomata
1340,erkennen::V,содамс,tunnistaa
1341,begreifen::V,сатомс,ymmärtää
1342,verstehen::V,шарьхкодемс,ymmärtää
1343,lernen::V,тонафнемс,oppia
1344,wissen::V,со́дамс,tietää
1345,sich erinnern an::V,лятфтамс,muistaa
1346,vergessen::V,юкстамс,unohtaa
1347,messen::V,ункснемс,mitata
1348,zählen::V,лу́вомс,laskea
1349,zählen::V,а́рьсемс,laskea
1350,rechnen::V,лувомс,laskea
1351,lesen::V,лувомс,lukea
1352,lesen::V,морафтомс,lukea
1353,malen::V,рисова́ндамс,maalata
1354,zeichnen::V,рисова́ндамс,piirtää
1355,zeichnen::V,рисова́ндамс,piirustaa
1356,schreiben::V,сёрмадомс,kirjoittaa
1357,besitzen::V,улемс азоркс,omistaa
1358,kaufen::V,рамамс,ostaa
1359,verkaufen::V,мимс,myydä
1360,bezahlen::V,пандомс,maksaa
1361,zahlen::V,па́ндомс,maksaa
1362,beherrschen::V,азорондамс,hallita
1363,ertragen::V,кирдемс,kestää
1364,Netz::N,,verkko
