,Concept_ID,lv,eu
797,Muster::N,сер,marrazki
798,Muster::N,piemērs,eredu
799,Muster::N,piemērs,marrazki
800,Größe::N,ыджда,kaizu
801,Größe::N,ыджда,tamaina
802,Größe::N,lielums,kaizu
803,Größe::N,lielums,tamaina
804,Länge::N,кузьта,luzera
805,Länge::N,garums,luzera
806,Höhe::N,джуджда,goiera
807,Höhe::N,джуджда,garaiera
808,Höhe::N,augstums,goiera
809,Höhe::N,augstums,garaiera
810,Gewicht::N,сьӧкта,hazta
811,Gewicht::N,сьӧкталун,hazta
812,Gewicht::N,svars,hazta
813,Gewicht::N,smagums,hazta
814,Menge::N,лун,kopuru
815,Menge::N,числӧ,kopuru
816,Menge::N,masa,kopuru
817,Menge::N,daudzums,kopuru
818,Haufen::N,чукӧр,pila
819,Haufen::N,чукӧр,mendoi
820,Haufen::N,čupa,pila
821,Haufen::N,čupa,mendoi
822,Haufen::N,grēda,pila
823,Haufen::N,grēda,mendoi
824,Haufen::N,kaudze,pila
825,Haufen::N,kaudze,mendoi
826,Reihe::N,рад,ilara
827,Reihe::N,рад,errenkada
828,Reihe::N,rinda,ilara
829,Reihe::N,rinda,errenkada
830,Reihe::N,virkne,ilara
831,Reihe::N,virkne,errenkada
832,Boot::N,пыж,potin
833,Boot::N,пыж,txalupa
834,Boot::N,laiva,potin
835,Boot::N,laiva,txalupa
836,Ruder::N,пелыс,arraun
837,Ruder::N,ӧпаснӧй,arraun
838,Ruder::N,airis,arraun
839,Ruder::N,irklis,arraun
840,Schlitten::N,дадь,lera
841,Schlitten::N,дадь,narra
842,Schlitten::N,ragavas,lera
843,Schlitten::N,ragavas,narra
844,Ski::N,лызь,eski
845,Ski::N,slēpe,eski
846,Lagerfeuer::N,бипур,su
847,Lagerfeuer::N,ugunskurs,su
848,Last::N,сьӧкыдтор,zama
849,Last::N,сьӧкыдтор,karga
850,Last::N,krava,zama
851,Last::N,krava,karga
852,Gang::N,мунӧм,ibilera
853,Gang::N,ветлӧм,ibilera
854,Gang::N,eja,ibilera
855,Gang::N,gājums,ibilera
856,Schritt::N,воськов,pauso
857,Schritt::N,воськов,urrats
858,Schritt::N,воськовтӧм,pauso
859,Schritt::N,воськовтӧм,urrats
860,Schritt::N,solis,pauso
861,Schritt::N,solis,urrats
862,Norden::N,войвыв,ipar
863,Norden::N,войвыв,iparralde
864,Norden::N,ziemeļi,ipar
865,Norden::N,ziemeļi,iparralde
866,Süden::N,лунвыв,hego
867,Süden::N,лунвыв,hegoalde
868,Süden::N,dienvidi,hego
869,Süden::N,dienvidi,hegoalde
870,Westen::N,рытыв,sartalde
871,Westen::N,рытыв,mendebalde
872,Westen::N,rietumi,sartalde
873,Westen::N,rietumi,mendebalde
874,Osten::N,асыв,ekialde
875,Osten::N,асыв,sortalde
876,Osten::N,austrumi,ekialde
877,Osten::N,austrumi,sortalde
878,Holz::N,пу,zur
879,Holz::N,koks,zur
880,Holz::N,koksne,zur
881,Brett::N,пӧв,ohol
882,Brett::N,dēlis,ohol
883,Platte::N,плита,lauza
884,Platte::N,plate,lauza
885,Platte::N,plāksne,lauza
886,Stütze::N,пыкӧд,irozgarri
887,Stütze::N,пыкӧд,bermagailu
888,Stütze::N,мыджӧд,irozgarri
889,Stütze::N,мыджӧд,bermagailu
890,Stütze::N,balsts,irozgarri
891,Stütze::N,balsts,bermagailu
892,Stütze::N,atspaids,irozgarri
893,Stütze::N,atspaids,bermagailu
894,Stange::N,потш,haga
895,Stange::N,maikste,haga
896,Stock::N,бедь,makila
897,Stock::N,boze,makila
898,Stock::N,spieķis,makila
899,Stab::N,зир,makila
900,Stab::N,zizlis,makila
901,Rohr::N,труба,hodi
902,Rohr::N,caurule,hodi
903,Haus::N,керка,etxe
904,Haus::N,māja,etxe
905,Heim::N,горт,etxe
906,Heim::N,горт,etxaleku
907,Heim::N,mājas,etxe
908,Heim::N,mājas,etxaleku
909,Ofen::N,пач,berogailu
910,Ofen::N,krāsns,berogailu
911,Fußboden::N,джодж,zoru
912,Fußboden::N,grīda,zoru
913,Tisch::N,пызан,mahai
914,Tisch::N,galds,mahai
915,Stuhl::N,улӧс,aulki
916,Stuhl::N,krēsls,aulki
917,Wiege::N,зыбка,kuma
918,Wiege::N,зыбка,sehaska
919,Wiege::N,šūpulis,kuma
920,Wiege::N,šūpulis,sehaska
921,Bett::N,вольпась,ohe
922,Bett::N,вольпась,ohatze
923,Bett::N,gulta,ohe
924,Bett::N,gulta,ohatze
925,Regal::N,джадж,apalategi
926,Regal::N,plaukts,apalategi
927,Kiste::N,куд,kutxa
928,Kiste::N,ящик,kutxa
929,Kiste::N,kaste,kutxa
930,Kiste::N,šķirsts,kutxa
931,Fenster::N,ӧшинь,leiho
932,Fenster::N,logs,leiho
933,Tür::N,ӧдзӧс,ate
934,Tür::N,durvis,ate
935,Tor::N,дзиръя,atari
936,Tor::N,vārti,atari
937,Zaun::N,потшӧс,hesi
938,Zaun::N,žogs,hesi
939,Dach::N,вевт,teilatu
940,Dach::N,jumts,teilatu
941,Leiter::N,пос,zurubi
942,Leiter::N,kāpnes,zurubi
943,Leiter::N,redeles,zurubi
944,Besen::N,рос,erratz
945,Besen::N,slota,erratz
946,Spaten::N,зыр,burdinpala
947,Spaten::N,lāpsta,burdinpala
948,Schaufel::N,тэльӧб,pala
949,Schaufel::N,liekšķere,pala
950,Gabel::N,вилки,sardexka
951,Gabel::N,dakšiņa,sardexka
952,Löffel::N,пань,koilara
953,Löffel::N,karote,koilara
954,Messer::N,пурт,aizto
955,Messer::N,nazis,aizto
956,Nagel::N,тув,iltze
957,Nagel::N,кӧрт тув,iltze
958,Nagel::N,nagla,iltze
959,Netz::N,тыв,sare
960,Netz::N,tīkls,sare
961,Haken::N,крук,mako
962,Haken::N,āķis,mako
963,Haken::N,kāsis,mako
964,Haken::N,krampis,mako
965,Griff::N,нуд,eskutoki
966,Griff::N,kāts,eskutoki
967,Griff::N,rokturis,eskutoki
968,Schloss::N,томан,sarraila
969,Schloss::N,aizslēgs,sarraila
970,Bild::N,серпас,irudi
971,Bild::N,glezna,irudi
972,Figur::N,пертас,figura
973,Figur::N,вежньӧг,figura
974,Figur::N,figūra,figura
975,Puppe::N,акань,panpina
976,Puppe::N,акань,andrakila
977,Puppe::N,lelle,panpina
978,Puppe::N,lelle,andrakila
979,Beutel::N,мешӧк,zorro
980,Beutel::N,kule,zorro
981,Beutel::N,maisiņš,zorro
982,Bündel::N,кӧртӧд,azao
983,Bündel::N,кӧртӧд,espal
984,Bündel::N,sainis,azao
985,Bündel::N,sainis,espal
986,Tasche::N,сумка,poltsa
987,Tasche::N,soma,poltsa
988,Eimer::N,ведра,treska
989,Eimer::N,spainis,treska
990,Deckel::N,пӧдан,tapa
991,Deckel::N,пӧдан,estalki
992,Deckel::N,тупкӧд,tapa
993,Deckel::N,тупкӧд,estalki
994,Deckel::N,vāks,tapa
995,Deckel::N,vāks,estalki
996,Geschirr::N,дозмук,baxera
997,Geschirr::N,дозмук,ontziteria
998,Geschirr::N,тасьті-пань,baxera
999,Geschirr::N,тасьті-пань,ontziteria
1000,Geschirr::N,trauki,baxera
1001,Geschirr::N,trauki,ontziteria
1002,Sack::N,мешӧк,zaku
1003,Sack::N,maiss,zaku
1004,Tasse::N,бекар,kikara
1005,Tasse::N,тасьті,kikara
1006,Tasse::N,tase,kikara
1007,Topf::N,гырнич,ontzi
1008,Topf::N,гырнич,lapiko
1009,Topf::N,pods,ontzi
1010,Topf::N,pods,lapiko
1011,Kessel::N,пӧрт,pazia
1012,Kessel::N,katls,pazia
1013,Essen::N,сёйӧм,janaldi
1014,Essen::N,ēdiens,janaldi
1015,Nahrung::N,сёян,jan
1016,Nahrung::N,barība,jan
1017,Speise::N,сёян,jaki
1018,Speise::N,сёянтор,jaki
1019,Speise::N,ēdiens,jaki
1020,Fleisch::N,яй,okela
1021,Fleisch::N,яй,haragi
1022,Fleisch::N,gaļa,okela
1023,Fleisch::N,gaļa,haragi
1024,Getreide::N,нянь,labore
1025,Getreide::N,labība,labore
1026,Brei::N,рок,ahi
1027,Brei::N,рок,pure
1028,Brei::N,putra,ahi
1029,Brei::N,putra,pure
1030,Brei::N,biezenis,ahi
1031,Brei::N,biezenis,pure
1032,Brot::N,нянь,ogi
1033,Brot::N,maize,ogi
1034,Scheibe::N,шӧрӧм,xerra
1035,Scheibe::N,шӧрӧм,pirripita
1036,Scheibe::N,чӧлан,xerra
1037,Scheibe::N,чӧлан,pirripita
1038,Scheibe::N,šķēle,xerra
1039,Scheibe::N,šķēle,pirripita
1040,Scheibe::N,rieciens,xerra
1041,Scheibe::N,rieciens,pirripita
1042,Fett::N,гос,urin
1043,Fett::N,гос,koipe
1044,Fett::N,тшог,urin
1045,Fett::N,тшог,koipe
1046,Fett::N,tauki,urin
1047,Fett::N,tauki,koipe
1048,Butter::N,вый,gurin
1049,Butter::N,sviests,gurin
1050,Öl::N,вый,olio
1051,Öl::N,eļļa,olio
1052,Salz::N,сов,gatz
1053,Salz::N,sāls,gatz
1054,Suppe::N,шыд,zopa
1055,Suppe::N,шыд,salda
1056,Suppe::N,zupa,zopa
1057,Suppe::N,zupa,salda
1058,Honig::N,ма,ezti
1059,Honig::N,medus,ezti
1060,Milch::N,йӧв,esne
1061,Milch::N,piens,esne
1062,Tee::N,чай,te
1063,Tee::N,tēja,te
1064,Leder::N,ку,larru
1065,Leder::N,āda,larru
1066,Wolle::N,вурун,artile
1067,Wolle::N,vilna,artile
1068,Stoff::N,дӧра,ehun
1069,Stoff::N,drāna,ehun
1070,Stoff::N,audums,ehun
1071,Nadel::N,ем,orratz
1072,Nadel::N,ем,jostorratz
1073,Nadel::N,adata,orratz
1074,Nadel::N,adata,jostorratz
1075,Faden::N,сунис,hari
1076,Faden::N,diegs,hari
1077,Faden::N,pavediens,hari
1078,Knopf::N,кизь,botoi
1079,Knopf::N,poga,botoi
1080,Knoten::N,гӧрӧд,korapilo
1081,Knoten::N,mezgls,korapilo
1082,Farbe::N,краска,pintura
1083,Farbe::N,вап,pintura
1084,Farbe::N,krāsa,pintura
1085,Kleidung::N,паськӧм,arropa
1086,Kleidung::N,паськӧм,jantziak
1087,Kleidung::N,tērps,arropa
1088,Kleidung::N,tērps,jantziak
1089,Kleidung::N,drēbes,arropa
1090,Kleidung::N,drēbes,jantziak
1091,Hemd::N,дӧрӧм,atorra
1092,Hemd::N,дӧрӧм,alkandora
1093,Hemd::N,krekls,atorra
1094,Hemd::N,krekls,alkandora
1095,Kragen::N,воротник,idun
1096,Kragen::N,apkakle,idun
1097,Ärmel::N,сос,mahuka
1098,Ärmel::N,piedurkne,mahuka
1099,Hose::N,гач,prakak
1100,Hose::N,гач,galtzak
1101,Hose::N,bikses,prakak
1102,Hose::N,bikses,galtzak
1103,Gürtel::N,вӧнь,gerriko
1104,Gürtel::N,josta,gerriko
1105,Mütze::N,шапка,txano
1106,Mütze::N,шапка,txapel
1107,Mütze::N,cepure,txano
1108,Mütze::N,cepure,txapel
1109,Schuh::N,башмак,oski
1110,Schuh::N,башмак,oinetako
1111,Schuh::N,ботинки,oski
1112,Schuh::N,ботинки,oinetako
1113,Schuh::N,kurpe,oski
1114,Schuh::N,kurpe,oinetako
1115,Stiefel::N,сапӧг,bota
1116,Stiefel::N,zābaks,bota
1117,Ring::N,кытш,uztai
1118,Ring::N,gredzens,uztai
1119,Band::N,лента,zinta
1120,Band::N,лента,xingola
1121,Band::N,вундас,zinta
1122,Band::N,вундас,xingola
1123,Band::N,lente,zinta
1124,Band::N,lente,xingola
1125,Kamm::N,сынан,orrazi
1126,Kamm::N,ķemme,orrazi
1127,Spiegel::N,рӧмпӧштан,mirail
1128,Spiegel::N,spogulis,mirail
1129,Riemen::N,тасма,uhal
1130,Riemen::N,siksna,uhal
1131,Schnur::N,гез,lokailu
1132,Schnur::N,aukla,lokailu
1133,Leine::N,юргез,lotura
1134,Leine::N,saite,lotura
1135,Decke::N,эшкын,burusi
1136,Decke::N,шебрас,burusi
1137,Decke::N,sega,burusi
1138,Kissen::N,юрлӧс,kuxin
1139,Kissen::N,spilvens,kuxin
1140,Tuch::N,чышъян,zapi
1141,Tuch::N,чышъян,oihal
1142,Tuch::N,vadmala,zapi
1143,Tuch::N,vadmala,oihal
1144,Handtuch::N,ки чышкӧд,eskuzapi
1145,Handtuch::N,ки чышкӧд,eskuoihal
1146,Handtuch::N,кизьчышъян,eskuzapi
1147,Handtuch::N,кизьчышъян,eskuoihal
1148,Handtuch::N,dvielis,eskuzapi
1149,Handtuch::N,dvielis,eskuoihal
1150,Kraft::N,этш,indar
1151,Kraft::N,эбӧс,indar
1152,Kraft::N,spēks,indar
1153,Stärke::N,ёнлун,indar
1154,Stärke::N,чорыдлун,indar
1155,Stärke::N,stiprums,indar
1156,Gesundheit::N,дзоньвидзалун,osasun
1157,Gesundheit::N,veselība,osasun
1158,Krankheit::N,висьӧм,eritasun
1159,Krankheit::N,висьӧм,gaixotasun
1160,Krankheit::N,slimība,eritasun
1161,Krankheit::N,slimība,gaixotasun
1162,Schmerz::N,висьӧм,min
1163,Schmerz::N,sāpes,min
1164,Wunde::N,дой,zauri
1165,Wunde::N,brūce,zauri
1166,Wunde::N,jēlums,zauri
1167,Fieber::N,жар,sukar
1168,Fieber::N,drudzis,sukar
1169,Fieber::N,karstums,sukar
1170,Arznei::N,лекарство,osagai
1171,Arznei::N,лекарство,sendagai
1172,Arznei::N,зелля,osagai
1173,Arznei::N,зелля,sendagai
1174,Arznei::N,zāles,osagai
1175,Arznei::N,zāles,sendagai
1176,Arznei::N,medikaments,osagai
1177,Arznei::N,medikaments,sendagai
1178,Brücke::N,пос,zubi
1179,Brücke::N,tilts,zubi
1180,Brunnen::N,юкмӧс,putzu
1181,Brunnen::N,aka,putzu
1182,Weide::N,пӧскӧтина,alha
1183,Weide::N,пӧскӧтина,bazkaleku
1184,Weide::N,ganības,alha
1185,Weide::N,ganības,bazkaleku
1186,Pfad::N,туй,zidor
1187,Pfad::N,туй,bidexka
1188,Pfad::N,кыснан,zidor
1189,Pfad::N,кыснан,bidexka
1190,Pfad::N,taka,zidor
1191,Pfad::N,taka,bidexka
1192,Weg::N,туй,bide
1193,Weg::N,ceļš,bide
1194,Straße::N,туй,errepide
1195,Straße::N,iela,errepide
1196,Dorf::N,сикт,herri
1197,Dorf::N,ciems,herri
1198,Stadt::N,кар,hiri
1199,Stadt::N,pilsēta,hiri
1200,Brief::N,письмӧ,gutun
1201,Brief::N,письмӧ,eskutitz
1202,Brief::N,vēstule,gutun
1203,Brief::N,vēstule,eskutitz
1204,Buch::N,небӧг,liburu
1205,Buch::N,grāmata,liburu
1206,Buchstabe::N,шыпас,hizki
1207,Buchstabe::N,burts,hizki
1208,Zeitung::N,газет,egunkari
1209,Zeitung::N,avīze,egunkari
1210,Zeitung::N,laikraksts,egunkari
1211,Leben::N,лов,bizi
1212,Leben::N,лов,bizitza
1213,Leben::N,олӧм,bizi
1214,Leben::N,олӧм,bizitza
1215,Leben::N,dzīve,bizi
1216,Leben::N,dzīve,bizitza
1217,Tod::N,кулӧм,herio
1218,Tod::N,кулӧм,heriotza
1219,Tod::N,nāve,herio
1220,Tod::N,nāve,heriotza
1221,Grab::N,гу,hobi
1222,Grab::N,гу,hilobi
1223,Grab::N,kaps,hobi
1224,Grab::N,kaps,hilobi
1225,Kirche::N,вичко,eliza
1226,Kirche::N,baznīca,eliza
1227,Sünde::N,мыж,hoben
1228,Sünde::N,мыж,bekatu
1229,Sünde::N,grēks,hoben
1230,Sünde::N,grēks,bekatu
1231,Gott::N,ен,jainko
1232,Gott::N,dievs,jainko
1233,Arbeiter::N,уджалысь,langile
1234,Arbeiter::N,уджалысь,behargin
1235,Arbeiter::N,strādnieks,langile
1236,Arbeiter::N,strādnieks,behargin
1237,Chef::N,юралысь,nagusi
1238,Chef::N,веськӧдлысь,nagusi
1239,Chef::N,šefs,nagusi
1240,Chef::N,vadītajs,nagusi
1241,Chef::N,priekšnieks,nagusi
1242,Meister::N,вӧчысь,maisu
1243,Meister::N,meistars,maisu
1244,Arzt::N,врач,osagile
1245,Arzt::N,врач,sendagile
1246,Arzt::N,бурдӧдысь,osagile
1247,Arzt::N,бурдӧдысь,sendagile
1248,Arzt::N,ārsts,osagile
1249,Arzt::N,ārsts,sendagile
1250,Lehrer::N,велӧдысь,irakasle
1251,Lehrer::N,skolotājs,irakasle
1252,Geld::N,сьӧм,diru
1253,Geld::N,nauda,diru
1254,Geschäft::N,удж,negozio
1255,Geschäft::N,bizness,negozio
1256,Geschäft::N,darījums,negozio
1257,Laden::N,вузасянін,denda
1258,Laden::N,вузасянін,saltegi
1259,Laden::N,bode,denda
1260,Laden::N,bode,saltegi
1261,Laden::N,veikals,denda
1262,Laden::N,veikals,saltegi
1263,Preis::N,дон,prezio
1264,Preis::N,дон,salneurri
1265,Preis::N,cena,prezio
1266,Preis::N,cena,salneurri
1267,Ware::N,тӧвар,salgai
1268,Ware::N,prece,salgai
1269,Nutzen::N,воӧм,onura
1270,Nutzen::N,воӧм,probetxu
1271,Nutzen::N,выгӧда,onura
1272,Nutzen::N,выгӧда,probetxu
1273,Nutzen::N,labums,onura
1274,Nutzen::N,labums,probetxu
1275,Reichtum::N,озырлун,aberastasun
1276,Reichtum::N,bagātība,aberastasun
1277,Welt::N,енкӧла,ludi
1278,Welt::N,енкӧла,mundu
1279,Welt::N,pasaule,ludi
1280,Welt::N,pasaule,mundu
1281,Land::N,му,herrialde
1282,Land::N,zeme,herrialde
1283,Staat::N,канму,estatu
1284,Staat::N,государство,estatu
1285,Staat::N,valsts,estatu
1286,König::N,кан,errege
1287,König::N,ķēniņš,errege
1288,König::N,karalis,errege
1289,Macht::N,каналӧм,botere
1290,Macht::N,vara,botere
1291,Grenze::N,су,muga
1292,Grenze::N,суйӧр,muga
1293,Grenze::N,robeža,muga
1294,Krieg::N,ожман,guda
1295,Krieg::N,karš,guda
1296,Feind::N,враг,etsai
1297,Feind::N,враг,arerio
1298,Feind::N,вӧрӧг,etsai
1299,Feind::N,вӧрӧг,arerio
1300,Feind::N,ienaidnieks,etsai
1301,Feind::N,ienaidnieks,arerio
1302,Gewalt::N,мырдöналöм,bortxa
1303,Gewalt::N,мырдöналöм,bortizkeria
1304,Gewalt::N,vara,bortxa
1305,Gewalt::N,vara,bortizkeria
1306,Gewalt::N,vardarbība,bortxa
1307,Gewalt::N,vardarbība,bortizkeria
1308,Kampf::N,вермасьӧм,gudu
1309,Kampf::N,вермасьӧм,auska
1310,Kampf::N,cīņa,gudu
1311,Kampf::N,cīņa,auska
1312,Bogen[Waffe]::N,ньӧввуж,arku
1313,Bogen[Waffe]::N,loks,arku
1314,Pfeil::N,ньӧв,gezi
1315,Pfeil::N,bulta,gezi
1316,Gewehr::N,пишшаль,fusil
1317,Gewehr::N,šautene,fusil
1318,Fehler::N,сорсьӧм,huts
1319,Fehler::N,сорсьӧм,hutsegin
1320,Fehler::N,дзугсьӧм,huts
1321,Fehler::N,дзугсьӧм,hutsegin
1322,Fehler::N,kļūda,huts
1323,Fehler::N,kļūda,hutsegin
1324,Lüge::N,пӧръясьӧм,gezur
1325,Lüge::N,ылӧдлӧм,gezur
1326,Lüge::N,meli,gezur
1327,Schaden::N,лёк,kalte
1328,Schaden::N,изъян,kalte
1329,Schaden::N,пакӧсьт,kalte
1330,Schaden::N,bojājums,kalte
1331,Schaden::N,kaitējums,kalte
1332,Unglück::N,шог,zoritxar
1333,Unglück::N,шог,zorigaitz
1334,Unglück::N,kļūme,zoritxar
1335,Unglück::N,kļūme,zorigaitz
1336,Unglück::N,klizma,zoritxar
1337,Unglück::N,klizma,zorigaitz
1338,Unglück::N,nelaime,zoritxar
1339,Unglück::N,nelaime,zorigaitz
1340,Schuld::N,мыж,erru
1341,Schuld::N,vaina,erru
1342,Alter::N,арлыд,adin
1343,Alter::N,vecums,adin
1344,Schluss::N,пом,bukaera
1345,Schluss::N,beigas,bukaera
1346,Zeit::N,кад,aldi
1347,Zeit::N,кад,denbora
1348,Zeit::N,laiks,aldi
1349,Zeit::N,laiks,denbora
1350,Tag::N,лун,egun
1351,Tag::N,diena,egun
1352,Morgen::N,асыв,goiz
1353,Morgen::N,rīts,goiz
1354,Mittag::N,лун шӧр,eguerdi
1355,Mittag::N,pusdiena,eguerdi
1356,Abend::N,рыт,arrats
1357,Abend::N,vakars,arrats
1358,Nacht::N,вой,gau
1359,Nacht::N,nakts,gau
1360,Woche::N,вежон,aste
1361,Woche::N,nedēļa,aste
1362,Monat::N,тӧлысь,hil
1363,Monat::N,mēnesis,hil
1364,Jahr::N,во,urte
1365,Jahr::N,gads,urte
1366,Frühling::N,тулыс,udalehen
1367,Frühling::N,pavasaris,udalehen
1368,Sommer::N,гожӧм,uda
1369,Sommer::N,vasara,uda
1370,Herbst::N,ар,udazken
1371,Herbst::N,ар,neguantz
1372,Herbst::N,rudens,udazken
1373,Herbst::N,rudens,neguantz
1374,Winter::N,тӧв,negu
1375,Winter::N,ziema,negu
1376,Januar::N,тӧв шӧр,urtarril
1377,Januar::N,janvāris,urtarril
1378,Februar::N,урасьӧм,otsail
1379,Februar::N,februāris,otsail
1380,März::N,рака,martxo
1381,März::N,marts,martxo
1382,April::N,кос му,apiril
1383,April::N,aprīlis,apiril
1384,Mai::N,ода-кора,maiatz
1385,Mai::N,maijs,maiatz
1386,Juni::N,лӧддза-номъя,ekain
1387,Juni::N,jūnijs,ekain
1388,Juli::N,сора,uztail
1389,Juli::N,jūlijs,uztail
1390,August::N,моз,abuztu
1391,August::N,augusts,abuztu
1392,September::N,кӧч,irail
1393,September::N,septembris,irail
1394,Oktober::N,йирым,urri
1395,Oktober::N,oktobris,urri
1396,November::N,вӧльгым,azaro
1397,November::N,novembris,azaro
1398,Dezember::N,ӧшым,abendu
1399,Dezember::N,decembris,abendu
1400,Montag::N,выльлун,astelehen
1401,Montag::N,pirmdiena,astelehen
1402,Dienstag::N,воторник,astearte
1403,Dienstag::N,otrdiena,astearte
1404,Mittwoch::N,середа,asteazken
1405,Mittwoch::N,trešdiena,asteazken
1406,Donnerstag::N,четверг,ostegun
1407,Donnerstag::N,ceturtdiena,ostegun
1408,Freitag::N,пекнича,ostiral
1409,Freitag::N,piektdiena,ostiral
1410,Samstag::N,субӧта,larunbat
1411,Samstag::N,sestdiena,larunbat
1412,Sonntag::N,вӧскресенньӧ,igande
1413,Sonntag::N,svētdiena,igande
1414,groß::A,ыджыд,handi
1415,groß::A,dižs,handi
1416,groß::A,liels,handi
1417,klein::A,ичӧт,txiki
1418,klein::A,mazs,txiki
1419,lang::A,кузь,luze
1420,lang::A,garš,luze
1421,kurz::A,дженьыд,labur
1422,kurz::A,īss,labur
1423,breit::A,ота,zabal
1424,breit::A,паськыд,zabal
1425,breit::A,plats,zabal
1426,schmal::A,оттӧм,mehar
1427,schmal::A,tievs,mehar
1428,dicht::A,сук,sarri
1429,dicht::A,сук,trinko
1430,dicht::A,blīvs,sarri
1431,dicht::A,blīvs,trinko
1432,dick[Gegenstand]::A,кыз,lodi
1433,dick[Gegenstand]::A,biezs,lodi
1434,dünn::A,вӧсни,mehe
1435,dünn::A,вӧсньыд,mehe
1436,dünn::A,plāns,mehe
1437,fein::A,посни,fin
1438,fein::A,smalks,fin
1439,fest::A,зумыд,tinko
1440,fest::A,tvirts,tinko
1441,fest::A,noturīgs,tinko
1442,flach::A,плавкӧс,lau
1443,flach::A,плавкӧс,ordoki
1444,flach::A,тшӧтшкӧс,lau
1445,flach::A,тшӧтшкӧс,ordoki
1446,flach::A,lēzens,lau
1447,flach::A,lēzens,ordoki
1448,flach::A,līdzens,lau
1449,flach::A,līdzens,ordoki
1450,glatt::A,вольк,leun
1451,glatt::A,мольыд,leun
1452,glatt::A,gluds,leun
1453,glatt::A,slidens,leun
1454,hart::A,зумыд,gogor
1455,hart::A,ciets,gogor
1456,weich::A,небыд,bigun
1457,weich::A,небыд,beratz
1458,weich::A,mīksts,bigun
1459,weich::A,mīksts,beratz
1460,rund::A,гӧгрӧс,biribil
1461,rund::A,apaļš,biribil
1462,spitz::A,ёсь йыла,puntadun
1463,spitz::A,smails,puntadun
1464,scharf::A,ёсь,zorrotz
1465,scharf::A,ass,zorrotz
1466,stumpf::A,ныж,kamuts
1467,stumpf::A,truls,kamuts
1468,stumpf::A,strups,kamuts
1469,schwer::A,сьӧкыд,astun
1470,schwer::A,сьӧкыд,pisutsu
1471,schwer::A,smags,astun
1472,schwer::A,smags,pisutsu
1473,schön::A,мича,eder
1474,schön::A,лӧсьыд,eder
1475,schön::A,daiļš,eder
1476,schön::A,skaists,eder
1477,heiß::A,пӧсь,bero
1478,heiß::A,пӧсь,oso bero
1479,heiß::A,karsts,bero
1480,heiß::A,karsts,oso bero
1481,warm::A,шоныд,bero
1482,warm::A,silts,bero
1483,kalt::A,кӧдзыд,hotz
1484,kalt::A,salts,hotz
1485,kalt::A,auksts,hotz
1486,kühl::A,юзыд,hotzil
1487,kühl::A,ыркыд,hotzil
1488,kühl::A,vēss,hotzil
1489,kühl::A,dzestrs,hotzil
1490,frisch::A,выль,fresko
1491,frisch::A,выль,hozkirri
1492,frisch::A,svaigs,fresko
1493,frisch::A,svaigs,hozkirri
1494,feucht::A,уль,heze
1495,feucht::A,mitrs,heze
1496,feucht::A,drēgns,heze
1497,nass::A,ва,busti
1498,nass::A,slapjš,busti
1499,trocken::A,кос,siku
1500,trocken::A,кос,lehor
1501,trocken::A,sauss,siku
1502,trocken::A,sauss,lehor
1503,voll::A,кыз,bete
1504,voll::A,pilns,bete
1505,leer::A,куш,huts
1506,leer::A,тыртӧм,huts
1507,leer::A,tukšs,huts
1508,offen::A,восьса,ireki
1509,offen::A,vaļējs,ireki
1510,offen::A,atvērts,ireki
1511,geschlossen::A,пӧдса,itxita
1512,geschlossen::A,slēgts,itxita
1513,sauber::A,сӧстӧм,xahu
1514,sauber::A,сӧстӧм,garbi
1515,sauber::A,tīrs,xahu
1516,sauber::A,tīrs,garbi
1517,sauber::A,spodrs,xahu
1518,sauber::A,spodrs,garbi
1519,schmutzig::A,няйт,lohi
1520,schmutzig::A,няйт,zikin
1521,schmutzig::A,netīrs,lohi
1522,schmutzig::A,netīrs,zikin
1523,schmutzig::A,dubļains,lohi
1524,schmutzig::A,dubļains,zikin
1525,roh::A,уль,gordin
1526,roh::A,jēls,gordin
1527,reif::A,кисьмӧм,umo
1528,reif::A,кисьмӧм,heldu
1529,reif::A,gatavs,umo
1530,reif::A,gatavs,heldu
1531,reif::A,nobriedis,umo
1532,reif::A,nobriedis,heldu
1533,lecker::A,чӧскыд,goxo
1534,lecker::A,gards,goxo
1535,lecker::A,garšīgs,goxo
1536,süß::A,юмов,goxo
1537,süß::A,чӧскыд,goxo
1538,süß::A,salds,goxo
1539,bitter::A,курыд,karmin
1540,bitter::A,курыд,garratz
1541,bitter::A,sūrs,karmin
1542,bitter::A,sūrs,garratz
1543,bitter::A,rūgts,karmin
1544,bitter::A,rūgts,garratz
1545,sauer::A,шома,mingots
1546,sauer::A,skābs,mingots
1547,hell::A,югыд,argi
1548,hell::A,gaišs,argi
1549,dunkel::A,пемыд,ilun
1550,dunkel::A,tumšs,ilun
1551,schwarz::A,сьӧд,beltz
1552,schwarz::A,melns,beltz
1553,weiß::A,еджыд,zuri
1554,weiß::A,balts,zuri
1555,rot::A,гӧрд,gorri
1556,rot::A,sarkans,gorri
1557,gelb::A,виж,hori
1558,gelb::A,dzeltens,hori
1559,blau::A,лӧз,urdin
1560,blau::A,zils,urdin
1561,grün::A,веж,berde
1562,grün::A,веж,musker
1563,grün::A,турунвиж,berde
1564,grün::A,турунвиж,musker
1565,grün::A,zaļš,berde
1566,grün::A,zaļš,musker
