,Concept_ID,hy,ab
683,nackt::A,մերկ,аҟьантаз
684,traurig::A,տխուր,алахьеиқəҵага
685,lebendig::A,կենդանի,абза
686,gut::A,լավ,абзиа
687,schlecht::A,վատ,-хəарҭам
688,richtig::A,ձիշտ,иашоу
689,schlimm::A,լղրճուկ,абааҧсы
690,wahr::A,ճիշտ,агəҭылса
691,wahr::A,ճիշտ,абзиаҵəҟьа
692,wahr::A,իրական,агəҭылса
693,wahr::A,իրական,абзиаҵəҟьа
694,alt::A,հին,Ажə
695,neu::A,նոր,аҿыц
696,ehemalig::A,նախկին,анкьатәи
697,alt[Lebewesen]::A,ծեր,абырг
698,alt[Lebewesen]::A,ծեր,ақабада
699,alt[Lebewesen]::A,ծեր,Ажə
700,alt[Lebewesen]::A,պառավ,абырг
701,alt[Lebewesen]::A,պառավ,ақабада
702,alt[Lebewesen]::A,պառավ,Ажə
703,jung::A,մատաղ,аҟата
704,arm::A,աղքատ,ананамга
705,reich::A,հարուստ,абеиа
706,bekannt::A,ծանոթ,адыр
707,berühmt::A,հայտնի,адыр
708,berühmt::A,հռչակավոր,адыр
709,fremd::A,օտար,атəым
710,verschieden::A,տարբեր,Еиуа-еиҧшым
711,nah::A,մոտ,ааигəа
712,nah::A,մերձ,ааигəа
713,fern::A,հեռավոր,ахара
714,linker::A,ձախ,арма
715,rechter::A,աջ,арҕьа
716,anderer::A,այլ,даҽа
717,anderer::A,այլ,даҽакы
718,anderer::A,ուրիշ,даҽа
719,anderer::A,ուրիշ,даҽакы
720,erster::A,առաջին,актәи
721,zweiter::A,երկրորդ,аҩбатəи
722,dritter::A,երրորդ,ахҕатәи
723,letzter::A,վերջին,аҵыхəтəантəи
724,allein::ADV,միայնակ,мацара
725,auf einmal::ADV,միասնաբար,зныкала
726,auf einmal::ADV,միասնաբար,зныкҟьара
727,zusammen::ADV,միասին,аиц...
728,zusammen::ADV,իրար հետ,аиц...
729,lange::ADV,երկար ժամանակ,акыраамҭа
730,plötzlich::ADV,հանկարծ,иаалырҟьаны
731,sofort::ADV,իսկույն,иаразнакҵәҟьа
732,später::ADV,ավելի ուշ,уажəшьҭаншəа
733,später::ADV,հետո,уажəшьҭаншəа
734,jetzt::ADV,այժմ,уажәы
735,heute::ADV,այսօր,иахьа
736,morgen::ADV,վաղը,уаҵәы
737,bald::ADV,շուտով,иласны
738,dann::ADV,ապա,нас
739,dann::ADV,հետո,нас
740,gestern::ADV,երեկ,иацы
741,einst::ADV,հին ատեն,зны
742,damals::ADV,ատէնին,усҟан
743,danach::ADV,ապա,нас
744,danach::ADV,այն ժամանակ,нас
745,vorher::ADV,առաջ,уаанӡа
746,zuerst::ADV,նախ,азнаказы
747,zuerst::ADV,նախ,аҧхьа
748,einmal::ADV,մի անգամ,зны
749,manchmal::ADV,երբեմն,зны-зынла
750,oft::ADV,հաճախ,лассы-лассы
751,immer::ADV,միշտ,енагь
752,immer::ADV,միշտ,еснагь
753,niemals::ADV,երբեք,ианакəызаалак
754,hier::ADV,այստեղ,ара
755,hier::ADV,այստեղ,абра
756,hier::ADV,այստեղ,араҟа
757,hierhin::ADV,այստեղ,ара
758,hierhin::ADV,այստեղ,араҟа
759,von hier::ADV,այդտեղից,арантә
760,dort::ADV,այնտեղ,уа
761,dorthin::ADV,այնտեղ,уахь
762,dorthin::ADV,այնտեղ,анахь
763,geradeaus::ADV,ուղիղ,ишиашоу
764,vorwärts::ADV,առաջ,ҕхьаҟа
765,rückwärts::ADV,դեպի ետ,шьҭахьла
766,zurück::ADV,ետ,шьҭахьҟа
767,unten::ADV,ներքեւում,лбаа
768,hinab::ADV,ներքեւ,алада
769,oben::ADV,վերեւում,хыхь
770,hinauf::ADV,վերեւ,аҩада
771,überall::ADV,ամենուր,зегьынцьара
772,nicht::ADV,չէ,-м
773,ein wenig::ADV,մի քիչ,ҕыҭк
774,kaum::ADV,հազիվ,аарлаҳәа
775,kaum::ADV,հազիվ,афергьҳәа
776,sehr::ADV,շատ,даара
777,so::ADV,այդպես,ас
778,so::ADV,այդպես,абас
779,noch::ADV,դեռ,макьана
780,nur::ADV,միայն,заҵәык
781,schon::ADV,արդեն,уажәшьҭа
782,schon::ADV,արդեն,аиҳа ипоу
783,wieder::ADV,նորից,ҿыц
784,wieder::ADV,նորից,дырҩегь
785,wieder::ADV,նորից,дырҩегьых
786,wieder::ADV,դարձյալ,ҿыц
787,wieder::ADV,դարձյալ,дырҩегь
788,wieder::ADV,դարձյալ,дырҩегьых
789,vergebens::ADV,իզուր,баша
790,vor::PRP,դիմացը,аҕхьа
791,hinter::PRP,ետեւը,нхыҵ
792,unter::PRP,տակ,амҵа
793,unter::PRP,տակ,амҵан
794,durch::PRP,միջով,
795,neben::PRP,քովը,ааигуара
796,zwischen::PRP,միջեւ,абжьара
797,wegen::PRP,պատճառով,-иззы
798,wegen::PRP,պատճառով,-ҟнытә
799,wegen::PRP,շնորհից,-иззы
800,wegen::PRP,շնորհից,-ҟнытә
801,dies::PRN,սա,ари
802,dies::PRN,սա,абри
803,dies::PRN,այս,ари
804,dies::PRN,այս,абри
805,das::PRN,դա,Абни
806,das::PRN,դա,убри
807,das::PRN,այդ,Абни
808,das::PRN,այդ,убри
809,alles::PRN,ամեն ինչ,зегьы
810,ich::PRN,ես,са
811,ich::PRN,ես,сара
812,du::PRN,դու,бара
813,er::PRN,նա,иара
814,wir::PRN,մենք,ҳара
815,ihr::PRN,դուք,шәара
816,sie::PRN,նրանք,дара
817,was::FPRN,ինչ,
818,wer::FPRN,ով,дарбан
819,wo::FADV,ուր,иабыкуу
820,wo::FADV,ուր,аба-
821,wo::FADV,ուր,ахь-
822,wo::FADV,որտեղ,иабыкуу
823,wo::FADV,որտեղ,аба-
824,wo::FADV,որտեղ,ахь-
825,wohin::FADV,դեպի ուր,иабыкуу
826,wohin::FADV,դեպի ուր,аба-
827,wohin::FADV,դեպի ուր,ахь-
828,wie::FADV,ինչպես,-шҕа
829,warum::FADV,ինչու,избан
830,wieviel::FNUM,որչափ,заҟа
831,eins::NUM,մեկ,акы
832,eins::NUM,մեկ,аӡәы
833,zwei::NUM,երկու,ҩба
834,drei::NUM,երեք,хҕа
835,vier::NUM,չորս,ҕшьба
836,fünf::NUM,հինգ,хəба
837,sechs::NUM,վեց,фба
838,sieben::NUM,յոթ,Бжьба
839,acht::NUM,ութ,ааба
840,neun::NUM,ինը,жәба
841,zehn::NUM,տասը,жәаба
842,elf::NUM,տասնմեկ,жәеизатәи
843,zwölf::NUM,տասներկու,жәаҩа
844,zwanzig::NUM,քսան,ҩажәа
845,dreißig::NUM,երեսուն,ҩажәижәабатәи
846,vierzig::NUM,քառասուն,ҩынҩажәа
847,fünfzig::NUM,հիսուն,ҩынҩажәеижәаба
848,sechzig::NUM,վաթսուն,хынҩажәа
849,siebzig::NUM,յոթանասուն,хынҩажәижәаба
850,achtzig::NUM,ութսուն,ҕшьынҩажәа
851,neunzig::NUM,իննսուն,ҕшьынҩажәижәаба
852,hundert::NUM,հարյուր,шәкы
853,tausend::NUM,հազար,зқьы
854,und::CNJ,ու,-и
855,oder::CNJ,կամ,ма
856,stehen::V,կանգնել,агылазаара
857,sitzen::V,նստել,атəара
858,sitzen::V,նստել,атəа(заа)ра
859,liegen::V,ստել,аиара
860,hängen::V,կախվել,акнаҳара
861,werden::V,դառնալ,аҟалара
862,passieren::V,պատահել,аҟалара
863,beginnen::V,սկսվել,алагара
864,enden::V,վերջանալ,алгара
865,wechseln::V,փոխվել,аҽыҧсахра
866,aufgehen[Sonne]::V,բարձրանալ,агылара
867,aufgehen[Sonne]::V,բարձրանալ,ахашлара
868,aufgehen[Sonne]::V,բարձրանալ,аҩаҵхахара
869,aufgehen[Sonne]::V,ելնել ,агылара
870,aufgehen[Sonne]::V,ելնել ,ахашлара
871,aufgehen[Sonne]::V,ելնել ,аҩаҵхахара
872,untergehen[Sonne]::V,մտնել,аҭашəара
873,scheinen[Sonne]::V,շողալ,акаҧхара
874,scheinen[Sonne]::V,փայլել,акаҧхара
875,donnern::V,որոտալ,адыдра
876,wehen::V,փչել,асра
877,strömen::V,հոսել,акаҭəара
878,fließen::V,հոսել,ацара
879,sich drehen::V,պտտվել,ахагьежьра
880,schwanken::V,տատանվել,аҵысра
881,schwingen::V,ճոճվել,ахызазара
882,schwingen::V,ճոճվել,акьаандара
883,fallen::V,ընկնել,акаҳара
884,brennen::V,այրվել,абылра
885,rauchen::V,ծխել,ахылҵра
886,regnen::V,անձրեւ գալ,аура
887,gefrieren::V,սառչել,аҵаара
888,tauen::V,լկիլ,аӡҭра
889,schmelzen::V,հալիլ,ақəӡыҭра
890,schmelzen::V,հալիլ,аҭəара
891,trocknen::V,չորանալ,абара
892,sieden::V,եռալ,ашра
893,faulen::V,փտել,абаара
894,verfaulen::V,նեխել,абаара
895,verfaulen::V,նեխել,аилашра
896,reißen::V,պատռվել,аҧжəара
897,reißen::V,ճղվել,аҧжəара
898,versinken::V,սուզվել,аӡааҟəрылара
899,vergehen::V,անցնել ,ацара
900,erscheinen::V,հայտնվել,ацəырҵра
901,erscheinen::V,երեւալ,ацəырҵра
902,verschwinden::V,անհետանալ,аҵашəкəара
903,sinken::V,ընկնել,атəара
904,sinken::V,ընկնել,алаҟəра
905,abnehmen::V,փոքրանալ,ацӡаара
906,abnehmen::V,փոքրանալ,аиҵалара
907,zunehmen::V,մեծանալ,аҽырҭбаара
908,zunehmen::V,մեծանալ,аиҵыҵра
909,zunehmen::V,մեծանալ,арацəахара
910,steigen::V,բարձրանալ,азҳара
911,steigen::V,բարձրանալ,ашьҭыҵра
912,steigen::V,բարձրանալ,адухара
913,steigen::V,բարձրանալ,ацлара
914,wachsen::V,աճել,азҳара
915,glänzen::V,նշուլել,ацыр-цырра
916,glänzen::V,նշուլել,ацыҩ-цыҩра
917,glänzen::V,նշուլել,аказказра
918,glänzen::V,փայլիլ,ацыр-цырра
919,glänzen::V,փայլիլ,ацыҩ-цыҩра
920,glänzen::V,փայլիլ,аказказра
921,funkeln::V,փայլատակել,ашап-шапра
922,funkeln::V,փայլատակել,ацым-цымра
923,lärmen::V,աղմուկ հանել,ашьҭыбжьгара
924,lärmen::V,աղմուկ հանել,аҕьҕьаҳәа аилалара
925,läuten::V,զնգալ,аҵəҵəасра
926,klingeln::V,զնգալ,аҵəҵəасра
927,klirren::V,զնգզնգալ,ахьархьарра
928,klirren::V,զնգզնգալ,архьархьарра
929,brausen::V,մոլեգնել,аилаҽҽара
930,brausen::V,մոլեգնել,еилашуера
931,rauschen::V,սոսափել,
932,klingen::V,հնչել,агара
933,klingen::V,հնչել,ашьҭыбжь гара
934,bellen::V,հաչել,ашра
935,heulen::V,ոռնալ ,ауура
936,blasen::V,փչել ,аҭəҳəара
937,pfeifen::V,սուլել,ашəшəра
938,schreien::V,գոռալ ,аҳəҳəара
939,schreien::V,գոռալ ,ахəаара
940,schreien::V,գոռալ ,аҟаара
941,stöhnen::V,տնքալ,ақьра
942,zittern::V,դողալ,аҵыс-ҵысра
943,leben::V,ապրել,аҟазаара
944,geboren werden::V,ծնվել,Аира
945,atmen::V,շնչել,аҕсыҕ лагаҩагара
946,trinken::V,խմել,ажəра
947,essen::V,ուտել,акрыфара
948,schlucken::V,կլանել,албаадара
949,schlucken::V,կուլ տալ,албаадара
950,müde werden::V,հոգնել,ааҕсара
951,einschlafen::V,քուն մտնել,ацəара
952,schlafen::V,քնել,ацəазаара
953,aufwachen::V,արթննալ,аҿыхара
954,aufstehen::V,ելլել,Агəылҵра
955,sich erholen::V,հանգստանալ,аҧсшьара
956,krank werden::V,հիւանդանալ,ачмазаҩхара
957,krank sein::V,հիվանդ լինել,аҳəарҧсарра
958,schmerzen::V,ցավել,ахьра
959,husten::V,հազալ,аимҳәара
960,genesen::V,ապաքինվել,абзиахара
961,genesen::V,ապաքինվել,аӷəӷəахара
962,sterben::V,մեռնել,аҧсра
963,sterben::V,վախճանվել,аҧсра
964,umkommen::V,կործանվել,аҭахара
965,sich bewegen::V,ընթանալ,аиҭаҵра
966,sich rühren::V,շարժվել,ақəацара
967,sich erheben::V,կանգնել,аҩагылара
968,sich erheben::V,վեր կենալ,аҩагылара
969,sich setzen::V,նստել,атəара
970,hinfallen::V,ընկնել,акаҳара
971,laufen::V,քայլել,аныҟəара
972,schreiten::V,ճեմել,ашьаҿа еихгара
973,spazierengehen::V,շրջագայել,анеи-ааира
974,eilen::V,շտապել,аццакра
975,sich beeilen::V,շտապել ,аццакра
976,sausen::V,սլանալ,аҧырра
977,sausen::V,սլանալ,иҭрысны
978,sausen::V,սլանալ,ишьҭҟьаны ацара
979,rennen::V,վազել,аҩра
980,springen::V,ցատկել,аҧара
981,klettern::V,մագլցել,ақəлара
982,schaukeln::V,ճոճվել,аҟəараҟəанҽара
983,schaukeln::V,օրորվել,аҟəараҟəанҽара
984,kriechen::V,սողալ,аҳəазара
985,schwimmen::V,լողալ,аӡсара
986,tauchen::V,սուզվել,ахəӡааҵəира
987,rudern::V,թիավարել,аҵшьра
988,fahren::V,ընթանալ,акала
989,fliegen::V,թռչել,аҧырра
990,gehen::V,գնալ,аиҭаҵра
991,weggehen::V,հեռանալ,ацара
992,abfahren::V,ճանապարհվել,адəықəлара
993,abfahren::V,ճանապարհվել,ацара
994,anhalten::V,կանգնել,ааныргылара
995,hineingehen::V,մտնել,аҭалара
996,eintreten::V,մտնել,аҩналара
997,kommen::V,գալ,аара
998,kommen::V,գալ,ааира
999,ankommen::V,ժամանել,ааира
1000,ankommen::V,ժամանել,аара
1001,ankommen::V,ժամանել,анеира
1002,zurückkommen::V,վերադառնալ,азыхынҳəра
1003,bleiben::V,մնալ,аанхара
1004,bleiben::V,մնալ,анхара
1005,bleiben::V,մնալ,аангылара
1006,warten::V,սպասել,азҧшзаара
1007,erwarten::V,սպասել,азҧшра
1008,suchen::V,որոնել,ашьҭазаара
1009,finden::V,գտնել,аҧшаара
1010,versuchen::V,փորձել,аҽазкра
1011,vorbereiten::V,պատրաստել,армазеира
1012,lieben::V,սիրել,абзиабара
1013,mögen::V,հավանել,агəаҧхара
1014,mögen::V,սիրել,агəаҧхара
1015,lachen::V,ծիծաղել,аччара
1016,rühren::V,հուզել,арҵəуара
1017,weinen::V,լալ,аҵəуара
1018,schimpfen::V,տրտնջալ,ацəҳара
1019,schimpfen::V,քրթմնջել,ацəҳара
1020,sich ärgern::V,զայրանալ,агəаара
1021,sich fürchten::V,վախնալ,аӡыӡара
1022,fürchten::V,վախենալ,ацəшəара
1023,fliehen::V,փախչել,абналара
1024,fliehen::V,փախչել,ацəцара
1025,flüchten::V,փախչել,абналара
1026,flüchten::V,փախչել,ацəцара
1027,sehen::V,տեսնել,абара
1028,anschauen::V,դիտել,ахəаҧшра
1029,ansehen::V,նայել,ахəаҧшра
1030,hören::V,լսել,аҳара
1031,zuhören::V,ունկնդրել,азыӡырҩра
1032,probieren::V,համը տեսել,аҧышəара
1033,riechen::V,հոտ առնել,афыҩра
1034,fühlen::V,զգալ,анырра
1035,fühlen::V,զգալ,ацәакырра
1036,scheinen::V,երեւալ,шәа
1037,scheinen::V,երեւալ,аацәырҵа
1038,zu sehen sein::V,երեւալ,
1039,vernehmen::V,իմանալ ,аҳара
1040,frieren::V,մրսել,ашəра
1041,frieren::V,մրսել,аҵаара
1042,tun::V,անել,аҟаҵара
1043,können::V,կարողանալ,алшара
1044,wollen::V,ուզել,аҭахра
1045,wollen::V,ցանկանալ,аҭахра
1046,anfangen::V,սկսել,алагара
1047,beenden::V,վերջացնել,алгара
1048,aufhören::V,դադարել,аҟəыҵра
1049,gelingen::V,հաջողվել,аура
1050,gelingen::V,հաջողվել,аманшəалахара
1051,gelingen::V,հաջողվել,алҵра
1052,gelingen::V,գլուխ գալ,аура
1053,gelingen::V,գլուխ գալ,аманшəалахара
1054,gelingen::V,գլուխ գալ,алҵра
1055,geraten::V,ստացվել,нзаарын
1056,öffnen::V,բաց անել,аартра
1057,schließen::V,փակել ,аркра
1058,stellen::V,դնել,аргылара
1059,setzen::V,նստեցնել,артəара
1060,legen::V,դնել,ақəҵара
1061,berühren::V,դիպչել,акьысра
1062,berühren::V,դիպչել,алакьысра
1063,berühren::V,շոշափել,акьысра
1064,berühren::V,շոշափել,алакьысра
1065,verbinden::V,շաղկապել,аҿаҳəара
1066,bedecken::V,ծածկել,ақəршəра
1067,aufhängen::V,կախել,акнаҳара
1068,anzünden::V,վառել,аркра
1069,aufheben::V,վերցնել,ашьҭыхра
1070,zurücklassen::V,թողնել,аныжьра
1071,verlieren::V,կորցնել,ацəыӡра
1072,fallen lassen::V,գցել,ацəкаҳара
1073,machen::V,անել,ачаҧара
1074,herstellen::V,արտադրել,аиҵдара
1075,bauen::V,կառուցել,аргылара
1076,reparieren::V,նորոգել,арҽеира
1077,verbessern::V,բարելավել,аиҕьтəра
1078,ändern::V,փոխել,аҧсахра
1079,graben::V,փորել,ажра
1080,beugen::V,ծռել,арҟəра
1081,beugen::V,ծռել,архəара
1082,biegen::V,թեքել,арҟəра
1083,biegen::V,թեքել,архəара
1084,drehen::V,ոլորել,аргьежьра
1085,wenden::V,պտտել,
1086,umdrehen::V,շրջել,аарҳәра
1087,heben::V,բարձրացնել,аҩахара
1088,heben::V,բարձրացնել,араҳара
1089,hochheben::V,բարձրացնել,ахагалара
1090,hochheben::V,բարձրացնել,ашьҭҳəара
1091,ergreifen::V,վարակվել,
1092,halten::V,բռնել,акра
1093,drücken::V,ճնշել,ақəрӷəӷəара
1094,schieben::V,հրել,аҵгəара
1095,schieben::V,հրել,агəара
1096,kratzen::V,քերել,ацəҟьара
1097,lecken::V,լիզել,арбзара
1098,beißen::V,կծել,ацҳара
1099,abreißen::V,պոկել,амжəара
1100,abschneiden::V,կտրել ,ахҵəара
1101,abschneiden::V,կտրել ,аҿахҵəара
1102,binden::V,կապել,аҿаҳəара
1103,stecken::V,խրել,алаҵара
1104,brechen::V,կոտրել ,аҧҵəара
1105,klopfen::V,թակել,асра
1106,hauen::V,ծեծել,ақəкшара
1107,kleben::V,կպցնել,аҷабра
1108,reiben::V,շփել,арҟəыҷра
1109,streichen::V,վրան քսել,ахьшьра
1110,schleifen::V,սրել ,ахра
1111,schneiden::V,կտրել,аҧҟара
1112,rütteln::V,ցնցել,арҵысра
1113,schütteln::V,թափահարել,аршəшəара
1114,schwenken::V,ճոճել,аҟьара
1115,schütten::V,լցնել,аҭаҭəара
1116,füllen::V,լիքը լցնել,арҭəра
1117,einwickeln::V,փաթաթել,алаҳəара
1118,tragen::V,կրել,аҩагара
1119,tragen::V,տանել,аҩагара
1120,schleppen::V,քաշել,арҳəазара
1121,ziehen::V,ձգել,ахара
1122,ziehen::V,քաշել,ахара
1123,aufbewahren::V,պահել ,аҵəахра
1124,werfen::V,նետել,аршəра
1125,packen::V,հափշտակել,анкра
1126,packen::V,հափշտակել,аҵкаара
1127,verstecken::V,ծածկել,аҵəахра
1128,teilen::V,բաժանել,ашара
1129,schicken::V,ուղարկել,ашьҭра
1130,bringen::V,բերել,аагара
1131,hinzufügen::V,ավելացնել,ацҵара
1132,bekommen::V,հայթայթել,аҧшаара
1133,bekommen::V,հայթայթել,архиара
1134,bekommen::V,հայթայթել,аура
1135,erhalten::V,ստանալ,аиура
1136,nehmen::V,վերցնել,агара
1137,wählen::V,ընտրել,алҧшаара
1138,auswählen::V,գերադասել,алхра
1139,bewahren::V,պահպանել,
1140,behindern::V,խոչընդոտել,аҧырхагахара
1141,verderben::V,փչացնել,алгара
1142,verderben::V,փչացնել,абжьыхра
1143,verderben::V,փչացնել,аҧхасҭатəра
1144,beschädigen::V,վնասել,аҧхасҭатəра
1145,zerbrechen::V,ջարդել,аҧҽра
1146,zerbrechen::V,կոտրել,аҧҽра
1147,zerreißen::V,պատռել,аҧжəара
1148,zerstören::V,քանդել,аилаҧыххаара
1149,verbrennen::V,այրել,абылра
1150,geben::V,տալ,аҭара
1151,reichen::V,հանձնել,аҭара
1152,schenken::V,նվիրել,аҩгара
1153,versprechen::V,խոստանալ,ақəргəыӷра
1154,wünschen::V,մաղթել,
1155,loben::V,գովել,арҽхəара
1156,küssen::V,համբուրել,агəӡра
1157,wiegen::V,օրորել,
1158,zudecken::V,վրան գցել,аҵахҩара
1159,zudecken::V,վրան գցել,ақəршəра
1160,wecken::V,զարթնեցնել,арҿыхара
1161,zeigen::V,ցույց տալ,арбара
1162,führen::V,ուղեկցել,аныҟəгара
1163,lehren::V,սովորեցնել,арҵара
1164,unterrichten::V,ավանդել,арҧхьара
1165,aufziehen::V,դաստիարակել,ааӡара
1166,leiten::V,ղեկավարել,ахагылазаара
1167,leiten::V,կառավարել,ахагылазаара
1168,antreiben::V,շտապեցնել,арццакра
1169,lassen::V,ստիպել,арҟаҵара
1170,einladen::V,հրավիրել,ааҕхьара
1171,einladen::V,հրավիրել,анаҧхьара
1172,vereinigen::V,միացնել,аилаҵара
1173,besuchen::V,այցելել,абара
1174,treffen::V,հանդիպել,аҧылара
1175,sich versammeln::V,հավաքվել,аизара
1176,spielen::V,խաղալ,ахəмарра
1177,singen::V,երգել,ашəаҳəара
1178,tanzen::V,պարել,акəашара
1179,sich trennen::V,ցրվել,аилыҵра
1180,verlassen::V,լքել,акажьра
1181,retten::V,փրկել,Аиқəрхара
1182,bewachen::V,պահել,ахьчара
1183,schützen::V,պաշտպանել,ацəыхьчара
1184,verteidigen::V,պաշտպանել,ахьчара
1185,sich schlagen::V,կռվել,аисра
1186,schießen::V,կրակել,ахысра
1187,siegen::V,հաղթել,аиааира
1188,ärgern::V,ձանձրացնել,аргəаара
1189,schlagen::V,խփել,асра
1190,schlagen::V,խփել,аҭасра
1191,treten::V,քացի տալ,
1192,stechen::V,խայթել,алакшара
1193,stoßen::V,մղել,агəҭасра
1194,stehlen::V,գողանալ,аӡара
1195,stören::V,խանգարել,аҧырхагахара
1196,belästigen::V,անհանգստացնել,аргəамҵра
1197,verbergen::V,թաքցնել,аӡара
1198,täuschen::V,խաբել,ажьара
1199,betrügen::V,խաբել,ажьара
1200,töten::V,սպանել ,ашьра
1201,wohnen::V,բնակվել,анхара
1202,arbeiten::V,աշխատել,аусура
1203,sammeln::V,հավաքել,аҟəшəара
1204,pflücken::V,քաղել,аҿыршəара
1205,pflücken::V,քաղել,аҿыхра
1206,jagen::V,որս անել,ашəарыцара
1207,fischen::V,ձուկ բռնել,аҧсыӡ икуеит
1208,fassen::V,բռնել,акра
1209,hüten::V,արածեցնել,арҳəра
1210,hüten::V,արածեցնել,ахьчара
1211,treiben::V,հովուել,акацара
1212,anbinden::V,չուանել,адҳəалара
1213,füttern::V,կերակրել,акырҿаҵара
1214,melken::V,կթել,ахьара
1215,hacken::V,կոտորել,аҟəаҟəара
1216,gießen::V,ջրել,аҵаҭəара
1217,reifen::V,հասունանալ ,ашəра
1218,reifen::V,հասունանալ ,аҟалара
1219,zubereiten::V,պատրաստել,ацура
1220,kochen::V,եփել,ажəра
1221,backen::V,թխել,аӡра
1222,braten::V,տապակել,аӡра
1223,umrühren::V,խառնել,аилрыхра
1224,stricken::V,գործել,аҧара
1225,nähen::V,կարել,аӡахра
1226,färben::V,ներկել,ашəра
1227,reinigen::V,մաքրել,арыцқьара
1228,waschen::V,լվանալ,аӡәӡәара
1229,abwischen::V,սրբել,арбара
1230,spülen::V,ողողել,аҭыршара
1231,spülen::V,պարզաջրել,аҭыршара
1232,fegen::V,ավլել,аҧссара
1233,kehren::V,ավլել,
1234,baden::V,լողանալ,аҽыкəабара
1235,sich waschen::V,լվացվել,аҽыӡəӡəара
1236,ausziehen::V,հանել,ашəыхра
1237,anziehen::V,հագնել,ашəҵара
1238,sich anziehen::V,հագնվել,аҽеилаҳəара
1239,kämmen::V,սանրել,аҳəара
1240,schmücken::V,զարդարել,арҧшӡара
1241,sagen::V,ասել,аҳəара
1242,sprechen::V,խոսել,ацəажəара
1243,reden::V,զրուցել,ацəажəара
1244,reden::V,զրուցել,аицәажәара
1245,sich unterhalten::V,խոսակցել,аицәажәара
1246,fragen::V,հարցնել,азҵаара
1247,bitten::V,խնդրել,аҳəара
1248,erzählen::V,պատմել,аҳəара
1249,mitteilen::V,հաղորդել,азыцҳара
1250,nennen::V,անվանել,ахьӡҵара
1251,rufen::V,կանչել,азҿыҭра
1252,prahlen::V,պարծենալ,аҽхəара
1253,übersetzen::V,թարգմանել,аиҭагара
1254,denken::V,մտածել,азхəыцра
1255,glauben::V,հավատալ,ахаҵара
1256,bemerken::V,նկատել,агəаҭара
1257,erkennen::V,ճանաչել,адырра
1258,begreifen::V,հասկանալ,аилкаара
1259,verstehen::V,ըմբռնել,аҳара
1260,lernen::V,սովորել,аҵара
1261,wissen::V,իմանալ,адырра
1262,sich erinnern an::V,հիշել,агəаларшəара
1263,sich erinnern an::V,մտաբերել,агəаларшəара
1264,vergessen::V,մոռանալ,ахашҭра
1265,messen::V,չափել,ашəара
1266,zählen::V,թվել,аҧхьаӡара
1267,zählen::V,հաշվել,аҧхьаӡара
1268,rechnen::V,հաշվել,аҳасабра
1269,rechnen::V,հաշվարկել,аҳасабра
1270,lesen::V,կարդալ,аҧхьара
1271,malen::V,նկարել,
1272,zeichnen::V,գծել,
1273,schreiben::V,գրել,
1274,besitzen::V,ունենալ,амазаара
1275,besitzen::V,տեր լինել,амазаара
1276,kaufen::V,գնել,Аахəара
1277,verkaufen::V,վաճառել,аҭира
1278,bezahlen::V,վճարել,ахҭынҵара
1279,bezahlen::V,վճարել,ашəара
1280,zahlen::V,վճարել,ашəара
1281,beherrschen::V,ղեկավարել,
1282,ertragen::V,դիմանալ,ачҳара
1283,Horn::N,,атəыҩа
1284,fangen::V,,акра
