,Concept_ID,ab,la
738,vor::PRP,аҕхьа,ante
739,hinter::PRP,нхыҵ,post
740,unter::PRP,амҵа,sub
741,unter::PRP,амҵан,sub
742,neben::PRP,ааигуара,iuxta
743,zwischen::PRP,абжьара,inter
744,wegen::PRP,-иззы,propter
745,wegen::PRP,-ҟнытә,propter
746,dies::PRN,ари,hoc
747,dies::PRN,абри,hoc
748,das::PRN,Абни,id
749,das::PRN,убри,id
750,alles::PRN,зегьы,omnia
751,ich::PRN,са,ego
752,ich::PRN,сара,ego
753,du::PRN,бара,tu
754,er::PRN,иара,is
755,er::PRN,иара,ille
756,wir::PRN,ҳара,nos
757,ihr::PRN,шәара,vos
758,sie::PRN,дара,ii
759,sie::PRN,дара,illi
760,wer::FPRN,дарбан,quis
761,wo::FADV,иабыкуу,ubi
762,wo::FADV,аба-,ubi
763,wo::FADV,ахь-,ubi
764,wohin::FADV,иабыкуу,quo
765,wohin::FADV,аба-,quo
766,wohin::FADV,ахь-,quo
767,wie::FADV,-шҕа,quomodo
768,warum::FADV,избан,cur
769,wieviel::FNUM,заҟа,quantum
770,eins::NUM,акы,unus
771,eins::NUM,аӡәы,unus
772,zwei::NUM,ҩба,duo
773,drei::NUM,хҕа,tres
774,vier::NUM,ҕшьба,quattuor
775,fünf::NUM,хəба,quinque
776,sechs::NUM,фба,sex
777,sieben::NUM,Бжьба,septem
778,acht::NUM,ааба,octo
779,neun::NUM,жәба,novem
780,zehn::NUM,жәаба,decem
781,elf::NUM,жәеизатәи,undecim
782,zwölf::NUM,жәаҩа,duodecim
783,zwanzig::NUM,ҩажәа,viginti
784,dreißig::NUM,ҩажәижәабатәи,triginta
785,vierzig::NUM,ҩынҩажәа,quadraginta
786,fünfzig::NUM,ҩынҩажәеижәаба,quinquaginta
787,sechzig::NUM,хынҩажәа,sexaginta
788,siebzig::NUM,хынҩажәижәаба,septuaginta
789,achtzig::NUM,ҕшьынҩажәа,octoginta
790,neunzig::NUM,ҕшьынҩажәижәаба,nonaginta
791,hundert::NUM,шәкы,centum
792,tausend::NUM,зқьы,mille
793,und::CNJ,-и,et
794,und::CNJ,-и,-que
795,oder::CNJ,ма,vel
796,stehen::V,агылазаара,stare
797,sitzen::V,атəара,sedere
798,sitzen::V,атəа(заа)ра,sedere
799,liegen::V,аиара,iacere
800,hängen::V,акнаҳара,pendere
801,werden::V,аҟалара,fieri
802,passieren::V,аҟалара,accidere
803,beginnen::V,алагара,incipere
804,enden::V,алгара,finem habere
805,wechseln::V,аҽыҧсахра,mutari
806,aufgehen[Sonne]::V,агылара,oriri
807,aufgehen[Sonne]::V,ахашлара,oriri
808,aufgehen[Sonne]::V,аҩаҵхахара,oriri
809,untergehen[Sonne]::V,аҭашəара,occidere
810,scheinen[Sonne]::V,акаҧхара,lucere
811,donnern::V,адыдра,tonare
812,wehen::V,асра,flare
813,strömen::V,акаҭəара,fluere
814,fließen::V,ацара,manare
815,sich drehen::V,ахагьежьра,torqueri
816,schwanken::V,аҵысра,vacillare
817,schwingen::V,ахызазара,vibrare
818,schwingen::V,акьаандара,vibrare
819,fallen::V,акаҳара,cadere
820,brennen::V,абылра,ardere
821,rauchen::V,ахылҵра,fumare
822,regnen::V,аура,pluere
823,gefrieren::V,аҵаара,congelari
824,tauen::V,аӡҭра,rorare
825,schmelzen::V,ақəӡыҭра,liquescere
826,schmelzen::V,аҭəара,liquescere
827,trocknen::V,абара,arescere
828,sieden::V,ашра,fervere
829,faulen::V,абаара,putescere
830,verfaulen::V,абаара,putescere
831,verfaulen::V,аилашра,putescere
832,reißen::V,аҧжəара,scindi
833,versinken::V,аӡааҟəрылара,mergi
834,vergehen::V,ацара,praeterire
835,erscheinen::V,ацəырҵра,apparere
836,verschwinden::V,аҵашəкəара,discedere
837,sinken::V,атəара,labi
838,sinken::V,алаҟəра,labi
839,abnehmen::V,ацӡаара,deminui
840,abnehmen::V,аиҵалара,deminui
841,zunehmen::V,аҽырҭбаара,augeri
842,zunehmen::V,аиҵыҵра,augeri
843,zunehmen::V,арацəахара,augeri
844,steigen::V,азҳара,augescere
845,steigen::V,ашьҭыҵра,augescere
846,steigen::V,адухара,augescere
847,steigen::V,ацлара,augescere
848,wachsen::V,азҳара,crescere
849,glänzen::V,ацыр-цырра,splendere
850,glänzen::V,ацыҩ-цыҩра,splendere
851,glänzen::V,аказказра,splendere
852,funkeln::V,ашап-шапра,micare
853,funkeln::V,ацым-цымра,micare
854,lärmen::V,ашьҭыбжьгара,strepere
855,lärmen::V,аҕьҕьаҳәа аилалара,strepere
856,läuten::V,аҵəҵəасра,sonare
857,klingeln::V,аҵəҵəасра,tinnire
858,klirren::V,ахьархьарра,crepare
859,klirren::V,архьархьарра,crepare
860,brausen::V,аилаҽҽара,saevire
861,brausen::V,еилашуера,saevire
862,klingen::V,агара,sonare
863,klingen::V,ашьҭыбжь гара,sonare
864,bellen::V,ашра,latrare
865,heulen::V,ауура,ululare
866,blasen::V,аҭəҳəара,flare
867,pfeifen::V,ашəшəра,sibilare
868,schreien::V,аҳəҳəара,clamare
869,schreien::V,ахəаара,clamare
870,schreien::V,аҟаара,clamare
871,stöhnen::V,ақьра,gemere
872,zittern::V,аҵыс-ҵысра,tremere
873,zittern::V,аҵыс-ҵысра,trepidare
874,leben::V,аҟазаара,vivere
875,geboren werden::V,Аира,nasci
876,atmen::V,аҕсыҕ лагаҩагара,spirare
877,trinken::V,ажəра,bibere
878,essen::V,акрыфара,edere
879,schlucken::V,албаадара,devorare
880,müde werden::V,ааҕсара,fatigari
881,einschlafen::V,ацəара,obdormiscere
882,schlafen::V,ацəазаара,dormire
883,aufwachen::V,аҿыхара,expergisci
884,aufstehen::V,Агəылҵра,exsurgere
885,sich erholen::V,аҧсшьара,se reficere
886,krank werden::V,ачмазаҩхара,aegrescere
887,krank sein::V,аҳəарҧсарра,aegrotare
888,schmerzen::V,ахьра,dolere
889,husten::V,аимҳәара,tussire
890,genesen::V,абзиахара,convalescere
891,genesen::V,аӷəӷəахара,convalescere
892,sterben::V,аҧсра,mori
893,umkommen::V,аҭахара,perire
894,sich bewegen::V,аиҭаҵра,se movere
895,sich rühren::V,ақəацара,micare
896,sich erheben::V,аҩагылара,surgere
897,sich setzen::V,атəара,considere
898,hinfallen::V,акаҳара,cadere
899,laufen::V,аныҟəара,vadere
900,schreiten::V,ашьаҿа еихгара,gradi
901,spazierengehen::V,анеи-ааира,ambulare
902,eilen::V,аццакра,properare
903,sich beeilen::V,аццакра,festinare
904,sausen::V,аҧырра,currere
905,sausen::V,иҭрысны,currere
906,sausen::V,ишьҭҟьаны ацара,currere
907,rennen::V,аҩра,currere
908,springen::V,аҧара,salire
909,klettern::V,ақəлара,niti
910,schaukeln::V,аҟəараҟəанҽара,oscillare
911,kriechen::V,аҳəазара,repere
912,kriechen::V,аҳəазара,serpere
913,schwimmen::V,аӡсара,nare
914,schwimmen::V,аӡсара,natare
915,tauchen::V,ахəӡааҵəира,mergere
916,rudern::V,аҵшьра,remigare
917,fahren::V,акала,vehi
918,fliegen::V,аҧырра,volare
919,gehen::V,аиҭаҵра,ire
920,gehen::V,аиҭаҵра,vadere
921,weggehen::V,ацара,abire
922,weggehen::V,ацара,discedere
923,abfahren::V,адəықəлара,proficisci
924,abfahren::V,ацара,proficisci
925,anhalten::V,ааныргылара,consistere
926,hineingehen::V,аҭалара,inire
927,hineingehen::V,аҭалара,ingredi
928,eintreten::V,аҩналара,intrare
929,kommen::V,аара,venire
930,kommen::V,ааира,venire
931,ankommen::V,ааира,advenire
932,ankommen::V,аара,advenire
933,ankommen::V,анеира,advenire
934,zurückkommen::V,азыхынҳəра,revenire
935,bleiben::V,аанхара,manere
936,bleiben::V,анхара,manere
937,bleiben::V,аангылара,manere
938,warten::V,азҧшзаара,opperiri
939,erwarten::V,азҧшра,opperiri
940,erwarten::V,азҧшра,expectare
941,suchen::V,ашьҭазаара,quaerere
942,finden::V,аҧшаара,reperire
943,versuchen::V,аҽазкра,conari
944,versuchen::V,аҽазкра,temptare
945,vorbereiten::V,армазеира,parare
946,lieben::V,абзиабара,amare
947,mögen::V,агəаҧхара,amare
948,lachen::V,аччара,ridere
949,rühren::V,арҵəуара,commovere
950,weinen::V,аҵəуара,flere
951,schimpfen::V,ацəҳара,increpare
952,sich ärgern::V,агəаара,indignari
953,sich fürchten::V,аӡыӡара,vereri
954,fürchten::V,ацəшəара,timere
955,fliehen::V,абналара,fugere
956,fliehen::V,ацəцара,fugere
957,flüchten::V,абналара,effugere
958,flüchten::V,ацəцара,effugere
959,sehen::V,абара,videre
960,anschauen::V,ахəаҧшра,aspectare
961,ansehen::V,ахəаҧшра,spectare
962,hören::V,аҳара,audire
963,zuhören::V,азыӡырҩра,auscultare
964,probieren::V,аҧышəара,gustare
965,riechen::V,афыҩра,olfacere
966,fühlen::V,анырра,sentire
967,fühlen::V,ацәакырра,sentire
968,scheinen::V,шәа,videri
969,scheinen::V,аацәырҵа,videri
970,vernehmen::V,аҳара,comperire
971,frieren::V,ашəра,algere
972,frieren::V,аҵаара,algere
973,tun::V,аҟаҵара,facere
974,können::V,алшара,posse
975,wollen::V,аҭахра,velle
976,anfangen::V,алагара,incipere
977,beenden::V,алгара,finire
978,aufhören::V,аҟəыҵра,desistere
979,gelingen::V,аура,contingere
980,gelingen::V,аманшəалахара,contingere
981,gelingen::V,алҵра,contingere
982,geraten::V,нзаарын,evenire
983,öffnen::V,аартра,aperire
984,schließen::V,аркра,claudere
985,stellen::V,аргылара,sistere
986,setzen::V,артəара,ponere
987,legen::V,ақəҵара,ponere
988,berühren::V,акьысра,tangere
989,berühren::V,алакьысра,tangere
990,verbinden::V,аҿаҳəара,iungere
991,bedecken::V,ақəршəра,tegere
992,bedecken::V,ақəршəра,operire
993,aufhängen::V,акнаҳара,suspendere
994,anzünden::V,аркра,accendere
995,anzünden::V,аркра,inflammare
996,aufheben::V,ашьҭыхра,tollere
997,zurücklassen::V,аныжьра,relinquere
998,verlieren::V,ацəыӡра,perdere
999,verlieren::V,ацəыӡра,amittere
1000,fallen lassen::V,ацəкаҳара,dimittere
1001,machen::V,ачаҧара,facere
1002,herstellen::V,аиҵдара,fabricare
1003,bauen::V,аргылара,construere
1004,reparieren::V,арҽеира,reparare
1005,verbessern::V,аиҕьтəра,emendare
1006,ändern::V,аҧсахра,mutare
1007,graben::V,ажра,fodere
1008,beugen::V,арҟəра,flectere
1009,beugen::V,архəара,flectere
1010,biegen::V,арҟəра,curvare
1011,biegen::V,архəара,curvare
1012,drehen::V,аргьежьра,torquere
1013,umdrehen::V,аарҳәра,convertere
1014,heben::V,аҩахара,tollere
1015,heben::V,араҳара,tollere
1016,hochheben::V,ахагалара,levare
1017,hochheben::V,ашьҭҳəара,levare
1018,halten::V,акра,tenere
1019,drücken::V,ақəрӷəӷəара,premere
1020,schieben::V,аҵгəара,promovere
1021,schieben::V,агəара,promovere
1022,kratzen::V,ацəҟьара,radere
1023,lecken::V,арбзара,lambere
1024,beißen::V,ацҳара,mordere
1025,abreißen::V,амжəара,avellere
1026,abschneiden::V,ахҵəара,desecare
1027,abschneiden::V,аҿахҵəара,desecare
1028,binden::V,аҿаҳəара,ligare
1029,stecken::V,алаҵара,inserere
1030,brechen::V,аҧҵəара,rumpere
1031,klopfen::V,асра,pultare
1032,hauen::V,ақəкшара,ferire
1033,kleben::V,аҷабра,agglutinare
1034,reiben::V,арҟəыҷра,terere
1035,streichen::V,ахьшьра,oblinere
1036,schleifen::V,ахра,acuere
1037,schneiden::V,аҧҟара,secare
1038,rütteln::V,арҵысра,quassare
1039,schütteln::V,аршəшəара,quatere
1040,schwenken::V,аҟьара,ventilare
1041,schütten::V,аҭаҭəара,fundere
1042,füllen::V,арҭəра,complere
1043,einwickeln::V,алаҳəара,involvere
1044,tragen::V,аҩагара,ferre
1045,tragen::V,аҩагара,portare
1046,schleppen::V,арҳəазара,pertrahere
1047,ziehen::V,ахара,trahere
1048,aufbewahren::V,аҵəахра,asservare
1049,werfen::V,аршəра,iacere
1050,fangen::V,акра,capere
1051,packen::V,анкра,capessere
1052,packen::V,аҵкаара,capessere
1053,verstecken::V,аҵəахра,abdere
1054,teilen::V,ашара,partiri
1055,teilen::V,ашара,dividere
1056,schicken::V,ашьҭра,mittere
1057,bringen::V,аагара,apportare
1058,hinzufügen::V,ацҵара,addere
1059,bekommen::V,аҧшаара,adipisci
1060,bekommen::V,архиара,adipisci
1061,bekommen::V,аура,adipisci
1062,erhalten::V,аиура,accipere
1063,nehmen::V,агара,sumere
1064,wählen::V,алҧшаара,eligere
1065,auswählen::V,алхра,deligere
1066,behindern::V,аҧырхагахара,impedire
1067,verderben::V,алгара,corrumpere
1068,verderben::V,абжьыхра,corrumpere
1069,verderben::V,аҧхасҭатəра,corrumpere
1070,beschädigen::V,аҧхасҭатəра,laedere
1071,zerbrechen::V,аҧҽра,rumpere
1072,zerbrechen::V,аҧҽра,frangere
1073,zerreißen::V,аҧжəара,discindere
1074,zerstören::V,аилаҧыххаара,delere
1075,verbrennen::V,абылра,urere
1076,verbrennen::V,абылра,cremare
1077,geben::V,аҭара,dare
1078,reichen::V,аҭара,praebere
1079,schenken::V,аҩгара,donare
1080,schenken::V,аҩгара,largiri
1081,versprechen::V,ақəргəыӷра,polliceri
1082,versprechen::V,ақəргəыӷра,promittere
1083,loben::V,арҽхəара,laudare
1084,küssen::V,агəӡра,osculari
1085,zudecken::V,аҵахҩара,tegere
1086,zudecken::V,ақəршəра,tegere
1087,wecken::V,арҿыхара,excitare
1088,zeigen::V,арбара,monstrare
1089,führen::V,аныҟəгара,ducere
1090,lehren::V,арҵара,docere
1091,unterrichten::V,арҧхьара,instituere
1092,aufziehen::V,ааӡара,nutrire
1093,leiten::V,ахагылазаара,ducere
1094,antreiben::V,арццакра,incitare
1095,lassen::V,арҟаҵара,iubere
1096,einladen::V,ааҕхьара,invitare
1097,einladen::V,анаҧхьара,invitare
1098,vereinigen::V,аилаҵара,coniungere
1099,besuchen::V,абара,visere
1100,treffen::V,аҧылара,convenire
1101,sich versammeln::V,аизара,convenire
1102,spielen::V,ахəмарра,ludere
1103,singen::V,ашəаҳəара,cantare
1104,tanzen::V,акəашара,saltare
1105,sich trennen::V,аилыҵра,digredi
1106,sich trennen::V,аилыҵра,discedere
1107,verlassen::V,акажьра,deserere
1108,verlassen::V,акажьра,relinquere
1109,retten::V,Аиқəрхара,servare
1110,bewachen::V,ахьчара,custodire
1111,schützen::V,ацəыхьчара,tueri
1112,schützen::V,ацəыхьчара,tutari
1113,verteidigen::V,ахьчара,defendere
1114,sich schlagen::V,аисра,luctari
1115,schießen::V,ахысра,iaculari
1116,siegen::V,аиааира,vincere
1117,ärgern::V,аргəаара,irritare
1118,schlagen::V,асра,ferire
1119,schlagen::V,аҭасра,ferire
1120,stechen::V,алакшара,pungere
1121,stoßen::V,агəҭасра,tundere
1122,stehlen::V,аӡара,furari
1123,stören::V,аҧырхагахара,turbare
1124,belästigen::V,аргəамҵра,obtundere
1125,verbergen::V,аӡара,celare
1126,verbergen::V,аӡара,occultare
1127,täuschen::V,ажьара,fallere
1128,betrügen::V,ажьара,fraudare
1129,töten::V,ашьра,necare
1130,töten::V,ашьра,caedere
1131,wohnen::V,анхара,habitare
1132,arbeiten::V,аусура,laborare
1133,sammeln::V,аҟəшəара,colligere
1134,pflücken::V,аҿыршəара,carpere
1135,pflücken::V,аҿыхра,carpere
1136,jagen::V,ашəарыцара,venari
1137,fischen::V,аҧсыӡ икуеит,piscari
1138,fassen::V,акра,capere
1139,hüten::V,арҳəра,custodire
1140,hüten::V,ахьчара,custodire
1141,treiben::V,акацара,agere
1142,anbinden::V,адҳəалара,alligare
1143,füttern::V,акырҿаҵара,nutrire
1144,melken::V,ахьара,mulgere
1145,hacken::V,аҟəаҟəара,findere
1146,gießen::V,аҵаҭəара,rigare
1147,reifen::V,ашəра,maturescere
1148,reifen::V,аҟалара,maturescere
1149,zubereiten::V,ацура,apparare
1150,kochen::V,ажəра,coquere
1151,backen::V,аӡра,coquere
1152,braten::V,аӡра,torrere
1153,umrühren::V,аилрыхра,commovere
1154,stricken::V,аҧара,texere
1155,nähen::V,аӡахра,suere
1156,färben::V,ашəра,tingere
1157,reinigen::V,арыцқьара,purgare
1158,waschen::V,аӡәӡәара,lavare
1159,abwischen::V,арбара,abstergere
1160,spülen::V,аҭыршара,perluere
1161,fegen::V,аҧссара,verrere
1162,baden::V,аҽыкəабара,lavari
1163,sich waschen::V,аҽыӡəӡəара,lavari
1164,ausziehen::V,ашəыхра,exuere
1165,anziehen::V,ашəҵара,induere
1166,sich anziehen::V,аҽеилаҳəара,vestiri
1167,kämmen::V,аҳəара,pectere
1168,schmücken::V,арҧшӡара,ornare
1169,schmücken::V,арҧшӡара,decorare
1170,sagen::V,аҳəара,dicere
1171,sprechen::V,ацəажəара,fari
1172,reden::V,ацəажəара,loqui
1173,reden::V,аицәажәара,loqui
1174,sich unterhalten::V,аицәажәара,colloqui
1175,sich unterhalten::V,аицәажәара,disputare
1176,fragen::V,азҵаара,rogare
1177,fragen::V,азҵаара,quaerere
1178,bitten::V,аҳəара,orare
1179,bitten::V,аҳəара,rogare
1180,erzählen::V,аҳəара,narrare
1181,mitteilen::V,азыцҳара,communicare
1182,nennen::V,ахьӡҵара,appellare
1183,rufen::V,азҿыҭра,vocare
1184,prahlen::V,аҽхəара,gloriari
1185,übersetzen::V,аиҭагара,vertere
1186,denken::V,азхəыцра,cogitare
1187,glauben::V,ахаҵара,credere
1188,bemerken::V,агəаҭара,animadvertere
1189,erkennen::V,адырра,cognoscere
1190,begreifen::V,аилкаара,comprehendere
1191,verstehen::V,аҳара,intellegere
1192,lernen::V,аҵара,discere
1193,wissen::V,адырра,scire
1194,sich erinnern an::V,агəаларшəара,meminisse
1195,vergessen::V,ахашҭра,oblivisci
1196,messen::V,ашəара,metiri
1197,zählen::V,аҧхьаӡара,numerare
1198,rechnen::V,аҳасабра,reri
1199,rechnen::V,аҳасабра,calculare
1200,lesen::V,аҧхьара,legere
1201,besitzen::V,амазаара,possidere
1202,kaufen::V,Аахəара,emere
1203,verkaufen::V,аҭира,vendere
1204,bezahlen::V,ахҭынҵара,pendere
1205,bezahlen::V,ашəара,pendere
1206,zahlen::V,ашəара,solvere
1207,ertragen::V,ачҳара,tolerare
1208,ertragen::V,ачҳара,sustinere
1209,Moor::N,,palus
1210,Kralle::N,,unguis
1211,Schwarm::N,,examen
1212,Sache::N,,res
1213,Menge::N,,copia
1214,Essen::N,,cena
1215,Geschäft::N,,negotium
1216,Monat::N,,mensis
1217,Jahr::N,,annus
1218,dünn::A,,tenuis
1219,roh::A,,crudus
1220,durch::PRP,,per
1221,was::FPRN,,quid
1222,rauschen::V,,crepare
1223,zu sehen sein::V,,conspici
1224,wenden::V,,vertere
1225,ergreifen::V,,capessere
1226,bewahren::V,,conservare
1227,treten::V,,calcare
1228,kehren::V,,purgare
1229,malen::V,,pingere
1230,zeichnen::V,,scribere
1231,schreiben::V,,scribere
1232,beherrschen::V,,regere
1233,beherrschen::V,,imperare
