,Concept_ID,hr,mn
1524,täuschen::V,obmanuti,мэхлэх
1525,betrügen::V,prevarati,хуурах
1526,töten::V,ubiti,алах
1527,wohnen::V,stanovati,суух
1528,wohnen::V,stanovati,амьдрах
1529,arbeiten::V,raditi,ажиллах
1530,arbeiten::V,raditi,хөдөлмөрлөх
1531,sammeln::V,sabrati,түүх
1532,sammeln::V,sabrati,хураах
1533,pflücken::V,ubrati,түүх
1534,jagen::V,loviti,агнах
1535,jagen::V,loviti,гөрөөлөх
1536,fischen::V,ribati,загасчлах
1537,fischen::V,ribati,загас барих
1538,fischen::V,loviti ribu,загасчлах
1539,fischen::V,loviti ribu,загас барих
1540,fassen::V,uloviti,барих
1541,hüten::V,pasti,маллах
1542,hüten::V,pasti,хариулах
1543,treiben::V,goniti,туух
1544,anbinden::V,privezati,уях
1545,füttern::V,hraniti,тэжээх
1546,melken::V,musti,саах
1547,hacken::V,sjeckati,цавчих
1548,gießen::V,politi,услах
1549,reifen::V,sazreti,боловсрох
1550,zubereiten::V,prigotoviti,бэлдэх
1551,kochen::V,kuhati,чанах
1552,backen::V,peći,жигнэх
1553,braten::V,peći,шарах
1554,braten::V,peći,хайрах
1555,braten::V,pržiti,шарах
1556,braten::V,pržiti,хайрах
1557,umrühren::V,promiješati,хутгах
1558,stricken::V,plesti,нэхэх
1559,stricken::V,plesti,сүлжих
1560,nähen::V,šiti,оёх
1561,färben::V,obojiti,будах
1562,reinigen::V,očistiti,арилгах
1563,reinigen::V,očistiti,цэвэрлэх
1564,reinigen::V,počistiti,арилгах
1565,reinigen::V,počistiti,цэвэрлэх
1566,waschen::V,prati,угаах
1567,abwischen::V,otrti,арчих
1568,spülen::V,isprati,зайлах
1569,spülen::V,oplakati,зайлах
1570,fegen::V,mesti,хамах
1571,fegen::V,mesti,шүүрдэх
1572,fegen::V,pomesti,хамах
1573,fegen::V,pomesti,шүүрдэх
1574,kehren::V,mesti,шүүрдэх
1575,kehren::V,mesti,туужуудах
1576,baden::V,kupati se,усанд орох
1577,sich waschen::V,umiti se,биеэ угаах
1578,sich waschen::V,prati se,биеэ угаах
1579,ausziehen::V,svući,тайлах
1580,anziehen::V,obući,өмсөх
1581,sich anziehen::V,obući se,хувцаслах
1582,kämmen::V,češljati,самнах
1583,schmücken::V,uresiti,гоёх
1584,schmücken::V,uresiti,чимэх
1585,schmücken::V,nakititi,гоёх
1586,schmücken::V,nakititi,чимэх
1587,sagen::V,reći,гэх
1588,sagen::V,reći,хэлэх
1589,sagen::V,kazati,гэх
1590,sagen::V,kazati,хэлэх
1591,sprechen::V,govoriti,ярих
1592,sprechen::V,govoriti,өгүүлэх
1593,reden::V,govoriti,хэлэх
1594,reden::V,govoriti,хөөрөлдөх
1595,reden::V,besjediti,хэлэх
1596,reden::V,besjediti,хөөрөлдөх
1597,sich unterhalten::V,razgovarati se,ярилцах
1598,fragen::V,pitati,асуух
1599,bitten::V,moliti,гуйх
1600,erzählen::V,ispričati,өгүүлэх
1601,erzählen::V,pripovjediti,өгүүлэх
1602,mitteilen::V,saopćiti,дуулгах
1603,mitteilen::V,saopćiti,мэдээлэх
1604,nennen::V,nazvati,нэрлэх
1605,rufen::V,zvati,дуудах
1606,rufen::V,dozvati,дуудах
1607,prahlen::V,hvalisati se,бардах
1608,prahlen::V,hvalisati se,сайрхах
1609,übersetzen::V,prevesti,орчуулах
1610,denken::V,misliti,санах
1611,glauben::V,vjerovati,итгэх
1612,bemerken::V,zapaziti,ажих
1613,bemerken::V,zapaziti,ажиглах
1614,bemerken::V,primijetiti,ажих
1615,bemerken::V,primijetiti,ажиглах
1616,erkennen::V,prepoznati,таних
1617,begreifen::V,pojmiti,ойлгох
1618,begreifen::V,shvatiti,ойлгох
1619,verstehen::V,razabrati,мэдэж авах
1620,lernen::V,učiti se,сурах
1621,wissen::V,znati,мэдэх
1622,sich erinnern an::V,sjetiti se,дурсах
1623,vergessen::V,zaboraviti,мартах
1624,messen::V,mjeriti,хэмжих
1625,zählen::V,brojiti,тоолох
1626,rechnen::V,računati,тооцоох
1627,lesen::V,čitati,унших
1628,malen::V,slikati,зурах
1629,zeichnen::V,crtati,дүрслэн бичих
1630,schreiben::V,pisati,бичих
1631,besitzen::V,imati,эзэмших
1632,besitzen::V,posjedovati,эзэмших
1633,kaufen::V,kupiti,худалдан авах
1634,verkaufen::V,prodati,худалдах
1635,verkaufen::V,raspačati,худалдах
1636,bezahlen::V,platiti,төлөх
1637,zahlen::V,plaćati,төлөх
1638,beherrschen::V,vladati,эзэмших
1639,beherrschen::V,gospodariti,эзэмших
1640,ertragen::V,trpjeti,тэсэх
1641,ertragen::V,podnijeti,тэсэх
1642,Gehirn::N,,тархи
