,Concept_ID,lt,ps
1457,gießen::V,laistyti,اوبه کول
1458,reifen::V,nokti,رسېدل
1459,reifen::V,sirpti,رسېدل
1460,zubereiten::V,ruošti,تیارول
1461,zubereiten::V,gaminti,تیارول
1462,kochen::V,virti,پخول
1463,kochen::V,virinti,پخول
1464,backen::V,kepti,پخول
1465,braten::V,kepti,وريتول
1466,braten::V,kepinti,وريتول
1467,umrühren::V,maišyti,لړل
1468,umrühren::V,pamaišyti,لړل
1469,stricken::V,megzti,اوبدل
1470,nähen::V,siūti,ګنډل
1471,färben::V,dažyti,رنګول
1472,färben::V,nudažyti,رنګول
1473,reinigen::V,valyti,صافول
1474,reinigen::V,švarinti,صافول
1475,waschen::V,plauti,مینځل
1476,waschen::V,mazgoti,مینځل
1477,waschen::V,skalbti,مینځل
1478,abwischen::V,nušluostyti,وچول
1479,spülen::V,plauti,کنګالول
1480,spülen::V,skalauti,کنګالول
1481,fegen::V,šluoti,جارو کول
1482,kehren::V,šluoti,جارو کول
1483,baden::V,maudytis,لمبېدل
1484,sich waschen::V,praustis,ځان مينځل
1485,ausziehen::V,numauti,کښل
1486,ausziehen::V,numauti,ایستل
1487,ausziehen::V,nuvilkti,کښل
1488,ausziehen::V,nuvilkti,ایستل
1489,anziehen::V,mauti,اغوستل
1490,anziehen::V,apsivilkti,اغوستل
1491,sich anziehen::V,rengtis,کالی اغوستل
1492,sich anziehen::V,apsirengti,کالی اغوستل
1493,kämmen::V,šukuoti,ګمنځول
1494,schmücken::V,puošti,ښکلی کول
1495,schmücken::V,dabinti,ښکلی کول
1496,schmücken::V,gražinti,ښکلی کول
1497,sagen::V,tarti,وېل
1498,sprechen::V,kalbėti,وېل
1499,sprechen::V,kalbėti,غږېدل
1500,reden::V,šnekėti,ګړېدل
1501,reden::V,šnekėti,خبرې کول
1502,sich unterhalten::V,kalbėtis,خبری کول
1503,sich unterhalten::V,šnekučiuotis,خبری کول
1504,fragen::V,klausti,پوښتنه کول
1505,bitten::V,prašyti,غوښتل
1506,erzählen::V,pasakoti,کيسه کول
1507,erzählen::V,pasakoti,حکايت کول
1508,mitteilen::V,skelbti,خبرول
1509,mitteilen::V,skelbti,خبر ورکول
1510,mitteilen::V,pranešti,خبرول
1511,mitteilen::V,pranešti,خبر ورکول
1512,nennen::V,vadinti,نوم ايښودل
1513,nennen::V,vardyti,نوم ايښودل
1514,rufen::V,šaukti,بلل
1515,rufen::V,kviesti,بلل
1516,prahlen::V,girtis,لاپې وهل
1517,übersetzen::V,versti,ژباړل
1518,übersetzen::V,versti,ترجمه کول
1519,übersetzen::V,išversti,ژباړل
1520,übersetzen::V,išversti,ترجمه کول
1521,denken::V,galvoti,فکر کول
1522,glauben::V,manyti,باور کول
1523,glauben::V,tikėti,باور کول
1524,bemerken::V,pamatyti,لیدل
1525,bemerken::V,pastebėti,لیدل
1526,erkennen::V,pažinti,پېژندل
1527,erkennen::V,atpažinti,پېژندل
1528,begreifen::V,suvokti,رسېدل
1529,begreifen::V,suvokti,پوهېدل
1530,verstehen::V,suprasti,پوهېدل
1531,lernen::V,mokytis,زده کول
1532,lernen::V,mokytis,درس لوستل
1533,wissen::V,žinoti,پوهېدل
1534,sich erinnern an::V,prisiminti,یادول
1535,sich erinnern an::V,prisiminti,په یاد راوړل
1536,vergessen::V,užmiršti,هېرول
1537,messen::V,matuoti,اندازه کول
1538,zählen::V,skaičiuoti,شمارل
1539,rechnen::V,skaičiuoti,حسابول
1540,lesen::V,skaityti,لوستل
1541,malen::V,tapyti,رسمول
1542,zeichnen::V,piešti,رسمول
1543,zeichnen::V,žymėti,رسمول
1544,zeichnen::V,braižyti,رسمول
1545,schreiben::V,rašyti,لیکل
1546,besitzen::V,turėti,لرل
1547,kaufen::V,pirkti,رانیول
1548,verkaufen::V,parduoti,خرڅول
1549,bezahlen::V,apmokėti,تأدیه کول
1550,zahlen::V,mokėti,کسات اخيستل
1551,beherrschen::V,valdyti,تسلط لرل
1552,ertragen::V,kę̃sti,زغمل
1553,ertragen::V,pakelti,زغمل
1554,ertragen::V,iškę̃sti,زغمل
