,Concept_ID,sl,tt
810,vier::NUM,štíri,дүрт
811,fünf::NUM,pét,биш
812,sechs::NUM,šést,алты
813,sieben::NUM,sédem,җиде
814,acht::NUM,ósem,сигез
815,neun::NUM,devét,тугыз
816,zehn::NUM,desét,ун
817,elf::NUM,enájst,унбер
818,zwölf::NUM,dvánajst,унике
819,zwanzig::NUM,dvájset,егерме
820,dreißig::NUM,trídeset,утыз
821,vierzig::NUM,štírideset,кырык
822,fünfzig::NUM,pétdeset,илле
823,sechzig::NUM,šéstdeset,алтмыш
824,siebzig::NUM,sédemdeset,җитмеш
825,achtzig::NUM,ósemdeset,сиксән
826,neunzig::NUM,devétdeset,туксан
827,hundert::NUM,stó,йөз
828,tausend::NUM,tísoč,мең
829,und::CNJ,in,вә
830,oder::CNJ,áli,яки
831,oder::CNJ,áli,яисә
832,stehen::V,státi,тору
833,sitzen::V,sedéti,утыру
834,liegen::V,ležáti,яту
835,hängen::V,viséti,эленү
836,werden::V,postáti,булу
837,passieren::V,zgodíti se,булу
838,beginnen::V,začéti se,башлану
839,enden::V,končáti se,бетү
840,wechseln::V,ménjati se,үзгәртү
841,aufgehen[Sonne]::V,vzíti,чыгу
842,untergehen[Sonne]::V,zaíti,бату
843,scheinen[Sonne]::V,sijáti,яктырту
844,donnern::V,grméti,күкрәү
845,wehen::V,píhati,исү
846,strömen::V,líti,агу
847,fließen::V,têči,агу
848,sich drehen::V,vrtéti se,бөтерелү
849,schwanken::V,kolébati,икеләнү
850,schwingen::V,níhati,тирбәлү
851,fallen::V,pádati,егылу
852,brennen::V,goréti,яну
853,rauchen::V,kadíti se,төтәү
854,rauchen::V,kadíti se,төтенләү
855,regnen::V,deževáti,яву
856,gefrieren::V,zmŕzniti,кату
857,tauen::V,tájati,эрү
858,tauen::V,tájati,эретү
859,schmelzen::V,kopnéti,эрү
860,schmelzen::V,kopnéti,эретү
861,trocknen::V,sušíti se,кибү
862,sieden::V,kipéti,ургылу
863,faulen::V,gníti,черү
864,verfaulen::V,zgníti,черү
865,reißen::V,tŕgati se,өзелү
866,versinken::V,pogrézniti se,бату
867,vergehen::V,miníti,авышу
868,erscheinen::V,pojáviti se,пәйда булу
869,verschwinden::V,izgíniti,югалу
870,verschwinden::V,izgíniti,юк булу
871,sinken::V,péšati,кимү
872,sinken::V,péšati,кайту
873,abnehmen::V,pojémati,азаю
874,zunehmen::V,véčati se,арту
875,zunehmen::V,véčati se,күбәю
876,zunehmen::V,véčati se,ишәю
877,zunehmen::V,množíti se,арту
878,zunehmen::V,množíti se,күбәю
879,zunehmen::V,množíti se,ишәю
880,steigen::V,dvígati se,үсү
881,wachsen::V,rásti,үсү
882,glänzen::V,sijáti,ялкылдау
883,funkeln::V,ískriti se,ялтырау
884,lärmen::V,ropotáti,шаулау
885,lärmen::V,razgrájati,шаулау
886,läuten::V,zvoníti,шалтырату
887,klingeln::V,zvončkljáti,шалтырату
888,klirren::V,žvenketáti,чылтырау
889,brausen::V,šuméti,давыллау
890,brausen::V,šuméti,дулау
891,rauschen::V,šuštéti,кыштырдау
892,rauschen::V,šelestéti,кыштырдау
893,klingen::V,zvenéti,ишетелү
894,bellen::V,lájati,өрү
895,heulen::V,zavíjati,улау
896,blasen::V,píhniti,өрү
897,pfeifen::V,pískati,сызгырту
898,pfeifen::V,žvížgati,сызгырту
899,schreien::V,kričáti,кычкыру
900,stöhnen::V,stókati,ыңгырашу
901,zittern::V,drgetáti,калтырау
902,zittern::V,drgetáti,калтырану
903,leben::V,živéti,яшәү
904,leben::V,živéti,гомер итү
905,geboren werden::V,rodíti se,туу
906,atmen::V,díhati,сулау
907,trinken::V,píti,эчү
908,essen::V,jésti,ашау
909,schlucken::V,požírati,йоту
910,müde werden::V,péšati,ялыгу
911,müde werden::V,péšati,йөгенү
912,müde werden::V,utrúditi se,ялыгу
913,müde werden::V,utrúditi se,йөгенү
914,einschlafen::V,zaspáti,йокыга китү
915,schlafen::V,spáti,йоклау
916,aufwachen::V,zbudíti se,уяну
917,aufstehen::V,vstáti,тору
918,sich erholen::V,oddahníti se,ял алу
919,sich erholen::V,oddahníti se,истирахәт итү
920,krank werden::V,oboléti,чирләү
921,krank sein::V,bíti bolán,чирләү
922,schmerzen::V,boléti,авырту
923,husten::V,kášljati,ютәлләү
924,genesen::V,okrévati,савыгу
925,genesen::V,okrévati,сәламәтләнү
926,sterben::V,umréti,үлү
927,sterben::V,umréti,дөнья кую
928,sterben::V,umréti,вафат булу
929,umkommen::V,pogíniti,үлү
930,sich bewegen::V,zganíti se,йөрү
931,sich rühren::V,premakníti se,кыймылдау
932,sich erheben::V,vstájati,басу
933,sich erheben::V,vzdígniti se,басу
934,sich setzen::V,sésti,утыру
935,hinfallen::V,pásti dôl,егылу
936,laufen::V,hodíti,җәяүләү
937,schreiten::V,stópati,атлау
938,spazierengehen::V,na sprehòd íti,йөрү
939,spazierengehen::V,na sprehòd íti,йөргенү
940,eilen::V,drvéti,ашыгу
941,sich beeilen::V,hitéti,ашыгу
942,sich beeilen::V,hitéti,кызулау
943,sausen::V,dírkati,җилдерү
944,rennen::V,dírjati,йөгерү
945,springen::V,skákati,сикерү
946,klettern::V,plézati,үрмәләү
947,schaukeln::V,kolébati,атыну
948,kriechen::V,pláziti se,шуышу
949,kriechen::V,pláziti se,үрмәләү
950,schwimmen::V,plávati,йөзү
951,tauchen::V,potápljati se,чуму
952,rudern::V,vesláti,ишү
953,fahren::V,vozíti se,бару
954,fahren::V,peljáti se,бару
955,fliegen::V,létati,очу
956,gehen::V,íti,йөрү
957,weggehen::V,odíti,китү
958,abfahren::V,odpeljáti se,кузгалу
959,anhalten::V,ustáviti se,тукталу
960,hineingehen::V,íti nóter,инү
961,eintreten::V,vstopíti,инү
962,kommen::V,príti,килү
963,ankommen::V,prispéti,бару
964,ankommen::V,prihájati,бару
965,zurückkommen::V,vrníti se,кире кайту
966,bleiben::V,ostáti,калу
967,warten::V,čákati,көтү
968,erwarten::V,pričakováti,көтү
969,suchen::V,iskáti,эзләү
970,finden::V,nájti,табу
971,versuchen::V,poskúšati,маташу
972,vorbereiten::V,pripráviti,хәзерләү
973,lieben::V,ljubíti,сөю
974,lieben::V,ljubíti,ярату
975,mögen::V,márati,өнәү
976,lachen::V,smejáti se,көлү
977,rühren::V,ganíti,дулкынландыру
978,weinen::V,jókati,елау
979,weinen::V,plákati,елау
980,schimpfen::V,psováti,сүгү
981,schimpfen::V,psováti,сүгенү
982,schimpfen::V,zmérjati,сүгү
983,schimpfen::V,zmérjati,сүгенү
984,sich ärgern::V,jezíti se,ачулану
985,sich fürchten::V,báti se,курку
986,fürchten::V,báti se,калтырау
987,fürchten::V,báti se,калтырану
988,fliehen::V,bežáti,арка бирү
989,flüchten::V,pobégniti,качу
990,sehen::V,vídeti,күрү
991,anschauen::V,oglédati,карау
992,ansehen::V,glédati,карау
993,ansehen::V,glédati,күзәтү
994,hören::V,slíšati,ишетү
995,zuhören::V,poslúšati,тыңлау
996,probieren::V,poskúšati,тату
997,riechen::V,dúhati,иснәү
998,fühlen::V,čutíti,тою
999,fühlen::V,čutíti,сизү
1000,scheinen::V,zdéti se,күренү
1001,zu sehen sein::V,vídeti se,күренү
1002,vernehmen::V,čúti,ишетү
1003,frieren::V,zébsti,өшү
1004,frieren::V,zébsti,күшегү
1005,tun::V,délati,итү
1006,können::V,môči,алу
1007,wollen::V,hotéti,теләү
1008,anfangen::V,začéti,керешү
1009,beenden::V,dokončáti,бетерү
1010,beenden::V,dokončáti,тәмамлау
1011,aufhören::V,prenéhati,бетү
1012,gelingen::V,uspéti,уңу
1013,gelingen::V,posréčiti se,уңу
1014,geraten::V,obnêsti se,сабышу
1015,öffnen::V,odpréti,ачу
1016,schließen::V,zapréti,ябу
1017,stellen::V,postáviti,кую
1018,setzen::V,posadíti,утырту
1019,legen::V,položíti,яткыру
1020,berühren::V,dotíkati se,тию
1021,verbinden::V,obvézati,ялгау
1022,bedecken::V,pokríti,өрту
1023,bedecken::V,pokríti,каплау
1024,bedecken::V,pokríti,томалау
1025,aufhängen::V,obésiti,асу
1026,anzünden::V,zažgáti,кабызу
1027,aufheben::V,vzdígniti,күтәрү
1028,zurücklassen::V,zapustíti,калдыру
1029,verlieren::V,izgubíti,югалту
1030,fallen lassen::V,navréči,төшерү
1031,machen::V,naredíti,ясау
1032,machen::V,naredíti,эшләү
1033,machen::V,napráviti,ясау
1034,machen::V,napráviti,эшләү
1035,herstellen::V,izdélati,ясау
1036,bauen::V,gradíti,кору
1037,reparieren::V,popráviti,төзәтү
1038,verbessern::V,izbóljšati,яхшырту
1039,ändern::V,spremeníti,үзгәртү
1040,graben::V,kopáti,казу
1041,graben::V,grêbsti,казу
1042,beugen::V,upogníti,ию
1043,biegen::V,zavíjati,бөгү
1044,drehen::V,vrtéti,бору
1045,drehen::V,vrtéti,бөтерү
1046,wenden::V,obrníti,бору
1047,umdrehen::V,zasúkati,түнтәрү
1048,heben::V,dvígati,күтәрү
1049,hochheben::V,privzdígniti,күтәрү
1050,ergreifen::V,zgrábiti,эләктерү
1051,halten::V,držáti,тоту
1052,drücken::V,tiščáti,кысу
1053,schieben::V,ríniti,кузгату
1054,kratzen::V,práskati,тырнау
1055,lecken::V,lízati,ялау
1056,beißen::V,grísti,тешләү
1057,abreißen::V,odtŕgati,өзү
1058,abschneiden::V,odrézati,кыю
1059,abschneiden::V,odrézati,кисү
1060,binden::V,vézati,бәйләү
1061,stecken::V,vtakníti,төртү
1062,stecken::V,vtakníti,тыгу
1063,brechen::V,lomíti,сындыру
1064,klopfen::V,tólči,шаку
1065,klopfen::V,tólči,шакылдау
1066,hauen::V,séči,кыйнау
1067,kleben::V,lépiti,ябыштыру
1068,reiben::V,tréti,ышку
1069,reiben::V,dŕgniti,ышку
1070,streichen::V,namázati,ягу
1071,schleifen::V,brúsiti,кайрау
1072,schneiden::V,rézati,кисү
1073,rütteln::V,strésti,селкетү
1074,schütteln::V,majáti,селкетү
1075,schwenken::V,obrníti,болгау
1076,schütten::V,sípati,кою
1077,füllen::V,napolníti,тутыру
1078,einwickeln::V,zavíti,төрү
1079,tragen::V,nêsti,ташу
1080,schleppen::V,vláčiti,сөйрәү
1081,schleppen::V,vláčiti,өстерәү
1082,ziehen::V,vléči,тарту
1083,aufbewahren::V,shranjeváti,саклау
1084,werfen::V,lúčati,ыргыту
1085,fangen::V,ujéti,тоту
1086,packen::V,prijéti,эләктерү
1087,verstecken::V,skríti,яшерү
1088,teilen::V,razdelíti,бүлү
1089,schicken::V,pošíljati,җибәрү
1090,bringen::V,prinêsti,китерү
1091,hinzufügen::V,pristáviti,өстәү
1092,bekommen::V,dobíti,алу
1093,erhalten::V,prejéti,алу
1094,nehmen::V,vzéti,алу
1095,wählen::V,izbírati,сайлау
1096,auswählen::V,izbráti,сайлау
1097,bewahren::V,ohraníti,саклау
1098,behindern::V,ovírati,комачаулау
1099,verderben::V,pokváriti,бозу
1100,beschädigen::V,poškodováti,бозу
1101,zerbrechen::V,razlomíti,вату
1102,zerreißen::V,raztŕgati,өзү
1103,zerreißen::V,raztŕgati,ерту
1104,zerstören::V,razrúšiti,җимерү
1105,verbrennen::V,sežgáti,яндыру
1106,verbrennen::V,sežgáti,көйдерү
1107,geben::V,dáti,бирү
1108,reichen::V,séči,тапшыру
1109,reichen::V,molíti,тапшыру
1110,schenken::V,podáriti,бүләкләү
1111,versprechen::V,obljubíti,вәгъдә бирү
1112,wünschen::V,vóščiti,котлау
1113,loben::V,hváliti,мактау
1114,küssen::V,poljubováti,үбү
1115,wiegen::V,zíbati,тирбәтү
1116,zudecken::V,pokríti,ябу
1117,zudecken::V,pokríti,бөркәү
1118,wecken::V,zbudíti,уяту
1119,zeigen::V,pokázati,күрсәтү
1120,führen::V,vêsti,йөртү
1121,lehren::V,učíti,өйрәтү
1122,unterrichten::V,poučeváti,укыту
1123,aufziehen::V,vzgojíti,асрау
1124,leiten::V,uprávljati,җитәкләү
1125,antreiben::V,goníti,куалау
1126,antreiben::V,goníti,әйдәләү
1127,antreiben::V,goníti,ашыктыру
1128,lassen::V,povzročíti,мәҗбүр итү
1129,einladen::V,povábiti,чакыру
1130,vereinigen::V,zdrúžiti,берләштерү
1131,besuchen::V,obiskáti,керешү
1132,treffen::V,pogodíti,очрату
1133,sich versammeln::V,zbráti se,җыелышу
1134,spielen::V,igráti se,уйнау
1135,singen::V,péti,җырлау
1136,tanzen::V,plésati,бию
1137,sich trennen::V,ločíti se,аерылу
1138,sich trennen::V,ločíti se,ташлашу
1139,verlassen::V,zapustíti,ташлау
1140,verlassen::V,zapustíti,калдыру
1141,retten::V,réšiti,коткару
1142,bewachen::V,strážiti,каравыллау
1143,schützen::V,sčítiti,ышыклау
1144,verteidigen::V,braníti,яклау
1145,verteidigen::V,braníti,саклау
1146,sich schlagen::V,têpsti se,сугышу
1147,schießen::V,stréljati,ату
1148,siegen::V,zmágati,җиңү
1149,ärgern::V,jezíti,ачуландыру
1150,ärgern::V,razbúriti,ачуландыру
1151,schlagen::V,têpsti,ору
1152,schlagen::V,têpsti,бәрү
1153,schlagen::V,têpsti,тукмау
1154,schlagen::V,udáriti,ору
1155,schlagen::V,udáriti,бәрү
1156,schlagen::V,udáriti,тукмау
1157,treten::V,teptáti,тибү
1158,stechen::V,ubôsti,кадау
1159,stoßen::V,peháti,этү
1160,stoßen::V,drégniti,этү
1161,stehlen::V,ukrásti,урлау
1162,stehlen::V,pokrásti,урлау
1163,stören::V,motíti,комачаулау
1164,belästigen::V,nadlegováti,борчу
1165,belästigen::V,nadlegováti,билмазалау
1166,verbergen::V,skríti,яшерү
1167,täuschen::V,slepíti,алдату
1168,betrügen::V,várati,хәрәмләшү
1169,betrügen::V,ogoljufáti,хәрәмләшү
1170,töten::V,ubíti,үтерү
1171,wohnen::V,prebívati,яшәү
1172,arbeiten::V,délati,эшләү
1173,sammeln::V,zbráti,туплау
1174,pflücken::V,obráti,өзү
1175,jagen::V,lovíti,аулау
1176,fischen::V,ribáriti,балык тоту
1177,fassen::V,zajéti,тоту
1178,hüten::V,pásti,көтү
1179,treiben::V,pogánjati,куалау
1180,anbinden::V,privézati,бәйләү
1181,füttern::V,kŕmiti,туйдыру
1182,melken::V,mólsti,саву
1183,hacken::V,sékati,чабу
1184,gießen::V,ulíti,сугару
1185,reifen::V,zoréti,җитешү
1186,zubereiten::V,pripráviti,пешеренү
1187,kochen::V,kúhati,пешерү
1188,kochen::V,kúhati,кайнату
1189,backen::V,cvréti,пешерү
1190,braten::V,pêči,куыру
1191,braten::V,pêči,кыздыру
1192,umrühren::V,preméšati,бутау
1193,umrühren::V,preméšati,болгату
1194,stricken::V,plêsti,бәйләү
1195,nähen::V,šívati,тегү
1196,färben::V,bárvati,ману
1197,reinigen::V,očístiti,чистарту
1198,waschen::V,opráti,юу
1199,abwischen::V,obrísati,сөртү
1200,spülen::V,splakováti,чайкау
1201,fegen::V,pométati,себерү
1202,kehren::V,mésti,себерү
1203,baden::V,kópati se,коену
1204,sich waschen::V,umíti se,юыну
1205,ausziehen::V,izvléči,чишенү
1206,anziehen::V,obléči,кию
1207,sich anziehen::V,obléči se,киенү
1208,kämmen::V,česáti,тарау
1209,schmücken::V,okrasíti,бизәү
1210,schmücken::V,okrasíti,бизәкләү
1211,sagen::V,dejáti,дию
1212,sagen::V,dejáti,әйтү
1213,sprechen::V,govoríti,сөйләү
1214,sprechen::V,govoríti,сөйләшү
1215,reden::V,rêči,сөйләү
1216,sich unterhalten::V,razgovárjati se,сөйләшү
1217,fragen::V,vprášati,сорау
1218,fragen::V,vprášati,сорашу
1219,bitten::V,prosíti,үтенү
1220,erzählen::V,práviti,сөйләү
1221,mitteilen::V,naznániti,белдерү
1222,nennen::V,imenováti,дию
1223,rufen::V,klícati,дәшү
1224,prahlen::V,baháti se,мактану
1225,prahlen::V,baháti se,шапырыну
1226,übersetzen::V,prevêsti,күчерү
1227,denken::V,mísliti,уйлау
1228,glauben::V,verjéti,инану
1229,bemerken::V,opáziti,искәрү
1230,erkennen::V,spoznáti,тану
1231,begreifen::V,pôjmiti,аңлау
1232,begreifen::V,pôjmiti,төшенү
1233,verstehen::V,razuméti,аңлау
1234,verstehen::V,razuméti,төшенү
1235,lernen::V,učíti se,уку
1236,lernen::V,učíti se,өйрәнү
1237,wissen::V,znáti,белү
1238,wissen::V,védeti,белү
1239,sich erinnern an::V,spómniti se,хәтерләү
1240,vergessen::V,pozábiti,оныту
1241,messen::V,mériti,үлчәү
1242,zählen::V,štéti,санау
1243,rechnen::V,račúnati,исәпләү
1244,lesen::V,bráti,уку
1245,lesen::V,čítati,уку
1246,malen::V,slíkati,рәсем ясау
1247,malen::V,slíkati,сурәт ясау
1248,malen::V,slíkati,сурәтләү
1249,zeichnen::V,rísati,язу-сызу
1250,zeichnen::V,rísati,сурәт ясау
1251,schreiben::V,písati,язу
1252,besitzen::V,iméti,биләү
1253,kaufen::V,kupíti,алу
1254,verkaufen::V,prodáti,сату
1255,bezahlen::V,pláčati,түләү
1256,zahlen::V,plačeváti,түләү
1257,beherrschen::V,obvládati,ия булу
1258,ertragen::V,prenêsti,чыдау
1259,Verstand::N,,акыл
