,Concept_ID,ka,ro
739,trocken::A,მშრალი,sec
740,trocken::A,მშრალი,uscat
741,voll::A,სავსე,plin
742,leer::A,ცარიელი,gol
743,offen::A,ღია,deschis
744,offen::A,გაშლილი,deschis
745,geschlossen::A,დახურული,închis
746,sauber::A,სუფთა,curat
747,sauber::A,წმინდა,curat
748,schmutzig::A,ტალახიანი,murdar
749,roh::A,უმი,crud
750,reif::A,მწიფე,copt
751,lecker::A,გემრიელი,gustos
752,süß::A,ტკბილი,dulce
753,bitter::A,მწარე,amar
754,sauer::A,მჟავე,acru
755,hell::A,ნათელი,clar
756,hell::A,ნათელი,luminos
757,dunkel::A,ბნელი,obscur
758,dunkel::A,ბნელი,întunecos
759,schwarz::A,შავი,negru
760,weiß::A,თეთრი,alb
761,rot::A,წითელი,roșu
762,gelb::A,ყვითელი,galben
763,blau::A,ლურჯი,albastru
764,blau::A,ცისფერი,albastru
765,grün::A,მწვანე,verde
766,grau::A,რუხი,gri
767,grau::A,რუხი,cenușiu
768,grau::A,ნაცრისფერი,gri
769,grau::A,ნაცრისფერი,cenușiu
770,bunt::A,ჭრელი,colorat
771,bunt::A,ფერადი,colorat
772,billig::A,იაფი,ieftin
773,teuer::A,ძვირი,scump
774,wertvoll::A,ღირსიანი,prețios
775,blind::A,ბრმა,orb
776,taub::A,ყრუ,surd
777,kräftig::A,ძალავანი,tare
778,kräftig::A,ძალავანი,forte
779,kräftig::A,ძალავანი,robust
780,stark::A,ძლიერი,viguros
781,stark::A,ძლიერი,puternic
782,stark::A,ღონიერი,viguros
783,stark::A,ღონიერი,puternic
784,schwach::A,სუსტი,slab
785,schwach::A,სუსტი,debil
786,fett::A,სქელი,gras
787,schlank::A,გამხდარი,zvelt
788,hübsch::A,ეშხიანი,drăguț
789,hübsch::A,მშვენიერი,drăguț
790,böse::A,ავი,rău
791,böse::A,ავი,răutăcios
792,böse::A,ბოროტი,rău
793,böse::A,ბოროტი,răutăcios
794,dumm::A,ბოთე,nerod
795,dumm::A,ბოთე,tâmpit
796,dumm::A,სულელი,nerod
797,dumm::A,სულელი,tâmpit
798,faul::A,ზანტი,leneș
799,faul::A,ზარმაცი,leneș
800,fleißig::A,ბეჯითი,harnic
801,fleißig::A,ბეჯითი,sârguincios
802,fleißig::A,მუყაითი,harnic
803,fleißig::A,მუყაითი,sârguincios
804,geizig::A,ძუნწი,calic
805,geizig::A,ძუნწი,zgârcit
806,klug::A,ჭკვიანი,isteț
807,klug::A,ჭკვიანი,deștept
808,geschickt::A,მარჯვე,dibaci
809,geschickt::A,გაწაფული,dibaci
810,lieb::A,სატრფიალო,drag
811,lieb::A,სატრფიალო,iubit
812,lustig::A,მხიარული,vesel
813,sanft::A,ალერსიანი,blând
814,sanft::A,ალერსიანი,blajin
815,sanft::A,გრძნობიერი,blând
816,sanft::A,გრძნობიერი,blajin
817,hungrig::A,მშიერი,flămând
818,krank::A,სნეული,bolnav
819,krank::A,ავადმყოფი,bolnav
820,nackt::A,ტიტველი,gol
821,traurig::A,მწუხარე,trist
822,traurig::A,მწუხარე,mâhnit
823,traurig::A,სევდიანი,trist
824,traurig::A,სევდიანი,mâhnit
825,lebendig::A,ცოცხალი,viu
826,gut::A,კარგი,bun
827,schlecht::A,უხეირო,rău
828,schlecht::A,უხეირო,prost
829,richtig::A,ნამდვილი,drept
830,richtig::A,ნამდვილი,corect
831,schlimm::A,ცუდი,rău
832,wahr::A,სწორი,adevărat
833,wahr::A,ჭეშმარიტი,adevărat
834,alt::A,ძველი,uzat
835,alt::A,ძველი,vechi
836,neu::A,ახალი,nou
837,ehemalig::A,ყოფილი,fost
838,ehemalig::A,ყოფილი,anterior
839,alt[Lebewesen]::A,ბებერი,bătrîn
840,jung::A,ნორჩი,tânăr
841,jung::A,ახალგაზრდა,tânăr
842,arm::A,ღარიბი,sărac
843,arm::A,ღარიბი,sărman
844,reich::A,მდიდარი,avut
845,reich::A,მდიდარი,bogat
846,bekannt::A,ცნობილი,cunoscut
847,berühmt::A,გამოჩენილი,renumit
848,fremd::A,უცხო,străin
849,fremd::A,გარეშე,străin
850,verschieden::A,სხვაგვარი,diferit
851,verschieden::A,სხვაგვარი,deosebit
852,nah::A,ახლო,apropiat
853,fern::A,შორი,departe
854,fern::A,შორეული,departe
855,linker::A,მარცხენა,stâng
856,rechter::A,მარჯვენა,drept
857,anderer::A,სხვა,alt
858,erster::A,პირველი,prim
859,zweiter::A,მეორე,al doilea
860,dritter::A,მესამე,treilea
861,letzter::A,ბოლო,final
862,letzter::A,უკანასკნელი,final
863,allein::ADV,მარტო,singur
864,auf einmal::ADV,ერთდროულად,dintrodată
865,zusammen::ADV,ერთად,împreună
866,lange::ADV,დიდხანს,îndelung
867,lange::ADV,დიდხანს,mult timp
868,plötzlich::ADV,მოულოდნელად,deodată
869,plötzlich::ADV,მოულოდნელად,pe neașteptate
870,sofort::ADV,ახლავე,imediat
871,sofort::ADV,ახლავე,numaidecît
872,später::ADV,მოგვიანებით,mai apoi
873,später::ADV,მოგვიანებით,mai târziu
874,jetzt::ADV,ახლა,acum
875,heute::ADV,დღეს,azi
876,heute::ADV,დღეს,astăzi
877,morgen::ADV,ხვალ,mâine
878,bald::ADV,მალე,curând
879,dann::ADV,მერე,apoi
880,gestern::ADV,გუშინ,ieri
881,einst::ADV,ოდესღაც,odată
882,einst::ADV,ოდესღაც,odinioară
883,damals::ADV,მაშინ,atunci
884,damals::ADV,მაშინ,pe atunci
885,danach::ADV,მერმე,după aceasta
886,danach::ADV,შემდეგ,după aceasta
887,vorher::ADV,ადრე,mai întâi
888,vorher::ADV,ადრე,în prealabil
889,vorher::ADV,წინათ,mai întâi
890,vorher::ADV,წინათ,în prealabil
891,zuerst::ADV,ჯერ,întâi
892,zuerst::ADV,ჯერ,în primul rând
893,einmal::ADV,ერთხელ,odată
894,manchmal::ADV,ხან,uneori
895,manchmal::ADV,ხან,câteodată
896,manchmal::ADV,ზოგჯერ,uneori
897,manchmal::ADV,ზოგჯერ,câteodată
898,oft::ADV,ხშირად,des
899,oft::ADV,ხშირად,deseori
900,immer::ADV,მუდამ,mereu
901,immer::ADV,მუდამ,întotdeauna
902,immer::ADV,ყოველთვის,mereu
903,immer::ADV,ყოველთვის,întotdeauna
904,niemals::ADV,არასდროს,niciodată
905,hier::ADV,აქ,aci
906,hier::ADV,აქ,aici
907,hierhin::ADV,აქეთ,încoace
908,von hier::ADV,აქედან,de aici
909,dort::ADV,იქ,acolo
910,dorthin::ADV,იქით,dincolo
911,geradeaus::ADV,პირდაპირ,drept înainte
912,vorwärts::ADV,წინ,înainte
913,rückwärts::ADV,უკან,îndărăt
914,zurück::ADV,უკანვე,înapoi
915,unten::ADV,დაბლა,jos
916,unten::ADV,დაბლა,dedesubt
917,unten::ADV,ქვევით,jos
918,unten::ADV,ქვევით,dedesubt
919,hinab::ADV,ძირს,în jos
920,hinab::ADV,ძირს,de vale
921,oben::ADV,ზემოთ,sus
922,oben::ADV,ზემოთ,deasupra
923,hinauf::ADV,ზევით,în sus
924,überall::ADV,ყველგან,peste tot
925,überall::ADV,ყველგან,pretutindeni
926,nicht::ADV,არ,nu
927,ein wenig::ADV,ცოტა,puțin
928,kaum::ADV,ძლივს,cu greu
929,kaum::ADV,ძლივს,cu anevoie
930,sehr::ADV,მეტად,mult
931,sehr::ADV,მეტად,foarte
932,sehr::ADV,ძალიან,mult
933,sehr::ADV,ძალიან,foarte
934,so::ADV,ისე,așa
935,so::ADV,ისე,atât
936,noch::ADV,ჯერ,încă
937,nur::ADV,მხოლოდ,doar
938,schon::ADV,უკვე,și
939,schon::ADV,უკვე,deja
940,wieder::ADV,ისევ,iar
941,wieder::ADV,ისევ,iarăși
942,wieder::ADV,კიდევ,iar
943,wieder::ADV,კიდევ,iarăși
944,vergebens::ADV,ამაოდ,în zadar
945,vergebens::ADV,ტყუილად,în zadar
946,vor::PRP,წინ,înainte de
947,hinter::PRP,უკან,după
948,hinter::PRP,უკან,în spatele
949,hinter::PRP,მიღმა,după
950,hinter::PRP,მიღმა,în spatele
951,unter::PRP,ქვეშ,sub
952,unter::PRP,ქვევით,sub
953,durch::PRP,გავლით,prin
954,neben::PRP,გვერდით,lângă
955,neben::PRP,გვერდით,alături de
956,zwischen::PRP,შუა,între
957,zwischen::PRP,შუა,dintre
958,zwischen::PRP,შორის,între
959,zwischen::PRP,შორის,dintre
960,wegen::PRP,გამო,pentru
961,wegen::PRP,შედეგად,pentru
962,dies::PRN,ეს,acesta
963,das::PRN,ეგ,asta
964,alles::PRN,ყველაფერი,tot
965,ich::PRN,მე,eu
966,du::PRN,შენ,tu
967,er::PRN,ის,el
968,er::PRN,ის,dânsul
969,er::PRN,იგი,el
970,er::PRN,იგი,dânsul
971,wir::PRN,ჩვენ,noi
972,ihr::PRN,თქვენ,voi
973,sie::PRN,ისინი,ei
974,sie::PRN,ისინი,dânșii
975,was::FPRN,რა,ce
976,wer::FPRN,ვინ,cine
977,wo::FADV,სად,unde
978,wohin::FADV,საით,încotro
979,wie::FADV,როგორ,cum
980,warum::FADV,რაზე,de ce
981,warum::FADV,რაზე,pentru ce
982,warum::FADV,რატომ,de ce
983,warum::FADV,რატომ,pentru ce
984,wieviel::FNUM,რამდენი,cât
985,eins::NUM,ერთი,unu
986,zwei::NUM,ორი,doi
987,drei::NUM,სამი,trei
988,vier::NUM,ოთხი,patru
989,fünf::NUM,ხუთი,cinci
990,sechs::NUM,ექვსი,șase
991,sieben::NUM,შვიდი,șapte
992,acht::NUM,რვა,opt
993,neun::NUM,ცხრა,nouă
994,zehn::NUM,ათი,zece
995,elf::NUM,თერთმეტი,unsprezece
996,zwölf::NUM,თორმეტი,douăsprezece
997,zwanzig::NUM,ოცი,douăzeci
998,dreißig::NUM,ოცდაათი,treizeci
999,vierzig::NUM,ორმოცი,patruzeci
1000,fünfzig::NUM,ორმოცდაათი,cincizeci
1001,sechzig::NUM,სამოცი,șaizeci
1002,siebzig::NUM,სამოცდაათი,șaptezeci
1003,achtzig::NUM,ოთხმოცი,optzeci
1004,neunzig::NUM,ოთხმოცდაათი,nouăzeci
1005,hundert::NUM,ასი,sută
1006,tausend::NUM,ათასი,mie
1007,und::CNJ,და,și
1008,oder::CNJ,ან,ori
1009,stehen::V,დგას,sta
1010,sitzen::V,ზის,ședea
1011,liegen::V,აწევს,zăcea
1012,liegen::V,აწევს,fi culcat
1013,hängen::V,კიდია,atârna
1014,werden::V,გახდება,deveni
1015,werden::V,გახდება,se face
1016,passieren::V,მოხდება,se întâmpla
1017,beginnen::V,იწყება,începe
1018,enden::V,გათავდება,se sfârși
1019,enden::V,გათავდება,se termina
1020,wechseln::V,იცვლება,se schimba
1021,aufgehen[Sonne]::V,ამოდის,răsări
1022,untergehen[Sonne]::V,ჩადის,apune
1023,scheinen[Sonne]::V,ანათებს,străluci
1024,donnern::V,ქუხს,tuna
1025,wehen::V,ქრის,bate
1026,wehen::V,დაუბერავს,bate
1027,strömen::V,იღვრება,curge în șiroaie
1028,fließen::V,დის,curge
1029,fließen::V,მიედინება,curge
1030,sich drehen::V,ტრიალებს,se învârti
1031,schwanken::V,ირხევა,se clătina
1032,schwingen::V,ირხევა,vibra
1033,schwingen::V,ირხევა,flutura
1034,fallen::V,დავარდება,cădea
1035,brennen::V,იწვის,arde
1036,rauchen::V,ბოლავს,fuma
1037,rauchen::V,აბოლებს,fuma
1038,regnen::V,წვიმს,ploua
1039,gefrieren::V,იყინება,îngheța
1040,tauen::V,დნება,se dezgheța
1041,schmelzen::V,დნება,se topi
1042,trocknen::V,გაშრება,se usca
1043,sieden::V,დუღს,fierbe
1044,sieden::V,დუღს,clocoti
1045,faulen::V,ლპება,se împuți
1046,verfaulen::V,ლპება,putrezi
1047,reißen::V,დაიხევა,se rupe
1048,reißen::V,დაიხევა,se sfâșia
1049,versinken::V,ეფლობა,se scufunda
1050,versinken::V,ჩაიძირება,se scufunda
1051,vergehen::V,გადის,trece
1052,vergehen::V,გადის,se scurge
1053,erscheinen::V,გამოჩნდება,apărea
1054,verschwinden::V,გააქრება,dispărea
1055,verschwinden::V,დაიკარგება,dispărea
1056,sinken::V,დაიწევს,cădea
1057,sinken::V,დაიწევს,coborî
1058,abnehmen::V,შემცირდება,scădea
1059,abnehmen::V,შემცირდება,descrește
1060,zunehmen::V,გასუქდება,spori
1061,zunehmen::V,გასუქდება,crește
1062,zunehmen::V,გასუქდება,augmenta
1063,steigen::V,მოიმატებს,urca
1064,wachsen::V,იზრდება,crește
1065,wachsen::V,მრავლდება,crește
1066,glänzen::V,ბრწყინავს,luci
1067,glänzen::V,ბრწყინავს,străluci
1068,funkeln::V,კაშკაშებს,scânteia
1069,lärmen::V,ხმაურობს,face larmă
1070,läuten::V,დარეკავს,suna
1071,klingeln::V,დარეკავს,suna
1072,klirren::V,დააწკარუნებს,zăngăni
1073,brausen::V,ბობოქრობს,vui
1074,rauschen::V,შრიალებს,vâjâi
1075,klingen::V,ხმას გამოსცემს,suna
1076,bellen::V,უყეფს,lătra
1077,heulen::V,ღმუის,urla
1078,blasen::V,დაუბერავს,sufla
1079,pfeifen::V,უსტვენს,fluiera
1080,schreien::V,ყვირის,țipa
1081,stöhnen::V,კვნესის,geme
1082,zittern::V,აძაგძაგებს,tremura
1083,leben::V,ცოცხლობს,trăi
1084,geboren werden::V,იშვება,se naște
1085,geboren werden::V,იბადება,se naște
1086,atmen::V,სუნთქავს,respira
1087,trinken::V,სვამს,bea
1088,trinken::V,დალევს,bea
1089,essen::V,შეჭამს,mânca
1090,schlucken::V,ყლაპავს,înghiți
1091,müde werden::V,დაიქანცება,se obosi
1092,einschlafen::V,დაიძინებს,adormi
1093,schlafen::V,სძინავს,dormi
1094,aufwachen::V,გაიღვიძებს,se deștepta
1095,aufstehen::V,ადგება,fi se scula
1096,sich erholen::V,დაისვენებს,se relaxa
1097,sich erholen::V,დაისვენებს,se destinde
1098,krank werden::V,ავად გახდება,se îmbolnăvi
1099,krank sein::V,ავადმყოფობს,zăcea
1100,krank sein::V,ავადმყოფობს,fi bolnav
1101,schmerzen::V,სტკივა,durea
1102,husten::V,ახველებს,tuși
1103,genesen::V,მორჩება,se însănătoși
1104,sterben::V,კვდება,muri
1105,umkommen::V,დაიღუპება,pieri
1106,sich bewegen::V,იძვრის,se mișca
1107,sich bewegen::V,მოძრაობს,se mișca
1108,sich rühren::V,გაინძრევა,se mișca
1109,sich erheben::V,ადგება,se ridica
1110,sich setzen::V,დაჯდება,lua loc
1111,sich setzen::V,დაჯდება,se așeza
1112,hinfallen::V,დაეცემა,cădea jos
1113,laufen::V,დადის,merge
1114,laufen::V,დადის,merge pe jos
1115,schreiten::V,აბიჯებს,păși
1116,spazierengehen::V,დასეირნობს,se plimba
1117,eilen::V,მიიჩქარის,fi se grăbi
1118,sich beeilen::V,აჩქარდება,se grăbi
1119,sausen::V,მიქრის,țâșni
1120,rennen::V,დარბის,fugi
1121,rennen::V,დარბის,alerga
1122,springen::V,ხტის,sări
1123,klettern::V,ძვრება,urca
1124,klettern::V,ძვრება,se cățăra
1125,schaukeln::V,ქანაობს,legăna
1126,kriechen::V,დაბობღავს,se târî
1127,schwimmen::V,ცურავს,înota
1128,tauchen::V,ჩაიძირება,se scufunda
1129,rudern::V,ნიჩაბს უსვამს,vâsli
1130,rudern::V,ნიჩაბს უსვამს,lopăta
1131,fahren::V,დადის,merge
1132,fahren::V,მგზავრობს,merge
1133,fliegen::V,იფრენს,zbura
1134,fliegen::V,გაფრინდება,zbura
1135,gehen::V,მიდის,merge
1136,weggehen::V,წამოდის,se duce
1137,abfahren::V,მიემგზავრება,pleca
1138,anhalten::V,ჩერდება,se opri
1139,hineingehen::V,შედის,intra
1140,eintreten::V,შედის,intra
1141,kommen::V,მოდის,veni
1142,ankommen::V,ჩადის,sosi
1143,ankommen::V,ჩადის,ajunge
1144,zurückkommen::V,დაბრუნდება,se întoarce
1145,bleiben::V,დარჩება,rămâne
1146,warten::V,ელოდება,aștepta
1147,erwarten::V,ელის,aștepta
1148,erwarten::V,დაიცდის,aștepta
1149,suchen::V,ეძებს,căuta
1150,suchen::V,მოძებნის,căuta
1151,finden::V,მიაგნებს,găsi
1152,finden::V,გამოძებნის,găsi
1153,versuchen::V,ცდის,încerca
1154,versuchen::V,ცდილობს,încerca
1155,vorbereiten::V,მოამზადებს,pregăti
1156,lieben::V,უყვარს,iubi
1157,mögen::V,ეტრფის,plăcea a
1158,lachen::V,იცინის,râde
1159,rühren::V,გულს აუჩუყებს,mișca
1160,rühren::V,გულს აუჩუყებს,înduioșa
1161,weinen::V,ტირის,plânge
1162,schimpfen::V,შეიგინება,înjura
1163,sich ärgern::V,გაბრაზობს,se supăra
1164,sich fürchten::V,შიშობს,se teme
1165,sich fürchten::V,შიშობს,fi teamă a
1166,fürchten::V,ფრთხილობს,se teme de
1167,fliehen::V,გაიქცევა,fugi
1168,flüchten::V,გაიქცევა,evada
1169,sehen::V,ხედავს,vedea
1170,anschauen::V,ნახავს,privi
1171,ansehen::V,უყურებს,privi
1172,hören::V,ისმენს,auzi
1173,zuhören::V,მოისმენს,asculta
1174,probieren::V,გასინჯავს,gusta
1175,riechen::V,ყნოსავს,mirosi
1176,fühlen::V,გრძნობს,simți
1177,fühlen::V,გრძნობს,resimți
1178,scheinen::V,ეჩვენება,părea
1179,zu sehen sein::V,მოჩანს,se vedea
1180,vernehmen::V,გაიგებს,auzi
1181,frieren::V,იყინება,fi frig
1182,tun::V,აკეთებს,face
1183,können::V,შეიძლება,ști
1184,können::V,შეიძლება,putea
1185,wollen::V,უნდა,dori
1186,anfangen::V,დაიწყებს,începe
1187,beenden::V,ამთავრებს,sfârși
1188,beenden::V,ამთავრებს,termina
1189,aufhören::V,შეწყვეტს,înceta
1190,gelingen::V,მოახერხებს,reuși
1191,gelingen::V,მოახერხებს,izbuti
1192,geraten::V,გამოდის,reuși
1193,öffnen::V,გახსნის,deschide
1194,schließen::V,ხურავს,închide
1195,schließen::V,დაკეტავს,închide
1196,stellen::V,დადგამს,pune
1197,stellen::V,დადგამს,așeza
1198,setzen::V,დასვამს,pune
1199,setzen::V,დასვამს,așeza
1200,legen::V,დადებს,pune
1201,berühren::V,შეახებს,atinge
1202,berühren::V,მიაკარებს,atinge
1203,verbinden::V,შეაერთებს,lega
1204,bedecken::V,გადააფარებს,acoperi
1205,aufhängen::V,დაკიდებს,atârna
1206,aufhängen::V,დაკიდებს,spânzura
1207,anzünden::V,დაანთებს,aprinde
1208,anzünden::V,მოუკიდებს,aprinde
1209,aufheben::V,აიღებს,ridica
1210,aufheben::V,აიღებს,lua de jos
1211,aufheben::V,აიყვანს,ridica
1212,aufheben::V,აიყვანს,lua de jos
1213,zurücklassen::V,დატოვებს,lăsa
1214,zurücklassen::V,დატოვებს,lăsa în urmă
1215,verlieren::V,დაკარგავს,pierde
1216,fallen lassen::V,გაუვარდება,scăpa
1217,fallen lassen::V,გაუვარდება,arunca
1218,machen::V,გააკეთებს,face
1219,machen::V,გამოიწვევს,face
1220,herstellen::V,დაამზადებს,fabrica
1221,herstellen::V,დაამზადებს,confecționa
1222,bauen::V,ააშენებს,clădi
1223,bauen::V,ააშენებს,construi
1224,reparieren::V,შეაკეთებს,repara
1225,reparieren::V,გაარემონტებს,repara
1226,verbessern::V,გამოაკეთებს,ameliora
1227,verbessern::V,გამოაკეთებს,îmbunătăți
1228,verbessern::V,გააუმჯობესებს,ameliora
1229,verbessern::V,გააუმჯობესებს,îmbunătăți
1230,ändern::V,შეცვლის,schimba
1231,ändern::V,შეცვლის,modifica
1232,graben::V,თხრის,săpa
1233,beugen::V,ხრის,curba
1234,biegen::V,გაღუნავს,îndoi
1235,biegen::V,გაღუნავს,încovoia
1236,drehen::V,ატრიალებს,învârti
1237,wenden::V,მოაბრუნებს,întoarce
1238,umdrehen::V,შეატრიალებს,învârti
1239,umdrehen::V,შეატრიალებს,întoarce
1240,heben::V,ასწევს,ridica
1241,hochheben::V,აიყვანს,ridica
1242,ergreifen::V,სტაცებს,lua
1243,ergreifen::V,სტაცებს,apuca
1244,halten::V,უჭირავს,ține
1245,drücken::V,დააწვება,apăsa
1246,drücken::V,დააწვება,strânge
1247,schieben::V,მისწევს,împinge
1248,kratzen::V,მოფხანს,zgâria
1249,lecken::V,ლოკავს,linge
1250,beißen::V,უკბენს,mușca
1251,abreißen::V,გლეჯს,rupe
1252,abreißen::V,გლეჯს,smulge
1253,abreißen::V,მოწყვეტს,rupe
1254,abreißen::V,მოწყვეტს,smulge
1255,abschneiden::V,გაჭრის,scurta
1256,binden::V,შეკრავს,lega
1257,binden::V,გადააბამს,lega
1258,stecken::V,ჩაასობს,pune
1259,brechen::V,მოიტეხს,rupe
1260,brechen::V,მოიტეხს,frânge
1261,klopfen::V,აკაკუნებს,ciocăni
1262,hauen::V,ლეწავს,lovi
1263,kleben::V,წებავს,lipi
1264,kleben::V,დააწებებს,lipi
1265,reiben::V,დაზელს,freca
1266,reiben::V,დაზელს,fricționa
1267,streichen::V,უსვამს,unge
1268,schleifen::V,ლესავს,ascuți
1269,schneiden::V,გაჭრის,tăia
1270,rütteln::V,არხევს,zgâlțâi
1271,schütteln::V,არყევს,scutura
1272,schütteln::V,ანძრევს,scutura
1273,schwenken::V,აქნევს,agita
1274,schütten::V,ღვრის,vărsa
1275,schütten::V,დააქცევს,vărsa
1276,füllen::V,გაავსებს,umple
1277,einwickeln::V,შეახვევს,înveli
1278,einwickeln::V,შეახვევს,înfășura
1279,tragen::V,მიიტანს,căra
1280,schleppen::V,მიათრევს,târî
1281,ziehen::V,წევს,trage
1282,ziehen::V,ათრევს,trage
1283,aufbewahren::V,შეინახავს,păstra
1284,aufbewahren::V,შეინახავს,conserva
1285,werfen::V,ისვრის,arunca
1286,fangen::V,დაიჭერს,prinde
1287,packen::V,სტაცებს,apuca
1288,verstecken::V,მალავს,ascunde
1289,teilen::V,დაყოფს,împărți
1290,schicken::V,გაგზავნის,trimite
1291,bringen::V,მოიტანს,aduce
1292,hinzufügen::V,დაამატებს,adăuga
1293,bekommen::V,ამოიღებს,obține
1294,bekommen::V,ამოიღებს,dobândi
1295,erhalten::V,იღებს,primi
1296,erhalten::V,იღებს,căpăta
1297,nehmen::V,აიღებს,lua
1298,wählen::V,გადაარჩევს,opta
1299,wählen::V,გადაარჩევს,alege
1300,auswählen::V,ამოარჩევს,selecta
1301,bewahren::V,ინარჩუნებს,păstra
1302,behindern::V,აბრკოლებს,stingheri
1303,behindern::V,გააძნელებს,stingheri
1304,verderben::V,გააფუჭებს,strica
1305,beschädigen::V,დააზიანებს,strica
1306,zerbrechen::V,დაამტვრევს,rupe
1307,zerbrechen::V,დაამტვრევს,frânge
1308,zerreißen::V,გახევს,rupe
1309,zerreißen::V,გახევს,sfâșia
1310,zerstören::V,მოსპობს,distruge
1311,zerstören::V,დაანგრევს,distruge
1312,verbrennen::V,დაწვავს,arde
1313,verbrennen::V,დაწვავს,incendia
1314,geben::V,აძლევს,da
1315,reichen::V,მიაწოდებს,întinde
1316,schenken::V,აჩუქებს,dărui
1317,versprechen::V,აღუთქვამს,făgădui
1318,wünschen::V,უსურვებს,ura
1319,loben::V,აქებს,lăuda
1320,loben::V,ამკობს,lăuda
1321,küssen::V,აკოცებს,săruta
1322,wiegen::V,არხევს,legăna
1323,zudecken::V,გადახურავს,acoperi
1324,wecken::V,გააღვიძებს,trezi
1325,wecken::V,გააღვიძებს,deștepta
1326,zeigen::V,დაანახვებს,arăta
1327,führen::V,მიჰყავს,călăuzi
1328,lehren::V,ასწავლის,preda
1329,lehren::V,ასწავლის,învăța
1330,unterrichten::V,ასწავლის,învăța
1331,unterrichten::V,ასწავლის,instrui
1332,aufziehen::V,აღზრდის,crește
1333,leiten::V,აწარმოებს,duce
1334,leiten::V,აწარმოებს,conduce
1335,leiten::V,ხელმძღვანელობს,duce
1336,leiten::V,ხელმძღვანელობს,conduce
1337,antreiben::V,დააჩქარებს,împinge
1338,antreiben::V,დააჩქარებს,încuraja
1339,lassen::V,ა--ინებს,pune pe să
1340,einladen::V,მოიპატიჟებს,invita
1341,vereinigen::V,შეაერთებს,uni
1342,vereinigen::V,შეაერთებს,întruni
1343,besuchen::V,სანახავად მიდის,vizita
1344,besuchen::V,სანახავად მიდის,face o vizită
1345,treffen::V,შეხვდება,întâlni
1346,sich versammeln::V,შეიკრიბება,se aduna
1347,spielen::V,ეთამაშება,se juca
1348,singen::V,მღერის,cânta
1349,tanzen::V,ცეკვავს,dansa
1350,sich trennen::V,მოშორდება,se separa
1351,sich trennen::V,მოშორდება,se despărți
1352,verlassen::V,მიატოვებს,părăsi
1353,verlassen::V,მიატოვებს,abandona
1354,retten::V,იხსნის,salva
1355,retten::V,გადაარჩენს,salva
1356,bewachen::V,დარაჯობს,păzi
1357,bewachen::V,უთვალთვალებს,păzi
1358,schützen::V,დაიფარავს,ocroti
1359,schützen::V,დაიფარავს,proteja
1360,verteidigen::V,დაიცავს,apăra
1361,sich schlagen::V,იჩხუბებს,se bate
1362,schießen::V,ისვრის,trage
1363,siegen::V,გაიმარჯვებს,birui
1364,siegen::V,გაიმარჯვებს,învinge
1365,ärgern::V,აჯავრებს,supăra
1366,schlagen::V,ცემს,lovi
1367,treten::V,პანღურს ამოჰკრავს,călca
1368,stechen::V,სჩხვლეტს,înțepa
1369,stechen::V,სჩხვლეტს,împunge
1370,stoßen::V,დაეჯახება,împinge
1371,stehlen::V,ქურდობს,fura
1372,stehlen::V,მოიპარავს,fura
1373,stören::V,შეაწუხებს,deranja
1374,belästigen::V,მობეზრდება,importuna
1375,verbergen::V,დამალავს,ascunde
1376,täuschen::V,შეცდებს,amăgi
1377,betrügen::V,მოატყუებს,înșela
1378,töten::V,მოკლავს,omorî
1379,wohnen::V,ცხოვრობს,sta
1380,wohnen::V,ცხოვრობს,locui
1381,wohnen::V,ბინადრობს,sta
1382,wohnen::V,ბინადრობს,locui
1383,arbeiten::V,მუშაობს,lucra
1384,sammeln::V,შეკრებს,aduna
1385,sammeln::V,შეკრებს,colecționa
1386,pflücken::V,კრეფს,culege
1387,jagen::V,ნადირობს,vâna
1388,fischen::V,თევზაობს,pescui
1389,fassen::V,დააჭერს,prinde
1390,hüten::V,მწყემსავს,paște
1391,treiben::V,მიერეკება,mână
1392,anbinden::V,მიაბამს,lega
1393,füttern::V,აჭმევს,da de mâncare
1394,melken::V,წველის,mulge
1395,hacken::V,კეპავს,toca
1396,hacken::V,კეპავს,sparge
1397,gießen::V,რწყავს,uda
1398,reifen::V,მწიფდება,pârgui
1399,zubereiten::V,მოამზადებს,găti
1400,kochen::V,მოხარშავს,găti
1401,backen::V,გამოაცხობს,coace
1402,braten::V,შეწვავს,coace
1403,umrühren::V,შეურევს,mesteca
1404,umrühren::V,გათქვეფს,mesteca
1405,stricken::V,ქსოვს,împleti
1406,nähen::V,გაკერავს,coase
1407,färben::V,შეღებავს,vopsi
1408,färben::V,შეღებავს,colora
1409,reinigen::V,გაწმენდს,curăți
1410,reinigen::V,გასუფთავებს,curăți
1411,waschen::V,გარეცხავს,spăla
1412,abwischen::V,წაშლის,șterge
1413,spülen::V,გაავლებს,clăti
1414,fegen::V,დაბლანდავს,mătura
1415,kehren::V,დაგვის,mătura
1416,baden::V,ბანაობს,se scălda
1417,sich waschen::V,იბანება,se spăla
1418,ausziehen::V,გაიხდის,și scoate
1419,anziehen::V,ჩაიცვამს,îmbrăca
1420,sich anziehen::V,ჩაიცვამს,se îmbrăca
1421,kämmen::V,დავარცხნის,pieptăna
1422,schmücken::V,მორთავს,împodobi
1423,sagen::V,იტყვის,zice
1424,sagen::V,იტყვის,spune
1425,sprechen::V,ლაპარაკობს,vorbi
1426,reden::V,საუბრობს,vorbi
