,Concept_ID,fa,cv
1380,anbinden::V,متصل کردن,кӑкар
1381,füttern::V,غذا دادن,ҫитер
1382,melken::V,دوشیدن,су
1383,hacken::V,خرد کردن,вакла
1384,gießen::V,ریختن,шӑвар
1385,reifen::V,رسیدن,пиҫ
1386,zubereiten::V,طبخ کردن,пӗҫер
1387,zubereiten::V,آماده کردن,пӗҫер
1388,kochen::V,پختن,пӗҫер
1389,kochen::V,آشپزی کردن,пӗҫер
1390,backen::V,پختن,пӗҫер
1391,braten::V,سرخ کردن,ӑшала
1392,umrühren::V,هم زدن,хутӑштар
1393,stricken::V,بافتن,ҫых
1394,nähen::V,دوختن,ҫӗле
1395,färben::V,رنگ زدن,пӗвет
1396,reinigen::V,پاک کردن,тасат
1397,reinigen::V,تمیز کردن,тасат
1398,waschen::V,شستن,ҫу
1399,abwischen::V,زدودن,шӑл
1400,spülen::V,شستن,чӳхе
1401,fegen::V,جارو کردن,шӑл
1402,kehren::V,جارو کردن,шӑл
1403,baden::V,شنا کردن,шыва кӗр
1404,baden::V,حمام کردن,шыва кӗр
1405,sich waschen::V,شستشو کردن,ҫӑвӑн
1406,ausziehen::V,درآوردن,салан
1407,anziehen::V,پوشیدن,тӑхӑн
1408,sich anziehen::V,لباس پوشیدن,тӑхӑн
1409,kämmen::V,شانه زدن,тура
1410,schmücken::V,زینت دادن,илемлет
1411,sagen::V,گفتن,те
1412,sprechen::V,حرف زدن,кала
1413,sprechen::V,صحبت کردن,кала
1414,reden::V,حرف زدن,сӑмахла
1415,reden::V,حرف زدن,калаҫ
1416,reden::V,صحبت کردن,сӑмахла
1417,reden::V,صحبت کردن,калаҫ
1418,sich unterhalten::V,گپ زدن,пупле
1419,fragen::V,پرسیدن,ыйт
1420,fragen::V,سؤال کردن,ыйт
1421,bitten::V,خواهش کردن,ыйт
1422,bitten::V,درخواست کردن,ыйт
1423,erzählen::V,نقل کردن,каласа пар
1424,erzählen::V,حکایت کردن,каласа пар
1425,mitteilen::V,خبر دادن,пӗлтер
1426,mitteilen::V,خبر دادن,хыпарла
1427,nennen::V,نامیدن,те
1428,nennen::V,نامیدن,чӗн
1429,rufen::V,صدا کردن,чӗн
1430,prahlen::V,پز آمدن,мухтан
1431,prahlen::V,پز آمدن,вӗҫкӗнлен
1432,übersetzen::V,ترجمه کردن,куҫар
1433,denken::V,فکر کردن,шухӑшла
1434,glauben::V,باور کردن,ӗнен
1435,glauben::V,عقیده داشتن,ӗнен
1436,bemerken::V,متوجه شدن,асӑрха
1437,erkennen::V,شناختن,палла
1438,erkennen::V,تشخیص دادن,палла
1439,begreifen::V,فهمیدن,ӑнлан
1440,begreifen::V,درک کردن,ӑнлан
1441,verstehen::V,فهمیدن,пӗл
1442,lernen::V,آموختن,вӗрен
1443,lernen::V,یاد گرفتن,вӗрен
1444,wissen::V,دانستن,пӗл
1445,wissen::V,دانستن,ӑнкар
1446,sich erinnern an::V,به یاد آوردن,аса ил
1447,vergessen::V,فراموش کردن,ман
1448,vergessen::V,فراموش کردن,манса кай
1449,messen::V,اندازه گرفتن,виҫ
1450,zählen::V,شمردن,шутла
1451,rechnen::V,حساب کردن,шутла
1452,lesen::V,خواندن,вула
1453,malen::V,نقاشی کردن,ӳкер
1454,zeichnen::V,کشیدن,ӳкер
1455,zeichnen::V,رسم کردن,ӳкер
1456,schreiben::V,نوشتن,ҫыр
1457,besitzen::V,داشتن,тыт
1458,kaufen::V,خریدن,ил
1459,kaufen::V,خریدن,туян
1460,kaufen::V,خرید کردن,ил
1461,kaufen::V,خرید کردن,туян
1462,verkaufen::V,فروختن,сут
1463,bezahlen::V,پرداختن,тӳле
1464,zahlen::V,پرداخت کردن,тӳле
1465,beherrschen::V,مسلط بودن,тыт
1466,ertragen::V,تحمل کردن,тӳс
