,Concept_ID,ka,de
716,ein wenig::ADV,ცოტა,ein wenig
717,kaum::ADV,ძლივს,kaum
718,sehr::ADV,მეტად,sehr
719,sehr::ADV,ძალიან,sehr
720,so::ADV,ისე,so
721,noch::ADV,ჯერ,noch
722,nur::ADV,მხოლოდ,nur
723,schon::ADV,უკვე,schon
724,wieder::ADV,ისევ,wieder
725,wieder::ADV,კიდევ,wieder
726,vergebens::ADV,ამაოდ,vergebens
727,vergebens::ADV,ტყუილად,vergebens
728,vor::PRP,წინ,vor
729,hinter::PRP,უკან,hinter
730,hinter::PRP,მიღმა,hinter
731,unter::PRP,ქვეშ,unter
732,unter::PRP,ქვევით,unter
733,durch::PRP,გავლით,durch
734,neben::PRP,გვერდით,neben
735,zwischen::PRP,შუა,zwischen
736,zwischen::PRP,შორის,zwischen
737,wegen::PRP,გამო,wegen
738,wegen::PRP,შედეგად,wegen
739,dies::PRN,ეს,dies
740,das::PRN,ეგ,das
741,alles::PRN,ყველაფერი,alles
742,ich::PRN,მე,ich
743,du::PRN,შენ,du
744,er::PRN,ის,er
745,er::PRN,იგი,er
746,wir::PRN,ჩვენ,wir
747,ihr::PRN,თქვენ,ihr
748,sie::PRN,ისინი,sie
749,was::FPRN,რა,was
750,wer::FPRN,ვინ,wer
751,wo::FADV,სად,wo
752,wohin::FADV,საით,wohin
753,wie::FADV,როგორ,wie
754,warum::FADV,რაზე,warum
755,warum::FADV,რატომ,warum
756,wieviel::FNUM,რამდენი,wieviel
757,eins::NUM,ერთი,eins
758,zwei::NUM,ორი,zwei
759,drei::NUM,სამი,drei
760,vier::NUM,ოთხი,vier
761,fünf::NUM,ხუთი,fünf
762,sechs::NUM,ექვსი,sechs
763,sieben::NUM,შვიდი,sieben
764,acht::NUM,რვა,acht
765,neun::NUM,ცხრა,neun
766,zehn::NUM,ათი,zehn
767,elf::NUM,თერთმეტი,elf
768,zwölf::NUM,თორმეტი,zwölf
769,zwanzig::NUM,ოცი,zwanzig
770,dreißig::NUM,ოცდაათი,dreißig
771,vierzig::NUM,ორმოცი,vierzig
772,fünfzig::NUM,ორმოცდაათი,fünfzig
773,sechzig::NUM,სამოცი,sechzig
774,siebzig::NUM,სამოცდაათი,siebzig
775,achtzig::NUM,ოთხმოცი,achtzig
776,neunzig::NUM,ოთხმოცდაათი,neunzig
777,hundert::NUM,ასი,hundert
778,tausend::NUM,ათასი,tausend
779,und::CNJ,და,und
780,oder::CNJ,ან,oder
781,stehen::V,დგას,stehen
782,sitzen::V,ზის,sitzen
783,liegen::V,აწევს,liegen
784,hängen::V,კიდია,hängen
785,werden::V,გახდება,werden
786,passieren::V,მოხდება,passieren
787,beginnen::V,იწყება,beginnen
788,enden::V,გათავდება,enden
789,wechseln::V,იცვლება,wechseln
790,aufgehen[Sonne]::V,ამოდის,aufgehen
791,untergehen[Sonne]::V,ჩადის,untergehen
792,scheinen[Sonne]::V,ანათებს,scheinen
793,donnern::V,ქუხს,donnern
794,wehen::V,ქრის,wehen
795,wehen::V,დაუბერავს,wehen
796,strömen::V,იღვრება,strömen
797,fließen::V,დის,fließen
798,fließen::V,მიედინება,fließen
799,sich drehen::V,ტრიალებს,sich drehen
800,schwanken::V,ირხევა,schwanken
801,schwingen::V,ირხევა,schwingen
802,fallen::V,დავარდება,fallen
803,brennen::V,იწვის,brennen
804,rauchen::V,ბოლავს,rauchen
805,rauchen::V,აბოლებს,rauchen
806,regnen::V,წვიმს,regnen
807,gefrieren::V,იყინება,gefrieren
808,tauen::V,დნება,tauen
809,schmelzen::V,დნება,schmelzen
810,trocknen::V,გაშრება,trocknen
811,sieden::V,დუღს,sieden
812,faulen::V,ლპება,faulen
813,verfaulen::V,ლპება,verfaulen
814,reißen::V,დაიხევა,reißen
815,versinken::V,ეფლობა,versinken
816,versinken::V,ჩაიძირება,versinken
817,vergehen::V,გადის,vergehen
818,erscheinen::V,გამოჩნდება,erscheinen
819,verschwinden::V,გააქრება,verschwinden
820,verschwinden::V,დაიკარგება,verschwinden
821,sinken::V,დაიწევს,sinken
822,abnehmen::V,შემცირდება,abnehmen
823,zunehmen::V,გასუქდება,zunehmen
824,steigen::V,მოიმატებს,steigen
825,wachsen::V,იზრდება,wachsen
826,wachsen::V,მრავლდება,wachsen
827,glänzen::V,ბრწყინავს,glänzen
828,funkeln::V,კაშკაშებს,funkeln
829,lärmen::V,ხმაურობს,lärmen
830,läuten::V,დარეკავს,läuten
831,klingeln::V,დარეკავს,klingeln
832,klirren::V,დააწკარუნებს,klirren
833,brausen::V,ბობოქრობს,brausen
834,rauschen::V,შრიალებს,rauschen
835,klingen::V,ხმას გამოსცემს,klingen
836,bellen::V,უყეფს,bellen
837,heulen::V,ღმუის,heulen
838,blasen::V,დაუბერავს,blasen
839,pfeifen::V,უსტვენს,pfeifen
840,schreien::V,ყვირის,schreien
841,stöhnen::V,კვნესის,stöhnen
842,zittern::V,აძაგძაგებს,zittern
843,leben::V,ცოცხლობს,leben
844,geboren werden::V,იშვება,geboren werden
845,geboren werden::V,იბადება,geboren werden
846,atmen::V,სუნთქავს,atmen
847,trinken::V,სვამს,trinken
848,trinken::V,დალევს,trinken
849,essen::V,შეჭამს,essen
850,schlucken::V,ყლაპავს,schlucken
851,müde werden::V,დაიქანცება,müde werden
852,einschlafen::V,დაიძინებს,einschlafen
853,schlafen::V,სძინავს,schlafen
854,aufwachen::V,გაიღვიძებს,aufwachen
855,aufstehen::V,ადგება,aufstehen
856,sich erholen::V,დაისვენებს,sich erholen
857,krank werden::V,ავად გახდება,krank werden
858,krank sein::V,ავადმყოფობს,krank sein
859,schmerzen::V,სტკივა,schmerzen
860,husten::V,ახველებს,husten
861,genesen::V,მორჩება,genesen
862,sterben::V,კვდება,sterben
863,umkommen::V,დაიღუპება,umkommen
864,sich bewegen::V,იძვრის,sich bewegen
865,sich bewegen::V,მოძრაობს,sich bewegen
866,sich rühren::V,გაინძრევა,sich rühren
867,sich erheben::V,ადგება,sich erheben
868,sich setzen::V,დაჯდება,sich setzen
869,hinfallen::V,დაეცემა,hinfallen
870,laufen::V,დადის,laufen
871,schreiten::V,აბიჯებს,schreiten
872,spazierengehen::V,დასეირნობს,spazierengehen
873,eilen::V,მიიჩქარის,eilen
874,sich beeilen::V,აჩქარდება,sich beeilen
875,sausen::V,მიქრის,sausen
876,rennen::V,დარბის,rennen
877,springen::V,ხტის,springen
878,klettern::V,ძვრება,klettern
879,schaukeln::V,ქანაობს,schaukeln
880,kriechen::V,დაბობღავს,kriechen
881,schwimmen::V,ცურავს,schwimmen
882,tauchen::V,ჩაიძირება,tauchen
883,rudern::V,ნიჩაბს უსვამს,rudern
884,fahren::V,დადის,fahren
885,fahren::V,მგზავრობს,fahren
886,fliegen::V,იფრენს,fliegen
887,fliegen::V,გაფრინდება,fliegen
888,gehen::V,მიდის,gehen
889,weggehen::V,წამოდის,weggehen
890,abfahren::V,მიემგზავრება,abfahren
891,anhalten::V,ჩერდება,anhalten
892,hineingehen::V,შედის,hineingehen
893,eintreten::V,შედის,eintreten
894,kommen::V,მოდის,kommen
895,ankommen::V,ჩადის,ankommen
896,zurückkommen::V,დაბრუნდება,zurückkommen
897,bleiben::V,დარჩება,bleiben
898,warten::V,ელოდება,warten
899,erwarten::V,ელის,erwarten
900,erwarten::V,დაიცდის,erwarten
901,suchen::V,ეძებს,suchen
902,suchen::V,მოძებნის,suchen
903,finden::V,მიაგნებს,finden
904,finden::V,გამოძებნის,finden
905,versuchen::V,ცდის,versuchen
906,versuchen::V,ცდილობს,versuchen
907,vorbereiten::V,მოამზადებს,vorbereiten
908,lieben::V,უყვარს,lieben
909,mögen::V,ეტრფის,mögen
910,lachen::V,იცინის,lachen
911,rühren::V,გულს აუჩუყებს,rühren
912,weinen::V,ტირის,weinen
913,schimpfen::V,შეიგინება,schimpfen
914,sich ärgern::V,გაბრაზობს,sich ärgern
915,sich fürchten::V,შიშობს,sich fürchten
916,fürchten::V,ფრთხილობს,fürchten
917,fliehen::V,გაიქცევა,fliehen
918,flüchten::V,გაიქცევა,flüchten
919,sehen::V,ხედავს,sehen
920,anschauen::V,ნახავს,anschauen
921,ansehen::V,უყურებს,ansehen
922,hören::V,ისმენს,hören
923,zuhören::V,მოისმენს,zuhören
924,probieren::V,გასინჯავს,probieren
925,riechen::V,ყნოსავს,riechen
926,fühlen::V,გრძნობს,fühlen
927,scheinen::V,ეჩვენება,scheinen
928,zu sehen sein::V,მოჩანს,zu sehen sein
929,vernehmen::V,გაიგებს,vernehmen
930,frieren::V,იყინება,frieren
931,tun::V,აკეთებს,tun
932,können::V,შეიძლება,können
933,wollen::V,უნდა,wollen
934,anfangen::V,დაიწყებს,anfangen
935,beenden::V,ამთავრებს,beenden
936,aufhören::V,შეწყვეტს,aufhören
937,gelingen::V,მოახერხებს,gelingen
938,geraten::V,გამოდის,geraten
939,öffnen::V,გახსნის,öffnen
940,schließen::V,ხურავს,schließen
941,schließen::V,დაკეტავს,schließen
942,stellen::V,დადგამს,stellen
943,setzen::V,დასვამს,setzen
944,legen::V,დადებს,legen
945,berühren::V,შეახებს,berühren
946,berühren::V,მიაკარებს,berühren
947,verbinden::V,შეაერთებს,verbinden
948,bedecken::V,გადააფარებს,bedecken
949,aufhängen::V,დაკიდებს,aufhängen
950,anzünden::V,დაანთებს,anzünden
951,anzünden::V,მოუკიდებს,anzünden
952,aufheben::V,აიღებს,aufheben
953,aufheben::V,აიყვანს,aufheben
954,zurücklassen::V,დატოვებს,zurücklassen
955,verlieren::V,დაკარგავს,verlieren
956,fallen lassen::V,გაუვარდება,fallen lassen
957,machen::V,გააკეთებს,machen
958,machen::V,გამოიწვევს,machen
959,herstellen::V,დაამზადებს,herstellen
960,bauen::V,ააშენებს,bauen
961,reparieren::V,შეაკეთებს,reparieren
962,reparieren::V,გაარემონტებს,reparieren
963,verbessern::V,გამოაკეთებს,verbessern
964,verbessern::V,გააუმჯობესებს,verbessern
965,ändern::V,შეცვლის,ändern
966,graben::V,თხრის,graben
967,beugen::V,ხრის,beugen
968,biegen::V,გაღუნავს,biegen
969,drehen::V,ატრიალებს,drehen
970,wenden::V,მოაბრუნებს,wenden
971,umdrehen::V,შეატრიალებს,umdrehen
972,heben::V,ასწევს,heben
973,hochheben::V,აიყვანს,hochheben
974,ergreifen::V,სტაცებს,ergreifen
975,halten::V,უჭირავს,halten
976,drücken::V,დააწვება,drücken
977,schieben::V,მისწევს,schieben
978,kratzen::V,მოფხანს,kratzen
979,lecken::V,ლოკავს,lecken
980,beißen::V,უკბენს,beißen
981,abreißen::V,გლეჯს,abreißen
982,abreißen::V,მოწყვეტს,abreißen
983,abschneiden::V,გაჭრის,abschneiden
984,binden::V,შეკრავს,binden
985,binden::V,გადააბამს,binden
986,stecken::V,ჩაასობს,stecken
987,brechen::V,მოიტეხს,brechen
988,klopfen::V,აკაკუნებს,klopfen
989,hauen::V,ლეწავს,hauen
990,kleben::V,წებავს,kleben
991,kleben::V,დააწებებს,kleben
992,reiben::V,დაზელს,reiben
993,streichen::V,უსვამს,streichen
994,schleifen::V,ლესავს,schleifen
995,schneiden::V,გაჭრის,schneiden
996,rütteln::V,არხევს,rütteln
997,schütteln::V,არყევს,schütteln
998,schütteln::V,ანძრევს,schütteln
999,schwenken::V,აქნევს,schwenken
1000,schütten::V,ღვრის,schütten
1001,schütten::V,დააქცევს,schütten
1002,füllen::V,გაავსებს,füllen
1003,einwickeln::V,შეახვევს,einwickeln
1004,tragen::V,მიიტანს,tragen
1005,schleppen::V,მიათრევს,schleppen
1006,ziehen::V,წევს,ziehen
1007,ziehen::V,ათრევს,ziehen
1008,aufbewahren::V,შეინახავს,aufbewahren
1009,werfen::V,ისვრის,werfen
1010,fangen::V,დაიჭერს,fangen
1011,packen::V,სტაცებს,packen
1012,verstecken::V,მალავს,verstecken
1013,teilen::V,დაყოფს,teilen
1014,schicken::V,გაგზავნის,schicken
1015,bringen::V,მოიტანს,bringen
1016,hinzufügen::V,დაამატებს,hinzufügen
1017,bekommen::V,ამოიღებს,bekommen
1018,erhalten::V,იღებს,erhalten
1019,nehmen::V,აიღებს,nehmen
1020,wählen::V,გადაარჩევს,wählen
1021,auswählen::V,ამოარჩევს,auswählen
1022,bewahren::V,ინარჩუნებს,bewahren
1023,behindern::V,აბრკოლებს,behindern
1024,behindern::V,გააძნელებს,behindern
1025,verderben::V,გააფუჭებს,verderben
1026,beschädigen::V,დააზიანებს,beschädigen
1027,zerbrechen::V,დაამტვრევს,zerbrechen
1028,zerreißen::V,გახევს,zerreißen
1029,zerstören::V,მოსპობს,zerstören
1030,zerstören::V,დაანგრევს,zerstören
1031,verbrennen::V,დაწვავს,verbrennen
1032,geben::V,აძლევს,geben
1033,reichen::V,მიაწოდებს,reichen
1034,schenken::V,აჩუქებს,schenken
1035,versprechen::V,აღუთქვამს,versprechen
1036,wünschen::V,უსურვებს,wünschen
1037,loben::V,აქებს,loben
1038,loben::V,ამკობს,loben
1039,küssen::V,აკოცებს,küssen
1040,wiegen::V,არხევს,wiegen
1041,zudecken::V,გადახურავს,zudecken
1042,wecken::V,გააღვიძებს,wecken
1043,zeigen::V,დაანახვებს,zeigen
1044,führen::V,მიჰყავს,führen
1045,lehren::V,ასწავლის,lehren
1046,unterrichten::V,ასწავლის,unterrichten
1047,aufziehen::V,აღზრდის,aufziehen
1048,leiten::V,აწარმოებს,leiten
1049,leiten::V,ხელმძღვანელობს,leiten
1050,antreiben::V,დააჩქარებს,antreiben
1051,lassen::V,ა--ინებს,lassen
1052,einladen::V,მოიპატიჟებს,einladen
1053,vereinigen::V,შეაერთებს,vereinigen
1054,besuchen::V,სანახავად მიდის,besuchen
1055,treffen::V,შეხვდება,treffen
1056,sich versammeln::V,შეიკრიბება,sich versammeln
1057,spielen::V,ეთამაშება,spielen
1058,singen::V,მღერის,singen
1059,tanzen::V,ცეკვავს,tanzen
1060,sich trennen::V,მოშორდება,sich trennen
1061,verlassen::V,მიატოვებს,verlassen
1062,retten::V,იხსნის,retten
1063,retten::V,გადაარჩენს,retten
1064,bewachen::V,დარაჯობს,bewachen
1065,bewachen::V,უთვალთვალებს,bewachen
1066,schützen::V,დაიფარავს,schützen
1067,verteidigen::V,დაიცავს,verteidigen
1068,sich schlagen::V,იჩხუბებს,sich schlagen
1069,schießen::V,ისვრის,schießen
1070,siegen::V,გაიმარჯვებს,siegen
1071,ärgern::V,აჯავრებს,ärgern
1072,schlagen::V,ცემს,schlagen
1073,treten::V,პანღურს ამოჰკრავს,treten
1074,stechen::V,სჩხვლეტს,stechen
1075,stoßen::V,დაეჯახება,stoßen
1076,stehlen::V,ქურდობს,stehlen
1077,stehlen::V,მოიპარავს,stehlen
1078,stören::V,შეაწუხებს,stören
1079,belästigen::V,მობეზრდება,belästigen
1080,verbergen::V,დამალავს,verbergen
1081,täuschen::V,შეცდებს,täuschen
1082,betrügen::V,მოატყუებს,betrügen
1083,töten::V,მოკლავს,töten
1084,wohnen::V,ცხოვრობს,wohnen
1085,wohnen::V,ბინადრობს,wohnen
1086,arbeiten::V,მუშაობს,arbeiten
1087,sammeln::V,შეკრებს,sammeln
1088,pflücken::V,კრეფს,pflücken
1089,jagen::V,ნადირობს,jagen
1090,fischen::V,თევზაობს,fischen
1091,fassen::V,დააჭერს,fassen
1092,hüten::V,მწყემსავს,hüten
1093,treiben::V,მიერეკება,treiben
1094,anbinden::V,მიაბამს,anbinden
1095,füttern::V,აჭმევს,füttern
1096,melken::V,წველის,melken
1097,hacken::V,კეპავს,hacken
1098,gießen::V,რწყავს,gießen
1099,reifen::V,მწიფდება,reifen
1100,zubereiten::V,მოამზადებს,zubereiten
1101,kochen::V,მოხარშავს,kochen
1102,backen::V,გამოაცხობს,backen
1103,braten::V,შეწვავს,braten
1104,umrühren::V,შეურევს,umrühren
1105,umrühren::V,გათქვეფს,umrühren
1106,stricken::V,ქსოვს,stricken
1107,nähen::V,გაკერავს,nähen
1108,färben::V,შეღებავს,färben
1109,reinigen::V,გაწმენდს,reinigen
1110,reinigen::V,გასუფთავებს,reinigen
1111,waschen::V,გარეცხავს,waschen
1112,abwischen::V,წაშლის,abwischen
1113,spülen::V,გაავლებს,spülen
1114,fegen::V,დაბლანდავს,fegen
1115,kehren::V,დაგვის,kehren
1116,baden::V,ბანაობს,baden
1117,sich waschen::V,იბანება,sich waschen
1118,ausziehen::V,გაიხდის,ausziehen
1119,anziehen::V,ჩაიცვამს,anziehen
1120,sich anziehen::V,ჩაიცვამს,sich anziehen
1121,kämmen::V,დავარცხნის,kämmen
1122,schmücken::V,მორთავს,schmücken
1123,sagen::V,იტყვის,sagen
1124,sprechen::V,ლაპარაკობს,sprechen
1125,reden::V,საუბრობს,reden
1126,sich unterhalten::V,ბაასობს,sich unterhalten
1127,sich unterhalten::V,მუსაიფობს,sich unterhalten
1128,fragen::V,ჰკითხავს,fragen
1129,bitten::V,სთხოვს,bitten
1130,erzählen::V,მოუთხრობს,erzählen
1131,mitteilen::V,აუწყებს,mitteilen
1132,mitteilen::V,აცნობებს,mitteilen
1133,nennen::V,უწოდებს,nennen
1134,rufen::V,დაუძახებს,rufen
1135,prahlen::V,ტრაბახობს,prahlen
1136,übersetzen::V,გადათარგმნის,übersetzen
1137,denken::V,ფიქრობს,denken
1138,denken::V,აზროვნებს,denken
1139,glauben::V,სჯერა,glauben
1140,bemerken::V,შენიშვნავს,bemerken
1141,erkennen::V,გამოიცნობს,erkennen
1142,begreifen::V,გაიგებს,begreifen
1143,verstehen::V,გაიგონებს,verstehen
1144,lernen::V,ისწავლის,lernen
1145,wissen::V,ეცოდინება,wissen
1146,sich erinnern an::V,მოიგონებს,sich erinnern an
1147,sich erinnern an::V,გაიხსენებს,sich erinnern an
1148,vergessen::V,ივიწყებს,vergessen
1149,messen::V,ზომავს,messen
1150,zählen::V,ითვლის,zählen
1151,rechnen::V,გაიანგარიშებს,rechnen
1152,lesen::V,კითხულობს,lesen
1153,malen::V,ხატავს,malen
1154,zeichnen::V,ხაზავს,zeichnen
1155,schreiben::V,დაწერს,schreiben
1156,besitzen::V,ექნება,besitzen
1157,kaufen::V,ყიდულობს,kaufen
1158,verkaufen::V,გაყიდის,verkaufen
1159,bezahlen::V,გადაიხდის,bezahlen
1160,zahlen::V,გადაიხდის,zahlen
1161,beherrschen::V,ფლობს,beherrschen
1162,ertragen::V,მოითმენს,ertragen
