,Concept_ID,el,bg
760,bekannt::A,γνωστός,познат
761,bekannt::A,γνωστός,известен
762,berühmt::A,περίφημος,почут
763,berühmt::A,περίφημος,известен
764,berühmt::A,ξακουσμένος,почут
765,berühmt::A,ξακουσμένος,известен
766,fremd::A,ξένος,чужд
767,verschieden::A,διαφορετικός,разен
768,verschieden::A,διαφορετικός,различен
769,nah::A,κοντινός,близък
770,fern::A,μακριά,далечен
771,linker::A,αριστερός,ляв
772,rechter::A,δεξιός,прав
773,anderer::A,άλλος,друг
774,erster::A,πρώτος,пръв
775,erster::A,πρώτος,първи
776,zweiter::A,δεύτερος,втори
777,dritter::A,τρίτος,трети
778,letzter::A,τελευταίος,последен
779,allein::ADV,μόνος,само
780,auf einmal::ADV,εφάπαξ,същевременно
781,zusammen::ADV,μαζί,заедно
782,lange::ADV,πολύν καιρό,дълго
783,plötzlich::ADV,έξαφνα,изведнъж
784,sofort::ADV,αμέσως,веднага
785,später::ADV,αργότερα,по-късно
786,jetzt::ADV,τώρα,сега
787,heute::ADV,σήμερα,днес
788,morgen::ADV,αύριο,утре
789,bald::ADV,σε λίγο,скоро
790,bald::ADV,εντός ολίγου,скоро
791,dann::ADV,ύστερα,после
792,dann::ADV,ύστερα,тогава
793,gestern::ADV,χτες,вчера
794,einst::ADV,ποτέ,някога
795,einst::ADV,άλλοτε,някога
796,damals::ADV,τότε,тогава
797,danach::ADV,μετά,после
798,danach::ADV,μετά,след това
799,danach::ADV,ύστερα,после
800,danach::ADV,ύστερα,след това
801,vorher::ADV,πριν,преди
802,vorher::ADV,πριν,преди това
803,vorher::ADV,προηγουμένως,преди
804,vorher::ADV,προηγουμένως,преди това
805,zuerst::ADV,πρώτα,най-напред
806,einmal::ADV,μία φορά,веднъж
807,einmal::ADV,μία φορά,един път
808,manchmal::ADV,κάποτε,понякога
809,oft::ADV,συχνά,често
810,oft::ADV,πολλές φορές,често
811,immer::ADV,πάντα,винаги
812,immer::ADV,πάντοτε,винаги
813,niemals::ADV,ποτέ,никога
814,hier::ADV,εδώ,тук
815,hier::ADV,εδώ,тука
816,hierhin::ADV,εδώ,насам
817,von hier::ADV,από δω,оттук
818,von hier::ADV,από δω,оттука
819,dort::ADV,εκεί,там
820,dorthin::ADV,προς τα κει,натам
821,dorthin::ADV,προς τα κει,нататък
822,geradeaus::ADV,κατευθείαν,направо
823,vorwärts::ADV,εμπρός,напред
824,rückwärts::ADV,πίσω,назад
825,zurück::ADV,πίσω,обратно
826,unten::ADV,κάτω,долу
827,hinab::ADV,προς τα κάτω,надолу
828,oben::ADV,πάνω,горе
829,oben::ADV,επάνω,горе
830,hinauf::ADV,προς τα πάνω,нагоре
831,überall::ADV,παντού,навсякъде
832,nicht::ADV,δεν,не
833,ein wenig::ADV,λιγάκι,малко
834,kaum::ADV,μόλις,едва
835,kaum::ADV,μόλις,едвам
836,sehr::ADV,πολύ,много
837,sehr::ADV,πολύ,твърде
838,so::ADV,έτσι,тъй
839,so::ADV,έτσι,така
840,noch::ADV,ακόμα,още
841,nur::ADV,μόνο,само
842,schon::ADV,ήδη,вече
843,schon::ADV,κιόλας,вече
844,wieder::ADV,ξανά,пак
845,wieder::ADV,ξανά,отново
846,vergebens::ADV,μάταια,напразно
847,vor::PRP,μπροστά σε,пред
848,vor::PRP,μπροστά από,пред
849,hinter::PRP,πίσω από ,зад
850,unter::PRP,υπό,под
851,unter::PRP,κάτω από,под
852,durch::PRP,διά,през
853,durch::PRP,διά μέσου,през
854,neben::PRP,δίπλα σε,до
855,neben::PRP,δίπλα σε,при
856,zwischen::PRP,μεταξύ,между
857,zwischen::PRP,μεταξύ,помежду
858,zwischen::PRP,ανάμεσα σε,между
859,zwischen::PRP,ανάμεσα σε,помежду
860,wegen::PRP,για,заради
861,wegen::PRP,λόγω,заради
862,dies::PRN,αυτό,този
863,das::PRN,το,туй
864,das::PRN,το,това
865,alles::PRN,όλα,всичко
866,ich::PRN,εγώ,аз
867,du::PRN,σύ,ти
868,du::PRN,εσύ,ти
869,er::PRN,αυτός,той
870,wir::PRN,εμείς,ние
871,ihr::PRN,εσείς,вие
872,sie::PRN,αυτοί,те
873,was::FPRN,τι,що
874,was::FPRN,τι,какво
875,wer::FPRN,ποιος,кой
876,wo::FADV,πού,къде
877,wohin::FADV,πού,накъде
878,wohin::FADV,πού,накъдето
879,wohin::FADV,για πού,накъде
880,wohin::FADV,για πού,накъдето
881,wie::FADV,πώς,как
882,warum::FADV,γιατί,защо
883,wieviel::FNUM,πόσος,колко
884,eins::NUM,ένα,един
885,zwei::NUM,δύο,два
886,drei::NUM,τρία,три
887,drei::NUM,τρεις,три
888,vier::NUM,τέσσερα,четири
889,vier::NUM,τέσσερις,четири
890,fünf::NUM,πέντε,пет
891,sechs::NUM,έξι,шест
892,sieben::NUM,εφτά,седем
893,acht::NUM,οχτώ,осем
894,neun::NUM,εννιά,девет
895,zehn::NUM,δέκα,десет
896,elf::NUM,έντεκα,единайсет
897,elf::NUM,έντεκα,единадесет
898,zwölf::NUM,δώδεκα,дванайсет
899,zwölf::NUM,δώδεκα,дванадесет
900,zwanzig::NUM,είκοσι,двайсет
901,zwanzig::NUM,είκοσι,двадесет
902,dreißig::NUM,τριάντα,тридесет
903,vierzig::NUM,σαράντα,четиридесет
904,fünfzig::NUM,πενήντα,петдесет
905,sechzig::NUM,εξήντα,шестдесет
906,siebzig::NUM,εβδομήντα,седемдесет
907,achtzig::NUM,ογδόντα,осемдесет
908,neunzig::NUM,ενενήντα,деветдесет
909,hundert::NUM,εκατό,сто
910,tausend::NUM,χίλιοι,хиляда
911,und::CNJ,και,а
912,und::CNJ,και,та
913,oder::CNJ,ή,или
914,stehen::V,στέκομαι,стоя
915,stehen::V,είμαι όρθιος,стоя
916,sitzen::V,κάθομαι,седя
917,liegen::V,είμαι ξαπλωμένος,лежа
918,hängen::V,κρέμομαι,вися
919,werden::V,γίνομαι,бъда
920,werden::V,γίνομαι,стана
921,passieren::V,συμβαίνω,случа се
922,beginnen::V,αρχίζω,започна
923,enden::V,τελειώνω,свърша
924,wechseln::V,αλλάζω,променям
925,aufgehen[Sonne]::V,βγαίνω,изгрея
926,aufgehen[Sonne]::V,ανατέλλω,изгрея
927,untergehen[Sonne]::V,δύω,заляза
928,untergehen[Sonne]::V,βασιλεύω,заляза
929,scheinen[Sonne]::V,λάμπω,грея
930,scheinen[Sonne]::V,λάμπω,светя
931,donnern::V,βροντώ,гърмя
932,wehen::V,φυσώ,вея
933,wehen::V,φυσώ,духам
934,strömen::V,ρέω,тека
935,strömen::V,ρέω,лея се
936,strömen::V,τρέχω,тека
937,strömen::V,τρέχω,лея се
938,fließen::V,ρέω,тека
939,sich drehen::V,γυρίζω,въртя се
940,sich drehen::V,στρέφομαι,въртя се
941,schwanken::V,ταλαντεύομαι,клатя се
942,schwingen::V,αιωρούμαι,трептя
943,schwingen::V,ταλαντεύομαι,трептя
944,fallen::V,πέφτω,падам
945,brennen::V,καίω,горя
946,rauchen::V,καπνίζω,димя
947,regnen::V,βρέχω,вали дъжд
948,gefrieren::V,παγώνω,замръзна
949,tauen::V,λειώνω,топя се
950,schmelzen::V,λειώνω,разтопя се
951,trocknen::V,στεγνώνω,съхна
952,sieden::V,βράζω,вря
953,sieden::V,βράζω,кипя
954,faulen::V,σαπίζω,гния
955,verfaulen::V,σαπίζω,изгния
956,reißen::V,σχίζω,напукам се
957,versinken::V,βουλιάζω,потъна
958,versinken::V,βυθίζομαι,потъна
959,vergehen::V,περνώ,минавам
960,erscheinen::V,εμφανίζομαι,явя се
961,verschwinden::V,χάνομαι,изчезна
962,verschwinden::V,εξαφανίζομαι,изчезна
963,sinken::V,κατεβαίνω,падна
964,abnehmen::V,μειώνομαι ,отслабна
965,zunehmen::V,αυξάνω,нарасна
966,zunehmen::V,μεγαλώνω,нарасна
967,steigen::V,ανεβαίνω,увелича се
968,steigen::V,ανεβαίνω,покачвам се
969,wachsen::V,μεγαλώνω,раста
970,glänzen::V,γυαλίζω,лъщя
971,glänzen::V,γυαλίζω,блестя
972,funkeln::V,αστράφτω,искря
973,funkeln::V,σπιθοβολώ,искря
974,lärmen::V,θορυβώ,шумя
975,läuten::V,χτυπώ ,звъня
976,klingeln::V,κουδουνίζω,звъня
977,klirren::V,κουδουνίζω,звънтя
978,klirren::V,κουδουνίζω,дрънкам
979,brausen::V,βουΐζω,буча
980,rauschen::V,βουΐζω,шумя
981,klingen::V,ηχώ,звуча
982,bellen::V,γαυγίζω,лая
983,heulen::V,ουρλιάζω,вия
984,heulen::V,ουρλιάζω,рева
985,blasen::V,φυσώ,духна
986,pfeifen::V,σφυρίζω,свиря
987,schreien::V,κραυγάζω,крещя
988,stöhnen::V,βογγώ,стена
989,stöhnen::V,βογγώ,пъшкам
990,zittern::V,τρέμω,треперя
991,leben::V,ζω,живея
992,geboren werden::V,γεννιέμαι,родя се
993,atmen::V,αναπνέω,дишам
994,trinken::V,πίνω,пия
995,essen::V,τρώω,ям
996,schlucken::V,καταπίνω,гълтам
997,müde werden::V,κουράζομαι,уморя се
998,einschlafen::V,αποκοιμιέμαι,заспя
999,schlafen::V,κοιμάμαι,спя
1000,aufwachen::V,ξυπνώ,събудя се
1001,aufstehen::V,σηκώνομαι,стана
1002,sich erholen::V,ξεκουράζομαι,отдъхвам си
1003,krank werden::V,αρρωσταίνω,заболея
1004,krank sein::V,ασθενώ,боледувам
1005,schmerzen::V,πονώ,боля
1006,husten::V,βήχω,кашлям
1007,genesen::V,θεραπεύομαι,оздравея
1008,sterben::V,πεθαίνω,умра
1009,umkommen::V,πεθαίνω,загина
1010,sich bewegen::V,κουνιέμαι,движа се
1011,sich bewegen::V,κουνιέμαι,мърдам се
1012,sich rühren::V,σαλεύω,движа се
1013,sich erheben::V,επαναστατώ,стана
1014,sich setzen::V,κάθομαι,седна
1015,hinfallen::V,πέφτω κάτω,падна
1016,laufen::V,τρέχω,ходя
1017,schreiten::V,βαδίζω,крача
1018,spazierengehen::V,κάνω βόλτα,разхождам се
1019,spazierengehen::V,πηγαίνω περίπατο,разхождам се
1020,eilen::V,σπεύδω,бързам
1021,sich beeilen::V,βιάζομαι,побързам
1022,sausen::V,τρέχω γρήγορα,тичам
1023,rennen::V,τρέχω,бягам
1024,springen::V,πηδώ,скачам
1025,klettern::V,σκαρφαλώνω,катеря се
1026,schaukeln::V,κουνιέμαι,люлея се
1027,kriechen::V,έρπω,лазя
1028,kriechen::V,έρπω,пълзя
1029,kriechen::V,σέρνομαι,лазя
1030,kriechen::V,σέρνομαι,пълзя
1031,schwimmen::V,κολυμπώ,плувам
1032,tauchen::V,βουτώ,гмуркам се
1033,rudern::V,κωπηλατώ,греба
1034,fahren::V,πηγαίνω,пътувам
1035,fliegen::V,πετώ,летя
1036,fliegen::V,πετώ,хвърча
1037,gehen::V,βαδίζω,ида
1038,gehen::V,βαδίζω,вървя
1039,gehen::V,πηγαίνω,ида
1040,gehen::V,πηγαίνω,вървя
1041,weggehen::V,φεύγω,отида си
1042,abfahren::V,ξεκινώ,отпътувам
1043,abfahren::V,αναχωρώ,отпътувам
1044,anhalten::V,σταματώ,спра се
1045,hineingehen::V,μπαίνω,влизам
1046,eintreten::V,μπαίνω,вляза
1047,eintreten::V,εισέρχομαι,вляза
1048,kommen::V,έρχομαι,ида
1049,kommen::V,έρχομαι,дойда
1050,ankommen::V,φτάνω,пристигна
1051,zurückkommen::V,επιστρέφω,върна се
1052,bleiben::V,μένω,остана
1053,warten::V,περιμένω,чакам
1054,erwarten::V,αναμένω,очаквам
1055,erwarten::V,περιμένω,очаквам
1056,suchen::V,ψάχνω,търся
1057,finden::V,βρίσκω,намеря
1058,versuchen::V,προσπαθώ,опитам
1059,vorbereiten::V,προετοιμάζω,подготвя
1060,lieben::V,αγαπώ,любя
1061,mögen::V,μου αρέσει,обичам
1062,lachen::V,γελώ,смея се
1063,rühren::V,συγκινώ,трогна
1064,weinen::V,κλαίω,плача
1065,schimpfen::V,βρίζω,ругая
1066,schimpfen::V,βρίζω,псувам
1067,sich ärgern::V,θυμώνω,ядосам се
1068,sich fürchten::V,φοβάμαι,боя се
1069,sich fürchten::V,φοβάμαι,страхувам се
1070,fürchten::V,φοβάμαι,боя се от
1071,fürchten::V,φοβάμαι,страхувам се от
1072,fliehen::V,φεύγω,бягам
1073,flüchten::V,δραπετεύω,бягам
1074,flüchten::V,δραπετεύω,избягам
1075,sehen::V,βλέπω,видя
1076,anschauen::V,κοιτάζω,гледам
1077,ansehen::V,βλέπω,поглеждам
1078,hören::V,ακούω,чувам
1079,zuhören::V,ακούω,слушам
1080,probieren::V,δοκιμάζω,опитам
1081,riechen::V,μυρίζω,подуша
1082,riechen::V,οσφραίνομαι,подуша
1083,fühlen::V,αισθάνομαι,усещам
1084,fühlen::V,αισθάνομαι,чувствувам
1085,scheinen::V,φαίνομαι,изглеждам
1086,zu sehen sein::V,φαίνομαι,виждам се
1087,vernehmen::V,ακούω,доловя
1088,vernehmen::V,μαθαίνω,доловя
1089,frieren::V,κρυώνω,мръзна
1090,tun::V,κάνω,правя
1091,können::V,ξέρω,мога
1092,können::V,μπορώ,мога
1093,wollen::V,θέλω,ща
1094,wollen::V,θέλω,искам
1095,anfangen::V,αρχίζω,започна
1096,beenden::V,τελειώνω,свърша
1097,beenden::V,τελειώνω,завърша
1098,aufhören::V,παύω,престана
1099,gelingen::V,πετυχαίνω,успея
1100,gelingen::V,πετυχαίνω,сполуча
1101,geraten::V,γίνομαι,удам се
1102,öffnen::V,ανοίγω,отворя
1103,schließen::V,κλείνω,затворя
1104,stellen::V,θέτω,поставя
1105,setzen::V,θέτω,туря
1106,legen::V,θέτω,сложа
1107,legen::V,θέτω,слагам
1108,berühren::V,εγγίζω,докосна
1109,verbinden::V,συνδέω,свържа
1110,bedecken::V,σκεπάζω,покрия
1111,aufhängen::V,κρεμώ,закача
1112,anzünden::V,ανάβω,запаля
1113,aufheben::V,σηκώνω,вдигна
1114,aufheben::V,σηκώνω,повдигна
1115,zurücklassen::V,εγκαταλείπω,оставя
1116,verlieren::V,χάνω,загубя
1117,fallen lassen::V,αφήνω να πέσει,изпусна
1118,machen::V,κάνω,направя
1119,machen::V,φτιάχνω,направя
1120,herstellen::V,κατασκευάζω,произведа
1121,bauen::V,χτίζω,строя
1122,bauen::V,οικοδομώ,строя
1123,reparieren::V,επισκευάζω,поправя
1124,reparieren::V,επιδιορθώνω,поправя
1125,verbessern::V,βελτιώνω,подобря
1126,verbessern::V,καλυτερεύω,подобря
1127,ändern::V,αλλάζω,променя
1128,graben::V,σκάβω,копая
1129,beugen::V,λυγίζω,прегъна
1130,biegen::V,κάμπτω,прегъна
1131,drehen::V,στρέφω,въртя
1132,wenden::V,γυρίζω,обърна
1133,umdrehen::V,γυρίζω,обърна
1134,heben::V,υψώνω,вдигам
1135,heben::V,σηκώνω,вдигам
1136,hochheben::V,υψώνω,издигна
1137,hochheben::V,σηκώνω,издигна
1138,ergreifen::V,πιάνω,хвана
1139,ergreifen::V,πιάνω,обхвана
1140,ergreifen::V,αρπάζω,хвана
1141,ergreifen::V,αρπάζω,обхвана
1142,halten::V,βαστώ,държа
1143,drücken::V,πιέζω,натискам
1144,drücken::V,πιέζω,притискам
1145,schieben::V,σπρώχνω,тикам
1146,kratzen::V,γρατσουνίζω,одраскам
1147,lecken::V,γλείφω,лижа
1148,lecken::V,γλείφω,ближа
1149,beißen::V,δαγκάνω,хапя
1150,beißen::V,δαγκάνω,ухапя
1151,abreißen::V,κόβω,откъсна
1152,abreißen::V,σχίζω,откъсна
1153,abschneiden::V,αποκόπτω,отрежа
1154,binden::V,δένω,вържа
1155,stecken::V,χώνω,пъхна
1156,brechen::V,σπάζω,троша
1157,klopfen::V,χτυπώ,чукам
1158,klopfen::V,τινάζω,чукам
1159,hauen::V,χτυπώ,бия
1160,kleben::V,κολλώ,лепя
1161,kleben::V,κολλώ,залепя
1162,reiben::V,τρίβω,трия
1163,reiben::V,τρίβω,търкам
1164,streichen::V,αλείφω,намажа
1165,schleifen::V,ακονίζω,остря
1166,schneiden::V,κόβω,режа
1167,rütteln::V,σείω,разтърсвам
1168,rütteln::V,τινάζω,разтърсвам
1169,schütteln::V,σείω,клатя
1170,schütteln::V,σείω,друсам
1171,schütteln::V,κουνώ,клатя
1172,schütteln::V,κουνώ,друсам
1173,schwenken::V,κουνώ,размахам
1174,schütten::V,χύνω,сипя
1175,füllen::V,γεμίζω,напълня
1176,einwickeln::V,τυλίγω,увия
1177,einwickeln::V,τυλίγω,завия
1178,tragen::V,φέρνω,нося
1179,schleppen::V,κουβαλώ,влача
1180,ziehen::V,τραβώ,тегля
1181,ziehen::V,τραβώ,дръпна
1182,aufbewahren::V,φυλάω,съхраня
1183,werfen::V,ρίχνω,хвърля
1184,fangen::V,πιάνω,ловя
1185,fangen::V,πιάνω,уловя
1186,packen::V,τσακώνω,хвана
1187,verstecken::V,κρύβω,крия
1188,verstecken::V,κρύβω,скрия
1189,teilen::V,μερίζω,разделя
1190,schicken::V,στέλνω,изпращам
1191,bringen::V,φέρνω,донеса
1192,hinzufügen::V,προσθέτω,прибавя
1193,bekommen::V,προσκομίζω,сдобия се
1194,erhalten::V,παίρνω,получа
1195,erhalten::V,λαμβάνω,получа
1196,nehmen::V,πιάνω,взема
1197,nehmen::V,παίρνω,взема
1198,wählen::V,εκλέγω,избирам
1199,auswählen::V,διαλέγω,избера
1200,bewahren::V,διατηρώ,пазя
1201,behindern::V,εμποδίζω,преча
1202,behindern::V,εμποδίζω,спъвам
1203,verderben::V,χαλώ,разваля
1204,beschädigen::V,ζημιώνω,повредя
1205,zerbrechen::V,σπάζω,счупя
1206,zerreißen::V,σχίζω,скъсам
1207,zerstören::V,καταστρέφω,разруша
1208,verbrennen::V,καίω,изгоря
1209,geben::V,δίνω,дам
1210,reichen::V,δίνω,подам
1211,schenken::V,χαρίζω,подаря
1212,versprechen::V,υπόσχομαι,обещая
1213,wünschen::V,εύχομαι,желая
1214,loben::V,επαινώ,хваля
1215,küssen::V,φιλώ,целувам
1216,wiegen::V,κουνώ,люлея
1217,wiegen::V,νανουρίζω,люлея
1218,zudecken::V,σκεπάζω,покрия
1219,wecken::V,ξυπνώ,събудя
1220,zeigen::V,δείχνω,покажа
1221,führen::V,οδηγώ,водя
1222,führen::V,οδηγώ,заведа
1223,lehren::V,διδάσκω,уча
1224,unterrichten::V,διδάσκω,преподавам
1225,aufziehen::V,ανατρέφω,отгледам
1226,leiten::V,ηγούμαι,ръководя
1227,leiten::V,ηγούμαι,управлявам
1228,leiten::V,διευθύνω,ръководя
1229,leiten::V,διευθύνω,управлявам
1230,antreiben::V,σπρώχνω,подкарвам
1231,antreiben::V,παρακινώ,подкарвам
1232,lassen::V,αφήνω,накарам
1233,einladen::V,προσκαλώ,поканя
1234,vereinigen::V,ενώνω,съединя
1235,besuchen::V,επισκέπτομαι,посетя
1236,treffen::V,συναντώ,срещна
1237,sich versammeln::V,μαζεύομαι,събера се
1238,spielen::V,παίζω,играя
1239,singen::V,τραγουδώ,пея
1240,tanzen::V,χορεύω,танцувам
1241,sich trennen::V,αποχωρίζομαι,разделя се
1242,verlassen::V,εγκαταλείπω,напусна
1243,retten::V,σώζω,спася
1244,bewachen::V,φρουρώ,охранявам
1245,schützen::V,προστατεύω,запазя
1246,verteidigen::V,υπερασπίζω,защитя
1247,sich schlagen::V,χτυπιέμαι,бия се
1248,schießen::V,πυροβολώ,стрелям
1249,siegen::V,νικώ,победя
1250,ärgern::V,τσαντίζω,ядосам
1251,schlagen::V,χτυπώ,бия
1252,schlagen::V,χτυπώ,ударя
1253,treten::V,κλοτσώ,ритам
1254,stechen::V,τρυπώ,бодна
1255,stoßen::V,ωθώ,бутна
1256,stoßen::V,ωθώ,блъсна
1257,stoßen::V,σπρώχνω,бутна
1258,stoßen::V,σπρώχνω,блъсна
1259,stehlen::V,κλέβω,
1260,stören::V,διαταράσσω,смутя
1261,belästigen::V,ενοχλώ,отегча
1262,belästigen::V,ενοχλώ,безпокоя
1263,verbergen::V,κρύβω,скрия
1264,täuschen::V,παραπλανώ,измамя
1265,betrügen::V,απατώ,измамя
1266,töten::V,σκοτώνω,убия
1267,töten::V,σκοτώνω,умъртвя
1268,töten::V,θανατώνω,убия
1269,töten::V,θανατώνω,умъртвя
1270,wohnen::V,μένω,живея
1271,wohnen::V,κατοικώ,живея
1272,arbeiten::V,δουλεύω,работя
1273,arbeiten::V,εργάζομαι,работя
1274,sammeln::V,μαζεύω,събера
1275,sammeln::V,συλλέγω,събера
1276,pflücken::V,κόβω,бера
1277,pflücken::V,κόβω,откъсна
1278,jagen::V,κυνηγώ,ловувам
1279,fischen::V,ψαρεύω,ловя риба
1280,fassen::V,πιάνω,хвана
1281,hüten::V,φυλάγω,пазя
1282,hüten::V,προσέχω,пазя
1283,treiben::V,οδηγώ,карам
1284,anbinden::V,δένω,завържа
1285,füttern::V,ταΐζω,храня
1286,melken::V,αρμέγω,доя
1287,hacken::V,κόβω,сека
1288,gießen::V,ποτίζω,полея
1289,reifen::V,ωριμάζω,узрея
1290,zubereiten::V,ετοιμάζω,приготвя
1291,kochen::V,βράζω,варя
1292,backen::V,ψήνω,пека
1293,braten::V,τηγανίζω,пържа
1294,umrühren::V,ανακατεύω,разбъркам
1295,stricken::V,πλέκω,плета
1296,nähen::V,ράβω,шия
1297,färben::V,βάφω,боядисам
1298,färben::V,χρωματίζω,боядисам
1299,reinigen::V,καθαρίζω,почистя
1300,waschen::V,πλένω,мия
1301,waschen::V,πλένω,пера
1302,abwischen::V,σφουγγίζω,избърша
1303,spülen::V,ξεπλένω,плакна
1304,fegen::V,σκουπίζω,измета
1305,kehren::V,σκουπίζω,мета
1306,baden::V,κάνω μπάνιο,къпя се
1307,sich waschen::V,πλένομαι,мия се
1308,ausziehen::V,βγάζω,съблека
1309,anziehen::V,φορώ,облека
1310,sich anziehen::V,ντύνομαι,облека се
1311,kämmen::V,χτενίζω,реша
1312,kämmen::V,χτενίζω,вчеша
1313,schmücken::V,στολίζω,накича
1314,sagen::V,λέω,кажа
1315,sprechen::V,μιλώ,говоря
1316,reden::V,μιλώ,говоря
1317,reden::V,κουβεντιάζω,говоря
1318,sich unterhalten::V,συνομιλώ,разговарям
1319,sich unterhalten::V,κουβεντιάζω,разговарям
1320,fragen::V,ρωτώ,запитам
1321,bitten::V,ζητώ,моля
1322,bitten::V,παρακαλώ,моля
1323,erzählen::V,διηγούμαι,разкажа
1324,mitteilen::V,πληροφορώ,съобщя
1325,nennen::V,ονομάζω,нарека
1326,rufen::V,φωνάζω,викам
1327,rufen::V,φωνάζω,повикам
1328,prahlen::V,καυχιέμαι,хваля се
1329,übersetzen::V,μεταφράζω,преведа
1330,denken::V,σκέφτομαι,мисля
1331,glauben::V,πιστεύω,вярвам
1332,bemerken::V,παρατηρώ,забележа
1333,erkennen::V,αναγνωρίζω,позная
1334,begreifen::V,καταλαβαίνω,схвана
1335,verstehen::V,ακούω,разбера
1336,lernen::V,μαθαίνω,уча се
1337,wissen::V,ξέρω,зная
1338,sich erinnern an::V,θυμάμαι,спомня си за
1339,vergessen::V,ξεχνώ,забравя
1340,messen::V,μετρώ,меря
1341,zählen::V,μετρώ,броя
1342,rechnen::V,λογαριάζω,сметна
1343,lesen::V,διαβάζω,чета
1344,malen::V,ζωγραφίζω,рисувам
1345,zeichnen::V,σχεδιάζω,рисувам
1346,schreiben::V,γράφω,пиша
1347,besitzen::V,κατέχω,имам
1348,besitzen::V,κατέχω,притежавам
1349,kaufen::V,αγοράζω,купя
1350,kaufen::V,αγοράζω,купувам
1351,verkaufen::V,πουλώ,продам
1352,bezahlen::V,πληρώνω,заплатя
1353,zahlen::V,πληρώνω,платя
1354,beherrschen::V,κυριαρχώ,владея
1355,ertragen::V,βαστώ,понеса
1356,ertragen::V,αντέχω,понеса
