,Concept_ID,mn,mrj
731,süß::A,чихэрлэг,мӱӓн
732,bitter::A,гашуун,качы
733,sauer::A,эсгэлэн,шапы
734,hell::A,гэгээн,соты
735,hell::A,гэгээн,валгыды
736,hell::A,гэрэлтэй,соты
737,hell::A,гэрэлтэй,валгыды
738,dunkel::A,бараан,пӹц
739,dunkel::A,бараан,пӹцкемӹш
740,dunkel::A,харанхуй,пӹц
741,dunkel::A,харанхуй,пӹцкемӹш
742,schwarz::A,хар,шим
743,weiß::A,цагаан,ош
744,weiß::A,цагаан,ошы
745,rot::A,улаан,якшаргы
746,gelb::A,шар,сар
747,gelb::A,шар,сары
748,blau::A,хөх,симсӹ
749,blau::A,цэнхэр,симсӹ
750,grün::A,ногоон,ыжар
751,grau::A,орог,луды
752,grau::A,саарал,луды
753,bunt::A,эрээн,ала
754,billig::A,хямд,шулдаш
755,teuer::A,үнэтэй,шергӹ
756,teuer::A,үнэтэй,шергӓкӓн
757,wertvoll::A,үнэт,ӓкӓн
758,blind::A,сохор,слöпöй
759,blind::A,сохор,сльöпöй
760,taub::A,чих хатуу,тӱтӱк
761,kräftig::A,чийрэг,виӓн
762,stark::A,хүчтэй,виӓн
763,stark::A,чадалтай,виӓн
764,schwach::A,сул,шава
765,schwach::A,сул,лӹпкӓ
766,schwach::A,сул,слабка
767,fett::A,тарган,таза
768,fett::A,голигор,таза
769,schlank::A,голшиг,яштака
770,hübsch::A,сайхан,сӹлнӹ
771,hübsch::A,сайхан,олмыдшы
772,hübsch::A,хөөрхөн,сӹлнӹ
773,hübsch::A,хөөрхөн,олмыдшы
774,böse::A,муу,шӹдӓн
775,böse::A,хортой,шӹдӓн
776,dumm::A,тэнэг,окмак
777,faul::A,залхуу,ялахай
778,fleißig::A,чармайлтгай,пӓшам яратышы
779,geizig::A,харамч,шык
780,klug::A,цэцэн,ышан
781,geschickt::A,дүйтэй,мастар
782,lieb::A,хайрт,тыри
783,lustig::A,цэнгэлтэй,мындыр
784,lustig::A,цэнгэлтэй,сусу
785,sanft::A,наалинхай,йӹвӹжӓ
786,hungrig::A,өлөн,шужышы
787,hungrig::A,өлссөн,шужышы
788,krank::A,өвчтэй,церлӹ
789,krank::A,өвчтэй,хворой
790,nackt::A,нүцгэн,цӓрӓ
791,traurig::A,гунигт,сы́лыкан
792,traurig::A,гунигт,кымы́лдымы
793,lebendig::A,амьд,живой
794,lebendig::A,амьтай,живой
795,gut::A,сайн,яжо
796,schlecht::A,муу,уда
797,schlecht::A,муу,худа
798,schlecht::A,өөдгүй,уда
799,schlecht::A,өөдгүй,худа
800,richtig::A,зөв,вургамла
801,richtig::A,зүйтэй,вургамла
802,schlimm::A,муухай,йӹрнык
803,wahr::A,үнэн,настоящий
804,wahr::A,үнэн,настояшый
805,wahr::A,жинхэнэ,настоящий
806,wahr::A,жинхэнэ,настояшый
807,alt::A,хуучин,шонгы
808,neu::A,шинэ,у
809,ehemalig::A,агсан,тошты
810,ehemalig::A,байсан,тошты
811,alt[Lebewesen]::A,өвгөн,ӹлалшӹ
812,alt[Lebewesen]::A,хижээл,ӹлалшӹ
813,jung::A,залуу,нöргӹ
814,jung::A,залуу,молода
815,arm::A,ядуу,укеӓн
816,reich::A,баян,паян
817,reich::A,баян,пурлыкан
818,reich::A,баялаг,паян
819,reich::A,баялаг,пурлыкан
820,bekannt::A,танил,палӹмӹ
821,berühmt::A,цуутай,лӹмлы
822,berühmt::A,алдартай,лӹмлы
823,fremd::A,харь,эдемӹн
824,fremd::A,гадаад,эдемӹн
825,verschieden::A,ондоо,тӹрлӹ
826,verschieden::A,янз янзын,тӹрлӹ
827,nah::A,ойрын,лишӹл
828,nah::A,дөтийн,лишӹл
829,fern::A,холын,мӹндӹр
830,linker::A,буруу,шалахай
831,rechter::A,баруун,вургамла
832,anderer::A,өөр,вес
833,anderer::A,өөр,весӹ
834,anderer::A,нөгөө,вес
835,anderer::A,нөгөө,весӹ
836,erster::A,нэгдэх,икшӹ
837,erster::A,нэгдэх,икӹмшӹ
838,erster::A,нэгдүгээр,икшӹ
839,erster::A,нэгдүгээр,икӹмшӹ
840,zweiter::A,хоёрдугаар,кокшы
841,dritter::A,гуравдугаар,кымшы
842,letzter::A,сүүлийн,остатка
843,allein::ADV,ганцаараа,иктӹ
844,allein::ADV,ганцаараа,иктӹт
845,auf einmal::ADV,нэгмөсөн,тöрöк
846,zusammen::ADV,цуг,икараш
847,zusammen::ADV,цуг,цымырын
848,zusammen::ADV,хамт,икараш
849,zusammen::ADV,хамт,цымырын
850,lange::ADV,удаан,кужын
851,plötzlich::ADV,гэнэт,трӱк
852,sofort::ADV,дороо,полт
853,sofort::ADV,дороо,тöрöк
854,sofort::ADV,дороо,тӹшӓкок
855,später::ADV,дараа,вара
856,jetzt::ADV,өнөө,
857,heute::ADV,өнөө,тагачы
858,heute::ADV,өнөөдөр,тагачы
859,morgen::ADV,маргааш,иргод
860,morgen::ADV,маргааш,иргодым
861,morgen::ADV,маргаадар,иргод
862,morgen::ADV,маргаадар,иргодым
863,bald::ADV,түргэн,чӹнь
864,bald::ADV,түргэн,вӓшке
865,bald::ADV,түргэн,выртышты
866,bald::ADV,удахгүй,чӹнь
867,bald::ADV,удахгүй,вӓшке
868,bald::ADV,удахгүй,выртышты
869,dann::ADV,хожим,пакыла
870,dann::ADV,тэгээд,пакыла
871,gestern::ADV,өчигдөр,тенгечӹ
872,einst::ADV,нэг,икӓнӓ
873,damals::ADV,тэгэхэд,тӹнӓм
874,danach::ADV,тэгээд,пакыла
875,danach::ADV,дараа нь,пакыла
876,vorher::ADV,урьд,перви
877,zuerst::ADV,анх,андак
878,zuerst::ADV,эхлээд,андак
879,einmal::ADV,нэг удаа,гӓнӓк
880,einmal::ADV,нэг удаа,гӓнӓ
881,manchmal::ADV,хааяа,кынамжы
882,manchmal::ADV,заримдаа,кынамжы
883,oft::ADV,олонтоо,чӹчкӹдӹн
884,immer::ADV,байнга,со
885,immer::ADV,байнга,соок
886,niemals::ADV,хэзээ ч,нинам
887,niemals::ADV,хэзээ ч,нигынам
888,niemals::ADV,хэзээ ч,нигынамат
889,niemals::ADV,хэдийд ч,нинам
890,niemals::ADV,хэдийд ч,нигынам
891,niemals::ADV,хэдийд ч,нигынамат
892,hier::ADV,энд,тиштӹ
893,hierhin::ADV,нааш,тишкӹ
894,von hier::ADV,эндээс,тишец
895,von hier::ADV,эндээс,тишецӹн
896,dort::ADV,тэнд,тӹштӹ
897,dorthin::ADV,тийш,тӹшкӹ
898,dorthin::ADV,тийш,тӹшкӹлӓ
899,geradeaus::ADV,шулуун,вик
900,geradeaus::ADV,шулуун,тура
901,vorwärts::ADV,урагшаа,анзыкы
902,rückwärts::ADV,буцаан,мӹнгеш
903,rückwärts::ADV,сөөргөө,мӹнгеш
904,zurück::ADV,буцаж,мӹнгеш
905,zurück::ADV,гэдрэг,мӹнгеш
906,unten::ADV,дор,ӱлнӹ
907,unten::ADV,дор,лӹвӓлнӹ
908,hinab::ADV,уруу,ӱлӹкӹ
909,hinab::ADV,уруу,лӹвӓкӹ
910,oben::ADV,дээр,вӹлнӹ
911,hinauf::ADV,өөд,кӱшкӹлӓ
912,hinauf::ADV,өөд,кӱш
913,hinauf::ADV,дээш,кӱшкӹлӓ
914,hinauf::ADV,дээш,кӱш
915,überall::ADV,хааяагүй,йӹлт
916,überall::ADV,хааяагүй,цилӓ вӓре
917,überall::ADV,энд тэндгүй,йӹлт
918,überall::ADV,энд тэндгүй,цилӓ вӓре
919,nicht::ADV,эс,уке
920,nicht::ADV,-гүй,уке
921,ein wenig::ADV,жаахан,изиш
922,ein wenig::ADV,жаахан,иклаштык
923,kaum::ADV,арай,цылик
924,kaum::ADV,арай,чучок-чучок
925,kaum::ADV,арай гэж,цылик
926,kaum::ADV,арай гэж,чучок-чучок
927,sehr::ADV,тун,чоте
928,so::ADV,тэгж,тенге
929,so::ADV,тэгж,тенгелӓ
930,so::ADV,ингээд,тенге
931,so::ADV,ингээд,тенгелӓ
932,noch::ADV,дахин,мол
933,noch::ADV,дахин,моло
934,noch::ADV,дахиад,мол
935,noch::ADV,дахиад,моло
936,nur::ADV,зөвхөн,веле
937,nur::ADV,гагцхүү,веле
938,schon::ADV,нэгэнт,уже
939,schon::ADV,нэгэнт,ӹнде
940,wieder::ADV,дахин,уэш
941,wieder::ADV,дахиад,уэш
942,vergebens::ADV,хий,зря
943,vergebens::ADV,хий,ӹзрӓ
944,vergebens::ADV,хий,ӹзӹрӓ
945,vor::PRP,өмнө,анзыц
946,vor::PRP,өмнө,анзыцын
947,hinter::PRP,ард,шайылан
948,hinter::PRP,ард,шайылный
949,unter::PRP,доор,лӹвӓкӹ
950,durch::PRP,дундуур,вашт
951,neben::PRP,хажууд,сага
952,zwischen::PRP,завсар,лош
953,zwischen::PRP,завсар,лошкы
954,zwischen::PRP,хооронд,лош
955,zwischen::PRP,хооронд,лошкы
956,wegen::PRP,төлөө,мычыц
957,wegen::PRP,дээрээс,мычыц
958,dies::PRN,энэ,тидӹ
959,dies::PRN,энэ,ти
960,das::PRN,тэр,тидӹ
961,das::PRN,тэр,ти
962,alles::PRN,цөм,цилӓ
963,alles::PRN,бүгд,цилӓ
964,ich::PRN,би,мый
965,du::PRN,чи,тӹнь
966,er::PRN,тэр,тӹдӹ
967,er::PRN,тэр хүн,тӹдӹ
968,wir::PRN,бид,мӓ
969,ihr::PRN,та нар,вӓ
970,sie::PRN,тэд,нӹнӹ
971,was::FPRN,юу,ма
972,wer::FPRN,хэн,кӱ
973,wo::FADV,хаа,кышан
974,wo::FADV,хаа,кыштакен
975,wo::FADV,хаана,кышан
976,wo::FADV,хаана,кыштакен
977,wohin::FADV,хааш,кышкы
978,wohin::FADV,хаана,кышкы
979,wie::FADV,яаж,кыце
980,wie::FADV,хэрхэн,кыце
981,warum::FADV,юунд,малын
982,warum::FADV,яагаад,малын
983,wieviel::FNUM,хэдий,кынар
984,wieviel::FNUM,хэдий,кынары
985,wieviel::FNUM,хэдий,кынаркы
986,wieviel::FNUM,хэд,кынар
987,wieviel::FNUM,хэд,кынары
988,wieviel::FNUM,хэд,кынаркы
989,eins::NUM,нэг,иктӹ
990,eins::NUM,нэг,иктӹт
991,zwei::NUM,хоёр,кок
992,zwei::NUM,хоёр,кокты
993,drei::NUM,гурав,кым
994,drei::NUM,гурав,кымыт
995,vier::NUM,дөрөв,нӹл
996,fünf::NUM,тав,вӹц
997,sechs::NUM,зургаа,куд
998,sechs::NUM,зургаа,кудытмозн
999,sieben::NUM,долоо,шӹм
1000,sieben::NUM,долоо,шӹмӹт
1001,acht::NUM,найм,кӓндӓкш
1002,acht::NUM,найм,кӓндӓкшӹ
1003,neun::NUM,ес,ӹндекшшӱдӹ
1004,zehn::NUM,арав,лу
1005,elf::NUM,арван нэг,луатик
1006,elf::NUM,арван нэг,луатиктӹ
1007,zwölf::NUM,арван хоёр,луаткок
1008,zwölf::NUM,арван хоёр,луаткокты
1009,zwanzig::NUM,хорь,коклы
1010,dreißig::NUM,гуч,кымлы
1011,vierzig::NUM,дөч,нӹллӹ
1012,fünfzig::NUM,тавь,вӹцлӹ
1013,sechzig::NUM,жар,кудлу
1014,siebzig::NUM,дал,шӹмлу
1015,achtzig::NUM,ная,кӓндӓкшлу
1016,neunzig::NUM,ер,ӹндекшлу
1017,hundert::NUM,зуу,шӱдӹ
1018,tausend::NUM,мянга,тӹжем
1019,und::CNJ,ч,дöн
1020,und::CNJ,болон,дöн
1021,oder::CNJ,буюу,льывы
1022,stehen::V,зогсох,шалшаг
1023,sitzen::V,суух,шӹнзӓш
1024,liegen::V,хэвтэх,киӓш
1025,hängen::V,өлгөөтэй байх,кечӓш
1026,hängen::V,дүүжлээтэй байх,кечӓш
1027,werden::V,болох,шагалаш
1028,passieren::V,тохиох,ӹштӓ́лтӓш
1029,beginnen::V,эхлэх,тӹнгӓлӓлтӓш
1030,enden::V,дүүрэх,пӹтӓш
1031,wechseln::V,хувирах,весемӓш
1032,wechseln::V,хувирах,весемӓлтӓш
1033,aufgehen[Sonne]::V,мандах,авараш
1034,untergehen[Sonne]::V,жаргах,шӹ́нзӓш
1035,scheinen[Sonne]::V,гэрэлтэх,сотемдӓрӓш
1036,donnern::V,дуугарах,хӹдӹртӓш
1037,wehen::V,салхилах,ӹфӹлӓш
1038,wehen::V,хөөрөгдөх,ӹфӹлӓш
1039,strömen::V,гүйх,йогащ
1040,strömen::V,урсах,йогащ
1041,fließen::V,урсах,йогащ
1042,sich drehen::V,эргэлдэх,пöрдӓш
1043,schwanken::V,хэлбэлзэх,лыпшалташ
1044,schwingen::V,ганхах,кӓчӓйӓш
1045,schwingen::V,хэлбэлзэх,кӓчӓйӓш
1046,fallen::V,унах,кенвазаш
1047,fallen::V,унах,шынгалташ
1048,brennen::V,шатах,йылаш
1049,rauchen::V,баагих,шыпшаш
1050,regnen::V,бороо орно,юраш
1051,gefrieren::V,хөлдөх,гӓш
1052,gefrieren::V,хөлдөх,кӹлмаш
1053,tauen::V,хайлах,шылаш
1054,schmelzen::V,уярах,шӹрӓнӓш
1055,trocknen::V,хатах,кошкаш
1056,sieden::V,буцлах,шолаш
1057,sieden::V,даргилах,шолаш
1058,faulen::V,үжрэх,шӱӓш
1059,faulen::V,өмхийрөх,шӱӓш
1060,verfaulen::V,бээх,йӓнгӓрӓлтӓш
1061,verfaulen::V,өгрөх,йӓнгӓрӓлтӓш
1062,reißen::V,цуурах,кышкедӓлтӓш
1063,versinken::V,живэх,ва́лаш
1064,vergehen::V,нөгчих,эртӓш
1065,vergehen::V,өнгөрөх,эртӓш
1066,erscheinen::V,гарах,каяш
1067,erscheinen::V,бултайх,каяш
1068,verschwinden::V,далд орох,ямаш
1069,verschwinden::V,алга болох,ямаш
1070,sinken::V,татрах,пычаш
1071,sinken::V,доошлох,пычаш
1072,abnehmen::V,багасах,чӹдемӓш
1073,abnehmen::V,багасах,кöтӹргӓш
1074,abnehmen::V,хорогдох,чӹдемӓш
1075,abnehmen::V,хорогдох,кöтӹргӓш
1076,zunehmen::V,ихсэх,когоэмӓш
1077,steigen::V,нэмэгдэх,лӱлта́лташ
1078,wachsen::V,өсөх,кушкаш
1079,wachsen::V,ургах,кушкаш
1080,glänzen::V,гилгэнэх,йӹлгӹжӓш
1081,glänzen::V,гилбэгнэх,йӹлгӹжӓш
1082,funkeln::V,гялжах,валгалташ
1083,funkeln::V,гялалзах,валгалташ
1084,lärmen::V,шуугих,юкланаш
1085,läuten::V,цохих,цоргаш
1086,klingeln::V,хонхдох,цоргаш
1087,klingeln::V,дуугарах,цоргаш
1088,klirren::V,хангир жингэр хийх,цонгырталгаш
1089,brausen::V,бургилах,ышдымыла́наш
1090,rauschen::V,сэржигнэх,шу́жгаш
1091,klingen::V,хангинах,йо́нгаш
1092,bellen::V,хуцах,опташ
1093,heulen::V,улих,урмыжаш
1094,blasen::V,үлзэх,ӹфӹлӓш
1095,pfeifen::V,исгэрэх,ши́шкаш
1096,schreien::V,хашгирах,уташ
1097,schreien::V,хашгирах,саслаш
1098,schreien::V,хашгирах,варгынзаш
1099,stöhnen::V,ёолох,ӹнгӹрӓш
1100,stöhnen::V,гэнгэнэх,ӹнгӹрӓш
1101,zittern::V,дагжих,цӹтӹрӓш
1102,leben::V,амьдрах,ӹлӓш
1103,geboren werden::V,төрөх,шачаш
1104,atmen::V,амьсгалах,шӱлӓш
1105,trinken::V,уух,йӱӓш
1106,essen::V,идэх,качкаш
1107,schlucken::V,залгих,нелӓш
1108,müde werden::V,ядрах,янгылаш
1109,einschlafen::V,унтчих,амален кеӓш
1110,schlafen::V,унтах,амалаш
1111,aufwachen::V,сэрэх,понгыжалташ
1112,aufstehen::V,босох,кӹньӹл шагалаш
1113,sich erholen::V,амрах,кӓнаш
1114,krank werden::V,өвдөж эхлэх,церлӓнен вазаш
1115,krank sein::V,өвдөх,церлӓнӓш
1116,krank sein::V,өвдөх,ясланаш
1117,krank sein::V,өвдөх,ясыланаш
1118,schmerzen::V,өвдөх,каршташ
1119,schmerzen::V,шархирах,каршташ
1120,husten::V,ханиах,кахыраш
1121,genesen::V,засрах,паремӓш
1122,genesen::V,засрах,тöрлӓнӓш
1123,sterben::V,үхэх,вазын колаш
1124,sterben::V,нас барах,вазын колаш
1125,umkommen::V,үхэх,пӹтӓш
1126,sich bewegen::V,хөдлөх,кашташ
1127,sich rühren::V,хөдлөх,тӓрвӓнӓш
1128,sich erheben::V,босох,кӹньӹлӓш
1129,sich setzen::V,суух,шӹнзӓш
1130,hinfallen::V,ойчих,кенвазаш
1131,hinfallen::V,ойчих,шынгалташ
1132,laufen::V,явган явах,кашташ
1133,schreiten::V,алхах,ашкедӓш
1134,spazierengehen::V,зугаалах,мадын кашташ
1135,eilen::V,хурдлах,вӓшкӓш
1136,sich beeilen::V,яарах,вӓшкӓш
1137,sich beeilen::V,яарах,талашаш
1138,sich beeilen::V,шамдах,вӓшкӓш
1139,sich beeilen::V,шамдах,талашаш
1140,sausen::V,давхих,хойхаланаш
1141,sausen::V,давхих,хояш
1142,rennen::V,гүйх,кыргыжаш
1143,springen::V,харайх,тӹршештӓш
1144,springen::V,дэвхрэх,тӹршештӓш
1145,klettern::V,авирах,ку́заш
1146,schaukeln::V,ганхалзах,лыпшалташ
1147,kriechen::V,мөлхөх,авалянаш
1148,kriechen::V,мөлхөх,ньыжиклӓш
1149,schwimmen::V,сэлэх,илӓш
1150,tauchen::V,шунгах,цымаш
1151,rudern::V,сэлүүрдэх,шуалташ
1152,fahren::V,явах,кеӓш
1153,fliegen::V,нисэх,чонгештӓш
1154,gehen::V,явах,кеӓш
1155,weggehen::V,явах,кеӓш
1156,abfahren::V,одох,кеӓш
1157,abfahren::V,хөдлөх,кеӓш
1158,anhalten::V,зогсох,цӓрнӓш
1159,hineingehen::V,орох,пыраш
1160,eintreten::V,орох,пыраш
1161,kommen::V,ирэх,толаш
1162,ankommen::V,хүрэх,шоаш
1163,zurückkommen::V,харих,пöртӹлӓш
1164,zurückkommen::V,буцаж ирэх,пöртӹлӓш
1165,bleiben::V,үлдэх,кодаш
1166,warten::V,хүлээх,вычаш
1167,erwarten::V,хүлээх,вычаш
1168,suchen::V,эрэх,кӹчӓлӓш
1169,suchen::V,бэдрэх,кӹчӓлӓш
1170,finden::V,олох,моаш
1171,versuchen::V,оролдох,путаяш
1172,versuchen::V,оролдох,цацаш
1173,vorbereiten::V,бэлтгэх,поспейӹктӓш
1174,lieben::V,янаглах,яраташ
1175,mögen::V,таалах,яраташ
1176,lachen::V,инээх,ваштылаш
1177,rühren::V,сэтгэл уяруулах,тӓрвӓтӓш
1178,weinen::V,уйлах,мӓгӹрӓш
1179,schimpfen::V,хараах,свырседӓлӓш
1180,sich ärgern::V,уурлах,шӹдешкӓш
1181,sich fürchten::V,айх,лӱдӓш
1182,fürchten::V,айх,лӱдӓш
1183,fliehen::V,зугтах,кыргыжаш
1184,fliehen::V,гүйж очих,кыргыжаш
1185,flüchten::V,оргох,кыргыж шӹлӓш
1186,sehen::V,үзэх,ужаш
1187,anschauen::V,харах,анжалаш
1188,ansehen::V,харах,анжаш
1189,hören::V,дуулах,колаш
1190,zuhören::V,чагнах,колышташ
1191,probieren::V,амсаж үзэх,тотештӓш
1192,probieren::V,амсаж үзэх,подыл анжаш
1193,riechen::V,үнэрлэх,ӱпшӹнзӓш
1194,fühlen::V,мэдрэх,шижӓш
1195,scheinen::V,шиг үзэгдэх,каяш
1196,zu sehen sein::V,үзэгдэх,каяш
1197,zu sehen sein::V,харагдах,каяш
1198,vernehmen::V,дуулах,колын колташ
1199,frieren::V,даарах,кӹлмаш
1200,frieren::V,даарах,тӹнгӹргӓш
1201,tun::V,хийх,ӹштӓш
1202,tun::V,үйлдэх,ӹштӓш
1203,können::V,болох,кердӓш
1204,wollen::V,хүсэх,жалаяш
1205,anfangen::V,эхлэх,тӹнгӓлӓш
1206,beenden::V,дуусгах,пӹтӓрӓш
1207,aufhören::V,болих,цӓрнӓш
1208,aufhören::V,зогсох,цӓрнӓш
1209,gelingen::V,бүтэх,цӓш лиӓш
1210,geraten::V,илрэх,лиӓш
1211,öffnen::V,нээх,пачаш
1212,öffnen::V,тайлах,пачаш
1213,schließen::V,хаах,чӱчӓш
1214,stellen::V,тавих,шӹндӓш
1215,stellen::V,босгох,шӹндӓш
1216,setzen::V,суулгах,шӹндӓш
1217,legen::V,хийх,опташ
1218,legen::V,хийх,пиштӓш
1219,legen::V,тавих,опташ
1220,legen::V,тавих,пиштӓш
1221,berühren::V,шүргэх,тӹкӓлӓш
1222,verbinden::V,залгах,пидӓш
1223,bedecken::V,бүрэх,леведӓш
1224,aufhängen::V,өлгөх,сӓкӓш
1225,aufhängen::V,дүүжлэх,сӓкӓш
1226,anzünden::V,асаах,чӱктӓш
1227,anzünden::V,ноцоох,чӱктӓш
1228,aufheben::V,өргөх,кузыкташ
1229,zurücklassen::V,орхих,кодаш
1230,zurücklassen::V,үлдээх,кодаш
1231,verlieren::V,гээх,ямдаш
1232,fallen lassen::V,унагах,кенвацтараш
1233,machen::V,хийх,ӹштӓш
1234,machen::V,гаргах,ӹштӓш
1235,herstellen::V,бүтээх,йӓмдӹлӓш
1236,bauen::V,барих,ӹштӓш
1237,reparieren::V,засах,чиняш
1238,reparieren::V,засах,алалаш
1239,reparieren::V,сэлбэх,чиняш
1240,reparieren::V,сэлбэх,алалаш
1241,verbessern::V,засах,яжоэмден шӹндӓш
1242,verbessern::V,сайжруулах,яжоэмден шӹндӓш
1243,ändern::V,өөрчлөх,вашталташ
1244,graben::V,малтах,капаяш
1245,beugen::V,бөгтийлгөх,лывырташ
1246,beugen::V,бөгтийлгөх,каклярташ
1247,biegen::V,матах,лывырташ
1248,biegen::V,муруйлгах,лывырташ
1249,drehen::V,эргүүлэх,сӓрӓш
1250,drehen::V,эргүүлэх,сӓрӹкӓлӓш
1251,wenden::V,эргүүлэх,сӓрӓлӓш
1252,umdrehen::V,хөрвүүлэх,сӓрӓлӓш
1253,heben::V,өргөх,лӱктӓш
1254,hochheben::V,өргөх,кузыкташ
1255,ergreifen::V,атгах,хватяш
1256,halten::V,барих,кычаш
1257,drücken::V,дарах,темдӓш
1258,schieben::V,түлхэх,шӹкӓш
1259,kratzen::V,хусах,нӹжӓш
1260,kratzen::V,маажих,нӹжӓш
1261,lecken::V,долоох,нылаш
1262,beißen::V,зуух,пыралаш
1263,beißen::V,хазах,пыралаш
1264,abreißen::V,таслах,кӹрӓш
1265,abreißen::V,таслах,кышкед нӓлӓш
1266,abschneiden::V,тайрах,шулаш
1267,abschneiden::V,тайрах,лаштыклаш
1268,binden::V,боох,пидӓш
1269,binden::V,хүлэх,пидӓш
1270,stecken::V,шаах,шыралаш
1271,stecken::V,шигтгэх,шыралаш
1272,brechen::V,хугалах,тодылаш
1273,brechen::V,хугалах,пыдырташ
1274,klopfen::V,цохих,рушткаш
1275,klopfen::V,тогших,рушткаш
1276,hauen::V,дэлдэх,шелӹштӓш
1277,kleben::V,наах,клейӓш
1278,reiben::V,нухах,нӹжӓш
1279,reiben::V,нидчих,нӹжӓш
1280,streichen::V,нялах,шӹрӓш
1281,streichen::V,түрхэх,шӹрӓш
1282,schleifen::V,билүүдэх,шымаш
1283,schleifen::V,гуранздах,шымаш
1284,schneiden::V,огтлох,пӹчкӓш
1285,rütteln::V,холхнулах,мыльгыкташ
1286,schütteln::V,сэгсрэх,цӹтӹртӓш
1287,schütteln::V,сэгсрэх,мыльгыкташ
1288,schwenken::V,дэвэх,машыяш
1289,schwenken::V,даллах,машыяш
1290,schütten::V,цутгах,опталаш
1291,schütten::V,аягалах,опталаш
1292,füllen::V,дүүргэх,темӓш
1293,einwickeln::V,боох,пӹтӹрӓ́лӓш
1294,einwickeln::V,ороох,пӹтӹрӓ́лӓш
1295,tragen::V,авчрах,намалаш
1296,schleppen::V,чирэх,шӹдӹрӓш
1297,ziehen::V,татах,шыпшаш
1298,aufbewahren::V,хадгалах,перегӓш
1299,werfen::V,хаях,кӹшкӓш
1300,werfen::V,шидэх,кӹшкӓш
1301,fangen::V,барих,кычаш
1302,packen::V,шүүрэх,хватяш
1303,verstecken::V,нуух,шӹлтӓш
1304,teilen::V,хуваах,пайылаш
1305,schicken::V,илгээх,колташ
1306,schicken::V,явуулах,колташ
1307,bringen::V,авчрах,кандаш
1308,bringen::V,аваачих,кандаш
1309,hinzufügen::V,нэмэх,
1310,bekommen::V,хүлээн авах,лыкташ
1311,erhalten::V,хүлээн авах,получаяш
1312,nehmen::V,авах,налаш
1313,wählen::V,сонгох,айыраш
1314,auswählen::V,шилэх,айыраш
1315,bewahren::V,гамнах,перегӓш
1316,behindern::V,саад хийх,мешӓйӓш
1317,behindern::V,тотгор болох,мешӓйӓш
1318,verderben::V,эвдэх,портяш
1319,beschädigen::V,гэмтээх,шушырташ
1320,zerbrechen::V,хагалах,пыдырташ
1321,zerbrechen::V,хага цохих,пыдырташ
1322,zerreißen::V,урах,кӹрӓш
1323,zerstören::V,эвдэх,шӓлӓтӓш
1324,zerstören::V,сүйтгэх,шӓлӓтӓш
1325,verbrennen::V,шатаах,йылаташ
1326,verbrennen::V,шатаах,йылалташ
1327,geben::V,өгөх,пуаш
1328,reichen::V,өгөх,пуаш
1329,reichen::V,дамжуулах,пуаш
1330,schenken::V,бэлэглэх,подараш
1331,versprechen::V,амлах,сöрӓш
1332,wünschen::V,ерөөх,жалаяш
1333,loben::V,магтах,хваляш
1334,loben::V,сайшаах,хваляш
1335,küssen::V,озох,шышшалаш
1336,küssen::V,үнсэх,шышшалаш
1337,wiegen::V,бүүвэйлэх,лӱнгӓлтӓш
1338,zudecken::V,хучих,пиштӓш
1339,zudecken::V,бүтээх,пиштӓш
1340,wecken::V,сэрээх,понгыжалтараш
1341,zeigen::V,үзүүлэх,анжыкташ
1342,führen::V,хөтлөх,видӓш
1343,lehren::V,заах,тымдаш
1344,unterrichten::V,сургах,тымдаш
1345,aufziehen::V,өсгөх,кушташ
1346,aufziehen::V,хүмүүжүүлэх,кушташ
1347,leiten::V,удирдах,видӓш
1348,leiten::V,удирдах,вуйлаташ
1349,leiten::V,удирдах,вуйлалташ
1350,antreiben::V,шамдуулах,талаштараш
1351,lassen::V,-уулах,-ыкт
1352,einladen::V,залах,ӱжӓш
1353,vereinigen::V,нэгтгэх,иктештӓш
1354,vereinigen::V,хамтруулах,иктештӓш
1355,besuchen::V,зочлох,толаш
1356,treffen::V,учрах,вӓшлиӓш
1357,treffen::V,учрах,вӓшлиӓлтӓш
1358,treffen::V,дайралдах,вӓшлиӓш
1359,treffen::V,дайралдах,вӓшлиӓлтӓш
1360,sich versammeln::V,хуралдах,цымыргаш
1361,spielen::V,наадах,мадаш
1362,singen::V,дуулах,мыраш
1363,tanzen::V,бүжиглэх,кушташ
1364,sich trennen::V,салах,айырлаш
1365,verlassen::V,хаях,шуаш
1366,retten::V,гэтэлгэх,ытараш
1367,bewachen::V,сахих,оролаш
1368,schützen::V,хамгаалах,перегӓш
1369,verteidigen::V,хамгаалах,перегӓш
1370,sich schlagen::V,зодолдох,шидӓлӓш
1371,sich schlagen::V,зодолдох,шиэдӓлӓш
1372,schießen::V,харвах,лӱӓш
1373,schießen::V,буу буудах,лӱӓш
1374,siegen::V,ялах,сӹнгӓш
1375,ärgern::V,уурлуулах,шӹдештӓрӓш
1376,ärgern::V,уур хүргэх,шӹдештӓрӓш
1377,schlagen::V,цохих,пӓрен колташ
1378,schlagen::V,цохих,хӹрӹктен колташ
1379,treten::V,өшиглөх,чымаш
1380,stechen::V,хатгах,пышкылаш
1381,stoßen::V,ёврох,шыркедӓш
1382,stoßen::V,нудрах,шыркедӓш
1383,stehlen::V,хулгайлах,шолышт толаш
