,Concept_ID,lt,se
1649,Gelächter::N,juokas,boagusteapmi
1650,Gelächter::N,juokas,gávdnasat
1651,Gelächter::N,juokas,käämmin
1652,Gelächter::N,juokas,smiâhh
1653,Gelächter::N,juokas,тӣшш
1654,Glück::N,laimė,læhkoe
1655,Glück::N,laimė,ávvo
1656,Glück::N,laimė,lihkku
1657,Glück::N,laimė,lukko
1658,Glück::N,laimė,uási
1659,Glück::N,laimė,lekk
1660,Glück::N,laimė,vuâ´ss
1661,Glück::N,laimė,вуэссь
1662,Kummer::N,vargas,sårkoe
1663,Kummer::N,vargas,vádja
1664,Kummer::N,vargas,surggo
1665,Kummer::N,vargas,moraš
1666,Kummer::N,vargas,muurâš
1667,Kummer::N,vargas,pe´ccel
1668,Kummer::N,vargas,пэ̄джь
1669,Kummer::N,vargas,пя̄ццель
1670,Kummer::N,rūpestis,sårkoe
1671,Kummer::N,rūpestis,vádja
1672,Kummer::N,rūpestis,surggo
1673,Kummer::N,rūpestis,moraš
1674,Kummer::N,rūpestis,muurâš
1675,Kummer::N,rūpestis,pe´ccel
1676,Kummer::N,rūpestis,пэ̄джь
1677,Kummer::N,rūpestis,пя̄ццель
1678,Wunsch::N,troškimas,vajtele
1679,Wunsch::N,troškimas,miella
1680,Wunsch::N,troškimas,hállo
1681,Wunsch::N,troškimas,áigumuš
1682,Wunsch::N,troškimas,tuoivâ
1683,Wunsch::N,troškimas,ää´jes
1684,Wunsch::N,troškimas,ä´estõs
1685,Wunsch::N,troškimas,туввмушш
1686,Wunsch::N,pageidavimas,vajtele
1687,Wunsch::N,pageidavimas,miella
1688,Wunsch::N,pageidavimas,hállo
1689,Wunsch::N,pageidavimas,áigumuš
1690,Wunsch::N,pageidavimas,tuoivâ
1691,Wunsch::N,pageidavimas,ää´jes
1692,Wunsch::N,pageidavimas,ä´estõs
1693,Wunsch::N,pageidavimas,туввмушш
1694,Lust::N,noras,luste
1695,Lust::N,noras,ulla
1696,Lust::N,noras,hibmo
1697,Lust::N,noras,hállu
1698,Lust::N,noras,haalu
1699,Lust::N,noras,haall
1700,Lust::N,noras,туввмушш
1701,Lust::N,geidulys,luste
1702,Lust::N,geidulys,ulla
1703,Lust::N,geidulys,hibmo
1704,Lust::N,geidulys,hállu
1705,Lust::N,geidulys,haalu
1706,Lust::N,geidulys,haall
1707,Lust::N,geidulys,туввмушш
1708,Geist::N,dvasia,aajmoe
1709,Geist::N,dvasia,voejkene
1710,Geist::N,dvasia,vuojŋŋan
1711,Geist::N,dvasia,vuojŋŋanis
1712,Geist::N,dvasia,vuoigŋa
1713,Geist::N,dvasia,vuoi'ŋâ
1714,Geist::N,dvasia,jiõg'g
1715,Geist::N,dvasia,čuu´ddes
1716,Geist::N,dvasia,мӣлл
1717,Geist::N,dvasia,то̄ӆӆк
1718,Gedanke::N,mintis,åssjalommes
1719,Gedanke::N,mintis,ájádus
1720,Gedanke::N,mintis,ussjolmis
1721,Gedanke::N,mintis,jurdda
1722,Gedanke::N,mintis,juurdâ
1723,Gedanke::N,mintis,tu´mm
1724,Gedanke::N,mintis,юрт
1725,Gedächtnis::N,atmintis,mojhtese
1726,Gedächtnis::N,atmintis,mujtto
1727,Gedächtnis::N,atmintis,muitu
1728,Gedächtnis::N,atmintis,mušto
1729,Gedächtnis::N,atmintis,moštt
1730,Gedächtnis::N,atmintis,мушт
1731,Gedächtnis::N,atmintis,мӣлл
1732,Verstand::N,protas,jiermie
1733,Verstand::N,protas,goerkesh
1734,Verstand::N,protas,miella
1735,Verstand::N,protas,jiermme
1736,Verstand::N,protas,jierbmi
1737,Verstand::N,protas,fiät'tu
1738,Verstand::N,protas,toolk
1739,Verstand::N,protas,jeä´rmm
1740,Verstand::N,protas,fi´ttjõs
1741,Verstand::N,protas,мӣлл
1742,Verstand::N,protas,то̄ӆӆк
1743,Sinn::N,prasmė,mïele
1744,Sinn::N,prasmė,våajnoe
1745,Sinn::N,prasmė,sisadno
1746,Sinn::N,prasmė,mierkkidus
1747,Sinn::N,prasmė,mearkkašupmi
1748,Sinn::N,prasmė,mēinnet
1749,Sinn::N,prasmė,me'rhâšuṃe
1750,Sinn::N,prasmė,mieḷâ
1751,Sinn::N,prasmė,miõll
1752,Sinn::N,prasmė,юрт
1753,Sinn::N,prasmė,то̄ӆӆк
1754,Grund::N,priežastis,sjïeke
1755,Grund::N,priežastis,sivva
1756,Grund::N,priežastis,sivva
1757,Grund::N,priežastis,suijâ
1758,Grund::N,priežastis,ää´šš
1759,Grund::N,priežastis,а̄шшь
1760,Wahrheit::N,tiesa,rïektesvoete
1761,Wahrheit::N,tiesa,saetniesvoete
1762,Wahrheit::N,tiesa,sádnesvuohta
1763,Wahrheit::N,tiesa,duohtavuohta
1764,Wahrheit::N,tiesa,tuo'tâvuotâ
1765,Wahrheit::N,tiesa,tuõđâšvuõtt
1766,Wahrheit::N,tiesa,зо̄абэль
1767,Wahrheit::N,teisybė,rïektesvoete
1768,Wahrheit::N,teisybė,saetniesvoete
1769,Wahrheit::N,teisybė,sádnesvuohta
1770,Wahrheit::N,teisybė,duohtavuohta
1771,Wahrheit::N,teisybė,tuo'tâvuotâ
1772,Wahrheit::N,teisybė,tuõđâšvuõtt
1773,Wahrheit::N,teisybė,зо̄абэль
1774,Gespräch::N,pokalbis,gaskestalleme
1775,Gespräch::N,pokalbis,ságastibme
1776,Gespräch::N,pokalbis,ságastallam
1777,Gespräch::N,pokalbis,ságastallan
1778,Gespräch::N,pokalbis,ráđ̣ádâllâm
1779,Gespräch::N,pokalbis,мо̄а̄йнас
1780,Märchen::N,pasaka,heamture
1781,Märchen::N,pasaka,dålusj subtsas
1782,Märchen::N,pasaka,máinnas
1783,Märchen::N,pasaka,cukca
1784,Märchen::N,pasaka,maainâs
1785,Märchen::N,pasaka,maainâs
1786,Märchen::N,pasaka,ба̄йхьк
1787,Märchen::N,pasaka,мо̄а̄йнас
1788,Erzählung::N,apsakymas,gåata
1789,Erzählung::N,apsakymas,vaajese
1790,Erzählung::N,apsakymas,soptsese
1791,Erzählung::N,apsakymas,giehtto
1792,Erzählung::N,apsakymas,mujttalus
1793,Erzählung::N,apsakymas,muitalus
1794,Erzählung::N,apsakymas,maainâs
1795,Erzählung::N,apsakymas,maainâs
1796,Erzählung::N,apsakymas,мо̄а̄йнас
1797,Erzählung::N,pasakojimas,gåata
1798,Erzählung::N,pasakojimas,vaajese
1799,Erzählung::N,pasakojimas,soptsese
1800,Erzählung::N,pasakojimas,giehtto
1801,Erzählung::N,pasakojimas,mujttalus
1802,Erzählung::N,pasakojimas,muitalus
1803,Erzählung::N,pasakojimas,maainâs
1804,Erzählung::N,pasakojimas,maainâs
1805,Erzählung::N,pasakojimas,мо̄а̄йнас
1806,Nachricht::N,žinia,dïjre
1807,Nachricht::N,žinia,diedádus
1808,Nachricht::N,žinia,diededibme
1809,Nachricht::N,žinia,sáhka
1810,Nachricht::N,žinia,saahâ
1811,Nachricht::N,žinia,a'lmottâs
1812,Nachricht::N,žinia,saakk
1813,Nachricht::N,žinia,i´lmmtõs
1814,Nachricht::N,žinia,со̄а̄гк
1815,Neuigkeit::N,naujiena,saernie
1816,Neuigkeit::N,naujiena,ådås
1817,Neuigkeit::N,naujiena,sáhka
1818,Neuigkeit::N,naujiena,sáhka
1819,Neuigkeit::N,naujiena,uuđâs
1820,Neuigkeit::N,naujiena,saakk
1821,Neuigkeit::N,naujiena,о̄дтс
1822,Neuigkeit::N,naujiena,со̄а̄гк
1823,Name::N,vardas,nomme
1824,Name::N,vardas,namma
1825,Name::N,vardas,namma
1826,Name::N,vardas,nommâ
1827,Name::N,vardas,nõmm
1828,Name::N,vardas,нэ̄мм
1829,Rätsel::N,mįslė,mojnestimmie
1830,Rätsel::N,mįslė,árvvádus
1831,Rätsel::N,mįslė,árvádus
1832,Rätsel::N,mįslė,arvâdâs
1833,Rätsel::N,mįslė,a´rvvtõs
1834,Rätsel::N,mįslė,а̄ррьв
1835,Rede::N,kalba,håaleme
1836,Rede::N,kalba,hålla
1837,Rede::N,kalba,sáhka
1838,Rede::N,kalba,hástu
1839,Rede::N,kalba,са̄ррнмушш
1840,Sprache::N,kalba,gïele
1841,Sprache::N,kalba,giella
1842,Sprache::N,kalba,giella
1843,Sprache::N,kalba,kieḷâ
1844,Sprache::N,kalba,ǩiõll
1845,Sprache::N,kalba,кӣлл
1846,Stimme::N,balsas,tjoeje
1847,Stimme::N,balsas,jiedna
1848,Stimme::N,balsas,giella
1849,Stimme::N,balsas,jietna
1850,Stimme::N,balsas,jieṇâ
1851,Stimme::N,balsas,jiõnn
1852,Stimme::N,balsas,ӣнн
1853,Wort::N,žodis,baakoe
1854,Wort::N,žodis,báhko
1855,Wort::N,žodis,sátni
1856,Wort::N,žodis,pááhu
1857,Wort::N,žodis,sää´nn
1858,Wort::N,žodis,са̄ннҍ
1859,Zeichen::N,žymė,væhta
1860,Zeichen::N,žymė,mærkka
1861,Zeichen::N,žymė,mearka
1862,Zeichen::N,žymė,merkkâ
1863,Zeichen::N,žymė,meârkk
1864,Zeichen::N,žymė,тӣххт
1865,Zeichen::N,ženklas,væhta
1866,Zeichen::N,ženklas,mærkka
1867,Zeichen::N,ženklas,mearka
1868,Zeichen::N,ženklas,merkkâ
1869,Zeichen::N,ženklas,meârkk
1870,Zeichen::N,ženklas,тӣххт
1871,Ruf::N,šauksmas,ruodja
1872,Ruf::N,šauksmas,tjuorvas
1873,Ruf::N,šauksmas,čurvestat
1874,Ruf::N,šauksmas,koččom
1875,Ruf::N,šauksmas,pákkum
1876,Ruf::N,šauksmas,čuârvvmoš
1877,Lärm::N,triukšmas,stujmie
1878,Lärm::N,triukšmas,juhtsa
1879,Lärm::N,triukšmas,šlápma
1880,Lärm::N,triukšmas,ruojâ
1881,Lärm::N,triukšmas,šlaaṃâ
1882,Lärm::N,triukšmas,šuumm'mõš
1883,Lärm::N,triukšmas,шэҏҏ
1884,Lärm::N,triukšmas,ё̄афф
1885,Laut::N,garsas,tjoeje
1886,Laut::N,garsas,jiedna
1887,Laut::N,garsas,jietna
1888,Laut::N,garsas,jieṇâ
1889,Laut::N,garsas,jiõnn
1890,Laut::N,garsas,ӣнн
1891,Ton::N,tonas,tjoeje
1892,Ton::N,tonas,tåvnnå
1893,Ton::N,tonas,tjuodja
1894,Ton::N,tonas,šuokŋa
1895,Ton::N,tonas,nuot'tâ
1896,Ton::N,tonas,suõmm
1897,Ton::N,tonas,ӣнн
1898,Ton::N,garsas,tjoeje
1899,Ton::N,garsas,tåvnnå
1900,Ton::N,garsas,tjuodja
1901,Ton::N,garsas,šuokŋa
1902,Ton::N,garsas,nuot'tâ
1903,Ton::N,garsas,suõmm
1904,Ton::N,garsas,ӣнн
1905,Lied::N,daina,laavloe
1906,Lied::N,daina,lávla
1907,Lied::N,daina,lávlla
1908,Lied::N,daina,laavlâ
1909,Lied::N,daina,laaul
1910,Lied::N,daina,ла̄ввл
1911,Lied::N,giesmė,laavloe
1912,Lied::N,giesmė,lávla
1913,Lied::N,giesmė,lávlla
1914,Lied::N,giesmė,laavlâ
1915,Lied::N,giesmė,laaul
1916,Lied::N,giesmė,ла̄ввл
1917,Ruhe::N,ramybė,frïere
1918,Ruhe::N,ramybė,raeffie
1919,Ruhe::N,ramybė,vuojŋadibme
1920,Ruhe::N,ramybė,vuojŋadallam
1921,Ruhe::N,ramybė,ráfi
1922,Ruhe::N,ramybė,máššu
1923,Ruhe::N,ramybė,vuo'iŋâstus
1924,Ruhe::N,ramybė,ráávhu
1925,Ruhe::N,ramybė,rääuh
1926,Ruhe::N,ramybė,vuâŋŋmõš
1927,Ruhe::N,ramybė,юэв
1928,Ruhe::N,ramybė,вуэӈӈмушш
1929,Ruhe::N,ramumas,frïere
1930,Ruhe::N,ramumas,raeffie
1931,Ruhe::N,ramumas,vuojŋadibme
1932,Ruhe::N,ramumas,vuojŋadallam
1933,Ruhe::N,ramumas,ráfi
1934,Ruhe::N,ramumas,máššu
1935,Ruhe::N,ramumas,vuo'iŋâstus
1936,Ruhe::N,ramumas,ráávhu
1937,Ruhe::N,ramumas,rääuh
1938,Ruhe::N,ramumas,vuâŋŋmõš
1939,Ruhe::N,ramumas,юэв
1940,Ruhe::N,ramumas,вуэӈӈмушш
1941,Leute::N,žmonės,aalmoge
1942,Leute::N,žmonės,ulmutja
1943,Leute::N,žmonės,álbmot
1944,Leute::N,žmonės,viehâ
1945,Leute::N,žmonės,aalmi
1946,Leute::N,žmonės,о̄ллмэ
1947,Volk::N,tauta,aalmoge
1948,Volk::N,tauta,álmmuk
1949,Volk::N,tauta,fuolkke
1950,Volk::N,tauta,álbmot
1951,Volk::N,tauta,aalmug
1952,Volk::N,tauta,aalmi
1953,Volk::N,tauta,нарэдт
1954,Arbeit::N,darbas,barkoe
1955,Arbeit::N,darbas,barggo
1956,Arbeit::N,darbas,rahtjam
1957,Arbeit::N,darbas,bargu
1958,Arbeit::N,darbas,pargo
1959,Arbeit::N,darbas,tyej̣i
1960,Arbeit::N,darbas,likk
1961,Arbeit::N,darbas,tue´jj
1962,Arbeit::N,darbas,лыххк
1963,Arbeit::N,triūsas,barkoe
1964,Arbeit::N,triūsas,barggo
1965,Arbeit::N,triūsas,rahtjam
1966,Arbeit::N,triūsas,bargu
1967,Arbeit::N,triūsas,pargo
1968,Arbeit::N,triūsas,tyej̣i
1969,Arbeit::N,triūsas,likk
1970,Arbeit::N,triūsas,tue´jj
1971,Arbeit::N,triūsas,лыххк
1972,Gast::N,svečias,guessie
1973,Gast::N,svečias,guosse
1974,Gast::N,svečias,guossi
1975,Gast::N,svečias,kyes'si
1976,Gast::N,svečias,kue´s's
1977,Gast::N,svečias,кӯссь
1978,Geschenk::N,dovana,daevere
1979,Geschenk::N,dovana,sjielege
1980,Geschenk::N,dovana,vadda
1981,Geschenk::N,dovana,vattáldahka
1982,Geschenk::N,dovana,skeaŋka
1983,Geschenk::N,dovana,adaldâh
1984,Geschenk::N,dovana,sǩiâŋkk
1985,Geschenk::N,dovana,тӯмаш
1986,Spiel::N,žaismas,spïele
1987,Spiel::N,žaismas,stååkedimmie
1988,Spiel::N,žaismas,spella
1989,Spiel::N,žaismas,stoagos
1990,Spiel::N,žaismas,speallu
1991,Spiel::N,žaismas,leikkâ
1992,Spiel::N,žaismas,siõrr
1993,Spiel::N,žaismas,сӣрр
1994,Spiel::N,žaidimas,spïele
1995,Spiel::N,žaidimas,stååkedimmie
1996,Spiel::N,žaidimas,spella
1997,Spiel::N,žaidimas,stoagos
1998,Spiel::N,žaidimas,speallu
1999,Spiel::N,žaidimas,leikkâ
2000,Spiel::N,žaidimas,siõrr
2001,Spiel::N,žaidimas,сӣрр
2002,Gesellschaft::N,draugija,sïelte
2003,Gesellschaft::N,draugija,rádnastallam
2004,Gesellschaft::N,draugija,searvi
2005,Gesellschaft::N,draugija,servi
2006,Gesellschaft::N,draugija,seä´brr
2007,Gesellschaft::N,draugija,се̄ббр
2008,Gesellschaft::N,kompanija,sïelte
2009,Gesellschaft::N,kompanija,rádnastallam
2010,Gesellschaft::N,kompanija,searvi
2011,Gesellschaft::N,kompanija,servi
2012,Gesellschaft::N,kompanija,seä´brr
2013,Gesellschaft::N,kompanija,се̄ббр
2014,Hilfe::N,pagalba,viehkie
2015,Hilfe::N,pagalba,viehkke
2016,Hilfe::N,pagalba,veahkki
2017,Hilfe::N,pagalba,iše
2018,Hilfe::N,pagalba,veä´ǩ'ǩ
2019,Hilfe::N,pagalba,ве̄ххьк
2020,Freund::N,draugas,voelpe
2021,Freund::N,draugas,ráddna
2022,Freund::N,draugas,venak
2023,Freund::N,draugas,ustit
2024,Freund::N,draugas,verdde
2025,Freund::N,draugas,veerdi
2026,Freund::N,draugas,na´zvan
2027,Freund::N,draugas,ка̄ннҌц
2028,Freund::N,bičiulis,voelpe
2029,Freund::N,bičiulis,ráddna
2030,Freund::N,bičiulis,venak
2031,Freund::N,bičiulis,ustit
2032,Freund::N,bičiulis,verdde
2033,Freund::N,bičiulis,veerdi
2034,Freund::N,bičiulis,na´zvan
2035,Freund::N,bičiulis,ка̄ннҌц
2036,Kamerad::N,draugas,guejmie
2037,Kamerad::N,draugas,ráddna
2038,Kamerad::N,draugas,guojmme
2039,Kamerad::N,draugas,guoibmi
2040,Kamerad::N,draugas,kyei'mi
2041,Kamerad::N,draugas,taaurõš
2042,Kamerad::N,draugas,то̄а̄врэшш
2043,Angelegenheit::N,dalykas,aate
2044,Angelegenheit::N,dalykas,saake
2045,Angelegenheit::N,dalykas,ássje
2046,Angelegenheit::N,dalykas,ášši
2047,Angelegenheit::N,dalykas,äšši
2048,Angelegenheit::N,dalykas,ä´šš
2049,Angelegenheit::N,dalykas,тӯйй
2050,Angelegenheit::N,reikalas,aate
2051,Angelegenheit::N,reikalas,saake
2052,Angelegenheit::N,reikalas,ássje
2053,Angelegenheit::N,reikalas,ášši
2054,Angelegenheit::N,reikalas,äšši
2055,Angelegenheit::N,reikalas,ä´šš
2056,Angelegenheit::N,reikalas,тӯйй
2057,Anzahl::N,kiekis,taale
2058,Anzahl::N,kiekis,låhkoe
2059,Anzahl::N,kiekis,låhko
2060,Anzahl::N,kiekis,mierre
2061,Anzahl::N,kiekis,mearri
2062,Anzahl::N,kiekis,lohkomearra
2063,Anzahl::N,kiekis,meeṛi
2064,Anzahl::N,kiekis,mie´rr
2065,Anzahl::N,kiekis,чӣссел
2066,Anzahl::N,skaičius,taale
2067,Anzahl::N,skaičius,låhkoe
2068,Anzahl::N,skaičius,låhko
2069,Anzahl::N,skaičius,mierre
2070,Anzahl::N,skaičius,mearri
2071,Anzahl::N,skaičius,lohkomearra
2072,Anzahl::N,skaičius,meeṛi
2073,Anzahl::N,skaičius,mie´rr
2074,Anzahl::N,skaičius,чӣссел
2075,Art::N,rūšis,aarhte
2076,Art::N,rūšis,sládja
2077,Art::N,rūšis,tjærdda
2078,Art::N,rūšis,čearda
2079,Art::N,rūšis,šlaaj̣â
2080,Art::N,rūšis,nää´ll
2081,Art::N,rūšis,на̄лль
2082,Stück::N,gabalas,bæhta
2083,Stück::N,gabalas,biehkie
2084,Stück::N,gabalas,biehkke
2085,Stück::N,gabalas,bihttá
2086,Stück::N,gabalas,pittá
2087,Stück::N,gabalas,káppálâh
2088,Stück::N,gabalas,ku´sǩǩ
2089,Stück::N,gabalas,кусськ
2090,Teil::N,dalis,stuhtje
2091,Teil::N,dalis,oasse
2092,Teil::N,dalis,bielle
2093,Teil::N,dalis,guovllo
2094,Teil::N,dalis,oassi
2095,Teil::N,dalis,bihttá
2096,Teil::N,dalis,uási
2097,Teil::N,dalis,vuâ´ss
2098,Teil::N,dalis,pie´ǩ'ǩ
2099,Teil::N,dalis,кусськ
2100,Hälfte::N,pusė,lehkie
2101,Hälfte::N,pusė,lahkke
2102,Hälfte::N,pusė,bealli
2103,Hälfte::N,pusė,peeḷi
2104,Hälfte::N,pusė,lâ´ǩǩ
2105,Hälfte::N,pusė,pie´ll
2106,Hälfte::N,pusė,пе̄лль
2107,Kreis::N,ratas,rïngke
2108,Kreis::N,ratas,gievlle
2109,Kreis::N,ratas,gierdu
2110,Kreis::N,ratas,riggee
2111,Kreis::N,ratas,kruugg
2112,Kreis::N,ratas,круг
2113,Kreis::N,apskritis,rïngke
2114,Kreis::N,apskritis,gievlle
2115,Kreis::N,apskritis,gierdu
2116,Kreis::N,apskritis,riggee
2117,Kreis::N,apskritis,kruugg
2118,Kreis::N,apskritis,круг
2119,Kreis::N,apskritimas,rïngke
2120,Kreis::N,apskritimas,gievlle
2121,Kreis::N,apskritimas,gierdu
2122,Kreis::N,apskritimas,riggee
2123,Kreis::N,apskritimas,kruugg
2124,Kreis::N,apskritimas,круг
2125,Kreuz::N,kryžius,kroesse
2126,Kreuz::N,kryžius,ruossa
2127,Kreuz::N,kryžius,rista
2128,Kreuz::N,kryžius,ristâ
2129,Kreuz::N,kryžius,ristt
2130,Kreuz::N,kryžius,рысст
2131,Linie::N,linija,sïeve
2132,Linie::N,linija,linnja
2133,Linie::N,linija,linjá
2134,Linie::N,linija,linnjá
2135,Linie::N,linija,njuálgus
2136,Linie::N,linija,certldõk
2137,Linie::N,linija,це̄кесь
2138,Strich::N,brėžis,sïeve
2139,Strich::N,brėžis,sáhtso
2140,Strich::N,brėžis,sárggis
2141,Strich::N,brėžis,čálástâh
2142,Strich::N,brėžis,certldõk
2143,Strich::N,brėžis,ця̄кас
2144,Strich::N,brėžis,це̄кесь
2145,Strich::N,brūkšnys,sïeve
2146,Strich::N,brūkšnys,sáhtso
2147,Strich::N,brūkšnys,sárggis
2148,Strich::N,brūkšnys,čálástâh
2149,Strich::N,brūkšnys,certldõk
2150,Strich::N,brūkšnys,ця̄кас
2151,Strich::N,brūkšnys,це̄кесь
2152,Abstand::N,atstumas,gåhkoe
2153,Abstand::N,atstumas,gåhkaldahke
2154,Abstand::N,atstumas,lahka
2155,Abstand::N,atstumas,gasska
2156,Abstand::N,atstumas,gaska
2157,Abstand::N,atstumas,koskâ
2158,Abstand::N,atstumas,kõskk
2159,Abstand::N,atstumas,кэ̄сск
2160,Entfernung::N,atstumas,gåhkoe
2161,Entfernung::N,atstumas,gåhkaldahke
2162,Entfernung::N,atstumas,gasska
2163,Entfernung::N,atstumas,mælggat
2164,Entfernung::N,atstumas,gaska
2165,Entfernung::N,atstumas,mátkegaska
2166,Entfernung::N,atstumas,koskâ
2167,Entfernung::N,atstumas,kõskk
2168,Entfernung::N,atstumas,jäämkõskk
2169,Entfernung::N,atstumas,кэ̄сск
2170,Gegend::N,vietovė,haerie
2171,Gegend::N,vietovė,guovvlo
2172,Gegend::N,vietovė,bájkke
2173,Gegend::N,vietovė,guovlu
2174,Gegend::N,vietovė,duovdda
2175,Gegend::N,vietovė,kuáv'lu
2176,Gegend::N,vietovė,vu´vdd
2177,Gegend::N,vietovė,па̄йхьк
2178,Platz::N,vieta,sijjie
2179,Platz::N,vieta,sadje
2180,Platz::N,vieta,sadji
2181,Platz::N,vieta,tááḷu
2182,Platz::N,vieta,tääll
2183,Platz::N,vieta,сайй
2184,Ort::N,vieta,sijjie
2185,Ort::N,vieta,bájkke
2186,Ort::N,vieta,sadje
2187,Ort::N,vieta,báiki
2188,Ort::N,vieta,päikki
2189,Ort::N,vieta,pâi´ǩǩ
2190,Ort::N,vieta,сайй
2191,Ort::N,vieta,па̄йхьк
2192,Ort::N,vietovė,sijjie
2193,Ort::N,vietovė,bájkke
2194,Ort::N,vietovė,sadje
2195,Ort::N,vietovė,báiki
2196,Ort::N,vietovė,päikki
2197,Ort::N,vietovė,pâi´ǩǩ
2198,Ort::N,vietovė,сайй
2199,Ort::N,vietovė,па̄йхьк
2200,Seite::N,pusė,bielie
2201,Seite::N,pusė,sijddo
2202,Seite::N,pusė,bealli
2203,Seite::N,pusė,ertti
2204,Seite::N,pusė,jeä´rtt
2205,Seite::N,pusė,пе̄лль
2206,Seite::N,pusė,е̄ммьне
2207,Seite::N,šonas,bielie
2208,Seite::N,šonas,sijddo
2209,Seite::N,šonas,bealli
2210,Seite::N,šonas,ertti
2211,Seite::N,šonas,jeä´rtt
2212,Seite::N,šonas,пе̄лль
2213,Seite::N,šonas,е̄ммьне
2214,Mitte::N,vidurys,gaske
2215,Mitte::N,vidurys,jarnge
2216,Mitte::N,vidurys,gasska
2217,Mitte::N,vidurys,guovddaš
2218,Mitte::N,vidurys,gaskamuddu
2219,Mitte::N,vidurys,koskâ
2220,Mitte::N,vidurys,kõskk
2221,Mitte::N,vidurys,кэ̄сск
2222,Gegenstand::N,dalykas,daevere
2223,Gegenstand::N,dalykas,oabme
2224,Gegenstand::N,dalykas,gávnne
2225,Gegenstand::N,dalykas,bierggas
2226,Gegenstand::N,dalykas,ettâ
2227,Gegenstand::N,dalykas,kápulâh
2228,Gegenstand::N,dalykas,käu´nn
2229,Gegenstand::N,dalykas,ка̄ввьн
2230,Sache::N,daiktas,aate
2231,Sache::N,daiktas,saake
2232,Sache::N,daiktas,ássje
2233,Sache::N,daiktas,ášši
2234,Sache::N,daiktas,äšši
2235,Sache::N,daiktas,ä´šš
2236,Sache::N,daiktas,ве̄шш
2237,Rand::N,kraštas,raedtie
2238,Rand::N,kraštas,rabdda
2239,Rand::N,kraštas,ravda
2240,Rand::N,kraštas,robdâ
2241,Rand::N,kraštas,čårr
2242,Rand::N,kraštas,ruõbdd
2243,Rand::N,kraštas,рӯммт
2244,Rand::N,kraštas,ре̄ввьн
2245,Rand::N,pakraštys,raedtie
2246,Rand::N,pakraštys,rabdda
2247,Rand::N,pakraštys,ravda
2248,Rand::N,pakraštys,robdâ
2249,Rand::N,pakraštys,čårr
2250,Rand::N,pakraštys,ruõbdd
2251,Rand::N,pakraštys,рӯммт
2252,Rand::N,pakraštys,ре̄ввьн
2253,Kante::N,kraštas,raedtie
2254,Kante::N,kraštas,rabdda
2255,Kante::N,kraštas,ravda
2256,Kante::N,kraštas,robdâ
2257,Kante::N,kraštas,å´rdd
2258,Kante::N,kraštas,ruõbdd
2259,Kante::N,kraštas,рӯммт
2260,Kante::N,kraštas,ре̄ввьн
2261,Ecke::N,kertė,roene
2262,Ecke::N,kertė,kråane
2263,Ecke::N,kertė,náhpo
2264,Ecke::N,kertė,nusske
2265,Ecke::N,kertė,nurki
2266,Ecke::N,kertė,čiehka
2267,Ecke::N,kertė,čiehâ
2268,Ecke::N,kertė,čiõkk
2269,Ecke::N,kertė,suåp'p
2270,Ecke::N,kertė,уггл
2271,Ecke::N,kampas,roene
2272,Ecke::N,kampas,kråane
2273,Ecke::N,kampas,náhpo
2274,Ecke::N,kampas,nusske
2275,Ecke::N,kampas,nurki
2276,Ecke::N,kampas,čiehka
2277,Ecke::N,kampas,čiehâ
2278,Ecke::N,kampas,čiõkk
2279,Ecke::N,kampas,suåp'p
2280,Ecke::N,kampas,уггл
2281,Spitze::N,priekis,gietjie
2282,Spitze::N,priekis,snjuhtje
2283,Spitze::N,priekis,gihttje
2284,Spitze::N,priekis,geahči
2285,Spitze::N,priekis,picci
2286,Spitze::N,priekis,keeči
2287,Spitze::N,priekis,ǩie´čč
2288,Spitze::N,priekis,кя̄женч
2289,Spitze::N,priešakys,gietjie
2290,Spitze::N,priešakys,snjuhtje
2291,Spitze::N,priešakys,gihttje
2292,Spitze::N,priešakys,geahči
2293,Spitze::N,priešakys,picci
2294,Spitze::N,priešakys,keeči
2295,Spitze::N,priešakys,ǩie´čč
2296,Spitze::N,priešakys,кя̄женч
2297,Ende::N,galas,gietjie
2298,Ende::N,galas,giehtje
2299,Ende::N,galas,geahči
2300,Ende::N,galas,keeči
2301,Ende::N,galas,puäš'š
2302,Ende::N,galas,ке̄джь
2303,Loch::N,skylė,raejkie
2304,Loch::N,skylė,rájgge
2305,Loch::N,skylė,ráigi
2306,Loch::N,skylė,räigi
2307,Loch::N,skylė,loikk
2308,Loch::N,skylė,râi´ǧǧ
2309,Loch::N,skylė,ра̄ййк
2310,Winkel::N,kampas,skaavhte
2311,Winkel::N,kampas,tjiehka
2312,Winkel::N,kampas,soahppa
2313,Winkel::N,kampas,čiehka
2314,Winkel::N,kampas,sogge
2315,Winkel::N,kampas,suåp'p
2316,Winkel::N,kampas,уггл
2317,Winkel::N,kampelis,skaavhte
2318,Winkel::N,kampelis,tjiehka
2319,Winkel::N,kampelis,soahppa
2320,Winkel::N,kampelis,čiehka
2321,Winkel::N,kampelis,sogge
2322,Winkel::N,kampelis,suåp'p
2323,Winkel::N,kampelis,уггл
2324,Muster::N,raštas,goere
2325,Muster::N,raštas,girjja
2326,Muster::N,raštas,girjjit
2327,Muster::N,raštas,kovos
2328,Muster::N,raštas,кыррьй
2329,Muster::N,raštas,кырьйнесс
2330,Größe::N,dydis,ståaroe
