,Concept_ID,ar,ady
682,auf einmal::ADV,بالمرة,асыхьатым
683,zusammen::ADV,معا,зэгъусэхэ́у
684,lange::ADV,مدة طويلة,бэрэ́
685,plötzlich::ADV,فجأة,зэкӏэм
686,sofort::ADV,حالا,ардэдэм
687,sofort::ADV,حالا,асыхьатым
688,sofort::ADV,فورا,ардэдэм
689,sofort::ADV,فورا,асыхьатым
690,später::ADV,فيما بعد,нэужым
691,jetzt::ADV,الآن,джы
692,jetzt::ADV,حاليا,джы
693,heute::ADV,اليوم,непэ́
694,morgen::ADV,غدا,неу́щы
695,bald::ADV,قريبا,псынкӏэу
696,dann::ADV,ثم,нэужым
697,gestern::ADV,أمس,тыгъуа́с
698,gestern::ADV,البارحة,тыгъуа́с
699,einst::ADV,قديما,зэгорэ́м
700,damals::ADV,حينئذ,армэ
701,damals::ADV,حينئذ,ащыгъум
702,danach::ADV,ثم,нэужым
703,danach::ADV,بعد ذلك,нэужым
704,vorher::ADV,من قبل,нахьыпэм
705,vorher::ADV,قبل ذلك,нахьыпэм
706,zuerst::ADV,أولا,
707,einmal::ADV,مرة,зэ
708,manchmal::ADV,أحيانا,
709,oft::ADV,كثيرا,бэрэ
710,immer::ADV,دائما,ренэ́у
711,niemals::ADV,لا أبدا,
712,hier::ADV,هنا,
713,hierhin::ADV,إلى هنا,
714,von hier::ADV,من هنا,
715,dort::ADV,هناك,модэ
716,dorthin::ADV,إلى هناك,модэ́
717,geradeaus::ADV,إلى الأمام,занкӏэу
718,vorwärts::ADV,إلى الأمام,ыпэкӏэ
719,rückwärts::ADV,إلى الوراء,ыужыкӏэ́
720,zurück::ADV,عودا,ыужыкӏэ́
721,zurück::ADV,إلى الخلف,ыужыкӏэ́
722,unten::ADV,تحت,ычӏэкӏэ́
723,unten::ADV,في الأسفل,ычӏэкӏэ́
724,hinab::ADV,إلى تحت,ычӏэгъы́
725,hinab::ADV,إلى تحت,ычӏэкӏэ́
726,oben::ADV,فوق,ышъхьагъы
727,oben::ADV,في الأعلى,ышъхьагъы
728,hinauf::ADV,إلى فوق,ышъхьагъыкӏэ
729,hinauf::ADV,إلى الأعلى,ышъхьагъыкӏэ
730,überall::ADV,في كل مكان,тыди́
731,überall::ADV,في كل مكان,тыдэкӏи́
732,nicht::ADV,لا,-п
733,nicht::ADV,لا,мы-
734,nicht::ADV,لم,-п
735,nicht::ADV,لم,мы-
736,ein wenig::ADV,قليلا,тӏэкӏу
737,kaum::ADV,كاد لا,къоды́й
738,sehr::ADV,جدا,дэд
739,sehr::ADV,كثيرا,дэд
740,so::ADV,كذا,ащ фэд
741,so::ADV,كذا,мыщ фэд
742,so::ADV,كذا,джащ фэд
743,so::ADV,كذلك,ащ фэд
744,so::ADV,كذلك,мыщ фэд
745,so::ADV,كذلك,джащ фэд
746,noch::ADV,ما زال,джыри
747,nur::ADV,فقط,ныӏэ́п
748,schon::ADV,قد,
749,wieder::ADV,من جديد,джыри
750,wieder::ADV,مرة أخرى,джыри
751,vergebens::ADV,عبثا,пкӏэнчъэ́у
752,vor::PRP,أمام,пашъхьэ́
753,hinter::PRP,خلف,кӏы́б
754,hinter::PRP,وراء,кӏы́б
755,unter::PRP,تحت,чӏэ-
756,durch::PRP,عبر,пхыры-
757,durch::PRP,خلال,пхыры-
758,neben::PRP,جنب,дэжь
759,neben::PRP,بجانب,дэжь
760,zwischen::PRP,بين,азыфа́гу
761,wegen::PRP,بسبب,къы-
762,dies::PRN,هذا,ар
763,das::PRN,ذلك,а
764,das::PRN,ذلك,мо
765,alles::PRN,الكل,зэкӏэ́
766,ich::PRN,أنا,сэ
767,du::PRN,أنت,о
768,er::PRN,هو,ар
769,wir::PRN,نحن,тэ
770,ihr::PRN,أنتم,шъо
771,ihr::PRN,أنتن,шъо
772,sie::PRN,هم,ахэр
773,sie::PRN,هن,ахэр
774,was::FPRN,ما,сыд
775,wer::FPRN,من,хэт
776,wo::FADV,أين,тыдэ́
777,wohin::FADV,إلى أين,тыдэ́
778,wie::FADV,كيف,сыдэущтэ́у
779,warum::FADV,لماذا,сыд пае́
780,wieviel::FNUM,كم,тхьапш
781,wieviel::FNUM,كم,сыд фэди́з
782,eins::NUM,واحد,зы
783,zwei::NUM,اثنين,тӏу
784,drei::NUM,ثلاثة,щы
785,vier::NUM,أربعة,плӏы
786,fünf::NUM,خمسة,тфы
787,sechs::NUM,ستة,хы
788,sieben::NUM,سبعة,блы
789,acht::NUM,ثمانية,и
790,neun::NUM,تسعة,бгъу
791,zehn::NUM,عشرة,пшӏы
792,elf::NUM,أحد عشر,пшӏыкӏузы́
793,zwölf::NUM,اثنا عشر,пшӏыкӏутӏу
794,zwanzig::NUM,عشرون,тӏокӏы́
795,dreißig::NUM,ثلاثون,щэкӏы
796,vierzig::NUM,أربعون,тӏокӏи́тӏу
797,fünfzig::NUM,خمسون,шъэны́ыкъу
798,sechzig::NUM,ستون,тӏокӏи́щ
799,siebzig::NUM,سبعون,тӏокӏищырэ́ пшӏырэ́
800,achtzig::NUM,ثمانون,тӏокӏи́пӏ
801,neunzig::NUM,تسعون,тӏокӏиилӏырэ́ пшӏырэ́
802,hundert::NUM,مئة,шъэ
803,tausend::NUM,ألف,мин
804,und::CNJ,و,ыкӏи
805,oder::CNJ,أو,е
806,stehen::V,وقف,ущытын
807,stehen::V,وقف,умыхъыен
808,sitzen::V,جلس,уисын
809,sitzen::V,جلس,утесын
810,liegen::V,رقد,телъы́н
811,hängen::V,تعلق,къыщылэлын
812,hängen::V,تعلق,къыщылэлын щыгъын быхъур
813,werden::V,صار,хъун
814,werden::V,أصبح,хъун
815,passieren::V,حدث,къэхъун
816,beginnen::V,ابتدأ,къежьэн
817,beginnen::V,ابتدأ,къыублэн
818,enden::V,انتهى,ухы́н
819,wechseln::V,تغير,зэхъожьы́н
820,aufgehen[Sonne]::V,شرق,къыкъокӏы́н
821,untergehen[Sonne]::V,غرب,къохьан
822,scheinen[Sonne]::V,أضاء,къепсыи
823,donnern::V,رعد,гъогъон
824,wehen::V,هب,епщэ́н
825,strömen::V,جرى,чъэн
826,fließen::V,سال,чъэн
827,sich drehen::V,دار,зыгъэчэрэгъу́н
828,schwanken::V,ترنح,хъые́н
829,schwingen::V,ترجح,зыгъэхъые́н
830,fallen::V,سقط,къефэхы́н
831,brennen::V,احترق,стын
832,rauchen::V,دخن,ӏугъо къикӏын
833,regnen::V,أمطر,къещхы́н
834,gefrieren::V,تجمد,дыкъын
835,tauen::V,ذاب,жъун
836,schmelzen::V,ذاب,ткӏун
837,trocknen::V,نشف,гъушъы́н
838,trocknen::V,نشف,чъэпхъу́н
839,sieden::V,غلى,жъон
840,faulen::V,فسد,шъун
841,verfaulen::V,تعفن,шъун
842,reißen::V,انقطع,зэӏэтхъы́н
843,versinken::V,غرق,чӏихьан
844,vergehen::V,مضى,блэкӏы́н
845,erscheinen::V,لاح,къэлъэгъон
846,erscheinen::V,ظهر,къэлъэгъон
847,verschwinden::V,غاب,кӏодыжьы́н
848,sinken::V,هبط,
849,abnehmen::V,نقص,къыкӏичын
850,zunehmen::V,ازداد,хэхъо́н
851,steigen::V,صعد,къежьэн
852,steigen::V,ارتفع,къежьэн
853,wachsen::V,نما,хэхъо́н
854,wachsen::V,نما,къэкӏы́н
855,wachsen::V,نبت,хэхъо́н
856,wachsen::V,نبت,къэкӏы́н
857,glänzen::V,لمع,цӏыу́н
858,funkeln::V,تلألأ,жъыу́н
859,lärmen::V,ضج,бырсыры́н
860,lärmen::V,صخب,бырсыры́н
861,läuten::V,قرع,теон
862,klingeln::V,دق,теон
863,klirren::V,قعقع,
864,brausen::V,عج,шъуин
865,rauschen::V,حف,макъэ гъэӏун
866,klingen::V,رن,къыхэӏукӏын
867,bellen::V,نبح,хьакъу́н
868,heulen::V,عوى,быун
869,blasen::V,نفخ,епщэ́н
870,pfeifen::V,صفر,шъуин
871,schreien::V,صرخ,куо́н
872,schreien::V,صرخ,кӏыи́н
873,stöhnen::V,أن,щэӏун
874,zittern::V,ارتعش,кӏэзэзын
875,leben::V,عاش,псэу́н
876,geboren werden::V,ولد,къэхъун
877,atmen::V,تنفس,жьы къэщэ́н
878,trinken::V,شرب,ешъо́н
879,essen::V,أكل,шхын
880,schlucken::V,جرع,бдырыин
881,müde werden::V,تعب,пшъын
882,einschlafen::V,نام,хэчъыен
883,schlafen::V,نام,чъые́н
884,aufwachen::V,استيقظ,къэущы́н
885,aufstehen::V,قام,уцу́н
886,sich erholen::V,استجم,зыгъэпсэфын
887,krank werden::V,مرض,сымаджэ́ хъун
888,krank sein::V,مرض,сымэджэ́н
889,schmerzen::V,آلم,сымэджэ́н
890,husten::V,كح,пскэ́н
891,husten::V,سعل,пскэ́н
892,genesen::V,نقه,хъужьын
893,sterben::V,مات,лӏэн
894,umkommen::V,هلك,хэкӏодэн
895,sich bewegen::V,تحرك,хъые́н
896,sich rühren::V,تحرك,хъые́н
897,sich erheben::V,قام,къэтэджын
898,sich setzen::V,جلس,тӏысы́н
899,hinfallen::V,وقع,ебэджы́н
900,laufen::V,مشى,кӏон
901,schreiten::V,خطا,кӏон
902,spazierengehen::V,تنزه,къэкӏухьэн
903,eilen::V,عجل,гузэжъон
904,sich beeilen::V,استعجل,гуӏэ́н
905,sausen::V,أسرع,псынкӏэ́у чъэн
906,rennen::V,عدا,чъэн
907,rennen::V,ركض,чъэн
908,springen::V,قفز,пкӏэн
909,klettern::V,تسلق,дэцохъоен
910,schaukeln::V,تأرجح,уешӏэн
911,kriechen::V,دب,цохъо́н
912,kriechen::V,زحف,цохъо́н
913,schwimmen::V,سبح,есы́н
914,tauchen::V,غطس,зычӏэгъэо́н
915,rudern::V,جذف,къошъо бэщкӏэ фын
916,fahren::V,ركب,кӏон
917,fahren::V,سافر,кӏон
918,fliegen::V,طار,быбы́н
919,gehen::V,سار,кӏон
920,gehen::V,ذهب,кӏон
921,weggehen::V,ذهب,ӏукӏын
922,weggehen::V,انصرف,ӏукӏын
923,abfahren::V,رحل,ежьэн
924,anhalten::V,توقف,къэуцу́н
925,hineingehen::V,دخل,ихьан
926,eintreten::V,دخل,чӏэхьан
927,kommen::V,أتى,къэкӏо́н
928,kommen::V,جاء,къэкӏо́н
929,ankommen::V,وصل,къэсы́н
930,zurückkommen::V,عاد,гъэзэжьын
931,zurückkommen::V,رجع,гъэзэжьын
932,bleiben::V,مكث,къэнэ́н
933,warten::V,انتظر,пэплъэ́н
934,erwarten::V,ترقب,ежэн
935,erwarten::V,انتظر,ежэн
936,suchen::V,بحث,лъыхъу́н
937,finden::V,وجد,къэгъоты́н
938,finden::V,وجد,къыхэгъэщы́н
939,versuchen::V,حاول,пылъы́н
940,vorbereiten::V,أعد,гъэхьазыры́н
941,vorbereiten::V,حضر,гъэхьазыры́н
942,lieben::V,أحب,шӏу плъэгъу́н
943,mögen::V,أحب,шӏу плъэгъу́н
944,lachen::V,ضحك,щхын
945,rühren::V,أثر,гур гъэузын
946,weinen::V,بكى,гъын
947,schimpfen::V,سب,хъонэн
948,schimpfen::V,شتم,хъонэн
949,sich ärgern::V,زعل,губжы́н
950,sich fürchten::V,هاب,щынэ́н
951,fürchten::V,خاف,щынэ́н
952,fürchten::V,خشي,щынэ́н
953,fliehen::V,هرب,
954,flüchten::V,فر,
955,sehen::V,رأى,льэгъу́н
956,anschauen::V,نظر,плъэн
957,anschauen::V,نظر,еплъы́н
958,ansehen::V,نظر,плъэн
959,hören::V,سمع,зэхэхын
960,zuhören::V,أصغى,дэӏо́н
961,probieren::V,ذاق,хэӏэн
962,riechen::V,شم,пэмэ́н
963,riechen::V,استنشق,пэмэ́н
964,fühlen::V,شعر,зэхэпшӏэн
965,scheinen::V,ظهر,уащыхъу́н
966,scheinen::V,ظهر,уашӏошӏы́н
967,zu sehen sein::V,ظهر,зэрэлъэгъу́н
968,vernehmen::V,سمع,зэхэхын
969,frieren::V,بردان,дыкъын
970,frieren::V,بردان,пӏыкӏэн
971,frieren::V,بردان,чъыӏэ́ лӏэн
972,tun::V,فعل,шӏын
973,können::V,قدر,лъэкӏы́н
974,können::V,استطاع,лъэкӏы́н
975,wollen::V,شاء,фэе́н
976,wollen::V,أراد,фэе́н
977,anfangen::V,بدأ,ублэн
978,beenden::V,أنهى,ухы́н
979,aufhören::V,توقف,щыгъэтын
980,aufhören::V,انقطع,щыгъэтын
981,gelingen::V,نجح,хъун
982,geraten::V,طلع,
983,öffnen::V,فتح,ӏухы́н
984,schließen::V,أغلق,игъэсэн
985,stellen::V,وضع,бгъэуцун
986,stellen::V,أقام,бгъэуцун
987,setzen::V,أجلس,гъэтӏысы́н
988,legen::V,وضع,хэлъхьа́н
989,berühren::V,مس,эӏэн
990,berühren::V,مس,нэсын
991,berühren::V,لمس,эӏэн
992,berühren::V,لمس,нэсын
993,verbinden::V,ربط,зэхэпхэ́н
994,verbinden::V,ربط,пхын
995,verbinden::V,وصل,зэхэпхэ́н
996,verbinden::V,وصل,пхын
997,bedecken::V,غطى,техъо́н
998,aufhängen::V,علق,пылъэ́н
999,anzünden::V,أوقد,хэгъэнэ́н
1000,aufheben::V,لقط,
1001,zurücklassen::V,ترك,къэгъэнэ́н
1002,verlieren::V,فقد,чӏэ́нэн
1003,verlieren::V,فقد,шӏокӏоды́н
1004,fallen lassen::V,أسقط,чӏэунэн
1005,fallen lassen::V,أسقط,пӏэпызын
1006,machen::V,فعل,шӏын
1007,herstellen::V,صنع,шӏы́н
1008,herstellen::V,أنتج,шӏы́н
1009,bauen::V,بنى,шӏы́н
1010,bauen::V,شيد,шӏы́н
1011,reparieren::V,صلح,дыжьы́н
1012,verbessern::V,صحح,нахьышӏу пшӏын
1013,verbessern::V,صحح,нахь дэгъу пшӏын
1014,ändern::V,غير,зэблэхъу́н
1015,graben::V,حفر,тӏын
1016,beugen::V,ثنى,
1017,beugen::V,أحنى,
1018,biegen::V,لوى,уфэн
1019,drehen::V,أدار,гъэчэрегъу́
1020,drehen::V,دور,гъэчэрегъу́
1021,wenden::V,قلب,пӏонтӏэн
1022,wenden::V,قلب,бгъэзэн
1023,wenden::V,قلب,уӏубын
1024,umdrehen::V,قلب,
1025,heben::V,رفع,ӏэты́н
1026,hochheben::V,رفع,ӏэты́н
1027,ergreifen::V,مسك,къэубыты́н
1028,halten::V,مسك,ӏыгъы́н
1029,drücken::V,ضغط,тэӏункӏэн
1030,schieben::V,حرك,уеӏункӏын
1031,schieben::V,حرك,уетӏыргун
1032,kratzen::V,خدش,цӏэнтхъун
1033,lecken::V,لعق,бзэи́н
1034,beißen::V,عض,ецэкъэ́н
1035,abreißen::V,قلع,къичын
1036,abreißen::V,قلع,пытхъын
1037,abschneiden::V,قطع,пыупкӏын
1038,abschneiden::V,قطع,гобзыкӏын
1039,binden::V,ربط,епхын
1040,stecken::V,دس,хэсэн
1041,brechen::V,كسر,зэпыпкӏын
1042,klopfen::V,طرق,теон
1043,hauen::V,ضرب,теон
1044,kleben::V,ألصق,щхэн
1045,reiben::V,حك,пӏотын
1046,streichen::V,نشر,щыфэн
1047,schleifen::V,سن,гъэчаны́н
1048,schleifen::V,سن,кӏэлыкӏы́н
1049,schneiden::V,قطع,бзын
1050,rütteln::V,رج,гъэсысын
1051,schütteln::V,هز,гъэсысын
1052,schwenken::V,لوح,ӏэ шӏын
1053,schütten::V,صب,икӏэ́н
1054,füllen::V,ملأ,из шӏын
1055,einwickeln::V,لف,кӏоцӏыщыхьа́н
1056,tragen::V,حمل,хьын
1057,schleppen::V,سحب,пхьын
1058,schleppen::V,سحب,плъэшъун
1059,ziehen::V,سحب,пкъудыин
1060,ziehen::V,سحب,пщэн
1061,ziehen::V,سحب,плъэшъун
1062,aufbewahren::V,حفظ,пӏыгъын
1063,aufbewahren::V,حفظ,уухъумэн
1064,werfen::V,رمى,дзын
1065,werfen::V,ألقى,дзын
1066,fangen::V,التقط,къэубыты́н
1067,packen::V,مسك,къэубыты́н
1068,verstecken::V,خبأ,бгъэбылъын
1069,teilen::V,قسم,гощы́н
1070,schicken::V,بعث,гъахьы́н
1071,schicken::V,أرسل,гъахьы́н
1072,bringen::V,جلب,къэхьы́н
1073,hinzufügen::V,أضاف,хэгъэхъо́н
1074,bekommen::V,حصل,
1075,erhalten::V,استلم,
1076,nehmen::V,أخذ,къытехы́н
1077,wählen::V,اختار,къыхэхы́н
1078,auswählen::V,انتقى,къыхэхы́н
1079,bewahren::V,حافظ,къэухъумэн
1080,behindern::V,عاق,пэрыохъу хъун
1081,verderben::V,أفسد,къутэн
1082,beschädigen::V,أضر,къутэн
1083,zerbrechen::V,كسر,къутэн
1084,zerreißen::V,مزق,зэӏэтхъы́н
1085,zerstören::V,دمر,къутэ́н
1086,verbrennen::V,حرق,гъэсты́н
1087,geben::V,أعطى,еты́н
1088,reichen::V,ناول,еты́н
1089,schenken::V,وهب,еты́н
1090,versprechen::V,وعد,гъэгугъэ́н
1091,wünschen::V,تمنى,шӏоигъо́н
1092,loben::V,مدح,щытхъун
1093,küssen::V,قبل,ебэу́н
1094,wiegen::V,هدهد,гъэхъыен
1095,zudecken::V,غطى,техъо́н
1096,wecken::V,أيقظ,къэгъэущы́н
1097,zeigen::V,أرى,гъэлъэгъо́н
1098,führen::V,دل,щэн
1099,lehren::V,علم,егъэджэ́н
1100,lehren::V,علم,егъэшӏэн
1101,unterrichten::V,علم,егъэджэ́н
1102,aufziehen::V,ربى,пӏун
1103,leiten::V,دل,гъэзекӏон
1104,leiten::V,أدار,гъэзекӏон
1105,antreiben::V,حث,къепфылӏэн
1106,lassen::V,حدا,еты́н
1107,einladen::V,دعا,къегъэблэгъэн
1108,vereinigen::V,وحد,зэгогъэхьан
1109,besuchen::V,زار,щыӏэ́н
1110,treffen::V,قابل,ӏукӏэ́н
1111,treffen::V,قابل,пэгъокӏы́н
1112,sich versammeln::V,اجتمع,зэхэхьан
1113,spielen::V,لعب,джэгу́н
1114,singen::V,غنى,орэ́д къэӏо́н
1115,tanzen::V,رقص,къэшъо́н
1116,sich trennen::V,افترق,зэгокӏыжьы́ных
1117,verlassen::V,ترك,бгынэн
1118,verlassen::V,ترك,хэкӏыжьын
1119,retten::V,نجى,къыхэпхыжьын
1120,retten::V,نجى,къэбгъэнэжьын
1121,retten::V,أنقذ,къыхэпхыжьын
1122,retten::V,أنقذ,къэбгъэнэжьын
1123,bewachen::V,حرس,къэгъэгъунэн
1124,schützen::V,حمى,ухъумэ́н
1125,verteidigen::V,دافع,къэухъумэн
1126,sich schlagen::V,تضارب,эзэон
1127,schießen::V,أطلق,он
1128,siegen::V,انتصر,текӏо́н
1129,ärgern::V,أزعل,бгъэгубжын
1130,schlagen::V,ضرب,ео́н
1131,treten::V,رفس,
1132,stechen::V,شك,хэӏун
1133,stoßen::V,دفع,тӏыро́н
1134,stoßen::V,دفع,уеӏункӏын
1135,stehlen::V,سرق,тыгъу́н
1136,stören::V,ضايق,бгъэгумэкӏын
1137,belästigen::V,أزعج,бгъэгумэкӏын
1138,verbergen::V,كتم,ушъэфын
1139,täuschen::V,خدع,гъэпцӏэ́н
1140,betrügen::V,غش,гъэпцӏэ́н
1141,töten::V,قتل,уикӏын
1142,wohnen::V,سكن,дэсын
1143,arbeiten::V,عمل,лэжьэ́н
1144,arbeiten::V,اشتغل,лэжьэ́н
1145,sammeln::V,جمع,угъои́н
1146,pflücken::V,جنى,къыпычы́н
1147,pflücken::V,قطف,къыпычы́н
1148,jagen::V,صاد,шэкӏон
1149,jagen::V,صاد,ешэкӏон
1150,fischen::V,اصطاد,пцэжъые уешэн
1151,fassen::V,قبض,къэубыты́н
1152,hüten::V,رعى,хэхъо́н
1153,treiben::V,ساق,пфын
1154,anbinden::V,ربط,епхын
1155,füttern::V,علف,гъэшхэ́н
1156,melken::V,حلب,щын
1157,hacken::V,فرم,упкӏэтэн
1158,gießen::V,سقى,тепкӏэн
1159,reifen::V,نضج,игъо хъун
1160,zubereiten::V,حضر,бгъэхьазырын
1161,kochen::V,طبخ,шӏы́н
1162,backen::V,خبز,гъэжъэ́н
1163,braten::V,قلى,гъэжъэ́н
1164,braten::V,حمر,гъэжъэ́н
1165,umrühren::V,قلب,зэхэгъэкӏухьан
1166,stricken::V,حاك,хъын
1167,nähen::V,خاط,дэн
1168,färben::V,صبغ,бгъэлэн
1169,färben::V,لون,бгъэлэн
1170,reinigen::V,نظف,укъэбзы́н
1171,waschen::V,غسل,бгыкӏын
1172,abwischen::V,مسح,лъэкӏы́н
1173,spülen::V,شطف,дэгъэчъыхьан
1174,fegen::V,كنس,пхъэнкӏы́н
1175,kehren::V,كنس,пхъэнкӏы́н
1176,baden::V,استحم,зыгъэпскӏын
1177,sich waschen::V,اغتسل,зытхьакӏы́н
1178,ausziehen::V,خلع,къытехы́н
1179,anziehen::V,لبس,щылъэ́н
1180,sich anziehen::V,اكتسى,зыфэпэн
1181,kämmen::V,مشط,жьын
1182,schmücken::V,زين,гъэдэхэ́н
1183,sagen::V,قال,къэӏон
1184,sprechen::V,تكلم,псэлъэ́н
1185,reden::V,تكلم,гущыӏэ́н
1186,sich unterhalten::V,تحادث,зэдэгущыӏэн
1187,fragen::V,سأل,упчӏэ́н
1188,bitten::V,رجا,лъэӏо́н
1189,erzählen::V,حكي,къэпӏотэ́н
1190,mitteilen::V,بلغ,макъэ егъэӏун
1191,nennen::V,سمى,цӏэ фэусы́н
1192,rufen::V,نادى,джэн
1193,prahlen::V,فشر,узыщытхъужьы́н
1194,prahlen::V,تفاخر,узыщытхъужьы́н
1195,übersetzen::V,ترجم,бгъэкӏотэн
1196,denken::V,فكر,егупшысэ́н
1197,glauben::V,اعتقد,уивыхъэ́ телъы́н
1198,bemerken::V,لاحظ,гу лъыптэ́н
1199,erkennen::V,عرف,зэхэпхын
1200,erkennen::V,عرف,зэбгъэшӏэн
1201,begreifen::V,فهم,гурыӏо́н
1202,begreifen::V,أدرك,гурыӏо́н
1203,verstehen::V,فهم,зэхэхын
1204,lernen::V,درس,еджэ́н
1205,wissen::V,علم,шӏэн
1206,sich erinnern an::V,تذكر,къэшӏэжьын
1207,vergessen::V,نسي,пщыгъупшэжьы́н
1208,messen::V,قاس,шын
1209,zählen::V,عد,плъытэ́н
1210,zählen::V,أحصى,плъытэ́н
1211,rechnen::V,حسب,плъытэ́н
1212,rechnen::V,حسب,угугъэ́н
1213,lesen::V,قرأ,еджэ́н
1214,malen::V,صور,шӏын
1215,zeichnen::V,رسم,шӏын
1216,schreiben::V,كتب,тхын
1217,besitzen::V,حاز,иӏэн
1218,besitzen::V,ملك,иӏэн
1219,kaufen::V,اشترى,щэфы́н
1220,verkaufen::V,باع,щэн
1221,bezahlen::V,دفع,птын
1222,bezahlen::V,دفع,лъыптын
1223,bezahlen::V,دفع,птыжьы́н
1224,zahlen::V,سدد,птын
1225,zahlen::V,سدد,лъыптын
1226,beherrschen::V,حكم,иунаеу иӏэн
1227,ertragen::V,أطاق,щэчы́н
1228,ertragen::V,تحمل,щэчы́н
