,Concept_ID,cv,hu
741,taub::A,хӑлхасӑр,süket
742,kräftig::A,хӑватлӑ,erős
743,stark::A,вирлӗ,erős
744,schwach::A,халсӑр,gyenge
745,schwach::A,халсӑр,erőtlen
746,fett::A,самӑр,hájas
747,fett::A,мӑнтӑр,hájas
748,schlank::A,йӑрӑс,karcsú
749,schlank::A,яштака,karcsú
750,hübsch::A,хитре,csinos
751,böse::A,усал,rossz
752,böse::A,усал,gonosz
753,dumm::A,ухмах,buta
754,dumm::A,ухмах,ostoba
755,faul::A,наян,lusta
756,faul::A,юлхав,lusta
757,faul::A,ӳркенчӗк,lusta
758,fleißig::A,хастар,szorgalmas
759,geizig::A,хытӑ,fukar
760,geizig::A,хытӑ,fösvény
761,klug::A,ӑслӑ,okos
762,klug::A,ӑслӑ,eszes
763,geschickt::A,ӑста,ügyes
764,lieb::A,савнӑ,drága
765,lieb::A,савнӑ,kedves
766,lustig::A,хаваслӑ,víg
767,lustig::A,хаваслӑ,vidám
768,sanft::A,ачаш,enyhe
769,hungrig::A,выҫӑ,éhes
770,krank::A,чирлӗ,beteg
771,nackt::A,ҫара,csupasz
772,nackt::A,ҫара,meztelen
773,traurig::A,салхуллӑ,bús
774,traurig::A,салхуллӑ,szomorú
775,lebendig::A,чӗрӗ,élő
776,gut::A,аван,jó
777,gut::A,лайӑх,jó
778,schlecht::A,япӑх,rossz
779,schlecht::A,начар,rossz
780,richtig::A,тӗрӗс,helyes
781,schlimm::A,йӗрӗнчӗк,rossz
782,wahr::A,чӑн,igaz
783,alt::A,кивӗ,ó
784,alt::A,кивӗ,régi
785,neu::A,ҫӗнӗ,új
786,ehemalig::A,пулнӑ,volt
787,ehemalig::A,пулнӑ,egykori
788,alt[Lebewesen]::A,ватӑ,öreg
789,jung::A,яш,fiatal
790,jung::A,ҫамрӑк,fiatal
791,arm::A,чухӑн,szegény
792,reich::A,пуян,gazdag
793,bekannt::A,пӗлӗш,ismert
794,bekannt::A,пӗлӗш,ismeretes
795,berühmt::A,чаплӑ,híres
796,fremd::A,ют,idegen
797,verschieden::A,расна,különböző
798,nah::A,ҫывӑх,közeli
799,nah::A,ҫывӑхри,közeli
800,fern::A,инҫе,távoli
801,fern::A,аякри,távoli
802,linker::A,сулахай,bal
803,rechter::A,сылтӑм,jobb
804,anderer::A,урӑх,más
805,anderer::A,урӑх,másik
806,erster::A,пӗрремӗш,első
807,zweiter::A,иккӗмӗш,második
808,dritter::A,виҫҫӗмӗш,harmadik
809,letzter::A,юлашки,utolsó
810,allein::ADV,пӗччен,egyedül
811,auf einmal::ADV,кӗмӗрккен,egyszerre
812,zusammen::ADV,пӗрле,együtt
813,zusammen::ADV,пӗрле,összesen
814,lange::ADV,вӑрах,sokáig
815,lange::ADV,вӑрах,hosszan
816,plötzlich::ADV,сасартӑк,hirtelen
817,plötzlich::ADV,сасартӑк,egyszerre
818,sofort::ADV,тӳрех,rögtön
819,sofort::ADV,тӳрех,tüstént
820,später::ADV,кайран,későn
821,jetzt::ADV,халь,most
822,jetzt::ADV,халӗ,most
823,heute::ADV,паян,ma
824,morgen::ADV,ыран,holnap
825,bald::ADV,халех,majd
826,bald::ADV,халех,nemsokára
827,bald::ADV,кӗҫех,majd
828,bald::ADV,кӗҫех,nemsokára
829,dann::ADV,унтан,akkor
830,gestern::ADV,ӗнер,tegnap
831,einst::ADV,пӗррехинче,hajdan
832,damals::ADV,ун чухне,akkor
833,damals::ADV,ун чухне,akkoriban
834,damals::ADV,апла пулсан,akkor
835,damals::ADV,апла пулсан,akkoriban
836,danach::ADV,унтан,azután
837,vorher::ADV,малтан,előbb
838,zuerst::ADV,пирвай,először
839,einmal::ADV,пӗррехинче,egyszer
840,manchmal::ADV,хӑш чухне,néha
841,manchmal::ADV,хӑш чухне,olykor
842,oft::ADV,тӑтӑш,sokszor
843,immer::ADV,ялан,mindig
844,niemals::ADV,нихӑҫан та,sohasem
845,hier::ADV,кунта,itt
846,hierhin::ADV,кунта,erre
847,von hier::ADV,кунтан,innen
848,dort::ADV,унта,ott
849,dort::ADV,ҫавӑнта,ott
850,dorthin::ADV,унта,oda
851,dorthin::ADV,ҫавӑнта,oda
852,geradeaus::ADV,тикӗс,egyenesen
853,vorwärts::ADV,малалла,előre
854,rückwärts::ADV,хыҫала,hátrafelé
855,zurück::ADV,каялла,hátra
856,zurück::ADV,каялла,vissza
857,unten::ADV,аялта,alul
858,hinab::ADV,аялта,le
859,hinab::ADV,аялта,lefelé
860,oben::ADV,ҫӳлте,fenn
861,oben::ADV,ҫӳлте,felül
862,hinauf::ADV,ҫӳле,fel
863,hinauf::ADV,ҫӳле,felfelé
864,überall::ADV,таҫта та,mindenütt
865,überall::ADV,пур ҫӗрте те,mindenütt
866,überall::ADV,кирек ӑҫта та,mindenütt
867,nicht::ADV,мар,nem
868,ein wenig::ADV,пӑртак,egy kicsit
869,kaum::ADV,аран,alig
870,sehr::ADV,питӗ,nagyon
871,so::ADV,апла,úgy
872,noch::ADV,татах,még
873,nur::ADV,ҫех,csak
874,nur::ADV,ҫех,csupán
875,schon::ADV,ӗнтӗ,már
876,wieder::ADV,каллех,ismét
877,wieder::ADV,каллех,megint
878,vergebens::ADV,харам,hiába
879,vor::PRP,умӗнче,előtt
880,hinter::PRP,кайра,mögött
881,unter::PRP,айне,alatt
882,unter::PRP,айӗпе,alatt
883,unter::PRP,айӗнче,alatt
884,unter::PRP,ҫитеспе,alatt
885,durch::PRP,витӗр,át
886,durch::PRP,витӗр,keresztül
887,neben::PRP,патӗнче,mellett
888,zwischen::PRP,хушшинче,között
889,wegen::PRP,пула,miatt
890,wegen::PRP,пула,végett
891,wegen::PRP,пирки,miatt
892,wegen::PRP,пирки,végett
893,dies::PRN,ку,ez
894,dies::PRN,ҫак,ez
895,das::PRN,ҫав,az
896,alles::PRN,пурте,minden
897,alles::PRN,йӑлт,minden
898,ich::PRN,эп,én
899,du::PRN,эс,te
900,er::PRN,вӑл,ő
901,wir::PRN,эпир,mi
902,ihr::PRN,эсир,ti
903,sie::PRN,вӗсем,ők
904,was::FPRN,мӗн,mi
905,was::FPRN,мӗскер,mi
906,was::FPRN,мӗн те пулин,mi
907,wer::FPRN,кам,ki
908,wo::FADV,ӑҫта,hol
909,wohin::FADV,ӑҫта,hova
910,wie::FADV,епле,hogy
911,wie::FADV,епле,hogyan
912,wie::FADV,мӗнле,hogy
913,wie::FADV,мӗнле,hogyan
914,warum::FADV,ма,miért
915,warum::FADV,мӗншӗн,miért
916,wieviel::FNUM,миҫе,hány
917,wieviel::FNUM,миҫе,mennyi
918,eins::NUM,пӗр,egy
919,eins::NUM,пӗрре,egy
920,zwei::NUM,ик,kettő
921,zwei::NUM,икӗ,kettő
922,zwei::NUM,иккӗ,kettő
923,drei::NUM,виҫ,három
924,drei::NUM,виҫӗ,három
925,drei::NUM,виҫҫӗ,három
926,vier::NUM,тӑват,négy
927,fünf::NUM,пилӗк,öt
928,fünf::NUM,пиллӗк,öt
929,sechs::NUM,улт,hat
930,sechs::NUM,ултӑ,hat
931,sechs::NUM,улттӑ,hat
932,sieben::NUM,ҫич,hét
933,sieben::NUM,ҫичӗ,hét
934,sieben::NUM,ҫиччӗ,hét
935,acht::NUM,сакӑр,nyolc
936,acht::NUM,саккӑр,nyolc
937,neun::NUM,тӑхӑр,kilenc
938,neun::NUM,тӑххӑр,kilenc
939,zehn::NUM,вунӑ,tíz
940,zehn::NUM,вуннӑ,tíz
941,elf::NUM,вун пӗр,tizenegy
942,zwölf::NUM,вун ик,tizenkettő
943,zwölf::NUM,вун икӗ,tizenkettő
944,zwölf::NUM,вун иккӗ,tizenkettő
945,zwanzig::NUM,ҫирӗм,húsz
946,dreißig::NUM,вӑтӑр,harminc
947,vierzig::NUM,хӗрӗх,negyven
948,fünfzig::NUM,аллӑ,ötven
949,sechzig::NUM,утмӑл,hatvan
950,siebzig::NUM,ҫитмӗл,hetven
951,achtzig::NUM,сакӑр вунӑ,nyolcvan
952,achtzig::NUM,сакӑр вуннӑ,nyolcvan
953,neunzig::NUM,тӑхӑр вун,kilencven
954,neunzig::NUM,тӑхӑр вунӑ,kilencven
955,neunzig::NUM,тӑхӑр вуннӑ,kilencven
956,hundert::NUM,ҫӗр,száz
957,tausend::NUM,пин,ezer
958,und::CNJ,та,és
959,und::CNJ,та,meg
960,oder::CNJ,е,vagy
961,stehen::V,тӑр,áll
962,sitzen::V,лар,ül
963,liegen::V,вырт,fekszik
964,hängen::V,усӑнса тӑр,függ
965,hängen::V,ҫакӑнса тӑр,függ
966,werden::V,пул,lesz
967,passieren::V,пул,történik
968,beginnen::V,пуҫлан,kezdődik
969,enden::V,пӗт,végződik
970,enden::V,пӗт,befejeződik
971,enden::V,вӗҫлен,végződik
972,enden::V,вӗҫлен,befejeződik
973,wechseln::V,улшӑн,változik
974,aufgehen[Sonne]::V,тух,kel
975,untergehen[Sonne]::V,анса лар,lemegy
976,scheinen[Sonne]::V,пӑх,süt
977,donnern::V,кӗмсӗртет,dörög
978,donnern::V,авӑт,dörög
979,wehen::V,варкӑш,fúj
980,strömen::V,тӑкӑн,áramlik
981,fließen::V,юх,folyik
982,sich drehen::V,ҫаврӑн,forog
983,schwanken::V,чӳхен,inog
984,schwanken::V,чӳхен,ingadozik
985,schwingen::V,суллан,leng
986,fallen::V,кип,esik
987,fallen::V,тӳр кип,esik
988,fallen::V,татӑлса ан,esik
989,brennen::V,ҫун,ég
990,rauchen::V,мӑкӑрлан,füstöl
991,rauchen::V,тӗтӗм кӑлар,füstöl
992,regnen::V,ҫумӑр ҫӑвать,esik
993,gefrieren::V,шӑн,megfagy
994,tauen::V,ирӗл,olvad
995,schmelzen::V,ирӗл,olvad
996,schmelzen::V,ирӗл,elolvad
997,trocknen::V,тип,szárad
998,sieden::V,вӗре,forr
999,faulen::V,ҫӗр,rothad
1000,verfaulen::V,ҫӗр,elrothad
1001,verfaulen::V,ҫӗр,megrothad
1002,reißen::V,ҫурӑл,szakad
1003,versinken::V,пут,süllyed
1004,versinken::V,пут,elsüllyed
1005,vergehen::V,ирт,múlik
1006,vergehen::V,ирт,elmúlik
1007,erscheinen::V,курӑн,feltűnik
1008,erscheinen::V,курӑн,megjelenik
1009,erscheinen::V,курӑнса кай,feltűnik
1010,erscheinen::V,курӑнса кай,megjelenik
1011,verschwinden::V,ҫухал,letűnik
1012,sinken::V,чак,süllyed
1013,abnehmen::V,чак,apad
1014,abnehmen::V,чак,csökken
1015,zunehmen::V,пысӑклан,növekszik
1016,zunehmen::V,пысӑклан,gyarapszik
1017,steigen::V,ҫӗклен,emelkedik
1018,wachsen::V,ӳс,nő
1019,wachsen::V,ӳс,terem
1020,wachsen::V,ӳс,növekszik
1021,glänzen::V,ҫиҫ,ragyog
1022,glänzen::V,ҫиҫ,fénylik
1023,funkeln::V,ялкӑш,csillog
1024,funkeln::V,ялкӑш,tündöklik
1025,funkeln::V,йӑлтӑртат,csillog
1026,funkeln::V,йӑлтӑртат,tündöklik
1027,lärmen::V,шавла,lármázik
1028,läuten::V,шӑнкӑравла,cseng
1029,klingeln::V,шӑнкӑравла,csenget
1030,klirren::V,калтлат,csörömpöl
1031,klirren::V,шӑнкӑлтат,csörömpöl
1032,brausen::V,ахӑр,zúg
1033,brausen::V,ахӑр,morajlik
1034,rauschen::V,вашӑлтат,zúg
1035,rauschen::V,чашӑлтат,zúg
1036,klingen::V,янӑра,hangzik
1037,bellen::V,вӗр,ugat
1038,heulen::V,ула,bőg
1039,heulen::V,ула,üvölt
1040,blasen::V,вӗр,fúj
1041,pfeifen::V,шӑхӑр,fütyül
1042,schreien::V,кӑшкӑр,kiált
1043,schreien::V,кӑшкӑр,kiabál
1044,stöhnen::V,йынӑш,nyög
1045,zittern::V,чӗтре,remeg
1046,zittern::V,чӗтре,reszket
1047,leben::V,пурӑн,él
1048,geboren werden::V,ҫурал,születik
1049,atmen::V,сывла,lélegzik
1050,trinken::V,ӗҫ,iszik
1051,essen::V,ҫи,eszik
1052,schlucken::V,ҫӑт,nyel
1053,müde werden::V,ӗшен,elfárad
1054,müde werden::V,ӗшен,kifárad
1055,einschlafen::V,ыйха пут,elalszik
1056,einschlafen::V,ҫывӑрса кай,elalszik
1057,schlafen::V,ҫывӑр,alszik
1058,aufwachen::V,вӑран,felébred
1059,aufstehen::V,тӑр,felkel
1060,sich erholen::V,кан,pihen
1061,krank werden::V,чирле,megbetegedik
1062,krank werden::V,чирле,belebetegszik
1063,krank sein::V,чирле,betegeskedik
1064,schmerzen::V,сур,fáj
1065,schmerzen::V,ырат,fáj
1066,husten::V,ӳсӗр,köhög
1067,genesen::V,сывал,meggyógyul
1068,genesen::V,тӳрлен,meggyógyul
1069,sterben::V,вил,hal
1070,umkommen::V,вил,elpusztul
1071,sich bewegen::V,куҫ,mozog
1072,sich rühren::V,хускал,mozdul
1073,sich erheben::V,тӑр,feláll
1074,sich erheben::V,тӑр,felemelkedik
1075,sich setzen::V,лар,ül
1076,sich setzen::V,лар,leül
1077,hinfallen::V,ӳк,bukik
1078,hinfallen::V,ӳк,elesik
1079,laufen::V,ут,jár
1080,schreiten::V,ут,lép
1081,spazierengehen::V,уҫӑлса ҫӳре,sétál
1082,spazierengehen::V,уткаласа ҫӳре,sétál
1083,eilen::V,васка,siet
1084,eilen::V,хыпалан,siet
1085,sich beeilen::V,васка,siet
1086,sich beeilen::V,хыпалан,siet
1087,sausen::V,ыткӑн,robog
1088,sausen::V,вӗҫтер,robog
1089,rennen::V,чуп,fut
1090,rennen::V,чуп,szalad
1091,springen::V,сик,ugrik
1092,klettern::V,улӑх,kúszik
1093,schaukeln::V,йӳрӗн,hintázik
1094,kriechen::V,шу,kúszik
1095,kriechen::V,упален,kúszik
1096,schwimmen::V,иш,úszik
1097,tauchen::V,чӑм,merül
1098,rudern::V,авӑс,evez
1099,fahren::V,пыр,jár
1100,fahren::V,пыр,megy
1101,fahren::V,пыр,utazik
1102,fliegen::V,вӗҫ,száll
1103,gehen::V,кай,megy
1104,weggehen::V,кай,elmegy
1105,abfahren::V,тапран,indul
1106,anhalten::V,чарӑн,megáll
1107,hineingehen::V,кӗр,bemegy
1108,eintreten::V,кӗр,belép
1109,kommen::V,кил,jön
1110,ankommen::V,ҫит,érkezik
1111,ankommen::V,ҫит,megérkezik
1112,zurückkommen::V,таврӑн,visszajön
1113,zurückkommen::V,каялла кил,visszajön
1114,bleiben::V,юл,marad
1115,bleiben::V,юл,megmarad
1116,warten::V,кӗт,vár
1117,warten::V,кӗт,várakozik
1118,erwarten::V,кӗт,vár
1119,erwarten::V,кӗт,megvár
1120,suchen::V,шыра,kutat
1121,finden::V,туп,talál
1122,versuchen::V,пикен,megpróbál
1123,versuchen::V,пикен,megkísérel
1124,vorbereiten::V,хатӗрле,előkészít
1125,lieben::V,юрат,szeret
1126,mögen::V,кӑмӑлла,szeret
1127,mögen::V,килӗштер,szeret
1128,lachen::V,кул,nevet
1129,lachen::V,ахӑлтат,nevet
1130,rühren::V,ҫулӑх,mozdít
1131,weinen::V,йӗр,sír
1132,weinen::V,макӑр,sír
1133,schimpfen::V,вӑрҫ,szid
1134,schimpfen::V,вӑрҫ,szitkozódik
1135,schimpfen::V,ятлаҫ,szid
1136,schimpfen::V,ятлаҫ,szitkozódik
1137,sich ärgern::V,ҫиллен,mérgelődik
1138,sich ärgern::V,ҫиллен,bosszankodik
1139,sich fürchten::V,шиклен,fél
1140,sich fürchten::V,шиклен,retteg
1141,fürchten::V,хӑра,fél
1142,fliehen::V,тар,menekül
1143,flüchten::V,чупса тар,elmenekül
1144,sehen::V,кур,néz
1145,anschauen::V,пӑхса ил,megnéz
1146,ansehen::V,пӑх,néz
1147,ansehen::V,пӑх,ránéz
1148,ansehen::V,пӑх,megnéz
1149,hören::V,илт,hall
1150,zuhören::V,итле,hallgat
1151,zuhören::V,итле,meghallgat
1152,zuhören::V,тӑнла,hallgat
1153,zuhören::V,тӑнла,meghallgat
1154,probieren::V,астив,kóstol
1155,probieren::V,астив,megkóstol
1156,riechen::V,шӑршла,szagol
1157,fühlen::V,туй,érez
1158,fühlen::V,сис,érez
1159,scheinen::V,туйӑн,tűnik
1160,scheinen::V,туйӑн,látszik
1161,zu sehen sein::V,курӑн,mutatkozik
1162,vernehmen::V,пӑл,hall
1163,frieren::V,йӳтен,fázik
1164,tun::V,ту,csinál
1165,tun::V,ту,cselekszik
1166,können::V,пултар,tud
1167,wollen::V,те,akar
1168,anfangen::V,пуҫла,kezd
1169,beenden::V,пӗтер,befejez
1170,aufhören::V,пӑрах,megszűnik
1171,gelingen::V,ӑн,sikerül
1172,geraten::V,пул,kerül
1173,geraten::V,пул,jut
1174,öffnen::V,уҫ,nyit
1175,öffnen::V,уҫ,kinyit
1176,schließen::V,хуп,csuk
1177,schließen::V,хуп,becsuk
1178,stellen::V,ларт,állít
1179,stellen::V,ларт,helyez
1180,stellen::V,тӑрат,állít
1181,stellen::V,тӑрат,helyez
1182,setzen::V,ларт,ültet
1183,setzen::V,ларт,helyez
1184,legen::V,хур,tesz
1185,legen::V,хур,fektet
1186,berühren::V,перӗн,érint
1187,verbinden::V,сып,beköt
1188,verbinden::V,сып,összeköt
1189,bedecken::V,вит,betakar
1190,bedecken::V,вит,beborít
1191,aufhängen::V,ҫак,felakaszt
1192,anzünden::V,ҫут,gyújt
1193,anzünden::V,ҫут,meggyújt
1194,aufheben::V,ҫӗкле,felemel
1195,zurücklassen::V,манса хӑвар,hátrahagy
1196,verlieren::V,ҫӗтер,veszít
1197,verlieren::V,ҫӗтер,elveszít
1198,fallen lassen::V,ӳкер,elejt
1199,machen::V,ту,tesz
1200,machen::V,ту,csinál
1201,herstellen::V,ӑстала,gyárt
1202,herstellen::V,ӑстала,előállít
1203,bauen::V,ту,épít
1204,reparieren::V,юса,javít
1205,reparieren::V,юса,kijavít
1206,reparieren::V,юса,megjavít
1207,verbessern::V,лайӑхлат,megjavít
1208,ändern::V,улӑштар,változtat
1209,ändern::V,улӑштар,megváltoztat
1210,graben::V,чав,ás
1211,graben::V,чакала,ás
1212,beugen::V,кукӑрт,meghajt
1213,biegen::V,ав,hajlít
1214,biegen::V,кукӑрт,hajlít
1215,drehen::V,ҫавӑр,forgat
1216,wenden::V,ӳпӗнтер,fordít
1217,wenden::V,ӳпӗнтер,megfordít
1218,umdrehen::V,ҫавӑр,megfordít
1219,umdrehen::V,ҫавӑр,megforgat
1220,heben::V,хӑпарт,emel
1221,hochheben::V,йӑт,felemel
1222,ergreifen::V,тыт,megfog
1223,halten::V,тыт,tart
1224,drücken::V,пус,nyom
1225,drücken::V,пус,megnyom
1226,schieben::V,тӗк,tol
1227,schieben::V,тӗрт,tol
1228,kratzen::V,хыр,vakar
1229,lecken::V,ҫула,nyal
1230,beißen::V,ҫырт,harap
1231,beißen::V,хып,harap
1232,abreißen::V,тат,letép
1233,abschneiden::V,кас,levág
1234,binden::V,ҫых,köt
1235,binden::V,ҫых,kötöz
1236,stecken::V,чик,dug
1237,brechen::V,хуҫ,tör
1238,brechen::V,хуҫ,eltör
1239,klopfen::V,такка,kopogtat
1240,hauen::V,шакка,vág
1241,hauen::V,шакка,levág
1242,kleben::V,ҫыпӑҫтар,tapaszt
1243,reiben::V,сӑтӑр,dörzsöl
1244,reiben::V,сӑтӑр,súrol
1245,streichen::V,сӗр,simít
1246,schleifen::V,хӑйра,fen
1247,schleifen::V,хӑйра,csiszol
1248,schleifen::V,хӑйра,köszörül
1249,schneiden::V,кас,vág
1250,schneiden::V,кас,szel
1251,schneiden::V,кас,metsz
1252,rütteln::V,лӑка,ráz
1253,rütteln::V,силлентер,ráz
1254,schütteln::V,лӑка,ráz
1255,schütteln::V,лӑка,megráz
1256,schütteln::V,силлентер,ráz
1257,schütteln::V,силлентер,megráz
1258,schwenken::V,сулла,lóbál
1259,schwenken::V,сулла,lobogtat
1260,schütten::V,тултар,önt
1261,füllen::V,тултар,tölt
1262,füllen::V,тултар,megtölt
1263,einwickeln::V,чӗрке,becsavar
1264,tragen::V,ҫӗкле,hord
1265,schleppen::V,сӗтӗр,vonszol
1266,ziehen::V,тӑс,húz
1267,aufbewahren::V,усра,megőriz
1268,werfen::V,пӑрах,dob
1269,werfen::V,пӑрах,hajít
1270,fangen::V,тыт,fog
1271,packen::V,тыт,megragad
1272,verstecken::V,пытарса хур,eldug
1273,verstecken::V,пытарса хур,elrejt
1274,teilen::V,уйӑр,oszt
1275,teilen::V,уйӑр,megoszt
1276,teilen::V,пайла,oszt
1277,teilen::V,пайла,megoszt
1278,schicken::V,яр,küld
1279,bringen::V,кӳр,hoz
1280,bringen::V,кӳр,visz
1281,hinzufügen::V,хуш,hozzáad
1282,bekommen::V,ил,kap
1283,bekommen::V,ил,megkap
1284,bekommen::V,туян,kap
1285,bekommen::V,туян,megkap
1286,erhalten::V,ил,kap
1287,erhalten::V,ил,megkap
1288,erhalten::V,туян,kap
1289,erhalten::V,туян,megkap
1290,nehmen::V,ил,vesz
1291,wählen::V,суйла,választ
1292,auswählen::V,суйла,kiválaszt
1293,bewahren::V,упра,megtart
1294,behindern::V,кансӗрле,akadályoz
1295,behindern::V,кансӗрле,gátol
1296,behindern::V,чӑрмантар,akadályoz
1297,behindern::V,чӑрмантар,gátol
1298,verderben::V,пӑс,elront
1299,beschädigen::V,пӑс,rongál
1300,zerbrechen::V,ват,eltör
1301,zerbrechen::V,ват,széttör
1302,zerbrechen::V,ват,kettétör
1303,zerbrechen::V,ҫӗмӗр,eltör
1304,zerbrechen::V,ҫӗмӗр,széttör
1305,zerbrechen::V,ҫӗмӗр,kettétör
1306,zerreißen::V,ҫур,eltép
1307,zerreißen::V,ҫур,széttép
1308,zerstören::V,иш,elpusztít
1309,verbrennen::V,ҫунтар,éget
1310,verbrennen::V,ҫунтар,eléget
1311,geben::V,пар,ad
1312,reichen::V,пар,nyújt
1313,schenken::V,парнеле,ajándékoz
1314,versprechen::V,тума пул,ígér
1315,versprechen::V,сӑмах пар,ígér
1316,wünschen::V,сун,kíván
1317,loben::V,ырла,dicsér
1318,küssen::V,чуп ту,csókol
1319,wiegen::V,сиктер,ringat
1320,wiegen::V,силле,ringat
1321,zudecken::V,вит,betakar
1322,wecken::V,вӑрат,kelt
1323,wecken::V,вӑрат,ébreszt
1324,zeigen::V,кӑтарт,mutat
1325,führen::V,илсе пыр,visz
1326,führen::V,илсе пыр,vezet
1327,führen::V,ҫавӑтса пыр,visz
1328,führen::V,ҫавӑтса пыр,vezet
1329,lehren::V,вёрент,tanít
1330,unterrichten::V,вёрент,tanít
1331,aufziehen::V,вӗрент,felnevel
1332,leiten::V,тытса пыр,vezet
1333,leiten::V,тытса пыр,vezérel
1334,antreiben::V,васкат,hajt
1335,lassen::V,пусахла,-tat
1336,lassen::V,пусахла,-at
1337,lassen::V,хуш,-tat
1338,lassen::V,хуш,-at
1339,einladen::V,чӗн,meghív
1340,vereinigen::V,пӗрлештер,egyesít
1341,besuchen::V,ҫит,látogat
1342,besuchen::V,кӗрсе кур,látogat
1343,treffen::V,тӗл пул,talál
1344,sich versammeln::V,пуҫтарӑн,gyülekezik
1345,sich versammeln::V,пуҫтарӑн,összegyűlik
1346,spielen::V,выля,játszik
1347,singen::V,юрла,énekel
1348,tanzen::V,ташла,táncol
1349,sich trennen::V,уйрӑл,elválik
1350,verlassen::V,хӑвар,elhagy
1351,retten::V,ҫӑл,ment
1352,bewachen::V,хуралла,őriz
1353,schützen::V,сыхла,óv
1354,schützen::V,сыхла,véd
1355,verteidigen::V,хӳтӗле,véd
1356,sich schlagen::V,ҫапӑҫ,verekszik
1357,schießen::V,пер,lő
1358,siegen::V,ҫӗн,győz
1359,siegen::V,ҫӗнтер,győz
1360,ärgern::V,тарӑхтар,bosszant
1361,ärgern::V,ҫиллентер,bosszant
1362,schlagen::V,ҫап,üt
1363,schlagen::V,ҫап,ver
1364,treten::V,тап,rúg
1365,stechen::V,чик,döf
1366,stechen::V,чик,szúr
1367,stoßen::V,чыш,lök
1368,stehlen::V,вӑрла,lop
1369,stören::V,кансӗрле,zavar
1370,belästigen::V,аптӑрат,zaklat
1371,belästigen::V,хупла,zaklat
1372,verbergen::V,пытар,rejt
1373,verbergen::V,пытар,elrejt
1374,täuschen::V,суй,megtéveszt
1375,betrügen::V,ултала,csal
1376,töten::V,вӗлер,öl
1377,wohnen::V,чуна пар,lakik
1378,wohnen::V,парӑнса тӑр,lakik
1379,arbeiten::V,ӗҫле,dolgozik
1380,sammeln::V,пух,szed
1381,sammeln::V,пух,gyűjt
1382,pflücken::V,тат,szed
1383,jagen::V,сунара ҫӳре,vadászik
1384,fischen::V,пулӑ тыт,halászik
1385,fassen::V,тыт,fog
1386,hüten::V,кӗт,őriz
1387,hüten::V,кӗт,legeltet
1388,treiben::V,хӑвала,hajt
1389,anbinden::V,кӑкар,köt
1390,füttern::V,ҫитер,etet
1391,melken::V,су,fej
1392,hacken::V,вакла,vág
1393,gießen::V,шӑвар,öntöz
1394,reifen::V,пиҫ,érik
1395,zubereiten::V,пӗҫер,elkészít
1396,kochen::V,пӗҫер,főz
1397,backen::V,пӗҫер,süt
1398,braten::V,ӑшала,süt
1399,umrühren::V,хутӑштар,megkever
1400,stricken::V,ҫых,köt
1401,nähen::V,ҫӗле,varr
1402,färben::V,пӗвет,fest
1403,reinigen::V,тасат,tisztít
1404,waschen::V,ҫу,mos
1405,abwischen::V,шӑл,letöröl
1406,spülen::V,чӳхе,mosogat
1407,fegen::V,шӑл,söpör
1408,kehren::V,шӑл,söpör
1409,baden::V,шыва кӗр,fürdik
1410,sich waschen::V,ҫӑвӑн,mosdik
1411,sich waschen::V,ҫӑвӑн,mosakszik
1412,ausziehen::V,салан,levesz
1413,anziehen::V,тӑхӑн,felölt
1414,anziehen::V,тӑхӑн,felvesz
1415,sich anziehen::V,тӑхӑн,öltözik
1416,sich anziehen::V,тӑхӑн,felöltözik
1417,kämmen::V,тура,fésül
1418,schmücken::V,илемлет,díszít
1419,sagen::V,те,mond
1420,sprechen::V,кала,beszél
1421,reden::V,сӑмахла,beszél
1422,reden::V,калаҫ,beszél
1423,sich unterhalten::V,пупле,beszélget
1424,fragen::V,ыйт,kérdez
1425,bitten::V,ыйт,kér
1426,erzählen::V,каласа пар,mesél
1427,erzählen::V,каласа пар,elbeszél
1428,mitteilen::V,пӗлтер,közöl
1429,mitteilen::V,хыпарла,közöl
1430,nennen::V,те,hív
1431,nennen::V,те,nevez
1432,nennen::V,чӗн,hív
1433,nennen::V,чӗн,nevez
1434,rufen::V,чӗн,hív
1435,prahlen::V,мухтан,dicsekszik
1436,prahlen::V,вӗҫкӗнлен,dicsekszik
1437,übersetzen::V,куҫар,fordít
1438,denken::V,шухӑшла,gondol
1439,glauben::V,ӗнен,hisz
1440,bemerken::V,асӑрха,észrevesz
1441,erkennen::V,палла,ráismer
1442,erkennen::V,палла,felismer
1443,begreifen::V,ӑнлан,felfog
1444,verstehen::V,пӗл,ért
1445,verstehen::V,пӗл,megért
1446,lernen::V,вӗрен,tanul
1447,lernen::V,вӗрен,megtanul
1448,wissen::V,пӗл,tud
1449,wissen::V,ӑнкар,tud
1450,sich erinnern an::V,аса ил,emlékszik
1451,vergessen::V,ман,felejt
1452,vergessen::V,ман,elfelejt
1453,vergessen::V,манса кай,felejt
1454,vergessen::V,манса кай,elfelejt
1455,messen::V,виҫ,mér
1456,messen::V,виҫ,megmér
1457,zählen::V,шутла,számol
1458,zählen::V,шутла,megszámol
1459,rechnen::V,шутла,számít
1460,lesen::V,вула,olvas
1461,malen::V,ӳкер,fest
1462,zeichnen::V,ӳкер,rajzol
1463,schreiben::V,ҫыр,ír
1464,besitzen::V,тыт,birtokol
1465,kaufen::V,ил,vesz
1466,kaufen::V,ил,megvesz
