,Concept_ID,la,ga
825,einmal::ADV,semel,uair amháin
826,manchmal::ADV,interdum,uaireanta
827,oft::ADV,saepe,minic
828,immer::ADV,semper,i gcónaí
829,niemals::ADV,numquam,riamh
830,hier::ADV,hic,anseo
831,hierhin::ADV,huc,anseo
832,von hier::ADV,hinc,an áit seo
833,dort::ADV,ibi,ann
834,dort::ADV,ibi,ansin
835,dorthin::ADV,eo,ann
836,dorthin::ADV,eo,ansin
837,geradeaus::ADV,recte,ar aghaidh
838,vorwärts::ADV,porro,
839,rückwärts::ADV,retro,siar
840,zurück::ADV,retro,ar ais
841,unten::ADV,infra,thíos
842,hinab::ADV,pessum,síos
843,oben::ADV,supra,thuas
844,hinauf::ADV,sursum,suas
845,überall::ADV,ubique,i ngach áit
846,überall::ADV,ubique,ar fud na háite
847,nicht::ADV,non,ní
848,nicht::ADV,non,cha
849,ein wenig::ADV,paulum,beagán
850,kaum::ADV,vix,ar éigean
851,kaum::ADV,aegre,ar éigean
852,sehr::ADV,valde,an-
853,sehr::ADV,magnopere,an-
854,so::ADV,ita,chomh
855,so::ADV,ita,mar sin
856,noch::ADV,etiam,fós
857,noch::ADV,etiam,go fóill
858,nur::ADV,solum,amháin
859,nur::ADV,solum,níl ach
860,nur::ADV,tantum,amháin
861,nur::ADV,tantum,níl ach
862,schon::ADV,iam,cheana
863,schon::ADV,iam,cheana féin
864,wieder::ADV,rursus,arís
865,wieder::ADV,rursus,athuair
866,vergebens::ADV,frustra,amú
867,vergebens::ADV,frustra,in aisce
868,vor::PRP,ante,ar thosach
869,hinter::PRP,post,laistiar de
870,hinter::PRP,post,taobh thiar de
871,unter::PRP,sub,faoi
872,durch::PRP,per,trí
873,neben::PRP,iuxta,taobh le
874,neben::PRP,iuxta,in aice le
875,zwischen::PRP,inter,idir
876,wegen::PRP,propter,de bharr
877,wegen::PRP,propter,mar gheall ar
878,dies::PRN,hoc,seo
879,das::PRN,id,sin
880,alles::PRN,omnia,gach rud
881,ich::PRN,ego,mé
882,ich::PRN,ego,mise
883,du::PRN,tu,tú
884,du::PRN,tu,tusa
885,er::PRN,is,sé
886,er::PRN,is,seisean
887,er::PRN,ille,sé
888,er::PRN,ille,seisean
889,wir::PRN,nos,sinn
890,ihr::PRN,vos,sibh
891,ihr::PRN,vos,sibhse
892,sie::PRN,ii,siad
893,sie::PRN,ii,siadsan
894,sie::PRN,illi,siad
895,sie::PRN,illi,siadsan
896,was::FPRN,quid,cad
897,was::FPRN,quid,céard
898,wer::FPRN,quis,cé
899,wo::FADV,ubi,cá
900,wo::FADV,ubi,cén áit
901,wohin::FADV,quo,cá
902,wohin::FADV,quo,cén áit
903,wie::FADV,quomodo,conas
904,wie::FADV,quomodo,cén chaoi
905,warum::FADV,cur,cén fáth
906,warum::FADV,cur,cad chuige
907,wieviel::FNUM,quantum,cá mhéad
908,eins::NUM,unus,aon
909,zwei::NUM,duo,dhá
910,drei::NUM,tres,trí
911,vier::NUM,quattuor,ceathair
912,fünf::NUM,quinque,cúig
913,sechs::NUM,sex,sé
914,sieben::NUM,septem,seacht
915,acht::NUM,octo,ocht
916,neun::NUM,novem,naoi
917,zehn::NUM,decem,deich
918,elf::NUM,undecim,aon déag
919,zwölf::NUM,duodecim,dó dhéag
920,zwanzig::NUM,viginti,fiche
921,dreißig::NUM,triginta,tríocha
922,vierzig::NUM,quadraginta,daichead
923,vierzig::NUM,quadraginta,ceathracha
924,fünfzig::NUM,quinquaginta,caoga
925,sechzig::NUM,sexaginta,seasca
926,siebzig::NUM,septuaginta,seachtó
927,achtzig::NUM,octoginta,ochtó
928,neunzig::NUM,nonaginta,nócha
929,hundert::NUM,centum,céad
930,tausend::NUM,mille,míle
931,und::CNJ,et,agus
932,und::CNJ,-que,agus
933,oder::CNJ,vel,nó
934,stehen::V,stare,seas
935,sitzen::V,sedere,suigh
936,liegen::V,iacere,luigh
937,hängen::V,pendere,tá crochta
938,werden::V,fieri,éirigh
939,passieren::V,accidere,tarlaigh
940,beginnen::V,incipere,tosaigh
941,enden::V,finem habere,críochnaigh
942,wechseln::V,mutari,athraigh
943,aufgehen[Sonne]::V,oriri,éirigh
944,untergehen[Sonne]::V,occidere,fuin
945,untergehen[Sonne]::V,occidere,téigh faoi
946,scheinen[Sonne]::V,lucere,taitin
947,scheinen[Sonne]::V,lucere,soilsigh
948,donnern::V,tonare,tá toirneach ann
949,wehen::V,flare,séid
950,strömen::V,fluere,sil
951,fließen::V,manare,rith
952,fließen::V,manare,snigh
953,sich drehen::V,torqueri,cas
954,sich drehen::V,torqueri,imrothlaigh
955,schwanken::V,vacillare,luasc
956,schwingen::V,vibrare,luasc
957,fallen::V,cadere,tit
958,brennen::V,ardere,dóigh
959,rauchen::V,fumare,plúch toite
960,regnen::V,pluere,báistigh
961,regnen::V,pluere,tá ag cur báistí
962,gefrieren::V,congelari,sioc
963,gefrieren::V,congelari,reoigh
964,tauen::V,rorare,leáigh
965,tauen::V,rorare,coscair
966,schmelzen::V,liquescere,leáigh
967,trocknen::V,arescere,triomaigh
968,sieden::V,fervere,fiuch
969,sieden::V,fervere,beirigh
970,faulen::V,putescere,lobh
971,faulen::V,putescere,dreoigh
972,verfaulen::V,putescere,lobh
973,verfaulen::V,putescere,feoigh
974,reißen::V,scindi,bris
975,versinken::V,mergi,téigh síos
976,vergehen::V,praeterire,téigh thart
977,erscheinen::V,apparere,tar
978,verschwinden::V,discedere,imigh
979,sinken::V,labi,tit
980,sinken::V,labi,ísligh
981,abnehmen::V,deminui,maolaigh
982,abnehmen::V,deminui,laghdaigh
983,zunehmen::V,augeri,méadaigh
984,steigen::V,augescere,éirigh
985,wachsen::V,crescere,fás
986,glänzen::V,splendere,lonraigh
987,funkeln::V,micare,drithligh
988,lärmen::V,strepere,tóg callán
989,läuten::V,sonare,buail
990,klingeln::V,tinnire,buail
991,klirren::V,crepare,cling
992,brausen::V,saevire,búir
993,rauschen::V,crepare,tá ag siosarnach
994,klingen::V,sonare,tá glór ag
995,bellen::V,latrare,amhastraigh
996,heulen::V,ululare,glam
997,blasen::V,flare,séid
998,pfeifen::V,sibilare,lig fead
999,schreien::V,clamare,béic
1000,schreien::V,clamare,glaoigh
1001,stöhnen::V,gemere,lig cnead
1002,zittern::V,tremere,crith
1003,zittern::V,tremere,creathnaigh
1004,zittern::V,trepidare,crith
1005,zittern::V,trepidare,creathnaigh
1006,leben::V,vivere,mair
1007,geboren werden::V,nasci,rugadh
1008,atmen::V,spirare,análaigh
1009,trinken::V,bibere,ól
1010,essen::V,edere,ith
1011,schlucken::V,devorare,slog
1012,müde werden::V,fatigari,tuirsigh
1013,einschlafen::V,obdormiscere,tit ina chodladh
1014,schlafen::V,dormire,codail
1015,aufwachen::V,expergisci,múscail
1016,aufstehen::V,exsurgere,éirigh
1017,sich erholen::V,se reficere,lig scíth
1018,krank werden::V,aegrescere,éirigh tinn
1019,krank sein::V,aegrotare,tá tinn
1020,schmerzen::V,dolere,tá pian i
1021,husten::V,tussire,déan casacht
1022,genesen::V,convalescere,téarnaigh
1023,sterben::V,mori,éag
1024,sterben::V,mori,faigh bás
1025,umkommen::V,perire,caill
1026,sich bewegen::V,se movere,bog
1027,sich bewegen::V,se movere,gluais
1028,sich rühren::V,micare,corraigh
1029,sich erheben::V,surgere,seas suas
1030,sich setzen::V,considere,suigh
1031,hinfallen::V,cadere,tit
1032,laufen::V,vadere,siúil
1033,schreiten::V,gradi,siúil
1034,spazierengehen::V,ambulare,téigh ag spaisteoireacht
1035,eilen::V,properare,deifrigh
1036,eilen::V,properare,brostaigh
1037,sich beeilen::V,festinare,deifrigh
1038,sich beeilen::V,festinare,déan deifir
1039,sausen::V,currere,luathaigh
1040,rennen::V,currere,rith
1041,springen::V,salire,léim
1042,klettern::V,niti,dreap
1043,schaukeln::V,oscillare,téigh ar an maide corrach
1044,kriechen::V,repere,snámh
1045,kriechen::V,serpere,snámh
1046,schwimmen::V,nare,snámh
1047,schwimmen::V,natare,snámh
1048,tauchen::V,mergere,tum
1049,rudern::V,remigare,iomair
1050,rudern::V,remigare,rámhaigh
1051,fahren::V,vehi,tiomáin
1052,fliegen::V,volare,eitil
1053,gehen::V,ire,téigh
1054,gehen::V,vadere,téigh
1055,weggehen::V,abire,imigh
1056,weggehen::V,discedere,imigh
1057,abfahren::V,proficisci,imigh
1058,anhalten::V,consistere,stad
1059,hineingehen::V,inire,téigh isteach
1060,hineingehen::V,ingredi,téigh isteach
1061,eintreten::V,intrare,téigh isteach
1062,kommen::V,venire,tar
1063,ankommen::V,advenire,tar
1064,zurückkommen::V,revenire,fill
1065,bleiben::V,manere,fan
1066,warten::V,opperiri,fan
1067,erwarten::V,opperiri,tá ag súil le
1068,erwarten::V,opperiri,tá ag dréim le
1069,erwarten::V,expectare,tá ag súil le
1070,erwarten::V,expectare,tá ag dréim le
1071,suchen::V,quaerere,lorg
1072,finden::V,reperire,faigh
1073,finden::V,reperire,aimsigh
1074,versuchen::V,conari,triail
1075,versuchen::V,temptare,triail
1076,vorbereiten::V,parare,réitigh
1077,lieben::V,amare,gráigh
1078,mögen::V,amare,taitin le
1079,mögen::V,amare,is maith le
1080,lachen::V,ridere,gáir
1081,rühren::V,commovere,téigh i bhfeidhm ar
1082,weinen::V,flere,goil
1083,weinen::V,flere,caoin
1084,schimpfen::V,increpare,tá ag clamhsán
1085,sich ärgern::V,indignari,tá corraithe
1086,sich fürchten::V,vereri,tá eagla ar
1087,fürchten::V,timere,tá eagla ar
1088,fliehen::V,fugere,teith
1089,flüchten::V,effugere,éalaigh
1090,sehen::V,videre,feic
1091,anschauen::V,aspectare,dearc
1092,anschauen::V,aspectare,féach ar
1093,ansehen::V,spectare,breathnaigh
1094,hören::V,audire,cluin
1095,zuhören::V,auscultare,éist
1096,probieren::V,gustare,bliais
1097,riechen::V,olfacere,bolaigh
1098,fühlen::V,sentire,braith
1099,fühlen::V,sentire,mothaigh
1100,scheinen::V,videri,tá an chuma ar
1101,zu sehen sein::V,conspici,tá le feiceáil
1102,vernehmen::V,comperire,clois
1103,frieren::V,algere,tá fuar
1104,tun::V,facere,déan
1105,können::V,posse,féad
1106,können::V,posse,is féidir le
1107,wollen::V,velle,tá ag iarraidh
1108,anfangen::V,incipere,tosaigh
1109,anfangen::V,incipere,cuir tús le
1110,beenden::V,finire,críochnaigh
1111,beenden::V,finire,cuir deireadh le
1112,aufhören::V,desistere,stad
1113,gelingen::V,contingere,éirigh le
1114,geraten::V,evenire,tá deireadh ar
1115,öffnen::V,aperire,oscail
1116,schließen::V,claudere,dún
1117,schließen::V,claudere,iaigh
1118,stellen::V,sistere,cuir
1119,setzen::V,ponere,cuir
1120,setzen::V,ponere,socraigh
1121,legen::V,ponere,cuir
1122,berühren::V,tangere,teagmhaigh le
1123,verbinden::V,iungere,ceangail
1124,bedecken::V,tegere,clúdaigh
1125,bedecken::V,tegere,cumhdaigh
1126,bedecken::V,operire,clúdaigh
1127,bedecken::V,operire,cumhdaigh
1128,aufhängen::V,suspendere,croch
1129,anzünden::V,accendere,las
1130,anzünden::V,accendere,adhain
1131,anzünden::V,inflammare,las
1132,anzünden::V,inflammare,adhain
1133,aufheben::V,tollere,tóg
1134,aufheben::V,tollere,ardaigh
1135,zurücklassen::V,relinquere,fág
1136,verlieren::V,perdere,caill
1137,verlieren::V,amittere,caill
1138,fallen lassen::V,dimittere,lig uait
1139,fallen lassen::V,dimittere,caith uait
1140,machen::V,facere,déan
1141,machen::V,facere,réitigh
1142,herstellen::V,fabricare,táirg
1143,bauen::V,construere,tóg
1144,reparieren::V,reparare,deisigh
1145,verbessern::V,emendare,feabhsaigh
1146,ändern::V,mutare,athraigh
1147,graben::V,fodere,tochail
1148,beugen::V,flectere,crom
1149,biegen::V,curvare,lúb
1150,drehen::V,torquere,cas
1151,wenden::V,vertere,tiontaigh
1152,umdrehen::V,convertere,iompaigh
1153,umdrehen::V,convertere,tiontaigh
1154,heben::V,tollere,ardaigh
1155,hochheben::V,levare,tóg
1156,ergreifen::V,capessere,beir ar
1157,halten::V,tenere,coimeád
1158,halten::V,tenere,coinnigh
1159,drücken::V,premere,brúigh
1160,schieben::V,promovere,brúigh
1161,kratzen::V,radere,scríob
1162,lecken::V,lambere,ligh
1163,lecken::V,lambere,leadhb
1164,beißen::V,mordere,bain greim as
1165,abreißen::V,avellere,stróic
1166,abreißen::V,avellere,tarraing
1167,abschneiden::V,desecare,scoith
1168,binden::V,ligare,ceangail
1169,stecken::V,inserere,sáigh
1170,brechen::V,rumpere,bris
1171,klopfen::V,pultare,cnag
1172,hauen::V,ferire,buail
1173,kleben::V,agglutinare,gliúáil
1174,reiben::V,terere,cuimil
1175,streichen::V,oblinere,leath
1176,schleifen::V,acuere,líomh
1177,schneiden::V,secare,gearr
1178,rütteln::V,quassare,croith
1179,schütteln::V,quatere,croith
1180,schwenken::V,ventilare,luasc
1181,schütten::V,fundere,doirt
1182,füllen::V,complere,líon
1183,einwickeln::V,involvere,cuach
1184,einwickeln::V,involvere,clúdaigh
1185,tragen::V,ferre,iompair
1186,tragen::V,portare,iompair
1187,schleppen::V,pertrahere,tarraing
1188,ziehen::V,trahere,tarraing
1189,aufbewahren::V,asservare,coinnigh
1190,werfen::V,iacere,caith
1191,fangen::V,capere,ceap
1192,packen::V,capessere,beir ar
1193,verstecken::V,abdere,folaigh
1194,verstecken::V,abdere,cuir i bhfolach
1195,teilen::V,partiri,roinn
1196,teilen::V,dividere,roinn
1197,schicken::V,mittere,seol
1198,bringen::V,apportare,beir
1199,bringen::V,apportare,tabhair
1200,hinzufügen::V,addere,cuir le
1201,bekommen::V,adipisci,faigh
1202,erhalten::V,accipere,faigh
1203,nehmen::V,sumere,tóg
1204,nehmen::V,sumere,glac
1205,wählen::V,eligere,pioc
1206,wählen::V,eligere,roghnaigh
1207,auswählen::V,deligere,roghnaigh
1208,bewahren::V,conservare,caomhnaigh
1209,behindern::V,impedire,cuir bac ar
1210,verderben::V,corrumpere,mill
1211,beschädigen::V,laedere,loit
1212,beschädigen::V,laedere,déan damáiste do
1213,zerbrechen::V,rumpere,bris
1214,zerbrechen::V,frangere,bris
1215,zerreißen::V,discindere,stiall
1216,zerstören::V,delere,mill
1217,zerstören::V,delere,scrios
1218,verbrennen::V,urere,las
1219,verbrennen::V,urere,dóigh
1220,verbrennen::V,cremare,las
1221,verbrennen::V,cremare,dóigh
1222,geben::V,dare,tabhair
1223,reichen::V,praebere,sín
1224,reichen::V,praebere,cuir
1225,schenken::V,donare,bronn
1226,schenken::V,donare,tabhair
1227,schenken::V,largiri,bronn
1228,schenken::V,largiri,tabhair
1229,versprechen::V,polliceri,geall
1230,versprechen::V,promittere,geall
1231,loben::V,laudare,mol
1232,küssen::V,osculari,póg
1233,zudecken::V,tegere,clúdaigh
1234,wecken::V,excitare,dúisigh
1235,zeigen::V,monstrare,taispeáin
1236,führen::V,ducere,treoraigh
1237,lehren::V,docere,múin
1238,lehren::V,docere,teagasc
1239,unterrichten::V,instituere,múin
1240,unterrichten::V,instituere,teagasc
1241,aufziehen::V,nutrire,tóg
1242,leiten::V,ducere,tá i gceannas ar
1243,antreiben::V,incitare,gríosaigh
1244,lassen::V,iubere,cuir ag
1245,einladen::V,invitare,cuir cuireadh ar
1246,vereinigen::V,coniungere,aontaigh
1247,besuchen::V,visere,tabhair cuairt ar
1248,treffen::V,convenire,cas ar
1249,treffen::V,convenire,buail le
1250,sich versammeln::V,convenire,bailigh
1251,sich versammeln::V,convenire,cruinnigh
1252,spielen::V,ludere,imir
1253,spielen::V,ludere,tá ag spraoi
1254,singen::V,cantare,can
1255,tanzen::V,saltare,rinc
1256,tanzen::V,saltare,damhsaigh
1257,sich trennen::V,digredi,scar
1258,sich trennen::V,discedere,scar
1259,verlassen::V,deserere,fág
1260,verlassen::V,relinquere,fág
1261,retten::V,servare,tarrtháil
1262,bewachen::V,custodire,cosain
1263,bewachen::V,custodire,gardáil
1264,schützen::V,tueri,cosain
1265,schützen::V,tutari,cosain
1266,verteidigen::V,defendere,cosain
1267,sich schlagen::V,luctari,tá ag bruíon
1268,schießen::V,iaculari,caith
1269,schießen::V,iaculari,scaoil
1270,siegen::V,vincere,bain
1271,siegen::V,vincere,buaigh
1272,ärgern::V,irritare,cuir isteach ar
1273,schlagen::V,ferire,buail
1274,treten::V,calcare,ciceáil
1275,stechen::V,pungere,sáigh
1276,stoßen::V,tundere,brúigh
1277,stoßen::V,tundere,soncáil
1278,stehlen::V,furari,goid
1279,stören::V,turbare,cuir isteach ar
1280,belästigen::V,obtundere,cuir as do
1281,verbergen::V,celare,ceil
1282,verbergen::V,occultare,ceil
1283,täuschen::V,fallere,cuir dallamullóg ar
1284,betrügen::V,fraudare,déan calaois ar
1285,töten::V,necare,maraigh
1286,töten::V,caedere,maraigh
1287,wohnen::V,habitare,cuir faoi
1288,wohnen::V,habitare,tá ina chónaí
1289,arbeiten::V,laborare,oibrigh
1290,sammeln::V,colligere,bailigh
1291,sammeln::V,colligere,cruinnigh
1292,pflücken::V,carpere,pioc
1293,jagen::V,venari,seilg
1294,fischen::V,piscari,iasc
1295,fassen::V,capere,beir ar
1296,hüten::V,custodire,aoirigh
1297,treiben::V,agere,seol
1298,treiben::V,agere,tiomáin
1299,anbinden::V,alligare,ceangail
1300,füttern::V,nutrire,cothaigh
1301,füttern::V,nutrire,beathaigh
1302,melken::V,mulgere,bligh
1303,melken::V,mulgere,crúigh
1304,hacken::V,findere,gearr
1305,gießen::V,rigare,uiscigh
1306,reifen::V,maturescere,aibigh
1307,zubereiten::V,apparare,cócaráil
1308,kochen::V,coquere,bruith
1309,kochen::V,coquere,beirigh
1310,backen::V,coquere,bácáil
1311,braten::V,torrere,róst
1312,braten::V,torrere,frioch
1313,umrühren::V,commovere,measc
1314,stricken::V,texere,cniotáil
1315,nähen::V,suere,fuaigh
1316,färben::V,tingere,dathaigh
1317,reinigen::V,purgare,glan
1318,waschen::V,lavare,nigh
1319,abwischen::V,abstergere,glan
1320,spülen::V,perluere,sruthlaigh
1321,fegen::V,verrere,scuab
1322,kehren::V,purgare,scuab
1323,baden::V,lavari,folc
1324,sich waschen::V,lavari,nigh é féin
1325,ausziehen::V,exuere,bain de
1326,anziehen::V,induere,cuir ar
1327,sich anziehen::V,vestiri,gléas é féin
1328,kämmen::V,pectere,cíor
1329,schmücken::V,ornare,maisigh
1330,schmücken::V,decorare,maisigh
1331,sagen::V,dicere,abair
1332,sprechen::V,fari,labhair
1333,reden::V,loqui,caintigh
1334,sich unterhalten::V,colloqui,caintigh
1335,sich unterhalten::V,colloqui,tá ag comhrá
1336,sich unterhalten::V,disputare,caintigh
1337,sich unterhalten::V,disputare,tá ag comhrá
1338,fragen::V,rogare,fiafraigh
1339,fragen::V,rogare,cuir ceist
1340,fragen::V,quaerere,fiafraigh
1341,fragen::V,quaerere,cuir ceist
1342,bitten::V,orare,iarr
1343,bitten::V,rogare,iarr
1344,erzählen::V,narrare,inis
1345,erzählen::V,narrare,eachtraigh
1346,mitteilen::V,communicare,aithris
1347,mitteilen::V,communicare,cuir in iúl
1348,nennen::V,appellare,ainmnigh
1349,rufen::V,vocare,glaoigh
1350,prahlen::V,gloriari,maígh
1351,übersetzen::V,vertere,aistrigh
1352,denken::V,cogitare,síl
1353,denken::V,cogitare,ceap
1354,glauben::V,credere,creid
1355,bemerken::V,animadvertere,tabhair faoi deara
1356,erkennen::V,cognoscere,aithin
1357,begreifen::V,comprehendere,tuig
1358,verstehen::V,intellegere,tuig
1359,lernen::V,discere,foghlaim
1360,wissen::V,scire,tá a fhios ag
1361,sich erinnern an::V,meminisse,cuimhnigh ar
1362,sich erinnern an::V,meminisse,is cuimhne ar
1363,vergessen::V,oblivisci,dearmad
1364,messen::V,metiri,tomhais
1365,zählen::V,numerare,cuntais
1366,rechnen::V,reri,ríomh
1367,rechnen::V,reri,áirigh
1368,rechnen::V,calculare,ríomh
1369,rechnen::V,calculare,áirigh
1370,lesen::V,legere,léigh
1371,malen::V,pingere,péinteáil
1372,zeichnen::V,scribere,línigh
1373,zeichnen::V,scribere,tarraing
1374,schreiben::V,scribere,scríobh
1375,besitzen::V,possidere,is le
1376,kaufen::V,emere,ceannaigh
1377,verkaufen::V,vendere,díol
1378,bezahlen::V,pendere,íoc as
1379,zahlen::V,solvere,íoc
1380,beherrschen::V,regere,rialaigh
1381,beherrschen::V,imperare,rialaigh
1382,ertragen::V,tolerare,seas
1383,ertragen::V,tolerare,fulaing
1384,ertragen::V,tolerare,foighnigh
1385,ertragen::V,sustinere,seas
1386,ertragen::V,sustinere,fulaing
1387,ertragen::V,sustinere,foighnigh
1388,wünschen::V,,guigh
1389,wiegen::V,,bog
1390,wiegen::V,,luasc
