,Concept_ID,kk,ro
1553,wohnen::V,өмір сүру,sta
1554,wohnen::V,өмір сүру,locui
1555,arbeiten::V,істеу,lucra
1556,arbeiten::V,еңбектену,lucra
1557,sammeln::V,жыю,aduna
1558,sammeln::V,жыю,colecționa
1559,pflücken::V,жұлу,culege
1560,jagen::V,аулау,vâna
1561,fischen::V,балык_аулау,pescui
1562,fassen::V,ұстау,prinde
1563,hüten::V,жаю,paște
1564,hüten::V,бағу,paște
1565,treiben::V,айдау,mână
1566,anbinden::V,байлау,lega
1567,füttern::V,ас ішкізу,da de mâncare
1568,füttern::V,азықтандыру,da de mâncare
1569,füttern::V,қоректендіру,da de mâncare
1570,melken::V,сауу,mulge
1571,hacken::V,турау,toca
1572,hacken::V,турау,sparge
1573,gießen::V,суару,uda
1574,reifen::V,жетілу,pârgui
1575,zubereiten::V,даяр ету,găti
1576,kochen::V,асу,găti
1577,backen::V,пісіру,coace
1578,braten::V,қуыру,coace
1579,umrühren::V,былғалау,mesteca
1580,umrühren::V,сапырылыстыру,mesteca
1581,stricken::V,торлау,împleti
1582,stricken::V,тоқу,împleti
1583,nähen::V,тігу,coase
1584,färben::V,бояу,vopsi
1585,färben::V,бояу,colora
1586,färben::V,сырлау,vopsi
1587,färben::V,сырлау,colora
1588,reinigen::V,аршу,curăți
1589,reinigen::V,тазалау,curăți
1590,waschen::V,жуу,spăla
1591,abwischen::V,сүрту,șterge
1592,spülen::V,шаю,clăti
1593,fegen::V,сыпыру,mătura
1594,kehren::V,сыпыру,mătura
1595,baden::V,шомылу,se scălda
1596,sich waschen::V,жуыну,se spăla
1597,ausziehen::V,шешу,și scoate
1598,anziehen::V,кигізу,îmbrăca
1599,sich anziehen::V,киіну,se îmbrăca
1600,kämmen::V,тарау,pieptăna
1601,schmücken::V,әсемдеу,împodobi
1602,schmücken::V,мәнерлеу,împodobi
1603,schmücken::V,көріктендіру,împodobi
1604,sagen::V,деу,zice
1605,sagen::V,деу,spune
1606,sagen::V,айту,zice
1607,sagen::V,айту,spune
1608,sprechen::V,деу,vorbi
1609,sprechen::V,айту,vorbi
1610,reden::V,сөйлеу,vorbi
1611,reden::V,сөйлеу,discuta
1612,reden::V,сөйлесу,vorbi
1613,reden::V,сөйлесу,discuta
1614,reden::V,тіл қатысу,vorbi
1615,reden::V,тіл қатысу,discuta
1616,sich unterhalten::V,сұхбаттасу,conversa
1617,sich unterhalten::V,сұхбаттасу,sta de vorbă
1618,fragen::V,сұрау,întreba
1619,bitten::V,өтіну,ruga
1620,bitten::V,жалыну,ruga
1621,erzählen::V,айту,spune
1622,erzählen::V,айту,povesti
1623,mitteilen::V,білдіру,comunica
1624,mitteilen::V,білдіру,înștiința
1625,nennen::V,атау,numi
1626,nennen::V,атау,chema
1627,rufen::V,шақыру,chema
1628,prahlen::V,бөсу,se făli
1629,übersetzen::V,аудару,traduce
1630,denken::V,ойлау,gândi
1631,glauben::V,нану,crede
1632,glauben::V,илану,crede
1633,bemerken::V,аңғару,observa
1634,erkennen::V,тану,cunoaște
1635,erkennen::V,тану,recunoaște
1636,begreifen::V,ұғу,pricepe
1637,begreifen::V,ұғу,înțelege
1638,begreifen::V,аңғарып алу,pricepe
1639,begreifen::V,аңғарып алу,înțelege
1640,verstehen::V,пайым,înțelege
1641,verstehen::V,түсіну,înțelege
1642,lernen::V,оқу,învăța
1643,wissen::V,хабардар болу,ști
1644,sich erinnern an::V,еске түсіру,a-și aminti de
1645,vergessen::V,ұмыту,uita
1646,messen::V,өлшеу,măsura
1647,zählen::V,санау,număra
1648,rechnen::V,санап шығару,calcula
1649,rechnen::V,санап шығу,calcula
1650,rechnen::V,санау,calcula
1651,lesen::V,оқу,citi
1652,malen::V,сурет салу,picta
1653,zeichnen::V,сурет салу,desena
1654,schreiben::V,жазу,scrie
1655,besitzen::V,болу,avea
1656,besitzen::V,болу,poseda
1657,kaufen::V,алу,cumpăra
1658,kaufen::V,әперу,cumpăra
1659,verkaufen::V,сату,vinde
1660,bezahlen::V,төлеу,plăti
1661,bezahlen::V,төлеу,achita
1662,bezahlen::V,ақы беру,plăti
1663,bezahlen::V,ақы беру,achita
1664,bezahlen::V,ақы төлеу,plăti
1665,bezahlen::V,ақы төлеу,achita
1666,zahlen::V,төлеу,plăti
1667,beherrschen::V,билеу,stăpâni
1668,ertragen::V,төзу,răbda
1669,ertragen::V,төзу,suporta
1670,ertragen::V,шыдау,răbda
1671,ertragen::V,шыдау,suporta
