,Concept_ID,myv,tt
811,warum::FADV,мекс,нигә
812,wieviel::FNUM,зяро,ничә
813,eins::NUM,вейке,бер
814,zwei::NUM,кавто,ике
815,drei::NUM,колмо,өч
816,vier::NUM,ниле,дүрт
817,fünf::NUM,вете,биш
818,sechs::NUM,кото,алты
819,sieben::NUM,сисем,җиде
820,acht::NUM,кавксо,сигез
821,neun::NUM,вейксэ,тугыз
822,zehn::NUM,кемень,ун
823,elf::NUM,кевейкее,унбер
824,zwölf::NUM,кемгавтово,унике
825,zwanzig::NUM,комсь,егерме
826,dreißig::NUM,колоньгемень,утыз
827,vierzig::NUM,ниленьгемень,кырык
828,fünfzig::NUM,ведьгемень,илле
829,sechzig::NUM,кодгемень,алтмыш
830,siebzig::NUM,сизьгемень,җитмеш
831,achtzig::NUM,кавксоньгемень,сиксән
832,neunzig::NUM,вейксэньгемень,туксан
833,hundert::NUM,сядо,йөз
834,tausend::NUM,тыща,мең
835,und::CNJ,ды,вә
836,oder::CNJ,или,яки
837,oder::CNJ,или,яисә
838,stehen::V,аштемс стядо,тору
839,sitzen::V,аштемс озадо,утыру
840,liegen::V,мадезь аштемс,яту
841,hängen::V,нурьгемс,эленү
842,werden::V,арамс,булу
843,passieren::V,лисэмс,булу
844,beginnen::V,ушодомс,башлану
845,enden::V,лоткамс,бетү
846,wechseln::V,полавтнемс,үзгәртү
847,aufgehen[Sonne]::V,лисемс,чыгу
848,aufgehen[Sonne]::V,стямс,чыгу
849,untergehen[Sonne]::V,валгомс,бату
850,scheinen[Sonne]::V,валдомтомс,яктырту
851,donnern::V,цярномс,күкрәү
852,donnern::V,галдордомс,күкрәү
853,wehen::V,пувамс,исү
854,strömen::V,чудемс,агу
855,fließen::V,чудемс,агу
856,sich drehen::V,велямс,бөтерелү
857,schwanken::V,лыкамс,икеләнү
858,schwanken::V,якамс,икеләнү
859,schwingen::V,нурсемс,тирбәлү
860,schwingen::V,лыкамс,тирбәлү
861,fallen::V,прамс,егылу
862,fallen::V,сяворемс,егылу
863,brennen::V,паломс,яну
864,rauchen::V,качадомс,төтәү
865,rauchen::V,качадомс,төтенләү
866,regnen::V,пиземс,яву
867,gefrieren::V,кельмемс,кату
868,tauen::V,соламс,эрү
869,tauen::V,соламс,эретү
870,schmelzen::V,соламс,эрү
871,schmelzen::V,соламс,эретү
872,trocknen::V,коськемс,кибү
873,sieden::V,лакамс,ургылу
874,sieden::V,пиксемс,ургылу
875,faulen::V,наксадомс,черү
876,verfaulen::V,наксадомс,черү
877,reißen::V,сезневемс,өзелү
878,versinken::V,ваямс,бату
879,vergehen::V,ютамс,авышу
880,erscheinen::V,лисемс,пәйда булу
881,verschwinden::V,ёмамс,югалу
882,verschwinden::V,ёмамс,юк булу
883,sinken::V,явамс,кимү
884,sinken::V,явамс,кайту
885,abnehmen::V,киремемс,азаю
886,zunehmen::V,ламолгадомс,арту
887,zunehmen::V,ламолгадомс,күбәю
888,zunehmen::V,ламолгадомс,ишәю
889,zunehmen::V,раштамс,арту
890,zunehmen::V,раштамс,күбәю
891,zunehmen::V,раштамс,ишәю
892,steigen::V,куземс,үсү
893,steigen::V,кепсевемс,үсү
894,wachsen::V,касомс,үсү
895,glänzen::V,цитнемс,ялкылдау
896,funkeln::V,пиндолдомс,ялтырау
897,funkeln::V,цивтёрдомс,ялтырау
898,lärmen::V,шалномс,шаулау
899,läuten::V,гайгезевемс,шалтырату
900,klingeln::V,чавомс баягас,шалтырату
901,klirren::V,калдордомс,чылтырау
902,klirren::V,кальцяемс,чылтырау
903,brausen::V,лакамс,давыллау
904,brausen::V,лакамс,дулау
905,rauschen::V,лажномс,кыштырдау
906,klingen::V,гайгемс,ишетелү
907,bellen::V,онгомс,өрү
908,heulen::V,урномс,улау
909,blasen::V,пувамс,өрү
910,pfeifen::V,вешкемс,сызгырту
911,schreien::V,пижнемс,кычкыру
912,stöhnen::V,кувсемс,ыңгырашу
913,zittern::V,тарномс,калтырау
914,zittern::V,тарномс,калтырану
915,leben::V,эрямс,яшәү
916,leben::V,эрямс,гомер итү
917,geboren werden::V,чачомс,туу
918,atmen::V,лексемс,сулау
919,trinken::V,симемс,эчү
920,essen::V,ярсамс,ашау
921,schlucken::V,нилемс,йоту
922,schlucken::V,порнемс,йоту
923,müde werden::V,сиземс,ялыгу
924,müde werden::V,сиземс,йөгенү
925,einschlafen::V,матедевемс,йокыга китү
926,schlafen::V,удомс,йоклау
927,aufwachen::V,сыргоземс,уяну
928,aufstehen::V,стямс,тору
929,sich erholen::V,оймсемс,ял алу
930,sich erholen::V,оймсемс,истирахәт итү
931,krank werden::V,сэредезевемс,чирләү
932,krank sein::V,сэредемс,чирләү
933,schmerzen::V,сэредемс,авырту
934,husten::V,козомс,ютәлләү
935,genesen::V,пичкамс,савыгу
936,genesen::V,пичкамс,сәламәтләнү
937,sterben::V,куломс,үлү
938,sterben::V,куломс,дөнья кую
939,sterben::V,куломс,вафат булу
940,umkommen::V,чавовомс,үлү
941,umkommen::V,ёмамс,үлү
942,sich bewegen::V,шаштомс,йөрү
943,sich rühren::V,сыргамс,кыймылдау
944,sich erheben::V,куземс,басу
945,sich setzen::V,озамс,утыру
946,hinfallen::V,прамс,егылу
947,hinfallen::V,сяворемс,егылу
948,laufen::V,якамс,җәяүләү
949,schreiten::V,эскелямс,атлау
950,schreiten::V,молемс,атлау
951,spazierengehen::V,якамс,йөрү
952,spazierengehen::V,якамс,йөргенү
953,eilen::V,эрзкалемс,ашыгу
954,eilen::V,капшамс,ашыгу
955,sich beeilen::V,капшамс,ашыгу
956,sich beeilen::V,капшамс,кызулау
957,sausen::V,ливтямс,җилдерү
958,rennen::V,чийнемс,йөгерү
959,rennen::V,ардтнемс,йөгерү
960,springen::V,кирнявтнемс,сикерү
961,klettern::V,куземс,үрмәләү
962,schaukeln::V,нурямс,атыну
963,kriechen::V,ёзмолдомс,шуышу
964,kriechen::V,ёзмолдомс,үрмәләү
965,schwimmen::V,уемс,йөзү
966,tauchen::V,чопавтомс,чуму
967,tauchen::V,чопавтнемс,чуму
968,rudern::V,миледемс,ишү
969,fahren::V,ардомс,бару
970,fliegen::V,ливтямс,очу
971,gehen::V,туемс,йөрү
972,gehen::V,молемс,йөрү
973,weggehen::V,туемс,китү
974,abfahren::V,туемс,кузгалу
975,anhalten::V,лоткамс,тукталу
976,hineingehen::V,совамс,инү
977,eintreten::V,совамс,инү
978,eintreten::V,эскельдямс,инү
979,kommen::V,самс,килү
980,ankommen::V,самс,бару
981,ankommen::V,пачкодемс,бару
982,zurückkommen::V,велявтомс,кире кайту
983,bleiben::V,кадовомс,калу
984,warten::V,учомс,көтү
985,erwarten::V,учомс,көтү
986,suchen::V,вешнемс,эзләү
987,finden::V,муемс,табу
988,versuchen::V,варштамс,маташу
989,vorbereiten::V,анокстамс,хәзерләү
990,lieben::V,вечкемс,сөю
991,lieben::V,вечкемс,ярату
992,mögen::V,вечкемс,өнәү
993,lachen::V,пейдемс,көлү
994,rühren::V,токамс седейс,дулкынландыру
995,weinen::V,авардемс,елау
996,schimpfen::V,сёвномс,сүгү
997,schimpfen::V,сёвномс,сүгенү
998,sich ärgern::V,кежиявтнемс,ачулану
999,sich fürchten::V,пелемс,курку
1000,fürchten::V,пелемс,калтырау
1001,fürchten::V,пелемс,калтырану
1002,fliehen::V,оргодемс,арка бирү
1003,flüchten::V,ворьгодемс,качу
1004,flüchten::V,чадомс,качу
1005,sehen::V,неемс,күрү
1006,anschauen::V,ваномс,карау
1007,ansehen::V,ваномс,карау
1008,ansehen::V,ваномс,күзәтү
1009,hören::V,марямс,ишетү
1010,zuhören::V,кунсоломс,тыңлау
1011,probieren::V,варшамс,тату
1012,riechen::V,никсемс,иснәү
1013,fühlen::V,марямс,тою
1014,fühlen::V,марямс,сизү
1015,scheinen::V,марявомс,күренү
1016,zu sehen sein::V,неявомс,күренү
1017,vernehmen::V,марямс,ишетү
1018,frieren::V,кельмемс,өшү
1019,frieren::V,кельмемс,күшегү
1020,tun::V,теемс,итү
1021,können::V,маштомс,алу
1022,wollen::V,бажамс,теләү
1023,anfangen::V,кармамс,керешү
1024,beenden::V,прядомс,бетерү
1025,beenden::V,прядомс,тәмамлау
1026,aufhören::V,лоткамс,бетү
1027,gelingen::V,удаламс,уңу
1028,geraten::V,лисемс,сабышу
1029,öffnen::V,панжомс,ачу
1030,schließen::V,пекстамс,ябу
1031,schließen::V,сёлгомс,ябу
1032,schließen::V,конямс,ябу
1033,stellen::V,аравтомс,кую
1034,setzen::V,ойсевтемс,утырту
1035,setzen::V,озавтнемс,утырту
1036,legen::V,путомс,яткыру
1037,berühren::V,токамс,тию
1038,verbinden::V,содомс,ялгау
1039,bedecken::V,вельтямс,өрту
1040,bedecken::V,вельтямс,каплау
1041,bedecken::V,вельтямс,томалау
1042,aufhängen::V,понгавтомс,асу
1043,anzünden::V,кирвастемс,кабызу
1044,aufheben::V,кепедемс,күтәрү
1045,zurücklassen::V,кадомс,калдыру
1046,verlieren::V,ёмавтомс,югалту
1047,fallen lassen::V,правтомс,төшерү
1048,machen::V,теемс,ясау
1049,machen::V,теемс,эшләү
1050,herstellen::V,анокстамс,ясау
1051,bauen::V,путомс,кору
1052,reparieren::V,витемс,төзәтү
1053,verbessern::V,паролгавтомс,яхшырту
1054,verbessern::V,вадрялгавтомс,яхшырту
1055,ändern::V,полавтомс,үзгәртү
1056,graben::V,чувомс,казу
1057,graben::V,таргамс,казу
1058,beugen::V,мендемс,ию
1059,biegen::V,комавтомс,бөгү
1060,drehen::V,чаравтомс,бору
1061,drehen::V,чаравтомс,бөтерү
1062,drehen::V,велявтнемс,бору
1063,drehen::V,велявтнемс,бөтерү
1064,wenden::V,велявтомс,бору
1065,umdrehen::V,велявтомс,түнтәрү
1066,heben::V,кепедемс,күтәрү
1067,hochheben::V,кепедемс,күтәрү
1068,ergreifen::V,кундамс,эләктерү
1069,halten::V,кирдемс,тоту
1070,drücken::V,нуемс,кысу
1071,schieben::V,шаштомс,кузгату
1072,kratzen::V,ангордамс,тырнау
1073,lecken::V,нолсемс,ялау
1074,beißen::V,сускомс,тешләү
1075,abreißen::V,сеземс,өзү
1076,abschneiden::V,печкемс,кыю
1077,abschneiden::V,печкемс,кисү
1078,binden::V,кодамс,бәйләү
1079,binden::V,сюлмамс,бәйләү
1080,stecken::V,сялгомс,төртү
1081,stecken::V,сялгомс,тыгу
1082,brechen::V,синдемс,сындыру
1083,brechen::V,калавтомс,сындыру
1084,klopfen::V,калтаямс,шаку
1085,klopfen::V,калтаямс,шакылдау
1086,hauen::V,чавомс,кыйнау
1087,kleben::V,педявтнемс,ябыштыру
1088,reiben::V,ёзамс,ышку
1089,streichen::V,вадемс,ягу
1090,schleifen::V,човамс,кайрау
1091,schneiden::V,керямс,кисү
1092,rütteln::V,чукамс,селкетү
1093,rütteln::V,лыкавтомс,селкетү
1094,schütteln::V,чукамс,селкетү
1095,schwenken::V,яхолемс,болгау
1096,schütten::V,каямс,кою
1097,füllen::V,пештямс,тутыру
1098,einwickeln::V,тапарямс,төрү
1099,tragen::V,кандомс,ташу
1100,schleppen::V,ускомс,сөйрәү
1101,schleppen::V,ускомс,өстерәү
1102,ziehen::V,ускомс,тарту
1103,aufbewahren::V,ванстомс,саклау
1104,werfen::V,ёртомс,ыргыту
1105,fangen::V,кундамс,тоту
1106,packen::V,кундамс,эләктерү
1107,verstecken::V,кекшемс,яшерү
1108,teilen::V,явомс,бүлү
1109,schicken::V,кучомс,җибәрү
1110,bringen::V,кандомс,китерү
1111,hinzufügen::V,путомс,өстәү
1112,hinzufügen::V,максомс,өстәү
1113,bekommen::V,саемс,алу
1114,erhalten::V,саемс,алу
1115,nehmen::V,саемс,алу
1116,wählen::V,кочкамс,сайлау
1117,auswählen::V,кочкамс,сайлау
1118,bewahren::V,ванстомс,саклау
1119,behindern::V,кирдемс,комачаулау
1120,verderben::V,коламс,бозу
1121,beschädigen::V,теемс зыян,бозу
1122,zerbrechen::V,коламс,вату
1123,zerreißen::V,сеземс,өзү
1124,zerreißen::V,сеземс,ерту
1125,zerstören::V,калавтомс,җимерү
1126,verbrennen::V,пултамс,яндыру
1127,verbrennen::V,пултамс,көйдерү
1128,geben::V,максомс,бирү
1129,reichen::V,максомс,тапшыру
1130,schenken::V,каземс,бүләкләү
1131,versprechen::V,алтамс,вәгъдә бирү
1132,wünschen::V,арсемс,котлау
1133,loben::V,шнамс,мактау
1134,küssen::V,палсемс,үбү
1135,wiegen::V,нурсемс,тирбәтү
1136,zudecken::V,тавадомс,ябу
1137,zudecken::V,тавадомс,бөркәү
1138,zudecken::V,вельтямс,ябу
1139,zudecken::V,вельтямс,бөркәү
1140,wecken::V,стявтомс,уяту
1141,zeigen::V,невтемс,күрсәтү
1142,führen::V,ветямс,йөртү
1143,lehren::V,тонавтомс,өйрәтү
1144,unterrichten::V,тонавтомс,укыту
1145,aufziehen::V,трямс,асрау
1146,aufziehen::V,кастомс,асрау
1147,leiten::V,ветямс,җитәкләү
1148,leiten::V,азоркстамс,җитәкләү
1149,antreiben::V,ветямс,куалау
1150,antreiben::V,ветямс,әйдәләү
1151,antreiben::V,ветямс,ашыктыру
1152,lassen::V,кармавтомс,мәҗбүр итү
1153,einladen::V,тердемс,чакыру
1154,vereinigen::V,вейсэндямс,берләштерү
1155,vereinigen::V,вейс путомс,берләштерү
1156,vereinigen::V,вейс пурнамс,берләштерү
1157,besuchen::V,варштамс,керешү
1158,treffen::V,вастомс,очрату
1159,sich versammeln::V,промокшномс,җыелышу
1160,spielen::V,налксемс,уйнау
1161,singen::V,морамс,җырлау
1162,tanzen::V,киштемс,бию
1163,sich trennen::V,явомс,аерылу
1164,sich trennen::V,явомс,ташлашу
1165,verlassen::V,кадомс,ташлау
1166,verlassen::V,кадомс,калдыру
1167,retten::V,идемс,коткару
1168,bewachen::V,ванстомс,каравыллау
1169,schützen::V,аштемс,ышыклау
1170,verteidigen::V,ваномс,яклау
1171,verteidigen::V,ваномс,саклау
1172,sich schlagen::V,тюремс,сугышу
1173,schießen::V,ледемс,ату
1174,siegen::V,изнямс,җиңү
1175,ärgern::V,кежейгавтомс,ачуландыру
1176,schlagen::V,токамс,ору
1177,schlagen::V,токамс,бәрү
1178,schlagen::V,токамс,тукмау
1179,treten::V,тапамс,тибү
1180,stechen::V,пупамс,кадау
1181,stoßen::V,тулкадемс,этү
1182,stehlen::V,саламс,урлау
1183,stören::V,пирямс ки,комачаулау
1184,belästigen::V,а максомс,борчу
1185,belästigen::V,а максомс,билмазалау
1186,belästigen::V,а кадомс оймамо,борчу
1187,belästigen::V,а кадомс оймамо,билмазалау
1188,verbergen::V,сёпомс,яшерү
1189,verbergen::V,кекшемс,яшерү
1190,täuschen::V,манямс,алдату
1191,betrügen::V,манчемс,хәрәмләшү
1192,töten::V,чавномс,үтерү
1193,töten::V,маштнемс,үтерү
1194,wohnen::V,эрямс,яшәү
1195,arbeiten::V,важодемс,эшләү
1196,sammeln::V,пурнамс,туплау
1197,pflücken::V,ноцковтнемс,өзү
1198,jagen::V,кундамс,аулау
1199,fischen::V,калонь кундамс,балык тоту
1200,fassen::V,кундамс,тоту
1201,hüten::V,ваномс,көтү
1202,treiben::V,панемс,куалау
1203,anbinden::V,сюлмамс,бәйләү
1204,füttern::V,андомс,туйдыру
1205,melken::V,потявтомс,саву
1206,hacken::V,лазномс,чабу
1207,gießen::V,валомс,сугару
1208,reifen::V,кенеремс,җитешү
1209,zubereiten::V,анокстамс,пешеренү
1210,kochen::V,пидемс,пешерү
1211,kochen::V,пидемс,кайнату
1212,backen::V,пидемс,пешерү
1213,braten::V,пуштамс,куыру
1214,braten::V,пуштамс,кыздыру
1215,umrühren::V,човорямс,бутау
1216,umrühren::V,човорямс,болгату
1217,stricken::V,кодамс,бәйләү
1218,nähen::V,стамс,тегү
1219,färben::V,артомс,ману
1220,reinigen::V,урядамс,чистарту
1221,waschen::V,муськемс,юу
1222,abwischen::V,нардамс,сөртү
1223,spülen::V,ёрвалдомс,чайкау
1224,fegen::V,тенсемс,себерү
1225,kehren::V,тенсемс,себерү
1226,baden::V,экшелямс,коену
1227,sich waschen::V,шлямс,юыну
1228,ausziehen::V,кайсевтемс,чишенү
1229,anziehen::V,оршамс,кию
1230,sich anziehen::V,оршамс,киенү
1231,kämmen::V,судрямс,тарау
1232,schmücken::V,мазылгавтомс,бизәү
1233,schmücken::V,мазылгавтомс,бизәкләү
1234,schmücken::V,наряжамс,бизәү
1235,schmücken::V,наряжамс,бизәкләү
1236,sagen::V,меремс,дию
1237,sagen::V,меремс,әйтү
1238,sprechen::V,кортамс,сөйләү
1239,sprechen::V,кортамс,сөйләшү
1240,reden::V,кортамс,сөйләү
1241,sich unterhalten::V,кортнемс,сөйләшү
1242,fragen::V,кевкстемс,сорау
1243,fragen::V,кевкстемс,сорашу
1244,bitten::V,вешемс,үтенү
1245,erzählen::V,ёвтнемс,сөйләү
1246,mitteilen::V,ёвтамс,белдерү
1247,nennen::V,лемдемс,дию
1248,nennen::V,путомс лем,дию
1249,rufen::V,тердемс,дәшү
1250,rufen::V,серьгедемс,дәшү
1251,prahlen::V,шнамс пря,мактану
1252,prahlen::V,шнамс пря,шапырыну
1253,übersetzen::V,ютавтомс,күчерү
1254,denken::V,арсемс,уйлау
1255,glauben::V,кемемс,инану
1256,bemerken::V,неемс,искәрү
1257,erkennen::V,содамс,тану
1258,begreifen::V,пачкодемс,аңлау
1259,begreifen::V,пачкодемс,төшенү
1260,verstehen::V,чарькодемс,аңлау
1261,verstehen::V,чарькодемс,төшенү
1262,lernen::V,тонавтнемс,уку
1263,lernen::V,тонавтнемс,өйрәнү
1264,wissen::V,содамс,белү
1265,sich erinnern an::V,ледстямс,хәтерләү
1266,vergessen::V,стувтомс,оныту
1267,messen::V,онкстнемс,үлчәү
1268,zählen::V,ловомс,санау
1269,rechnen::V,ловомс,исәпләү
1270,lesen::V,ловномс,уку
1271,malen::V,рисовамс,рәсем ясау
1272,malen::V,рисовамс,сурәт ясау
1273,malen::V,рисовамс,сурәтләү
1274,zeichnen::V,рисовамс,язу-сызу
1275,zeichnen::V,рисовамс,сурәт ясау
1276,schreiben::V,сёрмадомс,язу
1277,besitzen::V,улемс,биләү
1278,besitzen::V,улемс азорокс,биләү
1279,kaufen::V,рамамс,алу
1280,verkaufen::V,миемс,сату
1281,bezahlen::V,пандомс,түләү
1282,zahlen::V,пандомс,түләү
1283,beherrschen::V,азоркстамс,ия булу
1284,ertragen::V,кирдемс,чыдау
