,Concept_ID,ady,lv
0,Auge::N,нэ,син
1,Auge::N,нэ,acs
2,Ohr::N,тхьакӏу́м,пель
3,Ohr::N,тхьакӏу́м,auss
4,Nase::N,пэ,ныр
5,Nase::N,пэ,deguns
6,Mund::N,жэ,вом
7,Mund::N,жэ,mute
8,Zahn::N,цэ,пинь
9,Zahn::N,цэ,zobs
10,Zunge::N,бзэгу,кыв
11,Zunge::N,бзэгу,mēle
12,Lippe::N,ӏупшӏэ́,вом дор
13,Lippe::N,ӏупшӏэ́,lūpa
14,Wange::N,нэкӏу́шъу,бан
15,Wange::N,нэкӏу́шъу,vaigs
16,Gesicht::N,нэ́гу,чужӧм
17,Gesicht::N,нэ́гу,seja
18,Gesicht::N,нэ́гу,ģīmis
19,Stirn::N,натӏэ́,плеш
20,Stirn::N,натӏэ́,кымӧс
21,Stirn::N,натӏэ́,piere
22,Haar::N,шъхьацы́,си
23,Haar::N,шъхьацы́,юрси
24,Haar::N,шъхьацы́,mats
25,Bart::N,жакӏэ́,тош
26,Bart::N,жакӏэ́,bārda
27,Kinn::N,жэкӏэпэпкъ,тшӧка
28,Kinn::N,жэкӏэпэпкъ,zods
29,Kinn::N,жэкӏэпэпкъ,smakrs
30,Kiefer[Anatomie]::N,жэпкъы́,черлы
31,Kiefer[Anatomie]::N,жэпкъы́,алака лы
32,Kiefer[Anatomie]::N,жэпкъы́,вомкӧтш лы
33,Kiefer[Anatomie]::N,жэпкъы́,žoklis
34,Kehle::N,чый,голя
35,Kehle::N,чый,rīkle
36,Hals::N,пшъэ,сьылі
37,Hals::N,пшъэ,kakls
38,Genick::N,шъхьэпхэтыку,юрбӧр
39,Genick::N,шъхьэпхэтыку,балябӧж
40,Genick::N,шъхьэпхэтыку,sprands
41,Kopf::N,шъхьэ́,юр
42,Kopf::N,шъхьэ́,galva
43,Rücken::N,кӏыбы́,мыш
44,Rücken::N,кӏыбы́,mugura
45,Bauch::N,ныбэ́,рушку
46,Bauch::N,ныбэ́,vēders
47,Busen::N,бгъэ́,морӧс
48,Busen::N,бгъэ́,krūts
49,Brust::N,бгъэ́,морӧс
50,Brust::N,бгъэ́,krūts
51,Schulter::N,блыпкъ,пельпом
52,Schulter::N,блыпкъ,plecs
53,Arm::N,ӏэ,ки
54,Arm::N,ӏэ,roka
55,Arm::N,ӏэ,delms
56,Ellenbogen::N,ӏэнтэ́гъу,гырддза
57,Ellenbogen::N,ӏэнтэ́гъу,elkonis
58,Hand::N,ӏэтхьэцу,ки
59,Hand::N,ӏэтхьэцу,roka
60,Hand::N,ӏэтхьэцу,plauksta
61,Handfläche::N,ӏэ́гу,ки пыдӧс
62,Handfläche::N,ӏэ́гу,delna
63,Handfläche::N,ӏэ́гу,plauksta
64,Finger::N,ӏэхъуа́мб,чунь
65,Finger::N,ӏэхъуа́мб,pirksts
66,Fingernagel::N,ӏэбжъа́н,гыж
67,Fingernagel::N,ӏэбжъа́н,nags
68,Nagel[Anatomie]::N,ӏэбжъа́н,гыж
69,Nagel[Anatomie]::N,ӏэбжъа́н,nags
70,Zeh::N,ӏэхъуа́мб,кок чунь
71,Zeh::N,ӏэхъуа́мб,pirksts
72,Fuß::N,лъэгу,кок
73,Fuß::N,лъэгу,kāja
74,Ferse::N,лъэдакъэ,кокбӧр
75,Ferse::N,лъэдакъэ,papēdis
76,Knie::N,лъагуа́ндж,пидзӧс
77,Knie::N,лъагуа́ндж,celis
78,Oberschenkel::N,ко,лядьвей
79,Oberschenkel::N,ко,бек
80,Oberschenkel::N,ко,ciska
81,Oberschenkel::N,ко,augšstilbs
82,Bein::N,лъакъо́,кок
83,Bein::N,лъакъо́,kāja
84,Körper::N,пкъышъол,туша
85,Körper::N,пкъышъол,вывтыр
86,Körper::N,пкъышъол,miesa
87,Körper::N,пкъышъол,ķermenis
88,Haut::N,кӏы́шъу,ку
89,Haut::N,кӏы́шъу,āda
90,Blut::N,лъы,вир
91,Blut::N,лъы,asins
92,Ader::N,льытф,сӧн
93,Ader::N,льытф,asinsvads
94,Sehne::N,фэ,вез
95,Sehne::N,фэ,dzīsla
96,Knochen::N,къупшъхьэ́,лы
97,Knochen::N,къупшъхьэ́,kauls
98,Gehirn::N,куцӏы,вем
99,Gehirn::N,куцӏы,smadzenes
100,Herz::N,гу,сьӧлӧм
101,Herz::N,гу,sirds
102,Magen::N,мышкӏу,кынӧм
103,Magen::N,мышкӏу,kuņģis
104,Leber::N,шӏу,мус
105,Leber::N,шӏу,aknas
106,Atem::N,къэщэныр,лов
107,Atem::N,къэщэныр,elpa
108,Hunger::N,гъаблэ́,тшыг
109,Hunger::N,гъаблэ́,bads
110,Hunger::N,гъаблэ́,izsalkums
111,Träne::N,нэпсы,синва
112,Träne::N,нэпсы,asara
113,Geschmack::N,ӏэшӏугъа́кӏ,кӧр
114,Geschmack::N,ӏэшӏугъа́кӏ,чӧсмӧс
115,Geschmack::N,ӏэшӏугъа́кӏ,garša
116,Geruch::N,мэ,зын
117,Geruch::N,мэ,дук
118,Geruch::N,мэ,smaka
119,Schlaf::N,пчыхьы́пӏ,узьӧм
120,Schlaf::N,пчыхьы́пӏ,miegs
121,Traum::N,пчыхьы́пӏ,вӧт
122,Traum::N,пчыхьы́пӏ,вӧтасьӧм
123,Traum::N,пчыхьы́пӏ,sapnis
124,Himmel::N,уашъо́,енэж
125,Himmel::N,уашъо́,debess
126,Sonne::N,тыгъэ,шонді
127,Sonne::N,тыгъэ,saule
128,Mond::N,мазэ,тӧлысь
129,Mond::N,мазэ,mēness
130,Stern::N,жъуагъо́,кодзув
131,Stern::N,жъуагъо́,zvaigzne
132,Luft::N,жьы,сынӧд
133,Luft::N,жьы,gaiss
134,Wind::N,жьыбгъэ́,тӧв
135,Wind::N,жьыбгъэ́,vējš
136,Welle::N,ор,гы
137,Welle::N,ор,vilnis
138,Welle::N,оры,гы
139,Welle::N,оры,vilnis
140,Wasser::N,псы,ва
141,Wasser::N,псы,ūdens
142,Stein::N,мыжъо́,из
143,Stein::N,мыжъо́,akmens
144,Boden::N,чӏ́ыгу,му
145,Boden::N,чӏ́ыгу,augsne
146,Erde::N,чӏ́ыгу,му
147,Erde::N,чӏ́ыгу,му-ва
148,Erde::N,чӏ́ыгу,zeme
149,Staub::N,сап,бус
150,Staub::N,сап,putekļi
151,Rauch::N,ӏугъо́,тшын
152,Rauch::N,ӏугъо́,dūmi
153,Funke::N,мэшӏуа́ч,кинь
154,Funke::N,мэшӏуа́ч,би кинь
155,Funke::N,мэшӏуа́ч,dzirkstele
156,Feuer::N,машӏо́,би
157,Feuer::N,машӏо́,uguns
158,Licht::N,нэфы,югӧр
159,Licht::N,нэфы,gaisma
160,Licht::N,нэфын,югӧр
161,Licht::N,нэфын,gaisma
162,Schatten::N,жьау́,вуджӧр
163,Schatten::N,жьау́,ēna
164,Schatten::N,ныбжьыкъу,вуджӧр
165,Schatten::N,ныбжьыкъу,ēna
166,Nebel::N,пща́гъу,ру
167,Nebel::N,пща́гъу,онь
168,Nebel::N,пща́гъу,migla
169,Wolke::N,ошъуапщэ,кымӧр
170,Wolke::N,ошъуапщэ,mākonis
171,Regen::N,ощхы,зэр
172,Regen::N,ощхы,lietus
173,Schnee::N,осы́,лым
174,Schnee::N,осы́,sniegs
175,Eis::N,мылы,йи
176,Eis::N,мылы,ledus
177,Kälte::N,чъыӏэ́,кӧдзыд
178,Kälte::N,чъыӏэ́,saltums
179,Kälte::N,чъыӏэ́,aukstums
180,Hitze::N,фэба́е,пӧсь
181,Hitze::N,фэба́е,гожӧд
182,Hitze::N,фэба́е,karstums
183,Regenbogen::N, лэгъупэкъо́пс,ӧшкамӧшка
184,Regenbogen::N, лэгъупэкъо́пс,varavīksne
185,Donner::N,шыблэ́,гым
186,Donner::N,шыблэ́,pērkons
187,Strömung::N,ток,ва ныр
188,Strömung::N,ток,визувтӧм
189,Strömung::N,ток,straume
190,Strömung::N,ток,strāvojums
191,Tropfen::N,ткӏопс,войт
192,Tropfen::N,ткӏопс,lāse
193,Tropfen::N,гъуаткӏу,войт
194,Tropfen::N,гъуаткӏу,lāse
195,Schaum::N,тхъурбэ,быг
196,Schaum::N,тхъурбэ,быгзьӧм
197,Schaum::N,тхъурбэ,putas
198,Schmutz::N,псынжъы,няйт
199,Schmutz::N,псынжъы,dubļi
200,See::N,хыку́м,ты
201,See::N,хыку́м,ezers
202,See::N,псыхъура́й,ты
203,See::N,псыхъура́й,ezers
204,Sumpf::N,орыжъ,гыбад
205,Sumpf::N,орыжъ,кад
206,Sumpf::N,орыжъ,dumbrājs
207,Sumpf::N,орыжъ,staignājs
208,Moor::N,орыжъ,нюр
209,Moor::N,орыжъ,purvs
210,Moor::N,орыжъ,muklājs
211,Wiese::N,хъупӏэ́,видз
212,Wiese::N,хъупӏэ́,pļava
213,Wiese::N,мэкъупӏ,видз
214,Wiese::N,мэкъупӏ,pļava
215,Wald::N,мэзы́,вӧр
216,Wald::N,мэзы́,mežs
217,Hügel::N,ӏуашъхь,дзиб
218,Hügel::N,ӏуашъхь,мыльк
219,Hügel::N,ӏуашъхь,нӧрыс
220,Hügel::N,ӏуашъхь,paugurs
221,Anhöhe::N,чӏыӏэтыгъ,мыльк
222,Anhöhe::N,чӏыӏэтыгъ,нӧрыс
223,Anhöhe::N,чӏыӏэтыгъ,paugurs
224,Berg::N,къушъхьэ́,чой
225,Berg::N,къушъхьэ́,керӧс
226,Berg::N,къушъхьэ́,kalns
227,Gipfel::N,шыгу,чук
228,Gipfel::N,шыгу,virsotne
229,Höhle::N,гъочӏэгъ,рудӧг
230,Höhle::N,гъочӏэгъ,ala
231,Abhang::N,чапэ,ньывк
232,Abhang::N,чапэ,бокша
233,Abhang::N,чапэ,nogāze
234,Quelle::N,псынэчэ́чъ,ӧшмӧс
235,Quelle::N,псынэчэ́чъ,avots
236,Bach::N,псышкуашку,шор
237,Bach::N,псышкуашку,urga
238,Bach::N,псышкуашку,strauts
239,Fluss::N,псыхъо́,ю
240,Fluss::N,псыхъо́,upe
241,Ufer::N,нэпкъы,вадор
242,Ufer::N,нэпкъы,krasts
243,Küste::N,ӏушъо,вадор
244,Küste::N,ӏушъо,piekraste
245,Festland::N,чӏл́ыгу,му
246,Festland::N,чӏл́ыгу,sauszeme
247,Meer::N,хы,саридз
248,Meer::N,хы,jūra
249,Bucht::N,хыблыгу,куръя
250,Bucht::N,хыблыгу,līcis
251,Insel::N,хыгъэхъу́н,ді
252,Insel::N,хыгъэхъу́н,sala
253,Blume::N,къэгъа́гь,дзоридз
254,Blume::N,къэгъа́гь,puķe
255,Blume::N,къэгъа́гь,zieds
256,Gras::N,уцы́,турун
257,Gras::N,уцы́,zāle
258,Wurzel::N,лъапсэ́,вуж
259,Wurzel::N,лъапсэ́,sakne
260,Baum::N,чъыгы́,пу
261,Baum::N,чъыгы́,koks
262,Stamm::N,пкъы,пучер
263,Stamm::N,пкъы,stumbrs
264,Rinde::N,пхъашъо́,кырсь
265,Rinde::N,пхъашъо́,miza
266,Ast::N,куамэ,ув
267,Ast::N,куамэ,zars
268,Zweig::N,къутамэ́,вож
269,Zweig::N,къутамэ́,nozare
270,Blatt::N,тхьап,кор
271,Blatt::N,тхьап,lapa
272,Birke::N,пчэн,кыдз
273,Birke::N,пчэн,bērzs
274,Kiefer[Baum]::N,сэснэй,пожӧм
275,Kiefer[Baum]::N,сэснэй,priede
276,Weide[Baum]::N,пце́л,бадь
277,Weide[Baum]::N,пце́л,kārkls
278,Tanne::N,ель,коз
279,Tanne::N,ель,egle
280,Horn::N,бжъэ,сюр
281,Horn::N,бжъэ,rags
282,Feder::N,къамӏы́й,гӧн
283,Feder::N,къамӏы́й,тывборд
284,Feder::N,къамӏы́й,spalva
285,Fell::N,шъо,ку
286,Fell::N,шъо,āda
287,Flügel::N,тамэ́,борд
288,Flügel::N,тамэ́,spārns
289,Klaue::N,лъэбжъа́н,гыж
290,Klaue::N,лъэбжъа́н,nags
291,Kralle::N,лъакъо,гыж
292,Kralle::N,лъакъо,nags
293,Schwanz::N,кӏэ,бӧж
294,Schwanz::N,кӏэ,ļipa
295,Ei::N,кӏэнкӏэ́,кольк
296,Ei::N,кӏэнкӏэ́,ola
297,Nest::N,набгъо́,поз
298,Nest::N,набгъо́,ligzda
299,Bau::N,гъу,горс
300,Bau::N,гъу,пырмӧс
301,Bau::N,гъу,гу
302,Bau::N,гъу,ala
303,Bau::N,бы,горс
304,Bau::N,бы,пырмӧс
305,Bau::N,бы,гу
306,Bau::N,бы,ala
307,Tier::N,псэу́шъхь,пемӧс
308,Tier::N,псэу́шъхь,dzīvnieks
309,Herde::N,ӏэхъогъу,стада
310,Herde::N,ӏэхъогъу,кельӧб
311,Herde::N,ӏэхъогъу,ganāmpulks
312,Kuh::N,чэмы́,мӧс
313,Kuh::N,чэмы́,govs
314,Bulle::N,цу,ӧш
315,Bulle::N,цу,bullis
316,Pferd::N,шы,вӧв
317,Pferd::N,шы,zirgs
318,Schaf::N,мэлы́,ыж
319,Schaf::N,мэлы́,aita
320,Schwein::N,къо,порсь
321,Schwein::N,къо,cūka
322,Hund::N,бьэ,пон
323,Hund::N,бьэ,suns
324,Katze::N,чэты́у,кань
325,Katze::N,чэты́у,kaķis
326,Bär::N,мышъэ́,ош
327,Bär::N,мышъэ́,lācis
328,Eichhörnchen::N,цызэ́,ур
329,Eichhörnchen::N,цызэ́,vāvere
330,Elch::N,лось,йӧра
331,Elch::N,лось,alnis
332,Fuchs::N,баджэ́,руч
333,Fuchs::N,баджэ́,lapsa
334,Hase::N,тхьакӏумкӏы́хь,кӧч
335,Hase::N,тхьакӏумкӏы́хь,zaķis
336,Maus::N,цыгъо́,шыр
337,Maus::N,цыгъо́,pele
338,Wolf::N,тыгъу́жъ,кӧин
339,Wolf::N,тыгъу́жъ,vilks
340,Vogel::N,бзы́у,кай
341,Vogel::N,бзы́у,лэбач
342,Vogel::N,бзы́у,putns
343,Schwarm::N,отэр,чукӧр
344,Schwarm::N,отэр,spiets
345,Huhn::N,чэты́,курӧг
346,Huhn::N,чэты́,vista
347,Hahn::N,атакъэ́,петук
348,Hahn::N,атакъэ́,gailis
349,Gans::N,къа́з,дзодзӧг
350,Gans::N,къа́з,zoss
351,Ente::N,псычэ́т,утка
352,Ente::N,псычэ́т,pīle
353,Eule::N,тыгъурыгъу,сюзь
354,Eule::N,тыгъурыгъу,pūce
355,Kranich::N,къэрэ́у,тури
356,Kranich::N,къэрэ́у,dzērve
357,Krähe::N,къолэ́жъ,рака
358,Krähe::N,къолэ́жъ,vārna
359,Kuckuck::N,куку́у,кӧк
360,Kuckuck::N,куку́у,dzeguze
361,Fisch::N,пцэжъы́й,чери
362,Fisch::N,пцэжъы́й,zivs
363,Barsch::N,тхыкъэц,ёкыш
364,Barsch::N,тхыкъэц,asaris
365,Hecht::N,лэнд,сир
366,Hecht::N,лэнд,līdaka
367,Schlange[Tier]::N,блэ́,кый
368,Schlange[Tier]::N,блэ́,čūska
369,Wurm::N,хьамлыу,номыр
370,Wurm::N,хьамлыу,tārps
371,Spinne::N,бэдж,черань
372,Spinne::N,бэдж,zirneklis
373,Ameise::N,къамзэ́гу,кодзувкот
374,Ameise::N,къамзэ́гу,skudra
375,Laus::N,цӏэ,той
376,Laus::N,цӏэ,uts
377,Mücke::N,аргъо́й,ном
378,Mücke::N,аргъо́й,ods
379,Fliege::N,бадзэ́,гут
380,Fliege::N,бадзэ́,muša
381,Schmetterling::N,хьампӏыра́шъу,бобув
382,Schmetterling::N,хьампӏыра́шъу,tauriņš
383,Beere::N,маткӏо,тусь
384,Beere::N,маткӏо,вотӧс
385,Beere::N,маткӏо,oga
386,Apfel::N,мыӏэры́с,яблӧг
387,Apfel::N,мыӏэры́с,ābols
388,Pilz::N,хьаӏу,тшак
389,Pilz::N,хьаӏу,sēne
390,Zwiebel::N,бжьыны́,луккок
391,Zwiebel::N,бжьыны́,йӧнгыль
392,Zwiebel::N,бжьыны́,sīpols
393,Saat::N,чылапхъ,тусь
394,Saat::N,чылапхъ,кӧйдыс
395,Saat::N,чылапхъ,sēkla
396,Korn::N,цэ,тусь
397,Korn::N,цэ,grauds
398,Heu::N,мэкъу,турун
399,Heu::N,мэкъу,siens
400,Schale::N,кӏы́шъу,кор
401,Schale::N,кӏы́шъу,čaula
402,Schale::N,кӏы́шъу,čaumala
403,Grube::N,машэ́,гу
404,Grube::N,машэ́,bedre
405,Falle::N,зэраубытырэ́ ӏэмэпсы́м,лэч
406,Falle::N,зэраубытырэ́ ӏэмэпсы́м,slazds
407,Falle::N,зэраубытырэ́ ӏэмэпсы́м,lamatas
408,Schlinge::N,бзыуубыт,лэч
409,Schlinge::N,бзыуубыт,cilpa
410,Spur::N,ужы,туй
411,Spur::N,ужы,pēda
412,Spur::N,лъэуж,туй
413,Spur::N,лъэуж,pēda
414,Asche::N,яжьэ́,пӧм
415,Asche::N,яжьэ́,pelni
416,Dreck::N,псынжъы,няйт
417,Dreck::N,псынжъы,dubļi
418,Eisen::N,гыучӏы́,кӧрт
419,Eisen::N,гыучӏы́,dzelzs
420,Eisen::N,къэнджа́л,кӧрт
421,Eisen::N,къэнджа́л,dzelzs
422,Gold::N,дышъэ́,зарни
423,Gold::N,дышъэ́,zelts
424,Silber::N,тыжьы́н,эзысь
425,Silber::N,тыжьы́н,sudrabs
426,Kohle::N,шӏомыкӏ,шом
427,Kohle::N,шӏомыкӏ,ogle
428,Glas::N,апч,стеклӧ
429,Glas::N,апч,stikls
430,Lehm::N,етӏагъо́,сёй
431,Lehm::N,етӏагъо́,māls
432,Sand::N,пшахъо,лыа
433,Sand::N,пшахъо,smiltis
434,Mensch::N,цӏыфы́,морт
435,Mensch::N,цӏыфы́,cilvēks
436,Mann::N,хъулъфы́гъ,аймӧрт
437,Mann::N,хъулъфы́гъ,мужичӧй
438,Mann::N,хъулъфы́гъ,vīrietis
439,Frau::N,бӏылъфыгъэ́,ань
440,Frau::N,бӏылъфыгъэ́,нывбаба
441,Frau::N,бӏылъфыгъэ́,sieviete
442,Kind::N,кӏэлэцӏы́кӏу,кага
443,Kind::N,кӏэлэцӏы́кӏу,bērns
444,Junge::N,кӏэлэцӏы́кӏу,пи
445,Junge::N,кӏэлэцӏы́кӏу,zēns
446,Junge::N,кӏэлэцӏы́кӏу,puika
447,Junge::N,кӏэлэцӏы́кӏу,puisis
448,Mädchen::N,пшъэшъэжъый,ныв
449,Mädchen::N,пшъэшъэжъый,meiča
450,Mädchen::N,пшъэшъэжъый,skuķis
451,Mädchen::N,пшъэшъэжъый,meitene
452,Familie::N,быны́,семья
453,Familie::N,быны́,ģimene
454,Familie::N,уна́гъу,семья
455,Familie::N,уна́гъу,ģimene
456,Großvater::N,тэтэ́жъ,пӧль
457,Großvater::N,тэтэ́жъ,vecaistēvs
458,Großmutter::N,нэнэ́жъ,баб
459,Großmutter::N,нэнэ́жъ,vecāmāte
460,Eltern::N,ны-тыхэ́р,ай-мам
461,Eltern::N,ны-тыхэ́р,бать-мам
462,Eltern::N,ны-тыхэ́р,vecāki
463,Vater::N,ты,бать
464,Vater::N,ты,ай
465,Vater::N,ты,tēvs
466,Mutter::N,ны,мам
467,Mutter::N,ны,māte
468,Sohn::N,къо,пи
469,Sohn::N,къо,dēls
470,Tochter::N,пхъу,ныв
471,Tochter::N,пхъу,meita
472,Bruder::N,шы,вок
473,Bruder::N,шы,brālis
474,Schwester::N,шы́пхъу,чой
475,Schwester::N,шы́пхъу,māsa
476,Onkel::N,янэ́ш,дядь
477,Onkel::N,янэ́ш,tēvocis
478,Tante::N,атэшыпхъу,тьӧт
479,Tante::N,атэшыпхъу,tante
480,Ehemann::N,лӏы,верӧс
481,Ehemann::N,лӏы,vīrs
482,Ehefrau::N,шъу́з,гӧтыр
483,Ehefrau::N,шъу́з,sieva
484,Freude::N,гушӏуа́гъу,радлун
485,Freude::N,гушӏуа́гъу,prieks
486,Gelächter::N,щхыныр,серам
487,Gelächter::N,щхыныр,smiekli
488,Glück::N,насы́п,шуд
489,Glück::N,насы́п,laime
490,Kummer::N,тхьамыкӏагъу,шог
491,Kummer::N,тхьамыкӏагъу,bēdas
492,Kummer::N,тхьамыкӏагъу,raizes
493,Wunsch::N,шӏонгъоны́гъ,кӧсйӧм
494,Wunsch::N,шӏонгъоны́гъ,vēlme
495,Wunsch::N,шӏонгъоны́гъ,vēlējums
496,Lust::N,шӏонгъоны́гъ,кыскӧм
497,Lust::N,шӏонгъоны́гъ,радейтӧм
498,Lust::N,шӏонгъоны́гъ,kāre
499,Geist::N,гу,лов
500,Geist::N,гу,gars
501,Gedanke::N,гупшыс,мӧвп
502,Gedanke::N,гупшыс,doma
503,Gedächtnis::N,память,паметь
504,Gedächtnis::N,память,atmiņa
505,Verstand::N,акъы́л,вежӧр
506,Verstand::N,акъы́л,prāts
507,Sinn::N,мэхьанэ,мог
508,Sinn::N,мэхьанэ,вежӧртас
509,Sinn::N,мэхьанэ,nozīme
510,Grund::N,ушъхьагъу,помка
511,Grund::N,ушъхьагъу,pamats
512,Grund::N,ушъхьагъу,iemesls
513,Wahrheit::N,шъыпкъэ́,збыль
514,Wahrheit::N,шъыпкъэ́,збыльтор
515,Wahrheit::N,шъыпкъэ́,taisnība
516,Wahrheit::N,шъыпкъэ́,patiesība
517,Gespräch::N,гущыӏ,сёрни
518,Gespräch::N,гущыӏ,saruna
519,Märchen::N,пшысэ,мойд
520,Märchen::N,пшысэ,pasaka
521,Erzählung::N,къэба́р,висьт
522,Erzählung::N,къэба́р,stāsts
523,Erzählung::N,къэба́р,nostāsts
524,Nachricht::N,къэба́р,юӧртӧм
525,Nachricht::N,къэба́р,ziņa
526,Neuigkeit::N,къэбарыкӏ,выльтор
527,Neuigkeit::N,къэбарыкӏ,jaunums
528,Name::N,цӏэ,ним
529,Name::N,цӏэ,vārds
530,Rätsel::N,коджэхь-къоджэшх,нӧдкыв
531,Rätsel::N,коджэхь-къоджэшх,mīkla
532,Rede::N,гущыӏ,сёрни
533,Rede::N,гущыӏ,runa
534,Sprache::N,бзэ,кыв
535,Sprache::N,бзэ,valoda
536,Stimme::N,макъэ́,гӧлӧс
537,Stimme::N,макъэ́,вом шы
538,Stimme::N,макъэ́,balss
539,Wort::N,гущыӏ,кыв
540,Wort::N,гущыӏ,vārds
541,Zeichen::N,тамы́гъ,пас
542,Zeichen::N,тамы́гъ,zīme
543,Ruf::N,джэ макъ,чукӧстчӧм
544,Ruf::N,джэ макъ,корӧм
545,Ruf::N,джэ макъ,sauciens
546,Lärm::N,макъэ,шы
547,Lärm::N,макъэ,зык
548,Lärm::N,макъэ,зычитӧм
549,Lärm::N,макъэ,troksnis
550,Laut::N,макъэ,шы
551,Laut::N,макъэ,skaņa
552,Lied::N,орэ́д,сьылан
553,Lied::N,орэ́д,сьыланкыв
554,Lied::N,орэ́д,dziesma
555,Ruhe::N,самбырыныгъ,чӧв
556,Ruhe::N,самбырыныгъ,miers
557,Leute::N,цӏыфхэ́р,йӧз
558,Leute::N,цӏыфхэ́р,войтыр
559,Leute::N,цӏыфхэ́р,ļaudis
560,Leute::N,цӏыфхэ́р,cilvēki
561,Volk::N,цӏыф лъэпкъ,йӧз
562,Volk::N,цӏыф лъэпкъ,войтыр
563,Volk::N,цӏыф лъэпкъ,tauta
564,Arbeit::N,ӏофшӏакӏэ́н,удж
565,Arbeit::N,ӏофшӏакӏэ́н,darbs
566,Gast::N,хьакӏэ́,гӧсть
567,Gast::N,хьакӏэ́,viešņa
568,Gast::N,хьакӏэ́,ciemiņš
569,Geschenk::N,шӏухьафтын,козин
570,Geschenk::N,шӏухьафтын,dāvana
571,Spiel::N,еоны́р,ворсан
572,Spiel::N,еоны́р,rotaļa
573,Spiel::N,джэгуны́р,ворсан
574,Spiel::N,джэгуны́р,rotaļa
575,Spiel::N,къегъэӏоны́р,ворсан
576,Spiel::N,къегъэӏоны́р,rotaļa
577,Gesellschaft::N,обществ,котыр
578,Gesellschaft::N,обществ,biedrība
579,Gesellschaft::N,обществ,kompānija
580,Hilfe::N,ӏэпыӏэгъу,отсӧг
581,Hilfe::N,ӏэпыӏэгъу,palīdzība
582,Freund::N,ныбджэгъу,ёрт
583,Freund::N,ныбджэгъу,draugs
584,Kamerad::N,ныбджэгъу,ёрт
585,Kamerad::N,ныбджэгъу,biedrs
586,Angelegenheit::N,ӏофы́,мог
587,Angelegenheit::N,ӏофы́,делӧ
588,Angelegenheit::N,ӏофы́,darīšana
589,Anzahl::N,пчъагъэ́,лыд
590,Anzahl::N,пчъагъэ́,тшӧт
591,Anzahl::N,пчъагъэ́,skaits
592,Anzahl::N,пчъагъэ́,daudzums
593,Art::N,изэрэщы́т,сикас
594,Art::N,изэрэщы́т,suga
595,Art::N,изэрэщы́т,šķira
596,Art::N,лъэпкъ,сикас
597,Art::N,лъэпкъ,suga
598,Art::N,лъэпкъ,šķira
599,Stück::N,такъы́р,тор
600,Stück::N,такъы́р,gabals
601,Teil::N,щыщ,юкӧн
602,Teil::N,щыщ,daļa
603,Teil::N,ӏахь,юкӧн
604,Teil::N,ӏахь,daļa
605,Hälfte::N,ныкъо́,пӧв
606,Hälfte::N,ныкъо́,джын
607,Hälfte::N,ныкъо́,puse
608,Kreis::N,хъура́й,кытш
609,Kreis::N,хъура́й,aplis
610,Kreis::N,хъура́й,riņķis
611,Kreuz::N,къащ,перна
612,Kreuz::N,къащ,крест
613,Kreuz::N,къащ,krusts
614,Linie::N,хъахъ,визь
615,Linie::N,хъахъ,līnija
616,Linie::N,итхъа́гъ,визь
617,Linie::N,итхъа́гъ,līnija
618,Strich::N,хъахъ,визь
619,Strich::N,хъахъ,svītra
620,Strich::N,итхъагъ,визь
621,Strich::N,итхъагъ,svītra
622,Abstand::N,азыфагу,кост
623,Abstand::N,азыфагу,коласт
624,Abstand::N,азыфагу,atstarpe
625,Entfernung::N,чӏыгууанэ,ылна
626,Entfernung::N,чӏыгууанэ,attālums
627,Entfernung::N,чӏыгууанэ,atstatums
628,Gegend::N,чӏыпӏэ́,му-ва
629,Gegend::N,чӏыпӏэ́,apvidus
630,Gegend::N,чӏыпӏэ́,apgabals
631,Platz::N,азыфагу,ылдӧс
632,Platz::N,азыфагу,йир
633,Platz::N,азыфагу,гӧгӧртас
634,Platz::N,азыфагу,vieta
635,Ort::N,чӏыпӏэ́,ин
636,Ort::N,чӏыпӏэ́,места
637,Ort::N,чӏыпӏэ́,vieta
638,Seite::N,лъэны́къу,бок
639,Seite::N,лъэны́къу,ӧтарладор
640,Seite::N,лъэны́къу,sāns
641,Mitte::N,гузэ́гу,шӧр
642,Mitte::N,гузэ́гу,vidus
643,Gegenstand::N,пкъыгъо,кӧлуй
644,Gegenstand::N,пкъыгъо,priekšmets
645,Rand::N,цакӏэ́,дор
646,Rand::N,цакӏэ́,mala
647,Rand::N,цакӏэ́,apmale
648,Kante::N,цэгэналъ,дор
649,Kante::N,цэгэналъ,šķautne
650,Ecke::N,къогъу,пельӧс
651,Ecke::N,къогъу,kakts
652,Ecke::N,къогъу,stūris
653,Spitze::N,пакӏэ,йыв
654,Spitze::N,пакӏэ,smaile
655,Spitze::N,пакӏэ,galotne
656,Ende::N,кӏэ,пом
657,Ende::N,кӏэ,gals
658,Ende::N,кӏэ,uzgalis
659,Loch::N,гъуа́н,розь
660,Loch::N,гъуа́н,caurums
661,Winkel::N,къогъу,пельӧс
662,Winkel::N,къогъу,leņķis
663,Muster::N,тхыпхъэ,сер
664,Muster::N,тхыпхъэ,piemērs
665,Größe::N,иина́гъ,ыджда
666,Größe::N,иина́гъ,lielums
667,Länge::N,икӏыхьа́гъ,кузьта
668,Länge::N,икӏыхьа́гъ,garums
669,Höhe::N,лъэгагъ,джуджда
670,Höhe::N,лъэгагъ,augstums
