,Concept_ID,ca,mhr
765,vorher::ADV,abāns,о́нчыч
766,zuerst::ADV,primer,онда́к
767,einmal::ADV,una vegada,икана́
768,manchmal::ADV,de vegades,ка́шын
769,manchmal::ADV,de vegades,кокла́н
770,oft::ADV,sovint,чӱ́чкыдын
771,immer::ADV,sempre,эре́
772,immer::ADV,sempre,ту́тыш
773,niemals::ADV,no ... mai,ок нигуна́м
774,hier::ADV,aquí,ты́ште
775,hierhin::ADV,per aquí,ты́шке
776,hierhin::ADV,per aquí,тыш
777,von hier::ADV,des d'aquí,тыше́ч
778,von hier::ADV,des d'aquí,тыве́ч
779,dort::ADV,allí,ту́што
780,dorthin::ADV,hi,туш
781,dorthin::ADV,hi,ту́шко
782,geradeaus::ADV,tot dret,вик
783,vorwärts::ADV,endavānt,о́нчыко
784,rückwärts::ADV,endarrera,шеҥге́к
785,zurück::ADV,darrere,мӧҥге́ш
786,unten::ADV,a baix,ӱ́лнӧ
787,unten::ADV,a baix,йыма́лне
788,hinab::ADV,cap avall,йыма́к
789,oben::ADV,dalt,кӱ́шнӧ
790,oben::ADV,dalt,ӱмба́лне
791,hinauf::ADV,cap amunt,кӱ́ш
792,hinauf::ADV,cap amunt,кӱ́шкӧ
793,überall::ADV,pertot,чыла́ вере́
794,überall::ADV,per tot arreu,чыла́ вере́
795,nicht::ADV,no,ок
796,nicht::ADV,no,о́геш
797,ein wenig::ADV,una mica,изи́ш
798,kaum::ADV,a penes,пыкше́
799,sehr::ADV,molt,чот
800,so::ADV,així,тыге́
801,noch::ADV,encara,а́ле
802,nur::ADV,només,гына́
803,schon::ADV,ja,ы́нде
804,wieder::ADV,de nou,ада́к
805,vergebens::ADV,en va,ара́м
806,vor::PRP,davānt,о́нчыч
807,vor::PRP,enfront de,о́нчыч
808,hinter::PRP,darrera,шеҥге́лне
809,unter::PRP,sota,йыма́лне
810,durch::PRP,per,вошт
811,neben::PRP,al costāt de,вокте́н
812,zwischen::PRP,entre,кокла́ште
813,wegen::PRP,a causa de,верч
814,dies::PRN,aquest,ти́де
815,das::PRN,això,са́де
816,alles::PRN,tot,чыла́
817,ich::PRN,jo,мый
818,du::PRN,tu,тый
819,er::PRN,ell,ту́до
820,wir::PRN,nosaltres,ме
821,ihr::PRN,vosaltres,те
822,sie::PRN,ells,ну́но
823,sie::PRN,elles,ну́но
824,was::FPRN,què,мо
825,wer::FPRN,qui,кӧ
826,wo::FADV,on,куша́н
827,wohin::FADV,cap a on,куш
828,wohin::FADV,cap a on,ку́шко
829,wie::FADV,com,кузе́
830,warum::FADV,per què,мо
831,warum::FADV,per què,мола́н
832,wieviel::FNUM,quant,куна́р
833,eins::NUM,u,ик
834,zwei::NUM,dos,ко́кыт
835,drei::NUM,tres,кум
836,vier::NUM,quatre,ныл
837,fünf::NUM,cinc,вич
838,sechs::NUM,sis,куд
839,sieben::NUM,set,шым
840,acht::NUM,vuit,канда́ш
841,neun::NUM,nou,инде́ш
842,zehn::NUM,deu,лу
843,elf::NUM,onze,лати́к
844,zwölf::NUM,dotze,латко́к
845,zwanzig::NUM,vint,ко́ло
846,dreißig::NUM,trenta,ку́мло
847,vierzig::NUM,quaranta,ны́лле
848,fünfzig::NUM,cinquanta,ви́тле
849,sechzig::NUM,seixanta,ку́дло
850,siebzig::NUM,setanta,шы́мле
851,achtzig::NUM,vuitanta,канда́шле
852,neunzig::NUM,noranta,инде́шле
853,hundert::NUM,cent,шӱ́дӧ
854,tausend::NUM,mil,тӱже́м
855,und::CNJ,i,да
856,und::CNJ,i,ден
857,oder::CNJ,o,я
858,oder::CNJ,o,а́ле
859,stehen::V,estar de peu,шога́ш
860,sitzen::V,seure,шинча́ш
861,liegen::V,jeure,кия́ш
862,hängen::V,penjar,кеча́ш
863,werden::V,fer-se,лия́ш
864,werden::V,posar-se,лия́ш
865,passieren::V,succeir,лия́ш
866,beginnen::V,iniciar-se,тӱҥгала́ш
867,enden::V,acabar-se,пыта́ш
868,enden::V,terminar-se,пыта́ш
869,wechseln::V,canviar,вашталта́ш
870,aufgehen[Sonne]::V,sortir,лекта́ш
871,untergehen[Sonne]::V,posar-se,шинча́ш
872,scheinen[Sonne]::V,brillar,волгалта́ш
873,donnern::V,tronar,кӱдырта́ш
874,donnern::V,tronar,сургалта́ш
875,wehen::V,bufar,пуа́ш
876,strömen::V,afluir,шийалтара́ш
877,fließen::V,fluir,йога́ш
878,sich drehen::V,girar,пӧрда́ш
879,schwanken::V,vacil·lar,лӱҥга́ш
880,schwanken::V,vacil·lar,тайныла́ш
881,schwingen::V,oscil·lar,рӱпшалта́ш
882,fallen::V,caure,воза́ш
883,fallen::V,caure,йӧрла́ш
884,fallen::V,tombar,воза́ш
885,fallen::V,tombar,йӧрла́ш
886,brennen::V,cremar,йӱла́ш
887,rauchen::V,fumejar,шикша́ш
888,regnen::V,ploure,йӱра́ш
889,gefrieren::V,gelar-se,кылма́ш
890,gefrieren::V,gelar-se,ияҥа́ш
891,tauen::V,fondre's,шула́ш
892,schmelzen::V,fondre's,лева́ш
893,trocknen::V,assecar-se,кошка́ш
894,sieden::V,bullir,шола́ш
895,faulen::V,podrir-se,шӱя́ш
896,verfaulen::V,podrir-se,шӱйы́н шуа́ш
897,reißen::V,trencar-se,кӱрла́ш
898,versinken::V,enfonsar-se,пуре́н кая́ш
899,vergehen::V,passar,эрте́н кая́ш
900,erscheinen::V,aparèixer,толы́н лекта́ш
901,verschwinden::V,desaparèixer,йома́ш
902,sinken::V,baixar,пуча́ш
903,sinken::V,descendir,пуча́ш
904,abnehmen::V,decréixer,пуча́ш
905,zunehmen::V,augmentar,шукема́ш
906,steigen::V,pujar,нӧлталта́ш
907,wachsen::V,créixer,кушка́ш
908,glänzen::V,brillar,йылгыжа́ш
909,glänzen::V,resplendir,йылгыжа́ш
910,funkeln::V,espurnejar,чолга́ш
911,lärmen::V,fer soroll,рӱшка́ш
912,läuten::V,sonar,мура́ш
913,klingeln::V,trucar,йыҥгырта́ш
914,klirren::V,dringar,чылдыртата́ш
915,brausen::V,rugir,лӱшка́ш
916,rauschen::V,murmurar,лыжга́ш
917,klingen::V,sonar,йоҥга́ш
918,bellen::V,lladrar,опта́ш
919,heulen::V,udolar,урмыжа́ш
920,blasen::V,bufar,пуала́ш
921,pfeifen::V,xiular,шӱ́шкаш
922,schreien::V,cridar,кычкыра́ш
923,stöhnen::V,gemegar,йыҥыса́ш
924,zittern::V,tremolar,чытыра́ш
925,leben::V,vīure,ила́ш
926,geboren werden::V,néixer,шоча́ш
927,atmen::V,respirar,шӱла́ш
928,trinken::V,beure,йӱа́ш
929,essen::V,menjar,кочка́ш
930,schlucken::V,empassar-se,нела́ш
931,müde werden::V,cansar-se,ноя́ш
932,einschlafen::V,adormir-se,мале́н колта́ш
933,schlafen::V,dormir,мала́ш
934,aufwachen::V,despertar-se,помыжалта́ш
935,aufstehen::V,llevar-se,кынела́ш
936,sich erholen::V,descansar,кана́ш
937,krank werden::V,posar-se malalt,черлане́н воза́ш
938,krank sein::V,estar malalt,черлане́н кия́ш
939,schmerzen::V,doldre,коршта́ш
940,husten::V,tossir,кокыра́ш
941,genesen::V,recuperar-se,тӱрла́ш
942,genesen::V,recuperar-se,тазаҥа́ш
943,sterben::V,morir,кола́ш
944,umkommen::V,perir,вуй йома́ш
945,sich bewegen::V,moure's,кошта́ш
946,sich rühren::V,moure's,тарвана́ш
947,sich erheben::V,aixecar-se,кынела́ш
948,sich setzen::V,asseure's,шинча́ш
949,hinfallen::V,caure's,йӧрла́ш
950,laufen::V,caminar,кошта́ш
951,schreiten::V,procedir,ошкыла́ш
952,spazierengehen::V,passejar,гуля́яш
953,eilen::V,anar corrent,вашка́ш
954,sich beeilen::V,afanyar-se,вашкешта́ш
955,sausen::V,córrer,юлтка́ш
956,rennen::V,córrer,куржтала́ш
957,springen::V,saltar,тӧршта́ш
958,klettern::V,escalar,кӱза́ш
959,schaukeln::V,gronxar-se,лӱҥгалта́ш
960,schaukeln::V,balancejar-se,лӱҥгалта́ш
961,kriechen::V,reptar,нушка́ш
962,kriechen::V,arrossegar-se,нушка́ш
963,schwimmen::V,nadar,ия́ш
964,tauchen::V,bussejar,шуҥгалта́ш
965,tauchen::V,submergir-se,шуҥгалта́ш
966,rudern::V,remar,удыра́ш
967,fahren::V,anar,кудала́ш
968,fliegen::V,volar,чоҥешта́ш
969,gehen::V,caminar,кая́ш
970,weggehen::V,anar-se'n,кораҥа́ш
971,abfahren::V,partir,лекта́ш
972,anhalten::V,aturar-se,чарна́ш
973,hineingehen::V,entrar,пура́ш
974,eintreten::V,entrar,пура́ш
975,kommen::V,venir,тола́ш
976,ankommen::V,arribar,шуа́ш
977,zurückkommen::V,tornar,пӧртыла́ш
978,bleiben::V,quedar-se,кода́ш
979,warten::V,esperar,вуча́ш
980,erwarten::V,esperar,вуча́ш
981,suchen::V,buscar,кычала́ш
982,finden::V,trobar,муа́ш
983,versuchen::V,intentar,толаша́ш
984,vorbereiten::V,preparar,ямдыла́ш
985,lieben::V,estimar,йӧрата́ш
986,mögen::V,agradar a,йӧрата́ш
987,lachen::V,riure,воштыла́ш
988,rühren::V,commoure,ку́мыл тарвата́ш
989,rühren::V,emocionar,ку́мыл тарвата́ш
990,weinen::V,plorar,шорта́ш
991,schimpfen::V,renyar,каргаша́ш
992,sich ärgern::V,enfadar-se,сыра́ш
993,sich fürchten::V,tenir por,лӱда́ш
994,fürchten::V,témer,лӱда́ш
995,fliehen::V,fugir,куржа́ш
996,flüchten::V,refugiar-se,куржа́ш
997,sehen::V,veure,ужа́ш
998,anschauen::V,mirar,онча́ш
999,ansehen::V,mirar,эскера́ш
1000,hören::V,oir,кола́ш
1001,zuhören::V,escoltar,колышта́ш
1002,probieren::V,provar,тамла́ш
1003,riechen::V,olorar,ӱпшынча́ш
1004,fühlen::V,sentīr,шижа́ш
1005,scheinen::V,semblar,чуча́ш
1006,zu sehen sein::V,poder-se veure,коя́ш
1007,vernehmen::V,percebre,кола́ш
1008,frieren::V,tenir fred,кылма́ш
1009,tun::V,fer,ышта́ш
1010,können::V,poder,мошта́ш
1011,wollen::V,voler,тӱна́ш
1012,anfangen::V,iniciar,тӱҥала́ш
1013,beenden::V,acabar,пытара́ш
1014,aufhören::V,deixar,чарна́ш
1015,gelingen::V,sortir bé,сай лекта́ш
1016,geraten::V,sortir,лекта́ш
1017,öffnen::V,obrir,поча́ш
1018,schließen::V,tancar,петыра́ш
1019,stellen::V,posar,шында́ш
1020,stellen::V,col·locar,шында́ш
1021,setzen::V,assentar,шында́ш
1022,legen::V,posar,опта́ш
1023,legen::V,posar,пышта́ш
1024,berühren::V,tocar,тӱка́ш
1025,verbinden::V,unir,пида́ш
1026,verbinden::V,connectar,пида́ш
1027,bedecken::V,tapar,леведа́ш
1028,bedecken::V,cobrir,леведа́ш
1029,aufhängen::V,penjar,сака́ш
1030,anzünden::V,encendre,чӱкта́ш
1031,aufheben::V,aixecar,нӧлтала́ш
1032,zurücklassen::V,deixar,кода́ш
1033,verlieren::V,pērdre,йомдара́ш
1034,fallen lassen::V,deixar caure,воза́ш
1035,machen::V,fer,ышта́ш
1036,herstellen::V,producir,ямдыла́ш
1037,bauen::V,construir,чоҥа́ш
1038,reparieren::V,reparar,ачала́ш
1039,verbessern::V,millorar,саемда́ш
1040,ändern::V,canviar,весемда́ш
1041,graben::V,cavar,кӱнча́ш
1042,beugen::V,doblegar,пӱгырта́ш
1043,biegen::V,corbar,лывырта́ш
1044,biegen::V,arquejar,лывырта́ш
1045,drehen::V,girar,пӱтыра́ш
1046,wenden::V,girar,ирала́ш
1047,umdrehen::V,voltar,савырала́ш
1048,heben::V,pujar,нӧлта́ш
1049,heben::V,aixecar,нӧлта́ш
1050,hochheben::V,aixecar,нӧлта́ш
1051,ergreifen::V,agafar,руалта́ш
1052,halten::V,mantenir,куча́ш
1053,drücken::V,prémer,иша́ш
1054,drücken::V,prémer,темда́ш
1055,drücken::V,estrènyer,иша́ш
1056,drücken::V,estrènyer,темда́ш
1057,schieben::V,empènyer,шӱкала́ш
1058,kratzen::V,raspar,удыра́ш
1059,lecken::V,llepar,нула́ш
1060,beißen::V,mossegar,пура́ш
1061,abreißen::V,arrencar,кӱрла́ш
1062,abschneiden::V,tallar,пӱчка́ш
1063,binden::V,lligar,кылда́ш
1064,stecken::V,ficar,шуралта́ш
1065,brechen::V,trencar,тодышта́ш
1066,klopfen::V,trucar,кыра́ш
1067,hauen::V,picar,тӱя́ш
1068,hauen::V,colpejar,тӱя́ш
1069,kleben::V,enganxar,клеитла́ш
1070,reiben::V,fregar,йыга́ш
1071,reiben::V,fregar,туржала́ш
1072,streichen::V,untar,шӱра́ш
1073,schleifen::V,afilar,шума́ш
1074,schleifen::V,afilar,яна́ш
1075,schleifen::V,esmolar,шума́ш
1076,schleifen::V,esmolar,яна́ш
1077,schneiden::V,tallar,пӱчка́ш
1078,rütteln::V,sacsejar,рӱза́ш
1079,schütteln::V,agitar,почка́ш
1080,schütteln::V,sacsejar,почка́ш
1081,schwenken::V,agitar,рӱза́ш
1082,schütten::V,abocar,опта́ш
1083,füllen::V,omplir,тема́ш
1084,einwickeln::V,embolicar,вӱдыла́ш
1085,tragen::V,dur,нумала́ш
1086,tragen::V,portar,нумала́ш
1087,schleppen::V,arrossegar,шӱдыра́ш
1088,ziehen::V,tirar,шупша́ш
1089,ziehen::V,estirar,шупша́ш
1090,aufbewahren::V,conservar,арала́ш
1091,werfen::V,llançar,шуа́ш
1092,werfen::V,llançar,кышка́ш
1093,fangen::V,agafar,куча́ш
1094,fangen::V,atrapar,куча́ш
1095,packen::V,engrapar,руалта́ш
1096,verstecken::V,amagar,тоя́ш
1097,teilen::V,dividir,пӧла́ш
1098,schicken::V,enviar,колта́ш
1099,bringen::V,portar,конда́ш
1100,hinzufügen::V,afegir,ешара́ш
1101,bekommen::V,obtenir,нала́ш
1102,erhalten::V,rebre,нала́ш
1103,nehmen::V,prendre,нала́ш
1104,wählen::V,triar,сайла́ш
1105,wählen::V,elegir,сайла́ш
1106,auswählen::V,escollir,таҥгла́ш
1107,auswählen::V,seleccionar,таҥгла́ш
1108,bewahren::V,conservar,сакла́ш
1109,behindern::V,impedir,чаракла́ш
1110,behindern::V,obstaculitzar,чаракла́ш
1111,verderben::V,espatllar,пужа́ш
1112,beschädigen::V,danyar,пужа́ш
1113,beschädigen::V,destrossar,пужа́ш
1114,zerbrechen::V,trencar,пудырта́ш
1115,zerreißen::V,estripar,кӱрла́ш
1116,zerstören::V,destruir,шалата́ш
1117,verbrennen::V,cremar,йӱлата́ш
1118,geben::V,donar,пуа́ш
1119,reichen::V,passar,пуа́ш
1120,schenken::V,regalar,пӧлекла́ш
1121,versprechen::V,prometre,сӧра́ш
1122,wünschen::V,desitjar,тылана́ш
1123,loben::V,elogiar,мокта́ш
1124,küssen::V,fer un petó a,шупшала́ш
1125,wiegen::V,bressolar,рӱпша́ш
1126,zudecken::V,tapar,леведа́ш
1127,zudecken::V,cobrir,леведа́ш
1128,wecken::V,despertar,помыжалтара́ш
1129,zeigen::V,mostrar,ончыкта́ш
1130,zeigen::V,ensenyar,ончыкта́ш
1131,führen::V,guiar,вӱда́ш
1132,führen::V,conduir,вӱда́ш
1133,lehren::V,ensenyar,туныкта́ш
1134,unterrichten::V,ensenyar,туныкта́ш
1135,aufziehen::V,criar,орышта́ш
1136,leiten::V,dirigir,вӱда́ш
1137,leiten::V,dirigir,вуйлата́ш
1138,antreiben::V,impel·lir,поктыла́ш
1139,lassen::V,fer,-та́ш
1140,einladen::V,invitar,ӱжа́ш
1141,einladen::V,convidar,ӱжа́ш
1142,vereinigen::V,unir,иктешла́ш
1143,besuchen::V,visitar,то́лын кая́ш
1144,besuchen::V,anar a veure,то́лын кая́ш
1145,treffen::V,trobar,вашлия́ш
1146,sich versammeln::V,reunir-se,погына́ш
1147,sich versammeln::V,reunir-se,чумырга́ш
1148,spielen::V,jugar,мода́ш
1149,singen::V,cantār,мура́ш
1150,tanzen::V,ballar,кушта́ш
1151,sich trennen::V,separar-se,ойырла́ш
1152,verlassen::V,deixar,кудалта́ш
1153,verlassen::V,abandonar,кудалта́ш
1154,retten::V,salvar,утара́ш
1155,bewachen::V,vigilar,орола́ш
1156,schützen::V,protegir,арала́ш
1157,verteidigen::V,defensar,арала́ш
1158,sich schlagen::V,barallar-se,кредала́ш
1159,schießen::V,tirar,лӱя́ш
1160,schießen::V,disparar,лӱя́ш
1161,siegen::V,vèncer,сеҥа́ш
1162,ärgern::V,enfadar,сырыкта́ш
1163,schlagen::V,pegar,пера́ш
1164,schlagen::V,colpejar,пера́ш
1165,treten::V,donar un cop de peu a,тошка́ш
1166,stechen::V,punxar,кера́ш
1167,stechen::V,apunyalar,кера́ш
1168,stoßen::V,empènyer,шӱкала́ш
1169,stehlen::V,robar,шолышта́ш
1170,stören::V,molestar,мешая́ш
1171,belästigen::V,importunar,толаштара́ш
1172,verbergen::V,amagar,шылта́ш
1173,verbergen::V,ocultar,шылта́ш
1174,täuschen::V,enganyar,ондала́ш
1175,betrügen::V,estafar,ондала́ш
1176,töten::V,matar,пушта́ш
1177,wohnen::V,vīure,ила́ш
1178,wohnen::V,habitar,ила́ш
1179,arbeiten::V,treballar,пашалана́ш
1180,arbeiten::V,treballar,паша́м ышта́ш
1181,sammeln::V,col·leccionar,пога́ш
1182,pflücken::V,collir,кӱра́ш
1183,jagen::V,caçar,сонарла́ш
1184,fischen::V,pescar,кол куча́ш
1185,fassen::V,atrapar,куча́ш
1186,hüten::V,pasturar,кӱта́ш
1187,treiben::V,arriar,покта́ш
1188,anbinden::V,lligar,йолышта́ш
1189,füttern::V,donar menjar a,пукша́ш
1190,melken::V,munyir,лӱшта́ш
1191,hacken::V,picar,руа́ш
1192,hacken::V,tallar,руа́ш
1193,gießen::V,regar,шава́ш
1194,reifen::V,madurar,кӱа́ш
1195,zubereiten::V,preparar,ямдыла́ш
1196,kochen::V,coure,шолта́ш
1197,backen::V,coure al forn,кӱкташ
1198,braten::V,rostir,пуштыла́ш
1199,braten::V,rostir,жаритла́ш
1200,umrühren::V,remenar,луга́ш
1201,stricken::V,tricotar,пида́ш
1202,stricken::V,fer punt de mitja,пида́ш
1203,nähen::V,cosir,урга́ш
1204,färben::V,tenyir,чиялта́ш
1205,reinigen::V,netejar,эрыкта́ш
1206,waschen::V,rentār,мушка́ш
1207,abwischen::V,eixugar,ӱшта́ш
1208,spülen::V,esbandir,шӱалта́ш
1209,fegen::V,escombrar,ӱшта́ш
1210,kehren::V,escombrar,ӱшта́ш
1211,baden::V,banyar-se,йӱштыла́ш
1212,sich waschen::V,rentār-se,мушкылта́ш
1213,ausziehen::V,treure's,кудаша́ш
1214,anziehen::V,posar-se,чия́ш
1215,sich anziehen::V,vestir-se,чия́ш
1216,kämmen::V,pentinar,шера́ш
1217,schmücken::V,adornar,тӱзата́ш
1218,schmücken::V,adornar,чеверта́ш
1219,sagen::V,dir,ойла́ш
1220,sagen::V,dir,каласа́ш
1221,sprechen::V,parlar,кутыра́ш
1222,reden::V,parlar,мутлана́ш
1223,sich unterhalten::V,conversar,кутыра́ш
1224,fragen::V,preguntar,йода́ш
1225,bitten::V,demanar,йода́ш
1226,erzählen::V,contar,ойла́ш
1227,erzählen::V,explicar,ойла́ш
1228,mitteilen::V,comunicar,увертара́ш
1229,nennen::V,nomenar,лӱмда́ш
1230,rufen::V,cridar,ӱжа́ш
1231,prahlen::V,lloar-se,моктана́ш
1232,prahlen::V,jactar-se,моктана́ш
1233,übersetzen::V,traduir,кусара́ш
1234,denken::V,pensar,шона́ш
1235,glauben::V,creure,ӱшана́ш
1236,bemerken::V,notar,шижа́ш
1237,erkennen::V,reconèixer,пала́ш
1238,begreifen::V,comprendre,ыҥла́ш
1239,verstehen::V,entendre,умыла́ш
1240,lernen::V,aprendre,тунема́ш
1241,wissen::V,saber,шинча́ш
1242,sich erinnern an::V,recordar,шарна́ш
1243,vergessen::V,oblidar,монда́ш
1244,messen::V,mesurar,виса́ш
1245,zählen::V,comptar,шотла́ш
1246,rechnen::V,calcular,шотла́ш
1247,lesen::V,llegir,луда́ш
1248,malen::V,pintar,сӱретла́ш
1249,zeichnen::V,dibuixar,сӱретла́ш
1250,schreiben::V,escrīure,воза́ш
1251,besitzen::V,posseir,лия́ш
1252,kaufen::V,comprar,нала́ш
1253,verkaufen::V,vendre,ужала́ш
1254,bezahlen::V,pagar,тӱла́ш
1255,zahlen::V,pagar per,тӱла́ш
1256,beherrschen::V,dominar,куча́ш
1257,ertragen::V,aguantar,турка́ш
