,Concept_ID,eu,mrj
757,taub::A,gor,тӱтӱк
758,kräftig::A,kementsu,виӓн
759,stark::A,bizkor,виӓн
760,stark::A,indartsu,виӓн
761,schwach::A,ahul,шава
762,schwach::A,ahul,лӹпкӓ
763,schwach::A,ahul,слабка
764,schwach::A,indargabe,шава
765,schwach::A,indargabe,лӹпкӓ
766,schwach::A,indargabe,слабка
767,fett::A,gizen,таза
768,schlank::A,lerden,яштака
769,hübsch::A,polit,сӹлнӹ
770,hübsch::A,polit,олмыдшы
771,böse::A,tzar,шӹдӓн
772,böse::A,gaizto,шӹдӓн
773,dumm::A,lelo,окмак
774,dumm::A,pello,окмак
775,faul::A,nagi,ялахай
776,faul::A,alfer,ялахай
777,fleißig::A,maratz,пӓшам яратышы
778,fleißig::A,lanzale,пӓшам яратышы
779,geizig::A,zeken,шык
780,geizig::A,zikoitz,шык
781,klug::A,zuhur,ышан
782,geschickt::A,trebe,мастар
783,geschickt::A,antzetsu,мастар
784,lieb::A,maite,тыри
785,lieb::A,laztan,тыри
786,lustig::A,alaitsu,мындыр
787,lustig::A,alaitsu,сусу
788,sanft::A,eme,йӹвӹжӓ
789,sanft::A,ezti,йӹвӹжӓ
790,hungrig::A,gose,шужышы
791,krank::A,eri,церлӹ
792,krank::A,eri,хворой
793,krank::A,gaixo,церлӹ
794,krank::A,gaixo,хворой
795,nackt::A,biluzi,цӓрӓ
796,traurig::A,itun,сы́лыкан
797,traurig::A,itun,кымы́лдымы
798,traurig::A,betilun,сы́лыкан
799,traurig::A,betilun,кымы́лдымы
800,lebendig::A,bizirik,живой
801,gut::A,on,яжо
802,schlecht::A,txar,уда
803,schlecht::A,txar,худа
804,richtig::A,zuzen,вургамла
805,schlimm::A,larri,йӹрнык
806,wahr::A,egiazko,настоящий
807,wahr::A,egiazko,настояшый
808,alt::A,zahar,шонгы
809,neu::A,berri,у
810,ehemalig::A,lehengo,тошты
811,alt[Lebewesen]::A,adindun,ӹлалшӹ
812,jung::A,gazte,нöргӹ
813,jung::A,gazte,молода
814,arm::A,txiro,укеӓн
815,arm::A,behartsu,укеӓн
816,reich::A,dirudun,паян
817,reich::A,dirudun,пурлыкан
818,bekannt::A,ezagun,палӹмӹ
819,berühmt::A,entzun,лӹмлы
820,berühmt::A,ospetsu,лӹмлы
821,fremd::A,arrotz,эдемӹн
822,verschieden::A,ezberdin,тӹрлӹ
823,verschieden::A,desberdin,тӹрлӹ
824,nah::A,hurre,лишӹл
825,nah::A,hurbil,лишӹл
826,fern::A,urrun,мӹндӹр
827,linker::A,ezker,шалахай
828,rechter::A,eskuin,вургамла
829,anderer::A,beste,вес
830,anderer::A,beste,весӹ
831,erster::A,lehen,икшӹ
832,erster::A,lehen,икӹмшӹ
833,erster::A,aurren,икшӹ
834,erster::A,aurren,икӹмшӹ
835,zweiter::A,bigarren,кокшы
836,dritter::A,hirugarren,кымшы
837,letzter::A,azken,остатка
838,letzter::A,hondar,остатка
839,allein::ADV,bakarrik,иктӹ
840,allein::ADV,bakarrik,иктӹт
841,auf einmal::ADV,batera,тöрöк
842,zusammen::ADV,elkarrekin,икараш
843,zusammen::ADV,elkarrekin,цымырын
844,lange::ADV,luzaro,кужын
845,plötzlich::ADV,bat-batean,трӱк
846,sofort::ADV,berehala,полт
847,sofort::ADV,berehala,тöрöк
848,sofort::ADV,berehala,тӹшӓкок
849,später::ADV,gero,вара
850,jetzt::ADV,orain,
851,heute::ADV,gaur,тагачы
852,morgen::ADV,bihar,иргод
853,morgen::ADV,bihar,иргодым
854,bald::ADV,aurki,чӹнь
855,bald::ADV,aurki,вӓшке
856,bald::ADV,aurki,выртышты
857,bald::ADV,laster,чӹнь
858,bald::ADV,laster,вӓшке
859,bald::ADV,laster,выртышты
860,dann::ADV,ondoren,пакыла
861,gestern::ADV,atzo,тенгечӹ
862,einst::ADV,antzina,икӓнӓ
863,damals::ADV,orduan,тӹнӓм
864,danach::ADV,gerora,пакыла
865,danach::ADV,ondoren,пакыла
866,vorher::ADV,lehenago,перви
867,zuerst::ADV,aurrena,андак
868,zuerst::ADV,lehenbizi,андак
869,einmal::ADV,behin,гӓнӓк
870,einmal::ADV,behin,гӓнӓ
871,einmal::ADV,aldi bat,гӓнӓк
872,einmal::ADV,aldi bat,гӓнӓ
873,manchmal::ADV,batzuetan,кынамжы
874,manchmal::ADV,zenbaitetan,кынамжы
875,oft::ADV,maiz,чӹчкӹдӹн
876,oft::ADV,askotan,чӹчкӹдӹн
877,immer::ADV,beti,со
878,immer::ADV,beti,соок
879,niemals::ADV,inoiz ez,нинам
880,niemals::ADV,inoiz ez,нигынам
881,niemals::ADV,inoiz ez,нигынамат
882,niemals::ADV,sekula ez,нинам
883,niemals::ADV,sekula ez,нигынам
884,niemals::ADV,sekula ez,нигынамат
885,hier::ADV,hemen,тиштӹ
886,hierhin::ADV,hona,тишкӹ
887,von hier::ADV,hemendik,тишец
888,von hier::ADV,hemendik,тишецӹн
889,von hier::ADV,honetatik,тишец
890,von hier::ADV,honetatik,тишецӹн
891,dort::ADV,han,тӹштӹ
892,dorthin::ADV,hara,тӹшкӹ
893,dorthin::ADV,hara,тӹшкӹлӓ
894,geradeaus::ADV,artez,вик
895,geradeaus::ADV,artez,тура
896,vorwärts::ADV,aurrera,анзыкы
897,rückwärts::ADV,atzera,мӹнгеш
898,rückwärts::ADV,atzerantz,мӹнгеш
899,zurück::ADV,atzera,мӹнгеш
900,unten::ADV,behean,ӱлнӹ
901,unten::ADV,behean,лӹвӓлнӹ
902,hinab::ADV,behera,ӱлӹкӹ
903,hinab::ADV,behera,лӹвӓкӹ
904,hinab::ADV,beherantz,ӱлӹкӹ
905,hinab::ADV,beherantz,лӹвӓкӹ
906,oben::ADV,goian,вӹлнӹ
907,hinauf::ADV,gora,кӱшкӹлӓ
908,hinauf::ADV,gora,кӱш
909,hinauf::ADV,gorantz,кӱшкӹлӓ
910,hinauf::ADV,gorantz,кӱш
911,überall::ADV,edonon,йӹлт
912,überall::ADV,edonon,цилӓ вӓре
913,nicht::ADV,ez,уке
914,ein wenig::ADV,apur bat,изиш
915,ein wenig::ADV,apur bat,иклаштык
916,ein wenig::ADV,pixka bat,изиш
917,ein wenig::ADV,pixka bat,иклаштык
918,kaum::ADV,ozta,цылик
919,kaum::ADV,ozta,чучок-чучок
920,kaum::ADV,nekez,цылик
921,kaum::ADV,nekez,чучок-чучок
922,sehr::ADV,oso,чоте
923,so::ADV,hala,тенге
924,so::ADV,hala,тенгелӓ
925,so::ADV,honela,тенге
926,so::ADV,honela,тенгелӓ
927,noch::ADV,oraindik,мол
928,noch::ADV,oraindik,моло
929,nur::ADV,bakarrik,веле
930,schon::ADV,ja,уже
931,schon::ADV,ja,ӹнде
932,schon::ADV,jada,уже
933,schon::ADV,jada,ӹнде
934,wieder::ADV,berriro,уэш
935,vergebens::ADV,alferrik,зря
936,vergebens::ADV,alferrik,ӹзрӓ
937,vergebens::ADV,alferrik,ӹзӹрӓ
938,vor::PRP,aurrean,анзыц
939,vor::PRP,aurrean,анзыцын
940,hinter::PRP,ostean,шайылан
941,hinter::PRP,ostean,шайылный
942,hinter::PRP,gibelean,шайылан
943,hinter::PRP,gibelean,шайылный
944,unter::PRP,pean,лӹвӓкӹ
945,unter::PRP,azpian,лӹвӓкӹ
946,durch::PRP,zehar,вашт
947,neben::PRP,ondoan,сага
948,neben::PRP,aldamenean,сага
949,zwischen::PRP,artean,лош
950,zwischen::PRP,artean,лошкы
951,wegen::PRP,-gatik,мычыц
952,dies::PRN,hau,тидӹ
953,dies::PRN,hau,ти
954,das::PRN,hura,тидӹ
955,das::PRN,hura,ти
956,alles::PRN,dena,цилӓ
957,ich::PRN,ni,мый
958,du::PRN,zu,тӹнь
959,er::PRN,bera,тӹдӹ
960,wir::PRN,gu,мӓ
961,ihr::PRN,zuek,вӓ
962,sie::PRN,berak,нӹнӹ
963,was::FPRN,zer,ма
964,wer::FPRN,nor,кӱ
965,wo::FADV,non,кышан
966,wo::FADV,non,кыштакен
967,wohin::FADV,nora,кышкы
968,wie::FADV,nola,кыце
969,wie::FADV,zelan,кыце
970,warum::FADV,zeren,малын
971,warum::FADV,zergatik,малын
972,wieviel::FNUM,zenbat,кынар
973,wieviel::FNUM,zenbat,кынары
974,wieviel::FNUM,zenbat,кынаркы
975,eins::NUM,bat,иктӹ
976,eins::NUM,bat,иктӹт
977,zwei::NUM,bi,кок
978,zwei::NUM,bi,кокты
979,zwei::NUM,biga,кок
980,zwei::NUM,biga,кокты
981,drei::NUM,hiru,кым
982,drei::NUM,hiru,кымыт
983,vier::NUM,lau,нӹл
984,fünf::NUM,bost,вӹц
985,sechs::NUM,sei,куд
986,sechs::NUM,sei,кудытмозн
987,sieben::NUM,zazpi,шӹм
988,sieben::NUM,zazpi,шӹмӹт
989,acht::NUM,zortzi,кӓндӓкш
990,acht::NUM,zortzi,кӓндӓкшӹ
991,neun::NUM,bederatzi,ӹндекшшӱдӹ
992,zehn::NUM,hamar,лу
993,elf::NUM,hamaika,луатик
994,elf::NUM,hamaika,луатиктӹ
995,zwölf::NUM,hamabi,луаткок
996,zwölf::NUM,hamabi,луаткокты
997,zwanzig::NUM,hogei,коклы
998,dreißig::NUM,hogeita hamar,кымлы
999,vierzig::NUM,berrogei,нӹллӹ
1000,fünfzig::NUM,berrogeita hamar,вӹцлӹ
1001,sechzig::NUM,hirurogei,кудлу
1002,siebzig::NUM,hirurogeita hamar,шӹмлу
1003,achtzig::NUM,laurogei,кӓндӓкшлу
1004,neunzig::NUM,laurogeita hamar,ӹндекшлу
1005,hundert::NUM,ehun,шӱдӹ
1006,tausend::NUM,mila,тӹжем
1007,und::CNJ,eta,дöн
1008,oder::CNJ,edo,льывы
1009,stehen::V,zutik egon,шалшаг
1010,sitzen::V,eserita egon,шӹнзӓш
1011,liegen::V,etzan,киӓш
1012,hängen::V,eskegita egon,кечӓш
1013,hängen::V,zintzilik egon,кечӓш
1014,werden::V,bihurtu,шагалаш
1015,werden::V,bilakatu,шагалаш
1016,passieren::V,pasatu,ӹштӓ́лтӓш
1017,passieren::V,gertatu,ӹштӓ́лтӓш
1018,beginnen::V,hasi,тӹнгӓлӓлтӓш
1019,enden::V,bukatu,пӹтӓш
1020,wechseln::V,aldatu,весемӓш
1021,wechseln::V,aldatu,весемӓлтӓш
1022,aufgehen[Sonne]::V,ilki,авараш
1023,aufgehen[Sonne]::V,sortu,авараш
1024,untergehen[Sonne]::V,sartu,шӹ́нзӓш
1025,scheinen[Sonne]::V,eguzkia egon,сотемдӓрӓш
1026,donnern::V,trumoia jo,хӹдӹртӓш
1027,wehen::V,haizea ibili,ӹфӹлӓш
1028,strömen::V,zorrotadaka isuri,йогащ
1029,fließen::V,isuri,йогащ
1030,sich drehen::V,biratu,пöрдӓш
1031,schwanken::V,zabuka ibili,лыпшалташ
1032,schwingen::V,kulunkatu,кӓчӓйӓш
1033,fallen::V,erori,кенвазаш
1034,fallen::V,erori,шынгалташ
1035,brennen::V,sutan egon,йылаш
1036,rauchen::V,kea bota,шыпшаш
1037,regnen::V,euria ari izan,юраш
1038,gefrieren::V,izoztu,гӓш
1039,gefrieren::V,izoztu,кӹлмаш
1040,gefrieren::V,hormatu,гӓш
1041,gefrieren::V,hormatu,кӹлмаш
1042,tauen::V,gesaldu,шылаш
1043,schmelzen::V,urtu,шӹрӓнӓш
1044,trocknen::V,idortu,кошкаш
1045,trocknen::V,lehortu,кошкаш
1046,sieden::V,irakin,шолаш
1047,faulen::V,hirotu,шӱӓш
1048,faulen::V,usteldu,шӱӓш
1049,verfaulen::V,hirotu,йӓнгӓрӓлтӓш
1050,verfaulen::V,usteldu,йӓнгӓрӓлтӓш
1051,reißen::V,eten,кышкедӓлтӓш
1052,reißen::V,tarrat egin,кышкедӓлтӓш
1053,versinken::V,urperatu,ва́лаш
1054,vergehen::V,iragan,эртӓш
1055,erscheinen::V,agertu,каяш
1056,verschwinden::V,desagertu,ямаш
1057,sinken::V,beheititu,пычаш
1058,abnehmen::V,gutxitu,чӹдемӓш
1059,abnehmen::V,gutxitu,кöтӹргӓш
1060,abnehmen::V,beheratu,чӹдемӓш
1061,abnehmen::V,beheratu,кöтӹргӓш
1062,zunehmen::V,gora egin,когоэмӓш
1063,steigen::V,igo,лӱлта́лташ
1064,wachsen::V,hazi,кушкаш
1065,glänzen::V,distiratu,йӹлгӹжӓш
1066,funkeln::V,izarniatu,валгалташ
1067,lärmen::V,zarata atera,юкланаш
1068,läuten::V,jo,цоргаш
1069,läuten::V,hots egin,цоргаш
1070,klingeln::V,txirrina jo,цоргаш
1071,klirren::V,tintin egin,цонгырталгаш
1072,brausen::V,marru egin,ышдымыла́наш
1073,rauschen::V,fir-fir egin,шу́жгаш
1074,klingen::V,soinu egin,йо́нгаш
1075,bellen::V,zaunkatu,опташ
1076,heulen::V,ulu egin,урмыжаш
1077,heulen::V,uhuri egin,урмыжаш
1078,blasen::V,ufa egin,ӹфӹлӓш
1079,blasen::V,putz egin,ӹфӹлӓш
1080,pfeifen::V,txistu egin,ши́шкаш
1081,schreien::V,oihu egin,уташ
1082,schreien::V,oihu egin,саслаш
1083,schreien::V,oihu egin,варгынзаш
1084,schreien::V,garrasi egin,уташ
1085,schreien::V,garrasi egin,саслаш
1086,schreien::V,garrasi egin,варгынзаш
1087,stöhnen::V,intziri egin,ӹнгӹрӓш
1088,zittern::V,ikara egin,цӹтӹрӓш
1089,zittern::V,dar-dar egin,цӹтӹрӓш
1090,leben::V,bizi izan,ӹлӓш
1091,geboren werden::V,jaio,шачаш
1092,atmen::V,hats egin,шӱлӓш
1093,atmen::V,arnasa egin,шӱлӓш
1094,trinken::V,edan,йӱӓш
1095,essen::V,jan,качкаш
1096,schlucken::V,irentsi,нелӓш
1097,müde werden::V,unatu,янгылаш
1098,müde werden::V,nekatu,янгылаш
1099,einschlafen::V,lokartu,амален кеӓш
1100,schlafen::V,lo egin,амалаш
1101,aufwachen::V,esnatu,понгыжалташ
1102,aufwachen::V,atzarri,понгыжалташ
1103,aufstehen::V,jaiki,кӹньӹл шагалаш
1104,sich erholen::V,atseden egin,кӓнаш
1105,krank werden::V,gaixotu,церлӓнен вазаш
1106,krank sein::V,eri izan,церлӓнӓш
1107,krank sein::V,eri izan,ясланаш
1108,krank sein::V,eri izan,ясыланаш
1109,krank sein::V,gaixo izan,церлӓнӓш
1110,krank sein::V,gaixo izan,ясланаш
1111,krank sein::V,gaixo izan,ясыланаш
1112,schmerzen::V,min egin,каршташ
1113,husten::V,eztul egin,кахыраш
1114,genesen::V,osatu,паремӓш
1115,genesen::V,osatu,тöрлӓнӓш
1116,sterben::V,hil,вазын колаш
1117,sterben::V,zendu,вазын колаш
1118,umkommen::V,istripuz hil,пӹтӓш
1119,sich bewegen::V,higitu,кашташ
1120,sich rühren::V,zirkin egin,тӓрвӓнӓш
1121,sich erheben::V,zutitu,кӹньӹлӓш
1122,sich erheben::V,altxatu,кӹньӹлӓш
1123,sich setzen::V,eseri,шӹнзӓш
1124,sich setzen::V,jesarri,шӹнзӓш
1125,hinfallen::V,erori,кенвазаш
1126,hinfallen::V,erori,шынгалташ
1127,laufen::V,ibili,кашташ
1128,schreiten::V,oinkatu,ашкедӓш
1129,spazierengehen::V,paseatu,мадын кашташ
1130,spazierengehen::V,ostera bat egin,мадын кашташ
1131,eilen::V,lasterkatu,вӓшкӓш
1132,sich beeilen::V,lehiatu,вӓшкӓш
1133,sich beeilen::V,lehiatu,талашаш
1134,sausen::V,ziztu bizian joan,хойхаланаш
1135,sausen::V,ziztu bizian joan,хояш
1136,rennen::V,lasterka egin,кыргыжаш
1137,springen::V,jauzi egin,тӹршештӓш
1138,klettern::V,igo,ку́заш
1139,schaukeln::V,zabu egin,лыпшалташ
1140,schaukeln::V,zanbulu egin,лыпшалташ
1141,kriechen::V,narras egin,авалянаш
1142,kriechen::V,narras egin,ньыжиклӓш
1143,schwimmen::V,igerikatu,илӓш
1144,schwimmen::V,igeri egin,илӓш
1145,tauchen::V,murgildu,цымаш
1146,tauchen::V,pulunpatu,цымаш
1147,rudern::V,bogatu,шуалташ
1148,rudern::V,arraun egin,шуалташ
1149,fahren::V,joan,кеӓш
1150,fliegen::V,hegaldatu,чонгештӓш
1151,fliegen::V,hegan egin,чонгештӓш
1152,gehen::V,joan,кеӓш
1153,weggehen::V,alde egin,кеӓш
1154,abfahren::V,abiatu,кеӓш
1155,anhalten::V,geratu,цӓрнӓш
1156,anhalten::V,gelditu,цӓрнӓш
1157,hineingehen::V,sartu,пыраш
1158,eintreten::V,sartu,пыраш
1159,kommen::V,etorri,толаш
1160,ankommen::V,heldu,шоаш
1161,ankommen::V,iritsi,шоаш
1162,zurückkommen::V,itzuli,пöртӹлӓш
1163,bleiben::V,gelditu,кодаш
1164,warten::V,itxaron,вычаш
1165,warten::V,zain egon,вычаш
1166,erwarten::V,iguriki,вычаш
1167,suchen::V,bilatu,кӹчӓлӓш
1168,finden::V,idoro,моаш
1169,finden::V,aurkitu,моаш
1170,versuchen::V,saiatu,путаяш
1171,versuchen::V,saiatu,цацаш
1172,versuchen::V,ahalegindu,путаяш
1173,versuchen::V,ahalegindu,цацаш
1174,vorbereiten::V,gertatu,поспейӹктӓш
1175,lieben::V,maitatu,яраташ
1176,lieben::V,maite izan,яраташ
1177,mögen::V,laket izan,яраташ
1178,mögen::V,atsegin izan,яраташ
1179,lachen::V,irri egin,ваштылаш
1180,lachen::V,barre egin,ваштылаш
1181,rühren::V,hunkitu,тӓрвӓтӓш
1182,weinen::V,negar egin,мӓгӹрӓш
1183,schimpfen::V,erneguka ari izan,свырседӓлӓш
1184,sich ärgern::V,ernegatu,шӹдешкӓш
1185,sich ärgern::V,haserretu,шӹдешкӓш
1186,sich fürchten::V,beldur izan,лӱдӓш
1187,fürchten::V,beldur izan,лӱдӓш
1188,fliehen::V,ihes egin,кыргыжаш
1189,flüchten::V,ihes egin,кыргыж шӹлӓш
1190,sehen::V,ikusi,ужаш
1191,anschauen::V,begietsi,анжалаш
1192,ansehen::V,begiratu,анжаш
1193,hören::V,aditu,колаш
1194,zuhören::V,entzun,колышташ
1195,probieren::V,dastatu,тотештӓш
1196,probieren::V,dastatu,подыл анжаш
1197,riechen::V,usnatu,ӱпшӹнзӓш
1198,riechen::V,usaindu,ӱпшӹнзӓш
1199,fühlen::V,sentitu,шижӓш
1200,scheinen::V,iruditu,каяш
1201,scheinen::V,begitandu,каяш
1202,zu sehen sein::V,azaldu,каяш
1203,vernehmen::V,aditu,колын колташ
1204,frieren::V,hotz izan,кӹлмаш
1205,frieren::V,hotz izan,тӹнгӹргӓш
1206,tun::V,egin,ӹштӓш
1207,können::V,ahal izan,кердӓш
1208,wollen::V,nahi izan,жалаяш
1209,anfangen::V,hasi,тӹнгӓлӓш
1210,beenden::V,bukatu,пӹтӓрӓш
1211,aufhören::V,utzi,цӓрнӓш
1212,gelingen::V,lortu,цӓш лиӓш
1213,geraten::V,heldu,лиӓш
1214,öffnen::V,ireki,пачаш
1215,öffnen::V,zabaldu,пачаш
1216,schließen::V,itxi,чӱчӓш
1217,stellen::V,ipini,шӹндӓш
1218,setzen::V,jesarri,шӹндӓш
1219,legen::V,jarri,опташ
1220,legen::V,jarri,пиштӓш
1221,berühren::V,ukitu,тӹкӓлӓш
1222,verbinden::V,uztartu,пидӓш
1223,bedecken::V,estali,леведӓш
1224,aufhängen::V,eseki,сӓкӓш
1225,aufhängen::V,eskegi,сӓкӓш
1226,anzünden::V,piztu,чӱктӓш
1227,aufheben::V,jaso,кузыкташ
1228,zurücklassen::V,atzean utzi,кодаш
1229,verlieren::V,galdu,ямдаш
1230,fallen lassen::V,erortzen utzi,кенвацтараш
1231,machen::V,egin,ӹштӓш
1232,herstellen::V,ekoiztu,йӓмдӹлӓш
1233,bauen::V,eraiki,ӹштӓш
1234,reparieren::V,konpondu,чиняш
1235,reparieren::V,konpondu,алалаш
1236,verbessern::V,hobetu,яжоэмден шӹндӓш
1237,ändern::V,mudatu,вашталташ
1238,graben::V,aitzurtu,капаяш
1239,beugen::V,makurtu,лывырташ
1240,beugen::V,makurtu,каклярташ
1241,biegen::V,malgutu,лывырташ
1242,biegen::V,makolatu,лывырташ
1243,drehen::V,jiratu,сӓрӓш
1244,drehen::V,jiratu,сӓрӹкӓлӓш
1245,wenden::V,bihurtu,сӓрӓлӓш
1246,umdrehen::V,biratu,сӓрӓлӓш
1247,umdrehen::V,alderantzikatu,сӓрӓлӓш
1248,heben::V,jaso,лӱктӓш
1249,heben::V,goratu,лӱктӓш
1250,hochheben::V,goratu,кузыкташ
1251,hochheben::V,altxatu,кузыкташ
1252,ergreifen::V,oratu,хватяш
1253,halten::V,eutsi,кычаш
1254,drücken::V,sakatu,темдӓш
1255,schieben::V,bultzatu,шӹкӓш
1256,kratzen::V,hatz egin,нӹжӓш
1257,kratzen::V,hazka egin,нӹжӓш
1258,lecken::V,miaztu,нылаш
1259,lecken::V,lamikatu,нылаш
1260,beißen::V,hozka egin,пыралаш
1261,beißen::V,ausiki egin,пыралаш
1262,abreißen::V,kendu,кӹрӓш
1263,abreißen::V,kendu,кышкед нӓлӓш
1264,abschneiden::V,moztu,шулаш
1265,abschneiden::V,moztu,лаштыклаш
1266,abschneiden::V,pikatu,шулаш
1267,abschneiden::V,pikatu,лаштыклаш
1268,binden::V,lotu,пидӓш
1269,binden::V,estekatu,пидӓш
1270,stecken::V,sartu,шыралаш
1271,brechen::V,apurtu,тодылаш
1272,brechen::V,apurtu,пыдырташ
1273,klopfen::V,jo,рушткаш
1274,hauen::V,jo,шелӹштӓш
1275,kleben::V,itsatsi,клейӓш
1276,reiben::V,igurtzi,нӹжӓш
1277,streichen::V,igurtzi,шӹрӓш
1278,schleifen::V,zorroztu,шымаш
1279,schneiden::V,moztu,пӹчкӓш
1280,rütteln::V,astindu,мыльгыкташ
1281,rütteln::V,inarrosi,мыльгыкташ
1282,schütteln::V,astindu,цӹтӹртӓш
1283,schütteln::V,astindu,мыльгыкташ
1284,schütteln::V,inarrosi,цӹтӹртӓш
1285,schütteln::V,inarrosi,мыльгыкташ
1286,schwenken::V,zabukatu,машыяш
1287,schütten::V,isuri,опталаш
1288,füllen::V,bete,темӓш
1289,einwickeln::V,bildu,пӹтӹрӓ́лӓш
1290,tragen::V,eroan,намалаш
1291,tragen::V,eraman,намалаш
1292,schleppen::V,narrastu,шӹдӹрӓш
1293,schleppen::V,herrestatu,шӹдӹрӓш
1294,ziehen::V,tira egin,шыпшаш
1295,aufbewahren::V,gorde,перегӓш
1296,werfen::V,jaurti,кӹшкӓш
1297,werfen::V,aurtiki,кӹшкӓш
1298,fangen::V,atzeman,кычаш
1299,packen::V,heldu,хватяш
1300,verstecken::V,ostendu,шӹлтӓш
1301,verstecken::V,ezkutatu,шӹлтӓш
1302,teilen::V,zatitu,пайылаш
1303,schicken::V,bidali,колташ
1304,bringen::V,ekarri,кандаш
1305,hinzufügen::V,eratxiki,
1306,hinzufügen::V,gaineratu,
1307,bekommen::V,jaso,лыкташ
1308,erhalten::V,jaso,получаяш
1309,nehmen::V,hartu,налаш
1310,wählen::V,hautatu,айыраш
1311,wählen::V,aukeratu,айыраш
1312,auswählen::V,hautatu,айыраш
1313,auswählen::V,aukeratu,айыраш
1314,bewahren::V,begiratu,перегӓш
1315,behindern::V,oztopatu,мешӓйӓш
1316,verderben::V,hondatu,портяш
1317,beschädigen::V,akastu,шушырташ
1318,zerbrechen::V,apurtu,пыдырташ
1319,zerreißen::V,zarratatu,кӹрӓш
1320,zerstören::V,suntsitu,шӓлӓтӓш
1321,verbrennen::V,erre,йылаташ
1322,verbrennen::V,erre,йылалташ
1323,verbrennen::V,kiskali,йылаташ
1324,verbrennen::V,kiskali,йылалташ
1325,geben::V,eman,пуаш
1326,reichen::V,luzatu,пуаш
1327,reichen::V,helarazi,пуаш
1328,schenken::V,oparitu,подараш
1329,versprechen::V,agindu,сöрӓш
1330,wünschen::V,opatu,жалаяш
1331,wünschen::V,opetsi,жалаяш
1332,loben::V,laudatu,хваляш
1333,loben::V,goraipatu,хваляш
1334,küssen::V,musu eman,шышшалаш
1335,wiegen::V,kulunkatu,лӱнгӓлтӓш
1336,zudecken::V,estali,пиштӓш
1337,wecken::V,esnatu,понгыжалтараш
1338,wecken::V,iratzartu,понгыжалтараш
1339,zeigen::V,erakutsi,анжыкташ
1340,führen::V,gidatu,видӓш
1341,lehren::V,irakatsi,тымдаш
1342,unterrichten::V,eskolak eman,тымдаш
1343,aufziehen::V,hazi,кушташ
1344,leiten::V,arteztu,видӓш
1345,leiten::V,arteztu,вуйлаташ
1346,leiten::V,arteztu,вуйлалташ
1347,antreiben::V,bulkatu,талаштараш
1348,lassen::V,-arazi,-ыкт
1349,einladen::V,gonbidatu,ӱжӓш
1350,vereinigen::V,batu,иктештӓш
1351,vereinigen::V,bateratu,иктештӓш
1352,besuchen::V,ikustatu,толаш
1353,treffen::V,topatu,вӓшлиӓш
1354,treffen::V,topatu,вӓшлиӓлтӓш
1355,sich versammeln::V,bildu,цымыргаш
1356,spielen::V,jolastu,мадаш
1357,singen::V,abestu,мыраш
1358,singen::V,kantatu,мыраш
1359,tanzen::V,dantzatu,кушташ
1360,tanzen::V,dantzan egin,кушташ
1361,sich trennen::V,banandu,айырлаш
1362,verlassen::V,utzietsi,шуаш
1363,retten::V,salbatu,ытараш
1364,retten::V,gaizkatu,ытараш
1365,bewachen::V,jagon,оролаш
1366,bewachen::V,zaindu,оролаш
1367,schützen::V,babestu,перегӓш
1368,schützen::V,gerizatu,перегӓш
1369,verteidigen::V,aldeztu,перегӓш
1370,sich schlagen::V,elkar jo,шидӓлӓш
1371,sich schlagen::V,elkar jo,шиэдӓлӓш
1372,sich schlagen::V,elkar borrokatu,шидӓлӓш
1373,sich schlagen::V,elkar borrokatu,шиэдӓлӓш
1374,schießen::V,tiro egin,лӱӓш
1375,siegen::V,irabazi,сӹнгӓш
1376,ärgern::V,ernegatu,шӹдештӓрӓш
1377,ärgern::V,haserretu,шӹдештӓрӓш
1378,schlagen::V,jo,пӓрен колташ
1379,schlagen::V,jo,хӹрӹктен колташ
1380,schlagen::V,erauntsi,пӓрен колташ
1381,schlagen::V,erauntsi,хӹрӹктен колташ
1382,treten::V,zapaldu,чымаш
1383,treten::V,ostiaktu,чымаш
1384,stechen::V,sastatu,пышкылаш
1385,stoßen::V,bultzatu,шыркедӓш
1386,stehlen::V,ostu,шолышт толаш
1387,stehlen::V,lapurtu,шолышт толаш
1388,stören::V,galarazi,ӓрештӹлӓш
1389,belästigen::V,gohaindu,кӓньӹсӹрлӓндӓрӓш
1390,belästigen::V,gohaindu,шытырланыкташ
1391,belästigen::V,alamena eman,кӓньӹсӹрлӓндӓрӓш
1392,belästigen::V,alamena eman,шытырланыкташ
1393,verbergen::V,ezkutatu,шӹлтӓш
1394,täuschen::V,tronpatu,алталаш
1395,täuschen::V,tronpatu,аталаш
1396,täuschen::V,engainatu,алталаш
1397,täuschen::V,engainatu,аталаш
1398,betrügen::V,iruzurtu,мошеньӹчӓйӓш
1399,töten::V,hil,пуштын шуаш
1400,töten::V,heriotza eman,пуштын шуаш
1401,wohnen::V,bizi izan,ӹлӓш
1402,arbeiten::V,lan egin,пӓшӓлӓш
1403,arbeiten::V,lan egin,ровотаяш
1404,arbeiten::V,behar egin,пӓшӓлӓш
1405,arbeiten::V,behar egin,ровотаяш
1406,sammeln::V,bildu,погаш
1407,sammeln::V,bildumatu,погаш
1408,pflücken::V,batu,кӹрӓш
1409,pflücken::V,bildu,кӹрӓш
1410,jagen::V,ehizatu,охотничӓйӓш
1411,fischen::V,arrantzatu,кол кычаш
1412,fischen::V,arrantza egin,кол кычаш
