,Concept_ID,mrj,hy
704,krank::A,церлӹ,հիվանդ
705,krank::A,хворой,հիվանդ
706,nackt::A,цӓрӓ,մերկ
707,traurig::A,сы́лыкан,տխուր
708,traurig::A,кымы́лдымы,տխուր
709,lebendig::A,живой,կենդանի
710,gut::A,яжо,լավ
711,schlecht::A,уда,վատ
712,schlecht::A,худа,վատ
713,richtig::A,вургамла,ձիշտ
714,schlimm::A,йӹрнык,լղրճուկ
715,wahr::A,настоящий,ճիշտ
716,wahr::A,настоящий,իրական
717,wahr::A,настояшый,ճիշտ
718,wahr::A,настояшый,իրական
719,alt::A,шонгы,հին
720,neu::A,у,նոր
721,ehemalig::A,тошты,նախկին
722,alt[Lebewesen]::A,ӹлалшӹ,ծեր
723,alt[Lebewesen]::A,ӹлалшӹ,պառավ
724,jung::A,нöргӹ,մատաղ
725,jung::A,молода,մատաղ
726,arm::A,укеӓн,աղքատ
727,reich::A,паян,հարուստ
728,reich::A,пурлыкан,հարուստ
729,bekannt::A,палӹмӹ,ծանոթ
730,berühmt::A,лӹмлы,հայտնի
731,berühmt::A,лӹмлы,հռչակավոր
732,fremd::A,эдемӹн,օտար
733,verschieden::A,тӹрлӹ,տարբեր
734,nah::A,лишӹл,մոտ
735,nah::A,лишӹл,մերձ
736,fern::A,мӹндӹр,հեռավոր
737,linker::A,шалахай,ձախ
738,rechter::A,вургамла,աջ
739,anderer::A,вес,այլ
740,anderer::A,вес,ուրիշ
741,anderer::A,весӹ,այլ
742,anderer::A,весӹ,ուրիշ
743,erster::A,икшӹ,առաջին
744,erster::A,икӹмшӹ,առաջին
745,zweiter::A,кокшы,երկրորդ
746,dritter::A,кымшы,երրորդ
747,letzter::A,остатка,վերջին
748,allein::ADV,иктӹ,միայնակ
749,allein::ADV,иктӹт,միայնակ
750,auf einmal::ADV,тöрöк,միասնաբար
751,zusammen::ADV,икараш,միասին
752,zusammen::ADV,икараш,իրար հետ
753,zusammen::ADV,цымырын,միասին
754,zusammen::ADV,цымырын,իրար հետ
755,lange::ADV,кужын,երկար ժամանակ
756,plötzlich::ADV,трӱк,հանկարծ
757,sofort::ADV,полт,իսկույն
758,sofort::ADV,тöрöк,իսկույն
759,sofort::ADV,тӹшӓкок,իսկույն
760,später::ADV,вара,ավելի ուշ
761,später::ADV,вара,հետո
762,heute::ADV,тагачы,այսօր
763,morgen::ADV,иргод,վաղը
764,morgen::ADV,иргодым,վաղը
765,bald::ADV,чӹнь,շուտով
766,bald::ADV,вӓшке,շուտով
767,bald::ADV,выртышты,շուտով
768,dann::ADV,пакыла,ապա
769,dann::ADV,пакыла,հետո
770,gestern::ADV,тенгечӹ,երեկ
771,einst::ADV,икӓнӓ,հին ատեն
772,damals::ADV,тӹнӓм,ատէնին
773,danach::ADV,пакыла,ապա
774,danach::ADV,пакыла,այն ժամանակ
775,vorher::ADV,перви,առաջ
776,zuerst::ADV,андак,նախ
777,einmal::ADV,гӓнӓк,մի անգամ
778,einmal::ADV,гӓнӓ,մի անգամ
779,manchmal::ADV,кынамжы,երբեմն
780,oft::ADV,чӹчкӹдӹн,հաճախ
781,immer::ADV,со,միշտ
782,immer::ADV,соок,միշտ
783,niemals::ADV,нинам,երբեք
784,niemals::ADV,нигынам,երբեք
785,niemals::ADV,нигынамат,երբեք
786,hier::ADV,тиштӹ,այստեղ
787,hierhin::ADV,тишкӹ,այստեղ
788,von hier::ADV,тишец,այդտեղից
789,von hier::ADV,тишецӹн,այդտեղից
790,dort::ADV,тӹштӹ,այնտեղ
791,dorthin::ADV,тӹшкӹ,այնտեղ
792,dorthin::ADV,тӹшкӹлӓ,այնտեղ
793,geradeaus::ADV,вик,ուղիղ
794,geradeaus::ADV,тура,ուղիղ
795,vorwärts::ADV,анзыкы,առաջ
796,rückwärts::ADV,мӹнгеш,դեպի ետ
797,zurück::ADV,мӹнгеш,ետ
798,unten::ADV,ӱлнӹ,ներքեւում
799,unten::ADV,лӹвӓлнӹ,ներքեւում
800,hinab::ADV,ӱлӹкӹ,ներքեւ
801,hinab::ADV,лӹвӓкӹ,ներքեւ
802,oben::ADV,вӹлнӹ,վերեւում
803,hinauf::ADV,кӱшкӹлӓ,վերեւ
804,hinauf::ADV,кӱш,վերեւ
805,überall::ADV,йӹлт,ամենուր
806,überall::ADV,цилӓ вӓре,ամենուր
807,nicht::ADV,уке,չէ
808,ein wenig::ADV,изиш,մի քիչ
809,ein wenig::ADV,иклаштык,մի քիչ
810,kaum::ADV,цылик,հազիվ
811,kaum::ADV,чучок-чучок,հազիվ
812,sehr::ADV,чоте,շատ
813,so::ADV,тенге,այդպես
814,so::ADV,тенгелӓ,այդպես
815,noch::ADV,мол,դեռ
816,noch::ADV,моло,դեռ
817,nur::ADV,веле,միայն
818,schon::ADV,уже,արդեն
819,schon::ADV,ӹнде,արդեն
820,wieder::ADV,уэш,նորից
821,wieder::ADV,уэш,դարձյալ
822,vergebens::ADV,зря,իզուր
823,vergebens::ADV,ӹзрӓ,իզուր
824,vergebens::ADV,ӹзӹрӓ,իզուր
825,vor::PRP,анзыц,դիմացը
826,vor::PRP,анзыцын,դիմացը
827,hinter::PRP,шайылан,ետեւը
828,hinter::PRP,шайылный,ետեւը
829,unter::PRP,лӹвӓкӹ,տակ
830,durch::PRP,вашт,միջով
831,neben::PRP,сага,քովը
832,zwischen::PRP,лош,միջեւ
833,zwischen::PRP,лошкы,միջեւ
834,wegen::PRP,мычыц,պատճառով
835,wegen::PRP,мычыц,շնորհից
836,dies::PRN,тидӹ,սա
837,dies::PRN,тидӹ,այս
838,dies::PRN,ти,սա
839,dies::PRN,ти,այս
840,das::PRN,тидӹ,դա
841,das::PRN,тидӹ,այդ
842,das::PRN,ти,դա
843,das::PRN,ти,այդ
844,alles::PRN,цилӓ,ամեն ինչ
845,ich::PRN,мый,ես
846,du::PRN,тӹнь,դու
847,er::PRN,тӹдӹ,նա
848,wir::PRN,мӓ,մենք
849,ihr::PRN,вӓ,դուք
850,sie::PRN,нӹнӹ,նրանք
851,was::FPRN,ма,ինչ
852,wer::FPRN,кӱ,ով
853,wo::FADV,кышан,ուր
854,wo::FADV,кышан,որտեղ
855,wo::FADV,кыштакен,ուր
856,wo::FADV,кыштакен,որտեղ
857,wohin::FADV,кышкы,դեպի ուր
858,wie::FADV,кыце,ինչպես
859,warum::FADV,малын,ինչու
860,wieviel::FNUM,кынар,որչափ
861,wieviel::FNUM,кынары,որչափ
862,wieviel::FNUM,кынаркы,որչափ
863,eins::NUM,иктӹ,մեկ
864,eins::NUM,иктӹт,մեկ
865,zwei::NUM,кок,երկու
866,zwei::NUM,кокты,երկու
867,drei::NUM,кым,երեք
868,drei::NUM,кымыт,երեք
869,vier::NUM,нӹл,չորս
870,fünf::NUM,вӹц,հինգ
871,sechs::NUM,куд,վեց
872,sechs::NUM,кудытмозн,վեց
873,sieben::NUM,шӹм,յոթ
874,sieben::NUM,шӹмӹт,յոթ
875,acht::NUM,кӓндӓкш,ութ
876,acht::NUM,кӓндӓкшӹ,ութ
877,neun::NUM,ӹндекшшӱдӹ,ինը
878,zehn::NUM,лу,տասը
879,elf::NUM,луатик,տասնմեկ
880,elf::NUM,луатиктӹ,տասնմեկ
881,zwölf::NUM,луаткок,տասներկու
882,zwölf::NUM,луаткокты,տասներկու
883,zwanzig::NUM,коклы,քսան
884,dreißig::NUM,кымлы,երեսուն
885,vierzig::NUM,нӹллӹ,քառասուն
886,fünfzig::NUM,вӹцлӹ,հիսուն
887,sechzig::NUM,кудлу,վաթսուն
888,siebzig::NUM,шӹмлу,յոթանասուն
889,achtzig::NUM,кӓндӓкшлу,ութսուն
890,neunzig::NUM,ӹндекшлу,իննսուն
891,hundert::NUM,шӱдӹ,հարյուր
892,tausend::NUM,тӹжем,հազար
893,und::CNJ,дöн,ու
894,oder::CNJ,льывы,կամ
895,stehen::V,шалшаг,կանգնել
896,sitzen::V,шӹнзӓш,նստել
897,liegen::V,киӓш,ստել
898,hängen::V,кечӓш,կախվել
899,werden::V,шагалаш,դառնալ
900,passieren::V,ӹштӓ́лтӓш,պատահել
901,beginnen::V,тӹнгӓлӓлтӓш,սկսվել
902,enden::V,пӹтӓш,վերջանալ
903,wechseln::V,весемӓш,փոխվել
904,wechseln::V,весемӓлтӓш,փոխվել
905,aufgehen[Sonne]::V,авараш,բարձրանալ
906,aufgehen[Sonne]::V,авараш,ելնել 
907,untergehen[Sonne]::V,шӹ́нзӓш,մտնել
908,scheinen[Sonne]::V,сотемдӓрӓш,շողալ
909,scheinen[Sonne]::V,сотемдӓрӓш,փայլել
910,donnern::V,хӹдӹртӓш,որոտալ
911,wehen::V,ӹфӹлӓш,փչել
912,strömen::V,йогащ,հոսել
913,fließen::V,йогащ,հոսել
914,sich drehen::V,пöрдӓш,պտտվել
915,schwanken::V,лыпшалташ,տատանվել
916,schwingen::V,кӓчӓйӓш,ճոճվել
917,fallen::V,кенвазаш,ընկնել
918,fallen::V,шынгалташ,ընկնել
919,brennen::V,йылаш,այրվել
920,rauchen::V,шыпшаш,ծխել
921,regnen::V,юраш,անձրեւ գալ
922,gefrieren::V,гӓш,սառչել
923,gefrieren::V,кӹлмаш,սառչել
924,tauen::V,шылаш,լկիլ
925,schmelzen::V,шӹрӓнӓш,հալիլ
926,trocknen::V,кошкаш,չորանալ
927,sieden::V,шолаш,եռալ
928,faulen::V,шӱӓш,փտել
929,verfaulen::V,йӓнгӓрӓлтӓш,նեխել
930,reißen::V,кышкедӓлтӓш,պատռվել
931,reißen::V,кышкедӓлтӓш,ճղվել
932,versinken::V,ва́лаш,սուզվել
933,vergehen::V,эртӓш,անցնել 
934,erscheinen::V,каяш,հայտնվել
935,erscheinen::V,каяш,երեւալ
936,verschwinden::V,ямаш,անհետանալ
937,sinken::V,пычаш,ընկնել
938,abnehmen::V,чӹдемӓш,փոքրանալ
939,abnehmen::V,кöтӹргӓш,փոքրանալ
940,zunehmen::V,когоэмӓш,մեծանալ
941,steigen::V,лӱлта́лташ,բարձրանալ
942,wachsen::V,кушкаш,աճել
943,glänzen::V,йӹлгӹжӓш,նշուլել
944,glänzen::V,йӹлгӹжӓш,փայլիլ
945,funkeln::V,валгалташ,փայլատակել
946,lärmen::V,юкланаш,աղմուկ հանել
947,läuten::V,цоргаш,զնգալ
948,klingeln::V,цоргаш,զնգալ
949,klirren::V,цонгырталгаш,զնգզնգալ
950,brausen::V,ышдымыла́наш,մոլեգնել
951,rauschen::V,шу́жгаш,սոսափել
952,klingen::V,йо́нгаш,հնչել
953,bellen::V,опташ,հաչել
954,heulen::V,урмыжаш,ոռնալ 
955,blasen::V,ӹфӹлӓш,փչել 
956,pfeifen::V,ши́шкаш,սուլել
957,schreien::V,уташ,գոռալ 
958,schreien::V,саслаш,գոռալ 
959,schreien::V,варгынзаш,գոռալ 
960,stöhnen::V,ӹнгӹрӓш,տնքալ
961,zittern::V,цӹтӹрӓш,դողալ
962,leben::V,ӹлӓш,ապրել
963,geboren werden::V,шачаш,ծնվել
964,atmen::V,шӱлӓш,շնչել
965,trinken::V,йӱӓш,խմել
966,essen::V,качкаш,ուտել
967,schlucken::V,нелӓш,կլանել
968,schlucken::V,нелӓш,կուլ տալ
969,müde werden::V,янгылаш,հոգնել
970,einschlafen::V,амален кеӓш,քուն մտնել
971,schlafen::V,амалаш,քնել
972,aufwachen::V,понгыжалташ,արթննալ
973,aufstehen::V,кӹньӹл шагалаш,ելլել
974,sich erholen::V,кӓнаш,հանգստանալ
975,krank werden::V,церлӓнен вазаш,հիւանդանալ
976,krank sein::V,церлӓнӓш,հիվանդ լինել
977,krank sein::V,ясланаш,հիվանդ լինել
978,krank sein::V,ясыланаш,հիվանդ լինել
979,schmerzen::V,каршташ,ցավել
980,husten::V,кахыраш,հազալ
981,genesen::V,паремӓш,ապաքինվել
982,genesen::V,тöрлӓнӓш,ապաքինվել
983,sterben::V,вазын колаш,մեռնել
984,sterben::V,вазын колаш,վախճանվել
985,umkommen::V,пӹтӓш,կործանվել
986,sich bewegen::V,кашташ,ընթանալ
987,sich rühren::V,тӓрвӓнӓш,շարժվել
988,sich erheben::V,кӹньӹлӓш,կանգնել
989,sich erheben::V,кӹньӹлӓш,վեր կենալ
990,sich setzen::V,шӹнзӓш,նստել
991,hinfallen::V,кенвазаш,ընկնել
992,hinfallen::V,шынгалташ,ընկնել
993,laufen::V,кашташ,քայլել
994,schreiten::V,ашкедӓш,ճեմել
995,spazierengehen::V,мадын кашташ,շրջագայել
996,eilen::V,вӓшкӓш,շտապել
997,sich beeilen::V,вӓшкӓш,շտապել 
998,sich beeilen::V,талашаш,շտապել 
999,sausen::V,хойхаланаш,սլանալ
1000,sausen::V,хояш,սլանալ
1001,rennen::V,кыргыжаш,վազել
1002,springen::V,тӹршештӓш,ցատկել
1003,klettern::V,ку́заш,մագլցել
1004,schaukeln::V,лыпшалташ,ճոճվել
1005,schaukeln::V,лыпшалташ,օրորվել
1006,kriechen::V,авалянаш,սողալ
1007,kriechen::V,ньыжиклӓш,սողալ
1008,schwimmen::V,илӓш,լողալ
1009,tauchen::V,цымаш,սուզվել
1010,rudern::V,шуалташ,թիավարել
1011,fahren::V,кеӓш,ընթանալ
1012,fliegen::V,чонгештӓш,թռչել
1013,gehen::V,кеӓш,գնալ
1014,weggehen::V,кеӓш,հեռանալ
1015,abfahren::V,кеӓш,ճանապարհվել
1016,anhalten::V,цӓрнӓш,կանգնել
1017,hineingehen::V,пыраш,մտնել
1018,eintreten::V,пыраш,մտնել
1019,kommen::V,толаш,գալ
1020,ankommen::V,шоаш,ժամանել
1021,zurückkommen::V,пöртӹлӓш,վերադառնալ
1022,bleiben::V,кодаш,մնալ
1023,warten::V,вычаш,սպասել
1024,erwarten::V,вычаш,սպասել
1025,suchen::V,кӹчӓлӓш,որոնել
1026,finden::V,моаш,գտնել
1027,versuchen::V,путаяш,փորձել
1028,versuchen::V,цацаш,փորձել
1029,vorbereiten::V,поспейӹктӓш,պատրաստել
1030,lieben::V,яраташ,սիրել
1031,mögen::V,яраташ,հավանել
1032,mögen::V,яраташ,սիրել
1033,lachen::V,ваштылаш,ծիծաղել
1034,rühren::V,тӓрвӓтӓш,հուզել
1035,weinen::V,мӓгӹрӓш,լալ
1036,schimpfen::V,свырседӓлӓш,տրտնջալ
1037,schimpfen::V,свырседӓлӓш,քրթմնջել
1038,sich ärgern::V,шӹдешкӓш,զայրանալ
1039,sich fürchten::V,лӱдӓш,վախնալ
1040,fürchten::V,лӱдӓш,վախենալ
1041,fliehen::V,кыргыжаш,փախչել
1042,flüchten::V,кыргыж шӹлӓш,փախչել
1043,sehen::V,ужаш,տեսնել
1044,anschauen::V,анжалаш,դիտել
1045,ansehen::V,анжаш,նայել
1046,hören::V,колаш,լսել
1047,zuhören::V,колышташ,ունկնդրել
1048,probieren::V,тотештӓш,համը տեսել
1049,probieren::V,подыл анжаш,համը տեսել
1050,riechen::V,ӱпшӹнзӓш,հոտ առնել
1051,fühlen::V,шижӓш,զգալ
1052,scheinen::V,каяш,երեւալ
1053,zu sehen sein::V,каяш,երեւալ
1054,vernehmen::V,колын колташ,իմանալ 
1055,frieren::V,кӹлмаш,մրսել
1056,frieren::V,тӹнгӹргӓш,մրսել
1057,tun::V,ӹштӓш,անել
1058,können::V,кердӓш,կարողանալ
1059,wollen::V,жалаяш,ուզել
1060,wollen::V,жалаяш,ցանկանալ
1061,anfangen::V,тӹнгӓлӓш,սկսել
1062,beenden::V,пӹтӓрӓш,վերջացնել
1063,aufhören::V,цӓрнӓш,դադարել
1064,gelingen::V,цӓш лиӓш,հաջողվել
1065,gelingen::V,цӓш лиӓш,գլուխ գալ
1066,geraten::V,лиӓш,ստացվել
1067,öffnen::V,пачаш,բաց անել
1068,schließen::V,чӱчӓш,փակել 
1069,stellen::V,шӹндӓш,դնել
1070,setzen::V,шӹндӓш,նստեցնել
1071,legen::V,опташ,դնել
1072,legen::V,пиштӓш,դնել
1073,berühren::V,тӹкӓлӓш,դիպչել
1074,berühren::V,тӹкӓлӓш,շոշափել
1075,verbinden::V,пидӓш,շաղկապել
1076,bedecken::V,леведӓш,ծածկել
1077,aufhängen::V,сӓкӓш,կախել
1078,anzünden::V,чӱктӓш,վառել
1079,aufheben::V,кузыкташ,վերցնել
1080,zurücklassen::V,кодаш,թողնել
1081,verlieren::V,ямдаш,կորցնել
1082,fallen lassen::V,кенвацтараш,գցել
1083,machen::V,ӹштӓш,անել
1084,herstellen::V,йӓмдӹлӓш,արտադրել
1085,bauen::V,ӹштӓш,կառուցել
1086,reparieren::V,чиняш,նորոգել
1087,reparieren::V,алалаш,նորոգել
1088,verbessern::V,яжоэмден шӹндӓш,բարելավել
1089,ändern::V,вашталташ,փոխել
1090,graben::V,капаяш,փորել
1091,beugen::V,лывырташ,ծռել
1092,beugen::V,каклярташ,ծռել
1093,biegen::V,лывырташ,թեքել
1094,drehen::V,сӓрӓш,ոլորել
1095,drehen::V,сӓрӹкӓлӓш,ոլորել
1096,wenden::V,сӓрӓлӓш,պտտել
1097,umdrehen::V,сӓрӓлӓш,շրջել
1098,heben::V,лӱктӓш,բարձրացնել
1099,hochheben::V,кузыкташ,բարձրացնել
1100,ergreifen::V,хватяш,վարակվել
1101,halten::V,кычаш,բռնել
1102,drücken::V,темдӓш,ճնշել
1103,schieben::V,шӹкӓш,հրել
1104,kratzen::V,нӹжӓш,քերել
1105,lecken::V,нылаш,լիզել
1106,beißen::V,пыралаш,կծել
1107,abreißen::V,кӹрӓш,պոկել
1108,abreißen::V,кышкед нӓлӓш,պոկել
1109,abschneiden::V,шулаш,կտրել 
1110,abschneiden::V,лаштыклаш,կտրել 
1111,binden::V,пидӓш,կապել
1112,stecken::V,шыралаш,խրել
1113,brechen::V,тодылаш,կոտրել 
1114,brechen::V,пыдырташ,կոտրել 
1115,klopfen::V,рушткаш,թակել
1116,hauen::V,шелӹштӓш,ծեծել
1117,kleben::V,клейӓш,կպցնել
1118,reiben::V,нӹжӓш,շփել
1119,streichen::V,шӹрӓш,վրան քսել
1120,schleifen::V,шымаш,սրել 
1121,schneiden::V,пӹчкӓш,կտրել
1122,rütteln::V,мыльгыкташ,ցնցել
1123,schütteln::V,цӹтӹртӓш,թափահարել
1124,schütteln::V,мыльгыкташ,թափահարել
1125,schwenken::V,машыяш,ճոճել
1126,schütten::V,опталаш,լցնել
1127,füllen::V,темӓш,լիքը լցնել
1128,einwickeln::V,пӹтӹрӓ́лӓш,փաթաթել
1129,tragen::V,намалаш,կրել
1130,tragen::V,намалаш,տանել
1131,schleppen::V,шӹдӹрӓш,քաշել
1132,ziehen::V,шыпшаш,ձգել
1133,ziehen::V,шыпшаш,քաշել
1134,aufbewahren::V,перегӓш,պահել 
1135,werfen::V,кӹшкӓш,նետել
1136,fangen::V,кычаш,
1137,packen::V,хватяш,հափշտակել
1138,verstecken::V,шӹлтӓш,ծածկել
1139,teilen::V,пайылаш,բաժանել
1140,schicken::V,колташ,ուղարկել
1141,bringen::V,кандаш,բերել
1142,bekommen::V,лыкташ,հայթայթել
1143,erhalten::V,получаяш,ստանալ
1144,nehmen::V,налаш,վերցնել
1145,wählen::V,айыраш,ընտրել
1146,auswählen::V,айыраш,գերադասել
1147,bewahren::V,перегӓш,պահպանել
1148,behindern::V,мешӓйӓш,խոչընդոտել
1149,verderben::V,портяш,փչացնել
1150,beschädigen::V,шушырташ,վնասել
1151,zerbrechen::V,пыдырташ,ջարդել
1152,zerbrechen::V,пыдырташ,կոտրել
1153,zerreißen::V,кӹрӓш,պատռել
1154,zerstören::V,шӓлӓтӓш,քանդել
1155,verbrennen::V,йылаташ,այրել
1156,verbrennen::V,йылалташ,այրել
1157,geben::V,пуаш,տալ
1158,reichen::V,пуаш,հանձնել
1159,schenken::V,подараш,նվիրել
1160,versprechen::V,сöрӓш,խոստանալ
1161,wünschen::V,жалаяш,մաղթել
1162,loben::V,хваляш,գովել
1163,küssen::V,шышшалаш,համբուրել
1164,wiegen::V,лӱнгӓлтӓш,օրորել
1165,zudecken::V,пиштӓш,վրան գցել
1166,wecken::V,понгыжалтараш,զարթնեցնել
1167,zeigen::V,анжыкташ,ցույց տալ
1168,führen::V,видӓш,ուղեկցել
1169,lehren::V,тымдаш,սովորեցնել
1170,unterrichten::V,тымдаш,ավանդել
1171,aufziehen::V,кушташ,դաստիարակել
1172,leiten::V,видӓш,ղեկավարել
1173,leiten::V,видӓш,կառավարել
1174,leiten::V,вуйлаташ,ղեկավարել
1175,leiten::V,вуйлаташ,կառավարել
1176,leiten::V,вуйлалташ,ղեկավարել
1177,leiten::V,вуйлалташ,կառավարել
1178,antreiben::V,талаштараш,շտապեցնել
1179,lassen::V,-ыкт,ստիպել
1180,einladen::V,ӱжӓш,հրավիրել
1181,vereinigen::V,иктештӓш,միացնել
1182,besuchen::V,толаш,այցելել
1183,treffen::V,вӓшлиӓш,հանդիպել
1184,treffen::V,вӓшлиӓлтӓш,հանդիպել
1185,sich versammeln::V,цымыргаш,հավաքվել
1186,spielen::V,мадаш,խաղալ
1187,singen::V,мыраш,երգել
1188,tanzen::V,кушташ,պարել
1189,sich trennen::V,айырлаш,ցրվել
1190,verlassen::V,шуаш,լքել
1191,retten::V,ытараш,փրկել
1192,bewachen::V,оролаш,պահել
1193,schützen::V,перегӓш,պաշտպանել
1194,verteidigen::V,перегӓш,պաշտպանել
1195,sich schlagen::V,шидӓлӓш,կռվել
1196,sich schlagen::V,шиэдӓлӓш,կռվել
1197,schießen::V,лӱӓш,կրակել
1198,siegen::V,сӹнгӓш,հաղթել
1199,ärgern::V,шӹдештӓрӓш,ձանձրացնել
1200,schlagen::V,пӓрен колташ,խփել
1201,schlagen::V,хӹрӹктен колташ,խփել
1202,treten::V,чымаш,քացի տալ
1203,stechen::V,пышкылаш,խայթել
1204,stoßen::V,шыркедӓш,մղել
1205,stehlen::V,шолышт толаш,գողանալ
1206,stören::V,ӓрештӹлӓш,խանգարել
1207,belästigen::V,кӓньӹсӹрлӓндӓрӓш,անհանգստացնել
1208,belästigen::V,шытырланыкташ,անհանգստացնել
1209,verbergen::V,шӹлтӓш,թաքցնել
1210,täuschen::V,алталаш,խաբել
1211,täuschen::V,аталаш,խաբել
1212,betrügen::V,мошеньӹчӓйӓш,խաբել
1213,töten::V,пуштын шуаш,սպանել 
1214,wohnen::V,ӹлӓш,բնակվել
1215,arbeiten::V,пӓшӓлӓш,աշխատել
1216,arbeiten::V,ровотаяш,աշխատել
1217,sammeln::V,погаш,հավաքել
1218,pflücken::V,кӹрӓш,քաղել
1219,jagen::V,охотничӓйӓш,որս անել
1220,fischen::V,кол кычаш,ձուկ բռնել
1221,fassen::V,кычаш,բռնել
1222,hüten::V,кӹтӓш,արածեցնել
1223,treiben::V,шуруяш,հովուել
1224,anbinden::V,ялшташ,չուանել
1225,anbinden::V,ялышташ,չուանել
1226,füttern::V,пукшаш,կերակրել
1227,melken::V,шыпшылаш,կթել
1228,hacken::V,роаш,կոտորել
1229,gießen::V,шӓвӓш,ջրել
1230,reifen::V,кӱӓш,հասունանալ 
1231,reifen::V,поспейӓш,հասունանալ 
1232,zubereiten::V,йӓмдӹлӓш,պատրաստել
1233,kochen::V,шолташ,եփել
1234,backen::V,кӱктӓш,թխել
1235,braten::V,жӓрӓш,տապակել
1236,umrühren::V,намалаш,խառնել
1237,stricken::V,пидӓш,գործել
1238,nähen::V,ыргаш,կարել
1239,färben::V,пидӓш,ներկել
1240,reinigen::V,чиӓлтӓш,մաքրել
1241,waschen::V,мышкаш,լվանալ
1242,abwischen::V,ӹштӓш,սրբել
1243,spülen::V,шӱӓлтӓш,ողողել
1244,spülen::V,шӱӓлтӓш,պարզաջրել
1245,fegen::V,ӹштӓш,ավլել
1246,kehren::V,ӹштӓш,ավլել
1247,baden::V,нӱштӹлӓш,լողանալ
1248,sich waschen::V,мышкылташ,լվացվել
1249,ausziehen::V,кыдашаш,հանել
1250,anziehen::V,чиӓш,հագնել
1251,sich anziehen::V,чиӓш,հագնվել
1252,kämmen::V,шерӓш,սանրել
1253,schmücken::V,цеверемдӓш,զարդարել
1254,sagen::V,манаш,ասել
1255,sagen::V,келесӓш,ասել
1256,sprechen::V,манаш,խոսել
1257,reden::V,шайышташ,զրուցել
1258,sich unterhalten::V,хытыраш,խոսակցել
1259,sich unterhalten::V,хытыргаш,խոսակցել
1260,fragen::V,ядаш,հարցնել
1261,bitten::V,ядаш,խնդրել
1262,erzählen::V,келесӓш,պատմել
1263,mitteilen::V,попаш,հաղորդել
1264,mitteilen::V,увертӓш,հաղորդել
1265,mitteilen::V,увертӓрӓш,հաղորդել
1266,nennen::V,лӹмдӓш,անվանել
1267,rufen::V,ӱжӓш,կանչել
1268,prahlen::V,хайзаш,պարծենալ
1269,prahlen::V,шаргаланаш,պարծենալ
1270,übersetzen::V,вашташ,թարգմանել
1271,denken::V,машанаш,մտածել
1272,glauben::V,ӹнянӓш,հավատալ
1273,bemerken::V,цаклаш,նկատել
1274,erkennen::V,пӓлӓш,ճանաչել
1275,begreifen::V,ынгылаш,հասկանալ
1276,verstehen::V,ынгылаш,ըմբռնել
1277,lernen::V,тыменяш,սովորել
1278,wissen::V,пӓлӓш,իմանալ
1279,sich erinnern an::V,ышештӓрӓш,հիշել
1280,sich erinnern an::V,ышештӓрӓш,մտաբերել
1281,vergessen::V,монден кодаш,մոռանալ
1282,messen::V,висӓш,չափել
1283,zählen::V,шотаяш,թվել
1284,zählen::V,шотаяш,հաշվել
1285,rechnen::V,шотаяш,հաշվել
1286,rechnen::V,шотаяш,հաշվարկել
1287,lesen::V,лыдаш,կարդալ
1288,malen::V,рисуяш,նկարել
1289,zeichnen::V,ыдырка́лаш,գծել
1290,schreiben::V,вазаш,գրել
1291,besitzen::V,кы́чаш,ունենալ
1292,besitzen::V,кы́чаш,տեր լինել
1293,kaufen::V,нӓлӓш,գնել
1294,verkaufen::V,выжалаш,վաճառել
1295,bezahlen::V,тӱлӓш,վճարել
1296,zahlen::V,тӱлӓш,վճարել
1297,beherrschen::V,кы́чаш,ղեկավարել
1298,ertragen::V,цӹтӓш,դիմանալ
1299,Linie::N,,գիծ
1300,Strich::N,,գիծ
1301,jetzt::ADV,,այժմ
1302,hinzufügen::V,,ավելացնել
