,Concept_ID,ady,mn
669,hell::A,нэфын,гэрэлтэй
670,dunkel::A,мэзэхэ,бараан
671,dunkel::A,мэзэхэ,харанхуй
672,schwarz::A,шӏуцӏэ,хар
673,weiß::A,фыжьы́,цагаан
674,rot::A,плъыжьы́,улаан
675,gelb::A,гъожьы́,шар
676,blau::A,шхъуантӏэ,хөх
677,blau::A,шхъуантӏэ,цэнхэр
678,grün::A,шхъуантӏэ,ногоон
679,grau::A,шхъо,орог
680,grau::A,шхъо,саарал
681,bunt::A,къолэны,эрээн
682,billig::A,пыут,хямд
683,teuer::A,сикӏа́с,үнэтэй
684,teuer::A,силъа́пӏ,үнэтэй
685,wertvoll::A,пкӏэ зиӏ,үнэт
686,wertvoll::A,уасэ́ зыфа́шӏ,үнэт
687,blind::A,нэшъу́,сохор
688,taub::A,дэгу,чих хатуу
689,kräftig::A,лъэ́ш,чийрэг
690,stark::A,лъэ́ш,хүчтэй
691,stark::A,лъэ́ш,чадалтай
692,schwach::A,хъыбэй,сул
693,fett::A,пщэры́,тарган
694,fett::A,пщэры́,голигор
695,schlank::A,ищыгъэ,голшиг
696,hübsch::A,дахэ́,сайхан
697,hübsch::A,дахэ́,хөөрхөн
698,böse::A,ябгэ,муу
699,böse::A,ябгэ,хортой
700,dumm::A,делэ,тэнэг
701,faul::A,шъхьахы́нэ,залхуу
702,fleißig::A,егугъурэ,чармайлтгай
703,geizig::A,тхьацэ,харамч
704,klug::A,акъылышӏу́,цэцэн
705,geschickt::A,ӏэпэӏэсэ́,дүйтэй
706,geschickt::A,шо́у шӏыгъэ́,дүйтэй
707,lieb::A,псэм фэд,хайрт
708,lustig::A,чэф,цэнгэлтэй
709,sanft::A,ӏушъа́б,наалинхай
710,hungrig::A,гъаблэ́,өлөн
711,hungrig::A,гъаблэ́,өлссөн
712,krank::A,сыма́дж,өвчтэй
713,nackt::A,пцӏанэ́,нүцгэн
714,traurig::A,нэшхъэй,гунигт
715,gut::A,дэгъу́,сайн
716,schlecht::A,дэи,муу
717,schlecht::A,дэи,өөдгүй
718,richtig::A,тэрэз,зөв
719,richtig::A,тэрэз,зүйтэй
720,schlimm::A,щынэгъо,муухай
721,wahr::A,шъыпкъэ́,үнэн
722,wahr::A,шъыпкъэ́,жинхэнэ
723,alt::A,жъы,хуучин
724,neu::A,кӏэ,шинэ
725,ehemalig::A,-щтыгъэ,агсан
726,ehemalig::A,-щтыгъэ,байсан
727,ehemalig::A,-гъэ,агсан
728,ehemalig::A,-гъэ,байсан
729,alt[Lebewesen]::A,жъы,өвгөн
730,alt[Lebewesen]::A,жъы,хижээл
731,jung::A,ныбжьыкӏэ́,залуу
732,arm::A,тхьамы́кӏ,ядуу
733,reich::A,бай,баян
734,reich::A,бай,баялаг
735,bekannt::A,нэӏуа́с,танил
736,berühmt::A,цӏэры́ӏу,цуутай
737,berühmt::A,цӏэры́ӏу,алдартай
738,fremd::A,хымэ,харь
739,fremd::A,хымэ,гадаад
740,verschieden::A,зэфэшъхьафы,ондоо
741,verschieden::A,зэфэшъхьафы,янз янзын
742,nah::A,благъэ́,ойрын
743,nah::A,благъэ́,дөтийн
744,fern::A,чыжьэ,холын
745,linker::A,сэмэ́гу,буруу
746,rechter::A,джабгъу,баруун
747,anderer::A,нэмы́кӏ,өөр
748,anderer::A,нэмы́кӏ,нөгөө
749,erster::A,апэр,нэгдэх
750,erster::A,апэр,нэгдүгээр
751,zweiter::A,я́тӏонэр,хоёрдугаар
752,dritter::A,ящэнэр,гуравдугаар
753,letzter::A,аужыр,сүүлийн
754,allein::ADV,зы,ганцаараа
755,auf einmal::ADV,ардэдэм,нэгмөсөн
756,auf einmal::ADV,асыхьатым,нэгмөсөн
757,zusammen::ADV,зэгъусэхэ́у,цуг
758,zusammen::ADV,зэгъусэхэ́у,хамт
759,lange::ADV,бэрэ́,удаан
760,plötzlich::ADV,зэкӏэм,гэнэт
761,sofort::ADV,ардэдэм,дороо
762,sofort::ADV,асыхьатым,дороо
763,später::ADV,нэужым,дараа
764,jetzt::ADV,джы,өнөө
765,heute::ADV,непэ́,өнөө
766,heute::ADV,непэ́,өнөөдөр
767,morgen::ADV,неу́щы,маргааш
768,morgen::ADV,неу́щы,маргаадар
769,bald::ADV,псынкӏэу,түргэн
770,bald::ADV,псынкӏэу,удахгүй
771,dann::ADV,нэужым,хожим
772,dann::ADV,нэужым,тэгээд
773,gestern::ADV,тыгъуа́с,өчигдөр
774,einst::ADV,зэгорэ́м,нэг
775,damals::ADV,армэ,тэгэхэд
776,damals::ADV,ащыгъум,тэгэхэд
777,danach::ADV,нэужым,тэгээд
778,danach::ADV,нэужым,дараа нь
779,vorher::ADV,нахьыпэм,урьд
780,einmal::ADV,зэ,нэг удаа
781,oft::ADV,бэрэ,олонтоо
782,immer::ADV,ренэ́у,байнга
783,dort::ADV,модэ,тэнд
784,dorthin::ADV,модэ́,тийш
785,geradeaus::ADV,занкӏэу,шулуун
786,vorwärts::ADV,ыпэкӏэ,урагшаа
787,rückwärts::ADV,ыужыкӏэ́,буцаан
788,rückwärts::ADV,ыужыкӏэ́,сөөргөө
789,zurück::ADV,ыужыкӏэ́,буцаж
790,zurück::ADV,ыужыкӏэ́,гэдрэг
791,unten::ADV,ычӏэкӏэ́,дор
792,hinab::ADV,ычӏэгъы́,уруу
793,hinab::ADV,ычӏэкӏэ́,уруу
794,oben::ADV,ышъхьагъы,дээр
795,hinauf::ADV,ышъхьагъыкӏэ,өөд
796,hinauf::ADV,ышъхьагъыкӏэ,дээш
797,überall::ADV,тыди́,хааяагүй
798,überall::ADV,тыди́,энд тэндгүй
799,überall::ADV,тыдэкӏи́,хааяагүй
800,überall::ADV,тыдэкӏи́,энд тэндгүй
801,nicht::ADV,-п,эс
802,nicht::ADV,-п,-гүй
803,nicht::ADV,мы-,эс
804,nicht::ADV,мы-,-гүй
805,ein wenig::ADV,тӏэкӏу,жаахан
806,kaum::ADV,къоды́й,арай
807,kaum::ADV,къоды́й,арай гэж
808,sehr::ADV,дэд,тун
809,so::ADV,ащ фэд,тэгж
810,so::ADV,ащ фэд,ингээд
811,so::ADV,мыщ фэд,тэгж
812,so::ADV,мыщ фэд,ингээд
813,so::ADV,джащ фэд,тэгж
814,so::ADV,джащ фэд,ингээд
815,noch::ADV,джыри,дахин
816,noch::ADV,джыри,дахиад
817,nur::ADV,ныӏэ́п,зөвхөн
818,nur::ADV,ныӏэ́п,гагцхүү
819,wieder::ADV,джыри,дахин
820,wieder::ADV,джыри,дахиад
821,vergebens::ADV,пкӏэнчъэ́у,хий
822,vor::PRP,пашъхьэ́,өмнө
823,hinter::PRP,кӏы́б,ард
824,unter::PRP,чӏэ-,доор
825,durch::PRP,пхыры-,дундуур
826,neben::PRP,дэжь,хажууд
827,zwischen::PRP,азыфа́гу,завсар
828,zwischen::PRP,азыфа́гу,хооронд
829,wegen::PRP,къы-,төлөө
830,wegen::PRP,къы-,дээрээс
831,dies::PRN,ар,энэ
832,das::PRN,а,тэр
833,das::PRN,мо,тэр
834,alles::PRN,зэкӏэ́,цөм
835,alles::PRN,зэкӏэ́,бүгд
836,ich::PRN,сэ,би
837,du::PRN,о,чи
838,er::PRN,ар,тэр
839,er::PRN,ар,тэр хүн
840,wir::PRN,тэ,бид
841,ihr::PRN,шъо,та нар
842,sie::PRN,ахэр,тэд
843,was::FPRN,сыд,юу
844,wer::FPRN,хэт,хэн
845,wo::FADV,тыдэ́,хаа
846,wo::FADV,тыдэ́,хаана
847,wohin::FADV,тыдэ́,хааш
848,wohin::FADV,тыдэ́,хаана
849,wie::FADV,сыдэущтэ́у,яаж
850,wie::FADV,сыдэущтэ́у,хэрхэн
851,warum::FADV,сыд пае́,юунд
852,warum::FADV,сыд пае́,яагаад
853,wieviel::FNUM,тхьапш,хэдий
854,wieviel::FNUM,тхьапш,хэд
855,wieviel::FNUM,сыд фэди́з,хэдий
856,wieviel::FNUM,сыд фэди́з,хэд
857,eins::NUM,зы,нэг
858,zwei::NUM,тӏу,хоёр
859,drei::NUM,щы,гурав
860,vier::NUM,плӏы,дөрөв
861,fünf::NUM,тфы,тав
862,sechs::NUM,хы,зургаа
863,sieben::NUM,блы,долоо
864,acht::NUM,и,найм
865,neun::NUM,бгъу,ес
866,zehn::NUM,пшӏы,арав
867,elf::NUM,пшӏыкӏузы́,арван нэг
868,zwölf::NUM,пшӏыкӏутӏу,арван хоёр
869,zwanzig::NUM,тӏокӏы́,хорь
870,dreißig::NUM,щэкӏы,гуч
871,vierzig::NUM,тӏокӏи́тӏу,дөч
872,fünfzig::NUM,шъэны́ыкъу,тавь
873,sechzig::NUM,тӏокӏи́щ,жар
874,siebzig::NUM,тӏокӏищырэ́ пшӏырэ́,дал
875,achtzig::NUM,тӏокӏи́пӏ,ная
876,neunzig::NUM,тӏокӏиилӏырэ́ пшӏырэ́,ер
877,hundert::NUM,шъэ,зуу
878,tausend::NUM,мин,мянга
879,und::CNJ,ыкӏи,ч
880,und::CNJ,ыкӏи,болон
881,oder::CNJ,е,буюу
882,stehen::V,ущытын,зогсох
883,stehen::V,умыхъыен,зогсох
884,sitzen::V,уисын,суух
885,sitzen::V,утесын,суух
886,liegen::V,телъы́н,хэвтэх
887,hängen::V,къыщылэлын,өлгөөтэй байх
888,hängen::V,къыщылэлын,дүүжлээтэй байх
889,hängen::V,къыщылэлын щыгъын быхъур,өлгөөтэй байх
890,hängen::V,къыщылэлын щыгъын быхъур,дүүжлээтэй байх
891,werden::V,хъун,болох
892,passieren::V,къэхъун,тохиох
893,beginnen::V,къежьэн,эхлэх
894,beginnen::V,къыублэн,эхлэх
895,enden::V,ухы́н,дүүрэх
896,wechseln::V,зэхъожьы́н,хувирах
897,aufgehen[Sonne]::V,къыкъокӏы́н,мандах
898,untergehen[Sonne]::V,къохьан,жаргах
899,scheinen[Sonne]::V,къепсыи,гэрэлтэх
900,donnern::V,гъогъон,дуугарах
901,wehen::V,епщэ́н,салхилах
902,wehen::V,епщэ́н,хөөрөгдөх
903,strömen::V,чъэн,гүйх
904,strömen::V,чъэн,урсах
905,fließen::V,чъэн,урсах
906,sich drehen::V,зыгъэчэрэгъу́н,эргэлдэх
907,schwanken::V,хъые́н,хэлбэлзэх
908,schwingen::V,зыгъэхъые́н,ганхах
909,schwingen::V,зыгъэхъые́н,хэлбэлзэх
910,fallen::V,къефэхы́н,унах
911,brennen::V,стын,шатах
912,rauchen::V,ӏугъо къикӏын,баагих
913,regnen::V,къещхы́н,бороо орно
914,gefrieren::V,дыкъын,хөлдөх
915,tauen::V,жъун,хайлах
916,schmelzen::V,ткӏун,уярах
917,trocknen::V,гъушъы́н,хатах
918,trocknen::V,чъэпхъу́н,хатах
919,sieden::V,жъон,буцлах
920,sieden::V,жъон,даргилах
921,faulen::V,шъун,үжрэх
922,faulen::V,шъун,өмхийрөх
923,verfaulen::V,шъун,бээх
924,verfaulen::V,шъун,өгрөх
925,reißen::V,зэӏэтхъы́н,цуурах
926,versinken::V,чӏихьан,живэх
927,vergehen::V,блэкӏы́н,нөгчих
928,vergehen::V,блэкӏы́н,өнгөрөх
929,erscheinen::V,къэлъэгъон,гарах
930,erscheinen::V,къэлъэгъон,бултайх
931,verschwinden::V,кӏодыжьы́н,далд орох
932,verschwinden::V,кӏодыжьы́н,алга болох
933,abnehmen::V,къыкӏичын,багасах
934,abnehmen::V,къыкӏичын,хорогдох
935,zunehmen::V,хэхъо́н,ихсэх
936,steigen::V,къежьэн,нэмэгдэх
937,wachsen::V,хэхъо́н,өсөх
938,wachsen::V,хэхъо́н,ургах
939,wachsen::V,къэкӏы́н,өсөх
940,wachsen::V,къэкӏы́н,ургах
941,glänzen::V,цӏыу́н,гилгэнэх
942,glänzen::V,цӏыу́н,гилбэгнэх
943,funkeln::V,жъыу́н,гялжах
944,funkeln::V,жъыу́н,гялалзах
945,lärmen::V,бырсыры́н,шуугих
946,läuten::V,теон,цохих
947,klingeln::V,теон,хонхдох
948,klingeln::V,теон,дуугарах
949,brausen::V,шъуин,бургилах
950,rauschen::V,макъэ гъэӏун,сэржигнэх
951,klingen::V,къыхэӏукӏын,хангинах
952,bellen::V,хьакъу́н,хуцах
953,heulen::V,быун,улих
954,blasen::V,епщэ́н,үлзэх
955,pfeifen::V,шъуин,исгэрэх
956,schreien::V,куо́н,хашгирах
957,schreien::V,кӏыи́н,хашгирах
958,stöhnen::V,щэӏун,ёолох
959,stöhnen::V,щэӏун,гэнгэнэх
960,zittern::V,кӏэзэзын,дагжих
961,leben::V,псэу́н,амьдрах
962,geboren werden::V,къэхъун,төрөх
963,atmen::V,жьы къэщэ́н,амьсгалах
964,trinken::V,ешъо́н,уух
965,essen::V,шхын,идэх
966,schlucken::V,бдырыин,залгих
967,müde werden::V,пшъын,ядрах
968,einschlafen::V,хэчъыен,унтчих
969,schlafen::V,чъые́н,унтах
970,aufwachen::V,къэущы́н,сэрэх
971,aufstehen::V,уцу́н,босох
972,sich erholen::V,зыгъэпсэфын,амрах
973,krank werden::V,сымаджэ́ хъун,өвдөж эхлэх
974,krank sein::V,сымэджэ́н,өвдөх
975,schmerzen::V,сымэджэ́н,өвдөх
976,schmerzen::V,сымэджэ́н,шархирах
977,husten::V,пскэ́н,ханиах
978,genesen::V,хъужьын,засрах
979,sterben::V,лӏэн,үхэх
980,sterben::V,лӏэн,нас барах
981,umkommen::V,хэкӏодэн,үхэх
982,sich bewegen::V,хъые́н,хөдлөх
983,sich rühren::V,хъые́н,хөдлөх
984,sich erheben::V,къэтэджын,босох
985,sich setzen::V,тӏысы́н,суух
986,hinfallen::V,ебэджы́н,ойчих
987,laufen::V,кӏон,явган явах
988,schreiten::V,кӏон,алхах
989,spazierengehen::V,къэкӏухьэн,зугаалах
990,eilen::V,гузэжъон,хурдлах
991,sich beeilen::V,гуӏэ́н,яарах
992,sich beeilen::V,гуӏэ́н,шамдах
993,sausen::V,псынкӏэ́у чъэн,давхих
994,rennen::V,чъэн,гүйх
995,springen::V,пкӏэн,харайх
996,springen::V,пкӏэн,дэвхрэх
997,klettern::V,дэцохъоен,авирах
998,schaukeln::V,уешӏэн,ганхалзах
999,kriechen::V,цохъо́н,мөлхөх
1000,schwimmen::V,есы́н,сэлэх
1001,tauchen::V,зычӏэгъэо́н,шунгах
1002,rudern::V,къошъо бэщкӏэ фын,сэлүүрдэх
1003,fahren::V,кӏон,явах
1004,fliegen::V,быбы́н,нисэх
1005,gehen::V,кӏон,явах
1006,weggehen::V,ӏукӏын,явах
1007,abfahren::V,ежьэн,одох
1008,abfahren::V,ежьэн,хөдлөх
1009,anhalten::V,къэуцу́н,зогсох
1010,hineingehen::V,ихьан,орох
1011,eintreten::V,чӏэхьан,орох
1012,kommen::V,къэкӏо́н,ирэх
1013,ankommen::V,къэсы́н,хүрэх
1014,zurückkommen::V,гъэзэжьын,харих
1015,zurückkommen::V,гъэзэжьын,буцаж ирэх
1016,bleiben::V,къэнэ́н,үлдэх
1017,warten::V,пэплъэ́н,хүлээх
1018,erwarten::V,ежэн,хүлээх
1019,suchen::V,лъыхъу́н,эрэх
1020,suchen::V,лъыхъу́н,бэдрэх
1021,finden::V,къэгъоты́н,олох
1022,finden::V,къыхэгъэщы́н,олох
1023,versuchen::V,пылъы́н,оролдох
1024,vorbereiten::V,гъэхьазыры́н,бэлтгэх
1025,lieben::V,шӏу плъэгъу́н,янаглах
1026,mögen::V,шӏу плъэгъу́н,таалах
1027,lachen::V,щхын,инээх
1028,rühren::V,гур гъэузын,сэтгэл уяруулах
1029,weinen::V,гъын,уйлах
1030,schimpfen::V,хъонэн,хараах
1031,sich ärgern::V,губжы́н,уурлах
1032,sich fürchten::V,щынэ́н,айх
1033,fürchten::V,щынэ́н,айх
1034,sehen::V,льэгъу́н,үзэх
1035,anschauen::V,плъэн,харах
1036,anschauen::V,еплъы́н,харах
1037,ansehen::V,плъэн,харах
1038,hören::V,зэхэхын,дуулах
1039,zuhören::V,дэӏо́н,чагнах
1040,probieren::V,хэӏэн,амсаж үзэх
1041,riechen::V,пэмэ́н,үнэрлэх
1042,fühlen::V,зэхэпшӏэн,мэдрэх
1043,scheinen::V,уащыхъу́н,шиг үзэгдэх
1044,scheinen::V,уашӏошӏы́н,шиг үзэгдэх
1045,zu sehen sein::V,зэрэлъэгъу́н,үзэгдэх
1046,zu sehen sein::V,зэрэлъэгъу́н,харагдах
1047,vernehmen::V,зэхэхын,дуулах
1048,frieren::V,дыкъын,даарах
1049,frieren::V,пӏыкӏэн,даарах
1050,frieren::V,чъыӏэ́ лӏэн,даарах
1051,tun::V,шӏын,хийх
1052,tun::V,шӏын,үйлдэх
1053,können::V,лъэкӏы́н,болох
1054,wollen::V,фэе́н,хүсэх
1055,anfangen::V,ублэн,эхлэх
1056,beenden::V,ухы́н,дуусгах
1057,aufhören::V,щыгъэтын,болих
1058,aufhören::V,щыгъэтын,зогсох
1059,gelingen::V,хъун,бүтэх
1060,öffnen::V,ӏухы́н,нээх
1061,öffnen::V,ӏухы́н,тайлах
1062,schließen::V,игъэсэн,хаах
1063,stellen::V,бгъэуцун,тавих
1064,stellen::V,бгъэуцун,босгох
1065,setzen::V,гъэтӏысы́н,суулгах
1066,legen::V,хэлъхьа́н,хийх
1067,legen::V,хэлъхьа́н,тавих
1068,berühren::V,эӏэн,шүргэх
1069,berühren::V,нэсын,шүргэх
1070,verbinden::V,зэхэпхэ́н,залгах
1071,verbinden::V,пхын,залгах
1072,bedecken::V,техъо́н,бүрэх
1073,aufhängen::V,пылъэ́н,өлгөх
1074,aufhängen::V,пылъэ́н,дүүжлэх
1075,anzünden::V,хэгъэнэ́н,асаах
1076,anzünden::V,хэгъэнэ́н,ноцоох
1077,zurücklassen::V,къэгъэнэ́н,орхих
1078,zurücklassen::V,къэгъэнэ́н,үлдээх
1079,verlieren::V,чӏэ́нэн,гээх
1080,verlieren::V,шӏокӏоды́н,гээх
1081,fallen lassen::V,чӏэунэн,унагах
1082,fallen lassen::V,пӏэпызын,унагах
1083,machen::V,шӏын,хийх
1084,machen::V,шӏын,гаргах
1085,herstellen::V,шӏы́н,бүтээх
1086,bauen::V,шӏы́н,барих
1087,reparieren::V,дыжьы́н,засах
1088,reparieren::V,дыжьы́н,сэлбэх
1089,verbessern::V,нахьышӏу пшӏын,засах
1090,verbessern::V,нахьышӏу пшӏын,сайжруулах
1091,verbessern::V,нахь дэгъу пшӏын,засах
1092,verbessern::V,нахь дэгъу пшӏын,сайжруулах
1093,ändern::V,зэблэхъу́н,өөрчлөх
1094,graben::V,тӏын,малтах
1095,biegen::V,уфэн,матах
1096,biegen::V,уфэн,муруйлгах
1097,drehen::V,гъэчэрегъу́,эргүүлэх
1098,wenden::V,пӏонтӏэн,эргүүлэх
1099,wenden::V,бгъэзэн,эргүүлэх
1100,wenden::V,уӏубын,эргүүлэх
1101,heben::V,ӏэты́н,өргөх
1102,hochheben::V,ӏэты́н,өргөх
1103,ergreifen::V,къэубыты́н,атгах
1104,halten::V,ӏыгъы́н,барих
1105,drücken::V,тэӏункӏэн,дарах
1106,schieben::V,уеӏункӏын,түлхэх
1107,schieben::V,уетӏыргун,түлхэх
1108,kratzen::V,цӏэнтхъун,хусах
1109,kratzen::V,цӏэнтхъун,маажих
1110,lecken::V,бзэи́н,долоох
1111,beißen::V,ецэкъэ́н,зуух
1112,beißen::V,ецэкъэ́н,хазах
1113,abreißen::V,къичын,таслах
1114,abreißen::V,пытхъын,таслах
1115,abschneiden::V,пыупкӏын,тайрах
1116,abschneiden::V,гобзыкӏын,тайрах
1117,binden::V,епхын,боох
1118,binden::V,епхын,хүлэх
1119,stecken::V,хэсэн,шаах
1120,stecken::V,хэсэн,шигтгэх
1121,brechen::V,зэпыпкӏын,хугалах
1122,klopfen::V,теон,цохих
1123,klopfen::V,теон,тогших
1124,hauen::V,теон,дэлдэх
1125,kleben::V,щхэн,наах
1126,reiben::V,пӏотын,нухах
1127,reiben::V,пӏотын,нидчих
1128,streichen::V,щыфэн,нялах
1129,streichen::V,щыфэн,түрхэх
1130,schleifen::V,гъэчаны́н,билүүдэх
1131,schleifen::V,гъэчаны́н,гуранздах
1132,schleifen::V,кӏэлыкӏы́н,билүүдэх
1133,schleifen::V,кӏэлыкӏы́н,гуранздах
1134,schneiden::V,бзын,огтлох
1135,rütteln::V,гъэсысын,холхнулах
1136,schütteln::V,гъэсысын,сэгсрэх
1137,schwenken::V,ӏэ шӏын,дэвэх
1138,schwenken::V,ӏэ шӏын,даллах
1139,schütten::V,икӏэ́н,цутгах
1140,schütten::V,икӏэ́н,аягалах
1141,füllen::V,из шӏын,дүүргэх
1142,einwickeln::V,кӏоцӏыщыхьа́н,боох
1143,einwickeln::V,кӏоцӏыщыхьа́н,ороох
1144,tragen::V,хьын,авчрах
1145,schleppen::V,пхьын,чирэх
1146,schleppen::V,плъэшъун,чирэх
1147,ziehen::V,пкъудыин,татах
1148,ziehen::V,пщэн,татах
1149,ziehen::V,плъэшъун,татах
1150,aufbewahren::V,пӏыгъын,хадгалах
1151,aufbewahren::V,уухъумэн,хадгалах
1152,werfen::V,дзын,хаях
1153,werfen::V,дзын,шидэх
1154,fangen::V,къэубыты́н,барих
1155,packen::V,къэубыты́н,шүүрэх
1156,verstecken::V,бгъэбылъын,нуух
1157,teilen::V,гощы́н,хуваах
1158,schicken::V,гъахьы́н,илгээх
1159,schicken::V,гъахьы́н,явуулах
1160,bringen::V,къэхьы́н,авчрах
1161,bringen::V,къэхьы́н,аваачих
1162,hinzufügen::V,хэгъэхъо́н,нэмэх
1163,nehmen::V,къытехы́н,авах
1164,wählen::V,къыхэхы́н,сонгох
1165,auswählen::V,къыхэхы́н,шилэх
1166,bewahren::V,къэухъумэн,гамнах
1167,behindern::V,пэрыохъу хъун,саад хийх
1168,behindern::V,пэрыохъу хъун,тотгор болох
1169,verderben::V,къутэн,эвдэх
1170,beschädigen::V,къутэн,гэмтээх
1171,zerbrechen::V,къутэн,хагалах
1172,zerbrechen::V,къутэн,хага цохих
1173,zerreißen::V,зэӏэтхъы́н,урах
1174,zerstören::V,къутэ́н,эвдэх
1175,zerstören::V,къутэ́н,сүйтгэх
1176,verbrennen::V,гъэсты́н,шатаах
1177,geben::V,еты́н,өгөх
1178,reichen::V,еты́н,өгөх
1179,reichen::V,еты́н,дамжуулах
1180,schenken::V,еты́н,бэлэглэх
1181,versprechen::V,гъэгугъэ́н,амлах
1182,wünschen::V,шӏоигъо́н,ерөөх
1183,loben::V,щытхъун,магтах
1184,loben::V,щытхъун,сайшаах
1185,küssen::V,ебэу́н,озох
1186,küssen::V,ебэу́н,үнсэх
1187,wiegen::V,гъэхъыен,бүүвэйлэх
1188,zudecken::V,техъо́н,хучих
1189,zudecken::V,техъо́н,бүтээх
1190,wecken::V,къэгъэущы́н,сэрээх
1191,zeigen::V,гъэлъэгъо́н,үзүүлэх
1192,führen::V,щэн,хөтлөх
1193,lehren::V,егъэджэ́н,заах
1194,lehren::V,егъэшӏэн,заах
1195,unterrichten::V,егъэджэ́н,сургах
1196,aufziehen::V,пӏун,өсгөх
1197,aufziehen::V,пӏун,хүмүүжүүлэх
1198,leiten::V,гъэзекӏон,удирдах
1199,antreiben::V,къепфылӏэн,шамдуулах
1200,lassen::V,еты́н,-уулах
1201,einladen::V,къегъэблэгъэн,залах
1202,vereinigen::V,зэгогъэхьан,нэгтгэх
1203,vereinigen::V,зэгогъэхьан,хамтруулах
1204,besuchen::V,щыӏэ́н,зочлох
1205,treffen::V,ӏукӏэ́н,учрах
1206,treffen::V,ӏукӏэ́н,дайралдах
1207,treffen::V,пэгъокӏы́н,учрах
1208,treffen::V,пэгъокӏы́н,дайралдах
1209,sich versammeln::V,зэхэхьан,хуралдах
1210,spielen::V,джэгу́н,наадах
1211,singen::V,орэ́д къэӏо́н,дуулах
1212,tanzen::V,къэшъо́н,бүжиглэх
1213,sich trennen::V,зэгокӏыжьы́ных,салах
1214,verlassen::V,бгынэн,хаях
1215,verlassen::V,хэкӏыжьын,хаях
1216,retten::V,къыхэпхыжьын,гэтэлгэх
1217,retten::V,къэбгъэнэжьын,гэтэлгэх
1218,bewachen::V,къэгъэгъунэн,сахих
1219,schützen::V,ухъумэ́н,хамгаалах
1220,verteidigen::V,къэухъумэн,хамгаалах
1221,sich schlagen::V,эзэон,зодолдох
1222,schießen::V,он,харвах
1223,schießen::V,он,буу буудах
1224,siegen::V,текӏо́н,ялах
1225,ärgern::V,бгъэгубжын,уурлуулах
1226,ärgern::V,бгъэгубжын,уур хүргэх
1227,schlagen::V,ео́н,цохих
1228,stechen::V,хэӏун,хатгах
1229,stoßen::V,тӏыро́н,ёврох
1230,stoßen::V,тӏыро́н,нудрах
1231,stoßen::V,уеӏункӏын,ёврох
1232,stoßen::V,уеӏункӏын,нудрах
1233,stehlen::V,тыгъу́н,хулгайлах
1234,stören::V,бгъэгумэкӏын,саад болох
1235,belästigen::V,бгъэгумэкӏын,зовоох
1236,belästigen::V,бгъэгумэкӏын,амраахгүй байх
1237,verbergen::V,ушъэфын,нуух
1238,verbergen::V,ушъэфын,далдлах
1239,täuschen::V,гъэпцӏэ́н,мэхлэх
1240,betrügen::V,гъэпцӏэ́н,хуурах
1241,töten::V,уикӏын,алах
1242,wohnen::V,дэсын,суух
1243,wohnen::V,дэсын,амьдрах
1244,arbeiten::V,лэжьэ́н,ажиллах
1245,arbeiten::V,лэжьэ́н,хөдөлмөрлөх
1246,sammeln::V,угъои́н,түүх
1247,sammeln::V,угъои́н,хураах
1248,pflücken::V,къыпычы́н,түүх
1249,jagen::V,шэкӏон,агнах
1250,jagen::V,шэкӏон,гөрөөлөх
1251,jagen::V,ешэкӏон,агнах
1252,jagen::V,ешэкӏон,гөрөөлөх
1253,fischen::V,пцэжъые уешэн,загасчлах
1254,fischen::V,пцэжъые уешэн,загас барих
1255,fassen::V,къэубыты́н,барих
1256,hüten::V,хэхъо́н,маллах
1257,hüten::V,хэхъо́н,хариулах
1258,treiben::V,пфын,туух
1259,anbinden::V,епхын,уях
1260,füttern::V,гъэшхэ́н,тэжээх
1261,melken::V,щын,саах
1262,hacken::V,упкӏэтэн,цавчих
1263,gießen::V,тепкӏэн,услах
1264,reifen::V,игъо хъун,боловсрох
1265,zubereiten::V,бгъэхьазырын,бэлдэх
1266,kochen::V,шӏы́н,чанах
1267,backen::V,гъэжъэ́н,жигнэх
1268,braten::V,гъэжъэ́н,шарах
1269,braten::V,гъэжъэ́н,хайрах
1270,umrühren::V,зэхэгъэкӏухьан,хутгах
1271,stricken::V,хъын,нэхэх
1272,stricken::V,хъын,сүлжих
1273,nähen::V,дэн,оёх
1274,färben::V,бгъэлэн,будах
1275,reinigen::V,укъэбзы́н,арилгах
1276,reinigen::V,укъэбзы́н,цэвэрлэх
1277,waschen::V,бгыкӏын,угаах
1278,abwischen::V,лъэкӏы́н,арчих
1279,spülen::V,дэгъэчъыхьан,зайлах
1280,fegen::V,пхъэнкӏы́н,хамах
1281,fegen::V,пхъэнкӏы́н,шүүрдэх
1282,kehren::V,пхъэнкӏы́н,шүүрдэх
1283,kehren::V,пхъэнкӏы́н,туужуудах
1284,baden::V,зыгъэпскӏын,усанд орох
1285,sich waschen::V,зытхьакӏы́н,биеэ угаах
1286,ausziehen::V,къытехы́н,тайлах
1287,anziehen::V,щылъэ́н,өмсөх
1288,sich anziehen::V,зыфэпэн,хувцаслах
1289,kämmen::V,жьын,самнах
1290,schmücken::V,гъэдэхэ́н,гоёх
1291,schmücken::V,гъэдэхэ́н,чимэх
1292,sagen::V,къэӏон,гэх
1293,sagen::V,къэӏон,хэлэх
1294,sprechen::V,псэлъэ́н,ярих
1295,sprechen::V,псэлъэ́н,өгүүлэх
1296,reden::V,гущыӏэ́н,хэлэх
