,Concept_ID,en,cy
849,wachsen::V,grow,tyfu
850,glänzen::V,shine,disgleirio
851,funkeln::V,sparkle,pefrio
852,lärmen::V,be noisy,cadw sŵn
853,lärmen::V,be noisy,gwneud twrw
854,läuten::V,chime,canu
855,klingeln::V,ring,canu
856,klingeln::V,ring,seinio
857,klirren::V,tinkle,tincian
858,brausen::V,roar,rhuo
859,rauschen::V,rustle,siffrwd
860,rauschen::V,rustle,chwithrwd
861,klingen::V,sound,seinio
862,bellen::V,bark,cyfarth
863,heulen::V,howl,udo
864,heulen::V,howl,oernadu
865,blasen::V,blow,chwythu
866,pfeifen::V,whistle,chwibanu
867,schreien::V,shout,gweiddi
868,schreien::V,shout,bloeddio
869,stöhnen::V,groan,griddfan
870,zittern::V,tremble,crynu
871,leben::V,be alive,byw
872,geboren werden::V,be born,cael eich geni
873,atmen::V,breathe,anadlu
874,trinken::V,drink,yfed
875,essen::V,eat,bwyta
876,schlucken::V,swallow,llyncu
877,müde werden::V,get tired,blino
878,einschlafen::V,fall asleep,mynd i gysgu
879,einschlafen::V,fall asleep,syrthio i gysgu
880,schlafen::V,sleep,huno
881,schlafen::V,sleep,cysgu
882,aufwachen::V,wake up,dihuno
883,aufstehen::V,get up,codi
884,sich erholen::V,relax,ymlacio
885,sich erholen::V,relax,dadflino
886,krank werden::V,fall ill,mynd yn sâl
887,krank werden::V,fall ill,mynd yn wael
888,krank sein::V,be ill,gwaelu
889,schmerzen::V,ache,brifo
890,husten::V,cough,pesychu
891,genesen::V,recover,gwella
892,genesen::V,recover,cael yn ôl
893,sterben::V,die,marw
894,umkommen::V,perish,trengi
895,sich bewegen::V,move,symud
896,sich rühren::V,budge,syflyd
897,sich erheben::V,stand up,codi
898,sich setzen::V,sit down,eistedd
899,hinfallen::V,tumble,cwympo
900,laufen::V,walk,cerdded
901,schreiten::V,pace,camu
902,spazierengehen::V,go for a walk,mynd am dro
903,eilen::V,rush,rhuthro
904,sich beeilen::V,hurry,brysio
905,sausen::V,dash,rhuthro
906,rennen::V,run,rhedeg
907,springen::V,jump,llamu
908,springen::V,jump,neidio
909,klettern::V,climb,dringo
910,schaukeln::V,seesaw,siglo
911,kriechen::V,creep,cropian
912,schwimmen::V,swim,nofio
913,tauchen::V,dive,plymio
914,tauchen::V,dive,ymsuddo
915,rudern::V,row,rhwyfo
916,fahren::V,drive,gyrru
917,fahren::V,drive,dreifio
918,fliegen::V,fly,hedfan
919,gehen::V,go,mynd
920,weggehen::V,go away,mynd
921,weggehen::V,go away,ymadael
922,abfahren::V,depart,ymadael
923,anhalten::V,stop,stopio
924,hineingehen::V,go in,mynd i mewn
925,eintreten::V,enter,mynd i
926,kommen::V,come,dod
927,ankommen::V,arrive,cyrraedd
928,zurückkommen::V,come back,dychwelyd
929,bleiben::V,stay,aros
930,bleiben::V,stay,sefyll
931,warten::V,wait,aros
932,warten::V,wait,disgwyl
933,erwarten::V,wait for,disgwyl
934,suchen::V,seek,chwilio am
935,suchen::V,look for,chwilio am
936,finden::V,find,darganfod
937,versuchen::V,try,profi
938,versuchen::V,try,ceisio
939,vorbereiten::V,prepare,paratoi
940,lieben::V,love,caru
941,mögen::V,like,hoffi
942,lachen::V,laugh,chwerthin
943,rühren::V,move,cynhyrfu
944,weinen::V,weep,wylo
945,weinen::V,weep,llefain
946,schimpfen::V,grumble,grwgnach
947,sich ärgern::V,be annoyed,gofidio
948,sich fürchten::V,be afraid,ofni
949,fürchten::V,be afraid of,arswydo
950,fliehen::V,flee,ffoi
951,flüchten::V,escape,dianc
952,sehen::V,see,gweld
953,anschauen::V,look at,syllu
954,anschauen::V,look at,edrych
955,ansehen::V,watch,gwylio
956,hören::V,hear,clywed
957,zuhören::V,listen,gwrando
958,probieren::V,taste,profi
959,riechen::V,smell,arogli
960,fühlen::V,feel,teimlo
961,fühlen::V,feel,clywed
962,scheinen::V,seem,ymddangos
963,zu sehen sein::V,show,dod i'r golwg
964,vernehmen::V,hear,clywed sôn am
965,frieren::V,be cold,bod yn oer
966,tun::V,do,gwneud
967,können::V,can,gallu
968,wollen::V,want,bod mewn angen
969,anfangen::V,start,dechrau
970,beenden::V,finish,darfod
971,beenden::V,finish,gorffen
972,aufhören::V,stop,peidio
973,gelingen::V,succeed,llwyddo
974,geraten::V,turn out,diweddu
975,öffnen::V,open,agor
976,schließen::V,close,cau
977,stellen::V,put,gosod
978,setzen::V,place,gosod
979,legen::V,lay,gosod
980,berühren::V,touch,cyffwrdd
981,verbinden::V,connect,cysylltu
982,bedecken::V,cover,gorchuddio
983,aufhängen::V,hang up,crogi
984,aufhängen::V,hang up,hongian
985,anzünden::V,light,cynnau
986,aufheben::V,pick up,codi
987,zurücklassen::V,leave,gadael
988,verlieren::V,lose,colli
989,fallen lassen::V,drop,gollwng
990,machen::V,make,gwneud
991,herstellen::V,produce,cynhyrchu
992,bauen::V,build,adeiladu
993,reparieren::V,mend,trwsio
994,reparieren::V,mend,atgyweirio
995,verbessern::V,improve,diwygio
996,ändern::V,alter,altro
997,graben::V,dig,palu
998,graben::V,dig,cloddio
999,beugen::V,bow,plygu
1000,biegen::V,bend,plygu
1001,drehen::V,spin,troelli
1002,wenden::V,turn,troi
1003,umdrehen::V,turn around,troi
1004,heben::V,raise,codi
1005,hochheben::V,lift,dyrchafu
1006,ergreifen::V,seize,gafael
1007,halten::V,hold,dal
1008,drücken::V,press,pwyso
1009,drücken::V,press,gwasgu
1010,schieben::V,push,gwthio
1011,kratzen::V,scrape,crafu
1012,lecken::V,lick,llyfu
1013,beißen::V,bite,cnoi
1014,beißen::V,bite,brathu
1015,abreißen::V,tear off,tynnu ymaith
1016,abschneiden::V,cut off,torri
1017,binden::V,tie,clymu
1018,stecken::V,stick,plannu
1019,brechen::V,break,torri
1020,klopfen::V,knock,taro
1021,hauen::V,hit,taro
1022,kleben::V,glue,gludio
1023,reiben::V,rub,rhwbio
1024,streichen::V,spread,taenu
1025,schleifen::V,grind,hogi
1026,schneiden::V,cut,torri
1027,rütteln::V,jolt,ysgytio
1028,schütteln::V,shake,siglo
1029,schütteln::V,shake,ysgwyd
1030,schwenken::V,swing,siglo
1031,schütten::V,pour,tywallt
1032,füllen::V,fill,llenwi
1033,einwickeln::V,wrap,lapio
1034,tragen::V,carry,cludo
1035,schleppen::V,drag,llusgo
1036,ziehen::V,pull,tynnu
1037,aufbewahren::V,keep,cadw
1038,werfen::V,throw,taflu
1039,fangen::V,catch,dal
1040,packen::V,grab,cipio
1041,packen::V,grab,crafangu
1042,verstecken::V,hide,celu
1043,verstecken::V,hide,cuddio
1044,teilen::V,divide,rhannu
1045,schicken::V,send,anfon
1046,bringen::V,bring,dod â
1047,hinzufügen::V,add,chwanegu
1048,bekommen::V,get,cael
1049,erhalten::V,receive,derbyn
1050,nehmen::V,take,cymryd
1051,wählen::V,choose,dewis
1052,auswählen::V,select,dethol
1053,bewahren::V,preserve,cadw
1054,behindern::V,hinder,atal
1055,behindern::V,hinder,rhwystro
1056,verderben::V,spoil,difetha
1057,beschädigen::V,damage,niweidio
1058,zerbrechen::V,break,torri
1059,zerreißen::V,tear,rhwygo
1060,zerstören::V,destroy,dinistrio
1061,verbrennen::V,burn,llosgi
1062,geben::V,give,rhoi
1063,reichen::V,hand,estyn
1064,schenken::V,give,rhoddi
1065,versprechen::V,promise,addo
1066,wünschen::V,wish,dymuno
1067,loben::V,praise,canmol
1068,küssen::V,kiss,cusanu
1069,wiegen::V,rock,siglo
1070,zudecken::V,cover,gorchuddio
1071,wecken::V,wake,deffro
1072,zeigen::V,show,dangos
1073,führen::V,guide,arwain
1074,lehren::V,teach,dysgu
1075,unterrichten::V,instruct,hyfforddi
1076,aufziehen::V,bring up,dod i fyny
1077,leiten::V,lead,arwain
1078,antreiben::V,urge,annog
1079,lassen::V,let,gadael
1080,einladen::V,invite,gwahodd
1081,vereinigen::V,unite,uno
1082,vereinigen::V,unite,cyfuno
1083,besuchen::V,visit,ymweld â
1084,treffen::V,meet,cwrdd
1085,treffen::V,meet,cyfarfod
1086,sich versammeln::V,assemble,casglu
1087,sich versammeln::V,assemble,cynnull
1088,spielen::V,play,chwarae
1089,singen::V,sing,canu
1090,tanzen::V,dance,dawnsio
1091,sich trennen::V,separate,ymwahanu
1092,verlassen::V,leave,gadael
1093,retten::V,rescue,achub
1094,bewachen::V,guard,gwarchod
1095,schützen::V,protect,noddi
1096,verteidigen::V,defend,amddiffyn
1097,sich schlagen::V,brawl,ffraeo
1098,sich schlagen::V,brawl,terfysgu
1099,schießen::V,shoot,saethu
1100,siegen::V,win,ennill
1101,ärgern::V,annoy,cythruddo
1102,schlagen::V,beat,curo
1103,treten::V,kick,cicio
1104,stechen::V,sting,pigo
1105,stoßen::V,shove,gwthio
1106,stehlen::V,steal,dwyn
1107,stehlen::V,steal,lladrata
1108,stören::V,disturb,aflonyddu
1109,belästigen::V,bother,trafferthu
1110,verbergen::V,conceal,cuddio
1111,täuschen::V,deceive,twyllo
1112,betrügen::V,cheat,hocedu
1113,töten::V,kill,lladd
1114,wohnen::V,dwell,byw
1115,arbeiten::V,work,gweithio
1116,sammeln::V,gather,casglu
1117,pflücken::V,pick,casglu
1118,jagen::V,hunt,hela
1119,fischen::V,fish,pysgota
1120,fassen::V,catch,dal
1121,hüten::V,herd,bugeilio
1122,treiben::V,drive,gyrru
1123,anbinden::V,tie up,clymu
1124,füttern::V,feed,porthi
1125,melken::V,milk,godro
1126,hacken::V,chop,torri
1127,gießen::V,water,dyfrhau
1128,reifen::V,ripen,aeddfedu
1129,zubereiten::V,cook,coginio
1130,kochen::V,boil,berwi
1131,backen::V,bake,pobi
1132,backen::V,bake,crasu
1133,braten::V,fry,ffrio
1134,umrühren::V,stir,cyffroi
1135,stricken::V,knit,gwau
1136,nähen::V,sew,gwnïo
1137,färben::V,dye,lliwio
1138,reinigen::V,clean,glanhau
1139,waschen::V,wash,golchi
1140,abwischen::V,wipe,sychu
1141,spülen::V,rinse,streulio
1142,fegen::V,sweep,ysgubo
1143,kehren::V,sweep,ysgubo
1144,baden::V,bath,cael bath
1145,sich waschen::V,wash,ymolchi
1146,ausziehen::V,take off,tynnu
1147,anziehen::V,put on,gwisgo
1148,sich anziehen::V,get dressed,ymwisgo
1149,kämmen::V,comb,cribo
1150,schmücken::V,decorate,harddu
1151,schmücken::V,decorate,addurno
1152,sagen::V,say,dweud
1153,sprechen::V,speak,llefaru
1154,reden::V,talk,siarad
1155,sich unterhalten::V,chat,sgwrsio
1156,fragen::V,ask,gofyn
1157,bitten::V,request,gofyn am
1158,erzählen::V,tell,dweud
1159,mitteilen::V,convey,cyfleu
1160,nennen::V,name,enwi
1161,rufen::V,call,galw
1162,prahlen::V,brag,brolio
1163,prahlen::V,brag,ymffrostio
1164,übersetzen::V,translate,cyfieithu
1165,denken::V,think,meddwl
1166,glauben::V,believe,credu
1167,glauben::V,believe,coelio
1168,bemerken::V,notice,sylwi
1169,erkennen::V,recognize,adnabod
1170,begreifen::V,grasp,amgyffred
1171,verstehen::V,understand,deall
1172,lernen::V,learn,dysgu
1173,wissen::V,know,gwybod
1174,sich erinnern an::V,remember,cofio
1175,vergessen::V,forget,anghofio
1176,messen::V,measure,mesur
1177,zählen::V,count,cyfrif
1178,rechnen::V,calculate,cyfrifo
1179,lesen::V,read,darllen
1180,malen::V,paint,peintio
1181,zeichnen::V,draw,tynnu
1182,schreiben::V,write,ysgrifennu
1183,besitzen::V,own,meddu
1184,kaufen::V,buy,prynu
1185,verkaufen::V,sell,gwerthu
1186,bezahlen::V,pay for,talu am
1187,zahlen::V,pay,talu
1188,beherrschen::V,rule,rheoli
1189,beherrschen::V,rule,llywodraethu
1190,ertragen::V,endure,dioddef
