,Concept_ID,lv,pl
797,Stock::N,бедь,kij
798,Stock::N,бедь,laska
799,Stock::N,boze,kij
800,Stock::N,boze,laska
801,Stock::N,spieķis,kij
802,Stock::N,spieķis,laska
803,Stab::N,зир,pręt
804,Stab::N,zizlis,pręt
805,Rohr::N,труба,rura
806,Rohr::N,caurule,rura
807,Haus::N,керка,dom
808,Haus::N,māja,dom
809,Heim::N,горт,dom
810,Heim::N,mājas,dom
811,Ofen::N,пач,piec
812,Ofen::N,krāsns,piec
813,Fußboden::N,джодж,podłoga
814,Fußboden::N,grīda,podłoga
815,Tisch::N,пызан,stół
816,Tisch::N,galds,stół
817,Stuhl::N,улӧс,krzesło
818,Stuhl::N,krēsls,krzesło
819,Wiege::N,зыбка,kołyska
820,Wiege::N,šūpulis,kołyska
821,Bett::N,вольпась,łóżko
822,Bett::N,вольпась,pościel
823,Bett::N,gulta,łóżko
824,Bett::N,gulta,pościel
825,Regal::N,джадж,regał
826,Regal::N,plaukts,regał
827,Kiste::N,куд,skrzynia
828,Kiste::N,ящик,skrzynia
829,Kiste::N,kaste,skrzynia
830,Kiste::N,šķirsts,skrzynia
831,Fenster::N,ӧшинь,okno
832,Fenster::N,logs,okno
833,Tür::N,ӧдзӧс,drzwi
834,Tür::N,durvis,drzwi
835,Tor::N,дзиръя,brama
836,Tor::N,vārti,brama
837,Zaun::N,потшӧс,płot
838,Zaun::N,потшӧс,parkan
839,Zaun::N,žogs,płot
840,Zaun::N,žogs,parkan
841,Dach::N,вевт,dach
842,Dach::N,jumts,dach
843,Leiter::N,пос,drabina
844,Leiter::N,kāpnes,drabina
845,Leiter::N,redeles,drabina
846,Besen::N,рос,miotła
847,Besen::N,slota,miotła
848,Spaten::N,зыр,rydel
849,Spaten::N,lāpsta,rydel
850,Schaufel::N,тэльӧб,łopata
851,Schaufel::N,liekšķere,łopata
852,Gabel::N,вилки,widelec
853,Gabel::N,dakšiņa,widelec
854,Löffel::N,пань,łyżka
855,Löffel::N,karote,łyżka
856,Messer::N,пурт,nóż
857,Messer::N,nazis,nóż
858,Nagel::N,тув,gwóźdź
859,Nagel::N,кӧрт тув,gwóźdź
860,Nagel::N,nagla,gwóźdź
861,Netz::N,тыв,sieć
862,Netz::N,tīkls,sieć
863,Haken::N,крук,hak
864,Haken::N,āķis,hak
865,Haken::N,kāsis,hak
866,Haken::N,krampis,hak
867,Griff::N,нуд,chwyt
868,Griff::N,kāts,chwyt
869,Griff::N,rokturis,chwyt
870,Schloss::N,томан,zamek
871,Schloss::N,aizslēgs,zamek
872,Bild::N,серпас,obraz
873,Bild::N,glezna,obraz
874,Figur::N,пертас,figura
875,Figur::N,вежньӧг,figura
876,Figur::N,figūra,figura
877,Puppe::N,акань,lalka
878,Puppe::N,lelle,lalka
879,Beutel::N,мешӧк,torba
880,Beutel::N,kule,torba
881,Beutel::N,maisiņš,torba
882,Bündel::N,кӧртӧд,wiązka
883,Bündel::N,sainis,wiązka
884,Tasche::N,сумка,torba
885,Tasche::N,soma,torba
886,Eimer::N,ведра,kubeł
887,Eimer::N,ведра,wiadro
888,Eimer::N,spainis,kubeł
889,Eimer::N,spainis,wiadro
890,Deckel::N,пӧдан,przykrywka
891,Deckel::N,тупкӧд,przykrywka
892,Deckel::N,vāks,przykrywka
893,Geschirr::N,дозмук,statki
894,Geschirr::N,дозмук,naczynia
895,Geschirr::N,тасьті-пань,statki
896,Geschirr::N,тасьті-пань,naczynia
897,Geschirr::N,trauki,statki
898,Geschirr::N,trauki,naczynia
899,Sack::N,мешӧк,worek
900,Sack::N,maiss,worek
901,Tasse::N,бекар,filiżanka
902,Tasse::N,тасьті,filiżanka
903,Tasse::N,tase,filiżanka
904,Topf::N,гырнич,garnek
905,Topf::N,pods,garnek
906,Kessel::N,пӧрт,kocioł
907,Kessel::N,katls,kocioł
908,Essen::N,сёйӧм,jedzenie
909,Essen::N,ēdiens,jedzenie
910,Nahrung::N,сёян,pokarm
911,Nahrung::N,сёян,pożywienie
912,Nahrung::N,barība,pokarm
913,Nahrung::N,barība,pożywienie
914,Speise::N,сёян,potrawa
915,Speise::N,сёян,jedzenie
916,Speise::N,сёянтор,potrawa
917,Speise::N,сёянтор,jedzenie
918,Speise::N,ēdiens,potrawa
919,Speise::N,ēdiens,jedzenie
920,Fleisch::N,яй,mięso
921,Fleisch::N,gaļa,mięso
922,Getreide::N,нянь,zboże
923,Getreide::N,labība,zboże
924,Brei::N,рок,kasza
925,Brei::N,putra,kasza
926,Brei::N,biezenis,kasza
927,Brot::N,нянь,chleb
928,Brot::N,maize,chleb
929,Scheibe::N,шӧрӧм,kromka
930,Scheibe::N,чӧлан,kromka
931,Scheibe::N,šķēle,kromka
932,Scheibe::N,rieciens,kromka
933,Fett::N,гос,tłuszcz
934,Fett::N,тшог,tłuszcz
935,Fett::N,tauki,tłuszcz
936,Butter::N,вый,masło
937,Butter::N,sviests,masło
938,Öl::N,вый,olej
939,Öl::N,eļļa,olej
940,Salz::N,сов,sól
941,Salz::N,sāls,sól
942,Suppe::N,шыд,zupa
943,Suppe::N,zupa,zupa
944,Honig::N,ма,miód
945,Honig::N,medus,miód
946,Milch::N,йӧв,mleko
947,Milch::N,piens,mleko
948,Tee::N,чай,herbata
949,Tee::N,tēja,herbata
950,Leder::N,ку,skóra
951,Leder::N,āda,skóra
952,Wolle::N,вурун,wełna
953,Wolle::N,vilna,wełna
954,Stoff::N,дӧра,tkanina
955,Stoff::N,дӧра,materiał
956,Stoff::N,drāna,tkanina
957,Stoff::N,drāna,materiał
958,Stoff::N,audums,tkanina
959,Stoff::N,audums,materiał
960,Nadel::N,ем,igła
961,Nadel::N,adata,igła
962,Faden::N,сунис,nić
963,Faden::N,сунис,nitka
964,Faden::N,diegs,nić
965,Faden::N,diegs,nitka
966,Faden::N,pavediens,nić
967,Faden::N,pavediens,nitka
968,Knopf::N,кизь,guzik
969,Knopf::N,poga,guzik
970,Knoten::N,гӧрӧд,węzeł
971,Knoten::N,mezgls,węzeł
972,Farbe::N,краска,farba
973,Farbe::N,вап,farba
974,Farbe::N,krāsa,farba
975,Kleidung::N,паськӧм,odzież
976,Kleidung::N,tērps,odzież
977,Kleidung::N,drēbes,odzież
978,Hemd::N,дӧрӧм,koszula
979,Hemd::N,krekls,koszula
980,Kragen::N,воротник,kołnierz
981,Kragen::N,apkakle,kołnierz
982,Ärmel::N,сос,rękaw
983,Ärmel::N,piedurkne,rękaw
984,Hose::N,гач,spodnie
985,Hose::N,bikses,spodnie
986,Gürtel::N,вӧнь,pasek
987,Gürtel::N,josta,pasek
988,Mütze::N,шапка,czapka
989,Mütze::N,cepure,czapka
990,Schuh::N,башмак,but
991,Schuh::N,башмак,bucik
992,Schuh::N,ботинки,but
993,Schuh::N,ботинки,bucik
994,Schuh::N,kurpe,but
995,Schuh::N,kurpe,bucik
996,Stiefel::N,сапӧг,but
997,Stiefel::N,сапӧг,kozak
998,Stiefel::N,zābaks,but
999,Stiefel::N,zābaks,kozak
1000,Ring::N,кытш,pierścień
1001,Ring::N,gredzens,pierścień
1002,Band::N,лента,wstęga
1003,Band::N,вундас,wstęga
1004,Band::N,lente,wstęga
1005,Kamm::N,сынан,grzebień
1006,Kamm::N,ķemme,grzebień
1007,Spiegel::N,рӧмпӧштан,lustro
1008,Spiegel::N,spogulis,lustro
1009,Riemen::N,тасма,rzemień
1010,Riemen::N,siksna,rzemień
1011,Schnur::N,гез,sznur
1012,Schnur::N,aukla,sznur
1013,Leine::N,юргез,smycz
1014,Leine::N,saite,smycz
1015,Decke::N,эшкын,kołdra
1016,Decke::N,шебрас,kołdra
1017,Decke::N,sega,kołdra
1018,Kissen::N,юрлӧс,poduszka
1019,Kissen::N,spilvens,poduszka
1020,Tuch::N,чышъян,chustka
1021,Tuch::N,vadmala,chustka
1022,Handtuch::N,ки чышкӧд,ręcznik
1023,Handtuch::N,кизьчышъян,ręcznik
1024,Handtuch::N,dvielis,ręcznik
1025,Kraft::N,этш,moc
1026,Kraft::N,этш,siła
1027,Kraft::N,эбӧс,moc
1028,Kraft::N,эбӧс,siła
1029,Kraft::N,spēks,moc
1030,Kraft::N,spēks,siła
1031,Stärke::N,ёнлун,moc
1032,Stärke::N,ёнлун,siła
1033,Stärke::N,чорыдлун,moc
1034,Stärke::N,чорыдлун,siła
1035,Stärke::N,stiprums,moc
1036,Stärke::N,stiprums,siła
1037,Gesundheit::N,дзоньвидзалун,zdrowie
1038,Gesundheit::N,veselība,zdrowie
1039,Krankheit::N,висьӧм,choroba
1040,Krankheit::N,slimība,choroba
1041,Schmerz::N,висьӧм,ból
1042,Schmerz::N,sāpes,ból
1043,Wunde::N,дой,rana
1044,Wunde::N,brūce,rana
1045,Wunde::N,jēlums,rana
1046,Fieber::N,жар,gorączka
1047,Fieber::N,drudzis,gorączka
1048,Fieber::N,karstums,gorączka
1049,Arznei::N,лекарство,lekarstwo
1050,Arznei::N,зелля,lekarstwo
1051,Arznei::N,zāles,lekarstwo
1052,Arznei::N,medikaments,lekarstwo
1053,Brücke::N,пос,most
1054,Brücke::N,tilts,most
1055,Brunnen::N,юкмӧс,studnia
1056,Brunnen::N,aka,studnia
1057,Weide::N,пӧскӧтина,pastwisko
1058,Weide::N,ganības,pastwisko
1059,Pfad::N,туй,ścieżka
1060,Pfad::N,кыснан,ścieżka
1061,Pfad::N,taka,ścieżka
1062,Weg::N,туй,droga
1063,Weg::N,ceļš,droga
1064,Straße::N,туй,ulica
1065,Straße::N,iela,ulica
1066,Dorf::N,сикт,wieś
1067,Dorf::N,ciems,wieś
1068,Stadt::N,кар,miasto
1069,Stadt::N,pilsēta,miasto
1070,Brief::N,письмӧ,list
1071,Brief::N,vēstule,list
1072,Buch::N,небӧг,książka
1073,Buch::N,grāmata,książka
1074,Buchstabe::N,шыпас,litera
1075,Buchstabe::N,burts,litera
1076,Zeitung::N,газет,gazeta
1077,Zeitung::N,газет,dziennik
1078,Zeitung::N,avīze,gazeta
1079,Zeitung::N,avīze,dziennik
1080,Zeitung::N,laikraksts,gazeta
1081,Zeitung::N,laikraksts,dziennik
1082,Leben::N,лов,życie
1083,Leben::N,олӧм,życie
1084,Leben::N,dzīve,życie
1085,Tod::N,кулӧм,śmierć
1086,Tod::N,nāve,śmierć
1087,Grab::N,гу,grób
1088,Grab::N,kaps,grób
1089,Kirche::N,вичко,kościół
1090,Kirche::N,baznīca,kościół
1091,Sünde::N,мыж,grzech
1092,Sünde::N,grēks,grzech
1093,Gott::N,ен,bóg
1094,Gott::N,dievs,bóg
1095,Arbeiter::N,уджалысь,robotnik
1096,Arbeiter::N,strādnieks,robotnik
1097,Chef::N,юралысь,szef
1098,Chef::N,веськӧдлысь,szef
1099,Chef::N,šefs,szef
1100,Chef::N,vadītajs,szef
1101,Chef::N,priekšnieks,szef
1102,Meister::N,вӧчысь,mistrz
1103,Meister::N,вӧчысь,majster
1104,Meister::N,meistars,mistrz
1105,Meister::N,meistars,majster
1106,Arzt::N,врач,lekarz
1107,Arzt::N,бурдӧдысь,lekarz
1108,Arzt::N,ārsts,lekarz
1109,Lehrer::N,велӧдысь,nauczyciel
1110,Lehrer::N,skolotājs,nauczyciel
1111,Geld::N,сьӧм,pieniądze
1112,Geld::N,nauda,pieniądze
1113,Geschäft::N,удж,sprawa
1114,Geschäft::N,удж,interes
1115,Geschäft::N,bizness,sprawa
1116,Geschäft::N,bizness,interes
1117,Geschäft::N,darījums,sprawa
1118,Geschäft::N,darījums,interes
1119,Laden::N,вузасянін,sklep
1120,Laden::N,bode,sklep
1121,Laden::N,veikals,sklep
1122,Preis::N,дон,cena
1123,Preis::N,cena,cena
1124,Ware::N,тӧвар,towar
1125,Ware::N,prece,towar
1126,Nutzen::N,воӧм,pożytek
1127,Nutzen::N,выгӧда,pożytek
1128,Nutzen::N,labums,pożytek
1129,Reichtum::N,озырлун,bogactwo
1130,Reichtum::N,bagātība,bogactwo
1131,Welt::N,енкӧла,świat
1132,Welt::N,pasaule,świat
1133,Land::N,му,kraj
1134,Land::N,zeme,kraj
1135,Staat::N,канму,państwo
1136,Staat::N,государство,państwo
1137,Staat::N,valsts,państwo
1138,König::N,кан,król
1139,König::N,ķēniņš,król
1140,König::N,karalis,król
1141,Macht::N,каналӧм,władza
1142,Macht::N,vara,władza
1143,Grenze::N,су,granica
1144,Grenze::N,суйӧр,granica
1145,Grenze::N,robeža,granica
1146,Krieg::N,ожман,wojna
1147,Krieg::N,karš,wojna
1148,Feind::N,враг,wróg
1149,Feind::N,вӧрӧг,wróg
1150,Feind::N,ienaidnieks,wróg
1151,Gewalt::N,мырдöналöм,władza
1152,Gewalt::N,vara,władza
1153,Gewalt::N,vardarbība,władza
1154,Kampf::N,вермасьӧм,bój
1155,Kampf::N,вермасьӧм,walka
1156,Kampf::N,cīņa,bój
1157,Kampf::N,cīņa,walka
1158,Bogen[Waffe]::N,ньӧввуж,łuk
1159,Bogen[Waffe]::N,loks,łuk
1160,Pfeil::N,ньӧв,strzała
1161,Pfeil::N,bulta,strzała
1162,Gewehr::N,пишшаль,karabin
1163,Gewehr::N,šautene,karabin
1164,Fehler::N,сорсьӧм,błąd
1165,Fehler::N,дзугсьӧм,błąd
1166,Fehler::N,kļūda,błąd
1167,Lüge::N,пӧръясьӧм,kłamstwo
1168,Lüge::N,ылӧдлӧм,kłamstwo
1169,Lüge::N,meli,kłamstwo
1170,Schaden::N,лёк,szkoda
1171,Schaden::N,изъян,szkoda
1172,Schaden::N,пакӧсьт,szkoda
1173,Schaden::N,bojājums,szkoda
1174,Schaden::N,kaitējums,szkoda
1175,Unglück::N,шог,nieszczęście
1176,Unglück::N,kļūme,nieszczęście
1177,Unglück::N,klizma,nieszczęście
1178,Unglück::N,nelaime,nieszczęście
1179,Schuld::N,мыж,wina
1180,Schuld::N,vaina,wina
1181,Alter::N,арлыд,wiek
1182,Alter::N,vecums,wiek
1183,Schluss::N,пом,koniec
1184,Schluss::N,пом,zakończenie
1185,Schluss::N,beigas,koniec
1186,Schluss::N,beigas,zakończenie
1187,Zeit::N,кад,czas
1188,Zeit::N,laiks,czas
1189,Tag::N,лун,dzień
1190,Tag::N,diena,dzień
1191,Morgen::N,асыв,ranek
1192,Morgen::N,асыв,poranek
1193,Morgen::N,rīts,ranek
1194,Morgen::N,rīts,poranek
1195,Mittag::N,лун шӧр,południe
1196,Mittag::N,pusdiena,południe
1197,Abend::N,рыт,wieczór
1198,Abend::N,vakars,wieczór
1199,Nacht::N,вой,noc
1200,Nacht::N,nakts,noc
1201,Woche::N,вежон,tydzień
1202,Woche::N,nedēļa,tydzień
1203,Monat::N,тӧлысь,miesiąc
1204,Monat::N,mēnesis,miesiąc
1205,Jahr::N,во,rok
1206,Jahr::N,gads,rok
1207,Frühling::N,тулыс,wiosna
1208,Frühling::N,pavasaris,wiosna
1209,Sommer::N,гожӧм,lato
1210,Sommer::N,vasara,lato
1211,Herbst::N,ар,jesień
1212,Herbst::N,rudens,jesień
1213,Winter::N,тӧв,zima
1214,Winter::N,ziema,zima
1215,Januar::N,тӧв шӧр,styczeń
1216,Januar::N,janvāris,styczeń
1217,Februar::N,урасьӧм,luty
1218,Februar::N,februāris,luty
1219,März::N,рака,marzec
1220,März::N,marts,marzec
1221,April::N,кос му,kwiecień
1222,April::N,aprīlis,kwiecień
1223,Mai::N,ода-кора,maj
1224,Mai::N,maijs,maj
1225,Juni::N,лӧддза-номъя,czerwiec
1226,Juni::N,jūnijs,czerwiec
1227,Juli::N,сора,lipiec
1228,Juli::N,jūlijs,lipiec
1229,August::N,моз,sierpień
1230,August::N,augusts,sierpień
1231,September::N,кӧч,wrzesień
1232,September::N,septembris,wrzesień
1233,Oktober::N,йирым,październik
1234,Oktober::N,oktobris,październik
1235,November::N,вӧльгым,listopad
1236,November::N,novembris,listopad
1237,Dezember::N,ӧшым,grudzień
1238,Dezember::N,decembris,grudzień
1239,Montag::N,выльлун,poniedziałek
1240,Montag::N,pirmdiena,poniedziałek
1241,Dienstag::N,воторник,wtorek
1242,Dienstag::N,otrdiena,wtorek
1243,Mittwoch::N,середа,środa
1244,Mittwoch::N,trešdiena,środa
1245,Donnerstag::N,четверг,czwartek
1246,Donnerstag::N,ceturtdiena,czwartek
1247,Freitag::N,пекнича,piątek
1248,Freitag::N,piektdiena,piątek
1249,Samstag::N,субӧта,sobota
1250,Samstag::N,sestdiena,sobota
1251,Sonntag::N,вӧскресенньӧ,niedziela
1252,Sonntag::N,svētdiena,niedziela
1253,groß::A,ыджыд,duży
1254,groß::A,ыджыд,wielki
1255,groß::A,dižs,duży
1256,groß::A,dižs,wielki
1257,groß::A,liels,duży
1258,groß::A,liels,wielki
1259,klein::A,ичӧт,mały
1260,klein::A,mazs,mały
1261,lang::A,кузь,długi
1262,lang::A,garš,długi
1263,kurz::A,дженьыд,krótki
1264,kurz::A,īss,krótki
1265,breit::A,ота,szeroki
1266,breit::A,паськыд,szeroki
1267,breit::A,plats,szeroki
1268,schmal::A,оттӧм,wąski
1269,schmal::A,tievs,wąski
1270,dicht::A,сук,gęsty
1271,dicht::A,blīvs,gęsty
1272,dick[Gegenstand]::A,кыз,gruby
1273,dick[Gegenstand]::A,biezs,gruby
1274,dünn::A,вӧсни,cienki
1275,dünn::A,вӧсньыд,cienki
1276,dünn::A,plāns,cienki
1277,fein::A,посни,drobny
1278,fein::A,smalks,drobny
1279,fest::A,зумыд,mocny
1280,fest::A,зумыд,twardy
1281,fest::A,tvirts,mocny
1282,fest::A,tvirts,twardy
1283,fest::A,noturīgs,mocny
1284,fest::A,noturīgs,twardy
1285,flach::A,плавкӧс,płaski
1286,flach::A,тшӧтшкӧс,płaski
1287,flach::A,lēzens,płaski
1288,flach::A,līdzens,płaski
1289,glatt::A,вольк,gładki
1290,glatt::A,мольыд,gładki
1291,glatt::A,gluds,gładki
1292,glatt::A,slidens,gładki
1293,hart::A,зумыд,twardy
1294,hart::A,ciets,twardy
1295,weich::A,небыд,miękki
1296,weich::A,mīksts,miękki
1297,rund::A,гӧгрӧс,okrągły
1298,rund::A,apaļš,okrągły
1299,spitz::A,ёсь йыла,spiczasty
1300,spitz::A,smails,spiczasty
1301,scharf::A,ёсь,ostry
1302,scharf::A,ass,ostry
1303,stumpf::A,ныж,tępy
1304,stumpf::A,truls,tępy
1305,stumpf::A,strups,tępy
1306,schwer::A,сьӧкыд,ciężki
1307,schwer::A,smags,ciężki
1308,schön::A,мича,ładny
1309,schön::A,мича,piękny
1310,schön::A,лӧсьыд,ładny
1311,schön::A,лӧсьыд,piękny
1312,schön::A,daiļš,ładny
1313,schön::A,daiļš,piękny
1314,schön::A,skaists,ładny
1315,schön::A,skaists,piękny
1316,heiß::A,пӧсь,gorący
1317,heiß::A,karsts,gorący
1318,warm::A,шоныд,ciepły
1319,warm::A,silts,ciepły
1320,kalt::A,кӧдзыд,zimny
1321,kalt::A,salts,zimny
1322,kalt::A,auksts,zimny
1323,kühl::A,юзыд,chłodny
1324,kühl::A,ыркыд,chłodny
1325,kühl::A,vēss,chłodny
1326,kühl::A,dzestrs,chłodny
1327,frisch::A,выль,świeży
1328,frisch::A,svaigs,świeży
1329,feucht::A,уль,wilgotny
1330,feucht::A,mitrs,wilgotny
1331,feucht::A,drēgns,wilgotny
1332,nass::A,ва,mokry
1333,nass::A,slapjš,mokry
1334,trocken::A,кос,suchy
1335,trocken::A,sauss,suchy
1336,voll::A,кыз,pełny
1337,voll::A,pilns,pełny
1338,leer::A,куш,pusty
1339,leer::A,куш,próżny
1340,leer::A,тыртӧм,pusty
1341,leer::A,тыртӧм,próżny
1342,leer::A,tukšs,pusty
1343,leer::A,tukšs,próżny
1344,offen::A,восьса,otwarty
1345,offen::A,vaļējs,otwarty
1346,offen::A,atvērts,otwarty
1347,geschlossen::A,пӧдса,zamknięty
1348,geschlossen::A,slēgts,zamknięty
1349,sauber::A,сӧстӧм,czysty
1350,sauber::A,tīrs,czysty
1351,sauber::A,spodrs,czysty
1352,schmutzig::A,няйт,brudny
1353,schmutzig::A,netīrs,brudny
1354,schmutzig::A,dubļains,brudny
1355,roh::A,уль,surowy
1356,roh::A,jēls,surowy
1357,reif::A,кисьмӧм,dojrzały
1358,reif::A,gatavs,dojrzały
1359,reif::A,nobriedis,dojrzały
1360,lecker::A,чӧскыд,smaczny
1361,lecker::A,gards,smaczny
1362,lecker::A,garšīgs,smaczny
1363,süß::A,юмов,słodki
1364,süß::A,чӧскыд,słodki
1365,süß::A,salds,słodki
1366,bitter::A,курыд,gorzki
1367,bitter::A,sūrs,gorzki
1368,bitter::A,rūgts,gorzki
1369,sauer::A,шома,kwaśny
1370,sauer::A,skābs,kwaśny
1371,hell::A,югыд,jasny
1372,hell::A,gaišs,jasny
1373,dunkel::A,пемыд,ciemny
1374,dunkel::A,tumšs,ciemny
1375,schwarz::A,сьӧд,czarny
1376,schwarz::A,melns,czarny
1377,weiß::A,еджыд,biały
1378,weiß::A,balts,biały
1379,rot::A,гӧрд,czerwony
1380,rot::A,sarkans,czerwony
1381,gelb::A,виж,żółty
1382,gelb::A,dzeltens,żółty
1383,blau::A,лӧз,błękitny
1384,blau::A,лӧз,niebieski
1385,blau::A,zils,błękitny
1386,blau::A,zils,niebieski
1387,grün::A,веж,zielony
1388,grün::A,турунвиж,zielony
1389,grün::A,zaļš,zielony
1390,grau::A,руд,szary
1391,grau::A,pelēks,szary
1392,bunt::A,сера,barwny
1393,bunt::A,raibs,barwny
1394,bunt::A,krāsains,barwny
1395,billig::A,донтӧг,tani
1396,billig::A,lēts,tani
1397,teuer::A,дона,drogi
1398,teuer::A,dārgs,drogi
1399,wertvoll::A,дона,cenny
1400,wertvoll::A,vērtīgs,cenny
1401,blind::A,синтӧм,ślepy
1402,blind::A,akls,ślepy
1403,taub::A,пельтӧм,głuchy
1404,taub::A,kurls,głuchy
1405,kräftig::A,вынйӧра,mocny
1406,kräftig::A,spēcīgs,mocny
1407,stark::A,ён,silny
1408,stark::A,вына,silny
1409,stark::A,stiprs,silny
1410,schwach::A,жеб,słaby
1411,schwach::A,vājš,słaby
1412,fett::A,госа,tłusty
1413,fett::A,brangs,tłusty
1414,schlank::A,веськыд,smukły
1415,schlank::A,slaids,smukły
1416,hübsch::A,мича,ładny
1417,hübsch::A,лӧсьыд,ładny
1418,hübsch::A,glīts,ładny
1419,böse::A,лёк,zły
1420,böse::A,ļauns,zły
1421,böse::A,negants,zły
1422,dumm::A,йӧй,głupi
1423,dumm::A,вежӧртӧм,głupi
1424,dumm::A,stulbs,głupi
1425,dumm::A,muļķīgs,głupi
1426,faul::A,дыш,leniwy
1427,faul::A,slinks,leniwy
1428,fleißig::A,зільысь,pilny
1429,fleißig::A,čakls,pilny
1430,fleißig::A,cītīgs,pilny
1431,geizig::A,топыд,skąpy
1432,geizig::A,skops,skąpy
1433,geizig::A,sīksts,skąpy
1434,klug::A,юра,mądry
1435,klug::A,вежӧра,mądry
1436,klug::A,gudrs,mądry
1437,geschickt::A,кипода,zręczny
1438,geschickt::A,кужысь,zręczny
1439,geschickt::A,manīgs,zręczny
1440,lieb::A,муса,miły
1441,lieb::A,мича,miły
1442,lieb::A,лӧсьыд,miły
1443,lieb::A,mīļš,miły
1444,lustig::A,кыпыд,wesoły
1445,lustig::A,jautrs,wesoły
1446,sanft::A,мелі,łagodny
1447,sanft::A,liegs,łagodny
1448,hungrig::A,тшыг,głodny
1449,hungrig::A,izsalcis,głodny
1450,krank::A,висьысь,chory
1451,krank::A,slims,chory
1452,nackt::A,пасьтӧм,nagi
1453,nackt::A,pliks,nagi
1454,traurig::A,гажтӧм,smutny
1455,traurig::A,bēdīgs,smutny
1456,traurig::A,skumīgs,smutny
1457,lebendig::A,ловъя,żywy
1458,lebendig::A,dzīvs,żywy
1459,gut::A,бур,dobry
1460,gut::A,labs,dobry
1461,schlecht::A,лёк,zły
1462,schlecht::A,омӧль,zły
1463,schlecht::A,slikts,zły
1464,richtig::A,инӧд,słuszny
1465,richtig::A,инӧд,właściwy
1466,richtig::A,riktīgs,słuszny
1467,richtig::A,riktīgs,właściwy
1468,schlimm::A,омӧль,zły
1469,schlimm::A,туйтӧм,zły
1470,schlimm::A,nelāgs,zły
1471,schlimm::A,nejauks,zły
1472,wahr::A,абу ылӧг,prawdziwy
1473,wahr::A,īsts,prawdziwy
1474,wahr::A,patiess,prawdziwy
1475,alt::A,важ,stary
1476,alt::A,sens,stary
1477,alt::A,vęcs,stary
1478,neu::A,выль,nowy
1479,neu::A,jauns,nowy
1480,ehemalig::A,вӧвлӧм,były
1481,ehemalig::A,bijušais,były
1482,alt[Lebewesen]::A,пӧрысь,stary
1483,alt[Lebewesen]::A,vecs,stary
1484,jung::A,том,młody
1485,jung::A,jauns,młody
1486,arm::A,гӧль,ubogi
1487,arm::A,гӧль,biedny
1488,arm::A,nabags,ubogi
1489,arm::A,nabags,biedny
1490,reich::A,озыр,bogaty
1491,reich::A,bagāts,bogaty
1492,bekannt::A,тӧдса,znany
1493,bekannt::A,zināms,znany
1494,bekannt::A,pazīstams,znany
1495,berühmt::A,нималан,słynny
1496,berühmt::A,кывсян,słynny
1497,berühmt::A,slavens,słynny
1498,fremd::A,йӧз,obcy
1499,fremd::A,йӧз,cudzy
1500,fremd::A,svešs,obcy
1501,fremd::A,svešs,cudzy
1502,verschieden::A,абу ӧткодь,różny
1503,verschieden::A,разнӧй,różny
1504,verschieden::A,dažāds,różny
1505,nah::A,матыс,bliski
1506,nah::A,tuvs,bliski
1507,fern::A,ылі,daleki
1508,fern::A,tāls,daleki
1509,linker::A,шуйга,lewy
1510,linker::A,kreisais,lewy
1511,rechter::A,веськыд,prawy
1512,rechter::A,labais,prawy
1513,anderer::A,мукӧд,inny
1514,anderer::A,otrs,inny
1515,erster::A,медводдза,pierwszy
1516,erster::A,pirmais,pierwszy
1517,zweiter::A,мӧд,drugi
1518,zweiter::A,otrais,drugi
1519,dritter::A,коймӧд,trzeci
1520,dritter::A,trešais,trzeci
1521,letzter::A,бӧръя,ostatni
1522,letzter::A,beidzamais,ostatni
1523,allein::ADV,ӧтка,sam
1524,allein::ADV,viens pats,sam
1525,auf einmal::ADV,ӧтпырйӧ,naraz
1526,auf einmal::ADV,reizē,naraz
1527,zusammen::ADV,тшӧтш,razem
1528,zusammen::ADV,kopā,razem
1529,zusammen::ADV,vienviet,razem
1530,lange::ADV,дыр,długo
1531,lange::ADV,ilgi,długo
1532,plötzlich::ADV,друг,nagle
1533,plötzlich::ADV,pēkšņi,nagle
1534,sofort::ADV,дзик пыр,natychmiast
1535,sofort::ADV,tūlīt,natychmiast
1536,später::ADV,сэсся,później
1537,später::ADV,vēlāk,później
1538,jetzt::ADV,ӧні,teraz
1539,jetzt::ADV,ӧні,obecnie
1540,jetzt::ADV,tagad,teraz
1541,jetzt::ADV,tagad,obecnie
1542,heute::ADV,талун,dziś
1543,heute::ADV,талун,dzisiaj
1544,heute::ADV,šodien,dziś
1545,heute::ADV,šodien,dzisiaj
1546,morgen::ADV,аски,jutro
1547,morgen::ADV,rīt,jutro
1548,bald::ADV,регыд,wkrótce
1549,bald::ADV,drīz,wkrótce
1550,dann::ADV,бӧрын,potem
1551,dann::ADV,бӧрти,potem
1552,dann::ADV,tad,potem
1553,gestern::ADV,тӧнлун,wczoraj
1554,gestern::ADV,vakar,wczoraj
1555,einst::ADV,ӧтчыд,kiedyś
1556,einst::ADV,ӧтчыд,niegdyś
1557,einst::ADV,ӧтпыр,kiedyś
1558,einst::ADV,ӧтпыр,niegdyś
1559,einst::ADV,citreiz,kiedyś
1560,einst::ADV,citreiz,niegdyś
1561,damals::ADV,сэки,wtedy
1562,damals::ADV,сэки,wówczas
1563,damals::ADV,toreiz,wtedy
1564,damals::ADV,toreiz,wówczas
