,Concept_ID,lbe,mhr
677,schlank::A,бювхъусса,яжу́
678,hübsch::A,янусса,чеве́р
679,böse::A,оьсса,шы́де
680,dumm::A,ахӏмакьсса,аҥыра́
681,faul::A,танмалсса,його
682,faul::A,курчӏилсса,його
683,fleißig::A,хӏарачат бусса,ты́ршыше
684,geizig::A,янттарцӏансса,чаҥга́
685,klug::A,аькьлу бусса,уша́н
686,geschickt::A,паргалсса,уста́
687,lieb::A,аьзизсса,ала́л
688,lustig::A,тяхъасса,весела́
689,sanft::A,иминсса,ны́жылге
690,hungrig::A,ккашилсса,шу́жышо
691,krank::A,къашавайсса,че́рле
692,nackt::A,кӏачӏасса,чарама́т
693,traurig::A,пашмансса,ойга́н
694,lebendig::A,уттавасса,и́лыше
695,gut::A,ххуйсса,сай
696,schlecht::A,оьккисса,уда́
697,schlecht::A,оьккисса,шӱ́кшӧ
698,richtig::A,саргъунсса,чы́нле
699,schlimm::A,оьккисса,аля́к
700,schlimm::A,оьккисса,тыра́н
701,wahr::A,хӏакьсса,чы́нле
702,wahr::A,хӏакьсса,настоя́щий
703,alt::A,кугьнасса,то́што
704,neu::A,цӏусса,у
705,ehemalig::A,хъхъичӏвасса,о́нчычсо
706,ehemalig::A,хъхъичӏвасса,онда́кысе
707,alt[Lebewesen]::A,агьилсса,шо́нто
708,jung::A,чӏавасса,са́мырык
709,jung::A,жагьилсса,са́мырык
710,arm::A,мискинсса,нужна́
711,reich::A,авадансса,поя́н
712,bekannt::A,дусъсса,па́лыме
713,berühmt::A,машгьурсса,лӱ́млӧ
714,fremd::A,чил,йот
715,verschieden::A,личӏи-личӏисса,тӱ́рлӧ
716,nah::A,гъансса,ли́шыл
717,fern::A,архсса,тора́
718,fern::A,архсса,мӱ́ндыр
719,linker::A,кияхсса,шола́
720,linker::A,кюччахсса,шола́
721,rechter::A,урчӏахсса,пурла́
722,anderer::A,цамур,вес
723,anderer::A,цамур,мо́ло
724,erster::A,цалчинмур,и́кымше
725,erster::A,цалчиннсса,и́кымше
726,zweiter::A,кӏилчиимур,ко́кымшо
727,dritter::A,шамулчинмур,ку́мшо
728,letzter::A,махъва-махъмур,пыта́ртыш
729,allein::ADV,ялгъузну,шкет
730,zusammen::ADV,цачӏу,пырля́
731,zusammen::ADV,архӏал,пырля́
732,lange::ADV,батӏи къабуклай,кужу́н
733,lange::ADV,хъунмасса хӏаллай,кужу́н
734,plötzlich::ADV,цакуну,кенета́
735,sofort::ADV,мугьлат бакъа,кызыта́к
736,später::ADV,махъ,варара́к
737,jetzt::ADV,утти,ы́нде
738,jetzt::ADV,утти,кы́зыт
739,jetzt::ADV,цӏана,ы́нде
740,jetzt::ADV,цӏана,кы́зыт
741,heute::ADV,хӏакьину,та́че
742,morgen::ADV,гьуит,эрла́
743,morgen::ADV,гьунттий,эрла́
744,dann::ADV,яла,вара́
745,gestern::ADV,лахьхьу,теҥге́че
746,damals::ADV,та чӏумал,туна́м
747,danach::ADV,яла,вара́
748,vorher::ADV,хьхьнчӏ,о́нчыч
749,vorher::ADV,хьхьичӏва,о́нчыч
750,zuerst::ADV,бакӏрай,онда́к
751,zuerst::ADV,цӏу бутӏуй,онда́к
752,einmal::ADV,цал,икана́
753,manchmal::ADV,ваксса-таксса,ка́шын
754,manchmal::ADV,ваксса-таксса,кокла́н
755,oft::ADV,чӏявуну,чӱ́чкыдын
756,immer::ADV,мудан,эре́
757,immer::ADV,мудан,ту́тыш
758,immer::ADV,даиман,эре́
759,immer::ADV,даиман,ту́тыш
760,niemals::ADV,тачӏав,ок нигуна́м
761,hier::ADV,шикку,ты́ште
762,hierhin::ADV,шиккун,ты́шке
763,hierhin::ADV,шиккун,тыш
764,von hier::ADV,шичча,тыше́ч
765,von hier::ADV,шичча,тыве́ч
766,dort::ADV,гикку,ту́што
767,dorthin::ADV,тиккун,туш
768,dorthin::ADV,тиккун,ту́шко
769,geradeaus::ADV,тӏайланм,вик
770,vorwärts::ADV,хьхьичӏунмай,о́нчыко
771,rückwärts::ADV,махъа-хьхьичӏунмай,шеҥге́к
772,zurück::ADV,махъунмай,мӧҥге́ш
773,unten::ADV,лув,ӱ́лнӧ
774,unten::ADV,лув,йыма́лне
775,hinab::ADV,бакӏ-ялавай,йыма́к
776,hinab::ADV,бакӏъялавай,йыма́к
777,oben::ADV,ялув,кӱ́шнӧ
778,oben::ADV,ялув,ӱмба́лне
779,hinauf::ADV,лавай,кӱ́ш
780,hinauf::ADV,лавай,кӱ́шкӧ
781,überall::ADV,гьариий,чыла́ вере́
782,überall::ADV,хьу-хьуний,чыла́ вере́
783,überall::ADV,гьарца кӏанай,чыла́ вере́
784,nicht::ADV,къа-,ок
785,nicht::ADV,къа-,о́геш
786,ein wenig::ADV,чанни,изи́ш
787,ein wenig::ADV,ца чансса,изи́ш
788,kaum::ADV,дахьа,пыкше́
789,sehr::ADV,оьну,чот
790,sehr::ADV,гужну,чот
791,sehr::ADV,хъинну,чот
792,so::ADV,укукн,тыге́
793,noch::ADV,гьала,а́ле
794,noch::ADV,уттигу,а́ле
795,noch::ADV,цакьинва,а́ле
796,noch::ADV,ттигу-шилагу,а́ле
797,nur::ADV,анжагь,гына́
798,wieder::ADV,цӏуницӏа,ада́к
799,vergebens::ADV,аьдада,ара́м
800,vergebens::ADV,нахӏакь,ара́м
801,vor::PRP,хьхьичӏ,о́нчыч
802,hinter::PRP,махъ,шеҥге́лне
803,unter::PRP,лув,йыма́лне
804,durch::PRP,-х,вошт
805,neben::PRP,чӏарав,вокте́н
806,zwischen::PRP,дянив,кокла́ште
807,wegen::PRP,цӏаний,верч
808,dies::PRN,ва,ти́де
809,das::PRN,та,са́де
810,das::PRN,кӏа,са́де
811,das::PRN,га,са́де
812,alles::PRN,щала,чыла́
813,ich::PRN,на,мый
814,du::PRN,ина,тый
815,er::PRN,му,ту́до
816,wir::PRN,жу,ме
817,ihr::PRN,зу,те
818,was::FPRN,ци,мо
819,wer::FPRN,цу,кӧ
820,wo::FADV,чув,куша́н
821,wohin::FADV,чун,куш
822,wohin::FADV,чун,ку́шко
823,wie::FADV,цукун,кузе́
824,warum::FADV,цан,мо
825,warum::FADV,цан,мола́н
826,wieviel::FNUM,циксса,куна́р
827,eins::NUM,ца,ик
828,zwei::NUM,кӏива,ко́кыт
829,drei::NUM,шамма,кум
830,vier::NUM,мукьа,ныл
831,vier::NUM,мукьва,ныл
832,fünf::NUM,ххюва,вич
833,sechs::NUM,ряхва,куд
834,sieben::NUM,арула,шым
835,acht::NUM,мяйва,канда́ш
836,neun::NUM,урчӏва,инде́ш
837,zehn::NUM,ацӏва,лу
838,elf::NUM,ацӏния цава,лати́к
839,zwölf::NUM,ацӏиия кӏива,латко́к
840,zwanzig::NUM,кьува,ко́ло
841,dreißig::NUM,зувира,ку́мло
842,vierzig::NUM,мукьцӏала,ны́лле
843,fünfzig::NUM,ххюцӏала,ви́тле
844,sechzig::NUM,ряхцӏала,ку́дло
845,achtzig::NUM,мяйцӏала,канда́шле
846,neunzig::NUM,урчӏцӏала,инде́шле
847,hundert::NUM,ттурш,шӱ́дӧ
848,hundert::NUM,ттуршва,шӱ́дӧ
849,tausend::NUM,азарва,тӱже́м
850,und::CNJ,-гу,да
851,und::CNJ,-гу,ден
852,oder::CNJ,я,я
853,oder::CNJ,я,а́ле
854,oder::CNJ,ягу,я
855,oder::CNJ,ягу,а́ле
856,stehen::V,ацӏан,шога́ш
857,sitzen::V,щяивкӏун икӏан,шинча́ш
858,liegen::V,утту нвхьуну икӏан,кия́ш
859,hängen::V,зурчӏай тӏун,кеча́ш
860,werden::V,хьун,лия́ш
861,passieren::V,хьун,лия́ш
862,beginnen::V,дайдишин,тӱҥгала́ш
863,beginnen::V,дайдирхьуну дикӏан,тӱҥгала́ш
864,enden::V,къуртал дан,пыта́ш
865,wechseln::V,даххана хьун,вашталта́ш
866,wechseln::V,даххана дуллан,вашталта́ш
867,aufgehen[Sonne]::V,буклай бур,лекта́ш
868,untergehen[Sonne]::V,лаглай бур,шинча́ш
869,scheinen[Sonne]::V,битан,волгалта́ш
870,scheinen[Sonne]::V,чани буллан,волгалта́ш
871,donnern::V,тӏий бур,кӱдырта́ш
872,donnern::V,тӏий бур,сургалта́ш
873,wehen::V,бишлай бур,пуа́ш
874,strömen::V,экьинан,шийалтара́ш
875,fließen::V,экьинан,йога́ш
876,sich drehen::V,гьанан,пӧрда́ш
877,schwanken::V,хъюлчу тӏун,лӱҥга́ш
878,schwanken::V,хъюлчу тӏун,тайныла́ш
879,schwanken::V,хӏуркку тӏун,лӱҥга́ш
880,schwanken::V,хӏуркку тӏун,тайныла́ш
881,schwingen::V,хъюлчай тӏун,рӱпшалта́ш
882,schwingen::V,хъюлчу тӏун,рӱпшалта́ш
883,fallen::V,багьлан,воза́ш
884,fallen::V,багьлан,йӧрла́ш
885,brennen::V,ччучлан,йӱла́ш
886,rauchen::V,пуркӏу тӏун,шикша́ш
887,regnen::V,лачӏун,йӱра́ш
888,regnen::V,лачIлай дур,йӱра́ш
889,gefrieren::V,микӏ лачӏун,кылма́ш
890,gefrieren::V,микӏ лачӏун,ияҥа́ш
891,tauen::V,баслан,шула́ш
892,schmelzen::V,баслан,лева́ш
893,trocknen::V,кьакьан,кошка́ш
894,sieden::V,щаран,шола́ш
895,faulen::V,аьллан,шӱя́ш
896,verfaulen::V,аьллан,шӱйы́н шуа́ш
897,verfaulen::V,аьян,шӱйы́н шуа́ш
898,reißen::V,ххя дукан,кӱрла́ш
899,versinken::V,оькьлан,пуре́н кая́ш
900,versinken::V,оькьан,пуре́н кая́ш
901,vergehen::V,лялиян,эрте́н кая́ш
902,erscheinen::V,буккан,толы́н лекта́ш
903,erscheinen::V,загьир хьун,толы́н лекта́ш
904,verschwinden::V,бат хьун,йома́ш
905,verschwinden::V,акъа хьун,йома́ш
906,sinken::V,чахь учин,пуча́ш
907,abnehmen::V,чан хьун,пуча́ш
908,abnehmen::V,ссуссукьу хьун,пуча́ш
909,zunehmen::V,гьарза хьун,шукема́ш
910,steigen::V,гьаз хьун,нӧлталта́ш
911,wachsen::V,ххяххан,кушка́ш
912,glänzen::V,цӏай буккан,йылгыжа́ш
913,funkeln::V,цӏай-цӏай тӏун,чолга́ш
914,lärmen::V,чӏу буллан,рӱшка́ш
915,lärmen::V,аьлагъужа буллан,рӱшка́ш
916,läuten::V,занг ришлан,мура́ш
917,läuten::V,занг дуллан,мура́ш
918,klingeln::V,занг ришлан,йыҥгырта́ш
919,klingeln::V,занг дуллан,йыҥгырта́ш
920,brausen::V,никъащилан,лӱшка́ш
921,rauschen::V,щурщур тӏун,лыжга́ш
922,klingen::V,чӏу буклан,йоҥга́ш
923,bellen::V,хӏап тӏун,опта́ш
924,blasen::V,уф тӏун,пуала́ш
925,pfeifen::V,щютӏа тӏун,шӱ́шкаш
926,schreien::V,чӏу бан,кычкыра́ш
927,stöhnen::V,угь-къак тӏун,йыҥыса́ш
928,zittern::V,зурзу чин,чытыра́ш
929,zittern::V,зурзу тӏун,чытыра́ш
930,leben::V,ялапар хъанан,ила́ш
931,geboren werden::V,ан,шоча́ш
932,atmen::V,ссихӏ ласлан,шӱла́ш
933,atmen::V,ссихӏ бигьлан,шӱла́ш
934,trinken::V,хӏачӏан,йӱа́ш
935,trinken::V,хӏачӏлан,йӱа́ш
936,essen::V,канан,кочка́ш
937,schlucken::V,кьюлтӏа тӏун,нела́ш
938,müde werden::V,аьхчӏин,ноя́ш
939,einschlafen::V,шанан икӏан,мале́н колта́ш
940,schlafen::V,шанан,мала́ш
941,aufwachen::V,чантӏ учин,помыжалта́ш
942,aufstehen::V,бизан,кынела́ш
943,sich erholen::V,бигьалаган,кана́ш
944,krank werden::V,къашай хьун,черлане́н воза́ш
945,krank sein::V,къашай хъанан,черлане́н кия́ш
946,krank sein::V,къашавай икӏан,черлане́н кия́ш
947,schmerzen::V,цӏун,коршта́ш
948,husten::V,хъугьу чин,кокыра́ш
949,husten::V,хъугьу тӏун,кокыра́ш
950,genesen::V,хъин хьун,тӱрла́ш
951,genesen::V,хъин хьун,тазаҥа́ш
952,genesen::V,сагъ лаган,тӱрла́ш
953,genesen::V,сагъ лаган,тазаҥа́ш
954,sterben::V,ивчӏан,кола́ш
955,umkommen::V,лиллан,вуй йома́ш
956,umkommen::V,литӏлан,вуй йома́ш
957,umkommen::V,ажал биян,вуй йома́ш
958,umkommen::V,личӏи хьун,вуй йома́ш
959,umkommen::V,иакьлу хьун,вуй йома́ш
960,umkommen::V,ахир жан хъанан,вуй йома́ш
961,umkommen::V,рухӏирачӏа икӏан,вуй йома́ш
962,sich bewegen::V,сукку хьун,кошта́ш
963,sich rühren::V,сукку хьун,тарвана́ш
964,sich erheben::V,бизан,кынела́ш
965,sich setzen::V,щяикӏан,шинча́ш
966,sich setzen::V,щябикӏан,шинча́ш
967,hinfallen::V,багьан,йӧрла́ш
968,laufen::V,занан,кошта́ш
969,schreiten::V,ша ласлан,ошкыла́ш
970,spazierengehen::V,сайр буллан,гуля́яш
971,eilen::V,анавар буккан,вашка́ш
972,sich beeilen::V,анавар буккан,вашкешта́ш
973,sausen::V,никъа щилан,юлтка́ш
974,sausen::V,никъа щун,юлтка́ш
975,rennen::V,лечлан,куржтала́ш
976,springen::V,тӏанкӏ дан,тӧршта́ш
977,klettern::V,лахълан,кӱза́ш
978,schaukeln::V,гьайжак бигьлан,лӱҥгалта́ш
979,kriechen::V,ххярк тӏун,нушка́ш
980,schwimmen::V,гьузун,ия́ш
981,tauchen::V,лултту уккан,шуҥгалта́ш
982,rudern::V,бяхлан,удыра́ш
983,rudern::V,батӏлан,удыра́ш
984,rudern::V,ххялаххи дуклан,удыра́ш
985,fahren::V,гьан,кудала́ш
986,fliegen::V,лехлан,чоҥешта́ш
987,gehen::V,нан,кая́ш
988,weggehen::V,ялагьан,кораҥа́ш
989,abfahren::V,гьан,лекта́ш
990,anhalten::V,бацӏан,чарна́ш
991,hineingehen::V,буххан,пура́ш
992,eintreten::V,буххан,пура́ш
993,kommen::V,учӏан,тола́ш
994,ankommen::V,биян,шуа́ш
995,ankommen::V,бучӏан,шуа́ш
996,zurückkommen::V,зана хъун,пӧртыла́ш
997,zurückkommen::V,зана бикӏан,пӧртыла́ш
998,bleiben::V,личӏан,кода́ш
999,warten::V,ялугьлан,вуча́ш
1000,erwarten::V,ялугьлан,вуча́ш
1001,suchen::V,луглан,кычала́ш
1002,finden::V,лякъин,муа́ш
1003,versuchen::V,ххал буллан,толаша́ш
1004,vorbereiten::V,хӏадур бан,ямдыла́ш
1005,lieben::V,эшкьи хьуиу бикӏан,йӧрата́ш
1006,mögen::V,ххиран бикӏан,йӧрата́ш
1007,lachen::V,хъян,воштыла́ш
1008,weinen::V,аьтӏун,шорта́ш
1009,schimpfen::V,дяъван,каргаша́ш
1010,schimpfen::V,ссугайи агьан,каргаша́ш
1011,sich ärgern::V,ссибизлан,сыра́ш
1012,sich fürchten::V,ингъауслан,лӱда́ш
1013,fürchten::V,хӏучӏ тӏун,лӱда́ш
1014,fliehen::V,ака бан,куржа́ш
1015,flüchten::V,лихъан,куржа́ш
1016,sehen::V,чӏалан,ужа́ш
1017,anschauen::V,урган,онча́ш
1018,ansehen::V,буруглан,эскера́ш
1019,hören::V,баллан,кола́ш
1020,zuhören::V,вичӏи дихьлан,колышта́ш
1021,probieren::V,тӏин ххал буллан,тамла́ш
1022,riechen::V,ссунтӏа тӏун,ӱпшынча́ш
1023,fühlen::V,дакӏнил буслан,шижа́ш
1024,scheinen::V,ххан,чуча́ш
1025,scheinen::V,бизан,чуча́ш
1026,scheinen::V,ххан бикӏлай бикӏан,чуча́ш
1027,vernehmen::V,баян,кола́ш
1028,frieren::V,лигьулул хъанан,кылма́ш
1029,tun::V,бан,ышта́ш
1030,können::V,хьун,мошта́ш
1031,anfangen::V,дайдишин,тӱҥала́ш
1032,beenden::V,къуртал бан,пытара́ш
1033,aufhören::V,кьабагьан,чарна́ш
1034,gelingen::V,бюхъан,сай лекта́ш
1035,öffnen::V,тӏитӏин,поча́ш
1036,schließen::V,лакьин,петыра́ш
1037,stellen::V,дацӏан дан,шында́ш
1038,stellen::V,бишин,шында́ш
1039,setzen::V,щяитан,шында́ш
1040,legen::V,бишин,опта́ш
1041,legen::V,бишин,пышта́ш
1042,berühren::V,ка щун,тӱка́ш
1043,verbinden::V,бахӏин,пида́ш
1044,verbinden::V,дахӏин,пида́ш
1045,bedecken::V,ялтту бущин,леведа́ш
1046,bedecken::V,ялтту бакьин,леведа́ш
1047,aufhängen::V,лахъан,сака́ш
1048,anzünden::V,лахъан,чӱкта́ш
1049,aufheben::V,гьаз бан,нӧлтала́ш
1050,zurücklassen::V,кьаитан,кода́ш
1051,zurücklassen::V,битан,кода́ш
1052,verlieren::V,дакъа дан,йомдара́ш
1053,fallen lassen::V,рутан,воза́ш
1054,machen::V,дан,ышта́ш
1055,herstellen::V,яраг ишла бувиу бан,ямдыла́ш
1056,bauen::V,дан,чоҥа́ш
1057,reparieren::V,дакьин дан,ачала́ш
1058,verbessern::V,ххуй дан,саемда́ш
1059,ändern::V,баххана бан,весемда́ш
1060,graben::V,дуклан,кӱнча́ш
1061,beugen::V,лахӏан бан,пӱгырта́ш
1062,beugen::V,кьус бикӏан,пӱгырта́ш
1063,biegen::V,баччин,лывырта́ш
1064,biegen::V,лахӏан бан,лывырта́ш
1065,drehen::V,гьанан,пӱтыра́ш
1066,wenden::V,кӏура баен бан,ирала́ш
1067,umdrehen::V,кӏура баен бан,савырала́ш
1068,heben::V,гьаз бан,нӧлта́ш
1069,hochheben::V,гьаз бан,нӧлта́ш
1070,ergreifen::V,хъап дан,руалта́ш
1071,ergreifen::V,хъап увиу угьан,руалта́ш
1072,halten::V,бугьлан,куча́ш
1073,drücken::V,кьюч бигьлан,иша́ш
1074,drücken::V,кьюч бигьлан,темда́ш
1075,schieben::V,щун,шӱкала́ш
1076,lecken::V,ланцӏа тӏун,нула́ш
1077,beißen::V,хъапа тӏун,пура́ш
1078,beißen::V,кьацӏа тӏун,пура́ш
1079,abreißen::V,буцан,кӱрла́ш
1080,abschneiden::V,бухъан,пӱчка́ш
1081,abschneiden::V,кьукьин,пӱчка́ш
1082,binden::V,бахӏин,кылда́ш
1083,binden::V,дахӏин,кылда́ш
1084,brechen::V,гъагъан,тодышта́ш
1085,klopfen::V,кьутӏа тӏун,кыра́ш
1086,hauen::V,рищун,тӱя́ш
1087,kleben::V,лачӏун буллан,клеитла́ш
1088,reiben::V,ссуку буллан,йыга́ш
1089,reiben::V,ссуку буллан,туржала́ш
1090,streichen::V,дугъан,шӱра́ш
1091,streichen::V,аьгъу дан,шӱра́ш
1092,schneiden::V,духълан,пӱчка́ш
1093,schneiden::V,кьукьлан,пӱчка́ш
1094,schütteln::V,хъюлчу буллан,почка́ш
1095,schwenken::V,палцӏ дуллан,рӱза́ш
1096,schütten::V,рутӏин,опта́ш
1097,füllen::V,буцӏин бан,тема́ш
1098,einwickeln::V,кай-кай бан,вӱдыла́ш
1099,tragen::V,ларсун занан,нумала́ш
1100,tragen::V,ларсун ачин,нумала́ш
1101,schleppen::V,ххилан,шӱдыра́ш
1102,aufbewahren::V,ядан,арала́ш
1103,aufbewahren::V,ядуллан,арала́ш
1104,werfen::V,личин,шуа́ш
1105,werfen::V,личин,кышка́ш
1106,fangen::V,бугьан,куча́ш
1107,fangen::V,бугьлан,куча́ш
1108,verstecken::V,ладитан,тоя́ш
1109,verstecken::V,кьюлтӏ дан,тоя́ш
1110,verstecken::V,дахьлаган дан,тоя́ш
1111,teilen::V,бачӏин,пӧла́ш
1112,teilen::V,бутӏа бан,пӧла́ш
1113,schicken::V,тӏайла буккан,колта́ш
1114,bringen::V,диян дан,конда́ш
1115,hinzufügen::V,ххи бан,ешара́ш
1116,bekommen::V,ласун,нала́ш
1117,erhalten::V,ласун,нала́ш
1118,nehmen::V,ласун,нала́ш
1119,wählen::V,бувчӏин,сайла́ш
1120,auswählen::V,бувчӏин,таҥгла́ш
1121,auswählen::V,язи бугьан,таҥгла́ш
1122,bewahren::V,ядан,сакла́ш
1123,behindern::V,дайщишруду дуллан,чаракла́ш
1124,verderben::V,зия дан,пужа́ш
1125,beschädigen::V,зарал буллан,пужа́ш
1126,zerbrechen::V,гьагъан,пудырта́ш
1127,zerbrechen::V,гьагъан бан,пудырта́ш
1128,zerreißen::V,ххяхха дуккан,кӱрла́ш
1129,zerstören::V,лекьан дан,шалата́ш
1130,verbrennen::V,ччуччин,йӱлата́ш
1131,geben::V,дулун,пуа́ш
1132,reichen::V,дулун,пуа́ш
1133,schenken::V,пишкаш дан,пӧлекла́ш
1134,schenken::V,багъишла дан,пӧлекла́ш
1135,schenken::V,ихӏсандалун дуллун,пӧлекла́ш
1136,versprechen::V,банна чин,сӧра́ш
1137,loben::V,цӏа дан,мокта́ш
1138,küssen::V,ппай тӏун,шупшала́ш
1139,wiegen::V,гьуркку тӏун,рӱпша́ш
1140,wiegen::V,гьуркку буллан,рӱпша́ш
1141,wiegen::V,гьуркку бан,рӱпша́ш
1142,wecken::V,чантӏ учин ан,помыжалтара́ш
1143,zeigen::V,ккаккан бан,ончыкта́ш
1144,führen::V,буцин,вӱда́ш
1145,lehren::V,лахьхьин бан,туныкта́ш
1146,lehren::V,лахьхьин буллан,туныкта́ш
1147,unterrichten::V,дарс дишаван,туныкта́ш
1148,aufziehen::V,хъуна ан,орышта́ш
1149,aufziehen::V,тарбия ан,орышта́ш
1150,leiten::V,каялувшиву дан,вӱда́ш
1151,leiten::V,каялувшиву дан,вуйлата́ш
1152,einladen::V,хъамалу оьвчин,ӱжа́ш
1153,vereinigen::V,ца бан,иктешла́ш
1154,besuchen::V,ялун уххан,то́лын кая́ш
1155,treffen::V,хьуна бакьин,вашлия́ш
1156,sich versammeln::V,батӏин,погына́ш
1157,sich versammeln::V,батӏин,чумырга́ш
1158,spielen::V,тӏуркӏу тӏун,мода́ш
1159,singen::V,балай тӏун,мура́ш
1160,tanzen::V,къавтӏун,кушта́ш
1161,sich trennen::V,ппив хьун,ойырла́ш
1162,verlassen::V,увккун гьан,кудалта́ш
1163,retten::V,ххассал бан,утара́ш
1164,bewachen::V,къарал бан,орола́ш
1165,schützen::V,ябан,арала́ш
1166,verteidigen::V,буруччин,арала́ш
1167,sich schlagen::V,биян,кредала́ш
1168,schießen::V,битлан,лӱя́ш
1169,siegen::V,ххув хьун,сеҥа́ш
1170,siegen::V,ххувшаву ласун,сеҥа́ш
1171,ärgern::V,ссибизан уллан,сырыкта́ш
1172,schlagen::V,рищун,пера́ш
1173,stechen::V,кьутӏин,кера́ш
1174,stoßen::V,щун,шӱкала́ш
1175,stehlen::V,дацин,шолышта́ш
1176,stören::V,кьючин,мешая́ш
1177,belästigen::V,бизар уллан,толаштара́ш
1178,verbergen::V,лабитан,шылта́ш
1179,verbergen::V,кӏучӏ бан,шылта́ш
1180,täuschen::V,хъяврин ан,ондала́ш
1181,betrügen::V,аьикьин ан,ондала́ш
1182,töten::V,ивчӏан,пушта́ш
1183,wohnen::V,оьрму бутлан,ила́ш
1184,arbeiten::V,зун,пашалана́ш
1185,arbeiten::V,зун,паша́м ышта́ш
1186,sammeln::V,ттихӏин,пога́ш
1187,sammeln::V,вив дишин,пога́ш
1188,pflücken::V,риттун,кӱра́ш
1189,jagen::V,авли занан,сонарла́ш
1190,fischen::V,чавахъру бугьлан,кол куча́ш
1191,fassen::V,бугьан,куча́ш
1192,hüten::V,урттуйн бакьлан,кӱта́ш
1193,treiben::V,дачин дуллан,покта́ш
1194,treiben::V,лихъан буллан,покта́ш
1195,anbinden::V,бахӏин,йолышта́ш
1196,füttern::V,канаки буллан,пукша́ш
1197,melken::V,ттизин,лӱшта́ш
1198,hacken::V,мюрш буллан,руа́ш
1199,hacken::V,мюрш бан,руа́ш
1200,gießen::V,щин дишин,шава́ш
1201,reifen::V,диян,кӱа́ш
1202,zubereiten::V,хӏадур дан,ямдыла́ш
1203,zubereiten::V,хӏадур бан,ямдыла́ш
1204,kochen::V,шашан,шолта́ш
1205,kochen::V,шашан дуллан,шолта́ш
1206,backen::V,бишлан,кӱкташ
1207,backen::V,шахьлан,кӱкташ
1208,braten::V,цӏарайх дуллан,пуштыла́ш
1209,braten::V,цӏарайх дуллан,жаритла́ш
1210,umrühren::V,хӏала бан,луга́ш
1211,stricken::V,щащлан,пида́ш
1212,stricken::V,щащан,пида́ш
1213,nähen::V,дуруххан,урга́ш
1214,färben::V,ранг щун,чиялта́ш
1215,reinigen::V,марцӏ бан,эрыкта́ш
1216,waschen::V,шюшин,мушка́ш
1217,abwischen::V,лишин,ӱшта́ш
1218,spülen::V,вилаган,шӱалта́ш
1219,fegen::V,башин,ӱшта́ш
1220,kehren::V,бахьлан,ӱшта́ш
1221,baden::V,щинавун учӏлан,йӱштыла́ш
1222,sich waschen::V,диссун,мушкылта́ш
1223,sich waschen::V,лажин диссун,мушкылта́ш
1224,sich waschen::V,лажин дислан,мушкылта́ш
1225,sich waschen::V,биссун,мушкылта́ш
1226,sich waschen::V,чурх бислан,мушкылта́ш
1227,ausziehen::V,ликкан,кудаша́ш
1228,anziehen::V,лаххан,чия́ш
1229,sich anziehen::V,янна лаххан,чия́ш
1230,kämmen::V,ттарал дуккан,шера́ш
1231,schmücken::V,чӏюлу бан,тӱзата́ш
1232,schmücken::V,чӏюлу бан,чеверта́ш
1233,sagen::V,учин,ойла́ш
1234,sagen::V,учин,каласа́ш
1235,sprechen::V,гъалгъа тӏун,кутыра́ш
1236,reden::V,гъалгъа тӏун,мутлана́ш
1237,sich unterhalten::V,гъалгъа тӏун,кутыра́ш
1238,fragen::V,цӏуххин,йода́ш
1239,bitten::V,тавакъю буллан,йода́ш
1240,erzählen::V,хавар бусан,ойла́ш
1241,mitteilen::V,баян бан,увертара́ш
1242,mitteilen::V,хавар бан,увертара́ш
1243,nennen::V,цӏа дизан,лӱмда́ш
1244,rufen::V,оьвтӏун,ӱжа́ш
1245,prahlen::V,цӏа дуллан,моктана́ш
1246,übersetzen::V,таржума бан,кусара́ш
1247,denken::V,пикри буллан,шона́ш
1248,glauben::V,вих хьун,ӱшана́ш
1249,bemerken::V,хӏисав хъун,шижа́ш
1250,erkennen::V,увчӏин,пала́ш
1251,begreifen::V,бувчӏин,ыҥла́ш
1252,lernen::V,лахьлан,тунема́ш
1253,lernen::V,лахьхьин,тунема́ш
1254,wissen::V,кӏулну бикӏан,шинча́ш
1255,wissen::V,хавар бикӏан,шинча́ш
1256,sich erinnern an::V,дакӏнин бутан,шарна́ш
1257,vergessen::V,хъама битан,монда́ш
1258,messen::V,дуцин дуллан,виса́ш
1259,messen::V,дуцин дан,виса́ш
1260,zählen::V,дуккин,шотла́ш
1261,rechnen::V,хӏисав дан,шотла́ш
1262,lesen::V,ккалан,луда́ш
1263,malen::V,сурат дуллан,сӱретла́ш
1264,zeichnen::V,сурат дуллан,сӱретла́ш
1265,schreiben::V,чичин,воза́ш
1266,schreiben::V,чичлан,воза́ш
1267,besitzen::V,дуну икӏан,лия́ш
1268,besitzen::V,дуну дикӏан,лия́ш
1269,besitzen::V,заллуну икӏан,лия́ш
1270,kaufen::V,машан ласун,нала́ш
1271,verkaufen::V,баххан,ужала́ш
1272,bezahlen::V,арцу дулун,тӱла́ш
1273,bezahlen::V,багьа булун,тӱла́ш
1274,zahlen::V,арцу дулун,тӱла́ш
1275,zahlen::V,багьа булун,тӱла́ш
1276,beherrschen::V,дуну икӏан,куча́ш
1277,beherrschen::V,заллуну икӏан,куча́ш
1278,ertragen::V,бухӏан,турка́ш
1279,Leber::N,,мокш
1280,Moor::N,,куп
1281,Anhöhe::N,,тӧва́
1282,Anhöhe::N,,кӱкшака́
1283,Bucht::N,,икса́
