,Concept_ID,ab,hi
678,Pfad::N,амхəасҭа,पगडंडी
679,Weg::N,амҩа,मार्ग
680,Straße::N,амҩа,राह
681,Straße::N,амҩа,रास्ता
682,Dorf::N,ақыҭа,गाँव
683,Dorf::N,ақыҭа,ग्राम
684,Stadt::N,ақалақь,शहर
685,Brief::N,ашəҟəы,ख़त
686,Brief::N,ашəҟəы,पत्र
687,Brief::N,ашəҟəы,चिट्ठी
688,Buch::N,ашəҟəы,किताब
689,Buch::N,ашəҟəы,पुस्तक
690,Buchstabe::N,анбан,अक्षर
691,Zeitung::N,агазеҭ,अख़बार
692,Zeitung::N,агазеҭ,समाचार-पत्र
693,Leben::N,аҧсҭазаара,जीवन
694,Leben::N,аҧсҭазаара,ज़िंदगी
695,Tod::N,аҧсра,मौत
696,Tod::N,аҧсра,मृत्यु
697,Grab::N,анышəынҭра,क़ब्र
698,Kirche::N,ауахəама,चर्च
699,Kirche::N,ауахəама,गिरजा
700,Sünde::N,агəнаҳа,पाप
701,Sünde::N,агəнаҳа,गुनाह
702,Gott::N,анцəа,देव
703,Gott::N,анцəа,ईश्वर
704,Arbeiter::N,аусуҩ,मज़दूर
705,Chef::N,Аиҳабы,अध्यक्ष
706,Meister::N,аҟаза,शिल्पज्ञ
707,Arzt::N,аҳақьым,वैद्य
708,Arzt::N,аҳақьым,डॉक्टर
709,Arzt::N,аҳақьым,चिकित्सक
710,Lehrer::N,арҵаҩы,शिक्षक
711,Lehrer::N,арҵаҩы,अध्यापक
712,Geld::N,аҧара,धन
713,Geld::N,аҧара,पैसा
714,Laden::N,амагазин,दुकान
715,Preis::N,ахə,दाम
716,Preis::N,ахə,मूल्य
717,Ware::N,атауар,माल
718,Ware::N,атауар,पण्य
719,Nutzen::N,ақьар,लाभ
720,Nutzen::N,ақьар,फ़ायदा
721,Reichtum::N,абеиара,धन
722,Reichtum::N,абеиара,दौलत
723,Welt::N,адунеи,विश्व
724,Welt::N,адунеи,दुनिया
725,Land::N,атəыла,देश
726,Land::N,атəыла,मुल्क
727,Staat::N,аҳəынҭқарра,राज्य
728,Staat::N,аҳəынҭқарра,राष्ट्र
729,König::N,акрал,राजा
730,König::N,акрал,बादशाह
731,Macht::N,амчра,शासन
732,Macht::N,амчра,सत्ता
733,Grenze::N,аҳəаа,सरहद
734,Krieg::N,аибашьра,जंग
735,Krieg::N,аибашьра,युद्ध
736,Feind::N,Аҕа,शत्रु
737,Feind::N,Аҕа,दुश्मन
738,Gewalt::N,ақəымчра,हिंसा
739,Kampf::N,ақəҧара,लड़ाई
740,Kampf::N,ақəҧара,संघर्ष
741,Bogen[Waffe]::N,ахыц,कमान
742,Pfeil::N,ахəымпал,बान
743,Gewehr::N,ашəақь,बंदूक़
744,Fehler::N,агха,भूल
745,Fehler::N,агха,ग़लती
746,Lüge::N,амц,झूठ
747,Lüge::N,амц,असत्य
748,Schaden::N,аҧырхага,हानि
749,Schaden::N,аҧырхага,नुक़सान
750,Unglück::N,арыцҳара,मुसीबत
751,Unglück::N,арыцҳара,विपात्ति
752,Schuld::N,ахара,दोष
753,Schuld::N,ахара,क़सूर
754,Alter::N,ақəра,आयु
755,Alter::N,ақəра,उम्र
756,Schluss::N,анҵəамҭа,अंत
757,Schluss::N,анҵəамҭа,समाप्ति
758,Zeit::N,аамта,काल
759,Zeit::N,аамта,वक़्त
760,Tag::N,амш,दिन
761,Tag::N,амш,रोज़
762,Morgen::N,ашара,सुबह
763,Morgen::N,ашьыбжь,सुबह
764,Mittag::N,шьыбжьон,दोपहर
765,Mittag::N,шьыбжьон,मध्याह्न
766,Abend::N,ахəылҧаз,शाम
767,Abend::N,ахəылҧаз,संध्या
768,Abend::N,ахəлбыҽха,शाम
769,Abend::N,ахəлбыҽха,संध्या
770,Nacht::N,аҵх,रात
771,Nacht::N,аҵх,रात्रि
772,Woche::N,амчыбжь,हफ़्ता
773,Frühling::N,ааҕын,वसंत
774,Sommer::N,аҧхын,गरमी
775,Sommer::N,аҧхын,ग्रीष्म
776,Herbst::N,ҭагалан,शरत्
777,Herbst::N,ҭагалан,पतझड़
778,Herbst::N,хкаарачан,शरत्
779,Herbst::N,хкаарачан,पतझड़
780,Winter::N,аӡын,जाड़ा
781,Winter::N,аӡын,सर्दियाँ
782,Januar::N,ианвар,जनवरी
783,Februar::N,февраль,फ़रवरी
784,März::N,март,मार्च
785,April::N,апрель,अप्रैल
786,Mai::N,маи,मई
787,Juni::N,иуун,जून
788,Juli::N,иууль,जुलाई
789,August::N,август,अगस्त
790,September::N,сентиабр,सितंबर
791,Oktober::N,октиабр,अक्तूबर
792,November::N,ноиабр,नवंबर
793,Dezember::N,декабр,दिसंबर
794,Montag::N,ашəахьа,पीर
795,Montag::N,ашəахьа,सोमवार
796,Dienstag::N,аҩаша,मंगलवार
797,Mittwoch::N,ахаша,बुधवार
798,Donnerstag::N,аҧшьаша,गुरुवार
799,Donnerstag::N,аҧшьаша,बृहस्पतिवार
800,Freitag::N,ахəаша,शुक्रवार
801,Samstag::N,асабша,सनीचर
802,Samstag::N,асабша,शनिवार
803,Sonntag::N,амҽыша,इतवार
804,Sonntag::N,амҽыша,रविवार
805,groß::A,аду,बड़ा
806,klein::A,амаҷ,कम
807,klein::A,амаҷ,छोटा
808,lang::A,ахəхəа,लंबा
809,lang::A,ахəхəа,दीर्घ
810,kurz::A,акьаҿ,लधु
811,kurz::A,акьаҿ,छोटा
812,breit::A,аиужь,चौड़ा
813,breit::A,аиҵых,चौड़ा
814,schmal::A,аҭшəа,तंग
815,schmal::A,аҭшəа,सँकरा
816,dicht::A,аилач,सघन
817,dick[Gegenstand]::A,ажəпа,मोटा
818,fein::A,апа,कोमल
819,fein::A,апа,सूक्ष्म
820,fein::A,аҵаӷа,कोमल
821,fein::A,аҵаӷа,सूक्ष्म
822,fein::A,аӡа,कोमल
823,fein::A,аӡа,सूक्ष्म
824,fest::A,аҟаца,दृढ़
825,fest::A,аҟаца,मज़बूत
826,fest::A,аӷəӷəаҟаца,दृढ़
827,fest::A,аӷəӷəаҟаца,मज़बूत
828,flach::A,ақəаҟьа,चपटा
829,flach::A,аҧаҟьа,चपटा
830,glatt::A,аимаҩзы,चौरस
831,glatt::A,аимаҩзы,चिकना
832,hart::A,акьакьа,कठोर
833,hart::A,акьакьа,सख़्त
834,weich::A,атата,नरम
835,weich::A,атата,मुलायम
836,rund::A,акəмпыл,गोल
837,rund::A,акəмпыл,वर्तुल
838,spitz::A,аҵар,नुकीला
839,scharf::A,аҵар,पैना
840,stumpf::A,ацагə,भोथरा
841,schwer::A,ахьанҭа,भारी
842,schwer::A,ахьанҭа,वज़नी
843,schön::A,аҧшӡа,सुंदर
844,heiß::A,ашы,उष्ण
845,warm::A,аҧха,गरम
846,kalt::A,ахьшəашəа,सर्द
847,kühl::A,ахьшəашəа,ठंडा
848,kühl::A,ицәыхьшәашәоу,ठंडा
849,frisch::A,цқьа,तर
850,frisch::A,цқьа,ताज़ा
851,feucht::A,ацəаак,नम
852,feucht::A,ацəаак,भीगा
853,nass::A,абааӡа,गीला
854,trocken::A,Аба,सूखा
855,trocken::A,Аба,ख़ुश्क
856,trocken::A,аҩа,सूखा
857,trocken::A,аҩа,ख़ुश्क
858,voll::A,азна,भरा
859,voll::A,азна,पूरा
860,leer::A,аҭацəы,ख़ाली
861,offen::A,аарта,खुला
862,geschlossen::A,ихҩоу,बंद
863,geschlossen::A,иаркыу,बंद
864,sauber::A,ацқьа,साफ़
865,sauber::A,ацқьа,सुथरा
866,schmutzig::A,аҟьашь,गंदा
867,reif::A,Арҭ,पक्व
868,reif::A,Арҭ,पक्का
869,reif::A,аҟала,पक्व
870,reif::A,аҟала,पक्का
871,reif::A,иҟалахьоу,पक्व
872,reif::A,иҟалахьоу,पक्का
873,lecker::A,ахаа,मज़ेदार
874,lecker::A,ахаа,स्वादिष्ट
875,süß::A,азла,मीठा
876,bitter::A,аша,कटु
877,bitter::A,аша,कड़वा
878,sauer::A,аҵəҵəы,खट्टा
879,hell::A,алаша,रोशन
880,dunkel::A,алашьца,अँधेरा
881,schwarz::A,аиқуаҵәа,काला
882,schwarz::A,аиқуаҵәа,स्याह
883,weiß::A,ашкəакəа,सफ़ेद
884,rot::A,аҟаҧшь,लाल
885,rot::A,аҟаҧшь,सुर्ख़
886,gelb::A,аҩеижь,पीला
887,gelb::A,аҩеижь,ज़र्द
888,blau::A,аҽҵәа,नीला
889,blau::A,аҽҵәа,आसमानी
890,grün::A,ашьацҧшҭəала,हरा
891,grün::A,аеҵəа,हरा
892,grau::A,ацəыш,धूसर
893,bunt::A,Аилыҕраа,रंगीन
894,bunt::A,Аилыҕраа,बहुरंगा
895,bunt::A,аҕраҷкəын,रंगीन
896,bunt::A,аҕраҷкəын,बहुरंगा
897,billig::A,амариа,सस्ता
898,teuer::A,амҩан,महँगा
899,wertvoll::A,кыр иаҕсоу,क़ीमती
900,wertvoll::A,кыр иаҕсоу,मूल्यवान्
901,wertvoll::A,акыр иаҕсоу,क़ीमती
902,wertvoll::A,акыр иаҕсоу,मूल्यवान्
903,blind::A,алашə,अंधा
904,taub::A,адагəа,बहरा
905,kräftig::A,аӷəӷəа,ताक़तवर
906,kräftig::A,аӷəӷəа,शक्तिशाली
907,stark::A,абаҟа,प्रबल
908,stark::A,абаҟа,बलवान्
909,schwach::A,акəада,कमज़ोर
910,fett::A,аҧсыла,मोटा
911,fett::A,аҧсыла,मांसल
912,schlank::A,акала,पतला
913,schlank::A,акала,छरहरा
914,schlank::A,акьалантар,पतला
915,schlank::A,акьалантар,छरहरा
916,schlank::A,аиҿартə,पतला
917,schlank::A,аиҿартə,छरहरा
918,hübsch::A,аҧшӡа,सुंदर
919,hübsch::A,аҧшӡа,ख़ूबसूरत
920,böse::A,абааҧсы,पापी
921,böse::A,абааҧсы,दुष्ट
922,dumm::A,агаӡа,मूर्ख
923,dumm::A,агаӡа,बुद्धू
924,faul::A,аашьа,आलसी
925,faul::A,аашьа,सुस्त
926,fleißig::A,иҟубҷоу,मेहनती
927,fleißig::A,иҟубҷоу,परिश्रमी
928,geizig::A,акы,कृपण
929,geizig::A,акы,कंजूस
930,geizig::A,акаҷбеи,कृपण
931,geizig::A,акаҷбеи,कंजूस
932,geizig::A,аҟəџьыр,कृपण
933,geizig::A,аҟəџьыр,कंजूस
934,klug::A,аҟəыш,समझदार
935,klug::A,аҟəыш,होशियार
936,klug::A,аҟəыш,अक़्लमंद
937,klug::A,аҟəыӷа,समझदार
938,klug::A,аҟəыӷа,होशियार
939,klug::A,аҟəыӷа,अक़्लमंद
940,geschickt::A,напҟазала,किशल
941,lieb::A,алашара,प्रिय
942,lieb::A,алашара,प्यारा
943,lustig::A,алах-ҿых,हँसमुख
944,lustig::A,алах-ҿых,ख़ुशदिल
945,lustig::A,игурҕьаччо,हँसमुख
946,lustig::A,игурҕьаччо,ख़ुशदिल
947,lustig::A,агурҕьа,हँसमुख
948,lustig::A,агурҕьа,ख़ुशदिल
949,lustig::A,агурҿыхага,हँसमुख
950,lustig::A,агурҿыхага,ख़ुशदिल
951,sanft::A,атата,नम्र
952,sanft::A,аҟəымшəышə,नम्र
953,sanft::A,ақьыҧш,नम्र
954,hungrig::A,амлашь,भूखा
955,krank::A,ачымазаҩ,बीमार
956,krank::A,ачымазаҩ,अस्वस्थ
957,nackt::A,аҟьантаз,नग्न
958,traurig::A,алахьеиқəҵага,उदास
959,traurig::A,алахьеиқəҵага,रंजीदा
960,lebendig::A,абза,जीता
961,lebendig::A,абза,ज़िंदा
962,gut::A,абзиа,अच्छा
963,schlecht::A,-хəарҭам,बुरा
964,schlecht::A,-хəарҭам,ख़राब
965,richtig::A,иашоу,ठीक
966,schlimm::A,абааҧсы,बुरा
967,schlimm::A,абааҧсы,अप्रिय
968,wahr::A,агəҭылса,सच
969,wahr::A,абзиаҵəҟьа,सच
970,alt::A,Ажə,पुराना
971,neu::A,аҿыц,नया
972,ehemalig::A,анкьатәи,भूतपूर्व
973,alt[Lebewesen]::A,абырг,बूढ़ा
974,alt[Lebewesen]::A,абырг,वृद्ध
975,alt[Lebewesen]::A,ақабада,बूढ़ा
976,alt[Lebewesen]::A,ақабада,वृद्ध
977,alt[Lebewesen]::A,Ажə,बूढ़ा
978,alt[Lebewesen]::A,Ажə,वृद्ध
979,jung::A,аҟата,जवान
980,arm::A,ананамга,ग़रीब
981,reich::A,абеиа,धनी
982,reich::A,абеиа,अमीर
983,bekannt::A,адыр,मालूम
984,berühmt::A,адыр,मशहूर
985,berühmt::A,адыр,प्रसिद्ध
986,fremd::A,атəым,विदेशी
987,fremd::A,атəым,अपरिचित
988,verschieden::A,Еиуа-еиҧшым,अलग
989,verschieden::A,Еиуа-еиҧшым,भिन्न
990,nah::A,ааигəа,नज़दीकी
991,fern::A,ахара,दूर
992,fern::A,ахара,दूरस्थ
993,linker::A,арма,बायाँ
994,rechter::A,арҕьа,दायाँ
995,rechter::A,арҕьа,दाहिना
996,anderer::A,даҽа,अन्य
997,anderer::A,даҽа,दूसरा
998,anderer::A,даҽакы,अन्य
999,anderer::A,даҽакы,दूसरा
1000,erster::A,актәи,पहला
1001,erster::A,актәи,प्रथम
1002,zweiter::A,аҩбатəи,दूसरा
1003,zweiter::A,аҩбатəи,द्वितीय
1004,dritter::A,ахҕатәи,तीसरा
1005,letzter::A,аҵыхəтəантəи,अंतिम
1006,letzter::A,аҵыхəтəантəи,आख़िरी
1007,allein::ADV,мацара,तनहा
1008,allein::ADV,мацара,अकेले
1009,auf einmal::ADV,зныкала,वक़्त में
1010,auf einmal::ADV,зныкҟьара,वक़्त में
1011,zusammen::ADV,аиц...,एक साथ
1012,zusammen::ADV,аиц...,साथ साथ
1013,lange::ADV,акыраамҭа,देर तक
1014,plötzlich::ADV,иаалырҟьаны,सहसा
1015,plötzlich::ADV,иаалырҟьаны,अचानक
1016,sofort::ADV,иаразнакҵәҟьа,तुरंत
1017,später::ADV,уажəшьҭаншəа,बाद को
1018,später::ADV,уажəшьҭаншəа,बाद में
1019,jetzt::ADV,уажәы,अब
1020,jetzt::ADV,уажәы,अभी
1021,heute::ADV,иахьа,आज
1022,morgen::ADV,уаҵәы,कल
1023,bald::ADV,иласны,जल्दी
1024,dann::ADV,нас,तब
1025,gestern::ADV,иацы,कल
1026,einst::ADV,зны,एक दिन
1027,einst::ADV,зны,पहले कभी
1028,damals::ADV,усҟан,उस समय
1029,damals::ADV,усҟан,उन दिनों
1030,danach::ADV,нас,इसके बाद
1031,danach::ADV,нас,इसके पश्चात्
1032,vorher::ADV,уаанӡа,पहले
1033,vorher::ADV,уаанӡа,पेशतर
1034,zuerst::ADV,азнаказы,पहले
1035,zuerst::ADV,аҧхьа,पहले
1036,einmal::ADV,зны,एक बार
1037,einmal::ADV,зны,एक दफ़ा
1038,manchmal::ADV,зны-зынла,कभी कभी
1039,oft::ADV,лассы-лассы,अक्सर
1040,immer::ADV,енагь,सदा
1041,immer::ADV,енагь,हमेशा
1042,immer::ADV,еснагь,सदा
1043,immer::ADV,еснагь,हमेशा
1044,niemals::ADV,ианакəызаалак,कभी नहीं
1045,niemals::ADV,ианакəызаалак,कदापि नहीं
1046,hier::ADV,ара,इधर
1047,hier::ADV,ара,यहाँ
1048,hier::ADV,абра,इधर
1049,hier::ADV,абра,यहाँ
1050,hier::ADV,араҟа,इधर
1051,hier::ADV,араҟа,यहाँ
1052,hierhin::ADV,ара,इधर को
1053,hierhin::ADV,ара,यहाँ को
1054,hierhin::ADV,араҟа,इधर को
1055,hierhin::ADV,араҟа,यहाँ को
1056,von hier::ADV,арантә,यहाँ से
1057,dort::ADV,уа,उधर
1058,dort::ADV,уа,वहाँ
1059,dorthin::ADV,уахь,उधर को
1060,dorthin::ADV,уахь,वहाँ को
1061,dorthin::ADV,анахь,उधर को
1062,dorthin::ADV,анахь,वहाँ को
1063,geradeaus::ADV,ишиашоу,सीधे
1064,vorwärts::ADV,ҕхьаҟа,आगे
1065,vorwärts::ADV,ҕхьаҟа,आगे को
1066,rückwärts::ADV,шьҭахьла,पीछे को
1067,zurück::ADV,шьҭахьҟа,वापस
1068,unten::ADV,лбаа,नीचे
1069,hinab::ADV,алада,नीचे को
1070,oben::ADV,хыхь,ऊपर
1071,hinauf::ADV,аҩада,ऊपर को
1072,überall::ADV,зегьынцьара,हर जगह
1073,überall::ADV,зегьынцьара,हर स्थान
1074,nicht::ADV,-м,न
1075,nicht::ADV,-м,नहीं
1076,ein wenig::ADV,ҕыҭк,कुछ
1077,ein wenig::ADV,ҕыҭк,ज़रा
1078,ein wenig::ADV,ҕыҭк,थोड़ा
1079,kaum::ADV,аарлаҳәа,लगभग नहीं
1080,kaum::ADV,аарлаҳәа,बराबर नहीं
1081,kaum::ADV,афергьҳәа,लगभग नहीं
1082,kaum::ADV,афергьҳәа,बराबर नहीं
1083,sehr::ADV,даара,बहुत
1084,so::ADV,ас,ऐसा
1085,so::ADV,абас,ऐसा
1086,noch::ADV,макьана,अभी तक
1087,nur::ADV,заҵәык,केवल
1088,nur::ADV,заҵәык,सिर्फ़
1089,schon::ADV,уажәшьҭа,चुकना
1090,schon::ADV,аиҳа ипоу,चुकना
1091,wieder::ADV,ҿыц,फिर
1092,wieder::ADV,ҿыц,दुबारा
1093,wieder::ADV,дырҩегь,फिर
1094,wieder::ADV,дырҩегь,दुबारा
1095,wieder::ADV,дырҩегьых,फिर
1096,wieder::ADV,дырҩегьых,दुबारा
1097,vergebens::ADV,баша,व्यर्थ
1098,vor::PRP,аҕхьа,के आगे
1099,vor::PRP,аҕхьа,के सामने
1100,hinter::PRP,нхыҵ,के पीछे
1101,unter::PRP,амҵа,के तले
1102,unter::PRP,амҵа,के नीचे
1103,unter::PRP,амҵан,के तले
1104,unter::PRP,амҵан,के नीचे
1105,neben::PRP,ааигуара,के पास
1106,neben::PRP,ааигуара,की बग़ल में
1107,zwischen::PRP,абжьара,के बीच
1108,wegen::PRP,-иззы,के कारण
1109,wegen::PRP,-иззы,की वजह से
1110,wegen::PRP,-ҟнытә,के कारण
1111,wegen::PRP,-ҟнытә,की वजह से
1112,dies::PRN,ари,यह
1113,dies::PRN,абри,यह
1114,das::PRN,Абни,वह
1115,das::PRN,убри,वह
1116,alles::PRN,зегьы,सब
1117,alles::PRN,зегьы,सब कुछ
1118,ich::PRN,са,मैं
1119,ich::PRN,сара,मैं
1120,du::PRN,бара,तू
1121,er::PRN,иара,यह
1122,wir::PRN,ҳара,हम
1123,ihr::PRN,шәара,तुम
1124,sie::PRN,дара,ये
1125,wer::FPRN,дарбан,कौन
1126,wo::FADV,иабыкуу,किधर
1127,wo::FADV,аба-,किधर
1128,wo::FADV,ахь-,किधर
1129,wohin::FADV,иабыкуу,किधर
1130,wohin::FADV,аба-,किधर
1131,wohin::FADV,ахь-,किधर
1132,wie::FADV,-шҕа,कैसे
1133,warum::FADV,избан,क्यों
1134,wieviel::FNUM,заҟа,कितना
1135,eins::NUM,акы,एक
1136,eins::NUM,аӡәы,एक
1137,zwei::NUM,ҩба,दो
1138,drei::NUM,хҕа,तीन
1139,vier::NUM,ҕшьба,चार
1140,fünf::NUM,хəба,पाँच
1141,sechs::NUM,фба,छह
1142,sieben::NUM,Бжьба,सात
1143,acht::NUM,ааба,आठ
1144,neun::NUM,жәба,नौ
1145,zehn::NUM,жәаба,दस
1146,elf::NUM,жәеизатәи,ग्यारह
1147,zwölf::NUM,жәаҩа,बारह
1148,zwanzig::NUM,ҩажәа,बीस
1149,dreißig::NUM,ҩажәижәабатәи,तीस
1150,vierzig::NUM,ҩынҩажәа,चालीस
1151,fünfzig::NUM,ҩынҩажәеижәаба,पचास
1152,sechzig::NUM,хынҩажәа,साठ
1153,siebzig::NUM,хынҩажәижәаба,सत्तर
1154,achtzig::NUM,ҕшьынҩажәа,अस्सी
1155,neunzig::NUM,ҕшьынҩажәижәаба,नव्वे
1156,hundert::NUM,шәкы,सौ
1157,tausend::NUM,зқьы,हज़ार
1158,und::CNJ,-и,और
1159,oder::CNJ,ма,या
1160,stehen::V,агылазаара,खड़ा होना
1161,sitzen::V,атəара,बैठना
1162,sitzen::V,атəа(заа)ра,बैठना
1163,liegen::V,аиара,लेटना
1164,hängen::V,акнаҳара,लटकना
1165,werden::V,аҟалара,बनना
1166,passieren::V,аҟалара,होना
1167,beginnen::V,алагара,आरंभ होना
1168,beginnen::V,алагара,प्रारंभ होना
1169,enden::V,алгара,अंत होना
1170,enden::V,алгара,ख़तम होना
1171,wechseln::V,аҽыҧсахра,बदलना
1172,aufgehen[Sonne]::V,агылара,चढ़ना
1173,aufgehen[Sonne]::V,агылара,उदित होना
1174,aufgehen[Sonne]::V,ахашлара,चढ़ना
1175,aufgehen[Sonne]::V,ахашлара,उदित होना
1176,aufgehen[Sonne]::V,аҩаҵхахара,चढ़ना
1177,aufgehen[Sonne]::V,аҩаҵхахара,उदित होना
1178,untergehen[Sonne]::V,аҭашəара,अस्त हो जाना
1179,scheinen[Sonne]::V,акаҧхара,रोशनी देना
1180,donnern::V,адыдра,गरजना
1181,wehen::V,асра,चलना
1182,strömen::V,акаҭəара,बहना
1183,strömen::V,акаҭəара,प्रवाहित होना
1184,fließen::V,ацара,बहना
1185,fließen::V,ацара,प्रवाहित होना
1186,sich drehen::V,ахагьежьра,घूमना
1187,schwanken::V,аҵысра,हिलना
1188,schwingen::V,ахызазара,हिलना
1189,schwingen::V,акьаандара,हिलना
1190,fallen::V,акаҳара,गिरना
1191,brennen::V,абылра,जलना
1192,rauchen::V,ахылҵра,धुआँ उड़ाना
1193,regnen::V,аура,बरसना
1194,gefrieren::V,аҵаара,जमना
1195,tauen::V,аӡҭра,गलना
1196,tauen::V,аӡҭра,पिघलना
1197,schmelzen::V,ақəӡыҭра,गलना
1198,schmelzen::V,ақəӡыҭра,पिघलना
1199,schmelzen::V,аҭəара,गलना
1200,schmelzen::V,аҭəара,पिघलना
1201,trocknen::V,абара,सूखना
1202,sieden::V,ашра,उबलना
1203,faulen::V,абаара,गलना
1204,faulen::V,абаара,सड़ना
1205,verfaulen::V,абаара,गलना
1206,verfaulen::V,абаара,सड़ना
1207,verfaulen::V,аилашра,गलना
1208,verfaulen::V,аилашра,सड़ना
1209,reißen::V,аҧжəара,फटना
1210,versinken::V,аӡааҟəрылара,डूबना
1211,vergehen::V,ацара,बीतना
1212,vergehen::V,ацара,गुज़रना
1213,erscheinen::V,ацəырҵра,दिखाई देना
1214,verschwinden::V,аҵашəкəара,ग़ायब होना
1215,sinken::V,атəара,घटना
1216,sinken::V,атəара,उतरना
1217,sinken::V,алаҟəра,घटना
1218,sinken::V,алаҟəра,उतरना
1219,abnehmen::V,ацӡаара,घटना
1220,abnehmen::V,аиҵалара,घटना
1221,zunehmen::V,аҽырҭбаара,बढ़ना
1222,zunehmen::V,аиҵыҵра,बढ़ना
1223,zunehmen::V,арацəахара,बढ़ना
1224,steigen::V,азҳара,बढ़ना
1225,steigen::V,ашьҭыҵра,बढ़ना
1226,steigen::V,адухара,बढ़ना
1227,steigen::V,ацлара,बढ़ना
1228,wachsen::V,азҳара,उगना
1229,glänzen::V,ацыр-цырра,चमकना
1230,glänzen::V,ацыҩ-цыҩра,चमकना
1231,glänzen::V,аказказра,चमकना
1232,funkeln::V,ашап-шапра,जगमगाना
1233,funkeln::V,ашап-шапра,टिमटिमाना
1234,funkeln::V,ацым-цымра,जगमगाना
1235,funkeln::V,ацым-цымра,टिमटिमाना
1236,lärmen::V,ашьҭыбжьгара,शोर मचाना
1237,lärmen::V,аҕьҕьаҳәа аилалара,शोर मचाना
1238,läuten::V,аҵəҵəасра,बजना
1239,klingeln::V,аҵəҵəасра,बजना
1240,klirren::V,ахьархьарра,झनझनाना
1241,klirren::V,архьархьарра,झनझनाना
1242,brausen::V,аилаҽҽара,साँय-साँय करना
1243,brausen::V,еилашуера,साँय-साँय करना
1244,klingen::V,агара,बजना
1245,klingen::V,ашьҭыбжь гара,बजना
1246,bellen::V,ашра,भौंकना
1247,heulen::V,ауура,गुर्राना
1248,blasen::V,аҭəҳəара,फूँकना
1249,pfeifen::V,ашəшəра,सीटी देना
1250,schreien::V,аҳəҳəара,चिल्लाना
1251,schreien::V,ахəаара,चिल्लाना
1252,schreien::V,аҟаара,चिल्लाना
1253,stöhnen::V,ақьра,कराहना
1254,stöhnen::V,ақьра,आहें भरना
1255,zittern::V,аҵыс-ҵысра,काँपना
1256,leben::V,аҟазаара,जीना
1257,geboren werden::V,Аира,पैदा होना
1258,atmen::V,аҕсыҕ лагаҩагара,साँस लेना
1259,trinken::V,ажəра,पीना
1260,essen::V,акрыфара,खाना
1261,schlucken::V,албаадара,निगलना
1262,müde werden::V,ааҕсара,थकना
1263,müde werden::V,ааҕсара,उकताना
1264,einschlafen::V,ацəара,सो जाना
1265,schlafen::V,ацəазаара,सोना
1266,aufwachen::V,аҿыхара,जागना
1267,aufstehen::V,Агəылҵра,उठना
1268,sich erholen::V,аҧсшьара,सुस्ताना
1269,sich erholen::V,аҧсшьара,आराम करना
1270,krank werden::V,ачмазаҩхара,बीमार पड़ना
1271,krank sein::V,аҳəарҧсарра,बीमार होना
1272,schmerzen::V,ахьра,दुखना
1273,schmerzen::V,ахьра,दर्द करना
1274,husten::V,аимҳәара,खाँसना
1275,genesen::V,абзиахара,ठीक हो जाना
1276,genesen::V,абзиахара,स्वस्थ हो जाना
1277,genesen::V,аӷəӷəахара,ठीक हो जाना
1278,genesen::V,аӷəӷəахара,स्वस्थ हो जाना
1279,sterben::V,аҧсра,मरना
1280,umkommen::V,аҭахара,मरना
1281,sich bewegen::V,аиҭаҵра,चलना
1282,sich bewegen::V,аиҭаҵра,हिलना
1283,sich rühren::V,ақəацара,हिलना
1284,sich erheben::V,аҩагылара,उठना
1285,sich setzen::V,атəара,बैठना
1286,hinfallen::V,акаҳара,गिरना
1287,laufen::V,аныҟəара,चलना
1288,schreiten::V,ашьаҿа еихгара,क़दम जाना
1289,spazierengehen::V,анеи-ааира,सैर करना
1290,eilen::V,аццакра,तेज़ी से जाना
1291,eilen::V,аццакра,शीघ्रता से चलना
1292,sich beeilen::V,аццакра,जल्दी करना
1293,sich beeilen::V,аццакра,शीघ्रता करना
1294,sausen::V,аҧырра,बड़ी तेज़ी से चलना
1295,sausen::V,иҭрысны,बड़ी तेज़ी से चलना
1296,sausen::V,ишьҭҟьаны ацара,बड़ी तेज़ी से चलना
1297,rennen::V,аҩра,भागना
1298,rennen::V,аҩра,दौड़ना
1299,springen::V,аҧара,उछलना
1300,klettern::V,ақəлара,चढ़ना
1301,schaukeln::V,аҟəараҟəанҽара,झूलना
1302,kriechen::V,аҳəазара,रेंगना
1303,schwimmen::V,аӡсара,तैरना
1304,tauchen::V,ахəӡааҵəира,डूबना
1305,rudern::V,аҵшьра,खेना
1306,rudern::V,аҵшьра,चप्पू चलाना
1307,fahren::V,акала,चलना
1308,fahren::V,акала,यात्रा करना
1309,fliegen::V,аҧырра,उड़ना
1310,gehen::V,аиҭаҵра,जाना
1311,weggehen::V,ацара,चला जाना
1312,weggehen::V,ацара,बाहर जाना
1313,abfahren::V,адəықəлара,छूटना
1314,abfahren::V,адəықəлара,रवाना होना
1315,abfahren::V,ацара,छूटना
1316,abfahren::V,ацара,रवाना होना
1317,anhalten::V,ааныргылара,रुकना
1318,anhalten::V,ааныргылара,खड़ा होना
1319,hineingehen::V,аҭалара,घुसना
1320,hineingehen::V,аҭалара,अंदर जाना
1321,eintreten::V,аҩналара,प्रवेश करना
1322,kommen::V,аара,आना
1323,kommen::V,ааира,आना
1324,ankommen::V,ааира,पहुँचना
1325,ankommen::V,аара,पहुँचना
1326,ankommen::V,анеира,पहुँचना
1327,zurückkommen::V,азыхынҳəра,लौटना
