,Concept_ID,ko,lez
805,verschwinden::V,사라지다,квахьун
806,sinken::V,가라앉다,элекьун
807,abnehmen::V,떼어내다,тӏимил хьун
808,abnehmen::V,떼어내다,гъвечӏи хьун
809,zunehmen::V,증가하다,артух хьун
810,steigen::V,상승하다,хкаж хьун
811,wachsen::V,생기하다,экъечӏун
812,glänzen::V,뛰오나다,цӏарцӏар гун
813,funkeln::V,불티가잍어나다,нур гун
814,lärmen::V,떠들다,ван авун
815,läuten::V,울시다,зенг ягъун
816,klingeln::V,초닌총을울리다,зенг ягъун
817,klirren::V,탁탁울리다,зигринг авун
818,brausen::V,쏴쏴소리내다,къати хьун
819,rauschen::V,솨솨,вишриш авун
820,klingen::V,반향하다,ван авун
821,bellen::V,짖다,элуькьун
822,heulen::V,포효하다,къув ягъун
823,blasen::V,불다,уф гун
824,pfeifen::V,피리를불다,уьфт ягъун
825,schreien::V,절규하다,гьараюн
826,stöhnen::V,신음하다,суза авун
827,zittern::V,저뉼하다,зурзун
828,leben::V,살다,яшамиш хьун
829,geboren werden::V,태어난,хьун
830,atmen::V,숨쉬다,нефес чӏугун
831,trinken::V,마시다,хъун
832,essen::V,먹다,тӏуьн
833,schlucken::V,들이켜다,туькьуьнун
834,einschlafen::V,잠들다,ксун
835,schlafen::V,자다,ксун
836,aufwachen::V,눈트다,ахварай аватун
837,aufstehen::V,서다,къарагъун
838,sich erholen::V,회복하다,ял ягъун
839,schmerzen::V,아프다,тӏа хьун
840,husten::V,잔기침하다,уьгьуь ягъун
841,genesen::V,낫다,сагъ хъхьун
842,sterben::V,죽다,кьин
843,umkommen::V,못쓰게되다,терг хьун
844,sich bewegen::V,움직이다,юзун
845,sich rühren::V,움직이다,юзун
846,sich erheben::V,이러서다,къарагъун
847,sich setzen::V,앉히다,ацукьун
848,hinfallen::V,넘어지다,алукьун
849,laufen::V,걷다,къекъуьн
850,schreiten::V,보행하다,ккамар къачун
851,spazierengehen::V,산보하다,сейр авун
852,eilen::V,서둘다,тади авун
853,sich beeilen::V,서둘게하다,гьерекатун
854,sausen::V,서들러 떠나다,чкурун
855,rennen::V,달리다,катун
856,rennen::V,달리다,зверун
857,springen::V,도약하다,хкадарун
858,klettern::V,갑겨오르다,акьахун
859,schaukeln::V,흔들리게하다,
860,kriechen::V,기다,капаралди фин
861,schwimmen::V,헤엄치다,сирнав авун
862,tauchen::V,잠기다,кьилихъди циз вегьин
863,rudern::V,물을헤치다,кьусуйралди лодка гьалун
864,rudern::V,물을헤치다,цуьруьгъуьлдалди кӏватӏун
865,fahren::V,가다,фин
866,fahren::V,나르다,фин
867,fliegen::V,날다,лув гун
868,fliegen::V,날다,цавай фин
869,gehen::V,가다,фин
870,weggehen::V,팔리다,хъфин
871,abfahren::V,출발하다,фин
872,abfahren::V,출발하다,рекье гьатун
873,anhalten::V,멈추다,акъвазун
874,hineingehen::V,(그리로)가다,гьахьун
875,eintreten::V,들러가다,гьахьун
876,kommen::V,오다,атун
877,ankommen::V,고챀하다,атун
878,zurückkommen::V,보기,хтун
879,bleiben::V,체류,амукьун
880,warten::V,기다리다,гуьзлемишун
881,erwarten::V,기대하다,вил алаз акъвазун
882,suchen::V,찾다,къекъуьн
883,suchen::V,구하다,къекъуьн
884,finden::V,찾아내다,жугъун
885,versuchen::V,시험하다,алахъун
886,vorbereiten::V,재비하다,гьазурун
887,lieben::V,사랑하다,кӏан хьун
888,mögen::V,줗아하다,рикӏ ацукьун
889,lachen::V,웃다,хъуьруьн
890,rühren::V,건드리다,
891,weinen::V,울다,шехьун
892,schimpfen::V,꾸짖다,сеперар гун
893,schimpfen::V,꾸짖다,экъуьгъунар авун
894,sich ärgern::V,화를내게 하다,хъел акатун
895,sich fürchten::V,두려원하다,кичӏе хьун
896,fürchten::V,두려원하다,къурхутмиш хьун
897,fliehen::V,도망치다,катун
898,flüchten::V,도주하다,катун
899,sehen::V,보다,акун
900,anschauen::V,바라보다,вил вегьин
901,ansehen::V,바라보다,килигун
902,hören::V,듣다,ван хьун
903,zuhören::V,듣다,яб гун
904,probieren::V,시식하다,дад акун
905,riechen::V,내새를맡다,ни чӏугун
906,fühlen::V,느끼다,гьисс авун
907,scheinen::V,...것같다,
908,zu sehen sein::V,보이는,
909,vernehmen::V,듣다,
910,vernehmen::V,들어서일다,
911,frieren::V,춥다,кьун
912,frieren::V,춥다,мекьи хьун
913,tun::V,하다,авун
914,können::V,할주릴다,хьун
915,können::V,할주릴다,акъакьун
916,wollen::V,바라다,кӏан хьун
917,anfangen::V,시작하다,башламишун
918,beenden::V,다하다,куьтягьун
919,aufhören::V,그만두다,акъвазун
920,gelingen::V,성국하다,арадал атун
921,geraten::V,잘되어가다,акъатун
922,öffnen::V,열다,ахъаюн
923,schließen::V,추측하다,акьалун
924,stellen::V,세우다,эцигун
925,setzen::V,놓다,ацукьарун
926,legen::V,눕히다,эцигун
927,berühren::V,대다,хкӏурун
928,verbinden::V,옝열하다,гилигун
929,bedecken::V,덮다,кӏевун
930,aufhängen::V,매달다,куьрсарун
931,anzünden::V,점화하다,куькӏуьрун
932,aufheben::V,위로올리다,хкажун
933,zurücklassen::V,튀에남기다,тун
934,verlieren::V,잃다,квадарун
935,fallen lassen::V,떨어뜨리다,авадрун
936,machen::V,하다,авун
937,machen::V,하다,кар авун
938,herstellen::V,제조하다,расун
939,bauen::V,짓다,туькӏуьрун
940,reparieren::V,수셩자다,расун
941,verbessern::V,정정하다,хъсанрун
942,ändern::V,바꾸다,табдил авун
943,graben::V,파다,эгъуьнун
944,beugen::V,구부리다,акӏажарун
945,beugen::V,구부리다,кангур авун
946,biegen::V,굽히다,патахъарун
947,drehen::V,회전,алчударун
948,wenden::V,회전시키다,
949,umdrehen::V,회전시키다,элкъуьрун
950,heben::V,일으아키다,хкажун
951,hochheben::V,틀어올리다,хкажун
952,ergreifen::V,잡다,агалчна кьун
953,halten::V,잡다,кьун
954,drücken::V,누르다,чуькьуьн
955,schieben::V,밀다,хуртӏ гун
956,kratzen::V,긁다,къадгъунун
957,lecken::V,핥다,мез гун
958,beißen::V,물다,кӏасун
959,abschneiden::V,귾어내다,атӏун
960,binden::V,매다,
961,stecken::V,찌르다,сухун
962,brechen::V,금,хун
963,brechen::V,금,кукӏварун
964,klopfen::V,치다,тахъ-тахъ авун
965,hauen::V,때리다,ягъун
966,kleben::V,들러붙다,алкӏурун
967,kleben::V,들러붙다,кукӏурун
968,reiben::V,문지르다,тӏушунун
969,streichen::V,쓰다듬다,алтадун
970,schleifen::V,갈다,кӏвенкӏв авун
971,schneiden::V,베다,атӏун
972,rütteln::V,흔들다,къарсурун
973,schütteln::V,흔들다,къарсурун
974,schwenken::V,흔들다,элягъун
975,schwenken::V,흔들다,галтадун
976,schütten::V,따르다,цун
977,füllen::V,담다,ацӏурун
978,einwickeln::V,싸다,кутун
979,einwickeln::V,싸다,элкъуьрун
980,tragen::V,지우다,тухун
981,schleppen::V,끌다,галчӏурун
982,ziehen::V,당기다,ялун
983,ziehen::V,당기다,чӏугун
984,aufbewahren::V,간직하다,хуьн
985,werfen::V,던지다,гадрун
986,fangen::V,밥다,кьун
987,packen::V,쥐다,кьун
988,verstecken::V,숨기다,кӏевун
989,teilen::V,나누다,паюн
990,schicken::V,보내다,ракъурун
991,bringen::V,가겨,гъун
992,hinzufügen::V,부가하다,алава авун
993,bekommen::V,얻다,къачун
994,bekommen::V,얻다,жугъурун
995,erhalten::V,지니다,къачун
996,nehmen::V,잡다,къачун
997,wählen::V,선거하다,хкягъун
998,auswählen::V,선출하다,хкягъун
999,bewahren::V,저장보종,хуьн
1000,behindern::V,훼방하다,манийвал авун
1001,verderben::V,못쓰게 되다,чӏурун
1002,beschädigen::V,상하게하다,нукьсанвал гун
1003,zerbrechen::V,깨뜨리다,хун
1004,zerreißen::V,잡아쫓다,къазунун
1005,zerstören::V,파괴하다,чӏурун
1006,zerstören::V,파괴하다,барбатӏун
1007,verbrennen::V,소실하다,ккун
1008,geben::V,주다,гун
1009,reichen::V,내일다,вугун
1010,reichen::V,내일다,гун
1011,schenken::V,주다,пишкеш авун
1012,versprechen::V,약속하다,гаф гун
1013,wünschen::V,바라다,дуьа авун
1014,loben::V,칭찬하다,тариф авун
1015,küssen::V,키스하다,темен гун
1016,wiegen::V,어르다,эчӏягъун
1017,zudecken::V,뚜꺼을하다,гьалдун
1018,wecken::V,깨우다,ахварай авудун
1019,zeigen::V,보이다,къалурун
1020,führen::V,가게하다,тухун
1021,lehren::V,가르치다,кӏелиз тун
1022,unterrichten::V,가르지다,тарс гун
1023,aufziehen::V,사육하다,тербия гун
1024,aufziehen::V,사육하다,тербияламишун
1025,leiten::V,이끌다,идара авун
1026,antreiben::V,몰다,тади кутун
1027,lassen::V,내버려두다,
1028,einladen::V,초청하다,теклиф авун
1029,vereinigen::V,하나로하다,сад авун
1030,besuchen::V,방문하다,кьилив атун
1031,treffen::V,만나다,гьалтун
1032,sich versammeln::V,조립하다,алтӏушун
1033,spielen::V,눌다,къугъун
1034,singen::V,노래하다,лугьун
1035,singen::V,노래하다,мани лугьун
1036,tanzen::V,춤추하다,кьуьл авун
1037,sich trennen::V,가르다,къакъатун
1038,verlassen::V,버림받은,гъил къачун
1039,retten::V,구조하다,къутармишун
1040,bewachen::V,치키다,хуьн
1041,schützen::V,보호하다,хуьн
1042,verteidigen::V,막다,хуьн
1043,sich schlagen::V,치다,кукӏун
1044,schießen::V,쏘다,акъатун
1045,siegen::V,이기다,гъалиб хьун
1046,ärgern::V,성을내게하다,хъел гъун
1047,ärgern::V,성을내게하다,хъел кутун
1048,schlagen::V,치다,ягъун
1049,schlagen::V,치다,галукьарун
1050,treten::V,디디다,кьуьл къекъягъун
1051,treten::V,디디다,кьуьл эцягъун
1052,stechen::V,찌르다,акьадарун
1053,stoßen::V,찌르다,эцягъун
1054,stehlen::V,훔치다,чуьнуьхун
1055,stören::V,움직이다,хкуьрун
1056,belästigen::V,괴롭히다,хкуьрун
1057,belästigen::V,괴롭히다,азият гун
1058,verbergen::V,숨기다,далдаламишун
1059,täuschen::V,속이다,алцурарун
1060,täuschen::V,속이다,алцуррун
1061,betrügen::V,속이다,алцурарун
1062,betrügen::V,속이다,гьарамзадавал авун
1063,töten::V,죽이다,яна кьин
1064,wohnen::V,실다,дуланмиш хьун
1065,arbeiten::V,일하다,кӏвалахун
1066,arbeiten::V,일하다,кӏвалах авун
1067,sammeln::V,모으다,кӏватӏун
1068,pflücken::V,꿔다,атӏун
1069,jagen::V,사냥하다,гъуьрч авун
1070,fischen::V,고기를잡다,гъетер кьун
1071,fassen::V,움켜쥐다,кьун
1072,hüten::V,망보다,чӏура хуьн
1073,treiben::V,몰아세우다,гьалун
1074,anbinden::V,묶다,акалун
1075,füttern::V,사료를주다,ем гун
1076,melken::V,젖을짜다,ацун
1077,hacken::V,자르다,куьткуьнун
1078,gießen::V,물을대다,яд гун
1079,reifen::V,성숙하다,чурун
1080,reifen::V,성숙하다,агакьун
1081,zubereiten::V,조제하다,гьазурун
1082,kochen::V,요리하다,ругун
1083,backen::V,쿱다,чурун
1084,braten::V,굽다,чурун
1085,umrühren::V,교반하다,какадарун
1086,stricken::V,뜨개질하다,хурун
1087,nähen::V,꿰매다,цун
1088,färben::V,채색하다,шир ягъун
1089,reinigen::V,청소하다,михьун
1090,waschen::V,씻다,чуьхуьн
1091,abwischen::V,닦다,гуьцӏун
1092,spülen::V,씻다,экъуьрун
1093,fegen::V,소체하다,шуткун
1094,kehren::V,청소하다,кул алтадун
1095,baden::V,감다,эхъуьн
1096,sich waschen::V,모믈 씻다,жендек чуьхуьн
1097,ausziehen::V,벗다,хутӏунун
1098,ausziehen::V,벗다,галудун
1099,anziehen::V,끌어움직이다,алукӏун
1100,kämmen::V,빗다,эвягъун
1101,schmücken::V,치레하다,безетмишун
1102,schmücken::V,치레하다,гуьрчегарун
1103,sagen::V,말하다,лугьун
1104,sprechen::V,말하다,рахун
1105,reden::V,이야기하다,рахун
1106,fragen::V,질문하다,жузун
1107,bitten::V,원하다,тӏалабун
1108,erzählen::V,이야기하다,ахъаюн
1109,mitteilen::V,이야기하다,хабар гун
1110,nennen::V,부르다,тӏвар гун
1111,rufen::V,불러내다,эверун
1112,prahlen::V,자랑하다,яцӏу гафар авун
1113,übersetzen::V,번역하다,таржума авун
1114,übersetzen::V,번역하다,гафладун
1115,denken::V,생각하다,фикир авун
1116,glauben::V,믿다,агъун
1117,bemerken::V,인자하다,фикир гун
1118,erkennen::V,인식하다,
1119,begreifen::V,파악하다,гъавурда акьун
1120,verstehen::V,이해하다,
1121,lernen::V,배우다,кӏелун
1122,wissen::V,알다,чир хьун
1123,wissen::V,알다,чирхьун
1124,sich erinnern an::V,상기하다,рикӏел хуьн
1125,vergessen::V,잊다,рикӏелай фин
1126,vergessen::V,잊다,рикӏелай алатун
1127,messen::V,측정하다,алцумун
1128,zählen::V,세다,гьисабун
1129,rechnen::V,게산하다,гьисабун
1130,lesen::V,읽다,кӏелун
1131,malen::V,그리다,кхьин
1132,malen::V,그리다,шикилар чӏугун
1133,zeichnen::V,소묘하다,чӏугун
1134,schreiben::V,쓰다,кхьин
1135,besitzen::V,소유하다,иеси хьун
1136,kaufen::V,사다,къачун
1137,kaufen::V,사다,маса къачун
1138,verkaufen::V,팔다,гун
1139,verkaufen::V,팔다,маса гун
1140,bezahlen::V,지불하다,къимет гун
1141,bezahlen::V,지불하다,эвезда авун
1142,bezahlen::V,지불하다,гьакъи агакьрун
1143,zahlen::V,치르다,къимет гун
1144,zahlen::V,치르다,эвезда авун
1145,zahlen::V,치르다,гьакъи агакьрун
1146,beherrschen::V,지배하다,иеси хьун
1147,ertragen::V,참다,таб гун
1148,Raureif::N,,къирав
1149,Grube::N,,фур
1150,Lust::N,,гьевес
1151,Nachricht::N,,хабар
1152,klug::A,,акьуллу
1153,von hier::ADV,,инай
1154,müde werden::V,,галатун
1155,müde werden::V,,юргъун хьун
1156,krank werden::V,,кефсуз хьун
1157,krank sein::V,,тӏа хьун
1158,abreißen::V,,галудун
1159,sich anziehen::V,,алукӏун
1160,sich anziehen::V,,парталар алукӏун
1161,sich unterhalten::V,,ихтилат авун
