,Concept_ID,kv,se
1574,Wunsch::N,мӧдӧм,vajtele
1575,Wunsch::N,мӧдӧм,miella
1576,Wunsch::N,мӧдӧм,hállo
1577,Wunsch::N,мӧдӧм,áigumuš
1578,Wunsch::N,мӧдӧм,tuoivâ
1579,Wunsch::N,мӧдӧм,ää´jes
1580,Wunsch::N,мӧдӧм,ä´estõs
1581,Wunsch::N,мӧдӧм,туввмушш
1582,Wunsch::N,охотитӧм,vajtele
1583,Wunsch::N,охотитӧм,miella
1584,Wunsch::N,охотитӧм,hállo
1585,Wunsch::N,охотитӧм,áigumuš
1586,Wunsch::N,охотитӧм,tuoivâ
1587,Wunsch::N,охотитӧм,ää´jes
1588,Wunsch::N,охотитӧм,ä´estõs
1589,Wunsch::N,охотитӧм,туввмушш
1590,Lust::N,охота,luste
1591,Lust::N,охота,ulla
1592,Lust::N,охота,hibmo
1593,Lust::N,охота,hállu
1594,Lust::N,охота,haalu
1595,Lust::N,охота,haall
1596,Lust::N,охота,туввмушш
1597,Geist::N,лов,aajmoe
1598,Geist::N,лов,voejkene
1599,Geist::N,лов,vuojŋŋan
1600,Geist::N,лов,vuojŋŋanis
1601,Geist::N,лов,vuoigŋa
1602,Geist::N,лов,vuoi'ŋâ
1603,Geist::N,лов,jiõg'g
1604,Geist::N,лов,čuu´ddes
1605,Geist::N,лов,мӣлл
1606,Geist::N,лов,то̄ӆӆк
1607,Gedanke::N,дума,åssjalommes
1608,Gedanke::N,дума,ájádus
1609,Gedanke::N,дума,ussjolmis
1610,Gedanke::N,дума,jurdda
1611,Gedanke::N,дума,juurdâ
1612,Gedanke::N,дума,tu´mm
1613,Gedanke::N,дума,юрт
1614,Gedächtnis::N,тӧдвыв,mojhtese
1615,Gedächtnis::N,тӧдвыв,mujtto
1616,Gedächtnis::N,тӧдвыв,muitu
1617,Gedächtnis::N,тӧдвыв,mušto
1618,Gedächtnis::N,тӧдвыв,moštt
1619,Gedächtnis::N,тӧдвыв,мушт
1620,Gedächtnis::N,тӧдвыв,мӣлл
1621,Verstand::N,вежӧр,jiermie
1622,Verstand::N,вежӧр,goerkesh
1623,Verstand::N,вежӧр,miella
1624,Verstand::N,вежӧр,jiermme
1625,Verstand::N,вежӧр,jierbmi
1626,Verstand::N,вежӧр,fiät'tu
1627,Verstand::N,вежӧр,toolk
1628,Verstand::N,вежӧр,jeä´rmm
1629,Verstand::N,вежӧр,fi´ttjõs
1630,Verstand::N,вежӧр,мӣлл
1631,Verstand::N,вежӧр,то̄ӆӆк
1632,Sinn::N,ылӧс,mïele
1633,Sinn::N,ылӧс,våajnoe
1634,Sinn::N,ылӧс,sisadno
1635,Sinn::N,ылӧс,mierkkidus
1636,Sinn::N,ылӧс,mearkkašupmi
1637,Sinn::N,ылӧс,mēinnet
1638,Sinn::N,ылӧс,me'rhâšuṃe
1639,Sinn::N,ылӧс,mieḷâ
1640,Sinn::N,ылӧс,miõll
1641,Sinn::N,ылӧс,юрт
1642,Sinn::N,ылӧс,то̄ӆӆк
1643,Grund::N,мог,sjïeke
1644,Grund::N,мог,sivva
1645,Grund::N,мог,sivva
1646,Grund::N,мог,suijâ
1647,Grund::N,мог,ää´šš
1648,Grund::N,мог,а̄шшь
1649,Wahrheit::N,правда,rïektesvoete
1650,Wahrheit::N,правда,saetniesvoete
1651,Wahrheit::N,правда,sádnesvuohta
1652,Wahrheit::N,правда,duohtavuohta
1653,Wahrheit::N,правда,tuo'tâvuotâ
1654,Wahrheit::N,правда,tuõđâšvuõtt
1655,Wahrheit::N,правда,зо̄абэль
1656,Gespräch::N,сёрни,gaskestalleme
1657,Gespräch::N,сёрни,ságastibme
1658,Gespräch::N,сёрни,ságastallam
1659,Gespräch::N,сёрни,ságastallan
1660,Gespräch::N,сёрни,ráđ̣ádâllâm
1661,Gespräch::N,сёрни,мо̄а̄йнас
1662,Märchen::N,сказка,heamture
1663,Märchen::N,сказка,dålusj subtsas
1664,Märchen::N,сказка,máinnas
1665,Märchen::N,сказка,cukca
1666,Märchen::N,сказка,maainâs
1667,Märchen::N,сказка,maainâs
1668,Märchen::N,сказка,ба̄йхьк
1669,Märchen::N,сказка,мо̄а̄йнас
1670,Erzählung::N,висьт,gåata
1671,Erzählung::N,висьт,vaajese
1672,Erzählung::N,висьт,soptsese
1673,Erzählung::N,висьт,giehtto
1674,Erzählung::N,висьт,mujttalus
1675,Erzählung::N,висьт,muitalus
1676,Erzählung::N,висьт,maainâs
1677,Erzählung::N,висьт,maainâs
1678,Erzählung::N,висьт,мо̄а̄йнас
1679,Nachricht::N,юӧр,dïjre
1680,Nachricht::N,юӧр,diedádus
1681,Nachricht::N,юӧр,diededibme
1682,Nachricht::N,юӧр,sáhka
1683,Nachricht::N,юӧр,saahâ
1684,Nachricht::N,юӧр,a'lmottâs
1685,Nachricht::N,юӧр,saakk
1686,Nachricht::N,юӧр,i´lmmtõs
1687,Nachricht::N,юӧр,со̄а̄гк
1688,Nachricht::N,висьталӧм,dïjre
1689,Nachricht::N,висьталӧм,diedádus
1690,Nachricht::N,висьталӧм,diededibme
1691,Nachricht::N,висьталӧм,sáhka
1692,Nachricht::N,висьталӧм,saahâ
1693,Nachricht::N,висьталӧм,a'lmottâs
1694,Nachricht::N,висьталӧм,saakk
1695,Nachricht::N,висьталӧм,i´lmmtõs
1696,Nachricht::N,висьталӧм,со̄а̄гк
1697,Neuigkeit::N,новость,saernie
1698,Neuigkeit::N,новость,ådås
1699,Neuigkeit::N,новость,sáhka
1700,Neuigkeit::N,новость,sáhka
1701,Neuigkeit::N,новость,uuđâs
1702,Neuigkeit::N,новость,saakk
1703,Neuigkeit::N,новость,о̄дтс
1704,Neuigkeit::N,новость,со̄а̄гк
1705,Name::N,ним,nomme
1706,Name::N,ним,namma
1707,Name::N,ним,namma
1708,Name::N,ним,nommâ
1709,Name::N,ним,nõmm
1710,Name::N,ним,нэ̄мм
1711,Rätsel::N,загадка,mojnestimmie
1712,Rätsel::N,загадка,árvvádus
1713,Rätsel::N,загадка,árvádus
1714,Rätsel::N,загадка,arvâdâs
1715,Rätsel::N,загадка,a´rvvtõs
1716,Rätsel::N,загадка,а̄ррьв
1717,Rede::N,сёрни,håaleme
1718,Rede::N,сёрни,hålla
1719,Rede::N,сёрни,sáhka
1720,Rede::N,сёрни,hástu
1721,Rede::N,сёрни,са̄ррнмушш
1722,Sprache::N,кыв,gïele
1723,Sprache::N,кыв,giella
1724,Sprache::N,кыв,giella
1725,Sprache::N,кыв,kieḷâ
1726,Sprache::N,кыв,ǩiõll
1727,Sprache::N,кыв,кӣлл
1728,Stimme::N,голос,tjoeje
1729,Stimme::N,голос,jiedna
1730,Stimme::N,голос,giella
1731,Stimme::N,голос,jietna
1732,Stimme::N,голос,jieṇâ
1733,Stimme::N,голос,jiõnn
1734,Stimme::N,голос,ӣнн
1735,Wort::N,кыв,baakoe
1736,Wort::N,кыв,báhko
1737,Wort::N,кыв,sátni
1738,Wort::N,кыв,pááhu
1739,Wort::N,кыв,sää´nn
1740,Wort::N,кыв,са̄ннҍ
1741,Zeichen::N,пас,væhta
1742,Zeichen::N,пас,mærkka
1743,Zeichen::N,пас,mearka
1744,Zeichen::N,пас,merkkâ
1745,Zeichen::N,пас,meârkk
1746,Zeichen::N,пас,тӣххт
1747,Ruf::N,чуксӧм,ruodja
1748,Ruf::N,чуксӧм,tjuorvas
1749,Ruf::N,чуксӧм,čurvestat
1750,Ruf::N,чуксӧм,koččom
1751,Ruf::N,чуксӧм,pákkum
1752,Ruf::N,чуксӧм,čuârvvmoš
1753,Ruf::N,чукӧстӧм,ruodja
1754,Ruf::N,чукӧстӧм,tjuorvas
1755,Ruf::N,чукӧстӧм,čurvestat
1756,Ruf::N,чукӧстӧм,koččom
1757,Ruf::N,чукӧстӧм,pákkum
1758,Ruf::N,чукӧстӧм,čuârvvmoš
1759,Lärm::N,шум,stujmie
1760,Lärm::N,шум,juhtsa
1761,Lärm::N,шум,šlápma
1762,Lärm::N,шум,ruojâ
1763,Lärm::N,шум,šlaaṃâ
1764,Lärm::N,шум,šuumm'mõš
1765,Lärm::N,шум,шэҏҏ
1766,Lärm::N,шум,ё̄афф
1767,Laut::N,шы,tjoeje
1768,Laut::N,шы,jiedna
1769,Laut::N,шы,jietna
1770,Laut::N,шы,jieṇâ
1771,Laut::N,шы,jiõnn
1772,Laut::N,шы,ӣнн
1773,Ton::N,гор,tjoeje
1774,Ton::N,гор,tåvnnå
1775,Ton::N,гор,tjuodja
1776,Ton::N,гор,šuokŋa
1777,Ton::N,гор,nuot'tâ
1778,Ton::N,гор,suõmm
1779,Ton::N,гор,ӣнн
1780,Lied::N,сьыланкыв,laavloe
1781,Lied::N,сьыланкыв,lávla
1782,Lied::N,сьыланкыв,lávlla
1783,Lied::N,сьыланкыв,laavlâ
1784,Lied::N,сьыланкыв,laaul
1785,Lied::N,сьыланкыв,ла̄ввл
1786,Ruhe::N,спокой,frïere
1787,Ruhe::N,спокой,raeffie
1788,Ruhe::N,спокой,vuojŋadibme
1789,Ruhe::N,спокой,vuojŋadallam
1790,Ruhe::N,спокой,ráfi
1791,Ruhe::N,спокой,máššu
1792,Ruhe::N,спокой,vuo'iŋâstus
1793,Ruhe::N,спокой,ráávhu
1794,Ruhe::N,спокой,rääuh
1795,Ruhe::N,спокой,vuâŋŋmõš
1796,Ruhe::N,спокой,юэв
1797,Ruhe::N,спокой,вуэӈӈмушш
1798,Leute::N,йӧз,aalmoge
1799,Leute::N,йӧз,ulmutja
1800,Leute::N,йӧз,álbmot
1801,Leute::N,йӧз,viehâ
1802,Leute::N,йӧз,aalmi
1803,Leute::N,йӧз,о̄ллмэ
1804,Volk::N,йӧз,aalmoge
1805,Volk::N,йӧз,álmmuk
1806,Volk::N,йӧз,fuolkke
1807,Volk::N,йӧз,álbmot
1808,Volk::N,йӧз,aalmug
1809,Volk::N,йӧз,aalmi
1810,Volk::N,йӧз,нарэдт
1811,Volk::N,народ,aalmoge
1812,Volk::N,народ,álmmuk
1813,Volk::N,народ,fuolkke
1814,Volk::N,народ,álbmot
1815,Volk::N,народ,aalmug
1816,Volk::N,народ,aalmi
1817,Volk::N,народ,нарэдт
1818,Arbeit::N,удж,barkoe
1819,Arbeit::N,удж,barggo
1820,Arbeit::N,удж,rahtjam
1821,Arbeit::N,удж,bargu
1822,Arbeit::N,удж,pargo
1823,Arbeit::N,удж,tyej̣i
1824,Arbeit::N,удж,likk
1825,Arbeit::N,удж,tue´jj
1826,Arbeit::N,удж,лыххк
1827,Gast::N,гӧсь,guessie
1828,Gast::N,гӧсь,guosse
1829,Gast::N,гӧсь,guossi
1830,Gast::N,гӧсь,kyes'si
1831,Gast::N,гӧсь,kue´s's
1832,Gast::N,гӧсь,кӯссь
1833,Geschenk::N,гӧснеч,daevere
1834,Geschenk::N,гӧснеч,sjielege
1835,Geschenk::N,гӧснеч,vadda
1836,Geschenk::N,гӧснеч,vattáldahka
1837,Geschenk::N,гӧснеч,skeaŋka
1838,Geschenk::N,гӧснеч,adaldâh
1839,Geschenk::N,гӧснеч,sǩiâŋkk
1840,Geschenk::N,гӧснеч,тӯмаш
1841,Geschenk::N,подарок,daevere
1842,Geschenk::N,подарок,sjielege
1843,Geschenk::N,подарок,vadda
1844,Geschenk::N,подарок,vattáldahka
1845,Geschenk::N,подарок,skeaŋka
1846,Geschenk::N,подарок,adaldâh
1847,Geschenk::N,подарок,sǩiâŋkk
1848,Geschenk::N,подарок,тӯмаш
1849,Spiel::N,орсӧм,spïele
1850,Spiel::N,орсӧм,stååkedimmie
1851,Spiel::N,орсӧм,spella
1852,Spiel::N,орсӧм,stoagos
1853,Spiel::N,орсӧм,speallu
1854,Spiel::N,орсӧм,leikkâ
1855,Spiel::N,орсӧм,siõrr
1856,Spiel::N,орсӧм,сӣрр
1857,Gesellschaft::N,компания,sïelte
1858,Gesellschaft::N,компания,rádnastallam
1859,Gesellschaft::N,компания,searvi
1860,Gesellschaft::N,компания,servi
1861,Gesellschaft::N,компания,seä´brr
1862,Gesellschaft::N,компания,се̄ббр
1863,Hilfe::N,отсӧт,viehkie
1864,Hilfe::N,отсӧт,viehkke
1865,Hilfe::N,отсӧт,veahkki
1866,Hilfe::N,отсӧт,iše
1867,Hilfe::N,отсӧт,veä´ǩ'ǩ
1868,Hilfe::N,отсӧт,ве̄ххьк
1869,Freund::N,модз,voelpe
1870,Freund::N,модз,ráddna
1871,Freund::N,модз,venak
1872,Freund::N,модз,ustit
1873,Freund::N,модз,verdde
1874,Freund::N,модз,veerdi
1875,Freund::N,модз,na´zvan
1876,Freund::N,модз,ка̄ннҌц
1877,Freund::N,дружок,voelpe
1878,Freund::N,дружок,ráddna
1879,Freund::N,дружок,venak
1880,Freund::N,дружок,ustit
1881,Freund::N,дружок,verdde
1882,Freund::N,дружок,veerdi
1883,Freund::N,дружок,na´zvan
1884,Freund::N,дружок,ка̄ннҌц
1885,Kamerad::N,тӧдса,guejmie
1886,Kamerad::N,тӧдса,ráddna
1887,Kamerad::N,тӧдса,guojmme
1888,Kamerad::N,тӧдса,guoibmi
1889,Kamerad::N,тӧдса,kyei'mi
1890,Kamerad::N,тӧдса,taaurõš
1891,Kamerad::N,тӧдса,то̄а̄врэшш
1892,Angelegenheit::N,дело,aate
1893,Angelegenheit::N,дело,saake
1894,Angelegenheit::N,дело,ássje
1895,Angelegenheit::N,дело,ášši
1896,Angelegenheit::N,дело,äšši
1897,Angelegenheit::N,дело,ä´šš
1898,Angelegenheit::N,дело,тӯйй
1899,Anzahl::N,лыд,taale
1900,Anzahl::N,лыд,låhkoe
1901,Anzahl::N,лыд,låhko
1902,Anzahl::N,лыд,mierre
1903,Anzahl::N,лыд,mearri
1904,Anzahl::N,лыд,lohkomearra
1905,Anzahl::N,лыд,meeṛi
1906,Anzahl::N,лыд,mie´rr
1907,Anzahl::N,лыд,чӣссел
1908,Art::N,пӧлӧс,aarhte
1909,Art::N,пӧлӧс,sládja
1910,Art::N,пӧлӧс,tjærdda
1911,Art::N,пӧлӧс,čearda
1912,Art::N,пӧлӧс,šlaaj̣â
1913,Art::N,пӧлӧс,nää´ll
1914,Art::N,пӧлӧс,на̄лль
1915,Stück::N,тор,bæhta
1916,Stück::N,тор,biehkie
1917,Stück::N,тор,biehkke
1918,Stück::N,тор,bihttá
1919,Stück::N,тор,pittá
1920,Stück::N,тор,káppálâh
1921,Stück::N,тор,ku´sǩǩ
1922,Stück::N,тор,кусськ
1923,Teil::N,юкӧм,stuhtje
1924,Teil::N,юкӧм,oasse
1925,Teil::N,юкӧм,bielle
1926,Teil::N,юкӧм,guovllo
1927,Teil::N,юкӧм,oassi
1928,Teil::N,юкӧм,bihttá
1929,Teil::N,юкӧм,uási
1930,Teil::N,юкӧм,vuâ´ss
1931,Teil::N,юкӧм,pie´ǩ'ǩ
1932,Teil::N,юкӧм,кусськ
1933,Hälfte::N,джын,lehkie
1934,Hälfte::N,джын,lahkke
1935,Hälfte::N,джын,bealli
1936,Hälfte::N,джын,peeḷi
1937,Hälfte::N,джын,lâ´ǩǩ
1938,Hälfte::N,джын,pie´ll
1939,Hälfte::N,джын,пе̄лль
1940,Kreis::N,круг,rïngke
1941,Kreis::N,круг,gievlle
1942,Kreis::N,круг,gierdu
1943,Kreis::N,круг,riggee
1944,Kreis::N,круг,kruugg
1945,Kreis::N,круг,круг
1946,Kreuz::N,перна,kroesse
1947,Kreuz::N,перна,ruossa
1948,Kreuz::N,перна,rista
1949,Kreuz::N,перна,ristâ
1950,Kreuz::N,перна,ristt
1951,Kreuz::N,перна,рысст
1952,Linie::N,визь,sïeve
1953,Linie::N,визь,linnja
1954,Linie::N,визь,linjá
1955,Linie::N,визь,linnjá
1956,Linie::N,визь,njuálgus
1957,Linie::N,визь,certldõk
1958,Linie::N,визь,це̄кесь
1959,Strich::N,кырӧв,sïeve
1960,Strich::N,кырӧв,sáhtso
1961,Strich::N,кырӧв,sárggis
1962,Strich::N,кырӧв,čálástâh
1963,Strich::N,кырӧв,certldõk
1964,Strich::N,кырӧв,ця̄кас
1965,Strich::N,кырӧв,це̄кесь
1966,Abstand::N,колас,gåhkoe
1967,Abstand::N,колас,gåhkaldahke
1968,Abstand::N,колас,lahka
1969,Abstand::N,колас,gasska
1970,Abstand::N,колас,gaska
1971,Abstand::N,колас,koskâ
1972,Abstand::N,колас,kõskk
1973,Abstand::N,колас,кэ̄сск
1974,Entfernung::N,ылына,gåhkoe
1975,Entfernung::N,ылына,gåhkaldahke
1976,Entfernung::N,ылына,gasska
1977,Entfernung::N,ылына,mælggat
1978,Entfernung::N,ылына,gaska
1979,Entfernung::N,ылына,mátkegaska
1980,Entfernung::N,ылына,koskâ
1981,Entfernung::N,ылына,kõskk
1982,Entfernung::N,ылына,jäämkõskk
1983,Entfernung::N,ылына,кэ̄сск
1984,Gegend::N,места,haerie
1985,Gegend::N,места,guovvlo
1986,Gegend::N,места,bájkke
1987,Gegend::N,места,guovlu
1988,Gegend::N,места,duovdda
1989,Gegend::N,места,kuáv'lu
1990,Gegend::N,места,vu´vdd
1991,Gegend::N,места,па̄йхьк
1992,Platz::N,места,sijjie
1993,Platz::N,места,sadje
1994,Platz::N,места,sadji
1995,Platz::N,места,tááḷu
1996,Platz::N,места,tääll
1997,Platz::N,места,сайй
1998,Ort::N,места,sijjie
1999,Ort::N,места,bájkke
2000,Ort::N,места,sadje
2001,Ort::N,места,báiki
2002,Ort::N,места,päikki
2003,Ort::N,места,pâi´ǩǩ
2004,Ort::N,места,сайй
2005,Ort::N,места,па̄йхьк
2006,Seite::N,ладор,bielie
2007,Seite::N,ладор,sijddo
2008,Seite::N,ладор,bealli
2009,Seite::N,ладор,ertti
2010,Seite::N,ладор,jeä´rtt
2011,Seite::N,ладор,пе̄лль
2012,Seite::N,ладор,е̄ммьне
2013,Mitte::N,шӧр,gaske
2014,Mitte::N,шӧр,jarnge
2015,Mitte::N,шӧр,gasska
2016,Mitte::N,шӧр,guovddaš
2017,Mitte::N,шӧр,gaskamuddu
2018,Mitte::N,шӧр,koskâ
2019,Mitte::N,шӧр,kõskk
2020,Mitte::N,шӧр,кэ̄сск
2021,Gegenstand::N,тор,daevere
2022,Gegenstand::N,тор,oabme
2023,Gegenstand::N,тор,gávnne
2024,Gegenstand::N,тор,bierggas
2025,Gegenstand::N,тор,ettâ
2026,Gegenstand::N,тор,kápulâh
2027,Gegenstand::N,тор,käu´nn
2028,Gegenstand::N,тор,ка̄ввьн
2029,Sache::N,тор,aate
2030,Sache::N,тор,saake
2031,Sache::N,тор,ássje
2032,Sache::N,тор,ášši
2033,Sache::N,тор,äšši
2034,Sache::N,тор,ä´šš
2035,Sache::N,тор,ве̄шш
2036,Rand::N,дор,raedtie
2037,Rand::N,дор,rabdda
2038,Rand::N,дор,ravda
2039,Rand::N,дор,robdâ
2040,Rand::N,дор,čårr
2041,Rand::N,дор,ruõbdd
2042,Rand::N,дор,рӯммт
2043,Rand::N,дор,ре̄ввьн
2044,Kante::N,ордлы,raedtie
2045,Kante::N,ордлы,rabdda
2046,Kante::N,ордлы,ravda
2047,Kante::N,ордлы,robdâ
2048,Kante::N,ордлы,å´rdd
2049,Kante::N,ордлы,ruõbdd
2050,Kante::N,ордлы,рӯммт
2051,Kante::N,ордлы,ре̄ввьн
2052,Ecke::N,пельӧс,roene
2053,Ecke::N,пельӧс,kråane
2054,Ecke::N,пельӧс,náhpo
2055,Ecke::N,пельӧс,nusske
2056,Ecke::N,пельӧс,nurki
2057,Ecke::N,пельӧс,čiehka
2058,Ecke::N,пельӧс,čiehâ
2059,Ecke::N,пельӧс,čiõkk
2060,Ecke::N,пельӧс,suåp'p
2061,Ecke::N,пельӧс,уггл
2062,Spitze::N,йыв,gietjie
2063,Spitze::N,йыв,snjuhtje
2064,Spitze::N,йыв,gihttje
2065,Spitze::N,йыв,geahči
2066,Spitze::N,йыв,picci
2067,Spitze::N,йыв,keeči
2068,Spitze::N,йыв,ǩie´čč
2069,Spitze::N,йыв,кя̄женч
2070,Ende::N,йыв,gietjie
2071,Ende::N,йыв,giehtje
2072,Ende::N,йыв,geahči
2073,Ende::N,йыв,keeči
2074,Ende::N,йыв,puäš'š
2075,Ende::N,йыв,ке̄джь
2076,Loch::N,осьта,raejkie
2077,Loch::N,осьта,rájgge
2078,Loch::N,осьта,ráigi
2079,Loch::N,осьта,räigi
2080,Loch::N,осьта,loikk
2081,Loch::N,осьта,râi´ǧǧ
2082,Loch::N,осьта,ра̄ййк
2083,Winkel::N,пельӧс,skaavhte
2084,Winkel::N,пельӧс,tjiehka
2085,Winkel::N,пельӧс,soahppa
2086,Winkel::N,пельӧс,čiehka
2087,Winkel::N,пельӧс,sogge
2088,Winkel::N,пельӧс,suåp'p
2089,Winkel::N,пельӧс,уггл
2090,Muster::N,сер,goere
2091,Muster::N,сер,girjja
2092,Muster::N,сер,girjjit
2093,Muster::N,сер,kovos
2094,Muster::N,сер,кыррьй
2095,Muster::N,сер,кырьйнесс
2096,Größe::N,ыжда,ståaroe
2097,Größe::N,ыжда,stuorrudahka
2098,Größe::N,ыжда,stūrrodat
2099,Größe::N,ыжда,mahtodat
2100,Größe::N,ыжда,allodat
2101,Größe::N,ыжда,stuá'ṛudâh
2102,Größe::N,ыжда,роаӈӈьк
2103,Länge::N,кузя,gåhkoe
2104,Länge::N,кузя,guhkkudahka
2105,Länge::N,кузя,guhkkodat
2106,Länge::N,кузя,kukkodâh
2107,Länge::N,кузя,õllâdvuõtt
2108,Länge::N,кузя,куххьквӯдт
2109,Höhe::N,сувда,jalloe
2110,Höhe::N,сувда,jalladahke
2111,Höhe::N,сувда,alludahka
2112,Höhe::N,сувда,allatvuohta
2113,Höhe::N,сувда,allodat
2114,Höhe::N,сувда,aḷodâh
2115,Höhe::N,сувда,âlladvuõtt
2116,Höhe::N,сувда,э̄ллвӯдт
2117,Höhe::N,вылына,jalloe
2118,Höhe::N,вылына,jalladahke
2119,Höhe::N,вылына,alludahka
2120,Höhe::N,вылына,allatvuohta
2121,Höhe::N,вылына,allodat
2122,Höhe::N,вылына,aḷodâh
2123,Höhe::N,вылына,âlladvuõtt
2124,Höhe::N,вылына,э̄ллвӯдт
2125,Gewicht::N,сьӧкта,leavloe
2126,Gewicht::N,сьӧкта,dædda
2127,Gewicht::N,сьӧкта,låssudahka
2128,Gewicht::N,сьӧкта,deaddu
2129,Gewicht::N,сьӧкта,tiäd'du
2130,Gewicht::N,сьӧкта,teäd'd
2131,Gewicht::N,сьӧкта,тя̄ннт
2132,Gewicht::N,сьӧкта,вӣссь
2133,Haufen::N,куча,deava
2134,Haufen::N,куча,håevkie
2135,Haufen::N,куча,hårre
2136,Haufen::N,куча,látna
2137,Haufen::N,куча,laaṇâ
2138,Haufen::N,куча,laađđ
2139,Haufen::N,куча,поанн
2140,Reihe::N,лёдз,raajroe
2141,Reihe::N,лёдз,rájddo
2142,Reihe::N,лёдз,gurgadas
2143,Reihe::N,лёдз,kuáḷus
2144,Reihe::N,лёдз,riâd'd
2145,Reihe::N,лёдз,по̄ллт
2146,Boot::N,пыж,vïnhtse
2147,Boot::N,пыж,vanás
2148,Boot::N,пыж,vanntsa
2149,Boot::N,пыж,fanas
2150,Boot::N,пыж,voonâs
2151,Boot::N,пыж,käärbis
2152,Boot::N,пыж,võõnâs
2153,Boot::N,пыж,вэнс
2154,Ruder::N,пелыс,aajroe
2155,Ruder::N,пелыс,ájrro
2156,Ruder::N,пелыс,áiru
2157,Ruder::N,пелыс,áiru
2158,Ruder::N,пелыс,äirr
2159,Ruder::N,пелыс,а̄ррьй
2160,Schlitten::N,додь,slærra
2161,Schlitten::N,додь,tjïelhke
2162,Schlitten::N,додь,gieris
2163,Schlitten::N,додь,tjielkká
2164,Schlitten::N,додь,gielká
2165,Schlitten::N,додь,kiäl'kká
2166,Schlitten::N,додь,saan
2167,Schlitten::N,додь,ǩeâlkk
2168,Schlitten::N,додь,со̄а̄н
2169,Ski::N,лямпа,treavka
2170,Ski::N,лямпа,sabek
2171,Ski::N,лямпа,sabet
2172,Ski::N,лямпа,saaveeh
2173,Ski::N,лямпа,koolâs
2174,Ski::N,лямпа,коаллас
2175,Ski::N,лямпа,са̄вехь
2176,Lagerfeuer::N,бипур,dålle
2177,Lagerfeuer::N,бипур,sajijdållå
2178,Lagerfeuer::N,бипур,dolla
2179,Lagerfeuer::N,бипур,tullâ
2180,Lagerfeuer::N,бипур,toll
2181,Lagerfeuer::N,бипур,то̄лл
2182,Last::N,тягота,maajsoe
2183,Last::N,тягота,noade
2184,Last::N,тягота,guorbmi
2185,Last::N,тягота,kye'rmi
2186,Last::N,тягота,nue´đđ
2187,Last::N,тягота,kue´rmm
2188,Last::N,тягота,нуэдът
2189,Gang::N,мунӧм,vaedtseme
2190,Gang::N,мунӧм,mannulahka
2191,Gang::N,мунӧм,johtu
2192,Gang::N,мунӧм,jotteem
2193,Gang::N,мунӧм,joto
2194,Gang::N,мунӧм,jäl'lmõš
2195,Gang::N,мунӧм,ёадтмушш
2196,Gang::N,мунӧм,ёадтҌмушш
2197,Schritt::N,вожмӧв,sïlle
2198,Schritt::N,вожмӧв,lávkke
2199,Schritt::N,вожмӧв,lávki
2200,Schritt::N,вожмӧв,lävkki
2201,Schritt::N,вожмӧв,läu´ǩǩ
2202,Schritt::N,вожмӧв,ла̄ффьк
2203,Norden::N,ой,noerhte
2204,Norden::N,ой,nuortta
2205,Norden::N,ой,davvi
2206,Norden::N,ой,taṿe
2207,Norden::N,ой,tâ´vv
2208,Norden::N,ой,таввял
2209,Süden::N,лун,åarjel
2210,Süden::N,лун,oarjje
2211,Süden::N,лун,lulli
2212,Süden::N,лун,mäddi
2213,Süden::N,лун,kesipieg'gâ
2214,Süden::N,лун,saujj
2215,Süden::N,лун,со̄а̄ййв
2216,Westen::N,рытвыв,jillie
2217,Westen::N,рытвыв,alle
2218,Westen::N,рытвыв,oarji
2219,Westen::N,рытвыв,uár'ji
2220,Westen::N,рытвыв,viõstâr
2221,Westen::N,рытвыв,вуэрьял
2222,Osten::N,асыв,luvlie
2223,Osten::N,асыв,lulle
2224,Osten::N,асыв,nuorta
2225,Osten::N,асыв,nuor'ttâ
2226,Osten::N,асыв,nuõrti
2227,Osten::N,асыв,нуҏҏьт
2228,Holz::N,пу,moere
2229,Holz::N,пу,muorra
2230,Holz::N,пу,muorra
2231,Holz::N,пу,muoṛâ
2232,Holz::N,пу,muõrr
2233,Holz::N,пу,мӯрр
2234,Brett::N,пӧв,fealloe
2235,Brett::N,пӧв,fiello
2236,Brett::N,пӧв,lávdi
2237,Brett::N,пӧв,lyev'di
2238,Brett::N,пӧв,lu´vdd
2239,Brett::N,пӧв,лаййт
2240,Platte::N,плита,spaagkoe
2241,Platte::N,плита,skierro
2242,Platte::N,плита,skearru
2243,Platte::N,плита,ráptu
2244,Platte::N,плита,ка̄ррьт
2245,Stütze::N,пика,dovtege
2246,Stütze::N,пика,dåarjege
2247,Stütze::N,пика,tsagge
2248,Stütze::N,пика,nihta
2249,Stütze::N,пика,duvdda
2250,Stütze::N,пика,caggi
2251,Stütze::N,пика,cagge
2252,Stütze::N,пика,cõgldõk
2253,Stütze::N,пика,стуэлльп
2254,Stange::N,зор,staavra
2255,Stange::N,зор,stággo
2256,Stange::N,зор,hålggå
2257,Stange::N,зор,stávrá
2258,Stange::N,зор,stággu
2259,Stange::N,зор,čuálgui
2260,Stange::N,зор,kaŋgg
2261,Stange::N,зор,кэ̄ллт
2262,Stange::N,зор,пе̄лльк
2263,Stange::N,потш,staavra
2264,Stange::N,потш,stággo
2265,Stange::N,потш,hålggå
2266,Stange::N,потш,stávrá
2267,Stange::N,потш,stággu
2268,Stange::N,потш,čuálgui
2269,Stange::N,потш,kaŋgg
