,Concept_ID,lv,kl
1451,feucht::A,drēgns,qaasernarpoq
1452,nass::A,ва,imerorpoq
1453,nass::A,slapjš,imerorpoq
1454,trocken::A,кос,panerpoq
1455,trocken::A,sauss,panerpoq
1456,voll::A,кыз,ulikkaarpoq
1457,voll::A,pilns,ulikkaarpoq
1458,leer::A,куш,imaattuarpoq
1459,leer::A,тыртӧм,imaattuarpoq
1460,leer::A,tukšs,imaattuarpoq
1461,offen::A,восьса,ammavoq
1462,offen::A,vaļējs,ammavoq
1463,offen::A,atvērts,ammavoq
1464,geschlossen::A,пӧдса,matuvoq
1465,geschlossen::A,slēgts,matuvoq
1466,sauber::A,сӧстӧм,eqqippoq
1467,sauber::A,сӧстӧм,sukuluippoq
1468,sauber::A,сӧстӧм,ipeqanngilaq
1469,sauber::A,tīrs,eqqippoq
1470,sauber::A,tīrs,sukuluippoq
1471,sauber::A,tīrs,ipeqanngilaq
1472,sauber::A,spodrs,eqqippoq
1473,sauber::A,spodrs,sukuluippoq
1474,sauber::A,spodrs,ipeqanngilaq
1475,schmutzig::A,няйт,tapappoq
1476,schmutzig::A,няйт,minguppoq
1477,schmutzig::A,netīrs,tapappoq
1478,schmutzig::A,netīrs,minguppoq
1479,schmutzig::A,dubļains,tapappoq
1480,schmutzig::A,dubļains,minguppoq
1481,roh::A,уль,aapavoq
1482,roh::A,jēls,aapavoq
1483,reif::A,кисьмӧм,qaarulerpoq
1484,reif::A,gatavs,qaarulerpoq
1485,reif::A,nobriedis,qaarulerpoq
1486,lecker::A,чӧскыд,
1487,lecker::A,gards,
1488,lecker::A,garšīgs,
1489,süß::A,юмов,tungusunnippoq
1490,süß::A,чӧскыд,tungusunnippoq
1491,süß::A,salds,tungusunnippoq
1492,bitter::A,курыд,qasilippoq
1493,bitter::A,sūrs,qasilippoq
1494,bitter::A,rūgts,qasilippoq
1495,sauer::A,шома,
1496,sauer::A,skābs,
1497,hell::A,югыд,qaamavoq
1498,hell::A,gaišs,qaamavoq
1499,dunkel::A,пемыд,qernerpoq
1500,dunkel::A,tumšs,qernerpoq
1501,schwarz::A,сьӧд,qernerpoq
1502,schwarz::A,melns,qernerpoq
1503,weiß::A,еджыд,qaqorpoq
1504,weiß::A,balts,qaqorpoq
1505,rot::A,гӧрд,aappaluppoq
1506,rot::A,sarkans,aappaluppoq
1507,gelb::A,виж,sungaarpoq
1508,gelb::A,dzeltens,sungaarpoq
1509,blau::A,лӧз,tungujorpoq
1510,blau::A,zils,tungujorpoq
1511,grün::A,веж,qorsooqqippoq
1512,grün::A,турунвиж,qorsooqqippoq
1513,grün::A,zaļš,qorsooqqippoq
1514,grau::A,руд,qaserpoq
1515,grau::A,pelēks,qaserpoq
1516,bunt::A,сера,
1517,bunt::A,raibs,
1518,bunt::A,krāsains,
1519,billig::A,донтӧг,akikippoq
1520,billig::A,lēts,akikippoq
1521,teuer::A,дона,
1522,teuer::A,dārgs,
1523,wertvoll::A,дона,erlinnarpoq
1524,wertvoll::A,vērtīgs,erlinnarpoq
1525,blind::A,синтӧм,tappiippoq
1526,blind::A,синтӧм,isigisaqanngilaq
1527,blind::A,akls,tappiippoq
1528,blind::A,akls,isigisaqanngilaq
1529,taub::A,пельтӧм,tusilarpoq
1530,taub::A,kurls,tusilarpoq
1531,kräftig::A,вынйӧра,pissaq
1532,kräftig::A,вынйӧра,pissarsuaq
1533,kräftig::A,spēcīgs,pissaq
1534,kräftig::A,spēcīgs,pissarsuaq
1535,stark::A,ён,sanngivoq
1536,stark::A,вына,sanngivoq
1537,stark::A,stiprs,sanngivoq
1538,schwach::A,жеб,nakuippoq
1539,schwach::A,vājš,nakuippoq
1540,fett::A,госа,pualavoq
1541,fett::A,brangs,pualavoq
1542,schlank::A,веськыд,tuappoq
1543,schlank::A,slaids,tuappoq
1544,hübsch::A,мича,aatsialaq
1545,hübsch::A,лӧсьыд,aatsialaq
1546,hübsch::A,glīts,aatsialaq
1547,böse::A,лёк,ajorpoq
1548,böse::A,ļauns,ajorpoq
1549,böse::A,negants,ajorpoq
1550,dumm::A,йӧй,taqajak
1551,dumm::A,йӧй,sikkilluppoq
1552,dumm::A,йӧй,qaatusimasaqanngilaq
1553,dumm::A,вежӧртӧм,taqajak
1554,dumm::A,вежӧртӧм,sikkilluppoq
1555,dumm::A,вежӧртӧм,qaatusimasaqanngilaq
1556,dumm::A,stulbs,taqajak
1557,dumm::A,stulbs,sikkilluppoq
1558,dumm::A,stulbs,qaatusimasaqanngilaq
1559,dumm::A,muļķīgs,taqajak
1560,dumm::A,muļķīgs,sikkilluppoq
1561,dumm::A,muļķīgs,qaatusimasaqanngilaq
1562,faul::A,дыш,eqiasuppoq
1563,faul::A,дыш,eqiattortuvoq
1564,faul::A,slinks,eqiasuppoq
1565,faul::A,slinks,eqiattortuvoq
1566,fleißig::A,зільысь,eqiasuippoq
1567,fleißig::A,čakls,eqiasuippoq
1568,fleißig::A,cītīgs,eqiasuippoq
1569,geizig::A,топыд,iasilaarpoq
1570,geizig::A,топыд,tukkuippoq
1571,geizig::A,skops,iasilaarpoq
1572,geizig::A,skops,tukkuippoq
1573,geizig::A,sīksts,iasilaarpoq
1574,geizig::A,sīksts,tukkuippoq
1575,klug::A,юра,mallak
1576,klug::A,юра,ittanneq
1577,klug::A,юра,kutaappoq
1578,klug::A,юра,kuttaappoq
1579,klug::A,юра,qarasagippoq
1580,klug::A,вежӧра,mallak
1581,klug::A,вежӧра,ittanneq
1582,klug::A,вежӧра,kutaappoq
1583,klug::A,вежӧра,kuttaappoq
1584,klug::A,вежӧра,qarasagippoq
1585,klug::A,gudrs,mallak
1586,klug::A,gudrs,ittanneq
1587,klug::A,gudrs,kutaappoq
1588,klug::A,gudrs,kuttaappoq
1589,klug::A,gudrs,qarasagippoq
1590,geschickt::A,кипода,
1591,geschickt::A,кужысь,
1592,geschickt::A,manīgs,
1593,lieb::A,муса,akisooq
1594,lieb::A,мича,akisooq
1595,lieb::A,лӧсьыд,akisooq
1596,lieb::A,mīļš,akisooq
1597,lustig::A,кыпыд,piikulavoq
1598,lustig::A,jautrs,piikulavoq
1599,sanft::A,мелі,isumagippoq
1600,sanft::A,liegs,isumagippoq
1601,hungrig::A,тшыг,kaappoq
1602,hungrig::A,тшыг,perlilerpoq
1603,hungrig::A,izsalcis,kaappoq
1604,hungrig::A,izsalcis,perlilerpoq
1605,krank::A,висьысь,napparsimavoq
1606,krank::A,slims,napparsimavoq
1607,nackt::A,пасьтӧм,
1608,nackt::A,pliks,
1609,traurig::A,гажтӧм,aliasuppoq
1610,traurig::A,bēdīgs,aliasuppoq
1611,traurig::A,skumīgs,aliasuppoq
1612,lebendig::A,ловъя,uumavoq
1613,lebendig::A,dzīvs,uumavoq
1614,gut::A,бур,ajunngilaq
1615,gut::A,labs,ajunngilaq
1616,schlecht::A,лёк,sualuppoq
1617,schlecht::A,омӧль,sualuppoq
1618,schlecht::A,slikts,sualuppoq
1619,richtig::A,инӧд,iluarpoq
1620,richtig::A,riktīgs,iluarpoq
1621,schlimm::A,омӧль,amiilaarnarpoq
1622,schlimm::A,туйтӧм,amiilaarnarpoq
1623,schlimm::A,nelāgs,amiilaarnarpoq
1624,schlimm::A,nejauks,amiilaarnarpoq
1625,wahr::A,абу ылӧг,ilumoorpoq
1626,wahr::A,īsts,ilumoorpoq
1627,wahr::A,patiess,ilumoorpoq
1628,alt::A,важ,pisoqaq
1629,alt::A,sens,pisoqaq
1630,alt::A,vęcs,pisoqaq
1631,neu::A,выль,nutaavoq
1632,neu::A,jauns,nutaavoq
1633,ehemalig::A,вӧвлӧм,
1634,ehemalig::A,bijušais,
1635,alt[Lebewesen]::A,пӧрысь,utoqqaq
1636,alt[Lebewesen]::A,vecs,utoqqaq
1637,jung::A,том,inuusuppoq
1638,jung::A,том,kingulliarsuk
1639,jung::A,jauns,inuusuppoq
1640,jung::A,jauns,kingulliarsuk
1641,arm::A,гӧль,piillasoq
1642,arm::A,гӧль,piitsuuvoq
1643,arm::A,nabags,piillasoq
1644,arm::A,nabags,piitsuuvoq
1645,reich::A,озыр,pisuuvoq
1646,reich::A,bagāts,pisuuvoq
1647,bekannt::A,тӧдса,
1648,bekannt::A,zināms,
1649,bekannt::A,pazīstams,
1650,berühmt::A,нималан,tusaamasaq
1651,berühmt::A,кывсян,tusaamasaq
1652,berühmt::A,slavens,tusaamasaq
1653,fremd::A,йӧз,ajasoornarpoq
1654,fremd::A,svešs,ajasoornarpoq
1655,verschieden::A,абу ӧткодь,allatut
1656,verschieden::A,абу ӧткодь,tamalaat
1657,verschieden::A,разнӧй,allatut
1658,verschieden::A,разнӧй,tamalaat
1659,verschieden::A,dažāds,allatut
1660,verschieden::A,dažāds,tamalaat
1661,nah::A,матыс,qanippoq
1662,nah::A,tuvs,qanippoq
1663,fern::A,ылі,ungasippoq
1664,fern::A,tāls,ungasippoq
1665,linker::A,шуйга,saamerleq
1666,linker::A,kreisais,saamerleq
1667,rechter::A,веськыд,innarluissut
1668,rechter::A,labais,innarluissut
1669,anderer::A,мукӧд,
1670,anderer::A,otrs,
1671,erster::A,медводдза,siulleq
1672,erster::A,pirmais,siulleq
1673,zweiter::A,мӧд,qataatsup tullia
1674,zweiter::A,otrais,qataatsup tullia
1675,dritter::A,коймӧд,pingajorarterut
1676,dritter::A,trešais,pingajorarterut
1677,letzter::A,бӧръя,kingulleq
1678,letzter::A,beidzamais,kingulleq
1679,allein::ADV,ӧтка,kisimiippoq
1680,allein::ADV,viens pats,kisimiippoq
1681,auf einmal::ADV,ӧтпырйӧ,tassanngaannaq
1682,auf einmal::ADV,reizē,tassanngaannaq
1683,zusammen::ADV,тшӧтш,attaasa
1684,zusammen::ADV,тшӧтш,attarmik
1685,zusammen::ADV,kopā,attaasa
1686,zusammen::ADV,kopā,attarmik
1687,zusammen::ADV,vienviet,attaasa
1688,zusammen::ADV,vienviet,attarmik
1689,lange::ADV,дыр,akuni
1690,lange::ADV,ilgi,akuni
1691,plötzlich::ADV,друг,tassanngaannaq
1692,plötzlich::ADV,pēkšņi,tassanngaannaq
1693,sofort::ADV,дзик пыр,erniinnaq
1694,sofort::ADV,tūlīt,erniinnaq
1695,später::ADV,сэсся,kingorna
1696,später::ADV,vēlāk,kingorna
1697,jetzt::ADV,ӧні,maanna
1698,jetzt::ADV,ӧні,massakkut
1699,jetzt::ADV,tagad,maanna
1700,jetzt::ADV,tagad,massakkut
1701,heute::ADV,талун,ullumi
1702,heute::ADV,šodien,ullumi
1703,morgen::ADV,аски,aqagu
1704,morgen::ADV,rīt,aqagu
1705,bald::ADV,регыд,erniinnaq
1706,bald::ADV,drīz,erniinnaq
1707,dann::ADV,бӧрын,taava
1708,dann::ADV,бӧрти,taava
1709,dann::ADV,tad,taava
1710,gestern::ADV,тӧнлун,ippassaq
1711,gestern::ADV,vakar,ippassaq
1712,einst::ADV,ӧтчыд,ataatsimik
1713,einst::ADV,ӧтчыд,ilaanni
1714,einst::ADV,ӧтпыр,ataatsimik
1715,einst::ADV,ӧтпыр,ilaanni
1716,einst::ADV,citreiz,ataatsimik
1717,einst::ADV,citreiz,ilaanni
1718,damals::ADV,сэки,taamani
1719,damals::ADV,сэки,taamanikkut
1720,damals::ADV,сэки,taassumuunakkut
1721,damals::ADV,toreiz,taamani
1722,damals::ADV,toreiz,taamanikkut
1723,damals::ADV,toreiz,taassumuunakkut
1724,danach::ADV,сэсся,taava
1725,danach::ADV,pēc tam,taava
1726,vorher::ADV,войдӧр,siornagut
1727,vorher::ADV,iepriekš,siornagut
1728,vorher::ADV,pirms tam,siornagut
1729,zuerst::ADV,войдӧр,
1730,zuerst::ADV,vis'pirms,
1731,einmal::ADV,ӧтчыдысь,ilaanni
1732,einmal::ADV,ӧтчыдысь,ataatsimik
1733,einmal::ADV,reiz,ilaanni
1734,einmal::ADV,reiz,ataatsimik
1735,einmal::ADV,vienreiz,ilaanni
1736,einmal::ADV,vienreiz,ataatsimik
1737,manchmal::ADV,корсюрӧ,qaqutigu
1738,manchmal::ADV,корсюрӧ,qaqutigut
1739,manchmal::ADV,dažkārt,qaqutigu
1740,manchmal::ADV,dažkārt,qaqutigut
1741,oft::ADV,тшӧкыда,akulikitsumik
1742,oft::ADV,bieži,akulikitsumik
1743,immer::ADV,век,tamatigut
1744,immer::ADV,allaž,tamatigut
1745,immer::ADV,vien'mēr,tamatigut
1746,niemals::ADV,оз некор,
1747,niemals::ADV,nemūžam,
1748,hier::ADV,со,maani
1749,hier::ADV,тонӧ,maani
1750,hier::ADV,te,maani
1751,hier::ADV,šeit,maani
1752,hierhin::ADV,татчӧ,maani
1753,hierhin::ADV,талань,maani
1754,hierhin::ADV,šurp,maani
1755,hierhin::ADV,uz šejieni,maani
1756,von hier::ADV,тасянь,
1757,von hier::ADV,no šejienes,
1758,dort::ADV,сэні,
1759,dort::ADV,tur,
1760,dorthin::ADV,сэтчӧ,ikuuna
1761,dorthin::ADV,turp,ikuuna
1762,dorthin::ADV,uz turieni,ikuuna
1763,geradeaus::ADV,веськыда,narlumut
1764,geradeaus::ADV,taisni uz priekšu,narlumut
1765,vorwärts::ADV,водзӧ,pilangavoc
1766,vorwärts::ADV,uz priekšu,pilangavoc
1767,rückwärts::ADV,бӧрӧ,kingumut
1768,rückwärts::ADV,бӧрӧ,tunumut or tunummut
1769,rückwärts::ADV,atmuguriski,kingumut
1770,rückwärts::ADV,atmuguriski,tunumut or tunummut
1771,zurück::ADV,бӧр,kingumut
1772,zurück::ADV,бӧр,tunumut or tunummut
1773,zurück::ADV,atpakāļ,kingumut
1774,zurück::ADV,atpakāļ,tunumut or tunummut
1775,unten::ADV,улын,kana
1776,unten::ADV,уліын,kana
1777,unten::ADV,lejā,kana
1778,unten::ADV,apakšā,kana
1779,hinab::ADV,улӧ,qiviu
1780,hinab::ADV,увлан,qiviu
1781,hinab::ADV,uz leju,qiviu
1782,oben::ADV,вылын,
1783,oben::ADV,выліын,
1784,oben::ADV,virsū,
1785,hinauf::ADV,выліӧ,
1786,hinauf::ADV,augšā,
1787,hinauf::ADV,uz augšu,
1788,überall::ADV,быдлаын,tamaginni
1789,überall::ADV,быдлаын,tamani tamaani
1790,überall::ADV,visur,tamaginni
1791,überall::ADV,visur,tamani tamaani
1792,nicht::ADV,oз,
1793,nicht::ADV,ne,
1794,ein wenig::ADV,неуна,
1795,ein wenig::ADV,drusku,
1796,kaum::ADV,мырдэм,qaqutigorsuaq
1797,kaum::ADV,diezin vai,qaqutigorsuaq
1798,sehr::ADV,зэв,assut
1799,sehr::ADV,ļoti,assut
1800,sehr::ADV,gaužām,assut
1801,so::ADV,тадз,
1802,so::ADV,сідз,
1803,so::ADV,tā,
1804,so::ADV,tik,
1805,noch::ADV,на,qeratavoq
1806,noch::ADV,нӧшта,qeratavoq
1807,noch::ADV,vēl,qeratavoq
1808,nur::ADV,куш,
1809,nur::ADV,сӧмын,
1810,nur::ADV,vien,
1811,nur::ADV,tikai,
1812,schon::ADV,нин,taava-una
1813,schon::ADV,jau,taava-una
1814,wieder::ADV,бара,kingumut
1815,wieder::ADV,atkal,kingumut
1816,vergebens::ADV,весьшӧрӧ,angiluk
1817,vergebens::ADV,velti,angiluk
1818,vor::PRP,водзын,
1819,vor::PRP,priekš,
1820,hinter::PRP,бӧрнын,
1821,hinter::PRP,aiz,
1822,unter::PRP,улын,
1823,unter::PRP,zem,
1824,durch::PRP,пыр,
1825,durch::PRP,пырыс,
1826,durch::PRP,caur,
1827,durch::PRP,cauri,
1828,neben::PRP,бердын,
1829,neben::PRP,līdzās,
1830,zwischen::PRP,костын,
1831,zwischen::PRP,starp,
1832,wegen::PRP,вӧсна,
1833,wegen::PRP,pēc,
1834,dies::PRN,тайӧ,manna
1835,dies::PRN,тайӧ,matuma
1836,dies::PRN,šis,manna
1837,dies::PRN,šis,matuma
1838,das::PRN,ciйö,ua
1839,das::PRN,tas,ua
1840,alles::PRN,став,
1841,alles::PRN,viss,
1842,ich::PRN,ме,uanga
1843,ich::PRN,es,uanga
1844,du::PRN,тэ,illit
1845,du::PRN,tu,illit
1846,er::PRN,сійӧ,una
1847,er::PRN,viņš,una
1848,wir::PRN,ми,uagut
1849,wir::PRN,mēs,uagut
1850,ihr::PRN,тi,ilissi
1851,ihr::PRN,jūs,ilissi
1852,sie::PRN,найö,uku
1853,sie::PRN,viņi,uku
1854,sie::PRN,viņas,uku
1855,was::FPRN,мый,aat?
1856,was::FPRN,kas,aat?
1857,wer::FPRN,код,kikkut
1858,wer::FPRN,kas,kikkut
1859,wo::FADV,кыті,sumi
1860,wo::FADV,kur,sumi
1861,wohin::FADV,кытчӧ,sumut
1862,wohin::FADV,kurp,sumut
1863,wohin::FADV,uz kurieni,sumut
1864,wie::FADV,кыдзи,qanoq
1865,wie::FADV,kā,qanoq
1866,warum::FADV,мыйла,sooq
1867,warum::FADV,kāpēc,sooq
1868,wieviel::FNUM,кымын,qassit
1869,wieviel::FNUM,кымын,qanoq atsigisumik?
1870,wieviel::FNUM,cik,qassit
1871,wieviel::FNUM,cik,qanoq atsigisumik?
1872,eins::NUM,ӧтик,ataaseq
1873,eins::NUM,viens,ataaseq
1874,zwei::NUM,кык,marluk
1875,zwei::NUM,divi,marluk
1876,drei::NUM,куим,pingasut
1877,drei::NUM,trīs,pingasut
1878,vier::NUM,нель,sisamat
1879,vier::NUM,нель,qajuusat
1880,vier::NUM,četri,sisamat
1881,vier::NUM,četri,qajuusat
1882,fünf::NUM,вит,tallimat
1883,fünf::NUM,pieci,tallimat
1884,sechs::NUM,квайт,arfineq
1885,sechs::NUM,квайт,arfinillit
1886,sechs::NUM,seši,arfineq
1887,sechs::NUM,seši,arfinillit
1888,sieben::NUM,сизим,arfineq-marluk
1889,sieben::NUM,septiņi,arfineq-marluk
1890,acht::NUM,кӧкъямыс,arfineq pingasut
1891,acht::NUM,astoņi,arfineq pingasut
1892,neun::NUM,ӧкмыс,qulingiluat
1893,neun::NUM,ӧкмыс,arfineq sisamat
1894,neun::NUM,deviņi,qulingiluat
1895,neun::NUM,deviņi,arfineq sisamat
1896,zehn::NUM,дас,qulit
1897,zehn::NUM,desmit,qulit
1898,elf::NUM,дас ӧтик,aqqaneq
1899,elf::NUM,vienpadsmit,aqqaneq
1900,zwölf::NUM,дас кык,aqqaneq-marluk
1901,zwölf::NUM,divpadsmit,aqqaneq-marluk
1902,zwanzig::NUM,кызь,tyve
1903,zwanzig::NUM,divdesmit,tyve
1904,dreißig::NUM,комын,tredive
1905,dreißig::NUM,комын,pingasunik qulillit
1906,dreißig::NUM,trīsdesmit,tredive
1907,dreißig::NUM,trīsdesmit,pingasunik qulillit
1908,vierzig::NUM,нелямын,fyrre
1909,vierzig::NUM,četrdesmit,fyrre
1910,fünfzig::NUM,ветымын,halvtreds
1911,fünfzig::NUM,ветымын,tallimanik qulillit
1912,fünfzig::NUM,piecdesmit,halvtreds
1913,fünfzig::NUM,piecdesmit,tallimanik qulillit
1914,sechzig::NUM,квайтымын,tres
1915,sechzig::NUM,sešdesmit,tres
1916,siebzig::NUM,сизимдас,halvfjerds
1917,siebzig::NUM,septiņdesmit,halvfjerds
1918,achtzig::NUM,кӧкъямысдас,firs
1919,achtzig::NUM,astoņdesmit,firs
1920,neunzig::NUM,ӧкмысдас,halvfems
1921,neunzig::NUM,deviņdesmit,halvfems
1922,hundert::NUM,сё,et hundrede
1923,hundert::NUM,simt,et hundrede
1924,tausend::NUM,сюрс,et tusinde
1925,tausend::NUM,tūkstoš,et tusinde
1926,und::CNJ,и,aamma
1927,und::CNJ,un,aamma
1928,oder::CNJ,либӧ,imalluunnit
1929,oder::CNJ,jeb,imalluunnit
1930,stehen::V,сулавны,sikingavoq
1931,stehen::V,stāvēt,sikingavoq
1932,sitzen::V,пукавны,ingippoq
1933,sitzen::V,sēdēt,ingippoq
1934,liegen::V,куйлыны,nalavoq
1935,liegen::V,куйлыны,aqupivoq
1936,liegen::V,gulēt,nalavoq
1937,liegen::V,gulēt,aqupivoq
1938,hängen::V,ӧшавны,nivinngarpaa
1939,hängen::V,karāties,nivinngarpaa
1940,werden::V,лоны,pinngorpoq
1941,werden::V,tapt,pinngorpoq
1942,passieren::V,лоны,pivoq
1943,passieren::V,notikt,pivoq
1944,beginnen::V,кутчысьны,aallarnerpaa
1945,beginnen::V,кутны,aallarnerpaa
1946,beginnen::V,sākties,aallarnerpaa
1947,enden::V,помасьны,naggaserpaa
1948,enden::V,beigties,naggaserpaa
1949,wechseln::V,вежсьыны,immikkut ilivoq
1950,wechseln::V,mainīties,immikkut ilivoq
1951,aufgehen[Sonne]::V,петны,
1952,aufgehen[Sonne]::V,lēkt,
1953,aufgehen[Sonne]::V,uzlēkt,
1954,untergehen[Sonne]::V,пуксьыны,ilioqqaasoq
1955,untergehen[Sonne]::V,noiet,ilioqqaasoq
1956,untergehen[Sonne]::V,rietēt,ilioqqaasoq
1957,scheinen[Sonne]::V,югъявны,qinnorpoq
1958,scheinen[Sonne]::V,югъявны,qinngorpoq
1959,scheinen[Sonne]::V,югвидзны,qinnorpoq
1960,scheinen[Sonne]::V,югвидзны,qinngorpoq
1961,scheinen[Sonne]::V,spīdēt,qinnorpoq
1962,scheinen[Sonne]::V,spīdēt,qinngorpoq
1963,donnern::V,гымавны,kalleq
1964,donnern::V,dārdēt,kalleq
1965,wehen::V,пӧльтны,timmivoq
1966,wehen::V,pūst,timmivoq
1967,strömen::V,киссьыны,
1968,strömen::V,līt,
1969,strömen::V,plūst,
1970,fließen::V,визувтны,
1971,fließen::V,tecēt,
1972,sich drehen::V,бергавны,ipippaa
1973,sich drehen::V,grozīties,ipippaa
1974,schwanken::V,легны,aalavoq
1975,schwanken::V,лайкъявны,aalavoq
1976,schwanken::V,līgoties,aalavoq
1977,schwanken::V,grīļoties,aalavoq
1978,schwingen::V,лайкъявны,issakajaat or issakatsiaarut
1979,schwingen::V,люллявны,issakajaat or issakatsiaarut
1980,schwingen::V,vēzēties,issakajaat or issakatsiaarut
1981,fallen::V,усьны,quasivaa
1982,fallen::V,krist,quasivaa
1983,brennen::V,сотчыны,seerpoq
1984,brennen::V,сотчыны,uuppaa
1985,brennen::V,degt,seerpoq
1986,brennen::V,degt,uuppaa
1987,rauchen::V,тшынӧдны,pujoorpoq
1988,rauchen::V,dūmot,pujoorpoq
1989,regnen::V,зэрны,siallerpoq
1990,regnen::V,līt,siallerpoq
1991,gefrieren::V,кынмыны,qiulerpoq
1992,gefrieren::V,sasalt,qiulerpoq
1993,tauen::V,сывны,aappoq
1994,tauen::V,kust,aappoq
1995,schmelzen::V,сывны,aappoq
1996,schmelzen::V,сывны,aatsippaa
1997,schmelzen::V,kust,aappoq
1998,schmelzen::V,kust,aatsippaa
1999,schmelzen::V,nokust,aappoq
2000,schmelzen::V,nokust,aatsippaa
2001,trocknen::V,косьмыны,panerserpaa
2002,trocknen::V,žūt,panerserpaa
2003,trocknen::V,kaltēties,panerserpaa
2004,sieden::V,пуны,qalappoq
2005,sieden::V,virt,qalappoq
2006,sieden::V,vārīties,qalappoq
2007,faulen::V,сісьмыны,
2008,faulen::V,pūt,
2009,faulen::V,trudēt,
2010,verfaulen::V,сісьмыны,
2011,verfaulen::V,sapūt,
2012,verfaulen::V,satrūdēt,
2013,reißen::V,орны,qulli
2014,reißen::V,орны,alittorpaa
2015,reißen::V,орны,kimillanneq
2016,reißen::V,plīst,qulli
2017,reißen::V,plīst,alittorpaa
2018,reißen::V,plīst,kimillanneq
2019,reißen::V,satrūkt,qulli
2020,reißen::V,satrūkt,alittorpaa
2021,reißen::V,satrūkt,kimillanneq
2022,versinken::V,вӧйны,kivivaa
2023,versinken::V,вӧйны,apparpoq
2024,versinken::V,grimt,kivivaa
2025,versinken::V,grimt,apparpoq
2026,versinken::V,nogrimt,kivivaa
2027,versinken::V,nogrimt,apparpoq
2028,vergehen::V,кольны,qaangerpaa
2029,vergehen::V,кольны,sarsuppoq
2030,vergehen::V,ордйыны,qaangerpaa
2031,vergehen::V,ордйыны,sarsuppoq
2032,vergehen::V,paiet,qaangerpaa
2033,vergehen::V,paiet,sarsuppoq
2034,erscheinen::V,петкӧдчыны,takutippoq
2035,erscheinen::V,parādīties,takutippoq
2036,verschwinden::V,бырны,
2037,verschwinden::V,nozust,
2038,sinken::V,вӧйны,kivivaa
2039,sinken::V,вӧйны,apparpoq
2040,sinken::V,kristies,kivivaa
2041,sinken::V,kristies,apparpoq
2042,abnehmen::V,чинны,ikillipput
2043,abnehmen::V,noplakt,ikillipput
2044,abnehmen::V,mazināties,ikillipput
2045,zunehmen::V,содны,allisippaa
2046,zunehmen::V,ыдждыны,allisippaa
2047,zunehmen::V,pieaugt,allisippaa
2048,zunehmen::V,pieņemties,allisippaa
2049,steigen::V,лыбны,allisippaa
2050,steigen::V,kāpt,allisippaa
2051,wachsen::V,быдмыны,allivoq
2052,wachsen::V,augt,allivoq
2053,glänzen::V,югъявны,qinngorpoq
2054,glänzen::V,югъявны,qinnorpoq
2055,glänzen::V,дзирдавны,qinngorpoq
2056,glänzen::V,дзирдавны,qinnorpoq
2057,glänzen::V,zaigot,qinngorpoq
2058,glänzen::V,zaigot,qinnorpoq
2059,glänzen::V,laistīties,qinngorpoq
2060,glänzen::V,laistīties,qinnorpoq
2061,funkeln::V,югъявны,uisorilavoq
2062,funkeln::V,дзирдавны,uisorilavoq
2063,funkeln::V,mirdzēt,uisorilavoq
2064,funkeln::V,dzirkstēt,uisorilavoq
2065,lärmen::V,жувгыны,
2066,lärmen::V,ыугыны,
2067,lärmen::V,шумитны,
2068,lärmen::V,ālēties,
2069,lärmen::V,trokšņot,
2070,läuten::V,жургыны,avilualaarpoq
2071,läuten::V,zvanīt,avilualaarpoq
2072,klingeln::V,звӧнитны,aviluarpoq
2073,klingeln::V,звӧнитны,aviluarpaluppoq
2074,klingeln::V,zvanīt,aviluarpoq
2075,klingeln::V,zvanīt,aviluarpaluppoq
2076,klirren::V,гольскöдчыны,
2077,klirren::V,tinkšķēt,
2078,klirren::V,džinkstēt,
2079,brausen::V,буавны,ittuk
2080,brausen::V,буавны,ittuppoq
2081,brausen::V,буавны,ittuppaluppoq
2082,brausen::V,krākt,ittuk
2083,brausen::V,krākt,ittuppoq
2084,brausen::V,krākt,ittuppaluppoq
2085,brausen::V,brāzmot,ittuk
2086,brausen::V,brāzmot,ittuppoq
2087,brausen::V,brāzmot,ittuppaluppoq
2088,rauschen::V,кышакывны,
2089,rauschen::V,šalkt,
2090,klingen::V,шыавны,
2091,klingen::V,юргыны,
2092,klingen::V,skanēt,
2093,klingen::V,izklausīties,
2094,bellen::V,увтны,qiluppoq
2095,bellen::V,riet,qiluppoq
2096,heulen::V,омлявны,maarpoq
2097,heulen::V,омлявны,maalavoq
2098,heulen::V,омлявны,miaggoorpoq
2099,heulen::V,вурзавны,maarpoq
2100,heulen::V,вурзавны,maalavoq
2101,heulen::V,вурзавны,miaggoorpoq
2102,heulen::V,kaukt,maarpoq
2103,heulen::V,kaukt,maalavoq
2104,heulen::V,kaukt,miaggoorpoq
2105,heulen::V,gaudot,maarpoq
2106,heulen::V,gaudot,maalavoq
2107,heulen::V,gaudot,miaggoorpoq
2108,blasen::V,пӧльтны,aporneq
2109,blasen::V,pūst,aporneq
2110,pfeifen::V,шутьлявны,siggartartitsivoq
2111,pfeifen::V,шутьлявны,siorsulavoq
2112,pfeifen::V,svilpt,siggartartitsivoq
2113,pfeifen::V,svilpt,siorsulavoq
2114,pfeifen::V,svilpot,siggartartitsivoq
2115,pfeifen::V,svilpot,siorsulavoq
2116,schreien::V,горзыны,suaarpoq
2117,schreien::V,brēkt,suaarpoq
2118,schreien::V,kliegt,suaarpoq
2119,stöhnen::V,ымзыны,nipiliorpoq
