,Concept_ID,mhr,ka
668,bitter::A,ко́чо,მწარე
669,sauer::A,шо́по,მჟავე
670,hell::A,во́лгыдо,ნათელი
671,dunkel::A,пычке́мыш,ბნელი
672,schwarz::A,шола́,შავი
673,weiß::A,ош,თეთრი
674,rot::A,йошка́р,წითელი
675,gelb::A,сар,ყვითელი
676,blau::A,ка́нде,ლურჯი
677,blau::A,ка́нде,ცისფერი
678,grün::A,ужа́р,მწვანე
679,grau::A,сур,რუხი
680,grau::A,сур,ნაცრისფერი
681,bunt::A,олача́,ჭრელი
682,bunt::A,олача́,ფერადი
683,billig::A,шу́лдо,იაფი
684,teuer::A,ше́рге,ძვირი
685,wertvoll::A,шергака́н,ღირსიანი
686,blind::A,со́кыр,ბრმა
687,taub::A,соҥгыра́,ყრუ
688,kräftig::A,куа́тле,ძალავანი
689,stark::A,вия́н,ძლიერი
690,stark::A,вия́н,ღონიერი
691,schwach::A,а́лдыме,სუსტი
692,fett::A,коя́,სქელი
693,schlank::A,йоштката́,გამხდარი
694,schlank::A,яжу́,გამხდარი
695,hübsch::A,чеве́р,ეშხიანი
696,hübsch::A,чеве́р,მშვენიერი
697,böse::A,шы́де,ავი
698,böse::A,шы́де,ბოროტი
699,dumm::A,аҥыра́,ბოთე
700,dumm::A,аҥыра́,სულელი
701,faul::A,його,ზანტი
702,faul::A,його,ზარმაცი
703,fleißig::A,ты́ршыше,ბეჯითი
704,fleißig::A,ты́ршыше,მუყაითი
705,geizig::A,чаҥга́,ძუნწი
706,klug::A,уша́н,ჭკვიანი
707,geschickt::A,уста́,მარჯვე
708,geschickt::A,уста́,გაწაფული
709,lieb::A,ала́л,სატრფიალო
710,lustig::A,весела́,მხიარული
711,sanft::A,ны́жылге,ალერსიანი
712,sanft::A,ны́жылге,გრძნობიერი
713,hungrig::A,шу́жышо,მშიერი
714,krank::A,че́рле,სნეული
715,krank::A,че́рле,ავადმყოფი
716,nackt::A,чарама́т,ტიტველი
717,traurig::A,ойга́н,მწუხარე
718,traurig::A,ойга́н,სევდიანი
719,lebendig::A,и́лыше,ცოცხალი
720,gut::A,сай,კარგი
721,schlecht::A,уда́,უხეირო
722,schlecht::A,шӱ́кшӧ,უხეირო
723,richtig::A,чы́нле,ნამდვილი
724,schlimm::A,аля́к,ცუდი
725,schlimm::A,тыра́н,ცუდი
726,wahr::A,чы́нле,სწორი
727,wahr::A,чы́нле,ჭეშმარიტი
728,wahr::A,настоя́щий,სწორი
729,wahr::A,настоя́щий,ჭეშმარიტი
730,alt::A,то́што,ძველი
731,neu::A,у,ახალი
732,ehemalig::A,о́нчычсо,ყოფილი
733,ehemalig::A,онда́кысе,ყოფილი
734,alt[Lebewesen]::A,шо́нто,ბებერი
735,jung::A,са́мырык,ნორჩი
736,jung::A,са́мырык,ახალგაზრდა
737,arm::A,нужна́,ღარიბი
738,reich::A,поя́н,მდიდარი
739,bekannt::A,па́лыме,ცნობილი
740,berühmt::A,лӱ́млӧ,გამოჩენილი
741,fremd::A,йот,უცხო
742,fremd::A,йот,გარეშე
743,verschieden::A,тӱ́рлӧ,სხვაგვარი
744,nah::A,ли́шыл,ახლო
745,fern::A,тора́,შორი
746,fern::A,тора́,შორეული
747,fern::A,мӱ́ндыр,შორი
748,fern::A,мӱ́ндыр,შორეული
749,linker::A,шола́,მარცხენა
750,rechter::A,пурла́,მარჯვენა
751,anderer::A,вес,სხვა
752,anderer::A,мо́ло,სხვა
753,erster::A,и́кымше,პირველი
754,zweiter::A,ко́кымшо,მეორე
755,dritter::A,ку́мшо,მესამე
756,letzter::A,пыта́ртыш,ბოლო
757,letzter::A,пыта́ртыш,უკანასკნელი
758,allein::ADV,шкет,მარტო
759,auf einmal::ADV,икана́ште,ერთდროულად
760,zusammen::ADV,пырля́,ერთად
761,lange::ADV,кужу́н,დიდხანს
762,plötzlich::ADV,кенета́,მოულოდნელად
763,sofort::ADV,кызыта́к,ახლავე
764,später::ADV,варара́к,მოგვიანებით
765,jetzt::ADV,ы́нде,ახლა
766,jetzt::ADV,кы́зыт,ახლა
767,heute::ADV,та́че,დღეს
768,morgen::ADV,эрла́,ხვალ
769,bald::ADV,вашке́,მალე
770,dann::ADV,вара́,მერე
771,gestern::ADV,теҥге́че,გუშინ
772,einst::ADV,икана́,ოდესღაც
773,damals::ADV,туна́м,მაშინ
774,danach::ADV,вара́,მერმე
775,danach::ADV,вара́,შემდეგ
776,vorher::ADV,о́нчыч,ადრე
777,vorher::ADV,о́нчыч,წინათ
778,zuerst::ADV,онда́к,ჯერ
779,einmal::ADV,икана́,ერთხელ
780,manchmal::ADV,ка́шын,ხან
781,manchmal::ADV,ка́шын,ზოგჯერ
782,manchmal::ADV,кокла́н,ხან
783,manchmal::ADV,кокла́н,ზოგჯერ
784,oft::ADV,чӱ́чкыдын,ხშირად
785,immer::ADV,эре́,მუდამ
786,immer::ADV,эре́,ყოველთვის
787,immer::ADV,ту́тыш,მუდამ
788,immer::ADV,ту́тыш,ყოველთვის
789,niemals::ADV,ок нигуна́м,არასდროს
790,hier::ADV,ты́ште,აქ
791,hierhin::ADV,ты́шке,აქეთ
792,hierhin::ADV,тыш,აქეთ
793,von hier::ADV,тыше́ч,აქედან
794,von hier::ADV,тыве́ч,აქედან
795,dort::ADV,ту́што,იქ
796,dorthin::ADV,туш,იქით
797,dorthin::ADV,ту́шко,იქით
798,geradeaus::ADV,вик,პირდაპირ
799,vorwärts::ADV,о́нчыко,წინ
800,rückwärts::ADV,шеҥге́к,უკან
801,zurück::ADV,мӧҥге́ш,უკანვე
802,unten::ADV,ӱ́лнӧ,დაბლა
803,unten::ADV,ӱ́лнӧ,ქვევით
804,unten::ADV,йыма́лне,დაბლა
805,unten::ADV,йыма́лне,ქვევით
806,hinab::ADV,йыма́к,ძირს
807,oben::ADV,кӱ́шнӧ,ზემოთ
808,oben::ADV,ӱмба́лне,ზემოთ
809,hinauf::ADV,кӱ́ш,ზევით
810,hinauf::ADV,кӱ́шкӧ,ზევით
811,überall::ADV,чыла́ вере́,ყველგან
812,nicht::ADV,ок,არ
813,nicht::ADV,о́геш,არ
814,ein wenig::ADV,изи́ш,ცოტა
815,kaum::ADV,пыкше́,ძლივს
816,sehr::ADV,чот,მეტად
817,sehr::ADV,чот,ძალიან
818,so::ADV,тыге́,ისე
819,noch::ADV,а́ле,ჯერ
820,nur::ADV,гына́,მხოლოდ
821,schon::ADV,ы́нде,უკვე
822,wieder::ADV,ада́к,ისევ
823,wieder::ADV,ада́к,კიდევ
824,vergebens::ADV,ара́м,ამაოდ
825,vergebens::ADV,ара́м,ტყუილად
826,vor::PRP,о́нчыч,წინ
827,hinter::PRP,шеҥге́лне,უკან
828,hinter::PRP,шеҥге́лне,მიღმა
829,unter::PRP,йыма́лне,ქვეშ
830,unter::PRP,йыма́лне,ქვევით
831,durch::PRP,вошт,გავლით
832,neben::PRP,вокте́н,გვერდით
833,zwischen::PRP,кокла́ште,შუა
834,zwischen::PRP,кокла́ште,შორის
835,wegen::PRP,верч,გამო
836,wegen::PRP,верч,შედეგად
837,dies::PRN,ти́де,ეს
838,das::PRN,са́де,ეგ
839,alles::PRN,чыла́,ყველაფერი
840,ich::PRN,мый,მე
841,du::PRN,тый,შენ
842,er::PRN,ту́до,ის
843,er::PRN,ту́до,იგი
844,wir::PRN,ме,ჩვენ
845,ihr::PRN,те,თქვენ
846,sie::PRN,ну́но,ისინი
847,was::FPRN,мо,რა
848,wer::FPRN,кӧ,ვინ
849,wo::FADV,куша́н,სად
850,wohin::FADV,куш,საით
851,wohin::FADV,ку́шко,საით
852,wie::FADV,кузе́,როგორ
853,warum::FADV,мо,რაზე
854,warum::FADV,мо,რატომ
855,warum::FADV,мола́н,რაზე
856,warum::FADV,мола́н,რატომ
857,wieviel::FNUM,куна́р,რამდენი
858,eins::NUM,ик,ერთი
859,zwei::NUM,ко́кыт,ორი
860,drei::NUM,кум,სამი
861,vier::NUM,ныл,ოთხი
862,fünf::NUM,вич,ხუთი
863,sechs::NUM,куд,ექვსი
864,sieben::NUM,шым,შვიდი
865,acht::NUM,канда́ш,რვა
866,neun::NUM,инде́ш,ცხრა
867,zehn::NUM,лу,ათი
868,elf::NUM,лати́к,თერთმეტი
869,zwölf::NUM,латко́к,თორმეტი
870,zwanzig::NUM,ко́ло,ოცი
871,dreißig::NUM,ку́мло,ოცდაათი
872,vierzig::NUM,ны́лле,ორმოცი
873,fünfzig::NUM,ви́тле,ორმოცდაათი
874,sechzig::NUM,ку́дло,სამოცი
875,siebzig::NUM,шы́мле,სამოცდაათი
876,achtzig::NUM,канда́шле,ოთხმოცი
877,neunzig::NUM,инде́шле,ოთხმოცდაათი
878,hundert::NUM,шӱ́дӧ,ასი
879,tausend::NUM,тӱже́м,ათასი
880,und::CNJ,да,და
881,und::CNJ,ден,და
882,oder::CNJ,я,ან
883,oder::CNJ,а́ле,ან
884,stehen::V,шога́ш,დგას
885,sitzen::V,шинча́ш,ზის
886,liegen::V,кия́ш,აწევს
887,hängen::V,кеча́ш,კიდია
888,werden::V,лия́ш,გახდება
889,passieren::V,лия́ш,მოხდება
890,beginnen::V,тӱҥгала́ш,იწყება
891,enden::V,пыта́ш,გათავდება
892,wechseln::V,вашталта́ш,იცვლება
893,aufgehen[Sonne]::V,лекта́ш,ამოდის
894,untergehen[Sonne]::V,шинча́ш,ჩადის
895,scheinen[Sonne]::V,волгалта́ш,ანათებს
896,donnern::V,кӱдырта́ш,ქუხს
897,donnern::V,сургалта́ш,ქუხს
898,wehen::V,пуа́ш,ქრის
899,wehen::V,пуа́ш,დაუბერავს
900,strömen::V,шийалтара́ш,იღვრება
901,fließen::V,йога́ш,დის
902,fließen::V,йога́ш,მიედინება
903,sich drehen::V,пӧрда́ш,ტრიალებს
904,schwanken::V,лӱҥга́ш,ირხევა
905,schwanken::V,тайныла́ш,ირხევა
906,schwingen::V,рӱпшалта́ш,ირხევა
907,fallen::V,воза́ш,დავარდება
908,fallen::V,йӧрла́ш,დავარდება
909,brennen::V,йӱла́ш,იწვის
910,rauchen::V,шикша́ш,ბოლავს
911,rauchen::V,шикша́ш,აბოლებს
912,regnen::V,йӱра́ш,წვიმს
913,gefrieren::V,кылма́ш,იყინება
914,gefrieren::V,ияҥа́ш,იყინება
915,tauen::V,шула́ш,დნება
916,schmelzen::V,лева́ш,დნება
917,trocknen::V,кошка́ш,გაშრება
918,sieden::V,шола́ш,დუღს
919,faulen::V,шӱя́ш,ლპება
920,verfaulen::V,шӱйы́н шуа́ш,ლპება
921,reißen::V,кӱрла́ш,დაიხევა
922,versinken::V,пуре́н кая́ш,ეფლობა
923,versinken::V,пуре́н кая́ш,ჩაიძირება
924,vergehen::V,эрте́н кая́ш,გადის
925,erscheinen::V,толы́н лекта́ш,გამოჩნდება
926,verschwinden::V,йома́ш,გააქრება
927,verschwinden::V,йома́ш,დაიკარგება
928,sinken::V,пуча́ш,დაიწევს
929,abnehmen::V,пуча́ш,შემცირდება
930,zunehmen::V,шукема́ш,გასუქდება
931,steigen::V,нӧлталта́ш,მოიმატებს
932,wachsen::V,кушка́ш,იზრდება
933,wachsen::V,кушка́ш,მრავლდება
934,glänzen::V,йылгыжа́ш,ბრწყინავს
935,funkeln::V,чолга́ш,კაშკაშებს
936,lärmen::V,рӱшка́ш,ხმაურობს
937,läuten::V,мура́ш,დარეკავს
938,klingeln::V,йыҥгырта́ш,დარეკავს
939,klirren::V,чылдыртата́ш,დააწკარუნებს
940,brausen::V,лӱшка́ш,ბობოქრობს
941,rauschen::V,лыжга́ш,შრიალებს
942,klingen::V,йоҥга́ш,ხმას გამოსცემს
943,bellen::V,опта́ш,უყეფს
944,heulen::V,урмыжа́ш,ღმუის
945,blasen::V,пуала́ш,დაუბერავს
946,pfeifen::V,шӱ́шкаш,უსტვენს
947,schreien::V,кычкыра́ш,ყვირის
948,stöhnen::V,йыҥыса́ш,კვნესის
949,zittern::V,чытыра́ш,აძაგძაგებს
950,leben::V,ила́ш,ცოცხლობს
951,geboren werden::V,шоча́ш,იშვება
952,geboren werden::V,шоча́ш,იბადება
953,atmen::V,шӱла́ш,სუნთქავს
954,trinken::V,йӱа́ш,სვამს
955,trinken::V,йӱа́ш,დალევს
956,essen::V,кочка́ш,შეჭამს
957,schlucken::V,нела́ш,ყლაპავს
958,müde werden::V,ноя́ш,დაიქანცება
959,einschlafen::V,мале́н колта́ш,დაიძინებს
960,schlafen::V,мала́ш,სძინავს
961,aufwachen::V,помыжалта́ш,გაიღვიძებს
962,aufstehen::V,кынела́ш,ადგება
963,sich erholen::V,кана́ш,დაისვენებს
964,krank werden::V,черлане́н воза́ш,ავად გახდება
965,krank sein::V,черлане́н кия́ш,ავადმყოფობს
966,schmerzen::V,коршта́ш,სტკივა
967,husten::V,кокыра́ш,ახველებს
968,genesen::V,тӱрла́ш,მორჩება
969,genesen::V,тазаҥа́ш,მორჩება
970,sterben::V,кола́ш,კვდება
971,umkommen::V,вуй йома́ш,დაიღუპება
972,sich bewegen::V,кошта́ш,იძვრის
973,sich bewegen::V,кошта́ш,მოძრაობს
974,sich rühren::V,тарвана́ш,გაინძრევა
975,sich erheben::V,кынела́ш,ადგება
976,sich setzen::V,шинча́ш,დაჯდება
977,hinfallen::V,йӧрла́ш,დაეცემა
978,laufen::V,кошта́ш,დადის
979,schreiten::V,ошкыла́ш,აბიჯებს
980,spazierengehen::V,гуля́яш,დასეირნობს
981,eilen::V,вашка́ш,მიიჩქარის
982,sich beeilen::V,вашкешта́ш,აჩქარდება
983,sausen::V,юлтка́ш,მიქრის
984,rennen::V,куржтала́ш,დარბის
985,springen::V,тӧршта́ш,ხტის
986,klettern::V,кӱза́ш,ძვრება
987,schaukeln::V,лӱҥгалта́ш,ქანაობს
988,kriechen::V,нушка́ш,დაბობღავს
989,schwimmen::V,ия́ш,ცურავს
990,tauchen::V,шуҥгалта́ш,ჩაიძირება
991,rudern::V,удыра́ш,ნიჩაბს უსვამს
992,fahren::V,кудала́ш,დადის
993,fahren::V,кудала́ш,მგზავრობს
994,fliegen::V,чоҥешта́ш,იფრენს
995,fliegen::V,чоҥешта́ш,გაფრინდება
996,gehen::V,кая́ш,მიდის
997,weggehen::V,кораҥа́ш,წამოდის
998,abfahren::V,лекта́ш,მიემგზავრება
999,anhalten::V,чарна́ш,ჩერდება
1000,hineingehen::V,пура́ш,შედის
1001,eintreten::V,пура́ш,შედის
1002,kommen::V,тола́ш,მოდის
1003,ankommen::V,шуа́ш,ჩადის
1004,zurückkommen::V,пӧртыла́ш,დაბრუნდება
1005,bleiben::V,кода́ш,დარჩება
1006,warten::V,вуча́ш,ელოდება
1007,erwarten::V,вуча́ш,ელის
1008,erwarten::V,вуча́ш,დაიცდის
1009,suchen::V,кычала́ш,ეძებს
1010,suchen::V,кычала́ш,მოძებნის
1011,finden::V,муа́ш,მიაგნებს
1012,finden::V,муа́ш,გამოძებნის
1013,versuchen::V,толаша́ш,ცდის
1014,versuchen::V,толаша́ш,ცდილობს
1015,vorbereiten::V,ямдыла́ш,მოამზადებს
1016,lieben::V,йӧрата́ш,უყვარს
1017,mögen::V,йӧрата́ш,ეტრფის
1018,lachen::V,воштыла́ш,იცინის
1019,rühren::V,ку́мыл тарвата́ш,გულს აუჩუყებს
1020,weinen::V,шорта́ш,ტირის
1021,schimpfen::V,каргаша́ш,შეიგინება
1022,sich ärgern::V,сыра́ш,გაბრაზობს
1023,sich fürchten::V,лӱда́ш,შიშობს
1024,fürchten::V,лӱда́ш,ფრთხილობს
1025,fliehen::V,куржа́ш,გაიქცევა
1026,flüchten::V,куржа́ш,გაიქცევა
1027,sehen::V,ужа́ш,ხედავს
1028,anschauen::V,онча́ш,ნახავს
1029,ansehen::V,эскера́ш,უყურებს
1030,hören::V,кола́ш,ისმენს
1031,zuhören::V,колышта́ш,მოისმენს
1032,probieren::V,тамла́ш,გასინჯავს
1033,riechen::V,ӱпшынча́ш,ყნოსავს
1034,fühlen::V,шижа́ш,გრძნობს
1035,scheinen::V,чуча́ш,ეჩვენება
1036,zu sehen sein::V,коя́ш,მოჩანს
1037,vernehmen::V,кола́ш,გაიგებს
1038,frieren::V,кылма́ш,იყინება
1039,tun::V,ышта́ш,აკეთებს
1040,können::V,мошта́ш,შეიძლება
1041,wollen::V,тӱна́ш,უნდა
1042,anfangen::V,тӱҥала́ш,დაიწყებს
1043,beenden::V,пытара́ш,ამთავრებს
1044,aufhören::V,чарна́ш,შეწყვეტს
1045,gelingen::V,сай лекта́ш,მოახერხებს
1046,geraten::V,лекта́ш,გამოდის
1047,öffnen::V,поча́ш,გახსნის
1048,schließen::V,петыра́ш,ხურავს
1049,schließen::V,петыра́ш,დაკეტავს
1050,stellen::V,шында́ш,დადგამს
1051,setzen::V,шында́ш,დასვამს
1052,legen::V,опта́ш,დადებს
1053,legen::V,пышта́ш,დადებს
1054,berühren::V,тӱка́ш,შეახებს
1055,berühren::V,тӱка́ш,მიაკარებს
1056,verbinden::V,пида́ш,შეაერთებს
1057,bedecken::V,леведа́ш,გადააფარებს
1058,aufhängen::V,сака́ш,დაკიდებს
1059,anzünden::V,чӱкта́ш,დაანთებს
1060,anzünden::V,чӱкта́ш,მოუკიდებს
1061,aufheben::V,нӧлтала́ш,აიღებს
1062,aufheben::V,нӧлтала́ш,აიყვანს
1063,zurücklassen::V,кода́ш,დატოვებს
1064,verlieren::V,йомдара́ш,დაკარგავს
1065,fallen lassen::V,воза́ш,გაუვარდება
1066,machen::V,ышта́ш,გააკეთებს
1067,machen::V,ышта́ш,გამოიწვევს
1068,herstellen::V,ямдыла́ш,დაამზადებს
1069,bauen::V,чоҥа́ш,ააშენებს
1070,reparieren::V,ачала́ш,შეაკეთებს
1071,reparieren::V,ачала́ш,გაარემონტებს
1072,verbessern::V,саемда́ш,გამოაკეთებს
1073,verbessern::V,саемда́ш,გააუმჯობესებს
1074,ändern::V,весемда́ш,შეცვლის
1075,graben::V,кӱнча́ш,თხრის
1076,beugen::V,пӱгырта́ш,ხრის
1077,biegen::V,лывырта́ш,გაღუნავს
1078,drehen::V,пӱтыра́ш,ატრიალებს
1079,wenden::V,ирала́ш,მოაბრუნებს
1080,umdrehen::V,савырала́ш,შეატრიალებს
1081,heben::V,нӧлта́ш,ასწევს
1082,hochheben::V,нӧлта́ш,აიყვანს
1083,ergreifen::V,руалта́ш,სტაცებს
1084,halten::V,куча́ш,უჭირავს
1085,drücken::V,иша́ш,დააწვება
1086,drücken::V,темда́ш,დააწვება
1087,schieben::V,шӱкала́ш,მისწევს
1088,kratzen::V,удыра́ш,მოფხანს
1089,lecken::V,нула́ш,ლოკავს
1090,beißen::V,пура́ш,უკბენს
1091,abreißen::V,кӱрла́ш,გლეჯს
1092,abreißen::V,кӱрла́ш,მოწყვეტს
1093,abschneiden::V,пӱчка́ш,გაჭრის
1094,binden::V,кылда́ш,შეკრავს
1095,binden::V,кылда́ш,გადააბამს
1096,stecken::V,шуралта́ш,ჩაასობს
1097,brechen::V,тодышта́ш,მოიტეხს
1098,klopfen::V,кыра́ш,აკაკუნებს
1099,hauen::V,тӱя́ш,ლეწავს
1100,kleben::V,клеитла́ш,წებავს
1101,kleben::V,клеитла́ш,დააწებებს
1102,reiben::V,йыга́ш,დაზელს
1103,reiben::V,туржала́ш,დაზელს
1104,streichen::V,шӱра́ш,უსვამს
1105,schleifen::V,шума́ш,ლესავს
1106,schleifen::V,яна́ш,ლესავს
1107,schneiden::V,пӱчка́ш,გაჭრის
1108,rütteln::V,рӱза́ш,არხევს
1109,schütteln::V,почка́ш,არყევს
1110,schütteln::V,почка́ш,ანძრევს
1111,schwenken::V,рӱза́ш,აქნევს
1112,schütten::V,опта́ш,ღვრის
1113,schütten::V,опта́ш,დააქცევს
1114,füllen::V,тема́ш,გაავსებს
1115,einwickeln::V,вӱдыла́ш,შეახვევს
1116,tragen::V,нумала́ш,მიიტანს
1117,schleppen::V,шӱдыра́ш,მიათრევს
1118,ziehen::V,шупша́ш,წევს
1119,ziehen::V,шупша́ш,ათრევს
1120,aufbewahren::V,арала́ш,შეინახავს
1121,werfen::V,шуа́ш,ისვრის
1122,werfen::V,кышка́ш,ისვრის
1123,fangen::V,куча́ш,დაიჭერს
1124,packen::V,руалта́ш,სტაცებს
1125,verstecken::V,тоя́ш,მალავს
1126,teilen::V,пӧла́ш,დაყოფს
1127,schicken::V,колта́ш,გაგზავნის
1128,bringen::V,конда́ш,მოიტანს
1129,hinzufügen::V,ешара́ш,დაამატებს
1130,bekommen::V,нала́ш,ამოიღებს
1131,erhalten::V,нала́ш,იღებს
1132,nehmen::V,нала́ш,აიღებს
1133,wählen::V,сайла́ш,გადაარჩევს
1134,auswählen::V,таҥгла́ш,ამოარჩევს
1135,bewahren::V,сакла́ш,ინარჩუნებს
1136,behindern::V,чаракла́ш,აბრკოლებს
1137,behindern::V,чаракла́ш,გააძნელებს
1138,verderben::V,пужа́ш,გააფუჭებს
1139,beschädigen::V,пужа́ш,დააზიანებს
1140,zerbrechen::V,пудырта́ш,დაამტვრევს
1141,zerreißen::V,кӱрла́ш,გახევს
1142,zerstören::V,шалата́ш,მოსპობს
1143,zerstören::V,шалата́ш,დაანგრევს
1144,verbrennen::V,йӱлата́ш,დაწვავს
1145,geben::V,пуа́ш,აძლევს
1146,reichen::V,пуа́ш,მიაწოდებს
1147,schenken::V,пӧлекла́ш,აჩუქებს
1148,versprechen::V,сӧра́ш,აღუთქვამს
1149,wünschen::V,тылана́ш,უსურვებს
1150,loben::V,мокта́ш,აქებს
1151,loben::V,мокта́ш,ამკობს
1152,küssen::V,шупшала́ш,აკოცებს
1153,wiegen::V,рӱпша́ш,არხევს
1154,zudecken::V,леведа́ш,გადახურავს
1155,wecken::V,помыжалтара́ш,გააღვიძებს
1156,zeigen::V,ончыкта́ш,დაანახვებს
1157,führen::V,вӱда́ш,მიჰყავს
1158,lehren::V,туныкта́ш,ასწავლის
1159,unterrichten::V,туныкта́ш,ასწავლის
1160,aufziehen::V,орышта́ш,აღზრდის
1161,leiten::V,вӱда́ш,აწარმოებს
1162,leiten::V,вӱда́ш,ხელმძღვანელობს
1163,leiten::V,вуйлата́ш,აწარმოებს
1164,leiten::V,вуйлата́ш,ხელმძღვანელობს
1165,antreiben::V,поктыла́ш,დააჩქარებს
1166,lassen::V,-та́ш,ა--ინებს
1167,einladen::V,ӱжа́ш,მოიპატიჟებს
1168,vereinigen::V,иктешла́ш,შეაერთებს
1169,besuchen::V,то́лын кая́ш,სანახავად მიდის
1170,treffen::V,вашлия́ш,შეხვდება
1171,sich versammeln::V,погына́ш,შეიკრიბება
1172,sich versammeln::V,чумырга́ш,შეიკრიბება
1173,spielen::V,мода́ш,ეთამაშება
1174,singen::V,мура́ш,მღერის
1175,tanzen::V,кушта́ш,ცეკვავს
1176,sich trennen::V,ойырла́ш,მოშორდება
1177,verlassen::V,кудалта́ш,მიატოვებს
1178,retten::V,утара́ш,იხსნის
1179,retten::V,утара́ш,გადაარჩენს
1180,bewachen::V,орола́ш,დარაჯობს
1181,bewachen::V,орола́ш,უთვალთვალებს
1182,schützen::V,арала́ш,დაიფარავს
1183,verteidigen::V,арала́ш,დაიცავს
1184,sich schlagen::V,кредала́ш,იჩხუბებს
1185,schießen::V,лӱя́ш,ისვრის
1186,siegen::V,сеҥа́ш,გაიმარჯვებს
1187,ärgern::V,сырыкта́ш,აჯავრებს
1188,schlagen::V,пера́ш,ცემს
1189,treten::V,тошка́ш,პანღურს ამოჰკრავს
1190,stechen::V,кера́ш,სჩხვლეტს
1191,stoßen::V,шӱкала́ш,დაეჯახება
1192,stehlen::V,шолышта́ш,ქურდობს
1193,stehlen::V,шолышта́ш,მოიპარავს
1194,stören::V,мешая́ш,შეაწუხებს
1195,belästigen::V,толаштара́ш,მობეზრდება
1196,verbergen::V,шылта́ш,დამალავს
1197,täuschen::V,ондала́ш,შეცდებს
1198,betrügen::V,ондала́ш,მოატყუებს
1199,töten::V,пушта́ш,მოკლავს
1200,wohnen::V,ила́ш,ცხოვრობს
1201,wohnen::V,ила́ш,ბინადრობს
1202,arbeiten::V,пашалана́ш,მუშაობს
1203,arbeiten::V,паша́м ышта́ш,მუშაობს
1204,sammeln::V,пога́ш,შეკრებს
1205,pflücken::V,кӱра́ш,კრეფს
1206,jagen::V,сонарла́ш,ნადირობს
1207,fischen::V,кол куча́ш,თევზაობს
1208,fassen::V,куча́ш,დააჭერს
1209,hüten::V,кӱта́ш,მწყემსავს
1210,treiben::V,покта́ш,მიერეკება
1211,anbinden::V,йолышта́ш,მიაბამს
1212,füttern::V,пукша́ш,აჭმევს
1213,melken::V,лӱшта́ш,წველის
1214,hacken::V,руа́ш,კეპავს
1215,gießen::V,шава́ш,რწყავს
1216,reifen::V,кӱа́ш,მწიფდება
1217,zubereiten::V,ямдыла́ш,მოამზადებს
1218,kochen::V,шолта́ш,მოხარშავს
1219,backen::V,кӱкташ,გამოაცხობს
1220,braten::V,пуштыла́ш,შეწვავს
1221,braten::V,жаритла́ш,შეწვავს
1222,umrühren::V,луга́ш,შეურევს
1223,umrühren::V,луга́ш,გათქვეფს
1224,stricken::V,пида́ш,ქსოვს
1225,nähen::V,урга́ш,გაკერავს
1226,färben::V,чиялта́ш,შეღებავს
1227,reinigen::V,эрыкта́ш,გაწმენდს
1228,reinigen::V,эрыкта́ш,გასუფთავებს
1229,waschen::V,мушка́ш,გარეცხავს
1230,abwischen::V,ӱшта́ш,წაშლის
1231,spülen::V,шӱалта́ш,გაავლებს
1232,fegen::V,ӱшта́ш,დაბლანდავს
1233,kehren::V,ӱшта́ш,დაგვის
1234,baden::V,йӱштыла́ш,ბანაობს
1235,sich waschen::V,мушкылта́ш,იბანება
1236,ausziehen::V,кудаша́ш,გაიხდის
1237,anziehen::V,чия́ш,ჩაიცვამს
1238,sich anziehen::V,чия́ш,ჩაიცვამს
1239,kämmen::V,шера́ш,დავარცხნის
1240,schmücken::V,тӱзата́ш,მორთავს
1241,schmücken::V,чеверта́ш,მორთავს
1242,sagen::V,ойла́ш,იტყვის
1243,sagen::V,каласа́ш,იტყვის
1244,sprechen::V,кутыра́ш,ლაპარაკობს
1245,reden::V,мутлана́ш,საუბრობს
1246,sich unterhalten::V,кутыра́ш,ბაასობს
1247,sich unterhalten::V,кутыра́ш,მუსაიფობს
1248,fragen::V,йода́ш,ჰკითხავს
1249,bitten::V,йода́ш,სთხოვს
1250,erzählen::V,ойла́ш,მოუთხრობს
1251,mitteilen::V,увертара́ш,აუწყებს
1252,mitteilen::V,увертара́ш,აცნობებს
1253,nennen::V,лӱмда́ш,უწოდებს
1254,rufen::V,ӱжа́ш,დაუძახებს
1255,prahlen::V,моктана́ш,ტრაბახობს
1256,übersetzen::V,кусара́ш,გადათარგმნის
1257,denken::V,шона́ш,ფიქრობს
1258,denken::V,шона́ш,აზროვნებს
1259,glauben::V,ӱшана́ш,სჯერა
1260,bemerken::V,шижа́ш,შენიშვნავს
1261,erkennen::V,пала́ш,გამოიცნობს
1262,begreifen::V,ыҥла́ш,გაიგებს
1263,verstehen::V,умыла́ш,გაიგონებს
1264,lernen::V,тунема́ш,ისწავლის
1265,wissen::V,шинча́ш,ეცოდინება
1266,sich erinnern an::V,шарна́ш,მოიგონებს
1267,sich erinnern an::V,шарна́ш,გაიხსენებს
1268,vergessen::V,монда́ш,ივიწყებს
1269,messen::V,виса́ш,ზომავს
1270,zählen::V,шотла́ш,ითვლის
1271,rechnen::V,шотла́ш,გაიანგარიშებს
1272,lesen::V,луда́ш,კითხულობს
1273,malen::V,сӱретла́ш,ხატავს
1274,zeichnen::V,сӱретла́ш,ხაზავს
1275,schreiben::V,воза́ш,დაწერს
1276,besitzen::V,лия́ш,ექნება
1277,kaufen::V,нала́ш,ყიდულობს
