,Concept_ID,udm,sah
752,dort::ADV,отӥ,онно
753,dort::ADV,отын,онно
754,dorthin::ADV,отчы,онно
755,geradeaus::ADV,меӵак,быһа
756,geradeaus::ADV,меӵак,быһаччы
757,vorwärts::ADV,азьлань,инники
758,rückwärts::ADV,берлань,төттөру
759,zurück::ADV,берен,төттөрү
760,zurück::ADV,берлань,төттөрү
761,unten::ADV,улын,аллара
762,hinab::ADV,улэ,аллара
763,oben::ADV,вылын,үөһэ
764,oben::ADV,вылӥын,үөһэ
765,hinauf::ADV,вылэ,өрө
766,hinauf::ADV,вылэ,үөһэ
767,hinauf::ADV,вылӥе,өрө
768,hinauf::ADV,вылӥе,үөһэ
769,hinauf::ADV,выллань,өрө
770,hinauf::ADV,выллань,үөһэ
771,überall::ADV,котькытын,бэйдиэ
772,überall::ADV,пасьтана,бэйдиэ
773,nicht::ADV,уз,буолбатах
774,ein wenig::ADV,ичи,кыратык
775,ein wenig::ADV,ӧжыт,кыратык
776,ein wenig::ADV,огшап,кыратык
777,kaum::ADV,муртса,нэһиилэ
778,sehr::ADV,туж,бэрт
779,sehr::ADV,туж,наһаа
780,sehr::ADV,лекос,бэрт
781,sehr::ADV,лекос,наһаа
782,so::ADV,озьы,оччо
783,so::ADV,озьы,оннук
784,so::ADV,тазьы,оччо
785,so::ADV,тазьы,оннук
786,noch::ADV,на,өссө
787,nur::ADV,гинэ,эрэ
788,nur::ADV,гинэ,сыччах
789,schon::ADV,ни,бэлиэр
790,schon::ADV,ини,бэлиэр
791,wieder::ADV,нош,эмиэ
792,wieder::ADV,кайта,эмиэ
793,vergebens::ADV,юнме,таак
794,vor::PRP,азьын,иннигэр
795,hinter::PRP,берын,кэлин
796,hinter::PRP,бӧрсьы,кэлин
797,unter::PRP,улын,-ҕа
798,unter::PRP,улын,оһох түгэҕэ
799,durch::PRP,пыр,курдары
800,durch::PRP,пыртӥ,курдары
801,neben::PRP,бордын,аттыгар
802,zwischen::PRP,вискын,ыккардынан
803,wegen::PRP,сэрен,уҥуортан
804,dies::PRN,та,ити
805,dies::PRN,та,бу
806,das::PRN,со,били
807,alles::PRN,ваньмыз,барыта
808,ich::PRN,мон,мин
809,du::PRN,тон,эн
810,er::PRN,со,кнни
811,wir::PRN,ми,биһиги
812,ihr::PRN,тӥ,эһиги
813,sie::PRN,соос,кинилэр
814,was::FPRN,ма,туох
815,wer::FPRN,кин,ким
816,wo::FADV,кытын,ханна
817,wohin::FADV,кытчы,ханна
818,wie::FADV,кызьы,хайдах
819,warum::FADV,малы,тоҕо
820,wieviel::FNUM,кӧня,төһө
821,eins::NUM,одӥг,биир
822,zwei::NUM,кык,икки
823,drei::NUM,куинь,үс
824,vier::NUM,ньыль,түөрт
825,fünf::NUM,вить,биэс
826,sechs::NUM,куать,алта
827,sieben::NUM,сизьым,сэттэ
828,acht::NUM,тямыс,аҕыс
829,neun::NUM,укмыс,тоҕус
830,zehn::NUM,дас,уон
831,elf::NUM,дас одӥг,уон биир
832,zwölf::NUM,дас кык,уон икки
833,zwanzig::NUM,кызь,сүүрбэ
834,dreißig::NUM,куамын,отут
835,vierzig::NUM,ньыльдон,түөрт уон
836,fünfzig::NUM,витьтон,биэс уон
837,sechzig::NUM,куатьтон,алта уон
838,siebzig::NUM,сизьымдон,сэттэ уон
839,achtzig::NUM,тямыстон,аҕыс уон
840,neunzig::NUM,укмыстон,тоҕус уонус
841,hundert::NUM,сю,сүүс
842,tausend::NUM,сюрс,тыһыынча
843,und::CNJ,и,да
844,und::CNJ,и,уонна
845,und::CNJ,и,итиэннэ
846,und::CNJ,но,да
847,und::CNJ,но,уонна
848,und::CNJ,но,итиэннэ
849,oder::CNJ,яке,эбэтэр
850,stehen::V,сылыны,тур
851,sitzen::V,пукыны,олор
852,liegen::V,кылльыны,сыт
853,hängen::V,ошкыса улыны,санньылый
854,werden::V,луыны,буол
855,passieren::V,луыны,буол
856,beginnen::V,кутскыны,саҕалан
857,enden::V,бырыны,бүт
858,wechseln::V,воштӥськыны,уларый
859,aufgehen[Sonne]::V,ӝужаны,ой
860,untergehen[Sonne]::V,пуксьыны,киир
861,scheinen[Sonne]::V,пиштыны,сырдат
862,scheinen[Sonne]::V,чиляны,сырдат
863,donnern::V,гудыръяны,эт
864,wehen::V,пелляськыны,үр
865,strömen::V,киськыны,кутулун
866,strömen::V,исьтӥськыны,кутулун
867,fließen::V,бызьыны,сүүр
868,sich drehen::V,берганы,эргий
869,schwanken::V,вошъяськыны,биэтэҥнээ
870,schwingen::V,шонаськыны,эйэҥнээ
871,fallen::V,усьыны,оҕут
872,brennen::V,ӝуаны,умай
873,rauchen::V,ӵындыны,буруолаа
874,regnen::V,зорыны,самыырдаа
875,gefrieren::V,кынмыны,тоҥ
876,tauen::V,шунаны,ир
877,schmelzen::V,шунаны,уулун
878,trocknen::V,куасьмыны,куур
879,sieden::V,пӧзьыны,оргуй
880,faulen::V,сисьмыны,сытый
881,verfaulen::V,сисьмыны,сытыйан_хаал
882,reißen::V,кеськыны,хайыт
883,reißen::V,кеськыны,быһытталан
884,versinken::V,выйыны,тимир
885,versinken::V,выйыны,батылын
886,vergehen::V,ортчыны,дьай
887,erscheinen::V,адскыны,көһүн
888,verschwinden::V,бырыны,сүт
889,sinken::V,усьыны,намтаа
890,abnehmen::V,синыны,аччаа
891,zunehmen::V,йылыны,элбээ
892,steigen::V,лӧпкыны,үрдээ
893,wachsen::V,будыны,үүн
894,glänzen::V,чиляны,кылбай
895,glänzen::V,пиштыны,кылбай
896,funkeln::V,чилекъяны,күлүмнээ
897,funkeln::V,чилекъяны,күлүмүрдээ
898,lärmen::V,уретыны,тыаһаа
899,lärmen::V,ӵашетыны,тыаһаа
900,läuten::V,жингыртыны,собуоннаа
901,klingeln::V,жингыртыны,линкинээ
902,klirren::V,жильккетыны,айгырат
903,brausen::V,лекъяськыны,сирилээ
904,rauschen::V,ӵашетыны,суугунаа
905,klingen::V,кылӥськыны,доргуй
906,bellen::V,утыны,үр
907,heulen::V,вузыны,улуй
908,blasen::V,пельтыны,үр
909,pfeifen::V,шуланы,иһиир
910,schreien::V,черекъяны,кылан
911,schreien::V,черекъяны,хаһыытаа
912,schreien::V,кесяськыны,кылан
913,schreien::V,кесяськыны,хаһыытаа
914,stöhnen::V,ӝуштыны,ынчыктаа
915,zittern::V,дырекъяны,титирээ
916,zittern::V,дырекъяны,дьигиһий
917,zittern::V,куалекъяны,титирээ
918,zittern::V,куалекъяны,дьигиһий
919,leben::V,улыны,олор
920,geboren werden::V,вордӥськыны,төрөө
921,atmen::V,шоканы,тыын
922,trinken::V,юыны,ис
923,essen::V,сиыны,аһаа
924,schlucken::V,ньылыны,ыйыһын
925,müde werden::V,жадьыны,сылай
926,einschlafen::V,умме усьыны,утуйан хаал
927,schlafen::V,кӧлыны,утуй
928,schlafen::V,кӧлыны,утуйа сыт
929,aufwachen::V,сайканы,уһугун
930,aufstehen::V,султыны,тур
931,sich erholen::V,шутэтскыны,сынньан
932,krank werden::V,висьыны,ыарый
933,krank sein::V,висьыны,ыарый
934,krank sein::V,висьыны,ыарыт
935,schmerzen::V,висьыны,ыарыт
936,husten::V,кызыны,сөтөлүн
937,genesen::V,юнматскыны,көн
938,genesen::V,бурмытскылыны,көн
939,sterben::V,кулыны,өл
940,umkommen::V,бырыны,өл
941,umkommen::V,бырыны,оҕут
942,sich bewegen::V,вырыны,хамсаа
943,sich rühren::V,вырӟыны,хамсаа
944,sich rühren::V,вырӟылыны,хамсаа
945,sich erheben::V,султыны,тур
946,sich setzen::V,пуксьыны,олор
947,hinfallen::V,усьыны,оҕут
948,laufen::V,мыныны,хаам
949,schreiten::V,вамышъяны,атыллаа
950,spazierengehen::V,мыныны,дьаарбай
951,spazierengehen::V,ветлыны,дьаарбай
952,eilen::V,дыртыны,тиэтэй
953,sich beeilen::V,дыртыны,ыксаа
954,sausen::V,туж ӝог мыныны,элээр
955,rennen::V,бызьылыны,сүүрэкэлээ
956,springen::V,тэтчаны,ой
957,springen::V,тэтчаны,ыстан
958,klettern::V,тубаны,ытын
959,schaukeln::V,лэйканы,эйэҥнээ
960,schaukeln::V,лэйканы,биэрэҥнээ
961,schaukeln::V,шонаськыны,эйэҥнээ
962,schaukeln::V,шонаськыны,биэрэҥнээ
963,kriechen::V,нюж ветлыны,сыыл
964,schwimmen::V,уяны,уһун
965,schwimmen::V,уяны,харбаа
966,tauchen::V,зумылыны,умус
967,rudern::V,полсаны,эрт
968,fahren::V,ветлыны,айаннаа
969,fliegen::V,лобаны,көт
970,gehen::V,мыныны,бар
971,weggehen::V,кошкыны,бар
972,abfahren::V,кошкыны,бар
973,anhalten::V,дугдыны,тохтоо
974,hineingehen::V,пырыны,киир
975,eintreten::V,пырыны,киир
976,kommen::V,вуыны,кэл
977,kommen::V,лыктыны,кэл
978,ankommen::V,вуыны,кэл
979,ankommen::V,вуыны,тиий
980,zurückkommen::V,берытскыны,төнүн
981,bleiben::V,кыльыны,хаал
982,warten::V,витьыны,көһүт
983,erwarten::V,витьыны,күүт
984,erwarten::V,витьыны,көһүт
985,erwarten::V,возьманы,күүт
986,erwarten::V,возьманы,көһүт
987,suchen::V,утчаны,ирдээ
988,suchen::V,утчаны,көрдөө
989,finden::V,шедьтыны,бул
990,versuchen::V,турттыны,сорун
991,vorbereiten::V,дасяны,бэлэмнээ
992,lieben::V,гажаны,таптаа
993,mögen::V,яратыны,сөбүл
994,lachen::V,серекъяны,күл
995,rühren::V,сюлме йӧтыны,долгут
996,weinen::V,бӧрдыны,ытаа
997,schimpfen::V,даллашыны,үөҕүс
998,sich ärgern::V,лекъяськыны,кыыһыр
999,sich ärgern::V,лекъяськыны,кыйахан
1000,sich fürchten::V,кышканы,куттан
1001,sich fürchten::V,кышканы,дьиксин
1002,sich fürchten::V,курданы,куттан
1003,sich fürchten::V,курданы,дьиксин
1004,fürchten::V,курданы,дьиксин
1005,fürchten::V,курданы,куттан
1006,fürchten::V,кышканы,дьиксин
1007,fürchten::V,кышканы,куттан
1008,fliehen::V,пегӟыны,күрээ
1009,flüchten::V,пегӟыны,күрээ
1010,sehen::V,адӟыны,көр
1011,anschauen::V,учкыны,көр
1012,ansehen::V,учкыны,көр
1013,hören::V,кылыны,бил
1014,hören::V,кылыны,иһит
1015,zuhören::V,кылзыны,иһит
1016,probieren::V,веръяны,боруобалаан көр
1017,probieren::V,веръяны,амсайан көр
1018,riechen::V,зынъяны,сытырҕаа
1019,fühlen::V,шӧдыны,бил
1020,scheinen::V,адскыны,көһүн
1021,zu sehen sein::V,адӟиськыны,көһүн
1022,vernehmen::V,кылыны,иһит
1023,frieren::V,кынмыны,тоҥ
1024,frieren::V,кынмыны,үлүй
1025,tun::V,карыны,гын
1026,können::V,быгатыны,кыай
1027,wollen::V,потыны,баҕар
1028,anfangen::V,кутскыны,саҕалаа
1029,beenden::V,быдтыны,бүтэр
1030,beenden::V,быдэстыны,бүтэр
1031,aufhören::V,дугдыны,уурай
1032,gelingen::V,быгатыны,сатан
1033,gelingen::V,луыны,сатан
1034,geraten::V,лэсяны,баар буолан биэр
1035,geraten::V,лэсяны,баар буола тус
1036,geraten::V,лэсяны,буолан таҕыс
1037,öffnen::V,усьтыны,ас
1038,schließen::V,пытсаны,сап
1039,schließen::V,пытсаны,хатаа
1040,stellen::V,пуктыны,уур
1041,stellen::V,пуктыны,туруор
1042,setzen::V,пуктыны,туруор
1043,setzen::V,пуктыны,уур
1044,legen::V,поныны,уур
1045,berühren::V,исаны,тыыт
1046,berühren::V,исаны,таарый
1047,verbinden::V,герӟаны,кэлгий
1048,bedecken::V,пытсаны,бүрүй
1049,aufhängen::V,ошыны,ыйаа
1050,anzünden::V,ӝуатыны,умат
1051,aufheben::V,ӝутыны,өрө тарт
1052,zurücklassen::V,кельтыны,бырах
1053,verlieren::V,ыштыны,сүтэр
1054,fallen lassen::V,уськытыны,түһэр
1055,fallen lassen::V,уськытыны,мүлчү тут
1056,machen::V,лэсьтыны,оҥор
1057,machen::V,лэсьтыны,оҥоһун
1058,herstellen::V,лэсьтыны,оҥор
1059,bauen::V,пуктыны,тут
1060,reparieren::V,тупатыны,абырахтаа
1061,verbessern::V,умоятыны,тупсар
1062,ändern::V,воштыны,уларыт
1063,graben::V,копаны,хас
1064,beugen::V,губыртыны,бокут
1065,beugen::V,губыртыны,токурут
1066,beugen::V,губыртыны,бүк баттаа
1067,biegen::V,куасаны,иэх
1068,biegen::V,куасаны,өҕүлүннэр
1069,drehen::V,бергатыны,эргит
1070,drehen::V,бергатыны,эргичит
1071,wenden::V,берыктыны,эргилин
1072,umdrehen::V,берыктыны,түҥнэр
1073,heben::V,ӝутыны,көтөх
1074,hochheben::V,ӝутъяны,таһаар
1075,ergreifen::V,кутыны,тут
1076,ergreifen::V,кырмыны,тут
1077,halten::V,возьыны,тут
1078,drücken::V,зӥбыны,ык
1079,drücken::V,пачкатыны,ык
1080,schieben::V,донганы,ас
1081,kratzen::V,вуштыны,кыһыы
1082,lecken::V,нюлыны,салаа
1083,beißen::V,куртчыны,ытыр
1084,abreißen::V,ишкалтыны,быһа тарт
1085,abreißen::V,ишкалтыны,туура тарт
1086,abschneiden::V,шорыны,быс
1087,abschneiden::V,шорыны,быһан ыл
1088,abschneiden::V,шорыны,быһа баттаа
1089,abschneiden::V,вандыны,быс
1090,abschneiden::V,вандыны,быһан ыл
1091,abschneiden::V,вандыны,быһа баттаа
1092,binden::V,керттыны,кэлгий
1093,stecken::V,мертчытыны,батары ас
1094,brechen::V,тӥяны,тоһут
1095,klopfen::V,йыганы,тоҥсуй
1096,klopfen::V,шарккетыны,тоҥсуй
1097,hauen::V,жугыны,оҕус
1098,hauen::V,тышканы,оҕус
1099,kleben::V,лякыны,силимнээ
1100,reiben::V,зыраны,аал
1101,reiben::V,вуштыны,аал
1102,streichen::V,зыраны,сыбаа
1103,schleifen::V,шерыны,чочуй
1104,schneiden::V,вандыны,быс
1105,rütteln::V,зуркатыны,иэҕэҥнэт
1106,schütteln::V,куалекъятыны,сахсый
1107,schwenken::V,шонаны,дайбаа
1108,schütten::V,лэзьыны,кут
1109,füllen::V,тырмытыны,толор
1110,einwickeln::V,биньыны,суулаа
1111,tragen::V,нуыны,ит
1112,schleppen::V,кыскыны,сос
1113,ziehen::V,кыскыны,тарт
1114,aufbewahren::V,возьыны,уур
1115,aufbewahren::V,возьыны,харай
1116,werfen::V,куяны,бырах
1117,werfen::V,лэзяны,бырах
1118,fangen::V,кутыны,хап
1119,packen::V,кутыны,тут
1120,packen::V,кырмыны,тут
1121,verstecken::V,ватыны,саһыар
1122,teilen::V,люкыны,үллэр
1123,schicken::V,ыстыны,ыыт
1124,bringen::V,вайыны,аҕал
1125,hinzufügen::V,ватсаны,эп
1126,bekommen::V,басьтыны,ыл
1127,bekommen::V,басьтыны,булун
1128,erhalten::V,басьтыны,ыл
1129,nehmen::V,кутыны,ыл
1130,nehmen::V,басьтыны,ыл
1131,wählen::V,бырйыны,быыбардаа
1132,auswählen::V,бырйыны,тал
1133,bewahren::V,возьыны,харай
1134,behindern::V,могӟытыны,мэһэйдээ
1135,verderben::V,сӧрыны,буорту гын
1136,beschädigen::V,урод лэсьтыны,алдьат
1137,zerbrechen::V,сӧрыны,үлтүрүт
1138,zerreißen::V,кесяны,хайыта тарт
1139,zerstören::V,куашкатыны,алдьат
1140,verbrennen::V,сутыны,уоттаа
1141,geben::V,сётыны,биэр
1142,reichen::V,сётыны,аҕал
1143,schenken::V,кузьманы,бэлэхтээ
1144,versprechen::V,кыл сётыны,эрэннэр
1145,wünschen::V,сӥзьыны,баҕар
1146,loben::V,ушъяны,хайҕаа
1147,küssen::V,чупаны,уураа
1148,wiegen::V,веттаны,бигээ
1149,wiegen::V,лэйкатыны,бигээ
1150,zudecken::V,шобыртыны,сап
1151,zudecken::V,шобыртыны,бүрүй
1152,wecken::V,сайкатыны,уһугуннар
1153,zeigen::V,возьматыны,көрдөр
1154,führen::V,нуыны,салай
1155,lehren::V,дышетыны,үөрэт
1156,unterrichten::V,дышетыны,үөрэт
1157,aufziehen::V,будэтыны,иит
1158,leiten::V,кивалтыны,салай
1159,antreiben::V,дыртытыны,кыһай
1160,lassen::V,-ытыны,күһэй
1161,einladen::V,ӧтьыны,ыҥыр
1162,vereinigen::V,огазеяны,холбоо
1163,vereinigen::V,огазеяны,түм
1164,besuchen::V,адӟыськыны,сырыт
1165,besuchen::V,адӟыськыны,билсэ сырыт
1166,treffen::V,пумитаны,көрүс
1167,sich versammeln::V,люкаськыны,мүһүн
1168,sich versammeln::V,люкаськыны,түмүс
1169,spielen::V,шудыны,оонньоо
1170,singen::V,кырӟаны,ыллаа
1171,tanzen::V,эктыны,үҥкүүлээ
1172,sich trennen::V,люкиськыны,араҕыс
1173,verlassen::V,куштыны,хааллар
1174,retten::V,утьыны,өрүһүй
1175,bewachen::V,возьманы,араҥаччылаа
1176,schützen::V,утялтыны,көмүскээ
1177,verteidigen::V,возьманы,көмүскээ
1178,sich schlagen::V,жугиськыны,охсус
1179,schießen::V,ыбылӥськны,ытыалаа
1180,siegen::V,вормыны,хот
1181,siegen::V,вормыны,кыай
1182,ärgern::V,вожпоттыны,кыыһырт
1183,schlagen::V,жуккыны,оҕус
1184,treten::V,лёганы,тэп
1185,stechen::V,бышкалтыны,кэй
1186,stoßen::V,донгыны,кэп
1187,stoßen::V,донгыны,үтүрүй
1188,stehlen::V,вораны,уор
1189,stehlen::V,лушканы,уор
1190,stören::V,люкетыны,мэһэйдээ
1191,belästigen::V,акыльтыны,батар
1192,belästigen::V,вукылмыны,батар
1193,verbergen::V,ватыны,кистээ
1194,täuschen::V,алданы,албыннаа
1195,betrügen::V,пӧяны,албыннаа
1196,töten::V,виыны,өлөр
1197,wohnen::V,улыны,олор
1198,arbeiten::V,ужаны,үлэлээ
1199,sammeln::V,бичаны,мус
1200,sammeln::V,бичаны,хомуй
1201,pflücken::V,ишкыны,үргээ
1202,jagen::V,пӧйшураны,бултаа
1203,fischen::V,чорыганы,балыктаа
1204,fassen::V,кутыны,тут
1205,hüten::V,возьманы,манаа
1206,treiben::V,улляны,үүр
1207,anbinden::V,думыны,баай
1208,füttern::V,сюдыны,аһат
1209,melken::V,кыскыны,ыа
1210,hacken::V,кораны,кэрт
1211,gießen::V,киськаны,сиигирт
1212,reifen::V,вуыны,бус
1213,reifen::V,кисьманы,бус
1214,zubereiten::V,лесьтыны,бэлэмнээ
1215,kochen::V,пӧзьтыны,буһар
1216,backen::V,пыжыны,буһар
1217,braten::V,пыжыны,хооруй
1218,braten::V,пыжыны,ыһаарылаа
1219,braten::V,пыжыны,соркуойдаа
1220,umrühren::V,сураны,былаа
1221,stricken::V,керттыны,өр
1222,nähen::V,вурыны,иистэн
1223,färben::V,буяны,кырааскалаа
1224,reinigen::V,сузяны,ыраастаа
1225,waschen::V,мисьтаськыны,сууй
1226,abwischen::V,ӵушылыны,сот
1227,spülen::V,гылъяны,сайҕаа
1228,fegen::V,ӵужыны,сиппий
1229,kehren::V,ӵужыны,харбаа
1230,baden::V,пыласькыны,сөтүөлээ
1231,sich waschen::V,пыласькыны,суун
1232,ausziehen::V,кыльыны,уһул
1233,anziehen::V,дӥсяны,кэтэрт
1234,sich anziehen::V,дӥсьяськыны,таҥын
1235,kämmen::V,сынаны,тараа
1236,schmücken::V,чеберъяны,симээ
1237,sagen::V,шуыны,диэ
1238,sagen::V,вераны,диэ
1239,sprechen::V,вераськыны,эт
1240,sprechen::V,вераськыны,саҥар
1241,reden::V,вераськыны,кэпсэт
1242,sich unterhalten::V,вераськыны,кэпсэт
1243,fragen::V,юаны,ыйыт
1244,bitten::V,курыны,көрдөс
1245,erzählen::V,вераны,кэпсээ
1246,erzählen::V,вераны,сэһэргээ
1247,erzählen::V,мадьыны,кэпсээ
1248,erzählen::V,мадьыны,сэһэргээ
1249,mitteilen::V,ивортыны,биллэр
1250,nennen::V,шуыны,ааттаа
1251,rufen::V,ӧтьыны,ыҥыр
1252,prahlen::V,ушъяськыны,чабылан
1253,prahlen::V,ушъяськыны,киһиргээ
1254,übersetzen::V,берыктыны,тылбаастаа
1255,denken::V,малпаны,санаа
1256,denken::V,малпаны,толкуйдаа
1257,glauben::V,оскыны,итэҕэй
1258,bemerken::V,адӟыны,бэлиэтээ
1259,erkennen::V,тодыны,бил
1260,begreifen::V,валаны,өйдөө
1261,verstehen::V,валаны,өйдөө
1262,lernen::V,дышетскыны,үөрэн
1263,wissen::V,тодыны,бил
1264,sich erinnern an::V,тодэ вайыны,аҕын
1265,vergessen::V,вунэтыны,умун
1266,messen::V,мертаны,кэмнээ
1267,messen::V,мертаны,кээмэйдээ
1268,zählen::V,лыдъяны,аах
1269,rechnen::V,лыдъяны,аах
1270,lesen::V,лыдӟыны,аах
1271,malen::V,суреданы,уруһуйдаа
1272,zeichnen::V,суреданы,уруһуйдаа
1273,schreiben::V,гожъяны,суруй
1274,besitzen::V,луыны,баһылаа
1275,kaufen::V,басьтыны,атыылас
1276,verkaufen::V,вузаны,атыылаа
1277,bezahlen::V,тырыны,төлөө
1278,zahlen::V,тырыны,төлөө
1279,beherrschen::V,кузёяськыны,баһылаа
1280,ertragen::V,чиданы,тулуй
