,Concept_ID,os,el
1289,sich trennen::V,фæйнæрдæм фæцæуын айхæлын,αποχωρίζομαι
1290,verlassen::V,ныууадзын,εγκαταλείπω
1291,retten::V,фервӕзын кӕнын,σώζω
1292,bewachen::V,хъахъхъӕнын,φρουρώ
1293,schützen::V,хъахъхъӕнын,προστατεύω
1294,verteidigen::V,бахизын,υπερασπίζω
1295,sich schlagen::V,хыл кæнын,χτυπιέμαι
1296,schießen::V,ӕхсын,πυροβολώ
1297,siegen::V,басӕттын,νικώ
1298,siegen::V,фӕуӕлахиз уӕвын,νικώ
1299,ärgern::V,мӕсты кӕнын,τσαντίζω
1300,schlagen::V,ныццæвын,χτυπώ
1301,stechen::V,фæрæхойын,τρυπώ
1302,stoßen::V,риуыгъын,ωθώ
1303,stoßen::V,риуыгъын,σπρώχνω
1304,stehlen::V,давын,κλέβω
1305,stören::V,хъыгдарын,διαταράσσω
1306,belästigen::V,хъыгдарын,ενοχλώ
1307,verbergen::V,бамбӕхсын,κρύβω
1308,verbergen::V,басусӕг кӕнын,κρύβω
1309,täuschen::V,фӕливын,παραπλανώ
1310,täuschen::V,асайын,παραπλανώ
1311,betrügen::V,асайын,απατώ
1312,töten::V,амарын,σκοτώνω
1313,töten::V,амарын,θανατώνω
1314,wohnen::V,цӕрын,μένω
1315,wohnen::V,цӕрын,κατοικώ
1316,arbeiten::V,кусын,δουλεύω
1317,arbeiten::V,кусын,εργάζομαι
1318,sammeln::V,æртонын,μαζεύω
1319,sammeln::V,æртонын,συλλέγω
1320,pflücken::V,тонын,κόβω
1321,jagen::V,цуан кæнын,κυνηγώ
1322,fischen::V,кæсаг ахсын æнгуырæй,ψαρεύω
1323,fischen::V,æнгуыр дарын,ψαρεύω
1324,fassen::V,ӕрцахсын,πιάνω
1325,hüten::V,хизын,φυλάγω
1326,hüten::V,хизын,προσέχω
1327,treiben::V,скъӕрын,οδηγώ
1328,anbinden::V,бабæттын,δένω
1329,anbinden::V,æрбæттын,δένω
1330,füttern::V,холлаг дæттын,ταΐζω
1331,füttern::V,холлаг æвæрын,ταΐζω
1332,füttern::V,дарын,ταΐζω
1333,melken::V,дуцын,αρμέγω
1334,hacken::V,кæрдын,κόβω
1335,hacken::V,лыгтæ кæнын,κόβω
1336,gießen::V,бакалын,ποτίζω
1337,reifen::V,срæгъæд уын,ωριμάζω
1338,reifen::V,сцæттæ уын,ωριμάζω
1339,zubereiten::V,сцӕттӕ кӕнын,ετοιμάζω
1340,kochen::V,фыцын,βράζω
1341,backen::V,фыцын,ψήνω
1342,braten::V,цурын,τηγανίζω
1343,umrühren::V,ахæццæ кæнын,ανακατεύω
1344,umrühren::V,азмæнтын,ανακατεύω
1345,umrühren::V,астауын,ανακατεύω
1346,stricken::V,кæнын,πλέκω
1347,stricken::V,бийын,πλέκω
1348,nähen::V,хуыйын,ράβω
1349,färben::V,ахорын,βάφω
1350,färben::V,ахорын,χρωματίζω
1351,reinigen::V,ссыгъдæг кæнын,καθαρίζω
1352,reinigen::V,ныссыгъдæг кæнын,καθαρίζω
1353,reinigen::V,ныссæрфын,καθαρίζω
1354,waschen::V,ӕхсын,πλένω
1355,abwischen::V,сӕрфын,σφουγγίζω
1356,spülen::V,æнхъæвзын,ξεπλένω
1357,fegen::V,мӕрзын,σκουπίζω
1358,kehren::V,мӕрзын,σκουπίζω
1359,baden::V,хи найын,κάνω μπάνιο
1360,sich waschen::V,хи æхсын,πλένομαι
1361,ausziehen::V,ласын,βγάζω
1362,anziehen::V,скæнын,φορώ
1363,sich anziehen::V,дзаума скæнын,ντύνομαι
1364,sich anziehen::V,дарæс скæнын,ντύνομαι
1365,kämmen::V,ныффасын,χτενίζω
1366,kämmen::V,æрфасын,χτενίζω
1367,schmücken::V,фӕлындын,στολίζω
1368,sagen::V,зæгъын,λέω
1369,sprechen::V,дзурын,μιλώ
1370,reden::V,ныхас кӕнын,μιλώ
1371,reden::V,ныхас кӕнын,κουβεντιάζω
1372,sich unterhalten::V,ныхас кæнын,συνομιλώ
1373,sich unterhalten::V,ныхас кæнын,κουβεντιάζω
1374,fragen::V,фӕрсын,ρωτώ
1375,bitten::V,курын,ζητώ
1376,bitten::V,курын,παρακαλώ
1377,erzählen::V,радзурын,διηγούμαι
1378,erzählen::V,ратаурæгъ кæнын,διηγούμαι
1379,mitteilen::V,фехъусын кæнын,πληροφορώ
1380,nennen::V,хонын,ονομάζω
1381,rufen::V,сидын,φωνάζω
1382,prahlen::V,ӕппӕлын,καυχιέμαι
1383,übersetzen::V,ратæлмац кæнын,μεταφράζω
1384,denken::V,ӕнхъӕлын,σκέφτομαι
1385,denken::V,хъуыды кӕнын,σκέφτομαι
1386,glauben::V,уырнын,πιστεύω
1387,bemerken::V,фенын,παρατηρώ
1388,erkennen::V,базонын,αναγνωρίζω
1389,begreifen::V,ӕмбарын,καταλαβαίνω
1390,begreifen::V,бамбарын,καταλαβαίνω
1391,lernen::V,ахуыр кӕнын,μαθαίνω
1392,wissen::V,зонын,ξέρω
1393,sich erinnern an::V,зæрдыл æрлæууын,θυμάμαι
1394,sich erinnern an::V,æрымысын,θυμάμαι
1395,sich erinnern an::V,æрбаймысын,θυμάμαι
1396,sich erinnern an::V,æрхъуыды кæнын,θυμάμαι
1397,vergessen::V,ферох кæнын,ξεχνώ
1398,vergessen::V,айрох кæнын,ξεχνώ
1399,messen::V,барын,μετρώ
1400,zählen::V,нымайын,μετρώ
1401,rechnen::V,хынцын,λογαριάζω
1402,lesen::V,кӕсын,διαβάζω
1403,lesen::V,фӕрсын,διαβάζω
1404,malen::V,ныв кӕнын,ζωγραφίζω
1405,zeichnen::V,ныв кӕнын,σχεδιάζω
1406,schreiben::V,фыссын,γράφω
1407,besitzen::V,хицау уын,κατέχω
1408,kaufen::V,балхӕнын,αγοράζω
1409,verkaufen::V,уӕй кӕнын,πουλώ
1410,bezahlen::V,бафидын,πληρώνω
1411,zahlen::V,фидын,πληρώνω
1412,beherrschen::V,æлдариуæг кæнын,κυριαρχώ
1413,ertragen::V,бавзарын,βαστώ
1414,ertragen::V,бавзарын,αντέχω
1415,Leine::N,,σχοινί
1416,rauschen::V,,βουΐζω
1417,treten::V,,κλοτσώ
1418,verstehen::V,,ακούω
