,Concept_ID,is,ja
841,untergehen[Sonne]::V,ganga til viðar,沈む
842,scheinen[Sonne]::V,skína,輝く
843,donnern::V,þruma,雷が鳴る
844,wehen::V,blása,吹く
845,strömen::V,streyma,流れる
846,fließen::V,fljóta,流れる
847,sich drehen::V,snúast,回転する
848,schwanken::V,riða,揺れる
849,schwanken::V,rugga,揺れる
850,schwingen::V,sveiflast,振動する
851,fallen::V,falla,落ちる
852,brennen::V,brenna,燃える
853,rauchen::V,reykja,煙を出す
854,regnen::V,rigna,雨が降る
855,gefrieren::V,frjósa,凍る
856,tauen::V,þiðna,溶ける
857,schmelzen::V,bráðna,溶ける
858,trocknen::V,þorna,乾く
859,sieden::V,sjóða,沸く
860,faulen::V,rotna,腐る
861,verfaulen::V,rotna,朽ちる
862,reißen::V,rifna,切れる
863,versinken::V,sökkva,沈む
864,vergehen::V,líða,経つ
865,erscheinen::V,birtast,現れる
866,verschwinden::V,hverfa,消える
867,sinken::V,síga,下がる
868,abnehmen::V,lækka,減る
869,abnehmen::V,minnka,減る
870,zunehmen::V,aukast,増える
871,steigen::V,stíga,上がる
872,wachsen::V,vaxa,伸びる
873,glänzen::V,glóa,輝く
874,glänzen::V,glampa,輝く
875,funkeln::V,leiftra,ぴかぴか光る
876,lärmen::V,hafa hátt,騒ぐ
877,läuten::V,hringja,鳴る
878,klingeln::V,hringja,鳴る
879,klirren::V,glamra,がらんがらんと鳴る
880,klirren::V,skrölta,がらんがらんと鳴る
881,brausen::V,ólga,逆巻く
882,rauschen::V,suða,戦ぐ
883,klingen::V,hljóma,鳴る
884,bellen::V,gelta,吠える
885,heulen::V,væla,きゃんきゃん鳴く
886,heulen::V,ýlfra,きゃんきゃん鳴く
887,blasen::V,blása,吹く
888,pfeifen::V,blístra,口笛を吹く
889,schreien::V,æpa,叫ぶ
890,stöhnen::V,stynja,うめく
891,zittern::V,titra,震える
892,zittern::V,skjálfa,震える
893,leben::V,lifa,生きている
894,geboren werden::V,fæðast,生まれる
895,atmen::V,anda,呼吸する
896,atmen::V,draga andann,呼吸する
897,trinken::V,drekka,飲む
898,essen::V,borða,食べる
899,schlucken::V,kingja,飲み込む
900,müde werden::V,þreytast,眠くなる
901,einschlafen::V,sofna,寝付く
902,schlafen::V,sofa,眠る
903,aufwachen::V,vakna,目が覚める
904,aufstehen::V,fara á fætur,起きる
905,sich erholen::V,hvíla sig,休養する
906,krank werden::V,veikjast,病気になる
907,krank werden::V,verða veikur,病気になる
908,krank sein::V,vera veikur,病気である
909,schmerzen::V,kenna til,痛む
910,husten::V,hósta,咳をする
911,genesen::V,batna,元気になる
912,genesen::V,frískast,元気になる
913,sterben::V,deyja,死ぬ
914,sterben::V,deyja,亡くなる
915,umkommen::V,farast,死亡する
916,sich bewegen::V,bifast,移動する
917,sich rühren::V,hreyfast,動く
918,sich erheben::V,standa upp,立ち上がる
919,sich setzen::V,setjast,座る
920,hinfallen::V,detta,転ぶ
921,laufen::V,labba,歩く
922,schreiten::V,ganga,跨ぐ
923,spazierengehen::V,ganga sér til skemmtunar,散歩する
924,eilen::V,fara hratt,急ぐ
925,sich beeilen::V,flýta sér,焦る
926,sausen::V,þjóta,疾駆する
927,rennen::V,hlaupa,走る
928,springen::V,stökkva,跳ぶ
929,klettern::V,klifra,よじ登る
930,schaukeln::V,róla,ぶらんこに乗る
931,schaukeln::V,rugga,ぶらんこに乗る
932,kriechen::V,skríða,這う
933,schwimmen::V,synda,泳ぐ
934,tauchen::V,kafa,潜る
935,rudern::V,róa,漕ぐ
936,fahren::V,aka,行く
937,fahren::V,aka,乗車する
938,fahren::V,fara,行く
939,fahren::V,fara,乗車する
940,fliegen::V,fljúga,飛ぶ
941,gehen::V,fara,行く
942,gehen::V,ganga,行く
943,weggehen::V,fara burt,立ち去る
944,weggehen::V,ganga burt,立ち去る
945,abfahren::V,aka burt,出発する
946,anhalten::V,stöðva,止まる
947,hineingehen::V,ganga inn,入る
948,eintreten::V,koma inn,中に入る
949,eintreten::V,ganga inn,中に入る
950,kommen::V,koma,来る
951,ankommen::V,koma til,着く
952,ankommen::V,koma til,到着する
953,zurückkommen::V,koma til baka,帰る
954,bleiben::V,haldast,留まる
955,bleiben::V,vera kyrr,留まる
956,warten::V,bíða,待つ
957,erwarten::V,búast við,期待する
958,erwarten::V,eiga von á,期待する
959,suchen::V,leita,探る
960,finden::V,finna,見つける
961,versuchen::V,reyna,試す
962,vorbereiten::V,undirbúa,準備する
963,lieben::V,elska,愛する
964,mögen::V,þykja gott,好きである
965,mögen::V,falla í geð,好きである
966,lachen::V,hlæja,笑う
967,rühren::V,snerta,感情を動かす
968,weinen::V,gráta,泣く
969,schimpfen::V,skammast,叱る
970,sich ärgern::V,sárna,怒る
971,sich ärgern::V,sárna,腹を立てる
972,sich ärgern::V,gremjast,怒る
973,sich ärgern::V,gremjast,腹を立てる
974,sich fürchten::V,óttast,怖がる
975,fürchten::V,óttast,恐れる
976,fliehen::V,flýja,逃げる
977,flüchten::V,strjúka,逃亡する
978,sehen::V,sjá,見る
979,anschauen::V,horfa á,眺める
980,ansehen::V,líta á,見る
981,hören::V,heyra,聞く
982,zuhören::V,hlusta,聴く
983,probieren::V,smakka,食べてみる
984,riechen::V,þefa,気取る
985,fühlen::V,finna til,感じる
986,scheinen::V,virðast,ように見える
987,zu sehen sein::V,vera að sjá,見える
988,vernehmen::V,heyra,承る
989,vernehmen::V,greina,承る
990,frieren::V,frjósa,寒気がする
991,tun::V,gera,する
992,können::V,geta,出来る
993,wollen::V,ætla,-たい
994,wollen::V,vilja,-たい
995,anfangen::V,hefja,始める
996,beenden::V,enda,終える
997,beenden::V,ljúka,終える
998,aufhören::V,lykta,止める
999,gelingen::V,heppnast,成功する
1000,geraten::V,lukkast,当たる
1001,öffnen::V,opna,開く
1002,öffnen::V,opna,開ける
1003,schließen::V,loka,閉める
1004,stellen::V,láta,置く
1005,stellen::V,láta,据える
1006,stellen::V,setja,置く
1007,stellen::V,setja,据える
1008,setzen::V,láta,座らせる
1009,setzen::V,setja,座らせる
1010,legen::V,láta,置く
1011,legen::V,leggja,置く
1012,berühren::V,koma við,触る
1013,berühren::V,koma við,触れる
1014,verbinden::V,sameina,結びつける
1015,bedecken::V,hylja,覆う
1016,aufhängen::V,hengja,掛ける
1017,aufhängen::V,hengja upp,掛ける
1018,anzünden::V,kveikja í,燃やす
1019,anzünden::V,kveikja í,火をつける
1020,aufheben::V,taka upp,拾う
1021,aufheben::V,lyfta upp,拾う
1022,zurücklassen::V,skilja eftir,残す
1023,verlieren::V,týna,無くす
1024,verlieren::V,glata,無くす
1025,fallen lassen::V,missa,落とす
1026,machen::V,búa til,作る
1027,herstellen::V,framleiða,製造する
1028,bauen::V,smíða,建設する
1029,bauen::V,byggja,建設する
1030,reparieren::V,gera við,直す
1031,reparieren::V,gera við,修理する
1032,verbessern::V,bæta,改良する
1033,ändern::V,breyta,変える
1034,graben::V,grafa,掘る
1035,beugen::V,beygja,折る
1036,biegen::V,sveigja,曲げる
1037,drehen::V,snúa,回す
1038,wenden::V,snúa,裏返す
1039,wenden::V,venda,裏返す
1040,umdrehen::V,venda,裏返す
1041,umdrehen::V,snúa við,裏返す
1042,heben::V,hefja,挙げる
1043,hochheben::V,lyfta upp,持ち上げる
1044,ergreifen::V,grípa,取り上げる
1045,halten::V,rúma,持つ
1046,halten::V,halda,持つ
1047,drücken::V,þjá,押す
1048,drücken::V,þrýsta,押す
1049,schieben::V,ýta,ずらす
1050,kratzen::V,klóra,引っ掻く
1051,lecken::V,sleikja,なめる
1052,beißen::V,bíta,噛む
1053,abreißen::V,rífa af,剝ぎ取る
1054,abreißen::V,rífa frá,剝ぎ取る
1055,abschneiden::V,skera af,切り取る
1056,abschneiden::V,klippa af,切り取る
1057,binden::V,binda,縛る
1058,stecken::V,stinga,差し込む
1059,brechen::V,brjóta,破る
1060,klopfen::V,berja,とんとん叩く
1061,klopfen::V,klappa,とんとん叩く
1062,hauen::V,berja,叩く
1063,hauen::V,höggva,叩く
1064,kleben::V,líma,貼る
1065,kleben::V,líma,くっ付ける
1066,reiben::V,núa,擦る
1067,streichen::V,smyrja,塗る
1068,schleifen::V,slípa,研ぐ
1069,schneiden::V,skera,切る
1070,schneiden::V,klippa,切る
1071,rütteln::V,skaka,揺さぶる
1072,schütteln::V,hrista,振る
1073,schütteln::V,hrista,揺さぶる
1074,schwenken::V,sveifla,振る
1075,schütten::V,hella,注ぐ
1076,füllen::V,fylla,いっぱいにする
1077,einwickeln::V,vefja inn í,包む
1078,tragen::V,bera,運ぶ
1079,schleppen::V,draga,引きずる
1080,ziehen::V,toga,引く
1081,ziehen::V,draga,引く
1082,aufbewahren::V,geyma,預かる
1083,werfen::V,kasta,投げる
1084,fangen::V,grípa,受ける
1085,packen::V,þrífa í,掴む
1086,verstecken::V,fela,隠す
1087,teilen::V,deila,分ける
1088,schicken::V,senda,送る
1089,bringen::V,færa,持って行く
1090,bringen::V,flytja,持って行く
1091,hinzufügen::V,bæta við,加える
1092,bekommen::V,hljóta,得る
1093,bekommen::V,ná,得る
1094,erhalten::V,fá,受ける
1095,nehmen::V,taka,取る
1096,wählen::V,velja,選ぶ
1097,auswählen::V,velja úr,選ぶ
1098,bewahren::V,gæta,保存する
1099,bewahren::V,vernda,保存する
1100,behindern::V,varna,妨害する
1101,verderben::V,spilla,台無しにする
1102,beschädigen::V,skemma,損傷する
1103,zerbrechen::V,brjóta,割る
1104,zerreißen::V,rífa,引き裂く
1105,zerreißen::V,rífa sundur,引き裂く
1106,zerstören::V,rífa niður,破壊する
1107,verbrennen::V,brenna,焼く
1108,geben::V,gefa,上げる
1109,reichen::V,rétta,渡す
1110,schenken::V,gefa,贈る
1111,versprechen::V,lofa,約束する
1112,versprechen::V,heita,約束する
1113,wünschen::V,óska,望む
1114,loben::V,lofa,褒める
1115,loben::V,hrósa,褒める
1116,küssen::V,kyssa,キスする
1117,wiegen::V,rugga,揺する
1118,zudecken::V,þekja,覆う
1119,zudecken::V,breiða yfir,覆う
1120,wecken::V,vekja,起こす
1121,zeigen::V,sýna,見せる
1122,führen::V,leiða,案内する
1123,lehren::V,kenna,教える
1124,unterrichten::V,fræða,通知する
1125,aufziehen::V,ala upp,育てる
1126,leiten::V,stjórna,導く
1127,antreiben::V,hvetja,励ます
1128,lassen::V,láta,～させる
1129,einladen::V,bjóða heim,誘う
1130,einladen::V,bjóða heim,招待する
1131,vereinigen::V,sameina,一つにする
1132,besuchen::V,heimsækja,訪ねる
1133,treffen::V,hitta,出会う
1134,sich versammeln::V,safnast saman,集まる
1135,spielen::V,leika sér,遊ぶ
1136,singen::V,syngja,歌う
1137,tanzen::V,dansa,踊る
1138,sich trennen::V,skiljast,別れる
1139,verlassen::V,yfirgefa,別れる
1140,retten::V,bjarga,救う
1141,retten::V,bjarga,助ける
1142,bewachen::V,gæta,見張る
1143,bewachen::V,gæta,軽微する
1144,bewachen::V,hafa vörð á,見張る
1145,bewachen::V,hafa vörð á,軽微する
1146,schützen::V,vernda,保護する
1147,verteidigen::V,verja,守る
1148,sich schlagen::V,slást,殴る
1149,sich schlagen::V,berjast,殴る
1150,schießen::V,skjóta,撃つ
1151,siegen::V,sigra,勝つ
1152,ärgern::V,ergja,怒らせる
1153,ärgern::V,skaprauna,怒らせる
1154,schlagen::V,slá,殴る
1155,schlagen::V,lemja,殴る
1156,treten::V,sparka,蹴る
1157,stechen::V,stinga,突く
1158,stoßen::V,hrinda,突く
1159,stehlen::V,stela,盗る
1160,stören::V,trufla,構う
1161,belästigen::V,ónáða,邪魔する
1162,verbergen::V,leyna,隠す
1163,täuschen::V,gabba,だます
1164,täuschen::V,blekkja,だます
1165,betrügen::V,svíkja,だます
1166,betrügen::V,blekkja,だます
1167,töten::V,drepa,殺す
1168,wohnen::V,búa,住む
1169,arbeiten::V,vinna,働く
1170,sammeln::V,safna,集める
1171,sammeln::V,safna,収集する
1172,pflücken::V,tína,摘む
1173,pflücken::V,reyta,摘む
1174,jagen::V,veiða,狩りをする
1175,fischen::V,fiska,釣る
1176,fassen::V,veiða,捕る
1177,hüten::V,gæta,放牧する
1178,hüten::V,vakta,放牧する
1179,treiben::V,reka,追う
1180,anbinden::V,binda við,繋ぐ
1181,anbinden::V,binda fast,繋ぐ
1182,füttern::V,fóðra,餌をやる
1183,melken::V,mjólka,搾乳する
1184,hacken::V,höggva,刻む
1185,gießen::V,hella,水をやる
1186,reifen::V,þroskast,熟す
1187,zubereiten::V,elda,調理する
1188,zubereiten::V,tilbúa,調理する
1189,kochen::V,sjóða,煮る
1190,backen::V,baka,焼く
1191,braten::V,steikja,焼く
1192,braten::V,steikja,炒める
1193,umrühren::V,hræra í,混ぜる
1194,stricken::V,prjóna,編む
1195,nähen::V,sauma,縫う
1196,färben::V,lita,染める
1197,reinigen::V,hreinsa,掃除する
1198,waschen::V,þvo,洗う
1199,waschen::V,þvo,洗濯する
1200,abwischen::V,þerra,拭く
1201,spülen::V,skola,洗う
1202,spülen::V,skola,すすぐ
1203,spülen::V,þvo upp,洗う
1204,spülen::V,þvo upp,すすぐ
1205,fegen::V,sópa,掃除する
1206,fegen::V,hreinsa,掃除する
1207,kehren::V,sópa,掃く
1208,baden::V,baða sig,入浴する
1209,sich waschen::V,þvo sér,洗う
1210,ausziehen::V,fara úr,脱ぐ
1211,anziehen::V,fara í,着る
1212,sich anziehen::V,klæðast,着る
1213,kämmen::V,greiða,梳く
1214,schmücken::V,prýða,飾る
1215,schmücken::V,skreyta,飾る
1216,sagen::V,segja,言う
1217,sprechen::V,tala,話す
1218,reden::V,ræða,話す
1219,sich unterhalten::V,spjalla,話をする
1220,sich unterhalten::V,ræðast við,話をする
1221,fragen::V,spyrja,聞く
1222,bitten::V,biðja,頼む
1223,bitten::V,biðja,お願いする
1224,erzählen::V,segja frá,物語る
1225,mitteilen::V,tilkynna,伝える
1226,nennen::V,nefna,名づける
1227,rufen::V,kalla,呼ぶ
1228,prahlen::V,gorta,自慢する
1229,übersetzen::V,þýða,訳す
1230,denken::V,hugsa,考える
1231,glauben::V,trúa,信じる
1232,bemerken::V,taka eftir,気が付く
1233,erkennen::V,þekkja,認識する
1234,begreifen::V,skilja,分かる
1235,verstehen::V,skilja,聞き取る
1236,lernen::V,læra,学ぶ
1237,lernen::V,læra,勉強する
1238,wissen::V,vita,知っている
1239,sich erinnern an::V,minnast,思い出す
1240,vergessen::V,gleyma,忘れる
1241,messen::V,mæla,計る
1242,messen::V,mæla,測定する
1243,zählen::V,telja,数える
1244,rechnen::V,reikna,計算する
1245,lesen::V,lesa,読む
1246,malen::V,mála,描く
1247,zeichnen::V,teikna,写生する
1248,schreiben::V,skrifa,書く
1249,besitzen::V,hafa,所持する
1250,kaufen::V,kaupa,買う
1251,verkaufen::V,selja,売る
1252,bezahlen::V,borga,払う
1253,zahlen::V,borga,支払う
1254,beherrschen::V,hafa á valdi sínu,支配する
1255,ertragen::V,þola,耐える
