,Concept_ID,tt,fa
802,später::ADV,соңрак,بعدها
803,jetzt::ADV,хәзер,حالا
804,jetzt::ADV,хәзер,اکنون
805,heute::ADV,бүген,امروز
806,morgen::ADV,иртәгә,فردا
807,bald::ADV,тиздән,زود
808,bald::ADV,тиздән,بزودی
809,dann::ADV,аннары,سپس
810,dann::ADV,аннары,آنوقت
811,gestern::ADV,кичә,دیروز
812,einst::ADV,берчак,وقتی
813,einst::ADV,берчак,زمانی
814,damals::ADV,ул вакытта,آنوقت
815,damals::ADV,ул вакытта,آنزمان
816,damals::ADV,ул чакта,آنوقت
817,damals::ADV,ул чакта,آنزمان
818,danach::ADV,да,بعد
819,vorher::ADV,элек,قبلاً
820,zuerst::ADV,башта,اول
821,zuerst::ADV,башта,ابتداء
822,einmal::ADV,бер,یکدفعه
823,einmal::ADV,бер мәртәбә,یکدفعه
824,manchmal::ADV,кайчакта,گاهی
825,manchmal::ADV,кайчакта,بعضی اوقات
826,oft::ADV,еш,اغلب
827,immer::ADV,һәркайчан,همیشه
828,niemals::ADV,hичбер вакыт,هرگز
829,hier::ADV,монда,اینجا
830,hier::ADV,биредә,اینجا
831,hierhin::ADV,монда,به اینجا
832,von hier::ADV,моннан,از اینجا
833,dort::ADV,анда,آنجا
834,dorthin::ADV,тегеләй,به آنجا
835,geradeaus::ADV,турыдан-туры,راست
836,vorwärts::ADV,алга,جلو
837,vorwärts::ADV,алга,به پیش
838,rückwärts::ADV,кире,عقب
839,zurück::ADV,кире,پس
840,zurück::ADV,кире,عقب
841,zurück::ADV,кире,بالعکس
842,unten::ADV,түбәндә,زیر
843,unten::ADV,түбәндә,پایین
844,hinab::ADV,аска,به پایین
845,oben::ADV,өстә,بالا
846,oben::ADV,югарыда,بالا
847,hinauf::ADV,өскә,به بالا
848,überall::ADV,hәркайда,همه‌جا
849,nicht::ADV,түгел,نه
850,ein wenig::ADV,бераз,کمی
851,kaum::ADV,көчкә,به سختی
852,sehr::ADV,бик,خیلی
853,sehr::ADV,бик,بسیار
854,so::ADV,алай,چنین
855,so::ADV,алай,اینطور
856,noch::ADV,янә,هنوز
857,noch::ADV,тагын,هنوز
858,nur::ADV,фәкать,فقط
859,nur::ADV,фәкать,تنها
860,schon::ADV,инде,قبلاً
861,schon::ADV,инде,به این زودی
862,wieder::ADV,янә,باز
863,wieder::ADV,янә,دوباره
864,wieder::ADV,тагын,باز
865,wieder::ADV,тагын,دوباره
866,vergebens::ADV,юкка,بیهوده
867,vor::PRP,алдыннан,در جلوی
868,hinter::PRP,арттан,پشت
869,unter::PRP,астында,تحت
870,durch::PRP,аша,از وسط
871,durch::PRP,аша,از ميان
872,neben::PRP,тирәсендә,کنار
873,neben::PRP,тирәсендә,پهلوی
874,zwischen::PRP,арасында,بین
875,zwischen::PRP,арасында,میان
876,wegen::PRP,сәбәпле,برای
877,wegen::PRP,сәбәпле,بخاطر
878,dies::PRN,бу,این
879,das::PRN,ул,آن
880,alles::PRN,һәммә,تمام
881,alles::PRN,һәммә,همه‌چیر
882,ich::PRN,мин,من
883,du::PRN,син,تو
884,er::PRN,ул,او
885,wir::PRN,без,ما
886,ihr::PRN,сез,شما
887,sie::PRN,ул,آنها
888,was::FPRN,ни,چه
889,was::FPRN,нәрсә,چه
890,wer::FPRN,кем,کی
891,wo::FADV,кайда,کجا
892,wohin::FADV,кая,بکجا
893,wie::FADV,ничек,چطور
894,wie::FADV,ничек,چگونه
895,warum::FADV,нигә,چرا
896,warum::FADV,нигә,برای چه
897,wieviel::FNUM,ничә,چند
898,wieviel::FNUM,ничә,چقدر
899,eins::NUM,бер,یک
900,zwei::NUM,ике,دو
901,drei::NUM,өч,سه
902,vier::NUM,дүрт,چهار
903,fünf::NUM,биш,پنج
904,sechs::NUM,алты,شش
905,sieben::NUM,җиде,هفت
906,acht::NUM,сигез,هشت
907,neun::NUM,тугыз,نه
908,zehn::NUM,ун,ده
909,elf::NUM,унбер,یازده
910,zwölf::NUM,унике,دوازده
911,zwanzig::NUM,егерме,بیست
912,dreißig::NUM,утыз,سی
913,vierzig::NUM,кырык,چهل
914,fünfzig::NUM,илле,پنجاه
915,sechzig::NUM,алтмыш,شصت
916,siebzig::NUM,җитмеш,هفتاد
917,achtzig::NUM,сиксән,هشتاد
918,neunzig::NUM,туксан,نود
919,hundert::NUM,йөз,صد
920,tausend::NUM,мең,هزار
921,und::CNJ,вә,و
922,oder::CNJ,яки,یا
923,oder::CNJ,яисә,یا
924,stehen::V,тору,ایستادن
925,sitzen::V,утыру,نشستن
926,liegen::V,яту,خوابیدن
927,liegen::V,яту,دراز کشیدن
928,hängen::V,эленү,آویزان بودن
929,werden::V,булу,شدن
930,passieren::V,булу,گذشتن
931,passieren::V,булу,اتفاق افتادن
932,beginnen::V,башлану,شروع شدن
933,enden::V,бетү,تمام شدن
934,wechseln::V,үзгәртү,عوض شدن
935,aufgehen[Sonne]::V,чыгу,برآمدن
936,aufgehen[Sonne]::V,чыгу,طلوع کردن
937,untergehen[Sonne]::V,бату,غروب کردن
938,scheinen[Sonne]::V,яктырту,تابیدن
939,donnern::V,күкрәү,رعد زدن
940,wehen::V,исү,دمیدن
941,strömen::V,агу,روان شدن
942,fließen::V,агу,روان شدن
943,sich drehen::V,бөтерелү,چرخیدن
944,schwanken::V,икеләнү,خم و راست شدن
945,schwingen::V,тирбәлү,تاب خوردن
946,schwingen::V,тирбәлү,نوسان کردن
947,fallen::V,егылу,افتادن
948,fallen::V,егылу,سقوط کردن
949,brennen::V,яну,سوزاندن
950,rauchen::V,төтәү,دود کردن
951,rauchen::V,төтенләү,دود کردن
952,regnen::V,яву,باران آمدن
953,gefrieren::V,кату,یخ بستن
954,tauen::V,эрү,آب شدن
955,tauen::V,эретү,آب شدن
956,schmelzen::V,эрү,آب شدن
957,schmelzen::V,эретү,آب شدن
958,trocknen::V,кибү,خشک شدن
959,sieden::V,ургылу,جوشیدن
960,faulen::V,черү,فاسد شدن
961,verfaulen::V,черү,پوسیدن
962,reißen::V,өзелү,پاره شدن
963,versinken::V,бату,غرق شدن
964,vergehen::V,авышу,گذشتن
965,erscheinen::V,пәйда булу,ظاهر شدن
966,verschwinden::V,югалу,گم شدن
967,verschwinden::V,югалу,از بین رفتن
968,verschwinden::V,юк булу,گم شدن
969,verschwinden::V,юк булу,از بین رفتن
970,sinken::V,кимү,پایین آمدن
971,sinken::V,кайту,پایین آمدن
972,abnehmen::V,азаю,کم شدن
973,zunehmen::V,арту,زیاد شدن
974,zunehmen::V,күбәю,زیاد شدن
975,zunehmen::V,ишәю,زیاد شدن
976,steigen::V,үсү,بالا رفتن
977,wachsen::V,үсү,قد کشیدن
978,glänzen::V,ялкылдау,برق زدن
979,funkeln::V,ялтырау,جرقه زدن
980,lärmen::V,шаулау,شلوغ کردن
981,läuten::V,шалтырату,زنگ زدن
982,klingeln::V,шалтырату,زنگ زدن
983,klirren::V,чылтырау,جرنگ جرنگ صدا کردن
984,brausen::V,давыллау,طوفانی بودن
985,brausen::V,дулау,طوفانی بودن
986,rauschen::V,кыштырдау,خش‌خش کردن
987,klingen::V,ишетелү,صدا دادن
988,bellen::V,өрү,عوعو کردن
989,heulen::V,улау,زوزه کشیدن
990,blasen::V,өрү,فوت کردن
991,pfeifen::V,сызгырту,سوت زدن
992,schreien::V,кычкыру,فریاد زدن
993,stöhnen::V,ыңгырашу,نالیدن
994,zittern::V,калтырау,لرزیدن
995,zittern::V,калтырану,لرزیدن
996,leben::V,яшәү,زیستن
997,leben::V,яшәү,زندگی کردن
998,leben::V,гомер итү,زیستن
999,leben::V,гомер итү,زندگی کردن
1000,geboren werden::V,туу,متولد شدن
1001,atmen::V,сулау,تنفس کردن
1002,trinken::V,эчү,نوشیدن
1003,essen::V,ашау,خوردن
1004,schlucken::V,йоту,بلعیدن
1005,schlucken::V,йоту,قورت دادن
1006,müde werden::V,ялыгу,خسته شدن
1007,müde werden::V,йөгенү,خسته شدن
1008,einschlafen::V,йокыга китү,خواب رفتن
1009,schlafen::V,йоклау,خوابیدن
1010,aufwachen::V,уяну,از خواب بیدار شدن
1011,aufstehen::V,тору,بیدار شدن
1012,sich erholen::V,ял алу,استراحت کردن
1013,sich erholen::V,истирахәт итү,استراحت کردن
1014,krank werden::V,чирләү,مریض شدن
1015,krank sein::V,чирләү,بیمار بودن
1016,schmerzen::V,авырту,درد کردن
1017,husten::V,ютәлләү,سرفه کردن
1018,genesen::V,савыгу,بهبود یافتن
1019,genesen::V,сәламәтләнү,بهبود یافتن
1020,sterben::V,үлү,مردن
1021,sterben::V,дөнья кую,مردن
1022,sterben::V,вафат булу,مردن
1023,umkommen::V,үлү,کشته شدن
1024,sich bewegen::V,йөрү,حرکت کردن
1025,sich rühren::V,кыймылдау,تکان خوردن
1026,sich erheben::V,басу,برخواستن
1027,sich setzen::V,утыру,نشستن
1028,hinfallen::V,егылу,زمین خوردن
1029,laufen::V,җәяүләү,پیاده رفتن
1030,schreiten::V,атлау,قدم زدن
1031,spazierengehen::V,йөрү,گردش رفتن
1032,spazierengehen::V,йөргенү,گردش رفتن
1033,eilen::V,ашыгу,شتاب کردن
1034,sich beeilen::V,ашыгу,عجله کردن
1035,sich beeilen::V,кызулау,عجله کردن
1036,sausen::V,җилдерү,صفیر کشیدن
1037,rennen::V,йөгерү,دویدن
1038,springen::V,сикерү,پریدن
1039,klettern::V,үрмәләү,بالا رفتن
1040,schaukeln::V,атыну,تاب خوردن
1041,kriechen::V,шуышу,خزیدن
1042,kriechen::V,үрмәләү,خزیدن
1043,schwimmen::V,йөзү,شنا کردن
1044,tauchen::V,чуму,غواصی کردن
1045,rudern::V,ишү,پارو زدن
1046,fahren::V,бару,سواره رفتن
1047,fliegen::V,очу,پریدن
1048,gehen::V,йөрү,رفتن
1049,weggehen::V,китү,رفتن
1050,abfahren::V,кузгалу,حرکت کردن
1051,anhalten::V,тукталу,ایست کردن
1052,hineingehen::V,инү,داخل شدن
1053,eintreten::V,инү,وارد شدن
1054,kommen::V,килү,آمدن
1055,ankommen::V,бару,رسیدن
1056,zurückkommen::V,кире кайту,برگشتن
1057,bleiben::V,калу,ماندن
1058,warten::V,көтү,منتظر بودن
1059,erwarten::V,көтү,انتظار داشتن
1060,suchen::V,эзләү,جستجو کردن
1061,finden::V,табу,یافتن
1062,finden::V,табу,پیدا کردن
1063,versuchen::V,маташу,سعی کردن
1064,versuchen::V,маташу,کوشش کردن
1065,vorbereiten::V,хәзерләү,آماده کردن
1066,lieben::V,сөю,عاشق بودن
1067,lieben::V,ярату,عاشق بودن
1068,mögen::V,өнәү,میل داشتن
1069,mögen::V,өнәү,دوست داشتن
1070,lachen::V,көлү,خندیدن
1071,rühren::V,дулкынландыру,به رقت آوردن
1072,weinen::V,елау,گریه کردن
1073,schimpfen::V,сүгү,فحاشی کردن
1074,schimpfen::V,сүгенү,فحاشی کردن
1075,sich ärgern::V,ачулану,ناراحت شدن
1076,sich fürchten::V,курку,واهمه کردن
1077,fürchten::V,калтырау,ترسیدن
1078,fürchten::V,калтырану,ترسیدن
1079,fliehen::V,арка бирү,گریختن
1080,flüchten::V,качу,فرار کردن
1081,sehen::V,күрү,دیدن
1082,anschauen::V,карау,نگاه کردن
1083,ansehen::V,карау,تماشا کردن
1084,ansehen::V,күзәтү,تماشا کردن
1085,hören::V,ишетү,شنیدن
1086,zuhören::V,тыңлау,گوش دادن
1087,probieren::V,тату,چشیدن
1088,riechen::V,иснәү,بوییدن
1089,riechen::V,иснәү,بو کردن
1090,fühlen::V,тою,احساس کردن
1091,fühlen::V,сизү,احساس کردن
1092,scheinen::V,күренү,بنظر آمدن
1093,zu sehen sein::V,күренү,دیده شدن
1094,vernehmen::V,ишетү,شنیدن
1095,frieren::V,өшү,سرد بودن
1096,frieren::V,күшегү,سرد بودن
1097,tun::V,итү,کردن
1098,können::V,алу,توانستن
1099,wollen::V,теләү,خواستن
1100,anfangen::V,керешү,شروع کردن
1101,beenden::V,бетерү,تمام کردن
1102,beenden::V,бетерү,پایان دادن
1103,beenden::V,тәмамлау,تمام کردن
1104,beenden::V,тәмамлау,پایان دادن
1105,aufhören::V,бетү,دست کشیدن
1106,gelingen::V,уңу,موفق شدن
1107,geraten::V,сабышу,نتیجه دادن
1108,öffnen::V,ачу,گشودن
1109,öffnen::V,ачу,باز کردن
1110,schließen::V,ябу,بستن
1111,schließen::V,ябу,قفل کردن
1112,stellen::V,кую,گذاردن
1113,setzen::V,утырту,نشاندن
1114,legen::V,яткыру,گذاشتن
1115,berühren::V,тию,دست زدن
1116,berühren::V,тию,لمس کردن
1117,verbinden::V,ялгау,وصل کردن
1118,bedecken::V,өрту,پوشاندن
1119,bedecken::V,каплау,پوشاندن
1120,bedecken::V,томалау,پوشاندن
1121,aufhängen::V,асу,آویختن
1122,anzünden::V,кабызу,سوزاندن
1123,aufheben::V,күтәрү,برداشتن
1124,aufheben::V,күтәрү,بلند کردن
1125,zurücklassen::V,калдыру,گذاشتن
1126,verlieren::V,югалту,گم کردن
1127,fallen lassen::V,төшерү,انداختن
1128,machen::V,ясау,کردن
1129,machen::V,ясау,ساختن
1130,machen::V,эшләү,کردن
1131,machen::V,эшләү,ساختن
1132,herstellen::V,ясау,ساختن
1133,herstellen::V,ясау,تولید کردن
1134,bauen::V,кору,ساختن
1135,bauen::V,кору,بنا کردن
1136,reparieren::V,төзәтү,درست کردن
1137,reparieren::V,төзәтү,تعمیر کردن
1138,verbessern::V,яхшырту,بهتر کردن
1139,ändern::V,үзгәртү,تغییر دادن
1140,graben::V,казу,کندن
1141,graben::V,казу,گود کردن
1142,beugen::V,ию,کج کردن
1143,biegen::V,бөгү,خم کردن
1144,drehen::V,бору,چرخاندن
1145,drehen::V,бөтерү,چرخاندن
1146,wenden::V,бору,برگرداندن
1147,umdrehen::V,түнтәрү,برگرداندن
1148,heben::V,күтәрү,برداشتن
1149,hochheben::V,күтәрү,برآوردن
1150,hochheben::V,күтәрү,بلند کردن
1151,ergreifen::V,эләктерү,گرفتن
1152,halten::V,тоту,نگاه داشتن
1153,drücken::V,кысу,فشار دادن
1154,drücken::V,кысу,فشار آوردن
1155,schieben::V,кузгату,هل دادن
1156,kratzen::V,тырнау,خاریدن
1157,lecken::V,ялау,لیسیدن
1158,beißen::V,тешләү,گاز زدن
1159,abreißen::V,өзү,پاره کردن
1160,abschneiden::V,кыю,بریدن
1161,abschneiden::V,кыю,قطع کردن
1162,abschneiden::V,кисү,بریدن
1163,abschneiden::V,кисү,قطع کردن
1164,binden::V,бәйләү,بستن
1165,stecken::V,төртү,فرو کردن
1166,stecken::V,тыгу,فرو کردن
1167,brechen::V,сындыру,شکستن
1168,klopfen::V,шаку,کوبیدن
1169,klopfen::V,шакылдау,کوبیدن
1170,hauen::V,кыйнау,زدن
1171,kleben::V,ябыштыру,چسباندن
1172,reiben::V,ышку,مالش دادن
1173,streichen::V,ягу,مالیدن
1174,schleifen::V,кайрау,تیز کردن
1175,schneiden::V,кисү,چیدن
1176,schneiden::V,кисү,بریدن
1177,rütteln::V,селкетү,لرزاندن
1178,rütteln::V,селкетү,تکان دادن
1179,schütteln::V,селкетү,تکان دادن
1180,schwenken::V,болгау,تاب دادن
1181,schütten::V,кою,ریختن
1182,füllen::V,тутыру,پر کردن
1183,einwickeln::V,төрү,پیچیدن
1184,tragen::V,ташу,بردن
1185,tragen::V,ташу,حمل کردن
1186,schleppen::V,сөйрәү,کشیدن
1187,schleppen::V,өстерәү,کشیدن
1188,ziehen::V,тарту,کشیدن
1189,aufbewahren::V,саклау,نگهداری کردن
1190,werfen::V,ыргыту,انداختن
1191,werfen::V,ыргыту,پرتاب کردن
1192,fangen::V,тоту,گرفتن
1193,packen::V,эләктерү,گرفتن
1194,verstecken::V,яшерү,قایم کردن
1195,verstecken::V,яшерү,پنهان کردن
1196,teilen::V,бүлү,قسمت کردن
1197,teilen::V,бүлү,تقسیم کردن
1198,schicken::V,җибәрү,فرستادن
1199,schicken::V,җибәрү,ارسال کردن
1200,bringen::V,китерү,آوردن
1201,hinzufügen::V,өстәү,افزودن
1202,hinzufügen::V,өстәү,اضافه کردن
1203,bekommen::V,алу,گرفتن
1204,erhalten::V,алу,دریافت کردن
1205,nehmen::V,алу,گرفتن
1206,nehmen::V,алу,برداشتن
1207,wählen::V,сайлау,انتخاب کردن
1208,auswählen::V,сайлау,برگزیدن
1209,bewahren::V,саклау,حفظ کردن
1210,bewahren::V,саклау,حفاظت کردن
1211,behindern::V,комачаулау,مانع بودن
1212,verderben::V,бозу,از بین بردن
1213,beschädigen::V,бозу,صدمه زدن
1214,zerbrechen::V,вату,شکستن
1215,zerreißen::V,өзү,دریدن
1216,zerreißen::V,өзү,پاره کردن
1217,zerreißen::V,ерту,دریدن
1218,zerreißen::V,ерту,پاره کردن
1219,zerstören::V,җимерү,خراب کردن
1220,zerstören::V,җимерү,ویران کردن
1221,verbrennen::V,яндыру,سوزاندن
1222,verbrennen::V,көйдерү,سوزاندن
1223,geben::V,бирү,دادن
1224,reichen::V,тапшыру,دادن
1225,schenken::V,бүләкләү,هدیه دادن
1226,versprechen::V,вәгъдә бирү,قول دادن
1227,versprechen::V,вәгъдә бирү,وعده دادن
1228,wünschen::V,котлау,آرزو کردن
1229,loben::V,мактау,ستایش کردن
1230,küssen::V,үбү,بوسیدن
1231,wiegen::V,тирбәтү,نوسان کردن
1232,zudecken::V,ябу,پوشاندن
1233,zudecken::V,бөркәү,پوشاندن
1234,wecken::V,уяту,بیدار کردن
1235,zeigen::V,күрсәтү,نشان دادن
1236,führen::V,йөртү,رهنمائی کردن
1237,lehren::V,өйрәтү,آموختن
1238,lehren::V,өйрәтү,یاد دادن
1239,unterrichten::V,укыту,درس دادن
1240,unterrichten::V,укыту,تدریس کردن
1241,aufziehen::V,асрау,تربیت کردن
1242,leiten::V,җитәкләү,اداره کردن
1243,antreiben::V,куалау,عجله دادن
1244,antreiben::V,әйдәләү,عجله دادن
1245,antreiben::V,ашыктыру,عجله دادن
1246,lassen::V,мәҗбүр итү,وادار کردن
1247,einladen::V,чакыру,دعوت کردن
1248,einladen::V,чакыру,مهمان کردن
1249,vereinigen::V,берләштерү,یکی کردن
1250,vereinigen::V,берләштерү,متحد کردن
1251,besuchen::V,керешү,دیدار کردن
1252,treffen::V,очрату,ملاقات کردن
1253,sich versammeln::V,җыелышу,جمع شدن
1254,spielen::V,уйнау,بازی کردن
1255,singen::V,җырлау,آواز خواندن
1256,tanzen::V,бию,رقصیدن
1257,sich trennen::V,аерылу,جدا شدن
1258,sich trennen::V,ташлашу,جدا شدن
1259,verlassen::V,ташлау,ترک کردن
1260,verlassen::V,калдыру,ترک کردن
1261,retten::V,коткару,نجات دادن
1262,bewachen::V,каравыллау,حراست کردن
1263,schützen::V,ышыклау,حفظ کردن
1264,verteidigen::V,яклау,دفاع کردن
1265,verteidigen::V,саклау,دفاع کردن
1266,sich schlagen::V,сугышу,کتک‌کاری کردن
1267,schießen::V,ату,تیر زدن
1268,siegen::V,җиңү,پیروز شدن
1269,ärgern::V,ачуландыру,ناراحت کردن
1270,schlagen::V,ору,زدن
1271,schlagen::V,ору,کوبیدن
1272,schlagen::V,бәрү,زدن
1273,schlagen::V,бәрү,کوبیدن
1274,schlagen::V,тукмау,زدن
1275,schlagen::V,тукмау,کوبیدن
1276,treten::V,тибү,لگد زدن
1277,stechen::V,кадау,چاقو زدن
1278,stoßen::V,этү,هل دادن
1279,stehlen::V,урлау,دزدیدن
1280,stören::V,комачаулау,مزاحم شدن
1281,belästigen::V,борчу,زحمت دادن
1282,belästigen::V,билмазалау,زحمت دادن
1283,verbergen::V,яшерү,پنهان کردن
1284,täuschen::V,алдату,گول زدن
1285,täuschen::V,алдату,فریب دادن
1286,betrügen::V,хәрәмләшү,گول زدن
1287,betrügen::V,хәрәмләшү,فریب دادن
1288,töten::V,үтерү,کشتن
1289,wohnen::V,яшәү,منزل داشتن
1290,wohnen::V,яшәү,سکونت داشتن
1291,arbeiten::V,эшләү,کار کردن
1292,sammeln::V,туплау,جمع کردن
1293,pflücken::V,өзү,چیدن
1294,jagen::V,аулау,شکار کردن
1295,fischen::V,балык тоту,صید کردن
1296,fischen::V,балык тоту,ماهی‌گیری کردن
1297,fassen::V,тоту,گرفتن
1298,hüten::V,көтү,چراندن
1299,hüten::V,көтү,مراقبت کردن
1300,treiben::V,куалау,راندن
1301,anbinden::V,бәйләү,متصل کردن
1302,füttern::V,туйдыру,غذا دادن
1303,melken::V,саву,دوشیدن
1304,hacken::V,чабу,خرد کردن
1305,gießen::V,сугару,ریختن
1306,reifen::V,җитешү,رسیدن
1307,zubereiten::V,пешеренү,طبخ کردن
1308,zubereiten::V,пешеренү,آماده کردن
1309,kochen::V,пешерү,پختن
1310,kochen::V,пешерү,آشپزی کردن
1311,kochen::V,кайнату,پختن
1312,kochen::V,кайнату,آشپزی کردن
1313,backen::V,пешерү,پختن
1314,braten::V,куыру,سرخ کردن
1315,braten::V,кыздыру,سرخ کردن
1316,umrühren::V,бутау,هم زدن
1317,umrühren::V,болгату,هم زدن
1318,stricken::V,бәйләү,بافتن
1319,nähen::V,тегү,دوختن
1320,färben::V,ману,رنگ زدن
1321,reinigen::V,чистарту,پاک کردن
1322,reinigen::V,чистарту,تمیز کردن
1323,waschen::V,юу,شستن
1324,abwischen::V,сөртү,زدودن
1325,spülen::V,чайкау,شستن
1326,fegen::V,себерү,جارو کردن
1327,kehren::V,себерү,جارو کردن
1328,baden::V,коену,شنا کردن
1329,baden::V,коену,حمام کردن
1330,sich waschen::V,юыну,شستشو کردن
1331,ausziehen::V,чишенү,درآوردن
1332,anziehen::V,кию,پوشیدن
1333,sich anziehen::V,киенү,لباس پوشیدن
1334,kämmen::V,тарау,شانه زدن
1335,schmücken::V,бизәү,زینت دادن
1336,schmücken::V,бизәкләү,زینت دادن
1337,sagen::V,дию,گفتن
1338,sagen::V,әйтү,گفتن
1339,sprechen::V,сөйләү,حرف زدن
1340,sprechen::V,сөйләү,صحبت کردن
1341,sprechen::V,сөйләшү,حرف زدن
1342,sprechen::V,сөйләшү,صحبت کردن
1343,reden::V,сөйләү,حرف زدن
1344,reden::V,сөйләү,صحبت کردن
1345,sich unterhalten::V,сөйләшү,گپ زدن
1346,fragen::V,сорау,پرسیدن
1347,fragen::V,сорау,سؤال کردن
1348,fragen::V,сорашу,پرسیدن
1349,fragen::V,сорашу,سؤال کردن
1350,bitten::V,үтенү,خواهش کردن
1351,bitten::V,үтенү,درخواست کردن
1352,erzählen::V,сөйләү,نقل کردن
1353,erzählen::V,сөйләү,حکایت کردن
1354,mitteilen::V,белдерү,خبر دادن
1355,nennen::V,дию,نامیدن
1356,rufen::V,дәшү,صدا کردن
1357,prahlen::V,мактану,پز آمدن
1358,prahlen::V,шапырыну,پز آمدن
1359,übersetzen::V,күчерү,ترجمه کردن
1360,denken::V,уйлау,فکر کردن
1361,glauben::V,инану,باور کردن
1362,glauben::V,инану,عقیده داشتن
1363,bemerken::V,искәрү,متوجه شدن
1364,erkennen::V,тану,شناختن
1365,erkennen::V,тану,تشخیص دادن
1366,begreifen::V,аңлау,فهمیدن
1367,begreifen::V,аңлау,درک کردن
1368,begreifen::V,төшенү,فهمیدن
1369,begreifen::V,төшенү,درک کردن
1370,verstehen::V,аңлау,فهمیدن
1371,verstehen::V,төшенү,فهمیدن
1372,lernen::V,уку,آموختن
1373,lernen::V,уку,یاد گرفتن
1374,lernen::V,өйрәнү,آموختن
1375,lernen::V,өйрәнү,یاد گرفتن
1376,wissen::V,белү,دانستن
1377,sich erinnern an::V,хәтерләү,به یاد آوردن
1378,vergessen::V,оныту,فراموش کردن
1379,messen::V,үлчәү,اندازه گرفتن
1380,zählen::V,санау,شمردن
1381,rechnen::V,исәпләү,حساب کردن
1382,lesen::V,уку,خواندن
1383,malen::V,рәсем ясау,نقاشی کردن
1384,malen::V,сурәт ясау,نقاشی کردن
1385,malen::V,сурәтләү,نقاشی کردن
1386,zeichnen::V,язу-сызу,کشیدن
1387,zeichnen::V,язу-сызу,رسم کردن
1388,zeichnen::V,сурәт ясау,کشیدن
1389,zeichnen::V,сурәт ясау,رسم کردن
1390,schreiben::V,язу,نوشتن
1391,besitzen::V,биләү,داشتن
1392,kaufen::V,алу,خریدن
1393,kaufen::V,алу,خرید کردن
1394,verkaufen::V,сату,فروختن
1395,bezahlen::V,түләү,پرداختن
1396,zahlen::V,түләү,پرداخت کردن
1397,beherrschen::V,ия булу,مسلط بودن
1398,ertragen::V,чыдау,تحمل کردن
