,Concept_ID,en,bn
750,rauschen::V,rustle,মর্মরধ্বনি করা
751,klingen::V,sound,শব্দ করা
752,bellen::V,bark,ঘেউ ঘেউ করা
753,heulen::V,howl,গর্জন করা
754,blasen::V,blow,ফুঁ দেওয়া
755,pfeifen::V,whistle,শিস্ দেওয়া
756,schreien::V,shout,চিৎকার করা
757,stöhnen::V,groan,গোঁ-গো করা
758,zittern::V,tremble,কাঁপা
759,leben::V,be alive,বাঁচা
760,geboren werden::V,be born,জন্মানো
761,atmen::V,breathe,শ্বাস ফেলা
762,trinken::V,drink,পান করা
763,essen::V,eat,ভক্ষণ করা
764,schlucken::V,swallow,গেলা
765,müde werden::V,get tired,পরিশ্রান্ত হওয়া
766,einschlafen::V,fall asleep,নিদ্রামগ্ন হওয়া
767,schlafen::V,sleep,নিদ্রা যাওয়া
768,aufwachen::V,wake up,জাগা
769,aufstehen::V,get up,জাগা
770,sich erholen::V,relax,আরাম করা
771,krank werden::V,fall ill,অসুস্থ হত্তয়া
772,krank sein::V,be ill,রূগ্ণ হত্তয়া
773,schmerzen::V,ache,কন্কন করা
774,husten::V,cough,কাশা
775,genesen::V,recover,আরোগ্য হওয়া
776,sterben::V,die,মারা যাওয়া
777,umkommen::V,perish,মারা যাওয়া
778,sich bewegen::V,move,চলা
779,sich rühren::V,budge,নড়া
780,sich erheben::V,stand up,উদিত হওয়া
781,sich setzen::V,sit down,বসা
782,hinfallen::V,tumble,পড়া
783,laufen::V,walk,হাঁটা
784,schreiten::V,pace,হাঁটা
785,spazierengehen::V,go for a walk,পায়চারি করা
786,eilen::V,rush,ত্বরাম্বিত করা
787,sich beeilen::V,hurry,ত্বরাম্বিত করা
788,sausen::V,dash,ধেয়ে যাওয়া
789,rennen::V,run,চলা
790,springen::V,jump,লাফানো
791,klettern::V,climb,আরোহণ করা
792,schaukeln::V,seesaw,দোলা
793,kriechen::V,creep,হামাগুড়ি দেওয়া
794,schwimmen::V,swim,সাঁতার কাটা
795,tauchen::V,dive,ডোবা
796,rudern::V,row,দাঁড় টানা
797,fahren::V,drive,চালান
798,fliegen::V,fly,ওড়া
799,gehen::V,go,যাওয়া
800,weggehen::V,go away,প্রস্থান করা
801,abfahren::V,depart,প্রস্থান করা
802,anhalten::V,stop,থামা
803,hineingehen::V,go in,ঢোকা
804,eintreten::V,enter,ঢোকা
805,kommen::V,come,আসা
806,ankommen::V,arrive,আসা
807,zurückkommen::V,come back,ফিরা
808,bleiben::V,stay,থাকা
809,warten::V,wait,অপেক্ষা করা
810,erwarten::V,wait for,অপেক্ষা করা
811,suchen::V,seek,খোঁজ করা
812,suchen::V,look for,খোঁজ করা
813,finden::V,find,পাওয়া
814,versuchen::V,try,পরখ করা
815,vorbereiten::V,prepare,প্রস্তুত করা
816,lieben::V,love,ভালবাসা
817,mögen::V,like,পছন্দ করা
818,lachen::V,laugh,হাসা
819,rühren::V,move,হৃদয়ম্পর্শ করা
820,weinen::V,weep,কাঁদা
821,schimpfen::V,grumble,নালিশ করা
822,sich ärgern::V,be annoyed,রাগ হত্তয়া
823,sich fürchten::V,be afraid,ভয় করা
824,fürchten::V,be afraid of,ডরা
825,fliehen::V,flee,পালানো
826,flüchten::V,escape,পালানো
827,sehen::V,see,দেখা
828,anschauen::V,look at,দেখা
829,ansehen::V,watch,দেখা
830,hören::V,hear,শোনা
831,zuhören::V,listen,শোনা
832,probieren::V,taste,পরখ করা
833,riechen::V,smell,শুঁকা
834,fühlen::V,feel,অনুভব করা
835,scheinen::V,seem,মনে হত্তয়া
836,zu sehen sein::V,show,দেখা দেত্তয়া
837,vernehmen::V,hear,শোনা
838,frieren::V,be cold,শীত লাগা
839,tun::V,do,করা
840,können::V,can,পারা
841,wollen::V,want,ইচ্ছা করা
842,anfangen::V,start,আরম্ভ করা
843,beenden::V,finish,শেষ করা
844,aufhören::V,stop,থামা
845,gelingen::V,succeed,সিদ্ধিলাভ করা
846,geraten::V,turn out,পরিণত হত্তয়া
847,öffnen::V,open,খোলা
848,schließen::V,close,বন্ধ করা
849,stellen::V,put,স্থাপন করা
850,setzen::V,place,স্থাপন করা
851,legen::V,lay,স্থাপন করা
852,berühren::V,touch,স্পর্শ করা
853,verbinden::V,connect,সংযুক্ত করা
854,bedecken::V,cover,ঢাকা
855,aufhängen::V,hang up,ঝুলানো
856,anzünden::V,light,জ্বালান
857,aufheben::V,pick up,কুড়াইয়া তোলা
858,zurücklassen::V,leave,পরিত্যাগ করা
859,verlieren::V,lose,হারান
860,fallen lassen::V,drop,ফেলা
861,machen::V,make,গঠন করা
862,herstellen::V,produce,সৃষ্টি করা
863,bauen::V,build,নির্মাণ করা
864,reparieren::V,mend,মেরামত করা
865,verbessern::V,improve,উন্নতিলাভ করা
866,ändern::V,alter,পরিবর্তিত করা
867,graben::V,dig,খনন করা
868,beugen::V,bow,নোয়া
869,biegen::V,bend,নোয়া
870,drehen::V,spin,ঘোরান
871,wenden::V,turn,উলটাইয়া দেত্তয়া
872,umdrehen::V,turn around,উলটানো
873,heben::V,raise,উত্তোলন করা
874,hochheben::V,lift,উঁচু করা
875,ergreifen::V,seize,দখল করা
876,halten::V,hold,ধরা
877,drücken::V,press,টেপা
878,schieben::V,push,ঠেলা
879,kratzen::V,scrape,চাঁচা
880,lecken::V,lick,চাটা
881,beißen::V,bite,দংশন করা
882,abreißen::V,tear off,বিচ্ছিন্ন করা
883,abschneiden::V,cut off,বিচ্ছিন্ন করা
884,binden::V,tie,বন্ধন করা
885,stecken::V,stick,বিদ্ধ করা
886,brechen::V,break,ভাঙা
887,klopfen::V,knock,আঘাত করা
888,hauen::V,hit,আঘাত করা
889,kleben::V,glue,সাঁটা
890,reiben::V,rub,ঘষা
891,streichen::V,spread,ছড়াইয়া
892,schleifen::V,grind,ধার দেওয়া
893,schneiden::V,cut,কাটা
894,rütteln::V,jolt,নাড়ান
895,schütteln::V,shake,নড়া
896,schwenken::V,swing,দোলা
897,schütten::V,pour,বর্ষণ করা
898,füllen::V,fill,পরিপূর্ণ করা
899,einwickeln::V,wrap,মুড়া
900,tragen::V,carry,বহন করা
901,schleppen::V,drag,টানা
902,ziehen::V,pull,টানা
903,aufbewahren::V,keep,রাখা
904,werfen::V,throw,ছুড়া
905,fangen::V,catch,লোফা
906,packen::V,grab,ধরা
907,verstecken::V,hide,গোপন করা
908,teilen::V,divide,বিভক্ত করা
909,schicken::V,send,প্রেরণ করা
910,bringen::V,bring,আনা
911,hinzufügen::V,add,একত্র করা
912,bekommen::V,get,পাওয়া
913,erhalten::V,receive,পাওয়া
914,nehmen::V,take,নেওয়া
915,wählen::V,choose,বাছা
916,auswählen::V,select,বাছা
917,bewahren::V,preserve,বাঁচাইয়া রাখা
918,behindern::V,hinder,বাধা দেওয়া
919,verderben::V,spoil,নষ্ট করা
920,beschädigen::V,damage,ক্ষতি করা
921,zerbrechen::V,break,ভাঙ্গিয়া যাওয়া
922,zerreißen::V,tear,ছিঁড়া
923,zerstören::V,destroy,বিনাশ করা
924,verbrennen::V,burn,দহন করা
925,geben::V,give,দেওয়া
926,reichen::V,hand,দেওয়া
927,schenken::V,give,উপহার দেত্তয়া
928,versprechen::V,promise,প্রতিশ্রুতি দেওয়া
929,wünschen::V,wish,আকাঙ্ক্ষা করা
930,loben::V,praise,প্রশংসা করা
931,küssen::V,kiss,চুম্বন করা
932,wiegen::V,rock,দুলানো
933,zudecken::V,cover,ঢাকা
934,wecken::V,wake,জাগানো
935,zeigen::V,show,দেখানো
936,führen::V,guide,পথ দেখানো
937,lehren::V,teach,শেখানো
938,unterrichten::V,instruct,শিক্ষা দেওয়া
939,aufziehen::V,bring up,পালন করা
940,leiten::V,lead,পরিচালনা করা
941,antreiben::V,urge,চালনা করা
942,lassen::V,let,অনুমতি দেওয়া
943,einladen::V,invite,নিমন্ত্রণ করা
944,vereinigen::V,unite,এক করা
945,besuchen::V,visit,দেখিতে যাওয়া
946,treffen::V,meet,সন্মুখীন হওয়া
947,sich versammeln::V,assemble,জড়ো হওয়া
948,spielen::V,play,খেলা
949,singen::V,sing,গাওয়া
950,tanzen::V,dance,নাচা
951,sich trennen::V,separate,পৃথক করা
952,verlassen::V,leave,পরিত্যাগ করা
953,retten::V,rescue,উদ্ধার করা
954,bewachen::V,guard,পাহারা দেওয়া
955,schützen::V,protect,রক্ষা করা
956,verteidigen::V,defend,রক্ষা করা
957,sich schlagen::V,brawl,লড়াই করা
958,schießen::V,shoot,তীরবেগে ছোটা
959,siegen::V,win,জেতা
960,ärgern::V,annoy,বিরক্ত করা
961,schlagen::V,beat,আঘাত করা
962,treten::V,kick,লাথি মারা
963,stechen::V,sting,দংশন করা
964,stoßen::V,shove,ঠেলা
965,stehlen::V,steal,অপহরণ করা
966,stören::V,disturb,ঘাঁটান
967,belästigen::V,bother,বিরক্ত করা
968,verbergen::V,conceal,গোপন করা
969,täuschen::V,deceive,প্রবঞ্চনা করা
970,betrügen::V,cheat,প্রতারণা করা
971,töten::V,kill,হত্যা করা
972,wohnen::V,dwell,বাস করা
973,arbeiten::V,work,কাজ করা
974,sammeln::V,gather,সংগ্রহ করা
975,pflücken::V,pick,চয়ন করা
976,jagen::V,hunt,শিকার করা
977,fischen::V,fish,মাছ ধরা
978,fassen::V,catch,ধরা
979,hüten::V,herd,যুথভুক্ত করা
980,treiben::V,drive,চালনা করা
981,anbinden::V,tie up,বন্ধন করা
982,füttern::V,feed,ভোজন করানো
983,melken::V,milk,দুগ্ধ দোহন করা
984,hacken::V,chop,কাটা
985,gießen::V,water,বর্ষণ করা
986,reifen::V,ripen,পাকা
987,zubereiten::V,cook,রন্ধন করা
988,kochen::V,boil,রন্ধন করা
989,backen::V,bake,সেকা
990,braten::V,fry,ভাজা
991,umrühren::V,stir,নড়ানো
992,stricken::V,knit,বোনা
993,nähen::V,sew,সেলাই করা
994,färben::V,dye,রঞ্জিত করা
995,reinigen::V,clean,পরিষ্কার করা
996,waschen::V,wash,পরিষ্কার করা
997,abwischen::V,wipe,মুছা
998,spülen::V,rinse,পরিষ্কার করা
999,fegen::V,sweep,ঝাঁট দেওয়া
1000,kehren::V,sweep,ঝাঁট দেওয়া
1001,baden::V,bath,অবগাহন করা
1002,sich waschen::V,wash,ধোয়া
1003,ausziehen::V,take off,খুলা
1004,anziehen::V,put on,গায়ে দেত্তয়া
1005,sich anziehen::V,get dressed,পোশাক পরা
1006,kämmen::V,comb,আঁচড়ানো
1007,schmücken::V,decorate,সাজান করা
1008,sagen::V,say,উচ্চারণ করা
1009,sprechen::V,speak,বলা
1010,reden::V,talk,আলাপ করা
1011,sich unterhalten::V,chat,আড্ডা দেওয়া
1012,fragen::V,ask,জিজ্ঞাসা করা
1013,bitten::V,request,প্রার্থনা করা
1014,erzählen::V,tell,বর্ণনা করা
1015,mitteilen::V,convey,বলা
1016,nennen::V,name,নাম দেওয়া
1017,rufen::V,call,আমন্ত্রণ করা
1018,prahlen::V,brag,বড়াই করা
1019,übersetzen::V,translate,ভাষাস্তরিত করা
1020,denken::V,think,ভাবা
1021,glauben::V,believe,বিশ্বাস করা
1022,bemerken::V,notice,লক্ষ্য করা
1023,erkennen::V,recognize,চিনিতে পারা
1024,begreifen::V,grasp,উপলব্ধি করা
1025,verstehen::V,understand,উপলব্ধি করা
1026,lernen::V,learn,শেখা
1027,wissen::V,know,জানা
1028,sich erinnern an::V,remember,মনে করা
1029,vergessen::V,forget,বিস্মৃত হওয়া
1030,messen::V,measure,মাপা
1031,zählen::V,count,গণনা করা
1032,rechnen::V,calculate,হিসাব করা
1033,lesen::V,read,পাঠ করা
1034,malen::V,paint,আঁকা
1035,zeichnen::V,draw,ছকা
1036,schreiben::V,write,লেখা
1037,besitzen::V,own,অধিকার করা
1038,kaufen::V,buy,ক্রয় করা
1039,verkaufen::V,sell,বেচা
1040,bezahlen::V,pay for,প্রদান করা
1041,zahlen::V,pay,প্রদান করা
1042,beherrschen::V,rule,শাসন করা
1043,ertragen::V,endure,বহন করা
