,Concept_ID,fr,myv
836,dorthin::ADV,par là,тов
837,geradeaus::ADV,tout droit,витьстэ
838,vorwärts::ADV,en avant,икелев
839,rückwärts::ADV,en arrière,мекев
840,zurück::ADV,de retour,мекев
841,unten::ADV,en bas,ало
842,unten::ADV,au-dessous,ало
843,hinab::ADV,en bas,алов
844,hinab::ADV,vers le bas,алов
845,oben::ADV,dessus,вере
846,oben::ADV,en haut,вере
847,hinauf::ADV,en haut,верев
848,hinauf::ADV,vers le haut,верев
849,überall::ADV,partout,эрьва косо
850,nicht::ADV,ne ... pas,а
851,ein wenig::ADV,un peu,аламошка
852,kaum::ADV,à peine,ансяк
853,sehr::ADV,très,пек
854,sehr::ADV,très,вельть
855,so::ADV,si,истя
856,so::ADV,ainsi,истя
857,noch::ADV,encore,таго
858,nur::ADV,seulement,ансяк
859,nur::ADV,ne ... que,ансяк
860,schon::ADV,déjà,уш
861,wieder::ADV,de nouveau,таго
862,vergebens::ADV,en vain,стяко
863,vor::PRP,devant,икеле
864,hinter::PRP,derrière,вельде
865,unter::PRP,sous,ало
866,unter::PRP,au-dessous de,ало
867,durch::PRP,par,пачк
868,durch::PRP,à travers,пачк
869,neben::PRP,à côté de,вакссо
870,zwischen::PRP,entre,ютксо
871,wegen::PRP,à cause de,кис
872,wegen::PRP,à cause de,коряс
873,wegen::PRP,à cause de,кувалт
874,dies::PRN,ceci,те
875,das::PRN,ce,те
876,das::PRN,ce,тона
877,das::PRN,cela,те
878,das::PRN,cela,тона
879,alles::PRN,tout,весе
880,alles::PRN,tout,весемесь
881,ich::PRN,je,мон
882,ich::PRN,moi,мон
883,du::PRN,tu,тон
884,du::PRN,toi,тон
885,er::PRN,il,сон
886,er::PRN,lui,сон
887,wir::PRN,nous,минь
888,ihr::PRN,vous,тынь
889,sie::PRN,ils,сынь
890,sie::PRN,elles,сынь
891,was::FPRN,que,мезе
892,was::FPRN,quoi,мезе
893,wer::FPRN,qui,ки
894,wo::FADV,où,косо
895,wohin::FADV,où,ков
896,wohin::FADV,où,козо
897,wie::FADV,comment,кода
898,warum::FADV,pourquoi,мекс
899,wieviel::FNUM,combien,зяро
900,eins::NUM,un,вейке
901,zwei::NUM,deux,кавто
902,drei::NUM,trois,колмо
903,vier::NUM,quatre,ниле
904,fünf::NUM,cinq,вете
905,sechs::NUM,six,кото
906,sieben::NUM,sept,сисем
907,acht::NUM,huit,кавксо
908,neun::NUM,neuf,вейксэ
909,zehn::NUM,dix,кемень
910,elf::NUM,onze,кевейкее
911,zwölf::NUM,douze,кемгавтово
912,zwanzig::NUM,vingt,комсь
913,dreißig::NUM,trente,колоньгемень
914,vierzig::NUM,quarante,ниленьгемень
915,fünfzig::NUM,cinquante,ведьгемень
916,sechzig::NUM,soixante,кодгемень
917,siebzig::NUM,soixante-dix,сизьгемень
918,achtzig::NUM,quatre-vingt,кавксоньгемень
919,neunzig::NUM,quatre-vingt-dix,вейксэньгемень
920,hundert::NUM,cent,сядо
921,tausend::NUM,mille,тыща
922,und::CNJ,et,ды
923,oder::CNJ,ou,или
924,stehen::V,être debout,аштемс стядо
925,sitzen::V,être assis,аштемс озадо
926,liegen::V,être couché,мадезь аштемс
927,hängen::V,pendre,нурьгемс
928,werden::V,devenir,арамс
929,passieren::V,se passer,лисэмс
930,beginnen::V,commencer,ушодомс
931,enden::V,finir,лоткамс
932,enden::V,se terminer,лоткамс
933,wechseln::V,changer,полавтнемс
934,wechseln::V,alterner,полавтнемс
935,aufgehen[Sonne]::V,se lever,лисемс
936,aufgehen[Sonne]::V,se lever,стямс
937,untergehen[Sonne]::V,se coucher,валгомс
938,scheinen[Sonne]::V,briller,валдомтомс
939,donnern::V,tonner,цярномс
940,donnern::V,tonner,галдордомс
941,wehen::V,souffler,пувамс
942,strömen::V,affluer,чудемс
943,fließen::V,couler,чудемс
944,sich drehen::V,tourner,велямс
945,schwanken::V,osciller,лыкамс
946,schwanken::V,osciller,якамс
947,schwanken::V,chanceler,лыкамс
948,schwanken::V,chanceler,якамс
949,schwingen::V,vibrer,нурсемс
950,schwingen::V,vibrer,лыкамс
951,schwingen::V,osciller,нурсемс
952,schwingen::V,osciller,лыкамс
953,fallen::V,tomber,прамс
954,fallen::V,tomber,сяворемс
955,brennen::V,brûler,паломс
956,brennen::V,flamber,паломс
957,rauchen::V,fumer,качадомс
958,regnen::V,pleuvoir,пиземс
959,gefrieren::V,geler,кельмемс
960,tauen::V,dégeler,соламс
961,schmelzen::V,fondre,соламс
962,trocknen::V,sécher,коськемс
963,sieden::V,bouillir,лакамс
964,sieden::V,bouillir,пиксемс
965,faulen::V,pourrir,наксадомс
966,faulen::V,se putréfier,наксадомс
967,verfaulen::V,pourrir,наксадомс
968,reißen::V,rompre,сезневемс
969,reißen::V,se déchirer,сезневемс
970,versinken::V,s'enfoncer,ваямс
971,vergehen::V,passer,ютамс
972,erscheinen::V,apparaître,лисемс
973,verschwinden::V,disparaître,ёмамс
974,sinken::V,descendre,явамс
975,sinken::V,s'abaisser,явамс
976,abnehmen::V,diminuer,киремемс
977,zunehmen::V,augmenter,ламолгадомс
978,zunehmen::V,augmenter,раштамс
979,steigen::V,monter,куземс
980,steigen::V,monter,кепсевемс
981,wachsen::V,croître,касомс
982,glänzen::V,briller,цитнемс
983,funkeln::V,étinceler,пиндолдомс
984,funkeln::V,étinceler,цивтёрдомс
985,lärmen::V,faire du bruit,шалномс
986,läuten::V,sonner,гайгезевемс
987,klingeln::V,sonner,чавомс баягас
988,klirren::V,cliqueter,калдордомс
989,klirren::V,cliqueter,кальцяемс
990,brausen::V,mugir,лакамс
991,rauschen::V,bruire,лажномс
992,klingen::V,sonner,гайгемс
993,bellen::V,aboyer,онгомс
994,heulen::V,hurler,урномс
995,blasen::V,souffler,пувамс
996,pfeifen::V,siffler,вешкемс
997,schreien::V,crier,пижнемс
998,stöhnen::V,gémir,кувсемс
999,zittern::V,trembler,тарномс
1000,leben::V,vivre,эрямс
1001,geboren werden::V,naître,чачомс
1002,atmen::V,respirer,лексемс
1003,trinken::V,boire,симемс
1004,essen::V,manger,ярсамс
1005,schlucken::V,avaler,нилемс
1006,schlucken::V,avaler,порнемс
1007,müde werden::V,se lasser,сиземс
1008,müde werden::V,se fatiguer,сиземс
1009,einschlafen::V,s'endormir,матедевемс
1010,schlafen::V,dormir,удомс
1011,aufwachen::V,se réveiller,сыргоземс
1012,aufstehen::V,se lever,стямс
1013,sich erholen::V,se reposer,оймсемс
1014,sich erholen::V,se détendre,оймсемс
1015,krank werden::V,tomber malade,сэредезевемс
1016,krank sein::V,être malade,сэредемс
1017,schmerzen::V,faire mal,сэредемс
1018,husten::V,tousser,козомс
1019,genesen::V,guérir,пичкамс
1020,genesen::V,se remettre,пичкамс
1021,sterben::V,mourir,куломс
1022,umkommen::V,périr,чавовомс
1023,umkommen::V,périr,ёмамс
1024,sich bewegen::V,bouger,шаштомс
1025,sich rühren::V,broncher,сыргамс
1026,sich erheben::V,se lever,куземс
1027,sich setzen::V,s'asseoir,озамс
1028,hinfallen::V,tomber,прамс
1029,hinfallen::V,tomber,сяворемс
1030,laufen::V,marcher,якамс
1031,laufen::V,aller à pied,якамс
1032,schreiten::V,marcher,эскелямс
1033,schreiten::V,marcher,молемс
1034,spazierengehen::V,se promener,якамс
1035,eilen::V,courir,эрзкалемс
1036,eilen::V,courir,капшамс
1037,sich beeilen::V,se hâter,капшамс
1038,sich beeilen::V,se dépêcher,капшамс
1039,sausen::V,filer,ливтямс
1040,rennen::V,courir,чийнемс
1041,rennen::V,courir,ардтнемс
1042,springen::V,sauter,кирнявтнемс
1043,klettern::V,grimper,куземс
1044,schaukeln::V,se balancer,нурямс
1045,kriechen::V,ramper,ёзмолдомс
1046,schwimmen::V,nager,уемс
1047,tauchen::V,plonger,чопавтомс
1048,tauchen::V,plonger,чопавтнемс
1049,rudern::V,ramer,миледемс
1050,fahren::V,aller,ардомс
1051,fahren::V,rouler,ардомс
1052,fliegen::V,voler,ливтямс
1053,gehen::V,aller,туемс
1054,gehen::V,aller,молемс
1055,weggehen::V,s'en aller,туемс
1056,abfahren::V,partir,туемс
1057,anhalten::V,s'arrêter,лоткамс
1058,hineingehen::V,entrer,совамс
1059,eintreten::V,entrer,совамс
1060,eintreten::V,entrer,эскельдямс
1061,kommen::V,venir,самс
1062,ankommen::V,arriver,самс
1063,ankommen::V,arriver,пачкодемс
1064,zurückkommen::V,revenir,велявтомс
1065,bleiben::V,rester,кадовомс
1066,bleiben::V,demeurer,кадовомс
1067,warten::V,attendre,учомс
1068,erwarten::V,attendre,учомс
1069,suchen::V,chercher,вешнемс
1070,finden::V,trouver,муемс
1071,versuchen::V,essayer,варштамс
1072,vorbereiten::V,préparer,анокстамс
1073,lieben::V,aimer,вечкемс
1074,mögen::V,aimer,вечкемс
1075,mögen::V,vouloir,вечкемс
1076,lachen::V,rire,пейдемс
1077,rühren::V,toucher,токамс седейс
1078,rühren::V,attendrir,токамс седейс
1079,weinen::V,pleurer,авардемс
1080,schimpfen::V,gronder,сёвномс
1081,sich ärgern::V,se fâcher,кежиявтнемс
1082,sich fürchten::V,avoir peur,пелемс
1083,fürchten::V,craindre,пелемс
1084,fürchten::V,avoir peur de,пелемс
1085,fliehen::V,fuir,оргодемс
1086,flüchten::V,s'enfuir,ворьгодемс
1087,flüchten::V,s'enfuir,чадомс
1088,sehen::V,voir,неемс
1089,anschauen::V,regarder,ваномс
1090,ansehen::V,regarder,ваномс
1091,hören::V,entendre,марямс
1092,zuhören::V,écouter,кунсоломс
1093,probieren::V,goûter,варшамс
1094,riechen::V,sentir,никсемс
1095,fühlen::V,sentir,марямс
1096,scheinen::V,sembler,марявомс
1097,scheinen::V,paraître,марявомс
1098,zu sehen sein::V,se voir,неявомс
1099,zu sehen sein::V,être visible,неявомс
1100,vernehmen::V,entendre,марямс
1101,vernehmen::V,percevoir,марямс
1102,frieren::V,avoir froid,кельмемс
1103,tun::V,faire,теемс
1104,können::V,savoir,маштомс
1105,können::V,pouvoir,маштомс
1106,wollen::V,vouloir,бажамс
1107,anfangen::V,commencer,кармамс
1108,beenden::V,finir,прядомс
1109,beenden::V,terminer,прядомс
1110,aufhören::V,cesser,лоткамс
1111,aufhören::V,arrêter,лоткамс
1112,gelingen::V,réussir,удаламс
1113,geraten::V,réussir,лисемс
1114,öffnen::V,ouvrir,панжомс
1115,schließen::V,fermer,пекстамс
1116,schließen::V,fermer,сёлгомс
1117,schließen::V,fermer,конямс
1118,stellen::V,poser,аравтомс
1119,stellen::V,mettre,аравтомс
1120,setzen::V,placer,ойсевтемс
1121,setzen::V,placer,озавтнемс
1122,legen::V,placer,путомс
1123,berühren::V,toucher,токамс
1124,verbinden::V,lier,содомс
1125,bedecken::V,couvrir,вельтямс
1126,aufhängen::V,accrocher,понгавтомс
1127,anzünden::V,allumer,кирвастемс
1128,aufheben::V,ramasser,кепедемс
1129,zurücklassen::V,laisser,кадомс
1130,verlieren::V,perdre,ёмавтомс
1131,fallen lassen::V,lâcher,правтомс
1132,fallen lassen::V,laisser tomber,правтомс
1133,machen::V,faire,теемс
1134,herstellen::V,produire,анокстамс
1135,herstellen::V,fabriquer,анокстамс
1136,bauen::V,bâtir,путомс
1137,bauen::V,construire,путомс
1138,reparieren::V,réparer,витемс
1139,verbessern::V,améliorer,паролгавтомс
1140,verbessern::V,améliorer,вадрялгавтомс
1141,ändern::V,changer,полавтомс
1142,ändern::V,modifier,полавтомс
1143,graben::V,creuser,чувомс
1144,graben::V,creuser,таргамс
1145,beugen::V,plier,мендемс
1146,beugen::V,ployer,мендемс
1147,biegen::V,courber,комавтомс
1148,drehen::V,tordre,чаравтомс
1149,drehen::V,tordre,велявтнемс
1150,drehen::V,tourner,чаравтомс
1151,drehen::V,tourner,велявтнемс
1152,wenden::V,retourner,велявтомс
1153,umdrehen::V,tourner,велявтомс
1154,heben::V,soulever,кепедемс
1155,hochheben::V,lever,кепедемс
1156,ergreifen::V,saisir,кундамс
1157,ergreifen::V,prendre,кундамс
1158,halten::V,tenir,кирдемс
1159,drücken::V,presser,нуемс
1160,schieben::V,pousser,шаштомс
1161,kratzen::V,gratter,ангордамс
1162,kratzen::V,égratigner,ангордамс
1163,lecken::V,lécher,нолсемс
1164,beißen::V,mordre,сускомс
1165,abreißen::V,arracher,сеземс
1166,abschneiden::V,couper,печкемс
1167,binden::V,lier,кодамс
1168,binden::V,lier,сюлмамс
1169,binden::V,attacher,кодамс
1170,binden::V,attacher,сюлмамс
1171,stecken::V,enfoncer,сялгомс
1172,brechen::V,rompre,синдемс
1173,brechen::V,rompre,калавтомс
1174,klopfen::V,frapper,калтаямс
1175,hauen::V,frapper,чавомс
1176,kleben::V,coller,педявтнемс
1177,reiben::V,frotter,ёзамс
1178,streichen::V,empâter,вадемс
1179,schleifen::V,affiler,човамс
1180,schleifen::V,aiguiser,човамс
1181,schneiden::V,couper,керямс
1182,schneiden::V,trancher,керямс
1183,rütteln::V,cahoter,чукамс
1184,rütteln::V,cahoter,лыкавтомс
1185,schütteln::V,secouer,чукамс
1186,schwenken::V,agiter,яхолемс
1187,schütten::V,verser,каямс
1188,füllen::V,remplir,пештямс
1189,einwickeln::V,envelopper,тапарямс
1190,tragen::V,porter,кандомс
1191,schleppen::V,traîner,ускомс
1192,ziehen::V,tirer,ускомс
1193,aufbewahren::V,garder,ванстомс
1194,aufbewahren::V,conserver,ванстомс
1195,werfen::V,jeter,ёртомс
1196,werfen::V,lancer,ёртомс
1197,fangen::V,attraper,кундамс
1198,packen::V,agripper,кундамс
1199,verstecken::V,cacher,кекшемс
1200,teilen::V,diviser,явомс
1201,schicken::V,envoyer,кучомс
1202,bringen::V,apporter,кандомс
1203,hinzufügen::V,ajouter,путомс
1204,hinzufügen::V,ajouter,максомс
1205,bekommen::V,obtenir,саемс
1206,erhalten::V,recevoir,саемс
1207,nehmen::V,prendre,саемс
1208,wählen::V,choisir,кочкамс
1209,auswählen::V,choisir,кочкамс
1210,auswählen::V,sélectionner,кочкамс
1211,bewahren::V,préserver,ванстомс
1212,behindern::V,gêner,кирдемс
1213,verderben::V,gâter,коламс
1214,verderben::V,corrompre,коламс
1215,beschädigen::V,endommager,теемс зыян
1216,zerbrechen::V,casser,коламс
1217,zerreißen::V,déchirer,сеземс
1218,zerstören::V,détruire,калавтомс
1219,verbrennen::V,brûler,пултамс
1220,geben::V,donner,максомс
1221,reichen::V,tendre,максомс
1222,schenken::V,offrir,каземс
1223,versprechen::V,promettre,алтамс
1224,wünschen::V,souhaiter,арсемс
1225,loben::V,louer,шнамс
1226,küssen::V,embrasser,палсемс
1227,wiegen::V,bercer,нурсемс
1228,zudecken::V,couvrir,тавадомс
1229,zudecken::V,couvrir,вельтямс
1230,wecken::V,éveiller,стявтомс
1231,wecken::V,réveiller,стявтомс
1232,zeigen::V,montrer,невтемс
1233,zeigen::V,faire voir,невтемс
1234,führen::V,guider,ветямс
1235,lehren::V,apprendre,тонавтомс
1236,unterrichten::V,instruire,тонавтомс
1237,aufziehen::V,élever,трямс
1238,aufziehen::V,élever,кастомс
1239,leiten::V,diriger,ветямс
1240,leiten::V,diriger,азоркстамс
1241,leiten::V,conduire,ветямс
1242,leiten::V,conduire,азоркстамс
1243,antreiben::V,pousser,ветямс
1244,lassen::V,faire,кармавтомс
1245,einladen::V,inviter,тердемс
1246,vereinigen::V,unir,вейсэндямс
1247,vereinigen::V,unir,вейс путомс
1248,vereinigen::V,unir,вейс пурнамс
1249,vereinigen::V,réunir,вейсэндямс
1250,vereinigen::V,réunir,вейс путомс
1251,vereinigen::V,réunir,вейс пурнамс
1252,besuchen::V,visiter,варштамс
1253,besuchen::V,aller voir,варштамс
1254,treffen::V,rencontrer,вастомс
1255,sich versammeln::V,s'assembler,промокшномс
1256,spielen::V,jouer,налксемс
1257,singen::V,chanter,морамс
1258,tanzen::V,danser,киштемс
1259,sich trennen::V,se séparer,явомс
1260,verlassen::V,quitter,кадомс
1261,retten::V,sauver,идемс
1262,bewachen::V,garder,ванстомс
1263,schützen::V,protéger,аштемс
1264,verteidigen::V,défendre,ваномс
1265,sich schlagen::V,se taper,тюремс
1266,schießen::V,tirer,ледемс
1267,siegen::V,vaincre,изнямс
1268,ärgern::V,agacer,кежейгавтомс
1269,schlagen::V,battre,токамс
1270,schlagen::V,frapper,токамс
1271,treten::V,botter,тапамс
1272,treten::V,donner un coup de pied à,тапамс
1273,stechen::V,piquer,пупамс
1274,stoßen::V,heurter,тулкадемс
1275,stehlen::V,voler,саламс
1276,stören::V,gêner,пирямс ки
1277,stören::V,déranger,пирямс ки
1278,belästigen::V,molester,а максомс
1279,belästigen::V,molester,а кадомс оймамо
1280,belästigen::V,importuner,а максомс
1281,belästigen::V,importuner,а кадомс оймамо
1282,verbergen::V,cacher,сёпомс
1283,verbergen::V,cacher,кекшемс
1284,verbergen::V,dissimuler,сёпомс
1285,verbergen::V,dissimuler,кекшемс
1286,täuschen::V,abuser,манямс
1287,täuschen::V,tromper,манямс
1288,betrügen::V,duper,манчемс
1289,betrügen::V,frauder,манчемс
1290,töten::V,tuer,чавномс
1291,töten::V,tuer,маштнемс
1292,wohnen::V,habiter,эрямс
1293,wohnen::V,demeurer,эрямс
1294,arbeiten::V,travailler,важодемс
1295,sammeln::V,collectionner,пурнамс
1296,pflücken::V,cueillir,ноцковтнемс
1297,jagen::V,chasser,кундамс
1298,fischen::V,pêcher,калонь кундамс
1299,fassen::V,capturer,кундамс
1300,hüten::V,garder,ваномс
1301,treiben::V,mener,панемс
1302,anbinden::V,attacher,сюлмамс
1303,füttern::V,faire manger,андомс
1304,melken::V,traire,потявтомс
1305,hacken::V,fendre,лазномс
1306,gießen::V,arroser,валомс
1307,reifen::V,mûrir,кенеремс
1308,zubereiten::V,préparer,анокстамс
1309,kochen::V,cuire,пидемс
1310,backen::V,cuire,пидемс
1311,braten::V,rôtir,пуштамс
1312,umrühren::V,remuer,човорямс
1313,stricken::V,tricoter,кодамс
1314,nähen::V,coudre,стамс
1315,färben::V,teindre,артомс
1316,reinigen::V,nettoyer,урядамс
1317,waschen::V,laver,муськемс
1318,abwischen::V,essuyer,нардамс
1319,spülen::V,rincer,ёрвалдомс
1320,fegen::V,balayer,тенсемс
1321,kehren::V,balayer,тенсемс
1322,baden::V,se baigner,экшелямс
1323,sich waschen::V,se laver,шлямс
1324,ausziehen::V,ôter,кайсевтемс
1325,ausziehen::V,enlever,кайсевтемс
1326,anziehen::V,mettre,оршамс
1327,sich anziehen::V,s'habiller,оршамс
1328,kämmen::V,peigner,судрямс
1329,schmücken::V,orner,мазылгавтомс
1330,schmücken::V,orner,наряжамс
1331,schmücken::V,décorer,мазылгавтомс
1332,schmücken::V,décorer,наряжамс
1333,sagen::V,dire,меремс
1334,sprechen::V,parler,кортамс
1335,reden::V,parler,кортамс
1336,sich unterhalten::V,bavarder,кортнемс
1337,sich unterhalten::V,s'entretenir,кортнемс
1338,fragen::V,demander,кевкстемс
1339,bitten::V,prier,вешемс
1340,erzählen::V,raconter,ёвтнемс
1341,mitteilen::V,communiquer,ёвтамс
1342,nennen::V,nommer,лемдемс
1343,nennen::V,nommer,путомс лем
1344,nennen::V,appeler,лемдемс
1345,nennen::V,appeler,путомс лем
1346,rufen::V,appeler,тердемс
1347,rufen::V,appeler,серьгедемс
1348,prahlen::V,se vanter,шнамс пря
1349,übersetzen::V,traduire,ютавтомс
1350,denken::V,penser,арсемс
1351,glauben::V,croire,кемемс
1352,bemerken::V,remarquer,неемс
1353,bemerken::V,apercevoir,неемс
1354,erkennen::V,reconnaître,содамс
1355,begreifen::V,concevoir,пачкодемс
1356,verstehen::V,entendre,чарькодемс
1357,verstehen::V,comprendre,чарькодемс
1358,lernen::V,apprendre,тонавтнемс
1359,wissen::V,savoir,содамс
1360,sich erinnern an::V,se souvenir de,ледстямс
1361,vergessen::V,oublier,стувтомс
1362,messen::V,mesurer,онкстнемс
1363,zählen::V,compter,ловомс
1364,rechnen::V,calculer,ловомс
1365,lesen::V,lire,ловномс
1366,malen::V,peindre,рисовамс
1367,zeichnen::V,dessiner,рисовамс
1368,schreiben::V,écrire,сёрмадомс
1369,besitzen::V,posséder,улемс
1370,besitzen::V,posséder,улемс азорокс
1371,kaufen::V,acheter,рамамс
1372,verkaufen::V,vendre,миемс
1373,bezahlen::V,payer,пандомс
1374,zahlen::V,payer,пандомс
1375,beherrschen::V,dominer,азоркстамс
1376,beherrschen::V,maîtriser,азоркстамс
1377,ertragen::V,tolérer,кирдемс
1378,ertragen::V,supporter,кирдемс
