,Concept_ID,myv,sah
763,so::ADV,истя,оччо
764,so::ADV,истя,оннук
765,noch::ADV,таго,өссө
766,nur::ADV,ансяк,эрэ
767,nur::ADV,ансяк,сыччах
768,schon::ADV,уш,бэлиэр
769,wieder::ADV,таго,эмиэ
770,vergebens::ADV,стяко,таак
771,vor::PRP,икеле,иннигэр
772,hinter::PRP,вельде,кэлин
773,unter::PRP,ало,-ҕа
774,unter::PRP,ало,оһох түгэҕэ
775,durch::PRP,пачк,курдары
776,neben::PRP,вакссо,аттыгар
777,zwischen::PRP,ютксо,ыккардынан
778,wegen::PRP,кис,уҥуортан
779,wegen::PRP,коряс,уҥуортан
780,wegen::PRP,кувалт,уҥуортан
781,dies::PRN,те,ити
782,dies::PRN,те,бу
783,das::PRN,те,били
784,das::PRN,тона,били
785,alles::PRN,весе,барыта
786,alles::PRN,весемесь,барыта
787,ich::PRN,мон,мин
788,du::PRN,тон,эн
789,er::PRN,сон,кнни
790,wir::PRN,минь,биһиги
791,ihr::PRN,тынь,эһиги
792,sie::PRN,сынь,кинилэр
793,was::FPRN,мезе,туох
794,wer::FPRN,ки,ким
795,wo::FADV,косо,ханна
796,wohin::FADV,ков,ханна
797,wohin::FADV,козо,ханна
798,wie::FADV,кода,хайдах
799,warum::FADV,мекс,тоҕо
800,wieviel::FNUM,зяро,төһө
801,eins::NUM,вейке,биир
802,zwei::NUM,кавто,икки
803,drei::NUM,колмо,үс
804,vier::NUM,ниле,түөрт
805,fünf::NUM,вете,биэс
806,sechs::NUM,кото,алта
807,sieben::NUM,сисем,сэттэ
808,acht::NUM,кавксо,аҕыс
809,neun::NUM,вейксэ,тоҕус
810,zehn::NUM,кемень,уон
811,elf::NUM,кевейкее,уон биир
812,zwölf::NUM,кемгавтово,уон икки
813,zwanzig::NUM,комсь,сүүрбэ
814,dreißig::NUM,колоньгемень,отут
815,vierzig::NUM,ниленьгемень,түөрт уон
816,fünfzig::NUM,ведьгемень,биэс уон
817,sechzig::NUM,кодгемень,алта уон
818,siebzig::NUM,сизьгемень,сэттэ уон
819,achtzig::NUM,кавксоньгемень,аҕыс уон
820,neunzig::NUM,вейксэньгемень,тоҕус уонус
821,hundert::NUM,сядо,сүүс
822,tausend::NUM,тыща,тыһыынча
823,und::CNJ,ды,да
824,und::CNJ,ды,уонна
825,und::CNJ,ды,итиэннэ
826,oder::CNJ,или,эбэтэр
827,stehen::V,аштемс стядо,тур
828,sitzen::V,аштемс озадо,олор
829,liegen::V,мадезь аштемс,сыт
830,hängen::V,нурьгемс,санньылый
831,werden::V,арамс,буол
832,passieren::V,лисэмс,буол
833,beginnen::V,ушодомс,саҕалан
834,enden::V,лоткамс,бүт
835,wechseln::V,полавтнемс,уларый
836,aufgehen[Sonne]::V,лисемс,ой
837,aufgehen[Sonne]::V,стямс,ой
838,untergehen[Sonne]::V,валгомс,киир
839,scheinen[Sonne]::V,валдомтомс,сырдат
840,donnern::V,цярномс,эт
841,donnern::V,галдордомс,эт
842,wehen::V,пувамс,үр
843,strömen::V,чудемс,кутулун
844,fließen::V,чудемс,сүүр
845,sich drehen::V,велямс,эргий
846,schwanken::V,лыкамс,биэтэҥнээ
847,schwanken::V,якамс,биэтэҥнээ
848,schwingen::V,нурсемс,эйэҥнээ
849,schwingen::V,лыкамс,эйэҥнээ
850,fallen::V,прамс,оҕут
851,fallen::V,сяворемс,оҕут
852,brennen::V,паломс,умай
853,rauchen::V,качадомс,буруолаа
854,regnen::V,пиземс,самыырдаа
855,gefrieren::V,кельмемс,тоҥ
856,tauen::V,соламс,ир
857,schmelzen::V,соламс,уулун
858,trocknen::V,коськемс,куур
859,sieden::V,лакамс,оргуй
860,sieden::V,пиксемс,оргуй
861,faulen::V,наксадомс,сытый
862,verfaulen::V,наксадомс,сытыйан_хаал
863,reißen::V,сезневемс,хайыт
864,reißen::V,сезневемс,быһытталан
865,versinken::V,ваямс,тимир
866,versinken::V,ваямс,батылын
867,vergehen::V,ютамс,дьай
868,erscheinen::V,лисемс,көһүн
869,verschwinden::V,ёмамс,сүт
870,sinken::V,явамс,намтаа
871,abnehmen::V,киремемс,аччаа
872,zunehmen::V,ламолгадомс,элбээ
873,zunehmen::V,раштамс,элбээ
874,steigen::V,куземс,үрдээ
875,steigen::V,кепсевемс,үрдээ
876,wachsen::V,касомс,үүн
877,glänzen::V,цитнемс,кылбай
878,funkeln::V,пиндолдомс,күлүмнээ
879,funkeln::V,пиндолдомс,күлүмүрдээ
880,funkeln::V,цивтёрдомс,күлүмнээ
881,funkeln::V,цивтёрдомс,күлүмүрдээ
882,lärmen::V,шалномс,тыаһаа
883,läuten::V,гайгезевемс,собуоннаа
884,klingeln::V,чавомс баягас,линкинээ
885,klirren::V,калдордомс,айгырат
886,klirren::V,кальцяемс,айгырат
887,brausen::V,лакамс,сирилээ
888,rauschen::V,лажномс,суугунаа
889,klingen::V,гайгемс,доргуй
890,bellen::V,онгомс,үр
891,heulen::V,урномс,улуй
892,blasen::V,пувамс,үр
893,pfeifen::V,вешкемс,иһиир
894,schreien::V,пижнемс,кылан
895,schreien::V,пижнемс,хаһыытаа
896,stöhnen::V,кувсемс,ынчыктаа
897,zittern::V,тарномс,титирээ
898,zittern::V,тарномс,дьигиһий
899,leben::V,эрямс,олор
900,geboren werden::V,чачомс,төрөө
901,atmen::V,лексемс,тыын
902,trinken::V,симемс,ис
903,essen::V,ярсамс,аһаа
904,schlucken::V,нилемс,ыйыһын
905,schlucken::V,порнемс,ыйыһын
906,müde werden::V,сиземс,сылай
907,einschlafen::V,матедевемс,утуйан хаал
908,schlafen::V,удомс,утуй
909,schlafen::V,удомс,утуйа сыт
910,aufwachen::V,сыргоземс,уһугун
911,aufstehen::V,стямс,тур
912,sich erholen::V,оймсемс,сынньан
913,krank werden::V,сэредезевемс,ыарый
914,krank sein::V,сэредемс,ыарый
915,krank sein::V,сэредемс,ыарыт
916,schmerzen::V,сэредемс,ыарыт
917,husten::V,козомс,сөтөлүн
918,genesen::V,пичкамс,көн
919,sterben::V,куломс,өл
920,umkommen::V,чавовомс,өл
921,umkommen::V,чавовомс,оҕут
922,umkommen::V,ёмамс,өл
923,umkommen::V,ёмамс,оҕут
924,sich bewegen::V,шаштомс,хамсаа
925,sich rühren::V,сыргамс,хамсаа
926,sich erheben::V,куземс,тур
927,sich setzen::V,озамс,олор
928,hinfallen::V,прамс,оҕут
929,hinfallen::V,сяворемс,оҕут
930,laufen::V,якамс,хаам
931,schreiten::V,эскелямс,атыллаа
932,schreiten::V,молемс,атыллаа
933,spazierengehen::V,якамс,дьаарбай
934,eilen::V,эрзкалемс,тиэтэй
935,eilen::V,капшамс,тиэтэй
936,sich beeilen::V,капшамс,ыксаа
937,sausen::V,ливтямс,элээр
938,rennen::V,чийнемс,сүүрэкэлээ
939,rennen::V,ардтнемс,сүүрэкэлээ
940,springen::V,кирнявтнемс,ой
941,springen::V,кирнявтнемс,ыстан
942,klettern::V,куземс,ытын
943,schaukeln::V,нурямс,эйэҥнээ
944,schaukeln::V,нурямс,биэрэҥнээ
945,kriechen::V,ёзмолдомс,сыыл
946,schwimmen::V,уемс,уһун
947,schwimmen::V,уемс,харбаа
948,tauchen::V,чопавтомс,умус
949,tauchen::V,чопавтнемс,умус
950,rudern::V,миледемс,эрт
951,fahren::V,ардомс,айаннаа
952,fliegen::V,ливтямс,көт
953,gehen::V,туемс,бар
954,gehen::V,молемс,бар
955,weggehen::V,туемс,бар
956,abfahren::V,туемс,бар
957,anhalten::V,лоткамс,тохтоо
958,hineingehen::V,совамс,киир
959,eintreten::V,совамс,киир
960,eintreten::V,эскельдямс,киир
961,kommen::V,самс,кэл
962,ankommen::V,самс,кэл
963,ankommen::V,самс,тиий
964,ankommen::V,пачкодемс,кэл
965,ankommen::V,пачкодемс,тиий
966,zurückkommen::V,велявтомс,төнүн
967,bleiben::V,кадовомс,хаал
968,warten::V,учомс,көһүт
969,erwarten::V,учомс,күүт
970,erwarten::V,учомс,көһүт
971,suchen::V,вешнемс,ирдээ
972,suchen::V,вешнемс,көрдөө
973,finden::V,муемс,бул
974,versuchen::V,варштамс,сорун
975,vorbereiten::V,анокстамс,бэлэмнээ
976,lieben::V,вечкемс,таптаа
977,mögen::V,вечкемс,сөбүл
978,lachen::V,пейдемс,күл
979,rühren::V,токамс седейс,долгут
980,weinen::V,авардемс,ытаа
981,schimpfen::V,сёвномс,үөҕүс
982,sich ärgern::V,кежиявтнемс,кыыһыр
983,sich ärgern::V,кежиявтнемс,кыйахан
984,sich fürchten::V,пелемс,куттан
985,sich fürchten::V,пелемс,дьиксин
986,fürchten::V,пелемс,дьиксин
987,fürchten::V,пелемс,куттан
988,fliehen::V,оргодемс,күрээ
989,flüchten::V,ворьгодемс,күрээ
990,flüchten::V,чадомс,күрээ
991,sehen::V,неемс,көр
992,anschauen::V,ваномс,көр
993,ansehen::V,ваномс,көр
994,hören::V,марямс,бил
995,hören::V,марямс,иһит
996,zuhören::V,кунсоломс,иһит
997,probieren::V,варшамс,боруобалаан көр
998,probieren::V,варшамс,амсайан көр
999,riechen::V,никсемс,сытырҕаа
1000,fühlen::V,марямс,бил
1001,scheinen::V,марявомс,көһүн
1002,zu sehen sein::V,неявомс,көһүн
1003,vernehmen::V,марямс,иһит
1004,frieren::V,кельмемс,тоҥ
1005,frieren::V,кельмемс,үлүй
1006,tun::V,теемс,гын
1007,können::V,маштомс,кыай
1008,wollen::V,бажамс,баҕар
1009,anfangen::V,кармамс,саҕалаа
1010,beenden::V,прядомс,бүтэр
1011,aufhören::V,лоткамс,уурай
1012,gelingen::V,удаламс,сатан
1013,geraten::V,лисемс,баар буолан биэр
1014,geraten::V,лисемс,баар буола тус
1015,geraten::V,лисемс,буолан таҕыс
1016,öffnen::V,панжомс,ас
1017,schließen::V,пекстамс,сап
1018,schließen::V,пекстамс,хатаа
1019,schließen::V,сёлгомс,сап
1020,schließen::V,сёлгомс,хатаа
1021,schließen::V,конямс,сап
1022,schließen::V,конямс,хатаа
1023,stellen::V,аравтомс,уур
1024,stellen::V,аравтомс,туруор
1025,setzen::V,ойсевтемс,туруор
1026,setzen::V,ойсевтемс,уур
1027,setzen::V,озавтнемс,туруор
1028,setzen::V,озавтнемс,уур
1029,legen::V,путомс,уур
1030,berühren::V,токамс,тыыт
1031,berühren::V,токамс,таарый
1032,verbinden::V,содомс,кэлгий
1033,bedecken::V,вельтямс,бүрүй
1034,aufhängen::V,понгавтомс,ыйаа
1035,anzünden::V,кирвастемс,умат
1036,aufheben::V,кепедемс,өрө тарт
1037,zurücklassen::V,кадомс,бырах
1038,verlieren::V,ёмавтомс,сүтэр
1039,fallen lassen::V,правтомс,түһэр
1040,fallen lassen::V,правтомс,мүлчү тут
1041,machen::V,теемс,оҥор
1042,machen::V,теемс,оҥоһун
1043,herstellen::V,анокстамс,оҥор
1044,bauen::V,путомс,тут
1045,reparieren::V,витемс,абырахтаа
1046,verbessern::V,паролгавтомс,тупсар
1047,verbessern::V,вадрялгавтомс,тупсар
1048,ändern::V,полавтомс,уларыт
1049,graben::V,чувомс,хас
1050,graben::V,таргамс,хас
1051,beugen::V,мендемс,бокут
1052,beugen::V,мендемс,токурут
1053,beugen::V,мендемс,бүк баттаа
1054,biegen::V,комавтомс,иэх
1055,biegen::V,комавтомс,өҕүлүннэр
1056,drehen::V,чаравтомс,эргит
1057,drehen::V,чаравтомс,эргичит
1058,drehen::V,велявтнемс,эргит
1059,drehen::V,велявтнемс,эргичит
1060,wenden::V,велявтомс,эргилин
1061,umdrehen::V,велявтомс,түҥнэр
1062,heben::V,кепедемс,көтөх
1063,hochheben::V,кепедемс,таһаар
1064,ergreifen::V,кундамс,тут
1065,halten::V,кирдемс,тут
1066,drücken::V,нуемс,ык
1067,schieben::V,шаштомс,ас
1068,kratzen::V,ангордамс,кыһыы
1069,lecken::V,нолсемс,салаа
1070,beißen::V,сускомс,ытыр
1071,abreißen::V,сеземс,быһа тарт
1072,abreißen::V,сеземс,туура тарт
1073,abschneiden::V,печкемс,быс
1074,abschneiden::V,печкемс,быһан ыл
1075,abschneiden::V,печкемс,быһа баттаа
1076,binden::V,кодамс,кэлгий
1077,binden::V,сюлмамс,кэлгий
1078,stecken::V,сялгомс,батары ас
1079,brechen::V,синдемс,тоһут
1080,brechen::V,калавтомс,тоһут
1081,klopfen::V,калтаямс,тоҥсуй
1082,hauen::V,чавомс,оҕус
1083,kleben::V,педявтнемс,силимнээ
1084,reiben::V,ёзамс,аал
1085,streichen::V,вадемс,сыбаа
1086,schleifen::V,човамс,чочуй
1087,schneiden::V,керямс,быс
1088,rütteln::V,чукамс,иэҕэҥнэт
1089,rütteln::V,лыкавтомс,иэҕэҥнэт
1090,schütteln::V,чукамс,сахсый
1091,schwenken::V,яхолемс,дайбаа
1092,schütten::V,каямс,кут
1093,füllen::V,пештямс,толор
1094,einwickeln::V,тапарямс,суулаа
1095,tragen::V,кандомс,ит
1096,schleppen::V,ускомс,сос
1097,ziehen::V,ускомс,тарт
1098,aufbewahren::V,ванстомс,уур
1099,aufbewahren::V,ванстомс,харай
1100,werfen::V,ёртомс,бырах
1101,fangen::V,кундамс,хап
1102,packen::V,кундамс,тут
1103,verstecken::V,кекшемс,саһыар
1104,teilen::V,явомс,үллэр
1105,schicken::V,кучомс,ыыт
1106,bringen::V,кандомс,аҕал
1107,hinzufügen::V,путомс,эп
1108,hinzufügen::V,максомс,эп
1109,bekommen::V,саемс,ыл
1110,bekommen::V,саемс,булун
1111,erhalten::V,саемс,ыл
1112,nehmen::V,саемс,ыл
1113,wählen::V,кочкамс,быыбардаа
1114,auswählen::V,кочкамс,тал
1115,bewahren::V,ванстомс,харай
1116,behindern::V,кирдемс,мэһэйдээ
1117,verderben::V,коламс,буорту гын
1118,beschädigen::V,теемс зыян,алдьат
1119,zerbrechen::V,коламс,үлтүрүт
1120,zerreißen::V,сеземс,хайыта тарт
1121,zerstören::V,калавтомс,алдьат
1122,verbrennen::V,пултамс,уоттаа
1123,geben::V,максомс,биэр
1124,reichen::V,максомс,аҕал
1125,schenken::V,каземс,бэлэхтээ
1126,versprechen::V,алтамс,эрэннэр
1127,wünschen::V,арсемс,баҕар
1128,loben::V,шнамс,хайҕаа
1129,küssen::V,палсемс,уураа
1130,wiegen::V,нурсемс,бигээ
1131,zudecken::V,тавадомс,сап
1132,zudecken::V,тавадомс,бүрүй
1133,zudecken::V,вельтямс,сап
1134,zudecken::V,вельтямс,бүрүй
1135,wecken::V,стявтомс,уһугуннар
1136,zeigen::V,невтемс,көрдөр
1137,führen::V,ветямс,салай
1138,lehren::V,тонавтомс,үөрэт
1139,unterrichten::V,тонавтомс,үөрэт
1140,aufziehen::V,трямс,иит
1141,aufziehen::V,кастомс,иит
1142,leiten::V,ветямс,салай
1143,leiten::V,азоркстамс,салай
1144,antreiben::V,ветямс,кыһай
1145,lassen::V,кармавтомс,күһэй
1146,einladen::V,тердемс,ыҥыр
1147,vereinigen::V,вейсэндямс,холбоо
1148,vereinigen::V,вейсэндямс,түм
1149,vereinigen::V,вейс путомс,холбоо
1150,vereinigen::V,вейс путомс,түм
1151,vereinigen::V,вейс пурнамс,холбоо
1152,vereinigen::V,вейс пурнамс,түм
1153,besuchen::V,варштамс,сырыт
1154,besuchen::V,варштамс,билсэ сырыт
1155,treffen::V,вастомс,көрүс
1156,sich versammeln::V,промокшномс,мүһүн
1157,sich versammeln::V,промокшномс,түмүс
1158,spielen::V,налксемс,оонньоо
1159,singen::V,морамс,ыллаа
1160,tanzen::V,киштемс,үҥкүүлээ
1161,sich trennen::V,явомс,араҕыс
1162,verlassen::V,кадомс,хааллар
1163,retten::V,идемс,өрүһүй
1164,bewachen::V,ванстомс,араҥаччылаа
1165,schützen::V,аштемс,көмүскээ
1166,verteidigen::V,ваномс,көмүскээ
1167,sich schlagen::V,тюремс,охсус
1168,schießen::V,ледемс,ытыалаа
1169,siegen::V,изнямс,хот
1170,siegen::V,изнямс,кыай
1171,ärgern::V,кежейгавтомс,кыыһырт
1172,schlagen::V,токамс,оҕус
1173,treten::V,тапамс,тэп
1174,stechen::V,пупамс,кэй
1175,stoßen::V,тулкадемс,кэп
1176,stoßen::V,тулкадемс,үтүрүй
1177,stehlen::V,саламс,уор
1178,stören::V,пирямс ки,мэһэйдээ
1179,belästigen::V,а максомс,батар
1180,belästigen::V,а кадомс оймамо,батар
1181,verbergen::V,сёпомс,кистээ
1182,verbergen::V,кекшемс,кистээ
1183,täuschen::V,манямс,албыннаа
1184,betrügen::V,манчемс,албыннаа
1185,töten::V,чавномс,өлөр
1186,töten::V,маштнемс,өлөр
1187,wohnen::V,эрямс,олор
1188,arbeiten::V,важодемс,үлэлээ
1189,sammeln::V,пурнамс,мус
1190,sammeln::V,пурнамс,хомуй
1191,pflücken::V,ноцковтнемс,үргээ
1192,jagen::V,кундамс,бултаа
1193,fischen::V,калонь кундамс,балыктаа
1194,fassen::V,кундамс,тут
1195,hüten::V,ваномс,манаа
1196,treiben::V,панемс,үүр
1197,anbinden::V,сюлмамс,баай
1198,füttern::V,андомс,аһат
1199,melken::V,потявтомс,ыа
1200,hacken::V,лазномс,кэрт
1201,gießen::V,валомс,сиигирт
1202,reifen::V,кенеремс,бус
1203,zubereiten::V,анокстамс,бэлэмнээ
1204,kochen::V,пидемс,буһар
1205,backen::V,пидемс,буһар
1206,braten::V,пуштамс,хооруй
1207,braten::V,пуштамс,ыһаарылаа
1208,braten::V,пуштамс,соркуойдаа
1209,umrühren::V,човорямс,былаа
1210,stricken::V,кодамс,өр
1211,nähen::V,стамс,иистэн
1212,färben::V,артомс,кырааскалаа
1213,reinigen::V,урядамс,ыраастаа
1214,waschen::V,муськемс,сууй
1215,abwischen::V,нардамс,сот
1216,spülen::V,ёрвалдомс,сайҕаа
1217,fegen::V,тенсемс,сиппий
1218,kehren::V,тенсемс,харбаа
1219,baden::V,экшелямс,сөтүөлээ
1220,sich waschen::V,шлямс,суун
1221,ausziehen::V,кайсевтемс,уһул
1222,anziehen::V,оршамс,кэтэрт
1223,sich anziehen::V,оршамс,таҥын
1224,kämmen::V,судрямс,тараа
1225,schmücken::V,мазылгавтомс,симээ
1226,schmücken::V,наряжамс,симээ
1227,sagen::V,меремс,диэ
1228,sprechen::V,кортамс,эт
1229,sprechen::V,кортамс,саҥар
1230,reden::V,кортамс,кэпсэт
1231,sich unterhalten::V,кортнемс,кэпсэт
1232,fragen::V,кевкстемс,ыйыт
1233,bitten::V,вешемс,көрдөс
1234,erzählen::V,ёвтнемс,кэпсээ
1235,erzählen::V,ёвтнемс,сэһэргээ
1236,mitteilen::V,ёвтамс,биллэр
1237,nennen::V,лемдемс,ааттаа
1238,nennen::V,путомс лем,ааттаа
1239,rufen::V,тердемс,ыҥыр
1240,rufen::V,серьгедемс,ыҥыр
1241,prahlen::V,шнамс пря,чабылан
1242,prahlen::V,шнамс пря,киһиргээ
1243,übersetzen::V,ютавтомс,тылбаастаа
1244,denken::V,арсемс,санаа
1245,denken::V,арсемс,толкуйдаа
1246,glauben::V,кемемс,итэҕэй
1247,bemerken::V,неемс,бэлиэтээ
1248,erkennen::V,содамс,бил
1249,begreifen::V,пачкодемс,өйдөө
1250,verstehen::V,чарькодемс,өйдөө
1251,lernen::V,тонавтнемс,үөрэн
1252,wissen::V,содамс,бил
1253,sich erinnern an::V,ледстямс,аҕын
1254,vergessen::V,стувтомс,умун
1255,messen::V,онкстнемс,кэмнээ
1256,messen::V,онкстнемс,кээмэйдээ
1257,zählen::V,ловомс,аах
1258,rechnen::V,ловомс,аах
1259,lesen::V,ловномс,аах
1260,malen::V,рисовамс,уруһуйдаа
1261,zeichnen::V,рисовамс,уруһуйдаа
1262,schreiben::V,сёрмадомс,суруй
1263,besitzen::V,улемс,баһылаа
1264,besitzen::V,улемс азорокс,баһылаа
1265,kaufen::V,рамамс,атыылас
1266,verkaufen::V,миемс,атыылаа
1267,bezahlen::V,пандомс,төлөө
1268,zahlen::V,пандомс,төлөө
1269,beherrschen::V,азоркстамс,баһылаа
1270,ertragen::V,кирдемс,тулуй
