,Concept_ID,tt,se
1711,Gedächtnis::N,хәтер,mojhtese
1712,Gedächtnis::N,хәтер,mujtto
1713,Gedächtnis::N,хәтер,muitu
1714,Gedächtnis::N,хәтер,mušto
1715,Gedächtnis::N,хәтер,moštt
1716,Gedächtnis::N,хәтер,мушт
1717,Gedächtnis::N,хәтер,мӣлл
1718,Verstand::N,акыл,jiermie
1719,Verstand::N,акыл,goerkesh
1720,Verstand::N,акыл,miella
1721,Verstand::N,акыл,jiermme
1722,Verstand::N,акыл,jierbmi
1723,Verstand::N,акыл,fiät'tu
1724,Verstand::N,акыл,toolk
1725,Verstand::N,акыл,jeä´rmm
1726,Verstand::N,акыл,fi´ttjõs
1727,Verstand::N,акыл,мӣлл
1728,Verstand::N,акыл,то̄ӆӆк
1729,Sinn::N,мәгънә,mïele
1730,Sinn::N,мәгънә,våajnoe
1731,Sinn::N,мәгънә,sisadno
1732,Sinn::N,мәгънә,mierkkidus
1733,Sinn::N,мәгънә,mearkkašupmi
1734,Sinn::N,мәгънә,mēinnet
1735,Sinn::N,мәгънә,me'rhâšuṃe
1736,Sinn::N,мәгънә,mieḷâ
1737,Sinn::N,мәгънә,miõll
1738,Sinn::N,мәгънә,юрт
1739,Sinn::N,мәгънә,то̄ӆӆк
1740,Grund::N,сәбәп,sjïeke
1741,Grund::N,сәбәп,sivva
1742,Grund::N,сәбәп,sivva
1743,Grund::N,сәбәп,suijâ
1744,Grund::N,сәбәп,ää´šš
1745,Grund::N,сәбәп,а̄шшь
1746,Wahrheit::N,хак,rïektesvoete
1747,Wahrheit::N,хак,saetniesvoete
1748,Wahrheit::N,хак,sádnesvuohta
1749,Wahrheit::N,хак,duohtavuohta
1750,Wahrheit::N,хак,tuo'tâvuotâ
1751,Wahrheit::N,хак,tuõđâšvuõtt
1752,Wahrheit::N,хак,зо̄абэль
1753,Gespräch::N,әңгәмә,gaskestalleme
1754,Gespräch::N,әңгәмә,ságastibme
1755,Gespräch::N,әңгәмә,ságastallam
1756,Gespräch::N,әңгәмә,ságastallan
1757,Gespräch::N,әңгәмә,ráđ̣ádâllâm
1758,Gespräch::N,әңгәмә,мо̄а̄йнас
1759,Märchen::N,әкият,heamture
1760,Märchen::N,әкият,dålusj subtsas
1761,Märchen::N,әкият,máinnas
1762,Märchen::N,әкият,cukca
1763,Märchen::N,әкият,maainâs
1764,Märchen::N,әкият,maainâs
1765,Märchen::N,әкият,ба̄йхьк
1766,Märchen::N,әкият,мо̄а̄йнас
1767,Erzählung::N,хикәя,gåata
1768,Erzählung::N,хикәя,vaajese
1769,Erzählung::N,хикәя,soptsese
1770,Erzählung::N,хикәя,giehtto
1771,Erzählung::N,хикәя,mujttalus
1772,Erzählung::N,хикәя,muitalus
1773,Erzählung::N,хикәя,maainâs
1774,Erzählung::N,хикәя,maainâs
1775,Erzählung::N,хикәя,мо̄а̄йнас
1776,Nachricht::N,хәбәр,dïjre
1777,Nachricht::N,хәбәр,diedádus
1778,Nachricht::N,хәбәр,diededibme
1779,Nachricht::N,хәбәр,sáhka
1780,Nachricht::N,хәбәр,saahâ
1781,Nachricht::N,хәбәр,a'lmottâs
1782,Nachricht::N,хәбәр,saakk
1783,Nachricht::N,хәбәр,i´lmmtõs
1784,Nachricht::N,хәбәр,со̄а̄гк
1785,Neuigkeit::N,яңалык,saernie
1786,Neuigkeit::N,яңалык,ådås
1787,Neuigkeit::N,яңалык,sáhka
1788,Neuigkeit::N,яңалык,sáhka
1789,Neuigkeit::N,яңалык,uuđâs
1790,Neuigkeit::N,яңалык,saakk
1791,Neuigkeit::N,яңалык,о̄дтс
1792,Neuigkeit::N,яңалык,со̄а̄гк
1793,Name::N,исем,nomme
1794,Name::N,исем,namma
1795,Name::N,исем,namma
1796,Name::N,исем,nommâ
1797,Name::N,исем,nõmm
1798,Name::N,исем,нэ̄мм
1799,Rätsel::N,табышмак,mojnestimmie
1800,Rätsel::N,табышмак,árvvádus
1801,Rätsel::N,табышмак,árvádus
1802,Rätsel::N,табышмак,arvâdâs
1803,Rätsel::N,табышмак,a´rvvtõs
1804,Rätsel::N,табышмак,а̄ррьв
1805,Rede::N,нотык,håaleme
1806,Rede::N,нотык,hålla
1807,Rede::N,нотык,sáhka
1808,Rede::N,нотык,hástu
1809,Rede::N,нотык,са̄ррнмушш
1810,Sprache::N,тел,gïele
1811,Sprache::N,тел,giella
1812,Sprache::N,тел,giella
1813,Sprache::N,тел,kieḷâ
1814,Sprache::N,тел,ǩiõll
1815,Sprache::N,тел,кӣлл
1816,Stimme::N,тавыш,tjoeje
1817,Stimme::N,тавыш,jiedna
1818,Stimme::N,тавыш,giella
1819,Stimme::N,тавыш,jietna
1820,Stimme::N,тавыш,jieṇâ
1821,Stimme::N,тавыш,jiõnn
1822,Stimme::N,тавыш,ӣнн
1823,Wort::N,сүз,baakoe
1824,Wort::N,сүз,báhko
1825,Wort::N,сүз,sátni
1826,Wort::N,сүз,pááhu
1827,Wort::N,сүз,sää´nn
1828,Wort::N,сүз,са̄ннҍ
1829,Zeichen::N,ишарә,væhta
1830,Zeichen::N,ишарә,mærkka
1831,Zeichen::N,ишарә,mearka
1832,Zeichen::N,ишарә,merkkâ
1833,Zeichen::N,ишарә,meârkk
1834,Zeichen::N,ишарә,тӣххт
1835,Ruf::N,дәшү,ruodja
1836,Ruf::N,дәшү,tjuorvas
1837,Ruf::N,дәшү,čurvestat
1838,Ruf::N,дәшү,koččom
1839,Ruf::N,дәшү,pákkum
1840,Ruf::N,дәшү,čuârvvmoš
1841,Lärm::N,шау,stujmie
1842,Lärm::N,шау,juhtsa
1843,Lärm::N,шау,šlápma
1844,Lärm::N,шау,ruojâ
1845,Lärm::N,шау,šlaaṃâ
1846,Lärm::N,шау,šuumm'mõš
1847,Lärm::N,шау,шэҏҏ
1848,Lärm::N,шау,ё̄афф
1849,Laut::N,аваз,tjoeje
1850,Laut::N,аваз,jiedna
1851,Laut::N,аваз,jietna
1852,Laut::N,аваз,jieṇâ
1853,Laut::N,аваз,jiõnn
1854,Laut::N,аваз,ӣнн
1855,Ton::N,шалтырату,tjoeje
1856,Ton::N,шалтырату,tåvnnå
1857,Ton::N,шалтырату,tjuodja
1858,Ton::N,шалтырату,šuokŋa
1859,Ton::N,шалтырату,nuot'tâ
1860,Ton::N,шалтырату,suõmm
1861,Ton::N,шалтырату,ӣнн
1862,Lied::N,җыр,laavloe
1863,Lied::N,җыр,lávla
1864,Lied::N,җыр,lávlla
1865,Lied::N,җыр,laavlâ
1866,Lied::N,җыр,laaul
1867,Lied::N,җыр,ла̄ввл
1868,Ruhe::N,тынлык,frïere
1869,Ruhe::N,тынлык,raeffie
1870,Ruhe::N,тынлык,vuojŋadibme
1871,Ruhe::N,тынлык,vuojŋadallam
1872,Ruhe::N,тынлык,ráfi
1873,Ruhe::N,тынлык,máššu
1874,Ruhe::N,тынлык,vuo'iŋâstus
1875,Ruhe::N,тынлык,ráávhu
1876,Ruhe::N,тынлык,rääuh
1877,Ruhe::N,тынлык,vuâŋŋmõš
1878,Ruhe::N,тынлык,юэв
1879,Ruhe::N,тынлык,вуэӈӈмушш
1880,Leute::N,халык,aalmoge
1881,Leute::N,халык,ulmutja
1882,Leute::N,халык,álbmot
1883,Leute::N,халык,viehâ
1884,Leute::N,халык,aalmi
1885,Leute::N,халык,о̄ллмэ
1886,Volk::N,халык,aalmoge
1887,Volk::N,халык,álmmuk
1888,Volk::N,халык,fuolkke
1889,Volk::N,халык,álbmot
1890,Volk::N,халык,aalmug
1891,Volk::N,халык,aalmi
1892,Volk::N,халык,нарэдт
1893,Arbeit::N,эш,barkoe
1894,Arbeit::N,эш,barggo
1895,Arbeit::N,эш,rahtjam
1896,Arbeit::N,эш,bargu
1897,Arbeit::N,эш,pargo
1898,Arbeit::N,эш,tyej̣i
1899,Arbeit::N,эш,likk
1900,Arbeit::N,эш,tue´jj
1901,Arbeit::N,эш,лыххк
1902,Arbeit::N,хезмәт,barkoe
1903,Arbeit::N,хезмәт,barggo
1904,Arbeit::N,хезмәт,rahtjam
1905,Arbeit::N,хезмәт,bargu
1906,Arbeit::N,хезмәт,pargo
1907,Arbeit::N,хезмәт,tyej̣i
1908,Arbeit::N,хезмәт,likk
1909,Arbeit::N,хезмәт,tue´jj
1910,Arbeit::N,хезмәт,лыххк
1911,Gast::N,кунак,guessie
1912,Gast::N,кунак,guosse
1913,Gast::N,кунак,guossi
1914,Gast::N,кунак,kyes'si
1915,Gast::N,кунак,kue´s's
1916,Gast::N,кунак,кӯссь
1917,Geschenk::N,бүләк,daevere
1918,Geschenk::N,бүләк,sjielege
1919,Geschenk::N,бүләк,vadda
1920,Geschenk::N,бүләк,vattáldahka
1921,Geschenk::N,бүләк,skeaŋka
1922,Geschenk::N,бүләк,adaldâh
1923,Geschenk::N,бүләк,sǩiâŋkk
1924,Geschenk::N,бүләк,тӯмаш
1925,Spiel::N,уен,spïele
1926,Spiel::N,уен,stååkedimmie
1927,Spiel::N,уен,spella
1928,Spiel::N,уен,stoagos
1929,Spiel::N,уен,speallu
1930,Spiel::N,уен,leikkâ
1931,Spiel::N,уен,siõrr
1932,Spiel::N,уен,сӣрр
1933,Gesellschaft::N,җәмгыять,sïelte
1934,Gesellschaft::N,җәмгыять,rádnastallam
1935,Gesellschaft::N,җәмгыять,searvi
1936,Gesellschaft::N,җәмгыять,servi
1937,Gesellschaft::N,җәмгыять,seä´brr
1938,Gesellschaft::N,җәмгыять,се̄ббр
1939,Hilfe::N,ярдәм,viehkie
1940,Hilfe::N,ярдәм,viehkke
1941,Hilfe::N,ярдәм,veahkki
1942,Hilfe::N,ярдәм,iše
1943,Hilfe::N,ярдәм,veä´ǩ'ǩ
1944,Hilfe::N,ярдәм,ве̄ххьк
1945,Hilfe::N,булышлык,viehkie
1946,Hilfe::N,булышлык,viehkke
1947,Hilfe::N,булышлык,veahkki
1948,Hilfe::N,булышлык,iše
1949,Hilfe::N,булышлык,veä´ǩ'ǩ
1950,Hilfe::N,булышлык,ве̄ххьк
1951,Freund::N,дус,voelpe
1952,Freund::N,дус,ráddna
1953,Freund::N,дус,venak
1954,Freund::N,дус,ustit
1955,Freund::N,дус,verdde
1956,Freund::N,дус,veerdi
1957,Freund::N,дус,na´zvan
1958,Freund::N,дус,ка̄ннҌц
1959,Kamerad::N,иптәш,guejmie
1960,Kamerad::N,иптәш,ráddna
1961,Kamerad::N,иптәш,guojmme
1962,Kamerad::N,иптәш,guoibmi
1963,Kamerad::N,иптәш,kyei'mi
1964,Kamerad::N,иптәш,taaurõš
1965,Kamerad::N,иптәш,то̄а̄врэшш
1966,Angelegenheit::N,эш,aate
1967,Angelegenheit::N,эш,saake
1968,Angelegenheit::N,эш,ássje
1969,Angelegenheit::N,эш,ášši
1970,Angelegenheit::N,эш,äšši
1971,Angelegenheit::N,эш,ä´šš
1972,Angelegenheit::N,эш,тӯйй
1973,Anzahl::N,микъдар,taale
1974,Anzahl::N,микъдар,låhkoe
1975,Anzahl::N,микъдар,låhko
1976,Anzahl::N,микъдар,mierre
1977,Anzahl::N,микъдар,mearri
1978,Anzahl::N,микъдар,lohkomearra
1979,Anzahl::N,микъдар,meeṛi
1980,Anzahl::N,микъдар,mie´rr
1981,Anzahl::N,микъдар,чӣссел
1982,Art::N,төр,aarhte
1983,Art::N,төр,sládja
1984,Art::N,төр,tjærdda
1985,Art::N,төр,čearda
1986,Art::N,төр,šlaaj̣â
1987,Art::N,төр,nää´ll
1988,Art::N,төр,на̄лль
1989,Stück::N,кисәк,bæhta
1990,Stück::N,кисәк,biehkie
1991,Stück::N,кисәк,biehkke
1992,Stück::N,кисәк,bihttá
1993,Stück::N,кисәк,pittá
1994,Stück::N,кисәк,káppálâh
1995,Stück::N,кисәк,ku´sǩǩ
1996,Stück::N,кисәк,кусськ
1997,Teil::N,өлеш,stuhtje
1998,Teil::N,өлеш,oasse
1999,Teil::N,өлеш,bielle
2000,Teil::N,өлеш,guovllo
2001,Teil::N,өлеш,oassi
2002,Teil::N,өлеш,bihttá
2003,Teil::N,өлеш,uási
2004,Teil::N,өлеш,vuâ´ss
2005,Teil::N,өлеш,pie´ǩ'ǩ
2006,Teil::N,өлеш,кусськ
2007,Hälfte::N,ярым,lehkie
2008,Hälfte::N,ярым,lahkke
2009,Hälfte::N,ярым,bealli
2010,Hälfte::N,ярым,peeḷi
2011,Hälfte::N,ярым,lâ´ǩǩ
2012,Hälfte::N,ярым,pie´ll
2013,Hälfte::N,ярым,пе̄лль
2014,Kreis::N,түгәрәк,rïngke
2015,Kreis::N,түгәрәк,gievlle
2016,Kreis::N,түгәрәк,gierdu
2017,Kreis::N,түгәрәк,riggee
2018,Kreis::N,түгәрәк,kruugg
2019,Kreis::N,түгәрәк,круг
2020,Kreuz::N,хач,kroesse
2021,Kreuz::N,хач,ruossa
2022,Kreuz::N,хач,rista
2023,Kreuz::N,хач,ristâ
2024,Kreuz::N,хач,ristt
2025,Kreuz::N,хач,рысст
2026,Kreuz::N,тәре,kroesse
2027,Kreuz::N,тәре,ruossa
2028,Kreuz::N,тәре,rista
2029,Kreuz::N,тәре,ristâ
2030,Kreuz::N,тәре,ristt
2031,Kreuz::N,тәре,рысст
2032,Linie::N,сызык,sïeve
2033,Linie::N,сызык,linnja
2034,Linie::N,сызык,linjá
2035,Linie::N,сызык,linnjá
2036,Linie::N,сызык,njuálgus
2037,Linie::N,сызык,certldõk
2038,Linie::N,сызык,це̄кесь
2039,Strich::N,сызык,sïeve
2040,Strich::N,сызык,sáhtso
2041,Strich::N,сызык,sárggis
2042,Strich::N,сызык,čálástâh
2043,Strich::N,сызык,certldõk
2044,Strich::N,сызык,ця̄кас
2045,Strich::N,сызык,це̄кесь
2046,Abstand::N,ара,gåhkoe
2047,Abstand::N,ара,gåhkaldahke
2048,Abstand::N,ара,lahka
2049,Abstand::N,ара,gasska
2050,Abstand::N,ара,gaska
2051,Abstand::N,ара,koskâ
2052,Abstand::N,ара,kõskk
2053,Abstand::N,ара,кэ̄сск
2054,Entfernung::N,ераклык,gåhkoe
2055,Entfernung::N,ераклык,gåhkaldahke
2056,Entfernung::N,ераклык,gasska
2057,Entfernung::N,ераклык,mælggat
2058,Entfernung::N,ераклык,gaska
2059,Entfernung::N,ераклык,mátkegaska
2060,Entfernung::N,ераклык,koskâ
2061,Entfernung::N,ераклык,kõskk
2062,Entfernung::N,ераклык,jäämkõskk
2063,Entfernung::N,ераклык,кэ̄сск
2064,Gegend::N,урын,haerie
2065,Gegend::N,урын,guovvlo
2066,Gegend::N,урын,bájkke
2067,Gegend::N,урын,guovlu
2068,Gegend::N,урын,duovdda
2069,Gegend::N,урын,kuáv'lu
2070,Gegend::N,урын,vu´vdd
2071,Gegend::N,урын,па̄йхьк
2072,Platz::N,бушлык,sijjie
2073,Platz::N,бушлык,sadje
2074,Platz::N,бушлык,sadji
2075,Platz::N,бушлык,tááḷu
2076,Platz::N,бушлык,tääll
2077,Platz::N,бушлык,сайй
2078,Ort::N,урын,sijjie
2079,Ort::N,урын,bájkke
2080,Ort::N,урын,sadje
2081,Ort::N,урын,báiki
2082,Ort::N,урын,päikki
2083,Ort::N,урын,pâi´ǩǩ
2084,Ort::N,урын,сайй
2085,Ort::N,урын,па̄йхьк
2086,Seite::N,як,bielie
2087,Seite::N,як,sijddo
2088,Seite::N,як,bealli
2089,Seite::N,як,ertti
2090,Seite::N,як,jeä´rtt
2091,Seite::N,як,пе̄лль
2092,Seite::N,як,е̄ммьне
2093,Mitte::N,урта,gaske
2094,Mitte::N,урта,jarnge
2095,Mitte::N,урта,gasska
2096,Mitte::N,урта,guovddaš
2097,Mitte::N,урта,gaskamuddu
2098,Mitte::N,урта,koskâ
2099,Mitte::N,урта,kõskk
2100,Mitte::N,урта,кэ̄сск
2101,Gegenstand::N,нәрсә,daevere
2102,Gegenstand::N,нәрсә,oabme
2103,Gegenstand::N,нәрсә,gávnne
2104,Gegenstand::N,нәрсә,bierggas
2105,Gegenstand::N,нәрсә,ettâ
2106,Gegenstand::N,нәрсә,kápulâh
2107,Gegenstand::N,нәрсә,käu´nn
2108,Gegenstand::N,нәрсә,ка̄ввьн
2109,Sache::N,нәрсә,aate
2110,Sache::N,нәрсә,saake
2111,Sache::N,нәрсә,ássje
2112,Sache::N,нәрсә,ášši
2113,Sache::N,нәрсә,äšši
2114,Sache::N,нәрсә,ä´šš
2115,Sache::N,нәрсә,ве̄шш
2116,Rand::N,чит,raedtie
2117,Rand::N,чит,rabdda
2118,Rand::N,чит,ravda
2119,Rand::N,чит,robdâ
2120,Rand::N,чит,čårr
2121,Rand::N,чит,ruõbdd
2122,Rand::N,чит,рӯммт
2123,Rand::N,чит,ре̄ввьн
2124,Kante::N,кырый,raedtie
2125,Kante::N,кырый,rabdda
2126,Kante::N,кырый,ravda
2127,Kante::N,кырый,robdâ
2128,Kante::N,кырый,å´rdd
2129,Kante::N,кырый,ruõbdd
2130,Kante::N,кырый,рӯммт
2131,Kante::N,кырый,ре̄ввьн
2132,Ecke::N,почмак,roene
2133,Ecke::N,почмак,kråane
2134,Ecke::N,почмак,náhpo
2135,Ecke::N,почмак,nusske
2136,Ecke::N,почмак,nurki
2137,Ecke::N,почмак,čiehka
2138,Ecke::N,почмак,čiehâ
2139,Ecke::N,почмак,čiõkk
2140,Ecke::N,почмак,suåp'p
2141,Ecke::N,почмак,уггл
2142,Spitze::N,оч,gietjie
2143,Spitze::N,оч,snjuhtje
2144,Spitze::N,оч,gihttje
2145,Spitze::N,оч,geahči
2146,Spitze::N,оч,picci
2147,Spitze::N,оч,keeči
2148,Spitze::N,оч,ǩie´čč
2149,Spitze::N,оч,кя̄женч
2150,Ende::N,азак,gietjie
2151,Ende::N,азак,giehtje
2152,Ende::N,азак,geahči
2153,Ende::N,азак,keeči
2154,Ende::N,азак,puäš'š
2155,Ende::N,азак,ке̄джь
2156,Loch::N,тишек,raejkie
2157,Loch::N,тишек,rájgge
2158,Loch::N,тишек,ráigi
2159,Loch::N,тишек,räigi
2160,Loch::N,тишек,loikk
2161,Loch::N,тишек,râi´ǧǧ
2162,Loch::N,тишек,ра̄ййк
2163,Winkel::N,почмак,skaavhte
2164,Winkel::N,почмак,tjiehka
2165,Winkel::N,почмак,soahppa
2166,Winkel::N,почмак,čiehka
2167,Winkel::N,почмак,sogge
2168,Winkel::N,почмак,suåp'p
2169,Winkel::N,почмак,уггл
2170,Muster::N,парча,goere
2171,Muster::N,парча,girjja
2172,Muster::N,парча,girjjit
2173,Muster::N,парча,kovos
2174,Muster::N,парча,кыррьй
2175,Muster::N,парча,кырьйнесс
2176,Größe::N,зурлык,ståaroe
2177,Größe::N,зурлык,stuorrudahka
2178,Größe::N,зурлык,stūrrodat
2179,Größe::N,зурлык,mahtodat
2180,Größe::N,зурлык,allodat
2181,Größe::N,зурлык,stuá'ṛudâh
2182,Größe::N,зурлык,роаӈӈьк
2183,Länge::N,озынлык,gåhkoe
2184,Länge::N,озынлык,guhkkudahka
2185,Länge::N,озынлык,guhkkodat
2186,Länge::N,озынлык,kukkodâh
2187,Länge::N,озынлык,õllâdvuõtt
2188,Länge::N,озынлык,куххьквӯдт
2189,Höhe::N,биеклек,jalloe
2190,Höhe::N,биеклек,jalladahke
2191,Höhe::N,биеклек,alludahka
2192,Höhe::N,биеклек,allatvuohta
2193,Höhe::N,биеклек,allodat
2194,Höhe::N,биеклек,aḷodâh
2195,Höhe::N,биеклек,âlladvuõtt
2196,Höhe::N,биеклек,э̄ллвӯдт
2197,Gewicht::N,авырлык,leavloe
2198,Gewicht::N,авырлык,dædda
2199,Gewicht::N,авырлык,låssudahka
2200,Gewicht::N,авырлык,deaddu
2201,Gewicht::N,авырлык,tiäd'du
2202,Gewicht::N,авырлык,teäd'd
2203,Gewicht::N,авырлык,тя̄ннт
2204,Gewicht::N,авырлык,вӣссь
2205,Menge::N,микъдар,mierie
2206,Menge::N,микъдар,ållo
2207,Menge::N,микъдар,mearri
2208,Menge::N,микъдар,doahkki
2209,Menge::N,микъдар,meeṛi
2210,Menge::N,микъдар,tukk
2211,Menge::N,микъдар,mie´rr
2212,Menge::N,микъдар,туххк
2213,Menge::N,микъдар,ла̄ннҍт
2214,Haufen::N,өем,deava
2215,Haufen::N,өем,håevkie
2216,Haufen::N,өем,hårre
2217,Haufen::N,өем,látna
2218,Haufen::N,өем,laaṇâ
2219,Haufen::N,өем,laađđ
2220,Haufen::N,өем,поанн
2221,Reihe::N,рәт,raajroe
2222,Reihe::N,рәт,rájddo
2223,Reihe::N,рәт,gurgadas
2224,Reihe::N,рәт,kuáḷus
2225,Reihe::N,рәт,riâd'd
2226,Reihe::N,рәт,по̄ллт
2227,Boot::N,каек,vïnhtse
2228,Boot::N,каек,vanás
2229,Boot::N,каек,vanntsa
2230,Boot::N,каек,fanas
2231,Boot::N,каек,voonâs
2232,Boot::N,каек,käärbis
2233,Boot::N,каек,võõnâs
2234,Boot::N,каек,вэнс
2235,Boot::N,көймә,vïnhtse
2236,Boot::N,көймә,vanás
2237,Boot::N,көймә,vanntsa
2238,Boot::N,көймә,fanas
2239,Boot::N,көймә,voonâs
2240,Boot::N,көймә,käärbis
2241,Boot::N,көймә,võõnâs
2242,Boot::N,көймә,вэнс
2243,Ruder::N,ишкәк,aajroe
2244,Ruder::N,ишкәк,ájrro
2245,Ruder::N,ишкәк,áiru
2246,Ruder::N,ишкәк,áiru
2247,Ruder::N,ишкәк,äirr
2248,Ruder::N,ишкәк,а̄ррьй
2249,Schlitten::N,чана,slærra
2250,Schlitten::N,чана,tjïelhke
2251,Schlitten::N,чана,gieris
2252,Schlitten::N,чана,tjielkká
2253,Schlitten::N,чана,gielká
2254,Schlitten::N,чана,kiäl'kká
2255,Schlitten::N,чана,saan
2256,Schlitten::N,чана,ǩeâlkk
2257,Schlitten::N,чана,со̄а̄н
2258,Ski::N,чаңгы,treavka
2259,Ski::N,чаңгы,sabek
2260,Ski::N,чаңгы,sabet
2261,Ski::N,чаңгы,saaveeh
2262,Ski::N,чаңгы,koolâs
2263,Ski::N,чаңгы,коаллас
2264,Ski::N,чаңгы,са̄вехь
2265,Lagerfeuer::N,костёр,dålle
2266,Lagerfeuer::N,костёр,sajijdållå
2267,Lagerfeuer::N,костёр,dolla
2268,Lagerfeuer::N,костёр,tullâ
2269,Lagerfeuer::N,костёр,toll
2270,Lagerfeuer::N,костёр,то̄лл
2271,Last::N,йөк,maajsoe
2272,Last::N,йөк,noade
2273,Last::N,йөк,guorbmi
2274,Last::N,йөк,kye'rmi
2275,Last::N,йөк,nue´đđ
2276,Last::N,йөк,kue´rmm
2277,Last::N,йөк,нуэдът
2278,Gang::N,йөреш,vaedtseme
2279,Gang::N,йөреш,mannulahka
2280,Gang::N,йөреш,johtu
2281,Gang::N,йөреш,jotteem
2282,Gang::N,йөреш,joto
2283,Gang::N,йөреш,jäl'lmõš
2284,Gang::N,йөреш,ёадтмушш
2285,Gang::N,йөреш,ёадтҌмушш
2286,Schritt::N,адым,sïlle
2287,Schritt::N,адым,lávkke
2288,Schritt::N,адым,lávki
2289,Schritt::N,адым,lävkki
2290,Schritt::N,адым,läu´ǩǩ
2291,Schritt::N,адым,ла̄ффьк
2292,Norden::N,төньяк,noerhte
2293,Norden::N,төньяк,nuortta
2294,Norden::N,төньяк,davvi
2295,Norden::N,төньяк,taṿe
2296,Norden::N,төньяк,tâ´vv
2297,Norden::N,төньяк,таввял
2298,Süden::N,көньяк,åarjel
2299,Süden::N,көньяк,oarjje
2300,Süden::N,көньяк,lulli
2301,Süden::N,көньяк,mäddi
2302,Süden::N,көньяк,kesipieg'gâ
2303,Süden::N,көньяк,saujj
2304,Süden::N,көньяк,со̄а̄ййв
2305,Westen::N,көнбатыш,jillie
2306,Westen::N,көнбатыш,alle
2307,Westen::N,көнбатыш,oarji
2308,Westen::N,көнбатыш,uár'ji
2309,Westen::N,көнбатыш,viõstâr
2310,Westen::N,көнбатыш,вуэрьял
2311,Osten::N,шәрык,luvlie
2312,Osten::N,шәрык,lulle
2313,Osten::N,шәрык,nuorta
2314,Osten::N,шәрык,nuor'ttâ
2315,Osten::N,шәрык,nuõrti
2316,Osten::N,шәрык,нуҏҏьт
2317,Osten::N,көнчыгыш,luvlie
2318,Osten::N,көнчыгыш,lulle
2319,Osten::N,көнчыгыш,nuorta
2320,Osten::N,көнчыгыш,nuor'ttâ
2321,Osten::N,көнчыгыш,nuõrti
2322,Osten::N,көнчыгыш,нуҏҏьт
2323,Holz::N,агач,moere
2324,Holz::N,агач,muorra
2325,Holz::N,агач,muorra
2326,Holz::N,агач,muoṛâ
2327,Holz::N,агач,muõrr
2328,Holz::N,агач,мӯрр
2329,Brett::N,такта,fealloe
2330,Brett::N,такта,fiello
2331,Brett::N,такта,lávdi
2332,Brett::N,такта,lyev'di
2333,Brett::N,такта,lu´vdd
2334,Brett::N,такта,лаййт
2335,Platte::N,плитә,spaagkoe
2336,Platte::N,плитә,skierro
2337,Platte::N,плитә,skearru
2338,Platte::N,плитә,ráptu
2339,Platte::N,плитә,ка̄ррьт
2340,Stütze::N,таяу,dovtege
2341,Stütze::N,таяу,dåarjege
2342,Stütze::N,таяу,tsagge
2343,Stütze::N,таяу,nihta
2344,Stütze::N,таяу,duvdda
2345,Stütze::N,таяу,caggi
2346,Stütze::N,таяу,cagge
2347,Stütze::N,таяу,cõgldõk
2348,Stütze::N,таяу,стуэлльп
2349,Stange::N,колга,staavra
2350,Stange::N,колга,stággo
2351,Stange::N,колга,hålggå
2352,Stange::N,колга,stávrá
2353,Stange::N,колга,stággu
2354,Stange::N,колга,čuálgui
2355,Stange::N,колга,kaŋgg
2356,Stange::N,колга,кэ̄ллт
2357,Stange::N,колга,пе̄лльк
2358,Stock::N,таяк,galte
2359,Stock::N,таяк,klåbpoe
2360,Stock::N,таяк,soabbe
2361,Stock::N,таяк,soabbi
2362,Stock::N,таяк,suáb'bi
2363,Stock::N,таяк,suä´b'b
2364,Stock::N,таяк,суэммьп
2365,Stab::N,таяк,klaahka
2366,Stab::N,таяк,soabbe
2367,Stab::N,таяк,soabbi
2368,Stab::N,таяк,suáb'bi
2369,Stab::N,таяк,suä´b'b
2370,Stab::N,таяк,суэммьп
2371,Rohr::N,торба,gïrse
2372,Rohr::N,торба,båhttså
2373,Rohr::N,торба,bohcci
2374,Rohr::N,торба,poccee
2375,Rohr::N,торба,puu´lčiǩ
2376,Rohr::N,торба,туррьп
2377,Haus::N,өй,ståapoe
2378,Haus::N,өй,goahte
2379,Haus::N,өй,stohpu
2380,Haus::N,өй,tááḷu
2381,Haus::N,өй,tääll
2382,Haus::N,өй,пэ̄ҏҏт
2383,Haus::N,йорт,ståapoe
2384,Haus::N,йорт,goahte
2385,Haus::N,йорт,stohpu
2386,Haus::N,йорт,tááḷu
2387,Haus::N,йорт,tääll
2388,Haus::N,йорт,пэ̄ҏҏт
2389,Heim::N,гаилә,hïejme
2390,Heim::N,гаилә,viesso
2391,Heim::N,гаилә,ruoktu
2392,Heim::N,гаилә,päikki
2393,Heim::N,гаилә,päi´ǩǩ
2394,Heim::N,гаилә,пэ̄ҏҏт
2395,Heim::N,нәсел,hïejme
2396,Heim::N,нәсел,viesso
2397,Heim::N,нәсел,ruoktu
2398,Heim::N,нәсел,päikki
2399,Heim::N,нәсел,päi´ǩǩ
2400,Heim::N,нәсел,пэ̄ҏҏт
2401,Ofen::N,мич,vuebnie
2402,Ofen::N,мич,vuodná
2403,Ofen::N,мич,vuobnne
2404,Ofen::N,мич,uvdna
2405,Ofen::N,мич,uvnâ
2406,Ofen::N,мич,ǩiiuǥân
2407,Ofen::N,мич,пе̄ххц
2408,Ofen::N,мич,кыввкан
2409,Fußboden::N,идән,guelpie
2410,Fußboden::N,идән,guolbbe
