,Concept_ID,fi,kl
753,grau::A,harmaa,qaserpoq
754,bunt::A,kirjava,
755,billig::A,halpa,akikippoq
756,billig::A,huokea,akikippoq
757,teuer::A,kallis,
758,wertvoll::A,arvokas,erlinnarpoq
759,blind::A,sokea,tappiippoq
760,blind::A,sokea,isigisaqanngilaq
761,taub::A,kuuro,tusilarpoq
762,kräftig::A,väkevä,pissaq
763,kräftig::A,väkevä,pissarsuaq
764,kräftig::A,voimakas,pissaq
765,kräftig::A,voimakas,pissarsuaq
766,stark::A,vahva,sanngivoq
767,schwach::A,heikko,nakuippoq
768,fett::A,lihava,pualavoq
769,schlank::A,hoikka,tuappoq
770,schlank::A,solakka,tuappoq
771,hübsch::A,soma,aatsialaq
772,hübsch::A,sievä,aatsialaq
773,böse::A,paha,ajorpoq
774,böse::A,häijy,ajorpoq
775,dumm::A,tyhmä,taqajak
776,dumm::A,tyhmä,sikkilluppoq
777,dumm::A,tyhmä,qaatusimasaqanngilaq
778,dumm::A,typerä,taqajak
779,dumm::A,typerä,sikkilluppoq
780,dumm::A,typerä,qaatusimasaqanngilaq
781,faul::A,laiska,eqiasuppoq
782,faul::A,laiska,eqiattortuvoq
783,fleißig::A,ahkera,eqiasuippoq
784,geizig::A,saita,iasilaarpoq
785,geizig::A,saita,tukkuippoq
786,klug::A,älykäs,mallak
787,klug::A,älykäs,ittanneq
788,klug::A,älykäs,kutaappoq
789,klug::A,älykäs,kuttaappoq
790,klug::A,älykäs,qarasagippoq
791,geschickt::A,taitava,
792,lieb::A,rakas,akisooq
793,lustig::A,hauska,piikulavoq
794,lustig::A,iloinen,piikulavoq
795,sanft::A,lauha,isumagippoq
796,sanft::A,lempeä,isumagippoq
797,hungrig::A,nälkäinen,kaappoq
798,hungrig::A,nälkäinen,perlilerpoq
799,krank::A,sairas,napparsimavoq
800,nackt::A,alaston,
801,traurig::A,surullinen,aliasuppoq
802,traurig::A,murheellinen,aliasuppoq
803,lebendig::A,elävä,uumavoq
804,gut::A,hyvä,ajunngilaq
805,schlecht::A,paha,sualuppoq
806,schlecht::A,huono,sualuppoq
807,richtig::A,oikea,iluarpoq
808,schlimm::A,paha,amiilaarnarpoq
809,wahr::A,tosi,ilumoorpoq
810,alt::A,vanha,pisoqaq
811,neu::A,uusi,nutaavoq
812,ehemalig::A,entinen,
813,ehemalig::A,muinainen,
814,alt[Lebewesen]::A,vanha,utoqqaq
815,jung::A,nuori,inuusuppoq
816,jung::A,nuori,kingulliarsuk
817,arm::A,köyhä,piillasoq
818,arm::A,köyhä,piitsuuvoq
819,reich::A,rikas,pisuuvoq
820,bekannt::A,tuttu,
821,bekannt::A,tunnettu,
822,berühmt::A,kuuluisa,tusaamasaq
823,fremd::A,vieras,ajasoornarpoq
824,verschieden::A,eri,allatut
825,verschieden::A,eri,tamalaat
826,verschieden::A,erilainen,allatut
827,verschieden::A,erilainen,tamalaat
828,nah::A,läheinen,qanippoq
829,fern::A,etäinen,ungasippoq
830,linker::A,vasen,saamerleq
831,rechter::A,oikea,innarluissut
832,anderer::A,muu,
833,anderer::A,toinen,
834,erster::A,ensimmäinen,siulleq
835,zweiter::A,toinen,qataatsup tullia
836,dritter::A,kolmas,pingajorarterut
837,letzter::A,viimeinen,kingulleq
838,allein::ADV,yksin,kisimiippoq
839,auf einmal::ADV,yhdellä kertaa,tassanngaannaq
840,zusammen::ADV,yhdessä,attaasa
841,zusammen::ADV,yhdessä,attarmik
842,lange::ADV,kauan,akuni
843,lange::ADV,pitkään,akuni
844,plötzlich::ADV,äkkiä,tassanngaannaq
845,sofort::ADV,heti,erniinnaq
846,später::ADV,myöhemmin,kingorna
847,jetzt::ADV,nyt,maanna
848,jetzt::ADV,nyt,massakkut
849,heute::ADV,tänään,ullumi
850,morgen::ADV,huomenna,aqagu
851,bald::ADV,pian,erniinnaq
852,dann::ADV,sitten,taava
853,gestern::ADV,eilen,ippassaq
854,einst::ADV,aikanaan,ataatsimik
855,einst::ADV,aikanaan,ilaanni
856,damals::ADV,silloin,taamani
857,damals::ADV,silloin,taamanikkut
858,damals::ADV,silloin,taassumuunakkut
859,damals::ADV,siihen aikaan,taamani
860,damals::ADV,siihen aikaan,taamanikkut
861,damals::ADV,siihen aikaan,taassumuunakkut
862,danach::ADV,sen jälkeen,taava
863,vorher::ADV,ennen,siornagut
864,zuerst::ADV,ensin,
865,zuerst::ADV,ensiksi,
866,einmal::ADV,kerran,ilaanni
867,einmal::ADV,kerran,ataatsimik
868,manchmal::ADV,joskus,qaqutigu
869,manchmal::ADV,joskus,qaqutigut
870,oft::ADV,usein,akulikitsumik
871,immer::ADV,aina,tamatigut
872,niemals::ADV,ei koskaan,
873,hier::ADV,tässä,maani
874,hier::ADV,täällä,maani
875,hierhin::ADV,tähän,maani
876,von hier::ADV,tästä,
877,von hier::ADV,täältä,
878,dort::ADV,siinä,
879,dort::ADV,siellä,
880,dorthin::ADV,sinne,ikuuna
881,dorthin::ADV,tuonne,ikuuna
882,geradeaus::ADV,suoraan,narlumut
883,vorwärts::ADV,eteenpäin,pilangavoc
884,rückwärts::ADV,taaksepäin,kingumut
885,rückwärts::ADV,taaksepäin,tunumut or tunummut
886,zurück::ADV,takaisin,kingumut
887,zurück::ADV,takaisin,tunumut or tunummut
888,unten::ADV,alhaalla,kana
889,hinab::ADV,alas,qiviu
890,oben::ADV,ylhäällä,
891,hinauf::ADV,ylös,
892,überall::ADV,kaikkialla,tamaginni
893,überall::ADV,kaikkialla,tamani tamaani
894,nicht::ADV,ei,
895,ein wenig::ADV,vähän,
896,kaum::ADV,tuskin,qaqutigorsuaq
897,sehr::ADV,kovin,assut
898,sehr::ADV,oikein,assut
899,so::ADV,näin,
900,noch::ADV,vielä,qeratavoq
901,nur::ADV,vain,
902,nur::ADV,ainoastaan,
903,schon::ADV,jo,taava-una
904,wieder::ADV,taas,kingumut
905,wieder::ADV,jälleen,kingumut
906,vergebens::ADV,turhaan,angiluk
907,vor::PRP,edessä,
908,hinter::PRP,takana,
909,unter::PRP,alla,
910,durch::PRP,läpi,
911,durch::PRP,kautta,
912,neben::PRP,vieressä,
913,zwischen::PRP,välillä,
914,wegen::PRP,takia,
915,wegen::PRP,vuoksi,
916,dies::PRN,tämä,manna
917,dies::PRN,tämä,matuma
918,das::PRN,se,ua
919,alles::PRN,kaikki,
920,ich::PRN,minä,uanga
921,du::PRN,sinä,illit
922,er::PRN,hän,una
923,wir::PRN,me,uagut
924,ihr::PRN,te,ilissi
925,sie::PRN,he,uku
926,was::FPRN,mikä,aat?
927,wer::FPRN,ken,kikkut
928,wer::FPRN,kuka,kikkut
929,wo::FADV,missä,sumi
930,wohin::FADV,mihin,sumut
931,wie::FADV,miten,qanoq
932,wie::FADV,kuinka,qanoq
933,warum::FADV,miksi,sooq
934,wieviel::FNUM,paljonko,qassit
935,wieviel::FNUM,paljonko,qanoq atsigisumik?
936,wieviel::FNUM,kuinka paljon,qassit
937,wieviel::FNUM,kuinka paljon,qanoq atsigisumik?
938,eins::NUM,yksi,ataaseq
939,zwei::NUM,kaksi,marluk
940,drei::NUM,kolme,pingasut
941,vier::NUM,neljä,sisamat
942,vier::NUM,neljä,qajuusat
943,fünf::NUM,viisi,tallimat
944,sechs::NUM,kuusi,arfineq
945,sechs::NUM,kuusi,arfinillit
946,sieben::NUM,seitsemän,arfineq-marluk
947,acht::NUM,kahdeksan,arfineq pingasut
948,neun::NUM,yhdeksän,qulingiluat
949,neun::NUM,yhdeksän,arfineq sisamat
950,zehn::NUM,kymmenen,qulit
951,elf::NUM,yksitoista,aqqaneq
952,zwölf::NUM,kaksitoista,aqqaneq-marluk
953,zwanzig::NUM,kaksikymmentä,tyve
954,dreißig::NUM,kolmekymmentä,tredive
955,dreißig::NUM,kolmekymmentä,pingasunik qulillit
956,vierzig::NUM,neljäkymmentä,fyrre
957,fünfzig::NUM,viisikymmentä,halvtreds
958,fünfzig::NUM,viisikymmentä,tallimanik qulillit
959,sechzig::NUM,kuusikymmentä,tres
960,siebzig::NUM,seitsemänkymmentä,halvfjerds
961,achtzig::NUM,kahdeksankymmentä,firs
962,neunzig::NUM,yhdeksänkymmentä,halvfems
963,hundert::NUM,sata,et hundrede
964,tausend::NUM,tuhat,et tusinde
965,und::CNJ,ja,aamma
966,oder::CNJ,tai,imalluunnit
967,stehen::V,seisoa,sikingavoq
968,sitzen::V,istua,ingippoq
969,liegen::V,maata,nalavoq
970,liegen::V,maata,aqupivoq
971,hängen::V,riippua,nivinngarpaa
972,werden::V,tulla,pinngorpoq
973,werden::V,joutua,pinngorpoq
974,passieren::V,sattua,pivoq
975,passieren::V,tapahtua,pivoq
976,beginnen::V,alkaa,aallarnerpaa
977,enden::V,loppua,naggaserpaa
978,enden::V,päättyä,naggaserpaa
979,wechseln::V,vaihtua,immikkut ilivoq
980,wechseln::V,vaihdella,immikkut ilivoq
981,aufgehen[Sonne]::V,nousta,
982,untergehen[Sonne]::V,laskea,ilioqqaasoq
983,scheinen[Sonne]::V,paistaa,qinnorpoq
984,scheinen[Sonne]::V,paistaa,qinngorpoq
985,donnern::V,jyristä,kalleq
986,wehen::V,tuulla,timmivoq
987,wehen::V,puhaltaa,timmivoq
988,strömen::V,virrata,
989,fließen::V,valua,
990,fließen::V,juosta,
991,sich drehen::V,pyöriä,ipippaa
992,schwanken::V,horjua,aalavoq
993,schwingen::V,heilua,issakajaat or issakatsiaarut
994,schwingen::V,värähdellä,issakajaat or issakatsiaarut
995,fallen::V,pudota,quasivaa
996,fallen::V,langeta,quasivaa
997,brennen::V,palaa,seerpoq
998,brennen::V,palaa,uuppaa
999,rauchen::V,savuta,pujoorpoq
1000,regnen::V,sataa,siallerpoq
1001,gefrieren::V,jäätyä,qiulerpoq
1002,tauen::V,sulaa,aappoq
1003,schmelzen::V,sulaa,aappoq
1004,schmelzen::V,sulaa,aatsippaa
1005,trocknen::V,kuivua,panerserpaa
1006,sieden::V,kiehua,qalappoq
1007,faulen::V,mädätä,
1008,verfaulen::V,mädätä,
1009,verfaulen::V,mädäntyä,
1010,reißen::V,revetä,qulli
1011,reißen::V,revetä,alittorpaa
1012,reißen::V,revetä,kimillanneq
1013,versinken::V,upota,kivivaa
1014,versinken::V,upota,apparpoq
1015,versinken::V,vajota,kivivaa
1016,versinken::V,vajota,apparpoq
1017,vergehen::V,kulua,qaangerpaa
1018,vergehen::V,kulua,sarsuppoq
1019,erscheinen::V,ilmestyä,takutippoq
1020,verschwinden::V,kadota,
1021,sinken::V,vajota,kivivaa
1022,sinken::V,vajota,apparpoq
1023,abnehmen::V,vähetä,ikillipput
1024,zunehmen::V,kasvaa,allisippaa
1025,zunehmen::V,lisääntyä,allisippaa
1026,steigen::V,nousta,allisippaa
1027,wachsen::V,kasvaa,allivoq
1028,glänzen::V,kiiltää,qinngorpoq
1029,glänzen::V,kiiltää,qinnorpoq
1030,funkeln::V,kipinöidä,uisorilavoq
1031,lärmen::V,meluta,
1032,läuten::V,soida,avilualaarpoq
1033,klingeln::V,soida,aviluarpoq
1034,klingeln::V,soida,aviluarpaluppoq
1035,klirren::V,kalista,
1036,brausen::V,kohista,ittuk
1037,brausen::V,kohista,ittuppoq
1038,brausen::V,kohista,ittuppaluppoq
1039,rauschen::V,kohista,
1040,klingen::V,soida,
1041,bellen::V,haukkua,qiluppoq
1042,heulen::V,ulvoa,maarpoq
1043,heulen::V,ulvoa,maalavoq
1044,heulen::V,ulvoa,miaggoorpoq
1045,blasen::V,puhaltaa,aporneq
1046,pfeifen::V,viheltää,siggartartitsivoq
1047,pfeifen::V,viheltää,siorsulavoq
1048,schreien::V,kirkua,suaarpoq
1049,stöhnen::V,voihkia,nipiliorpoq
1050,stöhnen::V,voihkia,nipilliorpoq
1051,zittern::V,vapista,qarsulivik
1052,leben::V,elää,inuuvoq
1053,geboren werden::V,syntyä,inuuvoq
1054,geboren werden::V,syntyä,inunngorpoq
1055,atmen::V,hengittää,anersaarpoq
1056,trinken::V,juoda,imerpoq
1057,essen::V,syödä,tamorpoq
1058,schlucken::V,niellä,tuluarnaq
1059,müde werden::V,uupua,
1060,einschlafen::V,uinahtaa,sinippoq
1061,schlafen::V,maata,sinik
1062,schlafen::V,nukkua,sinik
1063,aufwachen::V,herätä,iterpoq
1064,aufwachen::V,herätä,eqqumavoq
1065,aufstehen::V,nousta,makippoq
1066,aufstehen::V,nousta ylös,makippoq
1067,sich erholen::V,levätä,qasuerserpoq
1068,krank werden::V,sairastua,
1069,krank sein::V,potea,
1070,krank sein::V,sairastaa,
1071,schmerzen::V,särkeä,anneraa
1072,schmerzen::V,särkeä,annernarpoq
1073,schmerzen::V,kivistää,anneraa
1074,schmerzen::V,kivistää,annernarpoq
1075,husten::V,yskiä,quersorpoq
1076,genesen::V,toipua,ajunngissivoq
1077,genesen::V,toipua,ilisimmarpoq
1078,genesen::V,toipua,ilorrippoq
1079,sterben::V,kuolla,toquvoq
1080,umkommen::V,saada surmansa,
1081,umkommen::V,kuolla,
1082,sich bewegen::V,liikkua,ingerlavoq
1083,sich rühren::V,liikahtaa,
1084,sich erheben::V,nousta,
1085,sich setzen::V,istuutua,ingippoq
1086,hinfallen::V,kaatua,
1087,laufen::V,kävellä,arpappoq
1088,schreiten::V,astua,ingerlavoq
1089,schreiten::V,astella,ingerlavoq
1090,spazierengehen::V,kävellä,utertakajaarpoq
1091,spazierengehen::V,kävellä,utertakattajaarpoq
1092,eilen::V,kiirehtiä,qaa qaa
1093,eilen::V,kiirehtiä,qiilasaarpoq
1094,eilen::V,kiirehtiä,ingerlasaarpaa
1095,sich beeilen::V,kiirehtiä,tuaviorpoq
1096,sich beeilen::V,olla kiireissään,tuaviorpoq
1097,sausen::V,rynnätä,uiguut
1098,sausen::V,viilettää,uiguut
1099,rennen::V,juosta,igivoq
1100,springen::V,hypätä,upernassaq
1101,klettern::V,kiivetä,pilaakkeerpoq
1102,schaukeln::V,kiikkua,aalavoq
1103,kriechen::V,ryömiä,
1104,schwimmen::V,uida,naluppoq
1105,tauchen::V,sukeltaa,allorpoq
1106,rudern::V,soutaa,ipuppaa
1107,fahren::V,ajaa,qimusserpoq
1108,fahren::V,kulkea,qimusserpoq
1109,fliegen::V,lentää,timmivoq
1110,gehen::V,käydä,
1111,weggehen::V,lähteä,piiarpoq
1112,weggehen::V,poistua,piiarpoq
1113,abfahren::V,lähteä,
1114,anhalten::V,pysähtyä,unitsippaa
1115,anhalten::V,seisahtua,unitsippaa
1116,hineingehen::V,mennä sisään,timaappaa
1117,eintreten::V,astua sisään,allattorpaa
1118,kommen::V,tulla,qaa-
1119,kommen::V,tulla,pivaa
1120,ankommen::V,saapua,tikippoq
1121,zurückkommen::V,palata,angerlarpoq
1122,bleiben::V,jäädä,uninngavoq
1123,bleiben::V,viipyä,uninngavoq
1124,warten::V,odottaa,paavoq
1125,warten::V,odottaa,utaqqivoq
1126,erwarten::V,odottaa,
1127,suchen::V,etsiä,nivivaa
1128,finden::V,löytää,nanivaa
1129,versuchen::V,yrittää,uuppaa
1130,versuchen::V,yrittää,ussersarpaa
1131,vorbereiten::V,valmistaa,piareersarpaa
1132,lieben::V,pitää,asavaa
1133,lieben::V,rakastaa,asavaa
1134,mögen::V,pitää,akaaraa
1135,mögen::V,tykätä,akaaraa
1136,lachen::V,nauraa,
1137,rühren::V,liikuttaa,qeerlerpaa
1138,weinen::V,itkeä,qiavoq
1139,schimpfen::V,haukkua,qatimaarpoq
1140,sich ärgern::V,suuttua,ugguutigaa
1141,sich fürchten::V,pelätä,eqqanaarpoq
1142,fürchten::V,pelätä,ersigaa
1143,fliehen::V,paeta,qimaavoq
1144,flüchten::V,paeta,allikarfigaa
1145,sehen::V,nähdä,isigaa
1146,anschauen::V,katsoa,
1147,ansehen::V,katsoa,alaatsinaappaa
1148,hören::V,kuulla,tusarpaa
1149,zuhören::V,kuunnella,naalappoq
1150,probieren::V,maistaa,
1151,riechen::V,haistaa,tipippoq
1152,fühlen::V,tuntea,misigaa
1153,scheinen::V,tuntua,takutippoq
1154,zu sehen sein::V,näkyä,
1155,vernehmen::V,kuulla,
1156,frieren::V,palella,qiiavoq
1157,tun::V,tehdä,iliorpoq
1158,können::V,osata,
1159,wollen::V,tahtoa,piumavaa
1160,anfangen::V,ruveta,pilerpoq
1161,anfangen::V,aloittaa,pilerpoq
1162,beenden::V,lopettaa,naggaserpaa
1163,aufhören::V,loppua,naammatsippaa
1164,gelingen::V,onnistua,
1165,geraten::V,sujua,
1166,geraten::V,joutua,
1167,öffnen::V,avata,ammarpaa
1168,öffnen::V,aukaista,ammarpaa
1169,schließen::V,sulkea,matuaa
1170,stellen::V,panna,ilivaa
1171,stellen::V,panna,iliorarpai
1172,stellen::V,panna,ilioqqarpai
1173,stellen::V,asettaa,ilivaa
1174,stellen::V,asettaa,iliorarpai
1175,stellen::V,asettaa,ilioqqarpai
1176,setzen::V,panna,iliorarpai
1177,setzen::V,panna,ilioqqarpai
1178,setzen::V,istuttaa,iliorarpai
1179,setzen::V,istuttaa,ilioqqarpai
1180,legen::V,panna,ilivaa
1181,legen::V,asettaa,ilivaa
1182,berühren::V,koskea,attorpaa
1183,berühren::V,koskettaa,attorpaa
1184,verbinden::V,liittää,taperserpaa
1185,verbinden::V,yhdistää,taperserpaa
1186,bedecken::V,kattaa,iikkerpaa
1187,bedecken::V,kattaa,iikkersorpaa
1188,bedecken::V,peittää,iikkerpaa
1189,bedecken::V,peittää,iikkersorpaa
1190,aufhängen::V,ripustaa,inivaa
1191,aufhängen::V,ripustaa,iniorarpai
1192,anzünden::V,sytyttää,saggaavoq
1193,aufheben::V,ylös nostaa,allisippaa
1194,aufheben::V,nostaa,allisippaa
1195,zurücklassen::V,jättää,aallarpoq
1196,verlieren::V,kadottaa,annaavaa
1197,fallen lassen::V,pudottaa,nakkaavaa
1198,machen::V,tehdä,iliorpoq
1199,herstellen::V,tuottaa,anillatsippaa
1200,herstellen::V,valmistaa,anillatsippaa
1201,bauen::V,rakentaa,marrarterpaa
1202,reparieren::V,korjata,iluarsaappaa
1203,verbessern::V,parantaa,naqqippaa
1204,ändern::V,muuttaa,
1205,graben::V,kaivaa,assappaa
1206,beugen::V,taivuttaa,qappappoq
1207,biegen::V,taivuttaa,qappappoq
1208,drehen::V,kääntää,
1209,wenden::V,kääntää,assappaa
1210,wenden::V,kääntää,assakarpoq
1211,umdrehen::V,kääntää,assakartippaa
1212,heben::V,nostaa,kivippaa
1213,heben::V,kohottaa,kivippaa
1214,hochheben::V,nostaa,kissumiarpaa
1215,ergreifen::V,tarttua,isaappaa
1216,ergreifen::V,tarttua,isaguppaa
1217,halten::V,pitää,minarpaa
1218,drücken::V,painaa,naqittaat
1219,drücken::V,puristaa,naqittaat
1220,schieben::V,työntää,
1221,kratzen::V,raapia,qitsuppaa
1222,lecken::V,nuolla,aluppaa
1223,beißen::V,purra,kiivaa
1224,abreißen::V,repiä,aqqarpaa
1225,abreißen::V,repiä,isaterpaa
1226,abschneiden::V,leikata poikki,kipivaa
1227,abschneiden::V,leikata,kipivaa
1228,binden::V,sitoa,kakkersarpaa
1229,stecken::V,pistää,kussunneq
1230,brechen::V,murtaa,nallorpaa
1231,klopfen::V,koputtaa,pattappaa
1232,klopfen::V,kolkuttaa,pattappaa
1233,hauen::V,lyödä,aqivaa
1234,kleben::V,liimata,qaappoq
1235,reiben::V,hieroa,tagiarpaa
1236,reiben::V,hieroa,tangiarpaa
1237,reiben::V,hangata,tagiarpaa
1238,reiben::V,hangata,tangiarpaa
1239,streichen::V,sivellä,erlerpoq
1240,schleifen::V,hioa,sequppaa
1241,schneiden::V,leikata,uullivoq
1242,rütteln::V,ravistaa,
1243,schütteln::V,pudistaa,aalavoq
1244,schwenken::V,heiluttaa,issarpoq
1245,schütten::V,kaataa,
1246,füllen::V,täyttää,immerpaa
1247,einwickeln::V,kääriä,immoqquserpaa
1248,tragen::V,kantaa,maqippaa
1249,tragen::V,kantaa,assartorpoq
1250,schleppen::V,raahata,assartorpoq
1251,ziehen::V,vetää,kalippaa
1252,ziehen::V,vetää,kalissarpoq
1253,aufbewahren::V,säilyttää,toqqorpaa
1254,werfen::V,viskata,kuivaa
1255,fangen::V,napata,anguaa
1256,fangen::V,ottaa kiinni,anguaa
1257,packen::V,tarttua,
1258,verstecken::V,kätkeä,anngigaa
1259,verstecken::V,piilottaa,anngigaa
1260,teilen::V,jakaa,agguut
1261,teilen::V,jakaa,agguusersorpaa
1262,schicken::V,lähettää,nassiuppaa
1263,bringen::V,viedä,aggiuppaa
1264,bringen::V,viedä,nassataraa
1265,hinzufügen::V,lisätä,
1266,bekommen::V,saada,tiguaa
1267,erhalten::V,saada,tiguaa
1268,nehmen::V,ottaa,pivoq
1269,nehmen::V,ottaa,tiguaa
1270,wählen::V,valita,
1271,auswählen::V,valikoida,
1272,bewahren::V,säilyttää,sukkunik simerserpaa
1273,behindern::V,estää,
1274,verderben::V,pilata,asiutippaa
1275,verderben::V,pilata,piuneerunnerit
1276,verderben::V,turmella,asiutippaa
1277,verderben::V,turmella,piuneerunnerit
1278,beschädigen::V,vioittaa,
1279,beschädigen::V,vahingoittaa,
1280,zerbrechen::V,rikkoa,ukuvoq
1281,zerreißen::V,repiä rikki,tisavaa
1282,zerreißen::V,repiä rikki,alittorpaa
1283,zerreißen::V,repiä palasiksi,tisavaa
1284,zerreißen::V,repiä palasiksi,alittorpaa
1285,zerstören::V,hävittää,aserorpaa
1286,verbrennen::V,polttaa,seerpoq
1287,geben::V,antaa,pivoq
1288,reichen::V,ojentaa,
1289,schenken::V,lahjoittaa,
1290,versprechen::V,luvata,neriorsorpaa
1291,wünschen::V,toivottaa,kissaat
1292,loben::V,ylistää,nersorpaa
1293,loben::V,ylistää,nersornaat
1294,küssen::V,suudella,kunippaa
1295,küssen::V,suudella,kunissorpaa
1296,wiegen::V,tuudittaa,
1297,wiegen::V,keinuttaa,
1298,zudecken::V,peittää,majorpaa
1299,wecken::V,herättää,itersarpaa
1300,zeigen::V,näyttää,tikkuuppaa
1301,zeigen::V,osoittaa,tikkuuppaa
1302,führen::V,johdattaa,tasissiuppaa
1303,führen::V,johdattaa,ilitsersorpaa
1304,führen::V,johdattaa,tasissersuuppaa
1305,lehren::V,opettaa,ilinniartippaa
1306,unterrichten::V,opettaa,ajoqerpaa
1307,unterrichten::V,opettaa,ajoqersorpaa
1308,unterrichten::V,opettaa,ilinniartitsivoq
1309,aufziehen::V,kasvattaa,inororsarpaa
1310,leiten::V,johtaa,iluatsippaa
1311,antreiben::V,hoputtaa,ikusimmippaa
1312,lassen::V,antaa,
1313,einladen::V,kutsua,qaaqquaa
1314,einladen::V,kutsua,qaasarpaa
1315,vereinigen::V,yhdistää,taperserpaa
1316,besuchen::V,vierailla,tikeraarpaa
1317,treffen::V,tavata,aporappaa
1318,sich versammeln::V,kokoontua,majorpoq
1319,spielen::V,pelata,pinnguarpoq
1320,spielen::V,leikkiä,pinnguarpoq
1321,singen::V,laulaa,erinarsorpoq
1322,tanzen::V,tanssia,qitippoq
1323,sich trennen::V,erota,immikkoortippaa
1324,verlassen::V,jättää,
1325,retten::V,pelastaa,annaappaa
1326,bewachen::V,vartioida,
1327,schützen::V,suojella,eriagaa
1328,schützen::V,suojella,pineqartaalivaa
1329,verteidigen::V,puolustaa,
1330,sich schlagen::V,tapella,
1331,schießen::V,ampua,aallaavaa
1332,schießen::V,ampua,piseriuppaa
1333,siegen::V,voittaa,
1334,ärgern::V,ärsyttää,ninngassarpaa
1335,ärgern::V,ärsyttää,ninngassaarpaa
1336,schlagen::V,lyödä,unatarpaa
1337,treten::V,potkaista,tukerpoq
1338,stechen::V,pistää,iguppaa
1339,stechen::V,pistää,qasilippoq
1340,stoßen::V,sysätä,ikuserpaa
1341,stoßen::V,sysätä,ikusimmippaa
1342,stoßen::V,työntää,ikuserpaa
1343,stoßen::V,työntää,ikusimmippaa
1344,stehlen::V,varastaa,tillippaa
1345,stören::V,häiritä,akornuserpaa
1346,belästigen::V,häiritä,
1347,verbergen::V,kätkeä,anngigaa
1348,täuschen::V,harhauttaa,
1349,betrügen::V,pettää,peqquserluttuliorfigaa
1350,betrügen::V,petkuttaa,peqquserluttuliorfigaa
1351,töten::V,tappaa,maappaa
1352,töten::V,tappaa,toquppaa
1353,wohnen::V,asua,najugaqarpoq
1354,arbeiten::V,tehdä työtä,sulivoq
1355,arbeiten::V,työskennellä,sulivoq
1356,sammeln::V,koota,katersorpai
1357,sammeln::V,kerätä,katersorpai
1358,pflücken::V,poimia,
1359,jagen::V,metsästää,piniarpoq
1360,fischen::V,kalastaa,aalisarpoq
1361,fassen::V,pyydystää,
1362,fassen::V,saalistaa,
1363,hüten::V,paimentaa,
1364,treiben::V,ajaa,
1365,anbinden::V,kytkeä,qilerut
1366,anbinden::V,kytkeä,qilersorpaa
1367,anbinden::V,kytkeä,ungerlatserpaa
1368,füttern::V,ruokkia,nerlerpaa
1369,melken::V,lypsää,
1370,hacken::V,hakata,
1371,gießen::V,kastella,imerterpaa
1372,reifen::V,kypsyä,
1373,zubereiten::V,valmistaa,
1374,kochen::V,keittää,igavoq
1375,backen::V,leipoa,
1376,braten::V,paistaa,siappaa
1377,umrühren::V,hämmentää,qeerlerpaa
1378,stricken::V,kutoa,
1379,stricken::V,neuloa,
1380,nähen::V,ommella,
1381,färben::V,värjätä,misuppaa
1382,färben::V,värittää,misuppaa
1383,reinigen::V,puhdistaa,sanniarpaa
1384,waschen::V,pestä,asappaa
1385,abwischen::V,pyyhkiä,saligarpaa
1386,abwischen::V,pyyhkiä,saligartorpaa
1387,spülen::V,huuhtoa,
1388,fegen::V,pyyhkäistä,sanngiarpaa
1389,kehren::V,lakaista,
1390,baden::V,kylpeä,uffarpoq
1391,sich waschen::V,peseytyä,uffarpoq
1392,ausziehen::V,riisua,annoraajarpaa
1393,anziehen::V,pukea ylleen,ativaa
1394,anziehen::V,pukea ylleen,atitippaa
1395,sich anziehen::V,pukeutua,atisalersorpoq
1396,kämmen::V,kammata,
1397,schmücken::V,koristaa,
1398,schmücken::V,kaunistaa,
1399,sagen::V,sanoa,oqarpoq
1400,sprechen::V,puhua,oqaluttarpoq
1401,reden::V,keskustella,oqaluppoq
1402,sich unterhalten::V,jutella,
1403,fragen::V,kysyä,aperaa
1404,bitten::V,pyytää,aperaa
1405,bitten::V,pyytää,qinnuigaa
1406,erzählen::V,kertoa,oqaluttuaraa
1407,mitteilen::V,ilmoittaa,oqalualaarpoq
1408,nennen::V,kutsua,
1409,nennen::V,nimittää,
1410,rufen::V,kutsua,qaaqquaa
1411,prahlen::V,kerskailla,oqqartuvoq
1412,prahlen::V,kerskailla,oqallortuvoq
1413,übersetzen::V,kääntää,ikaarpoq
1414,übersetzen::V,kääntää,nutserpaa
1415,denken::V,miettiä,isumaqarpoq
1416,denken::V,ajatella,isumaqarpoq
1417,glauben::V,uskoa,upperaa
1418,glauben::V,uskoa,isumaqarpoq
1419,bemerken::V,huomata,
1420,erkennen::V,tunnistaa,ilisaraa
1421,begreifen::V,ymmärtää,
1422,verstehen::V,ymmärtää,paasivaa
1423,lernen::V,oppia,ilinniarpoq
1424,wissen::V,tietää,nalunngilaa
1425,sich erinnern an::V,muistaa,eqqaavaa
1426,vergessen::V,unohtaa,puiorpaa
1427,messen::V,mitata,ussersarpaa
1428,zählen::V,laskea,kisitsivoq
1429,rechnen::V,laskea,kisitsivoq
1430,lesen::V,lukea,atuarpoq
1431,malen::V,maalata,qalipappaa
1432,zeichnen::V,piirtää,
1433,zeichnen::V,piirustaa,
1434,schreiben::V,kirjoittaa,allappoq
1435,besitzen::V,omistaa,
1436,kaufen::V,ostaa,pisiaraa
1437,verkaufen::V,myydä,akigaa
1438,bezahlen::V,maksaa,akilerpaa
