,Concept_ID,pt,sq
829,zusammen::ADV,juntos,bashkë
830,zusammen::ADV,juntos,së bashku
831,lange::ADV,muito tempo,për një kohë të gjatë
832,plötzlich::ADV,de repente,befas
833,sofort::ADV,imediatamente,menjëherë
834,sofort::ADV,imediatamente,aty për aty
835,später::ADV,mais tarde,më vonë
836,jetzt::ADV,agora,tash
837,heute::ADV,hoje,sot
838,morgen::ADV,amanhã,nesër
839,bald::ADV,logo,shpejt
840,bald::ADV,logo,së shpejti
841,bald::ADV,breve,shpejt
842,bald::ADV,breve,së shpejti
843,dann::ADV,então,pastaj
844,dann::ADV,depois,pastaj
845,gestern::ADV,ontem,dje
846,einst::ADV,antigamente,dikur
847,damals::ADV,então,atëherë
848,danach::ADV,logo,mandej
849,danach::ADV,depois,mandej
850,vorher::ADV,antes,më parë
851,zuerst::ADV,primeiro,së pari
852,einmal::ADV,uma vez,njëherë
853,manchmal::ADV,às vezes,nganjëherë
854,oft::ADV,muitas vezes,shpesh
855,immer::ADV,sempre,përherë
856,immer::ADV,sempre,gjithnjë
857,niemals::ADV,nunca,kurrë
858,niemals::ADV,nunca,asnjëherë
859,hier::ADV,cá,këtu
860,hier::ADV,aqui,këtu
861,hierhin::ADV,para cá,knej
862,von hier::ADV,daqui,që këtej
863,von hier::ADV,daqui,prej këtej
864,dort::ADV,lá,aty
865,dort::ADV,lá,atje
866,dort::ADV,ali,aty
867,dort::ADV,ali,atje
868,dorthin::ADV,lá,anej
869,dorthin::ADV,para lá,anej
870,geradeaus::ADV,em frente,drejt
871,vorwärts::ADV,avante,mbroth
872,vorwärts::ADV,avante,përpara
873,rückwärts::ADV,para trás,mbrapsht
874,zurück::ADV,atrás,prapa
875,zurück::ADV,atrás,mbrapsht
876,unten::ADV,debaixo,poshtë
877,unten::ADV,em baixo,poshtë
878,hinab::ADV,para baixo,përposh
879,oben::ADV,em cima,lart
880,oben::ADV,em cima,sipër
881,hinauf::ADV,para cima,lart
882,hinauf::ADV,para cima,përpjetë
883,überall::ADV,em toda parte,kudo
884,nicht::ADV,não,s'
885,nicht::ADV,não,nuk
886,ein wenig::ADV,um pouco,një tis
887,ein wenig::ADV,um bocado,një tis
888,kaum::ADV,apenas,mezi
889,sehr::ADV,muito,fort
890,sehr::ADV,muito,shumë
891,so::ADV,tão,ashtu
892,so::ADV,tão,kështu
893,so::ADV,assim,ashtu
894,so::ADV,assim,kështu
895,noch::ADV,ainda,ende
896,noch::ADV,ainda,akoma
897,nur::ADV,só,vetëm
898,nur::ADV,apenas,vetëm
899,nur::ADV,somente,vetëm
900,schon::ADV,já,tashmë
901,wieder::ADV,outra vez,përsëri
902,vergebens::ADV,em vão,kot
903,vor::PRP,diante de,para
904,hinter::PRP,atrás de,prapa
905,hinter::PRP,atrás de,mbrapa
906,unter::PRP,sob,nën
907,unter::PRP,debaixo de,nën
908,durch::PRP,por,nëpër
909,durch::PRP,através de,nëpër
910,neben::PRP,junto de,pranë
911,neben::PRP,junto de,përbri
912,neben::PRP,ao lado de,pranë
913,neben::PRP,ao lado de,përbri
914,zwischen::PRP,entre,midis
915,zwischen::PRP,entre,ndërmjet
916,wegen::PRP,por,për
917,wegen::PRP,por causa de,për
918,dies::PRN,isto,ky
919,das::PRN,isso,ky
920,das::PRN,aquilo,ky
921,alles::PRN,todo,gjithçka
922,ich::PRN,eu,unë
923,du::PRN,tu,ti
924,er::PRN,ele,ai
925,wir::PRN,nós,ne
926,ihr::PRN,vós,ju
927,ihr::PRN,vocês,ju
928,sie::PRN,eles,ata
929,was::FPRN,quê,ç'
930,was::FPRN,quê,çfarë
931,wer::FPRN,quem,kush
932,wo::FADV,onde,ku
933,wohin::FADV,aonde,për ku
934,wohin::FADV,para onde,për ku
935,wie::FADV,como,si
936,warum::FADV,porquê,pse
937,warum::FADV,porquê,përse
938,warum::FADV,por que,pse
939,warum::FADV,por que,përse
940,wieviel::FNUM,quanto,sa
941,eins::NUM,um,një
942,zwei::NUM,dois,dy
943,drei::NUM,três,tre
944,vier::NUM,quatro,katër
945,fünf::NUM,cinco,pesë
946,sechs::NUM,seis,gjashtë
947,sieben::NUM,sete,shtatë
948,acht::NUM,oito,tetë
949,neun::NUM,nove,nëntë
950,zehn::NUM,dez,dhjetë
951,elf::NUM,onze,njëmbëdhjetë
952,zwölf::NUM,doze,dymbëdhjetë
953,zwanzig::NUM,vinte,njëzet
954,dreißig::NUM,trinta,tridhjetë
955,vierzig::NUM,quarenta,dyzet
956,fünfzig::NUM,cinquenta,pesëdhjetë
957,sechzig::NUM,sessenta,gjashtëdhjetë
958,siebzig::NUM,setenta,shtatëdhjetë
959,achtzig::NUM,oitenta,tetëdhjetë
960,neunzig::NUM,noventa,nëntëdhjetë
961,hundert::NUM,cem,qind
962,hundert::NUM,cento,qind
963,tausend::NUM,mil,mijë
964,und::CNJ,e,e
965,und::CNJ,e,dhe
966,oder::CNJ,ou,a
967,oder::CNJ,ou,apo
968,stehen::V,estar em pé,rri
969,sitzen::V,estar sentado,rri
970,liegen::V,jazer,rri shtrirë
971,liegen::V,estar deitado,rri shtrirë
972,hängen::V,pender,varem
973,hängen::V,estar pendurado,varem
974,werden::V,tornar-se,bëhem
975,passieren::V,acontecer,ndodh
976,beginnen::V,começar,filloj
977,enden::V,acabar,përfundoj
978,enden::V,terminar,përfundoj
979,wechseln::V,variar,ndërroj
980,wechseln::V,alternar,ndërroj
981,aufgehen[Sonne]::V,nascer,hapem
982,untergehen[Sonne]::V,pôr-se,hyj
983,untergehen[Sonne]::V,pôr-se,perëndoj
984,scheinen[Sonne]::V,brilhar,ndriçoj
985,donnern::V,trovejar,gjëmoj
986,donnern::V,trovejar,bubulloj
987,wehen::V,soprar,fryj
988,strömen::V,correr,derdh
989,fließen::V,fluir,rrjedh
990,sich drehen::V,girar,rrotullohem
991,schwanken::V,oscilar,dyzoj
992,schwingen::V,vibrar,dridhem
993,fallen::V,cair,bie
994,brennen::V,arder,digjem
995,rauchen::V,fumegar,nxjerr tym
996,regnen::V,chover,bie shi
997,gefrieren::V,gelar,ngrij
998,gefrieren::V,congelar,ngrij
999,tauen::V,derreter,shkrij
1000,tauen::V,descongelar,shkrij
1001,schmelzen::V,fundir-se,shkrij
1002,trocknen::V,secar,thaj
1003,sieden::V,ferver,ziej
1004,faulen::V,estragar-se,kalbem
1005,faulen::V,estragar-se,prishem
1006,verfaulen::V,apodrecer,kalbem
1007,reißen::V,romper-se,grisem
1008,reißen::V,romper-se,shqyhem
1009,versinken::V,afundar-se,humboj
1010,vergehen::V,passar,kaloj
1011,erscheinen::V,aparecer,dukem
1012,verschwinden::V,desaparecer,zhdukem
1013,sinken::V,descer,ulem
1014,abnehmen::V,diminuir,pakësohem
1015,abnehmen::V,diminuir,zvogëlohem
1016,abnehmen::V,decrescer,pakësohem
1017,abnehmen::V,decrescer,zvogëlohem
1018,zunehmen::V,crescer,shtohem
1019,zunehmen::V,aumentar,shtohem
1020,steigen::V,subir,rritem
1021,wachsen::V,crescer,rritem
1022,glänzen::V,brilhar,vezulloj
1023,funkeln::V,cintilar,xixoj
1024,funkeln::V,cintilar,xixëlloj
1025,lärmen::V,fazer barulho,oshtij
1026,lärmen::V,fazer barulho,zhurmoj
1027,läuten::V,chocalhar,bie
1028,klingeln::V,tocar,i bie ziles
1029,klirren::V,tinir,kërcëlloj
1030,brausen::V,bramar,gjëmoj
1031,rauschen::V,murmurar,fëshfërij
1032,rauschen::V,rumorejar,fëshfërij
1033,klingen::V,soar,tingëlloj
1034,bellen::V,ladrar,leh
1035,heulen::V,uivar,ulërij
1036,blasen::V,soprar,fryj
1037,pfeifen::V,assobiar,fishkëllej
1038,schreien::V,gritar,bërtas
1039,stöhnen::V,gemer,rënkoj
1040,zittern::V,tremer,trembem
1041,leben::V,viver,rroj
1042,leben::V,viver,jetoj
1043,geboren werden::V,nascer,lind
1044,atmen::V,respirar,marr frymë
1045,trinken::V,beber,pi
1046,essen::V,comer,ha
1047,schlucken::V,engolir,gëlltis
1048,schlucken::V,engolir,kapërdij
1049,müde werden::V,cansar-se,lodhem
1050,einschlafen::V,adormecer,bie të fle
1051,schlafen::V,dormir,fle
1052,aufwachen::V,acordar,zgjohem
1053,aufstehen::V,levantar-se,çohem
1054,aufstehen::V,levantar-se,ngrihem
1055,sich erholen::V,descansar,qetësohem
1056,sich erholen::V,descansar,shtendosem
1057,krank werden::V,adoecer,bie i sëmurë
1058,krank werden::V,ficar doente,bie i sëmurë
1059,krank sein::V,estar doente,jam i sëmurë
1060,schmerzen::V,doer,dhemb
1061,husten::V,tossir,kollitem
1062,genesen::V,convalescer,shërohem
1063,sterben::V,morrer,vdes
1064,umkommen::V,perecer,vdes
1065,umkommen::V,perecer,mbaroj
1066,sich bewegen::V,mover-se,shkundem
1067,sich rühren::V,mexer-se,lëviz
1068,sich erheben::V,levantar-se,ngrihem
1069,sich setzen::V,sentar-se,ulem
1070,hinfallen::V,cair,gremisem
1071,laufen::V,andar,eci
1072,laufen::V,caminhar,eci
1073,schreiten::V,andar,çapem
1074,schreiten::V,caminhar,çapem
1075,spazierengehen::V,passear,shëtis
1076,eilen::V,apressar-se,ngas
1077,sich beeilen::V,apressar-se,nxitoj
1078,sich beeilen::V,despachar-se,nxitoj
1079,sausen::V,correr,eci shpejt
1080,rennen::V,correr,vrapoj
1081,springen::V,saltar,kërcej
1082,klettern::V,trepar,hipi
1083,schaukeln::V,baloiçar,kolovitem
1084,kriechen::V,rastejar,zvarritem
1085,kriechen::V,arrastar-se,zvarritem
1086,schwimmen::V,nadar,notoj
1087,tauchen::V,mergulhar,zhytem
1088,rudern::V,remar,vozis
1089,fahren::V,ir,shkoj
1090,fliegen::V,voar,fluturoj
1091,gehen::V,ir,eci
1092,gehen::V,ir,shkoj
1093,gehen::V,andar,eci
1094,gehen::V,andar,shkoj
1095,weggehen::V,partir,vete
1096,weggehen::V,ir-se embora,vete
1097,abfahren::V,sair,nisem
1098,abfahren::V,partir,nisem
1099,anhalten::V,parar,ndalem
1100,hineingehen::V,entrar,futem
1101,eintreten::V,entrar,hyj
1102,kommen::V,vir,vij
1103,ankommen::V,chegar,arrij
1104,ankommen::V,chegar,mbërrij
1105,zurückkommen::V,voltar,kthehem
1106,zurückkommen::V,regressar,kthehem
1107,bleiben::V,ficar,mbetem
1108,bleiben::V,ficar,qëndroj
1109,bleiben::V,permanecer,mbetem
1110,bleiben::V,permanecer,qëndroj
1111,warten::V,esperar,pres
1112,erwarten::V,esperar,pres
1113,erwarten::V,aguardar,pres
1114,suchen::V,buscar,kërkoj
1115,suchen::V,procurar,kërkoj
1116,finden::V,achar,gjej
1117,finden::V,encontrar,gjej
1118,versuchen::V,tentar,mundohem
1119,vorbereiten::V,preparar,përgatis
1120,lieben::V,amar,dashuroj
1121,lieben::V,querer,dashuroj
1122,mögen::V,gostar de,dua
1123,lachen::V,rir,qesh
1124,lachen::V,rir-se,qesh
1125,rühren::V,comover,mallëngjej
1126,weinen::V,chorar,qaj
1127,schimpfen::V,ralhar,shaj
1128,sich ärgern::V,zangar-se,bëhem verem
1129,sich fürchten::V,ter medo de,kam frikë
1130,sich fürchten::V,ter medo de,frikësohem
1131,sich fürchten::V,ter receio de,kam frikë
1132,sich fürchten::V,ter receio de,frikësohem
1133,fürchten::V,temer,kam frikë nga
1134,fürchten::V,recear,kam frikë nga
1135,fliehen::V,fugir,arratisem
1136,flüchten::V,refugiar-se,iki
1137,sehen::V,ver,shoh
1138,anschauen::V,olhar,shikoj
1139,ansehen::V,mirar,shikoj
1140,hören::V,ouvir,dëgjoj
1141,zuhören::V,escutar,veshtoj
1142,probieren::V,provar,provoj
1143,probieren::V,saborear,provoj
1144,riechen::V,cheirar,nuhas
1145,fühlen::V,sentir,ndiej
1146,scheinen::V,parecer,ndriçoj
1147,zu sehen sein::V,estar à vista,dukem
1148,vernehmen::V,ouvir,dëgjoj
1149,frieren::V,ter frio,mërdhij
1150,tun::V,fazer,bëj
1151,können::V,saber,mund
1152,wollen::V,querer,dua
1153,wollen::V,querer,dëshiroj
1154,anfangen::V,iniciar,filloj
1155,beenden::V,acabar,kryej
1156,beenden::V,acabar,mbaroj
1157,beenden::V,terminar,kryej
1158,beenden::V,terminar,mbaroj
1159,aufhören::V,cessar,pushoj
1160,aufhören::V,desistir,pushoj
1161,gelingen::V,sair bem,më shkon mbarë
1162,gelingen::V,dar bom resultado,më shkon mbarë
1163,geraten::V,sair,del
1164,geraten::V,dar resultado,del
1165,öffnen::V,abrir,hap
1166,schließen::V,fechar,mbyll
1167,stellen::V,pôr,vë
1168,stellen::V,colocar,vë
1169,setzen::V,pôr,vë
1170,setzen::V,meter,vë
1171,legen::V,pôr,vë
1172,legen::V,meter,vë
1173,berühren::V,tocar,rrok
1174,verbinden::V,unir,bashkoj
1175,verbinden::V,ligar,bashkoj
1176,bedecken::V,cobrir,mbuloj
1177,aufhängen::V,pendurar,var
1178,anzünden::V,acender,ndez
1179,aufheben::V,apanhar,ngre
1180,aufheben::V,levantar,ngre
1181,zurücklassen::V,deixar,lë pas
1182,verlieren::V,perder,humb
1183,fallen lassen::V,deixar cair,lëshoj
1184,machen::V,fazer,bëj
1185,herstellen::V,produzir,prodhoj
1186,bauen::V,edificar,ndërtoj
1187,bauen::V,construir,ndërtoj
1188,reparieren::V,reparar,ndreq
1189,reparieren::V,reparar,meremetoj
1190,reparieren::V,consertar,ndreq
1191,reparieren::V,consertar,meremetoj
1192,verbessern::V,melhorar,përmirësoj
1193,ändern::V,mudar,ndërroj
1194,ändern::V,alterar,ndërroj
1195,graben::V,cavar,gërmoj
1196,beugen::V,curvar,kërrus
1197,biegen::V,vergar,përkul
1198,drehen::V,girar,dredh
1199,drehen::V,girar,rrotulloj
1200,wenden::V,virar,kthej
1201,wenden::V,voltar,kthej
1202,umdrehen::V,virar,kthej
1203,umdrehen::V,revolver,kthej
1204,heben::V,levantar,ngre
1205,hochheben::V,erguer,ngre
1206,hochheben::V,levantar,ngre
1207,ergreifen::V,apanhar,rrëmbej
1208,halten::V,segurar,mbaj
1209,drücken::V,apertar,shtyp
1210,schieben::V,empurrar,shtyj
1211,kratzen::V,raspar,kruaj
1212,kratzen::V,raspar,gërvisht
1213,lecken::V,lamber,lëpij
1214,beißen::V,morder,kafshoj
1215,abreißen::V,arrancar,shkëpus
1216,abschneiden::V,talhar,cungoj
1217,binden::V,ligar,lidh
1218,stecken::V,meter,fus
1219,stecken::V,meter,ngul
1220,stecken::V,enfiar,fus
1221,stecken::V,enfiar,ngul
1222,brechen::V,romper,thyej
1223,brechen::V,quebrar,thyej
1224,klopfen::V,bater,trokas
1225,hauen::V,bater,godas
1226,kleben::V,colar,ngjis
1227,reiben::V,esfregar,fërkoj
1228,streichen::V,barrar,lyej
1229,schleifen::V,afiar,mpreh
1230,schneiden::V,cortar,pres
1231,rütteln::V,sacudir,shkund
1232,schütteln::V,abanar,lëkund
1233,schütteln::V,sacudir,lëkund
1234,schwenken::V,agitar,valëvit
1235,schütten::V,deitar,mbush
1236,füllen::V,encher,mbush
1237,einwickeln::V,envolver,mbështjell
1238,einwickeln::V,embrulhar,mbështjell
1239,tragen::V,levar,mbaj
1240,tragen::V,levar,mbart
1241,tragen::V,trazer,mbaj
1242,tragen::V,trazer,mbart
1243,schleppen::V,arrastar,heq
1244,schleppen::V,arrastar,zhgërryej
1245,ziehen::V,puxar,tërheq
1246,aufbewahren::V,guardar,ruaj
1247,aufbewahren::V,conservar,ruaj
1248,werfen::V,lançar,hedh
1249,fangen::V,apanhar,kap
1250,packen::V,agarrar,rrëmbej
1251,verstecken::V,esconder,fsheh
1252,teilen::V,partir,ndaj
1253,teilen::V,dividir,ndaj
1254,schicken::V,enviar,dërgoj
1255,bringen::V,trazer,sjell
1256,hinzufügen::V,acrescentar,shtoj
1257,bekommen::V,obter,kap
1258,erhalten::V,receber,marr
1259,nehmen::V,tomar,marr
1260,wählen::V,eleger,zgjedh
1261,wählen::V,escolher,zgjedh
1262,auswählen::V,escolher,përzgjedh
1263,auswählen::V,seleccionar,përzgjedh
1264,bewahren::V,guardar,ruaj
1265,bewahren::V,conservar,ruaj
1266,behindern::V,impedir,pengoj
1267,verderben::V,estragar,prish
1268,verderben::V,corromper,prish
1269,beschädigen::V,danificar,dëmtoj
1270,zerbrechen::V,romper,thyej
1271,zerbrechen::V,quebrar,thyej
1272,zerreißen::V,rasgar,çjerr
1273,zerreißen::V,rasgar,zheloj
1274,zerstören::V,destruir,prish
1275,zerstören::V,destruir,shkatërroj
1276,verbrennen::V,queimar,djeg
1277,geben::V,dar,jap
1278,reichen::V,passar,jap
1279,schenken::V,oferecer,fal
1280,schenken::V,oferecer,dhuroj
1281,versprechen::V,prometer,premtoj
1282,wünschen::V,desejar,uroj
1283,loben::V,louvar,lëvdoj
1284,loben::V,louvar,lavdëroj
1285,küssen::V,beijar,puth
1286,wiegen::V,embalar,tund
1287,zudecken::V,tapar,mbuloj
1288,zudecken::V,cobrir,mbuloj
1289,wecken::V,acordar,zgjoj
1290,wecken::V,despertar,zgjoj
1291,zeigen::V,mostrar,dëftej
1292,führen::V,guiar,çoj
1293,führen::V,conduzir,çoj
1294,lehren::V,ensinar,arsej
1295,unterrichten::V,instruir,arsimoj
1296,aufziehen::V,criar,rris
1297,leiten::V,dirigir,udhëheq
1298,leiten::V,conduzir,udhëheq
1299,antreiben::V,impelir,nxis
1300,lassen::V,fazer,detyroj
1301,einladen::V,convidar,ftoj
1302,vereinigen::V,unir,bashkoj
1303,vereinigen::V,reunir,bashkoj
1304,besuchen::V,ir ver,vizitoj
1305,besuchen::V,visitar,vizitoj
1306,treffen::V,encontrar,ndesh
1307,sich versammeln::V,reunir-se,tubohem
1308,spielen::V,jogar,loz
1309,spielen::V,jogar,luaj
1310,spielen::V,brincar,loz
1311,spielen::V,brincar,luaj
1312,singen::V,cantar,këndoj
1313,tanzen::V,bailar,kërcej
1314,tanzen::V,bailar,vallëzoj
1315,sich trennen::V,apartar-se,ndahem
1316,verlassen::V,deixar,braktis
1317,verlassen::V,abandonar,braktis
1318,retten::V,salvar,shpëtoj
1319,bewachen::V,vigiar,ruaj
1320,bewachen::V,guardar,ruaj
1321,schützen::V,proteger,ruaj
1322,schützen::V,proteger,mbroj
1323,verteidigen::V,defender,mbroj
1324,sich schlagen::V,brigar,zihem
1325,sich schlagen::V,bater-se,zihem
1326,schießen::V,disparar,shtie
1327,siegen::V,vencer,fitoj
1328,siegen::V,vencer,ngadhënjej
1329,ärgern::V,irritar,zemëroj
1330,ärgern::V,aborrecer,zemëroj
1331,schlagen::V,bater,rrah
1332,schlagen::V,bater,godas
1333,treten::V,pisar,shtyj
1334,treten::V,pisar,shtyj më këmbë
1335,stechen::V,picar,ther
1336,stechen::V,picar,shpoj
1337,stoßen::V,empurrar,shtyj
1338,stehlen::V,furtar,vjedh
1339,stören::V,perturbar,pengoj
1340,belästigen::V,incomodar,bezdis
1341,belästigen::V,importunar,bezdis
1342,verbergen::V,ocultar,fsheh
1343,verbergen::V,esconder,fsheh
1344,täuschen::V,iludir,mashtroj
1345,täuschen::V,enganar,mashtroj
1346,betrügen::V,burlar,kobis
1347,betrügen::V,enganar,kobis
1348,töten::V,matar,vras
1349,wohnen::V,morar,banoj
1350,arbeiten::V,trabalhar,punoj
1351,arbeiten::V,trabalhar,vardoj
1352,sammeln::V,recolher,mbledh
1353,sammeln::V,recolher,grumbulloj
1354,sammeln::V,coleccionar,mbledh
1355,sammeln::V,coleccionar,grumbulloj
1356,pflücken::V,colher,vjel
1357,pflücken::V,colher,mbledh
1358,jagen::V,caçar,gjuaj
1359,fischen::V,pescar,peshkoj
1360,fischen::V,pescar,gjuaj peshk
1361,fassen::V,apanhar,zë
1362,hüten::V,guardar,kullos
1363,treiben::V,conduzir,vë përpara
1364,anbinden::V,atar,lidh
1365,füttern::V,dar de comer a,grazhdoj
1366,melken::V,ordenhar,mjel
1367,hacken::V,rachar,grij
1368,gießen::V,regar,ujis
1369,reifen::V,amadurecer,piqem
1370,zubereiten::V,preparar,gatuaj
1371,kochen::V,cozer,ziej
1372,backen::V,cozer,pjek
1373,backen::V,cozer,furroj
1374,braten::V,assar,fërgoj
1375,braten::V,assar,tiganis
1376,braten::V,fritar,fërgoj
1377,braten::V,fritar,tiganis
1378,umrühren::V,remexer,trazoj
1379,stricken::V,tricotar,thur
1380,stricken::V,fazer malha,thur
1381,nähen::V,coser,qep
1382,nähen::V,costurar,qep
1383,färben::V,tingir,ngjyej
1384,färben::V,tingir,bojatis
1385,färben::V,colorir,ngjyej
1386,färben::V,colorir,bojatis
1387,reinigen::V,limpar,qëroj
1388,reinigen::V,limpar,pastroj
1389,reinigen::V,purificar,qëroj
1390,reinigen::V,purificar,pastroj
1391,waschen::V,lavar,laj
1392,waschen::V,lavar,finjos
1393,abwischen::V,limpar,fshij
1394,abwischen::V,esfregar,fshij
1395,spülen::V,lavar,kulloj
1396,spülen::V,enxaguar,kulloj
1397,fegen::V,varrer,fshij
1398,kehren::V,varrer,fshij
1399,baden::V,banhar,lahem
1400,baden::V,tomar banho,lahem
1401,sich waschen::V,lavar-se,lahem
1402,ausziehen::V,despir,heq
1403,ausziehen::V,despir,zbath
1404,anziehen::V,vestir,vesh
1405,anziehen::V,vestir,mbath
1406,sich anziehen::V,vestir-se,vishem
1407,kämmen::V,pentear,kreh
1408,schmücken::V,adornar,hijeshoj
1409,sagen::V,dizer,them
1410,sprechen::V,falar,flas
1411,reden::V,falar,fjalos
1412,reden::V,falar,fjalëtoj
1413,sich unterhalten::V,conversar,bisedoj
1414,fragen::V,perguntar,pyes
1415,bitten::V,pedir,lus
1416,bitten::V,pedir,lutem
1417,erzählen::V,contar,rrëfej
1418,mitteilen::V,comunicar,kumtoj
1419,mitteilen::V,participar,kumtoj
1420,nennen::V,nomear,quaj
1421,nennen::V,apelidar,quaj
1422,rufen::V,chamar,thërras
1423,prahlen::V,gabar-se,mburrem
1424,prahlen::V,gabar-se,kapardisem
1425,prahlen::V,vangloriar-se,mburrem
1426,prahlen::V,vangloriar-se,kapardisem
1427,übersetzen::V,traduzir,përkthej
1428,denken::V,pensar,mendoj
1429,glauben::V,crer,besoj
1430,bemerken::V,notar,vërej
1431,bemerken::V,observar,vërej
1432,erkennen::V,reconhecer,njoh
1433,erkennen::V,reconhecer,shquaj
1434,begreifen::V,apreender,marr vesh
1435,begreifen::V,compreender,marr vesh
1436,verstehen::V,entender,marr vesh
1437,verstehen::V,compreender,marr vesh
1438,lernen::V,aprender,mësoj
1439,wissen::V,saber,di
1440,sich erinnern an::V,lembrar-se de,kujtoj
1441,sich erinnern an::V,recordar-se de,kujtoj
1442,vergessen::V,esquecer,harroj
1443,messen::V,medir,mas
1444,zählen::V,contar,njeh
1445,rechnen::V,calcular,llogaris
1446,lesen::V,ler,lexoj
1447,lesen::V,ler,këndoj
1448,malen::V,pintar,lyej
1449,zeichnen::V,desenhar,vizatoj
1450,schreiben::V,escrever,shkruaj
1451,besitzen::V,possuir,kam
1452,kaufen::V,comprar,blej
1453,verkaufen::V,vender,shes
1454,bezahlen::V,pagar,paguaj
1455,zahlen::V,pagar,paguaj
1456,beherrschen::V,imperar,zotëroj
1457,ertragen::V,suportar,duroj
