,Concept_ID,el,kk
1384,arbeiten::V,δουλεύω,істеу
1385,arbeiten::V,δουλεύω,еңбектену
1386,arbeiten::V,εργάζομαι,істеу
1387,arbeiten::V,εργάζομαι,еңбектену
1388,sammeln::V,μαζεύω,жыю
1389,sammeln::V,συλλέγω,жыю
1390,pflücken::V,κόβω,жұлу
1391,jagen::V,κυνηγώ,аулау
1392,fischen::V,ψαρεύω,балык_аулау
1393,fassen::V,πιάνω,ұстау
1394,hüten::V,φυλάγω,жаю
1395,hüten::V,φυλάγω,бағу
1396,hüten::V,προσέχω,жаю
1397,hüten::V,προσέχω,бағу
1398,treiben::V,οδηγώ,айдау
1399,anbinden::V,δένω,байлау
1400,füttern::V,ταΐζω,ас ішкізу
1401,füttern::V,ταΐζω,азықтандыру
1402,füttern::V,ταΐζω,қоректендіру
1403,melken::V,αρμέγω,сауу
1404,hacken::V,κόβω,турау
1405,gießen::V,ποτίζω,суару
1406,reifen::V,ωριμάζω,жетілу
1407,zubereiten::V,ετοιμάζω,даяр ету
1408,kochen::V,βράζω,асу
1409,backen::V,ψήνω,пісіру
1410,braten::V,τηγανίζω,қуыру
1411,umrühren::V,ανακατεύω,былғалау
1412,umrühren::V,ανακατεύω,сапырылыстыру
1413,stricken::V,πλέκω,торлау
1414,stricken::V,πλέκω,тоқу
1415,nähen::V,ράβω,тігу
1416,färben::V,βάφω,бояу
1417,färben::V,βάφω,сырлау
1418,färben::V,χρωματίζω,бояу
1419,färben::V,χρωματίζω,сырлау
1420,reinigen::V,καθαρίζω,аршу
1421,reinigen::V,καθαρίζω,тазалау
1422,waschen::V,πλένω,жуу
1423,abwischen::V,σφουγγίζω,сүрту
1424,spülen::V,ξεπλένω,шаю
1425,fegen::V,σκουπίζω,сыпыру
1426,kehren::V,σκουπίζω,сыпыру
1427,baden::V,κάνω μπάνιο,шомылу
1428,sich waschen::V,πλένομαι,жуыну
1429,ausziehen::V,βγάζω,шешу
1430,anziehen::V,φορώ,кигізу
1431,sich anziehen::V,ντύνομαι,киіну
1432,kämmen::V,χτενίζω,тарау
1433,schmücken::V,στολίζω,әсемдеу
1434,schmücken::V,στολίζω,мәнерлеу
1435,schmücken::V,στολίζω,көріктендіру
1436,sagen::V,λέω,деу
1437,sagen::V,λέω,айту
1438,sprechen::V,μιλώ,деу
1439,sprechen::V,μιλώ,айту
1440,reden::V,μιλώ,сөйлеу
1441,reden::V,μιλώ,сөйлесу
1442,reden::V,μιλώ,тіл қатысу
1443,reden::V,κουβεντιάζω,сөйлеу
1444,reden::V,κουβεντιάζω,сөйлесу
1445,reden::V,κουβεντιάζω,тіл қатысу
1446,sich unterhalten::V,συνομιλώ,сұхбаттасу
1447,sich unterhalten::V,κουβεντιάζω,сұхбаттасу
1448,fragen::V,ρωτώ,сұрау
1449,bitten::V,ζητώ,өтіну
1450,bitten::V,ζητώ,жалыну
1451,bitten::V,παρακαλώ,өтіну
1452,bitten::V,παρακαλώ,жалыну
1453,erzählen::V,διηγούμαι,айту
1454,mitteilen::V,πληροφορώ,білдіру
1455,nennen::V,ονομάζω,атау
1456,rufen::V,φωνάζω,шақыру
1457,prahlen::V,καυχιέμαι,бөсу
1458,übersetzen::V,μεταφράζω,аудару
1459,denken::V,σκέφτομαι,ойлау
1460,glauben::V,πιστεύω,нану
1461,glauben::V,πιστεύω,илану
1462,bemerken::V,παρατηρώ,аңғару
1463,erkennen::V,αναγνωρίζω,тану
1464,begreifen::V,καταλαβαίνω,ұғу
1465,begreifen::V,καταλαβαίνω,аңғарып алу
1466,verstehen::V,ακούω,пайым
1467,verstehen::V,ακούω,түсіну
1468,lernen::V,μαθαίνω,оқу
1469,wissen::V,ξέρω,хабардар болу
1470,sich erinnern an::V,θυμάμαι,еске түсіру
1471,vergessen::V,ξεχνώ,ұмыту
1472,messen::V,μετρώ,өлшеу
1473,zählen::V,μετρώ,санау
1474,rechnen::V,λογαριάζω,санап шығару
1475,rechnen::V,λογαριάζω,санап шығу
1476,rechnen::V,λογαριάζω,санау
1477,lesen::V,διαβάζω,оқу
1478,malen::V,ζωγραφίζω,сурет салу
1479,zeichnen::V,σχεδιάζω,сурет салу
1480,schreiben::V,γράφω,жазу
1481,besitzen::V,κατέχω,болу
1482,kaufen::V,αγοράζω,алу
1483,kaufen::V,αγοράζω,әперу
1484,verkaufen::V,πουλώ,сату
1485,bezahlen::V,πληρώνω,төлеу
1486,bezahlen::V,πληρώνω,ақы беру
1487,bezahlen::V,πληρώνω,ақы төлеу
1488,zahlen::V,πληρώνω,төлеу
1489,beherrschen::V,κυριαρχώ,билеу
1490,ertragen::V,βαστώ,төзу
1491,ertragen::V,βαστώ,шыдау
1492,ertragen::V,αντέχω,төзу
1493,ertragen::V,αντέχω,шыдау
