,Concept_ID,mrj,mrj
1322,schütteln::V,мыльгыкташ,цӹтӹртӓш
1323,schütteln::V,мыльгыкташ,мыльгыкташ
1324,schwenken::V,машыяш,машыяш
1325,schütten::V,опталаш,опталаш
1326,füllen::V,темӓш,темӓш
1327,einwickeln::V,пӹтӹрӓ́лӓш,пӹтӹрӓ́лӓш
1328,tragen::V,намалаш,намалаш
1329,schleppen::V,шӹдӹрӓш,шӹдӹрӓш
1330,ziehen::V,шыпшаш,шыпшаш
1331,aufbewahren::V,перегӓш,перегӓш
1332,werfen::V,кӹшкӓш,кӹшкӓш
1333,fangen::V,кычаш,кычаш
1334,packen::V,хватяш,хватяш
1335,verstecken::V,шӹлтӓш,шӹлтӓш
1336,teilen::V,пайылаш,пайылаш
1337,schicken::V,колташ,колташ
1338,bringen::V,кандаш,кандаш
1339,bekommen::V,лыкташ,лыкташ
1340,erhalten::V,получаяш,получаяш
1341,nehmen::V,налаш,налаш
1342,wählen::V,айыраш,айыраш
1343,auswählen::V,айыраш,айыраш
1344,bewahren::V,перегӓш,перегӓш
1345,behindern::V,мешӓйӓш,мешӓйӓш
1346,verderben::V,портяш,портяш
1347,beschädigen::V,шушырташ,шушырташ
1348,zerbrechen::V,пыдырташ,пыдырташ
1349,zerreißen::V,кӹрӓш,кӹрӓш
1350,zerstören::V,шӓлӓтӓш,шӓлӓтӓш
1351,verbrennen::V,йылаташ,йылаташ
1352,verbrennen::V,йылаташ,йылалташ
1353,verbrennen::V,йылалташ,йылаташ
1354,verbrennen::V,йылалташ,йылалташ
1355,geben::V,пуаш,пуаш
1356,reichen::V,пуаш,пуаш
1357,schenken::V,подараш,подараш
1358,versprechen::V,сöрӓш,сöрӓш
1359,wünschen::V,жалаяш,жалаяш
1360,loben::V,хваляш,хваляш
1361,küssen::V,шышшалаш,шышшалаш
1362,wiegen::V,лӱнгӓлтӓш,лӱнгӓлтӓш
1363,zudecken::V,пиштӓш,пиштӓш
1364,wecken::V,понгыжалтараш,понгыжалтараш
1365,zeigen::V,анжыкташ,анжыкташ
1366,führen::V,видӓш,видӓш
1367,lehren::V,тымдаш,тымдаш
1368,unterrichten::V,тымдаш,тымдаш
1369,aufziehen::V,кушташ,кушташ
1370,leiten::V,видӓш,видӓш
1371,leiten::V,видӓш,вуйлаташ
1372,leiten::V,видӓш,вуйлалташ
1373,leiten::V,вуйлаташ,видӓш
1374,leiten::V,вуйлаташ,вуйлаташ
1375,leiten::V,вуйлаташ,вуйлалташ
1376,leiten::V,вуйлалташ,видӓш
1377,leiten::V,вуйлалташ,вуйлаташ
1378,leiten::V,вуйлалташ,вуйлалташ
1379,antreiben::V,талаштараш,талаштараш
1380,lassen::V,-ыкт,-ыкт
1381,einladen::V,ӱжӓш,ӱжӓш
1382,vereinigen::V,иктештӓш,иктештӓш
1383,besuchen::V,толаш,толаш
1384,treffen::V,вӓшлиӓш,вӓшлиӓш
1385,treffen::V,вӓшлиӓш,вӓшлиӓлтӓш
1386,treffen::V,вӓшлиӓлтӓш,вӓшлиӓш
1387,treffen::V,вӓшлиӓлтӓш,вӓшлиӓлтӓш
1388,sich versammeln::V,цымыргаш,цымыргаш
1389,spielen::V,мадаш,мадаш
1390,singen::V,мыраш,мыраш
1391,tanzen::V,кушташ,кушташ
1392,sich trennen::V,айырлаш,айырлаш
1393,verlassen::V,шуаш,шуаш
1394,retten::V,ытараш,ытараш
1395,bewachen::V,оролаш,оролаш
1396,schützen::V,перегӓш,перегӓш
1397,verteidigen::V,перегӓш,перегӓш
1398,sich schlagen::V,шидӓлӓш,шидӓлӓш
1399,sich schlagen::V,шидӓлӓш,шиэдӓлӓш
1400,sich schlagen::V,шиэдӓлӓш,шидӓлӓш
1401,sich schlagen::V,шиэдӓлӓш,шиэдӓлӓш
1402,schießen::V,лӱӓш,лӱӓш
1403,siegen::V,сӹнгӓш,сӹнгӓш
1404,ärgern::V,шӹдештӓрӓш,шӹдештӓрӓш
1405,schlagen::V,пӓрен колташ,пӓрен колташ
1406,schlagen::V,пӓрен колташ,хӹрӹктен колташ
1407,schlagen::V,хӹрӹктен колташ,пӓрен колташ
1408,schlagen::V,хӹрӹктен колташ,хӹрӹктен колташ
1409,treten::V,чымаш,чымаш
1410,stechen::V,пышкылаш,пышкылаш
1411,stoßen::V,шыркедӓш,шыркедӓш
1412,stehlen::V,шолышт толаш,шолышт толаш
1413,stören::V,ӓрештӹлӓш,ӓрештӹлӓш
1414,belästigen::V,кӓньӹсӹрлӓндӓрӓш,кӓньӹсӹрлӓндӓрӓш
1415,belästigen::V,кӓньӹсӹрлӓндӓрӓш,шытырланыкташ
1416,belästigen::V,шытырланыкташ,кӓньӹсӹрлӓндӓрӓш
1417,belästigen::V,шытырланыкташ,шытырланыкташ
1418,verbergen::V,шӹлтӓш,шӹлтӓш
1419,täuschen::V,алталаш,алталаш
1420,täuschen::V,алталаш,аталаш
1421,täuschen::V,аталаш,алталаш
1422,täuschen::V,аталаш,аталаш
1423,betrügen::V,мошеньӹчӓйӓш,мошеньӹчӓйӓш
1424,töten::V,пуштын шуаш,пуштын шуаш
1425,wohnen::V,ӹлӓш,ӹлӓш
1426,arbeiten::V,пӓшӓлӓш,пӓшӓлӓш
1427,arbeiten::V,пӓшӓлӓш,ровотаяш
1428,arbeiten::V,ровотаяш,пӓшӓлӓш
1429,arbeiten::V,ровотаяш,ровотаяш
1430,sammeln::V,погаш,погаш
1431,pflücken::V,кӹрӓш,кӹрӓш
1432,jagen::V,охотничӓйӓш,охотничӓйӓш
1433,fischen::V,кол кычаш,кол кычаш
1434,fassen::V,кычаш,кычаш
1435,hüten::V,кӹтӓш,кӹтӓш
1436,treiben::V,шуруяш,шуруяш
1437,anbinden::V,ялшташ,ялшташ
1438,anbinden::V,ялшташ,ялышташ
1439,anbinden::V,ялышташ,ялшташ
1440,anbinden::V,ялышташ,ялышташ
1441,füttern::V,пукшаш,пукшаш
1442,melken::V,шыпшылаш,шыпшылаш
1443,hacken::V,роаш,роаш
1444,gießen::V,шӓвӓш,шӓвӓш
1445,reifen::V,кӱӓш,кӱӓш
1446,reifen::V,кӱӓш,поспейӓш
1447,reifen::V,поспейӓш,кӱӓш
1448,reifen::V,поспейӓш,поспейӓш
1449,zubereiten::V,йӓмдӹлӓш,йӓмдӹлӓш
1450,kochen::V,шолташ,шолташ
1451,backen::V,кӱктӓш,кӱктӓш
1452,braten::V,жӓрӓш,жӓрӓш
1453,umrühren::V,намалаш,намалаш
1454,stricken::V,пидӓш,пидӓш
1455,nähen::V,ыргаш,ыргаш
1456,färben::V,пидӓш,пидӓш
1457,reinigen::V,чиӓлтӓш,чиӓлтӓш
1458,waschen::V,мышкаш,мышкаш
1459,abwischen::V,ӹштӓш,ӹштӓш
1460,spülen::V,шӱӓлтӓш,шӱӓлтӓш
1461,fegen::V,ӹштӓш,ӹштӓш
1462,kehren::V,ӹштӓш,ӹштӓш
1463,baden::V,нӱштӹлӓш,нӱштӹлӓш
1464,sich waschen::V,мышкылташ,мышкылташ
1465,ausziehen::V,кыдашаш,кыдашаш
1466,anziehen::V,чиӓш,чиӓш
1467,sich anziehen::V,чиӓш,чиӓш
1468,kämmen::V,шерӓш,шерӓш
1469,schmücken::V,цеверемдӓш,цеверемдӓш
1470,sagen::V,манаш,манаш
1471,sagen::V,манаш,келесӓш
1472,sagen::V,келесӓш,манаш
1473,sagen::V,келесӓш,келесӓш
1474,sprechen::V,манаш,манаш
1475,reden::V,шайышташ,шайышташ
1476,sich unterhalten::V,хытыраш,хытыраш
1477,sich unterhalten::V,хытыраш,хытыргаш
1478,sich unterhalten::V,хытыргаш,хытыраш
1479,sich unterhalten::V,хытыргаш,хытыргаш
1480,fragen::V,ядаш,ядаш
1481,bitten::V,ядаш,ядаш
1482,erzählen::V,келесӓш,келесӓш
1483,mitteilen::V,попаш,попаш
1484,mitteilen::V,попаш,увертӓш
1485,mitteilen::V,попаш,увертӓрӓш
1486,mitteilen::V,увертӓш,попаш
1487,mitteilen::V,увертӓш,увертӓш
1488,mitteilen::V,увертӓш,увертӓрӓш
1489,mitteilen::V,увертӓрӓш,попаш
1490,mitteilen::V,увертӓрӓш,увертӓш
1491,mitteilen::V,увертӓрӓш,увертӓрӓш
1492,nennen::V,лӹмдӓш,лӹмдӓш
1493,rufen::V,ӱжӓш,ӱжӓш
1494,prahlen::V,хайзаш,хайзаш
1495,prahlen::V,хайзаш,шаргаланаш
1496,prahlen::V,шаргаланаш,хайзаш
1497,prahlen::V,шаргаланаш,шаргаланаш
1498,übersetzen::V,вашташ,вашташ
1499,denken::V,машанаш,машанаш
1500,glauben::V,ӹнянӓш,ӹнянӓш
1501,bemerken::V,цаклаш,цаклаш
1502,erkennen::V,пӓлӓш,пӓлӓш
1503,begreifen::V,ынгылаш,ынгылаш
1504,verstehen::V,ынгылаш,ынгылаш
1505,lernen::V,тыменяш,тыменяш
1506,wissen::V,пӓлӓш,пӓлӓш
1507,sich erinnern an::V,ышештӓрӓш,ышештӓрӓш
1508,vergessen::V,монден кодаш,монден кодаш
1509,messen::V,висӓш,висӓш
1510,zählen::V,шотаяш,шотаяш
1511,rechnen::V,шотаяш,шотаяш
1512,lesen::V,лыдаш,лыдаш
1513,malen::V,рисуяш,рисуяш
1514,zeichnen::V,ыдырка́лаш,ыдырка́лаш
1515,schreiben::V,вазаш,вазаш
1516,besitzen::V,кы́чаш,кы́чаш
1517,kaufen::V,нӓлӓш,нӓлӓш
1518,verkaufen::V,выжалаш,выжалаш
1519,bezahlen::V,тӱлӓш,тӱлӓш
1520,zahlen::V,тӱлӓш,тӱлӓш
1521,beherrschen::V,кы́чаш,кы́чаш
1522,ertragen::V,цӹтӓш,цӹтӓш
