,Concept_ID,sk,hi
763,Stadt::N,mesto,शहर
764,Brief::N,list,ख़त
765,Brief::N,list,पत्र
766,Brief::N,list,चिट्ठी
767,Buch::N,kniha,किताब
768,Buch::N,kniha,पुस्तक
769,Buchstabe::N,litera,अक्षर
770,Buchstabe::N,písmeno,अक्षर
771,Zeitung::N,noviny,अख़बार
772,Zeitung::N,noviny,समाचार-पत्र
773,Leben::N,život,जीवन
774,Leben::N,život,ज़िंदगी
775,Tod::N,smrť,मौत
776,Tod::N,smrť,मृत्यु
777,Grab::N,hrob,क़ब्र
778,Kirche::N,kostol,चर्च
779,Kirche::N,kostol,गिरजा
780,Sünde::N,hriech,पाप
781,Sünde::N,hriech,गुनाह
782,Gott::N,boh,देव
783,Gott::N,boh,ईश्वर
784,Arbeiter::N,robotník,मज़दूर
785,Arbeiter::N,pracnovík,मज़दूर
786,Chef::N,šéf,अध्यक्ष
787,Chef::N,riaditeľ,अध्यक्ष
788,Meister::N,majster,शिल्पज्ञ
789,Arzt::N,lekár,वैद्य
790,Arzt::N,lekár,डॉक्टर
791,Arzt::N,lekár,चिकित्सक
792,Lehrer::N,učiteľ,शिक्षक
793,Lehrer::N,učiteľ,अध्यापक
794,Geld::N,peniaze,धन
795,Geld::N,peniaze,पैसा
796,Geschäft::N,obchod,सौदा
797,Geschäft::N,obchod,व्यापार
798,Laden::N,obchod,दुकान
799,Preis::N,cena,दाम
800,Preis::N,cena,मूल्य
801,Ware::N,tovar,माल
802,Ware::N,tovar,पण्य
803,Nutzen::N,osoh,लाभ
804,Nutzen::N,osoh,फ़ायदा
805,Nutzen::N,úžitok,लाभ
806,Nutzen::N,úžitok,फ़ायदा
807,Reichtum::N,bohatstvo,धन
808,Reichtum::N,bohatstvo,दौलत
809,Welt::N,svet,विश्व
810,Welt::N,svet,दुनिया
811,Land::N,územie,देश
812,Land::N,územie,मुल्क
813,Land::N,krajina,देश
814,Land::N,krajina,मुल्क
815,Staat::N,štát,राज्य
816,Staat::N,štát,राष्ट्र
817,König::N,kráľ,राजा
818,König::N,kráľ,बादशाह
819,Macht::N,moc,शासन
820,Macht::N,moc,सत्ता
821,Macht::N,mocnosť,शासन
822,Macht::N,mocnosť,सत्ता
823,Grenze::N,hranica,सरहद
824,Krieg::N,vojna,जंग
825,Krieg::N,vojna,युद्ध
826,Feind::N,nepriateľ,शत्रु
827,Feind::N,nepriateľ,दुश्मन
828,Gewalt::N,násilie,हिंसा
829,Kampf::N,boj,लड़ाई
830,Kampf::N,boj,संघर्ष
831,Bogen[Waffe]::N,luk,कमान
832,Pfeil::N,šíp,बान
833,Pfeil::N,strela,बान
834,Gewehr::N,puška,बंदूक़
835,Fehler::N,omyl,भूल
836,Fehler::N,omyl,ग़लती
837,Fehler::N,chyba,भूल
838,Fehler::N,chyba,ग़लती
839,Lüge::N,lož,झूठ
840,Lüge::N,lož,असत्य
841,Schaden::N,ujma,हानि
842,Schaden::N,ujma,नुक़सान
843,Schaden::N,škoda,हानि
844,Schaden::N,škoda,नुक़सान
845,Unglück::N,nešťastie,मुसीबत
846,Unglück::N,nešťastie,विपात्ति
847,Schuld::N,vina,दोष
848,Schuld::N,vina,क़सूर
849,Schuld::N,previnenie,दोष
850,Schuld::N,previnenie,क़सूर
851,Alter::N,vek,आयु
852,Alter::N,vek,उम्र
853,Schluss::N,záver,अंत
854,Schluss::N,záver,समाप्ति
855,Schluss::N,koniec,अंत
856,Schluss::N,koniec,समाप्ति
857,Zeit::N,čas,काल
858,Zeit::N,čas,वक़्त
859,Tag::N,deň,दिन
860,Tag::N,deň,रोज़
861,Morgen::N,ráno,सुबह
862,Mittag::N,poludnie,दोपहर
863,Mittag::N,poludnie,मध्याह्न
864,Abend::N,večer,शाम
865,Abend::N,večer,संध्या
866,Nacht::N,noc,रात
867,Nacht::N,noc,रात्रि
868,Woche::N,týždeň,हफ़्ता
869,Monat::N,mesiac,मास
870,Monat::N,mesiac,महीना
871,Jahr::N,rok,बरस
872,Jahr::N,rok,वर्ष
873,Frühling::N,jar,वसंत
874,Sommer::N,leto,गरमी
875,Sommer::N,leto,ग्रीष्म
876,Herbst::N,jeseň,शरत्
877,Herbst::N,jeseň,पतझड़
878,Winter::N,zima,जाड़ा
879,Winter::N,zima,सर्दियाँ
880,Januar::N,január,जनवरी
881,Februar::N,február,फ़रवरी
882,März::N,marec,मार्च
883,April::N,apríl,अप्रैल
884,Mai::N,máj,मई
885,Juni::N,jún,जून
886,Juli::N,júl,जुलाई
887,August::N,august,अगस्त
888,September::N,september,सितंबर
889,Oktober::N,október,अक्तूबर
890,November::N,november,नवंबर
891,Dezember::N,december,दिसंबर
892,Montag::N,pondelok,पीर
893,Montag::N,pondelok,सोमवार
894,Dienstag::N,utorok,मंगलवार
895,Mittwoch::N,streda,बुधवार
896,Donnerstag::N,štvrtok,गुरुवार
897,Donnerstag::N,štvrtok,बृहस्पतिवार
898,Freitag::N,piatok,शुक्रवार
899,Samstag::N,sobota,सनीचर
900,Samstag::N,sobota,शनिवार
901,Sonntag::N,nedeľa,इतवार
902,Sonntag::N,nedeľa,रविवार
903,groß::A,veľký,बड़ा
904,klein::A,malý,कम
905,klein::A,malý,छोटा
906,lang::A,dlhý,लंबा
907,lang::A,dlhý,दीर्घ
908,kurz::A,krátky,लधु
909,kurz::A,krátky,छोटा
910,breit::A,široký,चौड़ा
911,schmal::A,úzky,तंग
912,schmal::A,úzky,सँकरा
913,dicht::A,hustý,सघन
914,dick[Gegenstand]::A,tlstý,मोटा
915,dünn::A,tenký,महीन
916,dünn::A,tenký,बारीक
917,fein::A,jemný,कोमल
918,fein::A,jemný,सूक्ष्म
919,fest::A,pevný,दृढ़
920,fest::A,pevný,मज़बूत
921,flach::A,rovný,चपटा
922,flach::A,plochý,चपटा
923,glatt::A,hladký,चौरस
924,glatt::A,hladký,चिकना
925,hart::A,tvrdý,कठोर
926,hart::A,tvrdý,सख़्त
927,weich::A,mäkký,नरम
928,weich::A,mäkký,मुलायम
929,rund::A,guľatý,गोल
930,rund::A,guľatý,वर्तुल
931,rund::A,okrúhly,गोल
932,rund::A,okrúhly,वर्तुल
933,spitz::A,končitý,नुकीला
934,scharf::A,ostrý,पैना
935,stumpf::A,tupý,भोथरा
936,schwer::A,ťažký,भारी
937,schwer::A,ťažký,वज़नी
938,schön::A,pekný,सुंदर
939,schön::A,krásny,सुंदर
940,heiß::A,horúci,उष्ण
941,warm::A,teplý,गरम
942,kalt::A,studený,सर्द
943,kühl::A,chladný,ठंडा
944,frisch::A,svieži,तर
945,frisch::A,svieži,ताज़ा
946,feucht::A,vlhký,नम
947,feucht::A,vlhký,भीगा
948,feucht::A,zvlhnutý,नम
949,feucht::A,zvlhnutý,भीगा
950,nass::A,mokrý,गीला
951,trocken::A,suchý,सूखा
952,trocken::A,suchý,ख़ुश्क
953,voll::A,plný,भरा
954,voll::A,plný,पूरा
955,leer::A,prázdny,ख़ाली
956,offen::A,otvorený,खुला
957,geschlossen::A,zavretý,बंद
958,sauber::A,čistý,साफ़
959,sauber::A,čistý,सुथरा
960,schmutzig::A,špinavý,गंदा
961,roh::A,surový,कच्चा
962,reif::A,zrelý,पक्व
963,reif::A,zrelý,पक्का
964,lecker::A,chutný,मज़ेदार
965,lecker::A,chutný,स्वादिष्ट
966,süß::A,sladký,मीठा
967,bitter::A,horký,कटु
968,bitter::A,horký,कड़वा
969,sauer::A,kyslý,खट्टा
970,hell::A,jasný,रोशन
971,hell::A,svetlý,रोशन
972,dunkel::A,temný,अँधेरा
973,schwarz::A,čierny,काला
974,schwarz::A,čierny,स्याह
975,weiß::A,biely,सफ़ेद
976,rot::A,červený,लाल
977,rot::A,červený,सुर्ख़
978,gelb::A,žltý,पीला
979,gelb::A,žltý,ज़र्द
980,blau::A,modrý,नीला
981,blau::A,modrý,आसमानी
982,blau::A,belasý,नीला
983,blau::A,belasý,आसमानी
984,grün::A,zelený,हरा
985,grau::A,šedý,धूसर
986,bunt::A,pestrý,रंगीन
987,bunt::A,pestrý,बहुरंगा
988,billig::A,lacný,सस्ता
989,teuer::A,drahý,महँगा
990,wertvoll::A,cenný,क़ीमती
991,wertvoll::A,cenný,मूल्यवान्
992,blind::A,slepý,अंधा
993,taub::A,hluchý,बहरा
994,kräftig::A,silný,ताक़तवर
995,kräftig::A,silný,शक्तिशाली
996,stark::A,silný,प्रबल
997,stark::A,silný,बलवान्
998,schwach::A,slabý,कमज़ोर
999,schwach::A,bezvládny,कमज़ोर
1000,fett::A,tučný,मोटा
1001,fett::A,tučný,मांसल
1002,schlank::A,štíhly,पतला
1003,schlank::A,štíhly,छरहरा
1004,hübsch::A,šumný,सुंदर
1005,hübsch::A,šumný,ख़ूबसूरत
1006,hübsch::A,švárny,सुंदर
1007,hübsch::A,švárny,ख़ूबसूरत
1008,böse::A,zlý,पापी
1009,böse::A,zlý,दुष्ट
1010,dumm::A,hlúpy,मूर्ख
1011,dumm::A,hlúpy,बुद्धू
1012,faul::A,lenivý,आलसी
1013,faul::A,lenivý,सुस्त
1014,fleißig::A,snaživý,मेहनती
1015,fleißig::A,snaživý,परिश्रमी
1016,fleißig::A,usilovný,मेहनती
1017,fleißig::A,usilovný,परिश्रमी
1018,geizig::A,skupý,कृपण
1019,geizig::A,skupý,कंजूस
1020,geizig::A,lakomý,कृपण
1021,geizig::A,lakomý,कंजूस
1022,klug::A,múdry,समझदार
1023,klug::A,múdry,होशियार
1024,klug::A,múdry,अक़्लमंद
1025,klug::A,bystrý,समझदार
1026,klug::A,bystrý,होशियार
1027,klug::A,bystrý,अक़्लमंद
1028,geschickt::A,zručný,किशल
1029,geschickt::A,šikovný,किशल
1030,lieb::A,milý,प्रिय
1031,lieb::A,milý,प्यारा
1032,lustig::A,veselý,हँसमुख
1033,lustig::A,veselý,ख़ुशदिल
1034,sanft::A,nežný,नम्र
1035,hungrig::A,lačný,भूखा
1036,hungrig::A,hladný,भूखा
1037,krank::A,chorý,बीमार
1038,krank::A,chorý,अस्वस्थ
1039,krank::A,nemocný,बीमार
1040,krank::A,nemocný,अस्वस्थ
1041,nackt::A,nahý,नग्न
1042,traurig::A,smutný,उदास
1043,traurig::A,smutný,रंजीदा
1044,lebendig::A,živý,जीता
1045,lebendig::A,živý,ज़िंदा
1046,gut::A,dobrý,अच्छा
1047,schlecht::A,zlý,बुरा
1048,schlecht::A,zlý,ख़राब
1049,richtig::A,správny,ठीक
1050,schlimm::A,zlý,बुरा
1051,schlimm::A,zlý,अप्रिय
1052,schlimm::A,nepríjemný,बुरा
1053,schlimm::A,nepríjemný,अप्रिय
1054,wahr::A,pravý,सच
1055,wahr::A,pravdivý,सच
1056,alt::A,starý,पुराना
1057,neu::A,nový,नया
1058,ehemalig::A,bývalý,भूतपूर्व
1059,alt[Lebewesen]::A,starý,बूढ़ा
1060,alt[Lebewesen]::A,starý,वृद्ध
1061,jung::A,mladý,जवान
1062,arm::A,chudobný,ग़रीब
1063,reich::A,bohatý,धनी
1064,reich::A,bohatý,अमीर
1065,bekannt::A,známy,मालूम
1066,berühmt::A,slávny,मशहूर
1067,berühmt::A,slávny,प्रसिद्ध
1068,berühmt::A,povestný,मशहूर
1069,berühmt::A,povestný,प्रसिद्ध
1070,fremd::A,cudzí,विदेशी
1071,fremd::A,cudzí,अपरिचित
1072,verschieden::A,rôzny,अलग
1073,verschieden::A,rôzny,भिन्न
1074,verschieden::A,rozličný,अलग
1075,verschieden::A,rozličný,भिन्न
1076,nah::A,blízky,नज़दीकी
1077,fern::A,ďaleký,दूर
1078,fern::A,ďaleký,दूरस्थ
1079,linker::A,ľavý,बायाँ
1080,rechter::A,pravý,दायाँ
1081,rechter::A,pravý,दाहिना
1082,anderer::A,iný,अन्य
1083,anderer::A,iný,दूसरा
1084,anderer::A,druhý,अन्य
1085,anderer::A,druhý,दूसरा
1086,erster::A,prvý,पहला
1087,erster::A,prvý,प्रथम
1088,zweiter::A,druhý,दूसरा
1089,zweiter::A,druhý,द्वितीय
1090,dritter::A,tretí,तीसरा
1091,letzter::A,ostatný,अंतिम
1092,letzter::A,ostatný,आख़िरी
1093,letzter::A,posledný,अंतिम
1094,letzter::A,posledný,आख़िरी
1095,allein::ADV,sám,तनहा
1096,allein::ADV,sám,अकेले
1097,auf einmal::ADV,zároveň,वक़्त में
1098,zusammen::ADV,spolu,एक साथ
1099,zusammen::ADV,spolu,साथ साथ
1100,zusammen::ADV,spoločne,एक साथ
1101,zusammen::ADV,spoločne,साथ साथ
1102,lange::ADV,dlho,देर तक
1103,plötzlich::ADV,náhle,सहसा
1104,plötzlich::ADV,náhle,अचानक
1105,sofort::ADV,hneď,तुरंत
1106,sofort::ADV,ihneď,तुरंत
1107,später::ADV,neskoršie,बाद को
1108,später::ADV,neskoršie,बाद में
1109,jetzt::ADV,teraz,अब
1110,jetzt::ADV,teraz,अभी
1111,heute::ADV,dnes,आज
1112,morgen::ADV,zajtra,कल
1113,bald::ADV,skoro,जल्दी
1114,dann::ADV,nato,तब
1115,dann::ADV,potom,तब
1116,gestern::ADV,včera,कल
1117,einst::ADV,kedysi,एक दिन
1118,einst::ADV,kedysi,पहले कभी
1119,einst::ADV,niekedy,एक दिन
1120,einst::ADV,niekedy,पहले कभी
1121,damals::ADV,vtedy,उस समय
1122,damals::ADV,vtedy,उन दिनों
1123,danach::ADV,potom,इसके बाद
1124,danach::ADV,potom,इसके पश्चात्
1125,danach::ADV,podľa toho,इसके बाद
1126,danach::ADV,podľa toho,इसके पश्चात्
1127,vorher::ADV,napred,पहले
1128,vorher::ADV,napred,पेशतर
1129,vorher::ADV,predtým,पहले
1130,vorher::ADV,predtým,पेशतर
1131,zuerst::ADV,najprv,पहले
1132,einmal::ADV,raz,एक बार
1133,einmal::ADV,raz,एक दफ़ा
1134,einmal::ADV,jedenkrát,एक बार
1135,einmal::ADV,jedenkrát,एक दफ़ा
1136,manchmal::ADV,občas,कभी कभी
1137,manchmal::ADV,niekedy,कभी कभी
1138,oft::ADV,často,अक्सर
1139,immer::ADV,vždy,सदा
1140,immer::ADV,vždy,हमेशा
1141,immer::ADV,ustavične,सदा
1142,immer::ADV,ustavične,हमेशा
1143,niemals::ADV,nikdy,कभी नहीं
1144,niemals::ADV,nikdy,कदापि नहीं
1145,hier::ADV,tu,इधर
1146,hier::ADV,tu,यहाँ
1147,hierhin::ADV,sem,इधर को
1148,hierhin::ADV,sem,यहाँ को
1149,hierhin::ADV,tade,इधर को
1150,hierhin::ADV,tade,यहाँ को
1151,von hier::ADV,odtiaľto,यहाँ से
1152,dort::ADV,tam,उधर
1153,dort::ADV,tam,वहाँ
1154,dorthin::ADV,ta,उधर को
1155,dorthin::ADV,ta,वहाँ को
1156,dorthin::ADV,tam,उधर को
1157,dorthin::ADV,tam,वहाँ को
1158,geradeaus::ADV,rovno,सीधे
1159,geradeaus::ADV,priamo,सीधे
1160,vorwärts::ADV,napred,आगे
1161,vorwärts::ADV,napred,आगे को
1162,rückwärts::ADV,nazad,पीछे को
1163,zurück::ADV,späť,वापस
1164,zurück::ADV,naspäť,वापस
1165,unten::ADV,dolu,नीचे
1166,unten::ADV,naspodku,नीचे
1167,hinab::ADV,dolu,नीचे को
1168,oben::ADV,hore,ऊपर
1169,oben::ADV,navrchu,ऊपर
1170,hinauf::ADV,hore,ऊपर को
1171,hinauf::ADV,navrch,ऊपर को
1172,überall::ADV,všade,हर जगह
1173,überall::ADV,všade,हर स्थान
1174,nicht::ADV,nie,न
1175,nicht::ADV,nie,नहीं
1176,ein wenig::ADV,trocha,कुछ
1177,ein wenig::ADV,trocha,ज़रा
1178,ein wenig::ADV,trocha,थोड़ा
1179,kaum::ADV,ledva,लगभग नहीं
1180,kaum::ADV,ledva,बराबर नहीं
1181,sehr::ADV,veľmi,बहुत
1182,so::ADV,tak,ऐसा
1183,so::ADV,takto,ऐसा
1184,noch::ADV,ešte,अभी तक
1185,nur::ADV,len,केवल
1186,nur::ADV,len,सिर्फ़
1187,schon::ADV,už,चुकना
1188,wieder::ADV,zasa,फिर
1189,wieder::ADV,zasa,दुबारा
1190,vergebens::ADV,márne,व्यर्थ
1191,vergebens::ADV,nadarmo,व्यर्थ
1192,vor::PRP,pred,के आगे
1193,vor::PRP,pred,के सामने
1194,hinter::PRP,za,के पीछे
1195,unter::PRP,pod,के तले
1196,unter::PRP,pod,के नीचे
1197,durch::PRP,cez,के पार
1198,neben::PRP,pri,के पास
1199,neben::PRP,pri,की बग़ल में
1200,neben::PRP,vedľa,के पास
1201,neben::PRP,vedľa,की बग़ल में
1202,zwischen::PRP,medzi,के बीच
1203,wegen::PRP,pre,के कारण
1204,wegen::PRP,pre,की वजह से
1205,wegen::PRP,kvôli,के कारण
1206,wegen::PRP,kvôli,की वजह से
1207,dies::PRN,to,यह
1208,dies::PRN,táto,यह
1209,das::PRN,to,वह
1210,alles::PRN,všetko,सब
1211,alles::PRN,všetko,सब कुछ
1212,ich::PRN,ja,मैं
1213,du::PRN,ty,तू
1214,er::PRN,on,यह
1215,wir::PRN,my,हम
1216,ihr::PRN,vy,तुम
1217,sie::PRN,oni,ये
1218,was::FPRN,čo,क्या
1219,wer::FPRN,kto,कौन
1220,wo::FADV,kde,किधर
1221,wohin::FADV,kam,किधर
1222,wie::FADV,ako,कैसे
1223,warum::FADV,prečo,क्यों
1224,wieviel::FNUM,koľko,कितना
1225,eins::NUM,jeden,एक
1226,zwei::NUM,dva,दो
1227,drei::NUM,tri,तीन
1228,vier::NUM,štyri,चार
1229,fünf::NUM,päť,पाँच
1230,sechs::NUM,šesť,छह
1231,sieben::NUM,sedem,सात
1232,acht::NUM,osem,आठ
1233,neun::NUM,deväť,नौ
1234,zehn::NUM,desať,दस
1235,elf::NUM,jedenásť,ग्यारह
1236,zwölf::NUM,dvanásť,बारह
1237,zwanzig::NUM,dvadsať,बीस
1238,dreißig::NUM,tridsať,तीस
1239,vierzig::NUM,štyridsať,चालीस
1240,fünfzig::NUM,päťdesiat,पचास
1241,sechzig::NUM,šesťdesiat,साठ
1242,siebzig::NUM,sedemdesiat,सत्तर
1243,achtzig::NUM,osemdesiat,अस्सी
1244,neunzig::NUM,deväťdesiat,नव्वे
1245,hundert::NUM,sto,सौ
1246,tausend::NUM,tisíc,हज़ार
1247,und::CNJ,i,और
1248,oder::CNJ,alebo,या
1249,stehen::V,stáť,खड़ा होना
1250,sitzen::V,sedieť,बैठना
1251,liegen::V,ležať,लेटना
1252,hängen::V,visieť,लटकना
1253,werden::V,stať sa,बनना
1254,passieren::V,stať sa,होना
1255,beginnen::V,začať sa,आरंभ होना
1256,beginnen::V,začať sa,प्रारंभ होना
1257,enden::V,končiť sa,अंत होना
1258,enden::V,končiť sa,ख़तम होना
1259,wechseln::V,meniť sa,बदलना
1260,aufgehen[Sonne]::V,vychádzať,चढ़ना
1261,aufgehen[Sonne]::V,vychádzať,उदित होना
1262,untergehen[Sonne]::V,zapadnúť,अस्त हो जाना
1263,scheinen[Sonne]::V,svietiť,रोशनी देना
1264,donnern::V,hrmieť,गरजना
1265,wehen::V,viať,चलना
1266,strömen::V,prúdiť,बहना
1267,strömen::V,prúdiť,प्रवाहित होना
1268,fließen::V,tiecť,बहना
1269,fließen::V,tiecť,प्रवाहित होना
1270,sich drehen::V,točiť sa,घूमना
1271,sich drehen::V,krútiť sa,घूमना
1272,schwanken::V,kolísať,हिलना
1273,schwanken::V,klátiť sa,हिलना
1274,schwingen::V,kývať sa,हिलना
1275,schwingen::V,chvieť sa,हिलना
1276,fallen::V,padať,गिरना
1277,brennen::V,páliť,जलना
1278,brennen::V,horieť,जलना
1279,rauchen::V,dymiť sa,धुआँ उड़ाना
1280,regnen::V,pršať,बरसना
1281,gefrieren::V,zamrznút,जमना
1282,tauen::V,taviť sa,गलना
1283,tauen::V,taviť sa,पिघलना
1284,schmelzen::V,taviť sa,गलना
1285,schmelzen::V,taviť sa,पिघलना
1286,trocknen::V,schnúť,सूखना
1287,sieden::V,vrieť,उबलना
1288,faulen::V,hniť,गलना
1289,faulen::V,hniť,सड़ना
1290,verfaulen::V,zhniť,गलना
1291,verfaulen::V,zhniť,सड़ना
1292,reißen::V,pretrhnúť sa,फटना
1293,versinken::V,zapadnúť,डूबना
1294,versinken::V,potopiť sa,डूबना
1295,vergehen::V,plynúť,बीतना
1296,vergehen::V,plynúť,गुज़रना
1297,erscheinen::V,objaviť sa,दिखाई देना
1298,verschwinden::V,zmiznúť,ग़ायब होना
1299,sinken::V,klesať,घटना
1300,sinken::V,klesať,उतरना
1301,abnehmen::V,ubúdať,घटना
1302,zunehmen::V,pribúdať,बढ़ना
1303,steigen::V,stúpať,बढ़ना
1304,wachsen::V,rásť,उगना
1305,glänzen::V,jagať sa,चमकना
1306,glänzen::V,lesknúť sa,चमकना
1307,funkeln::V,iskriť sa,जगमगाना
1308,funkeln::V,iskriť sa,टिमटिमाना
1309,lärmen::V,lomoziť,शोर मचाना
1310,läuten::V,cengať,बजना
1311,klingeln::V,zvoniť,बजना
1312,klirren::V,rinčať,झनझनाना
1313,brausen::V,hučať,साँय-साँय करना
1314,rauschen::V,šumieť,सरसराना
1315,klingen::V,znieť,बजना
1316,klingen::V,zvoniť,बजना
1317,bellen::V,štekať,भौंकना
1318,bellen::V,brechať,भौंकना
1319,heulen::V,vyť,गुर्राना
1320,blasen::V,duť,फूँकना
1321,blasen::V,fúkať,फूँकना
1322,pfeifen::V,pískať,सीटी देना
1323,pfeifen::V,hvízdať,सीटी देना
1324,schreien::V,kričať,चिल्लाना
1325,stöhnen::V,stenať,कराहना
1326,stöhnen::V,stenať,आहें भरना
1327,zittern::V,triasť sa,काँपना
1328,leben::V,žiť,जीना
1329,geboren werden::V,narodiť sa,पैदा होना
1330,atmen::V,dýchať,साँस लेना
1331,trinken::V,piť,पीना
1332,essen::V,jesť,खाना
1333,schlucken::V,zhltnuť,निगलना
1334,müde werden::V,unaviť sa,थकना
1335,müde werden::V,unaviť sa,उकताना
1336,einschlafen::V,usnúť,सो जाना
1337,einschlafen::V,zaspať,सो जाना
1338,schlafen::V,spať,सोना
1339,aufwachen::V,zobudiť sa,जागना
1340,aufstehen::V,vstať,उठना
1341,sich erholen::V,zotavovať sa,सुस्ताना
1342,sich erholen::V,zotavovať sa,आराम करना
1343,sich erholen::V,oddýchovať si,सुस्ताना
1344,sich erholen::V,oddýchovať si,आराम करना
1345,krank werden::V,ochorieť,बीमार पड़ना
1346,krank sein::V,chorieť,बीमार होना
1347,krank sein::V,byť chorý,बीमार होना
1348,schmerzen::V,bolieť,दुखना
1349,schmerzen::V,bolieť,दर्द करना
1350,husten::V,kašľať,खाँसना
1351,genesen::V,uzdraviť sa,ठीक हो जाना
1352,genesen::V,uzdraviť sa,स्वस्थ हो जाना
1353,sterben::V,umrieť,मरना
1354,sterben::V,zomrieť,मरना
1355,umkommen::V,zahynúť,मरना
1356,sich bewegen::V,pohybovať sa,चलना
1357,sich bewegen::V,pohybovať sa,हिलना
1358,sich rühren::V,hnúť sa,हिलना
1359,sich erheben::V,zdvihnúť sa,उठना
1360,sich setzen::V,sadnúť si,बैठना
1361,hinfallen::V,spadnúť,गिरना
1362,laufen::V,bežať,चलना
1363,schreiten::V,kráčať,क़दम जाना
1364,spazierengehen::V,prechádzať sa,सैर करना
1365,eilen::V,súriť,तेज़ी से जाना
1366,eilen::V,súriť,शीघ्रता से चलना
1367,sich beeilen::V,ponáhľať sa,जल्दी करना
1368,sich beeilen::V,ponáhľať sa,शीघ्रता करना
1369,sausen::V,hučať,बड़ी तेज़ी से चलना
1370,rennen::V,bežať,भागना
1371,rennen::V,bežať,दौड़ना
1372,springen::V,skákať,उछलना
1373,klettern::V,liezť,चढ़ना
1374,schaukeln::V,húpať,झूलना
1375,schaukeln::V,hojdať,झूलना
1376,kriechen::V,liezť,रेंगना
1377,kriechen::V,plaziť sa,रेंगना
1378,schwimmen::V,plávať,तैरना
1379,tauchen::V,ponoriť sa,डूबना
1380,rudern::V,veslovať,खेना
1381,rudern::V,veslovať,चप्पू चलाना
1382,fahren::V,ísť,चलना
1383,fahren::V,ísť,यात्रा करना
1384,fahren::V,jazdiť,चलना
1385,fahren::V,jazdiť,यात्रा करना
1386,fliegen::V,letieť,उड़ना
1387,gehen::V,ísť,जाना
1388,weggehen::V,odísť,चला जाना
1389,weggehen::V,odísť,बाहर जाना
1390,weggehen::V,odchádzať,चला जाना
1391,weggehen::V,odchádzať,बाहर जाना
1392,abfahren::V,odcestovať,छूटना
1393,abfahren::V,odcestovať,रवाना होना
1394,anhalten::V,zadržať sa,रुकना
1395,anhalten::V,zadržať sa,खड़ा होना
1396,anhalten::V,zastaviť sa,रुकना
1397,anhalten::V,zastaviť sa,खड़ा होना
1398,hineingehen::V,vchádzať,घुसना
1399,hineingehen::V,vchádzať,अंदर जाना
1400,eintreten::V,vojsť,प्रवेश करना
1401,eintreten::V,vstúpiť,प्रवेश करना
1402,kommen::V,prísť,आना
1403,ankommen::V,prísť,पहुँचना
1404,ankommen::V,doraziť,पहुँचना
1405,zurückkommen::V,vrátiť sa,लौटना
1406,zurückkommen::V,vrátiť sa,वापस आना
1407,bleiben::V,ostať,रहना
1408,bleiben::V,ostať,रुकना
1409,bleiben::V,zostať,रहना
1410,bleiben::V,zostať,रुकना
1411,warten::V,čakať,इंतज़ार करना
1412,erwarten::V,očakávať,प्रतीक्षा करना
1413,suchen::V,hľadať,ढूँढ़ना
1414,finden::V,nájsť,पाना
1415,finden::V,nájsť,ढूँढ़ निकालना
1416,versuchen::V,skúsiť,कोशिश करना
1417,versuchen::V,pokúsiť sa,कोशिश करना
1418,vorbereiten::V,pripraviť,तैयार करना
1419,lieben::V,ľúbiť,प्यार करना
1420,lieben::V,milovať,प्यार करना
1421,mögen::V,mať rád,पसंद होना
1422,lachen::V,smiať sa,हँसना
1423,rühren::V,dojať,छूना
1424,weinen::V,plakať,रोना
1425,schimpfen::V,nadávať,गाली देना
1426,sich ärgern::V,hnevať sa,चिढ़ना
1427,sich ärgern::V,hnevať sa,नाराज़ होना
1428,sich ärgern::V,zlostiť sa,चिढ़ना
1429,sich ärgern::V,zlostiť sa,नाराज़ होना
1430,sich fürchten::V,báť sa,डरना
1431,sich fürchten::V,báť sa,भय खाना
1432,fürchten::V,báť sa,डरना से
1433,fürchten::V,báť sa,भय खाना से
1434,fliehen::V,utekať,भागना
1435,flüchten::V,utiecť,निकल भागना
1436,sehen::V,vidieť,देखना
1437,anschauen::V,pozrieť sa na,देखना
1438,ansehen::V,pozrieť,दृष्टि डालना पर
1439,hören::V,počúvať,सुनना
1440,zuhören::V,počúvať,सुनना
1441,probieren::V,ochutnať,चखना
1442,riechen::V,ňuchať,सूँघना
1443,fühlen::V,cítiť,महसूस करना
1444,fühlen::V,pociťovať,महसूस करना
1445,scheinen::V,zdať sa,लगना
1446,zu sehen sein::V,byť vidieť,दिखाई देना
1447,vernehmen::V,počuť,सुनना
1448,frieren::V,mrznúť,ठंड लगना
1449,frieren::V,mrznúť,सर्दी लगना
1450,frieren::V,oziabať,ठंड लगना
1451,frieren::V,oziabať,सर्दी लगना
1452,tun::V,robiť,करना
1453,können::V,môcť,सकना
1454,können::V,môcť,जानना
1455,wollen::V,chcieť,चाहना
1456,anfangen::V,začať,शुरू करना
1457,beenden::V,skončiť,ख़त्म करना
1458,beenden::V,skončiť,समाप्त करना
1459,aufhören::V,prestať,बंद जाना
1460,aufhören::V,prestať,समाप्त जाना
1461,gelingen::V,podariť sa,बनना
1462,gelingen::V,podariť sa,अच्छा होना
1463,geraten::V,dariť sa,बन पड़ना
1464,öffnen::V,otvoriť,खोलना
1465,schließen::V,zavrieť,बंद करना
1466,stellen::V,postaviť,रखना
1467,setzen::V,posadiť,रखना
1468,setzen::V,posadiť,बिठाना
