,Concept_ID,mn,sah
750,dumm::A,тэнэг,акаары
751,faul::A,залхуу,нэс
752,fleißig::A,чармайлтгай,кыһамньылаах
753,geizig::A,харамч,иҥсэлээх
754,klug::A,цэцэн,өйдөөх
755,geschickt::A,дүйтэй,наһаа дьоҕурдаах
756,lieb::A,хайрт,тапталлаах
757,lustig::A,цэнгэлтэй,көрдөөх
758,sanft::A,наалинхай,намчы
759,sanft::A,наалинхай,сымнаҕас
760,hungrig::A,өлөн,аччык
761,hungrig::A,өлссөн,аччык
762,krank::A,өвчтэй,ыалдьар
763,nackt::A,нүцгэн,сыгынньах
764,traurig::A,гунигт,санаарҕабыллаах
765,lebendig::A,амьд,тыыннаах
766,lebendig::A,амьтай,тыыннаах
767,gut::A,сайн,үтүө
768,gut::A,сайн,үчүгэй
769,schlecht::A,муу,куһаҕан
770,schlecht::A,өөдгүй,куһаҕан
771,richtig::A,зөв,сөп
772,richtig::A,зүйтэй,сөп
773,schlimm::A,муухай,сидьиҥ
774,schlimm::A,муухай,быдьар
775,wahr::A,үнэн,кырдьык
776,wahr::A,жинхэнэ,кырдьык
777,alt::A,хуучин,былыргы
778,neu::A,шинэ,саҥа
779,ehemalig::A,агсан,урукку
780,ehemalig::A,байсан,урукку
781,alt[Lebewesen]::A,өвгөн,кырдьаҕас
782,alt[Lebewesen]::A,хижээл,кырдьаҕас
783,jung::A,залуу,эдэр
784,arm::A,ядуу,дьадаҥы
785,reich::A,баян,баай
786,reich::A,баялаг,баай
787,bekannt::A,танил,билэр
788,berühmt::A,цуутай,аатырбыт
789,berühmt::A,алдартай,аатырбыт
790,fremd::A,харь,атын
791,fremd::A,гадаад,атын
792,verschieden::A,ондоо,араас
793,verschieden::A,янз янзын,араас
794,nah::A,ойрын,чугас
795,nah::A,дөтийн,чугас
796,fern::A,холын,ыраах
797,linker::A,буруу,хаҥас
798,rechter::A,баруун,уҥа
799,anderer::A,өөр,атын
800,anderer::A,нөгөө,атын
801,erster::A,нэгдэх,маҥнайгы
802,erster::A,нэгдүгээр,маҥнайгы
803,zweiter::A,хоёрдугаар,иккис
804,dritter::A,гуравдугаар,үһүс
805,letzter::A,сүүлийн,тиһэх
806,allein::ADV,ганцаараа,соҕотох
807,auf einmal::ADV,нэгмөсөн,биирдэ
808,zusammen::ADV,цуг,холбуу
809,zusammen::ADV,хамт,холбуу
810,lange::ADV,удаан,уһуннук
811,plötzlich::ADV,гэнэт,эмискэ
812,sofort::ADV,дороо,тута
813,später::ADV,дараа,хойут
814,jetzt::ADV,өнөө,билигин
815,heute::ADV,өнөө,бүгүн
816,heute::ADV,өнөөдөр,бүгүн
817,morgen::ADV,маргааш,сарсын
818,morgen::ADV,маргаадар,сарсын
819,bald::ADV,түргэн,өтөр
820,bald::ADV,удахгүй,өтөр
821,dann::ADV,хожим,кэнна
822,dann::ADV,тэгээд,кэнна
823,gestern::ADV,өчигдөр,бэҕэһээ
824,einst::ADV,нэг,биир төгүл
825,einst::ADV,нэг,арай биирдэ
826,damals::ADV,тэгэхэд,оччоҕо
827,danach::ADV,тэгээд,аары
828,danach::ADV,тэгээд,ол кэнниттэн
829,danach::ADV,дараа нь,аары
830,danach::ADV,дараа нь,ол кэнниттэн
831,vorher::ADV,урьд,урут
832,zuerst::ADV,анх,маҥнай
833,zuerst::ADV,эхлээд,маҥнай
834,einmal::ADV,нэг удаа,биирдэ
835,manchmal::ADV,хааяа,арыт
836,manchmal::ADV,заримдаа,арыт
837,oft::ADV,олонтоо,чаастатык
838,immer::ADV,байнга,мэлдьи
839,niemals::ADV,хэзээ ч,хаһан да
840,niemals::ADV,хэдийд ч,хаһан да
841,hier::ADV,энд,маныаха
842,hierhin::ADV,нааш,бэттэх
843,von hier::ADV,эндээс,мантан
844,dort::ADV,тэнд,онно
845,dorthin::ADV,тийш,онно
846,geradeaus::ADV,шулуун,быһа
847,geradeaus::ADV,шулуун,быһаччы
848,vorwärts::ADV,урагшаа,инники
849,rückwärts::ADV,буцаан,төттөру
850,rückwärts::ADV,сөөргөө,төттөру
851,zurück::ADV,буцаж,төттөрү
852,zurück::ADV,гэдрэг,төттөрү
853,unten::ADV,дор,аллара
854,hinab::ADV,уруу,аллара
855,oben::ADV,дээр,үөһэ
856,hinauf::ADV,өөд,өрө
857,hinauf::ADV,өөд,үөһэ
858,hinauf::ADV,дээш,өрө
859,hinauf::ADV,дээш,үөһэ
860,überall::ADV,хааяагүй,бэйдиэ
861,überall::ADV,энд тэндгүй,бэйдиэ
862,nicht::ADV,эс,буолбатах
863,nicht::ADV,-гүй,буолбатах
864,ein wenig::ADV,жаахан,кыратык
865,kaum::ADV,арай,нэһиилэ
866,kaum::ADV,арай гэж,нэһиилэ
867,sehr::ADV,тун,бэрт
868,sehr::ADV,тун,наһаа
869,so::ADV,тэгж,оччо
870,so::ADV,тэгж,оннук
871,so::ADV,ингээд,оччо
872,so::ADV,ингээд,оннук
873,noch::ADV,дахин,өссө
874,noch::ADV,дахиад,өссө
875,nur::ADV,зөвхөн,эрэ
876,nur::ADV,зөвхөн,сыччах
877,nur::ADV,гагцхүү,эрэ
878,nur::ADV,гагцхүү,сыччах
879,schon::ADV,нэгэнт,бэлиэр
880,wieder::ADV,дахин,эмиэ
881,wieder::ADV,дахиад,эмиэ
882,vergebens::ADV,хий,таак
883,vor::PRP,өмнө,иннигэр
884,hinter::PRP,ард,кэлин
885,unter::PRP,доор,-ҕа
886,unter::PRP,доор,оһох түгэҕэ
887,durch::PRP,дундуур,курдары
888,neben::PRP,хажууд,аттыгар
889,zwischen::PRP,завсар,ыккардынан
890,zwischen::PRP,хооронд,ыккардынан
891,wegen::PRP,төлөө,уҥуортан
892,wegen::PRP,дээрээс,уҥуортан
893,dies::PRN,энэ,ити
894,dies::PRN,энэ,бу
895,das::PRN,тэр,били
896,alles::PRN,цөм,барыта
897,alles::PRN,бүгд,барыта
898,ich::PRN,би,мин
899,du::PRN,чи,эн
900,er::PRN,тэр,кнни
901,er::PRN,тэр хүн,кнни
902,wir::PRN,бид,биһиги
903,ihr::PRN,та нар,эһиги
904,sie::PRN,тэд,кинилэр
905,was::FPRN,юу,туох
906,wer::FPRN,хэн,ким
907,wo::FADV,хаа,ханна
908,wo::FADV,хаана,ханна
909,wohin::FADV,хааш,ханна
910,wohin::FADV,хаана,ханна
911,wie::FADV,яаж,хайдах
912,wie::FADV,хэрхэн,хайдах
913,warum::FADV,юунд,тоҕо
914,warum::FADV,яагаад,тоҕо
915,wieviel::FNUM,хэдий,төһө
916,wieviel::FNUM,хэд,төһө
917,eins::NUM,нэг,биир
918,zwei::NUM,хоёр,икки
919,drei::NUM,гурав,үс
920,vier::NUM,дөрөв,түөрт
921,fünf::NUM,тав,биэс
922,sechs::NUM,зургаа,алта
923,sieben::NUM,долоо,сэттэ
924,acht::NUM,найм,аҕыс
925,neun::NUM,ес,тоҕус
926,zehn::NUM,арав,уон
927,elf::NUM,арван нэг,уон биир
928,zwölf::NUM,арван хоёр,уон икки
929,zwanzig::NUM,хорь,сүүрбэ
930,dreißig::NUM,гуч,отут
931,vierzig::NUM,дөч,түөрт уон
932,fünfzig::NUM,тавь,биэс уон
933,sechzig::NUM,жар,алта уон
934,siebzig::NUM,дал,сэттэ уон
935,achtzig::NUM,ная,аҕыс уон
936,neunzig::NUM,ер,тоҕус уонус
937,hundert::NUM,зуу,сүүс
938,tausend::NUM,мянга,тыһыынча
939,und::CNJ,ч,да
940,und::CNJ,ч,уонна
941,und::CNJ,ч,итиэннэ
942,und::CNJ,болон,да
943,und::CNJ,болон,уонна
944,und::CNJ,болон,итиэннэ
945,oder::CNJ,буюу,эбэтэр
946,stehen::V,зогсох,тур
947,sitzen::V,суух,олор
948,liegen::V,хэвтэх,сыт
949,hängen::V,өлгөөтэй байх,санньылый
950,hängen::V,дүүжлээтэй байх,санньылый
951,werden::V,болох,буол
952,passieren::V,тохиох,буол
953,beginnen::V,эхлэх,саҕалан
954,enden::V,дүүрэх,бүт
955,wechseln::V,хувирах,уларый
956,aufgehen[Sonne]::V,мандах,ой
957,untergehen[Sonne]::V,жаргах,киир
958,scheinen[Sonne]::V,гэрэлтэх,сырдат
959,donnern::V,дуугарах,эт
960,wehen::V,салхилах,үр
961,wehen::V,хөөрөгдөх,үр
962,strömen::V,гүйх,кутулун
963,strömen::V,урсах,кутулун
964,fließen::V,урсах,сүүр
965,sich drehen::V,эргэлдэх,эргий
966,schwanken::V,хэлбэлзэх,биэтэҥнээ
967,schwingen::V,ганхах,эйэҥнээ
968,schwingen::V,хэлбэлзэх,эйэҥнээ
969,fallen::V,унах,оҕут
970,brennen::V,шатах,умай
971,rauchen::V,баагих,буруолаа
972,regnen::V,бороо орно,самыырдаа
973,gefrieren::V,хөлдөх,тоҥ
974,tauen::V,хайлах,ир
975,schmelzen::V,уярах,уулун
976,trocknen::V,хатах,куур
977,sieden::V,буцлах,оргуй
978,sieden::V,даргилах,оргуй
979,faulen::V,үжрэх,сытый
980,faulen::V,өмхийрөх,сытый
981,verfaulen::V,бээх,сытыйан_хаал
982,verfaulen::V,өгрөх,сытыйан_хаал
983,reißen::V,цуурах,хайыт
984,reißen::V,цуурах,быһытталан
985,versinken::V,живэх,тимир
986,versinken::V,живэх,батылын
987,vergehen::V,нөгчих,дьай
988,vergehen::V,өнгөрөх,дьай
989,erscheinen::V,гарах,көһүн
990,erscheinen::V,бултайх,көһүн
991,verschwinden::V,далд орох,сүт
992,verschwinden::V,алга болох,сүт
993,sinken::V,татрах,намтаа
994,sinken::V,доошлох,намтаа
995,abnehmen::V,багасах,аччаа
996,abnehmen::V,хорогдох,аччаа
997,zunehmen::V,ихсэх,элбээ
998,steigen::V,нэмэгдэх,үрдээ
999,wachsen::V,өсөх,үүн
1000,wachsen::V,ургах,үүн
1001,glänzen::V,гилгэнэх,кылбай
1002,glänzen::V,гилбэгнэх,кылбай
1003,funkeln::V,гялжах,күлүмнээ
1004,funkeln::V,гялжах,күлүмүрдээ
1005,funkeln::V,гялалзах,күлүмнээ
1006,funkeln::V,гялалзах,күлүмүрдээ
1007,lärmen::V,шуугих,тыаһаа
1008,läuten::V,цохих,собуоннаа
1009,klingeln::V,хонхдох,линкинээ
1010,klingeln::V,дуугарах,линкинээ
1011,klirren::V,хангир жингэр хийх,айгырат
1012,brausen::V,бургилах,сирилээ
1013,rauschen::V,сэржигнэх,суугунаа
1014,klingen::V,хангинах,доргуй
1015,bellen::V,хуцах,үр
1016,heulen::V,улих,улуй
1017,blasen::V,үлзэх,үр
1018,pfeifen::V,исгэрэх,иһиир
1019,schreien::V,хашгирах,кылан
1020,schreien::V,хашгирах,хаһыытаа
1021,stöhnen::V,ёолох,ынчыктаа
1022,stöhnen::V,гэнгэнэх,ынчыктаа
1023,zittern::V,дагжих,титирээ
1024,zittern::V,дагжих,дьигиһий
1025,leben::V,амьдрах,олор
1026,geboren werden::V,төрөх,төрөө
1027,atmen::V,амьсгалах,тыын
1028,trinken::V,уух,ис
1029,essen::V,идэх,аһаа
1030,schlucken::V,залгих,ыйыһын
1031,müde werden::V,ядрах,сылай
1032,einschlafen::V,унтчих,утуйан хаал
1033,schlafen::V,унтах,утуй
1034,schlafen::V,унтах,утуйа сыт
1035,aufwachen::V,сэрэх,уһугун
1036,aufstehen::V,босох,тур
1037,sich erholen::V,амрах,сынньан
1038,krank werden::V,өвдөж эхлэх,ыарый
1039,krank sein::V,өвдөх,ыарый
1040,krank sein::V,өвдөх,ыарыт
1041,schmerzen::V,өвдөх,ыарыт
1042,schmerzen::V,шархирах,ыарыт
1043,husten::V,ханиах,сөтөлүн
1044,genesen::V,засрах,көн
1045,sterben::V,үхэх,өл
1046,sterben::V,нас барах,өл
1047,umkommen::V,үхэх,өл
1048,umkommen::V,үхэх,оҕут
1049,sich bewegen::V,хөдлөх,хамсаа
1050,sich rühren::V,хөдлөх,хамсаа
1051,sich erheben::V,босох,тур
1052,sich setzen::V,суух,олор
1053,hinfallen::V,ойчих,оҕут
1054,laufen::V,явган явах,хаам
1055,schreiten::V,алхах,атыллаа
1056,spazierengehen::V,зугаалах,дьаарбай
1057,eilen::V,хурдлах,тиэтэй
1058,sich beeilen::V,яарах,ыксаа
1059,sich beeilen::V,шамдах,ыксаа
1060,sausen::V,давхих,элээр
1061,rennen::V,гүйх,сүүрэкэлээ
1062,springen::V,харайх,ой
1063,springen::V,харайх,ыстан
1064,springen::V,дэвхрэх,ой
1065,springen::V,дэвхрэх,ыстан
1066,klettern::V,авирах,ытын
1067,schaukeln::V,ганхалзах,эйэҥнээ
1068,schaukeln::V,ганхалзах,биэрэҥнээ
1069,kriechen::V,мөлхөх,сыыл
1070,schwimmen::V,сэлэх,уһун
1071,schwimmen::V,сэлэх,харбаа
1072,tauchen::V,шунгах,умус
1073,rudern::V,сэлүүрдэх,эрт
1074,fahren::V,явах,айаннаа
1075,fliegen::V,нисэх,көт
1076,gehen::V,явах,бар
1077,weggehen::V,явах,бар
1078,abfahren::V,одох,бар
1079,abfahren::V,хөдлөх,бар
1080,anhalten::V,зогсох,тохтоо
1081,hineingehen::V,орох,киир
1082,eintreten::V,орох,киир
1083,kommen::V,ирэх,кэл
1084,ankommen::V,хүрэх,кэл
1085,ankommen::V,хүрэх,тиий
1086,zurückkommen::V,харих,төнүн
1087,zurückkommen::V,буцаж ирэх,төнүн
1088,bleiben::V,үлдэх,хаал
1089,warten::V,хүлээх,көһүт
1090,erwarten::V,хүлээх,күүт
1091,erwarten::V,хүлээх,көһүт
1092,suchen::V,эрэх,ирдээ
1093,suchen::V,эрэх,көрдөө
1094,suchen::V,бэдрэх,ирдээ
1095,suchen::V,бэдрэх,көрдөө
1096,finden::V,олох,бул
1097,versuchen::V,оролдох,сорун
1098,vorbereiten::V,бэлтгэх,бэлэмнээ
1099,lieben::V,янаглах,таптаа
1100,mögen::V,таалах,сөбүл
1101,lachen::V,инээх,күл
1102,rühren::V,сэтгэл уяруулах,долгут
1103,weinen::V,уйлах,ытаа
1104,schimpfen::V,хараах,үөҕүс
1105,sich ärgern::V,уурлах,кыыһыр
1106,sich ärgern::V,уурлах,кыйахан
1107,sich fürchten::V,айх,куттан
1108,sich fürchten::V,айх,дьиксин
1109,fürchten::V,айх,дьиксин
1110,fürchten::V,айх,куттан
1111,fliehen::V,зугтах,күрээ
1112,fliehen::V,гүйж очих,күрээ
1113,flüchten::V,оргох,күрээ
1114,sehen::V,үзэх,көр
1115,anschauen::V,харах,көр
1116,ansehen::V,харах,көр
1117,hören::V,дуулах,бил
1118,hören::V,дуулах,иһит
1119,zuhören::V,чагнах,иһит
1120,probieren::V,амсаж үзэх,боруобалаан көр
1121,probieren::V,амсаж үзэх,амсайан көр
1122,riechen::V,үнэрлэх,сытырҕаа
1123,fühlen::V,мэдрэх,бил
1124,scheinen::V,шиг үзэгдэх,көһүн
1125,zu sehen sein::V,үзэгдэх,көһүн
1126,zu sehen sein::V,харагдах,көһүн
1127,vernehmen::V,дуулах,иһит
1128,frieren::V,даарах,тоҥ
1129,frieren::V,даарах,үлүй
1130,tun::V,хийх,гын
1131,tun::V,үйлдэх,гын
1132,können::V,болох,кыай
1133,wollen::V,хүсэх,баҕар
1134,anfangen::V,эхлэх,саҕалаа
1135,beenden::V,дуусгах,бүтэр
1136,aufhören::V,болих,уурай
1137,aufhören::V,зогсох,уурай
1138,gelingen::V,бүтэх,сатан
1139,geraten::V,илрэх,баар буолан биэр
1140,geraten::V,илрэх,баар буола тус
1141,geraten::V,илрэх,буолан таҕыс
1142,öffnen::V,нээх,ас
1143,öffnen::V,тайлах,ас
1144,schließen::V,хаах,сап
1145,schließen::V,хаах,хатаа
1146,stellen::V,тавих,уур
1147,stellen::V,тавих,туруор
1148,stellen::V,босгох,уур
1149,stellen::V,босгох,туруор
1150,setzen::V,суулгах,туруор
1151,setzen::V,суулгах,уур
1152,legen::V,хийх,уур
1153,legen::V,тавих,уур
1154,berühren::V,шүргэх,тыыт
1155,berühren::V,шүргэх,таарый
1156,verbinden::V,залгах,кэлгий
1157,bedecken::V,бүрэх,бүрүй
1158,aufhängen::V,өлгөх,ыйаа
1159,aufhängen::V,дүүжлэх,ыйаа
1160,anzünden::V,асаах,умат
1161,anzünden::V,ноцоох,умат
1162,aufheben::V,өргөх,өрө тарт
1163,zurücklassen::V,орхих,бырах
1164,zurücklassen::V,үлдээх,бырах
1165,verlieren::V,гээх,сүтэр
1166,fallen lassen::V,унагах,түһэр
1167,fallen lassen::V,унагах,мүлчү тут
1168,machen::V,хийх,оҥор
1169,machen::V,хийх,оҥоһун
1170,machen::V,гаргах,оҥор
1171,machen::V,гаргах,оҥоһун
1172,herstellen::V,бүтээх,оҥор
1173,bauen::V,барих,тут
1174,reparieren::V,засах,абырахтаа
1175,reparieren::V,сэлбэх,абырахтаа
1176,verbessern::V,засах,тупсар
1177,verbessern::V,сайжруулах,тупсар
1178,ändern::V,өөрчлөх,уларыт
1179,graben::V,малтах,хас
1180,beugen::V,бөгтийлгөх,бокут
1181,beugen::V,бөгтийлгөх,токурут
1182,beugen::V,бөгтийлгөх,бүк баттаа
1183,biegen::V,матах,иэх
1184,biegen::V,матах,өҕүлүннэр
1185,biegen::V,муруйлгах,иэх
1186,biegen::V,муруйлгах,өҕүлүннэр
1187,drehen::V,эргүүлэх,эргит
1188,drehen::V,эргүүлэх,эргичит
1189,wenden::V,эргүүлэх,эргилин
1190,umdrehen::V,хөрвүүлэх,түҥнэр
1191,heben::V,өргөх,көтөх
1192,hochheben::V,өргөх,таһаар
1193,ergreifen::V,атгах,тут
1194,halten::V,барих,тут
1195,drücken::V,дарах,ык
1196,schieben::V,түлхэх,ас
1197,kratzen::V,хусах,кыһыы
1198,kratzen::V,маажих,кыһыы
1199,lecken::V,долоох,салаа
1200,beißen::V,зуух,ытыр
1201,beißen::V,хазах,ытыр
1202,abreißen::V,таслах,быһа тарт
1203,abreißen::V,таслах,туура тарт
1204,abschneiden::V,тайрах,быс
1205,abschneiden::V,тайрах,быһан ыл
1206,abschneiden::V,тайрах,быһа баттаа
1207,binden::V,боох,кэлгий
1208,binden::V,хүлэх,кэлгий
1209,stecken::V,шаах,батары ас
1210,stecken::V,шигтгэх,батары ас
1211,brechen::V,хугалах,тоһут
1212,klopfen::V,цохих,тоҥсуй
1213,klopfen::V,тогших,тоҥсуй
1214,hauen::V,дэлдэх,оҕус
1215,kleben::V,наах,силимнээ
1216,reiben::V,нухах,аал
1217,reiben::V,нидчих,аал
1218,streichen::V,нялах,сыбаа
1219,streichen::V,түрхэх,сыбаа
1220,schleifen::V,билүүдэх,чочуй
1221,schleifen::V,гуранздах,чочуй
1222,schneiden::V,огтлох,быс
1223,rütteln::V,холхнулах,иэҕэҥнэт
1224,schütteln::V,сэгсрэх,сахсый
1225,schwenken::V,дэвэх,дайбаа
1226,schwenken::V,даллах,дайбаа
1227,schütten::V,цутгах,кут
1228,schütten::V,аягалах,кут
1229,füllen::V,дүүргэх,толор
1230,einwickeln::V,боох,суулаа
1231,einwickeln::V,ороох,суулаа
1232,tragen::V,авчрах,ит
1233,schleppen::V,чирэх,сос
1234,ziehen::V,татах,тарт
1235,aufbewahren::V,хадгалах,уур
1236,aufbewahren::V,хадгалах,харай
1237,werfen::V,хаях,бырах
1238,werfen::V,шидэх,бырах
1239,fangen::V,барих,хап
1240,packen::V,шүүрэх,тут
1241,verstecken::V,нуух,саһыар
1242,teilen::V,хуваах,үллэр
1243,schicken::V,илгээх,ыыт
1244,schicken::V,явуулах,ыыт
1245,bringen::V,авчрах,аҕал
1246,bringen::V,аваачих,аҕал
1247,hinzufügen::V,нэмэх,эп
1248,bekommen::V,хүлээн авах,ыл
1249,bekommen::V,хүлээн авах,булун
1250,erhalten::V,хүлээн авах,ыл
1251,nehmen::V,авах,ыл
1252,wählen::V,сонгох,быыбардаа
1253,auswählen::V,шилэх,тал
1254,bewahren::V,гамнах,харай
1255,behindern::V,саад хийх,мэһэйдээ
1256,behindern::V,тотгор болох,мэһэйдээ
1257,verderben::V,эвдэх,буорту гын
1258,beschädigen::V,гэмтээх,алдьат
1259,zerbrechen::V,хагалах,үлтүрүт
1260,zerbrechen::V,хага цохих,үлтүрүт
1261,zerreißen::V,урах,хайыта тарт
1262,zerstören::V,эвдэх,алдьат
1263,zerstören::V,сүйтгэх,алдьат
1264,verbrennen::V,шатаах,уоттаа
1265,geben::V,өгөх,биэр
1266,reichen::V,өгөх,аҕал
1267,reichen::V,дамжуулах,аҕал
1268,schenken::V,бэлэглэх,бэлэхтээ
1269,versprechen::V,амлах,эрэннэр
1270,wünschen::V,ерөөх,баҕар
1271,loben::V,магтах,хайҕаа
1272,loben::V,сайшаах,хайҕаа
1273,küssen::V,озох,уураа
1274,küssen::V,үнсэх,уураа
1275,wiegen::V,бүүвэйлэх,бигээ
1276,zudecken::V,хучих,сап
1277,zudecken::V,хучих,бүрүй
1278,zudecken::V,бүтээх,сап
1279,zudecken::V,бүтээх,бүрүй
1280,wecken::V,сэрээх,уһугуннар
1281,zeigen::V,үзүүлэх,көрдөр
1282,führen::V,хөтлөх,салай
1283,lehren::V,заах,үөрэт
1284,unterrichten::V,сургах,үөрэт
1285,aufziehen::V,өсгөх,иит
1286,aufziehen::V,хүмүүжүүлэх,иит
1287,leiten::V,удирдах,салай
1288,antreiben::V,шамдуулах,кыһай
1289,lassen::V,-уулах,күһэй
1290,einladen::V,залах,ыҥыр
1291,vereinigen::V,нэгтгэх,холбоо
1292,vereinigen::V,нэгтгэх,түм
1293,vereinigen::V,хамтруулах,холбоо
1294,vereinigen::V,хамтруулах,түм
1295,besuchen::V,зочлох,сырыт
1296,besuchen::V,зочлох,билсэ сырыт
1297,treffen::V,учрах,көрүс
1298,treffen::V,дайралдах,көрүс
1299,sich versammeln::V,хуралдах,мүһүн
1300,sich versammeln::V,хуралдах,түмүс
1301,spielen::V,наадах,оонньоо
1302,singen::V,дуулах,ыллаа
1303,tanzen::V,бүжиглэх,үҥкүүлээ
1304,sich trennen::V,салах,араҕыс
1305,verlassen::V,хаях,хааллар
1306,retten::V,гэтэлгэх,өрүһүй
1307,bewachen::V,сахих,араҥаччылаа
1308,schützen::V,хамгаалах,көмүскээ
1309,verteidigen::V,хамгаалах,көмүскээ
1310,sich schlagen::V,зодолдох,охсус
1311,schießen::V,харвах,ытыалаа
1312,schießen::V,буу буудах,ытыалаа
1313,siegen::V,ялах,хот
1314,siegen::V,ялах,кыай
1315,ärgern::V,уурлуулах,кыыһырт
1316,ärgern::V,уур хүргэх,кыыһырт
1317,schlagen::V,цохих,оҕус
1318,treten::V,өшиглөх,тэп
1319,stechen::V,хатгах,кэй
1320,stoßen::V,ёврох,кэп
1321,stoßen::V,ёврох,үтүрүй
1322,stoßen::V,нудрах,кэп
1323,stoßen::V,нудрах,үтүрүй
1324,stehlen::V,хулгайлах,уор
1325,stören::V,саад болох,мэһэйдээ
1326,belästigen::V,зовоох,батар
1327,belästigen::V,амраахгүй байх,батар
1328,verbergen::V,нуух,кистээ
1329,verbergen::V,далдлах,кистээ
1330,täuschen::V,мэхлэх,албыннаа
1331,betrügen::V,хуурах,албыннаа
1332,töten::V,алах,өлөр
1333,wohnen::V,суух,олор
1334,wohnen::V,амьдрах,олор
1335,arbeiten::V,ажиллах,үлэлээ
1336,arbeiten::V,хөдөлмөрлөх,үлэлээ
1337,sammeln::V,түүх,мус
1338,sammeln::V,түүх,хомуй
1339,sammeln::V,хураах,мус
1340,sammeln::V,хураах,хомуй
1341,pflücken::V,түүх,үргээ
1342,jagen::V,агнах,бултаа
1343,jagen::V,гөрөөлөх,бултаа
1344,fischen::V,загасчлах,балыктаа
1345,fischen::V,загас барих,балыктаа
1346,fassen::V,барих,тут
1347,hüten::V,маллах,манаа
1348,hüten::V,хариулах,манаа
1349,treiben::V,туух,үүр
1350,anbinden::V,уях,баай
1351,füttern::V,тэжээх,аһат
1352,melken::V,саах,ыа
1353,hacken::V,цавчих,кэрт
1354,gießen::V,услах,сиигирт
1355,reifen::V,боловсрох,бус
1356,zubereiten::V,бэлдэх,бэлэмнээ
1357,kochen::V,чанах,буһар
1358,backen::V,жигнэх,буһар
1359,braten::V,шарах,хооруй
1360,braten::V,шарах,ыһаарылаа
1361,braten::V,шарах,соркуойдаа
1362,braten::V,хайрах,хооруй
1363,braten::V,хайрах,ыһаарылаа
1364,braten::V,хайрах,соркуойдаа
1365,umrühren::V,хутгах,былаа
1366,stricken::V,нэхэх,өр
1367,stricken::V,сүлжих,өр
1368,nähen::V,оёх,иистэн
1369,färben::V,будах,кырааскалаа
1370,reinigen::V,арилгах,ыраастаа
1371,reinigen::V,цэвэрлэх,ыраастаа
1372,waschen::V,угаах,сууй
1373,abwischen::V,арчих,сот
1374,spülen::V,зайлах,сайҕаа
1375,fegen::V,хамах,сиппий
1376,fegen::V,шүүрдэх,сиппий
1377,kehren::V,шүүрдэх,харбаа
1378,kehren::V,туужуудах,харбаа
1379,baden::V,усанд орох,сөтүөлээ
1380,sich waschen::V,биеэ угаах,суун
1381,ausziehen::V,тайлах,уһул
1382,anziehen::V,өмсөх,кэтэрт
1383,sich anziehen::V,хувцаслах,таҥын
1384,kämmen::V,самнах,тараа
1385,schmücken::V,гоёх,симээ
1386,schmücken::V,чимэх,симээ
1387,sagen::V,гэх,диэ
1388,sagen::V,хэлэх,диэ
1389,sprechen::V,ярих,эт
1390,sprechen::V,ярих,саҥар
1391,sprechen::V,өгүүлэх,эт
1392,sprechen::V,өгүүлэх,саҥар
1393,reden::V,хэлэх,кэпсэт
1394,reden::V,хөөрөлдөх,кэпсэт
1395,sich unterhalten::V,ярилцах,кэпсэт
1396,fragen::V,асуух,ыйыт
1397,bitten::V,гуйх,көрдөс
1398,erzählen::V,өгүүлэх,кэпсээ
1399,erzählen::V,өгүүлэх,сэһэргээ
1400,mitteilen::V,дуулгах,биллэр
1401,mitteilen::V,мэдээлэх,биллэр
1402,nennen::V,нэрлэх,ааттаа
1403,rufen::V,дуудах,ыҥыр
1404,prahlen::V,бардах,чабылан
1405,prahlen::V,бардах,киһиргээ
1406,prahlen::V,сайрхах,чабылан
1407,prahlen::V,сайрхах,киһиргээ
1408,übersetzen::V,орчуулах,тылбаастаа
1409,denken::V,санах,санаа
1410,denken::V,санах,толкуйдаа
1411,glauben::V,итгэх,итэҕэй
1412,bemerken::V,ажих,бэлиэтээ
1413,bemerken::V,ажиглах,бэлиэтээ
1414,erkennen::V,таних,бил
1415,begreifen::V,ойлгох,өйдөө
1416,verstehen::V,мэдэж авах,өйдөө
1417,lernen::V,сурах,үөрэн
1418,wissen::V,мэдэх,бил
1419,sich erinnern an::V,дурсах,аҕын
1420,vergessen::V,мартах,умун
1421,messen::V,хэмжих,кэмнээ
1422,messen::V,хэмжих,кээмэйдээ
1423,zählen::V,тоолох,аах
1424,rechnen::V,тооцоох,аах
1425,lesen::V,унших,аах
1426,malen::V,зурах,уруһуйдаа
1427,zeichnen::V,дүрслэн бичих,уруһуйдаа
1428,schreiben::V,бичих,суруй
1429,besitzen::V,эзэмших,баһылаа
1430,kaufen::V,худалдан авах,атыылас
1431,verkaufen::V,худалдах,атыылаа
1432,bezahlen::V,төлөх,төлөө
1433,zahlen::V,төлөх,төлөө
1434,beherrschen::V,эзэмших,баһылаа
1435,ertragen::V,тэсэх,тулуй
