,Concept_ID,fr,cv
746,lecker::A,délicieux,техӗмлӗ
747,lecker::A,appétissant,тутлӑ
748,lecker::A,appétissant,техӗмлӗ
749,süß::A,doux,пылак
750,bitter::A,amer,йӳҫӗ
751,sauer::A,aigre,йӳҫӗ
752,sauer::A,aigre,йӳҫек
753,sauer::A,aigre,кӑвасак
754,hell::A,clair,ҫутӑ
755,dunkel::A,sombre,тӗттӗм
756,schwarz::A,noir,хура
757,weiß::A,blanc,шурӑ
758,rot::A,rouge,хӗрлӗ
759,gelb::A,jaune,сарӑ
760,blau::A,bleu,кӑвак
761,grün::A,vert,симӗс
762,grün::A,vert,пиҫмен
763,grün::A,vert,ӑс пухман
764,grau::A,gris,кӑвак
765,bunt::A,multicolore,чӑпар
766,billig::A,bon marché,йӳнӗ
767,teuer::A,cher,хаклӑ
768,wertvoll::A,précieux,паха
769,blind::A,aveugle,суккӑр
770,taub::A,sourd,хӑлхасӑр
771,kräftig::A,fort,хӑватлӑ
772,kräftig::A,vigoureux,хӑватлӑ
773,stark::A,fort,вирлӗ
774,stark::A,puissant,вирлӗ
775,schwach::A,faible,халсӑр
776,fett::A,gras,самӑр
777,fett::A,gras,мӑнтӑр
778,schlank::A,svelte,йӑрӑс
779,schlank::A,svelte,яштака
780,hübsch::A,joli,хитре
781,böse::A,mauvais,усал
782,dumm::A,sot,ухмах
783,dumm::A,bête,ухмах
784,faul::A,fainéant,наян
785,faul::A,fainéant,юлхав
786,faul::A,fainéant,ӳркенчӗк
787,faul::A,paresseux,наян
788,faul::A,paresseux,юлхав
789,faul::A,paresseux,ӳркенчӗк
790,fleißig::A,appliqué,хастар
791,geizig::A,avare,хытӑ
792,klug::A,intelligent,ӑслӑ
793,geschickt::A,habile,ӑста
794,lieb::A,cher,савнӑ
795,lieb::A,gentil,савнӑ
796,lustig::A,gai,хаваслӑ
797,lustig::A,joyeux,хаваслӑ
798,sanft::A,doux,ачаш
799,hungrig::A,affamé,выҫӑ
800,krank::A,malade,чирлӗ
801,nackt::A,nu,ҫара
802,traurig::A,triste,салхуллӑ
803,lebendig::A,vivant,чӗрӗ
804,gut::A,bon,аван
805,gut::A,bon,лайӑх
806,schlecht::A,mauvais,япӑх
807,schlecht::A,mauvais,начар
808,richtig::A,juste,тӗрӗс
809,richtig::A,correct,тӗрӗс
810,schlimm::A,grave,йӗрӗнчӗк
811,schlimm::A,mauvais,йӗрӗнчӗк
812,wahr::A,vrai,чӑн
813,wahr::A,véritable,чӑн
814,alt::A,vieux,кивӗ
815,neu::A,neuf,ҫӗнӗ
816,neu::A,nouveau,ҫӗнӗ
817,ehemalig::A,ancien,пулнӑ
818,alt[Lebewesen]::A,âgé,ватӑ
819,alt[Lebewesen]::A,vieux,ватӑ
820,jung::A,jeune,яш
821,jung::A,jeune,ҫамрӑк
822,arm::A,pauvre,чухӑн
823,reich::A,riche,пуян
824,bekannt::A,connu,пӗлӗш
825,berühmt::A,fameux,чаплӑ
826,berühmt::A,célèbre,чаплӑ
827,fremd::A,étranger,ют
828,verschieden::A,différent,расна
829,nah::A,lié,ҫывӑх
830,nah::A,lié,ҫывӑхри
831,nah::A,proche,ҫывӑх
832,nah::A,proche,ҫывӑхри
833,fern::A,éloigné,инҫе
834,fern::A,éloigné,аякри
835,fern::A,lointain,инҫе
836,fern::A,lointain,аякри
837,linker::A,gauche,сулахай
838,rechter::A,droit,сылтӑм
839,anderer::A,autre,урӑх
840,erster::A,premier,пӗрремӗш
841,zweiter::A,second,иккӗмӗш
842,zweiter::A,deuxième,иккӗмӗш
843,dritter::A,troisième,виҫҫӗмӗш
844,letzter::A,dernier,юлашки
845,allein::ADV,seul,пӗччен
846,auf einmal::ADV,à la fois,кӗмӗрккен
847,zusammen::ADV,ensemble,пӗрле
848,lange::ADV,longtemps,вӑрах
849,plötzlich::ADV,tout à coup,сасартӑк
850,sofort::ADV,immédiatement,тӳрех
851,später::ADV,plus tard,кайран
852,jetzt::ADV,maintenant,халь
853,jetzt::ADV,maintenant,халӗ
854,heute::ADV,aujourd'hui,паян
855,morgen::ADV,demain,ыран
856,bald::ADV,bientôt,халех
857,bald::ADV,bientôt,кӗҫех
858,dann::ADV,puis,унтан
859,dann::ADV,ensuite,унтан
860,gestern::ADV,hier,ӗнер
861,einst::ADV,jadis,пӗррехинче
862,einst::ADV,autrefois,пӗррехинче
863,damals::ADV,alors,ун чухне
864,damals::ADV,alors,апла пулсан
865,damals::ADV,à l'époque,ун чухне
866,damals::ADV,à l'époque,апла пулсан
867,danach::ADV,après,унтан
868,danach::ADV,ensuite,унтан
869,vorher::ADV,auparavant,малтан
870,zuerst::ADV,d'abord,пирвай
871,zuerst::ADV,premièrement,пирвай
872,einmal::ADV,une fois,пӗррехинче
873,manchmal::ADV,parfois,хӑш чухне
874,manchmal::ADV,quelquefois,хӑш чухне
875,oft::ADV,souvent,тӑтӑш
876,immer::ADV,toujours,ялан
877,niemals::ADV,ne ... jamais,нихӑҫан та
878,hier::ADV,ici,кунта
879,hierhin::ADV,par ici,кунта
880,von hier::ADV,d'ici,кунтан
881,dort::ADV,là,унта
882,dort::ADV,là,ҫавӑнта
883,dort::ADV,là-bas,унта
884,dort::ADV,là-bas,ҫавӑнта
885,dorthin::ADV,y,унта
886,dorthin::ADV,y,ҫавӑнта
887,dorthin::ADV,par là,унта
888,dorthin::ADV,par là,ҫавӑнта
889,geradeaus::ADV,tout droit,тикӗс
890,vorwärts::ADV,en avant,малалла
891,rückwärts::ADV,en arrière,хыҫала
892,zurück::ADV,de retour,каялла
893,unten::ADV,en bas,аялта
894,unten::ADV,au-dessous,аялта
895,hinab::ADV,en bas,аялта
896,hinab::ADV,vers le bas,аялта
897,oben::ADV,dessus,ҫӳлте
898,oben::ADV,en haut,ҫӳлте
899,hinauf::ADV,en haut,ҫӳле
900,hinauf::ADV,vers le haut,ҫӳле
901,überall::ADV,partout,таҫта та
902,überall::ADV,partout,пур ҫӗрте те
903,überall::ADV,partout,кирек ӑҫта та
904,nicht::ADV,ne ... pas,мар
905,ein wenig::ADV,un peu,пӑртак
906,kaum::ADV,à peine,аран
907,sehr::ADV,très,питӗ
908,so::ADV,si,апла
909,so::ADV,ainsi,апла
910,noch::ADV,encore,татах
911,nur::ADV,seulement,ҫех
912,nur::ADV,ne ... que,ҫех
913,schon::ADV,déjà,ӗнтӗ
914,wieder::ADV,de nouveau,каллех
915,vergebens::ADV,en vain,харам
916,vor::PRP,devant,умӗнче
917,hinter::PRP,derrière,кайра
918,unter::PRP,sous,айне
919,unter::PRP,sous,айӗпе
920,unter::PRP,sous,айӗнче
921,unter::PRP,sous,ҫитеспе
922,unter::PRP,au-dessous de,айне
923,unter::PRP,au-dessous de,айӗпе
924,unter::PRP,au-dessous de,айӗнче
925,unter::PRP,au-dessous de,ҫитеспе
926,durch::PRP,par,витӗр
927,durch::PRP,à travers,витӗр
928,neben::PRP,à côté de,патӗнче
929,zwischen::PRP,entre,хушшинче
930,wegen::PRP,à cause de,пула
931,wegen::PRP,à cause de,пирки
932,dies::PRN,ceci,ку
933,dies::PRN,ceci,ҫак
934,das::PRN,ce,ҫав
935,das::PRN,cela,ҫав
936,alles::PRN,tout,пурте
937,alles::PRN,tout,йӑлт
938,ich::PRN,je,эп
939,ich::PRN,moi,эп
940,du::PRN,tu,эс
941,du::PRN,toi,эс
942,er::PRN,il,вӑл
943,er::PRN,lui,вӑл
944,wir::PRN,nous,эпир
945,ihr::PRN,vous,эсир
946,sie::PRN,ils,вӗсем
947,sie::PRN,elles,вӗсем
948,was::FPRN,que,мӗн
949,was::FPRN,que,мӗскер
950,was::FPRN,que,мӗн те пулин
951,was::FPRN,quoi,мӗн
952,was::FPRN,quoi,мӗскер
953,was::FPRN,quoi,мӗн те пулин
954,wer::FPRN,qui,кам
955,wo::FADV,où,ӑҫта
956,wohin::FADV,où,ӑҫта
957,wie::FADV,comment,епле
958,wie::FADV,comment,мӗнле
959,warum::FADV,pourquoi,ма
960,warum::FADV,pourquoi,мӗншӗн
961,wieviel::FNUM,combien,миҫе
962,eins::NUM,un,пӗр
963,eins::NUM,un,пӗрре
964,zwei::NUM,deux,ик
965,zwei::NUM,deux,икӗ
966,zwei::NUM,deux,иккӗ
967,drei::NUM,trois,виҫ
968,drei::NUM,trois,виҫӗ
969,drei::NUM,trois,виҫҫӗ
970,vier::NUM,quatre,тӑват
971,fünf::NUM,cinq,пилӗк
972,fünf::NUM,cinq,пиллӗк
973,sechs::NUM,six,улт
974,sechs::NUM,six,ултӑ
975,sechs::NUM,six,улттӑ
976,sieben::NUM,sept,ҫич
977,sieben::NUM,sept,ҫичӗ
978,sieben::NUM,sept,ҫиччӗ
979,acht::NUM,huit,сакӑр
980,acht::NUM,huit,саккӑр
981,neun::NUM,neuf,тӑхӑр
982,neun::NUM,neuf,тӑххӑр
983,zehn::NUM,dix,вунӑ
984,zehn::NUM,dix,вуннӑ
985,elf::NUM,onze,вун пӗр
986,zwölf::NUM,douze,вун ик
987,zwölf::NUM,douze,вун икӗ
988,zwölf::NUM,douze,вун иккӗ
989,zwanzig::NUM,vingt,ҫирӗм
990,dreißig::NUM,trente,вӑтӑр
991,vierzig::NUM,quarante,хӗрӗх
992,fünfzig::NUM,cinquante,аллӑ
993,sechzig::NUM,soixante,утмӑл
994,siebzig::NUM,soixante-dix,ҫитмӗл
995,achtzig::NUM,quatre-vingt,сакӑр вунӑ
996,achtzig::NUM,quatre-vingt,сакӑр вуннӑ
997,neunzig::NUM,quatre-vingt-dix,тӑхӑр вун
998,neunzig::NUM,quatre-vingt-dix,тӑхӑр вунӑ
999,neunzig::NUM,quatre-vingt-dix,тӑхӑр вуннӑ
1000,hundert::NUM,cent,ҫӗр
1001,tausend::NUM,mille,пин
1002,und::CNJ,et,та
1003,oder::CNJ,ou,е
1004,stehen::V,être debout,тӑр
1005,sitzen::V,être assis,лар
1006,liegen::V,être couché,вырт
1007,hängen::V,pendre,усӑнса тӑр
1008,hängen::V,pendre,ҫакӑнса тӑр
1009,werden::V,devenir,пул
1010,passieren::V,se passer,пул
1011,beginnen::V,commencer,пуҫлан
1012,enden::V,finir,пӗт
1013,enden::V,finir,вӗҫлен
1014,enden::V,se terminer,пӗт
1015,enden::V,se terminer,вӗҫлен
1016,wechseln::V,changer,улшӑн
1017,wechseln::V,alterner,улшӑн
1018,aufgehen[Sonne]::V,se lever,тух
1019,untergehen[Sonne]::V,se coucher,анса лар
1020,scheinen[Sonne]::V,briller,пӑх
1021,donnern::V,tonner,кӗмсӗртет
1022,donnern::V,tonner,авӑт
1023,wehen::V,souffler,варкӑш
1024,strömen::V,affluer,тӑкӑн
1025,fließen::V,couler,юх
1026,sich drehen::V,tourner,ҫаврӑн
1027,schwanken::V,osciller,чӳхен
1028,schwanken::V,chanceler,чӳхен
1029,schwingen::V,vibrer,суллан
1030,schwingen::V,osciller,суллан
1031,fallen::V,tomber,кип
1032,fallen::V,tomber,тӳр кип
1033,fallen::V,tomber,татӑлса ан
1034,brennen::V,brûler,ҫун
1035,brennen::V,flamber,ҫун
1036,rauchen::V,fumer,мӑкӑрлан
1037,rauchen::V,fumer,тӗтӗм кӑлар
1038,regnen::V,pleuvoir,ҫумӑр ҫӑвать
1039,gefrieren::V,geler,шӑн
1040,tauen::V,dégeler,ирӗл
1041,schmelzen::V,fondre,ирӗл
1042,trocknen::V,sécher,тип
1043,sieden::V,bouillir,вӗре
1044,faulen::V,pourrir,ҫӗр
1045,faulen::V,se putréfier,ҫӗр
1046,verfaulen::V,pourrir,ҫӗр
1047,reißen::V,rompre,ҫурӑл
1048,reißen::V,se déchirer,ҫурӑл
1049,versinken::V,s'enfoncer,пут
1050,vergehen::V,passer,ирт
1051,erscheinen::V,apparaître,курӑн
1052,erscheinen::V,apparaître,курӑнса кай
1053,verschwinden::V,disparaître,ҫухал
1054,sinken::V,descendre,чак
1055,sinken::V,s'abaisser,чак
1056,abnehmen::V,diminuer,чак
1057,zunehmen::V,augmenter,пысӑклан
1058,steigen::V,monter,ҫӗклен
1059,wachsen::V,croître,ӳс
1060,glänzen::V,briller,ҫиҫ
1061,funkeln::V,étinceler,ялкӑш
1062,funkeln::V,étinceler,йӑлтӑртат
1063,lärmen::V,faire du bruit,шавла
1064,läuten::V,sonner,шӑнкӑравла
1065,klingeln::V,sonner,шӑнкӑравла
1066,klirren::V,cliqueter,калтлат
1067,klirren::V,cliqueter,шӑнкӑлтат
1068,brausen::V,mugir,ахӑр
1069,rauschen::V,bruire,вашӑлтат
1070,rauschen::V,bruire,чашӑлтат
1071,klingen::V,sonner,янӑра
1072,bellen::V,aboyer,вӗр
1073,heulen::V,hurler,ула
1074,blasen::V,souffler,вӗр
1075,pfeifen::V,siffler,шӑхӑр
1076,schreien::V,crier,кӑшкӑр
1077,stöhnen::V,gémir,йынӑш
1078,zittern::V,trembler,чӗтре
1079,leben::V,vivre,пурӑн
1080,geboren werden::V,naître,ҫурал
1081,atmen::V,respirer,сывла
1082,trinken::V,boire,ӗҫ
1083,essen::V,manger,ҫи
1084,schlucken::V,avaler,ҫӑт
1085,müde werden::V,se lasser,ӗшен
1086,müde werden::V,se fatiguer,ӗшен
1087,einschlafen::V,s'endormir,ыйха пут
1088,einschlafen::V,s'endormir,ҫывӑрса кай
1089,schlafen::V,dormir,ҫывӑр
1090,aufwachen::V,se réveiller,вӑран
1091,aufstehen::V,se lever,тӑр
1092,sich erholen::V,se reposer,кан
1093,sich erholen::V,se détendre,кан
1094,krank werden::V,tomber malade,чирле
1095,krank sein::V,être malade,чирле
1096,schmerzen::V,faire mal,сур
1097,schmerzen::V,faire mal,ырат
1098,husten::V,tousser,ӳсӗр
1099,genesen::V,guérir,сывал
1100,genesen::V,guérir,тӳрлен
1101,genesen::V,se remettre,сывал
1102,genesen::V,se remettre,тӳрлен
1103,sterben::V,mourir,вил
1104,umkommen::V,périr,вил
1105,sich bewegen::V,bouger,куҫ
1106,sich rühren::V,broncher,хускал
1107,sich erheben::V,se lever,тӑр
1108,sich setzen::V,s'asseoir,лар
1109,hinfallen::V,tomber,ӳк
1110,laufen::V,marcher,ут
1111,laufen::V,aller à pied,ут
1112,schreiten::V,marcher,ут
1113,spazierengehen::V,se promener,уҫӑлса ҫӳре
1114,spazierengehen::V,se promener,уткаласа ҫӳре
1115,eilen::V,courir,васка
1116,eilen::V,courir,хыпалан
1117,sich beeilen::V,se hâter,васка
1118,sich beeilen::V,se hâter,хыпалан
1119,sich beeilen::V,se dépêcher,васка
1120,sich beeilen::V,se dépêcher,хыпалан
1121,sausen::V,filer,ыткӑн
1122,sausen::V,filer,вӗҫтер
1123,rennen::V,courir,чуп
1124,springen::V,sauter,сик
1125,klettern::V,grimper,улӑх
1126,schaukeln::V,se balancer,йӳрӗн
1127,kriechen::V,ramper,шу
1128,kriechen::V,ramper,упален
1129,schwimmen::V,nager,иш
1130,tauchen::V,plonger,чӑм
1131,rudern::V,ramer,авӑс
1132,fahren::V,aller,пыр
1133,fahren::V,rouler,пыр
1134,fliegen::V,voler,вӗҫ
1135,gehen::V,aller,кай
1136,weggehen::V,s'en aller,кай
1137,abfahren::V,partir,тапран
1138,anhalten::V,s'arrêter,чарӑн
1139,hineingehen::V,entrer,кӗр
1140,eintreten::V,entrer,кӗр
1141,kommen::V,venir,кил
1142,ankommen::V,arriver,ҫит
1143,zurückkommen::V,revenir,таврӑн
1144,zurückkommen::V,revenir,каялла кил
1145,bleiben::V,rester,юл
1146,bleiben::V,demeurer,юл
1147,warten::V,attendre,кӗт
1148,erwarten::V,attendre,кӗт
1149,suchen::V,chercher,шыра
1150,finden::V,trouver,туп
1151,versuchen::V,essayer,пикен
1152,vorbereiten::V,préparer,хатӗрле
1153,lieben::V,aimer,юрат
1154,mögen::V,aimer,кӑмӑлла
1155,mögen::V,aimer,килӗштер
1156,mögen::V,vouloir,кӑмӑлла
1157,mögen::V,vouloir,килӗштер
1158,lachen::V,rire,кул
1159,lachen::V,rire,ахӑлтат
1160,rühren::V,toucher,ҫулӑх
1161,rühren::V,attendrir,ҫулӑх
1162,weinen::V,pleurer,йӗр
1163,weinen::V,pleurer,макӑр
1164,schimpfen::V,gronder,вӑрҫ
1165,schimpfen::V,gronder,ятлаҫ
1166,sich ärgern::V,se fâcher,ҫиллен
1167,sich fürchten::V,avoir peur,шиклен
1168,fürchten::V,craindre,хӑра
1169,fürchten::V,avoir peur de,хӑра
1170,fliehen::V,fuir,тар
1171,flüchten::V,s'enfuir,чупса тар
1172,sehen::V,voir,кур
1173,anschauen::V,regarder,пӑхса ил
1174,ansehen::V,regarder,пӑх
1175,hören::V,entendre,илт
1176,zuhören::V,écouter,итле
1177,zuhören::V,écouter,тӑнла
1178,probieren::V,goûter,астив
1179,riechen::V,sentir,шӑршла
1180,fühlen::V,sentir,туй
1181,fühlen::V,sentir,сис
1182,scheinen::V,sembler,туйӑн
1183,scheinen::V,paraître,туйӑн
1184,zu sehen sein::V,se voir,курӑн
1185,zu sehen sein::V,être visible,курӑн
1186,vernehmen::V,entendre,пӑл
1187,vernehmen::V,percevoir,пӑл
1188,frieren::V,avoir froid,йӳтен
1189,tun::V,faire,ту
1190,können::V,savoir,пултар
1191,können::V,pouvoir,пултар
1192,wollen::V,vouloir,те
1193,anfangen::V,commencer,пуҫла
1194,beenden::V,finir,пӗтер
1195,beenden::V,terminer,пӗтер
1196,aufhören::V,cesser,пӑрах
1197,aufhören::V,arrêter,пӑрах
1198,gelingen::V,réussir,ӑн
1199,geraten::V,réussir,пул
1200,öffnen::V,ouvrir,уҫ
1201,schließen::V,fermer,хуп
1202,stellen::V,poser,ларт
1203,stellen::V,poser,тӑрат
1204,stellen::V,mettre,ларт
1205,stellen::V,mettre,тӑрат
1206,setzen::V,placer,ларт
1207,legen::V,placer,хур
1208,berühren::V,toucher,перӗн
1209,verbinden::V,lier,сып
1210,bedecken::V,couvrir,вит
1211,aufhängen::V,accrocher,ҫак
1212,anzünden::V,allumer,ҫут
1213,aufheben::V,ramasser,ҫӗкле
1214,zurücklassen::V,laisser,манса хӑвар
1215,verlieren::V,perdre,ҫӗтер
1216,fallen lassen::V,lâcher,ӳкер
1217,fallen lassen::V,laisser tomber,ӳкер
1218,machen::V,faire,ту
1219,herstellen::V,produire,ӑстала
1220,herstellen::V,fabriquer,ӑстала
1221,bauen::V,bâtir,ту
1222,bauen::V,construire,ту
1223,reparieren::V,réparer,юса
1224,verbessern::V,améliorer,лайӑхлат
1225,ändern::V,changer,улӑштар
1226,ändern::V,modifier,улӑштар
1227,graben::V,creuser,чав
1228,graben::V,creuser,чакала
1229,beugen::V,plier,кукӑрт
1230,beugen::V,ployer,кукӑрт
1231,biegen::V,courber,ав
1232,biegen::V,courber,кукӑрт
1233,drehen::V,tordre,ҫавӑр
1234,drehen::V,tourner,ҫавӑр
1235,wenden::V,retourner,ӳпӗнтер
1236,umdrehen::V,tourner,ҫавӑр
1237,heben::V,soulever,хӑпарт
1238,hochheben::V,lever,йӑт
1239,ergreifen::V,saisir,тыт
1240,ergreifen::V,prendre,тыт
1241,halten::V,tenir,тыт
1242,drücken::V,presser,пус
1243,schieben::V,pousser,тӗк
1244,schieben::V,pousser,тӗрт
1245,kratzen::V,gratter,хыр
1246,kratzen::V,égratigner,хыр
1247,lecken::V,lécher,ҫула
1248,beißen::V,mordre,ҫырт
1249,beißen::V,mordre,хып
1250,abreißen::V,arracher,тат
1251,abschneiden::V,couper,кас
1252,binden::V,lier,ҫых
1253,binden::V,attacher,ҫых
1254,stecken::V,enfoncer,чик
1255,brechen::V,rompre,хуҫ
1256,klopfen::V,frapper,такка
1257,hauen::V,frapper,шакка
1258,kleben::V,coller,ҫыпӑҫтар
1259,reiben::V,frotter,сӑтӑр
1260,streichen::V,empâter,сӗр
1261,schleifen::V,affiler,хӑйра
1262,schleifen::V,aiguiser,хӑйра
1263,schneiden::V,couper,кас
1264,schneiden::V,trancher,кас
1265,rütteln::V,cahoter,лӑка
1266,rütteln::V,cahoter,силлентер
1267,schütteln::V,secouer,лӑка
1268,schütteln::V,secouer,силлентер
1269,schwenken::V,agiter,сулла
1270,schütten::V,verser,тултар
1271,füllen::V,remplir,тултар
1272,einwickeln::V,envelopper,чӗрке
1273,tragen::V,porter,ҫӗкле
1274,schleppen::V,traîner,сӗтӗр
1275,ziehen::V,tirer,тӑс
1276,aufbewahren::V,garder,усра
1277,aufbewahren::V,conserver,усра
1278,werfen::V,jeter,пӑрах
1279,werfen::V,lancer,пӑрах
1280,fangen::V,attraper,тыт
1281,packen::V,agripper,тыт
1282,verstecken::V,cacher,пытарса хур
1283,teilen::V,diviser,уйӑр
1284,teilen::V,diviser,пайла
1285,schicken::V,envoyer,яр
1286,bringen::V,apporter,кӳр
1287,hinzufügen::V,ajouter,хуш
1288,bekommen::V,obtenir,ил
1289,bekommen::V,obtenir,туян
1290,erhalten::V,recevoir,ил
1291,erhalten::V,recevoir,туян
1292,nehmen::V,prendre,ил
1293,wählen::V,choisir,суйла
1294,auswählen::V,choisir,суйла
1295,auswählen::V,sélectionner,суйла
1296,bewahren::V,préserver,упра
1297,behindern::V,gêner,кансӗрле
1298,behindern::V,gêner,чӑрмантар
1299,verderben::V,gâter,пӑс
1300,verderben::V,corrompre,пӑс
1301,beschädigen::V,endommager,пӑс
1302,zerbrechen::V,casser,ват
1303,zerbrechen::V,casser,ҫӗмӗр
1304,zerreißen::V,déchirer,ҫур
1305,zerstören::V,détruire,иш
1306,verbrennen::V,brûler,ҫунтар
1307,geben::V,donner,пар
1308,reichen::V,tendre,пар
1309,schenken::V,offrir,парнеле
1310,versprechen::V,promettre,тума пул
1311,versprechen::V,promettre,сӑмах пар
1312,wünschen::V,souhaiter,сун
1313,loben::V,louer,ырла
1314,küssen::V,embrasser,чуп ту
1315,wiegen::V,bercer,сиктер
1316,wiegen::V,bercer,силле
1317,zudecken::V,couvrir,вит
1318,wecken::V,éveiller,вӑрат
1319,wecken::V,réveiller,вӑрат
1320,zeigen::V,montrer,кӑтарт
1321,zeigen::V,faire voir,кӑтарт
1322,führen::V,guider,илсе пыр
1323,führen::V,guider,ҫавӑтса пыр
1324,lehren::V,apprendre,вёрент
1325,unterrichten::V,instruire,вёрент
1326,aufziehen::V,élever,вӗрент
1327,leiten::V,diriger,тытса пыр
1328,leiten::V,conduire,тытса пыр
1329,antreiben::V,pousser,васкат
1330,lassen::V,faire,пусахла
1331,lassen::V,faire,хуш
1332,einladen::V,inviter,чӗн
1333,vereinigen::V,unir,пӗрлештер
1334,vereinigen::V,réunir,пӗрлештер
1335,besuchen::V,visiter,ҫит
1336,besuchen::V,visiter,кӗрсе кур
1337,besuchen::V,aller voir,ҫит
1338,besuchen::V,aller voir,кӗрсе кур
1339,treffen::V,rencontrer,тӗл пул
1340,sich versammeln::V,s'assembler,пуҫтарӑн
1341,spielen::V,jouer,выля
1342,singen::V,chanter,юрла
1343,tanzen::V,danser,ташла
1344,sich trennen::V,se séparer,уйрӑл
1345,verlassen::V,quitter,хӑвар
1346,retten::V,sauver,ҫӑл
1347,bewachen::V,garder,хуралла
1348,schützen::V,protéger,сыхла
1349,verteidigen::V,défendre,хӳтӗле
1350,sich schlagen::V,se taper,ҫапӑҫ
1351,schießen::V,tirer,пер
1352,siegen::V,vaincre,ҫӗн
1353,siegen::V,vaincre,ҫӗнтер
1354,ärgern::V,agacer,тарӑхтар
1355,ärgern::V,agacer,ҫиллентер
1356,schlagen::V,battre,ҫап
1357,schlagen::V,frapper,ҫап
1358,treten::V,botter,тап
1359,treten::V,donner un coup de pied à,тап
1360,stechen::V,piquer,чик
1361,stoßen::V,heurter,чыш
1362,stehlen::V,voler,вӑрла
1363,stören::V,gêner,кансӗрле
1364,stören::V,déranger,кансӗрле
1365,belästigen::V,molester,аптӑрат
1366,belästigen::V,molester,хупла
1367,belästigen::V,importuner,аптӑрат
1368,belästigen::V,importuner,хупла
1369,verbergen::V,cacher,пытар
1370,verbergen::V,dissimuler,пытар
1371,täuschen::V,abuser,суй
1372,täuschen::V,tromper,суй
1373,betrügen::V,duper,ултала
1374,betrügen::V,frauder,ултала
1375,töten::V,tuer,вӗлер
1376,wohnen::V,habiter,чуна пар
1377,wohnen::V,habiter,парӑнса тӑр
1378,wohnen::V,demeurer,чуна пар
1379,wohnen::V,demeurer,парӑнса тӑр
1380,arbeiten::V,travailler,ӗҫле
1381,sammeln::V,collectionner,пух
1382,pflücken::V,cueillir,тат
1383,jagen::V,chasser,сунара ҫӳре
1384,fischen::V,pêcher,пулӑ тыт
1385,fassen::V,capturer,тыт
1386,hüten::V,garder,кӗт
1387,treiben::V,mener,хӑвала
1388,anbinden::V,attacher,кӑкар
1389,füttern::V,faire manger,ҫитер
1390,melken::V,traire,су
1391,hacken::V,fendre,вакла
1392,gießen::V,arroser,шӑвар
1393,reifen::V,mûrir,пиҫ
1394,zubereiten::V,préparer,пӗҫер
1395,kochen::V,cuire,пӗҫер
1396,backen::V,cuire,пӗҫер
1397,braten::V,rôtir,ӑшала
1398,umrühren::V,remuer,хутӑштар
1399,stricken::V,tricoter,ҫых
1400,nähen::V,coudre,ҫӗле
1401,färben::V,teindre,пӗвет
1402,reinigen::V,nettoyer,тасат
1403,waschen::V,laver,ҫу
1404,abwischen::V,essuyer,шӑл
1405,spülen::V,rincer,чӳхе
1406,fegen::V,balayer,шӑл
1407,kehren::V,balayer,шӑл
1408,baden::V,se baigner,шыва кӗр
1409,sich waschen::V,se laver,ҫӑвӑн
1410,ausziehen::V,ôter,салан
1411,ausziehen::V,enlever,салан
1412,anziehen::V,mettre,тӑхӑн
1413,sich anziehen::V,s'habiller,тӑхӑн
1414,kämmen::V,peigner,тура
1415,schmücken::V,orner,илемлет
1416,schmücken::V,décorer,илемлет
1417,sagen::V,dire,те
1418,sprechen::V,parler,кала
1419,reden::V,parler,сӑмахла
1420,reden::V,parler,калаҫ
1421,sich unterhalten::V,bavarder,пупле
1422,sich unterhalten::V,s'entretenir,пупле
1423,fragen::V,demander,ыйт
1424,bitten::V,prier,ыйт
1425,erzählen::V,raconter,каласа пар
1426,mitteilen::V,communiquer,пӗлтер
1427,mitteilen::V,communiquer,хыпарла
1428,nennen::V,nommer,те
1429,nennen::V,nommer,чӗн
1430,nennen::V,appeler,те
1431,nennen::V,appeler,чӗн
1432,rufen::V,appeler,чӗн
1433,prahlen::V,se vanter,мухтан
1434,prahlen::V,se vanter,вӗҫкӗнлен
1435,übersetzen::V,traduire,куҫар
1436,denken::V,penser,шухӑшла
1437,glauben::V,croire,ӗнен
1438,bemerken::V,remarquer,асӑрха
1439,bemerken::V,apercevoir,асӑрха
1440,erkennen::V,reconnaître,палла
1441,begreifen::V,concevoir,ӑнлан
1442,verstehen::V,entendre,пӗл
1443,verstehen::V,comprendre,пӗл
1444,lernen::V,apprendre,вӗрен
1445,wissen::V,savoir,пӗл
1446,wissen::V,savoir,ӑнкар
1447,sich erinnern an::V,se souvenir de,аса ил
1448,vergessen::V,oublier,ман
1449,vergessen::V,oublier,манса кай
1450,messen::V,mesurer,виҫ
1451,zählen::V,compter,шутла
1452,rechnen::V,calculer,шутла
1453,lesen::V,lire,вула
1454,malen::V,peindre,ӳкер
1455,zeichnen::V,dessiner,ӳкер
1456,schreiben::V,écrire,ҫыр
1457,besitzen::V,posséder,тыт
1458,kaufen::V,acheter,ил
1459,kaufen::V,acheter,туян
1460,verkaufen::V,vendre,сут
1461,bezahlen::V,payer,тӳле
1462,zahlen::V,payer,тӳле
1463,beherrschen::V,dominer,тыт
1464,beherrschen::V,maîtriser,тыт
1465,ertragen::V,tolérer,тӳс
1466,ertragen::V,supporter,тӳс
