,Concept_ID,en,pt
891,läuten::V,chime,chocalhar
892,klingeln::V,ring,tocar
893,klirren::V,tinkle,tinir
894,brausen::V,roar,bramar
895,rauschen::V,rustle,murmurar
896,rauschen::V,rustle,rumorejar
897,klingen::V,sound,soar
898,bellen::V,bark,ladrar
899,heulen::V,howl,uivar
900,blasen::V,blow,soprar
901,pfeifen::V,whistle,assobiar
902,schreien::V,shout,gritar
903,stöhnen::V,groan,gemer
904,zittern::V,tremble,tremer
905,leben::V,be alive,viver
906,geboren werden::V,be born,nascer
907,atmen::V,breathe,respirar
908,trinken::V,drink,beber
909,essen::V,eat,comer
910,schlucken::V,swallow,engolir
911,müde werden::V,get tired,cansar-se
912,einschlafen::V,fall asleep,adormecer
913,schlafen::V,sleep,dormir
914,aufwachen::V,wake up,acordar
915,aufstehen::V,get up,levantar-se
916,sich erholen::V,relax,descansar
917,krank werden::V,fall ill,adoecer
918,krank werden::V,fall ill,ficar doente
919,krank sein::V,be ill,estar doente
920,schmerzen::V,ache,doer
921,husten::V,cough,tossir
922,genesen::V,recover,convalescer
923,sterben::V,die,morrer
924,umkommen::V,perish,perecer
925,sich bewegen::V,move,mover-se
926,sich rühren::V,budge,mexer-se
927,sich erheben::V,stand up,levantar-se
928,sich setzen::V,sit down,sentar-se
929,hinfallen::V,tumble,cair
930,laufen::V,walk,andar
931,laufen::V,walk,caminhar
932,schreiten::V,pace,andar
933,schreiten::V,pace,caminhar
934,spazierengehen::V,go for a walk,passear
935,eilen::V,rush,apressar-se
936,sich beeilen::V,hurry,apressar-se
937,sich beeilen::V,hurry,despachar-se
938,sausen::V,dash,correr
939,rennen::V,run,correr
940,springen::V,jump,saltar
941,klettern::V,climb,trepar
942,schaukeln::V,seesaw,baloiçar
943,kriechen::V,creep,rastejar
944,kriechen::V,creep,arrastar-se
945,schwimmen::V,swim,nadar
946,tauchen::V,dive,mergulhar
947,rudern::V,row,remar
948,fahren::V,drive,ir
949,fliegen::V,fly,voar
950,gehen::V,go,ir
951,gehen::V,go,andar
952,weggehen::V,go away,partir
953,weggehen::V,go away,ir-se embora
954,abfahren::V,depart,sair
955,abfahren::V,depart,partir
956,anhalten::V,stop,parar
957,hineingehen::V,go in,entrar
958,eintreten::V,enter,entrar
959,kommen::V,come,vir
960,ankommen::V,arrive,chegar
961,zurückkommen::V,come back,voltar
962,zurückkommen::V,come back,regressar
963,bleiben::V,stay,ficar
964,bleiben::V,stay,permanecer
965,warten::V,wait,esperar
966,erwarten::V,wait for,esperar
967,erwarten::V,wait for,aguardar
968,suchen::V,seek,buscar
969,suchen::V,seek,procurar
970,suchen::V,look for,buscar
971,suchen::V,look for,procurar
972,finden::V,find,achar
973,finden::V,find,encontrar
974,versuchen::V,try,tentar
975,vorbereiten::V,prepare,preparar
976,lieben::V,love,amar
977,lieben::V,love,querer
978,mögen::V,like,gostar de
979,lachen::V,laugh,rir
980,lachen::V,laugh,rir-se
981,rühren::V,move,comover
982,weinen::V,weep,chorar
983,schimpfen::V,grumble,ralhar
984,sich ärgern::V,be annoyed,zangar-se
985,sich fürchten::V,be afraid,ter medo de
986,sich fürchten::V,be afraid,ter receio de
987,fürchten::V,be afraid of,temer
988,fürchten::V,be afraid of,recear
989,fliehen::V,flee,fugir
990,flüchten::V,escape,refugiar-se
991,sehen::V,see,ver
992,anschauen::V,look at,olhar
993,ansehen::V,watch,mirar
994,hören::V,hear,ouvir
995,zuhören::V,listen,escutar
996,probieren::V,taste,provar
997,probieren::V,taste,saborear
998,riechen::V,smell,cheirar
999,fühlen::V,feel,sentir
1000,scheinen::V,seem,parecer
1001,zu sehen sein::V,show,estar à vista
1002,vernehmen::V,hear,ouvir
1003,frieren::V,be cold,ter frio
1004,tun::V,do,fazer
1005,können::V,can,saber
1006,wollen::V,want,querer
1007,anfangen::V,start,iniciar
1008,beenden::V,finish,acabar
1009,beenden::V,finish,terminar
1010,aufhören::V,stop,cessar
1011,aufhören::V,stop,desistir
1012,gelingen::V,succeed,sair bem
1013,gelingen::V,succeed,dar bom resultado
1014,geraten::V,turn out,sair
1015,geraten::V,turn out,dar resultado
1016,öffnen::V,open,abrir
1017,schließen::V,close,fechar
1018,stellen::V,put,pôr
1019,stellen::V,put,colocar
1020,setzen::V,place,pôr
1021,setzen::V,place,meter
1022,legen::V,lay,pôr
1023,legen::V,lay,meter
1024,berühren::V,touch,tocar
1025,verbinden::V,connect,unir
1026,verbinden::V,connect,ligar
1027,bedecken::V,cover,cobrir
1028,aufhängen::V,hang up,pendurar
1029,anzünden::V,light,acender
1030,aufheben::V,pick up,apanhar
1031,aufheben::V,pick up,levantar
1032,zurücklassen::V,leave,deixar
1033,verlieren::V,lose,perder
1034,fallen lassen::V,drop,deixar cair
1035,machen::V,make,fazer
1036,herstellen::V,produce,produzir
1037,bauen::V,build,edificar
1038,bauen::V,build,construir
1039,reparieren::V,mend,reparar
1040,reparieren::V,mend,consertar
1041,verbessern::V,improve,melhorar
1042,ändern::V,alter,mudar
1043,ändern::V,alter,alterar
1044,graben::V,dig,cavar
1045,beugen::V,bow,curvar
1046,biegen::V,bend,vergar
1047,drehen::V,spin,girar
1048,wenden::V,turn,virar
1049,wenden::V,turn,voltar
1050,umdrehen::V,turn around,virar
1051,umdrehen::V,turn around,revolver
1052,heben::V,raise,levantar
1053,hochheben::V,lift,erguer
1054,hochheben::V,lift,levantar
1055,ergreifen::V,seize,apanhar
1056,halten::V,hold,segurar
1057,drücken::V,press,apertar
1058,schieben::V,push,empurrar
1059,kratzen::V,scrape,raspar
1060,lecken::V,lick,lamber
1061,beißen::V,bite,morder
1062,abreißen::V,tear off,arrancar
1063,abschneiden::V,cut off,talhar
1064,binden::V,tie,ligar
1065,stecken::V,stick,meter
1066,stecken::V,stick,enfiar
1067,brechen::V,break,romper
1068,brechen::V,break,quebrar
1069,klopfen::V,knock,bater
1070,hauen::V,hit,bater
1071,kleben::V,glue,colar
1072,reiben::V,rub,esfregar
1073,streichen::V,spread,barrar
1074,schleifen::V,grind,afiar
1075,schneiden::V,cut,cortar
1076,rütteln::V,jolt,sacudir
1077,schütteln::V,shake,abanar
1078,schütteln::V,shake,sacudir
1079,schwenken::V,swing,agitar
1080,schütten::V,pour,deitar
1081,füllen::V,fill,encher
1082,einwickeln::V,wrap,envolver
1083,einwickeln::V,wrap,embrulhar
1084,tragen::V,carry,levar
1085,tragen::V,carry,trazer
1086,schleppen::V,drag,arrastar
1087,ziehen::V,pull,puxar
1088,aufbewahren::V,keep,guardar
1089,aufbewahren::V,keep,conservar
1090,werfen::V,throw,lançar
1091,fangen::V,catch,apanhar
1092,packen::V,grab,agarrar
1093,verstecken::V,hide,esconder
1094,teilen::V,divide,partir
1095,teilen::V,divide,dividir
1096,schicken::V,send,enviar
1097,bringen::V,bring,trazer
1098,hinzufügen::V,add,acrescentar
1099,bekommen::V,get,obter
1100,erhalten::V,receive,receber
1101,nehmen::V,take,tomar
1102,wählen::V,choose,eleger
1103,wählen::V,choose,escolher
1104,auswählen::V,select,escolher
1105,auswählen::V,select,seleccionar
1106,bewahren::V,preserve,guardar
1107,bewahren::V,preserve,conservar
1108,behindern::V,hinder,impedir
1109,verderben::V,spoil,estragar
1110,verderben::V,spoil,corromper
1111,beschädigen::V,damage,danificar
1112,zerbrechen::V,break,romper
1113,zerbrechen::V,break,quebrar
1114,zerreißen::V,tear,rasgar
1115,zerstören::V,destroy,destruir
1116,verbrennen::V,burn,queimar
1117,geben::V,give,dar
1118,reichen::V,hand,passar
1119,schenken::V,give,oferecer
1120,versprechen::V,promise,prometer
1121,wünschen::V,wish,desejar
1122,loben::V,praise,louvar
1123,küssen::V,kiss,beijar
1124,wiegen::V,rock,embalar
1125,zudecken::V,cover,tapar
1126,zudecken::V,cover,cobrir
1127,wecken::V,wake,acordar
1128,wecken::V,wake,despertar
1129,zeigen::V,show,mostrar
1130,führen::V,guide,guiar
1131,führen::V,guide,conduzir
1132,lehren::V,teach,ensinar
1133,unterrichten::V,instruct,instruir
1134,aufziehen::V,bring up,criar
1135,leiten::V,lead,dirigir
1136,leiten::V,lead,conduzir
1137,antreiben::V,urge,impelir
1138,lassen::V,let,fazer
1139,einladen::V,invite,convidar
1140,vereinigen::V,unite,unir
1141,vereinigen::V,unite,reunir
1142,besuchen::V,visit,ir ver
1143,besuchen::V,visit,visitar
1144,treffen::V,meet,encontrar
1145,sich versammeln::V,assemble,reunir-se
1146,spielen::V,play,jogar
1147,spielen::V,play,brincar
1148,singen::V,sing,cantar
1149,tanzen::V,dance,bailar
1150,sich trennen::V,separate,apartar-se
1151,verlassen::V,leave,deixar
1152,verlassen::V,leave,abandonar
1153,retten::V,rescue,salvar
1154,bewachen::V,guard,vigiar
1155,bewachen::V,guard,guardar
1156,schützen::V,protect,proteger
1157,verteidigen::V,defend,defender
1158,sich schlagen::V,brawl,brigar
1159,sich schlagen::V,brawl,bater-se
1160,schießen::V,shoot,disparar
1161,siegen::V,win,vencer
1162,ärgern::V,annoy,irritar
1163,ärgern::V,annoy,aborrecer
1164,schlagen::V,beat,bater
1165,treten::V,kick,pisar
1166,stechen::V,sting,picar
1167,stoßen::V,shove,empurrar
1168,stehlen::V,steal,furtar
1169,stören::V,disturb,perturbar
1170,belästigen::V,bother,incomodar
1171,belästigen::V,bother,importunar
1172,verbergen::V,conceal,ocultar
1173,verbergen::V,conceal,esconder
1174,täuschen::V,deceive,iludir
1175,täuschen::V,deceive,enganar
1176,betrügen::V,cheat,burlar
1177,betrügen::V,cheat,enganar
1178,töten::V,kill,matar
1179,wohnen::V,dwell,morar
1180,arbeiten::V,work,trabalhar
1181,sammeln::V,gather,recolher
1182,sammeln::V,gather,coleccionar
1183,pflücken::V,pick,colher
1184,jagen::V,hunt,caçar
1185,fischen::V,fish,pescar
1186,fassen::V,catch,apanhar
1187,hüten::V,herd,guardar
1188,treiben::V,drive,conduzir
1189,anbinden::V,tie up,atar
1190,füttern::V,feed,dar de comer a
1191,melken::V,milk,ordenhar
1192,hacken::V,chop,rachar
1193,gießen::V,water,regar
1194,reifen::V,ripen,amadurecer
1195,zubereiten::V,cook,preparar
1196,kochen::V,boil,cozer
1197,backen::V,bake,cozer
1198,braten::V,fry,assar
1199,braten::V,fry,fritar
1200,umrühren::V,stir,remexer
1201,stricken::V,knit,tricotar
1202,stricken::V,knit,fazer malha
1203,nähen::V,sew,coser
1204,nähen::V,sew,costurar
1205,färben::V,dye,tingir
1206,färben::V,dye,colorir
1207,reinigen::V,clean,limpar
1208,reinigen::V,clean,purificar
1209,waschen::V,wash,lavar
1210,abwischen::V,wipe,limpar
1211,abwischen::V,wipe,esfregar
1212,spülen::V,rinse,lavar
1213,spülen::V,rinse,enxaguar
1214,fegen::V,sweep,varrer
1215,kehren::V,sweep,varrer
1216,baden::V,bath,banhar
1217,baden::V,bath,tomar banho
1218,sich waschen::V,wash,lavar-se
1219,ausziehen::V,take off,despir
1220,anziehen::V,put on,vestir
1221,sich anziehen::V,get dressed,vestir-se
1222,kämmen::V,comb,pentear
1223,schmücken::V,decorate,adornar
1224,sagen::V,say,dizer
1225,sprechen::V,speak,falar
1226,reden::V,talk,falar
1227,sich unterhalten::V,chat,conversar
1228,fragen::V,ask,perguntar
1229,bitten::V,request,pedir
1230,erzählen::V,tell,contar
1231,mitteilen::V,convey,comunicar
1232,mitteilen::V,convey,participar
1233,nennen::V,name,nomear
1234,nennen::V,name,apelidar
1235,rufen::V,call,chamar
1236,prahlen::V,brag,gabar-se
1237,prahlen::V,brag,vangloriar-se
1238,übersetzen::V,translate,traduzir
1239,denken::V,think,pensar
1240,glauben::V,believe,crer
1241,bemerken::V,notice,notar
1242,bemerken::V,notice,observar
1243,erkennen::V,recognize,reconhecer
1244,begreifen::V,grasp,apreender
1245,begreifen::V,grasp,compreender
1246,verstehen::V,understand,entender
1247,verstehen::V,understand,compreender
1248,lernen::V,learn,aprender
1249,wissen::V,know,saber
1250,sich erinnern an::V,remember,lembrar-se de
1251,sich erinnern an::V,remember,recordar-se de
1252,vergessen::V,forget,esquecer
1253,messen::V,measure,medir
1254,zählen::V,count,contar
1255,rechnen::V,calculate,calcular
1256,lesen::V,read,ler
1257,malen::V,paint,pintar
1258,zeichnen::V,draw,desenhar
1259,schreiben::V,write,escrever
1260,besitzen::V,own,possuir
1261,kaufen::V,buy,comprar
1262,verkaufen::V,sell,vender
1263,bezahlen::V,pay for,pagar
1264,zahlen::V,pay,pagar
1265,beherrschen::V,rule,imperar
1266,ertragen::V,endure,suportar
