,Concept_ID,hu,cs
843,vor::PRP,előtt,před
844,hinter::PRP,mögött,za
845,unter::PRP,alatt,pod
846,durch::PRP,át,skrz
847,durch::PRP,keresztül,skrz
848,neben::PRP,mellett,vedle
849,zwischen::PRP,között,mezi
850,wegen::PRP,miatt,pro
851,wegen::PRP,végett,pro
852,dies::PRN,ez,toto
853,dies::PRN,ez,tohle
854,das::PRN,az,to
855,alles::PRN,minden,všechno
856,ich::PRN,én,já
857,du::PRN,te,ty
858,er::PRN,ő,on
859,wir::PRN,mi,my
860,ihr::PRN,ti,vy
861,sie::PRN,ők,oni
862,was::FPRN,mi,co
863,wer::FPRN,ki,kdo
864,wo::FADV,hol,kde
865,wohin::FADV,hova,kam
866,wie::FADV,hogy,jak
867,wie::FADV,hogyan,jak
868,warum::FADV,miért,proč
869,wieviel::FNUM,hány,kolik
870,wieviel::FNUM,mennyi,kolik
871,eins::NUM,egy,jeden
872,zwei::NUM,kettő,dva
873,drei::NUM,három,tři
874,vier::NUM,négy,čtyři
875,fünf::NUM,öt,pět
876,sechs::NUM,hat,šest
877,sieben::NUM,hét,sedm
878,acht::NUM,nyolc,osm
879,neun::NUM,kilenc,devět
880,zehn::NUM,tíz,deset
881,elf::NUM,tizenegy,jedenáct
882,zwölf::NUM,tizenkettő,dvanáct
883,zwanzig::NUM,húsz,dvacet
884,dreißig::NUM,harminc,třicet
885,vierzig::NUM,negyven,čtyřicet
886,fünfzig::NUM,ötven,padesát
887,sechzig::NUM,hatvan,šedesát
888,siebzig::NUM,hetven,sedmdesát
889,achtzig::NUM,nyolcvan,osmdesát
890,neunzig::NUM,kilencven,devadesát
891,hundert::NUM,száz,sto
892,tausend::NUM,ezer,tisíc
893,und::CNJ,és,a
894,und::CNJ,meg,a
895,oder::CNJ,vagy,nebo
896,stehen::V,áll,stát
897,sitzen::V,ül,sedět
898,liegen::V,fekszik,ležet
899,hängen::V,függ,viset
900,werden::V,lesz,stát se
901,passieren::V,történik,stát se
902,beginnen::V,kezdődik,počít
903,enden::V,végződik,končit
904,enden::V,végződik,skončit
905,enden::V,befejeződik,končit
906,enden::V,befejeződik,skončit
907,wechseln::V,változik,měnit se
908,aufgehen[Sonne]::V,kel,vyjít
909,untergehen[Sonne]::V,lemegy,zapadnout
910,scheinen[Sonne]::V,süt,svítit
911,donnern::V,dörög,hřmět
912,wehen::V,fúj,vát
913,wehen::V,fúj,vanout
914,strömen::V,áramlik,proudit
915,fließen::V,folyik,téct
916,sich drehen::V,forog,točit se
917,schwanken::V,inog,kolísat
918,schwanken::V,inog,houpat se
919,schwanken::V,ingadozik,kolísat
920,schwanken::V,ingadozik,houpat se
921,schwingen::V,leng,kývat se
922,fallen::V,esik,padat
923,brennen::V,ég,hořet
924,rauchen::V,füstöl,kouřit
925,regnen::V,esik,pršet
926,gefrieren::V,megfagy,zamrznout
927,tauen::V,olvad,tát
928,schmelzen::V,olvad,tavit
929,schmelzen::V,elolvad,tavit
930,trocknen::V,szárad,schnout
931,sieden::V,forr,vřít
932,faulen::V,rothad,hnít
933,verfaulen::V,elrothad,shnít
934,verfaulen::V,megrothad,shnít
935,reißen::V,szakad,roztrhat se
936,versinken::V,süllyed,topit se
937,versinken::V,süllyed,ponořit se
938,versinken::V,elsüllyed,topit se
939,versinken::V,elsüllyed,ponořit se
940,vergehen::V,múlik,plynout
941,vergehen::V,elmúlik,plynout
942,erscheinen::V,feltűnik,objevit se
943,erscheinen::V,megjelenik,objevit se
944,verschwinden::V,letűnik,zmizet
945,sinken::V,süllyed,klesat
946,abnehmen::V,apad,ubýt
947,abnehmen::V,csökken,ubýt
948,zunehmen::V,növekszik,přibýt
949,zunehmen::V,gyarapszik,přibýt
950,steigen::V,emelkedik,stoupat
951,wachsen::V,nő,růst
952,wachsen::V,terem,růst
953,wachsen::V,növekszik,růst
954,glänzen::V,ragyog,lesknout se
955,glänzen::V,fénylik,lesknout se
956,funkeln::V,csillog,jiskřit se
957,funkeln::V,tündöklik,jiskřit se
958,lärmen::V,lármázik,dělat hluk
959,läuten::V,cseng,zvonit
960,klingeln::V,csenget,zvonit
961,klirren::V,csörömpöl,řinčet
962,brausen::V,zúg,hučet
963,brausen::V,morajlik,hučet
964,rauschen::V,zúg,šumět
965,klingen::V,hangzik,znít
966,bellen::V,ugat,štěkat
967,heulen::V,bőg,výt
968,heulen::V,üvölt,výt
969,blasen::V,fúj,foukat
970,pfeifen::V,fütyül,pískat
971,schreien::V,kiált,křičet
972,schreien::V,kiabál,křičet
973,stöhnen::V,nyög,sténat
974,zittern::V,remeg,třást se
975,zittern::V,reszket,třást se
976,leben::V,él,žít
977,geboren werden::V,születik,rodit se
978,atmen::V,lélegzik,dýchat
979,trinken::V,iszik,pít
980,essen::V,eszik,jíst
981,schlucken::V,nyel,polykat
982,müde werden::V,elfárad,unavit se
983,müde werden::V,kifárad,unavit se
984,einschlafen::V,elalszik,usnout
985,schlafen::V,alszik,spát
986,aufwachen::V,felébred,probudit se
987,aufstehen::V,felkel,vstát
988,sich erholen::V,pihen,zotavovat se
989,krank werden::V,megbetegedik,onemocnět
990,krank werden::V,belebetegszik,onemocnět
991,krank sein::V,betegeskedik,být nemocný
992,schmerzen::V,fáj,bolet
993,husten::V,köhög,kašlat
994,genesen::V,meggyógyul,uzdravit se
995,sterben::V,hal,umřít
996,umkommen::V,elpusztul,zahynout
997,sich bewegen::V,mozog,pohnout se
998,sich rühren::V,mozdul,hnout se
999,sich erheben::V,feláll,zdvihnout se
1000,sich erheben::V,felemelkedik,zdvihnout se
1001,sich setzen::V,ül,posadit se
1002,sich setzen::V,leül,posadit se
1003,hinfallen::V,bukik,upadnout
1004,hinfallen::V,elesik,upadnout
1005,laufen::V,jár,běžet
1006,schreiten::V,lép,kráčet
1007,spazierengehen::V,sétál,procházet se
1008,eilen::V,siet,spěchat
1009,sich beeilen::V,siet,pospíšit si
1010,sausen::V,robog,fičet
1011,rennen::V,fut,pádit
1012,rennen::V,szalad,pádit
1013,springen::V,ugrik,skákat
1014,klettern::V,kúszik,lézt
1015,klettern::V,kúszik,šplhat
1016,schaukeln::V,hintázik,houpat
1017,kriechen::V,kúszik,lézt
1018,kriechen::V,kúszik,plazit se
1019,schwimmen::V,úszik,plavat
1020,tauchen::V,merül,nořit se
1021,rudern::V,evez,veslovat
1022,fahren::V,jár,jet
1023,fahren::V,jár,jezdit
1024,fahren::V,megy,jet
1025,fahren::V,megy,jezdit
1026,fahren::V,utazik,jet
1027,fahren::V,utazik,jezdit
1028,fliegen::V,száll,létat
1029,gehen::V,megy,jít
1030,weggehen::V,elmegy,odejít
1031,abfahren::V,indul,odjet
1032,anhalten::V,megáll,zastavit se
1033,hineingehen::V,bemegy,vcházet se
1034,eintreten::V,belép,vstoupit
1035,kommen::V,jön,přijít
1036,ankommen::V,érkezik,dojít
1037,ankommen::V,megérkezik,dojít
1038,zurückkommen::V,visszajön,vrátit se
1039,bleiben::V,marad,zůstat
1040,bleiben::V,megmarad,zůstat
1041,warten::V,vár,čekat
1042,warten::V,várakozik,čekat
1043,erwarten::V,vár,čekat na
1044,erwarten::V,megvár,čekat na
1045,suchen::V,kutat,hledat
1046,finden::V,talál,najít
1047,versuchen::V,megpróbál,zkoušet
1048,versuchen::V,megkísérel,zkoušet
1049,vorbereiten::V,előkészít,připravit
1050,lieben::V,szeret,milovat
1051,mögen::V,szeret,mít rád
1052,lachen::V,nevet,smát se
1053,rühren::V,mozdít,dojmout
1054,weinen::V,sír,plakat
1055,schimpfen::V,szid,nadávat
1056,schimpfen::V,szitkozódik,nadávat
1057,sich ärgern::V,mérgelődik,pohoršit se
1058,sich ärgern::V,bosszankodik,pohoršit se
1059,sich fürchten::V,fél,bát se
1060,sich fürchten::V,retteg,bát se
1061,fürchten::V,fél,bát se
1062,fliehen::V,menekül,utéct
1063,flüchten::V,elmenekül,prchnout
1064,sehen::V,néz,vidět
1065,anschauen::V,megnéz,podívat se na
1066,ansehen::V,néz,sledovat
1067,ansehen::V,ránéz,sledovat
1068,ansehen::V,megnéz,sledovat
1069,hören::V,hall,slyšet
1070,zuhören::V,hallgat,poslouchat
1071,zuhören::V,meghallgat,poslouchat
1072,probieren::V,kóstol,ochutnávat
1073,probieren::V,megkóstol,ochutnávat
1074,riechen::V,szagol,cítit
1075,fühlen::V,érez,cítit
1076,scheinen::V,tűnik,zdát se
1077,scheinen::V,látszik,zdát se
1078,zu sehen sein::V,mutatkozik,moci být viděn
1079,vernehmen::V,hall,uslyšet
1080,frieren::V,fázik,mrznout
1081,tun::V,csinál,dělat
1082,tun::V,cselekszik,dělat
1083,können::V,tud,moct
1084,wollen::V,akar,chtít
1085,anfangen::V,kezd,začít
1086,beenden::V,befejez,ukončit
1087,aufhören::V,megszűnik,přestat
1088,gelingen::V,sikerül,podařit se
1089,geraten::V,kerül,dařit se
1090,geraten::V,jut,dařit se
1091,öffnen::V,nyit,otevřít
1092,öffnen::V,kinyit,otevřít
1093,schließen::V,csuk,zavřít
1094,schließen::V,becsuk,zavřít
1095,stellen::V,állít,postavit
1096,stellen::V,helyez,postavit
1097,setzen::V,ültet,posadit
1098,setzen::V,helyez,posadit
1099,legen::V,tesz,klást
1100,legen::V,tesz,položit
1101,legen::V,fektet,klást
1102,legen::V,fektet,položit
1103,berühren::V,érint,dotýkat se
1104,verbinden::V,beköt,spojit
1105,verbinden::V,összeköt,spojit
1106,bedecken::V,betakar,pokrýt
1107,bedecken::V,beborít,pokrýt
1108,aufhängen::V,felakaszt,oběsit
1109,aufhängen::V,felakaszt,pověsit
1110,anzünden::V,gyújt,zapálit
1111,anzünden::V,gyújt,podpálit
1112,anzünden::V,meggyújt,zapálit
1113,anzünden::V,meggyújt,podpálit
1114,aufheben::V,felemel,zvednout
1115,aufheben::V,felemel,zdvihnout
1116,zurücklassen::V,hátrahagy,zanechat
1117,verlieren::V,veszít,ztratit
1118,verlieren::V,elveszít,ztratit
1119,fallen lassen::V,elejt,upustit
1120,machen::V,tesz,udělat
1121,machen::V,csinál,udělat
1122,herstellen::V,gyárt,vyrobit
1123,herstellen::V,előállít,vyrobit
1124,bauen::V,épít,stavět
1125,bauen::V,épít,budovat
1126,reparieren::V,javít,opravit
1127,reparieren::V,kijavít,opravit
1128,reparieren::V,megjavít,opravit
1129,verbessern::V,megjavít,zlepšit
1130,ändern::V,változtat,změnit
1131,ändern::V,megváltoztat,změnit
1132,graben::V,ás,rýt
1133,graben::V,ás,kopat
1134,beugen::V,meghajt,ohnout
1135,biegen::V,hajlít,ohnout
1136,drehen::V,forgat,točit
1137,wenden::V,fordít,obrátit
1138,wenden::V,megfordít,obrátit
1139,umdrehen::V,megfordít,obrátit
1140,umdrehen::V,megforgat,obrátit
1141,heben::V,emel,zdvihnout
1142,hochheben::V,felemel,zvednout
1143,ergreifen::V,megfog,chopit se
1144,halten::V,tart,držet
1145,drücken::V,nyom,stisknout
1146,drücken::V,megnyom,stisknout
1147,schieben::V,tol,posouvat
1148,kratzen::V,vakar,škrábat
1149,lecken::V,nyal,lízat
1150,beißen::V,harap,kousat
1151,abreißen::V,letép,utrhat
1152,abreißen::V,letép,odtrhat
1153,abschneiden::V,levág,uřezat
1154,abschneiden::V,levág,ukrojit
1155,binden::V,köt,přivázat
1156,binden::V,kötöz,přivázat
1157,stecken::V,dug,strčit
1158,brechen::V,tör,lomit
1159,brechen::V,eltör,lomit
1160,klopfen::V,kopogtat,ťukat
1161,klopfen::V,kopogtat,klepat
1162,hauen::V,vág,bít
1163,hauen::V,levág,bít
1164,kleben::V,tapaszt,lepit
1165,reiben::V,dörzsöl,třít
1166,reiben::V,súrol,třít
1167,streichen::V,simít,mazat
1168,schleifen::V,fen,brousit
1169,schleifen::V,csiszol,brousit
1170,schleifen::V,köszörül,brousit
1171,schneiden::V,vág,řezat
1172,schneiden::V,vág,střihat
1173,schneiden::V,szel,řezat
1174,schneiden::V,szel,střihat
1175,schneiden::V,metsz,řezat
1176,schneiden::V,metsz,střihat
1177,rütteln::V,ráz,třást
1178,rütteln::V,ráz,otřást
1179,schütteln::V,ráz,třást
1180,schütteln::V,ráz,zatřást
1181,schütteln::V,megráz,třást
1182,schütteln::V,megráz,zatřást
1183,schwenken::V,lóbál,mávat
1184,schwenken::V,lobogtat,mávat
1185,schütten::V,önt,nasypat
1186,füllen::V,tölt,naplnit
1187,füllen::V,megtölt,naplnit
1188,einwickeln::V,becsavar,zavinout
1189,tragen::V,hord,nést
1190,schleppen::V,vonszol,vléct
1191,ziehen::V,húz,tahat
1192,ziehen::V,húz,táhnout
1193,aufbewahren::V,megőriz,schovat
1194,werfen::V,dob,házet
1195,werfen::V,hajít,házet
1196,fangen::V,fog,chytat
1197,packen::V,megragad,uchvátit
1198,verstecken::V,eldug,schovat
1199,verstecken::V,elrejt,schovat
1200,teilen::V,oszt,rozdělit
1201,teilen::V,megoszt,rozdělit
1202,schicken::V,küld,posílat
1203,bringen::V,hoz,přinést
1204,bringen::V,visz,přinést
1205,hinzufügen::V,hozzáad,připojit
1206,bekommen::V,kap,dostat
1207,bekommen::V,megkap,dostat
1208,erhalten::V,kap,uchovat
1209,erhalten::V,megkap,uchovat
1210,nehmen::V,vesz,vzít
1211,wählen::V,választ,zvolit
1212,auswählen::V,kiválaszt,vybrat
1213,bewahren::V,megtart,uchránit
1214,behindern::V,akadályoz,překážet
1215,behindern::V,gátol,překážet
1216,verderben::V,elront,zkazit
1217,beschädigen::V,rongál,porušit
1218,beschädigen::V,rongál,poškodit
1219,zerbrechen::V,eltör,rozlámat
1220,zerbrechen::V,széttör,rozlámat
1221,zerbrechen::V,kettétör,rozlámat
1222,zerreißen::V,eltép,roztrhnout
1223,zerreißen::V,széttép,roztrhnout
1224,zerstören::V,elpusztít,zničit
1225,verbrennen::V,éget,spálit
1226,verbrennen::V,eléget,spálit
1227,geben::V,ad,dát
1228,reichen::V,nyújt,podat
1229,schenken::V,ajándékoz,darovat
1230,versprechen::V,ígér,slíbit
1231,wünschen::V,kíván,přát
1232,loben::V,dicsér,chválit
1233,küssen::V,csókol,líbat
1234,wiegen::V,ringat,chovat
1235,wiegen::V,ringat,kolébat
1236,zudecken::V,betakar,přikrýt
1237,zudecken::V,betakar,přiklopit
1238,wecken::V,kelt,vzbudit
1239,wecken::V,ébreszt,vzbudit
1240,zeigen::V,mutat,ukázat
1241,führen::V,visz,vést
1242,führen::V,vezet,vést
1243,lehren::V,tanít,učit
1244,unterrichten::V,tanít,vyučovat
1245,aufziehen::V,felnevel,vychovat
1246,leiten::V,vezet,vodit
1247,leiten::V,vezérel,vodit
1248,antreiben::V,hajt,nutit
1249,lassen::V,-tat,dát
1250,lassen::V,-at,dát
1251,einladen::V,meghív,pozvat
1252,vereinigen::V,egyesít,spojit
1253,besuchen::V,látogat,návštívit
1254,treffen::V,talál,potkat
1255,sich versammeln::V,gyülekezik,shromáždit se
1256,sich versammeln::V,összegyűlik,shromáždit se
1257,spielen::V,játszik,hrát
1258,singen::V,énekel,zpívat
1259,tanzen::V,táncol,tančit
1260,sich trennen::V,elválik,rozejít se
1261,verlassen::V,elhagy,opustit
1262,retten::V,ment,zachránit
1263,bewachen::V,őriz,hlídat
1264,schützen::V,óv,chránit
1265,schützen::V,véd,chránit
1266,verteidigen::V,véd,obhájit
1267,sich schlagen::V,verekszik,bít se
1268,schießen::V,lő,střílet
1269,siegen::V,győz,zvítězit
1270,ärgern::V,bosszant,zlobit
1271,ärgern::V,bosszant,pohoršit
1272,schlagen::V,üt,udeřit
1273,schlagen::V,üt,praštit
1274,schlagen::V,ver,udeřit
1275,schlagen::V,ver,praštit
1276,treten::V,rúg,kopnout
1277,stechen::V,döf,bodnout
1278,stechen::V,döf,píchnout
1279,stechen::V,szúr,bodnout
1280,stechen::V,szúr,píchnout
1281,stoßen::V,lök,strčit
1282,stehlen::V,lop,ukrást
1283,stören::V,zavar,vyrušit
1284,belästigen::V,zaklat,obtěžovat
1285,verbergen::V,rejt,skrýt
1286,verbergen::V,elrejt,skrýt
1287,täuschen::V,megtéveszt,klamat
1288,betrügen::V,csal,podvést
1289,töten::V,öl,zabít
1290,wohnen::V,lakik,bydlit
1291,arbeiten::V,dolgozik,pracovat
1292,sammeln::V,szed,sebrat
1293,sammeln::V,gyűjt,sebrat
1294,pflücken::V,szed,česat
1295,jagen::V,vadászik,uhonit
1296,fischen::V,halászik,chytat ryby
1297,fassen::V,fog,ulovit
1298,hüten::V,őriz,pást
1299,hüten::V,legeltet,pást
1300,treiben::V,hajt,hnát
1301,anbinden::V,köt,přivázat
1302,füttern::V,etet,krmit
1303,melken::V,fej,dojit
1304,hacken::V,vág,seknout
1305,gießen::V,öntöz,zalít
1306,reifen::V,érik,uzrát
1307,zubereiten::V,elkészít,připravit
1308,kochen::V,főz,vařit
1309,backen::V,süt,péct
1310,braten::V,süt,smažit
1311,umrühren::V,megkever,zamíchat
1312,stricken::V,köt,plést
1313,nähen::V,varr,šít
1314,färben::V,fest,nabarvit
1315,reinigen::V,tisztít,očistit
1316,waschen::V,mos,mýt
1317,abwischen::V,letöröl,utřít
1318,spülen::V,mosogat,spláchnout
1319,fegen::V,söpör,zamést
1320,kehren::V,söpör,mést
1321,baden::V,fürdik,koupat se
1322,sich waschen::V,mosdik,mýt se
1323,sich waschen::V,mosakszik,mýt se
1324,ausziehen::V,levesz,svléct
1325,anziehen::V,felölt,obléct
1326,anziehen::V,felvesz,obléct
1327,sich anziehen::V,öltözik,oblékat se
1328,sich anziehen::V,felöltözik,oblékat se
1329,kämmen::V,fésül,učesat
1330,schmücken::V,díszít,ozdobit
1331,sagen::V,mond,říct
1332,sprechen::V,beszél,mluvit
1333,reden::V,beszél,hovořit
1334,sich unterhalten::V,beszélget,povídat se
1335,fragen::V,kérdez,zeptat se
1336,bitten::V,kér,prosit
1337,erzählen::V,mesél,povídat
1338,erzählen::V,elbeszél,povídat
1339,mitteilen::V,közöl,sdělit
1340,mitteilen::V,közöl,oznámit
1341,nennen::V,hív,nazvat
1342,nennen::V,nevez,nazvat
1343,rufen::V,hív,volat
1344,rufen::V,hív,zavolat
1345,prahlen::V,dicsekszik,chlubit se
1346,übersetzen::V,fordít,přeložit
1347,denken::V,gondol,myslit
1348,glauben::V,hisz,věřit
1349,bemerken::V,észrevesz,zpozorovat
1350,erkennen::V,ráismer,poznat
1351,erkennen::V,felismer,poznat
1352,begreifen::V,felfog,pochopit
1353,verstehen::V,ért,porozumět
1354,verstehen::V,megért,porozumět
1355,lernen::V,tanul,učit se
1356,lernen::V,megtanul,učit se
1357,wissen::V,tud,vědět
1358,sich erinnern an::V,emlékszik,vzpomínat si na
1359,vergessen::V,felejt,zapomínat
1360,vergessen::V,elfelejt,zapomínat
1361,messen::V,mér,měřit
1362,messen::V,megmér,měřit
1363,zählen::V,számol,spočítat
1364,zählen::V,megszámol,spočítat
1365,rechnen::V,számít,počítat
1366,lesen::V,olvas,číst
1367,malen::V,fest,malovat
1368,zeichnen::V,rajzol,rýsovat
1369,schreiben::V,ír,psát
1370,besitzen::V,birtokol,mít
1371,besitzen::V,birtokol,vlastnit
1372,kaufen::V,vesz,koupit
1373,kaufen::V,megvesz,koupit
1374,verkaufen::V,elad,prodat
1375,bezahlen::V,fizet,zaplatit
1376,bezahlen::V,kifizet,zaplatit
1377,zahlen::V,fizet,platit
1378,zahlen::V,megfizet,platit
1379,beherrschen::V,ural,ovládat
1380,ertragen::V,elbír,snést
1381,ertragen::V,elvisel,snést
